"","date","RCKT"
"985","2019-01-15",15.98
"986","2019-01-16",15.78
"987","2019-01-17",15.81
"988","2019-01-18",15.94
"989","2019-01-22",15.03
"990","2019-01-23",14.78
"991","2019-01-24",14.68
"992","2019-01-25",15.06
"993","2019-01-28",14.56
"994","2019-01-29",13.45
"995","2019-01-30",13.92
"996","2019-01-31",14.38
"997","2019-02-01",14.3
"998","2019-02-04",14.59
"999","2019-02-05",15.26
"1000","2019-02-06",14.97
"1001","2019-02-07",14.33
"1002","2019-02-08",15.2
"1003","2019-02-11",15.43
"1004","2019-02-12",15.28
"1005","2019-02-13",15.02
"1006","2019-02-14",15.1
"1007","2019-02-15",15.27
"1008","2019-02-19",15
"1009","2019-02-20",14.77
"1010","2019-02-21",14.74
"1011","2019-02-22",14.88
"1012","2019-02-25",16.610001
"1013","2019-02-26",16.84
"1014","2019-02-27",17
"1015","2019-02-28",17.41
"1016","2019-03-01",17.459999
"1017","2019-03-04",17.610001
"1018","2019-03-05",16.48
"1019","2019-03-06",15.41
"1020","2019-03-07",14.55
"1021","2019-03-08",14.68
"1022","2019-03-11",15.49
"1023","2019-03-12",15.09
"1024","2019-03-13",15.1
"1025","2019-03-14",15.1
"1026","2019-03-15",15.92
"1027","2019-03-18",16.66
"1028","2019-03-19",18.5
"1029","2019-03-20",18.450001
"1030","2019-03-21",19.01
"1031","2019-03-22",17.469999
"1032","2019-03-25",17.41
"1033","2019-03-26",17.629999
"1034","2019-03-27",17.02
"1035","2019-03-28",17.27
"1036","2019-03-29",17.540001
"1037","2019-04-01",17.639999
"1038","2019-04-02",18.48
"1039","2019-04-03",19.190001
"1040","2019-04-04",19.27
"1041","2019-04-05",19.639999
"1042","2019-04-08",19.780001
"1043","2019-04-09",18.75
"1044","2019-04-10",19.25
"1045","2019-04-11",18.200001
"1046","2019-04-12",17.719999
"1047","2019-04-15",17.870001
"1048","2019-04-16",18.610001
"1049","2019-04-17",16.639999
"1050","2019-04-18",16.9
"1051","2019-04-22",17.860001
"1052","2019-04-23",19.299999
"1053","2019-04-24",18.26
"1054","2019-04-25",18.6
"1055","2019-04-26",18.809999
"1056","2019-04-29",19.809999
"1057","2019-04-30",18.559999
"1058","2019-05-01",18.209999
"1059","2019-05-02",18.27
"1060","2019-05-03",19.01
"1061","2019-05-06",19.27
"1062","2019-05-07",18.610001
"1063","2019-05-08",18.959999
"1064","2019-05-09",18.91
"1065","2019-05-10",18.48
"1066","2019-05-13",16.99
"1067","2019-05-14",17.299999
"1068","2019-05-15",17.219999
"1069","2019-05-16",17.610001
"1070","2019-05-17",17.48
"1071","2019-05-20",17.389999
"1072","2019-05-21",17.559999
"1073","2019-05-22",16.450001
"1074","2019-05-23",16.290001
"1075","2019-05-24",16.77
"1076","2019-05-28",17.440001
"1077","2019-05-29",17.16
"1078","2019-05-30",16.58
"1079","2019-05-31",16.33
"1080","2019-06-03",15.92
"1081","2019-06-04",15.89
"1082","2019-06-05",15.49
"1083","2019-06-06",15
"1084","2019-06-07",15.9
"1085","2019-06-10",16.5
"1086","2019-06-11",16.08
"1087","2019-06-12",16.620001
"1088","2019-06-13",17
"1089","2019-06-14",16.129999
"1090","2019-06-17",16.93
"1091","2019-06-18",16.92
"1092","2019-06-19",17.09
"1093","2019-06-20",17.07
"1094","2019-06-21",16.940001
"1095","2019-06-24",15.41
"1096","2019-06-25",15.43
"1097","2019-06-26",15.02
"1098","2019-06-27",15.66
"1099","2019-06-28",15
"1100","2019-07-01",13.97
"1101","2019-07-02",13.89
"1102","2019-07-03",13.91
"1103","2019-07-05",13.65
"1104","2019-07-08",13.13
"1105","2019-07-09",13.45
"1106","2019-07-10",13.4
"1107","2019-07-11",13.25
"1108","2019-07-12",13.37
"1109","2019-07-15",13.4
"1110","2019-07-16",13.11
"1111","2019-07-17",12.65
"1112","2019-07-18",12.99
"1113","2019-07-19",12.53
"1114","2019-07-22",12.75
"1115","2019-07-23",12.25
"1116","2019-07-24",12.73
"1117","2019-07-25",12.22
"1118","2019-07-26",12.51
"1119","2019-07-29",12.2
"1120","2019-07-30",12.7
"1121","2019-07-31",12.18
"1122","2019-08-01",12.3
"1123","2019-08-02",11.88
"1124","2019-08-05",11.3
"1125","2019-08-06",11.6
"1126","2019-08-07",12.07
"1127","2019-08-08",12.12
"1128","2019-08-09",11.88
"1129","2019-08-12",11.23
"1130","2019-08-13",11.42
"1131","2019-08-14",11.34
"1132","2019-08-15",11.01
"1133","2019-08-16",11.25
"1134","2019-08-19",11.18
"1135","2019-08-20",11.33
"1136","2019-08-21",11.46
"1137","2019-08-22",11.41
"1138","2019-08-23",11.06
"1139","2019-08-26",11.63
"1140","2019-08-27",11.1
"1141","2019-08-28",11.25
"1142","2019-08-29",11.18
"1143","2019-08-30",10.85
"1144","2019-09-03",11.31
"1145","2019-09-04",11.12
"1146","2019-09-05",11.76
"1147","2019-09-06",11.65
"1148","2019-09-09",12.41
"1149","2019-09-10",13.15
"1150","2019-09-11",13.57
"1151","2019-09-12",14.09
"1152","2019-09-13",14.78
"1153","2019-09-16",14.28
"1154","2019-09-17",13.93
"1155","2019-09-18",13.23
"1156","2019-09-19",13.05
"1157","2019-09-20",13.85
"1158","2019-09-23",13.52
"1159","2019-09-24",12.655
"1160","2019-09-25",12.55
"1161","2019-09-26",11.93
"1162","2019-09-27",11.71
"1163","2019-09-30",11.65
"1164","2019-10-01",11.41
"1165","2019-10-02",11.62
"1166","2019-10-03",12.04
"1167","2019-10-04",11.65
"1168","2019-10-07",11.77
"1169","2019-10-08",11.39
"1170","2019-10-09",11.07
"1171","2019-10-10",11.55
"1172","2019-10-11",11.77
"1173","2019-10-14",11.77
"1174","2019-10-15",12.74
"1175","2019-10-16",12.7
"1176","2019-10-17",13.03
"1177","2019-10-18",13.3
"1178","2019-10-21",13.65
"1179","2019-10-22",14.12
"1180","2019-10-23",13.36
"1181","2019-10-24",12.91
"1182","2019-10-25",13.46
"1183","2019-10-28",13.845
"1184","2019-10-29",14
"1185","2019-10-30",14.025
"1186","2019-10-31",14.54
"1187","2019-11-01",14.81
"1188","2019-11-04",14.25
"1189","2019-11-05",14.49
"1190","2019-11-06",14.85
"1191","2019-11-07",15.16
"1192","2019-11-08",16.360001
"1193","2019-11-11",16.1
"1194","2019-11-12",15.44
"1195","2019-11-13",15.72
"1196","2019-11-14",14.685
"1197","2019-11-15",14.55
"1198","2019-11-18",14.78
"1199","2019-11-19",15.45
"1200","2019-11-20",15.83
"1201","2019-11-21",16.030001
"1202","2019-11-22",16.620001
"1203","2019-11-25",17.709999
"1204","2019-11-26",17.389999
"1205","2019-11-27",17.25
"1206","2019-11-29",17.59
"1207","2019-12-02",17.98
"1208","2019-12-03",18.35
"1209","2019-12-04",19.225
"1210","2019-12-05",19.709999
"1211","2019-12-06",22.365
"1212","2019-12-09",22.98
"1213","2019-12-10",24.23
"1214","2019-12-11",20.84
"1215","2019-12-12",21.120001
"1216","2019-12-13",21.91
"1217","2019-12-16",23.5
"1218","2019-12-17",22.08
"1219","2019-12-18",21.379999
"1220","2019-12-19",22.469999
"1221","2019-12-20",22.48
"1222","2019-12-23",23.469999
"1223","2019-12-24",24.1
"1224","2019-12-26",23.879999
"1225","2019-12-27",24.059999
"1226","2019-12-30",23.120001
"1227","2019-12-31",22.76
"1228","2020-01-02",23.309999
"1229","2020-01-03",22.23
"1230","2020-01-06",22.295
"1231","2020-01-07",22.790001
"1232","2020-01-08",23.75
"1233","2020-01-09",24.73
"1234","2020-01-10",24.030001
"1235","2020-01-13",22.700001
"1236","2020-01-14",22.940001
"1237","2020-01-15",21.4
"1238","2020-01-16",21.450001
"1239","2020-01-17",20.76
"1240","2020-01-21",21.34
"1241","2020-01-22",21.32
"1242","2020-01-23",21.665001
"1243","2020-01-24",21.620001
"1244","2020-01-27",22.424999
"1245","2020-01-28",22.52
"1246","2020-01-29",21.959999
"1247","2020-01-30",22.01
"1248","2020-01-31",20.48
"1249","2020-02-03",20.93
"1250","2020-02-04",22.25
"1251","2020-02-05",22.969999
"1252","2020-02-06",22.719999
"1253","2020-02-07",23.004999
"1254","2020-02-10",23.889999
"1255","2020-02-11",23.469999
"1256","2020-02-12",24.700001
"1257","2020-02-13",23.68
"1258","2020-02-14",24.02
"1259","2020-02-18",25.110001
"1260","2020-02-19",24.01
"1261","2020-02-20",23.77
"1262","2020-02-21",22.799999
"1263","2020-02-24",21.98
"1264","2020-02-25",20.15
"1265","2020-02-26",20.299999
"1266","2020-02-27",18.620001
"1267","2020-02-28",19.49
"1268","2020-03-02",19.58
"1269","2020-03-03",18.879999
"1270","2020-03-04",19.780001
"1271","2020-03-05",19.1
"1272","2020-03-06",19.57
"1273","2020-03-09",18.040001
"1274","2020-03-10",18.26
"1275","2020-03-11",15.99
"1276","2020-03-12",12.72
"1277","2020-03-13",13.66
"1278","2020-03-16",10.66
"1279","2020-03-17",10.22
"1280","2020-03-18",9.71
"1281","2020-03-19",12.9
"1282","2020-03-20",12.99
"1283","2020-03-23",13.54
"1284","2020-03-24",13.78
"1285","2020-03-25",14.97
"1286","2020-03-26",15.5
"1287","2020-03-27",14.03
"1288","2020-03-30",14.29
"1289","2020-03-31",13.95
"1290","2020-04-01",13.32
"1291","2020-04-02",14.18
"1292","2020-04-03",13.78
"1293","2020-04-06",14.72
"1294","2020-04-07",14.71
"1295","2020-04-08",15.49
"1296","2020-04-09",15.88
"1297","2020-04-13",15.54
"1298","2020-04-14",16.469999
"1299","2020-04-15",15.53
"1300","2020-04-16",15.36
"1301","2020-04-17",16.110001
"1302","2020-04-20",17.5
"1303","2020-04-21",16.51
"1304","2020-04-22",17.1
"1305","2020-04-23",17.190001
"1306","2020-04-24",17.360001
"1307","2020-04-27",17.530001
"1308","2020-04-28",16.209999
"1309","2020-04-29",16.48
"1310","2020-04-30",14.8
"1311","2020-05-01",14.75
"1312","2020-05-04",15.57
"1313","2020-05-05",17
"1314","2020-05-06",17.129999
"1315","2020-05-07",16.75
"1316","2020-05-08",17.610001
"1317","2020-05-11",19.16
"1318","2020-05-12",19.25
"1319","2020-05-13",17.709999
"1320","2020-05-14",17.75
"1321","2020-05-15",19.84
"1322","2020-05-18",18.959999
"1323","2020-05-19",19
"1324","2020-05-20",19.58
"1325","2020-05-21",20.280001
"1326","2020-05-22",19.879999
"1327","2020-05-26",20.51
"1328","2020-05-27",20.02
"1329","2020-05-28",18.879999
"1330","2020-05-29",18.809999
"1331","2020-06-01",18.27
"1332","2020-06-02",18.709999
"1333","2020-06-03",17.9
"1334","2020-06-04",18.200001
"1335","2020-06-05",18.450001
"1336","2020-06-08",18.93
"1337","2020-06-09",18.709999
"1338","2020-06-10",18.41
"1339","2020-06-11",17.129999
"1340","2020-06-12",18.129999
"1341","2020-06-15",19.48
"1342","2020-06-16",19.9
"1343","2020-06-17",20.450001
"1344","2020-06-18",20.889999
"1345","2020-06-19",20.700001
"1346","2020-06-22",22.48
"1347","2020-06-23",22.610001
"1348","2020-06-24",21.309999
"1349","2020-06-25",21.84
"1350","2020-06-26",21.110001
"1351","2020-06-29",21.09
"1352","2020-06-30",20.93
"1353","2020-07-01",20.5
"1354","2020-07-02",22.549999
"1355","2020-07-06",22.41
"1356","2020-07-07",21.51
"1357","2020-07-08",22.940001
"1358","2020-07-09",23.68
"1359","2020-07-10",22.6
"1360","2020-07-13",22.17
"1361","2020-07-14",23.299999
"1362","2020-07-15",24.1
"1363","2020-07-16",23.719999
"1364","2020-07-17",23.99
"1365","2020-07-20",25.719999
"1366","2020-07-21",25.26
"1367","2020-07-22",25.32
"1368","2020-07-23",24.780001
"1369","2020-07-24",24.139999
"1370","2020-07-27",26.33
"1371","2020-07-28",24.440001
"1372","2020-07-29",24.030001
"1373","2020-07-30",24.559999
"1374","2020-07-31",23.530001
"1375","2020-08-03",24.82
"1376","2020-08-04",24.879999
"1377","2020-08-05",25.26
"1378","2020-08-06",26.440001
"1379","2020-08-07",26.459999
"1380","2020-08-10",27.51
"1381","2020-08-11",27.18
"1382","2020-08-12",27.440001
"1383","2020-08-13",28.59
"1384","2020-08-14",27.49
"1385","2020-08-17",28.280001
"1386","2020-08-18",28
"1387","2020-08-19",27.57
"1388","2020-08-20",26.809999
"1389","2020-08-21",26.139999
"1390","2020-08-24",24.889999
"1391","2020-08-25",26.26
"1392","2020-08-26",25.77
"1393","2020-08-27",25.219999
"1394","2020-08-28",25.610001
"1395","2020-08-31",25.57
"1396","2020-09-01",25.1
"1397","2020-09-02",24.780001
"1398","2020-09-03",23.25
"1399","2020-09-04",22.870001
"1400","2020-09-08",23.049999
"1401","2020-09-09",23.969999
"1402","2020-09-10",23.68
"1403","2020-09-11",23.08
"1404","2020-09-14",24.559999
"1405","2020-09-15",24.27
"1406","2020-09-16",24.66
"1407","2020-09-17",24.790001
"1408","2020-09-18",26.040001
"1409","2020-09-21",23.889999
"1410","2020-09-22",23.99
"1411","2020-09-23",22.809999
"1412","2020-09-24",22.889999
"1413","2020-09-25",23.07
"1414","2020-09-28",22.51
"1415","2020-09-29",23.09
"1416","2020-09-30",22.860001
"1417","2020-10-01",23.639999
"1418","2020-10-02",23.305
"1419","2020-10-05",25.059999
"1420","2020-10-06",25.6
"1421","2020-10-07",26.92
"1422","2020-10-08",27.620001
"1423","2020-10-09",28.51
"1424","2020-10-12",28.84
"1425","2020-10-13",28.01
"1426","2020-10-14",27.879999
"1427","2020-10-15",29.139999
"1428","2020-10-16",29
"1429","2020-10-19",28.16
"1430","2020-10-20",27.57
"1431","2020-10-21",27.5
"1432","2020-10-22",28.809999
"1433","2020-10-23",28.105
"1434","2020-10-26",28.799999
"1435","2020-10-27",28.870001
"1436","2020-10-28",27.84
"1437","2020-10-29",28.83
"1438","2020-10-30",27.940001
"1439","2020-11-02",28.639999
"1440","2020-11-03",29.379999
"1441","2020-11-04",31.5
"1442","2020-11-05",30.940001
"1443","2020-11-06",28.870001
"1444","2020-11-09",29.450001
"1445","2020-11-10",31.040001
"1446","2020-11-11",31.17
"1447","2020-11-12",30.950001
"1448","2020-11-13",31.969999
"1449","2020-11-16",32.150002
"1450","2020-11-17",34.299999
"1451","2020-11-18",33.720001
"1452","2020-11-19",34.68
"1453","2020-11-20",31.205
"1454","2020-11-23",29.879999
"1455","2020-11-24",30.139999
"1456","2020-11-25",31.120001
"1457","2020-11-27",32.040001
