"","date","IOSP"
"437","2008-09-25",12.7
"438","2008-09-26",12.58
"439","2008-09-29",11.6
"440","2008-09-30",12.06
"441","2008-10-01",11.05
"442","2008-10-02",10.37
"443","2008-10-03",10.19
"444","2008-10-06",9.95
"445","2008-10-07",8.79
"446","2008-10-08",7.94
"447","2008-10-09",6.95
"448","2008-10-10",7.3
"449","2008-10-13",7.79
"450","2008-10-14",6.13
"451","2008-10-15",6.13
"452","2008-10-16",6.49
"453","2008-10-17",6.43
"454","2008-10-20",7.16
"455","2008-10-21",6.88
"456","2008-10-22",6.48
"457","2008-10-23",6.64
"458","2008-10-24",6.23
"459","2008-10-27",5.82
"460","2008-10-28",6.76
"461","2008-10-29",7.04
"462","2008-10-30",8.1
"463","2008-10-31",8.75
"464","2008-11-03",8.88
"465","2008-11-04",8.11
"466","2008-11-05",7.4
"467","2008-11-06",6.81
"468","2008-11-07",7.24
"469","2008-11-10",6.92
"470","2008-11-11",5.94
"471","2008-11-12",5.15
"472","2008-11-13",5.88
"473","2008-11-14",5.5
"474","2008-11-17",5.46
"475","2008-11-18",5.16
"476","2008-11-19",4.57
"477","2008-11-20",4.54
"478","2008-11-21",5.26
"479","2008-11-24",5.39
"480","2008-11-25",5.19
"481","2008-11-26",5.79
"482","2008-11-28",5.76
"483","2008-12-01",4.81
"484","2008-12-02",4.7
"485","2008-12-03",5.57
"486","2008-12-04",5.24
"487","2008-12-05",5.3
"488","2008-12-08",5.96
"489","2008-12-09",5.42
"490","2008-12-10",5.26
"491","2008-12-11",4.93
"492","2008-12-12",5.17
"493","2008-12-15",4.78
"494","2008-12-16",5.96
"495","2008-12-17",6.16
"496","2008-12-18",5.38
"497","2008-12-19",5.46
"498","2008-12-22",5.12
"499","2008-12-23",5.22
"500","2008-12-24",5.31
"501","2008-12-26",5.33
"502","2008-12-29",4.98
"503","2008-12-30",5.44
"504","2008-12-31",5.89
"505","2009-01-02",5.86
"506","2009-01-05",5.84
"507","2009-01-06",5.99
"508","2009-01-07",5.68
"509","2009-01-08",6.31
"510","2009-01-09",5.94
"511","2009-01-12",5.55
"512","2009-01-13",5.64
"513","2009-01-14",5.19
"514","2009-01-15",5.33
"515","2009-01-16",5.36
"516","2009-01-20",4.75
"517","2009-01-21",5.42
"518","2009-01-22",5.09
"519","2009-01-23",5.05
"520","2009-01-26",5.34
"521","2009-01-27",5.37
"522","2009-01-28",5.69
"523","2009-01-29",5.27
"524","2009-01-30",4.87
"525","2009-02-02",4.61
"526","2009-02-03",4.68
"527","2009-02-04",4.57
"528","2009-02-05",4.11
"529","2009-02-06",4.32
"530","2009-02-09",4.83
"531","2009-02-10",4.17
"532","2009-02-11",4.4
"533","2009-02-12",4.57
"534","2009-02-13",4.73
"535","2009-02-17",4.42
"536","2009-02-18",4.52
"537","2009-02-19",4.41
"538","2009-02-20",4.24
"539","2009-02-23",4.02
"540","2009-02-24",4.27
"541","2009-02-25",4.02
"542","2009-02-26",4.04
"543","2009-02-27",4.04
"544","2009-03-02",3.63
"545","2009-03-03",3.54
"546","2009-03-04",3.69
"547","2009-03-05",3.31
"548","2009-03-06",3.04
"549","2009-03-09",2.79
"550","2009-03-10",3.14
"551","2009-03-11",3.22
"552","2009-03-12",3.42
"553","2009-03-13",3.47
"554","2009-03-16",3.5
"555","2009-03-17",3.74
"556","2009-03-18",4.19
"557","2009-03-19",4.05
"558","2009-03-20",3.81
"559","2009-03-23",4.62
"560","2009-03-24",3.99
"561","2009-03-25",4.37
"562","2009-03-26",4.7
"563","2009-03-27",4.15
"564","2009-03-30",3.73
"565","2009-03-31",3.77
"566","2009-04-01",3.95
"567","2009-04-02",4.26
"568","2009-04-03",4.32
"569","2009-04-06",4.06
"570","2009-04-07",3.96
"571","2009-04-08",4.21
"572","2009-04-09",4.58
"573","2009-04-13",4.47
"574","2009-04-14",4.16
"575","2009-04-15",4.48
"576","2009-04-16",4.7
"577","2009-04-17",4.74
"578","2009-04-20",4.52
"579","2009-04-21",4.93
"580","2009-04-22",5.07
"581","2009-04-23",5.36
"582","2009-04-24",5.94
"583","2009-04-27",6.31
"584","2009-04-28",7
"585","2009-04-29",7.88
"586","2009-04-30",7.86
"587","2009-05-01",7.67
"588","2009-05-04",8.04
"589","2009-05-05",9.38
"590","2009-05-06",9.26
"591","2009-05-07",8.2
"592","2009-05-08",8.82
"593","2009-05-11",8.52
"594","2009-05-12",8.08
"595","2009-05-13",7.02
"596","2009-05-14",7.09
"597","2009-05-15",6.98
"598","2009-05-18",7.64
"599","2009-05-19",7.96
"600","2009-05-20",8.29
"601","2009-05-21",8.02
"602","2009-05-22",7.75
"603","2009-05-26",8.44
"604","2009-05-27",8.25
"605","2009-05-28",8.53
"606","2009-05-29",8.91
"607","2009-06-01",9.6
"608","2009-06-02",10.58
"609","2009-06-03",11.31
"610","2009-06-04",10.86
"611","2009-06-05",10.87
"612","2009-06-08",10.68
"613","2009-06-09",10.72
"614","2009-06-10",10.56
"615","2009-06-11",10.71
"616","2009-06-12",10.65
"617","2009-06-15",10.21
"618","2009-06-16",10
"619","2009-06-17",9.79
"620","2009-06-18",10.07
"621","2009-06-19",10.09
"622","2009-06-22",9.94
"623","2009-06-23",9.95
"624","2009-06-24",10.15
"625","2009-06-25",10.56
"626","2009-06-26",10.44
"627","2009-06-29",10.75
"628","2009-06-30",10.75
"629","2009-07-01",11.01
"630","2009-07-02",10.25
"631","2009-07-06",10.25
"632","2009-07-07",10
"633","2009-07-08",10.02
"634","2009-07-09",10.22
"635","2009-07-10",10.29
"636","2009-07-13",10.81
"637","2009-07-14",10.83
"638","2009-07-15",11.88
"639","2009-07-16",12.38
"640","2009-07-17",12.36
"641","2009-07-20",12.36
"642","2009-07-21",12.11
"643","2009-07-22",11.56
"644","2009-07-23",12.13
"645","2009-07-24",11.83
"646","2009-07-27",11.77
"647","2009-07-28",12
"648","2009-07-29",11.65
"649","2009-07-30",11.94
"650","2009-07-31",11.94
"651","2009-08-03",12.81
"652","2009-08-04",13.09
"653","2009-08-05",11.85
"654","2009-08-06",11.97
"655","2009-08-07",12.01
"656","2009-08-10",12.16
"657","2009-08-11",12.4
"658","2009-08-12",13.23
"659","2009-08-13",13.35
"660","2009-08-14",12.54
"661","2009-08-17",12.39
"662","2009-08-18",13.17
"663","2009-08-19",13.07
"664","2009-08-20",13.38
"665","2009-08-21",14.13
"666","2009-08-24",13.9
"667","2009-08-25",14.19
"668","2009-08-26",13.95
"669","2009-08-27",13.85
"670","2009-08-28",13.4
"671","2009-08-31",13.68
"672","2009-09-01",13.39
"673","2009-09-02",13.48
"674","2009-09-03",13.32
"675","2009-09-04",13.28
"676","2009-09-08",13.5
"677","2009-09-09",13.73
"678","2009-09-10",13.32
"679","2009-09-11",13.56
"680","2009-09-14",13.69
"681","2009-09-15",14.45
"682","2009-09-16",14.94
"683","2009-09-17",14.59
"684","2009-09-18",15.04
"685","2009-09-21",15.39
"686","2009-09-22",15.51
"687","2009-09-23",15.09
"688","2009-09-24",14.93
"689","2009-09-25",14.57
"690","2009-09-28",15.63
"691","2009-09-29",15.09
"692","2009-09-30",14.75
"693","2009-10-01",13.96
"694","2009-10-02",14.06
"695","2009-10-05",14.73
"696","2009-10-06",15.39
"697","2009-10-07",14.88
"698","2009-10-08",15.12
"699","2009-10-09",15.41
"700","2009-10-12",15.17
"701","2009-10-13",15.06
"702","2009-10-14",15.08
"703","2009-10-15",14.94
"704","2009-10-16",14.57
"705","2009-10-19",14.99
"706","2009-10-20",13.97
"707","2009-10-21",14.02
"708","2009-10-22",14.53
"709","2009-10-23",14.16
"710","2009-10-26",14.05
"711","2009-10-27",14.1
"712","2009-10-28",13.86
"713","2009-10-29",14.13
"714","2009-10-30",11.82
"715","2009-11-02",11.09
"716","2009-11-03",11.1
"717","2009-11-04",10.84
"718","2009-11-05",11.84
"719","2009-11-06",12.21
"720","2009-11-09",12.33
"721","2009-11-10",12.25
"722","2009-11-11",12.35
"723","2009-11-12",11.53
"724","2009-11-13",11.36
"725","2009-11-16",11.87
"726","2009-11-17",11.75
"727","2009-11-18",11.64
"728","2009-11-19",10.95
"729","2009-11-20",10.7
"730","2009-11-23",10.96
"731","2009-11-24",10.88
"732","2009-11-25",10.52
"733","2009-11-27",9.45
"734","2009-11-30",8.89
"735","2009-12-01",9.38
"736","2009-12-02",9.87
"737","2009-12-03",9.92
"738","2009-12-04",10.35
"739","2009-12-07",10.4
"740","2009-12-08",10.25
"741","2009-12-09",10.28
"742","2009-12-10",10.16
"743","2009-12-11",10.38
"744","2009-12-14",10.47
"745","2009-12-15",9.99
"746","2009-12-16",9.87
"747","2009-12-17",9.77
"748","2009-12-18",9.77
"749","2009-12-21",9.93
"750","2009-12-22",9.59
"751","2009-12-23",9.89
"752","2009-12-24",9.83
"753","2009-12-28",9.93
"754","2009-12-29",10.01
"755","2009-12-30",10.28
"756","2009-12-31",10.09
"757","2010-01-04",10.27
"758","2010-01-05",10.57
"759","2010-01-06",10.5
"760","2010-01-07",10.59
"761","2010-01-08",10.97
"762","2010-01-11",11.13
"763","2010-01-12",11.06
"764","2010-01-13",11.49
"765","2010-01-14",11.78
"766","2010-01-15",11.57
"767","2010-01-19",11.97
"768","2010-01-20",11.8
"769","2010-01-21",11.06
"770","2010-01-22",11.51
"771","2010-01-25",11.18
"772","2010-01-26",10.78
"773","2010-01-27",11.25
"774","2010-01-28",10.29
"775","2010-01-29",9.75
"776","2010-02-01",9.77
"777","2010-02-02",9.67
"778","2010-02-03",9.51
"779","2010-02-04",8.89
"780","2010-02-05",9.25
"781","2010-02-08",8.69
"782","2010-02-09",8.82
"783","2010-02-10",9.11
"784","2010-02-11",9.59
"785","2010-02-12",9.53
"786","2010-02-16",10.38
"787","2010-02-17",10.74
"788","2010-02-18",10.77
"789","2010-02-19",10.54
"790","2010-02-22",10.51
"791","2010-02-23",10.6
"792","2010-02-24",10.92
"793","2010-02-25",10.86
"794","2010-02-26",10.65
"795","2010-03-01",10.41
"796","2010-03-02",10.75
"797","2010-03-03",10.72
"798","2010-03-04",11
"799","2010-03-05",11.43
"800","2010-03-08",11
"801","2010-03-09",10.79
"802","2010-03-10",10.84
"803","2010-03-11",10.78
"804","2010-03-12",10.53
"805","2010-03-15",10.99
"806","2010-03-16",11.01
"807","2010-03-17",10.82
"808","2010-03-18",11.3
"809","2010-03-19",11.7
"810","2010-03-22",11.85
"811","2010-03-23",12.31
"812","2010-03-24",11.7
"813","2010-03-25",11.45
"814","2010-03-26",11.79
"815","2010-03-29",11.74
"816","2010-03-30",11.63
"817","2010-03-31",11.36
"818","2010-04-01",11.56
"819","2010-04-05",11.82
"820","2010-04-06",11.93
"821","2010-04-07",12.03
"822","2010-04-08",12.39
"823","2010-04-09",12.17
"824","2010-04-12",12.28
"825","2010-04-13",12.35
"826","2010-04-14",13.18
"827","2010-04-15",12.83
"828","2010-04-16",12.7
"829","2010-04-19",12.61
"830","2010-04-20",13.01
"831","2010-04-21",13.18
"832","2010-04-22",12.9
"833","2010-04-23",12.99
"834","2010-04-26",13.45
"835","2010-04-27",13.67
"836","2010-04-28",13.37
"837","2010-04-29",14.59
"838","2010-04-30",13.31
"839","2010-05-03",13.92
"840","2010-05-04",13.35
"841","2010-05-05",12.85
"842","2010-05-06",12.24
"843","2010-05-07",13.22
"844","2010-05-10",13.19
"845","2010-05-11",13.79
"846","2010-05-12",13.81
"847","2010-05-13",13.44
"848","2010-05-14",13.41
"849","2010-05-17",13.6
"850","2010-05-18",13.54
"851","2010-05-19",13.24
"852","2010-05-20",12.24
"853","2010-05-21",12.25
"854","2010-05-24",11.94
"855","2010-05-25",11.93
"856","2010-05-26",12.18
"857","2010-05-27",12.56
"858","2010-05-28",12.44
"859","2010-06-01",12.04
"860","2010-06-02",12.2
"861","2010-06-03",12.22
"862","2010-06-04",11.73
"863","2010-06-07",11.17
"864","2010-06-08",10.83
"865","2010-06-09",10.8
"866","2010-06-10",11.4
"867","2010-06-11",11.5
"868","2010-06-14",11.27
"869","2010-06-15",11.49
"870","2010-06-16",11.27
"871","2010-06-17",11.11
"872","2010-06-18",11.43
"873","2010-06-21",10.82
"874","2010-06-22",10.8
"875","2010-06-23",10.74
"876","2010-06-24",10.36
"877","2010-06-25",10.28
"878","2010-06-28",10.38
"879","2010-06-29",9.91
"880","2010-06-30",9.38
"881","2010-07-01",9.42
"882","2010-07-02",9.31
"883","2010-07-06",8.68
"884","2010-07-07",9.56
"885","2010-07-08",9.73
"886","2010-07-09",9.8
"887","2010-07-12",9.76
"888","2010-07-13",10.21
"889","2010-07-14",10.16
"890","2010-07-15",10.11
"891","2010-07-16",10.04
"892","2010-07-19",10.07
"893","2010-07-20",10.34
"894","2010-07-21",10.73
"895","2010-07-22",10.9
"896","2010-07-23",11.29
"897","2010-07-26",11.57
"898","2010-07-27",11.5
"899","2010-07-28",11.34
"900","2010-07-29",11.51
"901","2010-07-30",11
"902","2010-08-02",11.07
"903","2010-08-03",11.76
"904","2010-08-04",12.11
"905","2010-08-05",12.27
"906","2010-08-06",11.81
"907","2010-08-09",12.24
"908","2010-08-10",12.17
"909","2010-08-11",11.83
"910","2010-08-12",11.76
"911","2010-08-13",11.66
"912","2010-08-16",11.82
"913","2010-08-17",11.94
"914","2010-08-18",12.34
"915","2010-08-19",11.92
"916","2010-08-20",11.77
"917","2010-08-23",11.7
"918","2010-08-24",11.52
"919","2010-08-25",11.62
"920","2010-08-26",11.74
"921","2010-08-27",11.87
"922","2010-08-30",11.93
"923","2010-08-31",12.4
"924","2010-09-01",13
"925","2010-09-02",13.25
"926","2010-09-03",13.47
"927","2010-09-07",13.19
"928","2010-09-08",13.6
"929","2010-09-09",13.64
"930","2010-09-10",13.6
"931","2010-09-13",13.84
"932","2010-09-14",14.07
"933","2010-09-15",14.2
"934","2010-09-16",14.56
"935","2010-09-17",14.25
"936","2010-09-20",14.49
"937","2010-09-21",14.24
"938","2010-09-22",14.25
"939","2010-09-23",14.25
"940","2010-09-24",14.34
"941","2010-09-27",14.86
"942","2010-09-28",14.81
"943","2010-09-29",14.86
"944","2010-09-30",15.23
"945","2010-10-01",15.38
"946","2010-10-04",16.120001
"947","2010-10-05",16.5
"948","2010-10-06",16.440001
"949","2010-10-07",16.4
"950","2010-10-08",16.35
"951","2010-10-11",16.42
"952","2010-10-12",16.48
"953","2010-10-13",16.93
"954","2010-10-14",16.719999
"955","2010-10-15",16.51
"956","2010-10-18",16.51
"957","2010-10-19",16.25
"958","2010-10-20",16.77
"959","2010-10-21",16.99
"960","2010-10-22",16.93
"961","2010-10-25",16.959999
"962","2010-10-26",16.790001
"963","2010-10-27",16.43
"964","2010-10-28",16.290001
"965","2010-10-29",16.93
"966","2010-11-01",16.9
"967","2010-11-02",17.59
"968","2010-11-03",17.67
"969","2010-11-04",18.110001
"970","2010-11-05",19.25
"971","2010-11-08",19.48
"972","2010-11-09",19.700001
"973","2010-11-10",19.76
"974","2010-11-11",19.870001
"975","2010-11-12",19.85
"976","2010-11-15",19.870001
"977","2010-11-16",19.709999
"978","2010-11-17",20.389999
"979","2010-11-18",20.68
"980","2010-11-19",20.629999
"981","2010-11-22",20.440001
"982","2010-11-23",20.15
"983","2010-11-24",20.629999
"984","2010-11-26",20.540001
"985","2010-11-29",21.09
