"","date","SMCI"
"1000","2011-03-16",14.06
"1001","2011-03-17",14.3
"1002","2011-03-18",14.8
"1003","2011-03-21",15.21
"1004","2011-03-22",15.31
"1005","2011-03-23",15.35
"1006","2011-03-24",15.44
"1007","2011-03-25",15.69
"1008","2011-03-28",15.66
"1009","2011-03-29",15.46
"1010","2011-03-30",15.4
"1011","2011-03-31",16.040001
"1012","2011-04-01",16.200001
"1013","2011-04-04",16.469999
"1014","2011-04-05",16.370001
"1015","2011-04-06",16.51
"1016","2011-04-07",16.440001
"1017","2011-04-08",16.110001
"1018","2011-04-11",15.5
"1019","2011-04-12",15.3
"1020","2011-04-13",15.33
"1021","2011-04-14",15.42
"1022","2011-04-15",15.71
"1023","2011-04-18",15.61
"1024","2011-04-19",15.41
"1025","2011-04-20",16.65
"1026","2011-04-21",16.950001
"1027","2011-04-25",18.59
"1028","2011-04-26",18.99
"1029","2011-04-27",17.360001
"1030","2011-04-28",17.09
"1031","2011-04-29",17.059999
"1032","2011-05-02",16.610001
"1033","2011-05-03",16.190001
"1034","2011-05-04",15.8
"1035","2011-05-05",16.219999
"1036","2011-05-06",16.09
"1037","2011-05-09",16.440001
"1038","2011-05-10",16.790001
"1039","2011-05-11",17.040001
"1040","2011-05-12",16.93
"1041","2011-05-13",16.879999
"1042","2011-05-16",16.34
"1043","2011-05-17",16.290001
"1044","2011-05-18",16.6
"1045","2011-05-19",16.889999
"1046","2011-05-20",16.809999
"1047","2011-05-23",16.34
"1048","2011-05-24",16.27
"1049","2011-05-25",16.219999
"1050","2011-05-26",16.35
"1051","2011-05-27",16.59
"1052","2011-05-31",16.780001
"1053","2011-06-01",16.26
"1054","2011-06-02",16.4
"1055","2011-06-03",16.280001
"1056","2011-06-06",16.07
"1057","2011-06-07",15.91
"1058","2011-06-08",15.65
"1059","2011-06-09",15.73
"1060","2011-06-10",15.33
"1061","2011-06-13",15.5
"1062","2011-06-14",15.85
"1063","2011-06-15",15.81
"1064","2011-06-16",16
"1065","2011-06-17",16.01
"1066","2011-06-20",15.98
"1067","2011-06-21",16.25
"1068","2011-06-22",16.17
"1069","2011-06-23",16.58
"1070","2011-06-24",16.469999
"1071","2011-06-27",15.85
"1072","2011-06-28",16.1
"1073","2011-06-29",15.93
"1074","2011-06-30",16.09
"1075","2011-07-01",16.040001
"1076","2011-07-05",16.1
"1077","2011-07-06",15.91
"1078","2011-07-07",16.299999
"1079","2011-07-08",16.35
"1080","2011-07-11",15.93
"1081","2011-07-12",15.71
"1082","2011-07-13",15.97
"1083","2011-07-14",15.98
"1084","2011-07-15",16.27
"1085","2011-07-18",15.37
"1086","2011-07-19",15.23
"1087","2011-07-20",14.83
"1088","2011-07-21",14.97
"1089","2011-07-22",15.04
"1090","2011-07-25",15.02
"1091","2011-07-26",14.82
"1092","2011-07-27",14.39
"1093","2011-07-28",14.17
"1094","2011-07-29",14.09
"1095","2011-08-01",13.67
"1096","2011-08-02",12.69
"1097","2011-08-03",14.48
"1098","2011-08-04",13.92
"1099","2011-08-05",13.62
"1100","2011-08-08",12.36
"1101","2011-08-09",13.18
"1102","2011-08-10",12.65
"1103","2011-08-11",13.63
"1104","2011-08-12",13.57
"1105","2011-08-15",14.23
"1106","2011-08-16",13.88
"1107","2011-08-17",13.99
"1108","2011-08-18",12.96
"1109","2011-08-19",13.28
"1110","2011-08-22",13.08
"1111","2011-08-23",13.94
"1112","2011-08-24",13.32
"1113","2011-08-25",12.91
"1114","2011-08-26",13.22
"1115","2011-08-29",13.92
"1116","2011-08-30",13.93
"1117","2011-08-31",13.72
"1118","2011-09-01",13.2
"1119","2011-09-02",12.67
"1120","2011-09-06",12.56
"1121","2011-09-07",13.42
"1122","2011-09-08",12.89
"1123","2011-09-09",12.41
"1124","2011-09-12",12.6
"1125","2011-09-13",12.92
"1126","2011-09-14",13.33
"1127","2011-09-15",13.55
"1128","2011-09-16",13.59
"1129","2011-09-19",13.4
"1130","2011-09-20",12.83
"1131","2011-09-21",12.6
"1132","2011-09-22",12.42
"1133","2011-09-23",12.89
"1134","2011-09-26",13.18
"1135","2011-09-27",13.36
"1136","2011-09-28",12.72
"1137","2011-09-29",12.83
"1138","2011-09-30",12.53
"1139","2011-10-03",11.59
"1140","2011-10-04",12.97
"1141","2011-10-05",13.73
"1142","2011-10-06",14
"1143","2011-10-07",13.65
"1144","2011-10-10",14.28
"1145","2011-10-11",14.43
"1146","2011-10-12",14.6
"1147","2011-10-13",14.85
"1148","2011-10-14",15.24
"1149","2011-10-17",14.98
"1150","2011-10-18",15.4
"1151","2011-10-19",14.75
"1152","2011-10-20",14.42
"1153","2011-10-21",14.63
"1154","2011-10-24",15.22
"1155","2011-10-25",14.44
"1156","2011-10-26",15.94
"1157","2011-10-27",16.52
"1158","2011-10-28",16.309999
"1159","2011-10-31",16
"1160","2011-11-01",15.41
"1161","2011-11-02",15.56
"1162","2011-11-03",16.09
"1163","2011-11-04",15.93
"1164","2011-11-07",15.72
"1165","2011-11-08",15.98
"1166","2011-11-09",15.03
"1167","2011-11-10",15.16
"1168","2011-11-11",15.63
"1169","2011-11-14",15.28
"1170","2011-11-15",15.66
"1171","2011-11-16",15.15
"1172","2011-11-17",14.82
"1173","2011-11-18",14.84
"1174","2011-11-21",14.66
"1175","2011-11-22",14.2
"1176","2011-11-23",13.14
"1177","2011-11-25",12.91
"1178","2011-11-28",13.21
"1179","2011-11-29",13.16
"1180","2011-11-30",13.59
"1181","2011-12-01",13.55
"1182","2011-12-02",13.71
"1183","2011-12-05",14.24
"1184","2011-12-06",14.15
"1185","2011-12-07",14.49
"1186","2011-12-08",13.97
"1187","2011-12-09",15.08
"1188","2011-12-12",15.22
"1189","2011-12-13",14.71
"1190","2011-12-14",14.56
"1191","2011-12-15",14.78
"1192","2011-12-16",14.85
"1193","2011-12-19",14.56
"1194","2011-12-20",15.61
"1195","2011-12-21",15.8
"1196","2011-12-22",15.76
"1197","2011-12-23",15.82
"1198","2011-12-27",16.02
"1199","2011-12-28",15.58
"1200","2011-12-29",16.049999
"1201","2011-12-30",15.68
"1202","2012-01-03",15.8
"1203","2012-01-04",15.73
"1204","2012-01-05",15.97
"1205","2012-01-06",16.280001
"1206","2012-01-09",16.33
"1207","2012-01-10",16.620001
"1208","2012-01-11",16.059999
"1209","2012-01-12",16.700001
"1210","2012-01-13",16.48
"1211","2012-01-17",16.299999
"1212","2012-01-18",16.42
"1213","2012-01-19",16.75
"1214","2012-01-20",16.9
"1215","2012-01-23",17.09
"1216","2012-01-24",17.469999
"1217","2012-01-25",17.440001
"1218","2012-01-26",17.51
"1219","2012-01-27",17.07
"1220","2012-01-30",16.969999
"1221","2012-01-31",16.870001
"1222","2012-02-01",17.1
"1223","2012-02-02",17.09
"1224","2012-02-03",17.4
"1225","2012-02-06",17.41
"1226","2012-02-07",17.5
"1227","2012-02-08",17.690001
"1228","2012-02-09",17.18
"1229","2012-02-10",16.780001
"1230","2012-02-13",17.139999
"1231","2012-02-14",17.139999
"1232","2012-02-15",17.07
"1233","2012-02-16",17.709999
"1234","2012-02-17",17.709999
"1235","2012-02-21",17.48
"1236","2012-02-22",17.120001
"1237","2012-02-23",17.58
"1238","2012-02-24",17.440001
"1239","2012-02-27",17.530001
"1240","2012-02-28",17.209999
"1241","2012-02-29",16.540001
"1242","2012-03-01",16.610001
"1243","2012-03-02",16.67
"1244","2012-03-05",16.57
"1245","2012-03-06",16.15
"1246","2012-03-07",16.65
"1247","2012-03-08",16.790001
"1248","2012-03-09",16.98
"1249","2012-03-12",16.889999
"1250","2012-03-13",16.950001
"1251","2012-03-14",16.82
"1252","2012-03-15",16.940001
"1253","2012-03-16",16.83
"1254","2012-03-19",16.98
"1255","2012-03-20",16.799999
"1256","2012-03-21",16.76
"1257","2012-03-22",16.809999
"1258","2012-03-23",16.969999
"1259","2012-03-26",17.370001
"1260","2012-03-27",17.5
"1261","2012-03-28",17.299999
"1262","2012-03-29",17.57
"1263","2012-03-30",17.459999
"1264","2012-04-02",17.610001
"1265","2012-04-03",17.549999
"1266","2012-04-04",17.41
"1267","2012-04-05",17.540001
"1268","2012-04-09",17.219999
"1269","2012-04-10",17.120001
"1270","2012-04-11",17.200001
"1271","2012-04-12",17.190001
"1272","2012-04-13",16.709999
"1273","2012-04-16",16.83
"1274","2012-04-17",17.01
"1275","2012-04-18",16.98
"1276","2012-04-19",17.1
"1277","2012-04-20",17.18
"1278","2012-04-23",17.290001
"1279","2012-04-24",17.809999
"1280","2012-04-25",18.16
"1281","2012-04-26",18.309999
"1282","2012-04-27",18.030001
"1283","2012-04-30",17.65
"1284","2012-05-01",17.77
"1285","2012-05-02",17.379999
"1286","2012-05-03",16.959999
"1287","2012-05-04",16.74
"1288","2012-05-07",16.530001
"1289","2012-05-08",16.34
"1290","2012-05-09",16.91
"1291","2012-05-10",16.85
"1292","2012-05-11",16.51
"1293","2012-05-14",16.34
"1294","2012-05-15",16.48
"1295","2012-05-16",16.42
"1296","2012-05-17",16.4
"1297","2012-05-18",16.190001
"1298","2012-05-21",16.51
"1299","2012-05-22",16.16
"1300","2012-05-23",16.639999
"1301","2012-05-24",16.1
"1302","2012-05-25",16.059999
"1303","2012-05-29",16.24
"1304","2012-05-30",16
"1305","2012-05-31",15.94
"1306","2012-06-01",14.82
"1307","2012-06-04",14.67
"1308","2012-06-05",14.99
"1309","2012-06-06",15.81
"1310","2012-06-07",15.83
"1311","2012-06-08",16.27
"1312","2012-06-11",15.61
"1313","2012-06-12",15.33
"1314","2012-06-13",14.82
"1315","2012-06-14",14.96
"1316","2012-06-15",14.93
"1317","2012-06-18",15.08
"1318","2012-06-19",14.8
"1319","2012-06-20",15.35
"1320","2012-06-21",15.27
"1321","2012-06-22",15.5
"1322","2012-06-25",14.97
"1323","2012-06-26",15.24
"1324","2012-06-27",15.27
"1325","2012-06-28",15.27
"1326","2012-06-29",15.86
"1327","2012-07-02",16.08
"1328","2012-07-03",16.32
"1329","2012-07-05",16.360001
"1330","2012-07-06",15.84
"1331","2012-07-09",15.31
"1332","2012-07-10",14.88
"1333","2012-07-11",14.87
"1334","2012-07-12",14.52
"1335","2012-07-13",14.63
"1336","2012-07-16",14.51
"1337","2012-07-17",14.37
"1338","2012-07-18",14.2
"1339","2012-07-19",13.74
"1340","2012-07-20",12.98
"1341","2012-07-23",12.61
"1342","2012-07-24",12.14
"1343","2012-07-25",12.5
"1344","2012-07-26",12.68
"1345","2012-07-27",12.97
"1346","2012-07-30",12.75
"1347","2012-07-31",12.41
"1348","2012-08-01",12.09
"1349","2012-08-02",12.3
"1350","2012-08-03",12.43
"1351","2012-08-06",12.5
"1352","2012-08-07",12.2
"1353","2012-08-08",12.51
"1354","2012-08-09",12.22
"1355","2012-08-10",12.06
"1356","2012-08-13",11.85
"1357","2012-08-14",11.73
"1358","2012-08-15",11.95
"1359","2012-08-16",11.85
"1360","2012-08-17",11.89
"1361","2012-08-20",12.32
"1362","2012-08-21",12.28
"1363","2012-08-22",12.1
"1364","2012-08-23",12.12
"1365","2012-08-24",12.19
"1366","2012-08-27",12.34
"1367","2012-08-28",12.56
"1368","2012-08-29",12.54
"1369","2012-08-30",12.33
"1370","2012-08-31",12.33
"1371","2012-09-04",12.62
"1372","2012-09-05",12.58
"1373","2012-09-06",12.97
"1374","2012-09-07",13.09
"1375","2012-09-10",13.08
"1376","2012-09-11",13.32
"1377","2012-09-12",13.23
"1378","2012-09-13",13.16
"1379","2012-09-14",13.33
"1380","2012-09-17",13.13
"1381","2012-09-18",13.27
"1382","2012-09-19",12.65
"1383","2012-09-20",12.48
"1384","2012-09-21",12.43
"1385","2012-09-24",12.23
"1386","2012-09-25",12.1
"1387","2012-09-26",12.03
"1388","2012-09-27",12
"1389","2012-09-28",12.03
"1390","2012-10-01",12.12
"1391","2012-10-02",11.85
"1392","2012-10-03",11.43
"1393","2012-10-04",11.04
"1394","2012-10-05",10.99
"1395","2012-10-08",10.64
"1396","2012-10-09",9.31
"1397","2012-10-10",9.02
"1398","2012-10-11",9.26
"1399","2012-10-12",8.79
"1400","2012-10-15",9.25
"1401","2012-10-16",9.24
"1402","2012-10-17",9.21
"1403","2012-10-18",9.1
"1404","2012-10-19",8.91
"1405","2012-10-22",9.24
"1406","2012-10-23",9.11
"1407","2012-10-24",8.06
"1408","2012-10-25",8.19
"1409","2012-10-26",7.95
"1410","2012-10-31",7.9
"1411","2012-11-01",7.99
"1412","2012-11-02",7.99
"1413","2012-11-05",8.02
"1414","2012-11-06",8.18
"1415","2012-11-07",8
"1416","2012-11-08",7.9
"1417","2012-11-09",8.1
"1418","2012-11-12",7.97
"1419","2012-11-13",7.97
"1420","2012-11-14",7.96
"1421","2012-11-15",8.23
"1422","2012-11-16",8.1
"1423","2012-11-19",8.42
"1424","2012-11-20",8.31
"1425","2012-11-21",8.44
"1426","2012-11-23",8.64
"1427","2012-11-26",8.8
"1428","2012-11-27",8.87
"1429","2012-11-28",8.95
"1430","2012-11-29",9.33
"1431","2012-11-30",9.33
"1432","2012-12-03",8.74
"1433","2012-12-04",9.07
"1434","2012-12-05",9.02
"1435","2012-12-06",9.15
"1436","2012-12-07",9.16
"1437","2012-12-10",9.18
"1438","2012-12-11",9.41
"1439","2012-12-12",9.44
"1440","2012-12-13",9.3
"1441","2012-12-14",9.12
"1442","2012-12-17",9.42
"1443","2012-12-18",9.96
"1444","2012-12-19",10.04
"1445","2012-12-20",10.01
"1446","2012-12-21",10.05
"1447","2012-12-24",10.06
"1448","2012-12-26",10.05
"1449","2012-12-27",9.81
"1450","2012-12-28",9.61
"1451","2012-12-31",10.2
"1452","2013-01-02",10.5
"1453","2013-01-03",10.29
"1454","2013-01-04",10.43
"1455","2013-01-07",10.46
"1456","2013-01-08",10.02
"1457","2013-01-09",10.13
"1458","2013-01-10",10.05
"1459","2013-01-11",9.98
"1460","2013-01-14",10.13
"1461","2013-01-15",9.99
"1462","2013-01-16",10.05
"1463","2013-01-17",10.14
"1464","2013-01-18",10.35
"1465","2013-01-22",10.52
"1466","2013-01-23",12.48
"1467","2013-01-24",12.51
"1468","2013-01-25",12.4
"1469","2013-01-28",12.57
"1470","2013-01-29",12.5
"1471","2013-01-30",12.25
"1472","2013-01-31",12.38
"1473","2013-02-01",12.56
"1474","2013-02-04",12.34
"1475","2013-02-05",12.44
"1476","2013-02-06",12.7
"1477","2013-02-07",12.7
"1478","2013-02-08",12.72
"1479","2013-02-11",12.66
"1480","2013-02-12",12.43
"1481","2013-02-13",12.5
"1482","2013-02-14",12.37
"1483","2013-02-15",12.45
"1484","2013-02-19",12.51
"1485","2013-02-20",12.4
"1486","2013-02-21",11.78
"1487","2013-02-22",11.89
"1488","2013-02-25",11.83
"1489","2013-02-26",11.86
"1490","2013-02-27",11.89
"1491","2013-02-28",11.7
"1492","2013-03-01",11.92
"1493","2013-03-04",11.55
"1494","2013-03-05",11.61
"1495","2013-03-06",11.56
"1496","2013-03-07",11.42
"1497","2013-03-08",11.59
"1498","2013-03-11",11.55
"1499","2013-03-12",11.59
"1500","2013-03-13",11.64
"1501","2013-03-14",11.6
"1502","2013-03-15",11.69
"1503","2013-03-18",11.74
"1504","2013-03-19",11.93
"1505","2013-03-20",12.06
"1506","2013-03-21",11.85
"1507","2013-03-22",11.68
"1508","2013-03-25",11.66
"1509","2013-03-26",11.4
"1510","2013-03-27",11.59
"1511","2013-03-28",11.29
"1512","2013-04-01",10.85
"1513","2013-04-02",10.72
"1514","2013-04-03",10.42
"1515","2013-04-04",10.62
"1516","2013-04-05",10.33
"1517","2013-04-08",10.15
"1518","2013-04-09",10.13
"1519","2013-04-10",10.4
"1520","2013-04-11",10.32
"1521","2013-04-12",10.12
"1522","2013-04-15",9.71
"1523","2013-04-16",10.24
"1524","2013-04-17",9.9
"1525","2013-04-18",9.8
"1526","2013-04-19",9.75
"1527","2013-04-22",9.72
"1528","2013-04-23",9.97
"1529","2013-04-24",9.48
"1530","2013-04-25",9.81
"1531","2013-04-26",9.76
"1532","2013-04-29",9.72
"1533","2013-04-30",9.62
"1534","2013-05-01",9.41
"1535","2013-05-02",9.64
"1536","2013-05-03",10.03
"1537","2013-05-06",9.87
"1538","2013-05-07",9.75
"1539","2013-05-08",9.8
"1540","2013-05-09",9.74
"1541","2013-05-10",10.05
"1542","2013-05-13",10.06
"1543","2013-05-14",10.31
"1544","2013-05-15",10.3
"1545","2013-05-16",10.45
"1546","2013-05-17",10.77
"1547","2013-05-20",10.73
"1548","2013-05-21",10.35
"1549","2013-05-22",10.27
"1550","2013-05-23",10.25
"1551","2013-05-24",10.24
"1552","2013-05-28",10.66
"1553","2013-05-29",10.58
"1554","2013-05-30",10.67
"1555","2013-05-31",10.31
"1556","2013-06-03",10.6
"1557","2013-06-04",10.73
"1558","2013-06-05",10.49
"1559","2013-06-06",10.76
"1560","2013-06-07",10.87
"1561","2013-06-10",10.98
"1562","2013-06-11",10.83
"1563","2013-06-12",10.41
"1564","2013-06-13",10.72
"1565","2013-06-14",10.63
"1566","2013-06-17",11.07
"1567","2013-06-18",11.29
"1568","2013-06-19",11.22
"1569","2013-06-20",10.86
"1570","2013-06-21",10.96
"1571","2013-06-24",10.6
"1572","2013-06-25",10.59
"1573","2013-06-26",10.5
"1574","2013-06-27",10.58
"1575","2013-06-28",10.64
"1576","2013-07-01",10.81
"1577","2013-07-02",11
"1578","2013-07-03",11.14
"1579","2013-07-05",11.41
"1580","2013-07-08",11.44
"1581","2013-07-09",11.59
"1582","2013-07-10",11.76
"1583","2013-07-11",11.74
"1584","2013-07-12",11.67
"1585","2013-07-15",11.87
"1586","2013-07-16",11.92
"1587","2013-07-17",11.7
"1588","2013-07-18",11.89
"1589","2013-07-19",11.88
"1590","2013-07-22",12.14
"1591","2013-07-23",12.06
"1592","2013-07-24",12.21
"1593","2013-07-25",12.37
"1594","2013-07-26",12.15
"1595","2013-07-29",11.89
"1596","2013-07-30",11.88
"1597","2013-07-31",11.59
"1598","2013-08-01",11.78
"1599","2013-08-02",11.69
"1600","2013-08-05",11.76
"1601","2013-08-06",11.78
"1602","2013-08-07",13.1
"1603","2013-08-08",13.19
"1604","2013-08-09",13.09
"1605","2013-08-12",13.38
"1606","2013-08-13",13.27
"1607","2013-08-14",13.28
"1608","2013-08-15",13.02
"1609","2013-08-16",13.06
"1610","2013-08-19",12.84
"1611","2013-08-20",13.13
"1612","2013-08-21",13.03
"1613","2013-08-22",13.19
"1614","2013-08-23",13.05
"1615","2013-08-26",13.01
"1616","2013-08-27",12.56
"1617","2013-08-28",12.69
"1618","2013-08-29",13.01
"1619","2013-08-30",12.84
"1620","2013-09-03",13.08
"1621","2013-09-04",13.01
"1622","2013-09-05",13.03
"1623","2013-09-06",12.97
"1624","2013-09-09",13.2
"1625","2013-09-10",13.27
"1626","2013-09-11",13.19
"1627","2013-09-12",13.3
"1628","2013-09-13",13.35
"1629","2013-09-16",13.28
"1630","2013-09-17",13.24
"1631","2013-09-18",13.65
"1632","2013-09-19",13.76
"1633","2013-09-20",13.66
"1634","2013-09-23",13.42
"1635","2013-09-24",13.49
"1636","2013-09-25",13.51
"1637","2013-09-26",13.57
"1638","2013-09-27",13.41
"1639","2013-09-30",13.54
"1640","2013-10-01",14.08
"1641","2013-10-02",13.87
"1642","2013-10-03",13.79
"1643","2013-10-04",13.94
"1644","2013-10-07",13.95
"1645","2013-10-08",13.69
"1646","2013-10-09",13.67
"1647","2013-10-10",14.01
"1648","2013-10-11",14.09
"1649","2013-10-14",14.38
"1650","2013-10-15",14.16
"1651","2013-10-16",14.05
"1652","2013-10-17",14.18
"1653","2013-10-18",14.24
"1654","2013-10-21",14.23
"1655","2013-10-22",14.26
"1656","2013-10-23",13.47
"1657","2013-10-24",13.69
"1658","2013-10-25",13.48
"1659","2013-10-28",13.77
"1660","2013-10-29",14.03
"1661","2013-10-30",13.79
"1662","2013-10-31",13.92
"1663","2013-11-01",13.9
"1664","2013-11-04",14.1
"1665","2013-11-05",14.42
"1666","2013-11-06",14.48
"1667","2013-11-07",14.15
"1668","2013-11-08",14.51
"1669","2013-11-11",14.5
"1670","2013-11-12",14.39
"1671","2013-11-13",14.5
"1672","2013-11-14",14.6
"1673","2013-11-15",14.51
"1674","2013-11-18",14.37
"1675","2013-11-19",14.5
"1676","2013-11-20",14.35
"1677","2013-11-21",14.64
"1678","2013-11-22",15.23
"1679","2013-11-25",15.47
"1680","2013-11-26",15.5
"1681","2013-11-27",15.65
"1682","2013-11-29",15.88
"1683","2013-12-02",15.96
"1684","2013-12-03",16.120001
"1685","2013-12-04",16.25
"1686","2013-12-05",16.57
"1687","2013-12-06",16.92
"1688","2013-12-09",17.18
"1689","2013-12-10",16.84
"1690","2013-12-11",16.73
"1691","2013-12-12",16.790001
"1692","2013-12-13",16.389999
"1693","2013-12-16",16.49
"1694","2013-12-17",16.5
"1695","2013-12-18",16.75
"1696","2013-12-19",16.620001
"1697","2013-12-20",16.77
"1698","2013-12-23",17.15
"1699","2013-12-24",17.18
"1700","2013-12-26",17.15
"1701","2013-12-27",17.17
"1702","2013-12-30",17.02
"1703","2013-12-31",17.16
"1704","2014-01-02",16.440001
"1705","2014-01-03",16.709999
"1706","2014-01-06",16.59
"1707","2014-01-07",16.77
"1708","2014-01-08",16.74
"1709","2014-01-09",16.58
"1710","2014-01-10",16.92
"1711","2014-01-13",16.639999
"1712","2014-01-14",17.030001
"1713","2014-01-15",17.299999
"1714","2014-01-16",17.99
"1715","2014-01-17",17.959999
"1716","2014-01-21",18.5
"1717","2014-01-22",22.969999
"1718","2014-01-23",21.98
"1719","2014-01-24",20.98
"1720","2014-01-27",21.5
"1721","2014-01-28",21.91
"1722","2014-01-29",21.139999
"1723","2014-01-30",21.33
"1724","2014-01-31",20.559999
"1725","2014-02-03",20.09
"1726","2014-02-04",20.209999
"1727","2014-02-05",20.15
"1728","2014-02-06",20.75
"1729","2014-02-07",20.950001
"1730","2014-02-10",21.26
"1731","2014-02-11",21.790001
"1732","2014-02-12",21.9
"1733","2014-02-13",21.860001
"1734","2014-02-14",21.709999
"1735","2014-02-18",22.450001
"1736","2014-02-19",21.85
"1737","2014-02-20",22.17
"1738","2014-02-21",20.83
"1739","2014-02-24",21.02
"1740","2014-02-25",20.84
"1741","2014-02-26",20.879999
"1742","2014-02-27",20.780001
"1743","2014-02-28",20.190001
"1744","2014-03-03",20.280001
"1745","2014-03-04",20.73
"1746","2014-03-05",21.07
"1747","2014-03-06",21.059999
"1748","2014-03-07",20.790001
"1749","2014-03-10",20.389999
"1750","2014-03-11",19
"1751","2014-03-12",19.16
"1752","2014-03-13",18.299999
"1753","2014-03-14",18.440001
"1754","2014-03-17",18.33
"1755","2014-03-18",18.709999
"1756","2014-03-19",18.18
"1757","2014-03-20",18.34
"1758","2014-03-21",18.08
"1759","2014-03-24",17.76
"1760","2014-03-25",18.209999
"1761","2014-03-26",17.5
"1762","2014-03-27",17.290001
"1763","2014-03-28",17.32
"1764","2014-03-31",17.370001
"1765","2014-04-01",17.700001
"1766","2014-04-02",17.74
"1767","2014-04-03",17.870001
"1768","2014-04-04",17.67
"1769","2014-04-07",17.129999
"1770","2014-04-08",17.309999
"1771","2014-04-09",17.639999
"1772","2014-04-10",16.93
"1773","2014-04-11",16.52
"1774","2014-04-14",16.74
"1775","2014-04-15",17.23
"1776","2014-04-16",17.49
"1777","2014-04-17",17.799999
"1778","2014-04-21",18.93
"1779","2014-04-22",18.950001
"1780","2014-04-23",19.34
"1781","2014-04-24",19.870001
"1782","2014-04-25",20.469999
"1783","2014-04-28",20.879999
"1784","2014-04-29",20.4
"1785","2014-04-30",20.360001
"1786","2014-05-01",19.83
"1787","2014-05-02",20.290001
"1788","2014-05-05",19.83
"1789","2014-05-06",19.43
"1790","2014-05-07",19.18
"1791","2014-05-08",18.360001
"1792","2014-05-09",18.459999
"1793","2014-05-12",18.780001
"1794","2014-05-13",18.370001
"1795","2014-05-14",17.75
"1796","2014-05-15",17.940001
"1797","2014-05-16",19.76
"1798","2014-05-19",20.73
"1799","2014-05-20",20.48
"1800","2014-05-21",20.74
"1801","2014-05-22",20.610001
"1802","2014-05-23",21.18
"1803","2014-05-27",21.389999
"1804","2014-05-28",21.66
"1805","2014-05-29",21.76
"1806","2014-05-30",21.5
"1807","2014-06-02",21.17
"1808","2014-06-03",21.16
"1809","2014-06-04",21.49
"1810","2014-06-05",21.92
"1811","2014-06-06",21.83
"1812","2014-06-09",22.700001
"1813","2014-06-10",22.76
"1814","2014-06-11",22.65
"1815","2014-06-12",22.35
"1816","2014-06-13",23.09
"1817","2014-06-16",25.57
"1818","2014-06-17",24.9
"1819","2014-06-18",26.02
"1820","2014-06-19",25.9
"1821","2014-06-20",26.030001
"1822","2014-06-23",25.68
"1823","2014-06-24",25.34
"1824","2014-06-25",25.27
"1825","2014-06-26",25.450001
"1826","2014-06-27",24.690001
"1827","2014-06-30",25.27
"1828","2014-07-01",25.440001
"1829","2014-07-02",25.549999
"1830","2014-07-03",25.950001
"1831","2014-07-07",25.450001
"1832","2014-07-08",24.25
"1833","2014-07-09",24.9
"1834","2014-07-10",24.57
"1835","2014-07-11",25.08
"1836","2014-07-14",24.92
"1837","2014-07-15",24.43
"1838","2014-07-16",24.440001
"1839","2014-07-17",24.17
"1840","2014-07-18",25.43
"1841","2014-07-21",26.200001
"1842","2014-07-22",26.549999
"1843","2014-07-23",25.76
"1844","2014-07-24",25.68
"1845","2014-07-25",25.15
"1846","2014-07-28",25.040001
"1847","2014-07-29",26.35
"1848","2014-07-30",26.6
"1849","2014-07-31",26.17
"1850","2014-08-01",25.59
"1851","2014-08-04",26.75
"1852","2014-08-05",26.889999
"1853","2014-08-06",24.809999
"1854","2014-08-07",24.92
"1855","2014-08-08",24.33
"1856","2014-08-11",24.790001
"1857","2014-08-12",24.629999
"1858","2014-08-13",25.139999
"1859","2014-08-14",25.41
"1860","2014-08-15",25.32
"1861","2014-08-18",25.809999
"1862","2014-08-19",25.969999
"1863","2014-08-20",25.27
"1864","2014-08-21",24.98
"1865","2014-08-22",24.549999
"1866","2014-08-25",24.57
"1867","2014-08-26",24.700001
"1868","2014-08-27",25.07
"1869","2014-08-28",24.73
"1870","2014-08-29",24.49
"1871","2014-09-02",27
"1872","2014-09-03",25.690001
"1873","2014-09-04",25.559999
"1874","2014-09-05",25.49
"1875","2014-09-08",26.57
"1876","2014-09-09",25.610001
"1877","2014-09-10",25.33
"1878","2014-09-11",26.030001
"1879","2014-09-12",26.1
"1880","2014-09-15",26.26
"1881","2014-09-16",26.82
"1882","2014-09-17",28.360001
"1883","2014-09-18",29.030001
"1884","2014-09-19",28.42
"1885","2014-09-22",28.27
"1886","2014-09-23",27.799999
"1887","2014-09-24",28.9
"1888","2014-09-25",27.75
"1889","2014-09-26",28.41
"1890","2014-09-29",29.4
"1891","2014-09-30",29.42
"1892","2014-10-01",28.58
"1893","2014-10-02",27.370001
"1894","2014-10-03",27.17
"1895","2014-10-06",25.16
"1896","2014-10-07",24.6
"1897","2014-10-08",24.190001
"1898","2014-10-09",23.459999
"1899","2014-10-10",22.85
"1900","2014-10-13",23.1
"1901","2014-10-14",23.23
"1902","2014-10-15",23.9
"1903","2014-10-16",23.950001
"1904","2014-10-17",24.99
"1905","2014-10-20",25.440001
"1906","2014-10-21",26.48
"1907","2014-10-22",28.809999
"1908","2014-10-23",30.75
"1909","2014-10-24",30.549999
"1910","2014-10-27",30.700001
"1911","2014-10-28",31.530001
"1912","2014-10-29",31.6
"1913","2014-10-30",31.780001
"1914","2014-10-31",31.959999
"1915","2014-11-03",32.68
"1916","2014-11-04",32.77
"1917","2014-11-05",32.25
"1918","2014-11-06",32.900002
"1919","2014-11-07",33.93
"1920","2014-11-10",33.700001
"1921","2014-11-11",33.740002
