"","date","ROST"
"965","2010-10-29",14.7475
"966","2010-11-01",14.8975
"967","2010-11-02",15.2475
"968","2010-11-03",15.1225
"969","2010-11-04",15.9075
"970","2010-11-05",16.0625
"971","2010-11-08",15.96
"972","2010-11-09",15.7225
"973","2010-11-10",16.025
"974","2010-11-11",16.145
"975","2010-11-12",15.9725
"976","2010-11-15",15.9075
"977","2010-11-16",15.8925
"978","2010-11-17",16.35
"979","2010-11-18",15.8625
"980","2010-11-19",16.012501
"981","2010-11-22",16.205
"982","2010-11-23",16.030001
"983","2010-11-24",16.395
"984","2010-11-26",16.4175
"985","2010-11-29",16.057501
"986","2010-11-30",16.219999
"987","2010-12-01",16.397499
"988","2010-12-02",16.4
"989","2010-12-03",16.282499
"990","2010-12-06",16.184999
"991","2010-12-07",16.217501
"992","2010-12-08",16.084999
"993","2010-12-09",16.3925
"994","2010-12-10",16.280001
"995","2010-12-13",15.825
"996","2010-12-14",15.785
"997","2010-12-15",15.5825
"998","2010-12-16",16.002501
"999","2010-12-17",15.74
"1000","2010-12-20",15.69
"1001","2010-12-21",15.7775
"1002","2010-12-22",15.84
"1003","2010-12-23",15.84
"1004","2010-12-27",15.795
"1005","2010-12-28",15.82
"1006","2010-12-29",15.8775
"1007","2010-12-30",15.9625
"1008","2010-12-31",15.8125
"1009","2011-01-03",15.97
"1010","2011-01-04",15.55
"1011","2011-01-05",15.6625
"1012","2011-01-06",15.9425
"1013","2011-01-07",15.9875
"1014","2011-01-10",16.067499
"1015","2011-01-11",16.122499
"1016","2011-01-12",16.0175
"1017","2011-01-13",15.95
"1018","2011-01-14",15.9625
"1019","2011-01-18",15.945
"1020","2011-01-19",16.184999
"1021","2011-01-20",16.264999
"1022","2011-01-21",16.23
"1023","2011-01-24",16.3825
"1024","2011-01-25",16.514999
"1025","2011-01-26",16.629999
"1026","2011-01-27",16.747499
"1027","2011-01-28",16.365
"1028","2011-01-31",16.299999
"1029","2011-02-01",16.4
"1030","2011-02-02",16.2125
"1031","2011-02-03",17.1525
"1032","2011-02-04",17.4725
"1033","2011-02-07",17.360001
"1034","2011-02-08",17.48
"1035","2011-02-09",17.3825
"1036","2011-02-10",17.727501
"1037","2011-02-11",17.942499
"1038","2011-02-14",17.68
"1039","2011-02-15",17.665001
"1040","2011-02-16",17.790001
"1041","2011-02-17",17.785
"1042","2011-02-18",17.955
"1043","2011-02-22",17.6775
"1044","2011-02-23",17.565001
"1045","2011-02-24",17.715
"1046","2011-02-25",17.9175
"1047","2011-02-28",18.01
"1048","2011-03-01",17.877501
"1049","2011-03-02",18.0075
"1050","2011-03-03",18.102501
"1051","2011-03-04",17.977501
"1052","2011-03-07",17.6675
"1053","2011-03-08",17.8325
"1054","2011-03-09",17.8225
"1055","2011-03-10",17.639999
"1056","2011-03-11",17.924999
"1057","2011-03-14",17.615
"1058","2011-03-15",17.459999
"1059","2011-03-16",17.2875
"1060","2011-03-17",17.450001
"1061","2011-03-18",17.4
"1062","2011-03-21",17.1525
"1063","2011-03-22",16.997499
"1064","2011-03-23",17.23
"1065","2011-03-24",17.432501
"1066","2011-03-25",17.557501
"1067","2011-03-28",17.522499
"1068","2011-03-29",17.545
"1069","2011-03-30",17.9275
"1070","2011-03-31",17.780001
"1071","2011-04-01",17.887501
"1072","2011-04-04",17.8325
"1073","2011-04-05",18.105
"1074","2011-04-06",17.950001
"1075","2011-04-07",17.725
"1076","2011-04-08",17.65
"1077","2011-04-11",17.8125
"1078","2011-04-12",17.805
"1079","2011-04-13",17.870001
"1080","2011-04-14",17.6875
"1081","2011-04-15",17.8025
"1082","2011-04-18",17.684999
"1083","2011-04-19",17.6425
"1084","2011-04-20",18.115
"1085","2011-04-21",18.065001
"1086","2011-04-25",18.115
"1087","2011-04-26",18.125
"1088","2011-04-27",18.24
"1089","2011-04-28",18.504999
"1090","2011-04-29",18.422501
"1091","2011-05-02",18.35
"1092","2011-05-03",18.3375
"1093","2011-05-04",18.362499
"1094","2011-05-05",19.637501
"1095","2011-05-06",19.547501
"1096","2011-05-09",19.645
"1097","2011-05-10",19.940001
"1098","2011-05-11",20.27
"1099","2011-05-12",20.610001
"1100","2011-05-13",20.66
"1101","2011-05-16",20.440001
"1102","2011-05-17",20.25
"1103","2011-05-18",20.465
"1104","2011-05-19",20.195
"1105","2011-05-20",20.1975
"1106","2011-05-23",20.1
"1107","2011-05-24",19.9
"1108","2011-05-25",20.290001
"1109","2011-05-26",20.5525
"1110","2011-05-27",20.4275
"1111","2011-05-31",20.49
"1112","2011-06-01",20.18
"1113","2011-06-02",20.025
"1114","2011-06-03",19.7775
"1115","2011-06-06",19.4825
"1116","2011-06-07",19.555
"1117","2011-06-08",19.405001
"1118","2011-06-09",19.42
"1119","2011-06-10",19.057501
"1120","2011-06-13",19.112499
"1121","2011-06-14",19.192499
"1122","2011-06-15",18.897499
"1123","2011-06-16",18.772499
"1124","2011-06-17",18.795
"1125","2011-06-20",19.0275
"1126","2011-06-21",19.559999
"1127","2011-06-22",19.5625
"1128","2011-06-23",19.772499
"1129","2011-06-24",19.4
"1130","2011-06-27",19.545
"1131","2011-06-28",20.077499
"1132","2011-06-29",19.834999
"1133","2011-06-30",20.030001
"1134","2011-07-01",20.317499
"1135","2011-07-05",20.299999
"1136","2011-07-06",20.2675
"1137","2011-07-07",20.317499
"1138","2011-07-08",20.02
"1139","2011-07-11",19.7425
"1140","2011-07-12",19.705
"1141","2011-07-13",19.629999
"1142","2011-07-14",19.442499
"1143","2011-07-15",19.4175
"1144","2011-07-18",19.299999
"1145","2011-07-19",19.432501
"1146","2011-07-20",19.307501
"1147","2011-07-21",19.455
"1148","2011-07-22",19.540001
"1149","2011-07-25",19.17
"1150","2011-07-26",19.397499
"1151","2011-07-27",18.834999
"1152","2011-07-28",19.035
"1153","2011-07-29",18.942499
"1154","2011-08-01",19.077499
"1155","2011-08-02",18.514999
"1156","2011-08-03",19.0525
"1157","2011-08-04",18.6175
"1158","2011-08-05",18.389999
"1159","2011-08-08",17.434999
"1160","2011-08-09",17.747499
"1161","2011-08-10",17.122499
"1162","2011-08-11",17.7675
"1163","2011-08-12",17.92
"1164","2011-08-15",18.0075
"1165","2011-08-16",18.247499
"1166","2011-08-17",17.950001
"1167","2011-08-18",17.709999
"1168","2011-08-19",17.5075
"1169","2011-08-22",17.7225
"1170","2011-08-23",18.4125
"1171","2011-08-24",18.48
"1172","2011-08-25",17.940001
"1173","2011-08-26",18.4125
"1174","2011-08-29",18.877501
"1175","2011-08-30",19.110001
"1176","2011-08-31",19.137501
"1177","2011-09-01",18.692499
"1178","2011-09-02",18.4
"1179","2011-09-06",18.4825
"1180","2011-09-07",18.9
"1181","2011-09-08",18.737499
"1182","2011-09-09",18.522499
"1183","2011-09-12",18.9475
"1184","2011-09-13",19.245001
"1185","2011-09-14",19.24
"1186","2011-09-15",19.745001
"1187","2011-09-16",20.1675
"1188","2011-09-19",20.309999
"1189","2011-09-20",20.285
"1190","2011-09-21",19.932501
"1191","2011-09-22",19.594999
"1192","2011-09-23",19.8825
"1193","2011-09-26",20.237499
"1194","2011-09-27",20.139999
"1195","2011-09-28",19.8475
"1196","2011-09-29",19.5975
"1197","2011-09-30",19.672501
"1198","2011-10-03",19.102501
"1199","2011-10-04",19.285
"1200","2011-10-05",19.559999
"1201","2011-10-06",20.190001
"1202","2011-10-07",20.497499
"1203","2011-10-10",21.067499
"1204","2011-10-11",21.237499
"1205","2011-10-12",20.8675
"1206","2011-10-13",20.8375
"1207","2011-10-14",21.25
"1208","2011-10-17",20.889999
"1209","2011-10-18",21.2125
"1210","2011-10-19",21.334999
"1211","2011-10-20",21.262501
"1212","2011-10-21",21.8025
"1213","2011-10-24",21.959999
"1214","2011-10-25",21.9125
"1215","2011-10-26",21.495001
"1216","2011-10-27",22.0975
"1217","2011-10-28",21.8925
"1218","2011-10-31",21.932501
"1219","2011-11-01",21.754999
"1220","2011-11-02",21.657499
"1221","2011-11-03",22.297501
"1222","2011-11-04",22.352501
"1223","2011-11-07",22.405001
"1224","2011-11-08",22.58
"1225","2011-11-09",21.655001
"1226","2011-11-10",22.0175
"1227","2011-11-11",22.442499
"1228","2011-11-14",22.247499
"1229","2011-11-15",22.465
"1230","2011-11-16",21.9725
"1231","2011-11-17",21.737499
"1232","2011-11-18",21.525
"1233","2011-11-21",21.727501
"1234","2011-11-22",21.602501
"1235","2011-11-23",21.334999
"1236","2011-11-25",21.3575
"1237","2011-11-28",21.877501
"1238","2011-11-29",22.35
"1239","2011-11-30",22.272499
"1240","2011-12-01",23.07
"1241","2011-12-02",23.105
"1242","2011-12-05",23.33
"1243","2011-12-06",23.247499
"1244","2011-12-07",23.272499
"1245","2011-12-08",23.077499
"1246","2011-12-09",23.395
"1247","2011-12-12",23.375
"1248","2011-12-13",23.225
"1249","2011-12-14",23.2075
"1250","2011-12-15",23.205
"1251","2011-12-16",23.5
"1252","2011-12-19",23.125
"1253","2011-12-20",23.93
"1254","2011-12-21",23.905001
"1255","2011-12-22",23.83
"1256","2011-12-23",24.120001
"1257","2011-12-27",24.485001
"1258","2011-12-28",24.24
"1259","2011-12-29",24.280001
"1260","2011-12-30",23.764999
"1261","2012-01-03",23.645
"1262","2012-01-04",23.809999
"1263","2012-01-05",25.209999
"1264","2012-01-06",25.370001
"1265","2012-01-09",25.190001
"1266","2012-01-10",25.155001
"1267","2012-01-11",25.35
"1268","2012-01-12",25.575001
"1269","2012-01-13",25.575001
"1270","2012-01-17",25.83
"1271","2012-01-18",25.745001
"1272","2012-01-19",25.565001
"1273","2012-01-20",25.764999
"1274","2012-01-23",25.855
"1275","2012-01-24",26.01
"1276","2012-01-25",26.190001
"1277","2012-01-26",25.815001
"1278","2012-01-27",25.545
"1279","2012-01-30",25.35
"1280","2012-01-31",25.41
"1281","2012-02-01",25.615
"1282","2012-02-02",25.594999
"1283","2012-02-03",25.879999
"1284","2012-02-06",25.66
"1285","2012-02-07",25.985001
"1286","2012-02-08",25.82
"1287","2012-02-09",25.93
"1288","2012-02-10",25.975
"1289","2012-02-13",25.969999
"1290","2012-02-14",25.950001
"1291","2012-02-15",25.615
"1292","2012-02-16",25.790001
"1293","2012-02-17",25.915001
"1294","2012-02-21",26.025
"1295","2012-02-22",26.469999
"1296","2012-02-23",26.344999
"1297","2012-02-24",26.395
"1298","2012-02-27",26.545
"1299","2012-02-28",26.795
"1300","2012-02-29",26.665001
"1301","2012-03-01",27.125
"1302","2012-03-02",26.950001
"1303","2012-03-05",27.465
"1304","2012-03-06",27.365
"1305","2012-03-07",27.465
"1306","2012-03-08",27.68
"1307","2012-03-09",27.99
"1308","2012-03-12",28.305
"1309","2012-03-13",28.475
"1310","2012-03-14",28.285
"1311","2012-03-15",28.174999
"1312","2012-03-16",27.895
"1313","2012-03-19",27.855
"1314","2012-03-20",28.415001
"1315","2012-03-21",28.690001
"1316","2012-03-22",28.615
"1317","2012-03-23",28.555
"1318","2012-03-26",29.379999
"1319","2012-03-27",29.5
"1320","2012-03-28",29.67
"1321","2012-03-29",29.375
"1322","2012-03-30",29.049999
"1323","2012-04-02",29.264999
"1324","2012-04-03",29.200001
"1325","2012-04-04",29.184999
"1326","2012-04-05",29.905001
"1327","2012-04-09",29.6
"1328","2012-04-10",28.594999
"1329","2012-04-11",29.075001
"1330","2012-04-12",29.525
"1331","2012-04-13",29.530001
"1332","2012-04-16",29.610001
"1333","2012-04-17",29.85
"1334","2012-04-18",30.17
"1335","2012-04-19",29.959999
"1336","2012-04-20",30.014999
"1337","2012-04-23",29.85
"1338","2012-04-24",29.66
"1339","2012-04-25",30.245001
"1340","2012-04-26",30.584999
"1341","2012-04-27",31.110001
"1342","2012-04-30",30.75
"1343","2012-05-01",31.23
"1344","2012-05-02",31.924999
"1345","2012-05-03",31.855
"1346","2012-05-04",31.219999
"1347","2012-05-07",31.120001
"1348","2012-05-08",30.49
"1349","2012-05-09",30.584999
"1350","2012-05-10",30.895
"1351","2012-05-11",30.795
"1352","2012-05-14",30.27
"1353","2012-05-15",30.59
"1354","2012-05-16",31.105
"1355","2012-05-17",30.32
"1356","2012-05-18",30.33
"1357","2012-05-21",30.174999
"1358","2012-05-22",30.629999
"1359","2012-05-23",31.01
"1360","2012-05-24",31.209999
"1361","2012-05-25",31.235001
"1362","2012-05-29",31.48
"1363","2012-05-30",31.275
"1364","2012-05-31",31.615
"1365","2012-06-01",30.795
"1366","2012-06-04",30.98
"1367","2012-06-05",31.155001
"1368","2012-06-06",31.879999
"1369","2012-06-07",31.459999
"1370","2012-06-08",32.25
"1371","2012-06-11",31.879999
"1372","2012-06-12",32.52
"1373","2012-06-13",32.119999
"1374","2012-06-14",32.759998
"1375","2012-06-15",33.305
"1376","2012-06-18",34.099998
"1377","2012-06-19",33.955002
"1378","2012-06-20",33.764999
"1379","2012-06-21",33.075001
"1380","2012-06-22",33.240002
"1381","2012-06-25",32.709999
"1382","2012-06-26",33.119999
"1383","2012-06-27",31.85
"1384","2012-06-28",30.834999
"1385","2012-06-29",31.235001
"1386","2012-07-02",31.610001
"1387","2012-07-03",31.389999
"1388","2012-07-05",33.595001
"1389","2012-07-06",33.560001
"1390","2012-07-09",33.445
"1391","2012-07-10",33.439999
"1392","2012-07-11",33.360001
"1393","2012-07-12",33.82
"1394","2012-07-13",34.105
"1395","2012-07-16",34.255001
"1396","2012-07-17",34.615002
"1397","2012-07-18",34.615002
"1398","2012-07-19",34.27
"1399","2012-07-20",33.705002
"1400","2012-07-23",33.450001
"1401","2012-07-24",33.209999
"1402","2012-07-25",33.334999
"1403","2012-07-26",33.259998
"1404","2012-07-27",33.630001
"1405","2012-07-30",33.560001
"1406","2012-07-31",33.220001
"1407","2012-08-01",33.055
"1408","2012-08-02",33.134998
"1409","2012-08-03",34.060001
"1410","2012-08-06",33.91
"1411","2012-08-07",34.049999
"1412","2012-08-08",34.145
"1413","2012-08-09",33.895
"1414","2012-08-10",33.580002
"1415","2012-08-13",33.84
"1416","2012-08-14",33.77
"1417","2012-08-15",34.25
"1418","2012-08-16",34.23
"1419","2012-08-17",34.735001
"1420","2012-08-20",34.849998
"1421","2012-08-21",34.805
"1422","2012-08-22",34.875
"1423","2012-08-23",34.59
"1424","2012-08-24",34.945
"1425","2012-08-27",34.830002
"1426","2012-08-28",34.785
"1427","2012-08-29",34.990002
"1428","2012-08-30",34.705002
"1429","2012-08-31",34.595001
"1430","2012-09-04",34.735001
"1431","2012-09-05",34.134998
"1432","2012-09-06",34.625
"1433","2012-09-07",34.064999
"1434","2012-09-10",33.439999
"1435","2012-09-11",33.134998
"1436","2012-09-12",33.345001
"1437","2012-09-13",33.924999
"1438","2012-09-14",34.02
"1439","2012-09-17",33.674999
"1440","2012-09-18",32.884998
"1441","2012-09-19",32.849998
"1442","2012-09-20",33.529999
"1443","2012-09-21",32.955002
"1444","2012-09-24",32.924999
"1445","2012-09-25",32.365002
"1446","2012-09-26",32.384998
"1447","2012-09-27",32.450001
"1448","2012-09-28",32.294998
"1449","2012-10-01",33.075001
"1450","2012-10-02",32.974998
"1451","2012-10-03",33.34
"1452","2012-10-04",32.700001
"1453","2012-10-05",33.049999
"1454","2012-10-08",32.634998
"1455","2012-10-09",31.889999
"1456","2012-10-10",32.09
"1457","2012-10-11",31.084999
"1458","2012-10-12",30.865
"1459","2012-10-15",31.139999
"1460","2012-10-16",31.514999
"1461","2012-10-17",30.905001
"1462","2012-10-18",31.309999
"1463","2012-10-19",30.940001
"1464","2012-10-22",30.16
"1465","2012-10-23",30.674999
"1466","2012-10-24",30.5
"1467","2012-10-25",30.325001
"1468","2012-10-26",30.459999
"1469","2012-10-31",30.475
"1470","2012-11-01",28.565001
"1471","2012-11-02",28.434999
"1472","2012-11-05",28.915001
"1473","2012-11-06",28.674999
"1474","2012-11-07",28.129999
"1475","2012-11-08",27.834999
"1476","2012-11-09",27.610001
"1477","2012-11-12",27.594999
"1478","2012-11-13",28.290001
"1479","2012-11-14",27.565001
"1480","2012-11-15",27.219999
"1481","2012-11-16",26.870001
"1482","2012-11-19",27.775
"1483","2012-11-20",27.66
"1484","2012-11-21",27.795
"1485","2012-11-23",27.955
"1486","2012-11-26",28.42
"1487","2012-11-27",28.525
"1488","2012-11-28",28.785
"1489","2012-11-29",28.785
"1490","2012-11-30",28.540001
"1491","2012-12-03",28.184999
"1492","2012-12-04",27.705
"1493","2012-12-05",27.674999
"1494","2012-12-06",27.610001
"1495","2012-12-07",27.745001
"1496","2012-12-10",27.639999
"1497","2012-12-11",27.35
"1498","2012-12-12",27.205
"1499","2012-12-13",26.77
"1500","2012-12-14",26.6
"1501","2012-12-17",27.33
"1502","2012-12-18",27.205
"1503","2012-12-19",26.895
"1504","2012-12-20",26.629999
"1505","2012-12-21",26.965
"1506","2012-12-24",26.885
"1507","2012-12-26",26.195
"1508","2012-12-27",26.57
"1509","2012-12-28",26.605
"1510","2012-12-31",27.045
"1511","2013-01-02",27.219999
"1512","2013-01-03",29.389999
"1513","2013-01-04",28.975
"1514","2013-01-07",28.785
"1515","2013-01-08",28.41
"1516","2013-01-09",28.450001
"1517","2013-01-10",28.65
"1518","2013-01-11",28.285
"1519","2013-01-14",28.125
"1520","2013-01-15",29
"1521","2013-01-16",28.785
"1522","2013-01-17",29.135
"1523","2013-01-18",29.110001
"1524","2013-01-22",29.434999
"1525","2013-01-23",29.545
"1526","2013-01-24",30.575001
"1527","2013-01-25",30.545
"1528","2013-01-28",30.155001
"1529","2013-01-29",29.705
"1530","2013-01-30",29.940001
"1531","2013-01-31",29.85
"1532","2013-02-01",29.715
"1533","2013-02-04",29.295
"1534","2013-02-05",29.799999
"1535","2013-02-06",29.555
"1536","2013-02-07",30.145
"1537","2013-02-08",30.530001
"1538","2013-02-11",30.43
"1539","2013-02-12",30.33
"1540","2013-02-13",30.219999
"1541","2013-02-14",30.190001
"1542","2013-02-15",29.955
"1543","2013-02-19",29.965
"1544","2013-02-20",29.35
"1545","2013-02-21",28.870001
"1546","2013-02-22",29.08
"1547","2013-02-25",28.280001
"1548","2013-02-26",28.115
"1549","2013-02-27",28.780001
"1550","2013-02-28",29
"1551","2013-03-01",29.065001
"1552","2013-03-04",29.450001
"1553","2013-03-05",29.68
"1554","2013-03-06",29.85
"1555","2013-03-07",27.615
"1556","2013-03-08",28.1
"1557","2013-03-11",28.09
"1558","2013-03-12",27.950001
"1559","2013-03-13",27.645
"1560","2013-03-14",27.934999
"1561","2013-03-15",28.139999
"1562","2013-03-18",28.02
"1563","2013-03-19",27.73
"1564","2013-03-20",28.084999
"1565","2013-03-21",29.030001
"1566","2013-03-22",29.605
"1567","2013-03-25",29.52
"1568","2013-03-26",29.715
"1569","2013-03-27",30.025
"1570","2013-03-28",30.309999
"1571","2013-04-01",29.915001
"1572","2013-04-02",29.705
"1573","2013-04-03",29.629999
"1574","2013-04-04",30.040001
"1575","2013-04-05",29.66
"1576","2013-04-08",29.66
"1577","2013-04-09",29.805
"1578","2013-04-10",30.120001
"1579","2013-04-11",31.9
"1580","2013-04-12",32.334999
"1581","2013-04-15",31.535
"1582","2013-04-16",31.9
"1583","2013-04-17",31.495001
"1584","2013-04-18",31.254999
"1585","2013-04-19",31.43
"1586","2013-04-22",31.5
"1587","2013-04-23",31.85
"1588","2013-04-24",31.809999
"1589","2013-04-25",32.514999
"1590","2013-04-26",32.560001
"1591","2013-04-29",32.860001
"1592","2013-04-30",33.035
"1593","2013-05-01",32.494999
"1594","2013-05-02",32.330002
"1595","2013-05-03",32.849998
"1596","2013-05-06",32.599998
"1597","2013-05-07",33.25
"1598","2013-05-08",33.064999
"1599","2013-05-09",32.865002
"1600","2013-05-10",32.924999
"1601","2013-05-13",32.474998
"1602","2013-05-14",32.865002
"1603","2013-05-15",33.105
"1604","2013-05-16",32.439999
"1605","2013-05-17",32.794998
"1606","2013-05-20",32.560001
"1607","2013-05-21",33.084999
"1608","2013-05-22",32.599998
"1609","2013-05-23",32.540001
"1610","2013-05-24",32.919998
"1611","2013-05-28",33.115002
"1612","2013-05-29",32.564999
"1613","2013-05-30",32.334999
"1614","2013-05-31",32.16
"1615","2013-06-03",32.404999
"1616","2013-06-04",32.325001
"1617","2013-06-05",31.975
"1618","2013-06-06",31.83
"1619","2013-06-07",32.435001
"1620","2013-06-10",32.389999
"1621","2013-06-11",31.92
"1622","2013-06-12",31.764999
"1623","2013-06-13",32.669998
"1624","2013-06-14",32.43
"1625","2013-06-17",32.27
"1626","2013-06-18",32.654999
"1627","2013-06-19",32.119999
"1628","2013-06-20",31.700001
"1629","2013-06-21",31.9
"1630","2013-06-24",31.645
"1631","2013-06-25",31.915001
"1632","2013-06-26",31.860001
"1633","2013-06-27",32.400002
"1634","2013-06-28",32.404999
"1635","2013-07-01",32.700001
"1636","2013-07-02",32.724998
"1637","2013-07-03",32.695
"1638","2013-07-05",33.060001
"1639","2013-07-08",33.25
"1640","2013-07-09",33.224998
"1641","2013-07-10",33.5
"1642","2013-07-11",33.619999
"1643","2013-07-12",33.525002
"1644","2013-07-15",33.34
"1645","2013-07-16",33.110001
"1646","2013-07-17",33.029999
"1647","2013-07-18",33.285
"1648","2013-07-19",33.395
"1649","2013-07-22",33.744999
"1650","2013-07-23",33.525002
"1651","2013-07-24",33.314999
"1652","2013-07-25",33.584999
"1653","2013-07-26",33.57
"1654","2013-07-29",33.544998
"1655","2013-07-30",33.59
"1656","2013-07-31",33.744999
"1657","2013-08-01",34.599998
"1658","2013-08-02",34.465
"1659","2013-08-05",34.404999
"1660","2013-08-06",33.875
"1661","2013-08-07",33.439999
"1662","2013-08-08",33.564999
"1663","2013-08-09",33.505001
"1664","2013-08-12",33.860001
"1665","2013-08-13",33.924999
"1666","2013-08-14",33.32
"1667","2013-08-15",32.445
"1668","2013-08-16",32.380001
"1669","2013-08-19",32.59
"1670","2013-08-20",33.689999
"1671","2013-08-21",33.779999
"1672","2013-08-22",34.259998
"1673","2013-08-23",34.93
"1674","2013-08-26",34.529999
"1675","2013-08-27",33.865002
"1676","2013-08-28",33.884998
"1677","2013-08-29",33.895
"1678","2013-08-30",33.630001
"1679","2013-09-03",34.075001
"1680","2013-09-04",34.544998
"1681","2013-09-05",34.779999
"1682","2013-09-06",34.380001
"1683","2013-09-09",34.544998
"1684","2013-09-10",34.935001
"1685","2013-09-11",35.330002
"1686","2013-09-12",35.185001
"1687","2013-09-13",35.075001
"1688","2013-09-16",35.445
"1689","2013-09-17",35.584999
"1690","2013-09-18",36.110001
"1691","2013-09-19",36.169998
"1692","2013-09-20",35.790001
"1693","2013-09-23",35.834999
"1694","2013-09-24",35.805
"1695","2013-09-25",35.869999
"1696","2013-09-26",36.18
"1697","2013-09-27",36.275002
"1698","2013-09-30",36.400002
"1699","2013-10-01",36.869999
"1700","2013-10-02",37.005001
"1701","2013-10-03",36.580002
"1702","2013-10-04",36.740002
"1703","2013-10-07",36.205002
"1704","2013-10-08",35.724998
"1705","2013-10-09",35.634998
"1706","2013-10-10",36.18
"1707","2013-10-11",36.375
"1708","2013-10-14",36.490002
"1709","2013-10-15",36.244999
"1710","2013-10-16",36.93
"1711","2013-10-17",36.860001
"1712","2013-10-18",37.150002
"1713","2013-10-21",37.25
"1714","2013-10-22",37.355
"1715","2013-10-23",37.84
"1716","2013-10-24",37.650002
"1717","2013-10-25",37.935001
"1718","2013-10-28",38.064999
"1719","2013-10-29",38.380001
"1720","2013-10-30",38.580002
"1721","2013-10-31",38.674999
"1722","2013-11-01",38.814999
"1723","2013-11-04",38.68
"1724","2013-11-05",38.790001
"1725","2013-11-06",38.869999
"1726","2013-11-07",38.459999
"1727","2013-11-08",39.044998
"1728","2013-11-11",39.25
"1729","2013-11-12",39.384998
"1730","2013-11-13",40.029999
"1731","2013-11-14",40.544998
"1732","2013-11-15",40.82
"1733","2013-11-18",40.435001
"1734","2013-11-19",40.474998
"1735","2013-11-20",40.66
"1736","2013-11-21",40.130001
"1737","2013-11-22",37.834999
"1738","2013-11-25",37.755001
"1739","2013-11-26",38.345001
"1740","2013-11-27",38.34
"1741","2013-11-29",38.23
"1742","2013-12-02",37.345001
"1743","2013-12-03",36.625
"1744","2013-12-04",36.34
"1745","2013-12-05",36.125
"1746","2013-12-06",36.07
"1747","2013-12-09",35.939999
"1748","2013-12-10",35.735001
"1749","2013-12-11",35.195
"1750","2013-12-12",35.310001
"1751","2013-12-13",35.869999
"1752","2013-12-16",36.305
"1753","2013-12-17",35.985001
"1754","2013-12-18",36.685001
"1755","2013-12-19",36.66
"1756","2013-12-20",37.009998
"1757","2013-12-23",36.974998
"1758","2013-12-24",36.994999
"1759","2013-12-26",37.25
"1760","2013-12-27",36.875
"1761","2013-12-30",37.174999
"1762","2013-12-31",37.465
"1763","2014-01-02",37.134998
"1764","2014-01-03",37.165001
"1765","2014-01-06",37.09
"1766","2014-01-07",36.884998
"1767","2014-01-08",36.849998
"1768","2014-01-09",37.325001
"1769","2014-01-10",37.325001
"1770","2014-01-13",36.645
"1771","2014-01-14",36.599998
"1772","2014-01-15",36.384998
"1773","2014-01-16",36.040001
"1774","2014-01-17",35.695
"1775","2014-01-21",35.209999
"1776","2014-01-22",34.630001
"1777","2014-01-23",34.244999
"1778","2014-01-24",33.915001
"1779","2014-01-27",34.139999
"1780","2014-01-28",33.884998
"1781","2014-01-29",33.830002
"1782","2014-01-30",33.98
"1783","2014-01-31",33.955002
"1784","2014-02-03",32.965
"1785","2014-02-04",32.889999
"1786","2014-02-05",33.145
"1787","2014-02-06",34.654999
"1788","2014-02-07",34.68
"1789","2014-02-10",34.564999
"1790","2014-02-11",34.764999
"1791","2014-02-12",34.580002
"1792","2014-02-13",34.790001
"1793","2014-02-14",34.709999
"1794","2014-02-18",34.16
"1795","2014-02-19",33.900002
"1796","2014-02-20",33.825001
"1797","2014-02-21",33.724998
"1798","2014-02-24",34.634998
"1799","2014-02-25",35.02
"1800","2014-02-26",35.845001
"1801","2014-02-27",36.154999
"1802","2014-02-28",36.400002
"1803","2014-03-03",36.145
"1804","2014-03-04",36.224998
"1805","2014-03-05",35.974998
"1806","2014-03-06",35.875
"1807","2014-03-07",36.025002
"1808","2014-03-10",36.18
"1809","2014-03-11",36.125
"1810","2014-03-12",36.189999
"1811","2014-03-13",36.150002
"1812","2014-03-14",36.334999
"1813","2014-03-17",37.044998
"1814","2014-03-18",36.625
"1815","2014-03-19",36.330002
"1816","2014-03-20",36.384998
"1817","2014-03-21",36.485001
"1818","2014-03-24",36.645
"1819","2014-03-25",35.834999
"1820","2014-03-26",35.605
"1821","2014-03-27",35.705002
"1822","2014-03-28",36.049999
"1823","2014-03-31",35.785
"1824","2014-04-01",36.450001
"1825","2014-04-02",36.75
"1826","2014-04-03",36.709999
"1827","2014-04-04",36.189999
"1828","2014-04-07",35.384998
"1829","2014-04-08",35.825001
"1830","2014-04-09",35.720001
"1831","2014-04-10",34.93
"1832","2014-04-11",34.525002
"1833","2014-04-14",34.634998
"1834","2014-04-15",34.57
"1835","2014-04-16",34.695
"1836","2014-04-17",34.494999
"1837","2014-04-21",34.514999
"1838","2014-04-22",34.535
"1839","2014-04-23",34.264999
"1840","2014-04-24",34.215
"1841","2014-04-25",33.884998
"1842","2014-04-28",34.134998
"1843","2014-04-29",34.279999
"1844","2014-04-30",34.040001
"1845","2014-05-01",34.264999
"1846","2014-05-02",34.189999
"1847","2014-05-05",34.035
"1848","2014-05-06",33.825001
"1849","2014-05-07",33.889999
"1850","2014-05-08",34.525002
"1851","2014-05-09",34.575001
"1852","2014-05-12",34.830002
"1853","2014-05-13",34.575001
"1854","2014-05-14",34.505001
"1855","2014-05-15",34.209999
"1856","2014-05-16",34.764999
"1857","2014-05-19",34.605
"1858","2014-05-20",33.555
"1859","2014-05-21",34.040001
"1860","2014-05-22",34.049999
