"","date","IIIN"
"728","2009-11-19",11.39
"729","2009-11-20",11.75
"730","2009-11-23",12.15
"731","2009-11-24",11.75
"732","2009-11-25",11.52
"733","2009-11-27",11.31
"734","2009-11-30",11.39
"735","2009-12-01",11.44
"736","2009-12-02",11.38
"737","2009-12-03",11.38
"738","2009-12-04",11.6
"739","2009-12-07",11.58
"740","2009-12-08",11.4
"741","2009-12-09",11.39
"742","2009-12-10",11.43
"743","2009-12-11",12.25
"744","2009-12-14",12.49
"745","2009-12-15",12.42
"746","2009-12-16",12.89
"747","2009-12-17",12.87
"748","2009-12-18",12.98
"749","2009-12-21",12.74
"750","2009-12-22",12.79
"751","2009-12-23",12.96
"752","2009-12-24",12.88
"753","2009-12-28",12.71
"754","2009-12-29",13.53
"755","2009-12-30",13.45
"756","2009-12-31",13
"757","2010-01-04",12.99
"758","2010-01-05",12.52
"759","2010-01-06",12.3
"760","2010-01-07",12.38
"761","2010-01-08",12.44
"762","2010-01-11",12.25
"763","2010-01-12",12.24
"764","2010-01-13",12.45
"765","2010-01-14",12.45
"766","2010-01-15",11.93
"767","2010-01-19",12.12
"768","2010-01-20",11.83
"769","2010-01-21",10.6
"770","2010-01-22",10.59
"771","2010-01-25",10.52
"772","2010-01-26",10.02
"773","2010-01-27",10.28
"774","2010-01-28",10
"775","2010-01-29",9.88
"776","2010-02-01",9.73
"777","2010-02-02",9.64
"778","2010-02-03",9.57
"779","2010-02-04",9.41
"780","2010-02-05",9.41
"781","2010-02-08",9.31
"782","2010-02-09",9.39
"783","2010-02-10",9.35
"784","2010-02-11",9.54
"785","2010-02-12",9.56
"786","2010-02-16",9.86
"787","2010-02-17",9.93
"788","2010-02-18",10.2
"789","2010-02-19",10.36
"790","2010-02-22",10.34
"791","2010-02-23",10.21
"792","2010-02-24",10.34
"793","2010-02-25",10.47
"794","2010-02-26",10.15
"795","2010-03-01",10.46
"796","2010-03-02",11.09
"797","2010-03-03",10.61
"798","2010-03-04",10.66
"799","2010-03-05",11.11
"800","2010-03-08",11.18
"801","2010-03-09",11.24
"802","2010-03-10",11.25
"803","2010-03-11",11.28
"804","2010-03-12",11.5
"805","2010-03-15",11.28
"806","2010-03-16",11.07
"807","2010-03-17",10.47
"808","2010-03-18",10.13
"809","2010-03-19",10.23
"810","2010-03-22",10.55
"811","2010-03-23",10.8
"812","2010-03-24",10.64
"813","2010-03-25",10.53
"814","2010-03-26",10.63
"815","2010-03-29",10.51
"816","2010-03-30",10.66
"817","2010-03-31",10.69
"818","2010-04-01",10.64
"819","2010-04-05",10.75
"820","2010-04-06",10.85
"821","2010-04-07",10.87
"822","2010-04-08",10.79
"823","2010-04-09",10.77
"824","2010-04-12",10.94
"825","2010-04-13",10.88
"826","2010-04-14",11.06
"827","2010-04-15",11.07
"828","2010-04-16",11.17
"829","2010-04-19",11.09
"830","2010-04-20",11.2
"831","2010-04-21",11.18
"832","2010-04-22",10.99
"833","2010-04-23",11.4
"834","2010-04-26",11.84
"835","2010-04-27",12.02
"836","2010-04-28",12.2
"837","2010-04-29",12.52
"838","2010-04-30",12.26
"839","2010-05-03",12.56
"840","2010-05-04",12.15
"841","2010-05-05",12.14
"842","2010-05-06",11.53
"843","2010-05-07",11.44
"844","2010-05-10",12
"845","2010-05-11",11.99
"846","2010-05-12",12.73
"847","2010-05-13",12.75
"848","2010-05-14",12.78
"849","2010-05-17",12.94
"850","2010-05-18",12.75
"851","2010-05-19",12.45
"852","2010-05-20",11.75
"853","2010-05-21",11.94
"854","2010-05-24",12.02
"855","2010-05-25",12.24
"856","2010-05-26",12.55
"857","2010-05-27",12.7
"858","2010-05-28",12.68
"859","2010-06-01",12.3
"860","2010-06-02",12.62
"861","2010-06-03",12.7
"862","2010-06-04",12.44
"863","2010-06-07",12.13
"864","2010-06-08",11.78
"865","2010-06-09",11.64
"866","2010-06-10",12.03
"867","2010-06-11",12.25
"868","2010-06-14",12.31
"869","2010-06-15",12.84
"870","2010-06-16",12.48
"871","2010-06-17",12.33
"872","2010-06-18",12.36
"873","2010-06-21",12.42
"874","2010-06-22",12.03
"875","2010-06-23",12.09
"876","2010-06-24",11.62
"877","2010-06-25",12.14
"878","2010-06-28",12.04
"879","2010-06-29",11.53
"880","2010-06-30",11.62
"881","2010-07-01",11.5
"882","2010-07-02",11.4
"883","2010-07-06",11.21
"884","2010-07-07",11.63
"885","2010-07-08",11.88
"886","2010-07-09",12
"887","2010-07-12",11.65
"888","2010-07-13",12.28
"889","2010-07-14",11.83
"890","2010-07-15",11.34
"891","2010-07-16",10.59
"892","2010-07-19",10.52
"893","2010-07-20",11.04
"894","2010-07-21",10.78
"895","2010-07-22",9.69
"896","2010-07-23",9.64
"897","2010-07-26",9.5
"898","2010-07-27",9.39
"899","2010-07-28",9.33
"900","2010-07-29",9.38
"901","2010-07-30",9.29
"902","2010-08-02",9.28
"903","2010-08-03",9.21
"904","2010-08-04",9.28
"905","2010-08-05",9.2
"906","2010-08-06",9.1
"907","2010-08-09",9.16
"908","2010-08-10",9.05
"909","2010-08-11",8.94
"910","2010-08-12",8.8
"911","2010-08-13",8.49
"912","2010-08-16",8.44
"913","2010-08-17",8.42
"914","2010-08-18",8.65
"915","2010-08-19",8.3
"916","2010-08-20",8.3
"917","2010-08-23",8.22
"918","2010-08-24",8.1
"919","2010-08-25",8.14
"920","2010-08-26",7.97
"921","2010-08-27",8.04
"922","2010-08-30",7.93
"923","2010-08-31",7.91
"924","2010-09-01",7.86
"925","2010-09-02",7.85
"926","2010-09-03",7.8
"927","2010-09-07",7.8
"928","2010-09-08",7.86
"929","2010-09-09",7.96
"930","2010-09-10",7.96
"931","2010-09-13",7.98
"932","2010-09-14",7.9
"933","2010-09-15",7.86
"934","2010-09-16",7.93
"935","2010-09-17",7.9
"936","2010-09-20",8.14
"937","2010-09-21",8.33
"938","2010-09-22",8.29
"939","2010-09-23",8.16
"940","2010-09-24",8.92
"941","2010-09-27",8.78
"942","2010-09-28",8.91
"943","2010-09-29",9.02
"944","2010-09-30",8.98
"945","2010-10-01",8.93
"946","2010-10-04",8.27
"947","2010-10-05",8.93
"948","2010-10-06",9.21
"949","2010-10-07",9.37
"950","2010-10-08",9.54
"951","2010-10-11",9.67
"952","2010-10-12",9.43
"953","2010-10-13",9.45
"954","2010-10-14",9.6
"955","2010-10-15",9.8
"956","2010-10-18",9.38
"957","2010-10-19",9.17
"958","2010-10-20",9.32
"959","2010-10-21",8.98
"960","2010-10-22",8.89
"961","2010-10-25",8.98
"962","2010-10-26",9.06
"963","2010-10-27",9.05
"964","2010-10-28",8.53
"965","2010-10-29",8.59
"966","2010-11-01",8.71
"967","2010-11-02",8.91
"968","2010-11-03",8.89
"969","2010-11-04",9.11
"970","2010-11-05",8.96
"971","2010-11-08",8.95
"972","2010-11-09",8.9
"973","2010-11-10",8.84
"974","2010-11-11",8.75
"975","2010-11-12",8.59
"976","2010-11-15",8.52
"977","2010-11-16",8.68
"978","2010-11-17",8.65
"979","2010-11-18",8.88
"980","2010-11-19",8.82
"981","2010-11-22",9.9
"982","2010-11-23",9.82
"983","2010-11-24",10.28
"984","2010-11-26",10.29
"985","2010-11-29",10.36
"986","2010-11-30",10.37
"987","2010-12-01",10.85
"988","2010-12-02",11.31
"989","2010-12-03",11.27
"990","2010-12-06",11.24
"991","2010-12-07",11.16
"992","2010-12-08",11.57
"993","2010-12-09",11.94
"994","2010-12-10",12.3
