"","date","VRAY"
"1005","2019-08-06",6.97
"1006","2019-08-07",6.51
"1007","2019-08-08",6.74
"1008","2019-08-09",3.1
"1009","2019-08-12",3.47
"1010","2019-08-13",4.01
"1011","2019-08-14",4.01
"1012","2019-08-15",3.93
"1013","2019-08-16",4.44
"1014","2019-08-19",4.31
"1015","2019-08-20",4.2
"1016","2019-08-21",4.17
"1017","2019-08-22",4.26
"1018","2019-08-23",3.91
"1019","2019-08-26",3.91
"1020","2019-08-27",3.71
"1021","2019-08-28",3.88
"1022","2019-08-29",3.82
"1023","2019-08-30",3.94
"1024","2019-09-03",3.62
"1025","2019-09-04",3.77
"1026","2019-09-05",3.68
"1027","2019-09-06",3.86
"1028","2019-09-09",3.85
"1029","2019-09-10",3.79
"1030","2019-09-11",3.8
"1031","2019-09-12",3.87
"1032","2019-09-13",3.81
"1033","2019-09-16",3.72
"1034","2019-09-17",3.75
"1035","2019-09-18",3.58
"1036","2019-09-19",3.41
"1037","2019-09-20",3.49
"1038","2019-09-23",3.37
"1039","2019-09-24",3.24
"1040","2019-09-25",3.21
"1041","2019-09-26",3.03
"1042","2019-09-27",2.96
"1043","2019-09-30",2.9
"1044","2019-10-01",2.75
"1045","2019-10-02",2.74
"1046","2019-10-03",2.83
"1047","2019-10-04",2.75
"1048","2019-10-07",2.63
"1049","2019-10-08",2.45
"1050","2019-10-09",2.3
"1051","2019-10-10",2.31
"1052","2019-10-11",2.45
"1053","2019-10-14",2.57
"1054","2019-10-15",2.86
"1055","2019-10-16",2.54
"1056","2019-10-17",2.64
"1057","2019-10-18",2.52
"1058","2019-10-21",2.5
"1059","2019-10-22",2.47
"1060","2019-10-23",2.61
"1061","2019-10-24",2.51
"1062","2019-10-25",2.62
"1063","2019-10-28",2.7
"1064","2019-10-29",2.69
"1065","2019-10-30",2.51
"1066","2019-10-31",2.6
"1067","2019-11-01",2.8
"1068","2019-11-04",2.79
"1069","2019-11-05",2.79
"1070","2019-11-06",2.75
"1071","2019-11-07",2.65
"1072","2019-11-08",2.705
"1073","2019-11-11",2.61
"1074","2019-11-12",2.48
"1075","2019-11-13",2.76
"1076","2019-11-14",2.73
"1077","2019-11-15",2.77
"1078","2019-11-18",2.79
"1079","2019-11-19",2.9
"1080","2019-11-20",3.11
"1081","2019-11-21",3.18
"1082","2019-11-22",3.12
"1083","2019-11-25",3.16
"1084","2019-11-26",3.1
"1085","2019-11-27",3.23
"1086","2019-11-29",3.32
"1087","2019-12-02",3.4
"1088","2019-12-03",4.44
"1089","2019-12-04",4.08
"1090","2019-12-05",4.02
"1091","2019-12-06",4.02
"1092","2019-12-09",4.18
"1093","2019-12-10",4.2
"1094","2019-12-11",4.26
"1095","2019-12-12",4.23
"1096","2019-12-13",4.32
"1097","2019-12-16",4.46
"1098","2019-12-17",4.37
"1099","2019-12-18",4.25
"1100","2019-12-19",4.39
"1101","2019-12-20",4.44
"1102","2019-12-23",4.59
"1103","2019-12-24",4.6
"1104","2019-12-26",4.45
"1105","2019-12-27",4.29
"1106","2019-12-30",4.335
"1107","2019-12-31",4.22
"1108","2020-01-02",4.055
"1109","2020-01-03",4.01
"1110","2020-01-06",3.88
"1111","2020-01-07",3.76
"1112","2020-01-08",3.81
"1113","2020-01-09",3.81
"1114","2020-01-10",3.75
"1115","2020-01-13",2.855
"1116","2020-01-14",2.7
"1117","2020-01-15",2.83
"1118","2020-01-16",2.92
"1119","2020-01-17",3.12
"1120","2020-01-21",2.97
"1121","2020-01-22",3.06
"1122","2020-01-23",3.13
"1123","2020-01-24",3.17
"1124","2020-01-27",3.16
"1125","2020-01-28",3.135
"1126","2020-01-29",3.24
"1127","2020-01-30",3.15
"1128","2020-01-31",3.12
"1129","2020-02-03",3.05
"1130","2020-02-04",3.12
"1131","2020-02-05",3.23
"1132","2020-02-06",3.25
"1133","2020-02-07",2.98
"1134","2020-02-10",2.965
"1135","2020-02-11",3.14
"1136","2020-02-12",3.18
"1137","2020-02-13",3.08
"1138","2020-02-14",3.19
"1139","2020-02-18",3.22
"1140","2020-02-19",3.26
"1141","2020-02-20",3.33
"1142","2020-02-21",3.37
"1143","2020-02-24",3.31
"1144","2020-02-25",3.12
"1145","2020-02-26",3.06
"1146","2020-02-27",2.91
"1147","2020-02-28",2.87
"1148","2020-03-02",2.82
"1149","2020-03-03",2.83
"1150","2020-03-04",2.84
"1151","2020-03-05",2.76
"1152","2020-03-06",2.57
"1153","2020-03-09",2.1
"1154","2020-03-10",1.92
"1155","2020-03-11",1.69
"1156","2020-03-12",1.4
"1157","2020-03-13",1.35
"1158","2020-03-16",1.48
"1159","2020-03-17",1.75
"1160","2020-03-18",1.48
"1161","2020-03-19",1.64
"1162","2020-03-20",1.87
"1163","2020-03-23",1.86
"1164","2020-03-24",2.13
"1165","2020-03-25",2.3
"1166","2020-03-26",2.52
"1167","2020-03-27",2.11
"1168","2020-03-30",2.33
"1169","2020-03-31",2.5
"1170","2020-04-01",2.26
"1171","2020-04-02",2.37
"1172","2020-04-03",2.45
"1173","2020-04-06",2.72
"1174","2020-04-07",2.69
"1175","2020-04-08",2.73
"1176","2020-04-09",2.65
"1177","2020-04-13",2.6
"1178","2020-04-14",2.67
"1179","2020-04-15",2.5
"1180","2020-04-16",2.41
"1181","2020-04-17",2.57
"1182","2020-04-20",2.45
"1183","2020-04-21",2.44
"1184","2020-04-22",2.44
"1185","2020-04-23",2.42
"1186","2020-04-24",2.2
"1187","2020-04-27",1.99
"1188","2020-04-28",1.96
"1189","2020-04-29",1.93
"1190","2020-04-30",2.08
"1191","2020-05-01",1.9
"1192","2020-05-04",1.88
"1193","2020-05-05",1.66
"1194","2020-05-06",1.66
"1195","2020-05-07",1.84
"1196","2020-05-08",1.79
"1197","2020-05-11",1.88
"1198","2020-05-12",1.98
"1199","2020-05-13",1.85
"1200","2020-05-14",1.83
"1201","2020-05-15",1.87
"1202","2020-05-18",1.97
"1203","2020-05-19",1.92
"1204","2020-05-20",1.91
"1205","2020-05-21",1.89
"1206","2020-05-22",1.81
"1207","2020-05-26",1.76
"1208","2020-05-27",1.87
"1209","2020-05-28",1.83
"1210","2020-05-29",1.75
"1211","2020-06-01",1.81
"1212","2020-06-02",1.87
"1213","2020-06-03",1.95
"1214","2020-06-04",2.09
"1215","2020-06-05",2.38
"1216","2020-06-08",2.73
"1217","2020-06-09",2.45
"1218","2020-06-10",2.11
"1219","2020-06-11",1.9
"1220","2020-06-12",2.22
"1221","2020-06-15",2.18
"1222","2020-06-16",2.215
"1223","2020-06-17",2.21
"1224","2020-06-18",2.16
"1225","2020-06-19",2.22
"1226","2020-06-22",2.16
"1227","2020-06-23",2.05
"1228","2020-06-24",2.04
"1229","2020-06-25",2.09
"1230","2020-06-26",1.95
"1231","2020-06-29",2.05
"1232","2020-06-30",2.24
"1233","2020-07-01",2.3
"1234","2020-07-02",2.34
"1235","2020-07-06",2.25
"1236","2020-07-07",2.14
"1237","2020-07-08",2.35
"1238","2020-07-09",2.21
"1239","2020-07-10",2.19
"1240","2020-07-13",2.12
"1241","2020-07-14",2.285
"1242","2020-07-15",2.29
"1243","2020-07-16",2.32
"1244","2020-07-17",2.28
"1245","2020-07-20",2.245
"1246","2020-07-21",2.25
"1247","2020-07-22",2.45
"1248","2020-07-23",2.39
"1249","2020-07-24",2.43
"1250","2020-07-27",2.42
"1251","2020-07-28",2.23
"1252","2020-07-29",2.35
"1253","2020-07-30",2.44
"1254","2020-07-31",2.77
"1255","2020-08-03",2.53
"1256","2020-08-04",3.23
"1257","2020-08-05",3.36
"1258","2020-08-06",3.17
"1259","2020-08-07",3.26
"1260","2020-08-10",3.53
"1261","2020-08-11",3.31
"1262","2020-08-12",3.26
"1263","2020-08-13",3.28
"1264","2020-08-14",3.125
"1265","2020-08-17",3.13
"1266","2020-08-18",3.11
"1267","2020-08-19",3.08
"1268","2020-08-20",2.98
"1269","2020-08-21",2.9
"1270","2020-08-24",2.82
"1271","2020-08-25",2.68
"1272","2020-08-26",2.69
"1273","2020-08-27",2.67
"1274","2020-08-28",2.54
"1275","2020-08-31",2.72
"1276","2020-09-01",2.77
"1277","2020-09-02",2.85
"1278","2020-09-03",2.76
"1279","2020-09-04",2.78
"1280","2020-09-08",2.8
"1281","2020-09-09",2.85
"1282","2020-09-10",2.96
"1283","2020-09-11",2.9
"1284","2020-09-14",2.94
"1285","2020-09-15",2.91
"1286","2020-09-16",3.1
"1287","2020-09-17",3.09
"1288","2020-09-18",3.18
"1289","2020-09-21",3.13
"1290","2020-09-22",3.12
"1291","2020-09-23",3.15
"1292","2020-09-24",3.13
"1293","2020-09-25",3.26
"1294","2020-09-28",3.26
"1295","2020-09-29",3.27
"1296","2020-09-30",3.5
"1297","2020-10-01",3.47
"1298","2020-10-02",3.41
"1299","2020-10-05",3.25
"1300","2020-10-06",3.15
"1301","2020-10-07",3.25
"1302","2020-10-08",3.16
"1303","2020-10-09",3.16
"1304","2020-10-12",3.06
"1305","2020-10-13",3.24
"1306","2020-10-14",3.23
"1307","2020-10-15",3.25
"1308","2020-10-16",3.15
"1309","2020-10-19",3.16
"1310","2020-10-20",3.15
"1311","2020-10-21",3.13
"1312","2020-10-22",3.115
"1313","2020-10-23",3.05
"1314","2020-10-26",3
"1315","2020-10-27",3
"1316","2020-10-28",2.97
"1317","2020-10-29",3.01
"1318","2020-10-30",2.97
"1319","2020-11-02",3.04
"1320","2020-11-03",3.01
"1321","2020-11-04",3.05
"1322","2020-11-05",3.08
"1323","2020-11-06",2.78
"1324","2020-11-09",3.04
"1325","2020-11-10",3.24
"1326","2020-11-11",3.22
"1327","2020-11-12",3.6
"1328","2020-11-13",3.9
"1329","2020-11-16",3.76
"1330","2020-11-17",3.66
"1331","2020-11-18",3.73
"1332","2020-11-19",3.74
"1333","2020-11-20",3.73
"1334","2020-11-23",3.76
"1335","2020-11-24",3.84
"1336","2020-11-25",3.83
"1337","2020-11-27",3.93
