"","date","YUMC"
"959","2020-08-07",53.349998
"960","2020-08-10",52.91
"961","2020-08-11",53.790001
"962","2020-08-12",54.919998
"963","2020-08-13",54.450001
"964","2020-08-14",54.509998
"965","2020-08-17",55.619999
"966","2020-08-18",55.75
"967","2020-08-19",54.599998
"968","2020-08-20",53.950001
"969","2020-08-21",54.639999
"970","2020-08-24",54.59
"971","2020-08-25",55.07
"972","2020-08-26",55.400002
"973","2020-08-27",55.200001
"974","2020-08-28",56.5
"975","2020-08-31",57.709999
"976","2020-09-01",58.290001
"977","2020-09-02",57.93
"978","2020-09-03",55.919998
"979","2020-09-04",53.82
"980","2020-09-08",52.32
"981","2020-09-09",53.200001
"982","2020-09-10",50.66
"983","2020-09-11",51.360001
"984","2020-09-14",52.169998
"985","2020-09-15",52
"986","2020-09-16",51.970001
"987","2020-09-17",52.009998
"988","2020-09-18",51.299999
"989","2020-09-21",50.720001
"990","2020-09-22",51.200001
"991","2020-09-23",50.360001
"992","2020-09-24",51.389999
"993","2020-09-25",51.43
"994","2020-09-28",52
"995","2020-09-29",51.560001
"996","2020-09-30",52.950001
"997","2020-10-01",53
"998","2020-10-02",52.98
"999","2020-10-05",53.549999
"1000","2020-10-06",53.310001
"1001","2020-10-07",53.369999
"1002","2020-10-08",53.720001
"1003","2020-10-09",53.990002
"1004","2020-10-12",53.900002
"1005","2020-10-13",54.169998
"1006","2020-10-14",53.41
"1007","2020-10-15",53.34
"1008","2020-10-16",53.48
"1009","2020-10-19",52.799999
"1010","2020-10-20",53.73
"1011","2020-10-21",53.82
"1012","2020-10-22",54.700001
"1013","2020-10-23",55.27
"1014","2020-10-26",54.630001
"1015","2020-10-27",53.98
"1016","2020-10-28",52.220001
"1017","2020-10-29",54.220001
"1018","2020-10-30",53.23
"1019","2020-11-02",52.650002
"1020","2020-11-03",53.150002
"1021","2020-11-04",55.240002
"1022","2020-11-05",56.02
"1023","2020-11-06",57.200001
"1024","2020-11-09",57.369999
"1025","2020-11-10",57.330002
"1026","2020-11-11",58.84
"1027","2020-11-12",57.700001
"1028","2020-11-13",57.759998
"1029","2020-11-16",58.049999
"1030","2020-11-17",57.799999
"1031","2020-11-18",59.810001
"1032","2020-11-19",60.25
"1033","2020-11-20",60.110001
"1034","2020-11-23",59.84
"1035","2020-11-24",60.369999
"1036","2020-11-25",58.709999
"1037","2020-11-27",58.400002
