"","date","BMRA"
"1001","2010-12-21",0.41
"1002","2010-12-22",0.41
"1003","2010-12-23",0.41
"1004","2010-12-27",0.41
"1005","2010-12-28",0.41
"1006","2010-12-29",0.41
"1007","2010-12-30",0.43
"1008","2010-12-31",0.42
"1009","2011-01-03",0.42
"1010","2011-01-04",0.43
"1011","2011-01-05",0.43
"1012","2011-01-06",0.43
"1013","2011-01-07",0.42
"1014","2011-01-10",0.4
"1015","2011-01-11",0.4
"1016","2011-01-12",0.4
"1017","2011-01-13",0.37
"1018","2011-01-14",0.42
"1019","2011-01-18",0.4
"1020","2011-01-19",0.4
"1021","2011-01-20",0.4
"1022","2011-01-21",0.4
"1023","2011-01-24",0.39
"1024","2011-01-25",0.39
"1025","2011-01-26",0.39
"1026","2011-01-27",0.39
"1027","2011-01-28",0.35
"1028","2011-01-31",0.38
"1029","2011-02-01",0.38
"1030","2011-02-02",0.35
"1031","2011-02-03",0.35
"1032","2011-02-04",0.38
"1033","2011-02-07",0.38
"1034","2011-02-08",0.38
"1035","2011-02-09",0.45
"1036","2011-02-10",0.45
"1037","2011-02-11",0.4
"1038","2011-02-14",0.41
"1039","2011-02-15",0.44
"1040","2011-02-16",0.41
"1041","2011-02-17",0.4
"1042","2011-02-18",0.44
"1043","2011-02-22",0.48
"1044","2011-02-23",0.45
"1045","2011-02-24",0.48
"1046","2011-02-25",0.48
"1047","2011-02-28",0.49
"1048","2011-03-01",0.49
"1049","2011-03-02",0.48
"1050","2011-03-03",0.48
"1051","2011-03-04",0.46
"1052","2011-03-07",0.46
"1053","2011-03-08",0.45
"1054","2011-03-09",0.48
"1055","2011-03-10",0.45
"1056","2011-03-11",0.45
"1057","2011-03-14",0.48
"1058","2011-03-15",0.46
"1059","2011-03-16",0.46
"1060","2011-03-17",0.46
"1061","2011-03-18",0.46
"1062","2011-03-21",0.46
"1063","2011-03-22",0.46
"1064","2011-03-23",0.46
"1065","2011-03-24",0.46
"1066","2011-03-25",0.46
"1067","2011-03-28",0.46
"1068","2011-03-29",0.48
"1069","2011-03-30",0.46
"1070","2011-03-31",0.46
"1071","2011-04-01",0.46
"1072","2011-04-04",0.46
"1073","2011-04-05",0.46
"1074","2011-04-06",0.48
"1075","2011-04-07",0.48
"1076","2011-04-08",0.48
"1077","2011-04-11",0.47
"1078","2011-04-12",0.47
"1079","2011-04-13",0.47
"1080","2011-04-14",0.47
"1081","2011-04-15",0.47
"1082","2011-04-18",0.48
"1083","2011-04-19",0.47
"1084","2011-04-20",0.47
"1085","2011-04-21",0.47
"1086","2011-04-25",0.47
"1087","2011-04-26",0.47
"1088","2011-04-27",0.46
"1089","2011-04-28",0.46
"1090","2011-04-29",0.46
"1091","2011-05-02",0.46
"1092","2011-05-03",0.46
"1093","2011-05-04",0.46
"1094","2011-05-05",0.46
"1095","2011-05-06",0.46
"1096","2011-05-09",0.47
"1097","2011-05-10",0.46
"1098","2011-05-11",0.48
"1099","2011-05-12",0.48
"1100","2011-05-13",0.46
"1101","2011-05-16",0.48
"1102","2011-05-17",0.48
"1103","2011-05-18",0.48
"1104","2011-05-19",0.48
"1105","2011-05-20",0.48
"1106","2011-05-23",0.48
"1107","2011-05-24",0.47
"1108","2011-05-25",0.44
"1109","2011-05-26",0.47
"1110","2011-05-27",0.47
"1111","2011-05-31",0.45
"1112","2011-06-01",0.45
"1113","2011-06-02",0.45
"1114","2011-06-03",0.47
"1115","2011-06-06",0.47
"1116","2011-06-07",0.43
"1117","2011-06-08",0.47
"1118","2011-06-09",0.47
"1119","2011-06-10",0.44
"1120","2011-06-13",0.44
"1121","2011-06-14",0.44
"1122","2011-06-15",0.43
"1123","2011-06-16",0.43
"1124","2011-06-17",0.43
"1125","2011-06-20",0.43
"1126","2011-06-21",0.43
"1127","2011-06-22",0.43
"1128","2011-06-23",0.43
"1129","2011-06-24",0.44
"1130","2011-06-27",0.43
"1131","2011-06-28",0.43
"1132","2011-06-29",0.43
"1133","2011-06-30",0.43
"1134","2011-07-01",0.43
"1135","2011-07-05",0.43
"1136","2011-07-06",0.43
"1137","2011-07-07",0.43
"1138","2011-07-08",0.43
"1139","2011-07-11",0.43
"1140","2011-07-12",0.43
"1141","2011-07-13",0.43
"1142","2011-07-14",0.43
"1143","2011-07-15",0.43
"1144","2011-07-18",0.43
"1145","2011-07-19",0.43
"1146","2011-07-20",0.43
"1147","2011-07-21",0.43
"1148","2011-07-22",0.44
"1149","2011-07-25",0.44
"1150","2011-07-26",0.44
"1151","2011-07-27",0.44
"1152","2011-07-28",0.44
"1153","2011-07-29",0.44
"1154","2011-08-01",0.44
"1155","2011-08-02",0.41
"1156","2011-08-03",0.42
"1157","2011-08-04",0.41
"1158","2011-08-05",0.4
"1159","2011-08-08",0.4
"1160","2011-08-09",0.4
"1161","2011-08-10",0.4
"1162","2011-08-11",0.42
"1163","2011-08-12",0.42
"1164","2011-08-15",0.42
"1165","2011-08-16",0.42
"1166","2011-08-17",0.42
"1167","2011-08-18",0.42
"1168","2011-08-19",0.42
"1169","2011-08-22",0.42
"1170","2011-08-23",0.42
"1171","2011-08-24",0.4
"1172","2011-08-25",0.42
"1173","2011-08-26",0.45
"1174","2011-08-29",0.45
"1175","2011-08-30",0.45
"1176","2011-08-31",0.45
"1177","2011-09-01",0.43
"1178","2011-09-02",0.46
"1179","2011-09-06",0.45
"1180","2011-09-07",0.45
"1181","2011-09-08",0.45
"1182","2011-09-09",0.45
"1183","2011-09-12",0.45
"1184","2011-09-13",0.45
"1185","2011-09-14",0.45
"1186","2011-09-15",0.45
"1187","2011-09-16",0.45
"1188","2011-09-19",0.45
"1189","2011-09-20",0.45
"1190","2011-09-21",0.45
"1191","2011-09-22",0.45
"1192","2011-09-23",0.45
"1193","2011-09-26",0.45
"1194","2011-09-27",0.47
"1195","2011-09-28",0.45
"1196","2011-09-29",0.45
"1197","2011-09-30",0.42
"1198","2011-10-03",0.45
"1199","2011-10-04",0.42
"1200","2011-10-05",0.45
"1201","2011-10-06",0.45
"1202","2011-10-07",0.45
"1203","2011-10-10",0.45
"1204","2011-10-11",0.45
"1205","2011-10-12",0.45
"1206","2011-10-13",0.45
"1207","2011-10-14",0.45
"1208","2011-10-17",0.45
"1209","2011-10-18",0.45
"1210","2011-10-19",0.42
"1211","2011-10-20",0.45
"1212","2011-10-21",0.42
"1213","2011-10-24",0.43
"1214","2011-10-25",0.43
"1215","2011-10-26",0.42
"1216","2011-10-27",0.48
"1217","2011-10-28",0.48
"1218","2011-10-31",0.48
"1219","2011-11-01",0.48
"1220","2011-11-02",0.48
"1221","2011-11-03",0.48
"1222","2011-11-04",0.43
"1223","2011-11-07",0.44
"1224","2011-11-08",0.44
"1225","2011-11-09",0.44
"1226","2011-11-10",0.43
"1227","2011-11-11",0.43
"1228","2011-11-14",0.43
"1229","2011-11-15",0.43
"1230","2011-11-16",0.43
"1231","2011-11-17",0.44
"1232","2011-11-18",0.47
"1233","2011-11-21",0.47
"1234","2011-11-22",0.44
"1235","2011-11-23",0.44
"1236","2011-11-25",0.48
"1237","2011-11-28",0.48
"1238","2011-11-29",0.48
"1239","2011-11-30",0.48
"1240","2011-12-01",0.47
"1241","2011-12-02",0.47
"1242","2011-12-05",0.47
"1243","2011-12-06",0.45
"1244","2011-12-07",0.46
"1245","2011-12-08",0.46
"1246","2011-12-09",0.46
"1247","2011-12-12",0.43
"1248","2011-12-13",0.43
"1249","2011-12-14",0.45
"1250","2011-12-15",0.45
"1251","2011-12-16",0.43
"1252","2011-12-19",0.43
"1253","2011-12-20",0.43
"1254","2011-12-21",0.43
"1255","2011-12-22",0.48
"1256","2011-12-23",0.48
"1257","2011-12-27",0.43
"1258","2011-12-28",0.43
"1259","2011-12-29",0.43
"1260","2011-12-30",0.48
"1261","2012-01-03",0.48
"1262","2012-01-04",0.43
"1263","2012-01-05",0.43
"1264","2012-01-06",0.45
"1265","2012-01-09",0.48
"1266","2012-01-10",0.45
"1267","2012-01-11",0.51
"1268","2012-01-12",0.51
"1269","2012-01-13",0.5
"1270","2012-01-17",0.44
"1271","2012-01-18",0.56
"1272","2012-01-19",0.54
"1273","2012-01-20",0.6
"1274","2012-01-23",0.61
"1275","2012-01-24",0.64
"1276","2012-01-25",0.65
"1277","2012-01-26",0.59
"1278","2012-01-27",0.63
"1279","2012-01-30",0.57
"1280","2012-01-31",0.57
"1281","2012-02-01",0.64
"1282","2012-02-02",0.65
"1283","2012-02-03",0.66
"1284","2012-02-06",0.62
"1285","2012-02-07",0.63
"1286","2012-02-08",0.65
"1287","2012-02-09",0.62
"1288","2012-02-10",0.64
"1289","2012-02-13",0.65
"1290","2012-02-14",0.66
"1291","2012-02-15",0.67
"1292","2012-02-16",0.68
"1293","2012-02-17",0.69
"1294","2012-02-21",0.69
"1295","2012-02-22",0.69
"1296","2012-02-23",0.69
"1297","2012-02-24",0.69
"1298","2012-02-27",0.7
"1299","2012-02-28",0.75
"1300","2012-02-29",0.76
"1301","2012-03-01",0.76
"1302","2012-03-02",0.76
"1303","2012-03-05",0.76
"1304","2012-03-06",0.76
"1305","2012-03-07",0.89
"1306","2012-03-08",0.85
"1307","2012-03-09",0.88
"1308","2012-03-12",0.88
"1309","2012-03-13",0.85
"1310","2012-03-14",0.85
"1311","2012-03-15",0.88
"1312","2012-03-16",0.73
"1313","2012-03-19",0.67
"1314","2012-03-20",0.69
"1315","2012-03-21",0.69
"1316","2012-03-22",0.7
"1317","2012-03-23",0.71
"1318","2012-03-26",0.78
"1319","2012-03-27",0.78
"1320","2012-03-28",0.84
"1321","2012-03-29",0.78
"1322","2012-03-30",0.74
"1323","2012-04-02",0.73
"1324","2012-04-03",0.73
"1325","2012-04-04",0.73
"1326","2012-04-05",0.74
"1327","2012-04-09",0.72
"1328","2012-04-10",0.75
"1329","2012-04-11",0.75
"1330","2012-04-12",0.78
"1331","2012-04-13",0.86
"1332","2012-04-16",0.86
"1333","2012-04-17",0.75
"1334","2012-04-18",0.75
"1335","2012-04-19",0.81
"1336","2012-04-20",0.75
"1337","2012-04-23",0.75
"1338","2012-04-24",0.75
"1339","2012-04-25",0.75
"1340","2012-04-26",0.75
"1341","2012-04-27",0.8
"1342","2012-04-30",0.76
"1343","2012-05-01",0.76
"1344","2012-05-02",0.75
"1345","2012-05-03",0.75
"1346","2012-05-04",0.75
"1347","2012-05-07",0.68
"1348","2012-05-08",0.67
"1349","2012-05-09",0.7
"1350","2012-05-10",0.79
"1351","2012-05-11",0.79
"1352","2012-05-14",0.79
"1353","2012-05-15",0.79
"1354","2012-05-16",0.7
"1355","2012-05-17",0.7
"1356","2012-05-18",0.7
"1357","2012-05-21",0.7
"1358","2012-05-22",0.7
"1359","2012-05-23",0.7
"1360","2012-05-24",0.67
"1361","2012-05-25",0.76
"1362","2012-05-29",0.65
"1363","2012-05-30",0.68
"1364","2012-05-31",0.69
"1365","2012-06-01",0.73
"1366","2012-06-04",0.7
"1367","2012-06-05",0.7
"1368","2012-06-06",0.7
"1369","2012-06-07",0.7
"1370","2012-06-08",0.7
"1371","2012-06-11",0.7
"1372","2012-06-12",0.65
"1373","2012-06-13",0.7
"1374","2012-06-14",0.7
"1375","2012-06-15",0.7
"1376","2012-06-18",0.7
"1377","2012-06-19",0.7
"1378","2012-06-20",0.68
"1379","2012-06-21",0.7
"1380","2012-06-22",0.7
"1381","2012-06-25",0.65
"1382","2012-06-26",0.75
"1383","2012-06-27",0.65
"1384","2012-06-28",0.65
"1385","2012-06-29",0.7
"1386","2012-07-02",0.65
"1387","2012-07-03",0.65
"1388","2012-07-05",0.65
"1389","2012-07-06",0.7
"1390","2012-07-09",0.7
"1391","2012-07-10",0.68
"1392","2012-07-11",0.68
"1393","2012-07-12",0.68
"1394","2012-07-13",0.68
"1395","2012-07-16",0.68
"1396","2012-07-17",0.68
"1397","2012-07-18",0.65
"1398","2012-07-19",0.7
"1399","2012-07-20",0.65
"1400","2012-07-23",0.65
"1401","2012-07-24",0.65
"1402","2012-07-25",0.78
"1403","2012-07-26",0.78
"1404","2012-07-27",0.78
"1405","2012-07-30",0.75
"1406","2012-07-31",0.75
"1407","2012-08-01",0.68
"1408","2012-08-02",0.65
"1409","2012-08-03",0.7
"1410","2012-08-06",0.75
"1411","2012-08-07",0.75
"1412","2012-08-08",0.75
"1413","2012-08-09",0.68
"1414","2012-08-10",0.66
"1415","2012-08-13",0.68
"1416","2012-08-14",0.65
"1417","2012-08-15",0.68
"1418","2012-08-16",0.75
"1419","2012-08-17",0.7
"1420","2012-08-20",0.7
"1421","2012-08-21",0.73
"1422","2012-08-22",0.73
"1423","2012-08-23",0.75
"1424","2012-08-24",0.75
"1425","2012-08-27",0.7
"1426","2012-08-28",0.7
"1427","2012-08-29",0.79
"1428","2012-08-30",0.73
"1429","2012-08-31",0.71
"1430","2012-09-04",0.71
"1431","2012-09-05",0.71
"1432","2012-09-06",0.85
"1433","2012-09-07",0.85
"1434","2012-09-10",0.85
"1435","2012-09-11",0.85
"1436","2012-09-12",0.85
"1437","2012-09-13",0.83
"1438","2012-09-14",0.83
"1439","2012-09-17",0.83
"1440","2012-09-18",0.74
"1441","2012-09-19",0.7
"1442","2012-09-20",0.67
"1443","2012-09-21",0.67
"1444","2012-09-24",0.74
"1445","2012-09-25",0.7
"1446","2012-09-26",0.7
"1447","2012-09-27",0.71
"1448","2012-09-28",0.7
"1449","2012-10-01",0.71
"1450","2012-10-02",0.78
"1451","2012-10-03",0.7
"1452","2012-10-04",0.7
"1453","2012-10-05",0.7
"1454","2012-10-08",0.7
"1455","2012-10-09",0.82
"1456","2012-10-10",0.74
"1457","2012-10-11",0.74
"1458","2012-10-12",0.74
"1459","2012-10-15",0.83
"1460","2012-10-16",0.83
"1461","2012-10-17",0.83
"1462","2012-10-18",0.83
"1463","2012-10-19",0.81
"1464","2012-10-22",0.77
"1465","2012-10-23",0.77
"1466","2012-10-24",0.77
"1467","2012-10-25",0.79
"1468","2012-10-26",0.83
"1469","2012-10-31",0.83
"1470","2012-11-01",0.84
"1471","2012-11-02",0.84
"1472","2012-11-05",0.84
"1473","2012-11-06",0.84
"1474","2012-11-07",0.84
"1475","2012-11-08",0.8
"1476","2012-11-09",0.8
"1477","2012-11-12",0.82
"1478","2012-11-13",0.81
"1479","2012-11-14",0.82
"1480","2012-11-15",0.8
"1481","2012-11-16",0.8
"1482","2012-11-19",0.8
"1483","2012-11-20",0.8
"1484","2012-11-21",0.84
"1485","2012-11-23",0.82
"1486","2012-11-26",0.82
"1487","2012-11-27",0.84
"1488","2012-11-28",0.84
"1489","2012-11-29",0.84
"1490","2012-11-30",0.84
"1491","2012-12-03",0.81
"1492","2012-12-04",0.81
"1493","2012-12-05",0.81
"1494","2012-12-06",0.81
"1495","2012-12-07",0.81
"1496","2012-12-10",0.81
"1497","2012-12-11",0.81
"1498","2012-12-12",0.81
"1499","2012-12-13",0.84
"1500","2012-12-14",0.84
"1501","2012-12-17",0.84
"1502","2012-12-18",0.85
"1503","2012-12-19",0.82
"1504","2012-12-20",0.81
"1505","2012-12-21",0.83
"1506","2012-12-24",0.83
"1507","2012-12-26",0.82
"1508","2012-12-27",0.84
"1509","2012-12-28",0.84
"1510","2012-12-31",0.84
"1511","2013-01-02",0.81
"1512","2013-01-03",0.84
"1513","2013-01-04",0.84
"1514","2013-01-07",0.85
"1515","2013-01-08",0.87
"1516","2013-01-09",0.87
"1517","2013-01-10",0.87
"1518","2013-01-11",0.87
"1519","2013-01-14",0.82
"1520","2013-01-15",0.83
"1521","2013-01-16",0.82
"1522","2013-01-17",0.9
"1523","2013-01-18",0.86
"1524","2013-01-22",0.82
"1525","2013-01-23",0.89
"1526","2013-01-24",0.86
"1527","2013-01-25",0.93
"1528","2013-01-28",0.95
"1529","2013-01-29",0.97
"1530","2013-01-30",1.08
"1531","2013-01-31",1.2
"1532","2013-02-01",1.2
"1533","2013-02-04",1.25
"1534","2013-02-05",1.18
"1535","2013-02-06",1.15
"1536","2013-02-07",1.17
"1537","2013-02-08",1.15
"1538","2013-02-11",1.13
"1539","2013-02-12",1.19
"1540","2013-02-13",1.24
"1541","2013-02-14",1.17
"1542","2013-02-15",1.14
"1543","2013-02-19",1.05
"1544","2013-02-20",1.01
"1545","2013-02-21",1.05
"1546","2013-02-22",1.05
"1547","2013-02-25",1.15
"1548","2013-02-26",1.15
"1549","2013-02-27",1.15
"1550","2013-02-28",1.15
"1551","2013-03-01",1.08
"1552","2013-03-04",1.08
"1553","2013-03-05",1.1
"1554","2013-03-06",1.01
"1555","2013-03-07",1.03
"1556","2013-03-08",1.08
"1557","2013-03-11",1.03
"1558","2013-03-12",1.03
"1559","2013-03-13",1.03
"1560","2013-03-14",1.03
"1561","2013-03-15",1.1
"1562","2013-03-18",1
"1563","2013-03-19",1.05
"1564","2013-03-20",1.05
"1565","2013-03-21",1.08
"1566","2013-03-22",1.01
"1567","2013-03-25",1.05
"1568","2013-03-26",1.09
"1569","2013-03-27",1.02
"1570","2013-03-28",1.1
"1571","2013-04-01",1.06
"1572","2013-04-02",1.08
"1573","2013-04-03",1.11
"1574","2013-04-04",1.12
"1575","2013-04-05",1.12
"1576","2013-04-08",1.17
"1577","2013-04-09",1.2
"1578","2013-04-10",1.1
"1579","2013-04-11",1.12
"1580","2013-04-12",1.14
"1581","2013-04-15",1.12
"1582","2013-04-16",0.94
"1583","2013-04-17",0.98
"1584","2013-04-18",1.03
"1585","2013-04-19",1.03
"1586","2013-04-22",1.05
"1587","2013-04-23",1.04
"1588","2013-04-24",1.02
"1589","2013-04-25",1.01
"1590","2013-04-26",1.01
"1591","2013-04-29",1
"1592","2013-04-30",1
"1593","2013-05-01",1.03
"1594","2013-05-02",1.03
"1595","2013-05-03",1.02
"1596","2013-05-06",1.03
"1597","2013-05-07",1.03
"1598","2013-05-08",1.03
"1599","2013-05-09",1
"1600","2013-05-10",1
"1601","2013-05-13",1
"1602","2013-05-14",1
"1603","2013-05-15",0.91
"1604","2013-05-16",0.95
"1605","2013-05-17",1
"1606","2013-05-20",1
"1607","2013-05-21",0.9
"1608","2013-05-22",0.98
"1609","2013-05-23",0.95
"1610","2013-05-24",0.95
"1611","2013-05-28",0.95
"1612","2013-05-29",0.9
"1613","2013-05-30",0.85
"1614","2013-05-31",0.89
"1615","2013-06-03",0.83
"1616","2013-06-04",0.85
"1617","2013-06-05",0.85
"1618","2013-06-06",0.85
"1619","2013-06-07",0.86
"1620","2013-06-10",0.86
"1621","2013-06-11",0.86
"1622","2013-06-12",0.86
"1623","2013-06-13",0.86
"1624","2013-06-14",0.9
"1625","2013-06-17",0.91
"1626","2013-06-18",0.91
"1627","2013-06-19",0.9
"1628","2013-06-20",0.9
"1629","2013-06-21",0.86
"1630","2013-06-24",0.85
"1631","2013-06-25",0.83
"1632","2013-06-26",0.83
"1633","2013-06-27",0.83
"1634","2013-06-28",0.83
"1635","2013-07-01",0.83
"1636","2013-07-02",0.9
"1637","2013-07-03",0.94
"1638","2013-07-05",0.94
"1639","2013-07-08",0.93
"1640","2013-07-09",0.93
"1641","2013-07-10",0.83
"1642","2013-07-11",0.9
"1643","2013-07-12",0.86
"1644","2013-07-15",0.84
"1645","2013-07-16",0.9
"1646","2013-07-17",0.87
"1647","2013-07-18",0.87
"1648","2013-07-19",0.87
"1649","2013-07-22",0.87
"1650","2013-07-23",0.87
"1651","2013-07-24",0.88
"1652","2013-07-25",0.88
"1653","2013-07-26",0.89
"1654","2013-07-29",0.85
"1655","2013-07-30",0.85
"1656","2013-07-31",0.85
"1657","2013-08-01",0.93
"1658","2013-08-02",0.93
"1659","2013-08-05",0.87
"1660","2013-08-06",0.94
"1661","2013-08-07",0.9
"1662","2013-08-08",0.91
"1663","2013-08-09",0.91
"1664","2013-08-12",0.92
"1665","2013-08-13",0.96
"1666","2013-08-14",0.92
"1667","2013-08-15",0.94
"1668","2013-08-16",0.88
"1669","2013-08-19",0.88
"1670","2013-08-20",0.9
"1671","2013-08-21",0.9
"1672","2013-08-22",0.96
"1673","2013-08-23",0.94
"1674","2013-08-26",0.96
"1675","2013-08-27",0.96
"1676","2013-08-28",0.97
"1677","2013-08-29",0.9
"1678","2013-08-30",0.9
"1679","2013-09-03",0.96
"1680","2013-09-04",0.96
"1681","2013-09-05",0.99
"1682","2013-09-06",0.92
"1683","2013-09-09",1.02
"1684","2013-09-10",1.02
"1685","2013-09-11",1.02
"1686","2013-09-12",0.91
"1687","2013-09-13",1.01
"1688","2013-09-16",0.91
"1689","2013-09-17",0.94
"1690","2013-09-18",0.94
"1691","2013-09-19",0.91
"1692","2013-09-20",1
"1693","2013-09-23",0.96
"1694","2013-09-24",0.97
"1695","2013-09-25",0.95
"1696","2013-09-26",0.99
"1697","2013-09-27",0.95
"1698","2013-09-30",0.92
"1699","2013-10-01",0.95
"1700","2013-10-02",0.93
"1701","2013-10-03",0.96
"1702","2013-10-04",0.95
"1703","2013-10-07",0.95
"1704","2013-10-08",0.92
"1705","2013-10-09",0.92
"1706","2013-10-10",0.92
"1707","2013-10-11",0.92
"1708","2013-10-14",0.91
"1709","2013-10-15",0.91
"1710","2013-10-16",0.75
"1711","2013-10-17",0.76
"1712","2013-10-18",0.8
"1713","2013-10-21",0.8
"1714","2013-10-22",0.71
"1715","2013-10-23",0.7
"1716","2013-10-24",0.95
"1717","2013-10-25",0.95
"1718","2013-10-28",0.85
"1719","2013-10-29",0.82
"1720","2013-10-30",0.82
"1721","2013-10-31",0.94
"1722","2013-11-01",0.94
"1723","2013-11-04",0.94
"1724","2013-11-05",0.94
"1725","2013-11-06",0.93
"1726","2013-11-07",0.93
"1727","2013-11-08",0.84
"1728","2013-11-11",0.84
"1729","2013-11-12",0.84
"1730","2013-11-13",0.84
"1731","2013-11-14",0.84
"1732","2013-11-15",0.84
"1733","2013-11-18",0.85
"1734","2013-11-19",0.85
"1735","2013-11-20",0.85
"1736","2013-11-21",0.85
"1737","2013-11-22",0.85
"1738","2013-11-25",0.85
"1739","2013-11-26",0.85
"1740","2013-11-27",0.85
"1741","2013-11-29",0.85
"1742","2013-12-02",0.82
"1743","2013-12-03",0.86
"1744","2013-12-04",0.82
"1745","2013-12-05",0.82
"1746","2013-12-06",0.82
"1747","2013-12-09",0.86
"1748","2013-12-10",0.86
"1749","2013-12-11",0.83
"1750","2013-12-12",0.83
"1751","2013-12-13",0.83
"1752","2013-12-16",0.82
"1753","2013-12-17",0.77
"1754","2013-12-18",0.77
"1755","2013-12-19",0.77
"1756","2013-12-20",0.81
"1757","2013-12-23",0.8
"1758","2013-12-24",0.77
"1759","2013-12-26",0.79
"1760","2013-12-27",0.79
"1761","2013-12-30",0.79
"1762","2013-12-31",0.78
"1763","2014-01-02",0.78
"1764","2014-01-03",0.78
"1765","2014-01-06",0.78
"1766","2014-01-07",0.78
"1767","2014-01-08",0.78
"1768","2014-01-09",0.78
"1769","2014-01-10",0.81
"1770","2014-01-13",0.9
"1771","2014-01-14",0.95
"1772","2014-01-15",0.9
"1773","2014-01-16",0.9
"1774","2014-01-17",0.9
"1775","2014-01-21",0.8
"1776","2014-01-22",0.85
"1777","2014-01-23",0.9
"1778","2014-01-24",0.89
"1779","2014-01-27",0.89
"1780","2014-01-28",0.89
"1781","2014-01-29",0.89
"1782","2014-01-30",0.89
"1783","2014-01-31",0.9
"1784","2014-02-03",0.85
"1785","2014-02-04",0.89
"1786","2014-02-05",0.85
"1787","2014-02-06",0.85
"1788","2014-02-07",0.85
"1789","2014-02-10",0.8
"1790","2014-02-11",0.8
"1791","2014-02-12",0.8
"1792","2014-02-13",0.78
"1793","2014-02-14",0.8
"1794","2014-02-18",0.78
"1795","2014-02-19",0.8
"1796","2014-02-20",0.78
"1797","2014-02-21",0.78
"1798","2014-02-24",0.78
"1799","2014-02-25",0.75
"1800","2014-02-26",0.97
"1801","2014-02-27",0.86
"1802","2014-02-28",0.73
"1803","2014-03-03",0.75
"1804","2014-03-04",0.75
"1805","2014-03-05",0.74
"1806","2014-03-06",0.74
"1807","2014-03-07",0.76
"1808","2014-03-10",0.75
"1809","2014-03-11",0.75
"1810","2014-03-12",0.75
"1811","2014-03-13",0.75
"1812","2014-03-14",0.72
"1813","2014-03-17",0.72
"1814","2014-03-18",0.71
"1815","2014-03-19",0.75
"1816","2014-03-20",0.75
"1817","2014-03-21",0.76
"1818","2014-03-24",0.76
"1819","2014-03-25",0.73
"1820","2014-03-26",0.71
"1821","2014-03-27",0.72
"1822","2014-03-28",0.75
"1823","2014-03-31",0.77
"1824","2014-04-01",0.76
"1825","2014-04-02",0.77
"1826","2014-04-03",0.74
"1827","2014-04-04",0.75
"1828","2014-04-07",0.73
"1829","2014-04-08",0.71
"1830","2014-04-09",0.7
"1831","2014-04-10",0.72
"1832","2014-04-11",0.71
"1833","2014-04-14",0.72
"1834","2014-04-15",0.8
"1835","2014-04-16",0.82
"1836","2014-04-17",0.85
"1837","2014-04-21",0.85
"1838","2014-04-22",0.81
"1839","2014-04-23",0.81
"1840","2014-04-24",0.79
"1841","2014-04-25",0.76
"1842","2014-04-28",0.9
"1843","2014-04-29",0.95
"1844","2014-04-30",0.91
"1845","2014-05-01",0.9
"1846","2014-05-02",0.94
"1847","2014-05-05",0.88
"1848","2014-05-06",0.88
"1849","2014-05-07",0.85
"1850","2014-05-08",0.92
"1851","2014-05-09",0.85
"1852","2014-05-12",0.86
"1853","2014-05-13",0.86
"1854","2014-05-14",0.87
"1855","2014-05-15",0.94
"1856","2014-05-16",0.83
"1857","2014-05-19",0.82
"1858","2014-05-20",0.9
"1859","2014-05-21",0.88
"1860","2014-05-22",0.85
"1861","2014-05-23",0.81
"1862","2014-05-27",0.85
"1863","2014-05-28",0.83
"1864","2014-05-29",0.84
"1865","2014-05-30",0.85
"1866","2014-06-02",0.9
"1867","2014-06-03",0.95
"1868","2014-06-04",0.9
"1869","2014-06-05",0.88
"1870","2014-06-06",0.91
"1871","2014-06-09",1
"1872","2014-06-10",0.98
"1873","2014-06-11",1
"1874","2014-06-12",0.98
"1875","2014-06-13",0.95
"1876","2014-06-16",1.03
"1877","2014-06-17",1
"1878","2014-06-18",0.91
"1879","2014-06-19",0.94
"1880","2014-06-20",0.9
"1881","2014-06-23",0.93
"1882","2014-06-24",0.93
"1883","2014-06-25",0.95
"1884","2014-06-26",0.95
"1885","2014-06-27",0.93
"1886","2014-06-30",0.92
"1887","2014-07-01",0.93
"1888","2014-07-02",0.96
"1889","2014-07-03",0.94
"1890","2014-07-07",0.94
"1891","2014-07-08",0.94
"1892","2014-07-09",0.94
"1893","2014-07-10",0.9
"1894","2014-07-11",0.9
"1895","2014-07-14",0.85
"1896","2014-07-15",0.88
"1897","2014-07-16",0.92
"1898","2014-07-17",0.94
"1899","2014-07-18",0.94
"1900","2014-07-21",0.9
"1901","2014-07-22",0.9
"1902","2014-07-23",0.94
"1903","2014-07-24",0.9
"1904","2014-07-25",0.9
"1905","2014-07-28",0.9
"1906","2014-07-29",0.9
"1907","2014-07-30",0.88
"1908","2014-07-31",0.94
"1909","2014-08-01",0.83
"1910","2014-08-04",0.9
"1911","2014-08-05",0.81
"1912","2014-08-06",0.88
"1913","2014-08-07",0.88
"1914","2014-08-08",0.88
"1915","2014-08-11",0.89
"1916","2014-08-12",0.89
"1917","2014-08-13",0.89
"1918","2014-08-14",0.88
"1919","2014-08-15",0.88
"1920","2014-08-18",0.89
"1921","2014-08-19",0.85
"1922","2014-08-20",0.85
"1923","2014-08-21",0.92
"1924","2014-08-22",0.86
"1925","2014-08-25",0.86
"1926","2014-08-26",0.86
"1927","2014-08-27",0.86
"1928","2014-08-28",0.86
"1929","2014-08-29",0.91
"1930","2014-09-02",0.86
"1931","2014-09-03",0.85
"1932","2014-09-04",0.89
"1933","2014-09-05",0.85
"1934","2014-09-08",0.85
