"","date","AY"
"613","2016-11-15",18.08
"614","2016-11-16",18
"615","2016-11-17",17.9
"616","2016-11-18",17.860001
"617","2016-11-21",18.030001
"618","2016-11-22",18.33
"619","2016-11-23",18.99
"620","2016-11-25",18.959999
"621","2016-11-28",18.860001
"622","2016-11-29",18.209999
"623","2016-11-30",18.120001
"624","2016-12-01",17.799999
"625","2016-12-02",17.73
"626","2016-12-05",17.379999
"627","2016-12-06",17.35
"628","2016-12-07",17.52
"629","2016-12-08",18.129999
"630","2016-12-09",18.17
"631","2016-12-12",17.93
"632","2016-12-13",17.889999
"633","2016-12-14",17.9
"634","2016-12-15",17.99
"635","2016-12-16",18.719999
"636","2016-12-19",19.41
"637","2016-12-20",19.52
"638","2016-12-21",19.26
"639","2016-12-22",19.139999
"640","2016-12-23",19.360001
"641","2016-12-27",19.530001
"642","2016-12-28",18.91
"643","2016-12-29",19.35
"644","2016-12-30",19.35
"645","2017-01-03",19.469999
"646","2017-01-04",19.67
"647","2017-01-05",19.790001
"648","2017-01-06",19.99
"649","2017-01-09",20.059999
"650","2017-01-10",20.290001
"651","2017-01-11",19.73
"652","2017-01-12",19.530001
"653","2017-01-13",19.809999
"654","2017-01-17",21.280001
"655","2017-01-18",21.35
"656","2017-01-19",21.32
"657","2017-01-20",21.65
"658","2017-01-23",21.59
"659","2017-01-24",21.790001
"660","2017-01-25",21.93
"661","2017-01-26",21.77
"662","2017-01-27",21.57
"663","2017-01-30",21.26
"664","2017-01-31",21.4
"665","2017-02-01",21.309999
"666","2017-02-02",21.459999
"667","2017-02-03",21.799999
"668","2017-02-06",21.49
"669","2017-02-07",20.99
"670","2017-02-08",21.280001
"671","2017-02-09",20.950001
"672","2017-02-10",20.99
"673","2017-02-13",21.120001
"674","2017-02-14",21.16
"675","2017-02-15",21.190001
"676","2017-02-16",21.18
"677","2017-02-17",21.309999
"678","2017-02-21",21.709999
"679","2017-02-22",21.299999
"680","2017-02-23",21.52
"681","2017-02-24",21.85
"682","2017-02-27",21.799999
"683","2017-02-28",21.76
"684","2017-03-01",20.98
"685","2017-03-02",20.700001
"686","2017-03-03",20.77
"687","2017-03-06",20.73
"688","2017-03-07",20.799999
"689","2017-03-08",20.700001
"690","2017-03-09",20.65
"691","2017-03-10",21.18
"692","2017-03-13",21.040001
"693","2017-03-14",20.950001
"694","2017-03-15",21.290001
"695","2017-03-16",21.5
"696","2017-03-17",21.67
"697","2017-03-20",21.120001
"698","2017-03-21",20.889999
"699","2017-03-22",21.02
"700","2017-03-23",21.219999
"701","2017-03-24",21.48
"702","2017-03-27",21.200001
"703","2017-03-28",20.99
"704","2017-03-29",21.26
"705","2017-03-30",20.940001
"706","2017-03-31",20.959999
"707","2017-04-03",20.809999
"708","2017-04-04",21
"709","2017-04-05",20.98
"710","2017-04-06",20.870001
"711","2017-04-07",20.4
"712","2017-04-10",20.4
"713","2017-04-11",20.530001
"714","2017-04-12",20.889999
"715","2017-04-13",20.559999
"716","2017-04-17",21
"717","2017-04-18",20.73
"718","2017-04-19",20.360001
"719","2017-04-20",20.129999
"720","2017-04-21",20.15
"721","2017-04-24",20.309999
"722","2017-04-25",20.389999
"723","2017-04-26",20.610001
"724","2017-04-27",20.93
"725","2017-04-28",20.84
"726","2017-05-01",20.530001
"727","2017-05-02",20.370001
"728","2017-05-03",20
"729","2017-05-04",20.18
"730","2017-05-05",20.389999
"731","2017-05-08",20.129999
"732","2017-05-09",19.629999
"733","2017-05-10",19.629999
"734","2017-05-11",19.450001
"735","2017-05-12",19.889999
"736","2017-05-15",20.51
"737","2017-05-16",19.92
"738","2017-05-17",20.08
"739","2017-05-18",19.700001
"740","2017-05-19",19.860001
"741","2017-05-22",20.139999
"742","2017-05-23",20.34
"743","2017-05-24",20.639999
"744","2017-05-25",20.65
"745","2017-05-26",20.52
"746","2017-05-30",20.530001
"747","2017-05-31",20.889999
"748","2017-06-01",21.02
"749","2017-06-02",20.98
"750","2017-06-05",20.77
"751","2017-06-06",20.9
"752","2017-06-07",20.93
"753","2017-06-08",21.01
"754","2017-06-09",21
"755","2017-06-12",21.200001
"756","2017-06-13",21.299999
"757","2017-06-14",20.82
"758","2017-06-15",20.73
"759","2017-06-16",20.49
"760","2017-06-19",20.469999
"761","2017-06-20",20.280001
"762","2017-06-21",20.110001
"763","2017-06-22",20.18
"764","2017-06-23",21.24
"765","2017-06-26",21.49
"766","2017-06-27",21.280001
"767","2017-06-28",21.07
"768","2017-06-29",21.4
"769","2017-06-30",21.360001
"770","2017-07-03",21.08
"771","2017-07-05",20.67
"772","2017-07-06",20.370001
"773","2017-07-07",20.200001
"774","2017-07-10",20.120001
"775","2017-07-11",20
"776","2017-07-12",20.280001
"777","2017-07-13",20.200001
"778","2017-07-14",20.309999
"779","2017-07-17",20.4
"780","2017-07-18",20.959999
"781","2017-07-19",20.76
"782","2017-07-20",20.700001
"783","2017-07-21",20.809999
"784","2017-07-24",20.879999
"785","2017-07-25",20.780001
"786","2017-07-26",20.77
"787","2017-07-27",21.030001
"788","2017-07-28",21.889999
"789","2017-07-31",21.610001
"790","2017-08-01",21.57
"791","2017-08-02",21.84
"792","2017-08-03",22.190001
"793","2017-08-04",22.07
"794","2017-08-07",21.99
"795","2017-08-08",21.75
"796","2017-08-09",21.18
"797","2017-08-10",21.08
"798","2017-08-11",21.120001
"799","2017-08-14",21.360001
"800","2017-08-15",21.280001
"801","2017-08-16",21.33
"802","2017-08-17",20.98
"803","2017-08-18",20.950001
"804","2017-08-21",21.309999
"805","2017-08-22",21.43
"806","2017-08-23",21.299999
"807","2017-08-24",21.129999
"808","2017-08-25",21.360001
"809","2017-08-28",21.24
"810","2017-08-29",20.959999
"811","2017-08-30",20.719999
"812","2017-08-31",20.76
"813","2017-09-01",20.91
"814","2017-09-05",20.809999
"815","2017-09-06",20.629999
"816","2017-09-07",20.709999
"817","2017-09-08",20.790001
"818","2017-09-11",20.85
"819","2017-09-12",20.559999
"820","2017-09-13",20.540001
"821","2017-09-14",20.030001
"822","2017-09-15",19.85
"823","2017-09-18",19.780001
"824","2017-09-19",19.73
"825","2017-09-20",19.73
"826","2017-09-21",19.83
"827","2017-09-22",19.92
"828","2017-09-25",19.860001
"829","2017-09-26",19.84
"830","2017-09-27",19.85
"831","2017-09-28",19.57
"832","2017-09-29",19.700001
"833","2017-10-02",19.530001
"834","2017-10-03",19.440001
"835","2017-10-04",19.440001
"836","2017-10-05",20.42
"837","2017-10-06",20.610001
"838","2017-10-09",20.219999
"839","2017-10-10",20.48
"840","2017-10-11",20.389999
"841","2017-10-12",20.799999
"842","2017-10-13",20.780001
"843","2017-10-16",21.049999
"844","2017-10-17",21.42
"845","2017-10-18",21.629999
"846","2017-10-19",21.5
"847","2017-10-20",21.76
"848","2017-10-23",21.57
"849","2017-10-24",22.059999
"850","2017-10-25",22.02
"851","2017-10-26",22.1
"852","2017-10-27",22.26
"853","2017-10-30",22.280001
"854","2017-10-31",22.379999
"855","2017-11-01",22.389999
"856","2017-11-02",23.08
"857","2017-11-03",23.139999
"858","2017-11-06",23.290001
"859","2017-11-07",22.98
"860","2017-11-08",23.26
"861","2017-11-09",23.32
"862","2017-11-10",23.48
"863","2017-11-13",23.52
"864","2017-11-14",23.51
"865","2017-11-15",23.530001
"866","2017-11-16",23.370001
"867","2017-11-17",22.799999
"868","2017-11-20",22.889999
"869","2017-11-21",22.879999
"870","2017-11-22",22.98
"871","2017-11-24",22.98
"872","2017-11-27",22.809999
"873","2017-11-28",23
"874","2017-11-29",22.48
"875","2017-11-30",22.469999
"876","2017-12-01",22.379999
"877","2017-12-04",21.93
"878","2017-12-05",21.959999
"879","2017-12-06",21.870001
"880","2017-12-07",21.879999
"881","2017-12-08",21.65
"882","2017-12-11",21.5
"883","2017-12-12",21.34
"884","2017-12-13",21.48
"885","2017-12-14",21.559999
"886","2017-12-15",21.23
"887","2017-12-18",21.15
"888","2017-12-19",20.700001
"889","2017-12-20",21
"890","2017-12-21",20.969999
"891","2017-12-22",21.01
"892","2017-12-26",20.98
"893","2017-12-27",20.92
"894","2017-12-28",21.01
"895","2017-12-29",21.209999
"896","2018-01-02",21.139999
"897","2018-01-03",20.940001
"898","2018-01-04",21.450001
"899","2018-01-05",21.549999
"900","2018-01-08",21.709999
"901","2018-01-09",21.43
"902","2018-01-10",21.209999
"903","2018-01-11",21.17
"904","2018-01-12",21.07
"905","2018-01-16",20.84
"906","2018-01-17",20.969999
"907","2018-01-18",21.02
"908","2018-01-19",21.25
"909","2018-01-22",21.309999
"910","2018-01-23",21.389999
"911","2018-01-24",21
"912","2018-01-25",20.98
"913","2018-01-26",20.860001
"914","2018-01-29",20.98
"915","2018-01-30",21
"916","2018-01-31",21.08
"917","2018-02-01",20.98
"918","2018-02-02",20.67
"919","2018-02-05",20.209999
"920","2018-02-06",20.32
"921","2018-02-07",20
"922","2018-02-08",19.690001
"923","2018-02-09",19.75
"924","2018-02-12",19.84
"925","2018-02-13",19.860001
"926","2018-02-14",19.860001
"927","2018-02-15",20.139999
"928","2018-02-16",20.4
"929","2018-02-20",20.040001
"930","2018-02-21",19.969999
"931","2018-02-22",19.700001
"932","2018-02-23",20.01
"933","2018-02-26",19.709999
"934","2018-02-27",19.700001
"935","2018-02-28",19.629999
"936","2018-03-01",19.99
"937","2018-03-02",20
"938","2018-03-05",20.43
"939","2018-03-06",20.360001
"940","2018-03-07",19.465
"941","2018-03-08",19.200001
"942","2018-03-09",19.57
"943","2018-03-12",19.719999
"944","2018-03-13",19.610001
"945","2018-03-14",19.540001
"946","2018-03-15",19.715
"947","2018-03-16",19.65
"948","2018-03-19",19.610001
"949","2018-03-20",19.68
"950","2018-03-21",19.67
"951","2018-03-22",19.58
"952","2018-03-23",19.33
"953","2018-03-26",19.49
"954","2018-03-27",19.66
"955","2018-03-28",19.6
"956","2018-03-29",19.58
"957","2018-04-02",19.49
"958","2018-04-03",19.83
"959","2018-04-04",19.780001
"960","2018-04-05",19.969999
"961","2018-04-06",19.879999
"962","2018-04-09",19.879999
"963","2018-04-10",19.940001
"964","2018-04-11",19.92
"965","2018-04-12",19.559999
"966","2018-04-13",19.58
"967","2018-04-16",19.67
"968","2018-04-17",20.25
