"","date","ESXB"
"1003","2010-12-23",1.01
"1004","2010-12-27",1.02
"1005","2010-12-28",0.91
"1006","2010-12-29",1.03
"1007","2010-12-30",1.11
"1008","2010-12-31",1.05
"1009","2011-01-03",1.14
"1010","2011-01-04",1.08
"1011","2011-01-05",1.08
"1012","2011-01-06",1.38
"1013","2011-01-07",1.31
"1014","2011-01-10",1.19
"1015","2011-01-11",1.13
"1016","2011-01-12",1.11
"1017","2011-01-13",1.15
"1018","2011-01-14",1.21
"1019","2011-01-18",1.17
"1020","2011-01-19",1.14
"1021","2011-01-20",1.11
"1022","2011-01-21",1.14
"1023","2011-01-24",1.12
"1024","2011-01-25",1.11
"1025","2011-01-26",1.13
"1026","2011-01-27",1.18
"1027","2011-01-28",1.16
"1028","2011-01-31",1.19
"1029","2011-02-01",1.23
"1030","2011-02-02",1.3
"1031","2011-02-03",1.26
"1032","2011-02-04",1.62
"1033","2011-02-07",1.5
"1034","2011-02-08",1.54
"1035","2011-02-09",1.53
"1036","2011-02-10",1.55
"1037","2011-02-11",1.52
"1038","2011-02-14",1.3
"1039","2011-02-15",1.32
"1040","2011-02-16",1.42
"1041","2011-02-17",1.52
"1042","2011-02-18",1.6
"1043","2011-02-22",1.62
"1044","2011-02-23",1.58
"1045","2011-02-24",1.51
"1046","2011-02-25",1.59
"1047","2011-02-28",1.42
"1048","2011-03-01",1.39
"1049","2011-03-02",1.39
"1050","2011-03-03",1.47
"1051","2011-03-04",1.44
"1052","2011-03-07",1.37
"1053","2011-03-08",1.37
"1054","2011-03-09",1.41
"1055","2011-03-10",1.4
"1056","2011-03-11",1.33
"1057","2011-03-14",1.28
"1058","2011-03-15",1.21
"1059","2011-03-16",1.17
"1060","2011-03-17",1.22
"1061","2011-03-18",1.24
"1062","2011-03-21",1.3
"1063","2011-03-22",1.3
"1064","2011-03-23",1.27
"1065","2011-03-24",1.24
"1066","2011-03-25",1.18
"1067","2011-03-28",1.2
"1068","2011-03-29",1.17
"1069","2011-03-30",1.16
"1070","2011-03-31",1.16
"1071","2011-04-01",1.19
"1072","2011-04-04",1.18
"1073","2011-04-05",1.16
"1074","2011-04-06",1.15
"1075","2011-04-07",1.15
"1076","2011-04-08",1.09
"1077","2011-04-11",1.19
"1078","2011-04-12",1.18
"1079","2011-04-13",1.13
"1080","2011-04-14",1.1
"1081","2011-04-15",1.1
"1082","2011-04-18",1.1
"1083","2011-04-19",1.11
"1084","2011-04-20",1.1
"1085","2011-04-21",1.07
"1086","2011-04-25",1.07
"1087","2011-04-26",1.07
"1088","2011-04-27",1.07
"1089","2011-04-28",1.09
"1090","2011-04-29",1.07
"1091","2011-05-02",1.14
"1092","2011-05-03",1.17
"1093","2011-05-04",1.19
"1094","2011-05-05",1.12
"1095","2011-05-06",1.2
"1096","2011-05-09",1.15
"1097","2011-05-10",1.07
"1098","2011-05-11",1.1
"1099","2011-05-12",1.07
"1100","2011-05-13",1.08
"1101","2011-05-16",1.06
"1102","2011-05-17",1.05
"1103","2011-05-18",1.1
"1104","2011-05-19",1.05
"1105","2011-05-20",1.13
"1106","2011-05-23",1.1
"1107","2011-05-24",1.17
"1108","2011-05-25",1.14
"1109","2011-05-26",1.19
"1110","2011-05-27",1.19
"1111","2011-05-31",1.12
"1112","2011-06-01",1.13
"1113","2011-06-02",1.2
"1114","2011-06-03",1.3
"1115","2011-06-06",1.27
"1116","2011-06-07",1.3
"1117","2011-06-08",1.28
"1118","2011-06-09",1.4
"1119","2011-06-10",1.26
"1120","2011-06-13",1.26
"1121","2011-06-14",1.26
"1122","2011-06-15",1.27
"1123","2011-06-16",1.27
"1124","2011-06-17",1.3
"1125","2011-06-20",1.22
"1126","2011-06-21",1.32
"1127","2011-06-22",1.31
"1128","2011-06-23",1.29
"1129","2011-06-24",1.2
"1130","2011-06-27",1.26
"1131","2011-06-28",1.28
"1132","2011-06-29",1.35
"1133","2011-06-30",1.35
"1134","2011-07-01",1.39
"1135","2011-07-05",1.33
"1136","2011-07-06",1.35
"1137","2011-07-07",1.35
"1138","2011-07-08",1.36
"1139","2011-07-11",1.3
"1140","2011-07-12",1.28
"1141","2011-07-13",1.33
"1142","2011-07-14",1.3
"1143","2011-07-15",1.33
"1144","2011-07-18",1.31
"1145","2011-07-19",1.29
"1146","2011-07-20",1.25
"1147","2011-07-21",1.31
"1148","2011-07-22",1.29
"1149","2011-07-25",1.34
"1150","2011-07-26",1.26
"1151","2011-07-27",1.27
"1152","2011-07-28",1.31
"1153","2011-07-29",1.35
"1154","2011-08-01",1.4
"1155","2011-08-02",1.45
"1156","2011-08-03",1.4
"1157","2011-08-04",1.34
"1158","2011-08-05",1.44
"1159","2011-08-08",1.21
"1160","2011-08-09",1.35
"1161","2011-08-10",1.31
"1162","2011-08-11",1.29
"1163","2011-08-12",1.27
"1164","2011-08-15",1.26
"1165","2011-08-16",1.28
"1166","2011-08-17",1.29
"1167","2011-08-18",1.26
"1168","2011-08-19",1.08
"1169","2011-08-22",1.1
"1170","2011-08-23",1.1
"1171","2011-08-24",1.1
"1172","2011-08-25",1.04
"1173","2011-08-26",1.05
"1174","2011-08-29",1.12
"1175","2011-08-30",1.14
"1176","2011-08-31",1.15
"1177","2011-09-01",1.23
"1178","2011-09-02",1.21
"1179","2011-09-06",1.21
"1180","2011-09-07",1.21
"1181","2011-09-08",1.2
"1182","2011-09-09",1.2
"1183","2011-09-12",1.15
"1184","2011-09-13",1.2
"1185","2011-09-14",1.23
"1186","2011-09-15",1.14
"1187","2011-09-16",1.2
"1188","2011-09-19",1.13
"1189","2011-09-20",1.09
"1190","2011-09-21",1.2
"1191","2011-09-22",1.15
"1192","2011-09-23",1.15
"1193","2011-09-26",1.1
"1194","2011-09-27",1.15
"1195","2011-09-28",1.15
"1196","2011-09-29",1.14
"1197","2011-09-30",1.2
"1198","2011-10-03",1.14
"1199","2011-10-04",1.13
"1200","2011-10-05",1.09
"1201","2011-10-06",1.07
"1202","2011-10-07",1.09
"1203","2011-10-10",1.09
"1204","2011-10-11",1.09
"1205","2011-10-12",1.14
"1206","2011-10-13",1.1
"1207","2011-10-14",1.08
"1208","2011-10-17",1.08
"1209","2011-10-18",1.08
"1210","2011-10-19",1.11
"1211","2011-10-20",1.11
"1212","2011-10-21",1.05
"1213","2011-10-24",1.16
"1214","2011-10-25",1.1
"1215","2011-10-26",1.04
"1216","2011-10-27",1.11
"1217","2011-10-28",1.19
"1218","2011-10-31",1.25
"1219","2011-11-01",1.24
"1220","2011-11-02",1.22
"1221","2011-11-03",1.15
"1222","2011-11-04",1.14
"1223","2011-11-07",1.16
"1224","2011-11-08",1.09
"1225","2011-11-09",1.15
"1226","2011-11-10",1.12
"1227","2011-11-11",1.09
"1228","2011-11-14",1.04
"1229","2011-11-15",1.1
"1230","2011-11-16",1.1
"1231","2011-11-17",1.22
"1232","2011-11-18",1.1
"1233","2011-11-21",1.09
"1234","2011-11-22",1.06
"1235","2011-11-23",1.06
"1236","2011-11-25",1.06
"1237","2011-11-28",1.05
"1238","2011-11-29",1.05
"1239","2011-11-30",1.05
"1240","2011-12-01",1
"1241","2011-12-02",1
"1242","2011-12-05",1.02
"1243","2011-12-06",1.05
"1244","2011-12-07",1.04
"1245","2011-12-08",1.05
"1246","2011-12-09",1.07
"1247","2011-12-12",1.05
"1248","2011-12-13",1.02
"1249","2011-12-14",1.05
"1250","2011-12-15",1
"1251","2011-12-16",1.03
"1252","2011-12-19",1.03
"1253","2011-12-20",1.08
"1254","2011-12-21",1.09
"1255","2011-12-22",1.1
"1256","2011-12-23",1.05
"1257","2011-12-27",1.06
"1258","2011-12-28",1.01
"1259","2011-12-29",1.05
"1260","2011-12-30",1.15
"1261","2012-01-03",1.13
"1262","2012-01-04",1.05
"1263","2012-01-05",1.05
"1264","2012-01-06",1.13
"1265","2012-01-09",1.08
"1266","2012-01-10",1.15
"1267","2012-01-11",1.15
"1268","2012-01-12",1.15
"1269","2012-01-13",1.15
"1270","2012-01-17",1.15
"1271","2012-01-18",1.13
"1272","2012-01-19",1.23
"1273","2012-01-20",1.17
"1274","2012-01-23",1.18
"1275","2012-01-24",1.3
"1276","2012-01-25",1.45
"1277","2012-01-26",1.45
"1278","2012-01-27",1.38
"1279","2012-01-30",1.44
"1280","2012-01-31",1.48
"1281","2012-02-01",1.48
"1282","2012-02-02",1.34
"1283","2012-02-03",1.33
"1284","2012-02-06",1.29
"1285","2012-02-07",1.29
"1286","2012-02-08",1.34
"1287","2012-02-09",1.34
"1288","2012-02-10",1.31
"1289","2012-02-13",1.32
"1290","2012-02-14",1.35
"1291","2012-02-15",1.34
"1292","2012-02-16",1.34
"1293","2012-02-17",1.36
"1294","2012-02-21",1.34
"1295","2012-02-22",1.31
"1296","2012-02-23",1.37
"1297","2012-02-24",1.36
"1298","2012-02-27",1.31
"1299","2012-02-28",1.37
"1300","2012-02-29",1.36
"1301","2012-03-01",1.51
"1302","2012-03-02",1.52
"1303","2012-03-05",1.4
"1304","2012-03-06",1.4
"1305","2012-03-07",1.4
"1306","2012-03-08",1.42
"1307","2012-03-09",1.4
"1308","2012-03-12",1.36
"1309","2012-03-13",1.4
"1310","2012-03-14",1.4
"1311","2012-03-15",1.4
"1312","2012-03-16",1.73
"1313","2012-03-19",1.77
"1314","2012-03-20",2
"1315","2012-03-21",2
"1316","2012-03-22",2.1
"1317","2012-03-23",2.15
"1318","2012-03-26",2.1
"1319","2012-03-27",2.12
"1320","2012-03-28",2.11
"1321","2012-03-29",2.09
"1322","2012-03-30",2.14
"1323","2012-04-02",2.2
"1324","2012-04-03",2.15
"1325","2012-04-04",2.14
"1326","2012-04-05",2.15
"1327","2012-04-09",2.12
"1328","2012-04-10",2.09
"1329","2012-04-11",2.09
"1330","2012-04-12",2.12
"1331","2012-04-13",2.07
"1332","2012-04-16",2.07
"1333","2012-04-17",2.07
"1334","2012-04-18",2.04
"1335","2012-04-19",2
"1336","2012-04-20",1.98
"1337","2012-04-23",2.08
"1338","2012-04-24",2.13
"1339","2012-04-25",2.11
"1340","2012-04-26",2.25
"1341","2012-04-27",2.25
"1342","2012-04-30",2.39
"1343","2012-05-01",2.4
"1344","2012-05-02",2.37
"1345","2012-05-03",2.32
"1346","2012-05-04",2.2
"1347","2012-05-07",2.1
"1348","2012-05-08",2.08
"1349","2012-05-09",2.15
"1350","2012-05-10",2.21
"1351","2012-05-11",2.25
"1352","2012-05-14",2.09
"1353","2012-05-15",2.07
"1354","2012-05-16",1.99
"1355","2012-05-17",2.02
"1356","2012-05-18",1.88
"1357","2012-05-21",1.8
"1358","2012-05-22",2.01
"1359","2012-05-23",1.91
"1360","2012-05-24",1.92
"1361","2012-05-25",1.92
"1362","2012-05-29",1.95
"1363","2012-05-30",2.01
"1364","2012-05-31",2
"1365","2012-06-01",2.04
"1366","2012-06-04",2.02
"1367","2012-06-05",2.01
"1368","2012-06-06",2
"1369","2012-06-07",2.09
"1370","2012-06-08",1.97
"1371","2012-06-11",1.95
"1372","2012-06-12",1.89
"1373","2012-06-13",1.82
"1374","2012-06-14",1.8
"1375","2012-06-15",1.9
"1376","2012-06-18",1.87
"1377","2012-06-19",1.85
"1378","2012-06-20",1.85
"1379","2012-06-21",1.82
"1380","2012-06-22",1.8
"1381","2012-06-25",1.75
"1382","2012-06-26",1.73
"1383","2012-06-27",1.72
"1384","2012-06-28",1.74
"1385","2012-06-29",1.8
"1386","2012-07-02",1.77
"1387","2012-07-03",1.93
"1388","2012-07-05",1.9
"1389","2012-07-06",1.9
"1390","2012-07-09",1.89
"1391","2012-07-10",1.89
"1392","2012-07-11",2
"1393","2012-07-12",2.01
"1394","2012-07-13",2.03
"1395","2012-07-16",2
"1396","2012-07-17",2
"1397","2012-07-18",2.05
"1398","2012-07-19",2.05
"1399","2012-07-20",1.97
"1400","2012-07-23",1.95
"1401","2012-07-24",1.94
"1402","2012-07-25",2
"1403","2012-07-26",2
"1404","2012-07-27",2.16
"1405","2012-07-30",2.16
"1406","2012-07-31",2.13
"1407","2012-08-01",2.14
"1408","2012-08-02",2.11
"1409","2012-08-03",2.1
"1410","2012-08-06",2.1
"1411","2012-08-07",2.2
"1412","2012-08-08",2.2
"1413","2012-08-09",2.14
"1414","2012-08-10",2.14
"1415","2012-08-13",2.16
"1416","2012-08-14",2.19
"1417","2012-08-15",2.19
"1418","2012-08-16",2.2
"1419","2012-08-17",2.2
"1420","2012-08-20",2.2
"1421","2012-08-21",2.4
"1422","2012-08-22",2.37
"1423","2012-08-23",2.37
"1424","2012-08-24",2.4
"1425","2012-08-27",2.4
"1426","2012-08-28",2.37
"1427","2012-08-29",2.37
"1428","2012-08-30",2.36
"1429","2012-08-31",2.41
"1430","2012-09-04",2.36
"1431","2012-09-05",2.38
"1432","2012-09-06",2.4
"1433","2012-09-07",2.41
"1434","2012-09-10",2.4
"1435","2012-09-11",2.4
"1436","2012-09-12",2.37
"1437","2012-09-13",2.5
"1438","2012-09-14",2.5
"1439","2012-09-17",2.7
"1440","2012-09-18",2.68
"1441","2012-09-19",2.68
"1442","2012-09-20",2.7
"1443","2012-09-21",2.65
"1444","2012-09-24",2.63
"1445","2012-09-25",2.75
"1446","2012-09-26",2.88
"1447","2012-09-27",2.76
"1448","2012-09-28",2.8
"1449","2012-10-01",2.71
"1450","2012-10-02",2.68
"1451","2012-10-03",2.63
"1452","2012-10-04",2.62
"1453","2012-10-05",2.63
"1454","2012-10-08",2.63
"1455","2012-10-09",2.63
"1456","2012-10-10",2.64
"1457","2012-10-11",2.63
"1458","2012-10-12",2.6
"1459","2012-10-15",2.63
"1460","2012-10-16",2.7
"1461","2012-10-17",2.7
"1462","2012-10-18",2.72
"1463","2012-10-19",2.77
"1464","2012-10-22",2.75
"1465","2012-10-23",2.75
"1466","2012-10-24",2.75
"1467","2012-10-25",2.87
"1468","2012-10-26",2.84
"1469","2012-10-31",2.8
"1470","2012-11-01",2.75
"1471","2012-11-02",2.75
"1472","2012-11-05",2.76
"1473","2012-11-06",2.8
"1474","2012-11-07",2.8
"1475","2012-11-08",2.72
"1476","2012-11-09",2.59
"1477","2012-11-12",2.5
"1478","2012-11-13",2.53
"1479","2012-11-14",2.51
"1480","2012-11-15",2.54
"1481","2012-11-16",2.45
"1482","2012-11-19",2.46
"1483","2012-11-20",2.52
"1484","2012-11-21",2.52
"1485","2012-11-23",2.58
"1486","2012-11-26",2.49
"1487","2012-11-27",2.47
"1488","2012-11-28",2.45
"1489","2012-11-29",2.45
"1490","2012-11-30",2.45
"1491","2012-12-03",2.46
"1492","2012-12-04",2.48
"1493","2012-12-05",2.51
"1494","2012-12-06",2.31
"1495","2012-12-07",2.4
"1496","2012-12-10",2.4
"1497","2012-12-11",2.61
"1498","2012-12-12",2.65
"1499","2012-12-13",2.72
"1500","2012-12-14",2.72
"1501","2012-12-17",2.74
"1502","2012-12-18",2.68
"1503","2012-12-19",2.65
"1504","2012-12-20",2.59
"1505","2012-12-21",2.6
"1506","2012-12-24",2.59
"1507","2012-12-26",2.64
"1508","2012-12-27",2.63
"1509","2012-12-28",2.62
"1510","2012-12-31",2.65
"1511","2013-01-02",2.65
"1512","2013-01-03",2.7
"1513","2013-01-04",2.78
"1514","2013-01-07",2.79
"1515","2013-01-08",2.75
"1516","2013-01-09",2.79
"1517","2013-01-10",2.74
"1518","2013-01-11",2.83
"1519","2013-01-14",2.8
"1520","2013-01-15",2.84
"1521","2013-01-16",2.89
"1522","2013-01-17",2.86
"1523","2013-01-18",2.85
"1524","2013-01-22",2.81
"1525","2013-01-23",2.82
"1526","2013-01-24",2.9
"1527","2013-01-25",2.9
"1528","2013-01-28",2.9
"1529","2013-01-29",2.87
"1530","2013-01-30",2.92
"1531","2013-01-31",3
"1532","2013-02-01",3.04
"1533","2013-02-04",3.06
"1534","2013-02-05",2.99
"1535","2013-02-06",2.93
"1536","2013-02-07",2.99
"1537","2013-02-08",3.08
"1538","2013-02-11",3.36
"1539","2013-02-12",3.22
"1540","2013-02-13",3.35
"1541","2013-02-14",3.27
"1542","2013-02-15",3.32
"1543","2013-02-19",3.39
"1544","2013-02-20",3.39
"1545","2013-02-21",3.32
"1546","2013-02-22",3.35
"1547","2013-02-25",3.36
"1548","2013-02-26",3.37
"1549","2013-02-27",3.37
"1550","2013-02-28",3.33
"1551","2013-03-01",3.37
"1552","2013-03-04",3.4
"1553","2013-03-05",3.41
"1554","2013-03-06",3.36
"1555","2013-03-07",3.35
"1556","2013-03-08",3.31
"1557","2013-03-11",3.35
"1558","2013-03-12",3.33
"1559","2013-03-13",3.3
"1560","2013-03-14",3.35
"1561","2013-03-15",3.26
"1562","2013-03-18",3.25
"1563","2013-03-19",3.25
"1564","2013-03-20",3.28
"1565","2013-03-21",3.23
"1566","2013-03-22",3.25
"1567","2013-03-25",3.29
"1568","2013-03-26",3.29
"1569","2013-03-27",3.26
"1570","2013-03-28",3.29
"1571","2013-04-01",3.25
"1572","2013-04-02",3.24
"1573","2013-04-03",3.21
"1574","2013-04-04",3.21
"1575","2013-04-05",3.23
"1576","2013-04-08",3.28
"1577","2013-04-09",3.21
"1578","2013-04-10",3.25
"1579","2013-04-11",3.23
"1580","2013-04-12",3.26
"1581","2013-04-15",3.25
"1582","2013-04-16",3.21
"1583","2013-04-17",3.21
"1584","2013-04-18",3.19
"1585","2013-04-19",3.17
"1586","2013-04-22",3.28
"1587","2013-04-23",3.24
"1588","2013-04-24",3.26
"1589","2013-04-25",3.23
"1590","2013-04-26",3.3
"1591","2013-04-29",3.3
"1592","2013-04-30",3.31
"1593","2013-05-01",3.25
"1594","2013-05-02",3.16
"1595","2013-05-03",3.14
"1596","2013-05-06",3.17
"1597","2013-05-07",3.17
"1598","2013-05-08",3.18
"1599","2013-05-09",3.21
"1600","2013-05-10",3.21
"1601","2013-05-13",3.21
"1602","2013-05-14",3.22
"1603","2013-05-15",3.22
"1604","2013-05-16",3.21
"1605","2013-05-17",3.22
"1606","2013-05-20",3.25
"1607","2013-05-21",3.22
"1608","2013-05-22",3.22
"1609","2013-05-23",3.27
"1610","2013-05-24",3.23
"1611","2013-05-28",3.21
"1612","2013-05-29",3.18
"1613","2013-05-30",3.24
"1614","2013-05-31",3.24
"1615","2013-06-03",3.24
"1616","2013-06-04",3.25
"1617","2013-06-05",3.19
"1618","2013-06-06",3.26
"1619","2013-06-07",3.25
"1620","2013-06-10",3.24
"1621","2013-06-11",3.25
"1622","2013-06-12",3.25
"1623","2013-06-13",3.28
"1624","2013-06-14",3.39
"1625","2013-06-17",3.38
"1626","2013-06-18",3.44
"1627","2013-06-19",3.63
"1628","2013-06-20",3.5
"1629","2013-06-21",3.68
"1630","2013-06-24",3.6
"1631","2013-06-25",3.57
"1632","2013-06-26",3.58
"1633","2013-06-27",3.6
"1634","2013-06-28",3.62
"1635","2013-07-01",3.7
"1636","2013-07-02",3.75
"1637","2013-07-03",3.71
"1638","2013-07-05",3.85
"1639","2013-07-08",3.84
"1640","2013-07-09",3.8
"1641","2013-07-10",3.84
"1642","2013-07-11",3.8
"1643","2013-07-12",3.8
"1644","2013-07-15",3.71
"1645","2013-07-16",3.71
"1646","2013-07-17",3.7
"1647","2013-07-18",3.77
"1648","2013-07-19",3.76
"1649","2013-07-22",3.77
"1650","2013-07-23",3.75
"1651","2013-07-24",3.73
"1652","2013-07-25",3.75
"1653","2013-07-26",3.74
"1654","2013-07-29",3.74
"1655","2013-07-30",3.82
"1656","2013-07-31",3.86
"1657","2013-08-01",3.81
"1658","2013-08-02",3.78
"1659","2013-08-05",3.8
"1660","2013-08-06",3.72
"1661","2013-08-07",3.7
"1662","2013-08-08",3.71
"1663","2013-08-09",3.67
"1664","2013-08-12",3.63
"1665","2013-08-13",3.65
"1666","2013-08-14",3.68
"1667","2013-08-15",3.63
"1668","2013-08-16",3.64
"1669","2013-08-19",3.71
"1670","2013-08-20",3.7
"1671","2013-08-21",3.64
"1672","2013-08-22",3.65
"1673","2013-08-23",3.65
"1674","2013-08-26",3.64
"1675","2013-08-27",3.63
"1676","2013-08-28",3.63
"1677","2013-08-29",3.64
"1678","2013-08-30",3.65
"1679","2013-09-03",3.69
"1680","2013-09-04",3.69
"1681","2013-09-05",3.69
"1682","2013-09-06",3.65
"1683","2013-09-09",3.61
"1684","2013-09-10",3.61
"1685","2013-09-11",3.61
"1686","2013-09-12",3.63
"1687","2013-09-13",3.58
"1688","2013-09-16",3.56
"1689","2013-09-17",3.67
"1690","2013-09-18",3.65
"1691","2013-09-19",3.55
"1692","2013-09-20",3.63
"1693","2013-09-23",3.63
"1694","2013-09-24",3.54
"1695","2013-09-25",3.52
"1696","2013-09-26",3.58
"1697","2013-09-27",3.62
"1698","2013-09-30",3.68
"1699","2013-10-01",3.62
"1700","2013-10-02",3.6
"1701","2013-10-03",3.58
"1702","2013-10-04",3.57
"1703","2013-10-07",3.56
"1704","2013-10-08",3.65
"1705","2013-10-09",3.68
"1706","2013-10-10",3.69
"1707","2013-10-11",3.7
"1708","2013-10-14",3.7
"1709","2013-10-15",3.68
"1710","2013-10-16",3.71
"1711","2013-10-17",3.73
"1712","2013-10-18",3.75
"1713","2013-10-21",3.73
"1714","2013-10-22",3.77
"1715","2013-10-23",3.76
"1716","2013-10-24",3.76
"1717","2013-10-25",3.78
"1718","2013-10-28",3.74
"1719","2013-10-29",3.74
"1720","2013-10-30",3.73
"1721","2013-10-31",3.73
"1722","2013-11-01",3.71
"1723","2013-11-04",3.63
"1724","2013-11-05",3.64
"1725","2013-11-06",3.63
"1726","2013-11-07",3.71
"1727","2013-11-08",3.7
"1728","2013-11-11",3.69
"1729","2013-11-12",3.69
"1730","2013-11-13",3.66
"1731","2013-11-14",3.65
"1732","2013-11-15",3.66
"1733","2013-11-18",3.64
"1734","2013-11-19",3.65
"1735","2013-11-20",3.65
"1736","2013-11-21",3.62
"1737","2013-11-22",3.72
"1738","2013-11-25",3.68
"1739","2013-11-26",3.68
"1740","2013-11-27",3.68
"1741","2013-11-29",3.7
"1742","2013-12-02",3.76
"1743","2013-12-03",3.74
"1744","2013-12-04",3.71
"1745","2013-12-05",3.77
"1746","2013-12-06",3.69
"1747","2013-12-09",3.75
"1748","2013-12-10",3.75
"1749","2013-12-11",3.74
"1750","2013-12-12",3.72
"1751","2013-12-13",3.73
"1752","2013-12-16",3.75
"1753","2013-12-17",3.73
"1754","2013-12-18",3.73
"1755","2013-12-19",3.74
"1756","2013-12-20",3.7
"1757","2013-12-23",3.72
"1758","2013-12-24",3.71
"1759","2013-12-26",3.74
"1760","2013-12-27",3.79
"1761","2013-12-30",3.75
"1762","2013-12-31",3.76
"1763","2014-01-02",3.77
"1764","2014-01-03",3.73
"1765","2014-01-06",3.8
"1766","2014-01-07",3.78
"1767","2014-01-08",3.82
"1768","2014-01-09",3.8
"1769","2014-01-10",3.82
"1770","2014-01-13",3.79
"1771","2014-01-14",3.79
"1772","2014-01-15",3.82
"1773","2014-01-16",3.82
"1774","2014-01-17",3.8
"1775","2014-01-21",3.84
"1776","2014-01-22",3.95
"1777","2014-01-23",3.93
"1778","2014-01-24",3.92
"1779","2014-01-27",4.04
"1780","2014-01-28",4.05
"1781","2014-01-29",3.98
"1782","2014-01-30",3.95
"1783","2014-01-31",3.98
"1784","2014-02-03",4
"1785","2014-02-04",4.04
"1786","2014-02-05",4.02
"1787","2014-02-06",4
"1788","2014-02-07",3.99
"1789","2014-02-10",4
"1790","2014-02-11",3.97
"1791","2014-02-12",3.98
"1792","2014-02-13",3.98
"1793","2014-02-14",3.98
"1794","2014-02-18",4.04
"1795","2014-02-19",4.04
"1796","2014-02-20",4
"1797","2014-02-21",4.01
"1798","2014-02-24",4.03
"1799","2014-02-25",4
"1800","2014-02-26",4
"1801","2014-02-27",4
"1802","2014-02-28",4
"1803","2014-03-03",4
"1804","2014-03-04",3.99
"1805","2014-03-05",3.99
"1806","2014-03-06",3.99
"1807","2014-03-07",4.02
"1808","2014-03-10",4
"1809","2014-03-11",4.03
"1810","2014-03-12",3.98
"1811","2014-03-13",3.98
"1812","2014-03-14",4.04
"1813","2014-03-17",3.98
"1814","2014-03-18",3.98
"1815","2014-03-19",3.96
"1816","2014-03-20",3.98
"1817","2014-03-21",4.02
"1818","2014-03-24",4
"1819","2014-03-25",4.02
"1820","2014-03-26",4.04
"1821","2014-03-27",4.05
"1822","2014-03-28",4.02
"1823","2014-03-31",4.02
"1824","2014-04-01",4.08
"1825","2014-04-02",4.04
"1826","2014-04-03",4.04
"1827","2014-04-04",4.08
"1828","2014-04-07",4.05
"1829","2014-04-08",4.06
"1830","2014-04-09",4.06
"1831","2014-04-10",4.05
"1832","2014-04-11",4.05
"1833","2014-04-14",4.08
"1834","2014-04-15",4.08
"1835","2014-04-16",4.08
"1836","2014-04-17",4.05
"1837","2014-04-21",4.09
"1838","2014-04-22",4.05
"1839","2014-04-23",4.1
"1840","2014-04-24",4.1
"1841","2014-04-25",4.2
"1842","2014-04-28",4.3
"1843","2014-04-29",4.15
"1844","2014-04-30",4.15
"1845","2014-05-01",4.13
"1846","2014-05-02",4.1
"1847","2014-05-05",4.09
"1848","2014-05-06",4.1
"1849","2014-05-07",4.09
"1850","2014-05-08",4.13
"1851","2014-05-09",4.14
"1852","2014-05-12",4.11
"1853","2014-05-13",4.15
"1854","2014-05-14",4.13
"1855","2014-05-15",4.11
"1856","2014-05-16",4.09
"1857","2014-05-19",4.1
"1858","2014-05-20",4.1
"1859","2014-05-21",4.15
"1860","2014-05-22",4.15
"1861","2014-05-23",4.24
"1862","2014-05-27",4.19
"1863","2014-05-28",4.15
"1864","2014-05-29",4.2
"1865","2014-05-30",4.16
"1866","2014-06-02",4.14
"1867","2014-06-03",4.14
"1868","2014-06-04",4.17
"1869","2014-06-05",4.17
"1870","2014-06-06",4.12
"1871","2014-06-09",4.07
"1872","2014-06-10",4.04
"1873","2014-06-11",4.02
"1874","2014-06-12",3.95
"1875","2014-06-13",3.9
"1876","2014-06-16",3.9
"1877","2014-06-17",3.93
"1878","2014-06-18",3.9
"1879","2014-06-19",4
"1880","2014-06-20",4
"1881","2014-06-23",4
"1882","2014-06-24",4
"1883","2014-06-25",4.25
"1884","2014-06-26",4.2
"1885","2014-06-27",4.54
"1886","2014-06-30",4.38
"1887","2014-07-01",4.36
"1888","2014-07-02",4.42
"1889","2014-07-03",4.29
"1890","2014-07-07",4.3
"1891","2014-07-08",4.24
"1892","2014-07-09",4.2
"1893","2014-07-10",4.2
"1894","2014-07-11",4.25
"1895","2014-07-14",4.27
"1896","2014-07-15",4.26
"1897","2014-07-16",4.29
"1898","2014-07-17",4.3
"1899","2014-07-18",4.31
"1900","2014-07-21",4.3
"1901","2014-07-22",4.31
"1902","2014-07-23",4.37
"1903","2014-07-24",4.36
"1904","2014-07-25",4.37
"1905","2014-07-28",4.49
"1906","2014-07-29",4.39
"1907","2014-07-30",4.38
"1908","2014-07-31",4.36
"1909","2014-08-01",4.29
"1910","2014-08-04",4.29
"1911","2014-08-05",4.31
"1912","2014-08-06",4.28
"1913","2014-08-07",4.22
"1914","2014-08-08",4.32
"1915","2014-08-11",4.32
"1916","2014-08-12",4.32
"1917","2014-08-13",4.33
"1918","2014-08-14",4.33
"1919","2014-08-15",4.38
"1920","2014-08-18",4.37
"1921","2014-08-19",4.37
"1922","2014-08-20",4.37
"1923","2014-08-21",4.37
"1924","2014-08-22",4.37
"1925","2014-08-25",4.41
"1926","2014-08-26",4.42
"1927","2014-08-27",4.39
"1928","2014-08-28",4.37
"1929","2014-08-29",4.38
"1930","2014-09-02",4.38
"1931","2014-09-03",4.39
"1932","2014-09-04",4.41
"1933","2014-09-05",4.43
"1934","2014-09-08",4.4
"1935","2014-09-09",4.41
"1936","2014-09-10",4.42
"1937","2014-09-11",4.42
"1938","2014-09-12",4.44
