"","date","SMTX"
"1000","2010-12-20",3.39
"1001","2010-12-21",3.51
"1002","2010-12-22",3.49
"1003","2010-12-23",3.24
"1004","2010-12-27",3.13
"1005","2010-12-28",3.33
"1006","2010-12-29",3.32
"1007","2010-12-30",3.19
"1008","2010-12-31",3.2
"1009","2011-01-03",3.23
"1010","2011-01-04",3.21
"1011","2011-01-05",3.31
"1012","2011-01-06",3.39
"1013","2011-01-07",3.37
"1014","2011-01-10",3.33
"1015","2011-01-11",3.44
"1016","2011-01-12",3.44
"1017","2011-01-13",3.44
"1018","2011-01-14",3.54
"1019","2011-01-18",3.68
"1020","2011-01-19",3.53
"1021","2011-01-20",3.39
"1022","2011-01-21",3.37
"1023","2011-01-24",3.39
"1024","2011-01-25",3.33
"1025","2011-01-26",3.39
"1026","2011-01-27",3.4
"1027","2011-01-28",3.4
"1028","2011-01-31",3.39
"1029","2011-02-01",3.4
"1030","2011-02-02",3.3
"1031","2011-02-03",3.25
"1032","2011-02-04",3.25
"1033","2011-02-07",3.39
"1034","2011-02-08",3.25
"1035","2011-02-09",3.23
"1036","2011-02-10",3.4
"1037","2011-02-11",3.41
"1038","2011-02-14",3.53
"1039","2011-02-15",3.53
"1040","2011-02-16",3.6
"1041","2011-02-17",3.61
"1042","2011-02-18",3.61
"1043","2011-02-22",3.45
"1044","2011-02-23",3.51
"1045","2011-02-24",3.47
"1046","2011-02-25",3.57
"1047","2011-02-28",3.67
"1048","2011-03-01",3.64
"1049","2011-03-02",3.65
"1050","2011-03-03",3.67
"1051","2011-03-04",3.64
"1052","2011-03-07",3.62
"1053","2011-03-08",3.51
"1054","2011-03-09",3.48
"1055","2011-03-10",2.96
"1056","2011-03-11",2.92
"1057","2011-03-14",2.76
"1058","2011-03-15",2.66
"1059","2011-03-16",2.55
"1060","2011-03-17",2.57
"1061","2011-03-18",2.65
"1062","2011-03-21",2.72
"1063","2011-03-22",2.73
"1064","2011-03-23",2.73
"1065","2011-03-24",2.74
"1066","2011-03-25",2.76
"1067","2011-03-28",2.7
"1068","2011-03-29",2.76
"1069","2011-03-30",2.83
"1070","2011-03-31",2.92
"1071","2011-04-01",2.85
"1072","2011-04-04",2.65
"1073","2011-04-05",2.63
"1074","2011-04-06",2.62
"1075","2011-04-07",2.63
"1076","2011-04-08",2.6
"1077","2011-04-11",2.56
"1078","2011-04-12",2.51
"1079","2011-04-13",2.52
"1080","2011-04-14",2.56
"1081","2011-04-15",2.56
"1082","2011-04-18",2.47
"1083","2011-04-19",2.63
"1084","2011-04-20",2.61
"1085","2011-04-21",2.57
"1086","2011-04-25",2.6
"1087","2011-04-26",2.63
"1088","2011-04-27",2.65
"1089","2011-04-28",2.6
"1090","2011-04-29",2.62
"1091","2011-05-02",2.65
"1092","2011-05-03",2.65
"1093","2011-05-04",2.6
"1094","2011-05-05",2.52
"1095","2011-05-06",1.96
"1096","2011-05-09",1.97
"1097","2011-05-10",2.24
"1098","2011-05-11",2.22
"1099","2011-05-12",2.2
"1100","2011-05-13",2.14
"1101","2011-05-16",2.12
"1102","2011-05-17",2.13
"1103","2011-05-18",2.24
"1104","2011-05-19",2.24
"1105","2011-05-20",2.24
"1106","2011-05-23",2.25
"1107","2011-05-24",2.25
"1108","2011-05-25",2.28
"1109","2011-05-26",2.27
"1110","2011-05-27",2.27
"1111","2011-05-31",2.27
"1112","2011-06-01",2.27
"1113","2011-06-02",2.26
"1114","2011-06-03",2.23
"1115","2011-06-06",2.19
"1116","2011-06-07",2.22
"1117","2011-06-08",2.2
"1118","2011-06-09",2.22
"1119","2011-06-10",2.17
"1120","2011-06-13",2.1
"1121","2011-06-14",2.16
"1122","2011-06-15",2.14
"1123","2011-06-16",2.15
"1124","2011-06-17",2.1
"1125","2011-06-20",2.02
"1126","2011-06-21",2.15
"1127","2011-06-22",2.11
"1128","2011-06-23",2.07
"1129","2011-06-24",2.11
"1130","2011-06-27",2.08
"1131","2011-06-28",2.04
"1132","2011-06-29",2.1
"1133","2011-06-30",2.03
"1134","2011-07-01",2.12
"1135","2011-07-05",2.19
"1136","2011-07-06",2.03
"1137","2011-07-07",2.07
"1138","2011-07-08",2.08
"1139","2011-07-11",2.08
"1140","2011-07-12",2.06
"1141","2011-07-13",2.03
"1142","2011-07-14",2.04
"1143","2011-07-15",2.04
"1144","2011-07-18",2.01
"1145","2011-07-19",2.04
"1146","2011-07-20",2.2
"1147","2011-07-21",2.21
"1148","2011-07-22",2.23
"1149","2011-07-25",2.19
"1150","2011-07-26",2.22
"1151","2011-07-27",2.22
"1152","2011-07-28",2.24
"1153","2011-07-29",2.22
"1154","2011-08-01",2.21
"1155","2011-08-02",2.14
"1156","2011-08-03",2.17
"1157","2011-08-04",2.11
"1158","2011-08-05",2.08
"1159","2011-08-08",2
"1160","2011-08-09",2.01
"1161","2011-08-10",1.46
"1162","2011-08-11",1.55
"1163","2011-08-12",1.51
"1164","2011-08-15",1.54
"1165","2011-08-16",1.49
"1166","2011-08-17",1.46
"1167","2011-08-18",1.42
"1168","2011-08-19",1.41
"1169","2011-08-22",1.3
"1170","2011-08-23",1.3
"1171","2011-08-24",1.26
"1172","2011-08-25",1.25
"1173","2011-08-26",1.17
"1174","2011-08-29",1.38
"1175","2011-08-30",1.36
"1176","2011-08-31",1.43
"1177","2011-09-01",1.57
"1178","2011-09-02",1.58
"1179","2011-09-06",1.57
"1180","2011-09-07",1.58
"1181","2011-09-08",1.57
"1182","2011-09-09",1.53
"1183","2011-09-12",1.55
"1184","2011-09-13",1.55
"1185","2011-09-14",1.55
"1186","2011-09-15",1.54
"1187","2011-09-16",1.59
"1188","2011-09-19",1.58
"1189","2011-09-20",1.56
"1190","2011-09-21",1.53
"1191","2011-09-22",1.46
"1192","2011-09-23",1.53
"1193","2011-09-26",1.6
"1194","2011-09-27",1.56
"1195","2011-09-28",1.51
"1196","2011-09-29",1.49
"1197","2011-09-30",1.49
"1198","2011-10-03",1.44
"1199","2011-10-04",1.43
"1200","2011-10-05",1.41
"1201","2011-10-06",1.43
"1202","2011-10-07",1.42
"1203","2011-10-10",1.45
"1204","2011-10-11",1.47
"1205","2011-10-12",1.47
"1206","2011-10-13",1.5
"1207","2011-10-14",1.52
"1208","2011-10-17",1.43
"1209","2011-10-18",1.44
"1210","2011-10-19",1.44
"1211","2011-10-20",1.4
"1212","2011-10-21",1.38
"1213","2011-10-24",1.45
"1214","2011-10-25",2.16
"1215","2011-10-26",2.12
"1216","2011-10-27",2.08
"1217","2011-10-28",2.04
"1218","2011-10-31",2.09
"1219","2011-11-01",2.08
"1220","2011-11-02",2.04
"1221","2011-11-03",2.12
"1222","2011-11-04",2.06
"1223","2011-11-07",2.11
"1224","2011-11-08",2.08
"1225","2011-11-09",2.01
"1226","2011-11-10",2.38
"1227","2011-11-11",2.39
"1228","2011-11-14",2.39
"1229","2011-11-15",2.42
"1230","2011-11-16",2.45
"1231","2011-11-17",2.38
"1232","2011-11-18",2.4
"1233","2011-11-21",2.44
"1234","2011-11-22",2.35
"1235","2011-11-23",2.28
"1236","2011-11-25",2.2
"1237","2011-11-28",2.25
"1238","2011-11-29",2.25
"1239","2011-11-30",2.38
"1240","2011-12-01",2.51
"1241","2011-12-02",2.53
"1242","2011-12-05",2.53
"1243","2011-12-06",2.55
"1244","2011-12-07",2.8
"1245","2011-12-08",2.72
"1246","2011-12-09",2.73
"1247","2011-12-12",2.66
"1248","2011-12-13",2.68
"1249","2011-12-14",2.6
"1250","2011-12-15",2.6
"1251","2011-12-16",2.61
"1252","2011-12-19",2.72
"1253","2011-12-20",2.71
"1254","2011-12-21",2.64
"1255","2011-12-22",2.77
"1256","2011-12-23",2.79
"1257","2011-12-27",2.84
"1258","2011-12-28",2.8
"1259","2011-12-29",2.83
"1260","2011-12-30",2.82
"1261","2012-01-03",2.68
"1262","2012-01-04",2.64
"1263","2012-01-05",2.75
"1264","2012-01-06",2.73
"1265","2012-01-09",2.93
"1266","2012-01-10",2.9
"1267","2012-01-11",2.92
"1268","2012-01-12",2.94
"1269","2012-01-13",2.94
"1270","2012-01-17",2.9
"1271","2012-01-18",2.88
"1272","2012-01-19",2.84
"1273","2012-01-20",2.76
"1274","2012-01-23",2.67
"1275","2012-01-24",2.56
"1276","2012-01-25",2.59
"1277","2012-01-26",2.67
"1278","2012-01-27",2.7
"1279","2012-01-30",2.74
"1280","2012-01-31",2.85
"1281","2012-02-01",3.17
"1282","2012-02-02",3.21
"1283","2012-02-03",3.06
"1284","2012-02-06",3.06
"1285","2012-02-07",3.12
"1286","2012-02-08",3.19
"1287","2012-02-09",3.29
"1288","2012-02-10",3.26
"1289","2012-02-13",3.24
"1290","2012-02-14",3.26
"1291","2012-02-15",3.23
"1292","2012-02-16",3.19
"1293","2012-02-17",3.23
"1294","2012-02-21",3.25
"1295","2012-02-22",3.24
"1296","2012-02-23",3.24
"1297","2012-02-24",3.25
"1298","2012-02-27",3.22
"1299","2012-02-28",3.13
"1300","2012-02-29",3.19
"1301","2012-03-01",3.29
"1302","2012-03-02",3.22
"1303","2012-03-05",3.27
"1304","2012-03-06",3.35
"1305","2012-03-07",3.31
"1306","2012-03-08",3.62
"1307","2012-03-09",3.53
"1308","2012-03-12",3.45
"1309","2012-03-13",3.37
"1310","2012-03-14",3.45
"1311","2012-03-15",3.45
"1312","2012-03-16",3.43
"1313","2012-03-19",3.52
"1314","2012-03-20",3.52
"1315","2012-03-21",3.5
"1316","2012-03-22",3.42
"1317","2012-03-23",3.46
"1318","2012-03-26",3.57
"1319","2012-03-27",3.59
"1320","2012-03-28",3.63
"1321","2012-03-29",3.68
"1322","2012-03-30",3.78
"1323","2012-04-02",3.75
"1324","2012-04-03",3.7
"1325","2012-04-04",3.64
"1326","2012-04-05",3.64
"1327","2012-04-09",3.58
"1328","2012-04-10",3.51
"1329","2012-04-11",3.62
"1330","2012-04-12",3.65
"1331","2012-04-13",3.6
"1332","2012-04-16",3.6
"1333","2012-04-17",3.64
"1334","2012-04-18",3.65
"1335","2012-04-19",3.6
"1336","2012-04-20",3.67
"1337","2012-04-23",3.64
"1338","2012-04-24",3.69
"1339","2012-04-25",3.8
"1340","2012-04-26",3.95
"1341","2012-04-27",3.89
"1342","2012-04-30",3.88
"1343","2012-05-01",3.87
"1344","2012-05-02",3.79
"1345","2012-05-03",3.76
"1346","2012-05-04",3.73
"1347","2012-05-07",3.86
"1348","2012-05-08",3.9
"1349","2012-05-09",3.91
"1350","2012-05-10",3.75
"1351","2012-05-11",3.66
"1352","2012-05-14",3.58
"1353","2012-05-15",3.65
"1354","2012-05-16",3.67
"1355","2012-05-17",3.45
"1356","2012-05-18",3.3
"1357","2012-05-21",3.45
"1358","2012-05-22",3.44
"1359","2012-05-23",3.37
"1360","2012-05-24",3.32
"1361","2012-05-25",3.33
"1362","2012-05-29",3.3
"1363","2012-05-30",3.26
"1364","2012-05-31",3.16
"1365","2012-06-01",3.02
"1366","2012-06-04",3.01
"1367","2012-06-05",3.15
"1368","2012-06-06",3.24
"1369","2012-06-07",3.23
"1370","2012-06-08",3.29
"1371","2012-06-11",3.24
"1372","2012-06-12",3.2
"1373","2012-06-13",3.09
"1374","2012-06-14",3.09
"1375","2012-06-15",3.15
"1376","2012-06-18",3.22
"1377","2012-06-19",3.22
"1378","2012-06-20",3.32
"1379","2012-06-21",3.32
"1380","2012-06-22",3.32
"1381","2012-06-25",3.22
"1382","2012-06-26",3.12
"1383","2012-06-27",3.15
"1384","2012-06-28",3.16
"1385","2012-06-29",3.3
"1386","2012-07-02",3.35
"1387","2012-07-03",3.35
"1388","2012-07-05",3.36
"1389","2012-07-06",3.28
"1390","2012-07-09",3.25
"1391","2012-07-10",3.31
"1392","2012-07-11",3.16
"1393","2012-07-12",3.15
"1394","2012-07-13",3.1
"1395","2012-07-16",3.11
"1396","2012-07-17",3.15
"1397","2012-07-18",3.11
"1398","2012-07-19",3.14
"1399","2012-07-20",3.11
"1400","2012-07-23",3.12
"1401","2012-07-24",3.1
"1402","2012-07-25",3.08
"1403","2012-07-26",3.06
"1404","2012-07-27",3.08
"1405","2012-07-30",3.05
"1406","2012-07-31",3.09
"1407","2012-08-01",3.04
"1408","2012-08-02",2.92
"1409","2012-08-03",2.97
"1410","2012-08-06",3.01
"1411","2012-08-07",3.15
"1412","2012-08-08",3.13
"1413","2012-08-09",3.15
"1414","2012-08-10",2.93
"1415","2012-08-13",2.81
"1416","2012-08-14",2.81
"1417","2012-08-15",2.95
"1418","2012-08-16",2.98
"1419","2012-08-17",2.98
"1420","2012-08-20",2.94
"1421","2012-08-21",3.03
"1422","2012-08-22",3.02
"1423","2012-08-23",3.04
"1424","2012-08-24",2.99
"1425","2012-08-27",3.01
"1426","2012-08-28",3.04
"1427","2012-08-29",2.99
"1428","2012-08-30",3
"1429","2012-08-31",3.06
"1430","2012-09-04",3.07
"1431","2012-09-05",3.02
"1432","2012-09-06",3.09
"1433","2012-09-07",3.13
"1434","2012-09-10",3.11
"1435","2012-09-11",3.15
"1436","2012-09-12",3.12
"1437","2012-09-13",3.09
"1438","2012-09-14",3.1
"1439","2012-09-17",3.07
"1440","2012-09-18",3.04
"1441","2012-09-19",3.02
"1442","2012-09-20",3.17
"1443","2012-09-21",3.15
"1444","2012-09-24",3.12
"1445","2012-09-25",3.19
"1446","2012-09-26",3.05
"1447","2012-09-27",3.02
"1448","2012-09-28",3.11
"1449","2012-10-01",3.1
"1450","2012-10-02",2.85
"1451","2012-10-03",2.94
"1452","2012-10-04",2.93
"1453","2012-10-05",2.92
"1454","2012-10-08",2.93
"1455","2012-10-09",2.92
"1456","2012-10-10",2.9
"1457","2012-10-11",2.9
"1458","2012-10-12",2.87
"1459","2012-10-15",2.87
"1460","2012-10-16",2.88
"1461","2012-10-17",2.88
"1462","2012-10-18",2.9
"1463","2012-10-19",2.88
"1464","2012-10-22",2.83
"1465","2012-10-23",2.73
"1466","2012-10-24",2.79
"1467","2012-10-25",2.87
"1468","2012-10-26",2.84
"1469","2012-10-31",2.8
"1470","2012-11-01",2.88
"1471","2012-11-02",2.89
"1472","2012-11-05",2.85
"1473","2012-11-06",2.82
"1474","2012-11-07",2.81
"1475","2012-11-08",2.82
"1476","2012-11-09",2.5
"1477","2012-11-12",2.41
"1478","2012-11-13",2.32
"1479","2012-11-14",2.36
"1480","2012-11-15",2.29
"1481","2012-11-16",2.25
"1482","2012-11-19",2.23
"1483","2012-11-20",2.24
"1484","2012-11-21",2.29
"1485","2012-11-23",2.32
"1486","2012-11-26",2.38
"1487","2012-11-27",2.24
"1488","2012-11-28",2.24
"1489","2012-11-29",2.24
"1490","2012-11-30",2.25
"1491","2012-12-03",2.29
"1492","2012-12-04",2.32
"1493","2012-12-05",2.34
"1494","2012-12-06",2.38
"1495","2012-12-07",2.36
"1496","2012-12-10",2.36
"1497","2012-12-11",2.34
"1498","2012-12-12",2.32
"1499","2012-12-13",2.37
"1500","2012-12-14",2.33
"1501","2012-12-17",2.46
"1502","2012-12-18",2.37
"1503","2012-12-19",2.29
"1504","2012-12-20",2.38
"1505","2012-12-21",2.23
"1506","2012-12-24",2.34
"1507","2012-12-26",2.34
"1508","2012-12-27",2.38
"1509","2012-12-28",2.39
"1510","2012-12-31",2.43
"1511","2013-01-02",2.33
"1512","2013-01-03",2.39
"1513","2013-01-04",2.52
"1514","2013-01-07",2.52
"1515","2013-01-08",2.46
"1516","2013-01-09",2.49
"1517","2013-01-10",2.47
"1518","2013-01-11",2.45
"1519","2013-01-14",2.45
"1520","2013-01-15",2.43
"1521","2013-01-16",2.5
"1522","2013-01-17",2.47
"1523","2013-01-18",2.44
"1524","2013-01-22",2.46
"1525","2013-01-23",2.44
"1526","2013-01-24",2.45
"1527","2013-01-25",2.47
"1528","2013-01-28",2.51
"1529","2013-01-29",2.54
"1530","2013-01-30",2.6
"1531","2013-01-31",2.55
"1532","2013-02-01",2.61
"1533","2013-02-04",2.56
"1534","2013-02-05",2.49
"1535","2013-02-06",2.45
"1536","2013-02-07",2.49
"1537","2013-02-08",2.43
"1538","2013-02-11",2.45
"1539","2013-02-12",2.5
"1540","2013-02-13",2.45
"1541","2013-02-14",2.45
"1542","2013-02-15",2.6
"1543","2013-02-19",2.64
"1544","2013-02-20",2.64
"1545","2013-02-21",2.58
"1546","2013-02-22",2.61
"1547","2013-02-25",2.63
"1548","2013-02-26",2.62
"1549","2013-02-27",2.6
"1550","2013-02-28",2.6
"1551","2013-03-01",2.75
"1552","2013-03-04",2.73
"1553","2013-03-05",2.57
"1554","2013-03-06",2.57
"1555","2013-03-07",2.6
"1556","2013-03-08",2.54
"1557","2013-03-11",2.47
"1558","2013-03-12",2.48
"1559","2013-03-13",2.5
"1560","2013-03-14",2.37
"1561","2013-03-15",2.1
"1562","2013-03-18",2.1
"1563","2013-03-19",2.25
"1564","2013-03-20",2.33
"1565","2013-03-21",2.33
"1566","2013-03-22",2.25
"1567","2013-03-25",2.3
"1568","2013-03-26",2.33
"1569","2013-03-27",2.38
"1570","2013-03-28",2.37
"1571","2013-04-01",2.35
"1572","2013-04-02",2.27
"1573","2013-04-03",2.28
"1574","2013-04-04",2.29
"1575","2013-04-05",2.22
"1576","2013-04-08",2.27
"1577","2013-04-09",2.3
"1578","2013-04-10",2.36
"1579","2013-04-11",2.35
"1580","2013-04-12",2.47
"1581","2013-04-15",2.46
"1582","2013-04-16",2.44
"1583","2013-04-17",2.39
"1584","2013-04-18",2.33
"1585","2013-04-19",2.31
"1586","2013-04-22",2.27
"1587","2013-04-23",2.28
"1588","2013-04-24",2.37
"1589","2013-04-25",2.28
"1590","2013-04-26",2.26
"1591","2013-04-29",2.25
"1592","2013-04-30",2.24
"1593","2013-05-01",2.24
"1594","2013-05-02",2.28
"1595","2013-05-03",2.32
"1596","2013-05-06",2.26
"1597","2013-05-07",2.27
"1598","2013-05-08",2.24
"1599","2013-05-09",2.19
"1600","2013-05-10",2
"1601","2013-05-13",2.08
"1602","2013-05-14",1.89
"1603","2013-05-15",1.75
"1604","2013-05-16",1.9
"1605","2013-05-17",2
"1606","2013-05-20",2.05
"1607","2013-05-21",2.02
"1608","2013-05-22",2
"1609","2013-05-23",2.11
"1610","2013-05-24",2.18
"1611","2013-05-28",2.12
"1612","2013-05-29",2.11
"1613","2013-05-30",2.14
"1614","2013-05-31",2.18
"1615","2013-06-03",2.06
"1616","2013-06-04",2.04
"1617","2013-06-05",1.95
"1618","2013-06-06",2.02
"1619","2013-06-07",1.99
"1620","2013-06-10",2.04
"1621","2013-06-11",1.96
"1622","2013-06-12",1.93
"1623","2013-06-13",1.98
"1624","2013-06-14",2
"1625","2013-06-17",1.99
"1626","2013-06-18",2.07
"1627","2013-06-19",2.04
"1628","2013-06-20",2.02
"1629","2013-06-21",2
"1630","2013-06-24",2.01
"1631","2013-06-25",1.98
"1632","2013-06-26",1.97
"1633","2013-06-27",1.97
"1634","2013-06-28",2.01
"1635","2013-07-01",1.98
"1636","2013-07-02",2.01
"1637","2013-07-03",1.99
"1638","2013-07-05",1.98
"1639","2013-07-08",1.99
"1640","2013-07-09",1.97
"1641","2013-07-10",1.91
"1642","2013-07-11",1.94
"1643","2013-07-12",1.89
"1644","2013-07-15",1.95
"1645","2013-07-16",1.93
"1646","2013-07-17",1.95
"1647","2013-07-18",1.92
"1648","2013-07-19",1.9
"1649","2013-07-22",1.93
"1650","2013-07-23",1.87
"1651","2013-07-24",1.93
"1652","2013-07-25",1.89
"1653","2013-07-26",1.92
"1654","2013-07-29",1.9
"1655","2013-07-30",1.9
"1656","2013-07-31",1.89
"1657","2013-08-01",1.87
"1658","2013-08-02",1.88
"1659","2013-08-05",1.92
"1660","2013-08-06",1.88
"1661","2013-08-07",1.86
"1662","2013-08-08",1.87
"1663","2013-08-09",1.83
"1664","2013-08-12",1.78
"1665","2013-08-13",1.87
"1666","2013-08-14",1.92
"1667","2013-08-15",1.88
"1668","2013-08-16",1.91
"1669","2013-08-19",1.9
"1670","2013-08-20",1.9
"1671","2013-08-21",1.87
"1672","2013-08-22",1.89
"1673","2013-08-23",1.88
"1674","2013-08-26",1.89
"1675","2013-08-27",1.88
"1676","2013-08-28",1.9
"1677","2013-08-29",1.93
"1678","2013-08-30",1.9
"1679","2013-09-03",1.9
"1680","2013-09-04",1.88
"1681","2013-09-05",1.93
"1682","2013-09-06",1.87
"1683","2013-09-09",1.93
"1684","2013-09-10",1.89
"1685","2013-09-11",1.9
"1686","2013-09-12",1.9
"1687","2013-09-13",1.9
"1688","2013-09-16",1.92
"1689","2013-09-17",1.93
"1690","2013-09-18",1.95
"1691","2013-09-19",1.95
"1692","2013-09-20",1.97
"1693","2013-09-23",1.96
"1694","2013-09-24",1.92
"1695","2013-09-25",1.92
"1696","2013-09-26",1.95
"1697","2013-09-27",1.95
"1698","2013-09-30",1.94
"1699","2013-10-01",1.96
"1700","2013-10-02",2.06
"1701","2013-10-03",2.07
"1702","2013-10-04",2.02
"1703","2013-10-07",2.02
"1704","2013-10-08",2.02
"1705","2013-10-09",2.02
"1706","2013-10-10",2.02
"1707","2013-10-11",2.02
"1708","2013-10-14",1.99
"1709","2013-10-15",1.98
"1710","2013-10-16",1.99
"1711","2013-10-17",2.03
"1712","2013-10-18",2.06
"1713","2013-10-21",2.09
"1714","2013-10-22",2.07
"1715","2013-10-23",1.99
"1716","2013-10-24",2.01
"1717","2013-10-25",2.03
"1718","2013-10-28",2.02
"1719","2013-10-29",2.02
"1720","2013-10-30",1.98
"1721","2013-10-31",1.95
"1722","2013-11-01",1.97
"1723","2013-11-04",1.97
"1724","2013-11-05",1.99
"1725","2013-11-06",2.03
"1726","2013-11-07",1.98
"1727","2013-11-08",2.05
"1728","2013-11-11",2
"1729","2013-11-12",2.1
"1730","2013-11-13",2.12
"1731","2013-11-14",2.06
"1732","2013-11-15",2.02
"1733","2013-11-18",2.07
"1734","2013-11-19",2.24
"1735","2013-11-20",2.31
"1736","2013-11-21",2.3
"1737","2013-11-22",2.32
"1738","2013-11-25",2.35
"1739","2013-11-26",2.36
"1740","2013-11-27",2.34
"1741","2013-11-29",2.37
"1742","2013-12-02",2.42
"1743","2013-12-03",2.37
"1744","2013-12-04",2.29
"1745","2013-12-05",2.3
"1746","2013-12-06",2.35
"1747","2013-12-09",2.3
"1748","2013-12-10",2.24
"1749","2013-12-11",2.2
"1750","2013-12-12",2.18
"1751","2013-12-13",2.15
"1752","2013-12-16",2.24
"1753","2013-12-17",2.33
"1754","2013-12-18",2.25
"1755","2013-12-19",2.26
"1756","2013-12-20",2.25
"1757","2013-12-23",2.36
"1758","2013-12-24",2.25
"1759","2013-12-26",2.28
"1760","2013-12-27",2.34
"1761","2013-12-30",2.35
"1762","2013-12-31",2.35
"1763","2014-01-02",2.3
"1764","2014-01-03",2.34
"1765","2014-01-06",2.29
"1766","2014-01-07",2.36
"1767","2014-01-08",2.43
"1768","2014-01-09",2.37
"1769","2014-01-10",2.4
"1770","2014-01-13",2.37
"1771","2014-01-14",2.34
"1772","2014-01-15",2.35
"1773","2014-01-16",2.35
"1774","2014-01-17",2.36
"1775","2014-01-21",2.58
"1776","2014-01-22",2.59
"1777","2014-01-23",2.56
"1778","2014-01-24",2.48
"1779","2014-01-27",2.2
"1780","2014-01-28",2.15
"1781","2014-01-29",2.16
"1782","2014-01-30",2.18
"1783","2014-01-31",2.17
"1784","2014-02-03",2.07
"1785","2014-02-04",2.07
"1786","2014-02-05",2.04
"1787","2014-02-06",2.05
"1788","2014-02-07",2.07
"1789","2014-02-10",1.99
"1790","2014-02-11",1.97
"1791","2014-02-12",2.04
"1792","2014-02-13",2.04
"1793","2014-02-14",2.09
"1794","2014-02-18",2.07
"1795","2014-02-19",2.09
"1796","2014-02-20",2.08
"1797","2014-02-21",2.19
"1798","2014-02-24",2.11
"1799","2014-02-25",2.19
"1800","2014-02-26",2.2
"1801","2014-02-27",2.2
"1802","2014-02-28",2.2
"1803","2014-03-03",2.21
"1804","2014-03-04",2.21
"1805","2014-03-05",2.24
"1806","2014-03-06",2.22
"1807","2014-03-07",2.4
"1808","2014-03-10",2.35
"1809","2014-03-11",2.27
"1810","2014-03-12",2.33
"1811","2014-03-13",2.24
"1812","2014-03-14",2.17
"1813","2014-03-17",2.09
"1814","2014-03-18",2.08
"1815","2014-03-19",2.07
"1816","2014-03-20",2.03
"1817","2014-03-21",2.05
"1818","2014-03-24",1.96
"1819","2014-03-25",2.05
"1820","2014-03-26",1.93
"1821","2014-03-27",1.94
"1822","2014-03-28",1.95
"1823","2014-03-31",1.99
"1824","2014-04-01",2.03
"1825","2014-04-02",2.01
"1826","2014-04-03",1.96
"1827","2014-04-04",2.03
"1828","2014-04-07",1.99
"1829","2014-04-08",2
"1830","2014-04-09",2.02
"1831","2014-04-10",2
"1832","2014-04-11",1.96
"1833","2014-04-14",1.52
"1834","2014-04-15",1.54
"1835","2014-04-16",1.57
"1836","2014-04-17",1.57
"1837","2014-04-21",1.53
"1838","2014-04-22",1.51
"1839","2014-04-23",1.53
"1840","2014-04-24",1.5
"1841","2014-04-25",1.51
"1842","2014-04-28",1.49
"1843","2014-04-29",1.5
"1844","2014-04-30",1.53
"1845","2014-05-01",1.49
"1846","2014-05-02",1.65
"1847","2014-05-05",1.65
"1848","2014-05-06",1.57
"1849","2014-05-07",1.67
"1850","2014-05-08",1.67
"1851","2014-05-09",1.76
"1852","2014-05-12",1.8
"1853","2014-05-13",1.78
"1854","2014-05-14",1.75
"1855","2014-05-15",1.75
"1856","2014-05-16",1.77
"1857","2014-05-19",1.79
"1858","2014-05-20",1.78
"1859","2014-05-21",1.78
"1860","2014-05-22",1.77
"1861","2014-05-23",1.76
"1862","2014-05-27",1.78
"1863","2014-05-28",1.76
"1864","2014-05-29",1.75
"1865","2014-05-30",1.81
"1866","2014-06-02",1.78
"1867","2014-06-03",1.78
"1868","2014-06-04",1.81
"1869","2014-06-05",1.81
"1870","2014-06-06",1.8
"1871","2014-06-09",1.89
"1872","2014-06-10",1.87
"1873","2014-06-11",1.85
"1874","2014-06-12",1.83
"1875","2014-06-13",1.83
"1876","2014-06-16",1.81
"1877","2014-06-17",1.81
"1878","2014-06-18",1.83
"1879","2014-06-19",1.83
"1880","2014-06-20",1.83
"1881","2014-06-23",1.82
"1882","2014-06-24",1.82
"1883","2014-06-25",1.8
"1884","2014-06-26",1.82
"1885","2014-06-27",1.8
"1886","2014-06-30",1.82
"1887","2014-07-01",1.8
"1888","2014-07-02",1.83
"1889","2014-07-03",1.83
"1890","2014-07-07",1.86
"1891","2014-07-08",1.85
"1892","2014-07-09",1.84
"1893","2014-07-10",1.85
"1894","2014-07-11",1.82
"1895","2014-07-14",1.82
"1896","2014-07-15",1.85
"1897","2014-07-16",1.87
"1898","2014-07-17",1.93
"1899","2014-07-18",1.91
"1900","2014-07-21",1.87
"1901","2014-07-22",1.91
"1902","2014-07-23",1.94
"1903","2014-07-24",1.96
"1904","2014-07-25",1.97
"1905","2014-07-28",1.9
"1906","2014-07-29",1.92
"1907","2014-07-30",1.95
"1908","2014-07-31",1.91
"1909","2014-08-01",1.94
"1910","2014-08-04",1.87
"1911","2014-08-05",1.87
"1912","2014-08-06",1.87
"1913","2014-08-07",1.82
"1914","2014-08-08",1.88
"1915","2014-08-11",1.89
"1916","2014-08-12",1.86
"1917","2014-08-13",1.82
"1918","2014-08-14",1.78
"1919","2014-08-15",1.67
"1920","2014-08-18",1.72
"1921","2014-08-19",1.78
"1922","2014-08-20",1.77
"1923","2014-08-21",1.75
"1924","2014-08-22",1.73
"1925","2014-08-25",1.74
"1926","2014-08-26",1.77
"1927","2014-08-27",1.78
"1928","2014-08-28",1.85
"1929","2014-08-29",1.9
"1930","2014-09-02",1.87
"1931","2014-09-03",1.88
"1932","2014-09-04",1.85
"1933","2014-09-05",1.84
