"","date","ACAD"
"1002","2010-12-22",1.1
"1003","2010-12-23",1.44
"1004","2010-12-27",1.3
"1005","2010-12-28",1.15
"1006","2010-12-29",1.06
"1007","2010-12-30",1.23
"1008","2010-12-31",1.2
"1009","2011-01-03",1.22
"1010","2011-01-04",1.18
"1011","2011-01-05",1.2
"1012","2011-01-06",1.19
"1013","2011-01-07",1.15
"1014","2011-01-10",1.57
"1015","2011-01-11",1.59
"1016","2011-01-12",1.7
"1017","2011-01-13",1.64
"1018","2011-01-14",1.63
"1019","2011-01-18",1.62
"1020","2011-01-19",1.6
"1021","2011-01-20",1.61
"1022","2011-01-21",1.67
"1023","2011-01-24",1.74
"1024","2011-01-25",1.71
"1025","2011-01-26",1.75
"1026","2011-01-27",1.75
"1027","2011-01-28",1.71
"1028","2011-01-31",1.7
"1029","2011-02-01",1.72
"1030","2011-02-02",1.71
"1031","2011-02-03",1.7
"1032","2011-02-04",1.78
"1033","2011-02-07",1.83
"1034","2011-02-08",1.75
"1035","2011-02-09",1.7
"1036","2011-02-10",1.75
"1037","2011-02-11",1.71
"1038","2011-02-14",1.73
"1039","2011-02-15",1.69
"1040","2011-02-16",1.71
"1041","2011-02-17",1.7
"1042","2011-02-18",1.67
"1043","2011-02-22",1.57
"1044","2011-02-23",1.53
"1045","2011-02-24",1.5
"1046","2011-02-25",1.56
"1047","2011-02-28",1.51
"1048","2011-03-01",1.43
"1049","2011-03-02",1.48
"1050","2011-03-03",1.61
"1051","2011-03-04",1.74
"1052","2011-03-07",1.75
"1053","2011-03-08",1.86
"1054","2011-03-09",1.82
"1055","2011-03-10",1.73
"1056","2011-03-11",1.64
"1057","2011-03-14",1.5
"1058","2011-03-15",1.53
"1059","2011-03-16",1.54
"1060","2011-03-17",1.47
"1061","2011-03-18",1.47
"1062","2011-03-21",1.52
"1063","2011-03-22",1.56
"1064","2011-03-23",1.57
"1065","2011-03-24",1.6
"1066","2011-03-25",1.62
"1067","2011-03-28",1.7
"1068","2011-03-29",1.65
"1069","2011-03-30",1.59
"1070","2011-03-31",1.62
"1071","2011-04-01",1.65
"1072","2011-04-04",1.67
"1073","2011-04-05",1.63
"1074","2011-04-06",1.67
"1075","2011-04-07",1.69
"1076","2011-04-08",1.73
"1077","2011-04-11",1.81
"1078","2011-04-12",1.73
"1079","2011-04-13",1.73
"1080","2011-04-14",1.75
"1081","2011-04-15",1.77
"1082","2011-04-18",1.91
"1083","2011-04-19",1.93
"1084","2011-04-20",2.19
"1085","2011-04-21",2.24
"1086","2011-04-25",2.73
"1087","2011-04-26",2.89
"1088","2011-04-27",2.8
"1089","2011-04-28",2.94
"1090","2011-04-29",2.75
"1091","2011-05-02",2.83
"1092","2011-05-03",2.71
"1093","2011-05-04",2.28
"1094","2011-05-05",2.25
"1095","2011-05-06",2.38
"1096","2011-05-09",2.46
"1097","2011-05-10",2.46
"1098","2011-05-11",2.36
"1099","2011-05-12",2.37
"1100","2011-05-13",2.27
"1101","2011-05-16",2.14
"1102","2011-05-17",2.05
"1103","2011-05-18",2.04
"1104","2011-05-19",2.02
"1105","2011-05-20",2.03
"1106","2011-05-23",1.9
"1107","2011-05-24",1.87
"1108","2011-05-25",1.88
"1109","2011-05-26",1.99
"1110","2011-05-27",1.94
"1111","2011-05-31",1.89
"1112","2011-06-01",1.92
"1113","2011-06-02",1.92
"1114","2011-06-03",1.9
"1115","2011-06-06",1.71
"1116","2011-06-07",1.65
"1117","2011-06-08",1.66
"1118","2011-06-09",1.65
"1119","2011-06-10",1.75
"1120","2011-06-13",1.74
"1121","2011-06-14",1.76
"1122","2011-06-15",1.71
"1123","2011-06-16",1.63
"1124","2011-06-17",1.52
"1125","2011-06-20",1.61
"1126","2011-06-21",1.6
"1127","2011-06-22",1.6
"1128","2011-06-23",1.61
"1129","2011-06-24",1.62
"1130","2011-06-27",1.57
"1131","2011-06-28",1.6
"1132","2011-06-29",1.62
"1133","2011-06-30",1.63
"1134","2011-07-01",1.71
"1135","2011-07-05",1.83
"1136","2011-07-06",1.79
"1137","2011-07-07",1.86
"1138","2011-07-08",1.83
"1139","2011-07-11",1.7
"1140","2011-07-12",1.68
"1141","2011-07-13",1.71
"1142","2011-07-14",1.7
"1143","2011-07-15",1.7
"1144","2011-07-18",1.67
"1145","2011-07-19",1.64
"1146","2011-07-20",1.66
"1147","2011-07-21",1.68
"1148","2011-07-22",1.67
"1149","2011-07-25",1.67
"1150","2011-07-26",1.67
"1151","2011-07-27",1.57
"1152","2011-07-28",1.62
"1153","2011-07-29",1.63
"1154","2011-08-01",1.64
"1155","2011-08-02",1.56
"1156","2011-08-03",1.6
"1157","2011-08-04",1.5
"1158","2011-08-05",1.34
"1159","2011-08-08",1.31
"1160","2011-08-09",1.4
"1161","2011-08-10",1.35
"1162","2011-08-11",1.36
"1163","2011-08-12",1.41
"1164","2011-08-15",1.47
"1165","2011-08-16",1.5
"1166","2011-08-17",1.51
"1167","2011-08-18",1.41
"1168","2011-08-19",1.34
"1169","2011-08-22",1.26
"1170","2011-08-23",1.25
"1171","2011-08-24",1.25
"1172","2011-08-25",1.27
"1173","2011-08-26",1.26
"1174","2011-08-29",1.4
"1175","2011-08-30",1.4
"1176","2011-08-31",1.36
"1177","2011-09-01",1.36
"1178","2011-09-02",1.3
"1179","2011-09-06",1.3
"1180","2011-09-07",1.31
"1181","2011-09-08",1.3
"1182","2011-09-09",1.29
"1183","2011-09-12",1.43
"1184","2011-09-13",1.35
"1185","2011-09-14",1.33
"1186","2011-09-15",1.32
"1187","2011-09-16",1.38
"1188","2011-09-19",1.3
"1189","2011-09-20",1.18
"1190","2011-09-21",1.25
"1191","2011-09-22",1.2
"1192","2011-09-23",1.19
"1193","2011-09-26",1.2
"1194","2011-09-27",1.24
"1195","2011-09-28",1.2
"1196","2011-09-29",1.14
"1197","2011-09-30",1.08
"1198","2011-10-03",0.92
"1199","2011-10-04",0.99
"1200","2011-10-05",1.03
"1201","2011-10-06",1.02
"1202","2011-10-07",0.99
"1203","2011-10-10",1
"1204","2011-10-11",1
"1205","2011-10-12",1.05
"1206","2011-10-13",1.1
"1207","2011-10-14",1.14
"1208","2011-10-17",1.09
"1209","2011-10-18",1.09
"1210","2011-10-19",1.12
"1211","2011-10-20",1.13
"1212","2011-10-21",1.13
"1213","2011-10-24",1.15
"1214","2011-10-25",1.13
"1215","2011-10-26",1.11
"1216","2011-10-27",1.2
"1217","2011-10-28",1.19
"1218","2011-10-31",1.23
"1219","2011-11-01",1.17
"1220","2011-11-02",1.18
"1221","2011-11-03",1.15
"1222","2011-11-04",1.16
"1223","2011-11-07",1.19
"1224","2011-11-08",1.19
"1225","2011-11-09",1.2
"1226","2011-11-10",1.13
"1227","2011-11-11",1.11
"1228","2011-11-14",1.1
"1229","2011-11-15",1.06
"1230","2011-11-16",1.07
"1231","2011-11-17",1.03
"1232","2011-11-18",1.06
"1233","2011-11-21",1.04
"1234","2011-11-22",1.02
"1235","2011-11-23",1
"1236","2011-11-25",0.99
"1237","2011-11-28",0.97
"1238","2011-11-29",0.97
"1239","2011-11-30",0.98
"1240","2011-12-01",0.95
"1241","2011-12-02",0.98
"1242","2011-12-05",1.01
"1243","2011-12-06",1.04
"1244","2011-12-07",1.05
"1245","2011-12-08",1.01
"1246","2011-12-09",1.05
"1247","2011-12-12",1.03
"1248","2011-12-13",1.01
"1249","2011-12-14",1.01
"1250","2011-12-15",1.04
"1251","2011-12-16",1.05
"1252","2011-12-19",1.11
"1253","2011-12-20",1.32
"1254","2011-12-21",1.26
"1255","2011-12-22",1.32
"1256","2011-12-23",1.24
"1257","2011-12-27",1.15
"1258","2011-12-28",1.1
"1259","2011-12-29",1.12
"1260","2011-12-30",1.08
"1261","2012-01-03",1.11
"1262","2012-01-04",1.09
"1263","2012-01-05",1.1
"1264","2012-01-06",1.15
"1265","2012-01-09",1.19
"1266","2012-01-10",1.28
"1267","2012-01-11",1.31
"1268","2012-01-12",1.32
"1269","2012-01-13",1.26
"1270","2012-01-17",1.27
"1271","2012-01-18",1.54
"1272","2012-01-19",1.4
"1273","2012-01-20",1.48
"1274","2012-01-23",1.43
"1275","2012-01-24",1.44
"1276","2012-01-25",1.56
"1277","2012-01-26",1.53
"1278","2012-01-27",1.6
"1279","2012-01-30",1.53
"1280","2012-01-31",1.51
"1281","2012-02-01",1.6
"1282","2012-02-02",1.74
"1283","2012-02-03",1.77
"1284","2012-02-06",1.83
"1285","2012-02-07",1.78
"1286","2012-02-08",1.77
"1287","2012-02-09",1.81
"1288","2012-02-10",1.8
"1289","2012-02-13",1.87
"1290","2012-02-14",1.85
"1291","2012-02-15",1.85
"1292","2012-02-16",1.83
"1293","2012-02-17",1.79
"1294","2012-02-21",1.72
"1295","2012-02-22",1.65
"1296","2012-02-23",1.73
"1297","2012-02-24",1.76
"1298","2012-02-27",1.76
"1299","2012-02-28",1.7
"1300","2012-02-29",1.67
"1301","2012-03-01",1.65
"1302","2012-03-02",1.59
"1303","2012-03-05",1.56
"1304","2012-03-06",1.48
"1305","2012-03-07",1.57
"1306","2012-03-08",1.6
"1307","2012-03-09",1.6
"1308","2012-03-12",1.71
"1309","2012-03-13",2.04
"1310","2012-03-14",1.99
"1311","2012-03-15",1.92
"1312","2012-03-16",1.87
"1313","2012-03-19",1.87
"1314","2012-03-20",2.07
"1315","2012-03-21",2.25
"1316","2012-03-22",2.27
"1317","2012-03-23",2.18
"1318","2012-03-26",2.14
"1319","2012-03-27",2.2
"1320","2012-03-28",2.18
"1321","2012-03-29",2.13
"1322","2012-03-30",2.15
"1323","2012-04-02",2.11
"1324","2012-04-03",2.03
"1325","2012-04-04",1.89
"1326","2012-04-05",1.82
"1327","2012-04-09",1.72
"1328","2012-04-10",1.58
"1329","2012-04-11",1.64
"1330","2012-04-12",1.64
"1331","2012-04-13",1.54
"1332","2012-04-16",1.55
"1333","2012-04-17",1.5
"1334","2012-04-18",1.5
"1335","2012-04-19",1.48
"1336","2012-04-20",1.48
"1337","2012-04-23",1.46
"1338","2012-04-24",1.46
"1339","2012-04-25",1.49
"1340","2012-04-26",1.45
"1341","2012-04-27",1.51
"1342","2012-04-30",1.5
"1343","2012-05-01",1.56
"1344","2012-05-02",1.57
"1345","2012-05-03",1.55
"1346","2012-05-04",1.5
"1347","2012-05-07",1.5
"1348","2012-05-08",1.54
"1349","2012-05-09",1.5
"1350","2012-05-10",1.5
"1351","2012-05-11",1.52
"1352","2012-05-14",1.59
"1353","2012-05-15",1.58
"1354","2012-05-16",1.56
"1355","2012-05-17",1.5
"1356","2012-05-18",1.42
"1357","2012-05-21",1.39
"1358","2012-05-22",1.39
"1359","2012-05-23",1.45
"1360","2012-05-24",1.37
"1361","2012-05-25",1.46
"1362","2012-05-29",1.41
"1363","2012-05-30",1.41
"1364","2012-05-31",1.38
"1365","2012-06-01",1.31
"1366","2012-06-04",1.33
"1367","2012-06-05",1.31
"1368","2012-06-06",1.34
"1369","2012-06-07",1.33
"1370","2012-06-08",1.36
"1371","2012-06-11",1.38
"1372","2012-06-12",1.35
"1373","2012-06-13",1.38
"1374","2012-06-14",1.39
"1375","2012-06-15",1.49
"1376","2012-06-18",1.53
"1377","2012-06-19",1.53
"1378","2012-06-20",1.6
"1379","2012-06-21",1.46
"1380","2012-06-22",1.5
"1381","2012-06-25",1.51
"1382","2012-06-26",1.55
"1383","2012-06-27",1.62
"1384","2012-06-28",1.78
"1385","2012-06-29",1.76
"1386","2012-07-02",1.81
"1387","2012-07-03",1.86
"1388","2012-07-05",1.87
"1389","2012-07-06",1.83
"1390","2012-07-09",1.88
"1391","2012-07-10",1.84
"1392","2012-07-11",1.75
"1393","2012-07-12",1.77
"1394","2012-07-13",1.62
"1395","2012-07-16",1.57
"1396","2012-07-17",1.61
"1397","2012-07-18",1.58
"1398","2012-07-19",1.59
"1399","2012-07-20",1.56
"1400","2012-07-23",1.53
"1401","2012-07-24",1.57
"1402","2012-07-25",1.55
"1403","2012-07-26",1.55
"1404","2012-07-27",1.6
"1405","2012-07-30",1.65
"1406","2012-07-31",1.61
"1407","2012-08-01",1.53
"1408","2012-08-02",1.57
"1409","2012-08-03",1.51
"1410","2012-08-06",1.57
"1411","2012-08-07",1.52
"1412","2012-08-08",1.5
"1413","2012-08-09",1.51
"1414","2012-08-10",1.59
"1415","2012-08-13",1.71
"1416","2012-08-14",1.7
"1417","2012-08-15",1.63
"1418","2012-08-16",1.66
"1419","2012-08-17",1.69
"1420","2012-08-20",1.74
"1421","2012-08-21",1.77
"1422","2012-08-22",1.77
"1423","2012-08-23",1.79
"1424","2012-08-24",1.8
"1425","2012-08-27",1.81
"1426","2012-08-28",1.8
"1427","2012-08-29",1.78
"1428","2012-08-30",1.79
"1429","2012-08-31",1.78
"1430","2012-09-04",1.75
"1431","2012-09-05",1.82
"1432","2012-09-06",1.75
"1433","2012-09-07",1.92
"1434","2012-09-10",2.05
"1435","2012-09-11",2.05
"1436","2012-09-12",2.1
"1437","2012-09-13",2.09
"1438","2012-09-14",2.12
"1439","2012-09-17",2.22
"1440","2012-09-18",2.21
"1441","2012-09-19",2.44
"1442","2012-09-20",2.76
"1443","2012-09-21",2.62
"1444","2012-09-24",2.69
"1445","2012-09-25",2.53
"1446","2012-09-26",2.53
"1447","2012-09-27",2.55
"1448","2012-09-28",2.53
"1449","2012-10-01",2.47
"1450","2012-10-02",2.4
"1451","2012-10-03",2.48
"1452","2012-10-04",2.76
"1453","2012-10-05",2.62
"1454","2012-10-08",2.59
"1455","2012-10-09",2.5
"1456","2012-10-10",2.38
"1457","2012-10-11",2.45
"1458","2012-10-12",2.4
"1459","2012-10-15",2.41
"1460","2012-10-16",2.44
"1461","2012-10-17",2.55
"1462","2012-10-18",2.48
"1463","2012-10-19",2.4
"1464","2012-10-22",2.27
"1465","2012-10-23",2.29
"1466","2012-10-24",2.18
"1467","2012-10-25",2.35
"1468","2012-10-26",2.27
"1469","2012-10-31",2.35
"1470","2012-11-01",2.33
"1471","2012-11-02",2.18
"1472","2012-11-05",2.27
"1473","2012-11-06",2.42
"1474","2012-11-07",2.3
"1475","2012-11-08",2.24
"1476","2012-11-09",2.27
"1477","2012-11-12",2.18
"1478","2012-11-13",2.11
"1479","2012-11-14",1.94
"1480","2012-11-15",1.95
"1481","2012-11-16",1.91
"1482","2012-11-19",2.26
"1483","2012-11-20",2.13
"1484","2012-11-21",2.15
"1485","2012-11-23",2.22
"1486","2012-11-26",2.3
"1487","2012-11-27",5.43
"1488","2012-11-28",5.14
"1489","2012-11-29",5.37
"1490","2012-11-30",5.2
"1491","2012-12-03",5.12
"1492","2012-12-04",5
"1493","2012-12-05",4.67
"1494","2012-12-06",4.65
"1495","2012-12-07",4.55
"1496","2012-12-10",4.18
"1497","2012-12-11",4.43
"1498","2012-12-12",5.01
"1499","2012-12-13",4.78
"1500","2012-12-14",4.76
"1501","2012-12-17",4.87
"1502","2012-12-18",4.83
"1503","2012-12-19",4.7
"1504","2012-12-20",4.75
"1505","2012-12-21",4.51
"1506","2012-12-24",4.55
"1507","2012-12-26",4.56
"1508","2012-12-27",4.54
"1509","2012-12-28",4.51
"1510","2012-12-31",4.65
"1511","2013-01-02",4.73
"1512","2013-01-03",4.75
"1513","2013-01-04",4.95
"1514","2013-01-07",4.87
"1515","2013-01-08",4.92
"1516","2013-01-09",4.95
"1517","2013-01-10",4.98
"1518","2013-01-11",5.01
"1519","2013-01-14",5.61
"1520","2013-01-15",5.81
"1521","2013-01-16",5.39
"1522","2013-01-17",5.38
"1523","2013-01-18",5.22
"1524","2013-01-22",5.67
"1525","2013-01-23",5.87
"1526","2013-01-24",5.9
"1527","2013-01-25",6.19
"1528","2013-01-28",6.66
"1529","2013-01-29",6.28
"1530","2013-01-30",6.15
"1531","2013-01-31",6.03
"1532","2013-02-01",6.02
"1533","2013-02-04",6.13
"1534","2013-02-05",6.28
"1535","2013-02-06",6.13
"1536","2013-02-07",5.99
"1537","2013-02-08",6
"1538","2013-02-11",6.05
"1539","2013-02-12",6.05
"1540","2013-02-13",6.06
"1541","2013-02-14",6.27
"1542","2013-02-15",6.09
"1543","2013-02-19",6.29
"1544","2013-02-20",6.09
"1545","2013-02-21",6.03
"1546","2013-02-22",6.13
"1547","2013-02-25",5.87
"1548","2013-02-26",5.86
"1549","2013-02-27",6.08
"1550","2013-02-28",6.07
"1551","2013-03-01",6.36
"1552","2013-03-04",6.33
"1553","2013-03-05",6.37
"1554","2013-03-06",6.51
"1555","2013-03-07",6.54
"1556","2013-03-08",6.53
"1557","2013-03-11",6.48
"1558","2013-03-12",6.31
"1559","2013-03-13",6.09
"1560","2013-03-14",6.39
"1561","2013-03-15",6.26
"1562","2013-03-18",6.18
"1563","2013-03-19",6.58
"1564","2013-03-20",6.65
"1565","2013-03-21",8.24
"1566","2013-03-22",7.57
"1567","2013-03-25",8.31
"1568","2013-03-26",8.23
"1569","2013-03-27",8.11
"1570","2013-03-28",7.94
"1571","2013-04-01",7.9
"1572","2013-04-02",7.75
"1573","2013-04-03",7.59
"1574","2013-04-04",7.69
"1575","2013-04-05",7.7
"1576","2013-04-08",7.98
"1577","2013-04-09",7.93
"1578","2013-04-10",7.97
"1579","2013-04-11",13.1
"1580","2013-04-12",12.54
"1581","2013-04-15",12.16
"1582","2013-04-16",12.39
"1583","2013-04-17",12.32
"1584","2013-04-18",12.18
"1585","2013-04-19",12.09
"1586","2013-04-22",13.15
"1587","2013-04-23",13.55
"1588","2013-04-24",13.5
"1589","2013-04-25",13.37
"1590","2013-04-26",13.4
"1591","2013-04-29",13.19
"1592","2013-04-30",12.89
"1593","2013-05-01",12.02
"1594","2013-05-02",12.33
"1595","2013-05-03",12.35
"1596","2013-05-06",12.18
"1597","2013-05-07",12.03
"1598","2013-05-08",11.65
"1599","2013-05-09",11.93
"1600","2013-05-10",12.02
"1601","2013-05-13",12.7
"1602","2013-05-14",12.95
"1603","2013-05-15",13.05
"1604","2013-05-16",13.01
"1605","2013-05-17",13.27
"1606","2013-05-20",14.15
"1607","2013-05-21",13.79
"1608","2013-05-22",13.42
"1609","2013-05-23",13.79
"1610","2013-05-24",14.19
"1611","2013-05-28",14.39
"1612","2013-05-29",14.29
"1613","2013-05-30",14.35
"1614","2013-05-31",14.07
"1615","2013-06-03",14.53
"1616","2013-06-04",14.6
"1617","2013-06-05",14.71
"1618","2013-06-06",16.57
"1619","2013-06-07",17.01
"1620","2013-06-10",19.52
"1621","2013-06-11",18.85
"1622","2013-06-12",17.76
"1623","2013-06-13",18.549999
"1624","2013-06-14",19.309999
"1625","2013-06-17",18.92
"1626","2013-06-18",18.43
"1627","2013-06-19",18.09
"1628","2013-06-20",17.77
"1629","2013-06-21",17.98
"1630","2013-06-24",17.48
"1631","2013-06-25",16.799999
"1632","2013-06-26",17.82
"1633","2013-06-27",18.43
"1634","2013-06-28",18.15
"1635","2013-07-01",18.15
"1636","2013-07-02",17.690001
"1637","2013-07-03",17.91
"1638","2013-07-05",18.040001
"1639","2013-07-08",18.23
"1640","2013-07-09",18.34
"1641","2013-07-10",18.43
"1642","2013-07-11",18.559999
"1643","2013-07-12",18.49
"1644","2013-07-15",20.280001
"1645","2013-07-16",19.92
"1646","2013-07-17",19.83
"1647","2013-07-18",20.120001
"1648","2013-07-19",20.02
"1649","2013-07-22",20.030001
"1650","2013-07-23",19.219999
"1651","2013-07-24",18.99
"1652","2013-07-25",19.040001
"1653","2013-07-26",18.629999
"1654","2013-07-29",19.83
"1655","2013-07-30",19.9
"1656","2013-07-31",19.700001
"1657","2013-08-01",19.9
"1658","2013-08-02",20.41
"1659","2013-08-05",21.59
"1660","2013-08-06",20.68
"1661","2013-08-07",20.389999
"1662","2013-08-08",19.780001
"1663","2013-08-09",20.76
"1664","2013-08-12",20.17
"1665","2013-08-13",20.120001
"1666","2013-08-14",20.049999
"1667","2013-08-15",19.620001
"1668","2013-08-16",19.700001
"1669","2013-08-19",19.610001
"1670","2013-08-20",19.860001
"1671","2013-08-21",20.18
"1672","2013-08-22",20.469999
"1673","2013-08-23",20.629999
"1674","2013-08-26",20.9
"1675","2013-08-27",19.959999
"1676","2013-08-28",20.110001
"1677","2013-08-29",20.469999
"1678","2013-08-30",19.959999
"1679","2013-09-03",20.530001
"1680","2013-09-04",20.49
"1681","2013-09-05",21.200001
"1682","2013-09-06",21.41
"1683","2013-09-09",22.790001
"1684","2013-09-10",22.93
"1685","2013-09-11",23
"1686","2013-09-12",22.709999
"1687","2013-09-13",23.120001
"1688","2013-09-16",23.290001
"1689","2013-09-17",23.76
"1690","2013-09-18",23.719999
"1691","2013-09-19",24.5
"1692","2013-09-20",24.870001
"1693","2013-09-23",24.620001
"1694","2013-09-24",24.940001
"1695","2013-09-25",24.67
"1696","2013-09-26",26.209999
"1697","2013-09-27",27.030001
"1698","2013-09-30",27.469999
"1699","2013-10-01",28.09
"1700","2013-10-02",28.84
"1701","2013-10-03",28.24
"1702","2013-10-04",28.77
"1703","2013-10-07",27.559999
"1704","2013-10-08",23.299999
"1705","2013-10-09",19.860001
"1706","2013-10-10",23.030001
"1707","2013-10-11",21.49
"1708","2013-10-14",23.51
"1709","2013-10-15",23.129999
"1710","2013-10-16",24.549999
"1711","2013-10-17",24.629999
"1712","2013-10-18",23.99
"1713","2013-10-21",23.07
"1714","2013-10-22",22.58
"1715","2013-10-23",22.02
"1716","2013-10-24",24.73
"1717","2013-10-25",24.07
"1718","2013-10-28",23.620001
"1719","2013-10-29",23.629999
"1720","2013-10-30",22.309999
"1721","2013-10-31",22.73
"1722","2013-11-01",22.5
"1723","2013-11-04",22.219999
"1724","2013-11-05",22.65
"1725","2013-11-06",21
"1726","2013-11-07",20.889999
"1727","2013-11-08",21.73
"1728","2013-11-11",23.01
"1729","2013-11-12",22.58
"1730","2013-11-13",22.98
"1731","2013-11-14",22.940001
"1732","2013-11-15",22.83
"1733","2013-11-18",21.030001
"1734","2013-11-19",20.68
"1735","2013-11-20",21.129999
"1736","2013-11-21",22.469999
"1737","2013-11-22",22.34
"1738","2013-11-25",21.92
"1739","2013-11-26",22.950001
"1740","2013-11-27",23.190001
"1741","2013-11-29",23.290001
"1742","2013-12-02",25
"1743","2013-12-03",23.879999
"1744","2013-12-04",24.290001
"1745","2013-12-05",24.48
"1746","2013-12-06",24.389999
"1747","2013-12-09",23.48
"1748","2013-12-10",23.6
"1749","2013-12-11",22.290001
"1750","2013-12-12",22.76
"1751","2013-12-13",23.030001
"1752","2013-12-16",23.33
"1753","2013-12-17",23
"1754","2013-12-18",23.42
"1755","2013-12-19",23.35
"1756","2013-12-20",24.16
"1757","2013-12-23",25.92
"1758","2013-12-24",26.309999
"1759","2013-12-26",25.440001
"1760","2013-12-27",25.299999
"1761","2013-12-30",25.379999
"1762","2013-12-31",24.99
"1763","2014-01-02",25.15
"1764","2014-01-03",25.26
"1765","2014-01-06",24.700001
"1766","2014-01-07",23.610001
"1767","2014-01-08",23.91
"1768","2014-01-09",23.780001
"1769","2014-01-10",24.129999
"1770","2014-01-13",23.32
"1771","2014-01-14",24.309999
"1772","2014-01-15",23.99
"1773","2014-01-16",24.26
"1774","2014-01-17",24.040001
"1775","2014-01-21",23.92
"1776","2014-01-22",24.309999
"1777","2014-01-23",24.23
"1778","2014-01-24",23.110001
"1779","2014-01-27",22.450001
"1780","2014-01-28",23.66
"1781","2014-01-29",23.219999
"1782","2014-01-30",23.809999
"1783","2014-01-31",23.299999
"1784","2014-02-03",22.309999
"1785","2014-02-04",22.709999
"1786","2014-02-05",21.870001
"1787","2014-02-06",22.690001
"1788","2014-02-07",23.469999
"1789","2014-02-10",23.959999
"1790","2014-02-11",24.780001
"1791","2014-02-12",24.65
"1792","2014-02-13",24.51
"1793","2014-02-14",23.93
"1794","2014-02-18",24.4
"1795","2014-02-19",24
"1796","2014-02-20",24.58
"1797","2014-02-21",28.84
"1798","2014-02-24",28.139999
"1799","2014-02-25",29.059999
"1800","2014-02-26",29.719999
"1801","2014-02-27",30.1
"1802","2014-02-28",28.299999
"1803","2014-03-03",28.190001
"1804","2014-03-04",30.040001
"1805","2014-03-05",28.549999
"1806","2014-03-06",27.17
"1807","2014-03-07",27.200001
"1808","2014-03-10",28.24
"1809","2014-03-11",27.530001
"1810","2014-03-12",28.540001
"1811","2014-03-13",26.780001
"1812","2014-03-14",26.879999
"1813","2014-03-17",27.639999
"1814","2014-03-18",28.67
"1815","2014-03-19",28.4
"1816","2014-03-20",27.85
"1817","2014-03-21",26.01
"1818","2014-03-24",24.24
"1819","2014-03-25",23.809999
"1820","2014-03-26",22.9
"1821","2014-03-27",23.01
"1822","2014-03-28",22.65
"1823","2014-03-31",24.33
"1824","2014-04-01",25.1
"1825","2014-04-02",24.379999
"1826","2014-04-03",23.059999
"1827","2014-04-04",21.35
"1828","2014-04-07",20.690001
"1829","2014-04-08",20.99
"1830","2014-04-09",21.950001
"1831","2014-04-10",20.040001
"1832","2014-04-11",19.040001
"1833","2014-04-14",17.82
"1834","2014-04-15",18.360001
"1835","2014-04-16",19.280001
"1836","2014-04-17",19.440001
"1837","2014-04-21",19.92
"1838","2014-04-22",21.049999
"1839","2014-04-23",20.139999
"1840","2014-04-24",20.549999
"1841","2014-04-25",19.32
"1842","2014-04-28",19.15
"1843","2014-04-29",19.91
"1844","2014-04-30",20.129999
"1845","2014-05-01",20.120001
"1846","2014-05-02",19.59
"1847","2014-05-05",20.209999
"1848","2014-05-06",19.16
"1849","2014-05-07",18.51
"1850","2014-05-08",18.059999
"1851","2014-05-09",18.52
"1852","2014-05-12",19.42
"1853","2014-05-13",18.84
"1854","2014-05-14",18.870001
"1855","2014-05-15",19.700001
"1856","2014-05-16",19.049999
"1857","2014-05-19",19.200001
"1858","2014-05-20",19.040001
"1859","2014-05-21",19.219999
"1860","2014-05-22",19.57
"1861","2014-05-23",19.799999
"1862","2014-05-27",20.700001
"1863","2014-05-28",20.92
"1864","2014-05-29",21.25
"1865","2014-05-30",20.65
"1866","2014-06-02",20.450001
"1867","2014-06-03",20.16
"1868","2014-06-04",21.200001
"1869","2014-06-05",21.700001
"1870","2014-06-06",21.99
"1871","2014-06-09",22.93
"1872","2014-06-10",23.1
"1873","2014-06-11",22.799999
"1874","2014-06-12",23.030001
"1875","2014-06-13",23.049999
"1876","2014-06-16",23.040001
"1877","2014-06-17",23.219999
"1878","2014-06-18",23.67
"1879","2014-06-19",23.16
"1880","2014-06-20",23.059999
"1881","2014-06-23",22.969999
"1882","2014-06-24",22.82
"1883","2014-06-25",23.040001
"1884","2014-06-26",22.809999
"1885","2014-06-27",22.41
"1886","2014-06-30",22.59
"1887","2014-07-01",23.42
"1888","2014-07-02",23.49
"1889","2014-07-03",23.639999
"1890","2014-07-07",23.42
"1891","2014-07-08",21.559999
"1892","2014-07-09",21.780001
"1893","2014-07-10",21.440001
"1894","2014-07-11",22.299999
"1895","2014-07-14",22.09
"1896","2014-07-15",20.77
"1897","2014-07-16",20.25
"1898","2014-07-17",19.4
"1899","2014-07-18",20.25
"1900","2014-07-21",20.309999
"1901","2014-07-22",20.16
"1902","2014-07-23",20.73
"1903","2014-07-24",20.83
"1904","2014-07-25",20.620001
"1905","2014-07-28",20.26
"1906","2014-07-29",20.74
"1907","2014-07-30",21.209999
"1908","2014-07-31",20.27
"1909","2014-08-01",20.620001
"1910","2014-08-04",20.700001
"1911","2014-08-05",20.77
"1912","2014-08-06",21.34
"1913","2014-08-07",20.940001
"1914","2014-08-08",21.17
"1915","2014-08-11",21.41
"1916","2014-08-12",21.41
"1917","2014-08-13",22.370001
"1918","2014-08-14",22.9
"1919","2014-08-15",22.59
"1920","2014-08-18",22.43
"1921","2014-08-19",22.57
"1922","2014-08-20",22.690001
"1923","2014-08-21",22.02
"1924","2014-08-22",22.17
"1925","2014-08-25",23.15
