"","date","SNCR"
"720","2009-11-09",13.26
"721","2009-11-10",13.27
"722","2009-11-11",13.36
"723","2009-11-12",13.06
"724","2009-11-13",13.17
"725","2009-11-16",13.26
"726","2009-11-17",13.31
"727","2009-11-18",13.39
"728","2009-11-19",13.41
"729","2009-11-20",13.42
"730","2009-11-23",13.76
"731","2009-11-24",14.01
"732","2009-11-25",13.87
"733","2009-11-27",13.54
"734","2009-11-30",13.48
"735","2009-12-01",14
"736","2009-12-02",14.12
"737","2009-12-03",14.42
"738","2009-12-04",14.83
"739","2009-12-07",14.59
"740","2009-12-08",14.64
"741","2009-12-09",14.9
"742","2009-12-10",15.1
"743","2009-12-11",15.19
"744","2009-12-14",15.4
"745","2009-12-15",15.09
"746","2009-12-16",15.41
"747","2009-12-17",15.15
"748","2009-12-18",15.19
"749","2009-12-21",15.52
"750","2009-12-22",15.88
"751","2009-12-23",16.02
"752","2009-12-24",16.02
"753","2009-12-28",15.71
"754","2009-12-29",15.93
"755","2009-12-30",15.99
"756","2009-12-31",15.81
"757","2010-01-04",15.98
"758","2010-01-05",15.89
"759","2010-01-06",16.59
"760","2010-01-07",18.02
"761","2010-01-08",18.139999
"762","2010-01-11",18.620001
"763","2010-01-12",18.309999
"764","2010-01-13",18.370001
"765","2010-01-14",18.610001
"766","2010-01-15",18.42
"767","2010-01-19",18.9
"768","2010-01-20",18.6
"769","2010-01-21",18.129999
"770","2010-01-22",16.969999
"771","2010-01-25",17.129999
"772","2010-01-26",16.790001
"773","2010-01-27",17.65
"774","2010-01-28",16.860001
"775","2010-01-29",16.76
"776","2010-02-01",17.200001
"777","2010-02-02",17.09
"778","2010-02-03",17.24
"779","2010-02-04",16.49
"780","2010-02-05",16.690001
"781","2010-02-08",16.57
"782","2010-02-09",16
"783","2010-02-10",16.01
"784","2010-02-11",16.559999
"785","2010-02-12",16.49
"786","2010-02-16",16.85
"787","2010-02-17",16.83
"788","2010-02-18",16.91
"789","2010-02-19",16.809999
"790","2010-02-22",16.92
"791","2010-02-23",17
"792","2010-02-24",17.15
"793","2010-02-25",17.34
"794","2010-02-26",17.41
"795","2010-03-01",18.389999
"796","2010-03-02",18.66
"797","2010-03-03",18.639999
"798","2010-03-04",18.709999
"799","2010-03-05",20.209999
"800","2010-03-08",20.27
"801","2010-03-09",20.18
"802","2010-03-10",19.629999
"803","2010-03-11",19.58
"804","2010-03-12",20.120001
"805","2010-03-15",20.040001
"806","2010-03-16",20.32
"807","2010-03-17",20.459999
"808","2010-03-18",20.25
"809","2010-03-19",20.35
"810","2010-03-22",20.75
"811","2010-03-23",20.49
"812","2010-03-24",20.309999
"813","2010-03-25",19.940001
"814","2010-03-26",19.549999
"815","2010-03-29",19.58
"816","2010-03-30",19.309999
"817","2010-03-31",19.34
"818","2010-04-01",19.639999
"819","2010-04-05",20.26
"820","2010-04-06",20.129999
"821","2010-04-07",19.92
"822","2010-04-08",19.969999
"823","2010-04-09",19.870001
"824","2010-04-12",20.040001
"825","2010-04-13",20.18
"826","2010-04-14",20.51
"827","2010-04-15",20.610001
"828","2010-04-16",20.41
"829","2010-04-19",20.25
"830","2010-04-20",20.43
"831","2010-04-21",20.280001
"832","2010-04-22",20.700001
"833","2010-04-23",21.280001
"834","2010-04-26",20.959999
"835","2010-04-27",21.120001
"836","2010-04-28",21.08
"837","2010-04-29",21.190001
"838","2010-04-30",20.43
"839","2010-05-03",19.98
"840","2010-05-04",21.75
"841","2010-05-05",21.57
"842","2010-05-06",20.35
"843","2010-05-07",19.48
"844","2010-05-10",20.57
"845","2010-05-11",20.91
"846","2010-05-12",21.32
"847","2010-05-13",21.280001
"848","2010-05-14",20.98
"849","2010-05-17",21.1
"850","2010-05-18",20.709999
"851","2010-05-19",20.27
"852","2010-05-20",18.85
"853","2010-05-21",18.860001
"854","2010-05-24",19.299999
"855","2010-05-25",19.469999
"856","2010-05-26",19.870001
"857","2010-05-27",20.6
"858","2010-05-28",20.440001
"859","2010-06-01",20.4
"860","2010-06-02",21.190001
"861","2010-06-03",21.459999
"862","2010-06-04",20.07
"863","2010-06-07",19.809999
"864","2010-06-08",19.450001
"865","2010-06-09",19.620001
"866","2010-06-10",20.219999
"867","2010-06-11",20.889999
"868","2010-06-14",20.4
"869","2010-06-15",20.889999
"870","2010-06-16",20.639999
"871","2010-06-17",20.530001
"872","2010-06-18",20.82
"873","2010-06-21",20.57
"874","2010-06-22",20.209999
"875","2010-06-23",19.799999
"876","2010-06-24",19.690001
"877","2010-06-25",20.360001
"878","2010-06-28",20.49
"879","2010-06-29",19.67
"880","2010-06-30",18.969999
"881","2010-07-01",18.51
"882","2010-07-02",18.27
"883","2010-07-06",18.209999
"884","2010-07-07",19.1
"885","2010-07-08",18.5
"886","2010-07-09",18.75
"887","2010-07-12",18.41
"888","2010-07-13",18.66
"889","2010-07-14",19.030001
"890","2010-07-15",18.629999
"891","2010-07-16",17.870001
"892","2010-07-19",17.93
"893","2010-07-20",18.43
"894","2010-07-21",18.200001
"895","2010-07-22",19.110001
"896","2010-07-23",19.719999
"897","2010-07-26",20.17
"898","2010-07-27",19.870001
"899","2010-07-28",19.110001
"900","2010-07-29",19.23
"901","2010-07-30",19.49
"902","2010-08-02",19.59
"903","2010-08-03",19.32
"904","2010-08-04",19.549999
"905","2010-08-05",18.74
"906","2010-08-06",18.440001
"907","2010-08-09",18.559999
"908","2010-08-10",18.17
"909","2010-08-11",16.57
"910","2010-08-12",16.57
"911","2010-08-13",16.629999
"912","2010-08-16",16.549999
"913","2010-08-17",16.74
"914","2010-08-18",16.49
"915","2010-08-19",15.93
"916","2010-08-20",16.030001
"917","2010-08-23",15.67
"918","2010-08-24",15.35
"919","2010-08-25",14.94
"920","2010-08-26",15.71
"921","2010-08-27",16.059999
"922","2010-08-30",15.35
"923","2010-08-31",15.46
"924","2010-09-01",16.040001
"925","2010-09-02",15.8
"926","2010-09-03",15.92
"927","2010-09-07",15.77
"928","2010-09-08",16.040001
"929","2010-09-09",16.09
"930","2010-09-10",16.280001
"931","2010-09-13",17.02
"932","2010-09-14",17.08
"933","2010-09-15",17.24
"934","2010-09-16",16.83
"935","2010-09-17",16.950001
"936","2010-09-20",17.629999
"937","2010-09-21",17.610001
"938","2010-09-22",17.35
"939","2010-09-23",17.35
"940","2010-09-24",17.870001
"941","2010-09-27",17.700001
"942","2010-09-28",17.879999
"943","2010-09-29",17.860001
"944","2010-09-30",17.809999
"945","2010-10-01",18.08
"946","2010-10-04",17.75
"947","2010-10-05",18.34
"948","2010-10-06",18.219999
"949","2010-10-07",18.09
"950","2010-10-08",18.360001
"951","2010-10-11",18.809999
"952","2010-10-12",19.16
"953","2010-10-13",19.52
"954","2010-10-14",19.68
"955","2010-10-15",19.75
"956","2010-10-18",20.17
"957","2010-10-19",19.83
"958","2010-10-20",20.15
"959","2010-10-21",19.98
"960","2010-10-22",20.65
"961","2010-10-25",20.780001
"962","2010-10-26",20.67
"963","2010-10-27",20.709999
"964","2010-10-28",20.700001
"965","2010-10-29",21.309999
"966","2010-11-01",21.59
"967","2010-11-02",22.389999
"968","2010-11-03",26.24
"969","2010-11-04",27.889999
"970","2010-11-05",27
"971","2010-11-08",27.08
"972","2010-11-09",26.120001
"973","2010-11-10",26.709999
"974","2010-11-11",27.18
"975","2010-11-12",26.219999
"976","2010-11-15",25.530001
"977","2010-11-16",25.610001
"978","2010-11-17",25.99
"979","2010-11-18",25.950001
"980","2010-11-19",24.9
"981","2010-11-22",25.42
"982","2010-11-23",25.950001
