"","date","MIXT"
"1003","2017-08-02",8.24
"1004","2017-08-03",8.75
"1005","2017-08-04",8.69
"1006","2017-08-07",8.59
"1007","2017-08-08",8.64
"1008","2017-08-09",8.62
"1009","2017-08-10",8.43
"1010","2017-08-11",8.64
"1011","2017-08-14",8.95
"1012","2017-08-15",8.99
"1013","2017-08-16",9.03
"1014","2017-08-17",9.11
"1015","2017-08-18",9.27
"1016","2017-08-21",9.4
"1017","2017-08-22",9.44
"1018","2017-08-23",9.5
"1019","2017-08-24",9.54
"1020","2017-08-25",9.6
"1021","2017-08-28",9.44
"1022","2017-08-29",9.5
"1023","2017-08-30",9.62
"1024","2017-08-31",9.79
"1025","2017-09-01",9.59
"1026","2017-09-05",9.51
"1027","2017-09-06",9.53
"1028","2017-09-07",9.61
"1029","2017-09-08",9.5
"1030","2017-09-11",9.39
"1031","2017-09-12",9.32
"1032","2017-09-13",9.24
"1033","2017-09-14",9.25
"1034","2017-09-15",9.11
"1035","2017-09-18",9.1
"1036","2017-09-19",9.3
"1037","2017-09-20",9.22
"1038","2017-09-21",9.19
"1039","2017-09-22",9.64
"1040","2017-09-25",9.62
"1041","2017-09-26",9.81
"1042","2017-09-27",9.89
"1043","2017-09-28",9.94
"1044","2017-09-29",9.92
"1045","2017-10-02",9.9
"1046","2017-10-03",9.89
"1047","2017-10-04",9.8
"1048","2017-10-05",9.74
"1049","2017-10-06",9.75
"1050","2017-10-09",9.69
"1051","2017-10-10",10
"1052","2017-10-11",9.92
"1053","2017-10-12",9.83
"1054","2017-10-13",9.86
"1055","2017-10-16",10
"1056","2017-10-17",10.15
"1057","2017-10-18",10
"1058","2017-10-19",10
"1059","2017-10-20",10
"1060","2017-10-23",10.07
"1061","2017-10-24",10.01
"1062","2017-10-25",9.97
"1063","2017-10-26",9.96
"1064","2017-10-27",10.01
"1065","2017-10-30",10.04
"1066","2017-10-31",10.18
"1067","2017-11-01",10.03
"1068","2017-11-02",10.5
"1069","2017-11-03",10.86
"1070","2017-11-06",11.21
"1071","2017-11-07",11
"1072","2017-11-08",11.24
"1073","2017-11-09",11.32
"1074","2017-11-10",11.3
"1075","2017-11-13",11.31
"1076","2017-11-14",11.52
"1077","2017-11-15",11.64
"1078","2017-11-16",11.67
"1079","2017-11-17",11.74
"1080","2017-11-20",11.73
"1081","2017-11-21",11.65
"1082","2017-11-22",11.56
"1083","2017-11-24",11.6
"1084","2017-11-27",11.41
"1085","2017-11-28",11.46
"1086","2017-11-29",11.44
"1087","2017-11-30",11.76
"1088","2017-12-01",11.41
"1089","2017-12-04",11.11
"1090","2017-12-05",11.21
"1091","2017-12-06",11.5
"1092","2017-12-07",11.53
"1093","2017-12-08",11.37
"1094","2017-12-11",11.53
"1095","2017-12-12",11.51
"1096","2017-12-13",11.49
"1097","2017-12-14",11.46
"1098","2017-12-15",11.63
"1099","2017-12-18",12.03
"1100","2017-12-19",12.21
"1101","2017-12-20",12
"1102","2017-12-21",12.31
"1103","2017-12-22",12.51
"1104","2017-12-26",12.95
"1105","2017-12-27",12.8
"1106","2017-12-28",12.52
"1107","2017-12-29",12.76
"1108","2018-01-02",12.53
"1109","2018-01-03",12.67
"1110","2018-01-04",12.7
"1111","2018-01-05",12.74
"1112","2018-01-08",12.62
"1113","2018-01-09",12.55
"1114","2018-01-10",12.63
"1115","2018-01-11",12.62
"1116","2018-01-12",12.61
"1117","2018-01-16",12.21
"1118","2018-01-17",12.19
"1119","2018-01-18",12.12
"1120","2018-01-19",12.06
"1121","2018-01-22",11.91
"1122","2018-01-23",12.01
"1123","2018-01-24",11.86
"1124","2018-01-25",11.88
"1125","2018-01-26",11.94
"1126","2018-01-29",11.66
"1127","2018-01-30",11.46
"1128","2018-01-31",11.9
"1129","2018-02-01",12.68
"1130","2018-02-02",13.28
"1131","2018-02-05",13.74
"1132","2018-02-06",13.56
"1133","2018-02-07",14
"1134","2018-02-08",13.9
"1135","2018-02-09",13.78
"1136","2018-02-12",13.9
"1137","2018-02-13",13.86
"1138","2018-02-14",13.89
"1139","2018-02-15",13.88
"1140","2018-02-16",13.76
"1141","2018-02-20",13.73
"1142","2018-02-21",13.55
"1143","2018-02-22",13.51
"1144","2018-02-23",13.48
"1145","2018-02-26",13.63
"1146","2018-02-27",13.52
"1147","2018-02-28",13.3
"1148","2018-03-01",13.46
"1149","2018-03-02",13.38
"1150","2018-03-05",13.67
"1151","2018-03-06",13.45
"1152","2018-03-07",14
"1153","2018-03-08",14.46
"1154","2018-03-09",15.2
"1155","2018-03-12",15.02
"1156","2018-03-13",15.13
"1157","2018-03-14",15.05
"1158","2018-03-15",15.1
"1159","2018-03-16",15.1
"1160","2018-03-19",15.19
"1161","2018-03-20",15.47
"1162","2018-03-21",16.030001
"1163","2018-03-22",15.82
"1164","2018-03-23",15.65
"1165","2018-03-26",16
"1166","2018-03-27",15.77
"1167","2018-03-28",15.24
"1168","2018-03-29",15.55
"1169","2018-04-02",15.43
"1170","2018-04-03",15.86
"1171","2018-04-04",16.030001
"1172","2018-04-05",15.5
"1173","2018-04-06",15.7
"1174","2018-04-09",15.88
"1175","2018-04-10",16.09
"1176","2018-04-11",16.030001
"1177","2018-04-12",16.120001
"1178","2018-04-13",16.02
"1179","2018-04-16",16.08
"1180","2018-04-17",16.65
"1181","2018-04-18",16.690001
"1182","2018-04-19",16.9
"1183","2018-04-20",16.799999
"1184","2018-04-23",16.860001
"1185","2018-04-24",16.700001
"1186","2018-04-25",16.690001
"1187","2018-04-26",16.84
"1188","2018-04-27",16.9
"1189","2018-04-30",16.709999
"1190","2018-05-01",16.889999
"1191","2018-05-02",17.059999
"1192","2018-05-03",16.77
"1193","2018-05-04",16.92
"1194","2018-05-07",17.040001
"1195","2018-05-08",17.25
"1196","2018-05-09",17.280001
"1197","2018-05-10",18.66
"1198","2018-05-11",19.469999
"1199","2018-05-14",20.690001
"1200","2018-05-15",19.379999
"1201","2018-05-16",19.120001
"1202","2018-05-17",19.190001
"1203","2018-05-18",19.4
"1204","2018-05-21",19.26
"1205","2018-05-22",19.17
"1206","2018-05-23",19.58
"1207","2018-05-24",19.809999
"1208","2018-05-25",19.639999
"1209","2018-05-29",19.309999
"1210","2018-05-30",19.17
"1211","2018-05-31",19.52
"1212","2018-06-01",19.790001
"1213","2018-06-04",19.870001
"1214","2018-06-05",19.639999
"1215","2018-06-06",20.08
"1216","2018-06-07",19.33
"1217","2018-06-08",18.35
"1218","2018-06-11",18.549999
"1219","2018-06-12",18.469999
"1220","2018-06-13",17.65
"1221","2018-06-14",19.4
"1222","2018-06-15",19.02
"1223","2018-06-18",18.83
"1224","2018-06-19",18.57
"1225","2018-06-20",18.51
"1226","2018-06-21",18.01
"1227","2018-06-22",17.950001
"1228","2018-06-25",17.440001
"1229","2018-06-26",17.74
"1230","2018-06-27",17.49
"1231","2018-06-28",17.65
"1232","2018-06-29",17.719999
"1233","2018-07-02",17.67
"1234","2018-07-03",17.780001
"1235","2018-07-05",18.780001
"1236","2018-07-06",18.719999
"1237","2018-07-09",19.290001
"1238","2018-07-10",18.950001
"1239","2018-07-11",18.870001
"1240","2018-07-12",18.74
"1241","2018-07-13",18.530001
"1242","2018-07-16",18.440001
"1243","2018-07-17",18.370001
"1244","2018-07-18",17.35
"1245","2018-07-19",17.860001
"1246","2018-07-20",17.639999
"1247","2018-07-23",17.4
"1248","2018-07-24",17.07
"1249","2018-07-25",17.309999
"1250","2018-07-26",17.4
"1251","2018-07-27",16.879999
"1252","2018-07-30",17.049999
"1253","2018-07-31",17.52
"1254","2018-08-01",17.5
"1255","2018-08-02",17.389999
"1256","2018-08-03",17.610001
"1257","2018-08-06",17.25
"1258","2018-08-07",17.08
"1259","2018-08-08",17.07
"1260","2018-08-09",17.07
"1261","2018-08-10",16.709999
"1262","2018-08-13",16.209999
"1263","2018-08-14",15.98
"1264","2018-08-15",15.52
"1265","2018-08-16",15.25
"1266","2018-08-17",15
"1267","2018-08-20",15.78
"1268","2018-08-21",15.72
"1269","2018-08-22",15.89
"1270","2018-08-23",15.6
"1271","2018-08-24",15.89
"1272","2018-08-27",15.92
"1273","2018-08-28",15.99
"1274","2018-08-29",16.25
"1275","2018-08-30",16.1
"1276","2018-08-31",16.74
"1277","2018-09-04",16.48
"1278","2018-09-05",15.8
"1279","2018-09-06",15.51
"1280","2018-09-07",15.41
"1281","2018-09-10",15.26
"1282","2018-09-11",15.14
"1283","2018-09-12",15.42
"1284","2018-09-13",15.45
"1285","2018-09-14",15.34
"1286","2018-09-17",14.76
"1287","2018-09-18",14.77
"1288","2018-09-19",14.76
"1289","2018-09-20",14.7
"1290","2018-09-21",14.88
"1291","2018-09-24",14.86
"1292","2018-09-25",14.9
"1293","2018-09-26",14.65
"1294","2018-09-27",14.33
"1295","2018-09-28",14.44
"1296","2018-10-01",13.82
"1297","2018-10-02",13.07
"1298","2018-10-03",13.85
"1299","2018-10-04",13.31
"1300","2018-10-05",13.5
"1301","2018-10-08",13.28
"1302","2018-10-09",13.61
"1303","2018-10-10",14.19
"1304","2018-10-11",14.52
"1305","2018-10-12",14.52
"1306","2018-10-15",14.16
"1307","2018-10-16",14.64
"1308","2018-10-17",14.39
"1309","2018-10-18",14
"1310","2018-10-19",13.57
"1311","2018-10-22",13.98
"1312","2018-10-23",13.96
"1313","2018-10-24",13.58
"1314","2018-10-25",13.8
"1315","2018-10-26",14.34
"1316","2018-10-29",14.11
"1317","2018-10-30",14.91
"1318","2018-10-31",15.36
"1319","2018-11-01",17.540001
"1320","2018-11-02",17.639999
"1321","2018-11-05",17.93
"1322","2018-11-06",17.92
"1323","2018-11-07",18.5
"1324","2018-11-08",18.379999
"1325","2018-11-09",18.5
"1326","2018-11-12",17.99
"1327","2018-11-13",17.959999
"1328","2018-11-14",17.610001
"1329","2018-11-15",17.860001
"1330","2018-11-16",18.129999
"1331","2018-11-19",17.709999
"1332","2018-11-20",17.4
"1333","2018-11-21",17.68
"1334","2018-11-23",17.959999
"1335","2018-11-26",17.98
"1336","2018-11-27",17.67
"1337","2018-11-28",17.98
"1338","2018-11-29",17.889999
"1339","2018-11-30",17.98
"1340","2018-12-03",17.92
"1341","2018-12-04",17.809999
"1342","2018-12-06",17.68
"1343","2018-12-07",17.6
"1344","2018-12-10",17.469999
"1345","2018-12-11",16.879999
"1346","2018-12-12",16.98
"1347","2018-12-13",16.309999
"1348","2018-12-14",15.8
"1349","2018-12-17",15.67
"1350","2018-12-18",15.48
"1351","2018-12-19",15.61
"1352","2018-12-20",15.17
"1353","2018-12-21",15.25
"1354","2018-12-24",14.8
"1355","2018-12-26",14.98
"1356","2018-12-27",14.95
"1357","2018-12-28",15.06
"1358","2018-12-31",15.65
"1359","2019-01-02",15.57
"1360","2019-01-03",14.98
"1361","2019-01-04",15.4
"1362","2019-01-07",15.36
"1363","2019-01-08",15.65
"1364","2019-01-09",15.35
"1365","2019-01-10",15.24
"1366","2019-01-11",15.3
"1367","2019-01-14",15.15
"1368","2019-01-15",15.15
"1369","2019-01-16",15.03
"1370","2019-01-17",15.26
"1371","2019-01-18",15.12
"1372","2019-01-22",14.83
"1373","2019-01-23",14.86
"1374","2019-01-24",14.68
"1375","2019-01-25",14.86
"1376","2019-01-28",14.79
"1377","2019-01-29",15.4
"1378","2019-01-30",15.85
"1379","2019-01-31",18
"1380","2019-02-01",17.860001
"1381","2019-02-04",17.75
"1382","2019-02-05",17.65
"1383","2019-02-06",17.610001
"1384","2019-02-07",17.24
"1385","2019-02-08",17.33
"1386","2019-02-11",17.1
"1387","2019-02-12",17.67
"1388","2019-02-13",17.950001
"1389","2019-02-14",17.959999
"1390","2019-02-15",18.950001
"1391","2019-02-19",18.98
"1392","2019-02-20",18.27
"1393","2019-02-21",18.42
"1394","2019-02-22",18.74
"1395","2019-02-25",18.639999
"1396","2019-02-26",18.610001
"1397","2019-02-27",18.91
"1398","2019-02-28",19.059999
"1399","2019-03-01",19.540001
"1400","2019-03-04",19.24
"1401","2019-03-05",19.4
"1402","2019-03-06",19.030001
"1403","2019-03-07",18.790001
"1404","2019-03-08",18.68
"1405","2019-03-11",18.91
"1406","2019-03-12",18.75
"1407","2019-03-13",18.620001
"1408","2019-03-14",18.66
"1409","2019-03-15",18.370001
"1410","2019-03-18",18.190001
"1411","2019-03-19",17.799999
"1412","2019-03-20",17.780001
"1413","2019-03-21",17.879999
"1414","2019-03-22",17.48
"1415","2019-03-25",17.040001
"1416","2019-03-26",17.049999
"1417","2019-03-27",16.719999
"1418","2019-03-28",16.450001
"1419","2019-03-29",16.67
"1420","2019-04-01",16.559999
"1421","2019-04-02",16.34
"1422","2019-04-03",16.299999
"1423","2019-04-04",16.040001
"1424","2019-04-05",16.799999
"1425","2019-04-08",16.790001
"1426","2019-04-09",17.16
"1427","2019-04-10",17.110001
"1428","2019-04-11",17.02
"1429","2019-04-12",17.27
"1430","2019-04-15",17.24
"1431","2019-04-16",16.459999
"1432","2019-04-17",16.23
"1433","2019-04-18",16.379999
"1434","2019-04-22",16.68
"1435","2019-04-23",17.059999
"1436","2019-04-24",17.469999
"1437","2019-04-25",17.66
"1438","2019-04-26",17.799999
"1439","2019-04-29",17.709999
"1440","2019-04-30",17.99
"1441","2019-05-01",17.48
"1442","2019-05-02",17.389999
"1443","2019-05-03",17.559999
"1444","2019-05-06",17.33
"1445","2019-05-07",16.74
"1446","2019-05-08",17.299999
"1447","2019-05-09",17.030001
"1448","2019-05-10",17.08
"1449","2019-05-13",16.76
"1450","2019-05-14",17.23
"1451","2019-05-15",17.040001
"1452","2019-05-16",17.540001
"1453","2019-05-17",17.049999
"1454","2019-05-20",17.07
"1455","2019-05-21",16.98
"1456","2019-05-22",16.83
"1457","2019-05-23",17.049999
"1458","2019-05-24",17.219999
"1459","2019-05-28",17.26
"1460","2019-05-29",16.860001
"1461","2019-05-30",16.32
"1462","2019-05-31",15.98
"1463","2019-06-03",15.78
"1464","2019-06-04",15.83
"1465","2019-06-05",15.77
"1466","2019-06-06",15.63
"1467","2019-06-07",15.78
"1468","2019-06-10",15.79
"1469","2019-06-11",15.64
"1470","2019-06-12",15.55
"1471","2019-06-13",15.84
"1472","2019-06-14",15.5
"1473","2019-06-17",15.58
"1474","2019-06-18",15.66
"1475","2019-06-19",15.75
"1476","2019-06-20",15.86
"1477","2019-06-21",15.55
"1478","2019-06-24",15.17
"1479","2019-06-25",14.98
"1480","2019-06-26",14.91
"1481","2019-06-27",14.92
"1482","2019-06-28",15.03
"1483","2019-07-01",15.2
"1484","2019-07-02",15.88
"1485","2019-07-03",16.1
"1486","2019-07-05",15.64
"1487","2019-07-08",15.43
"1488","2019-07-09",15.36
"1489","2019-07-10",15.21
"1490","2019-07-11",15.17
"1491","2019-07-12",15.41
"1492","2019-07-15",15.68
"1493","2019-07-16",15.51
"1494","2019-07-17",15.41
"1495","2019-07-18",15.23
"1496","2019-07-19",15.25
"1497","2019-07-22",15.27
"1498","2019-07-23",15.3
"1499","2019-07-24",15.47
"1500","2019-07-25",15.57
"1501","2019-07-26",15.64
"1502","2019-07-29",15.39
"1503","2019-07-30",15.22
"1504","2019-07-31",14.96
"1505","2019-08-01",13.87
"1506","2019-08-02",14.1
"1507","2019-08-05",14.14
"1508","2019-08-06",14.19
"1509","2019-08-07",14.07
"1510","2019-08-08",14.55
"1511","2019-08-09",14.54
"1512","2019-08-12",14.5
"1513","2019-08-13",14.48
"1514","2019-08-14",14.4
"1515","2019-08-15",14.4
"1516","2019-08-16",14.26
"1517","2019-08-19",14.39
"1518","2019-08-20",14.16
"1519","2019-08-21",14.14
"1520","2019-08-22",14.12
"1521","2019-08-23",14.11
"1522","2019-08-26",14.12
"1523","2019-08-27",13.99
"1524","2019-08-28",14
"1525","2019-08-29",14.33
"1526","2019-08-30",14.12
"1527","2019-09-03",13.92
"1528","2019-09-04",13.95
"1529","2019-09-05",14.14
"1530","2019-09-06",14.34
"1531","2019-09-09",14.47
"1532","2019-09-10",14.67
"1533","2019-09-11",14.47
"1534","2019-09-12",14.14
"1535","2019-09-13",14.31
"1536","2019-09-16",14.17
"1537","2019-09-17",14.14
"1538","2019-09-18",13.89
"1539","2019-09-19",13.82
"1540","2019-09-20",13.91
"1541","2019-09-23",13.85
"1542","2019-09-24",13.85
"1543","2019-09-25",14.03
"1544","2019-09-26",14.4
"1545","2019-09-27",14.07
"1546","2019-09-30",13.95
"1547","2019-10-01",13.8
"1548","2019-10-02",13.46
"1549","2019-10-03",13.29
"1550","2019-10-04",13.1
"1551","2019-10-07",13.4
"1552","2019-10-08",13.43
"1553","2019-10-09",13.31
"1554","2019-10-10",12.97
"1555","2019-10-11",13.04
"1556","2019-10-14",13.02
"1557","2019-10-15",13.03
"1558","2019-10-16",12.76
"1559","2019-10-17",12.92
"1560","2019-10-18",12.78
"1561","2019-10-21",12.85
"1562","2019-10-22",12.71
"1563","2019-10-23",12.73
"1564","2019-10-24",12.78
"1565","2019-10-25",12.75
"1566","2019-10-28",12.81
"1567","2019-10-29",13.13
"1568","2019-10-30",13.1
"1569","2019-10-31",12.59
"1570","2019-11-01",12.78
"1571","2019-11-04",12.7
"1572","2019-11-05",12.65
"1573","2019-11-06",12.6
"1574","2019-11-07",12.65
"1575","2019-11-08",12.74
"1576","2019-11-11",12.95
"1577","2019-11-12",12.71
"1578","2019-11-13",12.82
"1579","2019-11-14",12.52
"1580","2019-11-15",12.5
"1581","2019-11-18",12.47
"1582","2019-11-19",12.2
"1583","2019-11-20",12.39
"1584","2019-11-21",11.99
"1585","2019-11-22",12.12
"1586","2019-11-25",12.22
"1587","2019-11-26",12.13
"1588","2019-11-27",12.22
"1589","2019-11-29",12.15
"1590","2019-12-02",12.07
"1591","2019-12-03",12.05
"1592","2019-12-04",12.05
"1593","2019-12-05",12.04
"1594","2019-12-06",12.1
"1595","2019-12-09",12.24
"1596","2019-12-10",12.17
"1597","2019-12-11",12.29
"1598","2019-12-12",12.38
"1599","2019-12-13",12.3
"1600","2019-12-16",12.3
"1601","2019-12-17",12.64
"1602","2019-12-18",12.47
"1603","2019-12-19",12.48
"1604","2019-12-20",12.36
"1605","2019-12-23",12.56
"1606","2019-12-24",12.62
"1607","2019-12-26",12.47
"1608","2019-12-27",12.81
"1609","2019-12-30",13.02
"1610","2019-12-31",12.97
"1611","2020-01-02",13.95
"1612","2020-01-03",13.8
"1613","2020-01-06",13.68
"1614","2020-01-07",13.28
"1615","2020-01-08",13.79
"1616","2020-01-09",13.85
"1617","2020-01-10",13.67
"1618","2020-01-13",13.92
"1619","2020-01-14",14.05
"1620","2020-01-15",13.96
"1621","2020-01-16",14.76
"1622","2020-01-17",14.78
"1623","2020-01-21",14.6
"1624","2020-01-22",14.38
"1625","2020-01-23",14.49
"1626","2020-01-24",14.05
"1627","2020-01-27",14.29
"1628","2020-01-28",14.7
"1629","2020-01-29",14.9
"1630","2020-01-30",13.85
"1631","2020-01-31",13.08
"1632","2020-02-03",13.48
"1633","2020-02-04",14.18
"1634","2020-02-05",14.45
"1635","2020-02-06",14.33
"1636","2020-02-07",14.21
"1637","2020-02-10",14
"1638","2020-02-11",14.08
"1639","2020-02-12",13.99
"1640","2020-02-13",14.11
"1641","2020-02-14",14.03
"1642","2020-02-18",13.8
"1643","2020-02-19",13.77
"1644","2020-02-20",13.71
"1645","2020-02-21",13.78
"1646","2020-02-24",13.73
"1647","2020-02-25",13.39
"1648","2020-02-26",13.38
"1649","2020-02-27",13
"1650","2020-02-28",13.27
"1651","2020-03-02",13.23
"1652","2020-03-03",12.64
"1653","2020-03-04",13.04
"1654","2020-03-05",12.72
"1655","2020-03-06",12.19
"1656","2020-03-09",10.45
"1657","2020-03-10",10.27
"1658","2020-03-11",9.5
"1659","2020-03-12",8.4
"1660","2020-03-13",9.02
"1661","2020-03-16",8.24
"1662","2020-03-17",8.08
"1663","2020-03-18",6.91
"1664","2020-03-19",7.09
"1665","2020-03-20",7.22
"1666","2020-03-23",7.08
"1667","2020-03-24",7.55
"1668","2020-03-25",7.89
"1669","2020-03-26",8.35
"1670","2020-03-27",8.37
"1671","2020-03-30",8.28
"1672","2020-03-31",8.65
"1673","2020-04-01",8.51
"1674","2020-04-02",8.69
"1675","2020-04-03",8.67
"1676","2020-04-06",8.83
"1677","2020-04-07",8.95
"1678","2020-04-08",9.29
"1679","2020-04-09",9.55
"1680","2020-04-13",9.32
"1681","2020-04-14",9.21
"1682","2020-04-15",8.97
"1683","2020-04-16",8.89
"1684","2020-04-17",9.41
"1685","2020-04-20",8.9
"1686","2020-04-21",8.71
"1687","2020-04-22",8.65
"1688","2020-04-23",8.76
"1689","2020-04-24",8.7
"1690","2020-04-27",8.96
"1691","2020-04-28",8.77
"1692","2020-04-29",9.39
"1693","2020-04-30",9.26
"1694","2020-05-01",8.75
"1695","2020-05-04",8.69
"1696","2020-05-05",8.6
"1697","2020-05-06",8.77
"1698","2020-05-07",8.92
"1699","2020-05-08",9.18
"1700","2020-05-11",9.07
"1701","2020-05-12",8.49
"1702","2020-05-13",8.28
"1703","2020-05-14",8.19
"1704","2020-05-15",8.03
"1705","2020-05-18",8.01
"1706","2020-05-19",7.92
"1707","2020-05-20",8
"1708","2020-05-21",7.92
"1709","2020-05-22",7.98
"1710","2020-05-26",8
"1711","2020-05-27",9.16
"1712","2020-05-28",8.61
"1713","2020-05-29",8.55
"1714","2020-06-01",8.81
"1715","2020-06-02",8.53
"1716","2020-06-03",9.15
"1717","2020-06-04",8.84
"1718","2020-06-05",9.48
"1719","2020-06-08",9.97
"1720","2020-06-09",9.69
"1721","2020-06-10",9.18
"1722","2020-06-11",8.34
"1723","2020-06-12",8.56
"1724","2020-06-15",8.79
"1725","2020-06-16",8.84
"1726","2020-06-17",9.1
"1727","2020-06-18",8.95
"1728","2020-06-19",9.29
"1729","2020-06-22",9.12
"1730","2020-06-23",8.94
"1731","2020-06-24",8.82
"1732","2020-06-25",8.99
"1733","2020-06-26",8.78
"1734","2020-06-29",8.55
"1735","2020-06-30",8.63
"1736","2020-07-01",8.55
"1737","2020-07-02",8.75
"1738","2020-07-06",8.99
"1739","2020-07-07",9.08
"1740","2020-07-08",8.62
"1741","2020-07-09",8.71
"1742","2020-07-10",8.66
"1743","2020-07-13",8.78
"1744","2020-07-14",8.82
"1745","2020-07-15",9.1
"1746","2020-07-16",8.92
"1747","2020-07-17",9.13
"1748","2020-07-20",9.2
"1749","2020-07-21",9.36
"1750","2020-07-22",9.09
"1751","2020-07-23",8.94
"1752","2020-07-24",9.11
"1753","2020-07-27",9.08
"1754","2020-07-28",9.08
"1755","2020-07-29",9.34
"1756","2020-07-30",10.13
"1757","2020-07-31",10.16
"1758","2020-08-03",9.96
"1759","2020-08-04",10.1
"1760","2020-08-05",10.11
"1761","2020-08-06",9.87
"1762","2020-08-07",9.84
"1763","2020-08-10",9.68
"1764","2020-08-11",9.69
"1765","2020-08-12",9.58
"1766","2020-08-13",9.84
"1767","2020-08-14",9.87
"1768","2020-08-17",9.74
"1769","2020-08-18",9.71
"1770","2020-08-19",9.64
"1771","2020-08-20",9.52
"1772","2020-08-21",9.52
"1773","2020-08-24",9.95
"1774","2020-08-25",9.99
"1775","2020-08-26",9.82
"1776","2020-08-27",9.96
"1777","2020-08-28",9.94
"1778","2020-08-31",9.97
"1779","2020-09-01",10
"1780","2020-09-02",9.95
"1781","2020-09-03",9.75
"1782","2020-09-04",9.74
"1783","2020-09-08",9.44
"1784","2020-09-09",9.47
"1785","2020-09-10",9.52
"1786","2020-09-11",9.15
"1787","2020-09-14",8.94
"1788","2020-09-15",9
"1789","2020-09-16",9.02
"1790","2020-09-17",8.73
"1791","2020-09-18",8.7
"1792","2020-09-21",8.55
"1793","2020-09-22",8.47
"1794","2020-09-23",8.25
"1795","2020-09-24",8.5
"1796","2020-09-25",8.52
"1797","2020-09-28",8.88
"1798","2020-09-29",8.8
"1799","2020-09-30",8.94
"1800","2020-10-01",8.74
"1801","2020-10-02",8.62
"1802","2020-10-05",8.71
"1803","2020-10-06",8.5
"1804","2020-10-07",8.7
"1805","2020-10-08",8.8
"1806","2020-10-09",8.96
"1807","2020-10-12",8.76
"1808","2020-10-13",8.69
"1809","2020-10-14",8.61
"1810","2020-10-15",8.59
"1811","2020-10-16",8.62
"1812","2020-10-19",8.45
"1813","2020-10-20",8.29
"1814","2020-10-21",8.1
"1815","2020-10-22",8.28
"1816","2020-10-23",8.25
"1817","2020-10-26",7.92
"1818","2020-10-27",8.2
"1819","2020-10-28",8.2
"1820","2020-10-29",8.49
"1821","2020-10-30",8.53
"1822","2020-11-02",8.45
"1823","2020-11-03",8.42
"1824","2020-11-04",8.07
"1825","2020-11-05",8.78
"1826","2020-11-06",8.71
"1827","2020-11-09",9.25
"1828","2020-11-10",9.08
"1829","2020-11-11",9.2
"1830","2020-11-12",9.33
"1831","2020-11-13",9.58
"1832","2020-11-16",9.89
"1833","2020-11-17",9.89
"1834","2020-11-18",9.94
"1835","2020-11-19",10.13
"1836","2020-11-20",9.96
"1837","2020-11-23",9.99
"1838","2020-11-24",10.05
"1839","2020-11-25",10.5
"1840","2020-11-27",10.41
