"","date","TGS"
"1004","2010-12-27",5.31
"1005","2010-12-28",5.49
"1006","2010-12-29",5.88
"1007","2010-12-30",5.68
"1008","2010-12-31",5.61
"1009","2011-01-03",5.73
"1010","2011-01-04",5.71
"1011","2011-01-05",5.63
"1012","2011-01-06",5.55
"1013","2011-01-07",5.49
"1014","2011-01-10",5.36
"1015","2011-01-11",5.24
"1016","2011-01-12",5.56
"1017","2011-01-13",5.52
"1018","2011-01-14",5.5
"1019","2011-01-18",5.7
"1020","2011-01-19",5.85
"1021","2011-01-20",5.98
"1022","2011-01-21",5.89
"1023","2011-01-24",5.85
"1024","2011-01-25",5.81
"1025","2011-01-26",6.03
"1026","2011-01-27",6.24
"1027","2011-01-28",5.96
"1028","2011-01-31",6.06
"1029","2011-02-01",6.06
"1030","2011-02-02",6.15
"1031","2011-02-03",6.19
"1032","2011-02-04",6.12
"1033","2011-02-07",6.04
"1034","2011-02-08",5.94
"1035","2011-02-09",5.96
"1036","2011-02-10",5.75
"1037","2011-02-11",5.69
"1038","2011-02-14",5.45
"1039","2011-02-15",5.51
"1040","2011-02-16",5.56
"1041","2011-02-17",5.7
"1042","2011-02-18",5.71
"1043","2011-02-22",5.5
"1044","2011-02-23",5.33
"1045","2011-02-24",5.21
"1046","2011-02-25",5.23
"1047","2011-02-28",5.31
"1048","2011-03-01",5.2
"1049","2011-03-02",5.23
"1050","2011-03-03",5.28
"1051","2011-03-04",5.28
"1052","2011-03-07",5.01
"1053","2011-03-08",5.04
"1054","2011-03-09",5.06
"1055","2011-03-10",4.79
"1056","2011-03-11",4.74
"1057","2011-03-14",4.6
"1058","2011-03-15",4.55
"1059","2011-03-16",4.48
"1060","2011-03-17",4.52
"1061","2011-03-18",4.5
"1062","2011-03-21",4.46
"1063","2011-03-22",4.3
"1064","2011-03-23",4.29
"1065","2011-03-24",4.2
"1066","2011-03-25",4.28
"1067","2011-03-28",4.22
"1068","2011-03-29",4.28
"1069","2011-03-30",4.4
"1070","2011-03-31",4.61
"1071","2011-04-01",4.81
"1072","2011-04-04",4.89
"1073","2011-04-05",4.9
"1074","2011-04-06",4.76
"1075","2011-04-07",4.8
"1076","2011-04-08",4.78
"1077","2011-04-11",4.77
"1078","2011-04-12",4.61
"1079","2011-04-13",4.55
"1080","2011-04-14",4.5
"1081","2011-04-15",4.46
"1082","2011-04-18",4.38
"1083","2011-04-19",4.37
"1084","2011-04-20",4.66
"1085","2011-04-21",4.69
"1086","2011-04-25",4.59
"1087","2011-04-26",4.45
"1088","2011-04-27",4.38
"1089","2011-04-28",4.6
"1090","2011-04-29",5.3
"1091","2011-05-02",5.21
"1092","2011-05-03",5.35
"1093","2011-05-04",5.35
"1094","2011-05-05",5.31
"1095","2011-05-06",5.35
"1096","2011-05-09",5.26
"1097","2011-05-10",5.29
"1098","2011-05-11",5.2
"1099","2011-05-12",5.37
"1100","2011-05-13",5.22
"1101","2011-05-16",5.13
"1102","2011-05-17",5.05
"1103","2011-05-18",5.2
"1104","2011-05-19",5.25
"1105","2011-05-20",5.26
"1106","2011-05-23",5.33
"1107","2011-05-24",3.71
"1108","2011-05-25",3.63
"1109","2011-05-26",3.6
"1110","2011-05-27",3.44
"1111","2011-05-31",3.52
"1112","2011-06-01",3.5
"1113","2011-06-02",3.46
"1114","2011-06-03",3.56
"1115","2011-06-06",3.6
"1116","2011-06-07",3.56
"1117","2011-06-08",3.56
"1118","2011-06-09",3.68
"1119","2011-06-10",3.84
"1120","2011-06-13",3.79
"1121","2011-06-14",3.8
"1122","2011-06-15",3.75
"1123","2011-06-16",3.76
"1124","2011-06-17",3.71
"1125","2011-06-20",3.73
"1126","2011-06-21",3.78
"1127","2011-06-22",3.8
"1128","2011-06-23",3.79
"1129","2011-06-24",3.75
"1130","2011-06-27",3.75
"1131","2011-06-28",3.7
"1132","2011-06-29",3.81
"1133","2011-06-30",3.8
"1134","2011-07-01",3.86
"1135","2011-07-05",3.89
"1136","2011-07-06",3.94
"1137","2011-07-07",3.92
"1138","2011-07-08",3.82
"1139","2011-07-11",3.82
"1140","2011-07-12",3.82
"1141","2011-07-13",3.81
"1142","2011-07-14",3.83
"1143","2011-07-15",3.81
"1144","2011-07-18",3.68
"1145","2011-07-19",3.58
"1146","2011-07-20",3.65
"1147","2011-07-21",3.69
"1148","2011-07-22",3.71
"1149","2011-07-25",3.78
"1150","2011-07-26",3.76
"1151","2011-07-27",3.73
"1152","2011-07-28",3.71
"1153","2011-07-29",3.63
"1154","2011-08-01",3.62
"1155","2011-08-02",3.67
"1156","2011-08-03",3.57
"1157","2011-08-04",3.51
"1158","2011-08-05",3.33
"1159","2011-08-08",3.05
"1160","2011-08-09",3.13
"1161","2011-08-10",3.2
"1162","2011-08-11",3.35
"1163","2011-08-12",3.64
"1164","2011-08-15",3.82
"1165","2011-08-16",3.75
"1166","2011-08-17",3.6
"1167","2011-08-18",3.4
"1168","2011-08-19",3.48
"1169","2011-08-22",3.67
"1170","2011-08-23",3.59
"1171","2011-08-24",3.5
"1172","2011-08-25",3.56
"1173","2011-08-26",3.5
"1174","2011-08-29",3.55
"1175","2011-08-30",3.6
"1176","2011-08-31",3.7
"1177","2011-09-01",3.7
"1178","2011-09-02",3.65
"1179","2011-09-06",3.57
"1180","2011-09-07",3.56
"1181","2011-09-08",3.47
"1182","2011-09-09",3.39
"1183","2011-09-12",3.31
"1184","2011-09-13",3.35
"1185","2011-09-14",3.22
"1186","2011-09-15",3.23
"1187","2011-09-16",3.15
"1188","2011-09-19",3.31
"1189","2011-09-20",3.22
"1190","2011-09-21",3.1
"1191","2011-09-22",3.06
"1192","2011-09-23",3.01
"1193","2011-09-26",3.14
"1194","2011-09-27",3
"1195","2011-09-28",3.08
"1196","2011-09-29",3.04
"1197","2011-09-30",3.1
"1198","2011-10-03",3.01
"1199","2011-10-04",2.93
"1200","2011-10-05",2.95
"1201","2011-10-06",2.9
"1202","2011-10-07",2.7
"1203","2011-10-10",2.96
"1204","2011-10-11",2.85
"1205","2011-10-12",2.89
"1206","2011-10-13",2.91
"1207","2011-10-14",2.93
"1208","2011-10-17",2.9
"1209","2011-10-18",3
"1210","2011-10-19",3.01
"1211","2011-10-20",3
"1212","2011-10-21",3.08
"1213","2011-10-24",3.35
"1214","2011-10-25",3.25
"1215","2011-10-26",3.29
"1216","2011-10-27",3.01
"1217","2011-10-28",3.3
"1218","2011-10-31",3.15
"1219","2011-11-01",3.08
"1220","2011-11-02",3.1
"1221","2011-11-03",3.2
"1222","2011-11-04",3.17
"1223","2011-11-07",3.2
"1224","2011-11-08",3.11
"1225","2011-11-09",3.15
"1226","2011-11-10",3.18
"1227","2011-11-11",3.15
"1228","2011-11-14",3.13
"1229","2011-11-15",3.14
"1230","2011-11-16",3.12
"1231","2011-11-17",2.9
"1232","2011-11-18",2.9
"1233","2011-11-21",2.95
"1234","2011-11-22",2.85
"1235","2011-11-23",2.95
"1236","2011-11-25",3.01
"1237","2011-11-28",3.1
"1238","2011-11-29",2.97
"1239","2011-11-30",2.99
"1240","2011-12-01",3
"1241","2011-12-02",3
"1242","2011-12-05",2.92
"1243","2011-12-06",2.96
"1244","2011-12-07",2.97
"1245","2011-12-08",2.96
"1246","2011-12-09",2.98
"1247","2011-12-12",3.01
"1248","2011-12-13",2.98
"1249","2011-12-14",2.98
"1250","2011-12-15",2.91
"1251","2011-12-16",3.09
"1252","2011-12-19",2.85
"1253","2011-12-20",3.05
"1254","2011-12-21",2.98
"1255","2011-12-22",3
"1256","2011-12-23",3
"1257","2011-12-27",2.99
"1258","2011-12-28",2.97
"1259","2011-12-29",3
"1260","2011-12-30",3
"1261","2012-01-03",3.04
"1262","2012-01-04",3
"1263","2012-01-05",3.04
"1264","2012-01-06",3
"1265","2012-01-09",3.08
"1266","2012-01-10",3
"1267","2012-01-11",3.01
"1268","2012-01-12",2.97
"1269","2012-01-13",2.95
"1270","2012-01-17",2.98
"1271","2012-01-18",2.96
"1272","2012-01-19",3
"1273","2012-01-20",3.02
"1274","2012-01-23",3.07
"1275","2012-01-24",3.04
"1276","2012-01-25",3.06
"1277","2012-01-26",3.07
"1278","2012-01-27",3.05
"1279","2012-01-30",3
"1280","2012-01-31",2.99
"1281","2012-02-01",2.99
"1282","2012-02-02",2.98
"1283","2012-02-03",2.95
"1284","2012-02-06",2.85
"1285","2012-02-07",2.8
"1286","2012-02-08",2.9
"1287","2012-02-09",2.88
"1288","2012-02-10",2.9
"1289","2012-02-13",2.92
"1290","2012-02-14",2.9
"1291","2012-02-15",2.87
"1292","2012-02-16",2.89
"1293","2012-02-17",2.9
"1294","2012-02-21",2.92
"1295","2012-02-22",2.9
"1296","2012-02-23",2.88
"1297","2012-02-24",2.83
"1298","2012-02-27",2.85
"1299","2012-02-28",2.84
"1300","2012-02-29",2.89
"1301","2012-03-01",2.91
"1302","2012-03-02",2.88
"1303","2012-03-05",2.88
"1304","2012-03-06",2.84
"1305","2012-03-07",2.82
"1306","2012-03-08",2.91
"1307","2012-03-09",2.88
"1308","2012-03-12",2.9
"1309","2012-03-13",2.89
"1310","2012-03-14",2.9
"1311","2012-03-15",2.88
"1312","2012-03-16",2.87
"1313","2012-03-19",2.89
"1314","2012-03-20",2.88
"1315","2012-03-21",2.85
"1316","2012-03-22",2.74
"1317","2012-03-23",2.76
"1318","2012-03-26",2.77
"1319","2012-03-27",2.76
"1320","2012-03-28",2.8
"1321","2012-03-29",2.8
"1322","2012-03-30",2.8
"1323","2012-04-02",2.72
"1324","2012-04-03",2.67
"1325","2012-04-04",2.56
"1326","2012-04-05",2.68
"1327","2012-04-09",2.83
"1328","2012-04-10",2.75
"1329","2012-04-11",2.83
"1330","2012-04-12",2.82
"1331","2012-04-13",2.8
"1332","2012-04-16",2.76
"1333","2012-04-17",2.59
"1334","2012-04-18",2.18
"1335","2012-04-19",2.24
"1336","2012-04-20",2.34
"1337","2012-04-23",2.26
"1338","2012-04-24",2.3
"1339","2012-04-25",2.38
"1340","2012-04-26",2.38
"1341","2012-04-27",2.5
"1342","2012-04-30",2.75
"1343","2012-05-01",2.56
"1344","2012-05-02",2.55
"1345","2012-05-03",2.62
"1346","2012-05-04",2.6
"1347","2012-05-07",2.58
"1348","2012-05-08",2.58
"1349","2012-05-09",2.7
"1350","2012-05-10",2.7
"1351","2012-05-11",2.63
"1352","2012-05-14",2.59
"1353","2012-05-15",2.55
"1354","2012-05-16",2.42
"1355","2012-05-17",2.3
"1356","2012-05-18",2.36
"1357","2012-05-21",2.39
"1358","2012-05-22",2.55
"1359","2012-05-23",2.5
"1360","2012-05-24",2.41
"1361","2012-05-25",2.48
"1362","2012-05-29",2.26
"1363","2012-05-30",2.28
"1364","2012-05-31",2.1
"1365","2012-06-01",2.15
"1366","2012-06-04",2.05
"1367","2012-06-05",2.14
"1368","2012-06-06",2.06
"1369","2012-06-07",2.05
"1370","2012-06-08",2.07
"1371","2012-06-11",1.99
"1372","2012-06-12",1.78
"1373","2012-06-13",1.7
"1374","2012-06-14",1.73
"1375","2012-06-15",1.75
"1376","2012-06-18",1.64
"1377","2012-06-19",1.76
"1378","2012-06-20",1.68
"1379","2012-06-21",1.73
"1380","2012-06-22",1.78
"1381","2012-06-25",1.69
"1382","2012-06-26",1.7
"1383","2012-06-27",1.73
"1384","2012-06-28",1.74
"1385","2012-06-29",1.8
"1386","2012-07-02",1.85
"1387","2012-07-03",1.78
"1388","2012-07-05",1.78
"1389","2012-07-06",1.8
"1390","2012-07-09",1.75
"1391","2012-07-10",1.72
"1392","2012-07-11",1.67
"1393","2012-07-12",1.71
"1394","2012-07-13",1.66
"1395","2012-07-16",1.65
"1396","2012-07-17",1.63
"1397","2012-07-18",1.63
"1398","2012-07-19",1.65
"1399","2012-07-20",1.7
"1400","2012-07-23",1.71
"1401","2012-07-24",1.74
"1402","2012-07-25",1.72
"1403","2012-07-26",1.65
"1404","2012-07-27",1.72
"1405","2012-07-30",1.74
"1406","2012-07-31",1.73
"1407","2012-08-01",1.73
"1408","2012-08-02",1.82
"1409","2012-08-03",1.87
"1410","2012-08-06",1.87
"1411","2012-08-07",1.82
"1412","2012-08-08",1.88
"1413","2012-08-09",1.89
"1414","2012-08-10",1.94
"1415","2012-08-13",1.9
"1416","2012-08-14",1.69
"1417","2012-08-15",1.85
"1418","2012-08-16",1.77
"1419","2012-08-17",1.85
"1420","2012-08-20",1.8
"1421","2012-08-21",1.87
"1422","2012-08-22",1.8
"1423","2012-08-23",1.85
"1424","2012-08-24",1.84
"1425","2012-08-27",1.86
"1426","2012-08-28",1.89
"1427","2012-08-29",1.87
"1428","2012-08-30",1.81
"1429","2012-08-31",1.8
"1430","2012-09-04",1.73
"1431","2012-09-05",1.7
"1432","2012-09-06",1.69
"1433","2012-09-07",1.68
"1434","2012-09-10",1.68
"1435","2012-09-11",1.7
"1436","2012-09-12",1.61
"1437","2012-09-13",1.61
"1438","2012-09-14",1.68
"1439","2012-09-17",1.7
"1440","2012-09-18",1.73
"1441","2012-09-19",1.74
"1442","2012-09-20",1.77
"1443","2012-09-21",1.7
"1444","2012-09-24",1.7
"1445","2012-09-25",1.73
"1446","2012-09-26",1.7
"1447","2012-09-27",1.7
"1448","2012-09-28",1.6
"1449","2012-10-01",1.56
"1450","2012-10-02",1.6
"1451","2012-10-03",1.6
"1452","2012-10-04",1.56
"1453","2012-10-05",1.57
"1454","2012-10-08",1.55
"1455","2012-10-09",1.59
"1456","2012-10-10",1.6
"1457","2012-10-11",1.59
"1458","2012-10-12",1.58
"1459","2012-10-15",1.48
"1460","2012-10-16",1.48
"1461","2012-10-17",1.51
"1462","2012-10-18",1.58
"1463","2012-10-19",1.54
"1464","2012-10-22",1.53
"1465","2012-10-23",1.51
"1466","2012-10-24",1.5
"1467","2012-10-25",1.48
"1468","2012-10-26",1.54
"1469","2012-10-31",1.61
"1470","2012-11-01",1.48
"1471","2012-11-02",1.58
"1472","2012-11-05",1.5
"1473","2012-11-06",1.51
"1474","2012-11-07",1.48
"1475","2012-11-08",1.48
"1476","2012-11-09",1.52
"1477","2012-11-12",1.48
"1478","2012-11-13",1.47
"1479","2012-11-14",1.49
"1480","2012-11-15",1.39
"1481","2012-11-16",1.23
"1482","2012-11-19",1.3
"1483","2012-11-20",1.46
"1484","2012-11-21",1.47
"1485","2012-11-23",1.49
"1486","2012-11-26",1.48
"1487","2012-11-27",1.39
"1488","2012-11-28",1.42
"1489","2012-11-29",1.43
"1490","2012-11-30",1.5
"1491","2012-12-03",1.42
"1492","2012-12-04",1.42
"1493","2012-12-05",1.4
"1494","2012-12-06",1.48
"1495","2012-12-07",1.53
"1496","2012-12-10",1.48
"1497","2012-12-11",1.57
"1498","2012-12-12",1.49
"1499","2012-12-13",1.59
"1500","2012-12-14",1.62
"1501","2012-12-17",1.7
"1502","2012-12-18",1.75
"1503","2012-12-19",1.81
"1504","2012-12-20",1.76
"1505","2012-12-21",1.77
"1506","2012-12-24",1.82
"1507","2012-12-26",1.79
"1508","2012-12-27",1.68
"1509","2012-12-28",1.66
"1510","2012-12-31",1.76
"1511","2013-01-02",1.76
"1512","2013-01-03",1.83
"1513","2013-01-04",1.83
"1514","2013-01-07",1.83
"1515","2013-01-08",1.86
"1516","2013-01-09",1.92
"1517","2013-01-10",1.88
"1518","2013-01-11",1.88
"1519","2013-01-14",1.89
"1520","2013-01-15",1.84
"1521","2013-01-16",1.87
"1522","2013-01-17",1.82
"1523","2013-01-18",1.89
"1524","2013-01-22",1.88
"1525","2013-01-23",1.85
"1526","2013-01-24",1.86
"1527","2013-01-25",1.94
"1528","2013-01-28",1.92
"1529","2013-01-29",1.95
"1530","2013-01-30",1.96
"1531","2013-01-31",1.89
"1532","2013-02-01",1.92
"1533","2013-02-04",1.92
"1534","2013-02-05",1.93
"1535","2013-02-06",1.91
"1536","2013-02-07",1.94
"1537","2013-02-08",1.88
"1538","2013-02-11",1.89
"1539","2013-02-12",1.88
"1540","2013-02-13",1.92
"1541","2013-02-14",1.88
"1542","2013-02-15",1.78
"1543","2013-02-19",1.82
"1544","2013-02-20",1.85
"1545","2013-02-21",1.8
"1546","2013-02-22",1.73
"1547","2013-02-25",1.69
"1548","2013-02-26",1.74
"1549","2013-02-27",1.65
"1550","2013-02-28",1.55
"1551","2013-03-01",1.59
"1552","2013-03-04",1.66
"1553","2013-03-05",1.71
"1554","2013-03-06",1.74
"1555","2013-03-07",1.71
"1556","2013-03-08",1.73
"1557","2013-03-11",1.67
"1558","2013-03-12",1.66
"1559","2013-03-13",1.7
"1560","2013-03-14",1.73
"1561","2013-03-15",1.75
"1562","2013-03-18",1.67
"1563","2013-03-19",1.74
"1564","2013-03-20",1.74
"1565","2013-03-21",1.7
"1566","2013-03-22",1.74
"1567","2013-03-25",1.7
"1568","2013-03-26",1.67
"1569","2013-03-27",1.7
"1570","2013-03-28",1.67
"1571","2013-04-01",1.73
"1572","2013-04-02",1.77
"1573","2013-04-03",1.77
"1574","2013-04-04",1.69
"1575","2013-04-05",1.74
"1576","2013-04-08",1.7
"1577","2013-04-09",1.62
"1578","2013-04-10",1.65
"1579","2013-04-11",1.61
"1580","2013-04-12",1.68
"1581","2013-04-15",1.67
"1582","2013-04-16",1.67
"1583","2013-04-17",1.61
"1584","2013-04-18",1.7
"1585","2013-04-19",1.63
"1586","2013-04-22",1.64
"1587","2013-04-23",1.66
"1588","2013-04-24",1.67
"1589","2013-04-25",1.71
"1590","2013-04-26",1.7
"1591","2013-04-29",1.66
"1592","2013-04-30",1.7
"1593","2013-05-01",1.77
"1594","2013-05-02",1.75
"1595","2013-05-03",1.75
"1596","2013-05-06",1.78
"1597","2013-05-07",1.8
"1598","2013-05-08",1.83
"1599","2013-05-09",1.8
"1600","2013-05-10",1.79
"1601","2013-05-13",1.78
"1602","2013-05-14",1.84
"1603","2013-05-15",1.82
"1604","2013-05-16",1.81
"1605","2013-05-17",1.83
"1606","2013-05-20",1.85
"1607","2013-05-21",1.85
"1608","2013-05-22",1.82
"1609","2013-05-23",1.8
"1610","2013-05-24",1.79
"1611","2013-05-28",1.77
"1612","2013-05-29",1.77
"1613","2013-05-30",1.79
"1614","2013-05-31",1.8
"1615","2013-06-03",1.79
"1616","2013-06-04",1.79
"1617","2013-06-05",1.79
"1618","2013-06-06",1.83
"1619","2013-06-07",1.85
"1620","2013-06-10",1.83
"1621","2013-06-11",1.79
"1622","2013-06-12",1.8
"1623","2013-06-13",1.8
"1624","2013-06-14",1.85
"1625","2013-06-17",1.82
"1626","2013-06-18",1.83
"1627","2013-06-19",1.83
"1628","2013-06-20",1.83
"1629","2013-06-21",1.84
"1630","2013-06-24",1.86
"1631","2013-06-25",1.75
"1632","2013-06-26",1.75
"1633","2013-06-27",1.8
"1634","2013-06-28",1.76
"1635","2013-07-01",1.74
"1636","2013-07-02",1.75
"1637","2013-07-03",1.75
"1638","2013-07-05",1.78
"1639","2013-07-08",1.8
"1640","2013-07-09",1.8
"1641","2013-07-10",1.8
"1642","2013-07-11",1.84
"1643","2013-07-12",1.85
"1644","2013-07-15",1.83
"1645","2013-07-16",1.84
"1646","2013-07-17",1.85
"1647","2013-07-18",1.88
"1648","2013-07-19",1.87
"1649","2013-07-22",1.87
"1650","2013-07-23",1.92
"1651","2013-07-24",1.88
"1652","2013-07-25",1.88
"1653","2013-07-26",1.92
"1654","2013-07-29",1.88
"1655","2013-07-30",1.94
"1656","2013-07-31",1.92
"1657","2013-08-01",1.92
"1658","2013-08-02",1.9
"1659","2013-08-05",1.94
"1660","2013-08-06",1.96
"1661","2013-08-07",1.93
"1662","2013-08-08",1.94
"1663","2013-08-09",1.92
"1664","2013-08-12",1.93
"1665","2013-08-13",1.9
"1666","2013-08-14",1.96
"1667","2013-08-15",1.99
"1668","2013-08-16",1.97
"1669","2013-08-19",1.93
"1670","2013-08-20",1.9
"1671","2013-08-21",1.95
"1672","2013-08-22",1.98
"1673","2013-08-23",1.95
"1674","2013-08-26",1.93
"1675","2013-08-27",1.97
"1676","2013-08-28",1.99
"1677","2013-08-29",1.99
"1678","2013-08-30",1.99
"1679","2013-09-03",1.96
"1680","2013-09-04",1.93
"1681","2013-09-05",1.89
"1682","2013-09-06",1.89
"1683","2013-09-09",1.94
"1684","2013-09-10",1.99
"1685","2013-09-11",1.96
"1686","2013-09-12",1.96
"1687","2013-09-13",1.95
"1688","2013-09-16",1.95
"1689","2013-09-17",1.98
"1690","2013-09-18",2.05
"1691","2013-09-19",2.07
"1692","2013-09-20",2.15
"1693","2013-09-23",2.18
"1694","2013-09-24",2.2
"1695","2013-09-25",2.23
"1696","2013-09-26",2.23
"1697","2013-09-27",2.2
"1698","2013-09-30",2.2
"1699","2013-10-01",2.18
"1700","2013-10-02",2.17
"1701","2013-10-03",2.18
"1702","2013-10-04",2.16
"1703","2013-10-07",2.18
"1704","2013-10-08",2.2
"1705","2013-10-09",2.23
"1706","2013-10-10",2.26
"1707","2013-10-11",2.46
"1708","2013-10-14",2.52
"1709","2013-10-15",2.66
"1710","2013-10-16",2.59
"1711","2013-10-17",2.72
"1712","2013-10-18",2.77
"1713","2013-10-21",2.72
"1714","2013-10-22",2.73
"1715","2013-10-23",2.6
"1716","2013-10-24",2.59
"1717","2013-10-25",2.53
"1718","2013-10-28",2.26
"1719","2013-10-29",2.26
"1720","2013-10-30",2.34
"1721","2013-10-31",2.26
"1722","2013-11-01",2.32
"1723","2013-11-04",2.24
"1724","2013-11-05",2.29
"1725","2013-11-06",2.3
"1726","2013-11-07",2.26
"1727","2013-11-08",2.31
"1728","2013-11-11",2.25
"1729","2013-11-12",2.25
"1730","2013-11-13",2.25
"1731","2013-11-14",2.21
"1732","2013-11-15",2.22
"1733","2013-11-18",2.16
"1734","2013-11-19",2.07
"1735","2013-11-20",2.08
"1736","2013-11-21",2.15
"1737","2013-11-22",2.3
"1738","2013-11-25",2.27
"1739","2013-11-26",2.47
"1740","2013-11-27",2.41
"1741","2013-11-29",2.5
"1742","2013-12-02",2.4
"1743","2013-12-03",2.3
"1744","2013-12-04",2.35
"1745","2013-12-05",2.31
"1746","2013-12-06",2.35
"1747","2013-12-09",2.34
"1748","2013-12-10",2.36
"1749","2013-12-11",2.32
"1750","2013-12-12",2.31
"1751","2013-12-13",2.26
"1752","2013-12-16",2.37
"1753","2013-12-17",2.39
"1754","2013-12-18",2.45
"1755","2013-12-19",2.44
"1756","2013-12-20",2.35
"1757","2013-12-23",2.27
"1758","2013-12-24",2.28
"1759","2013-12-26",2.21
"1760","2013-12-27",2.18
"1761","2013-12-30",2.19
"1762","2013-12-31",2.17
"1763","2014-01-02",2.11
"1764","2014-01-03",2.12
"1765","2014-01-06",2.04
"1766","2014-01-07",2.07
"1767","2014-01-08",2.08
"1768","2014-01-09",2.06
"1769","2014-01-10",2.07
"1770","2014-01-13",2.16
"1771","2014-01-14",2.15
"1772","2014-01-15",2.11
"1773","2014-01-16",2.12
"1774","2014-01-17",2.11
"1775","2014-01-21",2.17
"1776","2014-01-22",2.11
"1777","2014-01-23",1.85
"1778","2014-01-24",1.98
"1779","2014-01-27",1.93
"1780","2014-01-28",1.96
"1781","2014-01-29",1.84
"1782","2014-01-30",1.87
"1783","2014-01-31",1.85
"1784","2014-02-03",1.83
"1785","2014-02-04",1.84
"1786","2014-02-05",1.85
"1787","2014-02-06",1.97
"1788","2014-02-07",2.01
"1789","2014-02-10",2.02
"1790","2014-02-11",2.08
"1791","2014-02-12",2.15
"1792","2014-02-13",2.1
"1793","2014-02-14",2.22
"1794","2014-02-18",2.27
"1795","2014-02-19",2.18
"1796","2014-02-20",2.22
"1797","2014-02-21",2.27
"1798","2014-02-24",2.23
"1799","2014-02-25",2.12
"1800","2014-02-26",2.09
"1801","2014-02-27",2.07
"1802","2014-02-28",2.04
"1803","2014-03-03",2.03
"1804","2014-03-04",2.05
"1805","2014-03-05",2.06
"1806","2014-03-06",2.08
"1807","2014-03-07",2.06
"1808","2014-03-10",2.02
"1809","2014-03-11",2
"1810","2014-03-12",1.96
"1811","2014-03-13",1.92
"1812","2014-03-14",1.99
"1813","2014-03-17",2.02
"1814","2014-03-18",2.02
"1815","2014-03-19",1.96
"1816","2014-03-20",1.97
"1817","2014-03-21",2.01
"1818","2014-03-24",2.03
"1819","2014-03-25",2.05
"1820","2014-03-26",2.06
"1821","2014-03-27",2.26
"1822","2014-03-28",2.21
"1823","2014-03-31",2.4
"1824","2014-04-01",2.4
"1825","2014-04-02",2.38
"1826","2014-04-03",2.4
"1827","2014-04-04",2.42
"1828","2014-04-07",2.37
"1829","2014-04-08",2.48
"1830","2014-04-09",2.52
"1831","2014-04-10",2.47
"1832","2014-04-11",2.51
"1833","2014-04-14",2.55
"1834","2014-04-15",2.47
"1835","2014-04-16",2.47
"1836","2014-04-17",2.45
"1837","2014-04-21",2.39
"1838","2014-04-22",2.37
"1839","2014-04-23",2.41
"1840","2014-04-24",2.56
"1841","2014-04-25",2.54
"1842","2014-04-28",2.67
"1843","2014-04-29",2.61
"1844","2014-04-30",2.64
"1845","2014-05-01",2.59
"1846","2014-05-02",2.6
"1847","2014-05-05",2.74
"1848","2014-05-06",2.8
"1849","2014-05-07",2.78
"1850","2014-05-08",2.68
"1851","2014-05-09",2.77
"1852","2014-05-12",2.67
"1853","2014-05-13",2.65
"1854","2014-05-14",2.65
"1855","2014-05-15",2.54
"1856","2014-05-16",2.55
"1857","2014-05-19",2.58
"1858","2014-05-20",2.49
"1859","2014-05-21",2.59
"1860","2014-05-22",2.59
"1861","2014-05-23",2.67
"1862","2014-05-27",2.75
"1863","2014-05-28",2.78
"1864","2014-05-29",2.87
"1865","2014-05-30",2.98
"1866","2014-06-02",2.97
"1867","2014-06-03",2.92
"1868","2014-06-04",2.95
"1869","2014-06-05",3.12
"1870","2014-06-06",3.2
"1871","2014-06-09",3.26
"1872","2014-06-10",3.11
"1873","2014-06-11",3.11
"1874","2014-06-12",3
"1875","2014-06-13",3.01
"1876","2014-06-16",2.69
"1877","2014-06-17",2.7
"1878","2014-06-18",2.84
"1879","2014-06-19",2.7
"1880","2014-06-20",3
"1881","2014-06-23",3.04
"1882","2014-06-24",2.94
"1883","2014-06-25",2.85
"1884","2014-06-26",2.75
"1885","2014-06-27",2.79
"1886","2014-06-30",2.76
"1887","2014-07-01",2.82
"1888","2014-07-02",2.85
"1889","2014-07-03",2.94
"1890","2014-07-07",3.06
"1891","2014-07-08",3.12
"1892","2014-07-09",3.35
"1893","2014-07-10",3.43
"1894","2014-07-11",3.3
"1895","2014-07-14",3.13
"1896","2014-07-15",3.04
"1897","2014-07-16",3.02
"1898","2014-07-17",2.92
"1899","2014-07-18",3.15
"1900","2014-07-21",2.98
"1901","2014-07-22",2.92
"1902","2014-07-23",2.89
"1903","2014-07-24",2.94
"1904","2014-07-25",2.86
"1905","2014-07-28",2.86
"1906","2014-07-29",3
"1907","2014-07-30",3.38
"1908","2014-07-31",3.11
"1909","2014-08-01",3.08
"1910","2014-08-04",3.05
"1911","2014-08-05",2.9
"1912","2014-08-06",2.92
"1913","2014-08-07",2.92
"1914","2014-08-08",2.9
"1915","2014-08-11",2.91
"1916","2014-08-12",2.88
"1917","2014-08-13",2.88
"1918","2014-08-14",2.75
"1919","2014-08-15",2.8
"1920","2014-08-18",2.86
"1921","2014-08-19",2.81
"1922","2014-08-20",2.77
"1923","2014-08-21",2.7
"1924","2014-08-22",2.74
"1925","2014-08-25",2.77
"1926","2014-08-26",2.73
"1927","2014-08-27",2.72
"1928","2014-08-28",2.74
"1929","2014-08-29",2.75
"1930","2014-09-02",2.77
"1931","2014-09-03",2.91
"1932","2014-09-04",2.89
"1933","2014-09-05",3
"1934","2014-09-08",3.06
"1935","2014-09-09",3.03
"1936","2014-09-10",3.09
"1937","2014-09-11",3.21
"1938","2014-09-12",3.24
