"","date","DSWL"
"1004","2010-12-27",3.27
"1005","2010-12-28",3.24
"1006","2010-12-29",3.31
"1007","2010-12-30",3.28
"1008","2010-12-31",3.29
"1009","2011-01-03",3.26
"1010","2011-01-04",3.47
"1011","2011-01-05",3.47
"1012","2011-01-06",3.46
"1013","2011-01-07",3.49
"1014","2011-01-10",3.45
"1015","2011-01-11",3.37
"1016","2011-01-12",3.42
"1017","2011-01-13",3.44
"1018","2011-01-14",3.46
"1019","2011-01-18",3.4
"1020","2011-01-19",3.38
"1021","2011-01-20",3.33
"1022","2011-01-21",3.3
"1023","2011-01-24",3.24
"1024","2011-01-25",3.16
"1025","2011-01-26",3.15
"1026","2011-01-27",3.13
"1027","2011-01-28",3.06
"1028","2011-01-31",3.09
"1029","2011-02-01",3.1
"1030","2011-02-02",3.09
"1031","2011-02-03",3.1
"1032","2011-02-04",3.11
"1033","2011-02-07",3.1
"1034","2011-02-08",3.48
"1035","2011-02-09",3.58
"1036","2011-02-10",3.49
"1037","2011-02-11",3.35
"1038","2011-02-14",3.28
"1039","2011-02-15",3.24
"1040","2011-02-16",3.24
"1041","2011-02-17",3.22
"1042","2011-02-18",3.2
"1043","2011-02-22",3.25
"1044","2011-02-23",3.24
"1045","2011-02-24",3.36
"1046","2011-02-25",3.38
"1047","2011-02-28",3.4
"1048","2011-03-01",3.37
"1049","2011-03-02",3.41
"1050","2011-03-03",3.38
"1051","2011-03-04",3.39
"1052","2011-03-07",3.38
"1053","2011-03-08",3.39
"1054","2011-03-09",3.29
"1055","2011-03-10",3.22
"1056","2011-03-11",3.21
"1057","2011-03-14",3.21
"1058","2011-03-15",3.18
"1059","2011-03-16",3.07
"1060","2011-03-17",3.05
"1061","2011-03-18",3.06
"1062","2011-03-21",3.15
"1063","2011-03-22",3.07
"1064","2011-03-23",3.04
"1065","2011-03-24",3
"1066","2011-03-25",3
"1067","2011-03-28",3
"1068","2011-03-29",3
"1069","2011-03-30",2.98
"1070","2011-03-31",3
"1071","2011-04-01",3.08
"1072","2011-04-04",3.09
"1073","2011-04-05",3.04
"1074","2011-04-06",3.08
"1075","2011-04-07",3.18
"1076","2011-04-08",3.34
"1077","2011-04-11",3.18
"1078","2011-04-12",3.18
"1079","2011-04-13",3.25
"1080","2011-04-14",3.2
"1081","2011-04-15",3.11
"1082","2011-04-18",3.1
"1083","2011-04-19",3.24
"1084","2011-04-20",3.2
"1085","2011-04-21",3.19
"1086","2011-04-25",3.19
"1087","2011-04-26",3.16
"1088","2011-04-27",3.15
"1089","2011-04-28",3.14
"1090","2011-04-29",3.2
"1091","2011-05-02",3.19
"1092","2011-05-03",3.16
"1093","2011-05-04",3.11
"1094","2011-05-05",3.16
"1095","2011-05-06",3.15
"1096","2011-05-09",3.19
"1097","2011-05-10",3.18
"1098","2011-05-11",3.11
"1099","2011-05-12",3.12
"1100","2011-05-13",3.13
"1101","2011-05-16",3.04
"1102","2011-05-17",3.06
"1103","2011-05-18",3.07
"1104","2011-05-19",3.07
"1105","2011-05-20",3.05
"1106","2011-05-23",3.06
"1107","2011-05-24",3.04
"1108","2011-05-25",2.99
"1109","2011-05-26",2.9
"1110","2011-05-27",2.85
"1111","2011-05-31",2.88
"1112","2011-06-01",3.04
"1113","2011-06-02",3.03
"1114","2011-06-03",3.02
"1115","2011-06-06",2.89
"1116","2011-06-07",2.81
"1117","2011-06-08",2.64
"1118","2011-06-09",2.77
"1119","2011-06-10",2.77
"1120","2011-06-13",2.73
"1121","2011-06-14",2.75
"1122","2011-06-15",2.61
"1123","2011-06-16",2.64
"1124","2011-06-17",2.72
"1125","2011-06-20",2.6
"1126","2011-06-21",2.65
"1127","2011-06-22",2.58
"1128","2011-06-23",2.57
"1129","2011-06-24",2.61
"1130","2011-06-27",2.62
"1131","2011-06-28",2.59
"1132","2011-06-29",2.84
"1133","2011-06-30",2.97
"1134","2011-07-01",2.99
"1135","2011-07-05",2.99
"1136","2011-07-06",2.86
"1137","2011-07-07",2.88
"1138","2011-07-08",3
"1139","2011-07-11",2.82
"1140","2011-07-12",2.76
"1141","2011-07-13",2.97
"1142","2011-07-14",2.97
"1143","2011-07-15",2.88
"1144","2011-07-18",2.95
"1145","2011-07-19",2.78
"1146","2011-07-20",2.77
"1147","2011-07-21",2.88
"1148","2011-07-22",2.9
"1149","2011-07-25",2.95
"1150","2011-07-26",2.91
"1151","2011-07-27",2.86
"1152","2011-07-28",2.89
"1153","2011-07-29",2.93
"1154","2011-08-01",2.94
"1155","2011-08-02",2.83
"1156","2011-08-03",2.81
"1157","2011-08-04",2.79
"1158","2011-08-05",2.68
"1159","2011-08-08",2.5
"1160","2011-08-09",2.68
"1161","2011-08-10",2.67
"1162","2011-08-11",2.65
"1163","2011-08-12",2.66
"1164","2011-08-15",2.7
"1165","2011-08-16",2.7
"1166","2011-08-17",2.69
"1167","2011-08-18",2.55
"1168","2011-08-19",2.5
"1169","2011-08-22",2.39
"1170","2011-08-23",2.36
"1171","2011-08-24",2.41
"1172","2011-08-25",2.4
"1173","2011-08-26",2.94
"1174","2011-08-29",3.25
"1175","2011-08-30",3.38
"1176","2011-08-31",3.2
"1177","2011-09-01",3.13
"1178","2011-09-02",3.24
"1179","2011-09-06",3.05
"1180","2011-09-07",2.95
"1181","2011-09-08",2.92
"1182","2011-09-09",2.76
"1183","2011-09-12",2.56
"1184","2011-09-13",2.6
"1185","2011-09-14",2.53
"1186","2011-09-15",2.64
"1187","2011-09-16",2.6
"1188","2011-09-19",2.66
"1189","2011-09-20",2.65
"1190","2011-09-21",2.65
"1191","2011-09-22",2.55
"1192","2011-09-23",2.51
"1193","2011-09-26",2.61
"1194","2011-09-27",2.55
"1195","2011-09-28",2.51
"1196","2011-09-29",2.52
"1197","2011-09-30",2.55
"1198","2011-10-03",2.45
"1199","2011-10-04",2.34
"1200","2011-10-05",2.39
"1201","2011-10-06",2.42
"1202","2011-10-07",2.39
"1203","2011-10-10",2.5
"1204","2011-10-11",2.46
"1205","2011-10-12",2.39
"1206","2011-10-13",2.39
"1207","2011-10-14",2.39
"1208","2011-10-17",2.35
"1209","2011-10-18",2.39
"1210","2011-10-19",2.45
"1211","2011-10-20",2.4
"1212","2011-10-21",2.36
"1213","2011-10-24",2.35
"1214","2011-10-25",2.3
"1215","2011-10-26",2.36
"1216","2011-10-27",2.33
"1217","2011-10-28",2.38
"1218","2011-10-31",2.47
"1219","2011-11-01",2.35
"1220","2011-11-02",2.31
"1221","2011-11-03",2.35
"1222","2011-11-04",2.35
"1223","2011-11-07",2.35
"1224","2011-11-08",2.31
"1225","2011-11-09",2.34
"1226","2011-11-10",2.29
"1227","2011-11-11",2.32
"1228","2011-11-14",2.55
"1229","2011-11-15",2.48
"1230","2011-11-16",2.34
"1231","2011-11-17",2.31
"1232","2011-11-18",2.46
"1233","2011-11-21",2.35
"1234","2011-11-22",2.35
"1235","2011-11-23",2.36
"1236","2011-11-25",2.34
"1237","2011-11-28",2.34
"1238","2011-11-29",2.3
"1239","2011-11-30",2.3
"1240","2011-12-01",2.31
"1241","2011-12-02",2.32
"1242","2011-12-05",2.31
"1243","2011-12-06",2.29
"1244","2011-12-07",2.28
"1245","2011-12-08",2.26
"1246","2011-12-09",2.3
"1247","2011-12-12",2.21
"1248","2011-12-13",2.2
"1249","2011-12-14",2.25
"1250","2011-12-15",2.23
"1251","2011-12-16",2.23
"1252","2011-12-19",2.3
"1253","2011-12-20",2.21
"1254","2011-12-21",2.2
"1255","2011-12-22",2.15
"1256","2011-12-23",2.12
"1257","2011-12-27",2.09
"1258","2011-12-28",2.05
"1259","2011-12-29",2.03
"1260","2011-12-30",2.15
"1261","2012-01-03",2.17
"1262","2012-01-04",2.14
"1263","2012-01-05",2.17
"1264","2012-01-06",2.07
"1265","2012-01-09",2.11
"1266","2012-01-10",2.11
"1267","2012-01-11",2.09
"1268","2012-01-12",2.11
"1269","2012-01-13",2.1
"1270","2012-01-17",2.08
"1271","2012-01-18",2.09
"1272","2012-01-19",2.1
"1273","2012-01-20",2.11
"1274","2012-01-23",2.18
"1275","2012-01-24",2.15
"1276","2012-01-25",2.13
"1277","2012-01-26",2.17
"1278","2012-01-27",2.16
"1279","2012-01-30",2.1
"1280","2012-01-31",2.14
"1281","2012-02-01",2.12
"1282","2012-02-02",2.11
"1283","2012-02-03",2.13
"1284","2012-02-06",2.15
"1285","2012-02-07",2.12
"1286","2012-02-08",2.07
"1287","2012-02-09",2.11
"1288","2012-02-10",2.08
"1289","2012-02-13",2.11
"1290","2012-02-14",2.09
"1291","2012-02-15",2.1
"1292","2012-02-16",2.13
"1293","2012-02-17",2.05
"1294","2012-02-21",2.08
"1295","2012-02-22",2.1
"1296","2012-02-23",2.1
"1297","2012-02-24",2.09
"1298","2012-02-27",2.1
"1299","2012-02-28",2.01
"1300","2012-02-29",1.96
"1301","2012-03-01",1.98
"1302","2012-03-02",2
"1303","2012-03-05",2.13
"1304","2012-03-06",2.09
"1305","2012-03-07",2.14
"1306","2012-03-08",2.16
"1307","2012-03-09",2.14
"1308","2012-03-12",2.1
"1309","2012-03-13",2.17
"1310","2012-03-14",2.3
"1311","2012-03-15",2.47
"1312","2012-03-16",2.46
"1313","2012-03-19",2.39
"1314","2012-03-20",2.27
"1315","2012-03-21",2.23
"1316","2012-03-22",2.33
"1317","2012-03-23",2.25
"1318","2012-03-26",2.38
"1319","2012-03-27",2.41
"1320","2012-03-28",2.31
"1321","2012-03-29",2.39
"1322","2012-03-30",2.44
"1323","2012-04-02",2.44
"1324","2012-04-03",2.43
"1325","2012-04-04",2.45
"1326","2012-04-05",2.51
"1327","2012-04-09",2.54
"1328","2012-04-10",2.51
"1329","2012-04-11",2.57
"1330","2012-04-12",2.55
"1331","2012-04-13",2.63
"1332","2012-04-16",2.63
"1333","2012-04-17",2.62
"1334","2012-04-18",2.67
"1335","2012-04-19",2.66
"1336","2012-04-20",2.65
"1337","2012-04-23",2.66
"1338","2012-04-24",2.65
"1339","2012-04-25",2.7
"1340","2012-04-26",2.66
"1341","2012-04-27",2.65
"1342","2012-04-30",2.69
"1343","2012-05-01",2.69
"1344","2012-05-02",2.69
"1345","2012-05-03",2.65
"1346","2012-05-04",2.65
"1347","2012-05-07",2.64
"1348","2012-05-08",2.62
"1349","2012-05-09",2.63
"1350","2012-05-10",2.66
"1351","2012-05-11",2.68
"1352","2012-05-14",2.7
"1353","2012-05-15",2.51
"1354","2012-05-16",2.55
"1355","2012-05-17",2.5
"1356","2012-05-18",2.5
"1357","2012-05-21",2.56
"1358","2012-05-22",2.58
"1359","2012-05-23",2.41
"1360","2012-05-24",2.46
"1361","2012-05-25",2.55
"1362","2012-05-29",2.58
"1363","2012-05-30",2.58
"1364","2012-05-31",2.58
"1365","2012-06-01",2.46
"1366","2012-06-04",2.44
"1367","2012-06-05",2.45
"1368","2012-06-06",2.46
"1369","2012-06-07",2.44
"1370","2012-06-08",2.55
"1371","2012-06-11",2.56
"1372","2012-06-12",2.7
"1373","2012-06-13",2.58
"1374","2012-06-14",2.58
"1375","2012-06-15",2.59
"1376","2012-06-18",2.81
"1377","2012-06-19",2.72
"1378","2012-06-20",2.62
"1379","2012-06-21",2.62
"1380","2012-06-22",2.75
"1381","2012-06-25",2.74
"1382","2012-06-26",2.83
"1383","2012-06-27",2.65
"1384","2012-06-28",2.74
"1385","2012-06-29",2.78
"1386","2012-07-02",2.84
"1387","2012-07-03",2.68
"1388","2012-07-05",2.74
"1389","2012-07-06",2.74
"1390","2012-07-09",2.65
"1391","2012-07-10",2.7
"1392","2012-07-11",2.62
"1393","2012-07-12",2.7
"1394","2012-07-13",2.77
"1395","2012-07-16",2.73
"1396","2012-07-17",2.72
"1397","2012-07-18",2.7
"1398","2012-07-19",2.65
"1399","2012-07-20",2.6
"1400","2012-07-23",2.67
"1401","2012-07-24",2.56
"1402","2012-07-25",2.54
"1403","2012-07-26",2.58
"1404","2012-07-27",2.64
"1405","2012-07-30",2.73
"1406","2012-07-31",2.76
"1407","2012-08-01",2.76
"1408","2012-08-02",2.68
"1409","2012-08-03",2.69
"1410","2012-08-06",2.82
"1411","2012-08-07",2.75
"1412","2012-08-08",2.72
"1413","2012-08-09",2.75
"1414","2012-08-10",2.79
"1415","2012-08-13",2.81
"1416","2012-08-14",2.8
"1417","2012-08-15",2.84
"1418","2012-08-16",2.82
"1419","2012-08-17",2.81
"1420","2012-08-20",2.82
"1421","2012-08-21",2.81
"1422","2012-08-22",2.8
"1423","2012-08-23",2.79
"1424","2012-08-24",2.75
"1425","2012-08-27",2.62
"1426","2012-08-28",2.61
"1427","2012-08-29",2.62
"1428","2012-08-30",2.72
"1429","2012-08-31",2.68
"1430","2012-09-04",2.61
"1431","2012-09-05",2.72
"1432","2012-09-06",2.77
"1433","2012-09-07",2.63
"1434","2012-09-10",2.71
"1435","2012-09-11",2.73
"1436","2012-09-12",2.8
"1437","2012-09-13",2.8
"1438","2012-09-14",2.78
"1439","2012-09-17",2.81
"1440","2012-09-18",2.78
"1441","2012-09-19",2.82
"1442","2012-09-20",2.8
"1443","2012-09-21",2.76
"1444","2012-09-24",2.81
"1445","2012-09-25",2.82
"1446","2012-09-26",2.78
"1447","2012-09-27",2.79
"1448","2012-09-28",2.76
"1449","2012-10-01",2.7
"1450","2012-10-02",2.7
"1451","2012-10-03",2.74
"1452","2012-10-04",2.61
"1453","2012-10-05",2.79
"1454","2012-10-08",2.72
"1455","2012-10-09",2.67
"1456","2012-10-10",2.71
"1457","2012-10-11",2.68
"1458","2012-10-12",2.72
"1459","2012-10-15",2.64
"1460","2012-10-16",2.72
"1461","2012-10-17",2.68
"1462","2012-10-18",2.7
"1463","2012-10-19",2.72
"1464","2012-10-22",2.65
"1465","2012-10-23",2.64
"1466","2012-10-24",2.64
"1467","2012-10-25",2.61
"1468","2012-10-26",2.7
"1469","2012-10-31",2.63
"1470","2012-11-01",2.65
"1471","2012-11-02",2.58
"1472","2012-11-05",2.68
"1473","2012-11-06",2.69
"1474","2012-11-07",2.63
"1475","2012-11-08",2.66
"1476","2012-11-09",2.6
"1477","2012-11-12",2.72
"1478","2012-11-13",2.66
"1479","2012-11-14",2.6
"1480","2012-11-15",2.64
"1481","2012-11-16",2.65
"1482","2012-11-19",2.63
"1483","2012-11-20",2.68
"1484","2012-11-21",2.64
"1485","2012-11-23",2.61
"1486","2012-11-26",2.62
"1487","2012-11-27",2.62
"1488","2012-11-28",2.65
"1489","2012-11-29",2.66
"1490","2012-11-30",2.6
"1491","2012-12-03",2.53
"1492","2012-12-04",2.6
"1493","2012-12-05",2.5
"1494","2012-12-06",2.3
"1495","2012-12-07",2.35
"1496","2012-12-10",2.48
"1497","2012-12-11",2.55
"1498","2012-12-12",2.56
"1499","2012-12-13",2.53
"1500","2012-12-14",2.56
"1501","2012-12-17",2.43
"1502","2012-12-18",2.44
"1503","2012-12-19",2.49
"1504","2012-12-20",2.4
"1505","2012-12-21",2.38
"1506","2012-12-24",2.36
"1507","2012-12-26",2.48
"1508","2012-12-27",2.45
"1509","2012-12-28",2.35
"1510","2012-12-31",2.4
"1511","2013-01-02",2.44
"1512","2013-01-03",2.51
"1513","2013-01-04",2.45
"1514","2013-01-07",2.61
"1515","2013-01-08",2.58
"1516","2013-01-09",2.58
"1517","2013-01-10",2.55
"1518","2013-01-11",2.58
"1519","2013-01-14",2.58
"1520","2013-01-15",2.53
"1521","2013-01-16",2.52
"1522","2013-01-17",2.52
"1523","2013-01-18",2.55
"1524","2013-01-22",2.5
"1525","2013-01-23",2.54
"1526","2013-01-24",2.51
"1527","2013-01-25",2.54
"1528","2013-01-28",2.46
"1529","2013-01-29",2.49
"1530","2013-01-30",2.46
"1531","2013-01-31",2.46
"1532","2013-02-01",2.5
"1533","2013-02-04",2.48
"1534","2013-02-05",2.5
"1535","2013-02-06",2.51
"1536","2013-02-07",2.56
"1537","2013-02-08",2.62
"1538","2013-02-11",2.57
"1539","2013-02-12",2.59
"1540","2013-02-13",2.59
"1541","2013-02-14",2.56
"1542","2013-02-15",2.54
"1543","2013-02-19",2.56
"1544","2013-02-20",2.56
"1545","2013-02-21",2.55
"1546","2013-02-22",2.54
"1547","2013-02-25",2.52
"1548","2013-02-26",2.57
"1549","2013-02-27",2.53
"1550","2013-02-28",2.55
"1551","2013-03-01",2.55
"1552","2013-03-04",2.54
"1553","2013-03-05",2.56
"1554","2013-03-06",2.52
"1555","2013-03-07",2.55
"1556","2013-03-08",2.56
"1557","2013-03-11",2.49
"1558","2013-03-12",2.6
"1559","2013-03-13",2.58
"1560","2013-03-14",2.55
"1561","2013-03-15",2.47
"1562","2013-03-18",2.51
"1563","2013-03-19",2.59
"1564","2013-03-20",2.59
"1565","2013-03-21",2.59
"1566","2013-03-22",2.53
"1567","2013-03-25",2.49
"1568","2013-03-26",2.6
"1569","2013-03-27",2.52
"1570","2013-03-28",2.54
"1571","2013-04-01",2.55
"1572","2013-04-02",2.47
"1573","2013-04-03",2.25
"1574","2013-04-04",2.5
"1575","2013-04-05",2.5
"1576","2013-04-08",2.52
"1577","2013-04-09",2.54
"1578","2013-04-10",2.68
"1579","2013-04-11",2.5
"1580","2013-04-12",2.53
"1581","2013-04-15",2.28
"1582","2013-04-16",2.55
"1583","2013-04-17",2.59
"1584","2013-04-18",2.54
"1585","2013-04-19",2.55
"1586","2013-04-22",2.57
"1587","2013-04-23",2.58
"1588","2013-04-24",2.64
"1589","2013-04-25",2.65
"1590","2013-04-26",2.65
"1591","2013-04-29",2.67
"1592","2013-04-30",2.65
"1593","2013-05-01",2.65
"1594","2013-05-02",2.52
"1595","2013-05-03",2.54
"1596","2013-05-06",2.56
"1597","2013-05-07",2.66
"1598","2013-05-08",2.64
"1599","2013-05-09",2.7
"1600","2013-05-10",2.65
"1601","2013-05-13",2.64
"1602","2013-05-14",2.61
"1603","2013-05-15",2.64
"1604","2013-05-16",2.61
"1605","2013-05-17",2.58
"1606","2013-05-20",2.64
"1607","2013-05-21",2.64
"1608","2013-05-22",2.65
"1609","2013-05-23",2.66
"1610","2013-05-24",2.66
"1611","2013-05-28",2.58
"1612","2013-05-29",2.63
"1613","2013-05-30",2.66
"1614","2013-05-31",2.66
"1615","2013-06-03",2.58
"1616","2013-06-04",2.62
"1617","2013-06-05",2.63
"1618","2013-06-06",2.67
"1619","2013-06-07",2.65
"1620","2013-06-10",2.64
"1621","2013-06-11",2.69
"1622","2013-06-12",2.7
"1623","2013-06-13",2.52
"1624","2013-06-14",2.54
"1625","2013-06-17",2.52
"1626","2013-06-18",2.54
"1627","2013-06-19",2.55
"1628","2013-06-20",2.5
"1629","2013-06-21",2.5
"1630","2013-06-24",2.5
"1631","2013-06-25",2.53
"1632","2013-06-26",2.53
"1633","2013-06-27",2.51
"1634","2013-06-28",2.49
"1635","2013-07-01",2.44
"1636","2013-07-02",2.44
"1637","2013-07-03",2.5
"1638","2013-07-05",2.47
"1639","2013-07-08",2.42
"1640","2013-07-09",2.45
"1641","2013-07-10",2.42
"1642","2013-07-11",2.45
"1643","2013-07-12",2.38
"1644","2013-07-15",2.38
"1645","2013-07-16",2.4
"1646","2013-07-17",2.41
"1647","2013-07-18",2.41
"1648","2013-07-19",2.42
"1649","2013-07-22",2.5
"1650","2013-07-23",2.5
"1651","2013-07-24",2.5
"1652","2013-07-25",2.5
"1653","2013-07-26",2.52
"1654","2013-07-29",2.54
"1655","2013-07-30",2.54
"1656","2013-07-31",2.59
"1657","2013-08-01",2.55
"1658","2013-08-02",2.59
"1659","2013-08-05",2.56
"1660","2013-08-06",2.56
"1661","2013-08-07",2.59
"1662","2013-08-08",2.55
"1663","2013-08-09",2.53
"1664","2013-08-12",2.58
"1665","2013-08-13",2.57
"1666","2013-08-14",2.6
"1667","2013-08-15",2.55
"1668","2013-08-16",2.55
"1669","2013-08-19",2.56
"1670","2013-08-20",2.56
"1671","2013-08-21",2.57
"1672","2013-08-22",2.57
"1673","2013-08-23",2.54
"1674","2013-08-26",2.5
"1675","2013-08-27",2.49
"1676","2013-08-28",2.45
"1677","2013-08-29",2.48
"1678","2013-08-30",2.49
"1679","2013-09-03",2.5
"1680","2013-09-04",2.58
"1681","2013-09-05",2.53
"1682","2013-09-06",2.52
"1683","2013-09-09",2.57
"1684","2013-09-10",2.54
"1685","2013-09-11",2.46
"1686","2013-09-12",2.52
"1687","2013-09-13",2.49
"1688","2013-09-16",2.5
"1689","2013-09-17",2.55
"1690","2013-09-18",2.51
"1691","2013-09-19",2.51
"1692","2013-09-20",2.5
"1693","2013-09-23",2.51
"1694","2013-09-24",2.45
"1695","2013-09-25",2.42
"1696","2013-09-26",2.47
"1697","2013-09-27",2.41
"1698","2013-09-30",2.45
"1699","2013-10-01",2.47
"1700","2013-10-02",2.55
"1701","2013-10-03",2.49
"1702","2013-10-04",2.54
"1703","2013-10-07",2.52
"1704","2013-10-08",2.46
"1705","2013-10-09",2.5
"1706","2013-10-10",2.5
"1707","2013-10-11",2.49
"1708","2013-10-14",2.5
"1709","2013-10-15",2.5
"1710","2013-10-16",2.55
"1711","2013-10-17",2.55
"1712","2013-10-18",2.57
"1713","2013-10-21",2.49
"1714","2013-10-22",2.53
"1715","2013-10-23",2.5
"1716","2013-10-24",2.55
"1717","2013-10-25",2.53
"1718","2013-10-28",2.54
"1719","2013-10-29",2.58
"1720","2013-10-30",2.51
"1721","2013-10-31",2.51
"1722","2013-11-01",2.5
"1723","2013-11-04",2.46
"1724","2013-11-05",2.5
"1725","2013-11-06",2.47
"1726","2013-11-07",2.56
"1727","2013-11-08",2.52
"1728","2013-11-11",2.54
"1729","2013-11-12",2.55
"1730","2013-11-13",2.45
"1731","2013-11-14",2.43
"1732","2013-11-15",2.43
"1733","2013-11-18",2.44
"1734","2013-11-19",2.45
"1735","2013-11-20",2.44
"1736","2013-11-21",2.5
"1737","2013-11-22",2.5
"1738","2013-11-25",2.49
"1739","2013-11-26",2.43
"1740","2013-11-27",2.4
"1741","2013-11-29",2.45
"1742","2013-12-02",2.41
"1743","2013-12-03",2.42
"1744","2013-12-04",2.47
"1745","2013-12-05",2.47
"1746","2013-12-06",2.49
"1747","2013-12-09",2.5
"1748","2013-12-10",2.48
"1749","2013-12-11",2.47
"1750","2013-12-12",2.42
"1751","2013-12-13",2.41
"1752","2013-12-16",2.42
"1753","2013-12-17",2.4
"1754","2013-12-18",2.36
"1755","2013-12-19",2.39
"1756","2013-12-20",2.41
"1757","2013-12-23",2.39
"1758","2013-12-24",2.4
"1759","2013-12-26",2.38
"1760","2013-12-27",2.29
"1761","2013-12-30",2.27
"1762","2013-12-31",2.24
"1763","2014-01-02",2.26
"1764","2014-01-03",2.25
"1765","2014-01-06",2.23
"1766","2014-01-07",2.27
"1767","2014-01-08",2.27
"1768","2014-01-09",2.43
"1769","2014-01-10",2.52
"1770","2014-01-13",2.53
"1771","2014-01-14",2.51
"1772","2014-01-15",2.52
"1773","2014-01-16",2.45
"1774","2014-01-17",2.41
"1775","2014-01-21",2.39
"1776","2014-01-22",2.39
"1777","2014-01-23",2.42
"1778","2014-01-24",2.43
"1779","2014-01-27",2.41
"1780","2014-01-28",2.4
"1781","2014-01-29",2.39
"1782","2014-01-30",2.37
"1783","2014-01-31",2.39
"1784","2014-02-03",2.31
"1785","2014-02-04",2.3
"1786","2014-02-05",2.36
"1787","2014-02-06",2.33
"1788","2014-02-07",2.32
"1789","2014-02-10",2.32
"1790","2014-02-11",2.3
"1791","2014-02-12",2.28
"1792","2014-02-13",2.27
"1793","2014-02-14",2.29
"1794","2014-02-18",2.32
"1795","2014-02-19",2.25
"1796","2014-02-20",2.3
"1797","2014-02-21",2.32
"1798","2014-02-24",2.33
"1799","2014-02-25",2.27
"1800","2014-02-26",2.27
"1801","2014-02-27",2.26
"1802","2014-02-28",2.27
"1803","2014-03-03",2.28
"1804","2014-03-04",2.28
"1805","2014-03-05",2.3
"1806","2014-03-06",2.31
"1807","2014-03-07",2.3
"1808","2014-03-10",2.33
"1809","2014-03-11",2.32
"1810","2014-03-12",2.32
"1811","2014-03-13",2.26
"1812","2014-03-14",2.24
"1813","2014-03-17",2.24
"1814","2014-03-18",2.26
"1815","2014-03-19",2.25
"1816","2014-03-20",2.19
"1817","2014-03-21",2.15
"1818","2014-03-24",2.11
"1819","2014-03-25",2.06
"1820","2014-03-26",2.01
"1821","2014-03-27",2.01
"1822","2014-03-28",2.15
"1823","2014-03-31",2.07
"1824","2014-04-01",2.18
"1825","2014-04-02",2.18
"1826","2014-04-03",2.18
"1827","2014-04-04",2.16
"1828","2014-04-07",2.16
"1829","2014-04-08",2.16
"1830","2014-04-09",2.16
"1831","2014-04-10",2.15
"1832","2014-04-11",2.11
"1833","2014-04-14",2.09
"1834","2014-04-15",2.09
"1835","2014-04-16",2.1
"1836","2014-04-17",2.14
"1837","2014-04-21",2.1
"1838","2014-04-22",2.14
"1839","2014-04-23",2.1
"1840","2014-04-24",2.09
"1841","2014-04-25",2.1
"1842","2014-04-28",2.09
"1843","2014-04-29",2.08
"1844","2014-04-30",2.08
"1845","2014-05-01",2.08
"1846","2014-05-02",2.08
"1847","2014-05-05",2.08
"1848","2014-05-06",2.03
"1849","2014-05-07",2.01
"1850","2014-05-08",2.01
"1851","2014-05-09",2
"1852","2014-05-12",2.01
"1853","2014-05-13",2.03
"1854","2014-05-14",2.03
"1855","2014-05-15",2.03
"1856","2014-05-16",2.02
"1857","2014-05-19",2.04
"1858","2014-05-20",2.01
"1859","2014-05-21",2.05
"1860","2014-05-22",2.06
"1861","2014-05-23",2.07
"1862","2014-05-27",2.13
"1863","2014-05-28",2.07
"1864","2014-05-29",2.1
"1865","2014-05-30",2.11
"1866","2014-06-02",2.12
"1867","2014-06-03",2.18
"1868","2014-06-04",2.22
"1869","2014-06-05",2.21
"1870","2014-06-06",2.15
"1871","2014-06-09",2.16
"1872","2014-06-10",2.18
"1873","2014-06-11",2.14
"1874","2014-06-12",2.16
"1875","2014-06-13",2.14
"1876","2014-06-16",2.14
"1877","2014-06-17",2.17
"1878","2014-06-18",2.14
"1879","2014-06-19",2.05
"1880","2014-06-20",2.01
"1881","2014-06-23",2.04
"1882","2014-06-24",2.04
"1883","2014-06-25",2.05
"1884","2014-06-26",2.08
"1885","2014-06-27",2.05
"1886","2014-06-30",2.06
"1887","2014-07-01",2.05
"1888","2014-07-02",2.08
"1889","2014-07-03",2.08
"1890","2014-07-07",2.14
"1891","2014-07-08",2.08
"1892","2014-07-09",2.11
"1893","2014-07-10",2.12
"1894","2014-07-11",2.12
"1895","2014-07-14",2.12
"1896","2014-07-15",2.13
"1897","2014-07-16",2.17
"1898","2014-07-17",2.15
"1899","2014-07-18",2.16
"1900","2014-07-21",2.12
"1901","2014-07-22",2.14
"1902","2014-07-23",2.1
"1903","2014-07-24",2.12
"1904","2014-07-25",2.14
"1905","2014-07-28",2.06
"1906","2014-07-29",2.09
"1907","2014-07-30",2.09
"1908","2014-07-31",2.09
"1909","2014-08-01",2.12
"1910","2014-08-04",2.13
"1911","2014-08-05",2.13
"1912","2014-08-06",2.14
"1913","2014-08-07",2.15
"1914","2014-08-08",2.17
"1915","2014-08-11",2.17
"1916","2014-08-12",2.19
"1917","2014-08-13",2.18
"1918","2014-08-14",2.2
"1919","2014-08-15",2.23
"1920","2014-08-18",2.17
"1921","2014-08-19",2.2
"1922","2014-08-20",2.22
"1923","2014-08-21",2.2
"1924","2014-08-22",2.23
"1925","2014-08-25",2.18
"1926","2014-08-26",2.2
"1927","2014-08-27",2.22
"1928","2014-08-28",2.19
"1929","2014-08-29",2.2
"1930","2014-09-02",2.21
"1931","2014-09-03",2.17
"1932","2014-09-04",2.16
"1933","2014-09-05",2.15
"1934","2014-09-08",2.16
"1935","2014-09-09",2.21
"1936","2014-09-10",2.17
