"","date","DBVT"
"961","2018-08-15",18.32
"962","2018-08-16",18.389999
"963","2018-08-17",18.799999
"964","2018-08-20",19.27
"965","2018-08-21",20.629999
"966","2018-08-22",20.799999
"967","2018-08-23",21.280001
"968","2018-08-24",21.389999
"969","2018-08-27",21.9
"970","2018-08-28",22.09
"971","2018-08-29",22.27
"972","2018-08-30",22.24
"973","2018-08-31",22.24
"974","2018-09-04",21.549999
"975","2018-09-05",21.639999
"976","2018-09-06",21.450001
"977","2018-09-07",21.879999
"978","2018-09-10",22.27
"979","2018-09-11",22.129999
"980","2018-09-12",23.200001
"981","2018-09-13",23.530001
"982","2018-09-14",23.809999
"983","2018-09-17",24.02
"984","2018-09-18",24.18
"985","2018-09-19",24.030001
"986","2018-09-20",24.16
"987","2018-09-21",24.58
"988","2018-09-24",24.16
"989","2018-09-25",23.82
"990","2018-09-26",23.52
"991","2018-09-27",23.17
"992","2018-09-28",22.459999
"993","2018-10-01",21.85
"994","2018-10-02",21.209999
"995","2018-10-03",21
"996","2018-10-04",20.219999
"997","2018-10-05",19.139999
"998","2018-10-08",18.48
"999","2018-10-09",18.08
"1000","2018-10-10",17.530001
"1001","2018-10-11",18.549999
"1002","2018-10-12",18.41
"1003","2018-10-15",18.43
"1004","2018-10-16",19.290001
"1005","2018-10-17",19.42
"1006","2018-10-18",19.059999
"1007","2018-10-19",18.91
"1008","2018-10-22",18.68
"1009","2018-10-23",18.309999
"1010","2018-10-24",18.040001
"1011","2018-10-25",18.16
"1012","2018-10-26",18.299999
"1013","2018-10-29",18.58
"1014","2018-10-30",18.209999
"1015","2018-10-31",18.440001
"1016","2018-11-01",19.040001
"1017","2018-11-02",19.639999
"1018","2018-11-05",19.139999
"1019","2018-11-06",19.4
"1020","2018-11-07",20.030001
"1021","2018-11-08",20
"1022","2018-11-09",19.200001
"1023","2018-11-12",17.700001
"1024","2018-11-13",16.530001
"1025","2018-11-14",16.370001
"1026","2018-11-15",16.35
"1027","2018-11-16",16.67
"1028","2018-11-19",16.08
"1029","2018-11-20",15.45
"1030","2018-11-21",15.4
"1031","2018-11-23",14.93
"1032","2018-11-26",15.3
"1033","2018-11-27",15.13
"1034","2018-11-28",15.64
"1035","2018-11-29",15.48
"1036","2018-11-30",15.1
"1037","2018-12-03",15.16
"1038","2018-12-04",14.57
"1039","2018-12-06",14.53
"1040","2018-12-07",14.29
"1041","2018-12-10",13.96
"1042","2018-12-11",14.39
"1043","2018-12-12",15.56
"1044","2018-12-13",15.38
"1045","2018-12-14",15.26
"1046","2018-12-17",14.76
"1047","2018-12-18",14.69
"1048","2018-12-19",14.15
"1049","2018-12-20",5.76
"1050","2018-12-21",6.7
"1051","2018-12-24",5.78
"1052","2018-12-26",6.05
"1053","2018-12-27",6.12
"1054","2018-12-28",5.75
"1055","2018-12-31",6.42
"1056","2019-01-02",6.99
"1057","2019-01-03",7.43
"1058","2019-01-04",7.75
"1059","2019-01-07",7.38
"1060","2019-01-08",7.27
"1061","2019-01-09",7.67
"1062","2019-01-10",8
"1063","2019-01-11",7.97
"1064","2019-01-14",7.92
"1065","2019-01-15",7.92
"1066","2019-01-16",7.39
"1067","2019-01-17",7.28
"1068","2019-01-18",7.08
"1069","2019-01-22",6.57
"1070","2019-01-23",5.81
"1071","2019-01-24",5.92
"1072","2019-01-25",6.26
"1073","2019-01-28",6.18
"1074","2019-01-29",6.43
"1075","2019-01-30",6.69
"1076","2019-01-31",6.75
"1077","2019-02-01",7
"1078","2019-02-04",7.04
"1079","2019-02-05",7.07
"1080","2019-02-06",7.06
"1081","2019-02-07",7
"1082","2019-02-08",6.91
"1083","2019-02-11",7.03
"1084","2019-02-12",7.11
"1085","2019-02-13",7.05
"1086","2019-02-14",7.86
"1087","2019-02-15",7.57
"1088","2019-02-19",7.58
"1089","2019-02-20",8.3
"1090","2019-02-21",7.97
"1091","2019-02-22",7.79
"1092","2019-02-25",7.92
"1093","2019-02-26",7.59
"1094","2019-02-27",7.92
"1095","2019-02-28",8.14
"1096","2019-03-01",8.49
"1097","2019-03-04",9.04
"1098","2019-03-05",9.37
"1099","2019-03-06",8.4
"1100","2019-03-07",8.5
"1101","2019-03-08",8.36
"1102","2019-03-11",8.58
"1103","2019-03-12",8.52
"1104","2019-03-13",8.63
"1105","2019-03-14",8.22
"1106","2019-03-15",8.24
"1107","2019-03-18",8.18
"1108","2019-03-19",8.47
"1109","2019-03-20",8.17
"1110","2019-03-21",8.17
"1111","2019-03-22",7.64
"1112","2019-03-25",7.45
"1113","2019-03-26",7.64
"1114","2019-03-27",7.47
"1115","2019-03-28",7.44
"1116","2019-03-29",7.71
"1117","2019-04-01",7.58
"1118","2019-04-02",7.7
"1119","2019-04-03",7.84
"1120","2019-04-04",8.76
"1121","2019-04-05",8.81
"1122","2019-04-08",9.23
"1123","2019-04-09",9.01
"1124","2019-04-10",9.09
"1125","2019-04-11",9.04
"1126","2019-04-12",9.25
"1127","2019-04-15",9.04
"1128","2019-04-16",9.04
"1129","2019-04-17",8.96
"1130","2019-04-18",8.76
"1131","2019-04-22",8.68
"1132","2019-04-23",9.1
"1133","2019-04-24",9.35
"1134","2019-04-25",9.55
"1135","2019-04-26",10
"1136","2019-04-29",9.95
"1137","2019-04-30",9.75
"1138","2019-05-01",9.56
"1139","2019-05-02",9.7
"1140","2019-05-03",9.79
"1141","2019-05-06",9.72
"1142","2019-05-07",9.51
"1143","2019-05-08",9.39
"1144","2019-05-09",9.21
"1145","2019-05-10",8.99
"1146","2019-05-13",8.53
"1147","2019-05-14",8.99
"1148","2019-05-15",9.31
"1149","2019-05-16",9.41
"1150","2019-05-17",9.19
"1151","2019-05-20",8.97
"1152","2019-05-21",9.35
"1153","2019-05-22",9.33
"1154","2019-05-23",9
"1155","2019-05-24",9.12
"1156","2019-05-28",9.4
"1157","2019-05-29",9.2
"1158","2019-05-30",9.16
"1159","2019-05-31",9.02
"1160","2019-06-03",9.1
"1161","2019-06-04",9.15
"1162","2019-06-05",9.25
"1163","2019-06-06",9.15
"1164","2019-06-07",9.13
"1165","2019-06-10",8.98
"1166","2019-06-11",8.77
"1167","2019-06-12",8.4
"1168","2019-06-13",8.36
"1169","2019-06-14",8.03
"1170","2019-06-17",8.15
"1171","2019-06-18",8.45
"1172","2019-06-19",8.44
"1173","2019-06-20",8.41
"1174","2019-06-21",8.35
"1175","2019-06-24",8.32
"1176","2019-06-25",8.15
"1177","2019-06-26",8.05
"1178","2019-06-27",7.97
"1179","2019-06-28",8.22
"1180","2019-07-01",8.67
"1181","2019-07-02",8.71
"1182","2019-07-03",9.44
"1183","2019-07-05",10.4
"1184","2019-07-08",10.42
"1185","2019-07-09",10.63
"1186","2019-07-10",10.72
"1187","2019-07-11",10.65
"1188","2019-07-12",10.42
"1189","2019-07-15",10.3
"1190","2019-07-16",10.01
"1191","2019-07-17",9.88
"1192","2019-07-18",10.05
"1193","2019-07-19",9.95
"1194","2019-07-22",9.86
"1195","2019-07-23",10.02
"1196","2019-07-24",10.1
"1197","2019-07-25",9.78
"1198","2019-07-26",9.73
"1199","2019-07-29",9.7
"1200","2019-07-30",9.63
"1201","2019-07-31",9.47
"1202","2019-08-01",9.61
"1203","2019-08-02",9.12
"1204","2019-08-05",8.7
"1205","2019-08-06",8.95
"1206","2019-08-07",9.14
"1207","2019-08-08",10.01
"1208","2019-08-09",9.69
"1209","2019-08-12",9.27
"1210","2019-08-13",9.41
"1211","2019-08-14",9.03
"1212","2019-08-15",8.77
"1213","2019-08-16",8.98
"1214","2019-08-19",9.16
"1215","2019-08-20",9.35
"1216","2019-08-21",9.44
"1217","2019-08-22",9.37
"1218","2019-08-23",9.15
"1219","2019-08-26",9.19
"1220","2019-08-27",9.07
"1221","2019-08-28",8.89
"1222","2019-08-29",9.11
"1223","2019-08-30",9.1
"1224","2019-09-03",9.05
"1225","2019-09-04",9.42
"1226","2019-09-05",9.94
"1227","2019-09-06",10.22
"1228","2019-09-09",9.49
"1229","2019-09-10",9.71
"1230","2019-09-11",9.83
"1231","2019-09-12",9.59
"1232","2019-09-13",10.25
"1233","2019-09-16",9.8
"1234","2019-09-17",9.55
"1235","2019-09-18",9.6
"1236","2019-09-19",9.63
"1237","2019-09-20",9.46
"1238","2019-09-23",9.16
"1239","2019-09-24",8.88
"1240","2019-09-25",9.04
"1241","2019-09-26",8.83
"1242","2019-09-27",8.57
"1243","2019-09-30",8.6
"1244","2019-10-01",8.54
"1245","2019-10-02",8.5
"1246","2019-10-03",8.72
"1247","2019-10-04",8.91
"1248","2019-10-07",8.22
"1249","2019-10-08",7.35
"1250","2019-10-09",6.79
"1251","2019-10-10",6.81
"1252","2019-10-11",6.75
"1253","2019-10-14",7.08
"1254","2019-10-15",7.63
"1255","2019-10-16",8.06
"1256","2019-10-17",7.86
"1257","2019-10-18",7.57
"1258","2019-10-21",7.46
"1259","2019-10-22",7.21
"1260","2019-10-23",7.04
"1261","2019-10-24",7.12
"1262","2019-10-25",7.11
"1263","2019-10-28",7.29
"1264","2019-10-29",7.38
"1265","2019-10-30",7.4
"1266","2019-10-31",7.15
"1267","2019-11-01",7.29
"1268","2019-11-04",7.39
"1269","2019-11-05",7.42
"1270","2019-11-06",7.45
"1271","2019-11-07",7.45
"1272","2019-11-08",7.63
"1273","2019-11-11",7.66
"1274","2019-11-12",7.48
"1275","2019-11-13",7.49
"1276","2019-11-14",7.39
"1277","2019-11-15",7.68
"1278","2019-11-18",7.35
"1279","2019-11-19",7.38
"1280","2019-11-20",7.45
"1281","2019-11-21",7.22
"1282","2019-11-22",7
"1283","2019-11-25",7.44
"1284","2019-11-26",7.81
"1285","2019-11-27",7.71
"1286","2019-11-29",7.8
"1287","2019-12-02",7.71
"1288","2019-12-03",7.54
"1289","2019-12-04",7.95
"1290","2019-12-05",7.8
"1291","2019-12-06",7.85
"1292","2019-12-09",7.87
"1293","2019-12-10",7.8
"1294","2019-12-11",8.09
"1295","2019-12-12",8.54
"1296","2019-12-13",8.55
"1297","2019-12-16",8.71
"1298","2019-12-17",8.92
"1299","2019-12-18",8.99
"1300","2019-12-19",9.42
"1301","2019-12-20",9.59
"1302","2019-12-23",10.02
"1303","2019-12-24",10.19
"1304","2019-12-26",10.44
"1305","2019-12-27",10.8
"1306","2019-12-30",11.15
"1307","2019-12-31",10.7
"1308","2020-01-02",11.02
"1309","2020-01-03",11.55
"1310","2020-01-06",11.06
"1311","2020-01-07",11.16
"1312","2020-01-08",11.24
"1313","2020-01-09",12.9
"1314","2020-01-10",12.98
"1315","2020-01-13",12.54
"1316","2020-01-14",12.76
"1317","2020-01-15",12.77
"1318","2020-01-16",12.75
"1319","2020-01-17",12.67
"1320","2020-01-21",12.45
"1321","2020-01-22",11.96
"1322","2020-01-23",11.6
"1323","2020-01-24",11.09
"1324","2020-01-27",10.92
"1325","2020-01-28",11.2
"1326","2020-01-29",11.33
"1327","2020-01-30",9.84
"1328","2020-01-31",9.73
"1329","2020-02-03",9.84
"1330","2020-02-04",9.92
"1331","2020-02-05",9.98
"1332","2020-02-06",9.69
"1333","2020-02-07",9.3
"1334","2020-02-10",9.59
"1335","2020-02-11",9.49
"1336","2020-02-12",9.3
"1337","2020-02-13",9.32
"1338","2020-02-14",9.43
"1339","2020-02-18",9.68
"1340","2020-02-19",9.67
"1341","2020-02-20",9.57
"1342","2020-02-21",9.93
"1343","2020-02-24",9.61
"1344","2020-02-25",9.42
"1345","2020-02-26",9.93
"1346","2020-02-27",9.99
"1347","2020-02-28",9.79
"1348","2020-03-02",9.94
"1349","2020-03-03",9.8
"1350","2020-03-04",9.63
"1351","2020-03-05",8.81
"1352","2020-03-06",8.66
"1353","2020-03-09",8.15
"1354","2020-03-10",7.86
"1355","2020-03-11",7.08
"1356","2020-03-12",6.25
"1357","2020-03-13",5.89
"1358","2020-03-16",5.26
"1359","2020-03-17",2.33
"1360","2020-03-18",2.93
"1361","2020-03-19",3.39
"1362","2020-03-20",3.72
"1363","2020-03-23",3.65
"1364","2020-03-24",3.87
"1365","2020-03-25",3.9
"1366","2020-03-26",3.98
"1367","2020-03-27",3.95
"1368","2020-03-30",4.05
"1369","2020-03-31",3.92
"1370","2020-04-01",3.74
"1371","2020-04-02",3.91
"1372","2020-04-03",3.74
"1373","2020-04-06",3.76
"1374","2020-04-07",3.84
"1375","2020-04-08",4.24
"1376","2020-04-09",4.15
"1377","2020-04-13",4.18
"1378","2020-04-14",4.75
"1379","2020-04-15",4.36
"1380","2020-04-16",4.26
"1381","2020-04-17",4.48
"1382","2020-04-20",4.68
"1383","2020-04-21",4.69
"1384","2020-04-22",5.35
"1385","2020-04-23",5.43
"1386","2020-04-24",5.3
"1387","2020-04-27",5.75
"1388","2020-04-28",6.28
"1389","2020-04-29",6
"1390","2020-04-30",6.22
"1391","2020-05-01",5.94
"1392","2020-05-04",5.96
"1393","2020-05-05",5.96
"1394","2020-05-06",5.68
"1395","2020-05-07",5.91
"1396","2020-05-08",6.02
"1397","2020-05-11",6.16
"1398","2020-05-12",5.86
"1399","2020-05-13",5.27
"1400","2020-05-14",5.11
"1401","2020-05-15",5.33
"1402","2020-05-18",5.38
"1403","2020-05-19",4.55
"1404","2020-05-20",4.9
"1405","2020-05-21",4.49
"1406","2020-05-22",4.5
"1407","2020-05-26",4.55
"1408","2020-05-27",4.76
"1409","2020-05-28",4.87
"1410","2020-05-29",4.85
"1411","2020-06-01",4.86
"1412","2020-06-02",4.95
"1413","2020-06-03",5.22
"1414","2020-06-04",5.17
"1415","2020-06-05",5.46
"1416","2020-06-08",5.85
"1417","2020-06-09",5.93
"1418","2020-06-10",5.61
"1419","2020-06-11",5.16
"1420","2020-06-12",5.31
"1421","2020-06-15",5.49
"1422","2020-06-16",5.49
"1423","2020-06-17",5.39
"1424","2020-06-18",5.47
"1425","2020-06-19",5.37
"1426","2020-06-22",5.64
"1427","2020-06-23",5.6
"1428","2020-06-24",5.45
"1429","2020-06-25",5.4
"1430","2020-06-26",4.66
"1431","2020-06-29",4.63
"1432","2020-06-30",4.39
"1433","2020-07-01",4.49
"1434","2020-07-02",4.47
"1435","2020-07-06",4.51
"1436","2020-07-07",4.57
"1437","2020-07-08",4.5
"1438","2020-07-09",4.3
"1439","2020-07-10",4.2
"1440","2020-07-13",4.19
"1441","2020-07-14",4.39
"1442","2020-07-15",4.77
"1443","2020-07-16",4.6
"1444","2020-07-17",4.43
"1445","2020-07-20",4.52
"1446","2020-07-21",4.41
"1447","2020-07-22",4.34
"1448","2020-07-23",4.31
"1449","2020-07-24",4.15
"1450","2020-07-27",4.2
"1451","2020-07-28",4.03
"1452","2020-07-29",4.03
"1453","2020-07-30",3.85
"1454","2020-07-31",4.11
"1455","2020-08-03",4.1
"1456","2020-08-04",2.34
"1457","2020-08-05",2.48
"1458","2020-08-06",2.32
"1459","2020-08-07",2.26
"1460","2020-08-10",2.33
"1461","2020-08-11",2.3
"1462","2020-08-12",2.3
"1463","2020-08-13",2.36
"1464","2020-08-14",2.34
"1465","2020-08-17",2.32
"1466","2020-08-18",2.32
"1467","2020-08-19",2.27
"1468","2020-08-20",2.2
"1469","2020-08-21",2.08
"1470","2020-08-24",2.16
"1471","2020-08-25",2.15
"1472","2020-08-26",2.11
"1473","2020-08-27",2.09
"1474","2020-08-28",2.07
"1475","2020-08-31",2.16
"1476","2020-09-01",2.05
"1477","2020-09-02",2.07
"1478","2020-09-03",2.06
"1479","2020-09-04",2
"1480","2020-09-08",1.91
"1481","2020-09-09",1.96
"1482","2020-09-10",1.91
"1483","2020-09-11",1.98
"1484","2020-09-14",1.96
"1485","2020-09-15",1.96
"1486","2020-09-16",2
"1487","2020-09-17",1.98
"1488","2020-09-18",1.95
"1489","2020-09-21",1.88
"1490","2020-09-22",1.78
"1491","2020-09-23",1.63
"1492","2020-09-24",1.58
"1493","2020-09-25",1.6
"1494","2020-09-28",1.74
"1495","2020-09-29",1.71
"1496","2020-09-30",1.73
"1497","2020-10-01",1.71
"1498","2020-10-02",1.7
"1499","2020-10-05",1.65
"1500","2020-10-06",1.78
"1501","2020-10-07",1.77
"1502","2020-10-08",1.72
"1503","2020-10-09",1.79
"1504","2020-10-12",1.75
"1505","2020-10-13",1.69
"1506","2020-10-14",1.66
"1507","2020-10-15",1.67
"1508","2020-10-16",1.67
"1509","2020-10-19",1.61
"1510","2020-10-20",1.58
"1511","2020-10-21",1.52
"1512","2020-10-22",1.51
"1513","2020-10-23",1.53
"1514","2020-10-26",1.53
"1515","2020-10-27",1.45
"1516","2020-10-28",1.38
"1517","2020-10-29",1.4
"1518","2020-10-30",1.43
"1519","2020-11-02",1.76
"1520","2020-11-03",2.06
"1521","2020-11-04",2.07
"1522","2020-11-05",2.22
"1523","2020-11-06",2.16
"1524","2020-11-09",2.18
"1525","2020-11-10",2.59
"1526","2020-11-11",2.45
"1527","2020-11-12",2.38
"1528","2020-11-13",2.48
"1529","2020-11-16",2.49
"1530","2020-11-17",2.46
"1531","2020-11-18",2.32
"1532","2020-11-19",2.36
"1533","2020-11-20",2.37
"1534","2020-11-23",2.73
"1535","2020-11-24",2.4
"1536","2020-11-25",2.37
"1537","2020-11-27",2.55
