"","date","CALA"
"1002","2018-09-24",5
"1003","2018-09-25",5
"1004","2018-09-26",5.25
"1005","2018-09-27",5.4
"1006","2018-09-28",5.25
"1007","2018-10-01",5.38
"1008","2018-10-02",5.28
"1009","2018-10-03",5.29
"1010","2018-10-04",5.09
"1011","2018-10-05",5.4
"1012","2018-10-08",5.47
"1013","2018-10-09",5.61
"1014","2018-10-10",5.8
"1015","2018-10-11",6.24
"1016","2018-10-12",6.05
"1017","2018-10-15",5.88
"1018","2018-10-16",5.86
"1019","2018-10-17",5.82
"1020","2018-10-18",5.49
"1021","2018-10-19",5.21
"1022","2018-10-22",5.21
"1023","2018-10-23",5.11
"1024","2018-10-24",4.89
"1025","2018-10-25",5.16
"1026","2018-10-26",5.11
"1027","2018-10-29",5
"1028","2018-10-30",4.81
"1029","2018-10-31",4.72
"1030","2018-11-01",4.83
"1031","2018-11-02",4.94
"1032","2018-11-05",4.78
"1033","2018-11-06",5.03
"1034","2018-11-07",5.05
"1035","2018-11-08",4.895
"1036","2018-11-09",4.84
"1037","2018-11-12",5.04
"1038","2018-11-13",4.91
"1039","2018-11-14",4.94
"1040","2018-11-15",5.15
"1041","2018-11-16",5.17
"1042","2018-11-19",4.97
"1043","2018-11-20",4.71
"1044","2018-11-21",4.89
"1045","2018-11-23",4.91
"1046","2018-11-26",4.87
"1047","2018-11-27",4.53
"1048","2018-11-28",4.85
"1049","2018-11-29",4.83
"1050","2018-11-30",4.93
"1051","2018-12-03",5.16
"1052","2018-12-04",5.04
"1053","2018-12-06",4.97
"1054","2018-12-07",4.9
"1055","2018-12-10",4.86
"1056","2018-12-11",4.84
"1057","2018-12-12",4.88
"1058","2018-12-13",4.76
"1059","2018-12-14",4.59
"1060","2018-12-17",4.39
"1061","2018-12-18",4.28
"1062","2018-12-19",4.16
"1063","2018-12-20",4
"1064","2018-12-21",3.62
"1065","2018-12-24",3.72
"1066","2018-12-26",3.88
"1067","2018-12-27",3.78
"1068","2018-12-28",3.85
"1069","2018-12-31",4.01
"1070","2019-01-02",4.23
"1071","2019-01-03",4.15
"1072","2019-01-04",4.38
"1073","2019-01-07",4.43
"1074","2019-01-08",4.51
"1075","2019-01-09",4.35
"1076","2019-01-10",4.64
"1077","2019-01-11",4.31
"1078","2019-01-14",4.23
"1079","2019-01-15",4.28
"1080","2019-01-16",4.39
"1081","2019-01-17",4.57
"1082","2019-01-18",4.46
"1083","2019-01-22",4.17
"1084","2019-01-23",4.1
"1085","2019-01-24",4.1
"1086","2019-01-25",4.21
"1087","2019-01-28",4.08
"1088","2019-01-29",4.25
"1089","2019-01-30",4.36
"1090","2019-01-31",4.46
"1091","2019-02-01",4.46
"1092","2019-02-04",4.8
"1093","2019-02-05",4.55
"1094","2019-02-06",4.67
"1095","2019-02-07",4.62
"1096","2019-02-08",4.86
"1097","2019-02-11",5.15
"1098","2019-02-12",5.24
"1099","2019-02-13",5.29
"1100","2019-02-14",5.22
"1101","2019-02-15",5.36
"1102","2019-02-19",5.34
"1103","2019-02-20",5.51
"1104","2019-02-21",5.54
"1105","2019-02-22",5.67
"1106","2019-02-25",5.75
"1107","2019-02-26",5.72
"1108","2019-02-27",5.76
"1109","2019-02-28",5.55
"1110","2019-03-01",5.88
"1111","2019-03-04",5.7
"1112","2019-03-05",5.58
"1113","2019-03-06",5.4
"1114","2019-03-07",5.12
"1115","2019-03-08",5.75
"1116","2019-03-11",6.3
"1117","2019-03-12",6.38
"1118","2019-03-13",6.39
"1119","2019-03-14",6.42
"1120","2019-03-15",6.43
"1121","2019-03-18",6.58
"1122","2019-03-19",6.5
"1123","2019-03-20",6.68
"1124","2019-03-21",6.64
"1125","2019-03-22",6.41
"1126","2019-03-25",6.38
"1127","2019-03-26",6.51
"1128","2019-03-27",6.38
"1129","2019-03-28",6.52
"1130","2019-03-29",6.74
"1131","2019-04-01",6.71
"1132","2019-04-02",6.69
"1133","2019-04-03",6.65
"1134","2019-04-04",6.61
"1135","2019-04-05",6.75
"1136","2019-04-08",6.7
"1137","2019-04-09",6.54
"1138","2019-04-10",6.59
"1139","2019-04-11",6.47
"1140","2019-04-12",6.33
"1141","2019-04-15",6.3
"1142","2019-04-16",6.3
"1143","2019-04-17",6.1
"1144","2019-04-18",6.16
"1145","2019-04-22",6.03
"1146","2019-04-23",6.28
"1147","2019-04-24",6.3
"1148","2019-04-25",6.04
"1149","2019-04-26",6.09
"1150","2019-04-29",6.28
"1151","2019-04-30",6.16
"1152","2019-05-01",5.93
"1153","2019-05-02",5.98
"1154","2019-05-03",6.22
"1155","2019-05-06",6.34
"1156","2019-05-07",6.13
"1157","2019-05-08",6.25
"1158","2019-05-09",6.25
"1159","2019-05-10",6.06
"1160","2019-05-13",5.72
"1161","2019-05-14",5.83
"1162","2019-05-15",5.68
"1163","2019-05-16",5.72
"1164","2019-05-17",5.64
"1165","2019-05-20",5.78
"1166","2019-05-21",5.95
"1167","2019-05-22",5.94
"1168","2019-05-23",5.72
"1169","2019-05-24",5.73
"1170","2019-05-28",5.51
"1171","2019-05-29",5.54
"1172","2019-05-30",5.42
"1173","2019-05-31",5.26
"1174","2019-06-03",5.48
"1175","2019-06-04",5.51
"1176","2019-06-05",5.47
"1177","2019-06-06",5.25
"1178","2019-06-07",5.34
"1179","2019-06-10",5.28
"1180","2019-06-11",5.15
"1181","2019-06-12",5.32
"1182","2019-06-13",5.41
"1183","2019-06-14",5.21
"1184","2019-06-17",5.8
"1185","2019-06-18",4.74
"1186","2019-06-19",4.09
"1187","2019-06-20",3.99
"1188","2019-06-21",3.74
"1189","2019-06-24",3.88
"1190","2019-06-25",3.745
"1191","2019-06-26",3.71
"1192","2019-06-27",3.82
"1193","2019-06-28",3.9
"1194","2019-07-01",3.98
"1195","2019-07-02",4.03
"1196","2019-07-03",4.27
"1197","2019-07-05",4.48
"1198","2019-07-08",4.33
"1199","2019-07-09",4.34
"1200","2019-07-10",4.3
"1201","2019-07-11",4.18
"1202","2019-07-12",4.26
"1203","2019-07-15",4.43
"1204","2019-07-16",4.36
"1205","2019-07-17",4.3
"1206","2019-07-18",4.28
"1207","2019-07-19",4.12
"1208","2019-07-22",4.14
"1209","2019-07-23",4.08
"1210","2019-07-24",4.23
"1211","2019-07-25",4.05
"1212","2019-07-26",4.16
"1213","2019-07-29",4.17
"1214","2019-07-30",4.3
"1215","2019-07-31",4.24
"1216","2019-08-01",4.23
"1217","2019-08-02",4.19
"1218","2019-08-05",3.56
"1219","2019-08-06",3.98
"1220","2019-08-07",3.88
"1221","2019-08-08",3.86
"1222","2019-08-09",3.62
"1223","2019-08-12",3.91
"1224","2019-08-13",3.92
"1225","2019-08-14",3.87
"1226","2019-08-15",3.9
"1227","2019-08-16",4.01
"1228","2019-08-19",4.1
"1229","2019-08-20",3.97
"1230","2019-08-21",3.97
"1231","2019-08-22",3.85
"1232","2019-08-23",3.82
"1233","2019-08-26",3.94
"1234","2019-08-27",3.82
"1235","2019-08-28",3.895
"1236","2019-08-29",4
"1237","2019-08-30",3.97
"1238","2019-09-03",3.9
"1239","2019-09-04",3.79
"1240","2019-09-05",3.9
"1241","2019-09-06",4.07
"1242","2019-09-09",4.06
"1243","2019-09-10",4.34
"1244","2019-09-11",4.29
"1245","2019-09-12",4.21
"1246","2019-09-13",4.19
"1247","2019-09-16",4.1
"1248","2019-09-17",4
"1249","2019-09-18",3.97
"1250","2019-09-19",3.85
"1251","2019-09-20",3.88
"1252","2019-09-23",3.695
"1253","2019-09-24",3.56
"1254","2019-09-25",3.43
"1255","2019-09-26",3.28
"1256","2019-09-27",3.25
"1257","2019-09-30",3.09
"1258","2019-10-01",2.64
"1259","2019-10-02",2.76
"1260","2019-10-03",2.91
"1261","2019-10-04",2.85
"1262","2019-10-07",2.89
"1263","2019-10-08",2.72
"1264","2019-10-09",2.52
"1265","2019-10-10",2.56
"1266","2019-10-11",2.61
"1267","2019-10-14",2.55
"1268","2019-10-15",2.6
"1269","2019-10-16",2.59
"1270","2019-10-17",2.71
"1271","2019-10-18",2.69
"1272","2019-10-21",2.73
"1273","2019-10-22",2.72
"1274","2019-10-23",2.81
"1275","2019-10-24",2.76
"1276","2019-10-25",2.82
"1277","2019-10-28",2.8
"1278","2019-10-29",2.67
"1279","2019-10-30",2.69
"1280","2019-10-31",2.88
"1281","2019-11-01",3.33
"1282","2019-11-04",3.36
"1283","2019-11-05",3.39
"1284","2019-11-06",3.15
"1285","2019-11-07",3.275
"1286","2019-11-08",3.38
"1287","2019-11-11",3.15
"1288","2019-11-12",3.11
"1289","2019-11-13",3.44
"1290","2019-11-14",3.37
"1291","2019-11-15",3.49
"1292","2019-11-18",3.38
"1293","2019-11-19",3.86
"1294","2019-11-20",4.07
"1295","2019-11-21",4.21
"1296","2019-11-22",4.05
"1297","2019-11-25",4.58
"1298","2019-11-26",4.65
"1299","2019-11-27",4.6
"1300","2019-11-29",4.92
"1301","2019-12-02",4.6
"1302","2019-12-03",4.49
"1303","2019-12-04",4.69
"1304","2019-12-05",4.42
"1305","2019-12-06",4.68
"1306","2019-12-09",4.6
"1307","2019-12-10",4.49
"1308","2019-12-11",4.52
"1309","2019-12-12",4.51
"1310","2019-12-13",4.54
"1311","2019-12-16",4.48
"1312","2019-12-17",4.41
"1313","2019-12-18",4.2
"1314","2019-12-19",4.32
"1315","2019-12-20",4.79
"1316","2019-12-23",5.95
"1317","2019-12-24",6.17
"1318","2019-12-26",6.15
"1319","2019-12-27",5.98
"1320","2019-12-30",5.72
"1321","2019-12-31",5.71
"1322","2020-01-02",5.23
"1323","2020-01-03",5.11
"1324","2020-01-06",5.12
"1325","2020-01-07",5.07
"1326","2020-01-08",5.23
"1327","2020-01-09",5.87
"1328","2020-01-10",6.49
"1329","2020-01-13",6.56
"1330","2020-01-14",7
"1331","2020-01-15",6.53
"1332","2020-01-16",6.91
"1333","2020-01-17",7.41
"1334","2020-01-21",7.21
"1335","2020-01-22",7.1
"1336","2020-01-23",6.9
"1337","2020-01-24",6.75
"1338","2020-01-27",6.825
"1339","2020-01-28",6.56
"1340","2020-01-29",6.59
"1341","2020-01-30",6.19
"1342","2020-01-31",6
"1343","2020-02-03",6.16
"1344","2020-02-04",6.28
"1345","2020-02-05",6.34
"1346","2020-02-06",6.6
"1347","2020-02-07",6.35
"1348","2020-02-10",6.5
"1349","2020-02-11",6.73
"1350","2020-02-12",6.6
"1351","2020-02-13",6.69
"1352","2020-02-14",6.8
"1353","2020-02-18",7.25
"1354","2020-02-19",7.8
"1355","2020-02-20",7.68
"1356","2020-02-21",7.47
"1357","2020-02-24",7.52
"1358","2020-02-25",7.28
"1359","2020-02-26",7.28
"1360","2020-02-27",6.64
"1361","2020-02-28",6.48
"1362","2020-03-02",6.86
"1363","2020-03-03",6.45
"1364","2020-03-04",6.82
"1365","2020-03-05",6.57
"1366","2020-03-06",6.24
"1367","2020-03-09",5.61
"1368","2020-03-10",5.58
"1369","2020-03-11",5.23
"1370","2020-03-12",3.57
"1371","2020-03-13",4.2
"1372","2020-03-16",3.21
"1373","2020-03-17",3.79
"1374","2020-03-18",3.52
"1375","2020-03-19",3.76
"1376","2020-03-20",4.05
"1377","2020-03-23",4.01
"1378","2020-03-24",4.27
"1379","2020-03-25",4.2
"1380","2020-03-26",4.47
"1381","2020-03-27",4.81
"1382","2020-03-30",4.54
"1383","2020-03-31",4.44
"1384","2020-04-01",4.11
"1385","2020-04-02",4.39
"1386","2020-04-03",4.42
"1387","2020-04-06",4.74
"1388","2020-04-07",5.74
"1389","2020-04-08",6.02
"1390","2020-04-09",6.26
"1391","2020-04-13",6.85
"1392","2020-04-14",6.67
"1393","2020-04-15",7.85
"1394","2020-04-16",6.26
"1395","2020-04-17",6.55
"1396","2020-04-20",6.24
"1397","2020-04-21",6.11
"1398","2020-04-22",6.47
"1399","2020-04-23",6.26
"1400","2020-04-24",6.55
"1401","2020-04-27",6.39
"1402","2020-04-28",6.26
"1403","2020-04-29",6.32
"1404","2020-04-30",6.13
"1405","2020-05-01",6.42
"1406","2020-05-04",7.01
"1407","2020-05-05",7.05
"1408","2020-05-06",7.02
"1409","2020-05-07",7.15
"1410","2020-05-08",6.65
"1411","2020-05-11",6.84
"1412","2020-05-12",6.43
"1413","2020-05-13",6.34
"1414","2020-05-14",6.42
"1415","2020-05-15",6.68
"1416","2020-05-18",6.42
"1417","2020-05-19",6.49
"1418","2020-05-20",6.5
"1419","2020-05-21",6.13
"1420","2020-05-22",6.27
"1421","2020-05-26",6.11
"1422","2020-05-27",5.91
"1423","2020-05-28",5.81
"1424","2020-05-29",5.82
"1425","2020-06-01",5.79
"1426","2020-06-02",5.71
"1427","2020-06-03",5.4
"1428","2020-06-04",5.23
"1429","2020-06-05",5.31
"1430","2020-06-08",5.38
"1431","2020-06-09",5.25
"1432","2020-06-10",5.39
"1433","2020-06-11",4.96
"1434","2020-06-12",5.11
"1435","2020-06-15",5.28
"1436","2020-06-16",5.29
"1437","2020-06-17",5.28
"1438","2020-06-18",5.29
"1439","2020-06-19",5.435
"1440","2020-06-22",5.4
"1441","2020-06-23",5.45
"1442","2020-06-24",5.58
"1443","2020-06-25",5.78
"1444","2020-06-26",5.28
"1445","2020-06-29",5.22
"1446","2020-06-30",5.28
"1447","2020-07-01",5.24
"1448","2020-07-02",5.15
"1449","2020-07-06",5.115
"1450","2020-07-07",5.3
"1451","2020-07-08",5.26
"1452","2020-07-09",5.23
"1453","2020-07-10",5.15
"1454","2020-07-13",5.04
"1455","2020-07-14",5.1
"1456","2020-07-15",5.27
"1457","2020-07-16",5.24
"1458","2020-07-17",5.345
"1459","2020-07-20",5.49
"1460","2020-07-21",5.4
"1461","2020-07-22",5.27
"1462","2020-07-23",5.16
"1463","2020-07-24",5.01
"1464","2020-07-27",4.94
"1465","2020-07-28",4.75
"1466","2020-07-29",4.78
"1467","2020-07-30",4.86
"1468","2020-07-31",4.7
"1469","2020-08-03",4.87
"1470","2020-08-04",5
"1471","2020-08-05",5.08
"1472","2020-08-06",5.005
"1473","2020-08-07",4.51
"1474","2020-08-10",4.71
"1475","2020-08-11",4.155
"1476","2020-08-12",4.11
"1477","2020-08-13",4.26
"1478","2020-08-14",4.23
"1479","2020-08-17",4.35
"1480","2020-08-18",4.19
"1481","2020-08-19",4.24
"1482","2020-08-20",4.24
"1483","2020-08-21",4.15
"1484","2020-08-24",3.99
"1485","2020-08-25",4.12
"1486","2020-08-26",4.02
"1487","2020-08-27",3.91
"1488","2020-08-28",3.89
"1489","2020-08-31",4.03
"1490","2020-09-01",3.81
"1491","2020-09-02",3.81
"1492","2020-09-03",3.61
"1493","2020-09-04",3.6
"1494","2020-09-08",3.55
"1495","2020-09-09",3.63
"1496","2020-09-10",3.56
"1497","2020-09-11",3.63
"1498","2020-09-14",3.73
"1499","2020-09-15",3.59
"1500","2020-09-16",3.55
"1501","2020-09-17",3.67
"1502","2020-09-18",3.82
"1503","2020-09-21",3.6
"1504","2020-09-22",3.64
"1505","2020-09-23",3.43
"1506","2020-09-24",3.405
"1507","2020-09-25",3.36
"1508","2020-09-28",3.45
"1509","2020-09-29",3.44
"1510","2020-09-30",3.45
"1511","2020-10-01",3.61
"1512","2020-10-02",3.55
"1513","2020-10-05",3.61
"1514","2020-10-06",3.61
"1515","2020-10-07",3.76
"1516","2020-10-08",3.81
"1517","2020-10-09",3.77
"1518","2020-10-12",3.77
"1519","2020-10-13",4.02
"1520","2020-10-14",3.93
"1521","2020-10-15",3.865
"1522","2020-10-16",4.22
"1523","2020-10-19",4.1
"1524","2020-10-20",3.76
"1525","2020-10-21",3.57
"1526","2020-10-22",3.65
"1527","2020-10-23",3.66
"1528","2020-10-26",3.6
"1529","2020-10-27",3.66
"1530","2020-10-28",3.57
"1531","2020-10-29",3.59
"1532","2020-10-30",3.54
"1533","2020-11-02",3.49
"1534","2020-11-03",3.53
"1535","2020-11-04",3.75
"1536","2020-11-05",3.73
"1537","2020-11-06",3.9
"1538","2020-11-09",3.9
"1539","2020-11-10",4.05
"1540","2020-11-11",4.06
"1541","2020-11-12",4.27
"1542","2020-11-13",4.6
"1543","2020-11-16",4.58
"1544","2020-11-17",4.5
"1545","2020-11-18",4.84
"1546","2020-11-19",4.96
"1547","2020-11-20",4.89
"1548","2020-11-23",4.96
"1549","2020-11-24",4.99
"1550","2020-11-25",4.83
"1551","2020-11-27",4.89
