"","date","DRD"
"1004","2010-12-27",4.76
"1005","2010-12-28",4.76
"1006","2010-12-29",4.78
"1007","2010-12-30",4.76
"1008","2010-12-31",4.87
"1009","2011-01-03",5.11
"1010","2011-01-04",4.98
"1011","2011-01-05",4.87
"1012","2011-01-06",4.74
"1013","2011-01-07",4.73
"1014","2011-01-10",4.77
"1015","2011-01-11",4.92
"1016","2011-01-12",4.87
"1017","2011-01-13",4.85
"1018","2011-01-14",4.7
"1019","2011-01-18",4.81
"1020","2011-01-19",4.74
"1021","2011-01-20",4.53
"1022","2011-01-21",4.51
"1023","2011-01-24",4.59
"1024","2011-01-25",4.48
"1025","2011-01-26",4.64
"1026","2011-01-27",4.47
"1027","2011-01-28",4.47
"1028","2011-01-31",4.51
"1029","2011-02-01",4.57
"1030","2011-02-02",4.59
"1031","2011-02-03",4.61
"1032","2011-02-04",4.67
"1033","2011-02-07",4.64
"1034","2011-02-08",4.75
"1035","2011-02-09",4.67
"1036","2011-02-10",4.64
"1037","2011-02-11",4.6
"1038","2011-02-14",4.59
"1039","2011-02-15",4.55
"1040","2011-02-16",4.59
"1041","2011-02-17",4.6
"1042","2011-02-18",4.62
"1043","2011-02-22",4.63
"1044","2011-02-23",4.87
"1045","2011-02-24",4.63
"1046","2011-02-25",4.75
"1047","2011-02-28",4.77
"1048","2011-03-01",4.9
"1049","2011-03-02",4.95
"1050","2011-03-03",4.9
"1051","2011-03-04",4.99
"1052","2011-03-07",5.05
"1053","2011-03-08",4.96
"1054","2011-03-09",4.85
"1055","2011-03-10",4.72
"1056","2011-03-11",4.84
"1057","2011-03-14",4.78
"1058","2011-03-15",4.53
"1059","2011-03-16",4.47
"1060","2011-03-17",4.75
"1061","2011-03-18",4.73
"1062","2011-03-21",4.6
"1063","2011-03-22",4.68
"1064","2011-03-23",4.95
"1065","2011-03-24",4.98
"1066","2011-03-25",4.99
"1067","2011-03-28",4.93
"1068","2011-03-29",4.86
"1069","2011-03-30",4.88
"1070","2011-03-31",5.3
"1071","2011-04-01",5.2
"1072","2011-04-04",5.4
"1073","2011-04-05",5.32
"1074","2011-04-06",5.36
"1075","2011-04-07",5.53
"1076","2011-04-08",5.46
"1077","2011-04-11",5.42
"1078","2011-04-12",5.24
"1079","2011-04-13",5.24
"1080","2011-04-14",5.39
"1081","2011-04-15",5.4
"1082","2011-04-18",5.37
"1083","2011-04-19",5.47
"1084","2011-04-20",5.51
"1085","2011-04-21",5.77
"1086","2011-04-25",5.66
"1087","2011-04-26",5.68
"1088","2011-04-27",5.85
"1089","2011-04-28",6.06
"1090","2011-04-29",6.01
"1091","2011-05-02",5.86
"1092","2011-05-03",5.46
"1093","2011-05-04",5.38
"1094","2011-05-05",5.22
"1095","2011-05-06",5.2
"1096","2011-05-09",5.22
"1097","2011-05-10",5.34
"1098","2011-05-11",5.14
"1099","2011-05-12",5.04
"1100","2011-05-13",4.91
"1101","2011-05-16",4.82
"1102","2011-05-17",4.96
"1103","2011-05-18",5.03
"1104","2011-05-19",5.21
"1105","2011-05-20",5.28
"1106","2011-05-23",5.02
"1107","2011-05-24",5.02
"1108","2011-05-25",5.14
"1109","2011-05-26",5.11
"1110","2011-05-27",5.18
"1111","2011-05-31",5.1
"1112","2011-06-01",5.22
"1113","2011-06-02",5.16
"1114","2011-06-03",5
"1115","2011-06-06",4.77
"1116","2011-06-07",4.88
"1117","2011-06-08",4.69
"1118","2011-06-09",4.75
"1119","2011-06-10",4.87
"1120","2011-06-13",4.85
"1121","2011-06-14",4.74
"1122","2011-06-15",4.67
"1123","2011-06-16",4.53
"1124","2011-06-17",4.49
"1125","2011-06-20",4.51
"1126","2011-06-21",4.67
"1127","2011-06-22",4.62
"1128","2011-06-23",4.35
"1129","2011-06-24",4.49
"1130","2011-06-27",4.55
"1131","2011-06-28",4.72
"1132","2011-06-29",4.81
"1133","2011-06-30",4.84
"1134","2011-07-01",4.79
"1135","2011-07-05",4.97
"1136","2011-07-06",4.94
"1137","2011-07-07",5.01
"1138","2011-07-08",4.98
"1139","2011-07-11",4.91
"1140","2011-07-12",4.95
"1141","2011-07-13",5
"1142","2011-07-14",4.87
"1143","2011-07-15",4.53
"1144","2011-07-18",4.6
"1145","2011-07-19",4.62
"1146","2011-07-20",4.72
"1147","2011-07-21",4.81
"1148","2011-07-22",4.81
"1149","2011-07-25",4.74
"1150","2011-07-26",4.8
"1151","2011-07-27",4.75
"1152","2011-07-28",4.64
"1153","2011-07-29",4.6
"1154","2011-08-01",4.8
"1155","2011-08-02",4.87
"1156","2011-08-03",4.87
"1157","2011-08-04",4.38
"1158","2011-08-05",4.35
"1159","2011-08-08",4.23
"1160","2011-08-09",4.46
"1161","2011-08-10",4.49
"1162","2011-08-11",4.46
"1163","2011-08-12",4.57
"1164","2011-08-15",4.58
"1165","2011-08-16",4.72
"1166","2011-08-17",4.8
"1167","2011-08-18",4.51
"1168","2011-08-19",4.69
"1169","2011-08-22",4.86
"1170","2011-08-23",4.95
"1171","2011-08-24",4.93
"1172","2011-08-25",4.98
"1173","2011-08-26",4.98
"1174","2011-08-29",5.22
"1175","2011-08-30",5.39
"1176","2011-08-31",5.38
"1177","2011-09-01",5.35
"1178","2011-09-02",5.57
"1179","2011-09-06",5.63
"1180","2011-09-07",5.42
"1181","2011-09-08",5.52
"1182","2011-09-09",5.47
"1183","2011-09-12",5.3
"1184","2011-09-13",5.28
"1185","2011-09-14",5.28
"1186","2011-09-15",5.24
"1187","2011-09-16",5.44
"1188","2011-09-19",5.39
"1189","2011-09-20",5.5
"1190","2011-09-21",5.64
"1191","2011-09-22",5.15
"1192","2011-09-23",5.01
"1193","2011-09-26",4.96
"1194","2011-09-27",5.09
"1195","2011-09-28",4.94
"1196","2011-09-29",4.96
"1197","2011-09-30",5.08
"1198","2011-10-03",5.2
"1199","2011-10-04",5.13
"1200","2011-10-05",5.29
"1201","2011-10-06",5.28
"1202","2011-10-07",5.35
"1203","2011-10-10",5.56
"1204","2011-10-11",5.5
"1205","2011-10-12",5.45
"1206","2011-10-13",5.41
"1207","2011-10-14",5.52
"1208","2011-10-17",5.6
"1209","2011-10-18",5.64
"1210","2011-10-19",5.56
"1211","2011-10-20",5.54
"1212","2011-10-21",5.71
"1213","2011-10-24",5.97
"1214","2011-10-25",6.21
"1215","2011-10-26",6.36
"1216","2011-10-27",6.62
"1217","2011-10-28",6.79
"1218","2011-10-31",6.49
"1219","2011-11-01",6.36
"1220","2011-11-02",6.52
"1221","2011-11-03",6.72
"1222","2011-11-04",6.78
"1223","2011-11-07",7.21
"1224","2011-11-08",6.96
"1225","2011-11-09",6.56
"1226","2011-11-10",6.5
"1227","2011-11-11",6.76
"1228","2011-11-14",6.75
"1229","2011-11-15",6.91
"1230","2011-11-16",6.76
"1231","2011-11-17",6.26
"1232","2011-11-18",6.36
"1233","2011-11-21",6.17
"1234","2011-11-22",6.42
"1235","2011-11-23",6.32
"1236","2011-11-25",6.43
"1237","2011-11-28",6.32
"1238","2011-11-29",6.4
"1239","2011-11-30",6.71
"1240","2011-12-01",6.58
"1241","2011-12-02",6.32
"1242","2011-12-05",6.51
"1243","2011-12-06",6.65
"1244","2011-12-07",6.81
"1245","2011-12-08",6.65
"1246","2011-12-09",6.7
"1247","2011-12-12",6.24
"1248","2011-12-13",6.23
"1249","2011-12-14",6.17
"1250","2011-12-15",5.93
"1251","2011-12-16",5.93
"1252","2011-12-19",5.49
"1253","2011-12-20",5.74
"1254","2011-12-21",6
"1255","2011-12-22",5.89
"1256","2011-12-23",5.69
"1257","2011-12-27",5.63
"1258","2011-12-28",5.43
"1259","2011-12-29",5.59
"1260","2011-12-30",5.43
"1261","2012-01-03",5.83
"1262","2012-01-04",6
"1263","2012-01-05",5.73
"1264","2012-01-06",5.5
"1265","2012-01-09",5.49
"1266","2012-01-10",5.74
"1267","2012-01-11",5.94
"1268","2012-01-12",5.86
"1269","2012-01-13",5.9
"1270","2012-01-17",6.18
"1271","2012-01-18",6.13
"1272","2012-01-19",6.15
"1273","2012-01-20",6.05
"1274","2012-01-23",6.15
"1275","2012-01-24",6.11
"1276","2012-01-25",6.26
"1277","2012-01-26",6.27
"1278","2012-01-27",6.63
"1279","2012-01-30",6.45
"1280","2012-01-31",6.51
"1281","2012-02-01",6.64
"1282","2012-02-02",6.86
"1283","2012-02-03",6.62
"1284","2012-02-06",6.49
"1285","2012-02-07",6.61
"1286","2012-02-08",6.63
"1287","2012-02-09",6.71
"1288","2012-02-10",7.23
"1289","2012-02-13",7.47
"1290","2012-02-14",7.07
"1291","2012-02-15",7.19
"1292","2012-02-16",7.41
"1293","2012-02-17",7.44
"1294","2012-02-21",7.86
"1295","2012-02-22",7.98
"1296","2012-02-23",7.92
"1297","2012-02-24",7.88
"1298","2012-02-27",7.66
"1299","2012-02-28",7.76
"1300","2012-02-29",7.71
"1301","2012-03-01",8.01
"1302","2012-03-02",7.67
"1303","2012-03-05",7.58
"1304","2012-03-06",7.23
"1305","2012-03-07",7.52
"1306","2012-03-08",7.58
"1307","2012-03-09",7.58
"1308","2012-03-12",7.56
"1309","2012-03-13",7.47
"1310","2012-03-14",7.08
"1311","2012-03-15",7.15
"1312","2012-03-16",7.15
"1313","2012-03-19",7.16
"1314","2012-03-20",7.15
"1315","2012-03-21",7.08
"1316","2012-03-22",6.8
"1317","2012-03-23",7.23
"1318","2012-03-26",7.41
"1319","2012-03-27",7.36
"1320","2012-03-28",7.01
"1321","2012-03-29",7.29
"1322","2012-03-30",7.46
"1323","2012-04-02",7.3
"1324","2012-04-03",7.07
"1325","2012-04-04",6.78
"1326","2012-04-05",6.8
"1327","2012-04-09",6.77
"1328","2012-04-10",6.55
"1329","2012-04-11",6.69
"1330","2012-04-12",7.02
"1331","2012-04-13",6.96
"1332","2012-04-16",6.8
"1333","2012-04-17",6.65
"1334","2012-04-18",6.87
"1335","2012-04-19",6.67
"1336","2012-04-20",6.72
"1337","2012-04-23",6.54
"1338","2012-04-24",6.37
"1339","2012-04-25",6.62
"1340","2012-04-26",6.82
"1341","2012-04-27",6.92
"1342","2012-04-30",6.79
"1343","2012-05-01",6.91
"1344","2012-05-02",6.85
"1345","2012-05-03",6.83
"1346","2012-05-04",6.88
"1347","2012-05-07",6.95
"1348","2012-05-08",6.59
"1349","2012-05-09",6.58
"1350","2012-05-10",6.6
"1351","2012-05-11",6.32
"1352","2012-05-14",6
"1353","2012-05-15",5.78
"1354","2012-05-16",5.73
"1355","2012-05-17",5.89
"1356","2012-05-18",6.03
"1357","2012-05-21",6.23
"1358","2012-05-22",6.25
"1359","2012-05-23",6.36
"1360","2012-05-24",6.18
"1361","2012-05-25",6.24
"1362","2012-05-29",6.17
"1363","2012-05-30",6.22
"1364","2012-05-31",6.31
"1365","2012-06-01",6.53
"1366","2012-06-04",6.74
"1367","2012-06-05",6.7
"1368","2012-06-06",6.7
"1369","2012-06-07",6.5
"1370","2012-06-08",6.57
"1371","2012-06-11",6.34
"1372","2012-06-12",6.5
"1373","2012-06-13",6.44
"1374","2012-06-14",6.28
"1375","2012-06-15",6.62
"1376","2012-06-18",6.75
"1377","2012-06-19",6.78
"1378","2012-06-20",6.8
"1379","2012-06-21",6.51
"1380","2012-06-22",6.55
"1381","2012-06-25",6.73
"1382","2012-06-26",6.73
"1383","2012-06-27",6.65
"1384","2012-06-28",6.29
"1385","2012-06-29",6.55
"1386","2012-07-02",6.5
"1387","2012-07-03",6.67
"1388","2012-07-05",6.49
"1389","2012-07-06",6.22
"1390","2012-07-09",6.1
"1391","2012-07-10",5.85
"1392","2012-07-11",5.7
"1393","2012-07-12",5.73
"1394","2012-07-13",5.72
"1395","2012-07-16",5.93
"1396","2012-07-17",5.78
"1397","2012-07-18",5.81
"1398","2012-07-19",5.77
"1399","2012-07-20",5.81
"1400","2012-07-23",5.9
"1401","2012-07-24",5.87
"1402","2012-07-25",6.09
"1403","2012-07-26",6.15
"1404","2012-07-27",6.14
"1405","2012-07-30",6.13
"1406","2012-07-31",6.03
"1407","2012-08-01",5.99
"1408","2012-08-02",6.09
"1409","2012-08-03",6.04
"1410","2012-08-06",5.94
"1411","2012-08-07",5.96
"1412","2012-08-08",6.05
"1413","2012-08-09",6.15
"1414","2012-08-10",6.08
"1415","2012-08-13",6.23
"1416","2012-08-14",6.1
"1417","2012-08-15",6.12
"1418","2012-08-16",6.22
"1419","2012-08-17",6.26
"1420","2012-08-20",6.16
"1421","2012-08-21",6.17
"1422","2012-08-22",6.36
"1423","2012-08-23",6.4
"1424","2012-08-24",6.46
"1425","2012-08-27",6.27
"1426","2012-08-28",5.87
"1427","2012-08-29",5.85
"1428","2012-08-30",5.74
"1429","2012-08-31",5.6
"1430","2012-09-04",5.71
"1431","2012-09-05",5.73
"1432","2012-09-06",6.03
"1433","2012-09-07",6.13
"1434","2012-09-10",6.1
"1435","2012-09-11",6.06
"1436","2012-09-12",6.05
"1437","2012-09-13",6.32
"1438","2012-09-14",6.44
"1439","2012-09-17",6.41
"1440","2012-09-18",6.5
"1441","2012-09-19",6.48
"1442","2012-09-20",6.46
"1443","2012-09-21",6.26
"1444","2012-09-24",6.14
"1445","2012-09-25",6.4
"1446","2012-09-26",6.57
"1447","2012-09-27",6.55
"1448","2012-09-28",6.35
"1449","2012-10-01",6.58
"1450","2012-10-02",6.76
"1451","2012-10-03",6.8
"1452","2012-10-04",6.91
"1453","2012-10-05",6.6
"1454","2012-10-08",6.51
"1455","2012-10-09",6.54
"1456","2012-10-10",6.57
"1457","2012-10-11",6.67
"1458","2012-10-12",6.57
"1459","2012-10-15",6.46
"1460","2012-10-16",6.76
"1461","2012-10-17",7.03
"1462","2012-10-18",7
"1463","2012-10-19",6.86
"1464","2012-10-22",6.92
"1465","2012-10-23",6.47
"1466","2012-10-24",6.52
"1467","2012-10-25",6.66
"1468","2012-10-26",6.58
"1469","2012-10-31",6.7
"1470","2012-11-01",7.02
"1471","2012-11-02",6.81
"1472","2012-11-05",6.89
"1473","2012-11-06",7.11
"1474","2012-11-07",7.3
"1475","2012-11-08",7.33
"1476","2012-11-09",7.43
"1477","2012-11-12",7.46
"1478","2012-11-13",7.44
"1479","2012-11-14",7.4
"1480","2012-11-15",7.65
"1481","2012-11-16",7.68
"1482","2012-11-19",7.74
"1483","2012-11-20",7.8
"1484","2012-11-21",7.8
"1485","2012-11-23",7.69
"1486","2012-11-26",7.8
"1487","2012-11-27",7.68
"1488","2012-11-28",7.71
"1489","2012-11-29",7.67
"1490","2012-11-30",7.5
"1491","2012-12-03",7.53
"1492","2012-12-04",7.62
"1493","2012-12-05",7.22
"1494","2012-12-06",7.42
"1495","2012-12-07",7.35
"1496","2012-12-10",7.42
"1497","2012-12-11",7.48
"1498","2012-12-12",7.56
"1499","2012-12-13",7.54
"1500","2012-12-14",7.46
"1501","2012-12-17",7.59
"1502","2012-12-18",7.6
"1503","2012-12-19",7.5
"1504","2012-12-20",7.37
"1505","2012-12-21",7.25
"1506","2012-12-24",7.31
"1507","2012-12-26",7.39
"1508","2012-12-27",7.68
"1509","2012-12-28",7.64
"1510","2012-12-31",8.06
"1511","2013-01-02",8.3
"1512","2013-01-03",7.95
"1513","2013-01-04",7.83
"1514","2013-01-07",7.99
"1515","2013-01-08",8.01
"1516","2013-01-09",7.97
"1517","2013-01-10",7.97
"1518","2013-01-11",8.01
"1519","2013-01-14",7.98
"1520","2013-01-15",8.07
"1521","2013-01-16",8.03
"1522","2013-01-17",8.01
"1523","2013-01-18",7.94
"1524","2013-01-22",8.09
"1525","2013-01-23",8
"1526","2013-01-24",8
"1527","2013-01-25",8.1
"1528","2013-01-28",8.04
"1529","2013-01-29",8.09
"1530","2013-01-30",8
"1531","2013-01-31",8.07
"1532","2013-02-01",8.24
"1533","2013-02-04",8.2
"1534","2013-02-05",8.24
"1535","2013-02-06",8.19
"1536","2013-02-07",8.29
"1537","2013-02-08",8.38
"1538","2013-02-11",8.14
"1539","2013-02-12",8.19
"1540","2013-02-13",8.14
"1541","2013-02-14",8.17
"1542","2013-02-15",7.94
"1543","2013-02-19",8.25
"1544","2013-02-20",7.82
"1545","2013-02-21",7.17
"1546","2013-02-22",7.33
"1547","2013-02-25",7.54
"1548","2013-02-26",7.54
"1549","2013-02-27",7.4
"1550","2013-02-28",7.25
"1551","2013-03-01",7.2
"1552","2013-03-04",7.04
"1553","2013-03-05",6.96
"1554","2013-03-06",7.12
"1555","2013-03-07",7.02
"1556","2013-03-08",7.12
"1557","2013-03-11",7.15
"1558","2013-03-12",7.28
"1559","2013-03-13",7.14
"1560","2013-03-14",7.27
"1561","2013-03-15",7.45
"1562","2013-03-18",7.49
"1563","2013-03-19",7.54
"1564","2013-03-20",7.41
"1565","2013-03-21",7.66
"1566","2013-03-22",7.68
"1567","2013-03-25",7.49
"1568","2013-03-26",7.44
"1569","2013-03-27",7.75
"1570","2013-03-28",7.82
"1571","2013-04-01",7.75
"1572","2013-04-02",7.42
"1573","2013-04-03",6.88
"1574","2013-04-04",7.1
"1575","2013-04-05",7.45
"1576","2013-04-08",7.3
"1577","2013-04-09",7.53
"1578","2013-04-10",7.51
"1579","2013-04-11",7.42
"1580","2013-04-12",7.04
"1581","2013-04-15",6.33
"1582","2013-04-16",6.61
"1583","2013-04-17",6.37
"1584","2013-04-18",6.28
"1585","2013-04-19",6.36
"1586","2013-04-22",6.63
"1587","2013-04-23",6.57
"1588","2013-04-24",6.83
"1589","2013-04-25",6.9
"1590","2013-04-26",6.65
"1591","2013-04-29",6.64
"1592","2013-04-30",6.81
"1593","2013-05-01",6.71
"1594","2013-05-02",6.65
"1595","2013-05-03",6.4
"1596","2013-05-06",6.3
"1597","2013-05-07",6.17
"1598","2013-05-08",6.61
"1599","2013-05-09",6.45
"1600","2013-05-10",6.33
"1601","2013-05-13",6.09
"1602","2013-05-14",6.07
"1603","2013-05-15",6.09
"1604","2013-05-16",6
"1605","2013-05-17",5.82
"1606","2013-05-20",5.9
"1607","2013-05-21",5.71
"1608","2013-05-22",5.48
"1609","2013-05-23",5.58
"1610","2013-05-24",5.52
"1611","2013-05-28",5.12
"1612","2013-05-29",5.27
"1613","2013-05-30",5.59
"1614","2013-05-31",5.87
"1615","2013-06-03",6.16
"1616","2013-06-04",6.2
"1617","2013-06-05",6.01
"1618","2013-06-06",6.23
"1619","2013-06-07",6.02
"1620","2013-06-10",6.08
"1621","2013-06-11",5.89
"1622","2013-06-12",6
"1623","2013-06-13",6.45
"1624","2013-06-14",6.25
"1625","2013-06-17",6.13
"1626","2013-06-18",5.96
"1627","2013-06-19",5.72
"1628","2013-06-20",5.56
"1629","2013-06-21",5.77
"1630","2013-06-24",5.51
"1631","2013-06-25",5.29
"1632","2013-06-26",4.92
"1633","2013-06-27",5.11
"1634","2013-06-28",5.43
"1635","2013-07-01",5.59
"1636","2013-07-02",5.46
"1637","2013-07-03",5.25
"1638","2013-07-05",5.27
"1639","2013-07-08",4.96
"1640","2013-07-09",5.1
"1641","2013-07-10",5.1
"1642","2013-07-11",5.41
"1643","2013-07-12",5.25
"1644","2013-07-15",5.32
"1645","2013-07-16",5.49
"1646","2013-07-17",5.49
"1647","2013-07-18",5.53
"1648","2013-07-19",5.74
"1649","2013-07-22",5.96
"1650","2013-07-23",6.05
"1651","2013-07-24",5.77
"1652","2013-07-25",5.87
"1653","2013-07-26",5.8
"1654","2013-07-29",5.79
"1655","2013-07-30",5.49
"1656","2013-07-31",5.42
"1657","2013-08-01",5.22
"1658","2013-08-02",5.16
"1659","2013-08-05",5.08
"1660","2013-08-06",4.94
"1661","2013-08-07",5.01
"1662","2013-08-08",5.21
"1663","2013-08-09",5.33
"1664","2013-08-12",5.45
"1665","2013-08-13",5.45
"1666","2013-08-14",5.54
"1667","2013-08-15",6.01
"1668","2013-08-16",5.92
"1669","2013-08-19",5.71
"1670","2013-08-20",5.9
"1671","2013-08-21",5.47
"1672","2013-08-22",5.67
"1673","2013-08-23",5.79
"1674","2013-08-26",5.81
"1675","2013-08-27",5.73
"1676","2013-08-28",5.86
"1677","2013-08-29",6.16
"1678","2013-08-30",5.95
"1679","2013-09-03",5.85
"1680","2013-09-04",5.89
"1681","2013-09-05",6.47
"1682","2013-09-06",6.1
"1683","2013-09-09",6.13
"1684","2013-09-10",5.74
"1685","2013-09-11",6
"1686","2013-09-12",5.63
"1687","2013-09-13",5.7
"1688","2013-09-16",5.64
"1689","2013-09-17",5.75
"1690","2013-09-18",6.39
"1691","2013-09-19",5.88
"1692","2013-09-20",5.71
"1693","2013-09-23",5.5
"1694","2013-09-24",5.48
"1695","2013-09-25",5.71
"1696","2013-09-26",5.64
"1697","2013-09-27",5.7
"1698","2013-09-30",5.72
"1699","2013-10-01",5.57
"1700","2013-10-02",5.52
"1701","2013-10-03",5.54
"1702","2013-10-04",5.61
"1703","2013-10-07",5.62
"1704","2013-10-08",5.48
"1705","2013-10-09",5.57
"1706","2013-10-10",5.38
"1707","2013-10-11",5.29
"1708","2013-10-14",5.29
"1709","2013-10-15",5.31
"1710","2013-10-16",5.28
"1711","2013-10-17",5.42
"1712","2013-10-18",5.4
"1713","2013-10-21",5.33
"1714","2013-10-22",5.18
"1715","2013-10-23",5.09
"1716","2013-10-24",5.19
"1717","2013-10-25",5.27
"1718","2013-10-28",5.21
"1719","2013-10-29",5.13
"1720","2013-10-30",5.04
"1721","2013-10-31",4.93
"1722","2013-11-01",4.85
"1723","2013-11-04",4.91
"1724","2013-11-05",4.87
"1725","2013-11-06",4.86
"1726","2013-11-07",4.63
"1727","2013-11-08",4.58
"1728","2013-11-11",4.68
"1729","2013-11-12",4.7
"1730","2013-11-13",4.7
"1731","2013-11-14",4.81
"1732","2013-11-15",4.74
"1733","2013-11-18",4.73
"1734","2013-11-19",4.62
"1735","2013-11-20",4.55
"1736","2013-11-21",4.42
"1737","2013-11-22",4.3
"1738","2013-11-25",4.1
"1739","2013-11-26",4.06
"1740","2013-11-27",4.06
"1741","2013-11-29",4.12
"1742","2013-12-02",3.91
"1743","2013-12-03",3.6
"1744","2013-12-04",3.45
"1745","2013-12-05",3.44
"1746","2013-12-06",3.39
"1747","2013-12-09",3.43
"1748","2013-12-10",3.6
"1749","2013-12-11",3.45
"1750","2013-12-12",3.29
"1751","2013-12-13",3.31
"1752","2013-12-16",4.23
"1753","2013-12-17",3.82
"1754","2013-12-18",3.95
"1755","2013-12-19",3.72
"1756","2013-12-20",3.61
"1757","2013-12-23",3.65
"1758","2013-12-24",3.73
"1759","2013-12-26",3.65
"1760","2013-12-27",3.8
"1761","2013-12-30",3.62
"1762","2013-12-31",3.69
"1763","2014-01-02",3.75
"1764","2014-01-03",3.86
"1765","2014-01-06",4
"1766","2014-01-07",3.91
"1767","2014-01-08",3.8
"1768","2014-01-09",3.72
"1769","2014-01-10",3.74
"1770","2014-01-13",3.87
"1771","2014-01-14",3.77
"1772","2014-01-15",3.77
"1773","2014-01-16",3.83
"1774","2014-01-17",3.87
"1775","2014-01-21",4
"1776","2014-01-22",3.85
"1777","2014-01-23",3.9
"1778","2014-01-24",3.89
"1779","2014-01-27",3.81
"1780","2014-01-28",3.86
"1781","2014-01-29",3.99
"1782","2014-01-30",3.88
"1783","2014-01-31",3.85
"1784","2014-02-03",3.8
"1785","2014-02-04",3.91
"1786","2014-02-05",3.82
"1787","2014-02-06",3.86
"1788","2014-02-07",3.98
"1789","2014-02-10",4.26
"1790","2014-02-11",4.36
"1791","2014-02-12",4.11
"1792","2014-02-13",4.19
"1793","2014-02-14",4.3
"1794","2014-02-18",4.17
"1795","2014-02-19",3.96
"1796","2014-02-20",4.02
"1797","2014-02-21",4
"1798","2014-02-24",4.05
"1799","2014-02-25",3.97
"1800","2014-02-26",3.78
"1801","2014-02-27",3.76
"1802","2014-02-28",3.76
"1803","2014-03-03",3.86
"1804","2014-03-04",3.91
"1805","2014-03-05",3.96
"1806","2014-03-06",4.05
"1807","2014-03-07",4.03
"1808","2014-03-10",4.03
"1809","2014-03-11",4.1
"1810","2014-03-12",4.25
"1811","2014-03-13",4.36
"1812","2014-03-14",4.31
"1813","2014-03-17",4.29
"1814","2014-03-18",4.12
"1815","2014-03-19",3.88
"1816","2014-03-20",4.01
"1817","2014-03-21",3.95
"1818","2014-03-24",3.84
"1819","2014-03-25",3.88
"1820","2014-03-26",3.79
"1821","2014-03-27",3.83
"1822","2014-03-28",3.92
"1823","2014-03-31",3.73
"1824","2014-04-01",3.72
"1825","2014-04-02",3.78
"1826","2014-04-03",3.67
"1827","2014-04-04",3.63
"1828","2014-04-07",3.49
"1829","2014-04-08",3.47
"1830","2014-04-09",3.46
"1831","2014-04-10",3.37
"1832","2014-04-11",3.26
"1833","2014-04-14",3.27
"1834","2014-04-15",3.26
"1835","2014-04-16",3.19
"1836","2014-04-17",3.13
"1837","2014-04-21",3.1
"1838","2014-04-22",3.21
"1839","2014-04-23",3.27
"1840","2014-04-24",3.21
"1841","2014-04-25",3.24
"1842","2014-04-28",3.19
"1843","2014-04-29",3.25
"1844","2014-04-30",3.22
"1845","2014-05-01",3.12
"1846","2014-05-02",3.17
"1847","2014-05-05",3.2
"1848","2014-05-06",3.22
"1849","2014-05-07",3.15
"1850","2014-05-08",3.16
"1851","2014-05-09",3.06
"1852","2014-05-12",3.07
"1853","2014-05-13",3.06
"1854","2014-05-14",3.05
"1855","2014-05-15",2.75
"1856","2014-05-16",2.77
"1857","2014-05-19",2.74
"1858","2014-05-20",2.75
"1859","2014-05-21",2.81
"1860","2014-05-22",2.77
"1861","2014-05-23",2.76
"1862","2014-05-27",2.61
"1863","2014-05-28",2.56
"1864","2014-05-29",2.6
"1865","2014-05-30",2.49
"1866","2014-06-02",2.43
"1867","2014-06-03",2.43
"1868","2014-06-04",2.4
"1869","2014-06-05",2.51
"1870","2014-06-06",2.5
"1871","2014-06-09",2.46
"1872","2014-06-10",2.53
"1873","2014-06-11",2.58
"1874","2014-06-12",2.72
"1875","2014-06-13",2.87
"1876","2014-06-16",3.04
"1877","2014-06-17",3.17
"1878","2014-06-18",3.37
"1879","2014-06-19",3.29
"1880","2014-06-20",3.14
"1881","2014-06-23",3.07
"1882","2014-06-24",2.81
"1883","2014-06-25",2.94
"1884","2014-06-26",2.98
"1885","2014-06-27",2.88
"1886","2014-06-30",2.97
"1887","2014-07-01",2.9
"1888","2014-07-02",2.9
"1889","2014-07-03",2.97
"1890","2014-07-07",2.9
"1891","2014-07-08",3.13
"1892","2014-07-09",3.27
"1893","2014-07-10",3.03
"1894","2014-07-11",3.2
"1895","2014-07-14",3.07
"1896","2014-07-15",2.88
"1897","2014-07-16",2.85
"1898","2014-07-17",2.81
"1899","2014-07-18",2.78
"1900","2014-07-21",2.77
"1901","2014-07-22",2.62
"1902","2014-07-23",2.58
"1903","2014-07-24",2.56
"1904","2014-07-25",2.82
"1905","2014-07-28",2.9
"1906","2014-07-29",2.89
"1907","2014-07-30",2.85
"1908","2014-07-31",2.86
"1909","2014-08-01",2.87
"1910","2014-08-04",2.81
"1911","2014-08-05",2.76
"1912","2014-08-06",2.82
"1913","2014-08-07",2.77
"1914","2014-08-08",2.77
"1915","2014-08-11",2.78
"1916","2014-08-12",2.78
"1917","2014-08-13",2.77
"1918","2014-08-14",2.77
"1919","2014-08-15",2.74
"1920","2014-08-18",2.7
"1921","2014-08-19",2.66
"1922","2014-08-20",2.6
"1923","2014-08-21",2.57
"1924","2014-08-22",2.55
"1925","2014-08-25",2.51
"1926","2014-08-26",2.58
"1927","2014-08-27",2.59
"1928","2014-08-28",2.7
"1929","2014-08-29",2.72
"1930","2014-09-02",2.57
"1931","2014-09-03",2.54
"1932","2014-09-04",2.55
"1933","2014-09-05",2.56
"1934","2014-09-08",2.52
"1935","2014-09-09",2.47
"1936","2014-09-10",2.47
"1937","2014-09-11",2.43
