"","date","AZPN"
"1010","2011-01-04",13.05
"1011","2011-01-05",13.12
"1012","2011-01-06",13.12
"1013","2011-01-07",13.25
"1014","2011-01-10",13.41
"1015","2011-01-11",13.67
"1016","2011-01-12",13.58
"1017","2011-01-13",13.91
"1018","2011-01-14",13.97
"1019","2011-01-18",14.04
"1020","2011-01-19",13.79
"1021","2011-01-20",13.95
"1022","2011-01-21",13.97
"1023","2011-01-24",14.11
"1024","2011-01-25",14.26
"1025","2011-01-26",14.45
"1026","2011-01-27",14.38
"1027","2011-01-28",14.21
"1028","2011-01-31",14.15
"1029","2011-02-01",14.4
"1030","2011-02-02",14.58
"1031","2011-02-03",14.48
"1032","2011-02-04",14.49
"1033","2011-02-07",14.47
"1034","2011-02-08",14.43
"1035","2011-02-09",15.08
"1036","2011-02-10",15.36
"1037","2011-02-11",15.47
"1038","2011-02-14",15.37
"1039","2011-02-15",15.14
"1040","2011-02-16",15.62
"1041","2011-02-17",16
"1042","2011-02-18",15.86
"1043","2011-02-22",15.51
"1044","2011-02-23",15.18
"1045","2011-02-24",15.09
"1046","2011-02-25",15.4
"1047","2011-02-28",15.23
"1048","2011-03-01",14.96
"1049","2011-03-02",14.95
"1050","2011-03-03",14.88
"1051","2011-03-04",14.78
"1052","2011-03-07",14.65
"1053","2011-03-08",14.82
"1054","2011-03-09",14.89
"1055","2011-03-10",14.55
"1056","2011-03-11",14.71
"1057","2011-03-14",14.47
"1058","2011-03-15",14.32
"1059","2011-03-16",14.16
"1060","2011-03-17",14.35
"1061","2011-03-18",14.56
"1062","2011-03-21",14.91
"1063","2011-03-22",14.9
"1064","2011-03-23",14.88
"1065","2011-03-24",14.9
"1066","2011-03-25",14.9
"1067","2011-03-28",14.85
"1068","2011-03-29",14.94
"1069","2011-03-30",15.16
"1070","2011-03-31",14.99
"1071","2011-04-01",15
"1072","2011-04-04",14.88
"1073","2011-04-05",14.76
"1074","2011-04-06",14.84
"1075","2011-04-07",14.66
"1076","2011-04-08",14.67
"1077","2011-04-11",14.89
"1078","2011-04-12",14.89
"1079","2011-04-13",14.86
"1080","2011-04-14",14.82
"1081","2011-04-15",14.95
"1082","2011-04-18",14.75
"1083","2011-04-19",14.72
"1084","2011-04-20",15
"1085","2011-04-21",15
"1086","2011-04-25",14.91
"1087","2011-04-26",14.99
"1088","2011-04-27",15.06
"1089","2011-04-28",15.05
"1090","2011-04-29",14.99
"1091","2011-05-02",14.71
"1092","2011-05-03",14.38
"1093","2011-05-04",14.85
"1094","2011-05-05",15.44
"1095","2011-05-06",15.78
"1096","2011-05-09",16.24
"1097","2011-05-10",16.74
"1098","2011-05-11",16.58
"1099","2011-05-12",16.66
"1100","2011-05-13",16.66
"1101","2011-05-16",16.35
"1102","2011-05-17",16.459999
"1103","2011-05-18",16.76
"1104","2011-05-19",16.74
"1105","2011-05-20",16.790001
"1106","2011-05-23",16.18
"1107","2011-05-24",16.1
"1108","2011-05-25",16.48
"1109","2011-05-26",16.450001
"1110","2011-05-27",16.41
"1111","2011-05-31",16.549999
"1112","2011-06-01",16.209999
"1113","2011-06-02",16.469999
"1114","2011-06-03",16.040001
"1115","2011-06-06",15.86
"1116","2011-06-07",15.81
"1117","2011-06-08",15.5
"1118","2011-06-09",15.68
"1119","2011-06-10",15.33
"1120","2011-06-13",15.31
"1121","2011-06-14",15.6
"1122","2011-06-15",15.47
"1123","2011-06-16",15.38
"1124","2011-06-17",15.14
"1125","2011-06-20",15.17
"1126","2011-06-21",15.47
"1127","2011-06-22",15.75
"1128","2011-06-23",15.71
"1129","2011-06-24",15.45
"1130","2011-06-27",16.02
"1131","2011-06-28",16.799999
"1132","2011-06-29",17.040001
"1133","2011-06-30",17.18
"1134","2011-07-01",17.17
"1135","2011-07-05",17.1
"1136","2011-07-06",17.120001
"1137","2011-07-07",17.15
"1138","2011-07-08",17.129999
"1139","2011-07-11",16.82
"1140","2011-07-12",16.5
"1141","2011-07-13",16.780001
"1142","2011-07-14",16.440001
"1143","2011-07-15",16.450001
"1144","2011-07-18",15.93
"1145","2011-07-19",16.41
"1146","2011-07-20",16.120001
"1147","2011-07-21",16.190001
"1148","2011-07-22",16.4
"1149","2011-07-25",16.01
"1150","2011-07-26",15.96
"1151","2011-07-27",15.45
"1152","2011-07-28",15.58
"1153","2011-07-29",15.5
"1154","2011-08-01",15.44
"1155","2011-08-02",15.2
"1156","2011-08-03",15.6
"1157","2011-08-04",14.53
"1158","2011-08-05",14.15
"1159","2011-08-08",12.75
"1160","2011-08-09",14.71
"1161","2011-08-10",13.52
"1162","2011-08-11",14.29
"1163","2011-08-12",14.34
"1164","2011-08-15",14.59
"1165","2011-08-16",14.03
"1166","2011-08-17",13.76
"1167","2011-08-18",13.08
"1168","2011-08-19",13.17
"1169","2011-08-22",13.31
"1170","2011-08-23",13.88
"1171","2011-08-24",16.27
"1172","2011-08-25",16.040001
"1173","2011-08-26",16.77
"1174","2011-08-29",17.780001
"1175","2011-08-30",16.700001
"1176","2011-08-31",16.790001
"1177","2011-09-01",16.34
"1178","2011-09-02",15.97
"1179","2011-09-06",16.18
"1180","2011-09-07",16.66
"1181","2011-09-08",16.51
"1182","2011-09-09",15.85
"1183","2011-09-12",16.01
"1184","2011-09-13",16.5
"1185","2011-09-14",16.450001
"1186","2011-09-15",17.49
"1187","2011-09-16",17.629999
"1188","2011-09-19",17.66
"1189","2011-09-20",17.040001
"1190","2011-09-21",16.82
"1191","2011-09-22",16.219999
"1192","2011-09-23",16.030001
"1193","2011-09-26",15.8
"1194","2011-09-27",16.370001
"1195","2011-09-28",15.84
"1196","2011-09-29",15.9
"1197","2011-09-30",15.27
"1198","2011-10-03",14.67
"1199","2011-10-04",15.56
"1200","2011-10-05",15.75
"1201","2011-10-06",15.82
"1202","2011-10-07",15.86
"1203","2011-10-10",16.65
"1204","2011-10-11",16.639999
"1205","2011-10-12",16.75
"1206","2011-10-13",16.790001
"1207","2011-10-14",17.02
"1208","2011-10-17",16.75
"1209","2011-10-18",17.040001
"1210","2011-10-19",16.77
"1211","2011-10-20",16.469999
"1212","2011-10-21",16.85
"1213","2011-10-24",17.549999
"1214","2011-10-25",17
"1215","2011-10-26",17.120001
"1216","2011-10-27",18.41
"1217","2011-10-28",17.66
"1218","2011-10-31",17.34
"1219","2011-11-01",16.58
"1220","2011-11-02",17.219999
"1221","2011-11-03",18.110001
"1222","2011-11-04",17.719999
"1223","2011-11-07",18.32
"1224","2011-11-08",18.299999
"1225","2011-11-09",17.24
"1226","2011-11-10",17.370001
"1227","2011-11-11",18.25
"1228","2011-11-14",18
"1229","2011-11-15",17.940001
"1230","2011-11-16",17.469999
"1231","2011-11-17",17.42
"1232","2011-11-18",17.17
"1233","2011-11-21",16.700001
"1234","2011-11-22",16.469999
"1235","2011-11-23",16.040001
"1236","2011-11-25",15.85
"1237","2011-11-28",17.129999
"1238","2011-11-29",16.73
"1239","2011-11-30",17.85
"1240","2011-12-01",17.799999
"1241","2011-12-02",17.879999
"1242","2011-12-05",18
"1243","2011-12-06",18.17
"1244","2011-12-07",18.139999
"1245","2011-12-08",18.02
"1246","2011-12-09",18.66
"1247","2011-12-12",17.950001
"1248","2011-12-13",17.33
"1249","2011-12-14",17.200001
"1250","2011-12-15",17.139999
"1251","2011-12-16",17.6
"1252","2011-12-19",17
"1253","2011-12-20",17.91
"1254","2011-12-21",17.35
"1255","2011-12-22",17.4
"1256","2011-12-23",17.440001
"1257","2011-12-27",17.610001
"1258","2011-12-28",17.26
"1259","2011-12-29",17.35
"1260","2011-12-30",17.35
"1261","2012-01-03",17
"1262","2012-01-04",16.41
"1263","2012-01-05",16.75
"1264","2012-01-06",16.530001
"1265","2012-01-09",16.59
"1266","2012-01-10",16.92
"1267","2012-01-11",16.92
"1268","2012-01-12",17.1
"1269","2012-01-13",16.959999
"1270","2012-01-17",17.190001
"1271","2012-01-18",17.65
"1272","2012-01-19",17.74
"1273","2012-01-20",17.68
"1274","2012-01-23",17.370001
"1275","2012-01-24",17.59
"1276","2012-01-25",17.870001
"1277","2012-01-26",18.01
"1278","2012-01-27",18.110001
"1279","2012-01-30",18.209999
"1280","2012-01-31",18.01
"1281","2012-02-01",20.280001
"1282","2012-02-02",20.370001
"1283","2012-02-03",20.629999
"1284","2012-02-06",20.57
"1285","2012-02-07",20.41
"1286","2012-02-08",20.870001
"1287","2012-02-09",21.15
"1288","2012-02-10",20.969999
"1289","2012-02-13",21.16
"1290","2012-02-14",21.440001
"1291","2012-02-15",21.389999
"1292","2012-02-16",21.610001
"1293","2012-02-17",21.6
"1294","2012-02-21",21.190001
"1295","2012-02-22",20.950001
"1296","2012-02-23",21.469999
"1297","2012-02-24",21.17
"1298","2012-02-27",20.98
"1299","2012-02-28",20.959999
"1300","2012-02-29",20.559999
"1301","2012-03-01",20.790001
"1302","2012-03-02",20.370001
"1303","2012-03-05",20.18
"1304","2012-03-06",19.780001
"1305","2012-03-07",20.01
"1306","2012-03-08",20.27
"1307","2012-03-09",20.799999
"1308","2012-03-12",20.82
"1309","2012-03-13",21.530001
"1310","2012-03-14",21.33
"1311","2012-03-15",21.42
"1312","2012-03-16",21.290001
"1313","2012-03-19",21.25
"1314","2012-03-20",20.91
"1315","2012-03-21",21.16
"1316","2012-03-22",20.4
"1317","2012-03-23",20.440001
"1318","2012-03-26",21.15
"1319","2012-03-27",20.870001
"1320","2012-03-28",20.67
"1321","2012-03-29",20.73
"1322","2012-03-30",20.530001
"1323","2012-04-02",20.639999
"1324","2012-04-03",20.530001
"1325","2012-04-04",20.139999
"1326","2012-04-05",20.200001
"1327","2012-04-09",19.959999
"1328","2012-04-10",19.629999
"1329","2012-04-11",19.709999
"1330","2012-04-12",20.02
"1331","2012-04-13",19.73
"1332","2012-04-16",19.57
"1333","2012-04-17",19.959999
"1334","2012-04-18",19.799999
"1335","2012-04-19",19.68
"1336","2012-04-20",19.75
"1337","2012-04-23",19.110001
"1338","2012-04-24",19.01
"1339","2012-04-25",19.709999
"1340","2012-04-26",19.75
"1341","2012-04-27",20.08
"1342","2012-04-30",19.780001
"1343","2012-05-01",19.549999
"1344","2012-05-02",22.780001
"1345","2012-05-03",22.91
"1346","2012-05-04",22.52
"1347","2012-05-07",22.1
"1348","2012-05-08",21.540001
"1349","2012-05-09",21.719999
"1350","2012-05-10",22.25
"1351","2012-05-11",22.540001
"1352","2012-05-14",22.059999
"1353","2012-05-15",22.120001
"1354","2012-05-16",21.85
"1355","2012-05-17",21.59
"1356","2012-05-18",20.870001
"1357","2012-05-21",21.91
"1358","2012-05-22",21.6
"1359","2012-05-23",21.799999
"1360","2012-05-24",21.9
"1361","2012-05-25",21.950001
"1362","2012-05-29",22.120001
"1363","2012-05-30",21.83
"1364","2012-05-31",22.1
"1365","2012-06-01",20.74
"1366","2012-06-04",20.43
"1367","2012-06-05",20.85
"1368","2012-06-06",21.639999
"1369","2012-06-07",21.280001
"1370","2012-06-08",21.27
"1371","2012-06-11",21.1
"1372","2012-06-12",21.719999
"1373","2012-06-13",21.790001
"1374","2012-06-14",22.09
"1375","2012-06-15",22.24
"1376","2012-06-18",22.18
"1377","2012-06-19",22.48
"1378","2012-06-20",22.799999
"1379","2012-06-21",22.200001
"1380","2012-06-22",22.17
"1381","2012-06-25",21.610001
"1382","2012-06-26",21.690001
"1383","2012-06-27",21.959999
"1384","2012-06-28",21.870001
"1385","2012-06-29",23.15
"1386","2012-07-02",23.43
"1387","2012-07-03",23.610001
"1388","2012-07-05",23.309999
"1389","2012-07-06",22.370001
"1390","2012-07-09",22.459999
"1391","2012-07-10",22.49
"1392","2012-07-11",22.219999
"1393","2012-07-12",22.59
"1394","2012-07-13",22.76
"1395","2012-07-16",22.879999
"1396","2012-07-17",22.74
"1397","2012-07-18",23.08
"1398","2012-07-19",23.24
"1399","2012-07-20",22.82
"1400","2012-07-23",22.51
"1401","2012-07-24",22.24
"1402","2012-07-25",22.42
"1403","2012-07-26",23.07
"1404","2012-07-27",23.66
"1405","2012-07-30",23.43
"1406","2012-07-31",23.379999
"1407","2012-08-01",22.59
"1408","2012-08-02",22.610001
"1409","2012-08-03",23.450001
"1410","2012-08-06",23.200001
"1411","2012-08-07",23.200001
"1412","2012-08-08",22.950001
"1413","2012-08-09",22.940001
"1414","2012-08-10",22.58
"1415","2012-08-13",22.26
"1416","2012-08-14",22.48
"1417","2012-08-15",23.15
"1418","2012-08-16",23.530001
"1419","2012-08-17",23.77
"1420","2012-08-20",23.639999
"1421","2012-08-21",23.65
"1422","2012-08-22",23.790001
"1423","2012-08-23",23.559999
"1424","2012-08-24",23.610001
"1425","2012-08-27",23.98
"1426","2012-08-28",24.98
"1427","2012-08-29",24.559999
"1428","2012-08-30",24.290001
"1429","2012-08-31",24.379999
"1430","2012-09-04",24.5
"1431","2012-09-05",24.33
"1432","2012-09-06",24.59
"1433","2012-09-07",24.73
"1434","2012-09-10",24.709999
"1435","2012-09-11",24.82
"1436","2012-09-12",24.92
"1437","2012-09-13",25.809999
"1438","2012-09-14",26.219999
"1439","2012-09-17",25.629999
"1440","2012-09-18",25.870001
"1441","2012-09-19",25.690001
"1442","2012-09-20",25.719999
"1443","2012-09-21",25.93
"1444","2012-09-24",25.639999
"1445","2012-09-25",25.58
"1446","2012-09-26",25.059999
"1447","2012-09-27",25.690001
"1448","2012-09-28",25.84
"1449","2012-10-01",24.870001
"1450","2012-10-02",24.379999
"1451","2012-10-03",24.959999
"1452","2012-10-04",24.84
"1453","2012-10-05",24.75
"1454","2012-10-08",24.52
"1455","2012-10-09",24.049999
"1456","2012-10-10",24.16
"1457","2012-10-11",24.4
"1458","2012-10-12",24.49
"1459","2012-10-15",25.059999
"1460","2012-10-16",25.469999
"1461","2012-10-17",25.110001
"1462","2012-10-18",25.24
"1463","2012-10-19",24.67
"1464","2012-10-22",24.709999
"1465","2012-10-23",25.200001
"1466","2012-10-24",24.870001
"1467","2012-10-25",24.4
"1468","2012-10-26",24.41
"1469","2012-10-31",24.780001
"1470","2012-11-01",26.9
"1471","2012-11-02",26.99
"1472","2012-11-05",26.57
"1473","2012-11-06",26.52
"1474","2012-11-07",25.799999
"1475","2012-11-08",25.450001
"1476","2012-11-09",25.959999
"1477","2012-11-12",25.85
"1478","2012-11-13",25.65
"1479","2012-11-14",25.65
"1480","2012-11-15",25.75
"1481","2012-11-16",26.209999
"1482","2012-11-19",26.59
"1483","2012-11-20",26.389999
"1484","2012-11-21",26.540001
"1485","2012-11-23",26.57
"1486","2012-11-26",26.469999
"1487","2012-11-27",25.49
"1488","2012-11-28",25.77
"1489","2012-11-29",25.790001
"1490","2012-11-30",25.99
"1491","2012-12-03",26.059999
"1492","2012-12-04",26.25
"1493","2012-12-05",26.42
"1494","2012-12-06",26.4
"1495","2012-12-07",26.5
"1496","2012-12-10",26.5
"1497","2012-12-11",26.65
"1498","2012-12-12",26.32
"1499","2012-12-13",25.75
"1500","2012-12-14",25.76
"1501","2012-12-17",26.530001
"1502","2012-12-18",26.620001
"1503","2012-12-19",26.860001
"1504","2012-12-20",26.610001
"1505","2012-12-21",26.99
"1506","2012-12-24",27.32
"1507","2012-12-26",27
"1508","2012-12-27",27.110001
"1509","2012-12-28",27.040001
"1510","2012-12-31",27.639999
"1511","2013-01-02",27.959999
"1512","2013-01-03",27.790001
"1513","2013-01-04",27.700001
"1514","2013-01-07",27.549999
"1515","2013-01-08",27.75
"1516","2013-01-09",27.82
"1517","2013-01-10",27.99
"1518","2013-01-11",28.32
"1519","2013-01-14",28.16
"1520","2013-01-15",28.459999
"1521","2013-01-16",28.51
"1522","2013-01-17",28.59
"1523","2013-01-18",28.6
"1524","2013-01-22",28.879999
"1525","2013-01-23",28.700001
"1526","2013-01-24",28.610001
"1527","2013-01-25",29
"1528","2013-01-28",28.68
"1529","2013-01-29",28.49
"1530","2013-01-30",30.76
"1531","2013-01-31",30.6
"1532","2013-02-01",30.379999
"1533","2013-02-04",30.049999
"1534","2013-02-05",30.299999
"1535","2013-02-06",30.200001
"1536","2013-02-07",30.200001
"1537","2013-02-08",30.24
"1538","2013-02-11",30.23
"1539","2013-02-12",30.290001
"1540","2013-02-13",30.15
"1541","2013-02-14",29.969999
"1542","2013-02-15",30.01
"1543","2013-02-19",30.67
"1544","2013-02-20",30.309999
"1545","2013-02-21",30.379999
"1546","2013-02-22",30.74
"1547","2013-02-25",30.41
"1548","2013-02-26",30.959999
"1549","2013-02-27",30.83
"1550","2013-02-28",30.76
"1551","2013-03-01",30.940001
"1552","2013-03-04",31.280001
"1553","2013-03-05",31.35
"1554","2013-03-06",31.27
"1555","2013-03-07",31.83
"1556","2013-03-08",32.470001
"1557","2013-03-11",32.119999
"1558","2013-03-12",32.060001
"1559","2013-03-13",32.099998
"1560","2013-03-14",32.48
"1561","2013-03-15",32.290001
"1562","2013-03-18",31.99
"1563","2013-03-19",31.66
"1564","2013-03-20",32.049999
"1565","2013-03-21",32.02
"1566","2013-03-22",31.93
"1567","2013-03-25",32.049999
"1568","2013-03-26",32.130001
"1569","2013-03-27",32.169998
"1570","2013-03-28",32.290001
"1571","2013-04-01",31.719999
"1572","2013-04-02",31.389999
"1573","2013-04-03",30.52
"1574","2013-04-04",30.690001
"1575","2013-04-05",30.18
"1576","2013-04-08",30.379999
"1577","2013-04-09",30.01
"1578","2013-04-10",30.77
"1579","2013-04-11",30.690001
"1580","2013-04-12",30.370001
"1581","2013-04-15",29.34
"1582","2013-04-16",29.84
"1583","2013-04-17",29.139999
"1584","2013-04-18",29
"1585","2013-04-19",29.09
"1586","2013-04-22",29.34
"1587","2013-04-23",29.879999
"1588","2013-04-24",30.01
"1589","2013-04-25",30.129999
"1590","2013-04-26",29.889999
"1591","2013-04-29",30.25
"1592","2013-04-30",30.48
"1593","2013-05-01",28.16
"1594","2013-05-02",29.16
"1595","2013-05-03",27.549999
"1596","2013-05-06",29.48
"1597","2013-05-07",30.35
"1598","2013-05-08",30.440001
"1599","2013-05-09",30.780001
"1600","2013-05-10",30.76
"1601","2013-05-13",30.950001
"1602","2013-05-14",31.02
"1603","2013-05-15",30.9
"1604","2013-05-16",31.15
"1605","2013-05-17",31.15
"1606","2013-05-20",30.74
"1607","2013-05-21",30.59
"1608","2013-05-22",29.889999
"1609","2013-05-23",30.110001
"1610","2013-05-24",30.18
"1611","2013-05-28",30.790001
"1612","2013-05-29",30.82
"1613","2013-05-30",31
"1614","2013-05-31",30.620001
"1615","2013-06-03",30.6
"1616","2013-06-04",30.379999
"1617","2013-06-05",29.9
"1618","2013-06-06",30.26
"1619","2013-06-07",30.440001
"1620","2013-06-10",30.190001
"1621","2013-06-11",29.719999
"1622","2013-06-12",29.299999
"1623","2013-06-13",29.559999
"1624","2013-06-14",29.26
"1625","2013-06-17",29.639999
"1626","2013-06-18",29.85
"1627","2013-06-19",29.790001
"1628","2013-06-20",28.870001
"1629","2013-06-21",29.030001
"1630","2013-06-24",28.35
"1631","2013-06-25",28.68
"1632","2013-06-26",28.549999
"1633","2013-06-27",29.02
"1634","2013-06-28",28.790001
"1635","2013-07-01",29.32
"1636","2013-07-02",29.290001
"1637","2013-07-03",29.58
"1638","2013-07-05",30.35
"1639","2013-07-08",30.35
"1640","2013-07-09",30.459999
"1641","2013-07-10",30.65
"1642","2013-07-11",31.42
"1643","2013-07-12",31.639999
"1644","2013-07-15",31.790001
"1645","2013-07-16",32.150002
"1646","2013-07-17",32.34
"1647","2013-07-18",32.490002
"1648","2013-07-19",32.509998
"1649","2013-07-22",32.459999
"1650","2013-07-23",32.459999
"1651","2013-07-24",32.450001
"1652","2013-07-25",32.57
"1653","2013-07-26",32.369999
"1654","2013-07-29",32.189999
"1655","2013-07-30",32.400002
"1656","2013-07-31",32.540001
"1657","2013-08-01",32.799999
"1658","2013-08-02",32.549999
"1659","2013-08-05",32.700001
"1660","2013-08-06",32.59
"1661","2013-08-07",32.360001
"1662","2013-08-08",32.380001
"1663","2013-08-09",32.310001
"1664","2013-08-12",32.779999
"1665","2013-08-13",33.299999
"1666","2013-08-14",33.110001
"1667","2013-08-15",31.82
"1668","2013-08-16",34.32
"1669","2013-08-19",34.279999
"1670","2013-08-20",34.360001
"1671","2013-08-21",34.310001
"1672","2013-08-22",34.470001
"1673","2013-08-23",34.389999
"1674","2013-08-26",34.18
"1675","2013-08-27",33.740002
"1676","2013-08-28",33.740002
"1677","2013-08-29",33.84
"1678","2013-08-30",33.43
"1679","2013-09-03",33.799999
"1680","2013-09-04",34.110001
"1681","2013-09-05",34.119999
"1682","2013-09-06",34.099998
"1683","2013-09-09",34.610001
"1684","2013-09-10",35.27
"1685","2013-09-11",35
"1686","2013-09-12",34.860001
"1687","2013-09-13",34.810001
"1688","2013-09-16",34.73
"1689","2013-09-17",34.880001
"1690","2013-09-18",35.07
"1691","2013-09-19",34.82
"1692","2013-09-20",34.799999
"1693","2013-09-23",34.549999
"1694","2013-09-24",34.639999
"1695","2013-09-25",34.799999
"1696","2013-09-26",35.049999
"1697","2013-09-27",34.720001
"1698","2013-09-30",34.549999
"1699","2013-10-01",35.139999
"1700","2013-10-02",35.189999
"1701","2013-10-03",35.049999
"1702","2013-10-04",35.029999
"1703","2013-10-07",34.32
"1704","2013-10-08",33.869999
"1705","2013-10-09",33.75
"1706","2013-10-10",34.5
"1707","2013-10-11",35.139999
"1708","2013-10-14",35.59
"1709","2013-10-15",34.740002
"1710","2013-10-16",34.860001
"1711","2013-10-17",35.099998
"1712","2013-10-18",34.900002
"1713","2013-10-21",34.759998
"1714","2013-10-22",34.700001
"1715","2013-10-23",34.540001
"1716","2013-10-24",34.630001
"1717","2013-10-25",34.57
"1718","2013-10-28",34.959999
"1719","2013-10-29",35.18
"1720","2013-10-30",37.810001
"1721","2013-10-31",38.150002
"1722","2013-11-01",37.93
"1723","2013-11-04",37.959999
"1724","2013-11-05",38.060001
"1725","2013-11-06",38.27
"1726","2013-11-07",37.41
"1727","2013-11-08",37.880001
"1728","2013-11-11",37.790001
"1729","2013-11-12",37.849998
"1730","2013-11-13",37.73
"1731","2013-11-14",37.68
"1732","2013-11-15",38.080002
"1733","2013-11-18",37.759998
"1734","2013-11-19",37.119999
"1735","2013-11-20",37.639999
"1736","2013-11-21",38.470001
"1737","2013-11-22",38.709999
"1738","2013-11-25",38.91
"1739","2013-11-26",39.240002
"1740","2013-11-27",39.66
"1741","2013-11-29",39.529999
"1742","2013-12-02",38.919998
"1743","2013-12-03",39.049999
"1744","2013-12-04",39.48
"1745","2013-12-05",39.689999
"1746","2013-12-06",39.990002
"1747","2013-12-09",40.279999
"1748","2013-12-10",39.82
"1749","2013-12-11",39.139999
"1750","2013-12-12",39.16
"1751","2013-12-13",39.619999
"1752","2013-12-16",40.09
"1753","2013-12-17",40.439999
"1754","2013-12-18",40.91
"1755","2013-12-19",41.330002
"1756","2013-12-20",42.009998
"1757","2013-12-23",42.139999
"1758","2013-12-24",42.220001
"1759","2013-12-26",42.080002
"1760","2013-12-27",41.880001
"1761","2013-12-30",41.919998
"1762","2013-12-31",41.799999
"1763","2014-01-02",41.549999
"1764","2014-01-03",41.59
"1765","2014-01-06",41.48
"1766","2014-01-07",42.049999
"1767","2014-01-08",42.169998
"1768","2014-01-09",41.610001
"1769","2014-01-10",41.66
"1770","2014-01-13",41.34
"1771","2014-01-14",42.299999
"1772","2014-01-15",42.650002
"1773","2014-01-16",42.650002
"1774","2014-01-17",42.48
"1775","2014-01-21",42.57
"1776","2014-01-22",42.959999
"1777","2014-01-23",42.759998
"1778","2014-01-24",41.419998
"1779","2014-01-27",40.43
"1780","2014-01-28",41.240002
"1781","2014-01-29",40.459999
"1782","2014-01-30",41.599998
"1783","2014-01-31",45.57
"1784","2014-02-03",44.23
"1785","2014-02-04",44.139999
"1786","2014-02-05",44.02
"1787","2014-02-06",44.490002
"1788","2014-02-07",45.009998
"1789","2014-02-10",44.91
"1790","2014-02-11",45.25
"1791","2014-02-12",45.560001
"1792","2014-02-13",46.110001
"1793","2014-02-14",45.68
"1794","2014-02-18",46.080002
"1795","2014-02-19",45.48
"1796","2014-02-20",46.759998
"1797","2014-02-21",47.400002
"1798","2014-02-24",47.5
"1799","2014-02-25",47
"1800","2014-02-26",47.18
"1801","2014-02-27",47.360001
"1802","2014-02-28",46.939999
"1803","2014-03-03",46.41
"1804","2014-03-04",47.700001
"1805","2014-03-05",47.529999
"1806","2014-03-06",47.84
"1807","2014-03-07",47.549999
"1808","2014-03-10",46.639999
"1809","2014-03-11",46.09
"1810","2014-03-12",46.299999
"1811","2014-03-13",45.73
"1812","2014-03-14",45.869999
"1813","2014-03-17",46.48
"1814","2014-03-18",47.099998
"1815","2014-03-19",45.810001
"1816","2014-03-20",46.07
"1817","2014-03-21",45.150002
"1818","2014-03-24",43.790001
"1819","2014-03-25",43.849998
"1820","2014-03-26",41.889999
"1821","2014-03-27",41.669998
"1822","2014-03-28",41.709999
"1823","2014-03-31",42.360001
"1824","2014-04-01",43.240002
"1825","2014-04-02",42.599998
"1826","2014-04-03",42.330002
"1827","2014-04-04",39.610001
"1828","2014-04-07",39.049999
"1829","2014-04-08",39.040001
"1830","2014-04-09",40.810001
"1831","2014-04-10",39.849998
"1832","2014-04-11",39.060001
"1833","2014-04-14",39.150002
"1834","2014-04-15",39.599998
"1835","2014-04-16",40.310001
"1836","2014-04-17",40.330002
"1837","2014-04-21",40.369999
"1838","2014-04-22",40.639999
"1839","2014-04-23",39.849998
"1840","2014-04-24",39.490002
"1841","2014-04-25",39.060001
"1842","2014-04-28",37.599998
"1843","2014-04-29",37.75
"1844","2014-04-30",42.990002
"1845","2014-05-01",44.16
"1846","2014-05-02",44.650002
"1847","2014-05-05",44.169998
"1848","2014-05-06",43.759998
"1849","2014-05-07",43.709999
"1850","2014-05-08",43.5
"1851","2014-05-09",44.209999
"1852","2014-05-12",45.759998
"1853","2014-05-13",45.509998
"1854","2014-05-14",45.240002
"1855","2014-05-15",44.490002
"1856","2014-05-16",44.880001
"1857","2014-05-19",44.650002
"1858","2014-05-20",43.470001
"1859","2014-05-21",43.779999
"1860","2014-05-22",44.02
"1861","2014-05-23",44.450001
"1862","2014-05-27",44.540001
"1863","2014-05-28",43.869999
"1864","2014-05-29",43.98
"1865","2014-05-30",42.990002
"1866","2014-06-02",43.41
"1867","2014-06-03",43.240002
"1868","2014-06-04",43.23
"1869","2014-06-05",43.950001
"1870","2014-06-06",44.5
"1871","2014-06-09",44.16
"1872","2014-06-10",43.77
"1873","2014-06-11",43.529999
"1874","2014-06-12",43.450001
"1875","2014-06-13",44.18
"1876","2014-06-16",44.220001
"1877","2014-06-17",44.73
"1878","2014-06-18",45.09
"1879","2014-06-19",45.959999
"1880","2014-06-20",45.529999
"1881","2014-06-23",46.119999
"1882","2014-06-24",45.57
"1883","2014-06-25",45.77
"1884","2014-06-26",45.490002
"1885","2014-06-27",46.200001
"1886","2014-06-30",46.400002
"1887","2014-07-01",47
"1888","2014-07-02",47.049999
"1889","2014-07-03",47
"1890","2014-07-07",46.610001
"1891","2014-07-08",45.43
"1892","2014-07-09",45.889999
"1893","2014-07-10",45.330002
"1894","2014-07-11",45.57
"1895","2014-07-14",45.939999
"1896","2014-07-15",45.380001
"1897","2014-07-16",45.290001
"1898","2014-07-17",44.509998
"1899","2014-07-18",44.970001
"1900","2014-07-21",44.720001
"1901","2014-07-22",44.900002
"1902","2014-07-23",44.529999
"1903","2014-07-24",45.25
"1904","2014-07-25",44.77
"1905","2014-07-28",44.32
"1906","2014-07-29",44.880001
"1907","2014-07-30",45.75
"1908","2014-07-31",43.439999
"1909","2014-08-01",43.209999
"1910","2014-08-04",43.689999
"1911","2014-08-05",44.939999
"1912","2014-08-06",44.93
"1913","2014-08-07",45
"1914","2014-08-08",45.34
"1915","2014-08-11",45.77
