"","date","YGYI"
"1013","2016-02-12",5.8
"1014","2016-02-16",6.3
"1015","2016-02-17",6.5
"1016","2016-02-18",6.5
"1017","2016-02-19",6.4
"1018","2016-02-22",6.2
"1019","2016-02-23",6.4
"1020","2016-02-24",6.2
"1021","2016-02-25",6.36
"1022","2016-02-26",5.86
"1023","2016-02-29",5.7
"1024","2016-03-01",6.06
"1025","2016-03-02",6.06
"1026","2016-03-03",6.3
"1027","2016-03-04",6.18
"1028","2016-03-07",6
"1029","2016-03-08",6
"1030","2016-03-09",6
"1031","2016-03-10",6
"1032","2016-03-11",6
"1033","2016-03-14",5.76
"1034","2016-03-15",6
"1035","2016-03-16",5.92
"1036","2016-03-17",5.8
"1037","2016-03-18",5.8
"1038","2016-03-21",5.98
"1039","2016-03-22",5.8
"1040","2016-03-23",5.6
"1041","2016-03-24",5.8
"1042","2016-03-28",5.7
"1043","2016-03-29",5.7
"1044","2016-03-30",5.4
"1045","2016-03-31",5.6
"1046","2016-04-01",5.74
"1047","2016-04-04",5.22
"1048","2016-04-05",5.78
"1049","2016-04-06",5.6
"1050","2016-04-07",5.6
"1051","2016-04-08",5.78
"1052","2016-04-11",5.78
"1053","2016-04-12",5.7
"1054","2016-04-13",5.5
"1055","2016-04-14",5.6
"1056","2016-04-15",5.34
"1057","2016-04-18",5.5
"1058","2016-04-19",5.5
"1059","2016-04-20",5.4
"1060","2016-04-21",5.4
"1061","2016-04-22",5.2
"1062","2016-04-25",5.36
"1063","2016-04-26",5.2
"1064","2016-04-27",5
"1065","2016-04-28",5.02
"1066","2016-04-29",4.9
"1067","2016-05-02",5.06
"1068","2016-05-03",5.14
"1069","2016-05-04",5.16
"1070","2016-05-05",5.16
"1071","2016-05-06",5.12
"1072","2016-05-09",5
"1073","2016-05-10",5
"1074","2016-05-11",4.8
"1075","2016-05-12",5
"1076","2016-05-13",5.14
"1077","2016-05-16",4.96
"1078","2016-05-17",4.96
"1079","2016-05-18",5.08
"1080","2016-05-19",5.08
"1081","2016-05-20",5
"1082","2016-05-23",4.82
"1083","2016-05-24",4.96
"1084","2016-05-25",4.8
"1085","2016-05-26",5.5
"1086","2016-05-27",5.48
"1087","2016-05-31",5.44
"1088","2016-06-01",5.4
"1089","2016-06-02",5.2
"1090","2016-06-03",5.2
"1091","2016-06-06",5.4
"1092","2016-06-07",5.54
"1093","2016-06-08",5.54
"1094","2016-06-09",5.44
"1095","2016-06-10",5.56
"1096","2016-06-13",5.54
"1097","2016-06-14",5.36
"1098","2016-06-15",5.4
"1099","2016-06-16",5.5
"1100","2016-06-17",5.6
"1101","2016-06-20",5.42
"1102","2016-06-21",5.9
"1103","2016-06-22",6
"1104","2016-06-23",6
"1105","2016-06-24",6
"1106","2016-06-27",6
"1107","2016-06-28",6.06
"1108","2016-06-29",6.2
"1109","2016-06-30",6.2
"1110","2016-07-01",5.9
"1111","2016-07-05",5.8
"1112","2016-07-06",6
"1113","2016-07-07",5.68
"1114","2016-07-08",5.6
"1115","2016-07-11",5.42
"1116","2016-07-12",5.7
"1117","2016-07-13",5.84
"1118","2016-07-14",5.74
"1119","2016-07-15",5.6
"1120","2016-07-18",5.46
"1121","2016-07-19",5.58
"1122","2016-07-20",5
"1123","2016-07-21",5.22
"1124","2016-07-22",5.3
"1125","2016-07-25",5.24
"1126","2016-07-26",5.34
"1127","2016-07-27",5.4
"1128","2016-07-28",5.4
"1129","2016-07-29",5.5
"1130","2016-08-01",5.5
"1131","2016-08-02",5.56
"1132","2016-08-03",5.56
"1133","2016-08-04",5.56
"1134","2016-08-05",5.56
"1135","2016-08-08",5.26
"1136","2016-08-09",5.3
"1137","2016-08-10",5.2
"1138","2016-08-11",5.2
"1139","2016-08-12",5.4
"1140","2016-08-15",5.2
"1141","2016-08-16",5.2
"1142","2016-08-17",5.42
"1143","2016-08-18",5.6
"1144","2016-08-19",5.56
"1145","2016-08-22",5.64
"1146","2016-08-23",5.7
"1147","2016-08-24",5.8
"1148","2016-08-25",5.8
"1149","2016-08-26",6.1
"1150","2016-08-29",6
"1151","2016-08-30",5.8
"1152","2016-08-31",6
"1153","2016-09-01",5.8
"1154","2016-09-02",5.7
"1155","2016-09-06",5.8
"1156","2016-09-07",5.8
"1157","2016-09-08",6
"1158","2016-09-09",6
"1159","2016-09-12",6.12
"1160","2016-09-13",6.12
"1161","2016-09-14",6.2
"1162","2016-09-15",6.3
"1163","2016-09-16",6.1
"1164","2016-09-19",6
"1165","2016-09-20",5.72
"1166","2016-09-21",6
"1167","2016-09-22",5.94
"1168","2016-09-23",6.2
"1169","2016-09-26",5.9
"1170","2016-09-27",6
"1171","2016-09-28",6.12
"1172","2016-09-29",6.04
"1173","2016-09-30",6.04
"1174","2016-10-03",6.06
"1175","2016-10-04",6.02
"1176","2016-10-05",6
"1177","2016-10-06",5.92
"1178","2016-10-07",5.9
"1179","2016-10-10",6
"1180","2016-10-11",5.9
"1181","2016-10-12",6
"1182","2016-10-13",5.68
"1183","2016-10-14",6
"1184","2016-10-17",6
"1185","2016-10-18",5.8
"1186","2016-10-19",5.8
"1187","2016-10-20",5.94
"1188","2016-10-21",5.94
"1189","2016-10-24",5.62
"1190","2016-10-25",5.8
"1191","2016-10-26",5.62
"1192","2016-10-27",5.74
"1193","2016-10-28",5.66
"1194","2016-10-31",5.5
"1195","2016-11-01",5.68
"1196","2016-11-02",5.58
"1197","2016-11-03",5.6
"1198","2016-11-04",5.96
"1199","2016-11-07",5.92
"1200","2016-11-08",5.96
"1201","2016-11-09",5.7
"1202","2016-11-10",5.64
"1203","2016-11-11",5.72
"1204","2016-11-14",5.82
"1205","2016-11-15",5.7
"1206","2016-11-16",5.6
"1207","2016-11-17",5.44
"1208","2016-11-18",5.44
"1209","2016-11-21",5.6
"1210","2016-11-22",5.44
"1211","2016-11-23",6
"1212","2016-11-25",6
"1213","2016-11-28",6.2
"1214","2016-11-29",5.9
"1215","2016-11-30",5.8
"1216","2016-12-01",5.96
"1217","2016-12-02",5.6
"1218","2016-12-05",5.64
"1219","2016-12-06",5.64
"1220","2016-12-07",5.6
"1221","2016-12-08",5.8
"1222","2016-12-09",5.26
"1223","2016-12-12",5.78
"1224","2016-12-13",5.7
"1225","2016-12-14",5.58
"1226","2016-12-15",5.6
"1227","2016-12-16",5.4
"1228","2016-12-19",5.46
"1229","2016-12-20",5.4
"1230","2016-12-21",5.4
"1231","2016-12-22",5.26
"1232","2016-12-23",5.34
"1233","2016-12-27",5.32
"1234","2016-12-28",5.44
"1235","2016-12-29",5.52
"1236","2016-12-30",5.5
"1237","2017-01-03",5.48
"1238","2017-01-04",5.8
"1239","2017-01-05",5.22
"1240","2017-01-06",5.58
"1241","2017-01-09",5.5
"1242","2017-01-10",5.4
"1243","2017-01-11",5.58
"1244","2017-01-12",5.66
"1245","2017-01-13",5.4
"1246","2017-01-17",5.72
"1247","2017-01-18",5.42
"1248","2017-01-19",5.42
"1249","2017-01-20",5.42
"1250","2017-01-23",5.42
"1251","2017-01-24",5.42
"1252","2017-01-25",5.46
"1253","2017-01-26",5.4
"1254","2017-01-27",5.42
"1255","2017-01-30",5.34
"1256","2017-01-31",5.38
"1257","2017-02-01",5.46
"1258","2017-02-02",5.48
"1259","2017-02-03",5.5
"1260","2017-02-06",5.46
"1261","2017-02-07",5.4
"1262","2017-02-08",5.6
"1263","2017-02-09",5.52
"1264","2017-02-10",5.6
"1265","2017-02-13",5.6
"1266","2017-02-14",5.4
"1267","2017-02-15",5.4
"1268","2017-02-16",5.48
"1269","2017-02-17",5.54
"1270","2017-02-21",5.5
"1271","2017-02-22",5.56
"1272","2017-02-23",5.6
"1273","2017-02-24",5.54
"1274","2017-02-27",5.2
"1275","2017-02-28",5.6
"1276","2017-03-01",5.58
"1277","2017-03-02",5.2
"1278","2017-03-03",5
"1279","2017-03-06",5.24
"1280","2017-03-07",5.2
"1281","2017-03-08",5.2
"1282","2017-03-09",5.2
"1283","2017-03-10",5.22
"1284","2017-03-13",5.2
"1285","2017-03-14",5.24
"1286","2017-03-15",5.28
"1287","2017-03-16",5.3
"1288","2017-03-17",5.3
"1289","2017-03-20",5.2
"1290","2017-03-21",5.22
"1291","2017-03-22",5.5
"1292","2017-03-23",5.4
"1293","2017-03-24",5.6
"1294","2017-03-27",5.4
"1295","2017-03-28",5.28
"1296","2017-03-29",5.7
"1297","2017-03-30",5.58
"1298","2017-03-31",5
"1299","2017-04-03",5.4
"1300","2017-04-04",5.32
"1301","2017-04-05",5.4
"1302","2017-04-06",5.4
"1303","2017-04-07",5.32
"1304","2017-04-10",5.4
"1305","2017-04-11",5.04
"1306","2017-04-12",5.3
"1307","2017-04-13",5.2
"1308","2017-04-17",5.02
"1309","2017-04-18",5.2
"1310","2017-04-19",5.04
"1311","2017-04-20",5.1
"1312","2017-04-21",5.1
"1313","2017-04-24",5
"1314","2017-04-25",5.12
"1315","2017-04-26",5.02
"1316","2017-04-27",4.98
"1317","2017-04-28",4.98
"1318","2017-05-01",4.98
"1319","2017-05-02",4.9
"1320","2017-05-03",4.8
"1321","2017-05-04",4.18
"1322","2017-05-05",4.5
"1323","2017-05-08",4.4
"1324","2017-05-09",4.6
"1325","2017-05-10",4.9
"1326","2017-05-11",4.74
"1327","2017-05-12",4.7
"1328","2017-05-15",4.7
"1329","2017-05-16",4.72
"1330","2017-05-17",4.6
"1331","2017-05-18",4.1
"1332","2017-05-19",4.2
"1333","2017-05-22",4.58
"1334","2017-05-23",4.6
"1335","2017-05-24",4.6
"1336","2017-05-25",4.58
"1337","2017-05-26",4.5
"1338","2017-05-30",4.82
"1339","2017-05-31",4.4
"1340","2017-06-01",4.4
"1341","2017-06-02",4
"1342","2017-06-05",4.4
"1343","2017-06-06",4.58
"1344","2017-06-07",4.58
"1345","2017-06-08",4.6
"1346","2017-06-09",4.69
"1347","2017-06-12",5.51
"1348","2017-06-13",5.5
"1349","2017-06-14",5.75
"1350","2017-06-15",6
"1351","2017-06-16",6.29
"1352","2017-06-19",5.5
"1353","2017-06-20",6
"1354","2017-06-21",6.48
"1355","2017-06-22",6.07
"1356","2017-06-23",6.45
"1357","2017-06-26",6.581
"1358","2017-06-27",6.501
"1359","2017-06-28",6.43
"1360","2017-06-29",6.56
"1361","2017-06-30",6.5
"1362","2017-07-03",6.243
"1363","2017-07-05",6.3
"1364","2017-07-06",6
"1365","2017-07-07",5.579
"1366","2017-07-10",4.787
"1367","2017-07-11",4.564
"1368","2017-07-12",4.5
"1369","2017-07-13",4.45
"1370","2017-07-14",4.31
"1371","2017-07-17",4.63
"1372","2017-07-18",4.65
"1373","2017-07-19",4.82
"1374","2017-07-20",5.045
"1375","2017-07-21",5.28
"1376","2017-07-24",5.28
"1377","2017-07-25",5.2
"1378","2017-07-26",4.867
"1379","2017-07-27",4.76
"1380","2017-07-28",4.627
"1381","2017-07-31",4.69
"1382","2017-08-01",4.76
"1383","2017-08-02",5.01
"1384","2017-08-03",4.9
"1385","2017-08-04",4.7
"1386","2017-08-07",4.73
"1387","2017-08-08",4.76
"1388","2017-08-09",4.53
"1389","2017-08-10",4.75
"1390","2017-08-11",4.77
"1391","2017-08-14",4.65
"1392","2017-08-15",4.6
"1393","2017-08-16",4.6
"1394","2017-08-17",4.6
"1395","2017-08-18",4.73
"1396","2017-08-21",4.89
"1397","2017-08-22",4.97
"1398","2017-08-23",4.8
"1399","2017-08-24",5.25
"1400","2017-08-25",5.5
"1401","2017-08-28",5.36
"1402","2017-08-29",5.38
"1403","2017-08-30",5.5
"1404","2017-08-31",5.15
"1405","2017-09-01",5.5
"1406","2017-09-05",5.5
"1407","2017-09-06",5.49
"1408","2017-09-07",5.74
"1409","2017-09-08",5.9
"1410","2017-09-11",5.9
"1411","2017-09-12",6.25
"1412","2017-09-13",6.31
"1413","2017-09-14",6
"1414","2017-09-15",4.85
"1415","2017-09-18",4.75
"1416","2017-09-19",4.68
"1417","2017-09-20",4.8
"1418","2017-09-21",4.72
"1419","2017-09-22",4.88
"1420","2017-09-25",4.66
"1421","2017-09-26",4.68
"1422","2017-09-27",4.74
"1423","2017-09-28",4.78
"1424","2017-09-29",4.73
"1425","2017-10-02",4.8
"1426","2017-10-03",4.74
"1427","2017-10-04",4.8
"1428","2017-10-05",4.8
"1429","2017-10-06",4.76
"1430","2017-10-09",4.7
"1431","2017-10-10",4.7
"1432","2017-10-11",4.68
"1433","2017-10-12",4.53
"1434","2017-10-13",4.6
"1435","2017-10-16",4.57
"1436","2017-10-17",4.565
"1437","2017-10-18",4.51
"1438","2017-10-19",4.74
"1439","2017-10-20",4.57
"1440","2017-10-23",4.61
"1441","2017-10-24",4.62
"1442","2017-10-25",4.69
"1443","2017-10-26",4.84
"1444","2017-10-27",4.813
"1445","2017-10-30",4.76
"1446","2017-10-31",4.8
"1447","2017-11-01",4.71
"1448","2017-11-02",4.76
"1449","2017-11-03",4.74
"1450","2017-11-06",4.72
"1451","2017-11-07",4.761
"1452","2017-11-08",4.7
"1453","2017-11-09",4.54
"1454","2017-11-10",4.5
"1455","2017-11-13",4.6
"1456","2017-11-14",4.5
"1457","2017-11-15",4.61
"1458","2017-11-16",4.61
"1459","2017-11-17",4.57
"1460","2017-11-20",4.52
"1461","2017-11-21",4.5
"1462","2017-11-22",4.41
"1463","2017-11-24",4.56
"1464","2017-11-27",4.3
"1465","2017-11-28",4.5
"1466","2017-11-29",4.3
"1467","2017-11-30",4.73
"1468","2017-12-01",4.66
"1469","2017-12-04",4.51
"1470","2017-12-05",4.69
"1471","2017-12-06",4.51
"1472","2017-12-07",4.33
"1473","2017-12-08",4.3
"1474","2017-12-11",4.31
"1475","2017-12-12",4.347
"1476","2017-12-13",4.3
"1477","2017-12-14",4.3
"1478","2017-12-15",4.41
"1479","2017-12-18",4.31
"1480","2017-12-19",4.04
"1481","2017-12-20",4.15
"1482","2017-12-21",4
"1483","2017-12-22",4.21
"1484","2017-12-26",4.22
"1485","2017-12-27",4.15
"1486","2017-12-28",4.14
"1487","2017-12-29",4.13
"1488","2018-01-02",5.15
"1489","2018-01-03",4.911
"1490","2018-01-04",5.04
"1491","2018-01-05",5.046
"1492","2018-01-08",5.12
"1493","2018-01-09",5.2
"1494","2018-01-10",5.18
"1495","2018-01-11",5.175
"1496","2018-01-12",5.32
"1497","2018-01-16",5.49
"1498","2018-01-17",5.48
"1499","2018-01-18",5.48
"1500","2018-01-19",5.49
"1501","2018-01-22",5.49
"1502","2018-01-23",4.985
"1503","2018-01-24",4.645
"1504","2018-01-25",4.5
"1505","2018-01-26",4.66
"1506","2018-01-29",4.69
"1507","2018-01-30",4.83
"1508","2018-01-31",5.234
"1509","2018-02-01",5.36
"1510","2018-02-02",5.284
"1511","2018-02-05",4.781
"1512","2018-02-06",5
"1513","2018-02-07",4.71
"1514","2018-02-08",4.73
"1515","2018-02-09",4.7
"1516","2018-02-12",4.65
"1517","2018-02-13",4.6
"1518","2018-02-14",4.66
"1519","2018-02-15",4.71
"1520","2018-02-16",4.73
"1521","2018-02-20",4.65
"1522","2018-02-21",4.689
"1523","2018-02-22",4.68
"1524","2018-02-23",4.73
"1525","2018-02-26",4.57
"1526","2018-02-27",4.3
"1527","2018-02-28",4.29
"1528","2018-03-01",4.32
"1529","2018-03-02",4.42
"1530","2018-03-05",4.49
"1531","2018-03-06",4.31
"1532","2018-03-07",3.94
"1533","2018-03-08",4.27
"1534","2018-03-09",4.14
"1535","2018-03-12",3.96
"1536","2018-03-13",4.02
"1537","2018-03-14",4.06
"1538","2018-03-15",4.12
"1539","2018-03-16",4.29
"1540","2018-03-19",4.049
"1541","2018-03-20",4
"1542","2018-03-21",4.481
"1543","2018-03-22",4.3
"1544","2018-03-23",4.13
"1545","2018-03-26",4.13
"1546","2018-03-27",4.342
"1547","2018-03-28",4.11
"1548","2018-03-29",4.15
"1549","2018-04-02",4.149
"1550","2018-04-03",4.06
"1551","2018-04-04",4.1
"1552","2018-04-05",4.01
"1553","2018-04-06",3.93
"1554","2018-04-09",3.84
"1555","2018-04-10",3.95
"1556","2018-04-11",3.96
"1557","2018-04-12",3.99
"1558","2018-04-13",3.93
"1559","2018-04-16",3.94
"1560","2018-04-17",3.966
"1561","2018-04-18",3.95
"1562","2018-04-19",3.97
"1563","2018-04-20",3.95
"1564","2018-04-23",3.7
"1565","2018-04-24",3.44
"1566","2018-04-25",3.46
"1567","2018-04-26",3.54
"1568","2018-04-27",3.533
"1569","2018-04-30",3.56
"1570","2018-05-01",3.6
"1571","2018-05-02",3.69
"1572","2018-05-03",3.69
"1573","2018-05-04",3.69
"1574","2018-05-07",3.8
"1575","2018-05-08",3.62
"1576","2018-05-09",3.68
"1577","2018-05-10",3.64
"1578","2018-05-11",3.76
"1579","2018-05-14",3.88
"1580","2018-05-15",3.9
"1581","2018-05-16",3.98
"1582","2018-05-17",3.92
"1583","2018-05-18",3.922
"1584","2018-05-21",3.98
"1585","2018-05-22",3.8
"1586","2018-05-23",3.69
"1587","2018-05-24",3.53
"1588","2018-05-25",3.64
"1589","2018-05-29",3.71
"1590","2018-05-30",3.51
"1591","2018-05-31",3.8
"1592","2018-06-01",3.59
"1593","2018-06-04",3.51
"1594","2018-06-05",3.6
"1595","2018-06-06",3.59
"1596","2018-06-07",3.56
"1597","2018-06-08",3.56
"1598","2018-06-11",3.49
"1599","2018-06-12",3.55
"1600","2018-06-13",3.46
"1601","2018-06-14",3.48
"1602","2018-06-15",3.51
"1603","2018-06-18",3.5
"1604","2018-06-19",3.33
"1605","2018-06-20",3.46
"1606","2018-06-21",3.39
"1607","2018-06-22",3.46
"1608","2018-06-25",3.46
"1609","2018-06-26",3.53
"1610","2018-06-27",3.87
"1611","2018-06-28",4.16
"1612","2018-06-29",4.13
"1613","2018-07-02",4.216
"1614","2018-07-03",4.24
"1615","2018-07-05",4.28
"1616","2018-07-06",4.2
"1617","2018-07-09",4.16
"1618","2018-07-10",4.2
"1619","2018-07-11",4.144
"1620","2018-07-12",4.35
"1621","2018-07-13",4.4
"1622","2018-07-16",4.7
"1623","2018-07-17",4.95
"1624","2018-07-18",4.909
"1625","2018-07-19",4.6
"1626","2018-07-20",4.435
"1627","2018-07-23",4.35
"1628","2018-07-24",3.92
"1629","2018-07-25",4.22
"1630","2018-07-26",3.9
"1631","2018-07-27",4.02
"1632","2018-07-30",4.25
"1633","2018-07-31",4.45
"1634","2018-08-01",4.519
"1635","2018-08-02",4.41
"1636","2018-08-03",4.32
"1637","2018-08-06",4.33
"1638","2018-08-07",4.63
"1639","2018-08-08",4.289
"1640","2018-08-09",4.105
"1641","2018-08-10",4.24
"1642","2018-08-13",4.15
"1643","2018-08-14",4.15
"1644","2018-08-15",4
"1645","2018-08-16",4.01
"1646","2018-08-17",4.05
"1647","2018-08-20",4.091
"1648","2018-08-21",4.1
"1649","2018-08-22",4.2
"1650","2018-08-23",4.104
"1651","2018-08-24",4.07
"1652","2018-08-27",4.21
"1653","2018-08-28",4.1
"1654","2018-08-29",4.17
"1655","2018-08-30",3.869
"1656","2018-08-31",3.57
"1657","2018-09-04",3.95
"1658","2018-09-05",3.758
"1659","2018-09-06",3.761
"1660","2018-09-07",3.89
"1661","2018-09-10",3.6
"1662","2018-09-11",3.72
"1663","2018-09-12",3.89
"1664","2018-09-13",4.17
"1665","2018-09-14",4.2
"1666","2018-09-17",4.12
"1667","2018-09-18",4.097
"1668","2018-09-19",4.35
"1669","2018-09-20",5.89
"1670","2018-09-21",5.2
"1671","2018-09-24",5.8
"1672","2018-09-25",5.46
"1673","2018-09-26",6.2
"1674","2018-09-27",6.7
"1675","2018-09-28",6.73
"1676","2018-10-01",7.11
"1677","2018-10-02",7.39
"1678","2018-10-03",6.76
"1679","2018-10-04",8.07
"1680","2018-10-05",7.27
"1681","2018-10-08",6.12
"1682","2018-10-09",10.16
"1683","2018-10-10",10.63
"1684","2018-10-11",9.45
"1685","2018-10-12",13.3
"1686","2018-10-15",15.88
"1687","2018-10-16",15
"1688","2018-10-17",12.28
"1689","2018-10-18",11.52
"1690","2018-10-19",11.47
"1691","2018-10-22",8.98
"1692","2018-10-23",8.52
"1693","2018-10-24",7.73
"1694","2018-10-25",7.73
"1695","2018-10-26",7
"1696","2018-10-29",6.3
"1697","2018-10-30",6.78
"1698","2018-10-31",7.6
"1699","2018-11-01",8.17
"1700","2018-11-02",8.84
"1701","2018-11-05",8.54
"1702","2018-11-06",7.97
"1703","2018-11-07",9.14
"1704","2018-11-08",8.8
"1705","2018-11-09",8.42
"1706","2018-11-12",8.31
"1707","2018-11-13",6.8
"1708","2018-11-14",6.5
"1709","2018-11-15",6.88
"1710","2018-11-16",6.75
"1711","2018-11-19",6.67
"1712","2018-11-20",6.88
"1713","2018-11-21",7.01
"1714","2018-11-23",7.11
"1715","2018-11-26",6.8
"1716","2018-11-27",6.75
"1717","2018-11-28",7.12
"1718","2018-11-29",6.82
"1719","2018-11-30",6.78
"1720","2018-12-03",6.8
"1721","2018-12-04",6.88
"1722","2018-12-06",6.62
"1723","2018-12-07",6.61
"1724","2018-12-10",6.4
"1725","2018-12-11",6.25
"1726","2018-12-12",6.36
"1727","2018-12-13",6.33
"1728","2018-12-14",6.36
"1729","2018-12-17",6.77
"1730","2018-12-18",6.54
"1731","2018-12-19",6.72
"1732","2018-12-20",6.65
"1733","2018-12-21",6.34
"1734","2018-12-24",5.42
"1735","2018-12-26",4.705
"1736","2018-12-27",5.17
"1737","2018-12-28",5.64
"1738","2018-12-31",5.72
"1739","2019-01-02",5.58
"1740","2019-01-03",5.61
"1741","2019-01-04",5.17
"1742","2019-01-07",5.17
"1743","2019-01-08",5.15
"1744","2019-01-09",5.56
"1745","2019-01-10",5.57
"1746","2019-01-11",6.54
"1747","2019-01-14",6.89
"1748","2019-01-15",6.6
"1749","2019-01-16",6.52
"1750","2019-01-17",6.56
"1751","2019-01-18",6.72
"1752","2019-01-22",6.59
"1753","2019-01-23",6.44
"1754","2019-01-24",6.73
"1755","2019-01-25",6.66
"1756","2019-01-28",7.72
"1757","2019-01-29",7.12
"1758","2019-01-30",7.1
"1759","2019-01-31",7.6
"1760","2019-02-01",7.66
"1761","2019-02-04",7.7
"1762","2019-02-05",7.47
"1763","2019-02-06",7.32
"1764","2019-02-07",6.78
"1765","2019-02-08",6.9
"1766","2019-02-11",7.32
"1767","2019-02-12",7.27
"1768","2019-02-13",8.06
"1769","2019-02-14",7.89
"1770","2019-02-15",7.83
"1771","2019-02-19",7.76
"1772","2019-02-20",7.9
"1773","2019-02-21",7.82
"1774","2019-02-22",7.58
"1775","2019-02-25",7.36
"1776","2019-02-26",7.25
"1777","2019-02-27",7.23
"1778","2019-02-28",7.11
"1779","2019-03-01",6.99
"1780","2019-03-04",6.65
"1781","2019-03-05",6.65
"1782","2019-03-06",6.29
"1783","2019-03-07",6.2
"1784","2019-03-08",6.2
"1785","2019-03-11",6.3
"1786","2019-03-12",6.26
"1787","2019-03-13",6.1
"1788","2019-03-14",6.23
"1789","2019-03-15",6.4
"1790","2019-03-18",6.42
"1791","2019-03-19",6.69
"1792","2019-03-20",6.73
"1793","2019-03-21",6.66
"1794","2019-03-22",6.25
"1795","2019-03-25",6.18
"1796","2019-03-26",6
"1797","2019-03-27",5.89
"1798","2019-03-28",5.82
"1799","2019-03-29",5.7
"1800","2019-04-01",6.03
"1801","2019-04-02",5.81
"1802","2019-04-03",5.8
"1803","2019-04-04",5.98
"1804","2019-04-05",5.71
"1805","2019-04-08",5.71
"1806","2019-04-09",5.79
"1807","2019-04-10",5.67
"1808","2019-04-11",5.44
"1809","2019-04-12",5.45
"1810","2019-04-15",5.37
"1811","2019-04-16",5.73
"1812","2019-04-17",5.46
"1813","2019-04-18",5.5
"1814","2019-04-22",5.5
"1815","2019-04-23",5.57
"1816","2019-04-24",5.66
"1817","2019-04-25",5.71
"1818","2019-04-26",5.82
"1819","2019-04-29",6.19
"1820","2019-04-30",5.88
"1821","2019-05-01",6.02
"1822","2019-05-02",6.05
"1823","2019-05-03",6.16
"1824","2019-05-06",6
"1825","2019-05-07",6
"1826","2019-05-08",6.11
"1827","2019-05-09",6.14
"1828","2019-05-10",6.21
"1829","2019-05-13",6.29
"1830","2019-05-14",6.53
"1831","2019-05-15",6.65
"1832","2019-05-16",6.35
"1833","2019-05-17",6.41
"1834","2019-05-20",6.61
"1835","2019-05-21",6.58
"1836","2019-05-22",6.25
"1837","2019-05-23",5.65
"1838","2019-05-24",5.83
"1839","2019-05-28",5.54
"1840","2019-05-29",5.7
"1841","2019-05-30",5.85
"1842","2019-05-31",5.53
"1843","2019-06-03",5.6
"1844","2019-06-04",5.59
"1845","2019-06-05",5.18
"1846","2019-06-06",4.92
"1847","2019-06-07",4.73
"1848","2019-06-10",4.85
"1849","2019-06-11",5.01
"1850","2019-06-12",5.45
"1851","2019-06-13",5.23
"1852","2019-06-14",5.36
"1853","2019-06-17",5.52
"1854","2019-06-18",5.93
"1855","2019-06-19",6.04
"1856","2019-06-20",6.03
"1857","2019-06-21",5.98
"1858","2019-06-24",5.08
"1859","2019-06-25",5.5
"1860","2019-06-26",5.69
"1861","2019-06-27",5.74
"1862","2019-06-28",5.7
"1863","2019-07-01",6.1
"1864","2019-07-02",5.91
"1865","2019-07-03",5.84
"1866","2019-07-05",5.75
"1867","2019-07-08",5.85
"1868","2019-07-09",5.72
"1869","2019-07-10",5.75
"1870","2019-07-11",5.65
"1871","2019-07-12",5.47
"1872","2019-07-15",5.31
"1873","2019-07-16",5.15
"1874","2019-07-17",5.17
"1875","2019-07-18",4.99
"1876","2019-07-19",5.08
"1877","2019-07-22",5.23
"1878","2019-07-23",5.15
"1879","2019-07-24",5.06
"1880","2019-07-25",4.95
"1881","2019-07-26",4.72
"1882","2019-07-29",4.66
"1883","2019-07-30",4.79
"1884","2019-07-31",4.69
"1885","2019-08-01",4.56
"1886","2019-08-02",4.65
"1887","2019-08-05",4.44
"1888","2019-08-06",4.77
"1889","2019-08-07",4.78
"1890","2019-08-08",4.96
"1891","2019-08-09",5.02
"1892","2019-08-12",5.05
"1893","2019-08-13",5.14
"1894","2019-08-14",4.93
"1895","2019-08-15",4.55
"1896","2019-08-16",4.84
"1897","2019-08-19",4.73
"1898","2019-08-20",4.56
"1899","2019-08-21",4.53
"1900","2019-08-22",4.4
"1901","2019-08-23",4.29
"1902","2019-08-26",4.39
"1903","2019-08-27",4.3
"1904","2019-08-28",4.29
"1905","2019-08-29",4.64
"1906","2019-08-30",4.28
"1907","2019-09-03",4.19
"1908","2019-09-04",3.92
"1909","2019-09-05",3.93
"1910","2019-09-06",4.1
"1911","2019-09-09",4.18
"1912","2019-09-10",4.4
"1913","2019-09-11",4.72
"1914","2019-09-12",4.75
"1915","2019-09-13",4.87
"1916","2019-09-16",5.05
"1917","2019-09-17",5.04
"1918","2019-09-18",5.28
"1919","2019-09-19",5.21
"1920","2019-09-20",5
"1921","2019-09-23",4.95
"1922","2019-09-24",4.73
"1923","2019-09-25",4.7
"1924","2019-09-26",4.42
"1925","2019-09-27",4.44
"1926","2019-09-30",4.47
"1927","2019-10-01",4.42
"1928","2019-10-02",4.28
"1929","2019-10-03",4.35
"1930","2019-10-04",4.59
"1931","2019-10-07",4.45
"1932","2019-10-08",4.46
"1933","2019-10-09",4.43
"1934","2019-10-10",4.67
"1935","2019-10-11",4.78
"1936","2019-10-14",4.68
"1937","2019-10-15",4.7
"1938","2019-10-16",4.77
"1939","2019-10-17",4.9
"1940","2019-10-18",4.68
"1941","2019-10-21",4.79
"1942","2019-10-22",4.85
"1943","2019-10-23",4.89
"1944","2019-10-24",4.85
"1945","2019-10-25",4.91
"1946","2019-10-28",4.91
"1947","2019-10-29",4.8
"1948","2019-10-30",4.7
"1949","2019-10-31",4.67
"1950","2019-11-01",4.41
"1951","2019-11-04",4.48
