"","date","WPM"
"991","2010-12-07",39.279999
"992","2010-12-08",38.209999
"993","2010-12-09",38.48
"994","2010-12-10",38.509998
"995","2010-12-13",39.330002
"996","2010-12-14",39.16
"997","2010-12-15",37.91
"998","2010-12-16",37.349998
"999","2010-12-17",36.700001
"1000","2010-12-20",37.849998
"1001","2010-12-21",37.650002
"1002","2010-12-22",36.43
"1003","2010-12-23",36.740002
"1004","2010-12-27",36.57
"1005","2010-12-28",38.299999
"1006","2010-12-29",38.560001
"1007","2010-12-30",37.869999
"1008","2010-12-31",39.040001
"1009","2011-01-03",38.580002
"1010","2011-01-04",36.639999
"1011","2011-01-05",36.650002
"1012","2011-01-06",34.189999
"1013","2011-01-07",33.509998
"1014","2011-01-10",34.240002
"1015","2011-01-11",35.110001
"1016","2011-01-12",34.529999
"1017","2011-01-13",32.5
"1018","2011-01-14",31.700001
"1019","2011-01-18",32.77
"1020","2011-01-19",32.290001
"1021","2011-01-20",31.49
"1022","2011-01-21",30.57
"1023","2011-01-24",30.57
"1024","2011-01-25",29.24
"1025","2011-01-26",31.040001
"1026","2011-01-27",30.049999
"1027","2011-01-28",31.49
"1028","2011-01-31",30.799999
"1029","2011-02-01",32.73
"1030","2011-02-02",32.360001
"1031","2011-02-03",34.080002
"1032","2011-02-04",33.860001
"1033","2011-02-07",34.080002
"1034","2011-02-08",35.169998
"1035","2011-02-09",34.799999
"1036","2011-02-10",34.23
"1037","2011-02-11",34.23
"1038","2011-02-14",35.279999
"1039","2011-02-15",36.630001
"1040","2011-02-16",35.950001
"1041","2011-02-17",36.77
"1042","2011-02-18",39.189999
"1043","2011-02-22",39.02
"1044","2011-02-23",40.919998
"1045","2011-02-24",38.619999
"1046","2011-02-25",40.630001
"1047","2011-02-28",42.549999
"1048","2011-03-01",43.580002
"1049","2011-03-02",43.490002
"1050","2011-03-03",43.720001
"1051","2011-03-04",44.959999
"1052","2011-03-07",45.02
"1053","2011-03-08",44.66
"1054","2011-03-09",43.389999
"1055","2011-03-10",40.740002
"1056","2011-03-11",41.93
"1057","2011-03-14",41.689999
"1058","2011-03-15",39.639999
"1059","2011-03-16",38.48
"1060","2011-03-17",38.82
"1061","2011-03-18",39.91
"1062","2011-03-21",42.09
"1063","2011-03-22",42.490002
"1064","2011-03-23",44.860001
"1065","2011-03-24",43.48
"1066","2011-03-25",43.799999
"1067","2011-03-28",42.700001
"1068","2011-03-29",42.900002
"1069","2011-03-30",44.009998
"1070","2011-03-31",43.360001
"1071","2011-04-01",42.830002
"1072","2011-04-04",44.099998
"1073","2011-04-05",45.939999
"1074","2011-04-06",45.740002
"1075","2011-04-07",45.509998
"1076","2011-04-08",46.91
"1077","2011-04-11",44.110001
"1078","2011-04-12",42.369999
"1079","2011-04-13",42.389999
"1080","2011-04-14",42.880001
"1081","2011-04-15",42.610001
"1082","2011-04-18",41.59
"1083","2011-04-19",42.869999
"1084","2011-04-20",41.700001
"1085","2011-04-21",42.360001
"1086","2011-04-25",41.029999
"1087","2011-04-26",39.169998
"1088","2011-04-27",42.009998
"1089","2011-04-28",41.07
"1090","2011-04-29",40.619999
"1091","2011-05-02",37.77
"1092","2011-05-03",36.91
"1093","2011-05-04",37.130001
"1094","2011-05-05",35.150002
"1095","2011-05-06",35.82
"1096","2011-05-09",36.869999
"1097","2011-05-10",36.799999
"1098","2011-05-11",33.939999
"1099","2011-05-12",33.959999
"1100","2011-05-13",34.099998
"1101","2011-05-16",33.75
"1102","2011-05-17",34.32
"1103","2011-05-18",34.470001
"1104","2011-05-19",34.700001
"1105","2011-05-20",35.080002
"1106","2011-05-23",34.419998
"1107","2011-05-24",35.650002
"1108","2011-05-25",36.630001
"1109","2011-05-26",36.099998
"1110","2011-05-27",36.529999
"1111","2011-05-31",36.75
"1112","2011-06-01",35.93
"1113","2011-06-02",35.25
"1114","2011-06-03",35.169998
"1115","2011-06-06",33.650002
"1116","2011-06-07",33.700001
"1117","2011-06-08",32.369999
"1118","2011-06-09",33.18
"1119","2011-06-10",32.110001
"1120","2011-06-13",30.59
"1121","2011-06-14",31.389999
"1122","2011-06-15",31.08
"1123","2011-06-16",30.26
"1124","2011-06-17",30.190001
"1125","2011-06-20",31.16
"1126","2011-06-21",33.009998
"1127","2011-06-22",32.790001
"1128","2011-06-23",33.130001
"1129","2011-06-24",31.75
"1130","2011-06-27",31.58
"1131","2011-06-28",32.43
"1132","2011-06-29",33.330002
"1133","2011-06-30",33
"1134","2011-07-01",32.41
"1135","2011-07-05",34.439999
"1136","2011-07-06",36.23
"1137","2011-07-07",36.07
"1138","2011-07-08",36.25
"1139","2011-07-11",34.98
"1140","2011-07-12",36.66
"1141","2011-07-13",38.290001
"1142","2011-07-14",37.990002
"1143","2011-07-15",38.799999
"1144","2011-07-18",39.689999
"1145","2011-07-19",38.459999
"1146","2011-07-20",39.41
"1147","2011-07-21",38.310001
"1148","2011-07-22",39.509998
"1149","2011-07-25",38.93
"1150","2011-07-26",39.389999
"1151","2011-07-27",37.27
"1152","2011-07-28",36.959999
"1153","2011-07-29",36.080002
"1154","2011-08-01",36.220001
"1155","2011-08-02",37.27
"1156","2011-08-03",38.369999
"1157","2011-08-04",35.07
"1158","2011-08-05",34.150002
"1159","2011-08-08",33.240002
"1160","2011-08-09",35.439999
"1161","2011-08-10",36.810001
"1162","2011-08-11",37.049999
"1163","2011-08-12",37.290001
"1164","2011-08-15",38.669998
"1165","2011-08-16",37.630001
"1166","2011-08-17",37.880001
"1167","2011-08-18",36.810001
"1168","2011-08-19",38.439999
"1169","2011-08-22",40.25
"1170","2011-08-23",38.779999
"1171","2011-08-24",37.110001
"1172","2011-08-25",38.02
"1173","2011-08-26",39.41
"1174","2011-08-29",38.950001
"1175","2011-08-30",39.720001
"1176","2011-08-31",39.619999
"1177","2011-09-01",39.77
"1178","2011-09-02",40.709999
"1179","2011-09-06",40.09
"1180","2011-09-07",40.639999
"1181","2011-09-08",40.700001
"1182","2011-09-09",39.849998
"1183","2011-09-12",39.34
"1184","2011-09-13",39.419998
"1185","2011-09-14",38.5
"1186","2011-09-15",38.549999
"1187","2011-09-16",39.540001
"1188","2011-09-19",39.950001
"1189","2011-09-20",40.939999
"1190","2011-09-21",40.66
"1191","2011-09-22",35.450001
"1192","2011-09-23",32.310001
"1193","2011-09-26",32.27
"1194","2011-09-27",32.93
"1195","2011-09-28",30.629999
"1196","2011-09-29",30.16
"1197","2011-09-30",29.450001
"1198","2011-10-03",29.16
"1199","2011-10-04",27.450001
"1200","2011-10-05",29.34
"1201","2011-10-06",31.120001
"1202","2011-10-07",30.08
"1203","2011-10-10",31.139999
"1204","2011-10-11",31.690001
"1205","2011-10-12",32.779999
"1206","2011-10-13",31.209999
"1207","2011-10-14",32.150002
"1208","2011-10-17",31.4
"1209","2011-10-18",31.16
"1210","2011-10-19",28.91
"1211","2011-10-20",29.09
"1212","2011-10-21",29.799999
"1213","2011-10-24",31.24
"1214","2011-10-25",32.209999
"1215","2011-10-26",33.400002
"1216","2011-10-27",34.959999
"1217","2011-10-28",35.970001
"1218","2011-10-31",34.599998
"1219","2011-11-01",34.07
"1220","2011-11-02",34.91
"1221","2011-11-03",36.049999
"1222","2011-11-04",36.09
"1223","2011-11-07",37.099998
"1224","2011-11-08",36.389999
"1225","2011-11-09",35.049999
"1226","2011-11-10",35.040001
"1227","2011-11-11",36.279999
"1228","2011-11-14",35.509998
"1229","2011-11-15",35.369999
"1230","2011-11-16",34.689999
"1231","2011-11-17",32.27
"1232","2011-11-18",32.32
"1233","2011-11-21",31.469999
"1234","2011-11-22",32.32
"1235","2011-11-23",31.1
"1236","2011-11-25",30.91
"1237","2011-11-28",32.32
"1238","2011-11-29",31.34
"1239","2011-11-30",33.580002
"1240","2011-12-01",33.709999
"1241","2011-12-02",33.009998
"1242","2011-12-05",32.630001
"1243","2011-12-06",33.52
"1244","2011-12-07",33.459999
"1245","2011-12-08",32.880001
"1246","2011-12-09",33.380001
"1247","2011-12-12",32.099998
"1248","2011-12-13",30.879999
"1249","2011-12-14",29.07
"1250","2011-12-15",28.33
"1251","2011-12-16",29.18
"1252","2011-12-19",28.26
"1253","2011-12-20",29.799999
"1254","2011-12-21",29.57
"1255","2011-12-22",29.309999
"1256","2011-12-23",29.58
"1257","2011-12-27",28.9
"1258","2011-12-28",27.65
"1259","2011-12-29",28.48
"1260","2011-12-30",28.959999
"1261","2012-01-03",30.6
"1262","2012-01-04",30.5
"1263","2012-01-05",30.59
"1264","2012-01-06",30.1
"1265","2012-01-09",30.190001
"1266","2012-01-10",31.02
"1267","2012-01-11",31.01
"1268","2012-01-12",31.299999
"1269","2012-01-13",31.01
"1270","2012-01-17",30.98
"1271","2012-01-18",31.25
"1272","2012-01-19",30.67
"1273","2012-01-20",31.5
"1274","2012-01-23",32.580002
"1275","2012-01-24",31.93
"1276","2012-01-25",34.48
"1277","2012-01-26",34.619999
"1278","2012-01-27",35.700001
"1279","2012-01-30",35.599998
"1280","2012-01-31",35.610001
"1281","2012-02-01",36.23
"1282","2012-02-02",36.650002
"1283","2012-02-03",35.959999
"1284","2012-02-06",35.950001
"1285","2012-02-07",36.110001
"1286","2012-02-08",35.93
"1287","2012-02-09",35.66
"1288","2012-02-10",35.560001
"1289","2012-02-13",35.720001
"1290","2012-02-14",35.220001
"1291","2012-02-15",35.439999
"1292","2012-02-16",36.200001
"1293","2012-02-17",36
"1294","2012-02-21",37.18
"1295","2012-02-22",38.369999
"1296","2012-02-23",39.139999
"1297","2012-02-24",38.75
"1298","2012-02-27",38.599998
"1299","2012-02-28",39.900002
"1300","2012-02-29",38.369999
"1301","2012-03-01",38.779999
"1302","2012-03-02",37.59
"1303","2012-03-05",36.209999
"1304","2012-03-06",34.970001
"1305","2012-03-07",35.369999
"1306","2012-03-08",35.970001
"1307","2012-03-09",35.490002
"1308","2012-03-12",35
"1309","2012-03-13",35
"1310","2012-03-14",33.380001
"1311","2012-03-15",33.490002
"1312","2012-03-16",33.18
"1313","2012-03-19",33.09
"1314","2012-03-20",32.610001
"1315","2012-03-21",32.790001
"1316","2012-03-22",31.98
"1317","2012-03-23",33.610001
"1318","2012-03-26",33.970001
"1319","2012-03-27",33.57
"1320","2012-03-28",32.330002
"1321","2012-03-29",33.060001
"1322","2012-03-30",33.200001
"1323","2012-04-02",33.68
"1324","2012-04-03",32.740002
"1325","2012-04-04",31.530001
"1326","2012-04-05",31.190001
"1327","2012-04-09",30.959999
"1328","2012-04-10",30.940001
"1329","2012-04-11",30.58
"1330","2012-04-12",32.029999
"1331","2012-04-13",31.16
"1332","2012-04-16",29.65
"1333","2012-04-17",30.17
"1334","2012-04-18",29.58
"1335","2012-04-19",29.51
"1336","2012-04-20",29.34
"1337","2012-04-23",28.34
"1338","2012-04-24",28.459999
"1339","2012-04-25",29.76
"1340","2012-04-26",29.91
"1341","2012-04-27",30.24
"1342","2012-04-30",30.530001
"1343","2012-05-01",30.530001
"1344","2012-05-02",29.940001
"1345","2012-05-03",28.879999
"1346","2012-05-04",28.32
"1347","2012-05-07",27.450001
"1348","2012-05-08",26.42
"1349","2012-05-09",26.940001
"1350","2012-05-10",26.5
"1351","2012-05-11",26.459999
"1352","2012-05-14",24.4
"1353","2012-05-15",23.24
"1354","2012-05-16",23.5
"1355","2012-05-17",24.530001
"1356","2012-05-18",24.629999
"1357","2012-05-21",25.620001
"1358","2012-05-22",25.459999
"1359","2012-05-23",26.41
"1360","2012-05-24",26.35
"1361","2012-05-25",26.51
"1362","2012-05-29",26.32
"1363","2012-05-30",26.26
"1364","2012-05-31",25.48
"1365","2012-06-01",26.639999
"1366","2012-06-04",26.98
"1367","2012-06-05",27.59
"1368","2012-06-06",28.120001
"1369","2012-06-07",27.120001
"1370","2012-06-08",27.49
"1371","2012-06-11",26.889999
"1372","2012-06-12",27.92
"1373","2012-06-13",27.610001
"1374","2012-06-14",28.1
"1375","2012-06-15",27.84
"1376","2012-06-18",28.6
"1377","2012-06-19",28.67
"1378","2012-06-20",28.34
"1379","2012-06-21",26.530001
"1380","2012-06-22",26.200001
"1381","2012-06-25",26.33
"1382","2012-06-26",26.25
"1383","2012-06-27",26.17
"1384","2012-06-28",25.49
"1385","2012-06-29",26.84
"1386","2012-07-02",26.93
"1387","2012-07-03",28.41
"1388","2012-07-05",28.25
"1389","2012-07-06",27.65
"1390","2012-07-09",27.309999
"1391","2012-07-10",26.120001
"1392","2012-07-11",25.84
"1393","2012-07-12",25.719999
"1394","2012-07-13",25.879999
"1395","2012-07-16",26
"1396","2012-07-17",26
"1397","2012-07-18",25.959999
"1398","2012-07-19",26.309999
"1399","2012-07-20",26.469999
"1400","2012-07-23",25.5
"1401","2012-07-24",25.33
"1402","2012-07-25",26.52
"1403","2012-07-26",27.24
"1404","2012-07-27",27.48
"1405","2012-07-30",28.059999
"1406","2012-07-31",27.540001
"1407","2012-08-01",27.17
"1408","2012-08-02",27.129999
"1409","2012-08-03",27.620001
"1410","2012-08-06",28.33
"1411","2012-08-07",28.68
"1412","2012-08-08",29.93
"1413","2012-08-09",30.530001
"1414","2012-08-10",30.639999
"1415","2012-08-13",30.68
"1416","2012-08-14",30.440001
"1417","2012-08-15",30.75
"1418","2012-08-16",31.65
"1419","2012-08-17",31.91
"1420","2012-08-20",32.389999
"1421","2012-08-21",33.400002
"1422","2012-08-22",34.189999
"1423","2012-08-23",33.950001
"1424","2012-08-24",34.080002
"1425","2012-08-27",33.779999
"1426","2012-08-28",33.400002
"1427","2012-08-29",33.389999
"1428","2012-08-30",32.889999
"1429","2012-08-31",34.599998
"1430","2012-09-04",35.139999
"1431","2012-09-05",35.16
"1432","2012-09-06",35.709999
"1433","2012-09-07",36.349998
"1434","2012-09-10",35.91
"1435","2012-09-11",36.040001
"1436","2012-09-12",36.220001
"1437","2012-09-13",38.290001
"1438","2012-09-14",39.330002
"1439","2012-09-17",38.919998
"1440","2012-09-18",39.549999
"1441","2012-09-19",39.849998
"1442","2012-09-20",39.650002
"1443","2012-09-21",39.91
"1444","2012-09-24",38.34
"1445","2012-09-25",38.009998
"1446","2012-09-26",37.650002
"1447","2012-09-27",39.419998
"1448","2012-09-28",39.709999
"1449","2012-10-01",39.220001
"1450","2012-10-02",38.799999
"1451","2012-10-03",38.77
"1452","2012-10-04",40.75
"1453","2012-10-05",40.040001
"1454","2012-10-08",39.689999
"1455","2012-10-09",38.700001
"1456","2012-10-10",39.049999
"1457","2012-10-11",39.290001
"1458","2012-10-12",38.869999
"1459","2012-10-15",39
"1460","2012-10-16",39.75
"1461","2012-10-17",39.889999
"1462","2012-10-18",39.220001
"1463","2012-10-19",39.290001
"1464","2012-10-22",40.490002
"1465","2012-10-23",38.240002
"1466","2012-10-24",37.439999
"1467","2012-10-25",39.060001
"1468","2012-10-26",39.259998
"1469","2012-10-31",40.5
"1470","2012-11-01",41.139999
"1471","2012-11-02",39.490002
"1472","2012-11-05",38.98
"1473","2012-11-06",39.529999
"1474","2012-11-07",40.119999
"1475","2012-11-08",40.599998
"1476","2012-11-09",40.389999
"1477","2012-11-12",39.490002
"1478","2012-11-13",39.139999
"1479","2012-11-14",36.52
"1480","2012-11-15",35.400002
"1481","2012-11-16",36.119999
"1482","2012-11-19",36.900002
"1483","2012-11-20",36.34
"1484","2012-11-21",36.439999
"1485","2012-11-23",36.990002
"1486","2012-11-26",37.049999
"1487","2012-11-27",36.630001
"1488","2012-11-28",36.810001
"1489","2012-11-29",37.060001
"1490","2012-11-30",36.759998
"1491","2012-12-03",36.110001
"1492","2012-12-04",36.18
"1493","2012-12-05",35.110001
"1494","2012-12-06",35.080002
"1495","2012-12-07",35.740002
"1496","2012-12-10",36.639999
"1497","2012-12-11",36.82
"1498","2012-12-12",38
"1499","2012-12-13",36.810001
"1500","2012-12-14",37.099998
"1501","2012-12-17",37.099998
"1502","2012-12-18",36.02
"1503","2012-12-19",35.27
"1504","2012-12-20",34.889999
"1505","2012-12-21",34.490002
"1506","2012-12-24",34.669998
"1507","2012-12-26",34.52
"1508","2012-12-27",34.560001
"1509","2012-12-28",34.66
"1510","2012-12-31",36.080002
"1511","2013-01-02",37.02
"1512","2013-01-03",35.610001
"1513","2013-01-04",35.709999
"1514","2013-01-07",34.599998
"1515","2013-01-08",35.259998
"1516","2013-01-09",35.279999
"1517","2013-01-10",36.32
"1518","2013-01-11",36.259998
"1519","2013-01-14",36.299999
"1520","2013-01-15",36.630001
"1521","2013-01-16",36.369999
"1522","2013-01-17",36.529999
"1523","2013-01-18",36.299999
"1524","2013-01-22",37.009998
"1525","2013-01-23",36.279999
"1526","2013-01-24",35.209999
"1527","2013-01-25",34.34
"1528","2013-01-28",34.049999
"1529","2013-01-29",34.650002
"1530","2013-01-30",34.970001
"1531","2013-01-31",34.849998
"1532","2013-02-01",35.529999
"1533","2013-02-04",36
"1534","2013-02-05",36.240002
"1535","2013-02-06",36.790001
"1536","2013-02-07",37.18
"1537","2013-02-08",36.889999
"1538","2013-02-11",36.09
"1539","2013-02-12",36.77
"1540","2013-02-13",36.689999
"1541","2013-02-14",36.450001
"1542","2013-02-15",35.169998
"1543","2013-02-19",34.619999
"1544","2013-02-20",32.189999
"1545","2013-02-21",32.330002
"1546","2013-02-22",32.009998
"1547","2013-02-25",32.240002
"1548","2013-02-26",32.599998
"1549","2013-02-27",32.389999
"1550","2013-02-28",31.629999
"1551","2013-03-01",31.75
"1552","2013-03-04",30.280001
"1553","2013-03-05",30.24
"1554","2013-03-06",31.620001
"1555","2013-03-07",31.02
"1556","2013-03-08",30.84
"1557","2013-03-11",30.209999
"1558","2013-03-12",31.280001
"1559","2013-03-13",30.469999
"1560","2013-03-14",30.639999
"1561","2013-03-15",30.4
"1562","2013-03-18",30.4
"1563","2013-03-19",30.459999
"1564","2013-03-20",30.200001
"1565","2013-03-21",30.98
"1566","2013-03-22",31.23
"1567","2013-03-25",31.25
"1568","2013-03-26",31.4
"1569","2013-03-27",31.799999
"1570","2013-03-28",31.35
"1571","2013-04-01",30.809999
"1572","2013-04-02",29.6
"1573","2013-04-03",28.35
"1574","2013-04-04",29.030001
"1575","2013-04-05",29.07
"1576","2013-04-08",28.780001
"1577","2013-04-09",29.860001
"1578","2013-04-10",28.32
"1579","2013-04-11",28.030001
"1580","2013-04-12",26.459999
"1581","2013-04-15",23.9
"1582","2013-04-16",23.68
"1583","2013-04-17",22.030001
"1584","2013-04-18",23.139999
"1585","2013-04-19",22.73
"1586","2013-04-22",22.889999
"1587","2013-04-23",22.639999
"1588","2013-04-24",23.91
"1589","2013-04-25",24.389999
"1590","2013-04-26",23.629999
"1591","2013-04-29",24.040001
"1592","2013-04-30",24.530001
"1593","2013-05-01",24.209999
"1594","2013-05-02",24.280001
"1595","2013-05-03",24.559999
"1596","2013-05-06",24.33
"1597","2013-05-07",23.719999
"1598","2013-05-08",24.59
"1599","2013-05-09",24.34
"1600","2013-05-10",24.32
"1601","2013-05-13",23.459999
"1602","2013-05-14",23.4
"1603","2013-05-15",22.18
"1604","2013-05-16",22.57
"1605","2013-05-17",21.77
"1606","2013-05-20",23.18
"1607","2013-05-21",22.379999
"1608","2013-05-22",22.91
"1609","2013-05-23",23.09
"1610","2013-05-24",22.74
"1611","2013-05-28",22.51
"1612","2013-05-29",23.4
"1613","2013-05-30",24.360001
"1614","2013-05-31",23.719999
"1615","2013-06-03",24.26
"1616","2013-06-04",23.870001
"1617","2013-06-05",23.889999
"1618","2013-06-06",24.110001
"1619","2013-06-07",23.51
"1620","2013-06-10",23.540001
"1621","2013-06-11",22.83
"1622","2013-06-12",23.17
"1623","2013-06-13",23.219999
"1624","2013-06-14",23.07
"1625","2013-06-17",23.299999
"1626","2013-06-18",22.75
"1627","2013-06-19",22.209999
"1628","2013-06-20",20.18
"1629","2013-06-21",20.370001
"1630","2013-06-24",19.190001
"1631","2013-06-25",19.27
"1632","2013-06-26",17.780001
"1633","2013-06-27",18.299999
"1634","2013-06-28",19.67
"1635","2013-07-01",20.17
"1636","2013-07-02",18.969999
"1637","2013-07-03",19.25
"1638","2013-07-05",18.879999
"1639","2013-07-08",18.889999
"1640","2013-07-09",19.379999
"1641","2013-07-10",19.34
"1642","2013-07-11",20.83
"1643","2013-07-12",20.469999
"1644","2013-07-15",20.559999
"1645","2013-07-16",21.469999
"1646","2013-07-17",21.040001
"1647","2013-07-18",20.73
"1648","2013-07-19",21.43
"1649","2013-07-22",22.73
"1650","2013-07-23",23.6
"1651","2013-07-24",22.77
"1652","2013-07-25",23.32
"1653","2013-07-26",23.129999
"1654","2013-07-29",23.030001
"1655","2013-07-30",23.23
"1656","2013-07-31",22.969999
"1657","2013-08-01",22.32
"1658","2013-08-02",22.07
"1659","2013-08-05",21.93
"1660","2013-08-06",20.93
"1661","2013-08-07",20.98
"1662","2013-08-08",22.719999
"1663","2013-08-09",23.290001
"1664","2013-08-12",24.51
"1665","2013-08-13",24.15
"1666","2013-08-14",25.139999
"1667","2013-08-15",27.129999
"1668","2013-08-16",26.77
"1669","2013-08-19",26.52
"1670","2013-08-20",27.299999
"1671","2013-08-21",26.450001
"1672","2013-08-22",27.07
"1673","2013-08-23",27.700001
"1674","2013-08-26",28.42
"1675","2013-08-27",27.01
"1676","2013-08-28",26.370001
"1677","2013-08-29",26.629999
"1678","2013-08-30",26.35
"1679","2013-09-03",26.74
"1680","2013-09-04",26.629999
"1681","2013-09-05",25.75
"1682","2013-09-06",25.940001
"1683","2013-09-09",25.68
"1684","2013-09-10",24.82
"1685","2013-09-11",25.389999
"1686","2013-09-12",24.08
"1687","2013-09-13",24.700001
"1688","2013-09-16",24.18
"1689","2013-09-17",24.610001
"1690","2013-09-18",26.870001
"1691","2013-09-19",26.41
"1692","2013-09-20",24.74
"1693","2013-09-23",24.280001
"1694","2013-09-24",24.18
"1695","2013-09-25",24.889999
"1696","2013-09-26",24.49
"1697","2013-09-27",24.93
"1698","2013-09-30",24.77
"1699","2013-10-01",24.1
"1700","2013-10-02",24.290001
"1701","2013-10-03",23.93
"1702","2013-10-04",23.74
"1703","2013-10-07",23.91
"1704","2013-10-08",22.709999
"1705","2013-10-09",22.58
"1706","2013-10-10",22.41
"1707","2013-10-11",22.120001
"1708","2013-10-14",22.030001
"1709","2013-10-15",22.450001
"1710","2013-10-16",22.25
"1711","2013-10-17",23.25
"1712","2013-10-18",23.049999
"1713","2013-10-21",23.33
"1714","2013-10-22",24.16
"1715","2013-10-23",23.620001
"1716","2013-10-24",24.459999
"1717","2013-10-25",24.59
"1718","2013-10-28",24.43
"1719","2013-10-29",24.040001
"1720","2013-10-30",24.4
"1721","2013-10-31",22.67
"1722","2013-11-01",22.01
"1723","2013-11-04",22.08
"1724","2013-11-05",22.24
"1725","2013-11-06",22.389999
"1726","2013-11-07",21.65
"1727","2013-11-08",21.6
"1728","2013-11-11",21.530001
"1729","2013-11-12",21.209999
"1730","2013-11-13",21.57
"1731","2013-11-14",22.379999
"1732","2013-11-15",22.049999
"1733","2013-11-18",21.58
"1734","2013-11-19",21.469999
"1735","2013-11-20",20.940001
"1736","2013-11-21",20.85
"1737","2013-11-22",20.709999
"1738","2013-11-25",20.42
"1739","2013-11-26",20.41
"1740","2013-11-27",20.719999
"1741","2013-11-29",20.940001
"1742","2013-12-02",19.629999
"1743","2013-12-03",19.41
"1744","2013-12-04",20
"1745","2013-12-05",19.629999
"1746","2013-12-06",19.83
"1747","2013-12-09",20.389999
"1748","2013-12-10",21.059999
"1749","2013-12-11",20.469999
"1750","2013-12-12",20.309999
"1751","2013-12-13",20.360001
"1752","2013-12-16",20.66
"1753","2013-12-17",20.5
"1754","2013-12-18",20.110001
"1755","2013-12-19",19.75
"1756","2013-12-20",19.74
"1757","2013-12-23",19.67
"1758","2013-12-24",20.209999
"1759","2013-12-26",20.360001
"1760","2013-12-27",20.5
"1761","2013-12-30",19.959999
"1762","2013-12-31",20.190001
"1763","2014-01-02",21.24
"1764","2014-01-03",21.120001
"1765","2014-01-06",21.34
"1766","2014-01-07",21.299999
"1767","2014-01-08",21.049999
"1768","2014-01-09",20.370001
"1769","2014-01-10",21.33
"1770","2014-01-13",21.73
"1771","2014-01-14",21.290001
"1772","2014-01-15",21.58
"1773","2014-01-16",21.82
"1774","2014-01-17",22.32
"1775","2014-01-21",22.620001
"1776","2014-01-22",22.15
"1777","2014-01-23",22.530001
"1778","2014-01-24",22.040001
"1779","2014-01-27",21.41
"1780","2014-01-28",21.92
"1781","2014-01-29",22.08
"1782","2014-01-30",21.780001
"1783","2014-01-31",21.709999
"1784","2014-02-03",21.559999
"1785","2014-02-04",21.77
"1786","2014-02-05",21.74
"1787","2014-02-06",21.98
"1788","2014-02-07",22.620001
"1789","2014-02-10",23.379999
"1790","2014-02-11",24.280001
"1791","2014-02-12",23.73
"1792","2014-02-13",24.74
"1793","2014-02-14",25.379999
"1794","2014-02-18",25.76
"1795","2014-02-19",24.93
"1796","2014-02-20",25.950001
"1797","2014-02-21",25.84
"1798","2014-02-24",25.83
"1799","2014-02-25",25.620001
"1800","2014-02-26",25.280001
"1801","2014-02-27",25.51
"1802","2014-02-28",25.530001
"1803","2014-03-03",25.700001
"1804","2014-03-04",25.4
"1805","2014-03-05",25.83
"1806","2014-03-06",26.030001
"1807","2014-03-07",25.18
"1808","2014-03-10",25.200001
"1809","2014-03-11",25.09
"1810","2014-03-12",26.049999
"1811","2014-03-13",26.530001
"1812","2014-03-14",26.719999
"1813","2014-03-17",26.09
"1814","2014-03-18",25.83
"1815","2014-03-19",25.049999
"1816","2014-03-20",25.139999
"1817","2014-03-21",25.040001
"1818","2014-03-24",23.27
"1819","2014-03-25",23.459999
"1820","2014-03-26",22.370001
"1821","2014-03-27",22.709999
"1822","2014-03-28",23.15
"1823","2014-03-31",22.700001
"1824","2014-04-01",22.83
"1825","2014-04-02",23.110001
"1826","2014-04-03",22.870001
"1827","2014-04-04",22.780001
"1828","2014-04-07",22.66
"1829","2014-04-08",22.91
"1830","2014-04-09",23.110001
"1831","2014-04-10",22.66
"1832","2014-04-11",22.27
"1833","2014-04-14",22.58
"1834","2014-04-15",22.290001
"1835","2014-04-16",22.09
"1836","2014-04-17",21.870001
"1837","2014-04-21",21.799999
"1838","2014-04-22",22.120001
"1839","2014-04-23",22.370001
"1840","2014-04-24",22.23
"1841","2014-04-25",22.469999
"1842","2014-04-28",22.219999
"1843","2014-04-29",22.540001
"1844","2014-04-30",22.200001
"1845","2014-05-01",22.26
"1846","2014-05-02",22.58
"1847","2014-05-05",22.389999
"1848","2014-05-06",22.120001
"1849","2014-05-07",21.66
"1850","2014-05-08",21.799999
"1851","2014-05-09",21.690001
"1852","2014-05-12",21.959999
"1853","2014-05-13",22.01
"1854","2014-05-14",22.129999
"1855","2014-05-15",21.780001
"1856","2014-05-16",21.370001
"1857","2014-05-19",21.690001
"1858","2014-05-20",21.450001
"1859","2014-05-21",21.57
"1860","2014-05-22",21.559999
"1861","2014-05-23",21.299999
"1862","2014-05-27",20.6
"1863","2014-05-28",20.209999
"1864","2014-05-29",20.450001
"1865","2014-05-30",20.540001
"1866","2014-06-02",20.52
"1867","2014-06-03",20.709999
"1868","2014-06-04",20.6
"1869","2014-06-05",20.860001
"1870","2014-06-06",20.959999
"1871","2014-06-09",20.92
"1872","2014-06-10",21.290001
"1873","2014-06-11",21.75
"1874","2014-06-12",22.24
"1875","2014-06-13",22.610001
"1876","2014-06-16",22.84
"1877","2014-06-17",23.02
"1878","2014-06-18",23.6
"1879","2014-06-19",25.049999
"1880","2014-06-20",24.85
"1881","2014-06-23",25.559999
"1882","2014-06-24",25.01
"1883","2014-06-25",25.35
"1884","2014-06-26",25.82
"1885","2014-06-27",25.889999
"1886","2014-06-30",26.27
"1887","2014-07-01",25.98
"1888","2014-07-02",26.43
"1889","2014-07-03",26.549999
