"","date","TYHT"
"982","2020-08-21",3.36
"983","2020-08-24",3.052
"984","2020-08-25",3.07
"985","2020-08-26",2.96
"986","2020-08-27",2.79
"987","2020-08-28",2.85
"988","2020-08-31",2.84
"989","2020-09-01",2.71
"990","2020-09-02",2.77
"991","2020-09-03",2.69
"992","2020-09-04",2.48
"993","2020-09-08",2.47
"994","2020-09-09",2.57
"995","2020-09-10",2.47
"996","2020-09-11",2.461
"997","2020-09-14",2.6
"998","2020-09-15",2.64
"999","2020-09-16",2.66
"1000","2020-09-17",2.55
"1001","2020-09-18",2.56
"1002","2020-09-21",2.57
"1003","2020-09-22",2.65
"1004","2020-09-23",2.62
"1005","2020-09-24",2.85
"1006","2020-09-25",2.87
"1007","2020-09-28",2.795
"1008","2020-09-29",2.66
"1009","2020-09-30",2.68
"1010","2020-10-01",2.6
"1011","2020-10-02",2.71
"1012","2020-10-05",2.61
"1013","2020-10-06",2.66
"1014","2020-10-07",2.69
"1015","2020-10-08",2.87
"1016","2020-10-09",2.83
"1017","2020-10-12",3.23
"1018","2020-10-13",2.86
"1019","2020-10-14",2.85
"1020","2020-10-15",2.7
"1021","2020-10-16",2.7
"1022","2020-10-19",2.83
"1023","2020-10-20",2.83
"1024","2020-10-21",2.84
"1025","2020-10-22",2.98
"1026","2020-10-23",2.82
"1027","2020-10-26",2.7
"1028","2020-10-27",2.72
"1029","2020-10-28",2.71
"1030","2020-10-29",2.72
"1031","2020-10-30",2.5
"1032","2020-11-02",2.63
"1033","2020-11-03",2.73
"1034","2020-11-04",2.7
"1035","2020-11-05",2.74
"1036","2020-11-06",2.73
"1037","2020-11-09",2.91
"1038","2020-11-10",3.07
"1039","2020-11-11",3.08
"1040","2020-11-12",3.05
"1041","2020-11-13",2.97
"1042","2020-11-16",2.955
"1043","2020-11-17",2.88
"1044","2020-11-18",2.95
"1045","2020-11-19",2.93
"1046","2020-11-20",2.93
"1047","2020-11-23",3.02
"1048","2020-11-24",3.17
"1049","2020-11-25",3.14
"1050","2020-11-27",3.31
