"","date","MD"
"970","2010-11-05",30.24
"971","2010-11-08",30.309999
"972","2010-11-09",30.205
"973","2010-11-10",30.549999
"974","2010-11-11",30.58
"975","2010-11-12",30.35
"976","2010-11-15",30.215
"977","2010-11-16",29.700001
"978","2010-11-17",29.67
"979","2010-11-18",30.285
"980","2010-11-19",30.285
"981","2010-11-22",30.41
"982","2010-11-23",30.025
"983","2010-11-24",30.559999
"984","2010-11-26",30.285
"985","2010-11-29",30.555
"986","2010-11-30",30.6
"987","2010-12-01",31.745001
"988","2010-12-02",32.105
"989","2010-12-03",32.080002
"990","2010-12-06",31.815001
"991","2010-12-07",31.950001
"992","2010-12-08",31.950001
"993","2010-12-09",32.095001
"994","2010-12-10",32.424999
"995","2010-12-13",32.615002
"996","2010-12-14",32.805
"997","2010-12-15",33.34
"998","2010-12-16",33.485001
"999","2010-12-17",33.595001
"1000","2010-12-20",33.900002
"1001","2010-12-21",33.845001
"1002","2010-12-22",33.91
"1003","2010-12-23",33.924999
"1004","2010-12-27",34.174999
"1005","2010-12-28",34.139999
"1006","2010-12-29",34.060001
"1007","2010-12-30",34.040001
"1008","2010-12-31",33.645
"1009","2011-01-03",34.580002
"1010","2011-01-04",34.419998
"1011","2011-01-05",34.785
"1012","2011-01-06",34.650002
"1013","2011-01-07",34.279999
"1014","2011-01-10",34.52
"1015","2011-01-11",34.599998
"1016","2011-01-12",34.869999
"1017","2011-01-13",34.84
"1018","2011-01-14",34.555
"1019","2011-01-18",35.049999
"1020","2011-01-19",34.154999
"1021","2011-01-20",33.044998
"1022","2011-01-21",32.950001
"1023","2011-01-24",32.650002
"1024","2011-01-25",32.945
"1025","2011-01-26",33.349998
"1026","2011-01-27",33.685001
"1027","2011-01-28",33.139999
"1028","2011-01-31",33.075001
"1029","2011-02-01",33.174999
"1030","2011-02-02",32.884998
"1031","2011-02-03",30.855
"1032","2011-02-04",30.615
"1033","2011-02-07",30.860001
"1034","2011-02-08",31.5
"1035","2011-02-09",31.27
"1036","2011-02-10",31.469999
"1037","2011-02-11",31.9
"1038","2011-02-14",32.040001
"1039","2011-02-15",31.959999
"1040","2011-02-16",32.125
"1041","2011-02-17",32.474998
"1042","2011-02-18",32.77
"1043","2011-02-22",32.055
"1044","2011-02-23",31.860001
"1045","2011-02-24",31.870001
"1046","2011-02-25",32.560001
"1047","2011-02-28",32.465
"1048","2011-03-01",32.43
"1049","2011-03-02",32.785
"1050","2011-03-03",33.369999
"1051","2011-03-04",33.529999
"1052","2011-03-07",33.25
"1053","2011-03-08",33.630001
"1054","2011-03-09",33.830002
"1055","2011-03-10",33.5
"1056","2011-03-11",33.275002
"1057","2011-03-14",32.860001
"1058","2011-03-15",32.669998
"1059","2011-03-16",32.235001
"1060","2011-03-17",32.119999
"1061","2011-03-18",32.099998
"1062","2011-03-21",31.99
"1063","2011-03-22",31.975
"1064","2011-03-23",31.844999
"1065","2011-03-24",31.889999
"1066","2011-03-25",32.52
"1067","2011-03-28",32.450001
"1068","2011-03-29",32.505001
"1069","2011-03-30",32.759998
"1070","2011-03-31",33.305
"1071","2011-04-01",34.240002
"1072","2011-04-04",34.275002
"1073","2011-04-05",34.84
"1074","2011-04-06",34.904999
"1075","2011-04-07",34.040001
"1076","2011-04-08",33.950001
"1077","2011-04-11",33.895
"1078","2011-04-12",33.875
"1079","2011-04-13",33.810001
"1080","2011-04-14",33.595001
"1081","2011-04-15",33.549999
"1082","2011-04-18",32.849998
"1083","2011-04-19",33.115002
"1084","2011-04-20",33.465
"1085","2011-04-21",33.439999
"1086","2011-04-25",33.224998
"1087","2011-04-26",33.974998
"1088","2011-04-27",34.855
"1089","2011-04-28",35.220001
"1090","2011-04-29",35.459999
"1091","2011-05-02",35.875
"1092","2011-05-03",36.240002
"1093","2011-05-04",36.529999
"1094","2011-05-05",36.25
"1095","2011-05-06",36.549999
"1096","2011-05-09",36.875
"1097","2011-05-10",37.235001
"1098","2011-05-11",37.044998
"1099","2011-05-12",37.485001
"1100","2011-05-13",37.349998
"1101","2011-05-16",37.200001
"1102","2011-05-17",36.759998
"1103","2011-05-18",37.445
"1104","2011-05-19",37.16
"1105","2011-05-20",37.59
"1106","2011-05-23",36.580002
"1107","2011-05-24",36.220001
"1108","2011-05-25",36.549999
"1109","2011-05-26",36.610001
"1110","2011-05-27",36.794998
"1111","2011-05-31",37.575001
"1112","2011-06-01",36.415001
"1113","2011-06-02",36.080002
"1114","2011-06-03",35.619999
"1115","2011-06-06",35.294998
"1116","2011-06-07",35.07
"1117","2011-06-08",34.775002
"1118","2011-06-09",34.950001
"1119","2011-06-10",34.759998
"1120","2011-06-13",34.84
"1121","2011-06-14",35.384998
"1122","2011-06-15",34.814999
"1123","2011-06-16",34.740002
"1124","2011-06-17",35.389999
"1125","2011-06-20",35.665001
"1126","2011-06-21",36.145
"1127","2011-06-22",36.009998
"1128","2011-06-23",35.810001
"1129","2011-06-24",35.259998
"1130","2011-06-27",35.73
"1131","2011-06-28",36.075001
"1132","2011-06-29",36.310001
"1133","2011-06-30",36.095001
"1134","2011-07-01",36.790001
"1135","2011-07-05",36.470001
"1136","2011-07-06",36.674999
"1137","2011-07-07",36.82
"1138","2011-07-08",36.825001
"1139","2011-07-11",36.220001
"1140","2011-07-12",36.650002
"1141","2011-07-13",36.514999
"1142","2011-07-14",36.294998
"1143","2011-07-15",36.115002
"1144","2011-07-18",35.740002
"1145","2011-07-19",35.900002
"1146","2011-07-20",35.735001
"1147","2011-07-21",36.334999
"1148","2011-07-22",36.169998
"1149","2011-07-25",35.705002
"1150","2011-07-26",35.25
"1151","2011-07-27",34.48
"1152","2011-07-28",34.445
"1153","2011-07-29",34.080002
"1154","2011-08-01",33.435001
"1155","2011-08-02",32.860001
"1156","2011-08-03",33.150002
"1157","2011-08-04",32.580002
"1158","2011-08-05",32.125
"1159","2011-08-08",29.309999
"1160","2011-08-09",31.84
"1161","2011-08-10",31.084999
"1162","2011-08-11",32.005001
"1163","2011-08-12",32.244999
"1164","2011-08-15",33.060001
"1165","2011-08-16",33.02
"1166","2011-08-17",32.674999
"1167","2011-08-18",30.959999
"1168","2011-08-19",30.615
"1169","2011-08-22",30.715
"1170","2011-08-23",32.105
"1171","2011-08-24",32
"1172","2011-08-25",31.035
"1173","2011-08-26",31.405001
"1174","2011-08-29",32.880001
"1175","2011-08-30",32.889999
"1176","2011-08-31",32.654999
"1177","2011-09-01",32.450001
"1178","2011-09-02",31.809999
"1179","2011-09-06",31.715
"1180","2011-09-07",32.895
"1181","2011-09-08",32.060001
"1182","2011-09-09",31.209999
"1183","2011-09-12",31.43
"1184","2011-09-13",31.535
"1185","2011-09-14",32.5
"1186","2011-09-15",33.029999
"1187","2011-09-16",32.994999
"1188","2011-09-19",32.445
"1189","2011-09-20",31.965
"1190","2011-09-21",31.43
"1191","2011-09-22",30.915001
"1192","2011-09-23",30.709999
"1193","2011-09-26",31.59
"1194","2011-09-27",32.645
"1195","2011-09-28",32.055
"1196","2011-09-29",32.209999
"1197","2011-09-30",31.32
"1198","2011-10-03",30.540001
"1199","2011-10-04",31.305
"1200","2011-10-05",31.615
"1201","2011-10-06",30.965
"1202","2011-10-07",30.370001
"1203","2011-10-10",31.315001
"1204","2011-10-11",32
"1205","2011-10-12",32.665001
"1206","2011-10-13",31.995001
"1207","2011-10-14",32.494999
"1208","2011-10-17",31.639999
"1209","2011-10-18",31.530001
"1210","2011-10-19",31.49
"1211","2011-10-20",31.535
"1212","2011-10-21",31.93
"1213","2011-10-24",33.099998
"1214","2011-10-25",32.080002
"1215","2011-10-26",32.360001
"1216","2011-10-27",33.525002
"1217","2011-10-28",33.705002
"1218","2011-10-31",32.900002
"1219","2011-11-01",33.365002
"1220","2011-11-02",33.834999
"1221","2011-11-03",33.799999
"1222","2011-11-04",33.5
"1223","2011-11-07",34.200001
"1224","2011-11-08",34.950001
"1225","2011-11-09",34.220001
"1226","2011-11-10",34.345001
"1227","2011-11-11",34.845001
"1228","2011-11-14",34.790001
"1229","2011-11-15",34.709999
"1230","2011-11-16",34.345001
"1231","2011-11-17",33.669998
"1232","2011-11-18",33.459999
"1233","2011-11-21",32.935001
"1234","2011-11-22",32.875
"1235","2011-11-23",32.514999
"1236","2011-11-25",32.189999
"1237","2011-11-28",32.785
"1238","2011-11-29",32.700001
"1239","2011-11-30",33.700001
"1240","2011-12-01",33.904999
"1241","2011-12-02",33.630001
"1242","2011-12-05",34.110001
"1243","2011-12-06",34.005001
"1244","2011-12-07",33.645
"1245","2011-12-08",32.41
"1246","2011-12-09",33.125
"1247","2011-12-12",32.805
"1248","2011-12-13",32.185001
"1249","2011-12-14",32.205002
"1250","2011-12-15",32.82
"1251","2011-12-16",32.625
"1252","2011-12-19",32.740002
"1253","2011-12-20",34
"1254","2011-12-21",34.264999
"1255","2011-12-22",35.145
"1256","2011-12-23",35.259998
"1257","2011-12-27",35.639999
"1258","2011-12-28",35.310001
"1259","2011-12-29",36
"1260","2011-12-30",36.005001
"1261","2012-01-03",35.34
"1262","2012-01-04",34.974998
"1263","2012-01-05",34.75
"1264","2012-01-06",34.919998
"1265","2012-01-09",35.02
"1266","2012-01-10",35.040001
"1267","2012-01-11",34.919998
"1268","2012-01-12",34.32
"1269","2012-01-13",34.040001
"1270","2012-01-17",34.5
"1271","2012-01-18",34.705002
"1272","2012-01-19",35.049999
"1273","2012-01-20",35.220001
"1274","2012-01-23",35.720001
"1275","2012-01-24",35.630001
"1276","2012-01-25",35.82
"1277","2012-01-26",35.595001
"1278","2012-01-27",35.505001
"1279","2012-01-30",35.625
"1280","2012-01-31",35.610001
"1281","2012-02-01",36.5
"1282","2012-02-02",35.59
"1283","2012-02-03",36.07
"1284","2012-02-06",35.494999
"1285","2012-02-07",35.845001
"1286","2012-02-08",36.365002
"1287","2012-02-09",36.599998
"1288","2012-02-10",36.389999
"1289","2012-02-13",37.005001
"1290","2012-02-14",36.849998
"1291","2012-02-15",37
"1292","2012-02-16",37.485001
"1293","2012-02-17",37.345001
"1294","2012-02-21",37.334999
"1295","2012-02-22",36.895
"1296","2012-02-23",37.150002
"1297","2012-02-24",37.73
"1298","2012-02-27",37.650002
"1299","2012-02-28",37.275002
"1300","2012-02-29",37.195
"1301","2012-03-01",36.650002
"1302","2012-03-02",35.625
"1303","2012-03-05",35.360001
"1304","2012-03-06",35.255001
"1305","2012-03-07",35.5
"1306","2012-03-08",36.185001
"1307","2012-03-09",36.764999
"1308","2012-03-12",36.470001
"1309","2012-03-13",37.415001
"1310","2012-03-14",37.290001
"1311","2012-03-15",37.32
"1312","2012-03-16",37.549999
"1313","2012-03-19",37.514999
"1314","2012-03-20",37.32
"1315","2012-03-21",37.389999
"1316","2012-03-22",37
"1317","2012-03-23",36.990002
"1318","2012-03-26",37.575001
"1319","2012-03-27",37.305
"1320","2012-03-28",37.27
"1321","2012-03-29",37.355
"1322","2012-03-30",37.185001
"1323","2012-04-02",37.014999
"1324","2012-04-03",36.974998
"1325","2012-04-04",36.005001
"1326","2012-04-05",36.275002
"1327","2012-04-09",35.674999
"1328","2012-04-10",35.224998
"1329","2012-04-11",35.669998
"1330","2012-04-12",35.814999
"1331","2012-04-13",35.029999
"1332","2012-04-16",34.755001
"1333","2012-04-17",35.505001
"1334","2012-04-18",35.25
"1335","2012-04-19",35.355
"1336","2012-04-20",35.525002
"1337","2012-04-23",35.16
"1338","2012-04-24",34.869999
"1339","2012-04-25",35.075001
"1340","2012-04-26",34.904999
"1341","2012-04-27",34.705002
"1342","2012-04-30",35.119999
"1343","2012-05-01",34.965
"1344","2012-05-02",35.224998
"1345","2012-05-03",33.599998
"1346","2012-05-04",32.900002
"1347","2012-05-07",32.689999
"1348","2012-05-08",32.59
"1349","2012-05-09",34.305
"1350","2012-05-10",33.185001
"1351","2012-05-11",32.724998
"1352","2012-05-14",32.235001
"1353","2012-05-15",31.934999
"1354","2012-05-16",31.83
"1355","2012-05-17",31.445
"1356","2012-05-18",31.055
"1357","2012-05-21",31.51
"1358","2012-05-22",31.855
"1359","2012-05-23",30.915001
"1360","2012-05-24",30.645
"1361","2012-05-25",30.995001
"1362","2012-05-29",31.139999
"1363","2012-05-30",30.594999
"1364","2012-05-31",30.504999
"1365","2012-06-01",30.004999
"1366","2012-06-04",30.1
"1367","2012-06-05",30.82
"1368","2012-06-06",30.950001
"1369","2012-06-07",31.040001
"1370","2012-06-08",31.174999
"1371","2012-06-11",30.99
"1372","2012-06-12",31.535
"1373","2012-06-13",31.389999
"1374","2012-06-14",31.395
"1375","2012-06-15",31.790001
"1376","2012-06-18",32.029999
"1377","2012-06-19",32.07
"1378","2012-06-20",31.75
"1379","2012-06-21",31.450001
"1380","2012-06-22",31.58
"1381","2012-06-25",31.809999
"1382","2012-06-26",32.685001
"1383","2012-06-27",33.009998
"1384","2012-06-28",34.700001
"1385","2012-06-29",34.27
"1386","2012-07-02",34.130001
"1387","2012-07-03",34.5
"1388","2012-07-05",34.064999
"1389","2012-07-06",34.259998
"1390","2012-07-09",34.09
"1391","2012-07-10",33.805
"1392","2012-07-11",33.375
"1393","2012-07-12",33.035
"1394","2012-07-13",33.43
"1395","2012-07-16",33.514999
"1396","2012-07-17",33.369999
"1397","2012-07-18",31.799999
"1398","2012-07-19",31.68
"1399","2012-07-20",31.205
"1400","2012-07-23",30.65
"1401","2012-07-24",30.66
"1402","2012-07-25",30.775
"1403","2012-07-26",31.09
"1404","2012-07-27",31.855
"1405","2012-07-30",32.150002
"1406","2012-07-31",33.064999
"1407","2012-08-01",33.455002
"1408","2012-08-02",33.634998
"1409","2012-08-03",34.255001
"1410","2012-08-06",34.305
"1411","2012-08-07",34.494999
"1412","2012-08-08",34.77
"1413","2012-08-09",34.544998
"1414","2012-08-10",34.625
"1415","2012-08-13",34.779999
"1416","2012-08-14",34.674999
"1417","2012-08-15",34.900002
"1418","2012-08-16",34.924999
"1419","2012-08-17",34.93
"1420","2012-08-20",34.625
"1421","2012-08-21",34.439999
"1422","2012-08-22",34.52
"1423","2012-08-23",34.224998
"1424","2012-08-24",34.685001
"1425","2012-08-27",34.535
"1426","2012-08-28",34.455002
"1427","2012-08-29",34.605
"1428","2012-08-30",34.5
"1429","2012-08-31",34.639999
"1430","2012-09-04",35.345001
"1431","2012-09-05",35.700001
"1432","2012-09-06",35.935001
"1433","2012-09-07",36.150002
"1434","2012-09-10",36.185001
"1435","2012-09-11",36.310001
"1436","2012-09-12",36.610001
"1437","2012-09-13",37.07
"1438","2012-09-14",36.919998
"1439","2012-09-17",36.965
"1440","2012-09-18",37.645
"1441","2012-09-19",37.814999
"1442","2012-09-20",37.75
"1443","2012-09-21",37.615002
"1444","2012-09-24",37.615002
"1445","2012-09-25",37.259998
"1446","2012-09-26",36.974998
"1447","2012-09-27",37.305
"1448","2012-09-28",37.224998
"1449","2012-10-01",37.195
"1450","2012-10-02",36.764999
"1451","2012-10-03",37.044998
"1452","2012-10-04",37.299999
"1453","2012-10-05",36.880001
"1454","2012-10-08",36.555
"1455","2012-10-09",36.009998
"1456","2012-10-10",35.875
"1457","2012-10-11",36.064999
"1458","2012-10-12",35.514999
"1459","2012-10-15",35.445
"1460","2012-10-16",35.400002
"1461","2012-10-17",35.285
"1462","2012-10-18",35.349998
"1463","2012-10-19",34.625
"1464","2012-10-22",35.125
"1465","2012-10-23",34.889999
"1466","2012-10-24",34.615002
"1467","2012-10-25",35.060001
"1468","2012-10-26",34.25
"1469","2012-10-31",34.490002
"1470","2012-11-01",36.705002
"1471","2012-11-02",37.005001
"1472","2012-11-05",37.465
"1473","2012-11-06",37.985001
"1474","2012-11-07",38.154999
"1475","2012-11-08",37.794998
"1476","2012-11-09",38.055
"1477","2012-11-12",37.75
"1478","2012-11-13",37.685001
"1479","2012-11-14",36.805
"1480","2012-11-15",37.255001
"1481","2012-11-16",36.834999
"1482","2012-11-19",36.889999
"1483","2012-11-20",38.424999
"1484","2012-11-21",38.334999
"1485","2012-11-23",38.974998
"1486","2012-11-26",38.889999
"1487","2012-11-27",38.924999
"1488","2012-11-28",38.970001
"1489","2012-11-29",39.465
"1490","2012-11-30",39.5
"1491","2012-12-03",39.540001
"1492","2012-12-04",40.025002
"1493","2012-12-05",39.799999
"1494","2012-12-06",39.845001
"1495","2012-12-07",39.564999
"1496","2012-12-10",39.369999
"1497","2012-12-11",39.395
"1498","2012-12-12",39.505001
"1499","2012-12-13",39.75
"1500","2012-12-14",39.325001
"1501","2012-12-17",39.834999
"1502","2012-12-18",40.485001
"1503","2012-12-19",40.525002
"1504","2012-12-20",40.674999
"1505","2012-12-21",40.415001
"1506","2012-12-24",40.525002
"1507","2012-12-26",40.415001
"1508","2012-12-27",39.919998
"1509","2012-12-28",39.68
"1510","2012-12-31",39.759998
"1511","2013-01-02",42.044998
"1512","2013-01-03",41.025002
"1513","2013-01-04",41.605
"1514","2013-01-07",42.09
"1515","2013-01-08",41.125
"1516","2013-01-09",41.360001
"1517","2013-01-10",41.959999
"1518","2013-01-11",41.400002
"1519","2013-01-14",41.674999
"1520","2013-01-15",42.59
"1521","2013-01-16",42.369999
"1522","2013-01-17",42.869999
"1523","2013-01-18",42.965
"1524","2013-01-22",43.259998
"1525","2013-01-23",43.294998
"1526","2013-01-24",43.665001
"1527","2013-01-25",43.689999
"1528","2013-01-28",43.73
"1529","2013-01-29",43.505001
"1530","2013-01-30",42.695
"1531","2013-01-31",42.779999
"1532","2013-02-01",43.07
"1533","2013-02-04",42.235001
"1534","2013-02-05",42.470001
"1535","2013-02-06",42.599998
"1536","2013-02-07",42.785
"1537","2013-02-08",43.259998
"1538","2013-02-11",42.959999
"1539","2013-02-12",43.445
"1540","2013-02-13",43.810001
"1541","2013-02-14",43.555
"1542","2013-02-15",43.48
"1543","2013-02-19",44.049999
"1544","2013-02-20",43.294998
"1545","2013-02-21",42.744999
"1546","2013-02-22",43.029999
"1547","2013-02-25",42.665001
"1548","2013-02-26",42.740002
"1549","2013-02-27",42.895
"1550","2013-02-28",42.810001
"1551","2013-03-01",42.66
"1552","2013-03-04",42.615002
"1553","2013-03-05",42.924999
"1554","2013-03-06",43
"1555","2013-03-07",42.950001
"1556","2013-03-08",43.185001
"1557","2013-03-11",43.349998
"1558","2013-03-12",43.23
"1559","2013-03-13",43.470001
"1560","2013-03-14",43.244999
"1561","2013-03-15",43.384998
"1562","2013-03-18",43.07
"1563","2013-03-19",43.080002
"1564","2013-03-20",43.790001
"1565","2013-03-21",43.834999
"1566","2013-03-22",43.869999
"1567","2013-03-25",43.799999
"1568","2013-03-26",44.195
"1569","2013-03-27",44.665001
"1570","2013-03-28",44.814999
"1571","2013-04-01",44.755001
"1572","2013-04-02",44.32
"1573","2013-04-03",43.264999
"1574","2013-04-04",43
"1575","2013-04-05",42.314999
"1576","2013-04-08",42.939999
"1577","2013-04-09",43.185001
"1578","2013-04-10",43.23
"1579","2013-04-11",43.285
"1580","2013-04-12",43.334999
"1581","2013-04-15",42.055
"1582","2013-04-16",42.91
"1583","2013-04-17",42.830002
"1584","2013-04-18",42.790001
"1585","2013-04-19",42.5
"1586","2013-04-22",42.57
"1587","2013-04-23",43.470001
"1588","2013-04-24",43.485001
"1589","2013-04-25",43.73
"1590","2013-04-26",43.845001
"1591","2013-04-29",44.185001
"1592","2013-04-30",44.365002
"1593","2013-05-01",44.564999
"1594","2013-05-02",44.904999
"1595","2013-05-03",44.064999
"1596","2013-05-06",43.875
"1597","2013-05-07",44.310001
"1598","2013-05-08",44.584999
"1599","2013-05-09",44.68
"1600","2013-05-10",45.240002
"1601","2013-05-13",45.115002
"1602","2013-05-14",45.605
"1603","2013-05-15",45.985001
"1604","2013-05-16",46.349998
"1605","2013-05-17",46.494999
"1606","2013-05-20",46.485001
"1607","2013-05-21",46.700001
"1608","2013-05-22",46.105
"1609","2013-05-23",46.505001
"1610","2013-05-24",45.974998
"1611","2013-05-28",46.599998
"1612","2013-05-29",46.555
"1613","2013-05-30",46.875
"1614","2013-05-31",46.415001
"1615","2013-06-03",45.73
"1616","2013-06-04",46.09
"1617","2013-06-05",45.264999
"1618","2013-06-06",45.485001
"1619","2013-06-07",45.650002
"1620","2013-06-10",45.875
"1621","2013-06-11",46
"1622","2013-06-12",45.555
"1623","2013-06-13",46.02
"1624","2013-06-14",45.950001
"1625","2013-06-17",46.240002
"1626","2013-06-18",46.134998
"1627","2013-06-19",45.209999
"1628","2013-06-20",44.415001
"1629","2013-06-21",43.900002
"1630","2013-06-24",44.43
"1631","2013-06-25",44.57
"1632","2013-06-26",44.514999
"1633","2013-06-27",45.235001
"1634","2013-06-28",45.790001
"1635","2013-07-01",46.07
"1636","2013-07-02",46.27
"1637","2013-07-03",45.48
"1638","2013-07-05",46.125
"1639","2013-07-08",46.125
"1640","2013-07-09",46.625
"1641","2013-07-10",46.945
"1642","2013-07-11",47.755001
"1643","2013-07-12",47.889999
"1644","2013-07-15",47.695
"1645","2013-07-16",47.490002
"1646","2013-07-17",47.490002
"1647","2013-07-18",47.855
"1648","2013-07-19",47.645
"1649","2013-07-22",47.599998
"1650","2013-07-23",48.185001
"1651","2013-07-24",47.66
"1652","2013-07-25",47.974998
"1653","2013-07-26",48.200001
"1654","2013-07-29",48.060001
"1655","2013-07-30",48.705002
"1656","2013-07-31",48.709999
"1657","2013-08-01",49.224998
"1658","2013-08-02",49
"1659","2013-08-05",49.349998
"1660","2013-08-06",49.060001
"1661","2013-08-07",49.134998
"1662","2013-08-08",49.235001
"1663","2013-08-09",49.25
"1664","2013-08-12",49.305
"1665","2013-08-13",49.235001
"1666","2013-08-14",49.185001
"1667","2013-08-15",48.555
"1668","2013-08-16",48.669998
"1669","2013-08-19",48.535
"1670","2013-08-20",49.150002
"1671","2013-08-21",48.240002
"1672","2013-08-22",48.915001
"1673","2013-08-23",48.955002
"1674","2013-08-26",49.325001
"1675","2013-08-27",49
"1676","2013-08-28",49.115002
"1677","2013-08-29",49.244999
"1678","2013-08-30",48.685001
"1679","2013-09-03",48.955002
"1680","2013-09-04",49.5
"1681","2013-09-05",49.494999
"1682","2013-09-06",49.310001
"1683","2013-09-09",49.485001
"1684","2013-09-10",49.825001
"1685","2013-09-11",50.43
"1686","2013-09-12",50.610001
"1687","2013-09-13",50.77
"1688","2013-09-16",50.68
"1689","2013-09-17",51.400002
"1690","2013-09-18",51.025002
"1691","2013-09-19",50.459999
"1692","2013-09-20",50.564999
"1693","2013-09-23",50.084999
"1694","2013-09-24",49.830002
"1695","2013-09-25",49.720001
"1696","2013-09-26",50.02
"1697","2013-09-27",49.91
"1698","2013-09-30",50.200001
"1699","2013-10-01",50.709999
"1700","2013-10-02",50.715
"1701","2013-10-03",50.695
"1702","2013-10-04",50.869999
"1703","2013-10-07",50.5
"1704","2013-10-08",50.209999
"1705","2013-10-09",50.424999
"1706","2013-10-10",51.529999
"1707","2013-10-11",52.165001
"1708","2013-10-14",52.605
"1709","2013-10-15",52.404999
"1710","2013-10-16",53.23
"1711","2013-10-17",53.32
"1712","2013-10-18",53.615002
"1713","2013-10-21",53.865002
"1714","2013-10-22",53.895
"1715","2013-10-23",53.48
"1716","2013-10-24",52.525002
"1717","2013-10-25",52.970001
"1718","2013-10-28",52.720001
"1719","2013-10-29",53.32
"1720","2013-10-30",52.875
"1721","2013-10-31",54.509998
"1722","2013-11-01",54.150002
"1723","2013-11-04",54.790001
"1724","2013-11-05",54.380001
"1725","2013-11-06",53.900002
"1726","2013-11-07",53.439999
"1727","2013-11-08",53.720001
"1728","2013-11-11",54.435001
"1729","2013-11-12",54.805
"1730","2013-11-13",55.34
"1731","2013-11-14",55.235001
"1732","2013-11-15",55.255001
"1733","2013-11-18",55.055
"1734","2013-11-19",54.064999
"1735","2013-11-20",55.040001
"1736","2013-11-21",55.540001
"1737","2013-11-22",55.549999
"1738","2013-11-25",55.474998
"1739","2013-11-26",55.314999
"1740","2013-11-27",55.305
"1741","2013-11-29",55.400002
"1742","2013-12-02",55.139999
"1743","2013-12-03",55.5
"1744","2013-12-04",55.23
"1745","2013-12-05",55.794998
"1746","2013-12-06",56.029999
"1747","2013-12-09",56.305
"1748","2013-12-10",55.689999
"1749","2013-12-11",54.285
"1750","2013-12-12",54.790001
"1751","2013-12-13",54.025002
"1752","2013-12-16",53.98
"1753","2013-12-17",52.66
"1754","2013-12-18",52.805
"1755","2013-12-19",52.325001
"1756","2013-12-20",52.82
"1757","2013-12-23",52.700001
"1758","2013-12-24",52.880001
"1759","2013-12-26",53.040001
"1760","2013-12-27",52.939999
"1761","2013-12-30",52.880001
"1762","2013-12-31",53.380001
"1763","2014-01-02",53.02
"1764","2014-01-03",53.32
"1765","2014-01-06",52.849998
"1766","2014-01-07",53.139999
"1767","2014-01-08",53.610001
"1768","2014-01-09",54.080002
"1769","2014-01-10",54.279999
"1770","2014-01-13",53.73
"1771","2014-01-14",54.68
"1772","2014-01-15",54.689999
"1773","2014-01-16",54.75
"1774","2014-01-17",55.02
"1775","2014-01-21",55.290001
"1776","2014-01-22",55.66
"1777","2014-01-23",54.700001
"1778","2014-01-24",53.77
"1779","2014-01-27",53.27
"1780","2014-01-28",53.740002
"1781","2014-01-29",52.970001
"1782","2014-01-30",54.700001
"1783","2014-01-31",55.639999
"1784","2014-02-03",53.470001
"1785","2014-02-04",53.919998
"1786","2014-02-05",54.450001
"1787","2014-02-06",54.790001
"1788","2014-02-07",55.299999
"1789","2014-02-10",56.299999
"1790","2014-02-11",57.490002
"1791","2014-02-12",58.139999
"1792","2014-02-13",58.700001
"1793","2014-02-14",59.299999
"1794","2014-02-18",60.290001
"1795","2014-02-19",60.209999
"1796","2014-02-20",61.290001
"1797","2014-02-21",60.419998
"1798","2014-02-24",60.709999
"1799","2014-02-25",60.290001
"1800","2014-02-26",60.349998
"1801","2014-02-27",60.150002
"1802","2014-02-28",60.82
"1803","2014-03-03",61.049999
"1804","2014-03-04",61.669998
"1805","2014-03-05",61.5
"1806","2014-03-06",61.82
"1807","2014-03-07",62.009998
"1808","2014-03-10",62.490002
"1809","2014-03-11",62.549999
"1810","2014-03-12",61.82
"1811","2014-03-13",61.049999
"1812","2014-03-14",61.810001
"1813","2014-03-17",62.290001
"1814","2014-03-18",63.119999
"1815","2014-03-19",62.919998
"1816","2014-03-20",62.75
"1817","2014-03-21",62.720001
"1818","2014-03-24",62.59
"1819","2014-03-25",63.200001
"1820","2014-03-26",62.77
"1821","2014-03-27",61.75
"1822","2014-03-28",61.450001
"1823","2014-03-31",61.98
"1824","2014-04-01",64
"1825","2014-04-02",63.869999
"1826","2014-04-03",63.98
"1827","2014-04-04",62.619999
"1828","2014-04-07",61.330002
"1829","2014-04-08",61.830002
"1830","2014-04-09",62
"1831","2014-04-10",60.790001
"1832","2014-04-11",59.759998
"1833","2014-04-14",59.990002
"1834","2014-04-15",59.970001
"1835","2014-04-16",60.439999
"1836","2014-04-17",60.450001
"1837","2014-04-21",60.650002
"1838","2014-04-22",60.369999
"1839","2014-04-23",60
"1840","2014-04-24",59.380001
"1841","2014-04-25",58.93
"1842","2014-04-28",59.150002
"1843","2014-04-29",59.07
"1844","2014-04-30",59.25
"1845","2014-05-01",58.369999
"1846","2014-05-02",57.799999
"1847","2014-05-05",57.389999
"1848","2014-05-06",57.540001
"1849","2014-05-07",57.200001
"1850","2014-05-08",57.18
"1851","2014-05-09",57.5
"1852","2014-05-12",57.740002
"1853","2014-05-13",57.5
"1854","2014-05-14",57.07
"1855","2014-05-15",57.16
"1856","2014-05-16",57.32
"1857","2014-05-19",57.18
"1858","2014-05-20",56.360001
"1859","2014-05-21",56.779999
"1860","2014-05-22",56.849998
"1861","2014-05-23",56.84
"1862","2014-05-27",56.889999
"1863","2014-05-28",57.290001
"1864","2014-05-29",58.040001
"1865","2014-05-30",57.630001
"1866","2014-06-02",56.950001
