"","date","RACE"
"947","2019-07-26",165.850006
"948","2019-07-29",164.679993
"949","2019-07-30",160.139999
"950","2019-07-31",161.080002
"951","2019-08-01",163
"952","2019-08-02",159.479996
"953","2019-08-05",156.779999
"954","2019-08-06",156.589996
"955","2019-08-07",158.110001
"956","2019-08-08",160.100006
"957","2019-08-09",158.869995
"958","2019-08-12",158.029999
"959","2019-08-13",160.820007
"960","2019-08-14",155.899994
"961","2019-08-15",155.320007
"962","2019-08-16",155.830002
"963","2019-08-19",156.179993
"964","2019-08-20",155.029999
"965","2019-08-21",156.490005
"966","2019-08-22",155.110001
"967","2019-08-23",153.220001
"968","2019-08-26",156.600006
"969","2019-08-27",160.389999
"970","2019-08-28",157.649994
"971","2019-08-29",158.220001
"972","2019-08-30",157.75
"973","2019-09-03",158.009995
"974","2019-09-04",159.990005
"975","2019-09-05",161.880005
"976","2019-09-06",163.110001
"977","2019-09-09",160.740005
"978","2019-09-10",151.039993
"979","2019-09-11",151.550003
"980","2019-09-12",154.440002
"981","2019-09-13",152.600006
"982","2019-09-16",150.960007
"983","2019-09-17",153.960007
"984","2019-09-18",154.779999
"985","2019-09-19",153.619995
"986","2019-09-20",152.080002
"987","2019-09-23",152.770004
"988","2019-09-24",150.660004
"989","2019-09-25",150.350006
"990","2019-09-26",151.479996
"991","2019-09-27",152.119995
"992","2019-09-30",154.089996
"993","2019-10-01",151.960007
"994","2019-10-02",146.899994
"995","2019-10-03",149.440002
"996","2019-10-04",149.559998
"997","2019-10-07",149.789993
"998","2019-10-08",147.539993
"999","2019-10-09",149.300003
"1000","2019-10-10",150.15
"1001","2019-10-11",153.32
"1002","2019-10-14",154.77
"1003","2019-10-15",156.1
"1004","2019-10-16",159.87
"1005","2019-10-17",157.61
"1006","2019-10-18",155.85
"1007","2019-10-21",156.05
"1008","2019-10-22",153.9
"1009","2019-10-23",151.97
"1010","2019-10-24",155.03
"1011","2019-10-25",156.09
"1012","2019-10-28",157.45
"1013","2019-10-29",157.78
"1014","2019-10-30",158.14
"1015","2019-10-31",160.12
"1016","2019-11-01",161.38
"1017","2019-11-04",169.99
"1018","2019-11-05",165.6
"1019","2019-11-06",165.44
"1020","2019-11-07",164.96
"1021","2019-11-08",164.9
"1022","2019-11-11",164.4
"1023","2019-11-12",165.02
"1024","2019-11-13",163.86
"1025","2019-11-14",165.47
"1026","2019-11-15",167
"1027","2019-11-18",165.35
"1028","2019-11-19",164.22
"1029","2019-11-20",164.41
"1030","2019-11-21",165.41
"1031","2019-11-22",165.25
"1032","2019-11-25",167.66
"1033","2019-11-26",170.04
"1034","2019-11-27",170.88
"1035","2019-11-29",168.27
"1036","2019-12-02",165.11
"1037","2019-12-03",168.02
"1038","2019-12-04",167.62
"1039","2019-12-05",166.94
"1040","2019-12-06",166.17
"1041","2019-12-09",163.68
"1042","2019-12-10",164.84
"1043","2019-12-11",165.23
"1044","2019-12-12",166.22
"1045","2019-12-13",163.93
"1046","2019-12-16",165.25
"1047","2019-12-17",167.43
"1048","2019-12-18",167.53
"1049","2019-12-19",166.52
"1050","2019-12-20",167.01
"1051","2019-12-23",168.59
"1052","2019-12-24",168.01
"1053","2019-12-26",168.07
"1054","2019-12-27",168.72
"1055","2019-12-30",165.3
"1056","2019-12-31",165.54
"1057","2020-01-02",168.51
"1058","2020-01-03",166.73
"1059","2020-01-06",165.85
"1060","2020-01-07",165.22
"1061","2020-01-08",168.54
"1062","2020-01-09",169.91
"1063","2020-01-10",171.31
"1064","2020-01-13",174.29
"1065","2020-01-14",171.55
"1066","2020-01-15",172.58
"1067","2020-01-16",173.41
"1068","2020-01-17",173.94
"1069","2020-01-21",174.15
"1070","2020-01-22",173.12
"1071","2020-01-23",172.26
"1072","2020-01-24",172.48
"1073","2020-01-27",168.05
"1074","2020-01-28",171.25
"1075","2020-01-29",172.65
"1076","2020-01-30",172.48
"1077","2020-01-31",168.82
"1078","2020-02-03",170.25
"1079","2020-02-04",168.53
"1080","2020-02-05",167.88
"1081","2020-02-06",168.8
"1082","2020-02-07",166.76
"1083","2020-02-10",167.55
"1084","2020-02-11",171.16
"1085","2020-02-12",173.79
"1086","2020-02-13",172.31
"1087","2020-02-14",173.26
"1088","2020-02-18",177.67
"1089","2020-02-19",179.21
"1090","2020-02-20",177.85
"1091","2020-02-21",172.9
"1092","2020-02-24",162.99
"1093","2020-02-25",161.51
"1094","2020-02-26",159.9
"1095","2020-02-27",156.09
"1096","2020-02-28",157.75
"1097","2020-03-02",161.21
"1098","2020-03-03",156.73
"1099","2020-03-04",160.38
"1100","2020-03-05",154.19
"1101","2020-03-06",152.18
"1102","2020-03-09",137.73
"1103","2020-03-10",146.34
"1104","2020-03-11",143.04
"1105","2020-03-12",129.99
"1106","2020-03-13",142.28
"1107","2020-03-16",129.32
"1108","2020-03-17",136.61
"1109","2020-03-18",134.05
"1110","2020-03-19",136.7
"1111","2020-03-20",139.56
"1112","2020-03-23",129.5
"1113","2020-03-24",144.95
"1114","2020-03-25",154.06
"1115","2020-03-26",157.18
"1116","2020-03-27",150.03
"1117","2020-03-30",154.29
"1118","2020-03-31",152.57
"1119","2020-04-01",148.45
"1120","2020-04-02",141.85
"1121","2020-04-03",134.83
"1122","2020-04-06",147.01
"1123","2020-04-07",146.48
"1124","2020-04-08",154.01
"1125","2020-04-09",157.04
"1126","2020-04-13",153.42
"1127","2020-04-14",155.76
"1128","2020-04-15",150.6
"1129","2020-04-16",154.3
"1130","2020-04-17",161.34
"1131","2020-04-20",157.01
"1132","2020-04-21",153.15
"1133","2020-04-22",158.02
"1134","2020-04-23",157.02
"1135","2020-04-24",156.35
"1136","2020-04-27",158.5
"1137","2020-04-28",155.86
"1138","2020-04-29",157.25
"1139","2020-04-30",155.62
"1140","2020-05-01",148.99
"1141","2020-05-04",158.53
"1142","2020-05-05",156.04
"1143","2020-05-06",155.7
"1144","2020-05-07",157.28
"1145","2020-05-08",159.87
"1146","2020-05-11",160.05
"1147","2020-05-12",156.91
"1148","2020-05-13",154.76
"1149","2020-05-14",154.81
"1150","2020-05-15",157.39
"1151","2020-05-18",162.76
"1152","2020-05-19",158.25
"1153","2020-05-20",158.79
"1154","2020-05-21",158.76
"1155","2020-05-22",160.48
"1156","2020-05-26",162.78
"1157","2020-05-27",163.37
"1158","2020-05-28",166.69
"1159","2020-05-29",168.71
"1160","2020-06-01",169.45
"1161","2020-06-02",171.21
"1162","2020-06-03",176.19
"1163","2020-06-04",173.99
"1164","2020-06-05",170.85
"1165","2020-06-08",172.6
"1166","2020-06-09",174.51
"1167","2020-06-10",175.68
"1168","2020-06-11",165.29
"1169","2020-06-12",167.89
"1170","2020-06-15",169.7
"1171","2020-06-16",169.69
"1172","2020-06-17",169.81
"1173","2020-06-18",168.58
"1174","2020-06-19",168.21
"1175","2020-06-22",171.45
"1176","2020-06-23",173.05
"1177","2020-06-24",168.69
"1178","2020-06-25",170.09
"1179","2020-06-26",169.62
"1180","2020-06-29",170.98
"1181","2020-06-30",171.01
"1182","2020-07-01",171.94
"1183","2020-07-02",172.16
"1184","2020-07-06",176.01
"1185","2020-07-07",173.51
"1186","2020-07-08",175.91
"1187","2020-07-09",177.56
"1188","2020-07-10",179
"1189","2020-07-13",176.33
"1190","2020-07-14",178.1
"1191","2020-07-15",179
"1192","2020-07-16",177.39
"1193","2020-07-17",177.56
"1194","2020-07-20",180.79
"1195","2020-07-21",180.85
"1196","2020-07-22",183.03
"1197","2020-07-23",182.18
"1198","2020-07-24",179.19
"1199","2020-07-27",179.93
"1200","2020-07-28",178.89
"1201","2020-07-29",182.2
"1202","2020-07-30",181.02
"1203","2020-07-31",181.7
"1204","2020-08-03",186.45
"1205","2020-08-04",185.51
"1206","2020-08-05",186.73
"1207","2020-08-06",186.64
"1208","2020-08-07",185.95
"1209","2020-08-10",184.25
"1210","2020-08-11",185.49
"1211","2020-08-12",192.63
"1212","2020-08-13",194.32
"1213","2020-08-14",194.3
"1214","2020-08-17",197.19
"1215","2020-08-18",196.3
"1216","2020-08-19",194.71
"1217","2020-08-20",195.02
"1218","2020-08-21",193.81
"1219","2020-08-24",195.43
"1220","2020-08-25",197.31
"1221","2020-08-26",199.29
"1222","2020-08-27",195.51
"1223","2020-08-28",196.3
"1224","2020-08-31",194.75
"1225","2020-09-01",195.57
"1226","2020-09-02",196.69
"1227","2020-09-03",190.97
"1228","2020-09-04",191.74
"1229","2020-09-08",185.84
"1230","2020-09-09",189.42
"1231","2020-09-10",187.86
"1232","2020-09-11",191.72
"1233","2020-09-14",191.99
"1234","2020-09-15",191.58
"1235","2020-09-16",188.85
"1236","2020-09-17",190.14
"1237","2020-09-18",187.92
"1238","2020-09-21",184.1
"1239","2020-09-22",183.3
"1240","2020-09-23",181.58
"1241","2020-09-24",182.83
"1242","2020-09-25",181.25
"1243","2020-09-28",183.28
"1244","2020-09-29",182.35
"1245","2020-09-30",184.09
"1246","2020-10-01",184.6
"1247","2020-10-02",180.87
"1248","2020-10-05",182.63
"1249","2020-10-06",176.49
"1250","2020-10-07",183.4
"1251","2020-10-08",181.32
"1252","2020-10-09",182.84
"1253","2020-10-12",184.9
"1254","2020-10-13",184.19
"1255","2020-10-14",185.76
"1256","2020-10-15",187.71
"1257","2020-10-16",192.52
"1258","2020-10-19",189.37
"1259","2020-10-20",192.54
"1260","2020-10-21",189.93
"1261","2020-10-22",190.1
"1262","2020-10-23",189.97
"1263","2020-10-26",185.42
"1264","2020-10-27",185.34
"1265","2020-10-28",177.12
"1266","2020-10-29",178.57
"1267","2020-10-30",178.42
"1268","2020-11-02",183.18
"1269","2020-11-03",196.01
"1270","2020-11-04",202.2
"1271","2020-11-05",207.09
"1272","2020-11-06",208
"1273","2020-11-09",205.8
"1274","2020-11-10",204.6
"1275","2020-11-11",209.27
"1276","2020-11-12",205.48
"1277","2020-11-13",206.69
"1278","2020-11-16",207.67
"1279","2020-11-17",210.35
"1280","2020-11-18",214.03
"1281","2020-11-19",214.17
"1282","2020-11-20",209.74
"1283","2020-11-23",209.96
"1284","2020-11-24",210.3
"1285","2020-11-25",212.39
"1286","2020-11-27",212.74
