"","date","MHLD"
"1001","2012-04-24",8.1
"1002","2012-04-25",8.17
"1003","2012-04-26",8.12
"1004","2012-04-27",8.27
"1005","2012-04-30",8.3
"1006","2012-05-01",8.26
"1007","2012-05-02",8.13
"1008","2012-05-03",8.41
"1009","2012-05-04",8.1
"1010","2012-05-07",8.07
"1011","2012-05-08",8.29
"1012","2012-05-09",8.2
"1013","2012-05-10",8.19
"1014","2012-05-11",8.1
"1015","2012-05-14",8.08
"1016","2012-05-15",8.3
"1017","2012-05-16",8.23
"1018","2012-05-17",8.17
"1019","2012-05-18",8.08
"1020","2012-05-21",8.08
"1021","2012-05-22",8
"1022","2012-05-23",8
"1023","2012-05-24",7.97
"1024","2012-05-25",7.9
"1025","2012-05-29",7.97
"1026","2012-05-30",8.16
"1027","2012-05-31",8.14
"1028","2012-06-01",8.2
"1029","2012-06-04",8.22
"1030","2012-06-05",8.35
"1031","2012-06-06",8.44
"1032","2012-06-07",8.5
"1033","2012-06-08",8.6
"1034","2012-06-11",8.37
"1035","2012-06-12",8.4
"1036","2012-06-13",8.33
"1037","2012-06-14",8.42
"1038","2012-06-15",8.54
"1039","2012-06-18",8.5
"1040","2012-06-19",8.74
"1041","2012-06-20",8.66
"1042","2012-06-21",8.43
"1043","2012-06-22",8.52
"1044","2012-06-25",8.39
"1045","2012-06-26",8.35
"1046","2012-06-27",8.46
"1047","2012-06-28",8.5
"1048","2012-06-29",8.68
"1049","2012-07-02",8.76
"1050","2012-07-03",8.9
"1051","2012-07-05",8.6
"1052","2012-07-06",8.54
"1053","2012-07-09",8.63
"1054","2012-07-10",8.72
"1055","2012-07-11",8.79
"1056","2012-07-12",8.82
"1057","2012-07-13",8.94
"1058","2012-07-16",8.97
"1059","2012-07-17",9.04
"1060","2012-07-18",8.97
"1061","2012-07-19",8.84
"1062","2012-07-20",8.67
"1063","2012-07-23",8.48
"1064","2012-07-24",8.49
"1065","2012-07-25",8.64
"1066","2012-07-26",8.62
"1067","2012-07-27",8.84
"1068","2012-07-30",8.69
"1069","2012-07-31",8.49
"1070","2012-08-01",8.34
"1071","2012-08-02",8.37
"1072","2012-08-03",8.63
"1073","2012-08-06",8.58
"1074","2012-08-07",8.5
"1075","2012-08-08",8.29
"1076","2012-08-09",8.23
"1077","2012-08-10",8.39
"1078","2012-08-13",8.36
"1079","2012-08-14",8.51
"1080","2012-08-15",8.61
"1081","2012-08-16",8.94
"1082","2012-08-17",9.09
"1083","2012-08-20",9.07
"1084","2012-08-21",9.17
"1085","2012-08-22",9.05
"1086","2012-08-23",9.12
"1087","2012-08-24",9.01
"1088","2012-08-27",9.05
"1089","2012-08-28",9.09
"1090","2012-08-29",9.15
"1091","2012-08-30",9.01
"1092","2012-08-31",9.18
"1093","2012-09-04",9.3
"1094","2012-09-05",9.24
"1095","2012-09-06",9.45
"1096","2012-09-07",9.36
"1097","2012-09-10",9.28
"1098","2012-09-11",9.31
"1099","2012-09-12",9.29
"1100","2012-09-13",9.4
"1101","2012-09-14",9.4
"1102","2012-09-17",9.38
"1103","2012-09-18",9.33
"1104","2012-09-19",9.23
"1105","2012-09-20",9.1
"1106","2012-09-21",9.12
"1107","2012-09-24",9.15
"1108","2012-09-25",9.02
"1109","2012-09-26",9.02
"1110","2012-09-27",8.89
"1111","2012-09-28",8.89
"1112","2012-10-01",8.97
"1113","2012-10-02",8.96
"1114","2012-10-03",8.87
"1115","2012-10-04",8.87
"1116","2012-10-05",8.83
"1117","2012-10-08",8.75
"1118","2012-10-09",8.7
"1119","2012-10-10",8.9
"1120","2012-10-11",8.97
"1121","2012-10-12",8.77
"1122","2012-10-15",8.78
"1123","2012-10-16",8.72
"1124","2012-10-17",8.77
"1125","2012-10-18",8.55
"1126","2012-10-19",8.47
"1127","2012-10-22",8.63
"1128","2012-10-23",8.52
"1129","2012-10-24",8.5
"1130","2012-10-25",8.67
"1131","2012-10-26",8.61
"1132","2012-10-31",8.45
"1133","2012-11-01",8.26
"1134","2012-11-02",8.3
"1135","2012-11-05",8.42
"1136","2012-11-06",8.55
"1137","2012-11-07",8.39
"1138","2012-11-08",8.7
"1139","2012-11-09",8.76
"1140","2012-11-12",8.89
"1141","2012-11-13",8.79
"1142","2012-11-14",8.73
"1143","2012-11-15",8.73
"1144","2012-11-16",8.75
"1145","2012-11-19",8.88
"1146","2012-11-20",8.89
"1147","2012-11-21",8.93
"1148","2012-11-23",8.97
"1149","2012-11-26",8.95
"1150","2012-11-27",8.8
"1151","2012-11-28",8.88
"1152","2012-11-29",9
"1153","2012-11-30",8.98
"1154","2012-12-03",9
"1155","2012-12-04",8.9
"1156","2012-12-05",8.99
"1157","2012-12-06",8.91
"1158","2012-12-07",8.96
"1159","2012-12-10",8.92
"1160","2012-12-11",8.95
"1161","2012-12-12",8.9
"1162","2012-12-13",8.87
"1163","2012-12-14",8.8
"1164","2012-12-17",8.82
"1165","2012-12-18",8.8
"1166","2012-12-19",8.96
"1167","2012-12-20",9.02
"1168","2012-12-21",9.06
"1169","2012-12-24",9.01
"1170","2012-12-26",9
"1171","2012-12-27",9.14
"1172","2012-12-28",9.11
"1173","2012-12-31",9.19
"1174","2013-01-02",9.51
"1175","2013-01-03",9.49
"1176","2013-01-04",9.73
"1177","2013-01-07",9.65
"1178","2013-01-08",9.78
"1179","2013-01-09",9.88
"1180","2013-01-10",9.79
"1181","2013-01-11",9.76
"1182","2013-01-14",9.86
"1183","2013-01-15",10.01
"1184","2013-01-16",9.91
"1185","2013-01-17",10.09
"1186","2013-01-18",10.04
"1187","2013-01-22",10.28
"1188","2013-01-23",10.31
"1189","2013-01-24",10.48
"1190","2013-01-25",10.49
"1191","2013-01-28",10.42
"1192","2013-01-29",10.28
"1193","2013-01-30",10.13
"1194","2013-01-31",10.17
"1195","2013-02-01",10.16
"1196","2013-02-04",9.99
"1197","2013-02-05",10.1
"1198","2013-02-06",10.09
"1199","2013-02-07",10.07
"1200","2013-02-08",10.02
"1201","2013-02-11",10.14
"1202","2013-02-12",10.24
"1203","2013-02-13",10.17
"1204","2013-02-14",10.12
"1205","2013-02-15",10.19
"1206","2013-02-19",10.02
"1207","2013-02-20",9.99
"1208","2013-02-21",10.27
"1209","2013-02-22",10.1
"1210","2013-02-25",9.98
"1211","2013-02-26",10.04
"1212","2013-02-27",10.03
"1213","2013-02-28",10.08
"1214","2013-03-01",10.16
"1215","2013-03-04",10.12
"1216","2013-03-05",10.19
"1217","2013-03-06",10.15
"1218","2013-03-07",10.14
"1219","2013-03-08",10.16
"1220","2013-03-11",10.09
"1221","2013-03-12",10.04
"1222","2013-03-13",10.23
"1223","2013-03-14",10.42
"1224","2013-03-15",10.52
"1225","2013-03-18",10.59
"1226","2013-03-19",10.66
"1227","2013-03-20",10.68
"1228","2013-03-21",10.63
"1229","2013-03-22",10.63
"1230","2013-03-25",10.64
"1231","2013-03-26",10.56
"1232","2013-03-27",10.5
"1233","2013-03-28",10.59
"1234","2013-04-01",10.63
"1235","2013-04-02",10.49
"1236","2013-04-03",10.43
"1237","2013-04-04",10.37
"1238","2013-04-05",10.33
"1239","2013-04-08",10.38
"1240","2013-04-09",10.33
"1241","2013-04-10",10.51
"1242","2013-04-11",10.48
"1243","2013-04-12",10.46
"1244","2013-04-15",9.99
"1245","2013-04-16",10.1
"1246","2013-04-17",10
"1247","2013-04-18",10.01
"1248","2013-04-19",10.07
"1249","2013-04-22",10.01
"1250","2013-04-23",10.2
"1251","2013-04-24",10.22
"1252","2013-04-25",10.23
"1253","2013-04-26",10.1
"1254","2013-04-29",10.25
"1255","2013-04-30",10.33
"1256","2013-05-01",10.35
"1257","2013-05-02",10.53
"1258","2013-05-03",10.7
"1259","2013-05-06",10.69
"1260","2013-05-07",10.85
"1261","2013-05-08",10.75
"1262","2013-05-09",10.43
"1263","2013-05-10",10.78
"1264","2013-05-13",10.74
"1265","2013-05-14",10.87
"1266","2013-05-15",10.65
"1267","2013-05-16",10.53
"1268","2013-05-17",10.57
"1269","2013-05-20",10.69
"1270","2013-05-21",10.71
"1271","2013-05-22",10.7
"1272","2013-05-23",10.75
"1273","2013-05-24",10.79
"1274","2013-05-28",10.79
"1275","2013-05-29",10.71
"1276","2013-05-30",10.73
"1277","2013-05-31",10.68
"1278","2013-06-03",10.68
"1279","2013-06-04",10.57
"1280","2013-06-05",10.58
"1281","2013-06-06",10.79
"1282","2013-06-07",10.74
"1283","2013-06-10",10.76
"1284","2013-06-11",10.76
"1285","2013-06-12",10.82
"1286","2013-06-13",11.05
"1287","2013-06-14",10.96
"1288","2013-06-17",11.01
"1289","2013-06-18",11.11
"1290","2013-06-19",10.89
"1291","2013-06-20",10.69
"1292","2013-06-21",10.8
"1293","2013-06-24",10.89
"1294","2013-06-25",11
"1295","2013-06-26",10.99
"1296","2013-06-27",11.15
"1297","2013-06-28",11.22
"1298","2013-07-01",11.41
"1299","2013-07-02",11.33
"1300","2013-07-03",11.47
"1301","2013-07-05",11.65
"1302","2013-07-08",11.65
"1303","2013-07-09",11.89
"1304","2013-07-10",11.95
"1305","2013-07-11",11.96
"1306","2013-07-12",12.05
"1307","2013-07-15",12.18
"1308","2013-07-16",12.29
"1309","2013-07-17",12.24
"1310","2013-07-18",12.18
"1311","2013-07-19",12.15
"1312","2013-07-22",12.27
"1313","2013-07-23",12.24
"1314","2013-07-24",12.23
"1315","2013-07-25",12.92
"1316","2013-07-26",12.71
"1317","2013-07-29",12.49
"1318","2013-07-30",12.29
"1319","2013-07-31",12.16
"1320","2013-08-01",12.15
"1321","2013-08-02",12.25
"1322","2013-08-05",12.18
"1323","2013-08-06",12.15
"1324","2013-08-07",12.09
"1325","2013-08-08",12.17
"1326","2013-08-09",12.14
"1327","2013-08-12",12.2
"1328","2013-08-13",12.23
"1329","2013-08-14",12.23
"1330","2013-08-15",12.16
"1331","2013-08-16",12.17
"1332","2013-08-19",12.21
"1333","2013-08-20",12.31
"1334","2013-08-21",12.27
"1335","2013-08-22",12.48
"1336","2013-08-23",12.63
"1337","2013-08-26",12.75
"1338","2013-08-27",12.68
"1339","2013-08-28",12.82
"1340","2013-08-29",13.02
"1341","2013-08-30",13.08
"1342","2013-09-03",13.34
"1343","2013-09-04",13.15
"1344","2013-09-05",13.12
"1345","2013-09-06",12.99
"1346","2013-09-09",12.9
"1347","2013-09-10",12.89
"1348","2013-09-11",12.93
"1349","2013-09-12",12.84
"1350","2013-09-13",12.91
"1351","2013-09-16",13.01
"1352","2013-09-17",12.94
"1353","2013-09-18",13.07
"1354","2013-09-19",13.01
"1355","2013-09-20",12.99
"1356","2013-09-23",13.06
"1357","2013-09-24",13.12
"1358","2013-09-25",12.4
"1359","2013-09-26",12.25
"1360","2013-09-27",12.11
"1361","2013-09-30",11.81
"1362","2013-10-01",11.96
"1363","2013-10-02",12.03
"1364","2013-10-03",11.98
"1365","2013-10-04",12.1
"1366","2013-10-07",12
"1367","2013-10-08",11.78
"1368","2013-10-09",11.76
"1369","2013-10-10",11.93
"1370","2013-10-11",11.93
"1371","2013-10-14",11.9
"1372","2013-10-15",11.61
"1373","2013-10-16",11.7
"1374","2013-10-17",11.67
"1375","2013-10-18",11.61
"1376","2013-10-21",11.55
"1377","2013-10-22",11.6
"1378","2013-10-23",11.49
"1379","2013-10-24",11.43
"1380","2013-10-25",11.35
"1381","2013-10-28",11.44
"1382","2013-10-29",11.32
"1383","2013-10-30",11.11
"1384","2013-10-31",10.94
"1385","2013-11-01",10.69
"1386","2013-11-04",10.99
"1387","2013-11-05",11.18
"1388","2013-11-06",11.18
"1389","2013-11-07",11.31
"1390","2013-11-08",11.76
"1391","2013-11-11",12.1
"1392","2013-11-12",12.04
"1393","2013-11-13",12.02
"1394","2013-11-14",12.15
"1395","2013-11-15",12.24
"1396","2013-11-18",12.16
"1397","2013-11-19",11.89
"1398","2013-11-20",12.32
"1399","2013-11-21",12.52
"1400","2013-11-22",12.59
"1401","2013-11-25",12.7
"1402","2013-11-26",12.63
"1403","2013-11-27",12.73
"1404","2013-11-29",12.66
"1405","2013-12-02",12.2
"1406","2013-12-03",12.36
"1407","2013-12-04",12.22
"1408","2013-12-05",12.34
"1409","2013-12-06",12.4
"1410","2013-12-09",12.36
"1411","2013-12-10",12.4
"1412","2013-12-11",12.2
"1413","2013-12-12",11.22
"1414","2013-12-13",11.41
"1415","2013-12-16",11.1
"1416","2013-12-17",11.02
"1417","2013-12-18",10.76
"1418","2013-12-19",10.69
"1419","2013-12-20",11.02
"1420","2013-12-23",10.97
"1421","2013-12-24",10.89
"1422","2013-12-26",10.9
"1423","2013-12-27",10.82
"1424","2013-12-30",10.77
"1425","2013-12-31",10.93
"1426","2014-01-02",10.83
"1427","2014-01-03",10.94
"1428","2014-01-06",10.99
"1429","2014-01-07",11.56
"1430","2014-01-08",11.43
"1431","2014-01-09",11.2
"1432","2014-01-10",11.45
"1433","2014-01-13",11.32
"1434","2014-01-14",11.44
"1435","2014-01-15",11.48
"1436","2014-01-16",11.29
"1437","2014-01-17",11.23
"1438","2014-01-21",11.53
"1439","2014-01-22",11.56
"1440","2014-01-23",11.62
"1441","2014-01-24",11.4
"1442","2014-01-27",11.27
"1443","2014-01-28",11.2
"1444","2014-01-29",11.19
"1445","2014-01-30",11.17
"1446","2014-01-31",10.98
"1447","2014-02-03",10.69
"1448","2014-02-04",10.66
"1449","2014-02-05",10.69
"1450","2014-02-06",10.69
"1451","2014-02-07",10.72
"1452","2014-02-10",10.73
"1453","2014-02-11",10.76
"1454","2014-02-12",10.79
"1455","2014-02-13",11.41
"1456","2014-02-14",11.24
"1457","2014-02-18",11.38
"1458","2014-02-19",11.18
"1459","2014-02-20",11.18
"1460","2014-02-21",11.1
"1461","2014-02-24",11.1
"1462","2014-02-25",11.07
"1463","2014-02-26",11.34
"1464","2014-02-27",11.32
"1465","2014-02-28",11.23
"1466","2014-03-03",11.28
"1467","2014-03-04",11.49
"1468","2014-03-05",11.68
"1469","2014-03-06",11.75
"1470","2014-03-07",11.97
"1471","2014-03-10",12.02
"1472","2014-03-11",12.06
"1473","2014-03-12",12.08
"1474","2014-03-13",12.01
"1475","2014-03-14",12.09
"1476","2014-03-17",12.43
"1477","2014-03-18",12.7
"1478","2014-03-19",12.68
"1479","2014-03-20",12.68
"1480","2014-03-21",12.9
"1481","2014-03-24",13.06
"1482","2014-03-25",13.12
"1483","2014-03-26",12.78
"1484","2014-03-27",12.61
"1485","2014-03-28",12.41
"1486","2014-03-31",12.48
"1487","2014-04-01",12.45
"1488","2014-04-02",12.68
"1489","2014-04-03",12.52
"1490","2014-04-04",12.32
"1491","2014-04-07",12.23
"1492","2014-04-08",12.14
"1493","2014-04-09",12.3
"1494","2014-04-10",12.01
"1495","2014-04-11",11.82
"1496","2014-04-14",11.94
"1497","2014-04-15",11.86
"1498","2014-04-16",11.8
"1499","2014-04-17",11.97
"1500","2014-04-21",12.09
"1501","2014-04-22",12.45
"1502","2014-04-23",12.55
"1503","2014-04-24",12.46
"1504","2014-04-25",12.18
"1505","2014-04-28",11.97
"1506","2014-04-29",11.9
"1507","2014-04-30",11.8
"1508","2014-05-01",12.45
"1509","2014-05-02",12.73
"1510","2014-05-05",12.42
"1511","2014-05-06",12.23
"1512","2014-05-07",12.31
"1513","2014-05-08",12.46
"1514","2014-05-09",12.68
"1515","2014-05-12",12.9
"1516","2014-05-13",12.91
"1517","2014-05-14",12.6
"1518","2014-05-15",12.64
"1519","2014-05-16",12.7
"1520","2014-05-19",12.74
"1521","2014-05-20",12.58
"1522","2014-05-21",12.6
"1523","2014-05-22",12.82
"1524","2014-05-23",12.65
"1525","2014-05-27",12.75
"1526","2014-05-28",12.37
"1527","2014-05-29",12.34
"1528","2014-05-30",12.24
"1529","2014-06-02",11.68
"1530","2014-06-03",11.4
"1531","2014-06-04",11.65
"1532","2014-06-05",12.2
"1533","2014-06-06",12.07
"1534","2014-06-09",11.65
"1535","2014-06-10",11.53
"1536","2014-06-11",11.6
"1537","2014-06-12",11.54
"1538","2014-06-13",11.47
"1539","2014-06-16",11.54
"1540","2014-06-17",11.61
"1541","2014-06-18",11.64
"1542","2014-06-19",11.73
"1543","2014-06-20",11.99
"1544","2014-06-23",11.99
"1545","2014-06-24",12.06
"1546","2014-06-25",12.12
"1547","2014-06-26",12.07
"1548","2014-06-27",12.11
"1549","2014-06-30",12.09
"1550","2014-07-01",12.24
"1551","2014-07-02",12.3
"1552","2014-07-03",12.37
"1553","2014-07-07",12.22
"1554","2014-07-08",12.11
"1555","2014-07-09",12.07
"1556","2014-07-10",11.99
"1557","2014-07-11",11.93
"1558","2014-07-14",12.11
"1559","2014-07-15",11.99
"1560","2014-07-16",11.86
"1561","2014-07-17",11.81
"1562","2014-07-18",12.02
"1563","2014-07-21",12.06
"1564","2014-07-22",12.06
"1565","2014-07-23",12.06
"1566","2014-07-24",12.06
"1567","2014-07-25",11.91
"1568","2014-07-28",11.86
"1569","2014-07-29",11.8
"1570","2014-07-30",11.67
"1571","2014-07-31",11.48
"1572","2014-08-01",11.69
"1573","2014-08-04",11.52
"1574","2014-08-05",11.46
"1575","2014-08-06",11.69
"1576","2014-08-07",11.69
"1577","2014-08-08",11.74
"1578","2014-08-11",11.8
"1579","2014-08-12",11.77
"1580","2014-08-13",12.1
"1581","2014-08-14",12.05
"1582","2014-08-15",12.38
"1583","2014-08-18",12.37
"1584","2014-08-19",12.21
"1585","2014-08-20",11.96
"1586","2014-08-21",11.81
"1587","2014-08-22",11.84
"1588","2014-08-25",11.81
"1589","2014-08-26",11.91
"1590","2014-08-27",12.03
"1591","2014-08-28",12.11
"1592","2014-08-29",12.16
"1593","2014-09-02",12.33
"1594","2014-09-03",12.24
"1595","2014-09-04",12.23
"1596","2014-09-05",12.05
"1597","2014-09-08",12.05
"1598","2014-09-09",11.7
"1599","2014-09-10",11.81
"1600","2014-09-11",11.89
"1601","2014-09-12",11.88
"1602","2014-09-15",11.81
"1603","2014-09-16",11.81
"1604","2014-09-17",11.81
"1605","2014-09-18",11.93
"1606","2014-09-19",12.11
"1607","2014-09-22",11.83
"1608","2014-09-23",11.53
"1609","2014-09-24",11.56
"1610","2014-09-25",11.47
"1611","2014-09-26",11.47
"1612","2014-09-29",11.26
"1613","2014-09-30",11.08
"1614","2014-10-01",11.13
"1615","2014-10-02",11.17
"1616","2014-10-03",11.15
"1617","2014-10-06",11.16
"1618","2014-10-07",11.04
"1619","2014-10-08",11.16
"1620","2014-10-09",11.16
"1621","2014-10-10",11.18
"1622","2014-10-13",11.27
"1623","2014-10-14",11.34
"1624","2014-10-15",11.3
"1625","2014-10-16",11.41
"1626","2014-10-17",11.43
"1627","2014-10-20",11.52
"1628","2014-10-21",11.82
"1629","2014-10-22",11.92
"1630","2014-10-23",11.97
"1631","2014-10-24",12.1
"1632","2014-10-27",12.17
"1633","2014-10-28",12.57
"1634","2014-10-29",11.95
"1635","2014-10-30",11.92
"1636","2014-10-31",11.95
"1637","2014-11-03",11.99
"1638","2014-11-04",12.06
"1639","2014-11-05",12.3
"1640","2014-11-06",12.61
"1641","2014-11-07",12.5
"1642","2014-11-10",12.45
"1643","2014-11-11",12.61
"1644","2014-11-12",12.69
"1645","2014-11-13",12.74
"1646","2014-11-14",12.7
"1647","2014-11-17",12.69
"1648","2014-11-18",12.76
"1649","2014-11-19",12.73
"1650","2014-11-20",12.78
"1651","2014-11-21",12.67
"1652","2014-11-24",12.96
"1653","2014-11-25",13.18
"1654","2014-11-26",13.28
"1655","2014-11-28",13.06
"1656","2014-12-01",12.76
"1657","2014-12-02",12.82
"1658","2014-12-03",12.97
"1659","2014-12-04",12.91
"1660","2014-12-05",13.06
"1661","2014-12-08",12.84
"1662","2014-12-09",13.09
"1663","2014-12-10",13.18
"1664","2014-12-11",13.23
"1665","2014-12-12",13.03
"1666","2014-12-15",12.6
"1667","2014-12-16",12.56
"1668","2014-12-17",13.17
"1669","2014-12-18",13.35
"1670","2014-12-19",12.88
"1671","2014-12-22",12.99
"1672","2014-12-23",13.07
"1673","2014-12-24",12.98
"1674","2014-12-26",12.93
"1675","2014-12-29",13.06
"1676","2014-12-30",12.96
"1677","2014-12-31",12.79
"1678","2015-01-02",12.87
"1679","2015-01-05",12.76
"1680","2015-01-06",12.78
"1681","2015-01-07",12.94
"1682","2015-01-08",13.25
"1683","2015-01-09",13.09
"1684","2015-01-12",13.12
"1685","2015-01-13",13.01
"1686","2015-01-14",12.98
"1687","2015-01-15",12.96
"1688","2015-01-16",12.8
"1689","2015-01-20",12.72
"1690","2015-01-21",12.74
"1691","2015-01-22",13
"1692","2015-01-23",12.76
"1693","2015-01-26",13
"1694","2015-01-27",12.89
"1695","2015-01-28",12.72
"1696","2015-01-29",13.1
"1697","2015-01-30",12.5
"1698","2015-02-02",12.8
"1699","2015-02-03",13.48
"1700","2015-02-04",13.39
"1701","2015-02-05",13.65
"1702","2015-02-06",13.85
"1703","2015-02-09",13.73
"1704","2015-02-10",13.98
"1705","2015-02-11",14.06
"1706","2015-02-12",13.79
"1707","2015-02-13",13.89
"1708","2015-02-17",13.99
"1709","2015-02-18",14.22
"1710","2015-02-19",14.4
"1711","2015-02-20",14.47
"1712","2015-02-23",14.39
"1713","2015-02-24",14.34
"1714","2015-02-25",14.01
"1715","2015-02-26",14.32
"1716","2015-02-27",14.31
"1717","2015-03-02",14.36
"1718","2015-03-03",14.63
"1719","2015-03-04",14.27
"1720","2015-03-05",14.21
"1721","2015-03-06",14.06
"1722","2015-03-09",14.27
"1723","2015-03-10",14.22
"1724","2015-03-11",14.39
"1725","2015-03-12",14.54
"1726","2015-03-13",14.38
"1727","2015-03-16",14.3
"1728","2015-03-17",14.35
"1729","2015-03-18",14.28
"1730","2015-03-19",14.31
"1731","2015-03-20",14.4
"1732","2015-03-23",14.68
"1733","2015-03-24",14.87
"1734","2015-03-25",14.35
"1735","2015-03-26",14.44
"1736","2015-03-27",14.61
"1737","2015-03-30",14.71
"1738","2015-03-31",14.83
"1739","2015-04-01",14.77
"1740","2015-04-02",14.84
"1741","2015-04-06",14.85
"1742","2015-04-07",14.74
"1743","2015-04-08",14.86
"1744","2015-04-09",14.49
"1745","2015-04-10",14.55
"1746","2015-04-13",14.45
"1747","2015-04-14",14.84
"1748","2015-04-15",15.24
"1749","2015-04-16",15.14
"1750","2015-04-17",15.01
"1751","2015-04-20",15.01
"1752","2015-04-21",14.88
"1753","2015-04-22",14.9
"1754","2015-04-23",14.91
"1755","2015-04-24",14.9
"1756","2015-04-27",14.75
"1757","2015-04-28",15.04
"1758","2015-04-29",14.8
"1759","2015-04-30",14.53
"1760","2015-05-01",14.61
"1761","2015-05-04",14.7
"1762","2015-05-05",14.77
"1763","2015-05-06",13.91
"1764","2015-05-07",14.18
"1765","2015-05-08",14.23
"1766","2015-05-11",14.06
"1767","2015-05-12",14.1
"1768","2015-05-13",14.12
"1769","2015-05-14",14.22
"1770","2015-05-15",14.26
"1771","2015-05-18",14.2
"1772","2015-05-19",14.29
"1773","2015-05-20",13.98
"1774","2015-05-21",13.93
"1775","2015-05-22",13.86
"1776","2015-05-26",13.72
"1777","2015-05-27",14
"1778","2015-05-28",13.98
"1779","2015-05-29",13.98
"1780","2015-06-01",13.92
"1781","2015-06-02",13.88
"1782","2015-06-03",14.3
"1783","2015-06-04",13.98
"1784","2015-06-05",14.02
"1785","2015-06-08",14.01
"1786","2015-06-09",14.02
"1787","2015-06-10",14.38
"1788","2015-06-11",14.49
"1789","2015-06-12",14.4
"1790","2015-06-15",14.63
"1791","2015-06-16",15.14
"1792","2015-06-17",15.01
"1793","2015-06-18",15.27
"1794","2015-06-19",15.39
"1795","2015-06-22",15.37
"1796","2015-06-23",15.6
"1797","2015-06-24",15.61
"1798","2015-06-25",15.81
"1799","2015-06-26",15.79
"1800","2015-06-29",15.45
"1801","2015-06-30",15.78
"1802","2015-07-01",15.93
"1803","2015-07-02",15.83
"1804","2015-07-06",15.81
"1805","2015-07-07",15.79
"1806","2015-07-08",15.8
"1807","2015-07-09",15.92
"1808","2015-07-10",16.24
"1809","2015-07-13",16.459999
"1810","2015-07-14",16.440001
"1811","2015-07-15",16.33
"1812","2015-07-16",16.34
"1813","2015-07-17",16.389999
"1814","2015-07-20",16.290001
"1815","2015-07-21",16.209999
"1816","2015-07-22",16.190001
"1817","2015-07-23",15.81
"1818","2015-07-24",15.78
"1819","2015-07-27",16.030001
"1820","2015-07-28",15.97
"1821","2015-07-29",16.540001
"1822","2015-07-30",16.4
"1823","2015-07-31",16.540001
"1824","2015-08-03",16.58
"1825","2015-08-04",16.709999
"1826","2015-08-05",16.49
"1827","2015-08-06",16.68
"1828","2015-08-07",16.389999
"1829","2015-08-10",16.459999
"1830","2015-08-11",16.66
"1831","2015-08-12",16.209999
"1832","2015-08-13",16.200001
"1833","2015-08-14",16.389999
"1834","2015-08-17",16.610001
"1835","2015-08-18",16.57
"1836","2015-08-19",16.440001
"1837","2015-08-20",16.209999
"1838","2015-08-21",15.55
"1839","2015-08-24",14.7
"1840","2015-08-25",14.34
"1841","2015-08-26",14.57
"1842","2015-08-27",14.45
"1843","2015-08-28",14.26
"1844","2015-08-31",14.33
"1845","2015-09-01",14
"1846","2015-09-02",14.14
"1847","2015-09-03",13.97
"1848","2015-09-04",13.83
"1849","2015-09-08",13.91
"1850","2015-09-09",13.89
"1851","2015-09-10",14.04
"1852","2015-09-11",14.06
"1853","2015-09-14",14.1
"1854","2015-09-15",14.09
"1855","2015-09-16",14.07
"1856","2015-09-17",14.07
"1857","2015-09-18",13.73
"1858","2015-09-21",14.23
"1859","2015-09-22",13.94
"1860","2015-09-23",13.94
"1861","2015-09-24",14.08
"1862","2015-09-25",13.82
"1863","2015-09-28",13.81
"1864","2015-09-29",13.83
"1865","2015-09-30",13.88
"1866","2015-10-01",13.88
"1867","2015-10-02",13.8
"1868","2015-10-05",14.14
"1869","2015-10-06",14.37
"1870","2015-10-07",14.26
"1871","2015-10-08",14.45
"1872","2015-10-09",14.61
"1873","2015-10-12",14.76
"1874","2015-10-13",14.76
"1875","2015-10-14",14.56
"1876","2015-10-15",14.76
"1877","2015-10-16",15.18
"1878","2015-10-19",15.13
"1879","2015-10-20",15.41
"1880","2015-10-21",15.25
"1881","2015-10-22",15.57
"1882","2015-10-23",15.55
"1883","2015-10-26",15.52
"1884","2015-10-27",15.38
"1885","2015-10-28",15.85
"1886","2015-10-29",15.79
"1887","2015-10-30",15.55
"1888","2015-11-02",15.56
"1889","2015-11-03",15.36
"1890","2015-11-04",15.31
"1891","2015-11-05",15.32
"1892","2015-11-06",16.049999
"1893","2015-11-09",15.17
"1894","2015-11-10",15.13
"1895","2015-11-11",14.86
"1896","2015-11-12",14.74
"1897","2015-11-13",14.69
"1898","2015-11-16",14.4
"1899","2015-11-17",14.4
"1900","2015-11-18",14.93
"1901","2015-11-19",14.84
"1902","2015-11-20",15.13
"1903","2015-11-23",15.15
"1904","2015-11-24",15.35
"1905","2015-11-25",15.23
"1906","2015-11-27",15.47
"1907","2015-11-30",15.41
"1908","2015-12-01",15.7
"1909","2015-12-02",15.41
"1910","2015-12-03",15.35
"1911","2015-12-04",15.65
"1912","2015-12-07",15.65
"1913","2015-12-08",15.58
"1914","2015-12-09",15.32
"1915","2015-12-10",15.23
"1916","2015-12-11",15.1
"1917","2015-12-14",14.83
"1918","2015-12-15",15.13
"1919","2015-12-16",15.12
"1920","2015-12-17",14.89
"1921","2015-12-18",14.62
"1922","2015-12-21",14.92
"1923","2015-12-22",15.1
"1924","2015-12-23",15.35
"1925","2015-12-24",15.72
"1926","2015-12-28",15.4
"1927","2015-12-29",15.48
"1928","2015-12-30",15.31
"1929","2015-12-31",14.91
"1930","2016-01-04",14.58
"1931","2016-01-05",14.59
"1932","2016-01-06",14.45
"1933","2016-01-07",14.27
