"","date","MCFT"
"981","2019-06-10",20.98
"982","2019-06-11",20.690001
"983","2019-06-12",20.43
"984","2019-06-13",20.57
"985","2019-06-14",20.360001
"986","2019-06-17",20.299999
"987","2019-06-18",20.780001
"988","2019-06-19",21.120001
"989","2019-06-20",21.23
"990","2019-06-21",21.27
"991","2019-06-24",20.67
"992","2019-06-25",19.969999
"993","2019-06-26",20.08
"994","2019-06-27",20.190001
"995","2019-06-28",19.59
"996","2019-07-01",20.549999
"997","2019-07-02",20.01
"998","2019-07-03",20.85
"999","2019-07-05",21.01
"1000","2019-07-08",20.049999
"1001","2019-07-09",20.209999
"1002","2019-07-10",20.059999
"1003","2019-07-11",20.370001
"1004","2019-07-12",20.91
"1005","2019-07-15",20.43
"1006","2019-07-16",20.809999
"1007","2019-07-17",19.76
"1008","2019-07-18",19.24
"1009","2019-07-19",18.690001
"1010","2019-07-22",16.620001
"1011","2019-07-23",17.120001
"1012","2019-07-24",17.23
"1013","2019-07-25",16.32
"1014","2019-07-26",16.6
"1015","2019-07-29",16.76
"1016","2019-07-30",16.690001
"1017","2019-07-31",16.6
"1018","2019-08-01",15.6
"1019","2019-08-02",15.52
"1020","2019-08-05",15.01
"1021","2019-08-06",15.11
"1022","2019-08-07",14.92
"1023","2019-08-08",15.09
"1024","2019-08-09",14.49
"1025","2019-08-12",14.39
"1026","2019-08-13",14.54
"1027","2019-08-14",14.11
"1028","2019-08-15",13.86
"1029","2019-08-16",14.08
"1030","2019-08-19",13.93
"1031","2019-08-20",14.45
"1032","2019-08-21",14.99
"1033","2019-08-22",14.82
"1034","2019-08-23",14.02
"1035","2019-08-26",14.13
"1036","2019-08-27",13.56
"1037","2019-08-28",13.86
"1038","2019-08-29",15.32
"1039","2019-08-30",15.15
"1040","2019-09-03",15.07
"1041","2019-09-04",15.12
"1042","2019-09-05",15.62
"1043","2019-09-06",15.89
"1044","2019-09-09",16.950001
"1045","2019-09-10",17.59
"1046","2019-09-11",18.25
"1047","2019-09-12",13.99
"1048","2019-09-13",14.51
"1049","2019-09-16",14.42
"1050","2019-09-17",14.83
"1051","2019-09-18",14.62
"1052","2019-09-19",14.53
"1053","2019-09-20",14.54
"1054","2019-09-23",15.205
"1055","2019-09-24",14.79
"1056","2019-09-25",14.73
"1057","2019-09-26",14.71
"1058","2019-09-27",14.75
"1059","2019-09-30",14.925
"1060","2019-10-01",14.98
"1061","2019-10-02",14.78
"1062","2019-10-03",14.595
"1063","2019-10-04",14.96
"1064","2019-10-07",15.03
"1065","2019-10-08",14.56
"1066","2019-10-09",14.55
"1067","2019-10-10",13.83
"1068","2019-10-11",14.27
"1069","2019-10-14",14.06
"1070","2019-10-15",14.49
"1071","2019-10-16",14.46
"1072","2019-10-17",14.65
"1073","2019-10-18",14.855
"1074","2019-10-21",15.09
"1075","2019-10-22",15.28
"1076","2019-10-23",15.34
"1077","2019-10-24",15.24
"1078","2019-10-25",15.76
"1079","2019-10-28",16.57
"1080","2019-10-29",17.09
"1081","2019-10-30",17.17
"1082","2019-10-31",15.75
"1083","2019-11-01",15.58
"1084","2019-11-04",15.87
"1085","2019-11-05",16.370001
"1086","2019-11-06",16.51
"1087","2019-11-07",17.459999
"1088","2019-11-08",17.780001
"1089","2019-11-11",17.200001
"1090","2019-11-12",17.295
"1091","2019-11-13",16.83
"1092","2019-11-14",16.65
"1093","2019-11-15",16.639999
"1094","2019-11-18",16.280001
"1095","2019-11-19",16.219999
"1096","2019-11-20",15.97
"1097","2019-11-21",16.110001
"1098","2019-11-22",15.98
"1099","2019-11-25",16.58
"1100","2019-11-26",16.57
"1101","2019-11-27",16.879999
"1102","2019-11-29",16.610001
"1103","2019-12-02",16.35
"1104","2019-12-03",16
"1105","2019-12-04",16.110001
"1106","2019-12-05",15.8
"1107","2019-12-06",16.040001
"1108","2019-12-09",15.5
"1109","2019-12-10",15.68
"1110","2019-12-11",15.32
"1111","2019-12-12",15.66
"1112","2019-12-13",15.34
"1113","2019-12-16",15.88
"1114","2019-12-17",16.01
"1115","2019-12-18",15.65
"1116","2019-12-19",15.58
"1117","2019-12-20",15.69
"1118","2019-12-23",15.72
"1119","2019-12-24",15.56
"1120","2019-12-26",15.52
"1121","2019-12-27",15.43
"1122","2019-12-30",15.65
"1123","2019-12-31",15.75
"1124","2020-01-02",15.49
"1125","2020-01-03",15.25
"1126","2020-01-06",15.26
"1127","2020-01-07",15.06
"1128","2020-01-08",15.04
"1129","2020-01-09",15.03
"1130","2020-01-10",14.9
"1131","2020-01-13",15.01
"1132","2020-01-14",15.11
"1133","2020-01-15",15.2
"1134","2020-01-16",15.17
"1135","2020-01-17",15.61
"1136","2020-01-21",15.64
"1137","2020-01-22",15.6
"1138","2020-01-23",17.049999
"1139","2020-01-24",17.85
"1140","2020-01-27",17.959999
"1141","2020-01-28",18.799999
"1142","2020-01-29",18.16
"1143","2020-01-30",17.83
"1144","2020-01-31",17.57
"1145","2020-02-03",17.309999
"1146","2020-02-04",17.16
"1147","2020-02-05",19.799999
"1148","2020-02-06",19.16
"1149","2020-02-07",18.76
"1150","2020-02-10",18.719999
"1151","2020-02-11",18.889999
"1152","2020-02-12",18.75
"1153","2020-02-13",19.110001
"1154","2020-02-14",18.65
"1155","2020-02-18",19.450001
"1156","2020-02-19",19.135
"1157","2020-02-20",19.43
"1158","2020-02-21",19.055
"1159","2020-02-24",18.059999
"1160","2020-02-25",17.690001
"1161","2020-02-26",17.32
"1162","2020-02-27",16.530001
"1163","2020-02-28",16.17
"1164","2020-03-02",16
"1165","2020-03-03",15.81
"1166","2020-03-04",16.190001
"1167","2020-03-05",15.16
"1168","2020-03-06",14.75
"1169","2020-03-09",12.87
"1170","2020-03-10",13.29
"1171","2020-03-11",11.96
"1172","2020-03-12",10
"1173","2020-03-13",10.54
"1174","2020-03-16",7.2
"1175","2020-03-17",7.41
"1176","2020-03-18",6.81
"1177","2020-03-19",7.76
"1178","2020-03-20",6.77
"1179","2020-03-23",5.92
"1180","2020-03-24",6.34
"1181","2020-03-25",6.54
"1182","2020-03-26",7.46
"1183","2020-03-27",7.25
"1184","2020-03-30",7.03
"1185","2020-03-31",7.3
"1186","2020-04-01",5.88
"1187","2020-04-02",5.45
"1188","2020-04-03",5.15
"1189","2020-04-06",5.34
"1190","2020-04-07",5.63
"1191","2020-04-08",6.45
"1192","2020-04-09",8.5
"1193","2020-04-13",7.655
"1194","2020-04-14",7.68
"1195","2020-04-15",7.07
"1196","2020-04-16",7.1
"1197","2020-04-17",7.8
"1198","2020-04-20",7.54
"1199","2020-04-21",7.49
"1200","2020-04-22",7.57
"1201","2020-04-23",8.67
"1202","2020-04-24",9.29
"1203","2020-04-27",10.355
"1204","2020-04-28",11.15
"1205","2020-04-29",11.41
"1206","2020-04-30",10.45
"1207","2020-05-01",10.47
"1208","2020-05-04",10.32
"1209","2020-05-05",10.12
"1210","2020-05-06",9.76
"1211","2020-05-07",10.54
"1212","2020-05-08",10.88
"1213","2020-05-11",11.395
"1214","2020-05-12",10.67
"1215","2020-05-13",10.19
"1216","2020-05-14",10.45
"1217","2020-05-15",11.44
"1218","2020-05-18",13.1
"1219","2020-05-19",13.27
"1220","2020-05-20",13.15
"1221","2020-05-21",13.24
"1222","2020-05-22",13.29
"1223","2020-05-26",13.88
"1224","2020-05-27",15.19
"1225","2020-05-28",14.77
"1226","2020-05-29",14.86
"1227","2020-06-01",15.36
"1228","2020-06-02",15.45
"1229","2020-06-03",16.34
"1230","2020-06-04",16.190001
"1231","2020-06-05",17.43
"1232","2020-06-08",18.09
"1233","2020-06-09",17.370001
"1234","2020-06-10",17.82
"1235","2020-06-11",15.9
"1236","2020-06-12",16.030001
"1237","2020-06-15",16.879999
"1238","2020-06-16",17.82
"1239","2020-06-17",18.15
"1240","2020-06-18",18.25
"1241","2020-06-19",18.6
"1242","2020-06-22",19.32
"1243","2020-06-23",19.32
"1244","2020-06-24",18.99
"1245","2020-06-25",19
"1246","2020-06-26",18.059999
"1247","2020-06-29",18.940001
"1248","2020-06-30",19.049999
"1249","2020-07-01",18.809999
"1250","2020-07-02",19.299999
"1251","2020-07-06",20.6
"1252","2020-07-07",19
"1253","2020-07-08",18.9
"1254","2020-07-09",18.030001
"1255","2020-07-10",18.540001
"1256","2020-07-13",18.17
"1257","2020-07-14",18.91
"1258","2020-07-15",19.889999
"1259","2020-07-16",19.950001
"1260","2020-07-17",19.719999
"1261","2020-07-20",20.5
"1262","2020-07-21",22.059999
"1263","2020-07-22",22.690001
"1264","2020-07-23",22.110001
"1265","2020-07-24",21.549999
"1266","2020-07-27",22.620001
"1267","2020-07-28",23.01
"1268","2020-07-29",22.549999
"1269","2020-07-30",21.860001
"1270","2020-07-31",20.700001
"1271","2020-08-03",21.209999
"1272","2020-08-04",21.17
"1273","2020-08-05",21.379999
"1274","2020-08-06",20.379999
"1275","2020-08-07",20.870001
"1276","2020-08-10",19.82
"1277","2020-08-11",20.190001
"1278","2020-08-12",20.33
"1279","2020-08-13",21.76
"1280","2020-08-14",22
"1281","2020-08-17",22.450001
"1282","2020-08-18",22.540001
"1283","2020-08-19",22.34
"1284","2020-08-20",21.49
"1285","2020-08-21",20.709999
"1286","2020-08-24",21.459999
"1287","2020-08-25",21.07
"1288","2020-08-26",21.42
"1289","2020-08-27",21.6
"1290","2020-08-28",21.700001
"1291","2020-08-31",20.91
"1292","2020-09-01",22.42
"1293","2020-09-02",22.34
"1294","2020-09-03",20.940001
"1295","2020-09-04",21.049999
"1296","2020-09-08",22.459999
"1297","2020-09-09",18.120001
"1298","2020-09-10",17.91
"1299","2020-09-11",17.5
"1300","2020-09-14",16.700001
"1301","2020-09-15",17.440001
"1302","2020-09-16",17.389999
"1303","2020-09-17",17.049999
"1304","2020-09-18",17.040001
"1305","2020-09-21",16.43
"1306","2020-09-22",18.32
"1307","2020-09-23",17.030001
"1308","2020-09-24",16.65
"1309","2020-09-25",16.780001
"1310","2020-09-28",17.1
"1311","2020-09-29",17.01
"1312","2020-09-30",17.49
"1313","2020-10-01",18.370001
"1314","2020-10-02",18.9
"1315","2020-10-05",19.780001
"1316","2020-10-06",19.41
"1317","2020-10-07",19.790001
"1318","2020-10-08",19.27
"1319","2020-10-09",20
"1320","2020-10-12",19.940001
"1321","2020-10-13",20.27
"1322","2020-10-14",19.66
"1323","2020-10-15",20.49
"1324","2020-10-16",20.559999
"1325","2020-10-19",20.25
"1326","2020-10-20",20.530001
"1327","2020-10-21",19.59
"1328","2020-10-22",19.139999
"1329","2020-10-23",19.67
"1330","2020-10-26",19.34
"1331","2020-10-27",20.309999
"1332","2020-10-28",21.24
"1333","2020-10-29",20.92
"1334","2020-10-30",20.620001
"1335","2020-11-02",21.049999
"1336","2020-11-03",22.629999
"1337","2020-11-04",22.07
"1338","2020-11-05",23.540001
"1339","2020-11-06",22.77
"1340","2020-11-09",21.219999
"1341","2020-11-10",21.879999
"1342","2020-11-11",23.790001
"1343","2020-11-12",22.77
"1344","2020-11-13",23.450001
"1345","2020-11-16",23.440001
"1346","2020-11-17",23.620001
"1347","2020-11-18",22.870001
"1348","2020-11-19",22.48
"1349","2020-11-20",22.41
"1350","2020-11-23",23.41
"1351","2020-11-24",22.73
"1352","2020-11-25",22.57
"1353","2020-11-27",22.610001
