"","date","GARS"
"1002","2017-03-17",10.02
"1003","2017-03-20",10.01
"1004","2017-03-21",9.69
"1005","2017-03-22",9.49
"1006","2017-03-23",9.49
"1007","2017-03-24",9.53
"1008","2017-03-27",9.54
"1009","2017-03-28",9.57
"1010","2017-03-29",9.68
"1011","2017-03-30",9.7
"1012","2017-03-31",9.78
"1013","2017-04-03",9.69
"1014","2017-04-04",9.6
"1015","2017-04-05",9.63
"1016","2017-04-06",9.67
"1017","2017-04-07",9.65
"1018","2017-04-10",9.69
"1019","2017-04-11",9.68
"1020","2017-04-12",9.62
"1021","2017-04-13",9.61
"1022","2017-04-17",9.62
"1023","2017-04-18",9.57
"1024","2017-04-19",9.62
"1025","2017-04-20",9.66
"1026","2017-04-21",9.7
"1027","2017-04-24",9.7
"1028","2017-04-25",9.74
"1029","2017-04-26",9.82
"1030","2017-04-27",9.74
"1031","2017-04-28",9.78
"1032","2017-05-01",9.71
"1033","2017-05-02",9.88
"1034","2017-05-03",9.84
"1035","2017-05-04",9.72
"1036","2017-05-05",9.71
"1037","2017-05-08",9.76
"1038","2017-05-09",9.76
"1039","2017-05-10",9.28
"1040","2017-05-11",9.09
"1041","2017-05-12",8.93
"1042","2017-05-15",8.96
"1043","2017-05-16",8.85
"1044","2017-05-17",8.69
"1045","2017-05-18",8.75
"1046","2017-05-19",8.6
"1047","2017-05-22",8.75
"1048","2017-05-23",8.76
"1049","2017-05-24",8.72
"1050","2017-05-25",8.73
"1051","2017-05-26",8.79
"1052","2017-05-30",8.8
"1053","2017-05-31",8.73
"1054","2017-06-01",8.82
"1055","2017-06-02",8.88
"1056","2017-06-05",8.88
"1057","2017-06-06",8.9
"1058","2017-06-07",8.57
"1059","2017-06-08",8.52
"1060","2017-06-09",8.51
"1061","2017-06-12",8.34
"1062","2017-06-13",8.49
"1063","2017-06-14",8.35
"1064","2017-06-15",8.32
"1065","2017-06-16",8.36
"1066","2017-06-19",8.31
"1067","2017-06-20",8.29
"1068","2017-06-21",8.32
"1069","2017-06-22",8.32
"1070","2017-06-23",8.32
"1071","2017-06-26",8.32
"1072","2017-06-27",8.29
"1073","2017-06-28",8.37
"1074","2017-06-29",8.35
"1075","2017-06-30",8.26
"1076","2017-07-03",8.29
"1077","2017-07-05",8.31
"1078","2017-07-06",8.31
"1079","2017-07-07",8.28
"1080","2017-07-10",8.25
"1081","2017-07-11",8.26
"1082","2017-07-12",8.15
"1083","2017-07-13",8.1
"1084","2017-07-14",8.15
"1085","2017-07-17",8.12
"1086","2017-07-18",8.12
"1087","2017-07-19",8.13
"1088","2017-07-20",8.14
"1089","2017-07-21",8.11
"1090","2017-07-24",8.03
"1091","2017-07-25",8.06
"1092","2017-07-26",8.08
"1093","2017-07-27",8.13
"1094","2017-07-28",8.03
"1095","2017-07-31",8.16
"1096","2017-08-01",8.15
"1097","2017-08-02",8.03
"1098","2017-08-03",8.01
"1099","2017-08-04",7.95
"1100","2017-08-07",7.88
"1101","2017-08-08",7.79
"1102","2017-08-09",8.17
"1103","2017-08-10",8.12
"1104","2017-08-11",8.05
"1105","2017-08-14",8.28
"1106","2017-08-15",8.22
"1107","2017-08-16",8.29
"1108","2017-08-17",8.25
"1109","2017-08-18",8.24
"1110","2017-08-21",8.35
"1111","2017-08-22",8.33
"1112","2017-08-23",8.44
"1113","2017-08-24",8.49
"1114","2017-08-25",8.53
"1115","2017-08-28",8.48
"1116","2017-08-29",8.46
"1117","2017-08-30",8.65
"1118","2017-08-31",8.61
"1119","2017-09-01",8.63
"1120","2017-09-05",8.68
"1121","2017-09-06",8.69
"1122","2017-09-07",8.34
"1123","2017-09-08",8.29
"1124","2017-09-11",8.24
"1125","2017-09-12",8.24
"1126","2017-09-13",8.26
"1127","2017-09-14",8.36
"1128","2017-09-15",8.45
"1129","2017-09-18",8.5
"1130","2017-09-19",8.5
"1131","2017-09-20",8.51
"1132","2017-09-21",8.38
"1133","2017-09-22",8.39
"1134","2017-09-25",8.38
"1135","2017-09-26",8.44
"1136","2017-09-27",8.42
"1137","2017-09-28",8.4
"1138","2017-09-29",8.43
"1139","2017-10-02",8.42
"1140","2017-10-03",8.51
"1141","2017-10-04",8.54
"1142","2017-10-05",8.51
"1143","2017-10-06",8.41
"1144","2017-10-09",8.39
"1145","2017-10-10",8.39
"1146","2017-10-11",8.47
"1147","2017-10-12",8.48
"1148","2017-10-13",8.52
"1149","2017-10-16",8.49
"1150","2017-10-17",8.53
"1151","2017-10-18",8.46
"1152","2017-10-19",8.44
"1153","2017-10-20",8.46
"1154","2017-10-23",8.43
"1155","2017-10-24",8.38
"1156","2017-10-25",8.42
"1157","2017-10-26",8.44
"1158","2017-10-27",8.35
"1159","2017-10-30",8.35
"1160","2017-10-31",8.32
"1161","2017-11-01",8.33
"1162","2017-11-02",8.2
"1163","2017-11-03",8.2
"1164","2017-11-06",8.21
"1165","2017-11-07",8.29
"1166","2017-11-08",8.49
"1167","2017-11-09",8.39
"1168","2017-11-10",8.39
"1169","2017-11-13",8.28
"1170","2017-11-14",8.25
"1171","2017-11-15",8.09
"1172","2017-11-16",8.28
"1173","2017-11-17",8.35
"1174","2017-11-20",8.25
"1175","2017-11-21",8.29
"1176","2017-11-22",8.37
"1177","2017-11-24",8.54
"1178","2017-11-27",8.51
"1179","2017-11-28",8.43
"1180","2017-11-29",8.47
"1181","2017-11-30",8.47
"1182","2017-12-01",8.47
"1183","2017-12-04",8.52
"1184","2017-12-05",8.51
"1185","2017-12-06",8.46
"1186","2017-12-07",8.24
"1187","2017-12-08",8.14
"1188","2017-12-11",8.23
"1189","2017-12-12",8.13
"1190","2017-12-13",8.16
"1191","2017-12-14",8.19
"1192","2017-12-15",8.17
"1193","2017-12-18",8.21
"1194","2017-12-19",8.11
"1195","2017-12-20",8.15
"1196","2017-12-21",8.14
"1197","2017-12-22",8.18
"1198","2017-12-26",8.13
"1199","2017-12-27",8.12
"1200","2017-12-28",8.12
"1201","2017-12-29",8.11
"1202","2018-01-02",8.15
"1203","2018-01-03",8.21
"1204","2018-01-04",8.19
"1205","2018-01-05",8.16
"1206","2018-01-08",8.14
"1207","2018-01-09",8.15
"1208","2018-01-10",8.16
"1209","2018-01-11",8.16
"1210","2018-01-12",8.19
"1211","2018-01-16",8.17
"1212","2018-01-17",8.22
"1213","2018-01-18",8.15
"1214","2018-01-19",8.19
"1215","2018-01-22",8.15
"1216","2018-01-23",8.15
"1217","2018-01-24",8.16
"1218","2018-01-25",8.14
"1219","2018-01-26",8.15
"1220","2018-01-29",8.15
"1221","2018-01-30",8.15
"1222","2018-01-31",8.09
"1223","2018-02-01",8.1
"1224","2018-02-02",8.14
"1225","2018-02-05",7.95
"1226","2018-02-06",8.01
"1227","2018-02-07",8.04
"1228","2018-02-08",8.06
"1229","2018-02-09",7.96
"1230","2018-02-12",8.06
"1231","2018-02-13",8.04
"1232","2018-02-14",8.09
"1233","2018-02-15",8.02
"1234","2018-02-16",8.04
"1235","2018-02-20",8.03
"1236","2018-02-21",7.99
"1237","2018-02-22",8
"1238","2018-02-23",8.01
"1239","2018-02-26",7.98
"1240","2018-02-27",7.95
"1241","2018-02-28",7.84
"1242","2018-03-01",7.92
"1243","2018-03-02",7.92
"1244","2018-03-05",7.94
"1245","2018-03-06",7.99
"1246","2018-03-07",8.04
"1247","2018-03-08",8.13
"1248","2018-03-09",8.24
"1249","2018-03-12",8.39
"1250","2018-03-13",8.34
"1251","2018-03-14",8.39
"1252","2018-03-15",8.33
"1253","2018-03-16",8.32
"1254","2018-03-19",8.45
"1255","2018-03-20",8.37
"1256","2018-03-21",8.45
"1257","2018-03-22",8.34
"1258","2018-03-23",8.28
"1259","2018-03-26",8.2
"1260","2018-03-27",8.11
"1261","2018-03-28",8.12
"1262","2018-03-29",8.12
"1263","2018-04-02",8.19
"1264","2018-04-03",8.14
"1265","2018-04-04",8.19
"1266","2018-04-05",8.19
"1267","2018-04-06",8.22
"1268","2018-04-09",8.32
"1269","2018-04-10",8.32
"1270","2018-04-11",8.29
"1271","2018-04-12",8.24
"1272","2018-04-13",8.2
"1273","2018-04-16",8.21
"1274","2018-04-17",8.35
"1275","2018-04-18",8.37
"1276","2018-04-19",8.31
"1277","2018-04-20",8.34
"1278","2018-04-23",8.31
"1279","2018-04-24",8.29
"1280","2018-04-25",8.24
"1281","2018-04-26",8.23
"1282","2018-04-27",8.26
"1283","2018-04-30",8.27
"1284","2018-05-01",8.3
"1285","2018-05-02",8.3
"1286","2018-05-03",8.38
"1287","2018-05-04",8.32
"1288","2018-05-07",8.34
"1289","2018-05-08",8.4
"1290","2018-05-09",8.3
"1291","2018-05-10",8.42
"1292","2018-05-11",8.41
"1293","2018-05-14",8.46
"1294","2018-05-15",8.47
"1295","2018-05-16",8.42
"1296","2018-05-17",8.53
"1297","2018-05-18",8.41
"1298","2018-05-21",8.48
"1299","2018-05-22",8.55
"1300","2018-05-23",8.59
"1301","2018-05-24",8.64
"1302","2018-05-25",8.7
"1303","2018-05-29",8.61
"1304","2018-05-30",8.74
"1305","2018-05-31",8.78
"1306","2018-06-01",8.79
"1307","2018-06-04",8.82
"1308","2018-06-05",8.89
"1309","2018-06-06",8.93
"1310","2018-06-07",8.58
"1311","2018-06-08",8.7
"1312","2018-06-11",8.48
"1313","2018-06-12",8.48
"1314","2018-06-13",8.39
"1315","2018-06-14",8.45
"1316","2018-06-15",8.42
"1317","2018-06-18",8.2
"1318","2018-06-19",8.15
"1319","2018-06-20",8.24
"1320","2018-06-21",8.19
"1321","2018-06-22",8.16
"1322","2018-06-25",8.09
"1323","2018-06-26",8.11
"1324","2018-06-27",8.07
"1325","2018-06-28",8.09
"1326","2018-06-29",8.13
"1327","2018-07-02",8.29
"1328","2018-07-03",8.34
"1329","2018-07-05",8.23
"1330","2018-07-06",8.19
"1331","2018-07-09",8.14
"1332","2018-07-10",8.11
"1333","2018-07-11",8.11
"1334","2018-07-12",8.13
"1335","2018-07-13",8.12
"1336","2018-07-16",8.17
"1337","2018-07-17",8.22
"1338","2018-07-18",8.31
"1339","2018-07-19",8.41
"1340","2018-07-20",8.27
"1341","2018-07-23",8.23
"1342","2018-07-24",8.33
"1343","2018-07-25",8.36
"1344","2018-07-26",8.4
"1345","2018-07-27",8.36
"1346","2018-07-30",8.4
"1347","2018-07-31",8.39
"1348","2018-08-01",8.23
"1349","2018-08-02",8.31
"1350","2018-08-03",8.33
"1351","2018-08-06",8.37
"1352","2018-08-07",8.33
"1353","2018-08-08",8.38
"1354","2018-08-09",8.43
"1355","2018-08-10",8.39
"1356","2018-08-13",8.4
"1357","2018-08-14",8.44
"1358","2018-08-15",8.4
"1359","2018-08-16",8.43
"1360","2018-08-17",8.42
"1361","2018-08-20",8.5
"1362","2018-08-21",8.6
"1363","2018-08-22",8.69
"1364","2018-08-23",8.71
"1365","2018-08-24",8.71
"1366","2018-08-27",8.72
"1367","2018-08-28",8.74
"1368","2018-08-29",8.72
"1369","2018-08-30",8.73
"1370","2018-08-31",8.75
"1371","2018-09-04",8.79
"1372","2018-09-05",8.8
"1373","2018-09-06",8.45
"1374","2018-09-07",8.41
"1375","2018-09-10",8.22
"1376","2018-09-11",8.31
"1377","2018-09-12",8.38
"1378","2018-09-13",8.35
"1379","2018-09-14",8.35
"1380","2018-09-17",8.4
"1381","2018-09-18",8.41
"1382","2018-09-19",8.45
"1383","2018-09-20",8.35
"1384","2018-09-21",8.27
"1385","2018-09-24",8.37
"1386","2018-09-25",8.36
"1387","2018-09-26",8.32
"1388","2018-09-27",8.33
"1389","2018-09-28",8.28
"1390","2018-10-01",8.24
"1391","2018-10-02",8.29
"1392","2018-10-03",8.33
"1393","2018-10-04",8.31
"1394","2018-10-05",8.35
"1395","2018-10-08",8.29
"1396","2018-10-09",8.4
"1397","2018-10-10",8.17
"1398","2018-10-11",8.12
"1399","2018-10-12",8.05
"1400","2018-10-15",8.27
"1401","2018-10-16",8.22
"1402","2018-10-17",8.17
"1403","2018-10-18",8.17
"1404","2018-10-19",8.1
"1405","2018-10-22",8.11
"1406","2018-10-23",8.08
"1407","2018-10-24",8.02
"1408","2018-10-25",8.02
"1409","2018-10-26",8
"1410","2018-10-29",7.99
"1411","2018-10-30",8
"1412","2018-10-31",7.93
"1413","2018-11-01",7.95
"1414","2018-11-02",8.03
"1415","2018-11-05",8.02
"1416","2018-11-06",8.07
"1417","2018-11-07",7.95
"1418","2018-11-08",7.97
"1419","2018-11-09",7.94
"1420","2018-11-12",7.75
"1421","2018-11-13",7.69
"1422","2018-11-14",7.71
"1423","2018-11-15",7.6
"1424","2018-11-16",7.53
"1425","2018-11-19",7.52
"1426","2018-11-20",7.38
"1427","2018-11-21",7.38
"1428","2018-11-23",7.41
"1429","2018-11-26",7.5
"1430","2018-11-27",7.46
"1431","2018-11-28",7.37
"1432","2018-11-29",7.41
"1433","2018-11-30",7.55
"1434","2018-12-03",7.57
"1435","2018-12-04",7.55
"1436","2018-12-06",7.27
"1437","2018-12-07",7.23
"1438","2018-12-10",7.11
"1439","2018-12-11",7.06
"1440","2018-12-12",7.05
"1441","2018-12-13",7.01
"1442","2018-12-14",6.9
"1443","2018-12-17",6.72
"1444","2018-12-18",6.65
"1445","2018-12-19",6.62
"1446","2018-12-20",6.35
"1447","2018-12-21",6.28
"1448","2018-12-24",6.19
"1449","2018-12-26",6.32
"1450","2018-12-27",6.35
"1451","2018-12-28",6.61
"1452","2018-12-31",6.43
"1453","2019-01-02",6.58
"1454","2019-01-03",6.53
"1455","2019-01-04",6.77
"1456","2019-01-07",6.98
"1457","2019-01-08",6.99
"1458","2019-01-09",6.88
"1459","2019-01-10",6.85
"1460","2019-01-11",6.94
"1461","2019-01-14",7
"1462","2019-01-15",7.07
"1463","2019-01-16",7.14
"1464","2019-01-17",7.18
"1465","2019-01-18",7.23
"1466","2019-01-22",7.2
"1467","2019-01-23",7.16
"1468","2019-01-24",7.2
"1469","2019-01-25",7.28
"1470","2019-01-28",7.35
"1471","2019-01-29",7.37
"1472","2019-01-30",7.4
"1473","2019-01-31",7.44
"1474","2019-02-01",7.48
"1475","2019-02-04",7.46
"1476","2019-02-05",7.45
"1477","2019-02-06",7.5
"1478","2019-02-07",7.45
"1479","2019-02-08",7.44
"1480","2019-02-11",7.45
"1481","2019-02-12",7.48
"1482","2019-02-13",7.43
"1483","2019-02-14",7.5
"1484","2019-02-15",7.48
"1485","2019-02-19",7.45
"1486","2019-02-20",7.39
"1487","2019-02-21",7.45
"1488","2019-02-22",7.47
"1489","2019-02-25",7.41
"1490","2019-02-26",7.59
"1491","2019-02-27",7.49
"1492","2019-02-28",7.48
"1493","2019-03-01",7.4
"1494","2019-03-04",7.4
"1495","2019-03-05",7.36
"1496","2019-03-06",7.36
"1497","2019-03-07",7.38
"1498","2019-03-08",7.48
"1499","2019-03-11",7.5
"1500","2019-03-12",7.46
"1501","2019-03-13",7.46
"1502","2019-03-14",7.54
"1503","2019-03-15",7.5
"1504","2019-03-18",7.57
"1505","2019-03-19",7.5
"1506","2019-03-20",7.58
"1507","2019-03-21",7.25
"1508","2019-03-22",7.28
"1509","2019-03-25",7.28
"1510","2019-03-26",7.26
"1511","2019-03-27",7.27
"1512","2019-03-28",7.27
"1513","2019-03-29",7.18
"1514","2019-04-01",7.15
"1515","2019-04-02",7.22
"1516","2019-04-03",7.18
"1517","2019-04-04",7.16
"1518","2019-04-05",7.25
"1519","2019-04-08",7.28
"1520","2019-04-09",7.26
"1521","2019-04-10",7.27
"1522","2019-04-11",7.26
"1523","2019-04-12",7.26
"1524","2019-04-15",7.22
"1525","2019-04-16",7.21
"1526","2019-04-17",7.24
"1527","2019-04-18",7.2
"1528","2019-04-22",7.16
"1529","2019-04-23",7.23
"1530","2019-04-24",7.12
"1531","2019-04-25",7.12
"1532","2019-04-26",7.04
"1533","2019-04-29",7.01
"1534","2019-04-30",7.01
"1535","2019-05-01",7.01
"1536","2019-05-02",6.96
"1537","2019-05-03",6.96
"1538","2019-05-06",6.94
"1539","2019-05-07",6.92
"1540","2019-05-08",6.88
"1541","2019-05-09",6.86
"1542","2019-05-10",6.99
"1543","2019-05-13",6.99
"1544","2019-05-14",6.95
"1545","2019-05-15",6.95
"1546","2019-05-16",6.96
"1547","2019-05-17",6.95
"1548","2019-05-20",6.92
"1549","2019-05-21",6.89
"1550","2019-05-22",6.89
"1551","2019-05-23",6.89
"1552","2019-05-24",6.88
"1553","2019-05-28",6.88
"1554","2019-05-29",6.89
"1555","2019-05-30",6.9
"1556","2019-05-31",6.92
"1557","2019-06-03",7.13
"1558","2019-06-04",7.17
"1559","2019-06-05",7.01
"1560","2019-06-06",6.87
"1561","2019-06-07",6.76
"1562","2019-06-10",6.8
"1563","2019-06-11",6.9
"1564","2019-06-12",6.98
"1565","2019-06-13",6.99
"1566","2019-06-14",6.94
"1567","2019-06-17",6.94
"1568","2019-06-18",6.93
"1569","2019-06-19",6.95
"1570","2019-06-20",6.92
"1571","2019-06-21",6.95
"1572","2019-06-24",6.96
"1573","2019-06-25",6.92
"1574","2019-06-26",6.93
"1575","2019-06-27",6.94
"1576","2019-06-28",6.9
"1577","2019-07-01",6.9
"1578","2019-07-02",6.92
"1579","2019-07-03",6.94
"1580","2019-07-05",6.95
"1581","2019-07-08",6.97
"1582","2019-07-09",6.96
"1583","2019-07-10",7
"1584","2019-07-11",6.96
"1585","2019-07-12",7.02
"1586","2019-07-15",6.99
"1587","2019-07-16",7
"1588","2019-07-17",6.99
"1589","2019-07-18",7
"1590","2019-07-19",7.02
"1591","2019-07-22",7
"1592","2019-07-23",7
"1593","2019-07-24",7.03
"1594","2019-07-25",7.06
"1595","2019-07-26",7.06
"1596","2019-07-29",7.05
"1597","2019-07-30",7.05
"1598","2019-07-31",7.07
"1599","2019-08-01",7.04
"1600","2019-08-02",7.06
"1601","2019-08-05",6.99
"1602","2019-08-06",7.02
"1603","2019-08-07",6.96
"1604","2019-08-08",7
"1605","2019-08-09",6.89
"1606","2019-08-12",7
"1607","2019-08-13",7
"1608","2019-08-14",7
"1609","2019-08-15",6.97
"1610","2019-08-16",7.05
"1611","2019-08-19",7.09
"1612","2019-08-20",7.05
"1613","2019-08-21",7.11
"1614","2019-08-22",7.11
"1615","2019-08-23",7.07
"1616","2019-08-26",7.06
"1617","2019-08-27",6.99
"1618","2019-08-28",7
"1619","2019-08-29",7
"1620","2019-08-30",6.96
"1621","2019-09-03",7.08
"1622","2019-09-04",7.18
"1623","2019-09-05",6.95
"1624","2019-09-06",6.95
"1625","2019-09-09",6.95
"1626","2019-09-10",6.89
"1627","2019-09-11",6.96
"1628","2019-09-12",6.94
"1629","2019-09-13",6.92
"1630","2019-09-16",6.94
"1631","2019-09-17",6.94
"1632","2019-09-18",7
"1633","2019-09-19",6.97
"1634","2019-09-20",6.96
"1635","2019-09-23",6.94
"1636","2019-09-24",6.96
"1637","2019-09-25",6.94
"1638","2019-09-26",6.95
"1639","2019-09-27",6.93
"1640","2019-09-30",6.91
"1641","2019-10-01",6.9
"1642","2019-10-02",6.89
"1643","2019-10-03",6.85
"1644","2019-10-04",6.74
"1645","2019-10-07",6.68
"1646","2019-10-08",6.66
"1647","2019-10-09",6.67
"1648","2019-10-10",6.63
"1649","2019-10-11",6.69
"1650","2019-10-14",6.65
"1651","2019-10-15",6.58
"1652","2019-10-16",6.58
"1653","2019-10-17",6.59
"1654","2019-10-18",6.6
"1655","2019-10-21",6.64
"1656","2019-10-22",6.68
"1657","2019-10-23",6.67
"1658","2019-10-24",6.67
"1659","2019-10-25",6.68
"1660","2019-10-28",6.68
"1661","2019-10-29",6.77
"1662","2019-10-30",6.78
"1663","2019-10-31",6.69
"1664","2019-11-01",6.67
"1665","2019-11-04",6.72
"1666","2019-11-05",6.66
"1667","2019-11-06",6.71
"1668","2019-11-07",6.68
"1669","2019-11-08",6.7
"1670","2019-11-11",6.7
"1671","2019-11-12",6.68
"1672","2019-11-13",5.83
"1673","2019-11-14",5.82
"1674","2019-11-15",5.79
"1675","2019-11-18",5.79
"1676","2019-11-19",5.69
"1677","2019-11-20",5.62
"1678","2019-11-21",5.62
"1679","2019-11-22",5.77
"1680","2019-11-25",5.51
"1681","2019-11-26",5.73
"1682","2019-11-27",5.86
"1683","2019-11-29",6.05
"1684","2019-12-02",6.06
"1685","2019-12-03",6.02
"1686","2019-12-04",6.1
"1687","2019-12-05",5.82
"1688","2019-12-06",5.78
"1689","2019-12-09",5.62
"1690","2019-12-10",5.46
"1691","2019-12-11",5.48
"1692","2019-12-12",5.54
"1693","2019-12-13",5.6
"1694","2019-12-16",5.71
"1695","2019-12-17",5.78
"1696","2019-12-18",5.86
"1697","2019-12-19",5.79
"1698","2019-12-20",5.8
"1699","2019-12-23",5.8
"1700","2019-12-24",5.83
"1701","2019-12-26",5.82
"1702","2019-12-27",5.91
"1703","2019-12-30",5.83
"1704","2019-12-31",5.82
"1705","2020-01-02",5.77
"1706","2020-01-03",5.76
"1707","2020-01-06",5.83
"1708","2020-01-07",5.85
"1709","2020-01-08",5.83
"1710","2020-01-09",5.86
"1711","2020-01-10",5.9
"1712","2020-01-13",5.87
"1713","2020-01-14",6.01
"1714","2020-01-15",6.01
"1715","2020-01-16",6.2
"1716","2020-01-17",6.06
"1717","2020-01-21",6.32
"1718","2020-01-22",6.3
"1719","2020-01-23",6.21
"1720","2020-01-24",6.18
"1721","2020-01-27",6.09
"1722","2020-01-28",6.17
"1723","2020-01-29",6.13
"1724","2020-01-30",6.22
"1725","2020-01-31",6.3
"1726","2020-02-03",6.21
"1727","2020-02-04",6.29
"1728","2020-02-05",6.25
"1729","2020-02-06",6.24
"1730","2020-02-07",6.18
"1731","2020-02-10",6.2
"1732","2020-02-11",6.2
"1733","2020-02-12",6.16
"1734","2020-02-13",6.17
"1735","2020-02-14",6.18
"1736","2020-02-18",6.2
"1737","2020-02-19",6.23
"1738","2020-02-20",6.22
"1739","2020-02-21",6.15
"1740","2020-02-24",6.12
"1741","2020-02-25",6.11
"1742","2020-02-26",6.06
"1743","2020-02-27",5.93
"1744","2020-02-28",5.65
"1745","2020-03-02",6.08
"1746","2020-03-03",6.06
"1747","2020-03-04",5.99
"1748","2020-03-05",5.91
"1749","2020-03-06",5.94
"1750","2020-03-09",5.59
"1751","2020-03-10",5.1
"1752","2020-03-11",4.89
"1753","2020-03-12",3.08
"1754","2020-03-13",2.93
"1755","2020-03-16",2.75
"1756","2020-03-17",2.7
"1757","2020-03-18",1.83
"1758","2020-03-19",1.99
"1759","2020-03-20",1.52
"1760","2020-03-23",1.12
"1761","2020-03-24",1.25
"1762","2020-03-25",1.5
"1763","2020-03-26",2.01
"1764","2020-03-27",1.8
"1765","2020-03-30",1.8
"1766","2020-03-31",1.7
"1767","2020-04-01",1.6
"1768","2020-04-02",1.52
"1769","2020-04-03",1.33
"1770","2020-04-06",1.47
"1771","2020-04-07",1.45
"1772","2020-04-08",1.62
"1773","2020-04-09",1.75
"1774","2020-04-13",2.18
"1775","2020-04-14",2.18
"1776","2020-04-15",2.19
"1777","2020-04-16",2.09
"1778","2020-04-17",2.01
"1779","2020-04-20",2
"1780","2020-04-21",2.06
"1781","2020-04-22",2.08
"1782","2020-04-23",2.04
"1783","2020-04-24",2.04
"1784","2020-04-27",2.09
"1785","2020-04-28",2
"1786","2020-04-29",2.01
"1787","2020-04-30",1.99
"1788","2020-05-01",1.96
"1789","2020-05-04",1.94
"1790","2020-05-05",1.78
"1791","2020-05-06",1.64
"1792","2020-05-07",1.65
"1793","2020-05-08",1.65
"1794","2020-05-11",1.67
"1795","2020-05-12",1.9
"1796","2020-05-13",2.05
"1797","2020-05-14",2.21
"1798","2020-05-15",2.4
"1799","2020-05-18",2.58
"1800","2020-05-19",2.43
"1801","2020-05-20",2.56
"1802","2020-05-21",2.55
"1803","2020-05-22",2.6
"1804","2020-05-26",3
"1805","2020-05-27",3.18
"1806","2020-05-28",3.23
"1807","2020-05-29",3.36
"1808","2020-06-01",3.73
"1809","2020-06-02",3.64
"1810","2020-06-03",3.74
"1811","2020-06-04",3.5
"1812","2020-06-05",3.31
"1813","2020-06-08",3.21
"1814","2020-06-09",3.12
"1815","2020-06-10",2.95
"1816","2020-06-11",2.66
"1817","2020-06-12",2.8
"1818","2020-06-15",2.86
"1819","2020-06-16",2.99
"1820","2020-06-17",2.87
"1821","2020-06-18",2.92
"1822","2020-06-19",2.86
"1823","2020-06-22",2.81
"1824","2020-06-23",2.78
"1825","2020-06-24",2.78
"1826","2020-06-25",3.34
"1827","2020-06-26",3.24
"1828","2020-06-29",3.26
"1829","2020-06-30",3.38
"1830","2020-07-01",3.4
"1831","2020-07-02",3.4
"1832","2020-07-06",3.41
"1833","2020-07-07",3.31
"1834","2020-07-08",3.37
"1835","2020-07-09",3.3
"1836","2020-07-10",3.3
"1837","2020-07-13",3.32
"1838","2020-07-14",3.4
"1839","2020-07-15",3.37
"1840","2020-07-16",3.4
"1841","2020-07-17",3.39
"1842","2020-07-20",3.4
"1843","2020-07-21",3.36
"1844","2020-07-22",3.37
"1845","2020-07-23",3.32
"1846","2020-07-24",3.32
"1847","2020-07-27",3.36
"1848","2020-07-28",3.31
"1849","2020-07-29",3.28
"1850","2020-07-30",3.24
"1851","2020-07-31",3.31
"1852","2020-08-03",3.29
"1853","2020-08-04",3.27
"1854","2020-08-05",3.32
"1855","2020-08-06",3.48
"1856","2020-08-07",3.49
"1857","2020-08-10",3.65
"1858","2020-08-11",3.53
"1859","2020-08-12",3.58
"1860","2020-08-13",3.48
"1861","2020-08-14",3.43
"1862","2020-08-17",3.42
"1863","2020-08-18",3.36
"1864","2020-08-19",3.42
"1865","2020-08-20",3.4
"1866","2020-08-21",3.37
"1867","2020-08-24",3.42
"1868","2020-08-25",3.38
"1869","2020-08-26",3.41
"1870","2020-08-27",3.5
"1871","2020-08-28",3.5
"1872","2020-08-31",3.48
"1873","2020-09-01",3.45
"1874","2020-09-02",3.49
"1875","2020-09-03",3.42
"1876","2020-09-04",3.47
"1877","2020-09-08",3.51
"1878","2020-09-09",3.56
"1879","2020-09-10",3.62
"1880","2020-09-11",3.56
"1881","2020-09-14",3.68
"1882","2020-09-15",3.7
"1883","2020-09-16",3.65
"1884","2020-09-17",3.66
"1885","2020-09-18",3.67
"1886","2020-09-21",3.63
"1887","2020-09-22",3.66
"1888","2020-09-23",3.74
"1889","2020-09-24",3.78
"1890","2020-09-25",3.8
"1891","2020-09-28",3.9
"1892","2020-09-29",3.85
"1893","2020-09-30",3.82
"1894","2020-10-01",3.84
"1895","2020-10-02",3.87
"1896","2020-10-05",3.88
"1897","2020-10-06",3.9
"1898","2020-10-07",3.87
"1899","2020-10-08",3.86
"1900","2020-10-09",3.89
"1901","2020-10-12",3.89
"1902","2020-10-13",3.88
"1903","2020-10-14",3.88
"1904","2020-10-15",3.9
"1905","2020-10-16",3.86
"1906","2020-10-19",3.99
"1907","2020-10-20",4
"1908","2020-10-21",3.98
"1909","2020-10-22",4.06
"1910","2020-10-23",4.01
"1911","2020-10-26",3.95
"1912","2020-10-27",3.88
"1913","2020-10-28",3.88
"1914","2020-10-29",3.88
"1915","2020-10-30",3.88
"1916","2020-11-02",NA
"1917","2020-11-03",NA
"1918","2020-11-04",NA
"1919","2020-11-05",NA
"1920","2020-11-06",NA
"1921","2020-11-09",NA
"1922","2020-11-10",NA
"1923","2020-11-11",NA
"1924","2020-11-12",NA
"1925","2020-11-13",NA
"1926","2020-11-16",NA
"1927","2020-11-17",NA
"1928","2020-11-18",NA
"1929","2020-11-19",NA
"1930","2020-11-20",NA
"1931","2020-11-23",NA
"1932","2020-11-24",NA
"1933","2020-11-25",NA
