"","date","FIVN"
"992","2018-03-13",30.700001
"993","2018-03-14",30.700001
"994","2018-03-15",30.950001
"995","2018-03-16",31.299999
"996","2018-03-19",31.15
"997","2018-03-20",31.65
"998","2018-03-21",31.469999
"999","2018-03-22",31.1
"1000","2018-03-23",30.35
"1001","2018-03-26",31.57
"1002","2018-03-27",30.290001
"1003","2018-03-28",29.24
"1004","2018-03-29",29.790001
"1005","2018-04-02",28.809999
"1006","2018-04-03",28.610001
"1007","2018-04-04",28.809999
"1008","2018-04-05",28.26
"1009","2018-04-06",27.68
"1010","2018-04-09",27.68
"1011","2018-04-10",28.02
"1012","2018-04-11",28.25
"1013","2018-04-12",28.540001
"1014","2018-04-13",28.08
"1015","2018-04-16",28.43
"1016","2018-04-17",29.280001
"1017","2018-04-18",29
"1018","2018-04-19",28.780001
"1019","2018-04-20",28.41
"1020","2018-04-23",28.200001
"1021","2018-04-24",27.690001
"1022","2018-04-25",27.209999
"1023","2018-04-26",28.120001
"1024","2018-04-27",27.969999
"1025","2018-04-30",29.370001
"1026","2018-05-01",30.059999
"1027","2018-05-02",32.439999
"1028","2018-05-03",31.4
"1029","2018-05-04",31.59
"1030","2018-05-07",32.099998
"1031","2018-05-08",31.68
"1032","2018-05-09",31.459999
"1033","2018-05-10",31.450001
"1034","2018-05-11",30.969999
"1035","2018-05-14",30.309999
"1036","2018-05-15",29.799999
"1037","2018-05-16",30.5
"1038","2018-05-17",31.15
"1039","2018-05-18",31.809999
"1040","2018-05-21",32.810001
"1041","2018-05-22",32.279999
"1042","2018-05-23",32.66
"1043","2018-05-24",33.060001
"1044","2018-05-25",33.040001
"1045","2018-05-29",33.849998
"1046","2018-05-30",34.099998
"1047","2018-05-31",34.889999
"1048","2018-06-01",35.599998
"1049","2018-06-04",37.110001
"1050","2018-06-05",37.43
"1051","2018-06-06",38.169998
"1052","2018-06-07",37.43
"1053","2018-06-08",36.799999
"1054","2018-06-11",38.169998
"1055","2018-06-12",38.009998
"1056","2018-06-13",38.34
"1057","2018-06-14",38.369999
"1058","2018-06-15",38.029999
"1059","2018-06-18",39.009998
"1060","2018-06-19",38.099998
"1061","2018-06-20",38.77
"1062","2018-06-21",37.709999
"1063","2018-06-22",35.75
"1064","2018-06-25",34.130001
"1065","2018-06-26",34.220001
"1066","2018-06-27",33.27
"1067","2018-06-28",34.290001
"1068","2018-06-29",34.57
"1069","2018-07-02",35.32
"1070","2018-07-03",35.23
"1071","2018-07-05",35.220001
"1072","2018-07-06",35.720001
"1073","2018-07-09",35.549999
"1074","2018-07-10",35.060001
"1075","2018-07-11",34.810001
"1076","2018-07-12",35.220001
"1077","2018-07-13",35.09
"1078","2018-07-16",34.560001
"1079","2018-07-17",35.400002
"1080","2018-07-18",35.139999
"1081","2018-07-19",35.060001
"1082","2018-07-20",35.18
"1083","2018-07-23",36.34
"1084","2018-07-24",34.27
"1085","2018-07-25",35.709999
"1086","2018-07-26",36.110001
"1087","2018-07-27",34.25
"1088","2018-07-30",32.18
"1089","2018-07-31",31.9
"1090","2018-08-01",32.889999
"1091","2018-08-02",33.43
"1092","2018-08-03",33.619999
"1093","2018-08-06",35.040001
"1094","2018-08-07",43.509998
"1095","2018-08-08",42.93
"1096","2018-08-09",43.029999
"1097","2018-08-10",42.52
"1098","2018-08-13",42.369999
"1099","2018-08-14",43.450001
"1100","2018-08-15",43.48
"1101","2018-08-16",44.290001
"1102","2018-08-17",43.77
"1103","2018-08-20",44.419998
"1104","2018-08-21",44.849998
"1105","2018-08-22",45.009998
"1106","2018-08-23",46.290001
"1107","2018-08-24",47.459999
"1108","2018-08-27",47.439999
"1109","2018-08-28",47.84
"1110","2018-08-29",48.189999
"1111","2018-08-30",47.82
"1112","2018-08-31",48.049999
"1113","2018-09-04",48.470001
"1114","2018-09-05",47.200001
"1115","2018-09-06",48.220001
"1116","2018-09-07",47.700001
"1117","2018-09-10",48.200001
"1118","2018-09-11",47.919998
"1119","2018-09-12",47.860001
"1120","2018-09-13",46.740002
"1121","2018-09-14",47.18
"1122","2018-09-17",45.540001
"1123","2018-09-18",46.279999
"1124","2018-09-19",44.360001
"1125","2018-09-20",44.52
"1126","2018-09-21",43.200001
"1127","2018-09-24",43.529999
"1128","2018-09-25",44.650002
"1129","2018-09-26",44.02
"1130","2018-09-27",43.580002
"1131","2018-09-28",43.689999
"1132","2018-10-01",42.25
"1133","2018-10-02",41.25
"1134","2018-10-03",41.740002
"1135","2018-10-04",40.529999
"1136","2018-10-05",40.82
"1137","2018-10-08",39.939999
"1138","2018-10-09",39.220001
"1139","2018-10-10",37.470001
"1140","2018-10-11",36.970001
"1141","2018-10-12",38.310001
"1142","2018-10-15",38.419998
"1143","2018-10-16",39.669998
"1144","2018-10-17",39.91
"1145","2018-10-18",38.880001
"1146","2018-10-19",37.139999
"1147","2018-10-22",38.310001
"1148","2018-10-23",37.580002
"1149","2018-10-24",35.490002
"1150","2018-10-25",36.32
"1151","2018-10-26",36.27
"1152","2018-10-29",36.18
"1153","2018-10-30",37.049999
"1154","2018-10-31",39.360001
"1155","2018-11-01",39.150002
"1156","2018-11-02",39.349998
"1157","2018-11-05",37.880001
"1158","2018-11-06",38.369999
"1159","2018-11-07",43.759998
"1160","2018-11-08",43.919998
"1161","2018-11-09",42.509998
"1162","2018-11-12",42
"1163","2018-11-13",41.490002
"1164","2018-11-14",41.41
"1165","2018-11-15",42.77
"1166","2018-11-16",42.970001
"1167","2018-11-19",38.419998
"1168","2018-11-20",36.259998
"1169","2018-11-21",37.34
"1170","2018-11-23",37.91
"1171","2018-11-26",39.669998
"1172","2018-11-27",40.049999
"1173","2018-11-28",41.279999
"1174","2018-11-29",40.860001
"1175","2018-11-30",42.880001
"1176","2018-12-03",42.700001
"1177","2018-12-04",40.380001
"1178","2018-12-06",41.32
"1179","2018-12-07",40.220001
"1180","2018-12-10",41.060001
"1181","2018-12-11",41.75
"1182","2018-12-12",44.040001
"1183","2018-12-13",43.98
"1184","2018-12-14",42.049999
"1185","2018-12-17",40.740002
"1186","2018-12-18",42.34
"1187","2018-12-19",42.880001
"1188","2018-12-20",40.650002
"1189","2018-12-21",39.32
"1190","2018-12-24",39.259998
"1191","2018-12-26",42.52
"1192","2018-12-27",43.009998
"1193","2018-12-28",43.209999
"1194","2018-12-31",43.720001
"1195","2019-01-02",42.59
"1196","2019-01-03",40.98
"1197","2019-01-04",42.52
"1198","2019-01-07",45.889999
"1199","2019-01-08",46.939999
"1200","2019-01-09",46.490002
"1201","2019-01-10",47.02
"1202","2019-01-11",46.380001
"1203","2019-01-14",44.470001
"1204","2019-01-15",45.630001
"1205","2019-01-16",45.82
"1206","2019-01-17",47.290001
"1207","2019-01-18",46.869999
"1208","2019-01-22",46.59
"1209","2019-01-23",46.560001
"1210","2019-01-24",46.310001
"1211","2019-01-25",48.450001
"1212","2019-01-28",48.130001
"1213","2019-01-29",47.52
"1214","2019-01-30",49.380001
"1215","2019-01-31",51.130001
"1216","2019-02-01",51.57
"1217","2019-02-04",52.209999
"1218","2019-02-05",52.259998
"1219","2019-02-06",51.59
"1220","2019-02-07",51.720001
"1221","2019-02-08",52.919998
"1222","2019-02-11",52.189999
"1223","2019-02-12",53.790001
"1224","2019-02-13",53.799999
"1225","2019-02-14",53.049999
"1226","2019-02-15",54.240002
"1227","2019-02-19",54.310001
"1228","2019-02-20",51.470001
"1229","2019-02-21",52.279999
"1230","2019-02-22",53
"1231","2019-02-25",53.360001
"1232","2019-02-26",53.580002
"1233","2019-02-27",53.849998
"1234","2019-02-28",53.040001
"1235","2019-03-01",54.709999
"1236","2019-03-04",52.509998
"1237","2019-03-05",52
"1238","2019-03-06",50.689999
"1239","2019-03-07",51.310001
"1240","2019-03-08",51.970001
"1241","2019-03-11",53.490002
"1242","2019-03-12",53.889999
"1243","2019-03-13",54.450001
"1244","2019-03-14",54.310001
"1245","2019-03-15",54.43
"1246","2019-03-18",54.919998
"1247","2019-03-19",55.080002
"1248","2019-03-20",55.290001
"1249","2019-03-21",56.490002
"1250","2019-03-22",53.380001
"1251","2019-03-25",53.119999
"1252","2019-03-26",54
"1253","2019-03-27",52.009998
"1254","2019-03-28",52.990002
"1255","2019-03-29",52.830002
"1256","2019-04-01",51.689999
"1257","2019-04-02",52.400002
"1258","2019-04-03",52.290001
"1259","2019-04-04",49.790001
"1260","2019-04-05",49.490002
"1261","2019-04-08",48.799999
"1262","2019-04-09",49.259998
"1263","2019-04-10",50.52
"1264","2019-04-11",51
"1265","2019-04-12",52.299999
"1266","2019-04-15",51.91
"1267","2019-04-16",51.400002
"1268","2019-04-17",49.830002
"1269","2019-04-18",49.549999
"1270","2019-04-22",50.610001
"1271","2019-04-23",51.82
"1272","2019-04-24",51.220001
"1273","2019-04-25",51.619999
"1274","2019-04-26",52.549999
"1275","2019-04-29",53.669998
"1276","2019-04-30",53.07
"1277","2019-05-01",52.970001
"1278","2019-05-02",49.169998
"1279","2019-05-03",51.029999
"1280","2019-05-06",51
"1281","2019-05-07",50.84
"1282","2019-05-08",50.02
"1283","2019-05-09",50.09
"1284","2019-05-10",50.139999
"1285","2019-05-13",47.52
"1286","2019-05-14",48.450001
"1287","2019-05-15",49.150002
"1288","2019-05-16",50.849998
"1289","2019-05-17",49.919998
"1290","2019-05-20",49.700001
"1291","2019-05-21",50.869999
"1292","2019-05-22",51.060001
"1293","2019-05-23",49.59
"1294","2019-05-24",50.630001
"1295","2019-05-28",52.82
"1296","2019-05-29",50.880001
"1297","2019-05-30",52.029999
"1298","2019-05-31",51.349998
"1299","2019-06-03",46.900002
"1300","2019-06-04",47.700001
"1301","2019-06-05",48.560001
"1302","2019-06-06",49.290001
"1303","2019-06-07",49.48
"1304","2019-06-10",49.68
"1305","2019-06-11",47.880001
"1306","2019-06-12",50.040001
"1307","2019-06-13",50.720001
"1308","2019-06-14",50.400002
"1309","2019-06-17",52.82
"1310","2019-06-18",53.18
"1311","2019-06-19",54.93
"1312","2019-06-20",54.220001
"1313","2019-06-21",52.869999
"1314","2019-06-24",52.369999
"1315","2019-06-25",50.150002
"1316","2019-06-26",49.369999
"1317","2019-06-27",50.669998
"1318","2019-06-28",51.290001
"1319","2019-07-01",52.09
"1320","2019-07-02",51.470001
"1321","2019-07-03",51.52
"1322","2019-07-05",51.700001
"1323","2019-07-08",52.389999
"1324","2019-07-09",53.48
"1325","2019-07-10",53.52
"1326","2019-07-11",51.860001
"1327","2019-07-12",53.509998
"1328","2019-07-15",48.040001
"1329","2019-07-16",49.830002
"1330","2019-07-17",48.75
"1331","2019-07-18",48.43
"1332","2019-07-19",47.470001
"1333","2019-07-22",48.169998
"1334","2019-07-23",48.34
"1335","2019-07-24",48.459999
"1336","2019-07-25",47.889999
"1337","2019-07-26",48.099998
"1338","2019-07-29",47.91
"1339","2019-07-30",49.380001
"1340","2019-07-31",49.369999
"1341","2019-08-01",57.580002
"1342","2019-08-02",58.029999
"1343","2019-08-05",55.5
"1344","2019-08-06",56.450001
"1345","2019-08-07",58.049999
"1346","2019-08-08",62
"1347","2019-08-09",61.810001
"1348","2019-08-12",61.290001
"1349","2019-08-13",64
"1350","2019-08-14",60.84
"1351","2019-08-15",62.049999
"1352","2019-08-16",63.540001
"1353","2019-08-19",62.279999
"1354","2019-08-20",62.509998
"1355","2019-08-21",63.790001
"1356","2019-08-22",63.709999
"1357","2019-08-23",62.630001
"1358","2019-08-26",63.700001
"1359","2019-08-27",62.91
"1360","2019-08-28",62.779999
"1361","2019-08-29",63.650002
"1362","2019-08-30",63.209999
"1363","2019-09-03",61.650002
"1364","2019-09-04",62.299999
"1365","2019-09-05",61.25
"1366","2019-09-06",61.650002
"1367","2019-09-09",58.900002
"1368","2019-09-10",56.279999
"1369","2019-09-11",55.630001
"1370","2019-09-12",55.139999
"1371","2019-09-13",53.93
"1372","2019-09-16",54.709999
"1373","2019-09-17",56.650002
"1374","2019-09-18",57.98
"1375","2019-09-19",58
"1376","2019-09-20",58.43
"1377","2019-09-23",57.790001
"1378","2019-09-24",55.810001
"1379","2019-09-25",55.98
"1380","2019-09-26",56.139999
"1381","2019-09-27",53.91
"1382","2019-09-30",53.740002
"1383","2019-10-01",52.529999
"1384","2019-10-02",51.98
"1385","2019-10-03",53.860001
"1386","2019-10-04",55.400002
"1387","2019-10-07",56.790001
"1388","2019-10-08",53.02
"1389","2019-10-09",55.169998
"1390","2019-10-10",54.73
"1391","2019-10-11",55.580002
"1392","2019-10-14",55.950001
"1393","2019-10-15",56.860001
"1394","2019-10-16",55.720001
"1395","2019-10-17",56.470001
"1396","2019-10-18",53.84
"1397","2019-10-21",54.009998
"1398","2019-10-22",52.139999
"1399","2019-10-23",53.169998
"1400","2019-10-24",54.799999
"1401","2019-10-25",55.279999
"1402","2019-10-28",55.950001
"1403","2019-10-29",55.669998
"1404","2019-10-30",57.23
"1405","2019-10-31",55.509998
"1406","2019-11-01",56.41
"1407","2019-11-04",55.459999
"1408","2019-11-05",55.43
"1409","2019-11-06",60.360001
"1410","2019-11-07",60.369999
"1411","2019-11-08",60.66
"1412","2019-11-11",61.630001
"1413","2019-11-12",62.049999
"1414","2019-11-13",63.73
"1415","2019-11-14",63.32
"1416","2019-11-15",65.410004
"1417","2019-11-18",64.800003
"1418","2019-11-19",63.799999
"1419","2019-11-20",65.160004
"1420","2019-11-21",65.529999
"1421","2019-11-22",65.455002
"1422","2019-11-25",68.419998
"1423","2019-11-26",67.529999
"1424","2019-11-27",69.07
"1425","2019-11-29",68.169998
"1426","2019-12-02",66.75
"1427","2019-12-03",66.900002
"1428","2019-12-04",67.169998
"1429","2019-12-05",66.760002
"1430","2019-12-06",66.129997
"1431","2019-12-09",66.110001
"1432","2019-12-10",65.739998
"1433","2019-12-11",65.370003
"1434","2019-12-12",65.07
"1435","2019-12-13",65.980003
"1436","2019-12-16",66.75
"1437","2019-12-17",66.589996
"1438","2019-12-18",65.470001
"1439","2019-12-19",66.989998
"1440","2019-12-20",66.480003
"1441","2019-12-23",66.040001
"1442","2019-12-24",66.57
"1443","2019-12-26",66.989998
"1444","2019-12-27",66.580002
"1445","2019-12-30",65.290001
"1446","2019-12-31",65.580002
"1447","2020-01-02",66.760002
"1448","2020-01-03",67.010002
"1449","2020-01-06",68.330002
"1450","2020-01-07",67.910004
"1451","2020-01-08",70.199997
"1452","2020-01-09",71.205002
"1453","2020-01-10",71.150002
"1454","2020-01-13",72.620003
"1455","2020-01-14",71.919998
"1456","2020-01-15",72.720001
"1457","2020-01-16",73.309998
"1458","2020-01-17",73.580002
"1459","2020-01-21",73.150002
"1460","2020-01-22",71.489998
"1461","2020-01-23",70.800003
"1462","2020-01-24",70.870003
"1463","2020-01-27",70.684998
"1464","2020-01-28",72.239998
"1465","2020-01-29",71.639999
"1466","2020-01-30",72.68
"1467","2020-01-31",71.730003
"1468","2020-02-03",72.709999
"1469","2020-02-04",75.169998
"1470","2020-02-05",73.279999
"1471","2020-02-06",73.980003
"1472","2020-02-07",73.919998
"1473","2020-02-10",75.879997
"1474","2020-02-11",75.169998
"1475","2020-02-12",75.629997
"1476","2020-02-13",75.980003
"1477","2020-02-14",76.589996
"1478","2020-02-18",76.940002
"1479","2020-02-19",78.75
"1480","2020-02-20",75.120003
"1481","2020-02-21",73.25
"1482","2020-02-24",72.290001
"1483","2020-02-25",74.029999
"1484","2020-02-26",74.050003
"1485","2020-02-27",71.75
"1486","2020-02-28",73.029999
"1487","2020-03-02",72.879997
"1488","2020-03-03",72.5
"1489","2020-03-04",73.209999
"1490","2020-03-05",73.57
"1491","2020-03-06",71.970001
"1492","2020-03-09",66.150002
"1493","2020-03-10",70
"1494","2020-03-11",67.260002
"1495","2020-03-12",60.950001
"1496","2020-03-13",63.349998
"1497","2020-03-16",56.450001
"1498","2020-03-17",65.459999
"1499","2020-03-18",62.77
"1500","2020-03-19",62.799999
"1501","2020-03-20",62.59
"1502","2020-03-23",66.790001
"1503","2020-03-24",71
"1504","2020-03-25",69.860001
"1505","2020-03-26",74.239998
"1506","2020-03-27",73.529999
"1507","2020-03-30",76.279999
"1508","2020-03-31",76.459999
"1509","2020-04-01",73.739998
"1510","2020-04-02",75.559998
"1511","2020-04-03",73.900002
"1512","2020-04-06",77.970001
"1513","2020-04-07",76.779999
"1514","2020-04-08",79.800003
"1515","2020-04-09",78.349998
"1516","2020-04-13",79.959999
"1517","2020-04-14",83.010002
"1518","2020-04-15",85.980003
"1519","2020-04-16",90.889999
"1520","2020-04-17",92.300003
"1521","2020-04-20",94.760002
"1522","2020-04-21",93.669998
"1523","2020-04-22",95.639999
"1524","2020-04-23",96.059998
"1525","2020-04-24",97.290001
"1526","2020-04-27",97.760002
"1527","2020-04-28",96.220001
"1528","2020-04-29",94.110001
"1529","2020-04-30",92.669998
"1530","2020-05-01",91.830002
"1531","2020-05-04",95.879997
"1532","2020-05-05",96.019997
"1533","2020-05-06",105.099998
"1534","2020-05-07",103.860001
"1535","2020-05-08",104.529999
"1536","2020-05-11",105.18
"1537","2020-05-12",104.279999
"1538","2020-05-13",100.830002
"1539","2020-05-14",103.080002
"1540","2020-05-15",106.209999
"1541","2020-05-18",103.650002
"1542","2020-05-19",103.800003
"1543","2020-05-20",103.650002
"1544","2020-05-21",103.339996
"1545","2020-05-22",104.709999
"1546","2020-05-26",95.879997
"1547","2020-05-27",98.610001
"1548","2020-05-28",100.900002
"1549","2020-05-29",104.199997
"1550","2020-06-01",107.230003
"1551","2020-06-02",107.07
"1552","2020-06-03",100.82
"1553","2020-06-04",94.720001
"1554","2020-06-05",97.239998
"1555","2020-06-08",96.989998
"1556","2020-06-09",96.07
"1557","2020-06-10",100.639999
"1558","2020-06-11",101.220001
"1559","2020-06-12",100.919998
"1560","2020-06-15",103.580002
"1561","2020-06-16",104.139999
"1562","2020-06-17",103.519997
"1563","2020-06-18",103.059998
"1564","2020-06-19",100.790001
"1565","2020-06-22",108.629997
"1566","2020-06-23",106.529999
"1567","2020-06-24",103.639999
"1568","2020-06-25",106.970001
"1569","2020-06-26",107.720001
"1570","2020-06-29",107.720001
"1571","2020-06-30",110.669998
"1572","2020-07-01",114.129997
"1573","2020-07-02",113.580002
"1574","2020-07-06",115.349998
"1575","2020-07-07",114.68
"1576","2020-07-08",118.199997
"1577","2020-07-09",120.940002
"1578","2020-07-10",119.059998
"1579","2020-07-13",110.779999
"1580","2020-07-14",112.510002
"1581","2020-07-15",112.730003
"1582","2020-07-16",110.559998
"1583","2020-07-17",112.059998
"1584","2020-07-20",118.239998
"1585","2020-07-21",116.059998
"1586","2020-07-22",115.580002
"1587","2020-07-23",112.82
"1588","2020-07-24",111.440002
"1589","2020-07-27",114.349998
"1590","2020-07-28",113.980003
"1591","2020-07-29",116.150002
"1592","2020-07-30",117.419998
"1593","2020-07-31",120.82
"1594","2020-08-03",129.130005
"1595","2020-08-04",129.270004
"1596","2020-08-05",128.300003
"1597","2020-08-06",127.160004
"1598","2020-08-07",123.269997
"1599","2020-08-10",115.839996
"1600","2020-08-11",112.370003
"1601","2020-08-12",115.099998
"1602","2020-08-13",119.449997
"1603","2020-08-14",119.199997
"1604","2020-08-17",122.239998
"1605","2020-08-18",124.940002
"1606","2020-08-19",124.589996
"1607","2020-08-20",128.089996
"1608","2020-08-21",125.410004
"1609","2020-08-24",123.129997
"1610","2020-08-25",123.779999
"1611","2020-08-26",128.320007
"1612","2020-08-27",126.150002
"1613","2020-08-28",125.459999
"1614","2020-08-31",127.440002
"1615","2020-09-01",129.860001
"1616","2020-09-02",127.059998
"1617","2020-09-03",119.120003
"1618","2020-09-04",115.639999
"1619","2020-09-08",111.839996
"1620","2020-09-09",117.309998
"1621","2020-09-10",119.330002
"1622","2020-09-11",116.559998
"1623","2020-09-14",119.339996
"1624","2020-09-15",120.650002
"1625","2020-09-16",119.860001
"1626","2020-09-17",119.940002
"1627","2020-09-18",122.059998
"1628","2020-09-21",126.330002
"1629","2020-09-22",126.629997
"1630","2020-09-23",123.599998
"1631","2020-09-24",121.300003
"1632","2020-09-25",125.019997
"1633","2020-09-28",126.82
"1634","2020-09-29",128.740005
"1635","2020-09-30",129.679993
"1636","2020-10-01",131.949997
"1637","2020-10-02",132.059998
"1638","2020-10-05",133.419998
"1639","2020-10-06",135.869995
"1640","2020-10-07",139.570007
"1641","2020-10-08",136.380005
"1642","2020-10-09",140.080002
"1643","2020-10-12",142.630005
"1644","2020-10-13",145.800003
"1645","2020-10-14",144.669998
"1646","2020-10-15",146.199997
"1647","2020-10-16",145.660004
"1648","2020-10-19",145.229996
"1649","2020-10-20",144.509995
"1650","2020-10-21",141.199997
"1651","2020-10-22",139.399994
"1652","2020-10-23",142.279999
"1653","2020-10-26",141.300003
"1654","2020-10-27",145.199997
"1655","2020-10-28",143.419998
"1656","2020-10-29",143.110001
"1657","2020-10-30",151.720001
"1658","2020-11-02",144.190002
"1659","2020-11-03",149.190002
"1660","2020-11-04",162.660004
"1661","2020-11-05",163.300003
"1662","2020-11-06",164.960007
"1663","2020-11-09",141.259995
"1664","2020-11-10",138.830002
"1665","2020-11-11",143.520004
"1666","2020-11-12",145.479996
"1667","2020-11-13",141.169998
"1668","2020-11-16",140.580002
"1669","2020-11-17",140.589996
"1670","2020-11-18",139.929993
"1671","2020-11-19",146.160004
"1672","2020-11-20",148.669998
"1673","2020-11-23",148.029999
"1674","2020-11-24",143.039993
"1675","2020-11-25",144.389999
"1676","2020-11-27",151.130005
