"","date","PETQ"
"601","2019-12-09",24.219999
"602","2019-12-10",23.66
"603","2019-12-11",24.6
"604","2019-12-12",24.559999
"605","2019-12-13",24.59
"606","2019-12-16",25.16
"607","2019-12-17",25
"608","2019-12-18",24.969999
"609","2019-12-19",25.075001
"610","2019-12-20",25.860001
"611","2019-12-23",25.65
"612","2019-12-24",25.959999
"613","2019-12-26",25.16
"614","2019-12-27",24.940001
"615","2019-12-30",24.6
"616","2019-12-31",25.049999
"617","2020-01-02",24.82
"618","2020-01-03",25.07
"619","2020-01-06",24.82
"620","2020-01-07",24.709999
"621","2020-01-08",24.35
"622","2020-01-09",24.59
"623","2020-01-10",25.52
"624","2020-01-13",27.280001
"625","2020-01-14",29.639999
"626","2020-01-15",30.5
"627","2020-01-16",31.26
"628","2020-01-17",30.74
"629","2020-01-21",29.48
"630","2020-01-22",30.299999
"631","2020-01-23",30.719999
"632","2020-01-24",30.879999
"633","2020-01-27",30.280001
"634","2020-01-28",30.299999
"635","2020-01-29",30.700001
"636","2020-01-30",30.709999
"637","2020-01-31",29.75
"638","2020-02-03",29.959999
"639","2020-02-04",30.85
"640","2020-02-05",31.129999
"641","2020-02-06",31.309999
"642","2020-02-07",31.549999
"643","2020-02-10",32.009998
"644","2020-02-11",33.209999
"645","2020-02-12",34.139999
"646","2020-02-13",34.279999
"647","2020-02-14",33.810001
"648","2020-02-18",33.970001
"649","2020-02-19",34.779999
"650","2020-02-20",34.939999
"651","2020-02-21",34.759998
"652","2020-02-24",33.450001
"653","2020-02-25",32.73
"654","2020-02-26",32.740002
"655","2020-02-27",31.809999
"656","2020-02-28",31.1
"657","2020-03-02",30.5
"658","2020-03-03",30.059999
"659","2020-03-04",30.26
"660","2020-03-05",29.07
"661","2020-03-06",28.559999
"662","2020-03-09",25.01
"663","2020-03-10",26.17
"664","2020-03-11",22.59
"665","2020-03-12",19.49
"666","2020-03-13",21.82
"667","2020-03-16",17.209999
"668","2020-03-17",18
"669","2020-03-18",16.59
"670","2020-03-19",21.24
"671","2020-03-20",17.93
"672","2020-03-23",18
"673","2020-03-24",20.459999
"674","2020-03-25",20.42
"675","2020-03-26",21.41
"676","2020-03-27",21.450001
"677","2020-03-30",23.280001
"678","2020-03-31",23.23
"679","2020-04-01",20.16
"680","2020-04-02",20.299999
"681","2020-04-03",20.58
"682","2020-04-06",23.889999
"683","2020-04-07",23.879999
"684","2020-04-08",25.219999
"685","2020-04-09",25.790001
"686","2020-04-13",23.85
"687","2020-04-14",24.92
"688","2020-04-15",23.049999
"689","2020-04-16",22.129999
"690","2020-04-17",23.360001
"691","2020-04-20",22.860001
"692","2020-04-21",22.35
"693","2020-04-22",22.84
"694","2020-04-23",23.1
"695","2020-04-24",24.41
"696","2020-04-27",27.290001
"697","2020-04-28",28.5
"698","2020-04-29",29.84
"699","2020-04-30",28.6
"700","2020-05-01",28.309999
"701","2020-05-04",27.75
"702","2020-05-05",29.16
"703","2020-05-06",28.4
"704","2020-05-07",28.35
"705","2020-05-08",26.75
"706","2020-05-11",26.02
"707","2020-05-12",28.52
"708","2020-05-13",27.129999
"709","2020-05-14",23.719999
"710","2020-05-15",25.709999
"711","2020-05-18",26.950001
"712","2020-05-19",27.02
"713","2020-05-20",27.42
"714","2020-05-21",28.559999
"715","2020-05-22",28.82
"716","2020-05-26",29.58
"717","2020-05-27",30.75
"718","2020-05-28",30.41
"719","2020-05-29",30.68
"720","2020-06-01",30.24
"721","2020-06-02",29.84
"722","2020-06-03",29.99
"723","2020-06-04",30.17
"724","2020-06-05",30.309999
"725","2020-06-08",33.09
"726","2020-06-09",30.58
"727","2020-06-10",31.48
"728","2020-06-11",30
"729","2020-06-12",29.950001
"730","2020-06-15",31.120001
"731","2020-06-16",30.84
"732","2020-06-17",32.68
"733","2020-06-18",32.209999
"734","2020-06-19",31.68
"735","2020-06-22",32.43
"736","2020-06-23",32.790001
"737","2020-06-24",33.959999
"738","2020-06-25",34.419998
"739","2020-06-26",34.240002
"740","2020-06-29",33.860001
"741","2020-06-30",34.84
"742","2020-07-01",34.900002
"743","2020-07-02",35.830002
"744","2020-07-06",34.630001
"745","2020-07-07",33.860001
"746","2020-07-08",33.419998
"747","2020-07-09",33.860001
"748","2020-07-10",34.939999
"749","2020-07-13",33.669998
"750","2020-07-14",34.66
"751","2020-07-15",34.830002
"752","2020-07-16",35.459999
"753","2020-07-17",36.630001
"754","2020-07-20",35.830002
"755","2020-07-21",35.82
"756","2020-07-22",35.68
"757","2020-07-23",36.220001
"758","2020-07-24",35.91
"759","2020-07-27",36.25
"760","2020-07-28",35.959999
"761","2020-07-29",36.099998
"762","2020-07-30",36.34
"763","2020-07-31",36.490002
"764","2020-08-03",37.169998
"765","2020-08-04",37.43
"766","2020-08-05",37.07
"767","2020-08-06",37.490002
"768","2020-08-07",31.535
"769","2020-08-10",30.885
"770","2020-08-11",29.33
"771","2020-08-12",29.6
"772","2020-08-13",29.57
"773","2020-08-14",29.67
"774","2020-08-17",31.110001
"775","2020-08-18",30.23
"776","2020-08-19",30.780001
"777","2020-08-20",31.24
"778","2020-08-21",30.9
"779","2020-08-24",31.26
"780","2020-08-25",31.959999
"781","2020-08-26",32.869999
"782","2020-08-27",33.98
"783","2020-08-28",35.049999
"784","2020-08-31",35.18
"785","2020-09-01",35.349998
"786","2020-09-02",34.709999
"787","2020-09-03",33.450001
"788","2020-09-04",32.735001
"789","2020-09-08",31.24
"790","2020-09-09",31.540001
"791","2020-09-10",31.450001
"792","2020-09-11",31.35
"793","2020-09-14",31.91
"794","2020-09-15",31.93
"795","2020-09-16",31.629999
"796","2020-09-17",31.309999
"797","2020-09-18",30.92
"798","2020-09-21",29.780001
"799","2020-09-22",29.040001
"800","2020-09-23",29.870001
"801","2020-09-24",30.860001
"802","2020-09-25",31.91
"803","2020-09-28",33.029999
"804","2020-09-29",32.779999
"805","2020-09-30",32.919998
"806","2020-10-01",32.48
"807","2020-10-02",32.98
"808","2020-10-05",33.709999
"809","2020-10-06",33.740002
"810","2020-10-07",34.540001
"811","2020-10-08",33.470001
"812","2020-10-09",33.18
"813","2020-10-12",32.810001
"814","2020-10-13",32.93
"815","2020-10-14",32.380001
"816","2020-10-15",32.580002
"817","2020-10-16",32.610001
"818","2020-10-19",31.98
"819","2020-10-20",31.84
"820","2020-10-21",31.049999
"821","2020-10-22",30.4
"822","2020-10-23",30.469999
"823","2020-10-26",29.51
"824","2020-10-27",29.504999
"825","2020-10-28",28.5
"826","2020-10-29",28.629999
"827","2020-10-30",28.559999
"828","2020-11-02",28.92
"829","2020-11-03",29.959999
"830","2020-11-04",30.66
"831","2020-11-05",30.66
"832","2020-11-06",25.82
"833","2020-11-09",25.83
"834","2020-11-10",24.99
"835","2020-11-11",26.35
"836","2020-11-12",26.290001
"837","2020-11-13",27.07
"838","2020-11-16",27.5
"839","2020-11-17",27.700001
"840","2020-11-18",27.5
"841","2020-11-19",28.200001
"842","2020-11-20",28.530001
"843","2020-11-23",29.49
"844","2020-11-24",29.85
"845","2020-11-25",29.110001
"846","2020-11-27",29.43
