"","date","CUBA"
"1002","2010-12-22",7.2
"1003","2010-12-23",7.17
"1004","2010-12-27",7.17
"1005","2010-12-28",7.16
"1006","2010-12-29",7.13
"1007","2010-12-30",7.03
"1008","2010-12-31",7.17
"1009","2011-01-03",7.2
"1010","2011-01-04",7.17
"1011","2011-01-05",7.24
"1012","2011-01-06",7.18
"1013","2011-01-07",7.23
"1014","2011-01-10",7.18
"1015","2011-01-11",7.25
"1016","2011-01-12",7.3
"1017","2011-01-13",7.31
"1018","2011-01-14",7.85
"1019","2011-01-18",7.55
"1020","2011-01-19",7.37
"1021","2011-01-20",7.3
"1022","2011-01-21",7.34
"1023","2011-01-24",7.29
"1024","2011-01-25",7.3
"1025","2011-01-26",7.33
"1026","2011-01-27",7.37
"1027","2011-01-28",7.26
"1028","2011-01-31",7.28
"1029","2011-02-01",7.37
"1030","2011-02-02",7.3
"1031","2011-02-03",7.41
"1032","2011-02-04",7.45
"1033","2011-02-07",7.47
"1034","2011-02-08",7.45
"1035","2011-02-09",7.33
"1036","2011-02-10",7.44
"1037","2011-02-11",7.38
"1038","2011-02-14",7.5
"1039","2011-02-15",7.42
"1040","2011-02-16",7.48
"1041","2011-02-17",7.55
"1042","2011-02-18",7.45
"1043","2011-02-22",7.32
"1044","2011-02-23",7.2
"1045","2011-02-24",7.1
"1046","2011-02-25",7.2
"1047","2011-02-28",7.2
"1048","2011-03-01",7.12
"1049","2011-03-02",7.13
"1050","2011-03-03",7.24
"1051","2011-03-04",7.22
"1052","2011-03-07",7.12
"1053","2011-03-08",7.2
"1054","2011-03-09",7.22
"1055","2011-03-10",7.09
"1056","2011-03-11",7.15
"1057","2011-03-14",7.13
"1058","2011-03-15",7.1
"1059","2011-03-16",7.1
"1060","2011-03-17",7.13
"1061","2011-03-18",7.1
"1062","2011-03-21",7.28
"1063","2011-03-22",7.3
"1064","2011-03-23",7.37
"1065","2011-03-24",7.31
"1066","2011-03-25",7.39
"1067","2011-03-28",7.29
"1068","2011-03-29",7.34
"1069","2011-03-30",7.39
"1070","2011-03-31",7.4
"1071","2011-04-01",7.45
"1072","2011-04-04",7.46
"1073","2011-04-05",7.51
"1074","2011-04-06",7.54
"1075","2011-04-07",7.48
"1076","2011-04-08",7.42
"1077","2011-04-11",7.35
"1078","2011-04-12",7.38
"1079","2011-04-13",7.25
"1080","2011-04-14",7.34
"1081","2011-04-15",7.35
"1082","2011-04-18",7.21
"1083","2011-04-19",7.32
"1084","2011-04-20",7.41
"1085","2011-04-21",7.43
"1086","2011-04-25",7.37
"1087","2011-04-26",7.48
"1088","2011-04-27",7.44
"1089","2011-04-28",7.45
"1090","2011-04-29",7.44
"1091","2011-05-02",7.44
"1092","2011-05-03",7.31
"1093","2011-05-04",7.28
"1094","2011-05-05",7.21
"1095","2011-05-06",7.24
"1096","2011-05-09",7.29
"1097","2011-05-10",7.39
"1098","2011-05-11",7.35
"1099","2011-05-12",7.35
"1100","2011-05-13",7.3
"1101","2011-05-16",7.34
"1102","2011-05-17",7.25
"1103","2011-05-18",7.34
"1104","2011-05-19",7.34
"1105","2011-05-20",7.28
"1106","2011-05-23",7.3
"1107","2011-05-24",7.22
"1108","2011-05-25",7.28
"1109","2011-05-26",7.26
"1110","2011-05-27",7.24
"1111","2011-05-31",7.34
"1112","2011-06-01",7.24
"1113","2011-06-02",7.19
"1114","2011-06-03",7.11
"1115","2011-06-06",7.02
"1116","2011-06-07",7.07
"1117","2011-06-08",6.98
"1118","2011-06-09",7.13
"1119","2011-06-10",6.96
"1120","2011-06-13",6.95
"1121","2011-06-14",7.03
"1122","2011-06-15",6.92
"1123","2011-06-16",6.9
"1124","2011-06-17",6.89
"1125","2011-06-20",6.86
"1126","2011-06-21",7.03
"1127","2011-06-22",7.03
"1128","2011-06-23",7.1
"1129","2011-06-24",6.91
"1130","2011-06-27",7.04
"1131","2011-06-28",7.01
"1132","2011-06-29",7.08
"1133","2011-06-30",7.14
"1134","2011-07-01",7.27
"1135","2011-07-05",7.21
"1136","2011-07-06",7.21
"1137","2011-07-07",7.25
"1138","2011-07-08",7.24
"1139","2011-07-11",7.06
"1140","2011-07-12",7.06
"1141","2011-07-13",7.11
"1142","2011-07-14",7.03
"1143","2011-07-15",7.04
"1144","2011-07-18",6.98
"1145","2011-07-19",7.06
"1146","2011-07-20",7.08
"1147","2011-07-21",7.17
"1148","2011-07-22",7.17
"1149","2011-07-25",7.09
"1150","2011-07-26",7.04
"1151","2011-07-27",6.88
"1152","2011-07-28",6.86
"1153","2011-07-29",6.74
"1154","2011-08-01",6.82
"1155","2011-08-02",6.66
"1156","2011-08-03",6.64
"1157","2011-08-04",6.49
"1158","2011-08-05",6.36
"1159","2011-08-08",5.92
"1160","2011-08-09",6
"1161","2011-08-10",6
"1162","2011-08-11",6.34
"1163","2011-08-12",6.47
"1164","2011-08-15",6.53
"1165","2011-08-16",6.51
"1166","2011-08-17",6.5
"1167","2011-08-18",6.27
"1168","2011-08-19",6.19
"1169","2011-08-22",6.16
"1170","2011-08-23",6.25
"1171","2011-08-24",6.48
"1172","2011-08-25",6.3
"1173","2011-08-26",6.31
"1174","2011-08-29",6.44
"1175","2011-08-30",6.41
"1176","2011-08-31",6.65
"1177","2011-09-01",6.59
"1178","2011-09-02",6.47
"1179","2011-09-06",6.38
"1180","2011-09-07",6.57
"1181","2011-09-08",6.63
"1182","2011-09-09",6.38
"1183","2011-09-12",6.35
"1184","2011-09-13",6.45
"1185","2011-09-14",6.52
"1186","2011-09-15",6.52
"1187","2011-09-16",6.46
"1188","2011-09-19",6.38
"1189","2011-09-20",6.46
"1190","2011-09-21",6.39
"1191","2011-09-22",6.12
"1192","2011-09-23",6.14
"1193","2011-09-26",6.12
"1194","2011-09-27",6.21
"1195","2011-09-28",6.31
"1196","2011-09-29",6.15
"1197","2011-09-30",6.06
"1198","2011-10-03",5.79
"1199","2011-10-04",5.62
"1200","2011-10-05",5.87
"1201","2011-10-06",5.91
"1202","2011-10-07",5.98
"1203","2011-10-10",6.17
"1204","2011-10-11",6.16
"1205","2011-10-12",6.31
"1206","2011-10-13",6.3
"1207","2011-10-14",6.46
"1208","2011-10-17",6.29
"1209","2011-10-18",6.42
"1210","2011-10-19",6.29
"1211","2011-10-20",6.29
"1212","2011-10-21",6.5
"1213","2011-10-24",6.6
"1214","2011-10-25",6.55
"1215","2011-10-26",6.7
"1216","2011-10-27",6.87
"1217","2011-10-28",6.97
"1218","2011-10-31",6.75
"1219","2011-11-01",6.56
"1220","2011-11-02",6.55
"1221","2011-11-03",6.62
"1222","2011-11-04",6.78
"1223","2011-11-07",6.75
"1224","2011-11-08",6.75
"1225","2011-11-09",6.45
"1226","2011-11-10",6.57
"1227","2011-11-11",6.81
"1228","2011-11-14",6.78
"1229","2011-11-15",6.78
"1230","2011-11-16",6.78
"1231","2011-11-17",6.62
"1232","2011-11-18",6.58
"1233","2011-11-21",6.23
"1234","2011-11-22",6.15
"1235","2011-11-23",6.15
"1236","2011-11-25",6.2
"1237","2011-11-28",6.2
"1238","2011-11-29",6.17
"1239","2011-11-30",6.36
"1240","2011-12-01",6.49
"1241","2011-12-02",6.53
"1242","2011-12-05",6.6
"1243","2011-12-06",6.73
"1244","2011-12-07",6.67
"1245","2011-12-08",6.67
"1246","2011-12-09",6.66
"1247","2011-12-12",6.36
"1248","2011-12-13",6.22
"1249","2011-12-14",6.15
"1250","2011-12-15",6.15
"1251","2011-12-16",6.29
"1252","2011-12-19",6.22
"1253","2011-12-20",6.28
"1254","2011-12-21",6.35
"1255","2011-12-22",6.38
"1256","2011-12-23",6.5
"1257","2011-12-27",6.45
"1258","2011-12-28",6.37
"1259","2011-12-29",6.35
"1260","2011-12-30",6.42
"1261","2012-01-03",6.48
"1262","2012-01-04",6.49
"1263","2012-01-05",6.49
"1264","2012-01-06",6.55
"1265","2012-01-09",6.55
"1266","2012-01-10",6.69
"1267","2012-01-11",6.57
"1268","2012-01-12",6.62
"1269","2012-01-13",6.6
"1270","2012-01-17",6.62
"1271","2012-01-18",6.6
"1272","2012-01-19",6.64
"1273","2012-01-20",6.61
"1274","2012-01-23",6.67
"1275","2012-01-24",6.61
"1276","2012-01-25",6.64
"1277","2012-01-26",6.71
"1278","2012-01-27",6.69
"1279","2012-01-30",6.57
"1280","2012-01-31",6.61
"1281","2012-02-01",6.74
"1282","2012-02-02",6.75
"1283","2012-02-03",6.88
"1284","2012-02-06",6.85
"1285","2012-02-07",6.84
"1286","2012-02-08",6.81
"1287","2012-02-09",7.02
"1288","2012-02-10",7
"1289","2012-02-13",6.95
"1290","2012-02-14",6.95
"1291","2012-02-15",7
"1292","2012-02-16",7.02
"1293","2012-02-17",7.04
"1294","2012-02-21",6.94
"1295","2012-02-22",6.98
"1296","2012-02-23",6.93
"1297","2012-02-24",6.94
"1298","2012-02-27",6.84
"1299","2012-02-28",6.82
"1300","2012-02-29",6.9
"1301","2012-03-01",6.97
"1302","2012-03-02",6.97
"1303","2012-03-05",6.86
"1304","2012-03-06",6.75
"1305","2012-03-07",6.8
"1306","2012-03-08",6.88
"1307","2012-03-09",6.9
"1308","2012-03-12",6.9
"1309","2012-03-13",7.01
"1310","2012-03-14",6.98
"1311","2012-03-15",7.1
"1312","2012-03-16",7.07
"1313","2012-03-19",7.07
"1314","2012-03-20",7.09
"1315","2012-03-21",7.12
"1316","2012-03-22",7.06
"1317","2012-03-23",7.07
"1318","2012-03-26",7.5
"1319","2012-03-27",7.4
"1320","2012-03-28",7.43
"1321","2012-03-29",7.42
"1322","2012-03-30",7.34
"1323","2012-04-02",7.46
"1324","2012-04-03",7.45
"1325","2012-04-04",7.36
"1326","2012-04-05",7.39
"1327","2012-04-09",7.34
"1328","2012-04-10",7.28
"1329","2012-04-11",7.25
"1330","2012-04-12",7.32
"1331","2012-04-13",7.37
"1332","2012-04-16",7.25
"1333","2012-04-17",7.33
"1334","2012-04-18",7.32
"1335","2012-04-19",7.25
"1336","2012-04-20",7.2
"1337","2012-04-23",7.21
"1338","2012-04-24",7.2
"1339","2012-04-25",7.25
"1340","2012-04-26",7.28
"1341","2012-04-27",7.25
"1342","2012-04-30",7.24
"1343","2012-05-01",7.3
"1344","2012-05-02",7.29
"1345","2012-05-03",7.22
"1346","2012-05-04",7.2
"1347","2012-05-07",7.18
"1348","2012-05-08",7.15
"1349","2012-05-09",7.09
"1350","2012-05-10",7.15
"1351","2012-05-11",7.11
"1352","2012-05-14",7.06
"1353","2012-05-15",7.02
"1354","2012-05-16",7.02
"1355","2012-05-17",6.97
"1356","2012-05-18",6.81
"1357","2012-05-21",6.9
"1358","2012-05-22",6.93
"1359","2012-05-23",6.93
"1360","2012-05-24",6.83
"1361","2012-05-25",6.84
"1362","2012-05-29",6.98
"1363","2012-05-30",6.87
"1364","2012-05-31",6.82
"1365","2012-06-01",6.62
"1366","2012-06-04",6.55
"1367","2012-06-05",6.7
"1368","2012-06-06",6.82
"1369","2012-06-07",6.83
"1370","2012-06-08",6.88
"1371","2012-06-11",6.78
"1372","2012-06-12",6.85
"1373","2012-06-13",6.89
"1374","2012-06-14",6.9
"1375","2012-06-15",6.97
"1376","2012-06-18",6.87
"1377","2012-06-19",7
"1378","2012-06-20",6.99
"1379","2012-06-21",6.9
"1380","2012-06-22",6.92
"1381","2012-06-25",6.75
"1382","2012-06-26",6.84
"1383","2012-06-27",6.88
"1384","2012-06-28",6.89
"1385","2012-06-29",6.97
"1386","2012-07-02",6.97
"1387","2012-07-03",7.04
"1388","2012-07-05",7.04
"1389","2012-07-06",6.95
"1390","2012-07-09",7
"1391","2012-07-10",6.94
"1392","2012-07-11",6.98
"1393","2012-07-12",6.95
"1394","2012-07-13",7
"1395","2012-07-16",6.96
"1396","2012-07-17",7
"1397","2012-07-18",7.07
"1398","2012-07-19",6.95
"1399","2012-07-20",6.84
"1400","2012-07-23",6.85
"1401","2012-07-24",6.82
"1402","2012-07-25",6.82
"1403","2012-07-26",7.02
"1404","2012-07-27",7.05
"1405","2012-07-30",7.02
"1406","2012-07-31",6.95
"1407","2012-08-01",6.86
"1408","2012-08-02",6.82
"1409","2012-08-03",7
"1410","2012-08-06",7.01
"1411","2012-08-07",7.02
"1412","2012-08-08",7.04
"1413","2012-08-09",7.04
"1414","2012-08-10",7.03
"1415","2012-08-13",7.02
"1416","2012-08-14",7.03
"1417","2012-08-15",7
"1418","2012-08-16",7.02
"1419","2012-08-17",7.05
"1420","2012-08-20",7.06
"1421","2012-08-21",7.03
"1422","2012-08-22",7.04
"1423","2012-08-23",6.99
"1424","2012-08-24",7
"1425","2012-08-27",6.97
"1426","2012-08-28",7
"1427","2012-08-29",6.99
"1428","2012-08-30",6.85
"1429","2012-08-31",6.92
"1430","2012-09-04",7.06
"1431","2012-09-05",7.05
"1432","2012-09-06",7.15
"1433","2012-09-07",7.2
"1434","2012-09-10",7.23
"1435","2012-09-11",7.17
"1436","2012-09-12",7.24
"1437","2012-09-13",7.28
"1438","2012-09-14",7.39
"1439","2012-09-17",7.39
"1440","2012-09-18",7.39
"1441","2012-09-19",7.44
"1442","2012-09-20",7.44
"1443","2012-09-21",7.42
"1444","2012-09-24",7.39
"1445","2012-09-25",7.32
"1446","2012-09-26",7.28
"1447","2012-09-27",7.34
"1448","2012-09-28",7.3
"1449","2012-10-01",7.34
"1450","2012-10-02",7.32
"1451","2012-10-03",7.35
"1452","2012-10-04",7.38
"1453","2012-10-05",7.45
"1454","2012-10-08",7.55
"1455","2012-10-09",7.51
"1456","2012-10-10",7.4
"1457","2012-10-11",7.46
"1458","2012-10-12",7.44
"1459","2012-10-15",7.51
"1460","2012-10-16",7.65
"1461","2012-10-17",7.8
"1462","2012-10-18",7.72
"1463","2012-10-19",7.81
"1464","2012-10-22",7.8
"1465","2012-10-23",7.57
"1466","2012-10-24",7.68
"1467","2012-10-25",7.69
"1468","2012-10-26",7.69
"1469","2012-10-31",7.46
"1470","2012-11-01",7.66
"1471","2012-11-02",7.54
"1472","2012-11-05",7.57
"1473","2012-11-06",7.67
"1474","2012-11-07",7.48
"1475","2012-11-08",7.43
"1476","2012-11-09",7.39
"1477","2012-11-12",7.4
"1478","2012-11-13",7.41
"1479","2012-11-14",7.35
"1480","2012-11-15",7.27
"1481","2012-11-16",7.28
"1482","2012-11-19",7.38
"1483","2012-11-20",7.36
"1484","2012-11-21",7.36
"1485","2012-11-23",7.47
"1486","2012-11-26",7.39
"1487","2012-11-27",7.39
"1488","2012-11-28",7.46
"1489","2012-11-29",7.55
"1490","2012-11-30",7.47
"1491","2012-12-03",7.5
"1492","2012-12-04",7.52
"1493","2012-12-05",7.56
"1494","2012-12-06",7.54
"1495","2012-12-07",7.53
"1496","2012-12-10",7.51
"1497","2012-12-11",7.56
"1498","2012-12-12",7.57
"1499","2012-12-13",7.58
"1500","2012-12-14",7.44
"1501","2012-12-17",7.5
"1502","2012-12-18",7.65
"1503","2012-12-19",7.59
"1504","2012-12-20",7.61
"1505","2012-12-21",7.56
"1506","2012-12-24",7.59
"1507","2012-12-26",7.57
"1508","2012-12-27",7.54
"1509","2012-12-28",7.45
"1510","2012-12-31",7.64
"1511","2013-01-02",7.95
"1512","2013-01-03",7.97
"1513","2013-01-04",8.09
"1514","2013-01-07",7.96
"1515","2013-01-08",7.94
"1516","2013-01-09",8.03
"1517","2013-01-10",8.12
"1518","2013-01-11",8.1
"1519","2013-01-14",8.22
"1520","2013-01-15",8.32
"1521","2013-01-16",8.25
"1522","2013-01-17",8.4
"1523","2013-01-18",8.38
"1524","2013-01-22",8.35
"1525","2013-01-23",8.53
"1526","2013-01-24",8.56
"1527","2013-01-25",8.62
"1528","2013-01-28",8.73
"1529","2013-01-29",8.71
"1530","2013-01-30",8.72
"1531","2013-01-31",8.85
"1532","2013-02-01",8.98
"1533","2013-02-04",9
"1534","2013-02-05",8.89
"1535","2013-02-06",8.69
"1536","2013-02-07",8.82
"1537","2013-02-08",8.93
"1538","2013-02-11",8.88
"1539","2013-02-12",8.86
"1540","2013-02-13",8.84
"1541","2013-02-14",8.87
"1542","2013-02-15",8.83
"1543","2013-02-19",8.82
"1544","2013-02-20",8.73
"1545","2013-02-21",8.65
"1546","2013-02-22",8.83
"1547","2013-02-25",8.65
"1548","2013-02-26",8.69
"1549","2013-02-27",8.74
"1550","2013-02-28",8.8
"1551","2013-03-01",8.8
"1552","2013-03-04",8.8
"1553","2013-03-05",8.87
"1554","2013-03-06",8.68
"1555","2013-03-07",8.81
"1556","2013-03-08",8.82
"1557","2013-03-11",8.73
"1558","2013-03-12",8.74
"1559","2013-03-13",8.95
"1560","2013-03-14",9.17
"1561","2013-03-15",9.09
"1562","2013-03-18",9.05
"1563","2013-03-19",9.03
"1564","2013-03-20",9.03
"1565","2013-03-21",9.02
"1566","2013-03-22",8.98
"1567","2013-03-25",8.96
"1568","2013-03-26",9
"1569","2013-03-27",9
"1570","2013-03-28",9.05
"1571","2013-04-01",8.99
"1572","2013-04-02",8.88
"1573","2013-04-03",8.8
"1574","2013-04-04",8.71
"1575","2013-04-05",8.87
"1576","2013-04-08",8.99
"1577","2013-04-09",8.95
"1578","2013-04-10",8.99
"1579","2013-04-11",9.03
"1580","2013-04-12",9.03
"1581","2013-04-15",8.77
"1582","2013-04-16",8.65
"1583","2013-04-17",8.57
"1584","2013-04-18",8.38
"1585","2013-04-19",8.67
"1586","2013-04-22",8.65
"1587","2013-04-23",8.8
"1588","2013-04-24",8.76
"1589","2013-04-25",8.85
"1590","2013-04-26",8.78
"1591","2013-04-29",8.86
"1592","2013-04-30",8.88
"1593","2013-05-01",8.84
"1594","2013-05-02",8.88
"1595","2013-05-03",9
"1596","2013-05-06",8.86
"1597","2013-05-07",8.98
"1598","2013-05-08",9.04
"1599","2013-05-09",8.98
"1600","2013-05-10",8.98
"1601","2013-05-13",8.99
"1602","2013-05-14",9.05
"1603","2013-05-15",9.07
"1604","2013-05-16",8.98
"1605","2013-05-17",9.1
"1606","2013-05-20",9.12
"1607","2013-05-21",9.23
"1608","2013-05-22",9.08
"1609","2013-05-23",9.03
"1610","2013-05-24",8.92
"1611","2013-05-28",8.87
"1612","2013-05-29",8.9
"1613","2013-05-30",8.97
"1614","2013-05-31",8.88
"1615","2013-06-03",8.8
"1616","2013-06-04",8.77
"1617","2013-06-05",8.59
"1618","2013-06-06",8.55
"1619","2013-06-07",8.61
"1620","2013-06-10",8.61
"1621","2013-06-11",8.73
"1622","2013-06-12",8.73
"1623","2013-06-13",8.54
"1624","2013-06-14",8.54
"1625","2013-06-17",8.57
"1626","2013-06-18",8.66
"1627","2013-06-19",8.65
"1628","2013-06-20",8.51
"1629","2013-06-21",8.44
"1630","2013-06-24",8.24
"1631","2013-06-25",8.32
"1632","2013-06-26",8.48
"1633","2013-06-27",8.55
"1634","2013-06-28",8.51
"1635","2013-07-01",8.55
"1636","2013-07-02",8.58
"1637","2013-07-03",8.5
"1638","2013-07-05",8.51
"1639","2013-07-08",8.52
"1640","2013-07-09",8.66
"1641","2013-07-10",8.63
"1642","2013-07-11",8.72
"1643","2013-07-12",8.88
"1644","2013-07-15",8.88
"1645","2013-07-16",8.79
"1646","2013-07-17",8.82
"1647","2013-07-18",8.98
"1648","2013-07-19",8.98
"1649","2013-07-22",8.97
"1650","2013-07-23",8.89
"1651","2013-07-24",8.78
"1652","2013-07-25",8.85
"1653","2013-07-26",8.87
"1654","2013-07-29",8.74
"1655","2013-07-30",8.75
"1656","2013-07-31",8.71
"1657","2013-08-01",8.86
"1658","2013-08-02",8.9
"1659","2013-08-05",8.94
"1660","2013-08-06",8.87
"1661","2013-08-07",8.86
"1662","2013-08-08",8.88
"1663","2013-08-09",8.78
"1664","2013-08-12",8.82
"1665","2013-08-13",8.86
"1666","2013-08-14",8.81
"1667","2013-08-15",8.72
"1668","2013-08-16",8.72
"1669","2013-08-19",8.7
"1670","2013-08-20",8.85
"1671","2013-08-21",8.81
"1672","2013-08-22",8.82
"1673","2013-08-23",8.82
"1674","2013-08-26",8.82
"1675","2013-08-27",8.74
"1676","2013-08-28",8.65
"1677","2013-08-29",8.7
"1678","2013-08-30",8.7
"1679","2013-09-03",8.71
"1680","2013-09-04",8.69
"1681","2013-09-05",8.75
"1682","2013-09-06",8.88
"1683","2013-09-09",8.89
"1684","2013-09-10",8.89
"1685","2013-09-11",8.9
"1686","2013-09-12",8.94
"1687","2013-09-13",8.93
"1688","2013-09-16",8.95
"1689","2013-09-17",8.93
"1690","2013-09-18",8.98
"1691","2013-09-19",8.97
"1692","2013-09-20",8.84
"1693","2013-09-23",8.89
"1694","2013-09-24",8.88
"1695","2013-09-25",8.75
"1696","2013-09-26",8.83
"1697","2013-09-27",8.76
"1698","2013-09-30",8.77
"1699","2013-10-01",8.82
"1700","2013-10-02",8.78
"1701","2013-10-03",8.73
"1702","2013-10-04",8.8
"1703","2013-10-07",8.79
"1704","2013-10-08",8.61
"1705","2013-10-09",8.65
"1706","2013-10-10",8.82
"1707","2013-10-11",8.76
"1708","2013-10-14",8.85
"1709","2013-10-15",8.73
"1710","2013-10-16",8.82
"1711","2013-10-17",8.94
"1712","2013-10-18",8.69
"1713","2013-10-21",8.89
"1714","2013-10-22",8.92
"1715","2013-10-23",8.84
"1716","2013-10-24",8.9
"1717","2013-10-25",8.91
"1718","2013-10-28",8.91
"1719","2013-10-29",8.91
"1720","2013-10-30",8.89
"1721","2013-10-31",8.87
"1722","2013-11-01",8.84
"1723","2013-11-04",8.85
"1724","2013-11-05",8.84
"1725","2013-11-06",8.85
"1726","2013-11-07",8.67
"1727","2013-11-08",8.68
"1728","2013-11-11",8.83
"1729","2013-11-12",8.8
"1730","2013-11-13",8.79
"1731","2013-11-14",8.77
"1732","2013-11-15",8.89
"1733","2013-11-18",8.92
"1734","2013-11-19",8.9
"1735","2013-11-20",8.97
"1736","2013-11-21",8.96
"1737","2013-11-22",8.97
"1738","2013-11-25",8.89
"1739","2013-11-26",8.94
"1740","2013-11-27",8.88
"1741","2013-11-29",8.96
"1742","2013-12-02",8.94
"1743","2013-12-03",8.93
"1744","2013-12-04",7.85
"1745","2013-12-05",7.85
"1746","2013-12-06",7.83
"1747","2013-12-09",7.78
"1748","2013-12-10",7.8
"1749","2013-12-11",7.69
"1750","2013-12-12",7.73
"1751","2013-12-13",7.73
"1752","2013-12-16",7.77
"1753","2013-12-17",7.76
"1754","2013-12-18",7.84
"1755","2013-12-19",7.92
"1756","2013-12-20",7.94
"1757","2013-12-23",7.99
"1758","2013-12-24",8.01
"1759","2013-12-26",8.01
"1760","2013-12-27",8.01
"1761","2013-12-30",8.05
"1762","2013-12-31",8.05
"1763","2014-01-02",8.08
"1764","2014-01-03",8.09
"1765","2014-01-06",8.04
"1766","2014-01-07",8.13
"1767","2014-01-08",8.26
"1768","2014-01-09",8.21
"1769","2014-01-10",8.25
"1770","2014-01-13",8.19
"1771","2014-01-14",8.2
"1772","2014-01-15",8.17
"1773","2014-01-16",8.21
"1774","2014-01-17",8.29
"1775","2014-01-21",8.22
"1776","2014-01-22",8.2
"1777","2014-01-23",8.12
"1778","2014-01-24",7.89
"1779","2014-01-27",8
"1780","2014-01-28",8.04
"1781","2014-01-29",7.96
"1782","2014-01-30",8.01
"1783","2014-01-31",8.09
"1784","2014-02-03",8.09
"1785","2014-02-04",7.82
"1786","2014-02-05",7.8
"1787","2014-02-06",7.79
"1788","2014-02-07",7.8
"1789","2014-02-10",7.78
"1790","2014-02-11",7.98
"1791","2014-02-12",7.99
"1792","2014-02-13",8.05
"1793","2014-02-14",8.06
"1794","2014-02-18",8.1
"1795","2014-02-19",7.82
"1796","2014-02-20",8.04
"1797","2014-02-21",8.1
"1798","2014-02-24",8.12
"1799","2014-02-25",7.95
"1800","2014-02-26",7.96
"1801","2014-02-27",7.97
"1802","2014-02-28",7.98
"1803","2014-03-03",7.87
"1804","2014-03-04",8.01
"1805","2014-03-05",8
"1806","2014-03-06",7.97
"1807","2014-03-07",7.97
"1808","2014-03-10",7.94
"1809","2014-03-11",7.9
"1810","2014-03-12",7.88
"1811","2014-03-13",7.84
"1812","2014-03-14",7.87
"1813","2014-03-17",7.92
"1814","2014-03-18",7.99
"1815","2014-03-19",8.05
"1816","2014-03-20",8.05
"1817","2014-03-21",8.1
"1818","2014-03-24",8.05
"1819","2014-03-25",8.05
"1820","2014-03-26",8.16
"1821","2014-03-27",8.08
"1822","2014-03-28",8.16
"1823","2014-03-31",8.17
"1824","2014-04-01",8.17
"1825","2014-04-02",8.21
"1826","2014-04-03",8.24
"1827","2014-04-04",8.24
"1828","2014-04-07",8.1
"1829","2014-04-08",8.06
"1830","2014-04-09",8.17
"1831","2014-04-10",8
"1832","2014-04-11",7.99
"1833","2014-04-14",7.97
"1834","2014-04-15",7.98
"1835","2014-04-16",8.03
"1836","2014-04-17",8.04
"1837","2014-04-21",8.06
"1838","2014-04-22",8.1
"1839","2014-04-23",8.12
"1840","2014-04-24",8.06
"1841","2014-04-25",8.04
"1842","2014-04-28",8.07
"1843","2014-04-29",8.1
"1844","2014-04-30",8.02
"1845","2014-05-01",8.12
"1846","2014-05-02",8.1
"1847","2014-05-05",8.06
"1848","2014-05-06",8.14
"1849","2014-05-07",8.09
"1850","2014-05-08",8.03
"1851","2014-05-09",8.08
"1852","2014-05-12",8.16
"1853","2014-05-13",8.15
"1854","2014-05-14",8.09
"1855","2014-05-15",8.01
"1856","2014-05-16",8
"1857","2014-05-19",8
"1858","2014-05-20",8
"1859","2014-05-21",8.08
"1860","2014-05-22",8.15
"1861","2014-05-23",8.31
"1862","2014-05-27",8.19
"1863","2014-05-28",8.2
"1864","2014-05-29",8.25
"1865","2014-05-30",8.29
"1866","2014-06-02",8.21
"1867","2014-06-03",8.23
"1868","2014-06-04",8.17
"1869","2014-06-05",8.15
"1870","2014-06-06",8.16
"1871","2014-06-09",8.14
"1872","2014-06-10",8.14
"1873","2014-06-11",8.18
"1874","2014-06-12",8.07
"1875","2014-06-13",8.04
"1876","2014-06-16",8.06
"1877","2014-06-17",8.09
"1878","2014-06-18",8.09
"1879","2014-06-19",8.11
"1880","2014-06-20",8.11
"1881","2014-06-23",8.15
"1882","2014-06-24",8.1
"1883","2014-06-25",8.13
"1884","2014-06-26",8.09
"1885","2014-06-27",8.15
"1886","2014-06-30",8.15
"1887","2014-07-01",8.24
"1888","2014-07-02",8.17
"1889","2014-07-03",8.2
"1890","2014-07-07",8.22
"1891","2014-07-08",8.11
"1892","2014-07-09",8.11
"1893","2014-07-10",8.09
"1894","2014-07-11",8.12
"1895","2014-07-14",8.16
"1896","2014-07-15",8.14
"1897","2014-07-16",8.15
"1898","2014-07-17",8.14
"1899","2014-07-18",8.15
"1900","2014-07-21",8.11
"1901","2014-07-22",8.17
"1902","2014-07-23",8.16
"1903","2014-07-24",8.21
"1904","2014-07-25",8.2
"1905","2014-07-28",8.13
"1906","2014-07-29",8.14
"1907","2014-07-30",8.15
"1908","2014-07-31",8.04
"1909","2014-08-01",8.02
"1910","2014-08-04",8.02
"1911","2014-08-05",8.09
"1912","2014-08-06",7.99
"1913","2014-08-07",7.98
"1914","2014-08-08",8.02
"1915","2014-08-11",8
"1916","2014-08-12",7.99
"1917","2014-08-13",7.99
"1918","2014-08-14",8.06
"1919","2014-08-15",8.05
"1920","2014-08-18",8.13
"1921","2014-08-19",8.15
"1922","2014-08-20",8.12
"1923","2014-08-21",8.14
"1924","2014-08-22",8.15
"1925","2014-08-25",8.21
"1926","2014-08-26",8.15
"1927","2014-08-27",8.26
"1928","2014-08-28",8.14
"1929","2014-08-29",8.22
"1930","2014-09-02",8.27
"1931","2014-09-03",8.24
"1932","2014-09-04",8.29
"1933","2014-09-05",8.33
"1934","2014-09-08",8.33
"1935","2014-09-09",8.3
"1936","2014-09-10",8.23
