"","date","OSN"
"1003","2014-12-15",2.34
"1004","2014-12-16",2.37
"1005","2014-12-17",2.43
"1006","2014-12-18",2.25
"1007","2014-12-19",2.34
"1008","2014-12-22",2.31
"1009","2014-12-23",2.67
"1010","2014-12-24",2.94
"1011","2014-12-26",2.91
"1012","2014-12-29",2.13
"1013","2014-12-30",2.22
"1014","2014-12-31",2.46
"1015","2015-01-02",2.4
"1016","2015-01-05",2.16
"1017","2015-01-06",2.19
"1018","2015-01-07",2.19
"1019","2015-01-08",2.19
"1020","2015-01-09",2.19
"1021","2015-01-12",2.19
"1022","2015-01-13",2.16
"1023","2015-01-14",2.1
"1024","2015-01-15",2.07
"1025","2015-01-16",1.98
"1026","2015-01-20",1.89
"1027","2015-01-21",1.95
"1028","2015-01-22",1.98
"1029","2015-01-23",2.13
"1030","2015-01-26",2.01
"1031","2015-01-27",2.01
"1032","2015-01-28",1.89
"1033","2015-01-29",1.95
"1034","2015-01-30",2.1
"1035","2015-02-02",2.1
"1036","2015-02-03",2.22
"1037","2015-02-04",2.19
"1038","2015-02-05",2.13
"1039","2015-02-06",2.16
"1040","2015-02-09",2.13
"1041","2015-02-10",2.16
"1042","2015-02-11",2.01
"1043","2015-02-12",2.34
"1044","2015-02-13",2.1
"1045","2015-02-17",2.1
"1046","2015-02-18",2.25
"1047","2015-02-19",2.28
"1048","2015-02-20",2.25
"1049","2015-02-23",2.13
"1050","2015-02-24",2.25
"1051","2015-02-25",2.1
"1052","2015-02-26",2.19
"1053","2015-02-27",2.16
"1054","2015-03-02",2.1
"1055","2015-03-03",2.1
"1056","2015-03-04",2.1
"1057","2015-03-05",2.1
"1058","2015-03-06",2.04
"1059","2015-03-09",2.1
"1060","2015-03-10",2.04
"1061","2015-03-11",2.07
"1062","2015-03-12",2.1
"1063","2015-03-13",2.1
"1064","2015-03-16",2.1
"1065","2015-03-17",2.04
"1066","2015-03-18",2.04
"1067","2015-03-19",2.07
"1068","2015-03-20",2.01
"1069","2015-03-23",2.01
"1070","2015-03-24",2.01
"1071","2015-03-25",1.92
"1072","2015-03-26",1.92
"1073","2015-03-27",1.95
"1074","2015-03-30",2.01
"1075","2015-03-31",2.04
"1076","2015-04-01",1.89
"1077","2015-04-02",1.95
"1078","2015-04-06",1.92
"1079","2015-04-07",1.92
"1080","2015-04-08",2.01
"1081","2015-04-09",2.22
"1082","2015-04-10",2.31
"1083","2015-04-13",2.37
"1084","2015-04-14",2.22
"1085","2015-04-15",2.43
"1086","2015-04-16",2.34
"1087","2015-04-17",2.52
"1088","2015-04-20",2.4
"1089","2015-04-21",2.1
"1090","2015-04-22",2.1
"1091","2015-04-23",2.19
"1092","2015-04-24",2.1
"1093","2015-04-27",2.19
"1094","2015-04-28",2.13
"1095","2015-04-29",2.1
"1096","2015-04-30",2.04
"1097","2015-05-01",2.01
"1098","2015-05-04",2.01
"1099","2015-05-05",1.95
"1100","2015-05-06",2.1
"1101","2015-05-07",2.07
"1102","2015-05-08",2.1
"1103","2015-05-11",2.1
"1104","2015-05-12",2.1
"1105","2015-05-13",2.1
"1106","2015-05-14",2.1
"1107","2015-05-15",2.07
"1108","2015-05-18",1.98
"1109","2015-05-19",2.01
"1110","2015-05-20",2.1
"1111","2015-05-21",2.1
"1112","2015-05-22",2.01
"1113","2015-05-26",2.28
"1114","2015-05-27",2.25
"1115","2015-05-28",2.16
"1116","2015-05-29",2.34
"1117","2015-06-01",2.37
"1118","2015-06-02",2.73
"1119","2015-06-03",2.79
"1120","2015-06-04",2.94
"1121","2015-06-05",2.67
"1122","2015-06-08",2.64
"1123","2015-06-09",2.76
"1124","2015-06-10",2.67
"1125","2015-06-11",2.85
"1126","2015-06-12",2.85
"1127","2015-06-15",2.7
"1128","2015-06-16",2.82
"1129","2015-06-17",2.82
"1130","2015-06-18",2.82
"1131","2015-06-19",2.67
"1132","2015-06-22",2.67
"1133","2015-06-23",2.88
"1134","2015-06-24",2.67
"1135","2015-06-25",2.61
"1136","2015-06-26",2.73
"1137","2015-06-29",2.7
"1138","2015-06-30",2.94
"1139","2015-07-01",3.24
"1140","2015-07-02",3.12
"1141","2015-07-06",3
"1142","2015-07-07",3
"1143","2015-07-08",3.03
"1144","2015-07-09",3
"1145","2015-07-10",3.03
"1146","2015-07-13",3.06
"1147","2015-07-14",3.03
"1148","2015-07-15",3.03
"1149","2015-07-16",3.06
"1150","2015-07-17",3.06
"1151","2015-07-20",3.06
"1152","2015-07-21",3.03
"1153","2015-07-22",3.06
"1154","2015-07-23",3
"1155","2015-07-24",3.06
"1156","2015-07-27",3.21
"1157","2015-07-28",3.3
"1158","2015-07-29",3.21
"1159","2015-07-30",3.06
"1160","2015-07-31",3
"1161","2015-08-03",3.42
"1162","2015-08-04",3.42
"1163","2015-08-05",3.09
"1164","2015-08-06",2.97
"1165","2015-08-07",2.67
"1166","2015-08-10",2.55
"1167","2015-08-11",2.43
"1168","2015-08-12",2.52
"1169","2015-08-13",2.55
"1170","2015-08-14",2.43
"1171","2015-08-17",2.43
"1172","2015-08-18",2.4
"1173","2015-08-19",2.28
"1174","2015-08-20",2.28
"1175","2015-08-21",2.28
"1176","2015-08-24",2.28
"1177","2015-08-25",2.28
"1178","2015-08-26",2.13
"1179","2015-08-27",2.37
"1180","2015-08-28",2.31
"1181","2015-08-31",2.22
"1182","2015-09-01",2.34
"1183","2015-09-02",2.34
"1184","2015-09-03",2.25
"1185","2015-09-04",2.34
"1186","2015-09-08",2.34
"1187","2015-09-09",2.34
"1188","2015-09-10",2.31
"1189","2015-09-11",2.34
"1190","2015-09-14",2.34
"1191","2015-09-15",3
"1192","2015-09-16",2.97
"1193","2015-09-17",2.88
"1194","2015-09-18",2.76
"1195","2015-09-21",2.94
"1196","2015-09-22",2.82
"1197","2015-09-23",3
"1198","2015-09-24",2.85
"1199","2015-09-25",2.94
"1200","2015-09-28",2.43
"1201","2015-09-29",2.76
"1202","2015-09-30",2.88
"1203","2015-10-01",2.97
"1204","2015-10-02",2.94
"1205","2015-10-05",3
"1206","2015-10-06",2.94
"1207","2015-10-07",2.94
"1208","2015-10-08",2.94
"1209","2015-10-09",2.94
"1210","2015-10-12",2.94
"1211","2015-10-13",2.85
"1212","2015-10-14",2.55
"1213","2015-10-15",2.82
"1214","2015-10-16",2.79
"1215","2015-10-19",2.85
"1216","2015-10-20",2.79
"1217","2015-10-21",2.85
"1218","2015-10-22",2.85
"1219","2015-10-23",2.85
"1220","2015-10-26",2.79
"1221","2015-10-27",2.85
"1222","2015-10-28",2.82
"1223","2015-10-29",2.85
"1224","2015-10-30",2.85
"1225","2015-11-02",2.85
"1226","2015-11-03",2.82
"1227","2015-11-04",2.82
"1228","2015-11-05",2.85
"1229","2015-11-06",2.85
"1230","2015-11-09",2.76
"1231","2015-11-10",2.79
"1232","2015-11-11",2.82
"1233","2015-11-12",2.82
"1234","2015-11-13",2.85
"1235","2015-11-16",2.85
"1236","2015-11-17",2.76
"1237","2015-11-18",2.82
"1238","2015-11-19",2.82
"1239","2015-11-20",2.85
"1240","2015-11-23",2.85
"1241","2015-11-24",2.76
"1242","2015-11-25",2.85
"1243","2015-11-27",2.94
"1244","2015-11-30",2.58
"1245","2015-12-01",2.73
"1246","2015-12-02",2.61
"1247","2015-12-03",2.52
"1248","2015-12-04",2.52
"1249","2015-12-07",2.67
"1250","2015-12-08",2.76
"1251","2015-12-09",2.94
"1252","2015-12-10",2.91
"1253","2015-12-11",2.55
"1254","2015-12-14",2.61
"1255","2015-12-15",2.73
"1256","2015-12-16",2.67
"1257","2015-12-17",2.49
"1258","2015-12-18",2.49
"1259","2015-12-21",2.4
"1260","2015-12-22",2.37
"1261","2015-12-23",2.58
"1262","2015-12-24",2.55
"1263","2015-12-28",2.55
"1264","2015-12-29",2.37
"1265","2015-12-30",2.37
"1266","2015-12-31",2.28
"1267","2016-01-04",2.46
"1268","2016-01-05",3.27
"1269","2016-01-06",2.73
"1270","2016-01-07",2.82
"1271","2016-01-08",2.82
"1272","2016-01-11",2.7
"1273","2016-01-12",2.82
"1274","2016-01-13",2.76
"1275","2016-01-14",2.49
"1276","2016-01-15",2.31
"1277","2016-01-19",2.37
"1278","2016-01-20",2.46
"1279","2016-01-21",2.4
"1280","2016-01-22",2.28
"1281","2016-01-25",2.49
"1282","2016-01-26",2.25
"1283","2016-01-27",2.25
"1284","2016-01-28",2.46
"1285","2016-01-29",2.43
"1286","2016-02-01",2.46
"1287","2016-02-02",2.46
"1288","2016-02-03",2.4
"1289","2016-02-04",2.4
"1290","2016-02-05",2.4
"1291","2016-02-08",2.28
"1292","2016-02-09",2.43
"1293","2016-02-10",2.43
"1294","2016-02-11",2.28
"1295","2016-02-12",2.28
"1296","2016-02-16",2.31
"1297","2016-02-17",2.31
"1298","2016-02-18",2.46
"1299","2016-02-19",2.46
"1300","2016-02-22",2.46
"1301","2016-02-23",2.37
"1302","2016-02-24",2.4
"1303","2016-02-25",2.43
"1304","2016-02-26",2.37
"1305","2016-02-29",2.46
"1306","2016-03-01",2.58
"1307","2016-03-02",2.58
"1308","2016-03-03",2.58
"1309","2016-03-04",2.73
"1310","2016-03-07",2.7
"1311","2016-03-08",2.7
"1312","2016-03-09",2.7
"1313","2016-03-10",2.76
"1314","2016-03-11",2.28
"1315","2016-03-14",2.31
"1316","2016-03-15",2.25
"1317","2016-03-16",2.55
"1318","2016-03-17",2.52
"1319","2016-03-18",2.52
"1320","2016-03-21",2.28
"1321","2016-03-22",2.49
"1322","2016-03-23",2.4
"1323","2016-03-24",2.49
"1324","2016-03-28",2.49
"1325","2016-03-29",2.4
"1326","2016-03-30",2.31
"1327","2016-03-31",2.4
"1328","2016-04-01",2.37
"1329","2016-04-04",2.4
"1330","2016-04-05",2.34
"1331","2016-04-06",2.34
"1332","2016-04-07",2.34
"1333","2016-04-08",2.4
"1334","2016-04-11",2.4
"1335","2016-04-12",2.61
"1336","2016-04-13",2.7
"1337","2016-04-14",2.58
"1338","2016-04-15",2.76
"1339","2016-04-18",2.76
"1340","2016-04-19",2.85
"1341","2016-04-20",3
"1342","2016-04-21",3.3
"1343","2016-04-22",3.3
"1344","2016-04-25",3.24
"1345","2016-04-26",3.15
"1346","2016-04-27",3.12
"1347","2016-04-28",3.09
"1348","2016-04-29",3.3
"1349","2016-05-02",3.3
"1350","2016-05-03",3
"1351","2016-05-04",3
"1352","2016-05-05",2.97
"1353","2016-05-06",3
"1354","2016-05-09",2.97
"1355","2016-05-10",3
"1356","2016-05-11",2.7
"1357","2016-05-12",2.64
"1358","2016-05-13",2.4
"1359","2016-05-16",2.64
"1360","2016-05-17",2.64
"1361","2016-05-18",2.4
"1362","2016-05-19",2.4
"1363","2016-05-20",2.1
"1364","2016-05-23",2.13
"1365","2016-05-24",2.1
"1366","2016-05-25",2.1
"1367","2016-05-26",2.1
"1368","2016-05-27",2.49
"1369","2016-05-31",2.43
"1370","2016-06-01",2.19
"1371","2016-06-02",2.43
"1372","2016-06-03",2.43
"1373","2016-06-06",2.28
"1374","2016-06-07",2.37
"1375","2016-06-08",2.34
"1376","2016-06-09",2.37
"1377","2016-06-10",2.37
"1378","2016-06-13",2.52
"1379","2016-06-14",2.52
"1380","2016-06-15",2.52
"1381","2016-06-16",2.52
"1382","2016-06-17",2.52
"1383","2016-06-20",2.52
"1384","2016-06-21",2.31
"1385","2016-06-22",2.52
"1386","2016-06-23",2.25
"1387","2016-06-24",2.19
"1388","2016-06-27",2.31
"1389","2016-06-28",2.43
"1390","2016-06-29",2.4
"1391","2016-06-30",2.31
"1392","2016-07-01",2.28
"1393","2016-07-05",2.1
"1394","2016-07-06",2.31
"1395","2016-07-07",2.25
"1396","2016-07-08",2.19
"1397","2016-07-11",1.98
"1398","2016-07-12",2.16
"1399","2016-07-13",2.19
"1400","2016-07-14",2.07
"1401","2016-07-15",2.1
"1402","2016-07-18",2.04
"1403","2016-07-19",1.95
"1404","2016-07-20",2.04
"1405","2016-07-21",2.31
"1406","2016-07-22",2.31
"1407","2016-07-25",2.91
"1408","2016-07-26",2.64
"1409","2016-07-27",2.46
"1410","2016-07-28",2.55
"1411","2016-07-29",2.55
"1412","2016-08-01",2.61
"1413","2016-08-02",2.64
"1414","2016-08-03",2.73
"1415","2016-08-04",2.73
"1416","2016-08-05",2.64
"1417","2016-08-08",2.46
"1418","2016-08-09",2.46
"1419","2016-08-10",2.46
"1420","2016-08-11",2.79
"1421","2016-08-12",3.06
"1422","2016-08-15",3.12
"1423","2016-08-16",3.03
"1424","2016-08-17",3
"1425","2016-08-18",3.06
"1426","2016-08-19",2.97
"1427","2016-08-22",2.76
"1428","2016-08-23",2.75
"1429","2016-08-24",2.74
"1430","2016-08-25",2.57
"1431","2016-08-26",2.45
"1432","2016-08-29",2.42
"1433","2016-08-30",2.52
"1434","2016-08-31",2.19
"1435","2016-09-01",2.26
"1436","2016-09-02",2.3
"1437","2016-09-06",2.43
"1438","2016-09-07",2.33
"1439","2016-09-08",2.32
"1440","2016-09-09",2.31
"1441","2016-09-12",2.26
"1442","2016-09-13",2.21
"1443","2016-09-14",2.29
"1444","2016-09-15",2.45
"1445","2016-09-16",2.38
"1446","2016-09-19",2.49
"1447","2016-09-20",2.44
"1448","2016-09-21",2.41
"1449","2016-09-22",2.42
"1450","2016-09-23",2.31
"1451","2016-09-26",2.24
"1452","2016-09-27",2.27
"1453","2016-09-28",2.33
"1454","2016-09-29",2.26
"1455","2016-09-30",2.3
"1456","2016-10-03",2.3
"1457","2016-10-04",2.23
"1458","2016-10-05",2.25
"1459","2016-10-06",2.22
"1460","2016-10-07",2.23
"1461","2016-10-10",2.25
"1462","2016-10-11",2.25
"1463","2016-10-12",2.12
"1464","2016-10-13",2.1
"1465","2016-10-14",2.1
"1466","2016-10-17",2.1
"1467","2016-10-18",2.1
"1468","2016-10-19",2.12
"1469","2016-10-20",2.12
"1470","2016-10-21",2.16
"1471","2016-10-24",2.05
"1472","2016-10-25",2.09
"1473","2016-10-26",2.19
"1474","2016-10-27",2.07
"1475","2016-10-28",2.06
"1476","2016-10-31",2.12
"1477","2016-11-01",2.36
"1478","2016-11-02",2.22
"1479","2016-11-03",2.12
"1480","2016-11-04",2.08
"1481","2016-11-07",1.99
"1482","2016-11-08",2.02
"1483","2016-11-09",2.23
"1484","2016-11-10",2.3
"1485","2016-11-11",2.27
"1486","2016-11-14",2.23
"1487","2016-11-15",2.29
"1488","2016-11-16",2.29
"1489","2016-11-17",2.23
"1490","2016-11-18",2.2
"1491","2016-11-21",2.18
"1492","2016-11-22",2.12
"1493","2016-11-23",2.17
"1494","2016-11-25",2.29
"1495","2016-11-28",2.09
"1496","2016-11-29",2.09
"1497","2016-11-30",2.14
"1498","2016-12-01",2.12
"1499","2016-12-02",2.06
"1500","2016-12-05",2.09
"1501","2016-12-06",2.08
"1502","2016-12-07",2.06
"1503","2016-12-08",2.02
"1504","2016-12-09",2.03
"1505","2016-12-12",2.15
"1506","2016-12-13",2.16
"1507","2016-12-14",2.17
"1508","2016-12-15",2.14
"1509","2016-12-16",2.03
"1510","2016-12-19",2.07
"1511","2016-12-20",2.08
"1512","2016-12-21",2.05
"1513","2016-12-22",2.06
"1514","2016-12-23",2.07
"1515","2016-12-27",2.14
"1516","2016-12-28",2.03
"1517","2016-12-29",2.06
"1518","2016-12-30",2.06
"1519","2017-01-03",2.05
"1520","2017-01-04",2.09
"1521","2017-01-05",2.18
"1522","2017-01-06",2.23
"1523","2017-01-09",2.23
"1524","2017-01-10",2.15
"1525","2017-01-11",2.04
"1526","2017-01-12",2.07
"1527","2017-01-13",2.07
"1528","2017-01-17",2.08
"1529","2017-01-18",2.08
"1530","2017-01-19",2.09
"1531","2017-01-20",2.1
"1532","2017-01-23",2.12
"1533","2017-01-24",2.06
"1534","2017-01-25",2.03
"1535","2017-01-26",1.96
"1536","2017-01-27",2.17
"1537","2017-01-30",2.2
"1538","2017-01-31",2.25
"1539","2017-02-01",2.24
"1540","2017-02-02",2.5
"1541","2017-02-03",2.45
"1542","2017-02-06",2.72
"1543","2017-02-07",2.61
"1544","2017-02-08",2.53
"1545","2017-02-09",2.37
"1546","2017-02-10",2.22
"1547","2017-02-13",2.38
"1548","2017-02-14",2.39
"1549","2017-02-15",2.33
"1550","2017-02-16",2.29
"1551","2017-02-17",2.37
"1552","2017-02-21",2.31
"1553","2017-02-22",2.33
"1554","2017-02-23",2.27
"1555","2017-02-24",2.23
"1556","2017-02-27",2.27
"1557","2017-02-28",2.21
"1558","2017-03-01",2.23
"1559","2017-03-02",2.17
"1560","2017-03-03",2.28
"1561","2017-03-06",2.15
"1562","2017-03-07",2.23
"1563","2017-03-08",2.21
"1564","2017-03-09",2.08
"1565","2017-03-10",2.06
"1566","2017-03-13",2.03
"1567","2017-03-14",2.01
"1568","2017-03-15",2.01
"1569","2017-03-16",2.01
"1570","2017-03-17",2.01
"1571","2017-03-20",2.04
"1572","2017-03-21",2.02
"1573","2017-03-22",2.02
"1574","2017-03-23",2.01
"1575","2017-03-24",2.02
"1576","2017-03-27",2.05
"1577","2017-03-28",2.16
"1578","2017-03-29",2.13
"1579","2017-03-30",2.16
"1580","2017-03-31",2.07
"1581","2017-04-03",2.05
"1582","2017-04-04",2.18
"1583","2017-04-05",2.11
"1584","2017-04-06",2.09
"1585","2017-04-07",2.14
"1586","2017-04-10",2.17
"1587","2017-04-11",2.06
"1588","2017-04-12",2.08
"1589","2017-04-13",2.05
"1590","2017-04-17",2.06
"1591","2017-04-18",2.02
"1592","2017-04-19",2.1
"1593","2017-04-20",2.06
"1594","2017-04-21",2.07
"1595","2017-04-24",2.05
"1596","2017-04-25",2.05
"1597","2017-04-26",2.12
"1598","2017-04-27",2.12
"1599","2017-04-28",2.13
"1600","2017-05-01",2.29
"1601","2017-05-02",2.22
"1602","2017-05-03",2.21
"1603","2017-05-04",2.2
"1604","2017-05-05",2.18
"1605","2017-05-08",2.17
"1606","2017-05-09",2.13
"1607","2017-05-10",2.18
"1608","2017-05-11",2.16
"1609","2017-05-12",2.11
"1610","2017-05-15",2.18
"1611","2017-05-16",2.14
"1612","2017-05-17",2.14
"1613","2017-05-18",2.19
"1614","2017-05-19",2.16
"1615","2017-05-22",2.22
"1616","2017-05-23",2.24
"1617","2017-05-24",2.16
"1618","2017-05-25",2.08
"1619","2017-05-26",2.1
"1620","2017-05-30",2.08
"1621","2017-05-31",2.22
"1622","2017-06-01",2.15
"1623","2017-06-02",2.15
"1624","2017-06-05",2.22
"1625","2017-06-06",2.09
"1626","2017-06-07",2.25
"1627","2017-06-08",2.36
"1628","2017-06-09",2.3
"1629","2017-06-12",2.27
"1630","2017-06-13",2.21
"1631","2017-06-14",2.22
"1632","2017-06-15",2.22
"1633","2017-06-16",2.13
"1634","2017-06-19",2.21
"1635","2017-06-20",2.17
"1636","2017-06-21",2.21
"1637","2017-06-22",2.15
"1638","2017-06-23",2.17
"1639","2017-06-26",2.18
"1640","2017-06-27",2.39
"1641","2017-06-28",2.31
"1642","2017-06-29",2.18
"1643","2017-06-30",2.2
"1644","2017-07-03",2.22
"1645","2017-07-05",2.23
"1646","2017-07-06",2.19
"1647","2017-07-07",2.17
"1648","2017-07-10",2.23
"1649","2017-07-11",2.16
"1650","2017-07-12",2.16
"1651","2017-07-13",2.21
"1652","2017-07-14",2.2
"1653","2017-07-17",2.28
"1654","2017-07-18",2.22
"1655","2017-07-19",2.23
"1656","2017-07-20",2.17
"1657","2017-07-21",2.15
"1658","2017-07-24",2.15
"1659","2017-07-25",2.25
"1660","2017-07-26",2.28
"1661","2017-07-27",2.28
"1662","2017-07-28",2.27
"1663","2017-07-31",2.27
"1664","2017-08-01",2.26
"1665","2017-08-02",2.26
"1666","2017-08-03",2.25
"1667","2017-08-04",2.2
"1668","2017-08-07",2.15
"1669","2017-08-08",2.13
"1670","2017-08-09",2.1
"1671","2017-08-10",2.05
"1672","2017-08-11",1.85
"1673","2017-08-14",1.98
"1674","2017-08-15",1.97
"1675","2017-08-16",1.93
"1676","2017-08-17",1.87
"1677","2017-08-18",1.81
"1678","2017-08-21",1.93
"1679","2017-08-22",1.87
"1680","2017-08-23",1.86
"1681","2017-08-24",1.91
"1682","2017-08-25",1.83
"1683","2017-08-28",1.82
"1684","2017-08-29",1.75
"1685","2017-08-30",1.71
"1686","2017-08-31",1.71
"1687","2017-09-01",1.69
"1688","2017-09-05",1.9
"1689","2017-09-06",1.76
"1690","2017-09-07",1.73
"1691","2017-09-08",1.64
"1692","2017-09-11",1.67
"1693","2017-09-12",1.55
"1694","2017-09-13",1.65
"1695","2017-09-14",1.55
"1696","2017-09-15",1.59
"1697","2017-09-18",1.63
"1698","2017-09-19",1.63
"1699","2017-09-20",1.55
"1700","2017-09-21",1.57
"1701","2017-09-22",1.51
"1702","2017-09-25",1.58
"1703","2017-09-26",1.59
"1704","2017-09-27",1.65
"1705","2017-09-28",1.71
"1706","2017-09-29",1.66
"1707","2017-10-02",1.73
"1708","2017-10-03",1.73
"1709","2017-10-04",1.69
"1710","2017-10-05",1.7
"1711","2017-10-06",1.69
"1712","2017-10-09",1.82
"1713","2017-10-10",1.74
"1714","2017-10-11",1.86
"1715","2017-10-12",1.8
"1716","2017-10-13",1.71
"1717","2017-10-16",1.7
"1718","2017-10-17",1.72
"1719","2017-10-18",1.85
"1720","2017-10-19",1.75
"1721","2017-10-20",1.81
"1722","2017-10-23",1.8
"1723","2017-10-24",1.85
"1724","2017-10-25",1.82
"1725","2017-10-26",1.81
"1726","2017-10-27",1.83
"1727","2017-10-30",1.83
"1728","2017-10-31",1.83
"1729","2017-11-01",1.89
"1730","2017-11-02",1.89
"1731","2017-11-03",1.85
"1732","2017-11-06",1.89
"1733","2017-11-07",1.94
"1734","2017-11-08",1.9
"1735","2017-11-09",1.94
"1736","2017-11-10",1.97
"1737","2017-11-13",2.12
"1738","2017-11-14",2.83
"1739","2017-11-15",2.34
"1740","2017-11-16",2.43
"1741","2017-11-17",2.39
"1742","2017-11-20",2.42
"1743","2017-11-21",2.33
"1744","2017-11-22",2.41
"1745","2017-11-24",2.44
"1746","2017-11-27",2.47
"1747","2017-11-28",2.43
"1748","2017-11-29",2.3
"1749","2017-11-30",2.31
"1750","2017-12-01",2.45
"1751","2017-12-04",2.42
"1752","2017-12-05",2.43
"1753","2017-12-06",2.42
"1754","2017-12-07",2.42
"1755","2017-12-08",2.37
"1756","2017-12-11",2.37
"1757","2017-12-12",2.44
"1758","2017-12-13",2.34
"1759","2017-12-14",2.58
"1760","2017-12-15",2.57
"1761","2017-12-18",2.66
"1762","2017-12-19",2.53
"1763","2017-12-20",2.56
"1764","2017-12-21",2.58
"1765","2017-12-22",2.55
"1766","2017-12-26",2.58
"1767","2017-12-27",2.67
"1768","2017-12-28",2.78
"1769","2017-12-29",2.88
"1770","2018-01-02",2.77
"1771","2018-01-03",2.75
"1772","2018-01-04",2.65
"1773","2018-01-05",2.73
"1774","2018-01-08",2.87
"1775","2018-01-09",2.77
"1776","2018-01-10",2.78
"1777","2018-01-11",3.23
"1778","2018-01-12",3.84
"1779","2018-01-16",4.01
"1780","2018-01-17",3.94
"1781","2018-01-18",3.77
"1782","2018-01-19",3.96
"1783","2018-01-22",4.29
"1784","2018-01-23",4.59
"1785","2018-01-24",4.33
"1786","2018-01-25",4.5
"1787","2018-01-26",4.99
"1788","2018-01-29",6.11
"1789","2018-01-30",4.91
"1790","2018-01-31",4.64
"1791","2018-02-01",3.92
"1792","2018-02-02",3.61
"1793","2018-02-05",3.45
"1794","2018-02-06",3.17
"1795","2018-02-07",3.26
"1796","2018-02-08",2.7
"1797","2018-02-09",2.86
"1798","2018-02-12",2.66
"1799","2018-02-13",3.11
"1800","2018-02-14",2.9
"1801","2018-02-15",2.89
"1802","2018-02-16",2.95
"1803","2018-02-20",2.77
"1804","2018-02-21",2.86
"1805","2018-02-22",2.74
"1806","2018-02-23",2.55
"1807","2018-02-26",2.68
"1808","2018-02-27",2.71
"1809","2018-02-28",2.48
"1810","2018-03-01",2.51
"1811","2018-03-02",2.54
"1812","2018-03-05",2.44
"1813","2018-03-06",2.48
"1814","2018-03-07",2.42
"1815","2018-03-08",2.4
"1816","2018-03-09",2.33
"1817","2018-03-12",2.42
"1818","2018-03-13",2.53
"1819","2018-03-14",2.65
"1820","2018-03-15",3.1
"1821","2018-03-16",2.99
"1822","2018-03-19",2.83
"1823","2018-03-20",2.59
"1824","2018-03-21",2.58
"1825","2018-03-22",2.63
"1826","2018-03-23",2.54
"1827","2018-03-26",2.54
"1828","2018-03-27",2.54
"1829","2018-03-28",2.41
"1830","2018-03-29",2.38
"1831","2018-04-02",2.13
"1832","2018-04-03",2.01
"1833","2018-04-04",2.21
"1834","2018-04-05",2.1
"1835","2018-04-06",2.16
"1836","2018-04-09",2.15
"1837","2018-04-10",2.56
"1838","2018-04-11",2.64
"1839","2018-04-12",2.59
"1840","2018-04-13",2.35
"1841","2018-04-16",2.51
"1842","2018-04-17",2.83
"1843","2018-04-18",2.75
"1844","2018-04-19",2.63
"1845","2018-04-20",2.78
"1846","2018-04-23",2.72
"1847","2018-04-24",2.61
"1848","2018-04-25",2.78
"1849","2018-04-26",2.76
"1850","2018-04-27",2.65
"1851","2018-04-30",2.61
"1852","2018-05-01",2.73
"1853","2018-05-02",2.72
"1854","2018-05-03",2.72
"1855","2018-05-04",3.14
"1856","2018-05-07",2.98
"1857","2018-05-08",2.98
"1858","2018-05-09",2.65
"1859","2018-05-10",2.46
"1860","2018-05-11",2.53
"1861","2018-05-14",2.53
"1862","2018-05-15",2.49
"1863","2018-05-16",2.56
"1864","2018-05-17",2.52
"1865","2018-05-18",2.68
"1866","2018-05-21",2.59
"1867","2018-05-22",2.63
"1868","2018-05-23",2.72
"1869","2018-05-24",2.92
"1870","2018-05-25",2.94
"1871","2018-05-29",2.89
"1872","2018-05-30",2.79
"1873","2018-05-31",2.79
"1874","2018-06-01",2.71
"1875","2018-06-04",2.7
"1876","2018-06-05",2.72
"1877","2018-06-06",2.56
"1878","2018-06-07",3.04
"1879","2018-06-08",2.87
"1880","2018-06-11",2.7
"1881","2018-06-12",2.77
"1882","2018-06-13",2.79
"1883","2018-06-14",2.78
"1884","2018-06-15",2.78
"1885","2018-06-18",2.75
"1886","2018-06-19",2.83
"1887","2018-06-20",2.77
"1888","2018-06-21",2.8
"1889","2018-06-22",2.66
"1890","2018-06-25",2.78
"1891","2018-06-26",3.27
"1892","2018-06-27",3
"1893","2018-06-28",2.8
"1894","2018-06-29",2.73
"1895","2018-07-02",2.68
"1896","2018-07-03",2.71
"1897","2018-07-05",2.81
"1898","2018-07-06",2.89
"1899","2018-07-09",2.74
"1900","2018-07-10",2.8
"1901","2018-07-11",2.71
"1902","2018-07-12",2.82
"1903","2018-07-13",2.8
"1904","2018-07-16",2.94
"1905","2018-07-17",2.85
"1906","2018-07-18",2.86
"1907","2018-07-19",2.86
"1908","2018-07-20",2.84
"1909","2018-07-23",2.83
"1910","2018-07-24",2.8
"1911","2018-07-25",2.62
"1912","2018-07-26",2.6
"1913","2018-07-27",2.65
"1914","2018-07-30",2.62
"1915","2018-07-31",2.53
"1916","2018-08-01",2.52
"1917","2018-08-02",2.51
"1918","2018-08-03",2.44
"1919","2018-08-06",2.53
"1920","2018-08-07",2.51
"1921","2018-08-08",2.51
"1922","2018-08-09",2.51
"1923","2018-08-10",2.38
"1924","2018-08-13",2.42
"1925","2018-08-14",2.41
"1926","2018-08-15",2.4
"1927","2018-08-16",2.39
"1928","2018-08-17",2.88
"1929","2018-08-20",2.58
"1930","2018-08-21",2.48
"1931","2018-08-22",2.43
"1932","2018-08-23",2.48
"1933","2018-08-24",2.48
"1934","2018-08-27",2.52
"1935","2018-08-28",2.58
"1936","2018-08-29",2.54
