"","date","PHIO"
"1052","2016-07-15",1292.5
"1053","2016-07-18",1270.5
"1054","2016-07-19",1265
"1055","2016-07-20",1221
"1056","2016-07-21",1232
"1057","2016-07-22",1309
"1058","2016-07-25",1243
"1059","2016-07-26",1320
"1060","2016-07-27",1369.5
"1061","2016-07-28",1303.5
"1062","2016-07-29",1292.5
"1063","2016-08-01",1320
"1064","2016-08-02",1270.5
"1065","2016-08-03",1309
"1066","2016-08-04",1303.5
"1067","2016-08-05",1320
"1068","2016-08-08",1336.5
"1069","2016-08-09",1333.75
"1070","2016-08-10",1305.150024
"1071","2016-08-11",1270.5
"1072","2016-08-12",1287
"1073","2016-08-15",1303.5
"1074","2016-08-16",1303.5
"1075","2016-08-17",1309
"1076","2016-08-18",1314.5
"1077","2016-08-19",1309
"1078","2016-08-22",1303.5
"1079","2016-08-23",1320
"1080","2016-08-24",1320
"1081","2016-08-25",1281.5
"1082","2016-08-26",1281.5
"1083","2016-08-29",1281.5
"1084","2016-08-30",1281.5
"1085","2016-08-31",1249.599976
"1086","2016-09-01",1122
"1087","2016-09-02",1203.400024
"1088","2016-09-06",1210
"1089","2016-09-07",1193.5
"1090","2016-09-08",1226.5
"1091","2016-09-09",1221
"1092","2016-09-12",1221
"1093","2016-09-13",1214.400024
"1094","2016-09-14",1210
"1095","2016-09-15",1210
"1096","2016-09-16",1204.5
"1097","2016-09-19",1127.5
"1098","2016-09-20",1155
"1099","2016-09-21",1111
"1100","2016-09-22",1127.5
"1101","2016-09-23",1092.300049
"1102","2016-09-26",1012
"1103","2016-09-27",1067
"1104","2016-09-28",1017.5
"1105","2016-09-29",1039.5
"1106","2016-09-30",1017.5
"1107","2016-10-03",962.5
"1108","2016-10-04",940.5
"1109","2016-10-05",935
"1110","2016-10-06",929.5
"1111","2016-10-07",913
"1112","2016-10-10",917.400024
"1113","2016-10-11",929.5
"1114","2016-10-12",836
"1115","2016-10-13",737
"1116","2016-10-14",715
"1117","2016-10-17",632.5
"1118","2016-10-18",544.5
"1119","2016-10-19",517
"1120","2016-10-20",649
"1121","2016-10-21",654.5
"1122","2016-10-24",632.5
"1123","2016-10-25",621.5
"1124","2016-10-26",632.5
"1125","2016-10-27",638
"1126","2016-10-28",621.5
"1127","2016-10-31",638
"1128","2016-11-01",638
"1129","2016-11-02",628.099976
"1130","2016-11-03",599.5
"1131","2016-11-04",605
"1132","2016-11-07",588.5
"1133","2016-11-08",561
"1134","2016-11-09",561
"1135","2016-11-10",654.5
"1136","2016-11-11",687.5
"1137","2016-11-14",709.5
"1138","2016-11-15",621.5
"1139","2016-11-16",682
"1140","2016-11-17",730.400024
"1141","2016-11-18",880
"1142","2016-11-21",1413.5
"1143","2016-11-22",1207.25
"1144","2016-11-23",982.299988
"1145","2016-11-25",1023
"1146","2016-11-28",929.5
"1147","2016-11-29",830.5
"1148","2016-11-30",830.5
"1149","2016-12-01",775.5
"1150","2016-12-02",715
"1151","2016-12-05",742.5
"1152","2016-12-06",1127.5
"1153","2016-12-07",962.5
"1154","2016-12-08",935
"1155","2016-12-09",979
"1156","2016-12-12",891
"1157","2016-12-13",841.5
"1158","2016-12-14",753.5
"1159","2016-12-15",759
"1160","2016-12-16",465.299988
"1161","2016-12-19",435.049988
"1162","2016-12-20",429
"1163","2016-12-21",431.200012
"1164","2016-12-22",396.549988
"1165","2016-12-23",391.049988
"1166","2016-12-27",407
"1167","2016-12-28",414.700012
"1168","2016-12-29",402.600006
"1169","2016-12-30",393.25
"1170","2017-01-03",396
"1171","2017-01-04",411.399994
"1172","2017-01-05",407
"1173","2017-01-06",401.5
"1174","2017-01-09",393.799988
"1175","2017-01-10",385.549988
"1176","2017-01-11",394.350006
"1177","2017-01-12",387.75
"1178","2017-01-13",411.399994
"1179","2017-01-17",410.850006
"1180","2017-01-18",386.100006
"1181","2017-01-19",363
"1182","2017-01-20",370.700012
"1183","2017-01-23",348.149994
"1184","2017-01-24",379.5
"1185","2017-01-25",383.350006
"1186","2017-01-26",372.899994
"1187","2017-01-27",368.5
"1188","2017-01-30",356.399994
"1189","2017-01-31",346.5
"1190","2017-02-01",345.950012
"1191","2017-02-02",363
"1192","2017-02-03",357.5
"1193","2017-02-06",351.450012
"1194","2017-02-07",407
"1195","2017-02-08",401.5
"1196","2017-02-09",396
"1197","2017-02-10",420.200012
"1198","2017-02-13",418
"1199","2017-02-14",396
"1200","2017-02-15",418
"1201","2017-02-16",398.75
"1202","2017-02-17",385
"1203","2017-02-21",389.950012
"1204","2017-02-22",381.149994
"1205","2017-02-23",386.649994
"1206","2017-02-24",382.25
"1207","2017-02-27",379.5
"1208","2017-02-28",374
"1209","2017-03-01",379.5
"1210","2017-03-02",377.850006
"1211","2017-03-03",374
"1212","2017-03-06",379.5
"1213","2017-03-07",422.950012
"1214","2017-03-08",423.5
"1215","2017-03-09",459.25
"1216","2017-03-10",434.5
"1217","2017-03-13",467.5
"1218","2017-03-14",429
"1219","2017-03-15",445.5
"1220","2017-03-16",442.75
"1221","2017-03-17",422.950012
"1222","2017-03-20",409.200012
"1223","2017-03-21",407.549988
"1224","2017-03-22",398.200012
"1225","2017-03-23",404.25
"1226","2017-03-24",398.75
"1227","2017-03-27",418
"1228","2017-03-28",475.75
"1229","2017-03-29",473
"1230","2017-03-30",462
"1231","2017-03-31",445.5
"1232","2017-04-03",441.649994
"1233","2017-04-04",445.5
"1234","2017-04-05",422.399994
"1235","2017-04-06",409.75
"1236","2017-04-07",429
"1237","2017-04-10",418
"1238","2017-04-11",420.75
"1239","2017-04-12",415.799988
"1240","2017-04-13",408.100006
"1241","2017-04-17",374
"1242","2017-04-18",347.049988
"1243","2017-04-19",385
"1244","2017-04-20",377.850006
"1245","2017-04-21",365.200012
"1246","2017-04-24",357.5
"1247","2017-04-25",356.950012
"1248","2017-04-26",374
"1249","2017-04-27",368.5
"1250","2017-04-28",355.299988
"1251","2017-05-01",371.799988
"1252","2017-05-02",348.149994
"1253","2017-05-03",341
"1254","2017-05-04",337.700012
"1255","2017-05-05",325.049988
"1256","2017-05-08",302.5
"1257","2017-05-09",297
"1258","2017-05-10",319.549988
"1259","2017-05-11",307.450012
"1260","2017-05-12",299.75
"1261","2017-05-15",313.5
"1262","2017-05-16",322.299988
"1263","2017-05-17",308
"1264","2017-05-18",297
"1265","2017-05-19",313.5
"1266","2017-05-22",319
"1267","2017-05-23",321.75
"1268","2017-05-24",313.5
"1269","2017-05-25",313.5
"1270","2017-05-26",308
"1271","2017-05-30",304.700012
"1272","2017-05-31",303.600006
"1273","2017-06-01",310.75
"1274","2017-06-02",318.450012
"1275","2017-06-05",303.049988
"1276","2017-06-06",298.649994
"1277","2017-06-07",300.299988
"1278","2017-06-08",323.950012
"1279","2017-06-09",351.450012
"1280","2017-06-12",341
"1281","2017-06-13",330
"1282","2017-06-14",341
"1283","2017-06-15",308
"1284","2017-06-16",302.5
"1285","2017-06-19",308
"1286","2017-06-20",308
"1287","2017-06-21",325.049988
"1288","2017-06-22",349.25
"1289","2017-06-23",343.200012
"1290","2017-06-26",341
"1291","2017-06-27",335.5
"1292","2017-06-28",327.25
"1293","2017-06-29",330
"1294","2017-06-30",322.299988
"1295","2017-07-03",340.450012
"1296","2017-07-05",328.899994
"1297","2017-07-06",352
"1298","2017-07-07",412.5
"1299","2017-07-10",366.850006
"1300","2017-07-11",377.299988
"1301","2017-07-12",379.5
"1302","2017-07-13",382.799988
"1303","2017-07-14",374
"1304","2017-07-17",365.75
"1305","2017-07-18",363.549988
"1306","2017-07-19",352.549988
"1307","2017-07-20",332.200012
"1308","2017-07-21",346.5
"1309","2017-07-24",341.549988
"1310","2017-07-25",346.5
"1311","2017-07-26",357.5
"1312","2017-07-27",351.450012
"1313","2017-07-28",346.5
"1314","2017-07-31",335.5
"1315","2017-08-01",328.899994
"1316","2017-08-02",324.5
"1317","2017-08-03",313.5
"1318","2017-08-04",313.5
"1319","2017-08-07",313.5
"1320","2017-08-08",319
"1321","2017-08-09",336.049988
"1322","2017-08-10",338.25
"1323","2017-08-11",334.399994
"1324","2017-08-14",330
"1325","2017-08-15",308
"1326","2017-08-16",309.649994
"1327","2017-08-17",327.25
"1328","2017-08-18",316.25
"1329","2017-08-21",302.5
"1330","2017-08-22",305.25
"1331","2017-08-23",297
"1332","2017-08-24",313.5
"1333","2017-08-25",316.799988
"1334","2017-08-28",313.5
"1335","2017-08-29",313.5
"1336","2017-08-30",313.5
"1337","2017-08-31",313.5
"1338","2017-09-01",308
"1339","2017-09-05",308
"1340","2017-09-06",293.149994
"1341","2017-09-07",291.5
"1342","2017-09-08",290.950012
"1343","2017-09-11",288.75
"1344","2017-09-12",294.25
"1345","2017-09-13",291.5
"1346","2017-09-14",287.649994
"1347","2017-09-15",286
"1348","2017-09-18",277.200012
"1349","2017-09-19",270.049988
"1350","2017-09-20",285.450012
"1351","2017-09-21",277.200012
"1352","2017-09-22",283.25
"1353","2017-09-25",277.75
"1354","2017-09-26",283.25
"1355","2017-09-27",263.450012
"1356","2017-09-28",264
"1357","2017-09-29",264
"1358","2017-10-02",242
"1359","2017-10-03",239.25
"1360","2017-10-04",259.049988
"1361","2017-10-05",280.5
"1362","2017-10-06",280.5
"1363","2017-10-09",275
"1364","2017-10-10",267.850006
"1365","2017-10-11",299.75
"1366","2017-10-12",291.5
"1367","2017-10-13",279.399994
"1368","2017-10-16",275
"1369","2017-10-17",310.75
"1370","2017-10-18",347.600006
"1371","2017-10-19",341
"1372","2017-10-20",319
"1373","2017-10-23",335.5
"1374","2017-10-24",319
"1375","2017-10-25",318.450012
"1376","2017-10-26",313.5
"1377","2017-10-27",305.799988
"1378","2017-10-30",297
"1379","2017-10-31",299.75
"1380","2017-11-01",285.450012
"1381","2017-11-02",300.850006
"1382","2017-11-03",312.950012
"1383","2017-11-06",324.5
"1384","2017-11-07",335.5
"1385","2017-11-08",312.950012
"1386","2017-11-09",282.700012
"1387","2017-11-10",298.100006
"1388","2017-11-13",316.25
"1389","2017-11-14",312.950012
"1390","2017-11-15",310.75
"1391","2017-11-16",313.5
"1392","2017-11-17",324.5
"1393","2017-11-20",339.350006
"1394","2017-11-21",343.75
"1395","2017-11-22",357.5
"1396","2017-11-24",373.450012
"1397","2017-11-27",390.5
"1398","2017-11-28",368.5
"1399","2017-11-29",374
"1400","2017-11-30",344.299988
"1401","2017-12-01",332.75
"1402","2017-12-04",324.5
"1403","2017-12-05",321.75
"1404","2017-12-06",313.5
"1405","2017-12-07",313.5
"1406","2017-12-08",344.850006
"1407","2017-12-11",359.149994
"1408","2017-12-12",353.649994
"1409","2017-12-13",352
"1410","2017-12-14",346.5
"1411","2017-12-15",341
"1412","2017-12-18",341
"1413","2017-12-19",330.549988
"1414","2017-12-20",320.100006
"1415","2017-12-21",310.200012
"1416","2017-12-22",303.049988
"1417","2017-12-26",297
"1418","2017-12-27",291.5
"1419","2017-12-28",302.5
"1420","2017-12-29",305.799988
"1421","2018-01-02",302.5
"1422","2018-01-03",288.75
"1423","2018-01-04",282.700012
"1424","2018-01-05",257.950012
"1425","2018-01-08",248.050003
"1426","2018-01-09",242.550003
"1427","2018-01-10",235.949997
"1428","2018-01-11",229.020004
"1429","2018-01-12",235.949997
"1430","2018-01-16",247.5
"1431","2018-01-17",257.950012
"1432","2018-01-18",249.149994
"1433","2018-01-19",243.100006
"1434","2018-01-22",225.5
"1435","2018-01-23",224.949997
"1436","2018-01-24",226.050003
"1437","2018-01-25",225.5
"1438","2018-01-26",222.75
"1439","2018-01-29",234.794998
"1440","2018-01-30",228.25
"1441","2018-01-31",228.800003
"1442","2018-02-01",235.949997
"1443","2018-02-02",216.699997
"1444","2018-02-05",198
"1445","2018-02-06",178.75
"1446","2018-02-07",188.100006
"1447","2018-02-08",181.5
"1448","2018-02-09",171.820007
"1449","2018-02-12",177.100006
"1450","2018-02-13",170.5
"1451","2018-02-14",169.949997
"1452","2018-02-15",176.054993
"1453","2018-02-16",177.100006
"1454","2018-02-20",191.399994
"1455","2018-02-21",181.5
"1456","2018-02-22",188.649994
"1457","2018-02-23",183.699997
"1458","2018-02-26",178.199997
"1459","2018-02-27",165
"1460","2018-02-28",154
"1461","2018-03-01",154
"1462","2018-03-02",148.5
"1463","2018-03-05",140.25
"1464","2018-03-06",151.25
"1465","2018-03-07",168.300003
"1466","2018-03-08",186.449997
"1467","2018-03-09",236.5
"1468","2018-03-12",206.800003
"1469","2018-03-13",176
"1470","2018-03-14",250.25
"1471","2018-03-15",280.5
"1472","2018-03-16",296.450012
"1473","2018-03-19",253.550003
"1474","2018-03-20",254.100006
"1475","2018-03-21",235.399994
"1476","2018-03-22",223.300003
"1477","2018-03-23",223.850006
"1478","2018-03-26",223.300003
"1479","2018-03-27",180.949997
"1480","2018-03-28",195.800003
"1481","2018-03-29",177.100006
"1482","2018-04-02",151.25
"1483","2018-04-03",145.75
"1484","2018-04-04",182.050003
"1485","2018-04-05",184.25
"1486","2018-04-06",173.25
"1487","2018-04-09",164.449997
"1488","2018-04-10",166.100006
"1489","2018-04-11",162.25
"1490","2018-04-12",160.600006
"1491","2018-04-13",158.399994
"1492","2018-04-16",151.800003
"1493","2018-04-17",151.25
"1494","2018-04-18",150.149994
"1495","2018-04-19",151.524994
"1496","2018-04-20",151.800003
"1497","2018-04-23",151.25
"1498","2018-04-24",145.75
"1499","2018-04-25",145.199997
"1500","2018-04-26",145.75
"1501","2018-04-27",145.199997
"1502","2018-04-30",138.600006
"1503","2018-05-01",143.550003
"1504","2018-05-02",141.899994
"1505","2018-05-03",129.800003
"1506","2018-05-04",135.300003
"1507","2018-05-07",133.044998
"1508","2018-05-08",125.949997
"1509","2018-05-09",111.650002
"1510","2018-05-10",123.199997
"1511","2018-05-11",130.899994
"1512","2018-05-14",137.5
"1513","2018-05-15",129.800003
"1514","2018-05-16",130.350006
"1515","2018-05-17",130.240005
"1516","2018-05-18",141.899994
"1517","2018-05-21",128.699997
"1518","2018-05-22",124.300003
"1519","2018-05-23",123.75
"1520","2018-05-24",127.050003
"1521","2018-05-25",125.949997
"1522","2018-05-29",121.495003
"1523","2018-05-30",128.699997
"1524","2018-05-31",132.550003
"1525","2018-06-01",138.600006
"1526","2018-06-04",131.449997
"1527","2018-06-05",138.600006
"1528","2018-06-06",135.300003
"1529","2018-06-07",131.449997
"1530","2018-06-08",129.25
"1531","2018-06-11",136.399994
"1532","2018-06-12",132
"1533","2018-06-13",128.149994
"1534","2018-06-14",125.400002
"1535","2018-06-15",128.699997
"1536","2018-06-18",123.75
"1537","2018-06-19",123.199997
"1538","2018-06-20",116.599998
"1539","2018-06-21",118.800003
"1540","2018-06-22",119.349998
"1541","2018-06-25",117.699997
"1542","2018-06-26",115.5
"1543","2018-06-27",112.199997
"1544","2018-06-28",114.949997
"1545","2018-06-29",106.150002
"1546","2018-07-02",107.800003
"1547","2018-07-03",105.599998
"1548","2018-07-05",102.300003
"1549","2018-07-06",108.349998
"1550","2018-07-09",101.199997
"1551","2018-07-10",123.75
"1552","2018-07-11",110
"1553","2018-07-12",105.599998
"1554","2018-07-13",108.900002
"1555","2018-07-16",102.300003
"1556","2018-07-17",103.400002
"1557","2018-07-18",101.199997
"1558","2018-07-19",97.349998
"1559","2018-07-20",99.550003
"1560","2018-07-23",96.800003
"1561","2018-07-24",93.5
"1562","2018-07-25",83.050003
"1563","2018-07-26",85.25
"1564","2018-07-27",80.849998
"1565","2018-07-30",78.099998
"1566","2018-07-31",81.400002
"1567","2018-08-01",98.449997
"1568","2018-08-02",98.449997
"1569","2018-08-03",93.5
"1570","2018-08-06",91.849998
"1571","2018-08-07",87.449997
"1572","2018-08-08",83.599998
"1573","2018-08-09",83.050003
"1574","2018-08-10",89.925003
"1575","2018-08-13",92.400002
"1576","2018-08-14",86.900002
"1577","2018-08-15",80.849998
"1578","2018-08-16",83.599998
"1579","2018-08-17",84.150002
"1580","2018-08-20",84.150002
"1581","2018-08-21",88
"1582","2018-08-22",83.050003
"1583","2018-08-23",87.449997
"1584","2018-08-24",83.599998
"1585","2018-08-27",84.150002
"1586","2018-08-28",80.300003
"1587","2018-08-29",86.349998
"1588","2018-08-30",83.599998
"1589","2018-08-31",85.25
"1590","2018-09-04",86.349998
"1591","2018-09-05",84.699997
"1592","2018-09-06",84.699997
"1593","2018-09-07",82.5
"1594","2018-09-10",79.75
"1595","2018-09-11",80.849998
"1596","2018-09-12",78.650002
"1597","2018-09-13",75.900002
"1598","2018-09-14",70.949997
"1599","2018-09-17",67.099998
"1600","2018-09-18",64.900002
"1601","2018-09-19",68.199997
"1602","2018-09-20",67.099998
"1603","2018-09-21",66
"1604","2018-09-24",65.449997
"1605","2018-09-25",65.449997
"1606","2018-09-26",69.849998
"1607","2018-09-27",89.650002
"1608","2018-09-28",64.349998
"1609","2018-10-01",32.450001
"1610","2018-10-02",32.119999
"1611","2018-10-03",31.35
"1612","2018-10-04",33
"1613","2018-10-05",34.375
"1614","2018-10-08",31.295
"1615","2018-10-09",29.15
"1616","2018-10-10",28.105
"1617","2018-10-11",25.025
"1618","2018-10-12",25.85
"1619","2018-10-15",24.915001
"1620","2018-10-16",24.75
"1621","2018-10-17",24.365
"1622","2018-10-18",24.475
"1623","2018-10-19",24.200001
"1624","2018-10-22",23.375
"1625","2018-10-23",23.65
"1626","2018-10-24",23.1
"1627","2018-10-25",22.715
"1628","2018-10-26",24.035
"1629","2018-10-29",22.495001
"1630","2018-10-30",22.549999
"1631","2018-10-31",23.924999
"1632","2018-11-01",23.485001
"1633","2018-11-02",23.264999
"1634","2018-11-05",23.594999
"1635","2018-11-06",23.1
"1636","2018-11-07",24.309999
"1637","2018-11-08",26.620001
"1638","2018-11-09",23.815001
"1639","2018-11-12",19.25
"1640","2018-11-13",19.25
"1641","2018-11-14",18.26
"1642","2018-11-15",18.15
"1643","2018-11-16",18.15
"1644","2018-11-19",18.700001
"1645","2018-11-20",17.379999
"1646","2018-11-21",16.995001
"1647","2018-11-23",17.16
"1648","2018-11-26",18.700001
"1649","2018-11-27",17.545
"1650","2018-11-28",17.049999
"1651","2018-11-29",17.379999
"1652","2018-11-30",18.15
"1653","2018-12-03",18.809999
"1654","2018-12-04",18.700001
"1655","2018-12-06",20.9
"1656","2018-12-07",20.35
"1657","2018-12-10",19.799999
"1658","2018-12-11",19.25
"1659","2018-12-12",19.25
"1660","2018-12-13",18.754999
"1661","2018-12-14",18.975
"1662","2018-12-17",18.645
"1663","2018-12-18",17.875
"1664","2018-12-19",18.754999
"1665","2018-12-20",17.434999
"1666","2018-12-21",16.225
"1667","2018-12-24",15.675
"1668","2018-12-26",15.84
"1669","2018-12-27",16.225
"1670","2018-12-28",17.049999
"1671","2018-12-31",18.15
"1672","2019-01-02",19.25
"1673","2019-01-03",18.700001
"1674","2019-01-04",19.25
"1675","2019-01-07",19.58
"1676","2019-01-08",19.25
"1677","2019-01-09",19.25
"1678","2019-01-10",20.075001
"1679","2019-01-11",19.799999
"1680","2019-01-14",18.15
"1681","2019-01-15",17.875
"1682","2019-01-16",18.535
"1683","2019-01-17",18.315001
"1684","2019-01-18",18.754999
"1685","2019-01-22",18.59
"1686","2019-01-23",18.700001
"1687","2019-01-24",18.975
"1688","2019-01-25",19.799999
"1689","2019-01-28",19.799999
"1690","2019-01-29",19.525
"1691","2019-01-30",19.635
"1692","2019-01-31",20.075001
"1693","2019-02-01",20.735001
"1694","2019-02-04",21.450001
"1695","2019-02-05",20.955
"1696","2019-02-06",20.24
"1697","2019-02-07",20.129999
"1698","2019-02-08",20.295
"1699","2019-02-11",19.855
"1700","2019-02-12",19.965
"1701","2019-02-13",19.965
"1702","2019-02-14",20.24
"1703","2019-02-15",19.965
"1704","2019-02-19",20.129999
"1705","2019-02-20",19.855
"1706","2019-02-21",20.35
"1707","2019-02-22",20.625
"1708","2019-02-25",21.01
"1709","2019-02-26",20.9
"1710","2019-02-27",21.01
"1711","2019-02-28",20.9
"1712","2019-03-01",20.9
"1713","2019-03-04",20.844999
"1714","2019-03-05",20.514999
"1715","2019-03-06",19.635
"1716","2019-03-07",19.91
"1717","2019-03-08",20.35
"1718","2019-03-11",21.725
"1719","2019-03-12",23.65
"1720","2019-03-13",22.385
"1721","2019-03-14",23.045
"1722","2019-03-15",23.1
"1723","2019-03-18",24.695
"1724","2019-03-19",23.924999
"1725","2019-03-20",23.815001
"1726","2019-03-21",23.65
"1727","2019-03-22",23.375
"1728","2019-03-25",25.08
"1729","2019-03-26",23.375
"1730","2019-03-27",23.540001
"1731","2019-03-28",24.530001
"1732","2019-03-29",24.75
"1733","2019-04-01",25.299999
"1734","2019-04-02",25.299999
"1735","2019-04-03",26.344999
"1736","2019-04-04",26.565001
"1737","2019-04-05",26.4
"1738","2019-04-08",26.18
"1739","2019-04-09",25.299999
"1740","2019-04-10",25.575001
"1741","2019-04-11",24.969999
"1742","2019-04-12",24.309999
"1743","2019-04-15",23.924999
"1744","2019-04-16",24.365
"1745","2019-04-17",23.870001
"1746","2019-04-18",25.245001
"1747","2019-04-22",25.575001
"1748","2019-04-23",26.674999
"1749","2019-04-24",26.235001
"1750","2019-04-25",26.125
"1751","2019-04-26",27.225
"1752","2019-04-29",26.455
"1753","2019-04-30",26.950001
"1754","2019-05-01",25.85
"1755","2019-05-02",26.290001
"1756","2019-05-03",26.674999
"1757","2019-05-06",25.355
"1758","2019-05-07",25.85
"1759","2019-05-08",25.575001
"1760","2019-05-09",25.85
"1761","2019-05-10",25.299999
"1762","2019-05-13",24.695
"1763","2019-05-14",26.235001
"1764","2019-05-15",26.785
"1765","2019-05-16",26.125
"1766","2019-05-17",25.08
"1767","2019-05-20",24.860001
"1768","2019-05-21",24.969999
"1769","2019-05-22",24.475
"1770","2019-05-23",23.65
"1771","2019-05-24",23.924999
"1772","2019-05-28",26.565001
"1773","2019-05-29",24.75
"1774","2019-05-30",24.09
"1775","2019-05-31",23.65
"1776","2019-06-03",24.475
"1777","2019-06-04",23.815001
"1778","2019-06-05",23.375
"1779","2019-06-06",21.395
"1780","2019-06-07",22.165001
"1781","2019-06-10",20.459999
"1782","2019-06-11",20.844999
"1783","2019-06-12",20.625
"1784","2019-06-13",22.33
"1785","2019-06-14",21.67
"1786","2019-06-17",21.834999
"1787","2019-06-18",22.055
"1788","2019-06-19",21.285
"1789","2019-06-20",21.450001
"1790","2019-06-21",21.34
"1791","2019-06-24",21.450001
"1792","2019-06-25",21.120001
"1793","2019-06-26",21.174999
"1794","2019-06-27",21.065001
"1795","2019-06-28",20.9
"1796","2019-07-01",20.9
"1797","2019-07-02",20.57
"1798","2019-07-03",21.01
"1799","2019-07-05",20.9
"1800","2019-07-08",22.33
"1801","2019-07-09",22.440001
"1802","2019-07-10",21.67
"1803","2019-07-11",21.174999
"1804","2019-07-12",21.23
"1805","2019-07-15",20.9
"1806","2019-07-16",21.450001
"1807","2019-07-17",20.9
"1808","2019-07-18",21.450001
"1809","2019-07-19",22
"1810","2019-07-22",22.275
"1811","2019-07-23",21.450001
"1812","2019-07-24",20.955
"1813","2019-07-25",21.559999
"1814","2019-07-26",21.725
"1815","2019-07-29",21.450001
"1816","2019-07-30",21.889999
"1817","2019-07-31",21.450001
"1818","2019-08-01",22.165001
"1819","2019-08-02",22
"1820","2019-08-05",21.450001
"1821","2019-08-06",20.735001
"1822","2019-08-07",20.735001
"1823","2019-08-08",20.57
"1824","2019-08-09",20.844999
"1825","2019-08-12",19.91
"1826","2019-08-13",18.645
"1827","2019-08-14",19.030001
"1828","2019-08-15",19.25
"1829","2019-08-16",19.084999
"1830","2019-08-19",19.25
"1831","2019-08-20",18.535
"1832","2019-08-21",19.25
"1833","2019-08-22",18.15
"1834","2019-08-23",18.26
"1835","2019-08-26",18.700001
"1836","2019-08-27",18.15
"1837","2019-08-28",18.15
"1838","2019-08-29",18.15
"1839","2019-08-30",17.82
"1840","2019-09-03",17.655001
"1841","2019-09-04",17.6
"1842","2019-09-05",17.049999
"1843","2019-09-06",18.040001
"1844","2019-09-09",16.334999
"1845","2019-09-10",17.325001
"1846","2019-09-11",17.709999
"1847","2019-09-12",17.82
"1848","2019-09-13",17.27
"1849","2019-09-16",17.434999
"1850","2019-09-17",18.700001
"1851","2019-09-18",17.709999
"1852","2019-09-19",17.6
"1853","2019-09-20",18.094999
"1854","2019-09-23",16.5
"1855","2019-09-24",16.17
"1856","2019-09-25",15.18
"1857","2019-09-26",16.059999
"1858","2019-09-27",15.29
"1859","2019-09-30",15.125
"1860","2019-10-01",15.95
"1861","2019-10-02",14.85
"1862","2019-10-03",14.3
"1863","2019-10-04",12.705
"1864","2019-10-07",13.31
"1865","2019-10-08",12.375
"1866","2019-10-09",13.365
"1867","2019-10-10",12.65
"1868","2019-10-11",11.825
"1869","2019-10-14",11.55
"1870","2019-10-15",10.78
"1871","2019-10-16",12.65
"1872","2019-10-17",12.76
"1873","2019-10-18",11.66
"1874","2019-10-21",11.165
"1875","2019-10-22",12.265
"1876","2019-10-23",14.3
"1877","2019-10-24",13.2
"1878","2019-10-25",12.21
"1879","2019-10-28",13.2
"1880","2019-10-29",12.65
"1881","2019-10-30",13.09
"1882","2019-10-31",12.375
"1883","2019-11-01",12.65
"1884","2019-11-04",12.1
"1885","2019-11-05",12.65
"1886","2019-11-06",12.485
"1887","2019-11-07",12.815
"1888","2019-11-08",14.3
"1889","2019-11-11",17.6
"1890","2019-11-12",15.95
"1891","2019-11-13",15.125
"1892","2019-11-14",13.42
"1893","2019-11-15",10.45
"1894","2019-11-18",7.645
"1895","2019-11-19",7.315
"1896","2019-11-20",6.325
"1897","2019-11-21",7.15
"1898","2019-11-22",7.425
"1899","2019-11-25",7.15
"1900","2019-11-26",7.26
"1901","2019-11-27",7.535
"1902","2019-11-29",7.865
"1903","2019-12-02",7.81
"1904","2019-12-03",9.075
"1905","2019-12-04",7.975
"1906","2019-12-05",8.085
"1907","2019-12-06",7.975
"1908","2019-12-09",8.525
"1909","2019-12-10",8.8
"1910","2019-12-11",7.865
"1911","2019-12-12",8.47
"1912","2019-12-13",7.425
"1913","2019-12-16",7.15
"1914","2019-12-17",7.205
"1915","2019-12-18",7.81
"1916","2019-12-19",7.425
"1917","2019-12-20",7.975
"1918","2019-12-23",8.195
"1919","2019-12-24",7.865
"1920","2019-12-26",8.25
"1921","2019-12-27",8.085
"1922","2019-12-30",9.02
"1923","2019-12-31",9.405
"1924","2020-01-02",10.45
"1925","2020-01-03",10.505
"1926","2020-01-06",11.55
"1927","2020-01-07",10.56
"1928","2020-01-08",10.12
"1929","2020-01-09",12.925
"1930","2020-01-10",11.605
"1931","2020-01-13",10.065
"1932","2020-01-14",10.725
"1933","2020-01-15",9.49
"1934","2020-01-16",9.86
"1935","2020-01-17",10.25
"1936","2020-01-21",9.55
"1937","2020-01-22",9.77
"1938","2020-01-23",9.64
"1939","2020-01-24",9.22
"1940","2020-01-27",9.45
"1941","2020-01-28",9.2
"1942","2020-01-29",9.1
"1943","2020-01-30",8.85
"1944","2020-01-31",9.21
"1945","2020-02-03",8.734
"1946","2020-02-04",9.5
"1947","2020-02-05",8.25
"1948","2020-02-06",8
"1949","2020-02-07",7.45
"1950","2020-02-10",6.67
"1951","2020-02-11",2.85
"1952","2020-02-12",3.04
"1953","2020-02-13",3.01
"1954","2020-02-14",3.02
"1955","2020-02-18",3.25
"1956","2020-02-19",3.22
"1957","2020-02-20",3.33
"1958","2020-02-21",3.15
"1959","2020-02-24",2.92
"1960","2020-02-25",2.82
"1961","2020-02-26",2.84
"1962","2020-02-27",2.917
"1963","2020-02-28",2.93
"1964","2020-03-02",3.09
"1965","2020-03-03",3
"1966","2020-03-04",3.12
"1967","2020-03-05",3.17
"1968","2020-03-06",3.05
"1969","2020-03-09",2.78
"1970","2020-03-10",2.81
"1971","2020-03-11",2.77
