"","date","EPSN"
"1000","2011-11-02",3.05
"1001","2011-11-03",3.05
"1002","2011-11-04",3.05
"1003","2011-11-07",2.82
"1004","2011-11-08",2.81
"1005","2011-11-09",2.81
"1006","2011-11-10",3.07
"1007","2011-11-11",3.07
"1008","2011-11-14",2.99
"1009","2011-11-15",3.02
"1010","2011-11-16",3
"1011","2011-11-17",2.9
"1012","2011-11-18",2.95
"1013","2011-11-21",2.69
"1014","2011-11-22",2.72
"1015","2011-11-23",2.64
"1016","2011-11-25",2.64
"1017","2011-11-28",2.64
"1018","2011-11-29",2.45
"1019","2011-11-30",2.48
"1020","2011-12-01",2.48
"1021","2011-12-02",2.5
"1022","2011-12-05",2.48
"1023","2011-12-06",2.7
"1024","2011-12-07",2.57
"1025","2011-12-08",2.57
"1026","2011-12-09",2.44
"1027","2011-12-12",2.39
"1028","2011-12-13",2.41
"1029","2011-12-14",2.41
"1030","2011-12-15",2.21
"1031","2011-12-16",2.48
"1032","2011-12-19",2.34
"1033","2011-12-20",2.42
"1034","2011-12-21",2.37
"1035","2011-12-22",2.34
"1036","2011-12-23",2.3
"1037","2011-12-27",2.28
"1038","2011-12-28",2.38
"1039","2011-12-29",2.73
"1040","2011-12-30",2.77
"1041","2012-01-03",3.02
"1042","2012-01-04",3.44
"1043","2012-01-05",3.4
"1044","2012-01-06",3.3
"1045","2012-01-09",3.26
"1046","2012-01-10",3.28
"1047","2012-01-11",3.29
"1048","2012-01-12",3.18
"1049","2012-01-13",3.02
"1050","2012-01-17",3.22
"1051","2012-01-18",3.26
"1052","2012-01-19",3.26
"1053","2012-01-20",3.26
"1054","2012-01-23",3.22
"1055","2012-01-24",3.13
"1056","2012-01-25",3.13
"1057","2012-01-26",3.19
"1058","2012-01-27",3.21
"1059","2012-01-30",3.17
"1060","2012-01-31",3.18
"1061","2012-02-01",3.24
"1062","2012-02-02",3.26
"1063","2012-02-03",3.15
"1064","2012-02-06",3.19
"1065","2012-02-07",3.06
"1066","2012-02-08",3.05
"1067","2012-02-09",3.16
"1068","2012-02-10",3.15
"1069","2012-02-13",3.13
"1070","2012-02-14",3.21
"1071","2012-02-15",3.17
"1072","2012-02-16",3.25
"1073","2012-02-17",3.18
"1074","2012-02-21",3.19
"1075","2012-02-22",3.23
"1076","2012-02-23",3.27
"1077","2012-02-24",3.26
"1078","2012-02-27",3.34
"1079","2012-02-28",3.31
"1080","2012-02-29",3.31
"1081","2012-03-01",3.21
"1082","2012-03-02",3.18
"1083","2012-03-05",3.08
"1084","2012-03-06",2.99
"1085","2012-03-07",3.05
"1086","2012-03-08",3.08
"1087","2012-03-09",3.01
"1088","2012-03-12",2.95
"1089","2012-03-13",2.76
"1090","2012-03-14",2.71
"1091","2012-03-15",2.73
"1092","2012-03-16",2.73
"1093","2012-03-19",2.73
"1094","2012-03-20",2.73
"1095","2012-03-21",2.76
"1096","2012-03-22",2.74
"1097","2012-03-23",2.74
"1098","2012-03-26",2.73
"1099","2012-03-27",2.73
"1100","2012-03-28",2.64
"1101","2012-03-29",2.68
"1102","2012-03-30",2.65
"1103","2012-04-02",2.61
"1104","2012-04-03",2.53
"1105","2012-04-04",2.48
"1106","2012-04-05",2.42
"1107","2012-04-09",2.32
"1108","2012-04-10",2.2
"1109","2012-04-11",2.1
"1110","2012-04-12",2.11
"1111","2012-04-13",2.03
"1112","2012-04-16",2.07
"1113","2012-04-17",2.09
"1114","2012-04-18",2.1
"1115","2012-04-19",2.1
"1116","2012-04-20",2.1
"1117","2012-04-23",2.02
"1118","2012-04-24",2.02
"1119","2012-04-25",2.1
"1120","2012-04-26",2.1
"1121","2012-04-27",2.09
"1122","2012-04-30",2.14
"1123","2012-05-01",2.15
"1124","2012-05-02",2.15
"1125","2012-05-03",2.15
"1126","2012-05-04",2.06
"1127","2012-05-07",2.05
"1128","2012-05-08",1.99
"1129","2012-05-09",2.04
"1130","2012-05-10",2.03
"1131","2012-05-11",1.98
"1132","2012-05-14",1.8
"1133","2012-05-15",1.64
"1134","2012-05-16",1.84
"1135","2012-05-17",1.84
"1136","2012-05-18",1.68
"1137","2012-05-21",1.64
"1138","2012-05-22",1.66
"1139","2012-05-23",1.72
"1140","2012-05-24",1.72
"1141","2012-05-25",1.72
"1142","2012-05-29",1.68
"1143","2012-05-30",1.67
"1144","2012-05-31",1.65
"1145","2012-06-01",1.65
"1146","2012-06-04",1.6
"1147","2012-06-05",1.53
"1148","2012-06-06",1.65
"1149","2012-06-07",1.62
"1150","2012-06-08",1.66
"1151","2012-06-11",1.66
"1152","2012-06-12",1.63
"1153","2012-06-13",1.64
"1154","2012-06-14",1.61
"1155","2012-06-15",1.61
"1156","2012-06-18",1.61
"1157","2012-06-19",1.61
"1158","2012-06-20",1.61
"1159","2012-06-21",1.59
"1160","2012-06-22",1.6
"1161","2012-06-25",1.6
"1162","2012-06-26",1.6
"1163","2012-06-27",1.69
"1164","2012-06-28",1.69
"1165","2012-06-29",1.83
"1166","2012-07-02",1.95
"1167","2012-07-03",2.01
"1168","2012-07-05",2.09
"1169","2012-07-06",2.1
"1170","2012-07-09",2.05
"1171","2012-07-10",2.05
"1172","2012-07-11",2.05
"1173","2012-07-12",2.05
"1174","2012-07-13",1.95
"1175","2012-07-16",1.96
"1176","2012-07-17",2.18
"1177","2012-07-18",2.18
"1178","2012-07-19",2.1
"1179","2012-07-20",2.13
"1180","2012-07-23",2.03
"1181","2012-07-24",2.03
"1182","2012-07-25",2.07
"1183","2012-07-26",2
"1184","2012-07-27",2.02
"1185","2012-07-30",2.05
"1186","2012-07-31",2
"1187","2012-08-01",2
"1188","2012-08-02",1.99
"1189","2012-08-03",1.99
"1190","2012-08-06",1.99
"1191","2012-08-07",2.07
"1192","2012-08-08",2.07
"1193","2012-08-09",2.07
"1194","2012-08-10",2.02
"1195","2012-08-13",2.02
"1196","2012-08-14",2.01
"1197","2012-08-15",2
"1198","2012-08-16",2.01
"1199","2012-08-17",2
"1200","2012-08-20",2
"1201","2012-08-21",1.97
"1202","2012-08-22",2
"1203","2012-08-23",2
"1204","2012-08-24",2.06
"1205","2012-08-27",1.96
"1206","2012-08-28",1.96
"1207","2012-08-29",2.04
"1208","2012-08-30",2.04
"1209","2012-08-31",2.04
"1210","2012-09-04",1.99
"1211","2012-09-05",1.99
"1212","2012-09-06",2.01
"1213","2012-09-07",2.01
"1214","2012-09-10",2.01
"1215","2012-09-11",2.01
"1216","2012-09-12",2.01
"1217","2012-09-13",2.01
"1218","2012-09-14",2.04
"1219","2012-09-17",2.07
"1220","2012-09-18",2.07
"1221","2012-09-19",2.07
"1222","2012-09-20",2.02
"1223","2012-09-21",2.03
"1224","2012-09-24",2.03
"1225","2012-09-25",1.96
"1226","2012-09-26",1.96
"1227","2012-09-27",2.01
"1228","2012-09-28",2.02
"1229","2012-10-01",2.08
"1230","2012-10-02",2.12
"1231","2012-10-03",2.12
"1232","2012-10-04",2.12
"1233","2012-10-05",2.16
"1234","2012-10-08",2.16
"1235","2012-10-09",2.14
"1236","2012-10-10",2.13
"1237","2012-10-11",2.18
"1238","2012-10-12",2.16
"1239","2012-10-15",2.25
"1240","2012-10-16",2.25
"1241","2012-10-17",2.4
"1242","2012-10-18",2.4
"1243","2012-10-19",2.36
"1244","2012-10-22",2.36
"1245","2012-10-23",2.36
"1246","2012-10-24",2.36
"1247","2012-10-25",2.36
"1248","2012-10-26",2.38
"1249","2012-10-31",2.91
"1250","2012-11-01",2.85
"1251","2012-11-02",2.85
"1252","2012-11-05",2.85
"1253","2012-11-06",2.92
"1254","2012-11-07",2.98
"1255","2012-11-08",3.06
"1256","2012-11-09",3.36
"1257","2012-11-12",3.19
"1258","2012-11-13",3.37
"1259","2012-11-14",3.56
"1260","2012-11-15",3.55
"1261","2012-11-16",3.5
"1262","2012-11-19",3.42
"1263","2012-11-20",3.35
"1264","2012-11-21",3.36
"1265","2012-11-23",3.36
"1266","2012-11-26",3.43
"1267","2012-11-27",3.37
"1268","2012-11-28",3.42
"1269","2012-11-29",3.38
"1270","2012-11-30",3.52
"1271","2012-12-03",3.52
"1272","2012-12-04",3.43
"1273","2012-12-05",3.44
"1274","2012-12-06",3.44
"1275","2012-12-07",3.52
"1276","2012-12-10",3.54
"1277","2012-12-11",3.54
"1278","2012-12-12",3.65
"1279","2012-12-13",3.65
"1280","2012-12-14",3.65
"1281","2012-12-17",3.59
"1282","2012-12-18",3.55
"1283","2012-12-19",4
"1284","2012-12-20",4
"1285","2012-12-21",4
"1286","2012-12-24",4
"1287","2012-12-26",4
"1288","2012-12-27",3.84
"1289","2012-12-28",3.82
"1290","2012-12-31",3.82
"1291","2013-01-02",3.91
"1292","2013-01-03",3.91
"1293","2013-01-04",3.91
"1294","2013-01-07",3.81
"1295","2013-01-08",4.01
"1296","2013-01-09",4.01
"1297","2013-01-10",4
"1298","2013-01-11",3.96
"1299","2013-01-14",4.18
"1300","2013-01-15",4.11
"1301","2013-01-16",4.09
"1302","2013-01-17",4.09
"1303","2013-01-18",4.02
"1304","2013-01-22",4.18
"1305","2013-01-23",4.18
"1306","2013-01-24",3.97
"1307","2013-01-25",3.99
"1308","2013-01-28",3.97
"1309","2013-01-29",3.99
"1310","2013-01-30",3.94
"1311","2013-01-31",4.01
"1312","2013-02-01",4.01
"1313","2013-02-04",4
"1314","2013-02-05",4.01
"1315","2013-02-06",4
"1316","2013-02-07",3.95
"1317","2013-02-08",3.88
"1318","2013-02-11",3.85
"1319","2013-02-12",3.9
"1320","2013-02-13",3.79
"1321","2013-02-14",3.85
"1322","2013-02-15",3.7
"1323","2013-02-19",3.6
"1324","2013-02-20",3.68
"1325","2013-02-21",3.52
"1326","2013-02-22",3.58
"1327","2013-02-25",3.62
"1328","2013-02-26",3.57
"1329","2013-02-27",3.57
"1330","2013-02-28",3.82
"1331","2013-03-01",3.83
"1332","2013-03-04",3.78
"1333","2013-03-05",3.78
"1334","2013-03-06",3.77
"1335","2013-03-07",3.77
"1336","2013-03-08",3.8
"1337","2013-03-11",3.77
"1338","2013-03-12",3.88
"1339","2013-03-13",3.9
"1340","2013-03-14",3.96
"1341","2013-03-15",4
"1342","2013-03-18",4
"1343","2013-03-19",3.95
"1344","2013-03-20",4.04
"1345","2013-03-21",4.13
"1346","2013-03-22",4.1
"1347","2013-03-25",4.13
"1348","2013-03-26",4.13
"1349","2013-03-27",4.13
"1350","2013-03-28",4.14
"1351","2013-04-01",4.23
"1352","2013-04-02",4.27
"1353","2013-04-03",4.25
"1354","2013-04-04",4.28
"1355","2013-04-05",4.28
"1356","2013-04-08",4.33
"1357","2013-04-09",4.38
"1358","2013-04-10",4.38
"1359","2013-04-11",4.45
"1360","2013-04-12",4.35
"1361","2013-04-15",4.1
"1362","2013-04-16",4.16
"1363","2013-04-17",4.1
"1364","2013-04-18",4.21
"1365","2013-04-19",4.21
"1366","2013-04-22",4.21
"1367","2013-04-23",4.21
"1368","2013-04-24",4.37
"1369","2013-04-25",4.3
"1370","2013-04-26",4.32
"1371","2013-04-29",4.21
"1372","2013-04-30",4.16
"1373","2013-05-01",4.13
"1374","2013-05-02",3.97
"1375","2013-05-03",3.97
"1376","2013-05-06",3.95
"1377","2013-05-07",3.91
"1378","2013-05-08",3.76
"1379","2013-05-09",3.71
"1380","2013-05-10",3.56
"1381","2013-05-13",3.35
"1382","2013-05-14",3.37
"1383","2013-05-15",3.37
"1384","2013-05-16",3.37
"1385","2013-05-17",2.95
"1386","2013-05-20",2.85
"1387","2013-05-21",2.86
"1388","2013-05-22",2.77
"1389","2013-05-23",3
"1390","2013-05-24",3.3
"1391","2013-05-28",3.13
"1392","2013-05-29",3.32
"1393","2013-05-30",3.23
"1394","2013-05-31",3.25
"1395","2013-06-03",3.34
"1396","2013-06-04",3.34
"1397","2013-06-05",3.34
"1398","2013-06-06",3.35
"1399","2013-06-07",3.29
"1400","2013-06-10",3.39
"1401","2013-06-11",3.3
"1402","2013-06-12",3.3
"1403","2013-06-13",3.28
"1404","2013-06-14",3.35
"1405","2013-06-17",3.24
"1406","2013-06-18",3.24
"1407","2013-06-19",3.28
"1408","2013-06-20",3.28
"1409","2013-06-21",3.28
"1410","2013-06-24",3.14
"1411","2013-06-25",3.07
"1412","2013-06-26",3.09
"1413","2013-06-27",3.01
"1414","2013-06-28",3.07
"1415","2013-07-01",3.09
"1416","2013-07-02",3.09
"1417","2013-07-03",3.12
"1418","2013-07-05",3.33
"1419","2013-07-08",3.34
"1420","2013-07-09",3.31
"1421","2013-07-10",3.32
"1422","2013-07-11",3.32
"1423","2013-07-12",3.22
"1424","2013-07-15",3.26
"1425","2013-07-16",3.28
"1426","2013-07-17",3.28
"1427","2013-07-18",3.33
"1428","2013-07-19",3.23
"1429","2013-07-22",3.28
"1430","2013-07-23",3.28
"1431","2013-07-24",3.28
"1432","2013-07-25",3.32
"1433","2013-07-26",3.32
"1434","2013-07-29",3.29
"1435","2013-07-30",3.29
"1436","2013-07-31",3.13
"1437","2013-08-01",3.13
"1438","2013-08-02",3.32
"1439","2013-08-05",3.39
"1440","2013-08-06",3.39
"1441","2013-08-07",3.07
"1442","2013-08-08",3.07
"1443","2013-08-09",3.07
"1444","2013-08-12",3.19
"1445","2013-08-13",3.19
"1446","2013-08-14",3.19
"1447","2013-08-15",3.19
"1448","2013-08-16",3.14
"1449","2013-08-19",3.14
"1450","2013-08-20",3.17
"1451","2013-08-21",3.17
"1452","2013-08-22",3.17
"1453","2013-08-23",3.17
"1454","2013-08-26",3.13
"1455","2013-08-27",3.21
"1456","2013-08-28",3.21
"1457","2013-08-29",3.12
"1458","2013-08-30",3.15
"1459","2013-09-03",3.13
"1460","2013-09-04",3.13
"1461","2013-09-05",3.13
"1462","2013-09-06",3.13
"1463","2013-09-09",3.09
"1464","2013-09-10",3.09
"1465","2013-09-11",3.09
"1466","2013-09-12",3.09
"1467","2013-09-13",3.09
"1468","2013-09-16",3.07
"1469","2013-09-17",3.12
"1470","2013-09-18",3.17
"1471","2013-09-19",3.2
"1472","2013-09-20",3.23
"1473","2013-09-23",3.23
"1474","2013-09-24",3.23
"1475","2013-09-25",3.24
"1476","2013-09-26",3.21
"1477","2013-09-27",3.18
"1478","2013-09-30",3.21
"1479","2013-10-01",3.21
"1480","2013-10-02",3.2
"1481","2013-10-03",3.2
"1482","2013-10-04",3.2
"1483","2013-10-07",3.17
"1484","2013-10-08",3.2
"1485","2013-10-09",3.2
"1486","2013-10-10",3.09
"1487","2013-10-11",3.09
"1488","2013-10-14",3.05
"1489","2013-10-15",3.1
"1490","2013-10-16",3.07
"1491","2013-10-17",3.09
"1492","2013-10-18",3.08
"1493","2013-10-21",3.08
"1494","2013-10-22",3.08
"1495","2013-10-23",3.08
"1496","2013-10-24",3.08
"1497","2013-10-25",3
"1498","2013-10-28",3
"1499","2013-10-29",3
"1500","2013-10-30",3
"1501","2013-10-31",3
"1502","2013-11-01",3
"1503","2013-11-04",3
"1504","2013-11-05",3.02
"1505","2013-11-06",2.88
"1506","2013-11-07",2.81
"1507","2013-11-08",2.7
"1508","2013-11-11",2.75
"1509","2013-11-12",2.72
"1510","2013-11-13",2.68
"1511","2013-11-14",2.56
"1512","2013-11-15",2.61
"1513","2013-11-18",2.84
"1514","2013-11-19",2.97
"1515","2013-11-20",3.02
"1516","2013-11-21",2.8
"1517","2013-11-22",2.82
"1518","2013-11-25",2.82
"1519","2013-11-26",2.97
"1520","2013-11-27",3.12
"1521","2013-11-29",3.12
"1522","2013-12-02",3.15
"1523","2013-12-03",3.2
"1524","2013-12-04",3.2
"1525","2013-12-05",3.26
"1526","2013-12-06",3.15
"1527","2013-12-09",3.1
"1528","2013-12-10",3.15
"1529","2013-12-11",3.15
"1530","2013-12-12",3.13
"1531","2013-12-13",3.28
"1532","2013-12-16",3.18
"1533","2013-12-17",3.08
"1534","2013-12-18",3.05
"1535","2013-12-19",3.03
"1536","2013-12-20",3.14
"1537","2013-12-23",3.19
"1538","2013-12-24",3.13
"1539","2013-12-26",3.13
"1540","2013-12-27",3.1
"1541","2013-12-30",3.13
"1542","2013-12-31",3.11
"1543","2014-01-02",3.1
"1544","2014-01-03",3.23
"1545","2014-01-06",3.3
"1546","2014-01-07",3.25
"1547","2014-01-08",3.24
"1548","2014-01-09",3.15
"1549","2014-01-10",3.1
"1550","2014-01-13",3.12
"1551","2014-01-14",3.05
"1552","2014-01-15",3.06
"1553","2014-01-16",3.03
"1554","2014-01-17",3.04
"1555","2014-01-21",3.02
"1556","2014-01-22",3
"1557","2014-01-23",3.06
"1558","2014-01-24",3.15
"1559","2014-01-27",3.14
"1560","2014-01-28",3.08
"1561","2014-01-29",3.17
"1562","2014-01-30",3.25
"1563","2014-01-31",3.27
"1564","2014-02-03",3.29
"1565","2014-02-04",3.34
"1566","2014-02-05",3.21
"1567","2014-02-06",3.3
"1568","2014-02-07",3.37
"1569","2014-02-10",3.4
"1570","2014-02-11",3.46
"1571","2014-02-12",3.46
"1572","2014-02-13",3.46
"1573","2014-02-14",3.46
"1574","2014-02-18",3.39
"1575","2014-02-19",3.38
"1576","2014-02-20",3.36
"1577","2014-02-21",3.33
"1578","2014-02-24",3.32
"1579","2014-02-25",3.41
"1580","2014-02-26",3.39
"1581","2014-02-27",3.36
"1582","2014-02-28",3.35
"1583","2014-03-03",3.34
"1584","2014-03-04",3.34
"1585","2014-03-05",3.34
"1586","2014-03-06",3.3
"1587","2014-03-07",3.26
"1588","2014-03-10",3.31
"1589","2014-03-11",3.3
"1590","2014-03-12",3.25
"1591","2014-03-13",3.25
"1592","2014-03-14",3.25
"1593","2014-03-17",3.07
"1594","2014-03-18",3.07
"1595","2014-03-19",3.07
"1596","2014-03-20",3.07
"1597","2014-03-21",3.07
"1598","2014-03-24",3.42
"1599","2014-03-25",3.25
"1600","2014-03-26",3.25
"1601","2014-03-27",3.25
"1602","2014-03-28",3.15
"1603","2014-03-31",3.22
"1604","2014-04-01",3.22
"1605","2014-04-02",3.21
"1606","2014-04-03",3.25
"1607","2014-04-04",3.28
"1608","2014-04-07",3.28
"1609","2014-04-08",3.28
"1610","2014-04-09",3.28
"1611","2014-04-10",3.28
"1612","2014-04-11",3.39
"1613","2014-04-14",3.4
"1614","2014-04-15",3.4
"1615","2014-04-16",3.44
"1616","2014-04-17",3.41
"1617","2014-04-21",3.44
"1618","2014-04-22",3.51
"1619","2014-04-23",3.51
"1620","2014-04-24",3.53
"1621","2014-04-25",3.56
"1622","2014-04-28",3.6
"1623","2014-04-29",3.65
"1624","2014-04-30",3.65
"1625","2014-05-01",3.62
"1626","2014-05-02",3.62
"1627","2014-05-05",3.67
"1628","2014-05-06",3.76
"1629","2014-05-07",3.8
"1630","2014-05-08",3.8
"1631","2014-05-09",3.81
"1632","2014-05-12",3.86
"1633","2014-05-13",3.82
"1634","2014-05-14",3.85
"1635","2014-05-15",3.87
"1636","2014-05-16",3.87
"1637","2014-05-19",3.75
"1638","2014-05-20",3.71
"1639","2014-05-21",3.71
"1640","2014-05-22",3.7
"1641","2014-05-23",3.71
"1642","2014-05-27",3.79
"1643","2014-05-28",3.79
"1644","2014-05-29",3.79
"1645","2014-05-30",3.79
"1646","2014-06-02",3.78
"1647","2014-06-03",3.77
"1648","2014-06-04",3.78
"1649","2014-06-05",3.7
"1650","2014-06-06",3.7
"1651","2014-06-09",3.65
"1652","2014-06-10",3.62
"1653","2014-06-11",3.57
"1654","2014-06-12",3.68
"1655","2014-06-13",3.58
"1656","2014-06-16",3.62
"1657","2014-06-17",3.57
"1658","2014-06-18",3.5
"1659","2014-06-19",3.5
"1660","2014-06-20",3.48
"1661","2014-06-23",3.5
"1662","2014-06-24",3.46
"1663","2014-06-25",3.59
"1664","2014-06-26",3.59
"1665","2014-06-27",3.59
"1666","2014-06-30",3.6
"1667","2014-07-01",3.72
"1668","2014-07-02",3.71
"1669","2014-07-03",3.7
"1670","2014-07-07",3.77
"1671","2014-07-08",3.73
"1672","2014-07-09",3.73
"1673","2014-07-10",3.7
"1674","2014-07-11",3.71
"1675","2014-07-14",3.79
"1676","2014-07-15",3.74
"1677","2014-07-16",3.75
"1678","2014-07-17",3.82
"1679","2014-07-18",3.83
"1680","2014-07-21",3.8
"1681","2014-07-22",3.82
"1682","2014-07-23",3.8
"1683","2014-07-24",3.82
"1684","2014-07-25",3.8
"1685","2014-07-28",4.14
"1686","2014-07-29",4.47
"1687","2014-07-30",4.35
"1688","2014-07-31",4.35
"1689","2014-08-01",4.26
"1690","2014-08-04",4.38
"1691","2014-08-05",4.41
"1692","2014-08-06",4.28
"1693","2014-08-07",4.25
"1694","2014-08-08",4.3
"1695","2014-08-11",4.4
"1696","2014-08-12",4.44
"1697","2014-08-13",4.48
"1698","2014-08-14",4.36
"1699","2014-08-15",4.43
"1700","2014-08-18",4.48
"1701","2014-08-19",4.52
"1702","2014-08-20",4.55
"1703","2014-08-21",4.55
"1704","2014-08-22",4.52
"1705","2014-08-25",4.51
"1706","2014-08-26",4.51
"1707","2014-08-27",4.51
"1708","2014-08-28",4.5
"1709","2014-08-29",4.53
"1710","2014-09-02",4.5
"1711","2014-09-03",4.44
"1712","2014-09-04",4.35
"1713","2014-09-05",4.25
"1714","2014-09-08",4.2
"1715","2014-09-09",4.21
"1716","2014-09-10",4.14
"1717","2014-09-11",4.04
"1718","2014-09-12",3.84
"1719","2014-09-15",3.96
"1720","2014-09-16",4
"1721","2014-09-17",4.02
"1722","2014-09-18",4.01
"1723","2014-09-19",3.87
"1724","2014-09-22",3.74
"1725","2014-09-23",3.73
"1726","2014-09-24",3.77
"1727","2014-09-25",3.67
"1728","2014-09-26",3.68
"1729","2014-09-29",3.76
"1730","2014-09-30",3.83
"1731","2014-10-01",3.72
"1732","2014-10-02",3.77
"1733","2014-10-03",3.83
"1734","2014-10-06",3.85
"1735","2014-10-07",3.89
"1736","2014-10-08",3.82
"1737","2014-10-09",3.7
"1738","2014-10-10",3.6
"1739","2014-10-13",3.55
"1740","2014-10-14",3.46
"1741","2014-10-15",3.57
"1742","2014-10-16",3.59
"1743","2014-10-17",3.53
"1744","2014-10-20",3.5
"1745","2014-10-21",3.53
"1746","2014-10-22",3.51
"1747","2014-10-23",3.51
"1748","2014-10-24",3.44
"1749","2014-10-27",3.43
"1750","2014-10-28",3.45
"1751","2014-10-29",3.49
"1752","2014-10-30",3.38
"1753","2014-10-31",3.28
"1754","2014-11-03",3.3
"1755","2014-11-04",3.29
"1756","2014-11-05",3.22
"1757","2014-11-06",3.42
"1758","2014-11-07",3.4
"1759","2014-11-10",3.38
"1760","2014-11-11",3.5
"1761","2014-11-12",3.48
"1762","2014-11-13",3.44
"1763","2014-11-14",3.45
"1764","2014-11-17",3.46
"1765","2014-11-18",3.48
"1766","2014-11-19",3.45
"1767","2014-11-20",3.48
"1768","2014-11-21",3.47
"1769","2014-11-24",3.44
"1770","2014-11-25",3.5
"1771","2014-11-26",3.48
"1772","2014-11-28",3.28
"1773","2014-12-01",3.31
"1774","2014-12-02",3.1
"1775","2014-12-03",3.13
"1776","2014-12-04",3.05
"1777","2014-12-05",3.04
"1778","2014-12-08",2.95
"1779","2014-12-09",2.92
"1780","2014-12-10",2.83
"1781","2014-12-11",3.01
"1782","2014-12-12",2.84
"1783","2014-12-15",2.85
"1784","2014-12-16",2.9
"1785","2014-12-17",3.41
"1786","2014-12-18",3.43
"1787","2014-12-19",3.46
"1788","2014-12-22",3.38
"1789","2014-12-23",3.35
"1790","2014-12-24",3.3
"1791","2014-12-26",3.44
"1792","2014-12-29",3.56
"1793","2014-12-30",3.52
"1794","2014-12-31",3.58
"1795","2015-01-02",3.55
"1796","2015-01-05",3.35
"1797","2015-01-06",3.22
"1798","2015-01-07",3.26
"1799","2015-01-08",3.35
"1800","2015-01-09",3.37
"1801","2015-01-12",3.3
"1802","2015-01-13",3.22
"1803","2015-01-14",3.29
"1804","2015-01-15",3.26
"1805","2015-01-16",3.33
"1806","2015-01-20",3.31
"1807","2015-01-21",3.26
"1808","2015-01-22",3.21
"1809","2015-01-23",3.2
"1810","2015-01-26",3.14
"1811","2015-01-27",3.15
"1812","2015-01-28",3.17
"1813","2015-01-29",3.17
"1814","2015-01-30",3.1
"1815","2015-02-02",3.3
"1816","2015-02-03",3.1
"1817","2015-02-04",3.1
"1818","2015-02-05",3.12
"1819","2015-02-06",3.12
"1820","2015-02-09",3.12
"1821","2015-02-10",3.12
"1822","2015-02-11",3.04
"1823","2015-02-12",3.1
"1824","2015-02-13",3.2
"1825","2015-02-17",3.27
"1826","2015-02-18",3.23
"1827","2015-02-19",3.25
"1828","2015-02-20",3.2
"1829","2015-02-23",3.19
"1830","2015-02-24",3.15
"1831","2015-02-25",3.19
"1832","2015-02-26",3.21
"1833","2015-02-27",3.2
"1834","2015-03-02",3.1
"1835","2015-03-03",3.11
"1836","2015-03-04",3.19
"1837","2015-03-05",3.12
"1838","2015-03-06",3.1
"1839","2015-03-09",3.13
"1840","2015-03-10",3.08
"1841","2015-03-11",3.08
"1842","2015-03-12",3.07
"1843","2015-03-13",3
"1844","2015-03-16",3
"1845","2015-03-17",3.02
"1846","2015-03-18",3.05
"1847","2015-03-19",3.03
"1848","2015-03-20",3.05
"1849","2015-03-23",3.02
"1850","2015-03-24",3.05
"1851","2015-03-25",3.05
"1852","2015-03-26",3.05
"1853","2015-03-27",3.08
"1854","2015-03-30",3.1
"1855","2015-03-31",3.15
"1856","2015-04-01",3.11
"1857","2015-04-02",3.16
"1858","2015-04-06",3.16
"1859","2015-04-07",3.12
"1860","2015-04-08",3.12
"1861","2015-04-09",3.14
"1862","2015-04-10",3.2
"1863","2015-04-13",3.11
"1864","2015-04-14",3.11
"1865","2015-04-15",3.19
"1866","2015-04-16",3.21
"1867","2015-04-17",3.23
"1868","2015-04-20",3.15
"1869","2015-04-21",3.15
"1870","2015-04-22",3.14
"1871","2015-04-23",3.13
"1872","2015-04-24",3.15
"1873","2015-04-27",3.15
"1874","2015-04-28",3.13
"1875","2015-04-29",3.15
"1876","2015-04-30",3.15
"1877","2015-05-01",2.99
"1878","2015-05-04",3.07
"1879","2015-05-05",3.08
"1880","2015-05-06",3.08
"1881","2015-05-07",3.06
"1882","2015-05-08",3.06
"1883","2015-05-11",3.13
"1884","2015-05-12",3.1
"1885","2015-05-13",3.14
"1886","2015-05-14",3.09
"1887","2015-05-15",3.12
"1888","2015-05-18",3.07
"1889","2015-05-19",3.01
"1890","2015-05-20",3.04
"1891","2015-05-21",3.04
"1892","2015-05-22",3.02
"1893","2015-05-26",3.02
"1894","2015-05-27",2.98
"1895","2015-05-28",3
"1896","2015-05-29",2.97
"1897","2015-06-01",2.92
"1898","2015-06-02",3.07
"1899","2015-06-03",3.03
"1900","2015-06-04",0.3
"1901","2015-06-05",2.93
"1902","2015-06-08",2.93
"1903","2015-06-09",3
"1904","2015-06-10",3
"1905","2015-06-11",2.99
"1906","2015-06-12",2.99
"1907","2015-06-15",2.9
"1908","2015-06-16",2.87
"1909","2015-06-17",2.86
"1910","2015-06-18",2.78
"1911","2015-06-19",2.79
"1912","2015-06-22",2.73
"1913","2015-06-23",2.82
"1914","2015-06-24",2.81
"1915","2015-06-25",2.81
"1916","2015-06-26",2.74
"1917","2015-06-29",2.74
"1918","2015-06-30",2.78
"1919","2015-07-01",2.78
"1920","2015-07-02",2.75
"1921","2015-07-06",2.73
"1922","2015-07-07",2.67
"1923","2015-07-08",2.6
"1924","2015-07-09",2.67
"1925","2015-07-10",2.76
"1926","2015-07-13",2.69
"1927","2015-07-14",2.63
"1928","2015-07-15",2.62
"1929","2015-07-16",2.48
"1930","2015-07-17",2.55
"1931","2015-07-20",2.49
"1932","2015-07-21",2.5
"1933","2015-07-22",2.5
"1934","2015-07-23",2.5
"1935","2015-07-24",2.47
"1936","2015-07-27",2.48
