"","date","TKC"
"986","2010-11-30",17.040001
"987","2010-12-01",17.26
"988","2010-12-02",17.209999
"989","2010-12-03",17.049999
"990","2010-12-06",17.219999
"991","2010-12-07",17.26
"992","2010-12-08",17.01
"993","2010-12-09",16.85
"994","2010-12-10",16.780001
"995","2010-12-13",17.18
"996","2010-12-14",16.99
"997","2010-12-15",16.51
"998","2010-12-16",16.82
"999","2010-12-17",16.48
"1000","2010-12-20",16.51
"1001","2010-12-21",16.690001
"1002","2010-12-22",16.77
"1003","2010-12-23",17.049999
"1004","2010-12-27",17.219999
"1005","2010-12-28",16.99
"1006","2010-12-29",17.190001
"1007","2010-12-30",17.32
"1008","2010-12-31",17.129999
"1009","2011-01-03",17.219999
"1010","2011-01-04",17.43
"1011","2011-01-05",17.73
"1012","2011-01-06",17.459999
"1013","2011-01-07",17.190001
"1014","2011-01-10",17.309999
"1015","2011-01-11",17.35
"1016","2011-01-12",17.549999
"1017","2011-01-13",17.459999
"1018","2011-01-14",17.049999
"1019","2011-01-18",16.780001
"1020","2011-01-19",16.59
"1021","2011-01-20",16.299999
"1022","2011-01-21",15.98
"1023","2011-01-24",16.23
"1024","2011-01-25",16.299999
"1025","2011-01-26",16.1
"1026","2011-01-27",16.049999
"1027","2011-01-28",15.21
"1028","2011-01-31",15.46
"1029","2011-02-01",15.81
"1030","2011-02-02",16.08
"1031","2011-02-03",15.88
"1032","2011-02-04",15.71
"1033","2011-02-07",15.86
"1034","2011-02-08",15.92
"1035","2011-02-09",15.82
"1036","2011-02-10",15.83
"1037","2011-02-11",16
"1038","2011-02-14",15.95
"1039","2011-02-15",15.9
"1040","2011-02-16",16.030001
"1041","2011-02-17",16.42
"1042","2011-02-18",16.690001
"1043","2011-02-22",15.86
"1044","2011-02-23",15.75
"1045","2011-02-24",14.15
"1046","2011-02-25",14.11
"1047","2011-02-28",14.07
"1048","2011-03-01",13.46
"1049","2011-03-02",13.28
"1050","2011-03-03",13.63
"1051","2011-03-04",13.95
"1052","2011-03-07",13.79
"1053","2011-03-08",14.37
"1054","2011-03-09",14.39
"1055","2011-03-10",14.16
"1056","2011-03-11",14.22
"1057","2011-03-14",14.46
"1058","2011-03-15",14.4
"1059","2011-03-16",14.14
"1060","2011-03-17",14.28
"1061","2011-03-18",14.36
"1062","2011-03-21",14.54
"1063","2011-03-22",15.03
"1064","2011-03-23",15.25
"1065","2011-03-24",15.47
"1066","2011-03-25",15.35
"1067","2011-03-28",15.16
"1068","2011-03-29",15.01
"1069","2011-03-30",15.12
"1070","2011-03-31",15.03
"1071","2011-04-01",15.42
"1072","2011-04-04",15.54
"1073","2011-04-05",15.6
"1074","2011-04-06",15.6
"1075","2011-04-07",15.43
"1076","2011-04-08",15.26
"1077","2011-04-11",15.01
"1078","2011-04-12",14.74
"1079","2011-04-13",14.81
"1080","2011-04-14",14.87
"1081","2011-04-15",14.89
"1082","2011-04-18",14.37
"1083","2011-04-19",14.65
"1084","2011-04-20",14.97
"1085","2011-04-21",15.18
"1086","2011-04-25",14.78
"1087","2011-04-26",14.86
"1088","2011-04-27",14.68
"1089","2011-04-28",14.57
"1090","2011-04-29",14.8
"1091","2011-05-02",14.85
"1092","2011-05-03",14.72
"1093","2011-05-04",14.55
"1094","2011-05-05",14.32
"1095","2011-05-06",14.32
"1096","2011-05-09",14.42
"1097","2011-05-10",14.3
"1098","2011-05-11",14.06
"1099","2011-05-12",14.34
"1100","2011-05-13",14.05
"1101","2011-05-16",14.35
"1102","2011-05-17",14.33
"1103","2011-05-18",14.3
"1104","2011-05-19",14.27
"1105","2011-05-20",14.19
"1106","2011-05-23",14.04
"1107","2011-05-24",14.04
"1108","2011-05-25",14.09
"1109","2011-05-26",14.13
"1110","2011-05-27",14.02
"1111","2011-05-31",14.07
"1112","2011-06-01",14.09
"1113","2011-06-02",14.24
"1114","2011-06-03",14.18
"1115","2011-06-06",14.04
"1116","2011-06-07",14.06
"1117","2011-06-08",14.01
"1118","2011-06-09",13.92
"1119","2011-06-10",13.59
"1120","2011-06-13",13.37
"1121","2011-06-14",13.41
"1122","2011-06-15",13.16
"1123","2011-06-16",13.26
"1124","2011-06-17",13.67
"1125","2011-06-20",13.62
"1126","2011-06-21",14.01
"1127","2011-06-22",13.97
"1128","2011-06-23",13.99
"1129","2011-06-24",13.76
"1130","2011-06-27",13.84
"1131","2011-06-28",13.73
"1132","2011-06-29",13.77
"1133","2011-06-30",13.55
"1134","2011-07-01",13.71
"1135","2011-07-05",13.57
"1136","2011-07-06",13.61
"1137","2011-07-07",13.79
"1138","2011-07-08",13.62
"1139","2011-07-11",13.17
"1140","2011-07-12",13.1
"1141","2011-07-13",13.11
"1142","2011-07-14",13.02
"1143","2011-07-15",12.9
"1144","2011-07-18",12.65
"1145","2011-07-19",12.67
"1146","2011-07-20",12.58
"1147","2011-07-21",12.79
"1148","2011-07-22",12.69
"1149","2011-07-25",12.43
"1150","2011-07-26",12.71
"1151","2011-07-27",12.69
"1152","2011-07-28",12.87
"1153","2011-07-29",12.8
"1154","2011-08-01",12.6
"1155","2011-08-02",12.43
"1156","2011-08-03",12.33
"1157","2011-08-04",11.66
"1158","2011-08-05",12.06
"1159","2011-08-08",11.31
"1160","2011-08-09",11.83
"1161","2011-08-10",10.88
"1162","2011-08-11",11.24
"1163","2011-08-12",10.87
"1164","2011-08-15",11.23
"1165","2011-08-16",11.09
"1166","2011-08-17",10.98
"1167","2011-08-18",10.63
"1168","2011-08-19",10.48
"1169","2011-08-22",10.36
"1170","2011-08-23",10.62
"1171","2011-08-24",10.71
"1172","2011-08-25",10.7
"1173","2011-08-26",10.88
"1174","2011-08-29",10.99
"1175","2011-08-30",10.99
"1176","2011-08-31",11.26
"1177","2011-09-01",11.24
"1178","2011-09-02",10.96
"1179","2011-09-06",10.85
"1180","2011-09-07",11.05
"1181","2011-09-08",11.32
"1182","2011-09-09",11.34
"1183","2011-09-12",11.58
"1184","2011-09-13",12.13
"1185","2011-09-14",12.05
"1186","2011-09-15",12.03
"1187","2011-09-16",11.97
"1188","2011-09-19",11.9
"1189","2011-09-20",12.3
"1190","2011-09-21",11.86
"1191","2011-09-22",11.8
"1192","2011-09-23",11.78
"1193","2011-09-26",12.03
"1194","2011-09-27",12.16
"1195","2011-09-28",11.73
"1196","2011-09-29",11.64
"1197","2011-09-30",11.28
"1198","2011-10-03",11.35
"1199","2011-10-04",11.39
"1200","2011-10-05",11.3
"1201","2011-10-06",11.21
"1202","2011-10-07",11.11
"1203","2011-10-10",11.32
"1204","2011-10-11",11.27
"1205","2011-10-12",11.9
"1206","2011-10-13",11.99
"1207","2011-10-14",12.21
"1208","2011-10-17",11.87
"1209","2011-10-18",12.22
"1210","2011-10-19",11.92
"1211","2011-10-20",11.84
"1212","2011-10-21",12.05
"1213","2011-10-24",12.15
"1214","2011-10-25",12
"1215","2011-10-26",12.24
"1216","2011-10-27",12.79
"1217","2011-10-28",12.71
"1218","2011-10-31",12.32
"1219","2011-11-01",11.92
"1220","2011-11-02",12.4
"1221","2011-11-03",13.44
"1222","2011-11-04",13.09
"1223","2011-11-07",13.13
"1224","2011-11-08",13.32
"1225","2011-11-09",12.89
"1226","2011-11-10",13.22
"1227","2011-11-11",13.51
"1228","2011-11-14",13.09
"1229","2011-11-15",13.05
"1230","2011-11-16",12.99
"1231","2011-11-17",12.79
"1232","2011-11-18",12.77
"1233","2011-11-21",12.37
"1234","2011-11-22",12.5
"1235","2011-11-23",11.82
"1236","2011-11-25",11.67
"1237","2011-11-28",12.22
"1238","2011-11-29",12.1
"1239","2011-11-30",12.6
"1240","2011-12-01",12.39
"1241","2011-12-02",12.28
"1242","2011-12-05",12.22
"1243","2011-12-06",12.19
"1244","2011-12-07",12.18
"1245","2011-12-08",11.85
"1246","2011-12-09",11.82
"1247","2011-12-12",11.73
"1248","2011-12-13",11.63
"1249","2011-12-14",11.69
"1250","2011-12-15",11.84
"1251","2011-12-16",11.65
"1252","2011-12-19",11.58
"1253","2011-12-20",12.1
"1254","2011-12-21",11.93
"1255","2011-12-22",11.95
"1256","2011-12-23",11.78
"1257","2011-12-27",11.96
"1258","2011-12-28",11.73
"1259","2011-12-29",11.69
"1260","2011-12-30",11.76
"1261","2012-01-03",12
"1262","2012-01-04",11.87
"1263","2012-01-05",11.84
"1264","2012-01-06",11.83
"1265","2012-01-09",11.86
"1266","2012-01-10",11.97
"1267","2012-01-11",11.93
"1268","2012-01-12",12.12
"1269","2012-01-13",12.16
"1270","2012-01-17",12.37
"1271","2012-01-18",12.43
"1272","2012-01-19",12.28
"1273","2012-01-20",12.28
"1274","2012-01-23",12.34
"1275","2012-01-24",12.22
"1276","2012-01-25",12.45
"1277","2012-01-26",12.44
"1278","2012-01-27",12.94
"1279","2012-01-30",12.94
"1280","2012-01-31",12.89
"1281","2012-02-01",13.12
"1282","2012-02-02",13.16
"1283","2012-02-03",13.46
"1284","2012-02-06",13.46
"1285","2012-02-07",13.45
"1286","2012-02-08",13.53
"1287","2012-02-09",13.38
"1288","2012-02-10",13.1
"1289","2012-02-13",13.32
"1290","2012-02-14",13.21
"1291","2012-02-15",13.32
"1292","2012-02-16",13.5
"1293","2012-02-17",13.92
"1294","2012-02-21",13.96
"1295","2012-02-22",13.73
"1296","2012-02-23",13.48
"1297","2012-02-24",13.49
"1298","2012-02-27",13.29
"1299","2012-02-28",13.51
"1300","2012-02-29",13.6
"1301","2012-03-01",13.54
"1302","2012-03-02",13.52
"1303","2012-03-05",13.23
"1304","2012-03-06",12.86
"1305","2012-03-07",12.82
"1306","2012-03-08",13.21
"1307","2012-03-09",13.15
"1308","2012-03-12",13.07
"1309","2012-03-13",13.21
"1310","2012-03-14",13.17
"1311","2012-03-15",13.07
"1312","2012-03-16",13.33
"1313","2012-03-19",12.97
"1314","2012-03-20",13
"1315","2012-03-21",12.95
"1316","2012-03-22",12.63
"1317","2012-03-23",12.65
"1318","2012-03-26",13.15
"1319","2012-03-27",12.94
"1320","2012-03-28",12.87
"1321","2012-03-29",12.65
"1322","2012-03-30",12.6
"1323","2012-04-02",12.59
"1324","2012-04-03",12.51
"1325","2012-04-04",12.34
"1326","2012-04-05",12.42
"1327","2012-04-09",12.31
"1328","2012-04-10",12.04
"1329","2012-04-11",12.27
"1330","2012-04-12",12.51
"1331","2012-04-13",12.3
"1332","2012-04-16",12.11
"1333","2012-04-17",12.11
"1334","2012-04-18",12.01
"1335","2012-04-19",12.01
"1336","2012-04-20",12.02
"1337","2012-04-23",11.9
"1338","2012-04-24",11.96
"1339","2012-04-25",12.11
"1340","2012-04-26",12.36
"1341","2012-04-27",12.47
"1342","2012-04-30",12.36
"1343","2012-05-01",12.38
"1344","2012-05-02",12.23
"1345","2012-05-03",12.65
"1346","2012-05-04",12.66
"1347","2012-05-07",12.59
"1348","2012-05-08",12.27
"1349","2012-05-09",12.02
"1350","2012-05-10",12.08
"1351","2012-05-11",11.91
"1352","2012-05-14",11.4
"1353","2012-05-15",11.29
"1354","2012-05-16",11.28
"1355","2012-05-17",11.22
"1356","2012-05-18",11
"1357","2012-05-21",10.98
"1358","2012-05-22",11.09
"1359","2012-05-23",10.85
"1360","2012-05-24",10.9
"1361","2012-05-25",11.29
"1362","2012-05-29",11.36
"1363","2012-05-30",11.02
"1364","2012-05-31",10.83
"1365","2012-06-01",11.09
"1366","2012-06-04",10.98
"1367","2012-06-05",11.01
"1368","2012-06-06",11.18
"1369","2012-06-07",11.18
"1370","2012-06-08",11.26
"1371","2012-06-11",11.02
"1372","2012-06-12",11.41
"1373","2012-06-13",11.41
"1374","2012-06-14",11.49
"1375","2012-06-15",11.52
"1376","2012-06-18",11.51
"1377","2012-06-19",11.68
"1378","2012-06-20",11.78
"1379","2012-06-21",11.56
"1380","2012-06-22",11.88
"1381","2012-06-25",11.89
"1382","2012-06-26",12.11
"1383","2012-06-27",12.37
"1384","2012-06-28",12.2
"1385","2012-06-29",12.55
"1386","2012-07-02",12.59
"1387","2012-07-03",12.5
"1388","2012-07-05",12.52
"1389","2012-07-06",12.74
"1390","2012-07-09",12.86
"1391","2012-07-10",12.73
"1392","2012-07-11",12.68
"1393","2012-07-12",12.56
"1394","2012-07-13",12.87
"1395","2012-07-16",12.98
"1396","2012-07-17",12.94
"1397","2012-07-18",12.83
"1398","2012-07-19",12.94
"1399","2012-07-20",12.79
"1400","2012-07-23",12.83
"1401","2012-07-24",12.91
"1402","2012-07-25",13.37
"1403","2012-07-26",13.82
"1404","2012-07-27",14.19
"1405","2012-07-30",14.1
"1406","2012-07-31",13.81
"1407","2012-08-01",13.49
"1408","2012-08-02",13.77
"1409","2012-08-03",14.2
"1410","2012-08-06",14.2
"1411","2012-08-07",14.15
"1412","2012-08-08",13.79
"1413","2012-08-09",13.65
"1414","2012-08-10",13.99
"1415","2012-08-13",13.83
"1416","2012-08-14",13.72
"1417","2012-08-15",13.86
"1418","2012-08-16",13.95
"1419","2012-08-17",14.07
"1420","2012-08-20",13.94
"1421","2012-08-21",14.02
"1422","2012-08-22",14.32
"1423","2012-08-23",13.96
"1424","2012-08-24",13.93
"1425","2012-08-27",13.97
"1426","2012-08-28",14.19
"1427","2012-08-29",14.25
"1428","2012-08-30",13.94
"1429","2012-08-31",14.8
"1430","2012-09-04",14.77
"1431","2012-09-05",15.14
"1432","2012-09-06",15.03
"1433","2012-09-07",14.84
"1434","2012-09-10",14.68
"1435","2012-09-11",14.9
"1436","2012-09-12",14.76
"1437","2012-09-13",15.02
"1438","2012-09-14",15.18
"1439","2012-09-17",15.36
"1440","2012-09-18",15.37
"1441","2012-09-19",15.33
"1442","2012-09-20",15.12
"1443","2012-09-21",15.39
"1444","2012-09-24",15.5
"1445","2012-09-25",15.38
"1446","2012-09-26",15.45
"1447","2012-09-27",15.48
"1448","2012-09-28",15.14
"1449","2012-10-01",15.23
"1450","2012-10-02",15.34
"1451","2012-10-03",15.33
"1452","2012-10-04",15.25
"1453","2012-10-05",15.43
"1454","2012-10-08",15.38
"1455","2012-10-09",15.32
"1456","2012-10-10",15.03
"1457","2012-10-11",15.17
"1458","2012-10-12",15.15
"1459","2012-10-15",15.2
"1460","2012-10-16",15.24
"1461","2012-10-17",15.17
"1462","2012-10-18",15.19
"1463","2012-10-19",15.13
"1464","2012-10-22",15.3
"1465","2012-10-23",15.15
"1466","2012-10-24",15.23
"1467","2012-10-25",14.94
"1468","2012-10-26",14.94
"1469","2012-10-31",15.19
"1470","2012-11-01",15.06
"1471","2012-11-02",15.19
"1472","2012-11-05",15.33
"1473","2012-11-06",15.13
"1474","2012-11-07",15.13
"1475","2012-11-08",15.09
"1476","2012-11-09",14.9
"1477","2012-11-12",14.81
"1478","2012-11-13",14.94
"1479","2012-11-14",14.79
"1480","2012-11-15",14.93
"1481","2012-11-16",14.93
"1482","2012-11-19",14.94
"1483","2012-11-20",14.91
"1484","2012-11-21",14.83
"1485","2012-11-23",14.86
"1486","2012-11-26",14.8
"1487","2012-11-27",14.76
"1488","2012-11-28",14.82
"1489","2012-11-29",15.14
"1490","2012-11-30",15.15
"1491","2012-12-03",15.19
"1492","2012-12-04",15.24
"1493","2012-12-05",15.43
"1494","2012-12-06",15.63
"1495","2012-12-07",16.110001
"1496","2012-12-10",15.91
"1497","2012-12-11",15.86
"1498","2012-12-12",15.72
"1499","2012-12-13",15.56
"1500","2012-12-14",15.57
"1501","2012-12-17",15.59
"1502","2012-12-18",15.66
"1503","2012-12-19",15.45
"1504","2012-12-20",15.84
"1505","2012-12-21",15.71
"1506","2012-12-24",15.71
"1507","2012-12-26",15.66
"1508","2012-12-27",16.040001
"1509","2012-12-28",16.049999
"1510","2012-12-31",16.139999
"1511","2013-01-02",16.200001
"1512","2013-01-03",16.459999
"1513","2013-01-04",16.51
"1514","2013-01-07",16.49
"1515","2013-01-08",16.629999
"1516","2013-01-09",16.83
"1517","2013-01-10",16.98
"1518","2013-01-11",17.290001
"1519","2013-01-14",17.290001
"1520","2013-01-15",17.200001
"1521","2013-01-16",17.59
"1522","2013-01-17",17.76
"1523","2013-01-18",17.370001
"1524","2013-01-22",17.290001
"1525","2013-01-23",17.360001
"1526","2013-01-24",17.27
"1527","2013-01-25",17.049999
"1528","2013-01-28",16.52
"1529","2013-01-29",16.870001
"1530","2013-01-30",15.64
"1531","2013-01-31",15.64
"1532","2013-02-01",15.59
"1533","2013-02-04",15.57
"1534","2013-02-05",15.57
"1535","2013-02-06",15.43
"1536","2013-02-07",15.82
"1537","2013-02-08",15.95
"1538","2013-02-11",15.85
"1539","2013-02-12",15.97
"1540","2013-02-13",15.82
"1541","2013-02-14",15.68
"1542","2013-02-15",15.74
"1543","2013-02-19",16.129999
"1544","2013-02-20",15.85
"1545","2013-02-21",15.86
"1546","2013-02-22",16.16
"1547","2013-02-25",15.91
"1548","2013-02-26",16.33
"1549","2013-02-27",16.450001
"1550","2013-02-28",16.51
"1551","2013-03-01",16.58
"1552","2013-03-04",16.5
"1553","2013-03-05",16.309999
"1554","2013-03-06",16.4
"1555","2013-03-07",16.25
"1556","2013-03-08",16.139999
"1557","2013-03-11",16.120001
"1558","2013-03-12",16.610001
"1559","2013-03-13",16.639999
"1560","2013-03-14",16.85
"1561","2013-03-15",16.68
"1562","2013-03-18",16.5
"1563","2013-03-19",16.25
"1564","2013-03-20",16.559999
"1565","2013-03-21",16.459999
"1566","2013-03-22",16.530001
"1567","2013-03-25",16.41
"1568","2013-03-26",16.59
"1569","2013-03-27",16.469999
"1570","2013-03-28",16.639999
"1571","2013-04-01",16.57
"1572","2013-04-02",16.77
"1573","2013-04-03",16.690001
"1574","2013-04-04",16.889999
"1575","2013-04-05",16.690001
"1576","2013-04-08",16.92
"1577","2013-04-09",16.82
"1578","2013-04-10",16.940001
"1579","2013-04-11",16.65
"1580","2013-04-12",16.620001
"1581","2013-04-15",16.209999
"1582","2013-04-16",15.52
"1583","2013-04-17",15.5
"1584","2013-04-18",15.11
"1585","2013-04-19",15.09
"1586","2013-04-22",15.18
"1587","2013-04-23",15.24
"1588","2013-04-24",15.13
"1589","2013-04-25",14.9
"1590","2013-04-26",15.02
"1591","2013-04-29",15.15
"1592","2013-04-30",15.62
"1593","2013-05-01",15.37
"1594","2013-05-02",15.67
"1595","2013-05-03",15.66
"1596","2013-05-06",15.68
"1597","2013-05-07",15.71
"1598","2013-05-08",15.74
"1599","2013-05-09",15.54
"1600","2013-05-10",15.35
"1601","2013-05-13",15.45
"1602","2013-05-14",15.84
"1603","2013-05-15",15.99
"1604","2013-05-16",16.23
"1605","2013-05-17",16.24
"1606","2013-05-20",15.94
"1607","2013-05-21",16.299999
"1608","2013-05-22",15.7
"1609","2013-05-23",15.87
"1610","2013-05-24",15.87
"1611","2013-05-28",16.35
"1612","2013-05-29",16.25
"1613","2013-05-30",15.85
"1614","2013-05-31",15.37
"1615","2013-06-03",14.44
"1616","2013-06-04",14.95
"1617","2013-06-05",14.57
"1618","2013-06-06",14.03
"1619","2013-06-07",14.07
"1620","2013-06-10",13.92
"1621","2013-06-11",13.66
"1622","2013-06-12",14.88
"1623","2013-06-13",14.84
"1624","2013-06-14",14.94
"1625","2013-06-17",14.8
"1626","2013-06-18",14.74
"1627","2013-06-19",14.72
"1628","2013-06-20",14.08
"1629","2013-06-21",14.17
"1630","2013-06-24",13.7
"1631","2013-06-25",13.86
"1632","2013-06-26",14.22
"1633","2013-06-27",14.44
"1634","2013-06-28",14.37
"1635","2013-07-01",14.75
"1636","2013-07-02",14.59
"1637","2013-07-03",14.15
"1638","2013-07-05",14.33
"1639","2013-07-08",14.42
"1640","2013-07-09",14.83
"1641","2013-07-10",14.51
"1642","2013-07-11",14.46
"1643","2013-07-12",14.72
"1644","2013-07-15",15
"1645","2013-07-16",14.92
"1646","2013-07-17",15.05
"1647","2013-07-18",14.91
"1648","2013-07-19",14.71
"1649","2013-07-22",14.93
"1650","2013-07-23",15.24
"1651","2013-07-24",14.95
"1652","2013-07-25",15.01
"1653","2013-07-26",14.73
"1654","2013-07-29",14.71
"1655","2013-07-30",14.85
"1656","2013-07-31",14.59
"1657","2013-08-01",14.6
"1658","2013-08-02",14.93
"1659","2013-08-05",14.95
"1660","2013-08-06",15
"1661","2013-08-07",14.98
"1662","2013-08-08",15.23
"1663","2013-08-09",15.23
"1664","2013-08-12",15.18
"1665","2013-08-13",15.15
"1666","2013-08-14",15.22
"1667","2013-08-15",15.19
"1668","2013-08-16",15.31
"1669","2013-08-19",14.79
"1670","2013-08-20",14.84
"1671","2013-08-21",14.12
"1672","2013-08-22",14.01
"1673","2013-08-23",13.86
"1674","2013-08-26",13.97
"1675","2013-08-27",13.36
"1676","2013-08-28",13.19
"1677","2013-08-29",13.23
"1678","2013-08-30",13.16
"1679","2013-09-03",13.46
"1680","2013-09-04",13.19
"1681","2013-09-05",12.95
"1682","2013-09-06",13.03
"1683","2013-09-09",13.55
"1684","2013-09-10",13.92
"1685","2013-09-11",14.01
"1686","2013-09-12",13.69
"1687","2013-09-13",14.19
"1688","2013-09-16",14.62
"1689","2013-09-17",14.8
"1690","2013-09-18",15.37
"1691","2013-09-19",15.03
"1692","2013-09-20",14.75
"1693","2013-09-23",14.72
"1694","2013-09-24",14.74
"1695","2013-09-25",14.58
"1696","2013-09-26",14.53
"1697","2013-09-27",14.47
"1698","2013-09-30",14.75
"1699","2013-10-01",15.21
"1700","2013-10-02",15.59
"1701","2013-10-03",15.56
"1702","2013-10-04",15.95
"1703","2013-10-07",15.82
"1704","2013-10-08",15.71
"1705","2013-10-09",15.57
"1706","2013-10-10",15.75
"1707","2013-10-11",15.93
"1708","2013-10-14",15.99
"1709","2013-10-15",15.94
"1710","2013-10-16",16.040001
"1711","2013-10-17",16.139999
"1712","2013-10-18",16.209999
"1713","2013-10-21",15.98
"1714","2013-10-22",16.25
"1715","2013-10-23",15.94
"1716","2013-10-24",16.129999
"1717","2013-10-25",16.07
"1718","2013-10-28",16.030001
"1719","2013-10-29",15.92
"1720","2013-10-30",15.75
"1721","2013-10-31",15.64
"1722","2013-11-01",15.15
"1723","2013-11-04",15.29
"1724","2013-11-05",15.28
"1725","2013-11-06",15.45
"1726","2013-11-07",15.18
"1727","2013-11-08",14.86
"1728","2013-11-11",14.39
"1729","2013-11-12",14.19
"1730","2013-11-13",14.28
"1731","2013-11-14",14.66
"1732","2013-11-15",15.06
"1733","2013-11-18",15.16
"1734","2013-11-19",15.06
"1735","2013-11-20",15.07
"1736","2013-11-21",14.92
"1737","2013-11-22",15.26
"1738","2013-11-25",15.22
"1739","2013-11-26",15.04
"1740","2013-11-27",15.16
"1741","2013-11-29",15.32
"1742","2013-12-02",15.17
"1743","2013-12-03",14.99
"1744","2013-12-04",14.64
"1745","2013-12-05",14.49
"1746","2013-12-06",14.8
"1747","2013-12-09",14.91
"1748","2013-12-10",14.95
"1749","2013-12-11",14.71
"1750","2013-12-12",14.69
"1751","2013-12-13",14.75
"1752","2013-12-16",14.87
"1753","2013-12-17",14.31
"1754","2013-12-18",14.68
"1755","2013-12-19",14.53
"1756","2013-12-20",14.17
"1757","2013-12-23",14.01
"1758","2013-12-24",14.2
"1759","2013-12-26",13.29
"1760","2013-12-27",13.22
"1761","2013-12-30",13.77
"1762","2013-12-31",13.35
"1763","2014-01-02",12.97
"1764","2014-01-03",12.73
"1765","2014-01-06",12.81
"1766","2014-01-07",13.16
"1767","2014-01-08",12.87
"1768","2014-01-09",12.8
"1769","2014-01-10",12.95
"1770","2014-01-13",13.08
"1771","2014-01-14",12.95
"1772","2014-01-15",12.93
"1773","2014-01-16",12.65
"1774","2014-01-17",12.68
"1775","2014-01-21",12.78
"1776","2014-01-22",12.82
"1777","2014-01-23",12.45
"1778","2014-01-24",12.2
"1779","2014-01-27",12.31
"1780","2014-01-28",12.06
"1781","2014-01-29",12.08
"1782","2014-01-30",12.35
"1783","2014-01-31",12.45
"1784","2014-02-03",12.32
"1785","2014-02-04",12.57
"1786","2014-02-05",12.39
"1787","2014-02-06",12.72
"1788","2014-02-07",12.85
"1789","2014-02-10",12.78
"1790","2014-02-11",12.99
"1791","2014-02-12",13.2
"1792","2014-02-13",12.95
"1793","2014-02-14",13.14
"1794","2014-02-18",13.01
"1795","2014-02-19",13.12
"1796","2014-02-20",13.19
"1797","2014-02-21",13.3
"1798","2014-02-24",13.13
"1799","2014-02-25",12.88
"1800","2014-02-26",12.57
"1801","2014-02-27",12.91
"1802","2014-02-28",13.06
"1803","2014-03-03",12.39
"1804","2014-03-04",12.65
"1805","2014-03-05",12.6
"1806","2014-03-06",12.72
"1807","2014-03-07",12.6
"1808","2014-03-10",12.28
"1809","2014-03-11",12.07
"1810","2014-03-12",12.25
"1811","2014-03-13",12.17
"1812","2014-03-14",12.2
"1813","2014-03-17",12.48
"1814","2014-03-18",12.55
"1815","2014-03-19",12.31
"1816","2014-03-20",12.31
"1817","2014-03-21",12.23
"1818","2014-03-24",12.37
"1819","2014-03-25",12.5
"1820","2014-03-26",12.92
"1821","2014-03-27",13.15
"1822","2014-03-28",13.53
"1823","2014-03-31",13.77
"1824","2014-04-01",14.12
"1825","2014-04-02",14.24
"1826","2014-04-03",14.41
"1827","2014-04-04",14.4
"1828","2014-04-07",14.31
"1829","2014-04-08",14.51
"1830","2014-04-09",14.09
"1831","2014-04-10",14.03
"1832","2014-04-11",13.94
"1833","2014-04-14",14.08
"1834","2014-04-15",13.89
"1835","2014-04-16",13.89
"1836","2014-04-17",14.04
"1837","2014-04-21",14.02
"1838","2014-04-22",13.9
"1839","2014-04-23",13.71
"1840","2014-04-24",13.5
"1841","2014-04-25",13.81
"1842","2014-04-28",14.37
"1843","2014-04-29",14.35
"1844","2014-04-30",14.48
"1845","2014-05-01",14.69
"1846","2014-05-02",14.56
"1847","2014-05-05",14.56
"1848","2014-05-06",14.37
"1849","2014-05-07",14.64
"1850","2014-05-08",14.62
"1851","2014-05-09",14.71
"1852","2014-05-12",14.86
"1853","2014-05-13",14.96
"1854","2014-05-14",14.92
"1855","2014-05-15",14.57
"1856","2014-05-16",14.71
"1857","2014-05-19",14.8
"1858","2014-05-20",14.42
"1859","2014-05-21",14.89
"1860","2014-05-22",15.2
"1861","2014-05-23",15.18
"1862","2014-05-27",14.67
"1863","2014-05-28",14.68
"1864","2014-05-29",14.83
"1865","2014-05-30",15.5
"1866","2014-06-02",15.28
"1867","2014-06-03",15.24
"1868","2014-06-04",15.1
"1869","2014-06-05",15
"1870","2014-06-06",15.74
"1871","2014-06-09",15.48
"1872","2014-06-10",15.89
"1873","2014-06-11",15.46
"1874","2014-06-12",15.93
"1875","2014-06-13",15.89
"1876","2014-06-16",15.48
"1877","2014-06-17",15.34
"1878","2014-06-18",15.48
"1879","2014-06-19",15.35
"1880","2014-06-20",15.35
"1881","2014-06-23",15.31
"1882","2014-06-24",15.34
"1883","2014-06-25",15.4
"1884","2014-06-26",15.42
"1885","2014-06-27",15.65
"1886","2014-06-30",15.6
"1887","2014-07-01",15.1
"1888","2014-07-02",14.97
"1889","2014-07-03",14.89
"1890","2014-07-07",15.24
"1891","2014-07-08",15.48
"1892","2014-07-09",15.24
"1893","2014-07-10",14.92
"1894","2014-07-11",14.82
"1895","2014-07-14",15.17
"1896","2014-07-15",15.27
"1897","2014-07-16",15.42
"1898","2014-07-17",15.43
"1899","2014-07-18",15.52
"1900","2014-07-21",15.59
"1901","2014-07-22",15.62
"1902","2014-07-23",15.7
"1903","2014-07-24",15.65
"1904","2014-07-25",16.18
"1905","2014-07-28",16.6
"1906","2014-07-29",16.540001
"1907","2014-07-30",16.43
"1908","2014-07-31",16.34
"1909","2014-08-01",16.27
"1910","2014-08-04",16.299999
"1911","2014-08-05",16.049999
"1912","2014-08-06",15.81
"1913","2014-08-07",15.29
"1914","2014-08-08",15.2
"1915","2014-08-11",14.85
