"","date","AX"
"967","2010-11-02",3.31
"968","2010-11-03",3.32
"969","2010-11-04",3.575
"970","2010-11-05",3.54
"971","2010-11-08",3.4425
"972","2010-11-09",3.3925
"973","2010-11-10",3.425
"974","2010-11-11",3.405
"975","2010-11-12",3.3625
"976","2010-11-15",3.3125
"977","2010-11-16",3.26
"978","2010-11-17",3.21
"979","2010-11-18",3.2025
"980","2010-11-19",3.2425
"981","2010-11-22",3.3
"982","2010-11-23",3.25
"983","2010-11-24",3.3775
"984","2010-11-26",3.39
"985","2010-11-29",3.4625
"986","2010-11-30",3.37
"987","2010-12-01",3.5
"988","2010-12-02",3.4875
"989","2010-12-03",3.49
"990","2010-12-06",3.5375
"991","2010-12-07",3.5475
"992","2010-12-08",3.5125
"993","2010-12-09",3.5875
"994","2010-12-10",3.65
"995","2010-12-13",3.705
"996","2010-12-14",3.725
"997","2010-12-15",3.75
"998","2010-12-16",3.84
"999","2010-12-17",3.7575
"1000","2010-12-20",3.7825
"1001","2010-12-21",3.91
"1002","2010-12-22",3.9925
"1003","2010-12-23",3.9675
"1004","2010-12-27",3.9875
"1005","2010-12-28",3.96
"1006","2010-12-29",3.8925
"1007","2010-12-30",3.9
"1008","2010-12-31",3.8775
"1009","2011-01-03",3.95
"1010","2011-01-04",3.875
"1011","2011-01-05",3.8675
"1012","2011-01-06",3.87
"1013","2011-01-07",3.8325
"1014","2011-01-10",3.835
"1015","2011-01-11",3.855
"1016","2011-01-12",3.865
"1017","2011-01-13",3.8475
"1018","2011-01-14",3.91
"1019","2011-01-18",3.935
"1020","2011-01-19",3.995
"1021","2011-01-20",3.95
"1022","2011-01-21",3.95
"1023","2011-01-24",3.9425
"1024","2011-01-25",3.9425
"1025","2011-01-26",3.9625
"1026","2011-01-27",3.935
"1027","2011-01-28",3.7275
"1028","2011-01-31",3.7775
"1029","2011-02-01",3.865
"1030","2011-02-02",3.9175
"1031","2011-02-03",3.8025
"1032","2011-02-04",3.8525
"1033","2011-02-07",3.8425
"1034","2011-02-08",3.825
"1035","2011-02-09",3.82
"1036","2011-02-10",3.79
"1037","2011-02-11",3.815
"1038","2011-02-14",3.8275
"1039","2011-02-15",3.805
"1040","2011-02-16",3.8025
"1041","2011-02-17",3.7925
"1042","2011-02-18",3.7875
"1043","2011-02-22",3.7425
"1044","2011-02-23",3.715
"1045","2011-02-24",3.6925
"1046","2011-02-25",3.7625
"1047","2011-02-28",3.78
"1048","2011-03-01",3.7425
"1049","2011-03-02",3.6925
"1050","2011-03-03",3.74
"1051","2011-03-04",3.7125
"1052","2011-03-07",3.7025
"1053","2011-03-08",3.7725
"1054","2011-03-09",3.78
"1055","2011-03-10",3.755
"1056","2011-03-11",3.7575
"1057","2011-03-14",3.7525
"1058","2011-03-15",3.7425
"1059","2011-03-16",3.75
"1060","2011-03-17",3.79
"1061","2011-03-18",3.79
"1062","2011-03-21",3.825
"1063","2011-03-22",3.8225
"1064","2011-03-23",3.8175
"1065","2011-03-24",3.83
"1066","2011-03-25",3.8175
"1067","2011-03-28",3.8175
"1068","2011-03-29",3.8625
"1069","2011-03-30",3.895
"1070","2011-03-31",3.88
"1071","2011-04-01",3.9175
"1072","2011-04-04",3.9125
"1073","2011-04-05",3.905
"1074","2011-04-06",4.025
"1075","2011-04-07",4.04
"1076","2011-04-08",3.8975
"1077","2011-04-11",3.885
"1078","2011-04-12",3.855
"1079","2011-04-13",3.78
"1080","2011-04-14",3.7725
"1081","2011-04-15",3.7925
"1082","2011-04-18",3.7775
"1083","2011-04-19",3.7775
"1084","2011-04-20",3.8
"1085","2011-04-21",3.9
"1086","2011-04-25",3.8475
"1087","2011-04-26",3.9525
"1088","2011-04-27",4.035
"1089","2011-04-28",4.195
"1090","2011-04-29",4.2
"1091","2011-05-02",4.14
"1092","2011-05-03",3.955
"1093","2011-05-04",3.83
"1094","2011-05-05",4.0675
"1095","2011-05-06",4.0175
"1096","2011-05-09",4.0725
"1097","2011-05-10",4.1125
"1098","2011-05-11",4.0725
"1099","2011-05-12",4.0925
"1100","2011-05-13",4.0575
"1101","2011-05-16",3.9675
"1102","2011-05-17",4.065
"1103","2011-05-18",4.0025
"1104","2011-05-19",3.935
"1105","2011-05-20",4.0325
"1106","2011-05-23",3.94
"1107","2011-05-24",3.8775
"1108","2011-05-25",3.82
"1109","2011-05-26",3.7925
"1110","2011-05-27",3.75
"1111","2011-05-31",3.785
"1112","2011-06-01",3.745
"1113","2011-06-02",3.7525
"1114","2011-06-03",3.6175
"1115","2011-06-06",3.595
"1116","2011-06-07",3.6225
"1117","2011-06-08",3.5925
"1118","2011-06-09",3.5175
"1119","2011-06-10",3.4825
"1120","2011-06-13",3.495
"1121","2011-06-14",3.55
"1122","2011-06-15",3.4575
"1123","2011-06-16",3.7
"1124","2011-06-17",3.5225
"1125","2011-06-20",3.5225
"1126","2011-06-21",3.7025
"1127","2011-06-22",3.66
"1128","2011-06-23",3.6775
"1129","2011-06-24",3.7
"1130","2011-06-27",3.7075
"1131","2011-06-28",3.705
"1132","2011-06-29",3.65
"1133","2011-06-30",3.6025
"1134","2011-07-01",3.705
"1135","2011-07-05",3.6625
"1136","2011-07-06",3.6775
"1137","2011-07-07",3.755
"1138","2011-07-08",3.775
"1139","2011-07-11",3.75
"1140","2011-07-12",3.755
"1141","2011-07-13",3.775
"1142","2011-07-14",3.7475
"1143","2011-07-15",3.7325
"1144","2011-07-18",3.7
"1145","2011-07-19",3.7575
"1146","2011-07-20",3.725
"1147","2011-07-21",3.7525
"1148","2011-07-22",3.725
"1149","2011-07-25",3.49
"1150","2011-07-26",3.4425
"1151","2011-07-27",3.4125
"1152","2011-07-28",3.4375
"1153","2011-07-29",3.5
"1154","2011-08-01",3.4875
"1155","2011-08-02",3.365
"1156","2011-08-03",3.465
"1157","2011-08-04",3.4
"1158","2011-08-05",3.38
"1159","2011-08-08",3.0875
"1160","2011-08-09",3.25
"1161","2011-08-10",3.115
"1162","2011-08-11",3.65
"1163","2011-08-12",3.59
"1164","2011-08-15",3.605
"1165","2011-08-16",3.435
"1166","2011-08-17",3.43
"1167","2011-08-18",3.295
"1168","2011-08-19",3.2875
"1169","2011-08-22",3.31
"1170","2011-08-23",3.5025
"1171","2011-08-24",3.555
"1172","2011-08-25",3.4825
"1173","2011-08-26",3.4575
"1174","2011-08-29",3.5925
"1175","2011-08-30",3.6725
"1176","2011-08-31",3.545
"1177","2011-09-01",3.6725
"1178","2011-09-02",3.52
"1179","2011-09-06",3.4075
"1180","2011-09-07",3.51
"1181","2011-09-08",3.395
"1182","2011-09-09",3.265
"1183","2011-09-12",3.28
"1184","2011-09-13",3.27
"1185","2011-09-14",3.375
"1186","2011-09-15",3.4225
"1187","2011-09-16",3.4875
"1188","2011-09-19",3.4125
"1189","2011-09-20",3.335
"1190","2011-09-21",3.24
"1191","2011-09-22",3.18
"1192","2011-09-23",3.1775
"1193","2011-09-26",3.235
"1194","2011-09-27",3.345
"1195","2011-09-28",3.31
"1196","2011-09-29",3.3775
"1197","2011-09-30",3.365
"1198","2011-10-03",3.1875
"1199","2011-10-04",3.425
"1200","2011-10-05",3.335
"1201","2011-10-06",3.3675
"1202","2011-10-07",3.3225
"1203","2011-10-10",3.4625
"1204","2011-10-11",3.535
"1205","2011-10-12",3.645
"1206","2011-10-13",3.65
"1207","2011-10-14",3.7
"1208","2011-10-17",3.57
"1209","2011-10-18",3.665
"1210","2011-10-19",3.605
"1211","2011-10-20",3.6125
"1212","2011-10-21",3.7
"1213","2011-10-24",3.75
"1214","2011-10-25",3.5475
"1215","2011-10-26",3.5275
"1216","2011-10-27",3.8425
"1217","2011-10-28",3.8525
"1218","2011-10-31",3.825
"1219","2011-11-01",3.64
"1220","2011-11-02",3.6875
"1221","2011-11-03",3.705
"1222","2011-11-04",3.7025
"1223","2011-11-07",3.7175
"1224","2011-11-08",3.9625
"1225","2011-11-09",3.8
"1226","2011-11-10",3.905
"1227","2011-11-11",3.9225
"1228","2011-11-14",3.9125
"1229","2011-11-15",4.0975
"1230","2011-11-16",4.1125
"1231","2011-11-17",4.1225
"1232","2011-11-18",4.0975
"1233","2011-11-21",4.1
"1234","2011-11-22",4.075
"1235","2011-11-23",3.875
"1236","2011-11-25",3.9575
"1237","2011-11-28",4.05
"1238","2011-11-29",3.9575
"1239","2011-11-30",4.02
"1240","2011-12-01",4.0475
"1241","2011-12-02",4.135
"1242","2011-12-05",4.1325
"1243","2011-12-06",4.1075
"1244","2011-12-07",4.0575
"1245","2011-12-08",4.0175
"1246","2011-12-09",4.0575
"1247","2011-12-12",4.0025
"1248","2011-12-13",4
"1249","2011-12-14",4.0075
"1250","2011-12-15",4.0325
"1251","2011-12-16",4.005
"1252","2011-12-19",4.01
"1253","2011-12-20",4.0575
"1254","2011-12-21",4.05
"1255","2011-12-22",4.0475
"1256","2011-12-23",4.0475
"1257","2011-12-27",4.0475
"1258","2011-12-28",4.0475
"1259","2011-12-29",4.0475
"1260","2011-12-30",4.0625
"1261","2012-01-03",4.1575
"1262","2012-01-04",4.1375
"1263","2012-01-05",4.17
"1264","2012-01-06",4.1825
"1265","2012-01-09",4.1825
"1266","2012-01-10",4.1725
"1267","2012-01-11",4.1475
"1268","2012-01-12",4.1325
"1269","2012-01-13",4.1025
"1270","2012-01-17",4.1
"1271","2012-01-18",4.1
"1272","2012-01-19",4.095
"1273","2012-01-20",4.1025
"1274","2012-01-23",4.12
"1275","2012-01-24",4.125
"1276","2012-01-25",4.1475
"1277","2012-01-26",4.1425
"1278","2012-01-27",4.1775
"1279","2012-01-30",4.17
"1280","2012-01-31",4.1775
"1281","2012-02-01",4.195
"1282","2012-02-02",4.215
"1283","2012-02-03",4.2425
"1284","2012-02-06",4.2325
"1285","2012-02-07",4.2125
"1286","2012-02-08",4.1975
"1287","2012-02-09",4.1825
"1288","2012-02-10",4.165
"1289","2012-02-13",4.2
"1290","2012-02-14",4.1875
"1291","2012-02-15",4.135
"1292","2012-02-16",4.2
"1293","2012-02-17",4.1625
"1294","2012-02-21",4.1825
"1295","2012-02-22",4.165
"1296","2012-02-23",4.13
"1297","2012-02-24",4.135
"1298","2012-02-27",4.175
"1299","2012-02-28",4.1125
"1300","2012-02-29",4.0975
"1301","2012-03-01",4.115
"1302","2012-03-02",4.055
"1303","2012-03-05",4.025
"1304","2012-03-06",3.895
"1305","2012-03-07",4.1
"1306","2012-03-08",4.13
"1307","2012-03-09",4.1725
"1308","2012-03-12",4.1025
"1309","2012-03-13",4.15
"1310","2012-03-14",4.08
"1311","2012-03-15",4.175
"1312","2012-03-16",4.1525
"1313","2012-03-19",4.265
"1314","2012-03-20",4.245
"1315","2012-03-21",4.245
"1316","2012-03-22",4.2575
"1317","2012-03-23",4.265
"1318","2012-03-26",4.3325
"1319","2012-03-27",4.3425
"1320","2012-03-28",4.37
"1321","2012-03-29",4.3225
"1322","2012-03-30",4.27
"1323","2012-04-02",4.28
"1324","2012-04-03",4.36
"1325","2012-04-04",4.41
"1326","2012-04-05",4.37
"1327","2012-04-09",4.255
"1328","2012-04-10",4.26
"1329","2012-04-11",4.3125
"1330","2012-04-12",4.4
"1331","2012-04-13",4.3025
"1332","2012-04-16",4.33
"1333","2012-04-17",4.3275
"1334","2012-04-18",4.3175
"1335","2012-04-19",4.415
"1336","2012-04-20",4.43
"1337","2012-04-23",4.3325
"1338","2012-04-24",4.375
"1339","2012-04-25",4.41
"1340","2012-04-26",4.4475
"1341","2012-04-27",4.475
"1342","2012-04-30",4.4425
"1343","2012-05-01",4.4375
"1344","2012-05-02",4.51
"1345","2012-05-03",4.4775
"1346","2012-05-04",4.5875
"1347","2012-05-07",4.6175
"1348","2012-05-08",4.7325
"1349","2012-05-09",4.6975
"1350","2012-05-10",4.6975
"1351","2012-05-11",4.705
"1352","2012-05-14",4.715
"1353","2012-05-15",4.715
"1354","2012-05-16",4.73
"1355","2012-05-17",4.7025
"1356","2012-05-18",4.6525
"1357","2012-05-21",4.6625
"1358","2012-05-22",4.6
"1359","2012-05-23",4.6
"1360","2012-05-24",4.5925
"1361","2012-05-25",4.62
"1362","2012-05-29",4.6275
"1363","2012-05-30",4.705
"1364","2012-05-31",4.695
"1365","2012-06-01",4.5375
"1366","2012-06-04",4.7
"1367","2012-06-05",4.6275
"1368","2012-06-06",4.7125
"1369","2012-06-07",4.6075
"1370","2012-06-08",4.6475
"1371","2012-06-11",4.665
"1372","2012-06-12",4.6225
"1373","2012-06-13",4.56
"1374","2012-06-14",4.6775
"1375","2012-06-15",4.6175
"1376","2012-06-18",4.5525
"1377","2012-06-19",4.705
"1378","2012-06-20",4.6725
"1379","2012-06-21",4.6225
"1380","2012-06-22",4.795
"1381","2012-06-25",4.84
"1382","2012-06-26",4.72
"1383","2012-06-27",4.8525
"1384","2012-06-28",4.86
"1385","2012-06-29",4.94
"1386","2012-07-02",5.0075
"1387","2012-07-03",5.025
"1388","2012-07-05",5.0325
"1389","2012-07-06",5.06
"1390","2012-07-09",5.045
"1391","2012-07-10",4.9675
"1392","2012-07-11",4.9375
"1393","2012-07-12",4.935
"1394","2012-07-13",5.0525
"1395","2012-07-16",5.075
"1396","2012-07-17",5.08
"1397","2012-07-18",5.12
"1398","2012-07-19",5.1075
"1399","2012-07-20",5.11
"1400","2012-07-23",5.085
"1401","2012-07-24",5.09
"1402","2012-07-25",5.1125
"1403","2012-07-26",5.0575
"1404","2012-07-27",5.04
"1405","2012-07-30",5.0825
"1406","2012-07-31",5.0425
"1407","2012-08-01",5.0675
"1408","2012-08-02",5.1
"1409","2012-08-03",5.2
"1410","2012-08-06",5.2275
"1411","2012-08-07",5.265
"1412","2012-08-08",5.25
"1413","2012-08-09",5.45
"1414","2012-08-10",5.5425
"1415","2012-08-13",5.57
"1416","2012-08-14",5.6025
"1417","2012-08-15",5.63
"1418","2012-08-16",5.7275
"1419","2012-08-17",5.7475
"1420","2012-08-20",5.735
"1421","2012-08-21",5.775
"1422","2012-08-22",5.7725
"1423","2012-08-23",5.6275
"1424","2012-08-24",5.6725
"1425","2012-08-27",5.68
"1426","2012-08-28",5.6475
"1427","2012-08-29",5.8275
"1428","2012-08-30",5.88
"1429","2012-08-31",5.8875
"1430","2012-09-04",5.92
"1431","2012-09-05",6.0425
"1432","2012-09-06",6.165
"1433","2012-09-07",6.2925
"1434","2012-09-10",6.385
"1435","2012-09-11",6.42
"1436","2012-09-12",6.5025
"1437","2012-09-13",6.5675
"1438","2012-09-14",6.5925
"1439","2012-09-17",6.64
"1440","2012-09-18",6.56
"1441","2012-09-19",6.495
"1442","2012-09-20",6.49
"1443","2012-09-21",6.4725
"1444","2012-09-24",6.4575
"1445","2012-09-25",6.4925
"1446","2012-09-26",6.54
"1447","2012-09-27",6.515
"1448","2012-09-28",6.5125
"1449","2012-10-01",6.545
"1450","2012-10-02",6.6725
"1451","2012-10-03",6.82
"1452","2012-10-04",6.8925
"1453","2012-10-05",6.8575
"1454","2012-10-08",6.93
"1455","2012-10-09",6.8125
"1456","2012-10-10",6.9125
"1457","2012-10-11",6.9125
"1458","2012-10-12",6.82
"1459","2012-10-15",6.9325
"1460","2012-10-16",6.9975
"1461","2012-10-17",7
"1462","2012-10-18",6.8825
"1463","2012-10-19",6.6625
"1464","2012-10-22",6.7175
"1465","2012-10-23",6.725
"1466","2012-10-24",6.7175
"1467","2012-10-25",6.75
"1468","2012-10-26",6.8125
"1469","2012-10-31",7.03
"1470","2012-11-01",6.8775
"1471","2012-11-02",6.89
"1472","2012-11-05",6.9625
"1473","2012-11-06",7.03
"1474","2012-11-07",6.915
"1475","2012-11-08",6.9
"1476","2012-11-09",6.94
"1477","2012-11-12",6.8725
"1478","2012-11-13",6.78
"1479","2012-11-14",6.3825
"1480","2012-11-15",6.3025
"1481","2012-11-16",6.505
"1482","2012-11-19",6.5825
"1483","2012-11-20",6.4525
"1484","2012-11-21",6.52
"1485","2012-11-23",6.765
"1486","2012-11-26",6.825
"1487","2012-11-27",6.85
"1488","2012-11-28",6.72
"1489","2012-11-29",6.73
"1490","2012-11-30",6.665
"1491","2012-12-03",6.625
"1492","2012-12-04",6.6125
"1493","2012-12-05",6.6575
"1494","2012-12-06",6.62
"1495","2012-12-07",6.585
"1496","2012-12-10",6.595
"1497","2012-12-11",6.575
"1498","2012-12-12",6.55
"1499","2012-12-13",6.6
"1500","2012-12-14",6.6075
"1501","2012-12-17",6.685
"1502","2012-12-18",6.8625
"1503","2012-12-19",6.93
"1504","2012-12-20",6.975
"1505","2012-12-21",6.92
"1506","2012-12-24",6.7725
"1507","2012-12-26",6.69
"1508","2012-12-27",6.8475
"1509","2012-12-28",6.7625
"1510","2012-12-31",6.9525
"1511","2013-01-02",7.1125
"1512","2013-01-03",7.1625
"1513","2013-01-04",7.2625
"1514","2013-01-07",7.2425
"1515","2013-01-08",7.4275
"1516","2013-01-09",7.39
"1517","2013-01-10",7.2025
"1518","2013-01-11",7.415
"1519","2013-01-14",7.54
"1520","2013-01-15",7.445
"1521","2013-01-16",7.5025
"1522","2013-01-17",7.5125
"1523","2013-01-18",7.545
"1524","2013-01-22",7.805
"1525","2013-01-23",7.6575
"1526","2013-01-24",7.505
"1527","2013-01-25",7.5425
"1528","2013-01-28",7.6025
"1529","2013-01-29",7.63
"1530","2013-01-30",7.845
"1531","2013-01-31",7.99
"1532","2013-02-01",8.1875
"1533","2013-02-04",8.2475
"1534","2013-02-05",8.3375
"1535","2013-02-06",8.23
"1536","2013-02-07",8.3675
"1537","2013-02-08",8.505
"1538","2013-02-11",8.78
"1539","2013-02-12",8.85
"1540","2013-02-13",8.8625
"1541","2013-02-14",8.945
"1542","2013-02-15",8.92
"1543","2013-02-19",8.8725
"1544","2013-02-20",8.7175
"1545","2013-02-21",8.385
"1546","2013-02-22",8.405
"1547","2013-02-25",8.1775
"1548","2013-02-26",8.27
"1549","2013-02-27",8.2725
"1550","2013-02-28",8.4175
"1551","2013-03-01",8.5
"1552","2013-03-04",8.5125
"1553","2013-03-05",8.6975
"1554","2013-03-06",8.7725
"1555","2013-03-07",8.755
"1556","2013-03-08",8.9425
"1557","2013-03-11",8.9375
"1558","2013-03-12",8.605
"1559","2013-03-13",8.8225
"1560","2013-03-14",8.7975
"1561","2013-03-15",8.7875
"1562","2013-03-18",8.8475
"1563","2013-03-19",8.825
"1564","2013-03-20",8.9125
"1565","2013-03-21",8.8475
"1566","2013-03-22",8.8875
"1567","2013-03-25",8.89
"1568","2013-03-26",8.965
"1569","2013-03-27",9.0425
"1570","2013-03-28",8.97
"1571","2013-04-01",8.9925
"1572","2013-04-02",8.8925
"1573","2013-04-03",8.8975
"1574","2013-04-04",8.9475
"1575","2013-04-05",8.885
"1576","2013-04-08",9.1375
"1577","2013-04-09",8.875
"1578","2013-04-10",9.04
"1579","2013-04-11",8.935
"1580","2013-04-12",8.9
"1581","2013-04-15",8.8175
"1582","2013-04-16",8.945
"1583","2013-04-17",9
"1584","2013-04-18",9.175
"1585","2013-04-19",9.3775
"1586","2013-04-22",9.6875
"1587","2013-04-23",9.8725
"1588","2013-04-24",9.8575
"1589","2013-04-25",9.855
"1590","2013-04-26",10.0625
"1591","2013-04-29",10.125
"1592","2013-04-30",10.195
"1593","2013-05-01",9.44
"1594","2013-05-02",9.865
"1595","2013-05-03",9.8675
"1596","2013-05-06",9.9025
"1597","2013-05-07",10.0525
"1598","2013-05-08",9.9925
"1599","2013-05-09",10.2425
"1600","2013-05-10",10.2125
"1601","2013-05-13",10.16
"1602","2013-05-14",10.145
"1603","2013-05-15",10.2125
"1604","2013-05-16",10.115
"1605","2013-05-17",10.095
"1606","2013-05-20",10.1025
"1607","2013-05-21",10.0775
"1608","2013-05-22",9.8125
"1609","2013-05-23",10.2475
"1610","2013-05-24",10.41
"1611","2013-05-28",10.7
"1612","2013-05-29",11.2425
"1613","2013-05-30",11.5925
"1614","2013-05-31",11.705
"1615","2013-06-03",12.125
"1616","2013-06-04",12.13
"1617","2013-06-05",12.085
"1618","2013-06-06",11.9525
"1619","2013-06-07",11.415
"1620","2013-06-10",11.4175
"1621","2013-06-11",11.385
"1622","2013-06-12",11.325
"1623","2013-06-13",11.5725
"1624","2013-06-14",11.575
"1625","2013-06-17",11.765
"1626","2013-06-18",12.1425
"1627","2013-06-19",12.2425
"1628","2013-06-20",11.995
"1629","2013-06-21",11.885
"1630","2013-06-24",11.1625
"1631","2013-06-25",11.575
"1632","2013-06-26",11.78
"1633","2013-06-27",11.415
"1634","2013-06-28",11.455
"1635","2013-07-01",11.5
"1636","2013-07-02",11.635
"1637","2013-07-03",11.74
"1638","2013-07-05",11.9075
"1639","2013-07-08",12.2825
"1640","2013-07-09",12.2025
"1641","2013-07-10",12.2475
"1642","2013-07-11",12.345
"1643","2013-07-12",12.7125
"1644","2013-07-15",13.0075
"1645","2013-07-16",12.695
"1646","2013-07-17",12.645
"1647","2013-07-18",12.575
"1648","2013-07-19",12.8475
"1649","2013-07-22",12.6575
"1650","2013-07-23",12.8425
"1651","2013-07-24",13.175
"1652","2013-07-25",13.255
"1653","2013-07-26",13.4725
"1654","2013-07-29",13.575
"1655","2013-07-30",13.45
"1656","2013-07-31",13.5625
"1657","2013-08-01",13.9975
"1658","2013-08-02",14.2575
"1659","2013-08-05",14.4975
"1660","2013-08-06",14.565
"1661","2013-08-07",15.37
"1662","2013-08-08",16.297501
"1663","2013-08-09",16.75
"1664","2013-08-12",16.389999
"1665","2013-08-13",17.205
"1666","2013-08-14",17.030001
"1667","2013-08-15",16.450001
"1668","2013-08-16",16.865
"1669","2013-08-19",16.559999
"1670","2013-08-20",16.4625
"1671","2013-08-21",15.955
"1672","2013-08-22",16.575001
"1673","2013-08-23",16.5875
"1674","2013-08-26",16.355
"1675","2013-08-27",15.565
"1676","2013-08-28",16.059999
"1677","2013-08-29",16.16
"1678","2013-08-30",16.192499
"1679","2013-09-03",16.139999
"1680","2013-09-04",16.1625
"1681","2013-09-05",15.795
"1682","2013-09-06",15.73
"1683","2013-09-09",15.1675
"1684","2013-09-10",15.875
"1685","2013-09-11",16.059999
"1686","2013-09-12",15.885
"1687","2013-09-13",16.014999
"1688","2013-09-16",15.8125
"1689","2013-09-17",16.737499
"1690","2013-09-18",16.747499
"1691","2013-09-19",16.592501
"1692","2013-09-20",16.65
"1693","2013-09-23",16.1075
"1694","2013-09-24",16.2575
"1695","2013-09-25",16.209999
"1696","2013-09-26",16.385
"1697","2013-09-27",16.18
"1698","2013-09-30",16.202499
"1699","2013-10-01",16.475
"1700","2013-10-02",16.192499
"1701","2013-10-03",16.147499
"1702","2013-10-04",16.282499
"1703","2013-10-07",16.1325
"1704","2013-10-08",15.3875
"1705","2013-10-09",15.87
"1706","2013-10-10",16.297501
"1707","2013-10-11",16.48
"1708","2013-10-14",17
"1709","2013-10-15",16.9575
"1710","2013-10-16",17.424999
"1711","2013-10-17",17.440001
"1712","2013-10-18",17.6325
"1713","2013-10-21",17.5875
"1714","2013-10-22",16.967501
"1715","2013-10-23",16.139999
"1716","2013-10-24",16.612499
"1717","2013-10-25",16.627501
"1718","2013-10-28",16.635
"1719","2013-10-29",16.65
"1720","2013-10-30",14.76
"1721","2013-10-31",15.105
"1722","2013-11-01",15.015
"1723","2013-11-04",15.3175
"1724","2013-11-05",17.245001
"1725","2013-11-06",16.8225
"1726","2013-11-07",16.26
"1727","2013-11-08",17.0075
"1728","2013-11-11",16.6625
"1729","2013-11-12",17.0875
"1730","2013-11-13",17.282499
"1731","2013-11-14",18.035
"1732","2013-11-15",18.7125
"1733","2013-11-18",18.485001
"1734","2013-11-19",18.25
"1735","2013-11-20",18.3025
"1736","2013-11-21",18.8225
"1737","2013-11-22",19.120001
"1738","2013-11-25",18.92
"1739","2013-11-26",19.2325
"1740","2013-11-27",20.110001
"1741","2013-11-29",20.49
"1742","2013-12-02",19.959999
"1743","2013-12-03",19.862499
"1744","2013-12-04",20.067499
"1745","2013-12-05",20.004999
"1746","2013-12-06",19.885
"1747","2013-12-09",19.737499
"1748","2013-12-10",19.809999
"1749","2013-12-11",19.275
"1750","2013-12-12",19.395
"1751","2013-12-13",19.6525
"1752","2013-12-16",19.875
"1753","2013-12-17",19.747499
"1754","2013-12-18",19.997499
"1755","2013-12-19",19.7125
"1756","2013-12-20",19.645
"1757","2013-12-23",20.014999
"1758","2013-12-24",19.9825
"1759","2013-12-26",19.785
"1760","2013-12-27",19.565001
"1761","2013-12-30",19.3375
"1762","2013-12-31",19.6075
"1763","2014-01-02",18.987499
"1764","2014-01-03",18.985001
"1765","2014-01-06",18.8925
"1766","2014-01-07",18.895
"1767","2014-01-08",19.5875
"1768","2014-01-09",20.1
"1769","2014-01-10",19.700001
"1770","2014-01-13",19.4175
"1771","2014-01-14",19.73
"1772","2014-01-15",19.8925
"1773","2014-01-16",19.745001
"1774","2014-01-17",20.055
"1775","2014-01-21",20.1525
"1776","2014-01-22",20.264999
"1777","2014-01-23",20.165001
"1778","2014-01-24",19.950001
"1779","2014-01-27",19.932501
"1780","2014-01-28",20.17
"1781","2014-01-29",19.9925
"1782","2014-01-30",20.67
"1783","2014-01-31",20.6875
"1784","2014-02-03",19.355
"1785","2014-02-04",19.030001
"1786","2014-02-05",19.067499
"1787","2014-02-06",19.5825
"1788","2014-02-07",20.032499
"1789","2014-02-10",20.059999
"1790","2014-02-11",20.1675
"1791","2014-02-12",20.3325
"1792","2014-02-13",20.625
"1793","2014-02-14",20.799999
"1794","2014-02-18",21.700001
"1795","2014-02-19",21.27
"1796","2014-02-20",21.655001
"1797","2014-02-21",21.594999
"1798","2014-02-24",22.262501
"1799","2014-02-25",22.487499
"1800","2014-02-26",23.522499
"1801","2014-02-27",23.605
"1802","2014-02-28",23.275
"1803","2014-03-03",22.8325
"1804","2014-03-04",24.557501
"1805","2014-03-05",24.8825
"1806","2014-03-06",25.535
"1807","2014-03-07",25.3375
"1808","2014-03-10",25.27
"1809","2014-03-11",25.379999
"1810","2014-03-12",26.049999
"1811","2014-03-13",25.110001
"1812","2014-03-14",26.387501
"1813","2014-03-17",25.68
"1814","2014-03-18",25.377501
"1815","2014-03-19",23.215
"1816","2014-03-20",22.4575
"1817","2014-03-21",21.610001
"1818","2014-03-24",21.440001
"1819","2014-03-25",20.844999
"1820","2014-03-26",19.6175
"1821","2014-03-27",19.209999
"1822","2014-03-28",21.975
"1823","2014-03-31",21.4375
"1824","2014-04-01",21.4375
"1825","2014-04-02",21.022499
"1826","2014-04-03",20.415001
"1827","2014-04-04",20
"1828","2014-04-07",18.360001
"1829","2014-04-08",19.495001
"1830","2014-04-09",19.1775
"1831","2014-04-10",18.610001
"1832","2014-04-11",20.115
"1833","2014-04-14",20.2125
"1834","2014-04-15",20.040001
"1835","2014-04-16",20.315001
"1836","2014-04-17",21.325001
"1837","2014-04-21",21.280001
"1838","2014-04-22",21.43
"1839","2014-04-23",21.25
"1840","2014-04-24",20.969999
"1841","2014-04-25",20.084999
"1842","2014-04-28",19.85
"1843","2014-04-29",19.82
"1844","2014-04-30",20.1525
"1845","2014-05-01",20.370001
"1846","2014-05-02",20.5625
"1847","2014-05-05",20.065001
"1848","2014-05-06",20.754999
"1849","2014-05-07",20.495001
"1850","2014-05-08",19.99
"1851","2014-05-09",19.9275
"1852","2014-05-12",20.397499
"1853","2014-05-13",20.202499
"1854","2014-05-14",19.3125
"1855","2014-05-15",18.977501
"1856","2014-05-16",18.8125
"1857","2014-05-19",19.059999
"1858","2014-05-20",19.192499
"1859","2014-05-21",19.022499
"1860","2014-05-22",19.407499
"1861","2014-05-23",19.75
"1862","2014-05-27",20.1075
"1863","2014-05-28",19.615
"1864","2014-05-29",19.612499
"1865","2014-05-30",19.2075
"1866","2014-06-02",19.120001
"1867","2014-06-03",19.540001
"1868","2014-06-04",19.5625
