"","date","NTIC"
"1007","2010-12-30",6.64
"1008","2010-12-31",6.735
"1009","2011-01-03",6.625
"1010","2011-01-04",6.5
"1011","2011-01-05",6.54
"1012","2011-01-06",6.54
"1013","2011-01-07",6.65
"1014","2011-01-10",7.235
"1015","2011-01-11",7.735
"1016","2011-01-12",7.56
"1017","2011-01-13",7.5
"1018","2011-01-14",7.475
"1019","2011-01-18",7.49
"1020","2011-01-19",7.475
"1021","2011-01-20",7.375
"1022","2011-01-21",7.5
"1023","2011-01-24",7.5
"1024","2011-01-25",7.4
"1025","2011-01-26",7.55
"1026","2011-01-27",7.255
"1027","2011-01-28",7.255
"1028","2011-01-31",7.375
"1029","2011-02-01",7.555
"1030","2011-02-02",7.45
"1031","2011-02-03",7.46
"1032","2011-02-04",7.525
"1033","2011-02-07",7.525
"1034","2011-02-08",7.75
"1035","2011-02-09",8.19
"1036","2011-02-10",7.985
"1037","2011-02-11",7.93
"1038","2011-02-14",7.96
"1039","2011-02-15",8
"1040","2011-02-16",7.955
"1041","2011-02-17",8.025
"1042","2011-02-18",7.99
"1043","2011-02-22",7.935
"1044","2011-02-23",7.88
"1045","2011-02-24",7.875
"1046","2011-02-25",8.055
"1047","2011-02-28",8.055
"1048","2011-03-01",8
"1049","2011-03-02",8
"1050","2011-03-03",8
"1051","2011-03-04",7.985
"1052","2011-03-07",7.95
"1053","2011-03-08",7.95
"1054","2011-03-09",7.995
"1055","2011-03-10",7.995
"1056","2011-03-11",7.875
"1057","2011-03-14",8
"1058","2011-03-15",7.915
"1059","2011-03-16",7.75
"1060","2011-03-17",7.645
"1061","2011-03-18",7.155
"1062","2011-03-21",7.09
"1063","2011-03-22",7.175
"1064","2011-03-23",7.18
"1065","2011-03-24",7.98
"1066","2011-03-25",7.76
"1067","2011-03-28",7.9
"1068","2011-03-29",7.675
"1069","2011-03-30",7.53
"1070","2011-03-31",7.565
"1071","2011-04-01",7.51
"1072","2011-04-04",7.485
"1073","2011-04-05",7.595
"1074","2011-04-06",7.545
"1075","2011-04-07",7.695
"1076","2011-04-08",7.8
"1077","2011-04-11",7.9
"1078","2011-04-12",8.24
"1079","2011-04-13",7.805
"1080","2011-04-14",7.885
"1081","2011-04-15",7.995
"1082","2011-04-18",7.85
"1083","2011-04-19",7.775
"1084","2011-04-20",7.905
"1085","2011-04-21",8
"1086","2011-04-25",7.815
"1087","2011-04-26",7.79
"1088","2011-04-27",7.735
"1089","2011-04-28",7.795
"1090","2011-04-29",7.77
"1091","2011-05-02",7.75
"1092","2011-05-03",7.88
"1093","2011-05-04",7.75
"1094","2011-05-05",7.875
"1095","2011-05-06",7.75
"1096","2011-05-09",7.78
"1097","2011-05-10",8
"1098","2011-05-11",7.925
"1099","2011-05-12",7.93
"1100","2011-05-13",7.875
"1101","2011-05-16",8
"1102","2011-05-17",8.135
"1103","2011-05-18",8.05
"1104","2011-05-19",8.275
"1105","2011-05-20",8.385
"1106","2011-05-23",8.125
"1107","2011-05-24",8.2
"1108","2011-05-25",8.355
"1109","2011-05-26",8.2
"1110","2011-05-27",8.02
"1111","2011-05-31",8.005
"1112","2011-06-01",8.215
"1113","2011-06-02",8.275
"1114","2011-06-03",8.105
"1115","2011-06-06",8.06
"1116","2011-06-07",8.075
"1117","2011-06-08",7.925
"1118","2011-06-09",7.925
"1119","2011-06-10",7.78
"1120","2011-06-13",7.78
"1121","2011-06-14",7.805
"1122","2011-06-15",7.75
"1123","2011-06-16",7.7
"1124","2011-06-17",7.95
"1125","2011-06-20",7.66
"1126","2011-06-21",7.84
"1127","2011-06-22",7.885
"1128","2011-06-23",7.825
"1129","2011-06-24",7.7
"1130","2011-06-27",7.895
"1131","2011-06-28",7.88
"1132","2011-06-29",8.05
"1133","2011-06-30",8.99
"1134","2011-07-01",8.925
"1135","2011-07-05",9.325
"1136","2011-07-06",9.345
"1137","2011-07-07",9.9
"1138","2011-07-08",9.715
"1139","2011-07-11",9.76
"1140","2011-07-12",10.115
"1141","2011-07-13",9.835
"1142","2011-07-14",9.155
"1143","2011-07-15",9.165
"1144","2011-07-18",8.81
"1145","2011-07-19",8.575
"1146","2011-07-20",8.55
"1147","2011-07-21",8.7
"1148","2011-07-22",8.77
"1149","2011-07-25",8.565
"1150","2011-07-26",8.75
"1151","2011-07-27",8.68
"1152","2011-07-28",8.665
"1153","2011-07-29",8.8
"1154","2011-08-01",8.74
"1155","2011-08-02",8.625
"1156","2011-08-03",8.33
"1157","2011-08-04",8.615
"1158","2011-08-05",8.505
"1159","2011-08-08",8.35
"1160","2011-08-09",8.175
"1161","2011-08-10",8.23
"1162","2011-08-11",8.255
"1163","2011-08-12",8.055
"1164","2011-08-15",8.375
"1165","2011-08-16",8.525
"1166","2011-08-17",8.485
"1167","2011-08-18",8.305
"1168","2011-08-19",8.375
"1169","2011-08-22",8.425
"1170","2011-08-23",8.485
"1171","2011-08-24",8.2
"1172","2011-08-25",7.99
"1173","2011-08-26",7.91
"1174","2011-08-29",8.205
"1175","2011-08-30",8.23
"1176","2011-08-31",8.225
"1177","2011-09-01",8.225
"1178","2011-09-02",8.01
"1179","2011-09-06",8
"1180","2011-09-07",7.725
"1181","2011-09-08",7.875
"1182","2011-09-09",7.8
"1183","2011-09-12",7.655
"1184","2011-09-13",7.675
"1185","2011-09-14",7.675
"1186","2011-09-15",7.625
"1187","2011-09-16",7.875
"1188","2011-09-19",7.94
"1189","2011-09-20",7.875
"1190","2011-09-21",7.825
"1191","2011-09-22",7.75
"1192","2011-09-23",7.25
"1193","2011-09-26",7.56
"1194","2011-09-27",7.6
"1195","2011-09-28",7.5
"1196","2011-09-29",7.61
"1197","2011-09-30",7.5
"1198","2011-10-03",7.385
"1199","2011-10-04",7.25
"1200","2011-10-05",7.365
"1201","2011-10-06",7.49
"1202","2011-10-07",7.35
"1203","2011-10-10",7.46
"1204","2011-10-11",7.57
"1205","2011-10-12",7.425
"1206","2011-10-13",7.45
"1207","2011-10-14",7.49
"1208","2011-10-17",7.5
"1209","2011-10-18",7.335
"1210","2011-10-19",7.39
"1211","2011-10-20",7.39
"1212","2011-10-21",7.39
"1213","2011-10-24",7.29
"1214","2011-10-25",7.065
"1215","2011-10-26",7.225
"1216","2011-10-27",7.46
"1217","2011-10-28",7.425
"1218","2011-10-31",7.485
"1219","2011-11-01",7.2
"1220","2011-11-02",7.21
"1221","2011-11-03",7.21
"1222","2011-11-04",7.21
"1223","2011-11-07",7.21
"1224","2011-11-08",7.21
"1225","2011-11-09",7.375
"1226","2011-11-10",7.375
"1227","2011-11-11",7.375
"1228","2011-11-14",7.05
"1229","2011-11-15",6.825
"1230","2011-11-16",7.21
"1231","2011-11-17",7.17
"1232","2011-11-18",6.91
"1233","2011-11-21",7.15
"1234","2011-11-22",7.1
"1235","2011-11-23",6.87
"1236","2011-11-25",6.875
"1237","2011-11-28",6.85
"1238","2011-11-29",6.625
"1239","2011-11-30",6.71
"1240","2011-12-01",6.79
"1241","2011-12-02",6.65
"1242","2011-12-05",6.515
"1243","2011-12-06",6.29
"1244","2011-12-07",6.22
"1245","2011-12-08",6.23
"1246","2011-12-09",6.225
"1247","2011-12-12",6.27
"1248","2011-12-13",6.405
"1249","2011-12-14",6.255
"1250","2011-12-15",6.305
"1251","2011-12-16",6.32
"1252","2011-12-19",6.225
"1253","2011-12-20",6.005
"1254","2011-12-21",6.01
"1255","2011-12-22",6.1
"1256","2011-12-23",6.27
"1257","2011-12-27",6.075
"1258","2011-12-28",6.07
"1259","2011-12-29",6.395
"1260","2011-12-30",6.825
"1261","2012-01-03",6.96
"1262","2012-01-04",6.62
"1263","2012-01-05",6.57
"1264","2012-01-06",6.545
"1265","2012-01-09",6.5
"1266","2012-01-10",6.615
"1267","2012-01-11",6.49
"1268","2012-01-12",6.285
"1269","2012-01-13",6.25
"1270","2012-01-17",6.365
"1271","2012-01-18",6.4
"1272","2012-01-19",6.845
"1273","2012-01-20",7.035
"1274","2012-01-23",7.24
"1275","2012-01-24",7.1
"1276","2012-01-25",7.095
"1277","2012-01-26",7.075
"1278","2012-01-27",7.285
"1279","2012-01-30",7.19
"1280","2012-01-31",7.05
"1281","2012-02-01",7.25
"1282","2012-02-02",7.435
"1283","2012-02-03",7.475
"1284","2012-02-06",7.335
"1285","2012-02-07",7.435
"1286","2012-02-08",7.455
"1287","2012-02-09",7.5
"1288","2012-02-10",7.495
"1289","2012-02-13",7.325
"1290","2012-02-14",7.37
"1291","2012-02-15",7.37
"1292","2012-02-16",7.5
"1293","2012-02-17",7.675
"1294","2012-02-21",8.04
"1295","2012-02-22",7.835
"1296","2012-02-23",7.75
"1297","2012-02-24",7.82
"1298","2012-02-27",7.5
"1299","2012-02-28",7.945
"1300","2012-02-29",7.71
"1301","2012-03-01",7.71
"1302","2012-03-02",7.93
"1303","2012-03-05",7.63
"1304","2012-03-06",7.63
"1305","2012-03-07",7.5
"1306","2012-03-08",7.7
"1307","2012-03-09",7.805
"1308","2012-03-12",7.895
"1309","2012-03-13",8.075
"1310","2012-03-14",7.975
"1311","2012-03-15",8.12
"1312","2012-03-16",7.93
"1313","2012-03-19",7.975
"1314","2012-03-20",7.945
"1315","2012-03-21",7.995
"1316","2012-03-22",7.935
"1317","2012-03-23",7.95
"1318","2012-03-26",7.795
"1319","2012-03-27",7.695
"1320","2012-03-28",7.755
"1321","2012-03-29",7.835
"1322","2012-03-30",7.9
"1323","2012-04-02",7.76
"1324","2012-04-03",7.75
"1325","2012-04-04",7.635
"1326","2012-04-05",7.8
"1327","2012-04-09",7.675
"1328","2012-04-10",7.5
"1329","2012-04-11",7.245
"1330","2012-04-12",7.2
"1331","2012-04-13",7
"1332","2012-04-16",6.625
"1333","2012-04-17",6.55
"1334","2012-04-18",6.375
"1335","2012-04-19",6.39
"1336","2012-04-20",6.59
"1337","2012-04-23",6.59
"1338","2012-04-24",6.58
"1339","2012-04-25",6.55
"1340","2012-04-26",6.41
"1341","2012-04-27",6.355
"1342","2012-04-30",6.355
"1343","2012-05-01",6.375
"1344","2012-05-02",6.375
"1345","2012-05-03",6.5
"1346","2012-05-04",6.49
"1347","2012-05-07",6.44
"1348","2012-05-08",6.445
"1349","2012-05-09",6.455
"1350","2012-05-10",6.47
"1351","2012-05-11",6.485
"1352","2012-05-14",6.385
"1353","2012-05-15",6.435
"1354","2012-05-16",6.3
"1355","2012-05-17",6.29
"1356","2012-05-18",6.37
"1357","2012-05-21",6.37
"1358","2012-05-22",6.495
"1359","2012-05-23",6.285
"1360","2012-05-24",5.77
"1361","2012-05-25",6.125
"1362","2012-05-29",6.115
"1363","2012-05-30",6.175
"1364","2012-05-31",6.23
"1365","2012-06-01",5.67
"1366","2012-06-04",5.71
"1367","2012-06-05",5.71
"1368","2012-06-06",6
"1369","2012-06-07",6.04
"1370","2012-06-08",5.9
"1371","2012-06-11",5.6
"1372","2012-06-12",5.31
"1373","2012-06-13",5.25
"1374","2012-06-14",5.175
"1375","2012-06-15",5.23
"1376","2012-06-18",5.28
"1377","2012-06-19",5.405
"1378","2012-06-20",5.44
"1379","2012-06-21",5.63
"1380","2012-06-22",5.75
"1381","2012-06-25",5.925
"1382","2012-06-26",5.94
"1383","2012-06-27",5.86
"1384","2012-06-28",5.835
"1385","2012-06-29",5.9
"1386","2012-07-02",5.605
"1387","2012-07-03",5.875
"1388","2012-07-05",5.875
"1389","2012-07-06",5.75
"1390","2012-07-09",5.875
"1391","2012-07-10",5.975
"1392","2012-07-11",5.26
"1393","2012-07-12",5.3
"1394","2012-07-13",5.34
"1395","2012-07-16",5.365
"1396","2012-07-17",5.4
"1397","2012-07-18",5.235
"1398","2012-07-19",5.06
"1399","2012-07-20",5
"1400","2012-07-23",5.05
"1401","2012-07-24",5.025
"1402","2012-07-25",4.94
"1403","2012-07-26",5
"1404","2012-07-27",5.125
"1405","2012-07-30",5.16
"1406","2012-07-31",5.2
"1407","2012-08-01",5.2
"1408","2012-08-02",5.2
"1409","2012-08-03",5.25
"1410","2012-08-06",5.235
"1411","2012-08-07",5.48
"1412","2012-08-08",5.05
"1413","2012-08-09",5.11
"1414","2012-08-10",4.915
"1415","2012-08-13",4.915
"1416","2012-08-14",4.925
"1417","2012-08-15",4.89
"1418","2012-08-16",5.095
"1419","2012-08-17",5.125
"1420","2012-08-20",5
"1421","2012-08-21",4.95
"1422","2012-08-22",5.14
"1423","2012-08-23",4.95
"1424","2012-08-24",4.925
"1425","2012-08-27",5.075
"1426","2012-08-28",5.075
"1427","2012-08-29",5.075
"1428","2012-08-30",5.07
"1429","2012-08-31",5.125
"1430","2012-09-04",5.075
"1431","2012-09-05",5.05
"1432","2012-09-06",5.05
"1433","2012-09-07",5.12
"1434","2012-09-10",5.125
"1435","2012-09-11",5.125
"1436","2012-09-12",5.025
"1437","2012-09-13",5.05
"1438","2012-09-14",5.125
"1439","2012-09-17",5.025
"1440","2012-09-18",5.075
"1441","2012-09-19",5.025
"1442","2012-09-20",5
"1443","2012-09-21",5.07
"1444","2012-09-24",5
"1445","2012-09-25",5.48
"1446","2012-09-26",5.375
"1447","2012-09-27",5.475
"1448","2012-09-28",5.305
"1449","2012-10-01",5.45
"1450","2012-10-02",5.43
"1451","2012-10-03",5.5
"1452","2012-10-04",5.5
"1453","2012-10-05",5.715
"1454","2012-10-08",5.7
"1455","2012-10-09",5.7
"1456","2012-10-10",5.54
"1457","2012-10-11",5.5
"1458","2012-10-12",5.5
"1459","2012-10-15",5.315
"1460","2012-10-16",5.55
"1461","2012-10-17",5.645
"1462","2012-10-18",5.57
"1463","2012-10-19",5.465
"1464","2012-10-22",5.465
"1465","2012-10-23",5.45
"1466","2012-10-24",5.57
"1467","2012-10-25",5.65
"1468","2012-10-26",5.65
"1469","2012-10-31",5.55
"1470","2012-11-01",5.59
"1471","2012-11-02",5.6
"1472","2012-11-05",5.635
"1473","2012-11-06",5.535
"1474","2012-11-07",5.6
"1475","2012-11-08",5.52
"1476","2012-11-09",5.385
"1477","2012-11-12",5.445
"1478","2012-11-13",5.365
"1479","2012-11-14",5.34
"1480","2012-11-15",5.25
"1481","2012-11-16",5
"1482","2012-11-19",5.125
"1483","2012-11-20",4.905
"1484","2012-11-21",4.995
"1485","2012-11-23",4.94
"1486","2012-11-26",5
"1487","2012-11-27",5.025
"1488","2012-11-28",5.19
"1489","2012-11-29",5.19
"1490","2012-11-30",5.2
"1491","2012-12-03",5.2
"1492","2012-12-04",5.145
"1493","2012-12-05",5.02
"1494","2012-12-06",4.94
"1495","2012-12-07",4.94
"1496","2012-12-10",5.005
"1497","2012-12-11",4.935
"1498","2012-12-12",5.075
"1499","2012-12-13",5.09
"1500","2012-12-14",5.185
"1501","2012-12-17",5.21
"1502","2012-12-18",5.21
"1503","2012-12-19",5.445
"1504","2012-12-20",5.5
"1505","2012-12-21",5.555
"1506","2012-12-24",5.46
"1507","2012-12-26",5.495
"1508","2012-12-27",5.65
"1509","2012-12-28",5.685
"1510","2012-12-31",5.7
"1511","2013-01-02",5.72
"1512","2013-01-03",5.63
"1513","2013-01-04",5.71
"1514","2013-01-07",5.75
"1515","2013-01-08",6.15
"1516","2013-01-09",6.095
"1517","2013-01-10",6.115
"1518","2013-01-11",5.775
"1519","2013-01-14",6.25
"1520","2013-01-15",6.3
"1521","2013-01-16",6.705
"1522","2013-01-17",6.465
"1523","2013-01-18",6.35
"1524","2013-01-22",6.25
"1525","2013-01-23",6.455
"1526","2013-01-24",6.49
"1527","2013-01-25",6.5
"1528","2013-01-28",6.53
"1529","2013-01-29",6.2
"1530","2013-01-30",6.555
"1531","2013-01-31",6.695
"1532","2013-02-01",6.5
"1533","2013-02-04",6.615
"1534","2013-02-05",6.655
"1535","2013-02-06",6.75
"1536","2013-02-07",6.62
"1537","2013-02-08",6.64
"1538","2013-02-11",6.525
"1539","2013-02-12",6.7
"1540","2013-02-13",6.655
"1541","2013-02-14",6.64
"1542","2013-02-15",6.55
"1543","2013-02-19",6.77
"1544","2013-02-20",6.975
"1545","2013-02-21",6.395
"1546","2013-02-22",6.625
"1547","2013-02-25",6.625
"1548","2013-02-26",6.625
"1549","2013-02-27",6.56
"1550","2013-02-28",6.5
"1551","2013-03-01",6.57
"1552","2013-03-04",6.545
"1553","2013-03-05",6.515
"1554","2013-03-06",6.55
"1555","2013-03-07",6.59
"1556","2013-03-08",6.59
"1557","2013-03-11",6.555
"1558","2013-03-12",6.505
"1559","2013-03-13",6.545
"1560","2013-03-14",6.625
"1561","2013-03-15",6.5
"1562","2013-03-18",6.5
"1563","2013-03-19",6.5
"1564","2013-03-20",6.525
"1565","2013-03-21",6.525
"1566","2013-03-22",6.525
"1567","2013-03-25",6.525
"1568","2013-03-26",6.525
"1569","2013-03-27",6.5
"1570","2013-03-28",6.71
"1571","2013-04-01",6.475
"1572","2013-04-02",6.545
"1573","2013-04-03",6.445
"1574","2013-04-04",6.45
"1575","2013-04-05",6.45
"1576","2013-04-08",6.49
"1577","2013-04-09",6.535
"1578","2013-04-10",6.52
"1579","2013-04-11",5.375
"1580","2013-04-12",5.4
"1581","2013-04-15",5.35
"1582","2013-04-16",5.45
"1583","2013-04-17",5.455
"1584","2013-04-18",5.37
"1585","2013-04-19",5.42
"1586","2013-04-22",5.525
"1587","2013-04-23",5.48
"1588","2013-04-24",5.45
"1589","2013-04-25",5.445
"1590","2013-04-26",5.41
"1591","2013-04-29",5.41
"1592","2013-04-30",5.41
"1593","2013-05-01",5.53
"1594","2013-05-02",5.425
"1595","2013-05-03",5.475
"1596","2013-05-06",5.455
"1597","2013-05-07",5.5
"1598","2013-05-08",5.5
"1599","2013-05-09",5.475
"1600","2013-05-10",5.55
"1601","2013-05-13",5.55
"1602","2013-05-14",5.59
"1603","2013-05-15",5.565
"1604","2013-05-16",5.5
"1605","2013-05-17",5.475
"1606","2013-05-20",5.375
"1607","2013-05-21",5.325
"1608","2013-05-22",5.47
"1609","2013-05-23",5.285
"1610","2013-05-24",5.47
"1611","2013-05-28",5.4
"1612","2013-05-29",5.4
"1613","2013-05-30",5.35
"1614","2013-05-31",5.37
"1615","2013-06-03",5.305
"1616","2013-06-04",5.32
"1617","2013-06-05",5.14
"1618","2013-06-06",5.365
"1619","2013-06-07",5.315
"1620","2013-06-10",5.355
"1621","2013-06-11",5.375
"1622","2013-06-12",5.375
"1623","2013-06-13",5.485
"1624","2013-06-14",5.495
"1625","2013-06-17",5.5
"1626","2013-06-18",5.465
"1627","2013-06-19",5.375
"1628","2013-06-20",5.425
"1629","2013-06-21",5.575
"1630","2013-06-24",5.49
"1631","2013-06-25",5.585
"1632","2013-06-26",5.605
"1633","2013-06-27",5.605
"1634","2013-06-28",5.6
"1635","2013-07-01",5.965
"1636","2013-07-02",5.7
"1637","2013-07-03",5.77
"1638","2013-07-05",5.77
"1639","2013-07-08",5.82
"1640","2013-07-09",5.84
"1641","2013-07-10",5.925
"1642","2013-07-11",5.8
"1643","2013-07-12",5.525
"1644","2013-07-15",5.6
"1645","2013-07-16",5.78
"1646","2013-07-17",5.725
"1647","2013-07-18",5.895
"1648","2013-07-19",5.9
"1649","2013-07-22",5.985
"1650","2013-07-23",5.98
"1651","2013-07-24",6
"1652","2013-07-25",6.515
"1653","2013-07-26",6.34
"1654","2013-07-29",6.075
"1655","2013-07-30",6.09
"1656","2013-07-31",6.42
"1657","2013-08-01",6.465
"1658","2013-08-02",6.25
"1659","2013-08-05",6.285
"1660","2013-08-06",6.565
"1661","2013-08-07",6.775
"1662","2013-08-08",6.89
"1663","2013-08-09",6.875
"1664","2013-08-12",7.39
"1665","2013-08-13",7.03
"1666","2013-08-14",7.025
"1667","2013-08-15",7.075
"1668","2013-08-16",7.08
"1669","2013-08-19",7.125
"1670","2013-08-20",7.125
"1671","2013-08-21",7.235
"1672","2013-08-22",7.025
"1673","2013-08-23",7.35
"1674","2013-08-26",7.4
"1675","2013-08-27",7.325
"1676","2013-08-28",7.47
"1677","2013-08-29",7.59
"1678","2013-08-30",7.46
"1679","2013-09-03",7.745
"1680","2013-09-04",7.625
"1681","2013-09-05",7.66
"1682","2013-09-06",7.72
"1683","2013-09-09",7.815
"1684","2013-09-10",7.775
"1685","2013-09-11",7.875
"1686","2013-09-12",7.91
"1687","2013-09-13",7.905
"1688","2013-09-16",7.9
"1689","2013-09-17",7.895
"1690","2013-09-18",7.92
"1691","2013-09-19",7.94
"1692","2013-09-20",7.965
"1693","2013-09-23",7.945
"1694","2013-09-24",8
"1695","2013-09-25",8.125
"1696","2013-09-26",8.41
"1697","2013-09-27",8.47
"1698","2013-09-30",8.5
"1699","2013-10-01",8.5
"1700","2013-10-02",8.675
"1701","2013-10-03",8.92
"1702","2013-10-04",8.885
"1703","2013-10-07",8.985
"1704","2013-10-08",9.17
"1705","2013-10-09",9.29
"1706","2013-10-10",9.34
"1707","2013-10-11",9.225
"1708","2013-10-14",9.365
"1709","2013-10-15",9.325
"1710","2013-10-16",9.225
"1711","2013-10-17",9.215
"1712","2013-10-18",8.94
"1713","2013-10-21",8.905
"1714","2013-10-22",9.035
"1715","2013-10-23",8.78
"1716","2013-10-24",8.675
"1717","2013-10-25",8.695
"1718","2013-10-28",8.61
"1719","2013-10-29",8.91
"1720","2013-10-30",8.515
"1721","2013-10-31",8.505
"1722","2013-11-01",8.48
"1723","2013-11-04",8.33
"1724","2013-11-05",8.555
"1725","2013-11-06",8.275
"1726","2013-11-07",8.45
"1727","2013-11-08",8.1
"1728","2013-11-11",8.5
"1729","2013-11-12",8.42
"1730","2013-11-13",8.3
"1731","2013-11-14",8.365
"1732","2013-11-15",8.72
"1733","2013-11-18",8.415
"1734","2013-11-19",8.61
"1735","2013-11-20",8.75
"1736","2013-11-21",8.75
"1737","2013-11-22",8.7
"1738","2013-11-25",8.565
"1739","2013-11-26",8.51
"1740","2013-11-27",8.585
"1741","2013-11-29",8.68
"1742","2013-12-02",8.885
"1743","2013-12-03",9.06
"1744","2013-12-04",9.15
"1745","2013-12-05",8.975
"1746","2013-12-06",9.125
"1747","2013-12-09",9.175
"1748","2013-12-10",9.095
"1749","2013-12-11",9.215
"1750","2013-12-12",9.22
"1751","2013-12-13",9.22
"1752","2013-12-16",9.25
"1753","2013-12-17",9.3
"1754","2013-12-18",9.25
"1755","2013-12-19",9.235
"1756","2013-12-20",8.925
"1757","2013-12-23",9.05
"1758","2013-12-24",9.275
"1759","2013-12-26",9.2
"1760","2013-12-27",9.3
"1761","2013-12-30",9.225
"1762","2013-12-31",9.275
"1763","2014-01-02",9.25
"1764","2014-01-03",9.25
"1765","2014-01-06",9.25
"1766","2014-01-07",9.355
"1767","2014-01-08",9.495
"1768","2014-01-09",9.15
"1769","2014-01-10",9.3
"1770","2014-01-13",9.25
"1771","2014-01-14",9.255
"1772","2014-01-15",9.215
"1773","2014-01-16",9.49
"1774","2014-01-17",9.295
"1775","2014-01-21",9.495
"1776","2014-01-22",9.405
"1777","2014-01-23",9.45
"1778","2014-01-24",9.335
"1779","2014-01-27",9.27
"1780","2014-01-28",9.28
"1781","2014-01-29",9.25
"1782","2014-01-30",9.56
"1783","2014-01-31",9.21
"1784","2014-02-03",9.25
"1785","2014-02-04",9.205
"1786","2014-02-05",9.21
"1787","2014-02-06",9.25
"1788","2014-02-07",9.2
"1789","2014-02-10",9.2
"1790","2014-02-11",9.3
"1791","2014-02-12",9.4
"1792","2014-02-13",9.615
"1793","2014-02-14",11.345
"1794","2014-02-18",10.97
"1795","2014-02-19",10.075
"1796","2014-02-20",10.155
"1797","2014-02-21",10.35
"1798","2014-02-24",10.275
"1799","2014-02-25",10.375
"1800","2014-02-26",10.775
"1801","2014-02-27",11.01
"1802","2014-02-28",11.23
"1803","2014-03-03",11.245
"1804","2014-03-04",11.325
"1805","2014-03-05",10.985
"1806","2014-03-06",10.955
"1807","2014-03-07",11.065
"1808","2014-03-10",10.56
"1809","2014-03-11",10.86
"1810","2014-03-12",11
"1811","2014-03-13",11.01
"1812","2014-03-14",10.93
"1813","2014-03-17",10.785
"1814","2014-03-18",10.68
"1815","2014-03-19",10.75
"1816","2014-03-20",10.625
"1817","2014-03-21",11.175
"1818","2014-03-24",10.325
"1819","2014-03-25",10.48
"1820","2014-03-26",10.44
"1821","2014-03-27",10.325
"1822","2014-03-28",10.25
"1823","2014-03-31",10.59
"1824","2014-04-01",10.705
"1825","2014-04-02",10.62
"1826","2014-04-03",10.485
"1827","2014-04-04",10.23
"1828","2014-04-07",10.26
"1829","2014-04-08",10.345
"1830","2014-04-09",10.18
"1831","2014-04-10",10.32
"1832","2014-04-11",10.195
"1833","2014-04-14",10.38
"1834","2014-04-15",10.365
"1835","2014-04-16",10.68
"1836","2014-04-17",10.645
"1837","2014-04-21",10.625
"1838","2014-04-22",10.625
"1839","2014-04-23",10.53
"1840","2014-04-24",10.595
"1841","2014-04-25",10.525
"1842","2014-04-28",10.375
"1843","2014-04-29",10.575
"1844","2014-04-30",10.575
"1845","2014-05-01",10.52
"1846","2014-05-02",10.605
"1847","2014-05-05",10.56
"1848","2014-05-06",10.5
"1849","2014-05-07",10.51
"1850","2014-05-08",10.51
"1851","2014-05-09",10.445
"1852","2014-05-12",10.395
"1853","2014-05-13",10.5
"1854","2014-05-14",10.48
"1855","2014-05-15",10.495
"1856","2014-05-16",10.255
"1857","2014-05-19",10.49
"1858","2014-05-20",10.5
"1859","2014-05-21",10.5
"1860","2014-05-22",10.27
"1861","2014-05-23",10.505
"1862","2014-05-27",10.5
"1863","2014-05-28",10.5
"1864","2014-05-29",10.6
"1865","2014-05-30",10.625
"1866","2014-06-02",10.75
"1867","2014-06-03",10.75
"1868","2014-06-04",10.625
"1869","2014-06-05",10.5
"1870","2014-06-06",10.625
"1871","2014-06-09",10.575
"1872","2014-06-10",10.5
"1873","2014-06-11",10.5
"1874","2014-06-12",10.5
"1875","2014-06-13",10.515
"1876","2014-06-16",10.5
"1877","2014-06-17",10.5
"1878","2014-06-18",10.5
"1879","2014-06-19",10.48
"1880","2014-06-20",10.725
"1881","2014-06-23",10.5
"1882","2014-06-24",10.5
"1883","2014-06-25",10.425
"1884","2014-06-26",10.03
"1885","2014-06-27",10.83
"1886","2014-06-30",10.53
"1887","2014-07-01",10.315
"1888","2014-07-02",10.225
"1889","2014-07-03",10.235
"1890","2014-07-07",10.415
"1891","2014-07-08",10.5
"1892","2014-07-09",10.55
"1893","2014-07-10",10.58
"1894","2014-07-11",10.525
"1895","2014-07-14",10.475
"1896","2014-07-15",10.68
"1897","2014-07-16",10.45
"1898","2014-07-17",10.36
"1899","2014-07-18",10.25
"1900","2014-07-21",10.285
"1901","2014-07-22",10.285
"1902","2014-07-23",10.25
"1903","2014-07-24",10.18
"1904","2014-07-25",9.72
"1905","2014-07-28",9.87
"1906","2014-07-29",10.12
"1907","2014-07-30",9.84
"1908","2014-07-31",10.245
"1909","2014-08-01",10.105
"1910","2014-08-04",10.48
"1911","2014-08-05",10.565
"1912","2014-08-06",10.5
"1913","2014-08-07",9.93
"1914","2014-08-08",9.89
"1915","2014-08-11",9.805
"1916","2014-08-12",9.85
"1917","2014-08-13",9.75
"1918","2014-08-14",9.575
"1919","2014-08-15",9.45
"1920","2014-08-18",9.35
"1921","2014-08-19",9.08
"1922","2014-08-20",9.175
"1923","2014-08-21",9.5
"1924","2014-08-22",9.5
"1925","2014-08-25",9.805
"1926","2014-08-26",9.85
"1927","2014-08-27",9.82
"1928","2014-08-28",10.15
"1929","2014-08-29",10.355
"1930","2014-09-02",10.065
"1931","2014-09-03",10.145
"1932","2014-09-04",9.915
"1933","2014-09-05",10
"1934","2014-09-08",10.295
"1935","2014-09-09",10.075
"1936","2014-09-10",10.295
"1937","2014-09-11",10.25
"1938","2014-09-12",10.35
"1939","2014-09-15",10.3
"1940","2014-09-16",10.325
"1941","2014-09-17",10.325
