"","date","QDEL"
"993","2010-12-09",13.53
"994","2010-12-10",13.95
"995","2010-12-13",13.99
"996","2010-12-14",13.94
"997","2010-12-15",13.96
"998","2010-12-16",14.19
"999","2010-12-17",14.09
"1000","2010-12-20",13.99
"1001","2010-12-21",13.99
"1002","2010-12-22",14.13
"1003","2010-12-23",14.28
"1004","2010-12-27",14.45
"1005","2010-12-28",14.51
"1006","2010-12-29",14.5
"1007","2010-12-30",14.46
"1008","2010-12-31",14.45
"1009","2011-01-03",14.74
"1010","2011-01-04",14.56
"1011","2011-01-05",14.43
"1012","2011-01-06",13.24
"1013","2011-01-07",13.62
"1014","2011-01-10",14.04
"1015","2011-01-11",13.96
"1016","2011-01-12",14.35
"1017","2011-01-13",13.96
"1018","2011-01-14",13.64
"1019","2011-01-18",14.02
"1020","2011-01-19",13.48
"1021","2011-01-20",12.96
"1022","2011-01-21",13
"1023","2011-01-24",13.55
"1024","2011-01-25",13.58
"1025","2011-01-26",13.76
"1026","2011-01-27",13.91
"1027","2011-01-28",13.12
"1028","2011-01-31",13.58
"1029","2011-02-01",13.58
"1030","2011-02-02",13.9
"1031","2011-02-03",13.39
"1032","2011-02-04",13.16
"1033","2011-02-07",13.56
"1034","2011-02-08",13.43
"1035","2011-02-09",13.45
"1036","2011-02-10",13.46
"1037","2011-02-11",13.54
"1038","2011-02-14",13.59
"1039","2011-02-15",13.1
"1040","2011-02-16",13.18
"1041","2011-02-17",13.13
"1042","2011-02-18",13.22
"1043","2011-02-22",12.71
"1044","2011-02-23",12.8
"1045","2011-02-24",12.57
"1046","2011-02-25",13.23
"1047","2011-02-28",13.16
"1048","2011-03-01",12.75
"1049","2011-03-02",12.63
"1050","2011-03-03",12.68
"1051","2011-03-04",12.39
"1052","2011-03-07",12.14
"1053","2011-03-08",12.04
"1054","2011-03-09",12.23
"1055","2011-03-10",11.87
"1056","2011-03-11",12.1
"1057","2011-03-14",11.95
"1058","2011-03-15",11.81
"1059","2011-03-16",11.63
"1060","2011-03-17",11.64
"1061","2011-03-18",11.97
"1062","2011-03-21",11.79
"1063","2011-03-22",11.73
"1064","2011-03-23",11.4
"1065","2011-03-24",11.71
"1066","2011-03-25",11.85
"1067","2011-03-28",12.01
"1068","2011-03-29",12.06
"1069","2011-03-30",11.87
"1070","2011-03-31",11.96
"1071","2011-04-01",11.85
"1072","2011-04-04",11.98
"1073","2011-04-05",11.94
"1074","2011-04-06",12.2
"1075","2011-04-07",11.7
"1076","2011-04-08",11.73
"1077","2011-04-11",11.96
"1078","2011-04-12",11.96
"1079","2011-04-13",12.04
"1080","2011-04-14",12.03
"1081","2011-04-15",12.17
"1082","2011-04-18",12.02
"1083","2011-04-19",12.01
"1084","2011-04-20",12.17
"1085","2011-04-21",12.15
"1086","2011-04-25",12.03
"1087","2011-04-26",12.21
"1088","2011-04-27",12.29
"1089","2011-04-28",12.41
"1090","2011-04-29",13.27
"1091","2011-05-02",13.24
"1092","2011-05-03",13.39
"1093","2011-05-04",13.68
"1094","2011-05-05",14.05
"1095","2011-05-06",13.98
"1096","2011-05-09",14.3
"1097","2011-05-10",14.43
"1098","2011-05-11",14.46
"1099","2011-05-12",14.56
"1100","2011-05-13",14.41
"1101","2011-05-16",14.45
"1102","2011-05-17",14.17
"1103","2011-05-18",14.72
"1104","2011-05-19",14.72
"1105","2011-05-20",14.71
"1106","2011-05-23",14.79
"1107","2011-05-24",14.95
"1108","2011-05-25",14.98
"1109","2011-05-26",15.13
"1110","2011-05-27",15.26
"1111","2011-05-31",15.34
"1112","2011-06-01",15.05
"1113","2011-06-02",15.18
"1114","2011-06-03",14.66
"1115","2011-06-06",14.43
"1116","2011-06-07",15.12
"1117","2011-06-08",15.15
"1118","2011-06-09",15.45
"1119","2011-06-10",15.88
"1120","2011-06-13",15.61
"1121","2011-06-14",15.62
"1122","2011-06-15",15.25
"1123","2011-06-16",15.35
"1124","2011-06-17",15.13
"1125","2011-06-20",15
"1126","2011-06-21",15.26
"1127","2011-06-22",14.91
"1128","2011-06-23",14.86
"1129","2011-06-24",14.74
"1130","2011-06-27",14.8
"1131","2011-06-28",14.98
"1132","2011-06-29",15.03
"1133","2011-06-30",15.15
"1134","2011-07-01",15.3
"1135","2011-07-05",15.9
"1136","2011-07-06",15.87
"1137","2011-07-07",16
"1138","2011-07-08",16.030001
"1139","2011-07-11",15.73
"1140","2011-07-12",15.7
"1141","2011-07-13",15.82
"1142","2011-07-14",15.68
"1143","2011-07-15",15.67
"1144","2011-07-18",15.53
"1145","2011-07-19",15.8
"1146","2011-07-20",15.63
"1147","2011-07-21",15.91
"1148","2011-07-22",15.73
"1149","2011-07-25",15.5
"1150","2011-07-26",15.4
"1151","2011-07-27",14.59
"1152","2011-07-28",14.64
"1153","2011-07-29",14.96
"1154","2011-08-01",14.62
"1155","2011-08-02",14.32
"1156","2011-08-03",14.06
"1157","2011-08-04",13.41
"1158","2011-08-05",14.06
"1159","2011-08-08",12.73
"1160","2011-08-09",13.31
"1161","2011-08-10",13.1
"1162","2011-08-11",13.41
"1163","2011-08-12",13.47
"1164","2011-08-15",13.65
"1165","2011-08-16",13.55
"1166","2011-08-17",13.65
"1167","2011-08-18",13.27
"1168","2011-08-19",13.4
"1169","2011-08-22",13.48
"1170","2011-08-23",14.31
"1171","2011-08-24",14.54
"1172","2011-08-25",13.97
"1173","2011-08-26",14.54
"1174","2011-08-29",15.11
"1175","2011-08-30",15.25
"1176","2011-08-31",15.28
"1177","2011-09-01",13.98
"1178","2011-09-02",14.05
"1179","2011-09-06",13.96
"1180","2011-09-07",14.93
"1181","2011-09-08",14.84
"1182","2011-09-09",14.4
"1183","2011-09-12",14.59
"1184","2011-09-13",14.93
"1185","2011-09-14",15.57
"1186","2011-09-15",15.45
"1187","2011-09-16",15.38
"1188","2011-09-19",15.01
"1189","2011-09-20",14.8
"1190","2011-09-21",14.82
"1191","2011-09-22",14.39
"1192","2011-09-23",15.3
"1193","2011-09-26",15.58
"1194","2011-09-27",16.01
"1195","2011-09-28",15.53
"1196","2011-09-29",16.25
"1197","2011-09-30",16.370001
"1198","2011-10-03",15.99
"1199","2011-10-04",16.889999
"1200","2011-10-05",17.030001
"1201","2011-10-06",17.09
"1202","2011-10-07",16.799999
"1203","2011-10-10",16.799999
"1204","2011-10-11",16.48
"1205","2011-10-12",16.5
"1206","2011-10-13",16.549999
"1207","2011-10-14",16.209999
"1208","2011-10-17",15.94
"1209","2011-10-18",16.33
"1210","2011-10-19",16.030001
"1211","2011-10-20",15.91
"1212","2011-10-21",16.370001
"1213","2011-10-24",16.6
"1214","2011-10-25",15.82
"1215","2011-10-26",17.98
"1216","2011-10-27",18.83
"1217","2011-10-28",18.51
"1218","2011-10-31",17.860001
"1219","2011-11-01",17.370001
"1220","2011-11-02",17.870001
"1221","2011-11-03",18.27
"1222","2011-11-04",17.75
"1223","2011-11-07",17.639999
"1224","2011-11-08",17.77
"1225","2011-11-09",16.940001
"1226","2011-11-10",16.959999
"1227","2011-11-11",17.41
"1228","2011-11-14",16.9
"1229","2011-11-15",17.15
"1230","2011-11-16",16.879999
"1231","2011-11-17",16.950001
"1232","2011-11-18",16.959999
"1233","2011-11-21",16.610001
"1234","2011-11-22",16.73
"1235","2011-11-23",16.700001
"1236","2011-11-25",16.01
"1237","2011-11-28",17.120001
"1238","2011-11-29",17.190001
"1239","2011-11-30",18.15
"1240","2011-12-01",17.559999
"1241","2011-12-02",17.549999
"1242","2011-12-05",17.639999
"1243","2011-12-06",17.610001
"1244","2011-12-07",17.83
"1245","2011-12-08",17.370001
"1246","2011-12-09",17.82
"1247","2011-12-12",17.6
"1248","2011-12-13",16.790001
"1249","2011-12-14",15.89
"1250","2011-12-15",15.9
"1251","2011-12-16",15.9
"1252","2011-12-19",15.42
"1253","2011-12-20",15.62
"1254","2011-12-21",15.68
"1255","2011-12-22",15.71
"1256","2011-12-23",15.53
"1257","2011-12-27",15.71
"1258","2011-12-28",15.14
"1259","2011-12-29",15.17
"1260","2011-12-30",15.13
"1261","2012-01-03",15.61
"1262","2012-01-04",15.37
"1263","2012-01-05",15.47
"1264","2012-01-06",15.39
"1265","2012-01-09",15.25
"1266","2012-01-10",15.46
"1267","2012-01-11",15.73
"1268","2012-01-12",16.15
"1269","2012-01-13",15.88
"1270","2012-01-17",15.32
"1271","2012-01-18",15.14
"1272","2012-01-19",14.96
"1273","2012-01-20",14.88
"1274","2012-01-23",14.98
"1275","2012-01-24",14.98
"1276","2012-01-25",14.79
"1277","2012-01-26",14.82
"1278","2012-01-27",14.91
"1279","2012-01-30",14.56
"1280","2012-01-31",14.3
"1281","2012-02-01",14.5
"1282","2012-02-02",14.51
"1283","2012-02-03",14.64
"1284","2012-02-06",14.44
"1285","2012-02-07",14.25
"1286","2012-02-08",15.03
"1287","2012-02-09",14.59
"1288","2012-02-10",14.72
"1289","2012-02-13",15.04
"1290","2012-02-14",14.99
"1291","2012-02-15",14.48
"1292","2012-02-16",14.76
"1293","2012-02-17",14.9
"1294","2012-02-21",14.72
"1295","2012-02-22",14.32
"1296","2012-02-23",14.3
"1297","2012-02-24",14.55
"1298","2012-02-27",14.55
"1299","2012-02-28",14.45
"1300","2012-02-29",14.18
"1301","2012-03-01",15.49
"1302","2012-03-02",15.19
"1303","2012-03-05",15.24
"1304","2012-03-06",15.26
"1305","2012-03-07",15.57
"1306","2012-03-08",15.91
"1307","2012-03-09",16.139999
"1308","2012-03-12",16.110001
"1309","2012-03-13",16.16
"1310","2012-03-14",16.1
"1311","2012-03-15",16.23
"1312","2012-03-16",16.360001
"1313","2012-03-19",16.620001
"1314","2012-03-20",16.51
"1315","2012-03-21",16.690001
"1316","2012-03-22",17.620001
"1317","2012-03-23",17.77
"1318","2012-03-26",17.84
"1319","2012-03-27",18.24
"1320","2012-03-28",18.309999
"1321","2012-03-29",18.379999
"1322","2012-03-30",18.370001
"1323","2012-04-02",18.9
"1324","2012-04-03",18.879999
"1325","2012-04-04",18.379999
"1326","2012-04-05",18.23
"1327","2012-04-09",18.01
"1328","2012-04-10",17.6
"1329","2012-04-11",18.01
"1330","2012-04-12",18.26
"1331","2012-04-13",18.24
"1332","2012-04-16",18.190001
"1333","2012-04-17",18.59
"1334","2012-04-18",18.559999
"1335","2012-04-19",18.049999
"1336","2012-04-20",17.77
"1337","2012-04-23",17.59
"1338","2012-04-24",17.66
"1339","2012-04-25",17.65
"1340","2012-04-26",16.98
"1341","2012-04-27",16.790001
"1342","2012-04-30",16.52
"1343","2012-05-01",16.07
"1344","2012-05-02",15.92
"1345","2012-05-03",15.61
"1346","2012-05-04",16.440001
"1347","2012-05-07",16.780001
"1348","2012-05-08",16.74
"1349","2012-05-09",16.459999
"1350","2012-05-10",16.32
"1351","2012-05-11",16.1
"1352","2012-05-14",15.92
"1353","2012-05-15",15.73
"1354","2012-05-16",15.68
"1355","2012-05-17",15.94
"1356","2012-05-18",15.78
"1357","2012-05-21",15.8
"1358","2012-05-22",15.34
"1359","2012-05-23",15.21
"1360","2012-05-24",15.43
"1361","2012-05-25",15.23
"1362","2012-05-29",15.42
"1363","2012-05-30",15.54
"1364","2012-05-31",15.72
"1365","2012-06-01",15.08
"1366","2012-06-04",15.36
"1367","2012-06-05",15.61
"1368","2012-06-06",15.7
"1369","2012-06-07",15.38
"1370","2012-06-08",15.6
"1371","2012-06-11",15.78
"1372","2012-06-12",15.63
"1373","2012-06-13",15.8
"1374","2012-06-14",16.209999
"1375","2012-06-15",16.24
"1376","2012-06-18",15.85
"1377","2012-06-19",15.43
"1378","2012-06-20",15.2
"1379","2012-06-21",15.05
"1380","2012-06-22",15.58
"1381","2012-06-25",15.23
"1382","2012-06-26",15.2
"1383","2012-06-27",15.23
"1384","2012-06-28",15.01
"1385","2012-06-29",15.68
"1386","2012-07-02",16.41
"1387","2012-07-03",16.73
"1388","2012-07-05",16.74
"1389","2012-07-06",16.469999
"1390","2012-07-09",16.41
"1391","2012-07-10",16.09
"1392","2012-07-11",16.200001
"1393","2012-07-12",16.459999
"1394","2012-07-13",16.67
"1395","2012-07-16",16.790001
"1396","2012-07-17",17.110001
"1397","2012-07-18",17.24
"1398","2012-07-19",17.360001
"1399","2012-07-20",17.040001
"1400","2012-07-23",16.18
"1401","2012-07-24",15.72
"1402","2012-07-25",15.73
"1403","2012-07-26",15.91
"1404","2012-07-27",16.700001
"1405","2012-07-30",16.450001
"1406","2012-07-31",15.67
"1407","2012-08-01",15
"1408","2012-08-02",15.05
"1409","2012-08-03",16.02
"1410","2012-08-06",15.85
"1411","2012-08-07",16.09
"1412","2012-08-08",16.110001
"1413","2012-08-09",16.040001
"1414","2012-08-10",16.209999
"1415","2012-08-13",16.75
"1416","2012-08-14",16.24
"1417","2012-08-15",16.370001
"1418","2012-08-16",16.549999
"1419","2012-08-17",16.76
"1420","2012-08-20",16.559999
"1421","2012-08-21",16.48
"1422","2012-08-22",16.610001
"1423","2012-08-23",16.790001
"1424","2012-08-24",16.84
"1425","2012-08-27",16.74
"1426","2012-08-28",16.77
"1427","2012-08-29",16.370001
"1428","2012-08-30",16.059999
"1429","2012-08-31",16.24
"1430","2012-09-04",16.950001
"1431","2012-09-05",16.719999
"1432","2012-09-06",17.43
"1433","2012-09-07",17.52
"1434","2012-09-10",17.639999
"1435","2012-09-11",17.5
"1436","2012-09-12",17.59
"1437","2012-09-13",17.629999
"1438","2012-09-14",17.93
"1439","2012-09-17",18.01
"1440","2012-09-18",18
"1441","2012-09-19",17.940001
"1442","2012-09-20",17.969999
"1443","2012-09-21",18.27
"1444","2012-09-24",18.219999
"1445","2012-09-25",18.43
"1446","2012-09-26",18.68
"1447","2012-09-27",18.870001
"1448","2012-09-28",18.93
"1449","2012-10-01",18.959999
"1450","2012-10-02",18.620001
"1451","2012-10-03",18.17
"1452","2012-10-04",18.040001
"1453","2012-10-05",17.969999
"1454","2012-10-08",17.91
"1455","2012-10-09",17.43
"1456","2012-10-10",17.34
"1457","2012-10-11",17.370001
"1458","2012-10-12",17.1
"1459","2012-10-15",17.280001
"1460","2012-10-16",17.469999
"1461","2012-10-17",17.59
"1462","2012-10-18",17.5
"1463","2012-10-19",17.200001
"1464","2012-10-22",16.98
"1465","2012-10-23",17
"1466","2012-10-24",16.66
"1467","2012-10-25",17.18
"1468","2012-10-26",17.85
"1469","2012-10-31",17.530001
"1470","2012-11-01",17.66
"1471","2012-11-02",17.5
"1472","2012-11-05",17.690001
"1473","2012-11-06",17.77
"1474","2012-11-07",17.610001
"1475","2012-11-08",17.360001
"1476","2012-11-09",17.48
"1477","2012-11-12",17.66
"1478","2012-11-13",17.1
"1479","2012-11-14",16.809999
"1480","2012-11-15",16.620001
"1481","2012-11-16",16.43
"1482","2012-11-19",16.68
"1483","2012-11-20",16.58
"1484","2012-11-21",16.879999
"1485","2012-11-23",17.190001
"1486","2012-11-26",17.42
"1487","2012-11-27",17.08
"1488","2012-11-28",16.85
"1489","2012-11-29",17.450001
"1490","2012-11-30",17.530001
"1491","2012-12-03",18.25
"1492","2012-12-04",18.1
"1493","2012-12-05",17.889999
"1494","2012-12-06",17.950001
"1495","2012-12-07",18.040001
"1496","2012-12-10",18.02
"1497","2012-12-11",18.24
"1498","2012-12-12",18.1
"1499","2012-12-13",18.42
"1500","2012-12-14",18.17
"1501","2012-12-17",18.559999
"1502","2012-12-18",18.93
"1503","2012-12-19",18.76
"1504","2012-12-20",18.74
"1505","2012-12-21",18.41
"1506","2012-12-24",18.15
"1507","2012-12-26",18.200001
"1508","2012-12-27",18.129999
"1509","2012-12-28",18.469999
"1510","2012-12-31",18.67
"1511","2013-01-02",19.870001
"1512","2013-01-03",19.99
"1513","2013-01-04",21.639999
"1514","2013-01-07",22.540001
"1515","2013-01-08",21.709999
"1516","2013-01-09",21.879999
"1517","2013-01-10",21.75
"1518","2013-01-11",21.389999
"1519","2013-01-14",21.65
"1520","2013-01-15",21.219999
"1521","2013-01-16",21.129999
"1522","2013-01-17",20.99
"1523","2013-01-18",21.360001
"1524","2013-01-22",21.83
"1525","2013-01-23",22.01
"1526","2013-01-24",21.889999
"1527","2013-01-25",22.6
"1528","2013-01-28",22.780001
"1529","2013-01-29",23.08
"1530","2013-01-30",22.389999
"1531","2013-01-31",22.440001
"1532","2013-02-01",22.700001
"1533","2013-02-04",22.66
"1534","2013-02-05",22.99
"1535","2013-02-06",23.16
"1536","2013-02-07",23.27
"1537","2013-02-08",23.379999
"1538","2013-02-11",23.639999
"1539","2013-02-12",23
"1540","2013-02-13",23.25
"1541","2013-02-14",22.52
"1542","2013-02-15",22.59
"1543","2013-02-19",22.809999
"1544","2013-02-20",22.860001
"1545","2013-02-21",22.25
"1546","2013-02-22",22.43
"1547","2013-02-25",22.209999
"1548","2013-02-26",22.76
"1549","2013-02-27",23.450001
"1550","2013-02-28",23.67
"1551","2013-03-01",24.16
"1552","2013-03-04",24.139999
"1553","2013-03-05",24.540001
"1554","2013-03-06",24.620001
"1555","2013-03-07",24.33
"1556","2013-03-08",23.99
"1557","2013-03-11",23.85
"1558","2013-03-12",23.98
"1559","2013-03-13",24.209999
"1560","2013-03-14",24.51
"1561","2013-03-15",23.92
"1562","2013-03-18",23.25
"1563","2013-03-19",23.75
"1564","2013-03-20",23.58
"1565","2013-03-21",23.129999
"1566","2013-03-22",23.440001
"1567","2013-03-25",23.719999
"1568","2013-03-26",23.76
"1569","2013-03-27",23.940001
"1570","2013-03-28",23.75
"1571","2013-04-01",23.6
"1572","2013-04-02",23.530001
"1573","2013-04-03",22.629999
"1574","2013-04-04",22.559999
"1575","2013-04-05",22.48
"1576","2013-04-08",22.59
"1577","2013-04-09",22.780001
"1578","2013-04-10",22.6
"1579","2013-04-11",22.08
"1580","2013-04-12",22.33
"1581","2013-04-15",21.35
"1582","2013-04-16",21.610001
"1583","2013-04-17",21.23
"1584","2013-04-18",21.450001
"1585","2013-04-19",21.33
"1586","2013-04-22",21.1
"1587","2013-04-23",21.110001
"1588","2013-04-24",20.4
"1589","2013-04-25",21.42
"1590","2013-04-26",21.870001
"1591","2013-04-29",22.17
"1592","2013-04-30",22.32
"1593","2013-05-01",22.25
"1594","2013-05-02",22.530001
"1595","2013-05-03",23.07
"1596","2013-05-06",23.34
"1597","2013-05-07",23.52
"1598","2013-05-08",23.719999
"1599","2013-05-09",23.860001
"1600","2013-05-10",23.940001
"1601","2013-05-13",23.77
"1602","2013-05-14",23.700001
"1603","2013-05-15",23.27
"1604","2013-05-16",22.82
"1605","2013-05-17",23.040001
"1606","2013-05-20",22.85
"1607","2013-05-21",22.65
"1608","2013-05-22",21.940001
"1609","2013-05-23",22.1
"1610","2013-05-24",22.620001
"1611","2013-05-28",23.24
"1612","2013-05-29",23.15
"1613","2013-05-30",23.77
"1614","2013-05-31",23.91
"1615","2013-06-03",24.4
"1616","2013-06-04",25.110001
"1617","2013-06-05",25.120001
"1618","2013-06-06",24.610001
"1619","2013-06-07",25.700001
"1620","2013-06-10",25.959999
"1621","2013-06-11",25.99
"1622","2013-06-12",25.43
"1623","2013-06-13",25.23
"1624","2013-06-14",25.059999
"1625","2013-06-17",25.049999
"1626","2013-06-18",25.41
"1627","2013-06-19",24.950001
"1628","2013-06-20",24.43
"1629","2013-06-21",25.389999
"1630","2013-06-24",25.4
"1631","2013-06-25",25.57
"1632","2013-06-26",25.68
"1633","2013-06-27",25.879999
"1634","2013-06-28",25.530001
"1635","2013-07-01",26.450001
"1636","2013-07-02",26.620001
"1637","2013-07-03",26.98
"1638","2013-07-05",28.040001
"1639","2013-07-08",28.01
"1640","2013-07-09",27.389999
"1641","2013-07-10",27.799999
"1642","2013-07-11",28.190001
"1643","2013-07-12",28.52
"1644","2013-07-15",28.75
"1645","2013-07-16",28.77
"1646","2013-07-17",29.139999
"1647","2013-07-18",29.4
"1648","2013-07-19",29.42
"1649","2013-07-22",29.4
"1650","2013-07-23",28.940001
"1651","2013-07-24",28.299999
"1652","2013-07-25",29.190001
"1653","2013-07-26",28.65
"1654","2013-07-29",28.049999
"1655","2013-07-30",28.139999
"1656","2013-07-31",26.77
"1657","2013-08-01",26.950001
"1658","2013-08-02",26.5
"1659","2013-08-05",26.4
"1660","2013-08-06",26.360001
"1661","2013-08-07",26.040001
"1662","2013-08-08",26.74
"1663","2013-08-09",26.15
"1664","2013-08-12",26.559999
"1665","2013-08-13",26.799999
"1666","2013-08-14",26.99
"1667","2013-08-15",25.700001
"1668","2013-08-16",25.49
"1669","2013-08-19",25.52
"1670","2013-08-20",25.57
"1671","2013-08-21",25.34
"1672","2013-08-22",25.450001
"1673","2013-08-23",25.66
"1674","2013-08-26",26.379999
"1675","2013-08-27",26.09
"1676","2013-08-28",26.200001
"1677","2013-08-29",26.780001
"1678","2013-08-30",26.52
"1679","2013-09-03",26.690001
"1680","2013-09-04",27.09
"1681","2013-09-05",27.01
"1682","2013-09-06",27.299999
"1683","2013-09-09",27.24
"1684","2013-09-10",26.969999
"1685","2013-09-11",27.299999
"1686","2013-09-12",27.290001
"1687","2013-09-13",27
"1688","2013-09-16",26.950001
"1689","2013-09-17",27.379999
"1690","2013-09-18",27.34
"1691","2013-09-19",28.1
"1692","2013-09-20",27.959999
"1693","2013-09-23",28.059999
"1694","2013-09-24",28.049999
"1695","2013-09-25",27.52
"1696","2013-09-26",27.719999
"1697","2013-09-27",28.18
"1698","2013-09-30",28.4
"1699","2013-10-01",28.09
"1700","2013-10-02",27.309999
"1701","2013-10-03",26.700001
"1702","2013-10-04",26.889999
"1703","2013-10-07",26.5
"1704","2013-10-08",25.73
"1705","2013-10-09",25.190001
"1706","2013-10-10",25.120001
"1707","2013-10-11",25.290001
"1708","2013-10-14",25.700001
"1709","2013-10-15",25.84
"1710","2013-10-16",26.27
"1711","2013-10-17",26.09
"1712","2013-10-18",26.43
"1713","2013-10-21",26.610001
"1714","2013-10-22",26.25
"1715","2013-10-23",26.92
"1716","2013-10-24",26.379999
"1717","2013-10-25",25.59
"1718","2013-10-28",25.42
"1719","2013-10-29",25.309999
"1720","2013-10-30",25.09
"1721","2013-10-31",24.66
"1722","2013-11-01",24.290001
"1723","2013-11-04",24.59
"1724","2013-11-05",24.4
"1725","2013-11-06",24.43
"1726","2013-11-07",24.32
"1727","2013-11-08",24.68
"1728","2013-11-11",24.17
"1729","2013-11-12",24.549999
"1730","2013-11-13",24.65
"1731","2013-11-14",24.57
"1732","2013-11-15",24.610001
"1733","2013-11-18",24.5
"1734","2013-11-19",25.1
"1735","2013-11-20",25.389999
"1736","2013-11-21",25.75
"1737","2013-11-22",25.73
"1738","2013-11-25",25.08
"1739","2013-11-26",24.969999
"1740","2013-11-27",25.27
"1741","2013-11-29",25.16
"1742","2013-12-02",24.67
"1743","2013-12-03",24.379999
"1744","2013-12-04",24
"1745","2013-12-05",24.129999
"1746","2013-12-06",24.209999
"1747","2013-12-09",24.09
"1748","2013-12-10",24.200001
"1749","2013-12-11",24.84
"1750","2013-12-12",25.15
"1751","2013-12-13",25.85
"1752","2013-12-16",26.02
"1753","2013-12-17",25.950001
"1754","2013-12-18",26.280001
"1755","2013-12-19",26.360001
"1756","2013-12-20",27.540001
"1757","2013-12-23",27.52
"1758","2013-12-24",27.559999
"1759","2013-12-26",26.85
"1760","2013-12-27",27.440001
"1761","2013-12-30",28.620001
"1762","2013-12-31",30.889999
"1763","2014-01-02",29.5
"1764","2014-01-03",29.889999
"1765","2014-01-06",29.49
"1766","2014-01-07",30.049999
"1767","2014-01-08",30.6
"1768","2014-01-09",31
"1769","2014-01-10",30.889999
"1770","2014-01-13",30.84
"1771","2014-01-14",31.66
"1772","2014-01-15",31.709999
"1773","2014-01-16",31.700001
"1774","2014-01-17",31.440001
"1775","2014-01-21",31.52
"1776","2014-01-22",31.65
"1777","2014-01-23",31.49
"1778","2014-01-24",31.32
"1779","2014-01-27",30.58
"1780","2014-01-28",30.469999
"1781","2014-01-29",30.040001
"1782","2014-01-30",30.559999
"1783","2014-01-31",29.559999
"1784","2014-02-03",28.16
"1785","2014-02-04",28.290001
"1786","2014-02-05",28.67
"1787","2014-02-06",28.17
"1788","2014-02-07",28.41
"1789","2014-02-10",29.049999
"1790","2014-02-11",28.98
"1791","2014-02-12",27.85
"1792","2014-02-13",27.98
"1793","2014-02-14",27.99
"1794","2014-02-18",27.85
"1795","2014-02-19",27.77
"1796","2014-02-20",28.030001
"1797","2014-02-21",27.940001
"1798","2014-02-24",27.57
"1799","2014-02-25",27.700001
"1800","2014-02-26",27.790001
"1801","2014-02-27",28.049999
"1802","2014-02-28",28.02
"1803","2014-03-03",28.030001
"1804","2014-03-04",29.25
"1805","2014-03-05",29.129999
"1806","2014-03-06",28.9
"1807","2014-03-07",29.139999
"1808","2014-03-10",29.450001
"1809","2014-03-11",29.030001
"1810","2014-03-12",28.440001
"1811","2014-03-13",28.25
"1812","2014-03-14",28.290001
"1813","2014-03-17",28.370001
"1814","2014-03-18",29.24
"1815","2014-03-19",29.280001
"1816","2014-03-20",29.02
"1817","2014-03-21",28.540001
"1818","2014-03-24",28.139999
"1819","2014-03-25",28.360001
"1820","2014-03-26",28
"1821","2014-03-27",27.870001
"1822","2014-03-28",27.4
"1823","2014-03-31",27.299999
"1824","2014-04-01",27.540001
"1825","2014-04-02",27.129999
"1826","2014-04-03",27.08
"1827","2014-04-04",26.049999
"1828","2014-04-07",25.73
"1829","2014-04-08",25.32
"1830","2014-04-09",25.67
"1831","2014-04-10",25.01
"1832","2014-04-11",24.99
"1833","2014-04-14",24.469999
"1834","2014-04-15",24.33
"1835","2014-04-16",24.4
"1836","2014-04-17",24.35
"1837","2014-04-21",24.459999
"1838","2014-04-22",24.41
"1839","2014-04-23",23.92
"1840","2014-04-24",21.549999
"1841","2014-04-25",20.950001
"1842","2014-04-28",20.99
"1843","2014-04-29",21.18
"1844","2014-04-30",21.450001
"1845","2014-05-01",21.200001
"1846","2014-05-02",21.530001
"1847","2014-05-05",21.030001
"1848","2014-05-06",21.07
"1849","2014-05-07",21.26
"1850","2014-05-08",20.68
"1851","2014-05-09",21.049999
"1852","2014-05-12",21.77
"1853","2014-05-13",21.23
"1854","2014-05-14",21.040001
"1855","2014-05-15",20.809999
"1856","2014-05-16",20.98
"1857","2014-05-19",20.67
"1858","2014-05-20",20.780001
"1859","2014-05-21",20.790001
"1860","2014-05-22",22
"1861","2014-05-23",22.18
"1862","2014-05-27",22.85
"1863","2014-05-28",22.49
"1864","2014-05-29",22.549999
"1865","2014-05-30",22.700001
"1866","2014-06-02",22.719999
"1867","2014-06-03",23.059999
"1868","2014-06-04",23.08
"1869","2014-06-05",23.559999
"1870","2014-06-06",24.01
"1871","2014-06-09",24.25
"1872","2014-06-10",23.92
"1873","2014-06-11",23.6
"1874","2014-06-12",23
"1875","2014-06-13",22.700001
"1876","2014-06-16",22.43
"1877","2014-06-17",24.139999
"1878","2014-06-18",24.209999
"1879","2014-06-19",24.02
"1880","2014-06-20",23.98
"1881","2014-06-23",23.389999
"1882","2014-06-24",22.129999
"1883","2014-06-25",22.309999
"1884","2014-06-26",22.27
"1885","2014-06-27",22.209999
"1886","2014-06-30",22.110001
"1887","2014-07-01",21.879999
"1888","2014-07-02",21.92
"1889","2014-07-03",22.129999
"1890","2014-07-07",21.809999
"1891","2014-07-08",21.200001
"1892","2014-07-09",21.440001
"1893","2014-07-10",21.190001
"1894","2014-07-11",21.52
"1895","2014-07-14",21.360001
"1896","2014-07-15",21.02
"1897","2014-07-16",21.41
"1898","2014-07-17",21.309999
"1899","2014-07-18",21.790001
"1900","2014-07-21",21.49
"1901","2014-07-22",22.49
"1902","2014-07-23",25.33
"1903","2014-07-24",23.549999
"1904","2014-07-25",22.969999
"1905","2014-07-28",23.469999
"1906","2014-07-29",23.790001
"1907","2014-07-30",24.049999
