"","date","NXPI"
"970","2014-06-13",62.290001
"971","2014-06-16",62.529999
"972","2014-06-17",63.299999
"973","2014-06-18",62.919998
"974","2014-06-19",64.989998
"975","2014-06-20",66.440002
"976","2014-06-23",66.059998
"977","2014-06-24",64.440002
"978","2014-06-25",64.580002
"979","2014-06-26",63.889999
"980","2014-06-27",65.010002
"981","2014-06-30",66.18
"982","2014-07-01",67.150002
"983","2014-07-02",66.599998
"984","2014-07-03",67.360001
"985","2014-07-07",66.910004
"986","2014-07-08",65.669998
"987","2014-07-09",66.389999
"988","2014-07-10",65.43
"989","2014-07-11",66.419998
"990","2014-07-14",66.349998
"991","2014-07-15",65.760002
"992","2014-07-16",67.029999
"993","2014-07-17",64.93
"994","2014-07-18",66.610001
"995","2014-07-21",66.279999
"996","2014-07-22",66.25
"997","2014-07-23",64.540001
"998","2014-07-24",65.330002
"999","2014-07-25",63
"1000","2014-07-28",62.34
"1001","2014-07-29",61.689999
"1002","2014-07-30",63.380001
"1003","2014-07-31",62.349998
"1004","2014-08-01",62.400002
"1005","2014-08-04",62.73
"1006","2014-08-05",61.98
"1007","2014-08-06",62.939999
"1008","2014-08-07",60.5
"1009","2014-08-08",61.09
"1010","2014-08-11",61.700001
"1011","2014-08-12",62.52
"1012","2014-08-13",63.02
"1013","2014-08-14",63.720001
"1014","2014-08-15",63.889999
"1015","2014-08-18",63.23
"1016","2014-08-19",63.259998
"1017","2014-08-20",64.199997
"1018","2014-08-21",64.029999
"1019","2014-08-22",65.43
"1020","2014-08-25",65.540001
"1021","2014-08-26",64.739998
"1022","2014-08-27",65.540001
"1023","2014-08-28",66.959999
"1024","2014-08-29",68.519997
"1025","2014-09-02",69.07
"1026","2014-09-03",69.25
"1027","2014-09-04",69.43
"1028","2014-09-05",70.989998
"1029","2014-09-08",71.190002
"1030","2014-09-09",70.019997
"1031","2014-09-10",70.629997
"1032","2014-09-11",71.339996
"1033","2014-09-12",69.980003
"1034","2014-09-15",68.559998
"1035","2014-09-16",70.260002
"1036","2014-09-17",70.730003
"1037","2014-09-18",73.010002
"1038","2014-09-19",71.989998
"1039","2014-09-22",70.800003
"1040","2014-09-23",72
"1041","2014-09-24",72.209999
"1042","2014-09-25",69.809998
"1043","2014-09-26",71.089996
"1044","2014-09-29",70.279999
"1045","2014-09-30",68.43
"1046","2014-10-01",66.010002
"1047","2014-10-02",66.309998
"1048","2014-10-03",67.370003
"1049","2014-10-06",66.209999
"1050","2014-10-07",65.199997
"1051","2014-10-08",66.160004
"1052","2014-10-09",64.339996
"1053","2014-10-10",56.34
"1054","2014-10-13",53.900002
"1055","2014-10-14",56.580002
"1056","2014-10-15",58.610001
"1057","2014-10-16",61.060001
"1058","2014-10-17",60.419998
"1059","2014-10-20",61.5
"1060","2014-10-21",64.639999
"1061","2014-10-22",64.129997
"1062","2014-10-23",64.18
"1063","2014-10-24",65.529999
"1064","2014-10-27",65.760002
"1065","2014-10-28",67.57
"1066","2014-10-29",67.050003
"1067","2014-10-30",65.410004
"1068","2014-10-31",68.660004
"1069","2014-11-03",69.25
"1070","2014-11-04",69.669998
"1071","2014-11-05",73.360001
"1072","2014-11-06",73.470001
"1073","2014-11-07",73.540001
"1074","2014-11-10",74.389999
"1075","2014-11-11",73.839996
"1076","2014-11-12",73.400002
"1077","2014-11-13",72.580002
"1078","2014-11-14",73.730003
"1079","2014-11-17",74.370003
"1080","2014-11-18",74.550003
"1081","2014-11-19",73
"1082","2014-11-20",74.139999
"1083","2014-11-21",74.849998
"1084","2014-11-24",76.18
"1085","2014-11-25",76.150002
"1086","2014-11-26",77.849998
"1087","2014-11-28",77.809998
"1088","2014-12-01",75.879997
"1089","2014-12-02",75.360001
"1090","2014-12-03",76.849998
"1091","2014-12-04",76.139999
"1092","2014-12-05",77.230003
"1093","2014-12-08",76.110001
"1094","2014-12-09",76.779999
"1095","2014-12-10",75.150002
"1096","2014-12-11",74.949997
"1097","2014-12-12",73.389999
"1098","2014-12-15",72.129997
"1099","2014-12-16",72.690002
"1100","2014-12-17",75.43
"1101","2014-12-18",77.82
"1102","2014-12-19",76.489998
"1103","2014-12-22",77.290001
"1104","2014-12-23",76.269997
"1105","2014-12-24",76.75
"1106","2014-12-26",76.620003
"1107","2014-12-29",76.279999
"1108","2014-12-30",75.580002
"1109","2014-12-31",76.400002
"1110","2015-01-02",76.809998
"1111","2015-01-05",76
"1112","2015-01-06",72.379997
"1113","2015-01-07",74.330002
"1114","2015-01-08",77.839996
"1115","2015-01-09",80.32
"1116","2015-01-12",80.349998
"1117","2015-01-13",79.239998
"1118","2015-01-14",80.07
"1119","2015-01-15",76.610001
"1120","2015-01-16",77.910004
"1121","2015-01-20",78.779999
"1122","2015-01-21",79.300003
"1123","2015-01-22",79.059998
"1124","2015-01-23",80.230003
"1125","2015-01-26",79.120003
"1126","2015-01-27",78.029999
"1127","2015-01-28",79.129997
"1128","2015-01-29",79.870003
"1129","2015-01-30",79.339996
"1130","2015-02-02",77.870003
"1131","2015-02-03",79.739998
"1132","2015-02-04",79.75
"1133","2015-02-05",78.269997
"1134","2015-02-06",82.290001
"1135","2015-02-09",80.970001
"1136","2015-02-10",81.959999
"1137","2015-02-11",83.860001
"1138","2015-02-12",85.389999
"1139","2015-02-13",84.790001
"1140","2015-02-17",83.720001
"1141","2015-02-18",85.360001
"1142","2015-02-19",85.669998
"1143","2015-02-20",84.660004
"1144","2015-02-23",84.5
"1145","2015-02-24",85.910004
"1146","2015-02-25",84.900002
"1147","2015-02-26",84.959999
"1148","2015-02-27",84.900002
"1149","2015-03-02",99.559998
"1150","2015-03-03",98.730003
"1151","2015-03-04",99.470001
"1152","2015-03-05",98.669998
"1153","2015-03-06",98.480003
"1154","2015-03-09",98.720001
"1155","2015-03-10",97.550003
"1156","2015-03-11",97.949997
"1157","2015-03-12",98.580002
"1158","2015-03-13",104.669998
"1159","2015-03-16",104.370003
"1160","2015-03-17",103.830002
"1161","2015-03-18",105.360001
"1162","2015-03-19",105.32
"1163","2015-03-20",108.029999
"1164","2015-03-23",104.889999
"1165","2015-03-24",104.040001
"1166","2015-03-25",100.150002
"1167","2015-03-26",97.5
"1168","2015-03-27",99.919998
"1169","2015-03-30",102.43
"1170","2015-03-31",100.360001
"1171","2015-04-01",99.75
"1172","2015-04-02",99.269997
"1173","2015-04-06",99.959999
"1174","2015-04-07",100.379997
"1175","2015-04-08",101.860001
"1176","2015-04-09",102.099998
"1177","2015-04-10",101.339996
"1178","2015-04-13",100.290001
"1179","2015-04-14",98.629997
"1180","2015-04-15",100.75
"1181","2015-04-16",101.629997
"1182","2015-04-17",99.730003
"1183","2015-04-20",101.029999
"1184","2015-04-21",101.239998
"1185","2015-04-22",102.690002
"1186","2015-04-23",98.580002
"1187","2015-04-24",95.330002
"1188","2015-04-27",96.93
"1189","2015-04-28",96.220001
"1190","2015-04-29",95.419998
"1191","2015-04-30",96.120003
"1192","2015-05-01",100.989998
"1193","2015-05-04",100.129997
"1194","2015-05-05",97.440002
"1195","2015-05-06",98.489998
"1196","2015-05-07",100.739998
"1197","2015-05-08",103.980003
"1198","2015-05-11",103.57
"1199","2015-05-12",101.779999
"1200","2015-05-13",101.639999
"1201","2015-05-14",102.660004
"1202","2015-05-15",102.720001
"1203","2015-05-18",103.110001
"1204","2015-05-19",102.790001
"1205","2015-05-20",102.879997
"1206","2015-05-21",106.790001
"1207","2015-05-22",107.18
"1208","2015-05-26",106.989998
"1209","2015-05-27",110.709999
"1210","2015-05-28",110.790001
"1211","2015-05-29",112.25
"1212","2015-06-01",111.980003
"1213","2015-06-02",110.629997
"1214","2015-06-03",108.230003
"1215","2015-06-04",106.739998
"1216","2015-06-05",106.980003
"1217","2015-06-08",103.830002
"1218","2015-06-09",103.809998
"1219","2015-06-10",105.309998
"1220","2015-06-11",104.690002
"1221","2015-06-12",103.809998
"1222","2015-06-15",102.790001
"1223","2015-06-16",103.150002
"1224","2015-06-17",102.18
"1225","2015-06-18",105.18
"1226","2015-06-19",104.620003
"1227","2015-06-22",104.599998
"1228","2015-06-23",103.419998
"1229","2015-06-24",102.940002
"1230","2015-06-25",102.629997
"1231","2015-06-26",100.519997
"1232","2015-06-29",97.5
"1233","2015-06-30",98.199997
"1234","2015-07-01",97.629997
"1235","2015-07-02",98.120003
"1236","2015-07-06",96.709999
"1237","2015-07-07",96.470001
"1238","2015-07-08",92.239998
"1239","2015-07-09",90.510002
"1240","2015-07-10",92.730003
"1241","2015-07-13",91.800003
"1242","2015-07-14",94.739998
"1243","2015-07-15",92.879997
"1244","2015-07-16",91.790001
"1245","2015-07-17",91.279999
"1246","2015-07-20",90.010002
"1247","2015-07-21",92.400002
"1248","2015-07-22",90.279999
"1249","2015-07-23",93
"1250","2015-07-24",90.279999
"1251","2015-07-27",88.220001
"1252","2015-07-28",91.040001
"1253","2015-07-29",91.800003
"1254","2015-07-30",97.870003
"1255","2015-07-31",96.989998
"1256","2015-08-03",97.970001
"1257","2015-08-04",95.279999
"1258","2015-08-05",97.019997
"1259","2015-08-06",95.730003
"1260","2015-08-07",96.339996
"1261","2015-08-10",99.279999
"1262","2015-08-11",96.279999
"1263","2015-08-12",93.830002
"1264","2015-08-13",93.650002
"1265","2015-08-14",91.620003
"1266","2015-08-17",91.580002
"1267","2015-08-18",88.339996
"1268","2015-08-19",87.010002
"1269","2015-08-20",82.019997
"1270","2015-08-21",80.330002
"1271","2015-08-24",79.260002
"1272","2015-08-25",80.839996
"1273","2015-08-26",85.019997
"1274","2015-08-27",86.639999
"1275","2015-08-28",86.730003
"1276","2015-08-31",84.650002
"1277","2015-09-01",81.839996
"1278","2015-09-02",84.889999
"1279","2015-09-03",85.709999
"1280","2015-09-04",84.43
"1281","2015-09-08",90.68
"1282","2015-09-09",88.870003
"1283","2015-09-10",86.879997
"1284","2015-09-11",88.410004
"1285","2015-09-14",90.260002
"1286","2015-09-15",90.470001
"1287","2015-09-16",90.940002
"1288","2015-09-17",91.019997
"1289","2015-09-18",90.080002
"1290","2015-09-21",90.349998
"1291","2015-09-22",86.349998
"1292","2015-09-23",85.57
"1293","2015-09-24",85.68
"1294","2015-09-25",86.709999
"1295","2015-09-28",82.43
"1296","2015-09-29",82.32
"1297","2015-09-30",87.07
"1298","2015-10-01",85.339996
"1299","2015-10-02",85.879997
"1300","2015-10-05",85.300003
"1301","2015-10-06",84.730003
"1302","2015-10-07",84.940002
"1303","2015-10-08",86.489998
"1304","2015-10-09",87.32
"1305","2015-10-12",89.010002
"1306","2015-10-13",87.019997
"1307","2015-10-14",91.519997
"1308","2015-10-15",94.089996
"1309","2015-10-16",93.220001
"1310","2015-10-19",93.419998
"1311","2015-10-20",91.989998
"1312","2015-10-21",91.32
"1313","2015-10-22",97.949997
"1314","2015-10-23",96.089996
"1315","2015-10-26",91.410004
"1316","2015-10-27",90.300003
"1317","2015-10-28",90.919998
"1318","2015-10-29",73
"1319","2015-10-30",78.349998
"1320","2015-11-02",76.629997
"1321","2015-11-03",78.489998
"1322","2015-11-04",79.980003
"1323","2015-11-05",79.5
"1324","2015-11-06",80.889999
"1325","2015-11-09",81.120003
"1326","2015-11-10",80.57
"1327","2015-11-11",81.339996
"1328","2015-11-12",79.440002
"1329","2015-11-13",77.82
"1330","2015-11-16",78.730003
"1331","2015-11-17",78.419998
"1332","2015-11-18",81.910004
"1333","2015-11-19",80.919998
"1334","2015-11-20",79.769997
"1335","2015-11-23",78.559998
"1336","2015-11-24",83.339996
"1337","2015-11-25",84.480003
"1338","2015-11-27",88.360001
"1339","2015-11-30",93.459999
"1340","2015-12-01",94.089996
"1341","2015-12-02",91.919998
"1342","2015-12-03",89.919998
"1343","2015-12-04",90.449997
"1344","2015-12-07",86.25
"1345","2015-12-08",87.550003
"1346","2015-12-09",86.239998
"1347","2015-12-10",88.459999
"1348","2015-12-11",83.279999
"1349","2015-12-14",83.440002
"1350","2015-12-15",83.919998
"1351","2015-12-16",85.919998
"1352","2015-12-17",84.580002
"1353","2015-12-18",84.099998
"1354","2015-12-21",85.279999
"1355","2015-12-22",85.269997
"1356","2015-12-23",84.529999
"1357","2015-12-24",86.419998
"1358","2015-12-28",85.879997
"1359","2015-12-29",86.32
"1360","2015-12-30",85.760002
"1361","2015-12-31",84.25
"1362","2016-01-04",84.440002
"1363","2016-01-05",82.389999
"1364","2016-01-06",80.349998
"1365","2016-01-07",76
"1366","2016-01-08",75.18
"1367","2016-01-11",77.220001
"1368","2016-01-12",77.779999
"1369","2016-01-13",74.25
"1370","2016-01-14",74.510002
"1371","2016-01-15",68.650002
"1372","2016-01-19",68.43
"1373","2016-01-20",70.809998
"1374","2016-01-21",72.059998
"1375","2016-01-22",74.720001
"1376","2016-01-25",72.379997
"1377","2016-01-26",71.660004
"1378","2016-01-27",70.650002
"1379","2016-01-28",70.279999
"1380","2016-01-29",74.779999
"1381","2016-02-01",76.339996
"1382","2016-02-02",72.879997
"1383","2016-02-03",70.779999
"1384","2016-02-04",76.309998
"1385","2016-02-05",70.699997
"1386","2016-02-08",64
"1387","2016-02-09",65.540001
"1388","2016-02-10",66.150002
"1389","2016-02-11",65.07
"1390","2016-02-12",67.300003
"1391","2016-02-16",69.440002
"1392","2016-02-17",70.349998
"1393","2016-02-18",67.599998
"1394","2016-02-19",66.470001
"1395","2016-02-22",69.910004
"1396","2016-02-23",68.239998
"1397","2016-02-24",70.010002
"1398","2016-02-25",70.900002
"1399","2016-02-26",72.230003
"1400","2016-02-29",71.239998
"1401","2016-03-01",74.230003
"1402","2016-03-02",75.550003
"1403","2016-03-03",74.519997
"1404","2016-03-04",76.629997
"1405","2016-03-07",76.980003
"1406","2016-03-08",75.480003
"1407","2016-03-09",76.730003
"1408","2016-03-10",77.220001
"1409","2016-03-11",78.099998
"1410","2016-03-14",78.809998
"1411","2016-03-15",79.07
"1412","2016-03-16",79.889999
"1413","2016-03-17",81.220001
"1414","2016-03-18",83.379997
"1415","2016-03-21",82.75
"1416","2016-03-22",83.059998
"1417","2016-03-23",81.220001
"1418","2016-03-24",81.25
"1419","2016-03-28",80.870003
"1420","2016-03-29",81.690002
"1421","2016-03-30",81.75
"1422","2016-03-31",81.07
"1423","2016-04-01",82.050003
"1424","2016-04-04",81.57
"1425","2016-04-05",81.120003
"1426","2016-04-06",83.019997
"1427","2016-04-07",81.260002
"1428","2016-04-08",82.739998
"1429","2016-04-11",82.980003
"1430","2016-04-12",82.690002
"1431","2016-04-13",85.050003
"1432","2016-04-14",85.489998
"1433","2016-04-15",84.379997
"1434","2016-04-18",84.129997
"1435","2016-04-19",82.889999
"1436","2016-04-20",85.010002
"1437","2016-04-21",84.139999
"1438","2016-04-22",84.389999
"1439","2016-04-25",83.339996
"1440","2016-04-26",86.690002
"1441","2016-04-27",88.940002
"1442","2016-04-28",85.870003
"1443","2016-04-29",85.279999
"1444","2016-05-02",86.339996
"1445","2016-05-03",85.470001
"1446","2016-05-04",83.82
"1447","2016-05-05",85.239998
"1448","2016-05-06",85.360001
"1449","2016-05-09",85.040001
"1450","2016-05-10",86.07
"1451","2016-05-11",85.589996
"1452","2016-05-12",83.25
"1453","2016-05-13",83.07
"1454","2016-05-16",84.970001
"1455","2016-05-17",84.75
"1456","2016-05-18",87.029999
"1457","2016-05-19",86.43
"1458","2016-05-20",88.389999
"1459","2016-05-23",88.959999
"1460","2016-05-24",91.580002
"1461","2016-05-25",91.949997
"1462","2016-05-26",91.330002
"1463","2016-05-27",92.120003
"1464","2016-05-31",94.489998
"1465","2016-06-01",94.339996
"1466","2016-06-02",93.5
"1467","2016-06-03",92.07
"1468","2016-06-06",90.260002
"1469","2016-06-07",90.489998
"1470","2016-06-08",90.5
"1471","2016-06-09",90.290001
"1472","2016-06-10",88.43
"1473","2016-06-13",87.400002
"1474","2016-06-14",87.370003
"1475","2016-06-15",85.989998
"1476","2016-06-16",86.129997
"1477","2016-06-17",85.019997
"1478","2016-06-20",85.349998
"1479","2016-06-21",85.870003
"1480","2016-06-22",85.919998
"1481","2016-06-23",87.360001
"1482","2016-06-24",80.07
"1483","2016-06-27",75.040001
"1484","2016-06-28",76.470001
"1485","2016-06-29",78.32
"1486","2016-06-30",78.339996
"1487","2016-07-01",77.970001
"1488","2016-07-05",76.440002
"1489","2016-07-06",76.050003
"1490","2016-07-07",76.470001
"1491","2016-07-08",79.150002
"1492","2016-07-11",79.839996
"1493","2016-07-12",80.610001
"1494","2016-07-13",80.68
"1495","2016-07-14",79.580002
"1496","2016-07-15",79.68
"1497","2016-07-18",81.730003
"1498","2016-07-19",81.540001
"1499","2016-07-20",84.169998
"1500","2016-07-21",83.290001
"1501","2016-07-22",84.400002
"1502","2016-07-25",83.949997
"1503","2016-07-26",87.900002
"1504","2016-07-27",87.440002
"1505","2016-07-28",84.349998
"1506","2016-07-29",84.089996
"1507","2016-08-01",84.230003
"1508","2016-08-02",81.849998
"1509","2016-08-03",83.150002
"1510","2016-08-04",84.25
"1511","2016-08-05",85.739998
"1512","2016-08-08",85.919998
"1513","2016-08-09",86.370003
"1514","2016-08-10",85.720001
"1515","2016-08-11",86.18
"1516","2016-08-12",86.029999
"1517","2016-08-15",88.519997
"1518","2016-08-16",87.410004
"1519","2016-08-17",88.260002
"1520","2016-08-18",87.599998
"1521","2016-08-19",88.379997
"1522","2016-08-22",88.129997
"1523","2016-08-23",88.860001
"1524","2016-08-24",87.349998
"1525","2016-08-25",87.610001
"1526","2016-08-26",88.489998
"1527","2016-08-29",88.940002
"1528","2016-08-30",88.5
"1529","2016-08-31",88.019997
"1530","2016-09-01",87.949997
"1531","2016-09-02",88.150002
"1532","2016-09-06",87.830002
"1533","2016-09-07",86.610001
"1534","2016-09-08",85.889999
"1535","2016-09-09",81.400002
"1536","2016-09-12",82.910004
"1537","2016-09-13",82.5
"1538","2016-09-14",83.550003
"1539","2016-09-15",85.540001
"1540","2016-09-16",83.75
"1541","2016-09-19",82.989998
"1542","2016-09-20",82.790001
"1543","2016-09-21",83.379997
"1544","2016-09-22",84.389999
"1545","2016-09-23",83.900002
"1546","2016-09-26",82.529999
"1547","2016-09-27",82.43
"1548","2016-09-28",82.239998
"1549","2016-09-29",96.120003
"1550","2016-09-30",102.010002
"1551","2016-10-03",102.760002
"1552","2016-10-04",103.230003
"1553","2016-10-05",102.5
"1554","2016-10-06",103.489998
"1555","2016-10-07",102.989998
"1556","2016-10-10",102.830002
"1557","2016-10-11",101.93
"1558","2016-10-12",102.739998
"1559","2016-10-13",101.839996
"1560","2016-10-14",101.400002
"1561","2016-10-17",100.879997
"1562","2016-10-18",101.650002
"1563","2016-10-19",101.029999
"1564","2016-10-20",104.489998
"1565","2016-10-21",101.709999
"1566","2016-10-24",101.839996
"1567","2016-10-25",100.639999
"1568","2016-10-26",98.660004
"1569","2016-10-27",99.080002
"1570","2016-10-28",99.779999
"1571","2016-10-31",100
"1572","2016-11-01",99.550003
"1573","2016-11-02",99.029999
"1574","2016-11-03",98.739998
"1575","2016-11-04",98.699997
"1576","2016-11-07",98.720001
"1577","2016-11-08",99.010002
"1578","2016-11-09",97.279999
"1579","2016-11-10",96.589996
"1580","2016-11-11",97.730003
"1581","2016-11-14",96.739998
"1582","2016-11-15",97.800003
"1583","2016-11-16",97.830002
"1584","2016-11-17",98.059998
"1585","2016-11-18",98.879997
"1586","2016-11-21",98.589996
"1587","2016-11-22",98.839996
"1588","2016-11-23",99.330002
"1589","2016-11-25",99.510002
"1590","2016-11-28",99.059998
"1591","2016-11-29",98.849998
"1592","2016-11-30",99.150002
"1593","2016-12-01",97.75
"1594","2016-12-02",97.970001
"1595","2016-12-05",97.800003
"1596","2016-12-06",97.809998
"1597","2016-12-07",98.389999
"1598","2016-12-08",98.150002
"1599","2016-12-09",98.330002
"1600","2016-12-12",98.139999
"1601","2016-12-13",98.199997
"1602","2016-12-14",97.830002
"1603","2016-12-15",97.779999
"1604","2016-12-16",97.190002
"1605","2016-12-19",97.129997
"1606","2016-12-20",97.099998
"1607","2016-12-21",97.699997
"1608","2016-12-22",97.879997
"1609","2016-12-23",98.199997
"1610","2016-12-27",99
"1611","2016-12-28",98.389999
"1612","2016-12-29",98.099998
"1613","2016-12-30",98.010002
"1614","2017-01-03",97.660004
"1615","2017-01-04",98.300003
"1616","2017-01-05",98.400002
"1617","2017-01-06",98.209999
"1618","2017-01-09",98.110001
"1619","2017-01-10",98.629997
"1620","2017-01-11",98.480003
"1621","2017-01-12",98.300003
"1622","2017-01-13",98.379997
"1623","2017-01-17",97.620003
"1624","2017-01-18",98.010002
"1625","2017-01-19",98.059998
"1626","2017-01-20",97.800003
"1627","2017-01-23",96
"1628","2017-01-24",96.699997
"1629","2017-01-25",97.5
"1630","2017-01-26",97.260002
"1631","2017-01-27",97.879997
"1632","2017-01-30",98.019997
"1633","2017-01-31",97.849998
"1634","2017-02-01",97.75
"1635","2017-02-02",99.010002
"1636","2017-02-03",99.459999
"1637","2017-02-06",100.050003
"1638","2017-02-07",101.269997
"1639","2017-02-08",102.080002
"1640","2017-02-09",101.599998
"1641","2017-02-10",101.989998
"1642","2017-02-13",102.260002
"1643","2017-02-14",102.279999
"1644","2017-02-15",102.580002
"1645","2017-02-16",102.489998
"1646","2017-02-17",102.400002
"1647","2017-02-21",102.599998
"1648","2017-02-22",102.650002
"1649","2017-02-23",102.589996
"1650","2017-02-24",102.830002
"1651","2017-02-27",102.809998
"1652","2017-02-28",102.809998
"1653","2017-03-01",103.199997
"1654","2017-03-02",103.610001
"1655","2017-03-03",103.860001
"1656","2017-03-06",103.889999
"1657","2017-03-07",103.769997
"1658","2017-03-08",103.870003
"1659","2017-03-09",103.919998
"1660","2017-03-10",104.220001
"1661","2017-03-13",103.989998
"1662","2017-03-14",103.800003
"1663","2017-03-15",103.75
"1664","2017-03-16",103.400002
"1665","2017-03-17",103.269997
"1666","2017-03-20",103.330002
"1667","2017-03-21",102.940002
"1668","2017-03-22",102.730003
"1669","2017-03-23",102.699997
"1670","2017-03-24",102.989998
"1671","2017-03-27",103.220001
"1672","2017-03-28",103.18
"1673","2017-03-29",103.620003
"1674","2017-03-30",103.75
"1675","2017-03-31",103.5
"1676","2017-04-03",104.269997
"1677","2017-04-04",105.050003
"1678","2017-04-05",104.800003
"1679","2017-04-06",104.400002
"1680","2017-04-07",104.550003
"1681","2017-04-10",104.169998
"1682","2017-04-11",103.970001
"1683","2017-04-12",103.690002
"1684","2017-04-13",103.230003
"1685","2017-04-17",103.169998
"1686","2017-04-18",103.309998
"1687","2017-04-19",104.230003
"1688","2017-04-20",104.43
"1689","2017-04-21",104.360001
"1690","2017-04-24",104.769997
"1691","2017-04-25",105.209999
"1692","2017-04-26",105.470001
"1693","2017-04-27",105.449997
"1694","2017-04-28",105.75
"1695","2017-05-01",105.959999
"1696","2017-05-02",105.760002
"1697","2017-05-03",105.790001
"1698","2017-05-04",106.779999
"1699","2017-05-05",106.580002
"1700","2017-05-08",106.900002
"1701","2017-05-09",106.769997
"1702","2017-05-10",106.68
"1703","2017-05-11",106.860001
"1704","2017-05-12",106.870003
"1705","2017-05-15",107.040001
"1706","2017-05-16",107.699997
"1707","2017-05-17",107.389999
"1708","2017-05-18",107.269997
"1709","2017-05-19",107.75
"1710","2017-05-22",108.169998
"1711","2017-05-23",108.089996
"1712","2017-05-24",108
"1713","2017-05-25",107.949997
"1714","2017-05-26",108
"1715","2017-05-30",108.139999
"1716","2017-05-31",109.900002
"1717","2017-06-01",109.32
"1718","2017-06-02",109.150002
"1719","2017-06-05",109.220001
"1720","2017-06-06",108.849998
"1721","2017-06-07",109.209999
"1722","2017-06-08",109.230003
"1723","2017-06-09",108.580002
"1724","2017-06-12",108.220001
"1725","2017-06-13",109.110001
"1726","2017-06-14",109.269997
"1727","2017-06-15",109
"1728","2017-06-16",109.089996
"1729","2017-06-19",109.150002
"1730","2017-06-20",109
"1731","2017-06-21",109.169998
"1732","2017-06-22",109.5
"1733","2017-06-23",109.980003
"1734","2017-06-26",109.730003
"1735","2017-06-27",109.519997
"1736","2017-06-28",109.900002
"1737","2017-06-29",109.400002
"1738","2017-06-30",109.449997
"1739","2017-07-03",109.269997
"1740","2017-07-05",109.199997
"1741","2017-07-06",109.260002
"1742","2017-07-07",109.110001
"1743","2017-07-10",109.32
"1744","2017-07-11",109.25
"1745","2017-07-12",109.169998
"1746","2017-07-13",109.209999
"1747","2017-07-14",109.400002
"1748","2017-07-17",109.449997
"1749","2017-07-18",109.459999
"1750","2017-07-19",109.599998
"1751","2017-07-20",109.709999
"1752","2017-07-21",109.860001
"1753","2017-07-24",109.550003
"1754","2017-07-25",109.709999
"1755","2017-07-26",109.93
"1756","2017-07-27",110.339996
"1757","2017-07-28",110.220001
"1758","2017-07-31",110.330002
"1759","2017-08-01",111.099998
"1760","2017-08-02",110.879997
"1761","2017-08-03",110.660004
"1762","2017-08-04",112.419998
"1763","2017-08-07",112.959999
"1764","2017-08-08",112.980003
"1765","2017-08-09",113.089996
"1766","2017-08-10",112.120003
"1767","2017-08-11",112.199997
"1768","2017-08-14",112.519997
"1769","2017-08-15",112.830002
"1770","2017-08-16",112.790001
"1771","2017-08-17",112.470001
"1772","2017-08-18",112.449997
"1773","2017-08-21",112.349998
"1774","2017-08-22",112.349998
"1775","2017-08-23",112.300003
"1776","2017-08-24",112.010002
"1777","2017-08-25",112.230003
"1778","2017-08-28",112.57
"1779","2017-08-29",112.309998
"1780","2017-08-30",112.400002
"1781","2017-08-31",112.959999
"1782","2017-09-01",112.900002
"1783","2017-09-05",112.419998
"1784","2017-09-06",112.160004
"1785","2017-09-07",112.660004
"1786","2017-09-08",112.300003
"1787","2017-09-11",112.550003
"1788","2017-09-12",112.779999
"1789","2017-09-13",112.629997
"1790","2017-09-14",112.400002
"1791","2017-09-15",112.839996
"1792","2017-09-18",112.989998
"1793","2017-09-19",112.919998
"1794","2017-09-20",112.550003
"1795","2017-09-21",112.720001
"1796","2017-09-22",112.639999
"1797","2017-09-25",112.419998
"1798","2017-09-26",112.370003
"1799","2017-09-27",112.730003
"1800","2017-09-28",112.870003
"1801","2017-09-29",113.089996
"1802","2017-10-02",113.120003
"1803","2017-10-03",113.360001
"1804","2017-10-04",113.709999
"1805","2017-10-05",113.68
"1806","2017-10-06",113.949997
"1807","2017-10-09",114.519997
"1808","2017-10-10",115
"1809","2017-10-11",115.459999
"1810","2017-10-12",115.18
"1811","2017-10-13",115.169998
"1812","2017-10-16",114.940002
"1813","2017-10-17",115.150002
"1814","2017-10-18",115.360001
"1815","2017-10-19",115.489998
"1816","2017-10-20",115.879997
"1817","2017-10-23",116.400002
"1818","2017-10-24",116.790001
"1819","2017-10-25",116.489998
"1820","2017-10-26",116.620003
"1821","2017-10-27",116.93
"1822","2017-10-30",116.730003
"1823","2017-10-31",117.050003
"1824","2017-11-01",117.300003
"1825","2017-11-02",117.459999
"1826","2017-11-03",115.019997
"1827","2017-11-06",116.720001
"1828","2017-11-07",116.660004
"1829","2017-11-08",116.339996
"1830","2017-11-09",115.309998
"1831","2017-11-10",116.050003
"1832","2017-11-13",115.650002
"1833","2017-11-14",115.5
"1834","2017-11-15",115
"1835","2017-11-16",115.190002
"1836","2017-11-17",115.5
"1837","2017-11-20",115.18
"1838","2017-11-21",115.32
"1839","2017-11-22",115.150002
"1840","2017-11-24",114.650002
"1841","2017-11-27",114.529999
"1842","2017-11-28",113.790001
"1843","2017-11-29",113
"1844","2017-11-30",113.389999
"1845","2017-12-01",114.779999
"1846","2017-12-04",113.870003
"1847","2017-12-05",113.75
"1848","2017-12-06",114.330002
"1849","2017-12-07",115.129997
"1850","2017-12-08",115.290001
"1851","2017-12-11",115.839996
"1852","2017-12-12",115.639999
"1853","2017-12-13",116.059998
"1854","2017-12-14",115.879997
"1855","2017-12-15",116.349998
