"","date","CYCCP"
"1009","2011-01-03",3.89
"1010","2011-01-04",3.89
"1011","2011-01-05",3.89
"1012","2011-01-06",3.89
"1013","2011-01-07",3.89
"1014","2011-01-10",3.89
"1015","2011-01-11",3.89
"1016","2011-01-12",3.89
"1017","2011-01-13",3.89
"1018","2011-01-14",3.76
"1019","2011-01-18",3.76
"1020","2011-01-19",3.84
"1021","2011-01-20",3.63
"1022","2011-01-21",3.63
"1023","2011-01-24",3.63
"1024","2011-01-25",3.6
"1025","2011-01-26",4
"1026","2011-01-27",3.68
"1027","2011-01-28",3.6
"1028","2011-01-31",3.65
"1029","2011-02-01",4.1
"1030","2011-02-02",4.1
"1031","2011-02-03",4.1
"1032","2011-02-04",4.19
"1033","2011-02-07",4
"1034","2011-02-08",3.83
"1035","2011-02-09",3.83
"1036","2011-02-10",3.83
"1037","2011-02-11",3.83
"1038","2011-02-14",4.14
"1039","2011-02-15",4.01
"1040","2011-02-16",4
"1041","2011-02-17",3.8
"1042","2011-02-18",3.89
"1043","2011-02-22",4.13
"1044","2011-02-23",4.05
"1045","2011-02-24",4.18
"1046","2011-02-25",4.18
"1047","2011-02-28",4.18
"1048","2011-03-01",4.18
"1049","2011-03-02",4.11
"1050","2011-03-03",4.09
"1051","2011-03-04",4.09
"1052","2011-03-07",4.09
"1053","2011-03-08",4.09
"1054","2011-03-09",3.99
"1055","2011-03-10",3.99
"1056","2011-03-11",3.99
"1057","2011-03-14",3.99
"1058","2011-03-15",4.06
"1059","2011-03-16",3.61
"1060","2011-03-17",3.61
"1061","2011-03-18",3.65
"1062","2011-03-21",3.65
"1063","2011-03-22",3.65
"1064","2011-03-23",3.65
"1065","2011-03-24",3.91
"1066","2011-03-25",3.69
"1067","2011-03-28",3.69
"1068","2011-03-29",3.88
"1069","2011-03-30",3.88
"1070","2011-03-31",4.3
"1071","2011-04-01",4.3
"1072","2011-04-04",3.63
"1073","2011-04-05",3.63
"1074","2011-04-06",3.63
"1075","2011-04-07",3.63
"1076","2011-04-08",3.63
"1077","2011-04-11",3.63
"1078","2011-04-12",3.63
"1079","2011-04-13",3.63
"1080","2011-04-14",3.99
"1081","2011-04-15",3.99
"1082","2011-04-18",3.99
"1083","2011-04-19",4.17
"1084","2011-04-20",4.17
"1085","2011-04-21",3.7
"1086","2011-04-25",4.16
"1087","2011-04-26",4.16
"1088","2011-04-27",4.05
"1089","2011-04-28",4.05
"1090","2011-04-29",4.05
"1091","2011-05-02",4.05
"1092","2011-05-03",4.05
"1093","2011-05-04",4.05
"1094","2011-05-05",4.05
"1095","2011-05-06",4.05
"1096","2011-05-09",4.05
"1097","2011-05-10",4
"1098","2011-05-11",4
"1099","2011-05-12",4
"1100","2011-05-13",4
"1101","2011-05-16",4.02
"1102","2011-05-17",4.02
"1103","2011-05-18",3.72
"1104","2011-05-19",3.72
"1105","2011-05-20",3.72
"1106","2011-05-23",3.8
"1107","2011-05-24",3.8
"1108","2011-05-25",3.8
"1109","2011-05-26",3.8
"1110","2011-05-27",4.15
"1111","2011-05-31",4.5
"1112","2011-06-01",4.5
"1113","2011-06-02",4.5
"1114","2011-06-03",4.5
"1115","2011-06-06",4.39
"1116","2011-06-07",4.39
"1117","2011-06-08",4.39
"1118","2011-06-09",3.9
"1119","2011-06-10",4.3
"1120","2011-06-13",4.3
"1121","2011-06-14",4
"1122","2011-06-15",4.24
"1123","2011-06-16",4.24
"1124","2011-06-17",4.25
"1125","2011-06-20",4.25
"1126","2011-06-21",4.25
"1127","2011-06-22",4.25
"1128","2011-06-23",4.25
"1129","2011-06-24",4.25
"1130","2011-06-27",4.25
"1131","2011-06-28",3.96
"1132","2011-06-29",3.98
"1133","2011-06-30",4
"1134","2011-07-01",4
"1135","2011-07-05",4
"1136","2011-07-06",4
"1137","2011-07-07",4.12
"1138","2011-07-08",4.14
"1139","2011-07-11",4.14
"1140","2011-07-12",4
"1141","2011-07-13",4
"1142","2011-07-14",4
"1143","2011-07-15",3.95
"1144","2011-07-18",4
"1145","2011-07-19",4.04
"1146","2011-07-20",3.85
"1147","2011-07-21",3.85
"1148","2011-07-22",4.03
"1149","2011-07-25",4
"1150","2011-07-26",3.94
"1151","2011-07-27",3.94
"1152","2011-07-28",3.86
"1153","2011-07-29",3.8
"1154","2011-08-01",3.8
"1155","2011-08-02",3.8
"1156","2011-08-03",3.7
"1157","2011-08-04",3.2
"1158","2011-08-05",3.1
"1159","2011-08-08",2.9
"1160","2011-08-09",3.44
"1161","2011-08-10",3.44
"1162","2011-08-11",3.44
"1163","2011-08-12",3.4
"1164","2011-08-15",3.4
"1165","2011-08-16",3.4
"1166","2011-08-17",3.36
"1167","2011-08-18",3.36
"1168","2011-08-19",2.99
"1169","2011-08-22",2.99
"1170","2011-08-23",2.99
"1171","2011-08-24",2.99
"1172","2011-08-25",2.99
"1173","2011-08-26",2.99
"1174","2011-08-29",3.33
"1175","2011-08-30",3.33
"1176","2011-08-31",3.33
"1177","2011-09-01",3.33
"1178","2011-09-02",3.33
"1179","2011-09-06",3
"1180","2011-09-07",3
"1181","2011-09-08",3
"1182","2011-09-09",3
"1183","2011-09-12",3.04
"1184","2011-09-13",3.29
"1185","2011-09-14",3
"1186","2011-09-15",2.99
"1187","2011-09-16",2.99
"1188","2011-09-19",2.99
"1189","2011-09-20",2.99
"1190","2011-09-21",2.93
"1191","2011-09-22",2.9
"1192","2011-09-23",3.24
"1193","2011-09-26",3.24
"1194","2011-09-27",3.24
"1195","2011-09-28",3
"1196","2011-09-29",3
"1197","2011-09-30",3
"1198","2011-10-03",2.9
"1199","2011-10-04",3
"1200","2011-10-05",3.29
"1201","2011-10-06",3
"1202","2011-10-07",2.85
"1203","2011-10-10",2.86
"1204","2011-10-11",2.85
"1205","2011-10-12",3.3
"1206","2011-10-13",3.03
"1207","2011-10-14",3.35
"1208","2011-10-17",3.3
"1209","2011-10-18",3.3
"1210","2011-10-19",3.27
"1211","2011-10-20",3.27
"1212","2011-10-21",3.27
"1213","2011-10-24",3.27
"1214","2011-10-25",3.27
"1215","2011-10-26",3.27
"1216","2011-10-27",3.27
"1217","2011-10-28",3.3
"1218","2011-10-31",3.3
"1219","2011-11-01",3.3
"1220","2011-11-02",3.3
"1221","2011-11-03",3.3
"1222","2011-11-04",3.3
"1223","2011-11-07",3
"1224","2011-11-08",3.3
"1225","2011-11-09",3.3
"1226","2011-11-10",3.3
"1227","2011-11-11",3.3
"1228","2011-11-14",3.3
"1229","2011-11-15",3.3
"1230","2011-11-16",3.3
"1231","2011-11-17",3.3
"1232","2011-11-18",3.3
"1233","2011-11-21",3.3
"1234","2011-11-22",3.3
"1235","2011-11-23",3.3
"1236","2011-11-25",3.3
"1237","2011-11-28",3.01
"1238","2011-11-29",3.01
"1239","2011-11-30",3.02
"1240","2011-12-01",3.02
"1241","2011-12-02",3.02
"1242","2011-12-05",3.02
"1243","2011-12-06",3.02
"1244","2011-12-07",3.02
"1245","2011-12-08",3.02
"1246","2011-12-09",3.02
"1247","2011-12-12",3.02
"1248","2011-12-13",3.02
"1249","2011-12-14",3.02
"1250","2011-12-15",3.02
"1251","2011-12-16",3
"1252","2011-12-19",3.18
"1253","2011-12-20",3.18
"1254","2011-12-21",3.18
"1255","2011-12-22",3.18
"1256","2011-12-23",3.07
"1257","2011-12-27",3.07
"1258","2011-12-28",2.85
"1259","2011-12-29",2.85
"1260","2011-12-30",2.85
"1261","2012-01-03",2.97
"1262","2012-01-04",2.97
"1263","2012-01-05",3
"1264","2012-01-06",3.08
"1265","2012-01-09",3.08
"1266","2012-01-10",3
"1267","2012-01-11",3.04
"1268","2012-01-12",3
"1269","2012-01-13",2.85
"1270","2012-01-17",3.05
"1271","2012-01-18",2.86
"1272","2012-01-19",2.86
"1273","2012-01-20",3.03
"1274","2012-01-23",3.03
"1275","2012-01-24",3.03
"1276","2012-01-25",3.05
"1277","2012-01-26",3.04
"1278","2012-01-27",3.04
"1279","2012-01-30",3.04
"1280","2012-01-31",3.04
"1281","2012-02-01",2.75
"1282","2012-02-02",2.6
"1283","2012-02-03",2.85
"1284","2012-02-06",2.75
"1285","2012-02-07",2.45
"1286","2012-02-08",2.45
"1287","2012-02-09",2.5
"1288","2012-02-10",2.49
"1289","2012-02-13",2.49
"1290","2012-02-14",2.5
"1291","2012-02-15",2.5
"1292","2012-02-16",2.54
"1293","2012-02-17",2.54
"1294","2012-02-21",2.85
"1295","2012-02-22",2.86
"1296","2012-02-23",2.99
"1297","2012-02-24",3.06
"1298","2012-02-27",3.06
"1299","2012-02-28",3.06
"1300","2012-02-29",3.3
"1301","2012-03-01",2.96
"1302","2012-03-02",3
"1303","2012-03-05",3.08
"1304","2012-03-06",3
"1305","2012-03-07",3
"1306","2012-03-08",2.81
"1307","2012-03-09",3.25
"1308","2012-03-12",3.25
"1309","2012-03-13",3.25
"1310","2012-03-14",3.25
"1311","2012-03-15",2.84
"1312","2012-03-16",2.81
"1313","2012-03-19",2.81
"1314","2012-03-20",2.81
"1315","2012-03-21",2.81
"1316","2012-03-22",2.81
"1317","2012-03-23",2.81
"1318","2012-03-26",2.53
"1319","2012-03-27",2.53
"1320","2012-03-28",2.53
"1321","2012-03-29",2.53
"1322","2012-03-30",2.53
"1323","2012-04-02",2.53
"1324","2012-04-03",2.5
"1325","2012-04-04",2.99
"1326","2012-04-05",2.99
"1327","2012-04-09",2.99
"1328","2012-04-10",2.5
"1329","2012-04-11",2.5
"1330","2012-04-12",2.5
"1331","2012-04-13",2.5
"1332","2012-04-16",2.5
"1333","2012-04-17",2.5
"1334","2012-04-18",2.5
"1335","2012-04-19",2.5
"1336","2012-04-20",2.5
"1337","2012-04-23",2.5
"1338","2012-04-24",2.5
"1339","2012-04-25",2.82
"1340","2012-04-26",2.82
"1341","2012-04-27",2.83
"1342","2012-04-30",2.83
"1343","2012-05-01",2.8
"1344","2012-05-02",2.8
"1345","2012-05-03",2.8
"1346","2012-05-04",2.8
"1347","2012-05-07",3.18
"1348","2012-05-08",3.17
"1349","2012-05-09",3.16
"1350","2012-05-10",3.16
"1351","2012-05-11",3.16
"1352","2012-05-14",3.16
"1353","2012-05-15",3
"1354","2012-05-16",3
"1355","2012-05-17",3
"1356","2012-05-18",2.51
"1357","2012-05-21",2.51
"1358","2012-05-22",3.08
"1359","2012-05-23",3.08
"1360","2012-05-24",3.1
"1361","2012-05-25",3.1
"1362","2012-05-29",3.1
"1363","2012-05-30",3.01
"1364","2012-05-31",3.01
"1365","2012-06-01",3.01
"1366","2012-06-04",3.13
"1367","2012-06-05",3.13
"1368","2012-06-06",2.51
"1369","2012-06-07",2.54
"1370","2012-06-08",2.54
"1371","2012-06-11",2.5
"1372","2012-06-12",2.5
"1373","2012-06-13",2.5
"1374","2012-06-14",2.5
"1375","2012-06-15",2.5
"1376","2012-06-18",2.5
"1377","2012-06-19",2.5
"1378","2012-06-20",2.5
"1379","2012-06-21",2.5
"1380","2012-06-22",2.5
"1381","2012-06-25",2.5
"1382","2012-06-26",2.5
"1383","2012-06-27",2.5
"1384","2012-06-28",2.5
"1385","2012-06-29",2.5
"1386","2012-07-02",2.69
"1387","2012-07-03",2.69
"1388","2012-07-05",2.69
"1389","2012-07-06",2.69
"1390","2012-07-09",2.69
"1391","2012-07-10",2.69
"1392","2012-07-11",2.5
"1393","2012-07-12",2.5
"1394","2012-07-13",2.5
"1395","2012-07-16",2.5
"1396","2012-07-17",2.55
"1397","2012-07-18",2.5
"1398","2012-07-19",2.5
"1399","2012-07-20",2.5
"1400","2012-07-23",2.5
"1401","2012-07-24",2.5
"1402","2012-07-25",2.5
"1403","2012-07-26",2.5
"1404","2012-07-27",2.8
"1405","2012-07-30",2.8
"1406","2012-07-31",2.8
"1407","2012-08-01",2.8
"1408","2012-08-02",2.8
"1409","2012-08-03",2.8
"1410","2012-08-06",2.8
"1411","2012-08-07",2.8
"1412","2012-08-08",2.8
"1413","2012-08-09",2.8
"1414","2012-08-10",2.8
"1415","2012-08-13",2.57
"1416","2012-08-14",2.57
"1417","2012-08-15",2.57
"1418","2012-08-16",2.57
"1419","2012-08-17",2.57
"1420","2012-08-20",2.53
"1421","2012-08-21",2.53
"1422","2012-08-22",2.55
"1423","2012-08-23",2.55
"1424","2012-08-24",2.53
"1425","2012-08-27",2.95
"1426","2012-08-28",2.95
"1427","2012-08-29",2.52
"1428","2012-08-30",2.78
"1429","2012-08-31",2.79
"1430","2012-09-04",2.79
"1431","2012-09-05",2.61
"1432","2012-09-06",2.5
"1433","2012-09-07",2.22
"1434","2012-09-10",2.3
"1435","2012-09-11",2.55
"1436","2012-09-12",2.55
"1437","2012-09-13",2.55
"1438","2012-09-14",2.55
"1439","2012-09-17",2.55
"1440","2012-09-18",2.55
"1441","2012-09-19",3.5
"1442","2012-09-20",4.17
"1443","2012-09-21",3.3
"1444","2012-09-24",3.2
"1445","2012-09-25",3.25
"1446","2012-09-26",3.22
"1447","2012-09-27",3.2
"1448","2012-09-28",3.2
"1449","2012-10-01",3.2
"1450","2012-10-02",3.2
"1451","2012-10-03",3.25
"1452","2012-10-04",3.25
"1453","2012-10-05",3.49
"1454","2012-10-08",3.49
"1455","2012-10-09",3.31
"1456","2012-10-10",3.29
"1457","2012-10-11",3.48
"1458","2012-10-12",3.64
"1459","2012-10-15",4.6
"1460","2012-10-16",4.52
"1461","2012-10-17",4.12
"1462","2012-10-18",4.49
"1463","2012-10-19",4.49
"1464","2012-10-22",4.55
"1465","2012-10-23",4.37
"1466","2012-10-24",4.56
"1467","2012-10-25",4.1
"1468","2012-10-26",4.1
"1469","2012-10-31",4.1
"1470","2012-11-01",4.36
"1471","2012-11-02",4.01
"1472","2012-11-05",4.24
"1473","2012-11-06",4.04
"1474","2012-11-07",4.04
"1475","2012-11-08",4.05
"1476","2012-11-09",4.45
"1477","2012-11-12",4.45
"1478","2012-11-13",4.05
"1479","2012-11-14",4.05
"1480","2012-11-15",4.01
"1481","2012-11-16",4.01
"1482","2012-11-19",4.01
"1483","2012-11-20",4.01
"1484","2012-11-21",4.01
"1485","2012-11-23",4.01
"1486","2012-11-26",4.01
"1487","2012-11-27",4.01
"1488","2012-11-28",4.01
"1489","2012-11-29",4.01
"1490","2012-11-30",4.01
"1491","2012-12-03",4.3
"1492","2012-12-04",4.3
"1493","2012-12-05",5.16
"1494","2012-12-06",5.1
"1495","2012-12-07",5.15
"1496","2012-12-10",5.15
"1497","2012-12-11",4.96
"1498","2012-12-12",5.05
"1499","2012-12-13",4.83
"1500","2012-12-14",5
"1501","2012-12-17",5
"1502","2012-12-18",5
"1503","2012-12-19",5
"1504","2012-12-20",5
"1505","2012-12-21",4.6
"1506","2012-12-24",4.6
"1507","2012-12-26",4.96
"1508","2012-12-27",4.96
"1509","2012-12-28",5
"1510","2012-12-31",5
"1511","2013-01-02",9
"1512","2013-01-03",8.71
"1513","2013-01-04",9.37
"1514","2013-01-07",9.95
"1515","2013-01-08",10
"1516","2013-01-09",10.11
"1517","2013-01-10",10.07
"1518","2013-01-11",9.75
"1519","2013-01-14",9.78
"1520","2013-01-15",9.81
"1521","2013-01-16",9.81
"1522","2013-01-17",9.81
"1523","2013-01-18",9.81
"1524","2013-01-22",9.81
"1525","2013-01-23",9.88
"1526","2013-01-24",9.93
"1527","2013-01-25",10.25
"1528","2013-01-28",9.88
"1529","2013-01-29",9.88
"1530","2013-01-30",10.21
"1531","2013-01-31",10.04
"1532","2013-02-01",10.21
"1533","2013-02-04",10.21
"1534","2013-02-05",9.92
"1535","2013-02-06",9.94
"1536","2013-02-07",9.88
"1537","2013-02-08",9.88
"1538","2013-02-11",9.88
"1539","2013-02-12",9.89
"1540","2013-02-13",9.88
"1541","2013-02-14",9.88
"1542","2013-02-15",9.89
"1543","2013-02-19",10.22
"1544","2013-02-20",9.89
"1545","2013-02-21",9.89
"1546","2013-02-22",9.89
"1547","2013-02-25",9.88
"1548","2013-02-26",9.88
"1549","2013-02-27",9.88
"1550","2013-02-28",9.88
"1551","2013-03-01",9.88
"1552","2013-03-04",9.88
"1553","2013-03-05",9.88
"1554","2013-03-06",9.88
"1555","2013-03-07",9.88
"1556","2013-03-08",9.88
"1557","2013-03-11",9.88
"1558","2013-03-12",9.88
"1559","2013-03-13",9.88
"1560","2013-03-14",10.15
"1561","2013-03-15",9.89
"1562","2013-03-18",9.88
"1563","2013-03-19",9.88
"1564","2013-03-20",9.88
"1565","2013-03-21",9.88
"1566","2013-03-22",9.88
"1567","2013-03-25",9.88
"1568","2013-03-26",9.88
"1569","2013-03-27",9.88
"1570","2013-03-28",9.88
"1571","2013-04-01",9.88
"1572","2013-04-02",9.09
"1573","2013-04-03",9.09
"1574","2013-04-04",9.09
"1575","2013-04-05",9.09
"1576","2013-04-08",9.09
"1577","2013-04-09",9.09
"1578","2013-04-10",8.8
"1579","2013-04-11",8.72
"1580","2013-04-12",8.7
"1581","2013-04-15",8.7
"1582","2013-04-16",8.7
"1583","2013-04-17",8.5
"1584","2013-04-18",8.5
"1585","2013-04-19",8.1
"1586","2013-04-22",8.1
"1587","2013-04-23",8.1
"1588","2013-04-24",8.1
"1589","2013-04-25",8.1
"1590","2013-04-26",8.1
"1591","2013-04-29",8.1
"1592","2013-04-30",7.82
"1593","2013-05-01",7.82
"1594","2013-05-02",7.7
"1595","2013-05-03",7.7
"1596","2013-05-06",6.8
"1597","2013-05-07",6.8
"1598","2013-05-08",7
"1599","2013-05-09",7
"1600","2013-05-10",7.5
"1601","2013-05-13",7.49
"1602","2013-05-14",7.49
"1603","2013-05-15",7.2
"1604","2013-05-16",7
"1605","2013-05-17",7
"1606","2013-05-20",7
"1607","2013-05-21",7.66
"1608","2013-05-22",7.66
"1609","2013-05-23",7.66
"1610","2013-05-24",7.65
"1611","2013-05-28",7.65
"1612","2013-05-29",7.65
"1613","2013-05-30",7.65
"1614","2013-05-31",7.65
"1615","2013-06-03",7.65
"1616","2013-06-04",7.65
"1617","2013-06-05",7.66
"1618","2013-06-06",7.66
"1619","2013-06-07",7.5
"1620","2013-06-10",7.5
"1621","2013-06-11",7.5
"1622","2013-06-12",7.5
"1623","2013-06-13",7.5
"1624","2013-06-14",7.5
"1625","2013-06-17",7.5
"1626","2013-06-18",7.5
"1627","2013-06-19",7.5
"1628","2013-06-20",7.5
"1629","2013-06-21",7.2
"1630","2013-06-24",7.25
"1631","2013-06-25",7.25
"1632","2013-06-26",7.25
"1633","2013-06-27",7.2
"1634","2013-06-28",7.2
"1635","2013-07-01",7.2
"1636","2013-07-02",7.2
"1637","2013-07-03",7.2
"1638","2013-07-05",7.2
"1639","2013-07-08",7.2
"1640","2013-07-09",7.2
"1641","2013-07-10",7.2
"1642","2013-07-11",7.2
"1643","2013-07-12",7.2
"1644","2013-07-15",7.2
"1645","2013-07-16",8.34
"1646","2013-07-17",7.87
"1647","2013-07-18",7.87
"1648","2013-07-19",7.87
"1649","2013-07-22",7.87
"1650","2013-07-23",7.01
"1651","2013-07-24",7.01
"1652","2013-07-25",7.78
"1653","2013-07-26",7
"1654","2013-07-29",7
"1655","2013-07-30",7
"1656","2013-07-31",7
"1657","2013-08-01",7
"1658","2013-08-02",7
"1659","2013-08-05",7
"1660","2013-08-06",7
"1661","2013-08-07",7
"1662","2013-08-08",3.75
"1663","2013-08-09",3.75
"1664","2013-08-12",5.52
"1665","2013-08-13",5.75
"1666","2013-08-14",6.18
"1667","2013-08-15",5.75
"1668","2013-08-16",6.08
"1669","2013-08-19",6.3
"1670","2013-08-20",6.06
"1671","2013-08-21",6.38
"1672","2013-08-22",6
"1673","2013-08-23",5.96
"1674","2013-08-26",6.14
"1675","2013-08-27",5.99
"1676","2013-08-28",6.72
"1677","2013-08-29",6.72
"1678","2013-08-30",6.12
"1679","2013-09-03",6.12
"1680","2013-09-04",6.21
"1681","2013-09-05",6.21
"1682","2013-09-06",6.21
"1683","2013-09-09",6.21
"1684","2013-09-10",6.93
"1685","2013-09-11",6.93
"1686","2013-09-12",6.99
"1687","2013-09-13",6.99
"1688","2013-09-16",6.99
"1689","2013-09-17",6.99
"1690","2013-09-18",6.79
"1691","2013-09-19",7
"1692","2013-09-20",7.79
"1693","2013-09-23",7.8
"1694","2013-09-24",7.8
"1695","2013-09-25",7.16
"1696","2013-09-26",7.11
"1697","2013-09-27",7.94
"1698","2013-09-30",8.45
"1699","2013-10-01",8.01
"1700","2013-10-02",8.01
"1701","2013-10-03",9.24
"1702","2013-10-04",9.24
"1703","2013-10-07",7.8
"1704","2013-10-08",7.85
"1705","2013-10-09",7.87
"1706","2013-10-10",8
"1707","2013-10-11",8
"1708","2013-10-14",7.76
"1709","2013-10-15",8.08
"1710","2013-10-16",8.05
"1711","2013-10-17",8.05
"1712","2013-10-18",8.16
"1713","2013-10-21",8.16
"1714","2013-10-22",8
"1715","2013-10-23",8
"1716","2013-10-24",8
"1717","2013-10-25",8
"1718","2013-10-28",8
"1719","2013-10-29",8
"1720","2013-10-30",7.46
"1721","2013-10-31",7.46
"1722","2013-11-01",7.46
"1723","2013-11-04",7.46
"1724","2013-11-05",8.85
"1725","2013-11-06",7.45
"1726","2013-11-07",7.45
"1727","2013-11-08",7.46
"1728","2013-11-11",7.46
"1729","2013-11-12",7.46
"1730","2013-11-13",7.48
"1731","2013-11-14",8.24
"1732","2013-11-15",8.24
"1733","2013-11-18",7.54
"1734","2013-11-19",8.1
"1735","2013-11-20",8.1
"1736","2013-11-21",8.1
"1737","2013-11-22",8.1
"1738","2013-11-25",8.1
"1739","2013-11-26",8.1
"1740","2013-11-27",8.1
"1741","2013-11-29",8.1
"1742","2013-12-02",8.1
"1743","2013-12-03",8.1
"1744","2013-12-04",8.1
"1745","2013-12-05",8.1
"1746","2013-12-06",8.1
"1747","2013-12-09",8.1
"1748","2013-12-10",8.1
"1749","2013-12-11",8.1
"1750","2013-12-12",8.1
"1751","2013-12-13",8.1
"1752","2013-12-16",8.1
"1753","2013-12-17",8.1
"1754","2013-12-18",8.1
"1755","2013-12-19",8.1
"1756","2013-12-20",9.29
"1757","2013-12-23",9.29
"1758","2013-12-24",9.29
"1759","2013-12-26",9.29
"1760","2013-12-27",9.29
"1761","2013-12-30",9.29
"1762","2013-12-31",9.22
"1763","2014-01-02",9.22
"1764","2014-01-03",9.22
"1765","2014-01-06",9.22
"1766","2014-01-07",9.08
"1767","2014-01-08",9.1
"1768","2014-01-09",9.1
"1769","2014-01-10",9.1
"1770","2014-01-13",8.84
"1771","2014-01-14",9.47
"1772","2014-01-15",9.49
"1773","2014-01-16",9.5
"1774","2014-01-17",8.65
"1775","2014-01-21",9.1
"1776","2014-01-22",8.62
"1777","2014-01-23",8.62
"1778","2014-01-24",8.24
"1779","2014-01-27",8.24
"1780","2014-01-28",8.24
"1781","2014-01-29",8.24
"1782","2014-01-30",8.24
"1783","2014-01-31",8.24
"1784","2014-02-03",8.24
"1785","2014-02-04",8.24
"1786","2014-02-05",8.24
"1787","2014-02-06",8.24
"1788","2014-02-07",8.24
"1789","2014-02-10",8.24
"1790","2014-02-11",8.24
"1791","2014-02-12",8.24
"1792","2014-02-13",8.24
"1793","2014-02-14",7.75
"1794","2014-02-18",7.47
"1795","2014-02-19",7.47
"1796","2014-02-20",7.47
"1797","2014-02-21",7.47
"1798","2014-02-24",8
"1799","2014-02-25",8
"1800","2014-02-26",8
"1801","2014-02-27",9.11
"1802","2014-02-28",9.11
"1803","2014-03-03",9.11
"1804","2014-03-04",9.11
"1805","2014-03-05",9.5
"1806","2014-03-06",9.5
"1807","2014-03-07",9.5
"1808","2014-03-10",9.5
"1809","2014-03-11",9.5
"1810","2014-03-12",8
"1811","2014-03-13",8
"1812","2014-03-14",8
"1813","2014-03-17",8.21
"1814","2014-03-18",8.21
"1815","2014-03-19",9.6
"1816","2014-03-20",9.51
"1817","2014-03-21",8.45
"1818","2014-03-24",8.4
"1819","2014-03-25",8.63
"1820","2014-03-26",8.63
"1821","2014-03-27",8.7
"1822","2014-03-28",8.5
"1823","2014-03-31",8.5
"1824","2014-04-01",8.61
"1825","2014-04-02",8.53
"1826","2014-04-03",8.53
"1827","2014-04-04",8.53
"1828","2014-04-07",8.69
"1829","2014-04-08",8.69
"1830","2014-04-09",9.15
"1831","2014-04-10",9.15
"1832","2014-04-11",9.15
"1833","2014-04-14",9.15
"1834","2014-04-15",9.15
"1835","2014-04-16",9.15
"1836","2014-04-17",9.2
"1837","2014-04-21",9.39
"1838","2014-04-22",9.39
"1839","2014-04-23",9.31
"1840","2014-04-24",9.58
"1841","2014-04-25",9.7
"1842","2014-04-28",9.7
"1843","2014-04-29",9.51
"1844","2014-04-30",8.59
"1845","2014-05-01",8.59
"1846","2014-05-02",8.59
"1847","2014-05-05",9.03
"1848","2014-05-06",8.95
"1849","2014-05-07",8.95
"1850","2014-05-08",8.96
"1851","2014-05-09",8.96
"1852","2014-05-12",8.96
"1853","2014-05-13",9.05
"1854","2014-05-14",9.05
"1855","2014-05-15",9.05
"1856","2014-05-16",9.05
"1857","2014-05-19",9.05
"1858","2014-05-20",9.05
"1859","2014-05-21",9.05
"1860","2014-05-22",9.05
"1861","2014-05-23",9.05
"1862","2014-05-27",8.65
"1863","2014-05-28",8.65
"1864","2014-05-29",8.65
"1865","2014-05-30",8.65
"1866","2014-06-02",8.5
"1867","2014-06-03",8.5
"1868","2014-06-04",8.5
"1869","2014-06-05",8.59
"1870","2014-06-06",8.59
"1871","2014-06-09",8.59
"1872","2014-06-10",8.59
"1873","2014-06-11",8.59
"1874","2014-06-12",8.59
"1875","2014-06-13",8.59
"1876","2014-06-16",8.59
"1877","2014-06-17",8.59
"1878","2014-06-18",8.59
"1879","2014-06-19",8.59
"1880","2014-06-20",8.59
"1881","2014-06-23",8.59
"1882","2014-06-24",8.59
"1883","2014-06-25",8.2
"1884","2014-06-26",8.18
"1885","2014-06-27",8.18
"1886","2014-06-30",8.18
"1887","2014-07-01",8.18
"1888","2014-07-02",8.18
"1889","2014-07-03",7.6
"1890","2014-07-07",7.84
"1891","2014-07-08",7.84
"1892","2014-07-09",7.75
"1893","2014-07-10",7.75
"1894","2014-07-11",7.75
"1895","2014-07-14",7.75
"1896","2014-07-15",7.75
"1897","2014-07-16",7.75
"1898","2014-07-17",7.75
"1899","2014-07-18",7.75
"1900","2014-07-21",7.75
"1901","2014-07-22",7.75
"1902","2014-07-23",7.75
"1903","2014-07-24",8.24
"1904","2014-07-25",8.24
"1905","2014-07-28",8.24
"1906","2014-07-29",8.24
"1907","2014-07-30",8.24
"1908","2014-07-31",8.07
"1909","2014-08-01",8.07
"1910","2014-08-04",8.07
"1911","2014-08-05",8.07
"1912","2014-08-06",8.07
"1913","2014-08-07",8.07
"1914","2014-08-08",7.3
"1915","2014-08-11",7.57
"1916","2014-08-12",7.51
"1917","2014-08-13",7.5
"1918","2014-08-14",7.42
"1919","2014-08-15",7.48
"1920","2014-08-18",7.49
"1921","2014-08-19",7.63
"1922","2014-08-20",7.5
"1923","2014-08-21",7.4
"1924","2014-08-22",7.4
"1925","2014-08-25",7.4
"1926","2014-08-26",8.25
"1927","2014-08-27",7.65
"1928","2014-08-28",7.98
"1929","2014-08-29",7.98
"1930","2014-09-02",7.98
"1931","2014-09-03",8.26
"1932","2014-09-04",8.26
"1933","2014-09-05",8.26
"1934","2014-09-08",8.26
"1935","2014-09-09",7.75
"1936","2014-09-10",7.75
"1937","2014-09-11",7.75
"1938","2014-09-12",7.75
"1939","2014-09-15",7.63
"1940","2014-09-16",7.63
"1941","2014-09-17",7.63
"1942","2014-09-18",7.63
"1943","2014-09-19",7.63
"1944","2014-09-22",7.63
"1945","2014-09-23",7.8
"1946","2014-09-24",7.8
"1947","2014-09-25",7.8
"1948","2014-09-26",7.8
"1949","2014-09-29",7.8
"1950","2014-09-30",7.8
