"","date","MOXC"
"1055","2018-06-18",9.55
"1056","2018-06-19",9.35
"1057","2018-06-20",9.33
"1058","2018-06-21",9.95
"1059","2018-06-22",9.5
"1060","2018-06-25",9.75
"1061","2018-06-26",9.9
"1062","2018-06-27",9.935
"1063","2018-06-28",9.065
"1064","2018-06-29",9.795
"1065","2018-07-02",9.45
"1066","2018-07-03",9.67
"1067","2018-07-05",9.4
"1068","2018-07-06",9.42
"1069","2018-07-09",8.5
"1070","2018-07-10",9.5
"1071","2018-07-11",10.65
"1072","2018-07-12",12.475
"1073","2018-07-13",11.55
"1074","2018-07-16",11
"1075","2018-07-17",10.19
"1076","2018-07-18",9.5
"1077","2018-07-19",9.05
"1078","2018-07-20",9.15
"1079","2018-07-23",8.8
"1080","2018-07-24",8.985
"1081","2018-07-25",8.85
"1082","2018-07-26",8.95
"1083","2018-07-27",9.15
"1084","2018-07-30",8.25
"1085","2018-07-31",8.75
"1086","2018-08-01",8.5
"1087","2018-08-02",8.65
"1088","2018-08-03",8.5
"1089","2018-08-06",8.34
"1090","2018-08-07",8.5
"1091","2018-08-08",8.3
"1092","2018-08-09",8.05
"1093","2018-08-10",8.03
"1094","2018-08-13",8
"1095","2018-08-14",8
"1096","2018-08-15",7.55
"1097","2018-08-16",7.35
"1098","2018-08-17",6.8
"1099","2018-08-20",7.5
"1100","2018-08-21",7.15
"1101","2018-08-22",7.14
"1102","2018-08-23",7.8
"1103","2018-08-24",7.26
"1104","2018-08-27",7
"1105","2018-08-28",6.75
"1106","2018-08-29",6.3
"1107","2018-08-30",5.94
"1108","2018-08-31",6.4
"1109","2018-09-04",5.6
"1110","2018-09-05",5.5
"1111","2018-09-06",4.95
"1112","2018-09-07",5.65
"1113","2018-09-10",4.75
"1114","2018-09-11",4.75
"1115","2018-09-12",4.725
"1116","2018-09-13",4.3
"1117","2018-09-14",3.85
"1118","2018-09-17",4.98
"1119","2018-09-18",4.25
"1120","2018-09-19",4.49
"1121","2018-09-20",4.58
"1122","2018-09-21",4.58
"1123","2018-09-24",4.325
"1124","2018-09-25",3.8
"1125","2018-09-26",4.42
"1126","2018-09-27",4.2
"1127","2018-09-28",4.1
"1128","2018-10-01",4.05
"1129","2018-10-02",4.155
"1130","2018-10-03",4.7
"1131","2018-10-04",4.25
"1132","2018-10-05",4.25
"1133","2018-10-08",4.08
"1134","2018-10-09",4.005
"1135","2018-10-10",3.75
"1136","2018-10-11",3.25
"1137","2018-10-12",3.505
"1138","2018-10-15",3.55
"1139","2018-10-16",3.5
"1140","2018-10-17",3.57
"1141","2018-10-18",4
"1142","2018-10-19",3.65
"1143","2018-10-22",3.335
"1144","2018-10-23",3.25
"1145","2018-10-24",2.89
"1146","2018-10-25",2.7
"1147","2018-10-26",2.08
"1148","2018-10-29",2.175
"1149","2018-10-30",2.4
"1150","2018-10-31",2.82
"1151","2018-11-01",2.7
"1152","2018-11-02",2.7
"1153","2018-11-05",3.18
"1154","2018-11-06",3.4
"1155","2018-11-07",3.175
"1156","2018-11-08",2.96
"1157","2018-11-09",2.95
"1158","2018-11-12",2.9
"1159","2018-11-13",2.81
"1160","2018-11-14",2.805
"1161","2018-11-15",2.935
"1162","2018-11-16",2.88
"1163","2018-11-19",2.95
"1164","2018-11-20",2.85
"1165","2018-11-21",2.85
"1166","2018-11-23",2.6
"1167","2018-11-26",2.61
"1168","2018-11-27",2.615
"1169","2018-11-28",2.615
"1170","2018-11-29",2.66
"1171","2018-11-30",2.615
"1172","2018-12-03",2.855
"1173","2018-12-04",2.61
"1174","2018-12-06",2.6
"1175","2018-12-07",2.6
"1176","2018-12-10",2.6
"1177","2018-12-11",2.6
"1178","2018-12-12",2.685
"1179","2018-12-13",2.615
"1180","2018-12-14",2.5
"1181","2018-12-17",2.5
"1182","2018-12-18",2.11
"1183","2018-12-19",2.11
"1184","2018-12-20",1.815
"1185","2018-12-21",1.985
"1186","2018-12-24",1.985
"1187","2018-12-26",1.985
"1188","2018-12-27",2
"1189","2018-12-28",1.71
"1190","2018-12-31",1.705
"1191","2019-01-02",1.7
"1192","2019-01-03",1.75
"1193","2019-01-04",1.6
"1194","2019-01-07",1.875
"1195","2019-01-08",2
"1196","2019-01-09",2.02
"1197","2019-01-10",1.77
"1198","2019-01-11",2.415
"1199","2019-01-14",2
"1200","2019-01-15",2.19
"1201","2019-01-16",1.975
"1202","2019-01-17",1.95
"1203","2019-01-18",3.55
"1204","2019-01-22",3.8
"1205","2019-01-23",3.95
"1206","2019-01-24",3.65
"1207","2019-01-25",3.5
"1208","2019-01-28",3.2
"1209","2019-01-29",3.135
"1210","2019-01-30",2.75
"1211","2019-01-31",2.65
"1212","2019-02-01",2.65
"1213","2019-02-04",3
"1214","2019-02-05",2.775
"1215","2019-02-06",2.75
"1216","2019-02-07",2.95
"1217","2019-02-08",2.9
"1218","2019-02-11",2.8
"1219","2019-02-12",2.75
"1220","2019-02-13",2.765
"1221","2019-02-14",2.5
"1222","2019-02-15",2.45
"1223","2019-02-19",2.395
"1224","2019-02-20",2.3
"1225","2019-02-21",2.365
"1226","2019-02-22",2.55
"1227","2019-02-25",2.5
"1228","2019-02-26",2.55
"1229","2019-02-27",2.3
"1230","2019-02-28",2.25
"1231","2019-03-01",2.355
"1232","2019-03-04",2.95
"1233","2019-03-05",3.52
"1234","2019-03-06",3.4
"1235","2019-03-07",3.955
"1236","2019-03-08",3.78
"1237","2019-03-11",3.875
"1238","2019-03-12",4.05
"1239","2019-03-13",4.1
"1240","2019-03-14",3.885
"1241","2019-03-15",4.2
"1242","2019-03-18",4.275
"1243","2019-03-19",4.35
"1244","2019-03-20",4.205
"1245","2019-03-21",4.25
"1246","2019-03-22",4.25
"1247","2019-03-25",4.21
"1248","2019-03-26",4.75
"1249","2019-03-27",4.25
"1250","2019-03-28",4.65
"1251","2019-03-29",4.25
"1252","2019-04-01",4.095
"1253","2019-04-02",3.9
"1254","2019-04-03",3.7
"1255","2019-04-04",3.655
"1256","2019-04-05",3.81
"1257","2019-04-08",3.4
"1258","2019-04-09",3.115
"1259","2019-04-10",2.85
"1260","2019-04-11",3.05
"1261","2019-04-12",3
"1262","2019-04-15",2.95
"1263","2019-04-16",2.945
"1264","2019-04-17",2.935
"1265","2019-04-18",2.88
"1266","2019-04-22",2.43
"1267","2019-04-23",2.05
"1268","2019-04-24",1.32
"1269","2019-04-25",1.24
"1270","2019-04-26",1.04
"1271","2019-04-29",1.12
"1272","2019-04-30",1.16
"1273","2019-05-01",1.13
"1274","2019-05-02",1.3
"1275","2019-05-03",1.32
"1276","2019-05-06",1.41
"1277","2019-05-07",1.38
"1278","2019-05-08",1.33
"1279","2019-05-09",1.26
"1280","2019-05-10",1.3
"1281","2019-05-13",1.26
"1282","2019-05-14",1.23
"1283","2019-05-15",1.27
"1284","2019-05-16",1.457
"1285","2019-05-17",1.46
"1286","2019-05-20",1.36
"1287","2019-05-21",1.34
"1288","2019-05-22",1.414
"1289","2019-05-23",1.401
"1290","2019-05-24",1.32
"1291","2019-05-28",1.341
"1292","2019-05-29",1.28
"1293","2019-05-30",1.28
"1294","2019-05-31",1.25
"1295","2019-06-03",1.34
"1296","2019-06-04",1.43
"1297","2019-06-05",1.37
"1298","2019-06-06",1.396
"1299","2019-06-07",1.38
"1300","2019-06-10",1.409
"1301","2019-06-11",1.455
"1302","2019-06-12",1.54
"1303","2019-06-13",1.68
"1304","2019-06-14",1.985
"1305","2019-06-17",2.33
"1306","2019-06-18",2.74
"1307","2019-06-19",3.2
"1308","2019-06-20",3.18
"1309","2019-06-21",2.59
"1310","2019-06-24",2.85
"1311","2019-06-25",2.695
"1312","2019-06-26",2.35
"1313","2019-06-27",2.25
"1314","2019-06-28",2.34
"1315","2019-07-01",2.41
"1316","2019-07-02",2.37
"1317","2019-07-03",2.21
"1318","2019-07-05",2.27
"1319","2019-07-08",2.14
"1320","2019-07-09",1.95
"1321","2019-07-10",1.95
"1322","2019-07-11",1.68
"1323","2019-07-12",1.74
"1324","2019-07-15",1.48
"1325","2019-07-16",1.8
"1326","2019-07-17",1.901
"1327","2019-07-18",1.93
"1328","2019-07-19",1.99
"1329","2019-07-22",1.95
"1330","2019-07-23",1.92
"1331","2019-07-24",1.95
"1332","2019-07-25",1.8
"1333","2019-07-26",1.9
"1334","2019-07-29",1.84
"1335","2019-07-30",1.89
"1336","2019-07-31",2
"1337","2019-08-01",1.9
"1338","2019-08-02",1.87
"1339","2019-08-05",1.78
"1340","2019-08-06",1.61
"1341","2019-08-07",1.6
"1342","2019-08-08",1.568
"1343","2019-08-09",1.575
"1344","2019-08-12",1.7
"1345","2019-08-13",1.55
"1346","2019-08-14",1.55
"1347","2019-08-15",1.7
"1348","2019-08-16",1.47
"1349","2019-08-19",1.485
"1350","2019-08-20",1.485
"1351","2019-08-21",1.48
"1352","2019-08-22",1.5
"1353","2019-08-23",1.56
"1354","2019-08-26",1.58
"1355","2019-08-27",1.7
"1356","2019-08-28",1.564
"1357","2019-08-29",1.564
"1358","2019-08-30",1.59
"1359","2019-09-03",1.7
"1360","2019-09-04",1.91
"1361","2019-09-05",2.15
"1362","2019-09-06",2.07
"1363","2019-09-09",1.87
"1364","2019-09-10",1.84
"1365","2019-09-11",1.82
"1366","2019-09-12",1.83
"1367","2019-09-13",1.98
"1368","2019-09-16",1.99
"1369","2019-09-17",1.98
"1370","2019-09-18",1.98
"1371","2019-09-19",1.97
"1372","2019-09-20",1.94
"1373","2019-09-23",1.82
"1374","2019-09-24",1.939
"1375","2019-09-25",1.93
"1376","2019-09-26",1.91
"1377","2019-09-27",1.92
"1378","2019-09-30",1.81
"1379","2019-10-01",1.97
"1380","2019-10-02",1.9
"1381","2019-10-03",1.944
"1382","2019-10-04",1.83
"1383","2019-10-07",1.9
"1384","2019-10-08",1.91
"1385","2019-10-09",1.93
"1386","2019-10-10",1.93
"1387","2019-10-11",1.71
"1388","2019-10-14",1.88
"1389","2019-10-15",1.75
"1390","2019-10-16",1.8
"1391","2019-10-17",1.98
"1392","2019-10-18",1.785
"1393","2019-10-21",1.8
"1394","2019-10-22",1.8
"1395","2019-10-23",1.88
"1396","2019-10-24",1.85
"1397","2019-10-25",1.93
"1398","2019-10-28",1.66
"1399","2019-10-29",1.93
"1400","2019-10-30",1.98
"1401","2019-10-31",2
"1402","2019-11-01",1.93
"1403","2019-11-04",2.14
"1404","2019-11-05",2
"1405","2019-11-06",2
"1406","2019-11-07",1.95
"1407","2019-11-08",1.95
"1408","2019-11-11",2.3
"1409","2019-11-12",2.35
"1410","2019-11-13",2.38
"1411","2019-11-14",2.4
"1412","2019-11-15",2.437
"1413","2019-11-18",2.4
"1414","2019-11-19",2.4
"1415","2019-11-20",2.43
"1416","2019-11-21",2.42
"1417","2019-11-22",2.4
"1418","2019-11-25",2.35
"1419","2019-11-26",2.35
"1420","2019-11-27",2.36
"1421","2019-11-29",2.36
"1422","2019-12-02",2.36
"1423","2019-12-03",2.26
"1424","2019-12-04",2.25
"1425","2019-12-05",2.37
"1426","2019-12-06",2.24
"1427","2019-12-09",2.25
"1428","2019-12-10",2.237
"1429","2019-12-11",2.3
"1430","2019-12-12",2.261
"1431","2019-12-13",2.26
"1432","2019-12-16",2.2
"1433","2019-12-17",2.2
"1434","2019-12-18",2.2
"1435","2019-12-19",1.9
"1436","2019-12-20",1.7
"1437","2019-12-23",2
"1438","2019-12-24",1.95
"1439","2019-12-26",1.97
"1440","2019-12-27",2
"1441","2019-12-30",2.148
"1442","2019-12-31",2.11
"1443","2020-01-02",2.17
"1444","2020-01-03",2.17
"1445","2020-01-06",2.17
"1446","2020-01-07",2.17
"1447","2020-01-08",2.17
"1448","2020-01-09",2.17
"1449","2020-01-10",2.13
"1450","2020-01-13",2.1
"1451","2020-01-14",2.037
"1452","2020-01-15",2.02
"1453","2020-01-16",2.026
"1454","2020-01-17",2.03
"1455","2020-01-21",2.111
"1456","2020-01-22",1.89
"1457","2020-01-23",1.89
"1458","2020-01-24",1.89
"1459","2020-01-27",1.89
"1460","2020-01-28",1.89
"1461","2020-01-29",1.89
"1462","2020-01-30",1.89
"1463","2020-01-31",1.89
"1464","2020-02-03",1.89
"1465","2020-02-04",1.801
"1466","2020-02-05",2.19
"1467","2020-02-06",1.896
"1468","2020-02-07",1.96
"1469","2020-02-10",1.995
"1470","2020-02-11",2
"1471","2020-02-12",1.937
"1472","2020-02-13",1.845
"1473","2020-02-14",1.82
"1474","2020-02-18",1.84
"1475","2020-02-19",1.84
"1476","2020-02-20",1.8
"1477","2020-02-21",1.769
"1478","2020-02-24",1.7
"1479","2020-02-25",1.7
"1480","2020-02-26",1.733
"1481","2020-02-27",1.44
"1482","2020-02-28",1.6
"1483","2020-03-02",1.548
"1484","2020-03-03",1.44
"1485","2020-03-04",1.21
"1486","2020-03-05",1.2
"1487","2020-03-06",1.15
"1488","2020-03-09",0.5
"1489","2020-03-10",1.23
"1490","2020-03-11",1.64
"1491","2020-03-12",1.135
"1492","2020-03-13",0.97
"1493","2020-03-16",1
"1494","2020-03-17",1.1
"1495","2020-03-18",1.05
"1496","2020-03-19",0.96
"1497","2020-03-20",0.91
"1498","2020-03-23",0.87
"1499","2020-03-24",0.885
"1500","2020-03-25",0.91
"1501","2020-03-26",0.8
"1502","2020-03-27",0.794
"1503","2020-03-30",0.8
"1504","2020-03-31",0.75
"1505","2020-04-01",0.772
"1506","2020-04-02",0.6
"1507","2020-04-03",0.615
"1508","2020-04-06",0.59
"1509","2020-04-07",0.53
"1510","2020-04-08",0.87
"1511","2020-04-09",0.937
"1512","2020-04-13",1.06
"1513","2020-04-14",0.96
"1514","2020-04-15",0.9
"1515","2020-04-16",0.85
"1516","2020-04-17",0.856
"1517","2020-04-20",0.872
"1518","2020-04-21",0.785
"1519","2020-04-22",0.79
"1520","2020-04-23",0.764
"1521","2020-04-24",0.794
"1522","2020-04-27",0.76
"1523","2020-04-28",0.73
"1524","2020-04-29",0.733
"1525","2020-04-30",0.68
"1526","2020-05-01",0.696
"1527","2020-05-04",0.68
"1528","2020-05-05",0.757
"1529","2020-05-06",0.724
"1530","2020-05-07",0.84
"1531","2020-05-08",0.84
"1532","2020-05-11",0.79
"1533","2020-05-12",0.755
"1534","2020-05-13",0.753
"1535","2020-05-14",0.709
"1536","2020-05-15",0.622
"1537","2020-05-18",0.639
"1538","2020-05-19",0.621
"1539","2020-05-20",0.656
"1540","2020-05-21",0.647
"1541","2020-05-22",0.643
"1542","2020-05-26",0.653
"1543","2020-05-27",0.613
"1544","2020-05-28",0.643
"1545","2020-05-29",0.611
"1546","2020-06-01",0.61
"1547","2020-06-02",0.62
"1548","2020-06-03",0.9
"1549","2020-06-04",0.76
"1550","2020-06-05",0.77
"1551","2020-06-08",0.85
"1552","2020-06-09",1.2
"1553","2020-06-10",1.63
"1554","2020-06-11",1.18
"1555","2020-06-12",1.1
"1556","2020-06-15",0.961
"1557","2020-06-16",0.995
"1558","2020-06-17",1.02
"1559","2020-06-18",0.97
"1560","2020-06-19",1.095
"1561","2020-06-22",1.03
"1562","2020-06-23",1.04
"1563","2020-06-24",1
"1564","2020-06-25",0.95
"1565","2020-06-26",0.835
"1566","2020-06-29",0.845
"1567","2020-06-30",0.82
"1568","2020-07-01",0.771
"1569","2020-07-02",0.78
"1570","2020-07-06",0.87
"1571","2020-07-07",0.892
"1572","2020-07-08",1.01
"1573","2020-07-09",1.04
"1574","2020-07-10",1.05
"1575","2020-07-13",1.01
"1576","2020-07-14",1.08
"1577","2020-07-15",1.09
"1578","2020-07-16",1.11
"1579","2020-07-17",1.12
"1580","2020-07-20",1.125
"1581","2020-07-21",1.035
"1582","2020-07-22",0.975
"1583","2020-07-23",0.91
"1584","2020-07-24",0.93
"1585","2020-07-27",0.917
"1586","2020-07-28",0.924
"1587","2020-07-29",0.878
"1588","2020-07-30",0.879
"1589","2020-07-31",0.89
"1590","2020-08-03",1.47
"1591","2020-08-04",1.1
"1592","2020-08-05",1.19
"1593","2020-08-06",1.18
"1594","2020-08-07",1.22
"1595","2020-08-10",1.38
"1596","2020-08-11",1.5
"1597","2020-08-12",1.77
"1598","2020-08-13",1.64
"1599","2020-08-14",1.51
"1600","2020-08-17",1.56
"1601","2020-08-18",1.45
"1602","2020-08-19",1.44
"1603","2020-08-20",1.5
"1604","2020-08-21",1.83
"1605","2020-08-24",1.9
"1606","2020-08-25",1.98
"1607","2020-08-26",2.1
"1608","2020-08-27",2.36
"1609","2020-08-28",2.55
"1610","2020-08-31",2.24
"1611","2020-09-01",2.21
"1612","2020-09-02",2.21
"1613","2020-09-03",2.21
"1614","2020-09-04",2.33
"1615","2020-09-08",2.26
"1616","2020-09-09",2.16
"1617","2020-09-10",2.26
"1618","2020-09-11",2.24
"1619","2020-09-14",2.33
"1620","2020-09-15",2.22
"1621","2020-09-16",2.2
"1622","2020-09-17",2.25
"1623","2020-09-18",1.92
"1624","2020-09-21",1.63
"1625","2020-09-22",1.72
"1626","2020-09-23",1.41
"1627","2020-09-24",1.3
"1628","2020-09-25",1.4
"1629","2020-09-28",1.28
"1630","2020-09-29",1.35
"1631","2020-09-30",1.35
"1632","2020-10-01",1.36
"1633","2020-10-02",1.3
"1634","2020-10-05",1.2
"1635","2020-10-06",1.2
"1636","2020-10-07",1.24
"1637","2020-10-08",1.21
"1638","2020-10-09",1.22
"1639","2020-10-12",1.14
"1640","2020-10-13",1.1
"1641","2020-10-14",0.962
"1642","2020-10-15",1.062
"1643","2020-10-16",1.09
"1644","2020-10-19",1.43
"1645","2020-10-20",1.23
"1646","2020-10-21",1.17
"1647","2020-10-22",1.15
"1648","2020-10-23",1.25
"1649","2020-10-26",1.25
"1650","2020-10-27",1.22
"1651","2020-10-28",1.1
"1652","2020-10-29",1.15
"1653","2020-10-30",1.11
"1654","2020-11-02",1.13
"1655","2020-11-03",1.195
"1656","2020-11-04",1.26
"1657","2020-11-05",1.26
"1658","2020-11-06",1.2
"1659","2020-11-09",1.21
"1660","2020-11-10",1.2
"1661","2020-11-11",1.24
"1662","2020-11-12",1.19
"1663","2020-11-13",1.18
"1664","2020-11-16",1.173
"1665","2020-11-17",1.21
"1666","2020-11-18",1.2
"1667","2020-11-19",1.202
"1668","2020-11-20",1.2
"1669","2020-11-23",1.18
"1670","2020-11-24",1.28
"1671","2020-11-25",1.36
"1672","2020-11-27",1.27
