"","date","EQBK"
"433","2017-08-01",34.75
"434","2017-08-02",34.439999
"435","2017-08-03",34.419998
"436","2017-08-04",34.450001
"437","2017-08-07",34.48
"438","2017-08-08",34.490002
"439","2017-08-09",34.200001
"440","2017-08-10",34.290001
"441","2017-08-11",34.240002
"442","2017-08-14",34.5
"443","2017-08-15",33.919998
"444","2017-08-16",33.919998
"445","2017-08-17",33.830002
"446","2017-08-18",34.009998
"447","2017-08-21",34.119999
"448","2017-08-22",34.009998
"449","2017-08-23",34.09
"450","2017-08-24",34.169998
"451","2017-08-25",34.099998
"452","2017-08-28",34.110001
"453","2017-08-29",34.07
"454","2017-08-30",34
"455","2017-08-31",34.150002
"456","2017-09-01",34.130001
"457","2017-09-05",34.029999
"458","2017-09-06",34.16
"459","2017-09-07",34.130001
"460","2017-09-08",33.790001
"461","2017-09-11",34.09
"462","2017-09-12",34.23
"463","2017-09-13",34.099998
"464","2017-09-14",34.099998
"465","2017-09-15",33.32
"466","2017-09-18",33.990002
"467","2017-09-19",34.27
"468","2017-09-20",34.299999
"469","2017-09-21",33.990002
"470","2017-09-22",34.459999
"471","2017-09-25",34.459999
"472","2017-09-26",34.279999
"473","2017-09-27",34.5
"474","2017-09-28",35.27
"475","2017-09-29",35.580002
"476","2017-10-02",35.75
"477","2017-10-03",36.299999
"478","2017-10-04",36.029999
"479","2017-10-05",36.240002
"480","2017-10-06",36.169998
"481","2017-10-09",36.380001
"482","2017-10-10",36.619999
"483","2017-10-11",36.73
"484","2017-10-12",36.299999
"485","2017-10-13",36.169998
"486","2017-10-16",36.259998
"487","2017-10-17",35.720001
"488","2017-10-18",35.759998
"489","2017-10-19",35.369999
"490","2017-10-20",33.959999
"491","2017-10-23",33.900002
"492","2017-10-24",34
"493","2017-10-25",34
"494","2017-10-26",34.060001
"495","2017-10-27",34.02
"496","2017-10-30",33.639999
"497","2017-10-31",34.09
"498","2017-11-01",34.029999
"499","2017-11-02",34.259998
"500","2017-11-03",34.099998
"501","2017-11-06",34.060001
"502","2017-11-07",33.93
"503","2017-11-08",34.060001
"504","2017-11-09",33.360001
"505","2017-11-10",33.150002
"506","2017-11-13",33.330002
"507","2017-11-14",33.52
"508","2017-11-15",33.18
"509","2017-11-16",33.57
"510","2017-11-17",33.650002
"511","2017-11-20",33.990002
"512","2017-11-21",34.380001
"513","2017-11-22",34.290001
"514","2017-11-24",33.799999
"515","2017-11-27",34.029999
"516","2017-11-28",34.799999
"517","2017-11-29",35.16
"518","2017-11-30",34.57
"519","2017-12-01",34.119999
"520","2017-12-04",35.080002
"521","2017-12-05",34.549999
"522","2017-12-06",34.5
"523","2017-12-07",34.049999
"524","2017-12-08",34.040001
"525","2017-12-11",33.990002
"526","2017-12-12",34
"527","2017-12-13",34.060001
"528","2017-12-14",33.900002
"529","2017-12-15",35.099998
"530","2017-12-18",35.130001
"531","2017-12-19",35.73
"532","2017-12-20",36.02
"533","2017-12-21",36.650002
"534","2017-12-22",36.299999
"535","2017-12-26",35.389999
"536","2017-12-27",35.330002
"537","2017-12-28",35.060001
"538","2017-12-29",35.41
"539","2018-01-02",35.669998
"540","2018-01-03",35.509998
"541","2018-01-04",36.049999
"542","2018-01-05",35.959999
"543","2018-01-08",35.73
"544","2018-01-09",35.560001
"545","2018-01-10",35.68
"546","2018-01-11",35.889999
"547","2018-01-12",36.220001
"548","2018-01-16",35.720001
"549","2018-01-17",36.080002
"550","2018-01-18",35.669998
"551","2018-01-19",35.689999
"552","2018-01-22",35.700001
"553","2018-01-23",35.689999
"554","2018-01-24",35.450001
"555","2018-01-25",35.130001
"556","2018-01-26",35.779999
"557","2018-01-29",36.040001
"558","2018-01-30",36.150002
"559","2018-01-31",36.009998
"560","2018-02-01",36.23
"561","2018-02-02",36.099998
"562","2018-02-05",35.759998
"563","2018-02-06",35.619999
"564","2018-02-07",35.740002
"565","2018-02-08",35.580002
"566","2018-02-09",35.860001
"567","2018-02-12",35.73
"568","2018-02-13",36.009998
"569","2018-02-14",36.299999
"570","2018-02-15",36.400002
"571","2018-02-16",36.830002
"572","2018-02-20",37
"573","2018-02-21",37.709999
"574","2018-02-22",37.41
"575","2018-02-23",37.639999
"576","2018-02-26",37.650002
"577","2018-02-27",37.07
"578","2018-02-28",36.939999
"579","2018-03-01",37.849998
"580","2018-03-02",38.450001
"581","2018-03-05",38.580002
"582","2018-03-06",38.610001
"583","2018-03-07",38.799999
"584","2018-03-08",38.450001
"585","2018-03-09",38.860001
"586","2018-03-12",38.849998
"587","2018-03-13",38.810001
"588","2018-03-14",38.689999
"589","2018-03-15",38.82
"590","2018-03-16",38.959999
"591","2018-03-19",39.779999
"592","2018-03-20",39.759998
"593","2018-03-21",39.73
"594","2018-03-22",39.299999
"595","2018-03-23",37.759998
"596","2018-03-26",38.790001
"597","2018-03-27",38.73
"598","2018-03-28",38.959999
"599","2018-03-29",39.16
"600","2018-04-02",39.049999
"601","2018-04-03",39.5
"602","2018-04-04",39.919998
"603","2018-04-05",40.130001
"604","2018-04-06",39.439999
"605","2018-04-09",39.130001
"606","2018-04-10",39.599998
"607","2018-04-11",39.349998
"608","2018-04-12",40.040001
"609","2018-04-13",39.919998
"610","2018-04-16",40.689999
"611","2018-04-17",40.59
"612","2018-04-18",40.549999
"613","2018-04-19",40.59
"614","2018-04-20",39.73
"615","2018-04-23",39.369999
"616","2018-04-24",39.549999
"617","2018-04-25",39.130001
"618","2018-04-26",38.849998
"619","2018-04-27",38.720001
"620","2018-04-30",38.130001
"621","2018-05-01",38.299999
"622","2018-05-02",38.779999
"623","2018-05-03",38.490002
"624","2018-05-04",39.110001
"625","2018-05-07",39.279999
"626","2018-05-08",39.389999
"627","2018-05-09",39.759998
"628","2018-05-10",39.669998
"629","2018-05-11",39.52
"630","2018-05-14",39.360001
"631","2018-05-15",39.490002
"632","2018-05-16",40.18
"633","2018-05-17",40.139999
"634","2018-05-18",39.759998
"635","2018-05-21",40.200001
"636","2018-05-22",40.369999
"637","2018-05-23",40.389999
"638","2018-05-24",40.130001
"639","2018-05-25",40.700001
"640","2018-05-29",40.150002
"641","2018-05-30",40.189999
"642","2018-05-31",39.810001
"643","2018-06-01",40.18
"644","2018-06-04",40.43
"645","2018-06-05",40.32
"646","2018-06-06",40.650002
"647","2018-06-07",40.970001
"648","2018-06-08",40.970001
"649","2018-06-11",40.77
"650","2018-06-12",40.389999
"651","2018-06-13",41.68
"652","2018-06-14",41.220001
"653","2018-06-15",42.639999
"654","2018-06-18",43.75
"655","2018-06-19",43.869999
"656","2018-06-20",43.82
"657","2018-06-21",43.130001
"658","2018-06-22",42.959999
"659","2018-06-25",43.18
"660","2018-06-26",43.060001
"661","2018-06-27",42.040001
"662","2018-06-28",41.84
"663","2018-06-29",41.48
"664","2018-07-02",42.25
"665","2018-07-03",42.279999
"666","2018-07-05",42.549999
"667","2018-07-06",42.650002
"668","2018-07-09",43.43
"669","2018-07-10",43.119999
"670","2018-07-11",42.990002
"671","2018-07-12",42.669998
"672","2018-07-13",42.150002
"673","2018-07-16",42.869999
"674","2018-07-17",42.810001
"675","2018-07-18",43.119999
"676","2018-07-19",43.66
"677","2018-07-20",42.41
"678","2018-07-23",41.880001
"679","2018-07-24",40.82
"680","2018-07-25",40.080002
"681","2018-07-26",40.580002
"682","2018-07-27",40.080002
"683","2018-07-30",40.310001
"684","2018-07-31",40.5
"685","2018-08-01",40.790001
"686","2018-08-02",41.130001
"687","2018-08-03",41.130001
"688","2018-08-06",41.369999
"689","2018-08-07",41.310001
"690","2018-08-08",41.459999
"691","2018-08-09",41.389999
"692","2018-08-10",41.220001
"693","2018-08-13",41.16
"694","2018-08-14",41.73
"695","2018-08-15",41.459999
"696","2018-08-16",41.790001
"697","2018-08-17",41.41
"698","2018-08-20",41.52
"699","2018-08-21",42.470001
"700","2018-08-22",42.490002
"701","2018-08-23",42.220001
"702","2018-08-24",41.990002
"703","2018-08-27",41.470001
"704","2018-08-28",41.060001
"705","2018-08-29",40.59
"706","2018-08-30",40.52
"707","2018-08-31",40.59
"708","2018-09-04",40.84
"709","2018-09-05",40.700001
"710","2018-09-06",40.299999
"711","2018-09-07",39.93
"712","2018-09-10",39.860001
"713","2018-09-11",40
"714","2018-09-12",39.869999
"715","2018-09-13",39.889999
"716","2018-09-14",40.32
"717","2018-09-17",40.27
"718","2018-09-18",40.349998
"719","2018-09-19",40.16
"720","2018-09-20",40.66
"721","2018-09-21",40.790001
"722","2018-09-24",40.450001
"723","2018-09-25",39.919998
"724","2018-09-26",39.139999
"725","2018-09-27",39.139999
"726","2018-09-28",39.259998
"727","2018-10-01",38.610001
"728","2018-10-02",38.060001
"729","2018-10-03",39.060001
"730","2018-10-04",38.970001
"731","2018-10-05",38.52
"732","2018-10-08",38.84
"733","2018-10-09",38.75
"734","2018-10-10",37.950001
"735","2018-10-11",37.189999
"736","2018-10-12",36.279999
"737","2018-10-15",37.560001
"738","2018-10-16",38.41
"739","2018-10-17",36.82
"740","2018-10-18",35.540001
"741","2018-10-19",35.009998
"742","2018-10-22",33.490002
"743","2018-10-23",33.970001
"744","2018-10-24",31.66
"745","2018-10-25",33.52
"746","2018-10-26",35
"747","2018-10-29",35.220001
"748","2018-10-30",34.93
"749","2018-10-31",36.09
"750","2018-11-01",36.419998
"751","2018-11-02",36.360001
"752","2018-11-05",36.299999
"753","2018-11-06",36.619999
"754","2018-11-07",36.639999
"755","2018-11-08",36.939999
"756","2018-11-09",36.610001
"757","2018-11-12",36.439999
"758","2018-11-13",36.369999
"759","2018-11-14",36.669998
"760","2018-11-15",37.630001
"761","2018-11-16",37.810001
"762","2018-11-19",37
"763","2018-11-20",37.189999
"764","2018-11-21",37
"765","2018-11-23",37.849998
"766","2018-11-26",37.799999
"767","2018-11-27",37.759998
"768","2018-11-28",38.16
"769","2018-11-29",37.689999
"770","2018-11-30",37.77
"771","2018-12-03",37.509998
"772","2018-12-04",34.919998
"773","2018-12-06",35.07
"774","2018-12-07",35.529999
"775","2018-12-10",35.720001
"776","2018-12-11",35.919998
"777","2018-12-12",36.529999
"778","2018-12-13",36.200001
"779","2018-12-14",36.349998
"780","2018-12-17",36.849998
"781","2018-12-18",35.650002
"782","2018-12-19",35
"783","2018-12-20",34.869999
"784","2018-12-21",34.68
"785","2018-12-24",34.240002
"786","2018-12-26",35.139999
"787","2018-12-27",34.900002
"788","2018-12-28",35.080002
"789","2018-12-31",35.25
"790","2019-01-02",35.799999
"791","2019-01-03",33.32
"792","2019-01-04",33.759998
"793","2019-01-07",33.970001
"794","2019-01-08",34.029999
"795","2019-01-09",33.959999
"796","2019-01-10",34.299999
"797","2019-01-11",34.080002
"798","2019-01-14",33.580002
"799","2019-01-15",33.540001
"800","2019-01-16",34.279999
"801","2019-01-17",34.68
"802","2019-01-18",34.810001
"803","2019-01-22",34.700001
"804","2019-01-23",34.290001
"805","2019-01-24",32.150002
"806","2019-01-25",32
"807","2019-01-28",32.869999
"808","2019-01-29",32.330002
"809","2019-01-30",31.959999
"810","2019-01-31",31.75
"811","2019-02-01",32.029999
"812","2019-02-04",33.060001
"813","2019-02-05",32.689999
"814","2019-02-06",32.099998
"815","2019-02-07",32.389999
"816","2019-02-08",31.99
"817","2019-02-11",32.290001
"818","2019-02-12",32.549999
"819","2019-02-13",32.75
"820","2019-02-14",32.470001
"821","2019-02-15",32.93
"822","2019-02-19",33.099998
"823","2019-02-20",33.41
"824","2019-02-21",34.360001
"825","2019-02-22",34.080002
"826","2019-02-25",33.610001
"827","2019-02-26",33.43
"828","2019-02-27",33.889999
"829","2019-02-28",33.990002
"830","2019-03-01",33.700001
"831","2019-03-04",34.07
"832","2019-03-05",33.82
"833","2019-03-06",32.810001
"834","2019-03-07",32.259998
"835","2019-03-08",32.049999
"836","2019-03-11",32.450001
"837","2019-03-12",31.98
"838","2019-03-13",32.200001
"839","2019-03-14",32.200001
"840","2019-03-15",32.220001
"841","2019-03-18",32.610001
"842","2019-03-19",32.25
"843","2019-03-20",30.559999
"844","2019-03-21",29.73
"845","2019-03-22",27.959999
"846","2019-03-25",28.01
"847","2019-03-26",28.620001
"848","2019-03-27",28.58
"849","2019-03-28",28.77
"850","2019-03-29",28.799999
"851","2019-04-01",28.85
"852","2019-04-02",28.280001
"853","2019-04-03",28.15
"854","2019-04-04",28.389999
"855","2019-04-05",28.92
"856","2019-04-08",28.74
"857","2019-04-09",28.73
"858","2019-04-10",29.09
"859","2019-04-11",29.120001
"860","2019-04-12",29.82
"861","2019-04-15",29.4
"862","2019-04-16",29.700001
"863","2019-04-17",29.98
"864","2019-04-18",29.799999
"865","2019-04-22",29.469999
"866","2019-04-23",24.709999
"867","2019-04-24",24.700001
"868","2019-04-25",24.780001
"869","2019-04-26",25.15
"870","2019-04-29",26.309999
"871","2019-04-30",26.26
"872","2019-05-01",26.370001
"873","2019-05-02",26.280001
"874","2019-05-03",26.48
"875","2019-05-06",26.73
"876","2019-05-07",26.85
"877","2019-05-08",26.719999
"878","2019-05-09",26.969999
"879","2019-05-10",27.030001
"880","2019-05-13",26.610001
"881","2019-05-14",26.700001
"882","2019-05-15",26.52
"883","2019-05-16",26.83
"884","2019-05-17",26.860001
"885","2019-05-20",27.110001
"886","2019-05-21",26.9
"887","2019-05-22",26.6
"888","2019-05-23",25.969999
"889","2019-05-24",25.92
"890","2019-05-28",25.51
"891","2019-05-29",25.639999
"892","2019-05-30",25.139999
"893","2019-05-31",24.879999
"894","2019-06-03",24.82
"895","2019-06-04",25.18
"896","2019-06-05",24.85
"897","2019-06-06",24.610001
"898","2019-06-07",24.49
"899","2019-06-10",24.85
"900","2019-06-11",25.08
"901","2019-06-12",25.459999
"902","2019-06-13",25.379999
"903","2019-06-14",25.780001
"904","2019-06-17",25.48
"905","2019-06-18",25.690001
"906","2019-06-19",25.879999
"907","2019-06-20",26.32
"908","2019-06-21",26.33
"909","2019-06-24",26.16
"910","2019-06-25",26.139999
"911","2019-06-26",26.33
"912","2019-06-27",26.74
"913","2019-06-28",26.66
"914","2019-07-01",27.24
"915","2019-07-02",27.24
"916","2019-07-03",27.52
"917","2019-07-05",28
"918","2019-07-08",27.799999
"919","2019-07-09",26.889999
"920","2019-07-10",25.75
"921","2019-07-11",25.780001
"922","2019-07-12",25.889999
"923","2019-07-15",24.93
"924","2019-07-16",24.809999
"925","2019-07-17",24.459999
"926","2019-07-18",24.559999
"927","2019-07-19",24.629999
"928","2019-07-22",24.4
"929","2019-07-23",25.68
"930","2019-07-24",25.969999
"931","2019-07-25",26.049999
"932","2019-07-26",26.879999
"933","2019-07-29",26.51
"934","2019-07-30",26.73
"935","2019-07-31",26.49
"936","2019-08-01",25.559999
"937","2019-08-02",26.030001
"938","2019-08-05",25.209999
"939","2019-08-06",25.33
"940","2019-08-07",24.780001
"941","2019-08-08",25.41
"942","2019-08-09",25.52
"943","2019-08-12",25.5
"944","2019-08-13",25.700001
"945","2019-08-14",24.790001
"946","2019-08-15",24.84
"947","2019-08-16",25.57
"948","2019-08-19",25.59
"949","2019-08-20",25.559999
"950","2019-08-21",25.940001
"951","2019-08-22",25.959999
"952","2019-08-23",25.18
"953","2019-08-26",25.5
"954","2019-08-27",24.82
"955","2019-08-28",24.98
"956","2019-08-29",25.540001
"957","2019-08-30",25.299999
"958","2019-09-03",24.809999
"959","2019-09-04",25.120001
"960","2019-09-05",25.790001
"961","2019-09-06",25.32
"962","2019-09-09",26.15
