"","date","MNTX"
"1004","2010-12-27",3.75
"1005","2010-12-28",3.82
"1006","2010-12-29",3.87
"1007","2010-12-30",3.89
"1008","2010-12-31",3.85
"1009","2011-01-03",4.01
"1010","2011-01-04",4.05
"1011","2011-01-05",4.28
"1012","2011-01-06",4.42
"1013","2011-01-07",4.34
"1014","2011-01-10",4.28
"1015","2011-01-11",4.4
"1016","2011-01-12",4.75
"1017","2011-01-13",4.95
"1018","2011-01-14",4.99
"1019","2011-01-18",4.83
"1020","2011-01-19",4.7
"1021","2011-01-20",4.63
"1022","2011-01-21",4.85
"1023","2011-01-24",5.1
"1024","2011-01-25",4.97
"1025","2011-01-26",5.14
"1026","2011-01-27",5.35
"1027","2011-01-28",5.38
"1028","2011-01-31",5.58
"1029","2011-02-01",5.9
"1030","2011-02-02",6.05
"1031","2011-02-03",6
"1032","2011-02-04",5.76
"1033","2011-02-07",5.97
"1034","2011-02-08",5.98
"1035","2011-02-09",5.56
"1036","2011-02-10",5.71
"1037","2011-02-11",5.71
"1038","2011-02-14",5.56
"1039","2011-02-15",5.43
"1040","2011-02-16",5.08
"1041","2011-02-17",5.24
"1042","2011-02-18",5.2
"1043","2011-02-22",5.18
"1044","2011-02-23",5.06
"1045","2011-02-24",4.8
"1046","2011-02-25",4.99
"1047","2011-02-28",4.93
"1048","2011-03-01",5.04
"1049","2011-03-02",5.68
"1050","2011-03-03",5.85
"1051","2011-03-04",5.83
"1052","2011-03-07",5.69
"1053","2011-03-08",5.69
"1054","2011-03-09",5.64
"1055","2011-03-10",5.6
"1056","2011-03-11",5.63
"1057","2011-03-14",5.56
"1058","2011-03-15",5.56
"1059","2011-03-16",5.62
"1060","2011-03-17",6.36
"1061","2011-03-18",6.15
"1062","2011-03-21",6.27
"1063","2011-03-22",6.16
"1064","2011-03-23",5.94
"1065","2011-03-24",5.85
"1066","2011-03-25",5.9
"1067","2011-03-28",5.85
"1068","2011-03-29",5.72
"1069","2011-03-30",5.62
"1070","2011-03-31",5.5
"1071","2011-04-01",5.56
"1072","2011-04-04",6.18
"1073","2011-04-05",6.1
"1074","2011-04-06",5.98
"1075","2011-04-07",6.3
"1076","2011-04-08",6.18
"1077","2011-04-11",6.2
"1078","2011-04-12",5.85
"1079","2011-04-13",5.75
"1080","2011-04-14",5.73
"1081","2011-04-15",5.65
"1082","2011-04-18",5.49
"1083","2011-04-19",5.48
"1084","2011-04-20",5.51
"1085","2011-04-21",5.58
"1086","2011-04-25",5.78
"1087","2011-04-26",5.81
"1088","2011-04-27",5.87
"1089","2011-04-28",5.8
"1090","2011-04-29",5.91
"1091","2011-05-02",5.84
"1092","2011-05-03",5.94
"1093","2011-05-04",5.86
"1094","2011-05-05",5.9
"1095","2011-05-06",5.88
"1096","2011-05-09",5.85
"1097","2011-05-10",5.94
"1098","2011-05-11",6.18
"1099","2011-05-12",5.85
"1100","2011-05-13",5.37
"1101","2011-05-16",5.33
"1102","2011-05-17",5.16
"1103","2011-05-18",5.34
"1104","2011-05-19",5.31
"1105","2011-05-20",5.13
"1106","2011-05-23",5.03
"1107","2011-05-24",5.02
"1108","2011-05-25",4.97
"1109","2011-05-26",4.98
"1110","2011-05-27",5.1
"1111","2011-05-31",5.07
"1112","2011-06-01",4.98
"1113","2011-06-02",4.91
"1114","2011-06-03",5
"1115","2011-06-06",4.9
"1116","2011-06-07",4.99
"1117","2011-06-08",4.85
"1118","2011-06-09",4.86
"1119","2011-06-10",4.94
"1120","2011-06-13",4.88
"1121","2011-06-14",4.9
"1122","2011-06-15",4.94
"1123","2011-06-16",5.02
"1124","2011-06-17",5.16
"1125","2011-06-20",5.04
"1126","2011-06-21",5.12
"1127","2011-06-22",5.22
"1128","2011-06-23",5.21
"1129","2011-06-24",5.28
"1130","2011-06-27",5.17
"1131","2011-06-28",5.28
"1132","2011-06-29",5.47
"1133","2011-06-30",5.52
"1134","2011-07-01",5.45
"1135","2011-07-05",5.5
"1136","2011-07-06",5.41
"1137","2011-07-07",5.32
"1138","2011-07-08",5.37
"1139","2011-07-11",5.34
"1140","2011-07-12",5.38
"1141","2011-07-13",5.37
"1142","2011-07-14",5.3
"1143","2011-07-15",5.23
"1144","2011-07-18",5.11
"1145","2011-07-19",5.15
"1146","2011-07-20",5.11
"1147","2011-07-21",5.09
"1148","2011-07-22",5.08
"1149","2011-07-25",5.13
"1150","2011-07-26",5.02
"1151","2011-07-27",5.14
"1152","2011-07-28",4.98
"1153","2011-07-29",5.01
"1154","2011-08-01",4.96
"1155","2011-08-02",4.81
"1156","2011-08-03",4.8
"1157","2011-08-04",4.43
"1158","2011-08-05",4.24
"1159","2011-08-08",3.85
"1160","2011-08-09",3.6
"1161","2011-08-10",3.7
"1162","2011-08-11",3.82
"1163","2011-08-12",4.04
"1164","2011-08-15",4.12
"1165","2011-08-16",4.11
"1166","2011-08-17",4.04
"1167","2011-08-18",3.9
"1168","2011-08-19",3.68
"1169","2011-08-22",3.69
"1170","2011-08-23",3.78
"1171","2011-08-24",3.81
"1172","2011-08-25",3.81
"1173","2011-08-26",3.87
"1174","2011-08-29",3.92
"1175","2011-08-30",4.28
"1176","2011-08-31",4.24
"1177","2011-09-01",4.27
"1178","2011-09-02",4.2
"1179","2011-09-06",4.06
"1180","2011-09-07",4.19
"1181","2011-09-08",4.04
"1182","2011-09-09",4.11
"1183","2011-09-12",4.15
"1184","2011-09-13",4.12
"1185","2011-09-14",4.08
"1186","2011-09-15",4.11
"1187","2011-09-16",4.17
"1188","2011-09-19",4.11
"1189","2011-09-20",4.04
"1190","2011-09-21",3.96
"1191","2011-09-22",3.82
"1192","2011-09-23",3.8
"1193","2011-09-26",3.66
"1194","2011-09-27",3.67
"1195","2011-09-28",3.6
"1196","2011-09-29",3.64
"1197","2011-09-30",3.56
"1198","2011-10-03",3.48
"1199","2011-10-04",3.39
"1200","2011-10-05",3.41
"1201","2011-10-06",3.45
"1202","2011-10-07",3.45
"1203","2011-10-10",3.52
"1204","2011-10-11",3.56
"1205","2011-10-12",3.72
"1206","2011-10-13",3.51
"1207","2011-10-14",3.48
"1208","2011-10-17",3.48
"1209","2011-10-18",3.49
"1210","2011-10-19",3.5
"1211","2011-10-20",3.5
"1212","2011-10-21",3.35
"1213","2011-10-24",3.5
"1214","2011-10-25",3.5
"1215","2011-10-26",3.7
"1216","2011-10-27",3.93
"1217","2011-10-28",4.05
"1218","2011-10-31",4.22
"1219","2011-11-01",4.24
"1220","2011-11-02",4.11
"1221","2011-11-03",4.13
"1222","2011-11-04",4.32
"1223","2011-11-07",4.37
"1224","2011-11-08",4.38
"1225","2011-11-09",4.53
"1226","2011-11-10",4.37
"1227","2011-11-11",4.27
"1228","2011-11-14",4.32
"1229","2011-11-15",4.24
"1230","2011-11-16",4.18
"1231","2011-11-17",3.96
"1232","2011-11-18",4
"1233","2011-11-21",3.85
"1234","2011-11-22",3.82
"1235","2011-11-23",3.69
"1236","2011-11-25",3.85
"1237","2011-11-28",3.99
"1238","2011-11-29",3.95
"1239","2011-11-30",4.32
"1240","2011-12-01",4.38
"1241","2011-12-02",4.35
"1242","2011-12-05",4.38
"1243","2011-12-06",4.31
"1244","2011-12-07",4.18
"1245","2011-12-08",4.15
"1246","2011-12-09",4.03
"1247","2011-12-12",4.29
"1248","2011-12-13",4.16
"1249","2011-12-14",4.19
"1250","2011-12-15",4.22
"1251","2011-12-16",4.16
"1252","2011-12-19",4.06
"1253","2011-12-20",4.24
"1254","2011-12-21",4.18
"1255","2011-12-22",4.23
"1256","2011-12-23",4.17
"1257","2011-12-27",4.16
"1258","2011-12-28",4.15
"1259","2011-12-29",4.09
"1260","2011-12-30",4.24
"1261","2012-01-03",4.24
"1262","2012-01-04",4.18
"1263","2012-01-05",4.25
"1264","2012-01-06",4.43
"1265","2012-01-09",4.91
"1266","2012-01-10",5.28
"1267","2012-01-11",5.26
"1268","2012-01-12",5.62
"1269","2012-01-13",5.58
"1270","2012-01-17",5.59
"1271","2012-01-18",5.45
"1272","2012-01-19",5.74
"1273","2012-01-20",5.89
"1274","2012-01-23",5.79
"1275","2012-01-24",5.43
"1276","2012-01-25",5.65
"1277","2012-01-26",5.69
"1278","2012-01-27",5.47
"1279","2012-01-30",5.75
"1280","2012-01-31",5.89
"1281","2012-02-01",6.2
"1282","2012-02-02",5.92
"1283","2012-02-03",6.12
"1284","2012-02-06",6.15
"1285","2012-02-07",5.98
"1286","2012-02-08",5.9
"1287","2012-02-09",6.1
"1288","2012-02-10",5.95
"1289","2012-02-13",6.13
"1290","2012-02-14",5.97
"1291","2012-02-15",6.03
"1292","2012-02-16",6.25
"1293","2012-02-17",6.69
"1294","2012-02-21",6.75
"1295","2012-02-22",6.62
"1296","2012-02-23",6.66
"1297","2012-02-24",6.92
"1298","2012-02-27",6.92
"1299","2012-02-28",6.71
"1300","2012-02-29",6.58
"1301","2012-03-01",6.4
"1302","2012-03-02",6.25
"1303","2012-03-05",6.44
"1304","2012-03-06",6.64
"1305","2012-03-07",6.89
"1306","2012-03-08",7.35
"1307","2012-03-09",7.51
"1308","2012-03-12",7.4
"1309","2012-03-13",7.79
"1310","2012-03-14",7.4
"1311","2012-03-15",7.5
"1312","2012-03-16",7.33
"1313","2012-03-19",7.51
"1314","2012-03-20",7.48
"1315","2012-03-21",7.83
"1316","2012-03-22",7.3
"1317","2012-03-23",7.2
"1318","2012-03-26",7.28
"1319","2012-03-27",7.17
"1320","2012-03-28",7.23
"1321","2012-03-29",7.28
"1322","2012-03-30",7.33
"1323","2012-04-02",7.22
"1324","2012-04-03",7.26
"1325","2012-04-04",7.11
"1326","2012-04-05",7.1
"1327","2012-04-09",7.02
"1328","2012-04-10",6.87
"1329","2012-04-11",8.12
"1330","2012-04-12",8.02
"1331","2012-04-13",8.81
"1332","2012-04-16",9.21
"1333","2012-04-17",10
"1334","2012-04-18",9.44
"1335","2012-04-19",9.4
"1336","2012-04-20",9.38
"1337","2012-04-23",9.2
"1338","2012-04-24",9.47
"1339","2012-04-25",9.56
"1340","2012-04-26",9.5
"1341","2012-04-27",9.42
"1342","2012-04-30",9.53
"1343","2012-05-01",9.47
"1344","2012-05-02",9.35
"1345","2012-05-03",9.3
"1346","2012-05-04",9.15
"1347","2012-05-07",9
"1348","2012-05-08",8.52
"1349","2012-05-09",8.18
"1350","2012-05-10",8.4
"1351","2012-05-11",9.89
"1352","2012-05-14",10.46
"1353","2012-05-15",10.17
"1354","2012-05-16",9.85
"1355","2012-05-17",8.54
"1356","2012-05-18",7.87
"1357","2012-05-21",8.36
"1358","2012-05-22",8.12
"1359","2012-05-23",8.45
"1360","2012-05-24",8.41
"1361","2012-05-25",8.27
"1362","2012-05-29",8.32
"1363","2012-05-30",8.23
"1364","2012-05-31",8.12
"1365","2012-06-01",7.95
"1366","2012-06-04",8.45
"1367","2012-06-05",8.59
"1368","2012-06-06",9.63
"1369","2012-06-07",9.09
"1370","2012-06-08",9.67
"1371","2012-06-11",9.05
"1372","2012-06-12",8.95
"1373","2012-06-13",9.12
"1374","2012-06-14",9.15
"1375","2012-06-15",9.02
"1376","2012-06-18",8.71
"1377","2012-06-19",8.71
"1378","2012-06-20",8.53
"1379","2012-06-21",7.6
"1380","2012-06-22",7.72
"1381","2012-06-25",7.57
"1382","2012-06-26",7.11
"1383","2012-06-27",7.85
"1384","2012-06-28",8.03
"1385","2012-06-29",8.4
"1386","2012-07-02",7.96
"1387","2012-07-03",8.01
"1388","2012-07-05",8.15
"1389","2012-07-06",7.9
"1390","2012-07-09",8.96
"1391","2012-07-10",8.61
"1392","2012-07-11",8.59
"1393","2012-07-12",8.27
"1394","2012-07-13",8.34
"1395","2012-07-16",8.36
"1396","2012-07-17",8.26
"1397","2012-07-18",8.04
"1398","2012-07-19",8.06
"1399","2012-07-20",8.06
"1400","2012-07-23",7.71
"1401","2012-07-24",7.53
"1402","2012-07-25",7.32
"1403","2012-07-26",7.32
"1404","2012-07-27",7.93
"1405","2012-07-30",8.25
"1406","2012-07-31",8.28
"1407","2012-08-01",8.13
"1408","2012-08-02",8.14
"1409","2012-08-03",8.19
"1410","2012-08-06",8.43
"1411","2012-08-07",8.94
"1412","2012-08-08",7.9
"1413","2012-08-09",7.84
"1414","2012-08-10",7.84
"1415","2012-08-13",7.91
"1416","2012-08-14",7.87
"1417","2012-08-15",7.87
"1418","2012-08-16",7.77
"1419","2012-08-17",7.99
"1420","2012-08-20",7.99
"1421","2012-08-21",7.71
"1422","2012-08-22",7.48
"1423","2012-08-23",7.22
"1424","2012-08-24",7.43
"1425","2012-08-27",7.62
"1426","2012-08-28",7.53
"1427","2012-08-29",7.32
"1428","2012-08-30",7.01
"1429","2012-08-31",7.01
"1430","2012-09-04",6.4
"1431","2012-09-05",6.6
"1432","2012-09-06",6.55
"1433","2012-09-07",6.5
"1434","2012-09-10",6.85
"1435","2012-09-11",6.91
"1436","2012-09-12",7.35
"1437","2012-09-13",7.3
"1438","2012-09-14",7.28
"1439","2012-09-17",7.04
"1440","2012-09-18",7.03
"1441","2012-09-19",7.05
"1442","2012-09-20",6.91
"1443","2012-09-21",6.97
"1444","2012-09-24",6.93
"1445","2012-09-25",7.11
"1446","2012-09-26",7.01
"1447","2012-09-27",7
"1448","2012-09-28",7.23
"1449","2012-10-01",7.05
"1450","2012-10-02",7.13
"1451","2012-10-03",7.18
"1452","2012-10-04",7.14
"1453","2012-10-05",7.24
"1454","2012-10-08",7.26
"1455","2012-10-09",7.16
"1456","2012-10-10",6.92
"1457","2012-10-11",6.9
"1458","2012-10-12",7.07
"1459","2012-10-15",6.96
"1460","2012-10-16",7.06
"1461","2012-10-17",7.05
"1462","2012-10-18",6.92
"1463","2012-10-19",6.94
"1464","2012-10-22",7.02
"1465","2012-10-23",6.78
"1466","2012-10-24",6.72
"1467","2012-10-25",6.67
"1468","2012-10-26",6.85
"1469","2012-10-31",7.08
"1470","2012-11-01",7.07
"1471","2012-11-02",7.01
"1472","2012-11-05",7.39
"1473","2012-11-06",7.51
"1474","2012-11-07",7.31
"1475","2012-11-08",7.19
"1476","2012-11-09",7.04
"1477","2012-11-12",7.17
"1478","2012-11-13",7.29
"1479","2012-11-14",7.14
"1480","2012-11-15",6.84
"1481","2012-11-16",7.08
"1482","2012-11-19",7.54
"1483","2012-11-20",7.49
"1484","2012-11-21",7.6
"1485","2012-11-23",7.56
"1486","2012-11-26",7.61
"1487","2012-11-27",7.6
"1488","2012-11-28",7.6
"1489","2012-11-29",7.6
"1490","2012-11-30",7.62
"1491","2012-12-03",7.63
"1492","2012-12-04",7.58
"1493","2012-12-05",7.39
"1494","2012-12-06",7.28
"1495","2012-12-07",7.28
"1496","2012-12-10",7.2
"1497","2012-12-11",7.33
"1498","2012-12-12",7.37
"1499","2012-12-13",7.28
"1500","2012-12-14",7.36
"1501","2012-12-17",7.15
"1502","2012-12-18",7.3
"1503","2012-12-19",7.34
"1504","2012-12-20",7.41
"1505","2012-12-21",7.33
"1506","2012-12-24",7.19
"1507","2012-12-26",7.22
"1508","2012-12-27",7.11
"1509","2012-12-28",7.14
"1510","2012-12-31",7.14
"1511","2013-01-02",7.99
"1512","2013-01-03",7.94
"1513","2013-01-04",8.3
"1514","2013-01-07",8.3
"1515","2013-01-08",8.6
"1516","2013-01-09",8.55
"1517","2013-01-10",8.47
"1518","2013-01-11",8.42
"1519","2013-01-14",8.42
"1520","2013-01-15",8.32
"1521","2013-01-16",8.37
"1522","2013-01-17",8.62
"1523","2013-01-18",9.02
"1524","2013-01-22",9.08
"1525","2013-01-23",9.03
"1526","2013-01-24",9.13
"1527","2013-01-25",9.43
"1528","2013-01-28",9.61
"1529","2013-01-29",9.78
"1530","2013-01-30",9.77
"1531","2013-01-31",9.72
"1532","2013-02-01",10.47
"1533","2013-02-04",10.57
"1534","2013-02-05",11.46
"1535","2013-02-06",11.69
"1536","2013-02-07",10.97
"1537","2013-02-08",11.31
"1538","2013-02-11",11.35
"1539","2013-02-12",11.4
"1540","2013-02-13",11.31
"1541","2013-02-14",11.39
"1542","2013-02-15",11.32
"1543","2013-02-19",10.96
"1544","2013-02-20",10.14
"1545","2013-02-21",9.72
"1546","2013-02-22",9.9
"1547","2013-02-25",9.68
"1548","2013-02-26",9.65
"1549","2013-02-27",9.53
"1550","2013-02-28",9.58
"1551","2013-03-01",9.91
"1552","2013-03-04",9.91
"1553","2013-03-05",10.02
"1554","2013-03-06",10.65
"1555","2013-03-07",11.05
"1556","2013-03-08",10.51
"1557","2013-03-11",10.6
"1558","2013-03-12",10.53
"1559","2013-03-13",10.24
"1560","2013-03-14",9.99
"1561","2013-03-15",10.3
"1562","2013-03-18",10.87
"1563","2013-03-19",10.66
"1564","2013-03-20",11.7
"1565","2013-03-21",11.11
"1566","2013-03-22",11.77
"1567","2013-03-25",12.45
"1568","2013-03-26",12.03
"1569","2013-03-27",12.75
"1570","2013-03-28",12.41
"1571","2013-04-01",12.32
"1572","2013-04-02",11.73
"1573","2013-04-03",10.69
"1574","2013-04-04",10.91
"1575","2013-04-05",10.82
"1576","2013-04-08",10.87
"1577","2013-04-09",11.33
"1578","2013-04-10",11.86
"1579","2013-04-11",11.42
"1580","2013-04-12",11.02
"1581","2013-04-15",10.32
"1582","2013-04-16",10.75
"1583","2013-04-17",10.29
"1584","2013-04-18",10.02
"1585","2013-04-19",10.01
"1586","2013-04-22",10.32
"1587","2013-04-23",10.42
"1588","2013-04-24",10.76
"1589","2013-04-25",10.87
"1590","2013-04-26",10.73
"1591","2013-04-29",10.24
"1592","2013-04-30",10.13
"1593","2013-05-01",10.05
"1594","2013-05-02",10.54
"1595","2013-05-03",11.12
"1596","2013-05-06",11.2
"1597","2013-05-07",10.98
"1598","2013-05-08",11.12
"1599","2013-05-09",11.26
"1600","2013-05-10",11.26
"1601","2013-05-13",11.05
"1602","2013-05-14",11.17
"1603","2013-05-15",10.98
"1604","2013-05-16",10.96
"1605","2013-05-17",10.98
"1606","2013-05-20",10.88
"1607","2013-05-21",10.46
"1608","2013-05-22",10.38
"1609","2013-05-23",10.62
"1610","2013-05-24",10.39
"1611","2013-05-28",10.16
"1612","2013-05-29",10.04
"1613","2013-05-30",10.57
"1614","2013-05-31",10.85
"1615","2013-06-03",10.79
"1616","2013-06-04",10.87
"1617","2013-06-05",10.45
"1618","2013-06-06",10.37
"1619","2013-06-07",10.21
"1620","2013-06-10",10.02
"1621","2013-06-11",10.45
"1622","2013-06-12",10.41
"1623","2013-06-13",10.52
"1624","2013-06-14",10.51
"1625","2013-06-17",10.05
"1626","2013-06-18",10.39
"1627","2013-06-19",10.45
"1628","2013-06-20",10.47
"1629","2013-06-21",10.51
"1630","2013-06-24",10.48
"1631","2013-06-25",10.51
"1632","2013-06-26",10.47
"1633","2013-06-27",10.77
"1634","2013-06-28",10.95
"1635","2013-07-01",10.42
"1636","2013-07-02",10.26
"1637","2013-07-03",10.26
"1638","2013-07-05",10.29
"1639","2013-07-08",10.45
"1640","2013-07-09",10.16
"1641","2013-07-10",10.4
"1642","2013-07-11",10.29
"1643","2013-07-12",10.46
"1644","2013-07-15",10.92
"1645","2013-07-16",11.39
"1646","2013-07-17",11.29
"1647","2013-07-18",11.32
"1648","2013-07-19",11.32
"1649","2013-07-22",11.35
"1650","2013-07-23",11.24
"1651","2013-07-24",11.15
"1652","2013-07-25",11.03
"1653","2013-07-26",10.88
"1654","2013-07-29",11.16
"1655","2013-07-30",11.25
"1656","2013-07-31",11.54
"1657","2013-08-01",11.71
"1658","2013-08-02",11.61
"1659","2013-08-05",11.98
"1660","2013-08-06",11.42
"1661","2013-08-07",11.4
"1662","2013-08-08",11.1
"1663","2013-08-09",10.95
"1664","2013-08-12",10.94
"1665","2013-08-13",10.51
"1666","2013-08-14",10.39
"1667","2013-08-15",10.12
"1668","2013-08-16",10.12
"1669","2013-08-19",10.12
"1670","2013-08-20",10.16
"1671","2013-08-21",10.15
"1672","2013-08-22",10.38
"1673","2013-08-23",10.49
"1674","2013-08-26",10.5
"1675","2013-08-27",10.05
"1676","2013-08-28",10.03
"1677","2013-08-29",10.13
"1678","2013-08-30",10.06
"1679","2013-09-03",10.23
"1680","2013-09-04",10.43
"1681","2013-09-05",10.19
"1682","2013-09-06",10.2
"1683","2013-09-09",10.67
"1684","2013-09-10",10.92
"1685","2013-09-11",11.01
"1686","2013-09-12",11.19
"1687","2013-09-13",11.28
"1688","2013-09-16",11.47
"1689","2013-09-17",11.38
"1690","2013-09-18",11.41
"1691","2013-09-19",11.57
"1692","2013-09-20",11.62
"1693","2013-09-23",11.58
"1694","2013-09-24",11.49
"1695","2013-09-25",10.78
"1696","2013-09-26",11.24
"1697","2013-09-27",10.95
"1698","2013-09-30",10.93
"1699","2013-10-01",10.93
"1700","2013-10-02",10.97
"1701","2013-10-03",11
"1702","2013-10-04",11.16
"1703","2013-10-07",11.12
"1704","2013-10-08",10.84
"1705","2013-10-09",11.03
"1706","2013-10-10",11.22
"1707","2013-10-11",11.31
"1708","2013-10-14",11.3
"1709","2013-10-15",11.24
"1710","2013-10-16",11.58
"1711","2013-10-17",12.44
"1712","2013-10-18",13.31
"1713","2013-10-21",14.04
"1714","2013-10-22",14.25
"1715","2013-10-23",13.79
"1716","2013-10-24",13.93
"1717","2013-10-25",13.87
"1718","2013-10-28",13.25
"1719","2013-10-29",12.75
"1720","2013-10-30",12.89
"1721","2013-10-31",12.93
"1722","2013-11-01",12.9
"1723","2013-11-04",13
"1724","2013-11-05",13.07
"1725","2013-11-06",13.01
"1726","2013-11-07",12.65
"1727","2013-11-08",11.9
"1728","2013-11-11",11.49
"1729","2013-11-12",11.5
"1730","2013-11-13",12.23
"1731","2013-11-14",12.05
"1732","2013-11-15",12.28
"1733","2013-11-18",12.13
"1734","2013-11-19",12.06
"1735","2013-11-20",12.49
"1736","2013-11-21",12.36
"1737","2013-11-22",12.81
"1738","2013-11-25",12.61
"1739","2013-11-26",13.26
"1740","2013-11-27",13.3
"1741","2013-11-29",13.32
"1742","2013-12-02",13.2
"1743","2013-12-03",13.13
"1744","2013-12-04",13.02
"1745","2013-12-05",13.1
"1746","2013-12-06",13.19
"1747","2013-12-09",13.24
"1748","2013-12-10",13.25
"1749","2013-12-11",13.24
"1750","2013-12-12",13.2
"1751","2013-12-13",13.27
"1752","2013-12-16",13.45
"1753","2013-12-17",13.72
"1754","2013-12-18",13.86
"1755","2013-12-19",14.02
"1756","2013-12-20",14.43
"1757","2013-12-23",15.01
"1758","2013-12-24",15.1
"1759","2013-12-26",15.13
"1760","2013-12-27",15.26
"1761","2013-12-30",15.28
"1762","2013-12-31",15.88
"1763","2014-01-02",15.01
"1764","2014-01-03",14.42
"1765","2014-01-06",13.92
"1766","2014-01-07",14.05
"1767","2014-01-08",14.54
"1768","2014-01-09",14.34
"1769","2014-01-10",14.4
"1770","2014-01-13",14.09
"1771","2014-01-14",14.19
"1772","2014-01-15",14.07
"1773","2014-01-16",14.14
"1774","2014-01-17",14.1
"1775","2014-01-21",14.11
"1776","2014-01-22",14.15
"1777","2014-01-23",13.9
"1778","2014-01-24",13.38
"1779","2014-01-27",13.19
"1780","2014-01-28",13.71
"1781","2014-01-29",13.63
"1782","2014-01-30",13.81
"1783","2014-01-31",14.02
"1784","2014-02-03",13.53
"1785","2014-02-04",13.73
"1786","2014-02-05",13.38
"1787","2014-02-06",13.59
"1788","2014-02-07",13.91
"1789","2014-02-10",13.56
"1790","2014-02-11",13.78
"1791","2014-02-12",14.24
"1792","2014-02-13",14.43
"1793","2014-02-14",14.36
"1794","2014-02-18",14.76
"1795","2014-02-19",14.49
"1796","2014-02-20",14.7
"1797","2014-02-21",14.48
"1798","2014-02-24",14.77
"1799","2014-02-25",14.64
"1800","2014-02-26",14.83
"1801","2014-02-27",14.88
"1802","2014-02-28",14.99
"1803","2014-03-03",15.09
"1804","2014-03-04",15.62
"1805","2014-03-05",15.87
"1806","2014-03-06",15.99
"1807","2014-03-07",16.32
"1808","2014-03-10",17.02
"1809","2014-03-11",17.33
"1810","2014-03-12",17.440001
"1811","2014-03-13",16.58
"1812","2014-03-14",16.450001
"1813","2014-03-17",16.68
"1814","2014-03-18",16.76
"1815","2014-03-19",16.610001
"1816","2014-03-20",16.91
"1817","2014-03-21",16.99
"1818","2014-03-24",16.940001
"1819","2014-03-25",16.700001
"1820","2014-03-26",16.309999
"1821","2014-03-27",15.97
"1822","2014-03-28",15.74
"1823","2014-03-31",16.299999
"1824","2014-04-01",17.030001
"1825","2014-04-02",16.9
"1826","2014-04-03",16.629999
"1827","2014-04-04",16.129999
"1828","2014-04-07",16.09
"1829","2014-04-08",16.719999
"1830","2014-04-09",16.84
"1831","2014-04-10",16.92
"1832","2014-04-11",16.49
"1833","2014-04-14",17
"1834","2014-04-15",17.120001
"1835","2014-04-16",16.809999
"1836","2014-04-17",16.860001
"1837","2014-04-21",16.969999
"1838","2014-04-22",17.16
"1839","2014-04-23",16.58
"1840","2014-04-24",16.73
"1841","2014-04-25",15.98
"1842","2014-04-28",15.85
"1843","2014-04-29",15.92
"1844","2014-04-30",16.459999
"1845","2014-05-01",16.370001
"1846","2014-05-02",16.219999
"1847","2014-05-05",16.58
"1848","2014-05-06",16.559999
"1849","2014-05-07",16.74
"1850","2014-05-08",16.129999
"1851","2014-05-09",16.030001
"1852","2014-05-12",16.65
"1853","2014-05-13",16.65
"1854","2014-05-14",16.059999
"1855","2014-05-15",15.97
"1856","2014-05-16",15.85
"1857","2014-05-19",16.23
"1858","2014-05-20",15.92
"1859","2014-05-21",15.79
"1860","2014-05-22",15.87
"1861","2014-05-23",16.4
"1862","2014-05-27",16.67
"1863","2014-05-28",16.42
"1864","2014-05-29",16.52
"1865","2014-05-30",16.65
"1866","2014-06-02",16.629999
"1867","2014-06-03",16.440001
"1868","2014-06-04",16.59
"1869","2014-06-05",16.75
"1870","2014-06-06",17
"1871","2014-06-09",16.99
"1872","2014-06-10",16.690001
"1873","2014-06-11",16.57
"1874","2014-06-12",16.219999
"1875","2014-06-13",16.290001
"1876","2014-06-16",16.49
"1877","2014-06-17",16.4
"1878","2014-06-18",16.799999
"1879","2014-06-19",16.610001
"1880","2014-06-20",16.98
"1881","2014-06-23",16.549999
"1882","2014-06-24",16.370001
"1883","2014-06-25",16.139999
"1884","2014-06-26",16.120001
"1885","2014-06-27",16.26
"1886","2014-06-30",16.24
"1887","2014-07-01",16.620001
"1888","2014-07-02",16.629999
"1889","2014-07-03",16.73
"1890","2014-07-07",16.33
"1891","2014-07-08",16.200001
"1892","2014-07-09",15.92
"1893","2014-07-10",15.71
"1894","2014-07-11",15.5
"1895","2014-07-14",15.74
"1896","2014-07-15",15.54
"1897","2014-07-16",15.28
"1898","2014-07-17",15.17
"1899","2014-07-18",15.37
"1900","2014-07-21",16.459999
"1901","2014-07-22",16.35
"1902","2014-07-23",16.290001
"1903","2014-07-24",16.25
"1904","2014-07-25",15.91
"1905","2014-07-28",15.31
"1906","2014-07-29",14.97
"1907","2014-07-30",14.82
"1908","2014-07-31",13.82
"1909","2014-08-01",13.87
"1910","2014-08-04",14.23
"1911","2014-08-05",14.41
"1912","2014-08-06",14.49
"1913","2014-08-07",12.03
"1914","2014-08-08",12.02
"1915","2014-08-11",11.95
"1916","2014-08-12",11.99
"1917","2014-08-13",12.05
"1918","2014-08-14",12.05
"1919","2014-08-15",11.97
"1920","2014-08-18",12.26
"1921","2014-08-19",12.04
"1922","2014-08-20",11.95
"1923","2014-08-21",11.89
"1924","2014-08-22",11.97
"1925","2014-08-25",12.17
"1926","2014-08-26",12.18
"1927","2014-08-27",12.88
"1928","2014-08-28",13.16
"1929","2014-08-29",13.49
"1930","2014-09-02",13.5
"1931","2014-09-03",13.66
"1932","2014-09-04",13.51
"1933","2014-09-05",13.52
"1934","2014-09-08",13.58
