"","date","USPH"
"991","2010-12-07",19.299999
"992","2010-12-08",19.190001
"993","2010-12-09",19.379999
"994","2010-12-10",19.459999
"995","2010-12-13",19.389999
"996","2010-12-14",19.469999
"997","2010-12-15",20.15
"998","2010-12-16",20.16
"999","2010-12-17",20.110001
"1000","2010-12-20",20.200001
"1001","2010-12-21",20.280001
"1002","2010-12-22",20.690001
"1003","2010-12-23",20.530001
"1004","2010-12-27",20.34
"1005","2010-12-28",19.959999
"1006","2010-12-29",19.879999
"1007","2010-12-30",19.719999
"1008","2010-12-31",19.82
"1009","2011-01-03",20.360001
"1010","2011-01-04",20
"1011","2011-01-05",20.67
"1012","2011-01-06",20.549999
"1013","2011-01-07",20.700001
"1014","2011-01-10",20.549999
"1015","2011-01-11",20.73
"1016","2011-01-12",20.85
"1017","2011-01-13",20.83
"1018","2011-01-14",20.84
"1019","2011-01-18",20.83
"1020","2011-01-19",19.969999
"1021","2011-01-20",19.549999
"1022","2011-01-21",19.290001
"1023","2011-01-24",19.389999
"1024","2011-01-25",19.629999
"1025","2011-01-26",19.85
"1026","2011-01-27",19.940001
"1027","2011-01-28",19.389999
"1028","2011-01-31",19
"1029","2011-02-01",19.99
"1030","2011-02-02",19.49
"1031","2011-02-03",19.280001
"1032","2011-02-04",19.1
"1033","2011-02-07",19.389999
"1034","2011-02-08",19.309999
"1035","2011-02-09",19
"1036","2011-02-10",19.02
"1037","2011-02-11",19.219999
"1038","2011-02-14",19.17
"1039","2011-02-15",19.08
"1040","2011-02-16",19.709999
"1041","2011-02-17",20.23
"1042","2011-02-18",20.049999
"1043","2011-02-22",19.879999
"1044","2011-02-23",19.74
"1045","2011-02-24",19.469999
"1046","2011-02-25",20.08
"1047","2011-02-28",19.77
"1048","2011-03-01",19.809999
"1049","2011-03-02",19.99
"1050","2011-03-03",20.51
"1051","2011-03-04",20.370001
"1052","2011-03-07",19.76
"1053","2011-03-08",20.450001
"1054","2011-03-09",20
"1055","2011-03-10",20.57
"1056","2011-03-11",20.43
"1057","2011-03-14",21.01
"1058","2011-03-15",20.92
"1059","2011-03-16",21.200001
"1060","2011-03-17",21.27
"1061","2011-03-18",21.700001
"1062","2011-03-21",21.75
"1063","2011-03-22",22.25
"1064","2011-03-23",22.200001
"1065","2011-03-24",21.549999
"1066","2011-03-25",22.1
"1067","2011-03-28",22.59
"1068","2011-03-29",22.120001
"1069","2011-03-30",22.24
"1070","2011-03-31",22.34
"1071","2011-04-01",22.34
"1072","2011-04-04",21.99
"1073","2011-04-05",22.08
"1074","2011-04-06",22.389999
"1075","2011-04-07",22.299999
"1076","2011-04-08",22.02
"1077","2011-04-11",21.950001
"1078","2011-04-12",22.43
"1079","2011-04-13",22.16
"1080","2011-04-14",22.360001
"1081","2011-04-15",22.75
"1082","2011-04-18",24.35
"1083","2011-04-19",24.190001
"1084","2011-04-20",24.290001
"1085","2011-04-21",24.16
"1086","2011-04-25",24.08
"1087","2011-04-26",24.799999
"1088","2011-04-27",24.73
"1089","2011-04-28",24.91
"1090","2011-04-29",24.35
"1091","2011-05-02",24.059999
"1092","2011-05-03",23.559999
"1093","2011-05-04",23.190001
"1094","2011-05-05",23.4
"1095","2011-05-06",23.209999
"1096","2011-05-09",23.1
"1097","2011-05-10",24.690001
"1098","2011-05-11",24.290001
"1099","2011-05-12",24.790001
"1100","2011-05-13",24.559999
"1101","2011-05-16",24.23
"1102","2011-05-17",24.450001
"1103","2011-05-18",24.41
"1104","2011-05-19",24.23
"1105","2011-05-20",25.4
"1106","2011-05-23",25.139999
"1107","2011-05-24",24.6
"1108","2011-05-25",25.24
"1109","2011-05-26",25.190001
"1110","2011-05-27",24.99
"1111","2011-05-31",25.74
"1112","2011-06-01",24.01
"1113","2011-06-02",24.1
"1114","2011-06-03",23.290001
"1115","2011-06-06",22.75
"1116","2011-06-07",22.969999
"1117","2011-06-08",23.030001
"1118","2011-06-09",23.059999
"1119","2011-06-10",23.35
"1120","2011-06-13",23.440001
"1121","2011-06-14",24.219999
"1122","2011-06-15",23.790001
"1123","2011-06-16",23.559999
"1124","2011-06-17",23.870001
"1125","2011-06-20",23.93
"1126","2011-06-21",24.629999
"1127","2011-06-22",24.18
"1128","2011-06-23",24.040001
"1129","2011-06-24",23.5
"1130","2011-06-27",23.93
"1131","2011-06-28",24.309999
"1132","2011-06-29",23.620001
"1133","2011-06-30",24.73
"1134","2011-07-01",24.33
"1135","2011-07-05",24.790001
"1136","2011-07-06",25.4
"1137","2011-07-07",26.18
"1138","2011-07-08",25.469999
"1139","2011-07-11",24.139999
"1140","2011-07-12",24.309999
"1141","2011-07-13",25.040001
"1142","2011-07-14",24.290001
"1143","2011-07-15",24.76
"1144","2011-07-18",23.73
"1145","2011-07-19",23.969999
"1146","2011-07-20",23.85
"1147","2011-07-21",24.15
"1148","2011-07-22",23.66
"1149","2011-07-25",22.52
"1150","2011-07-26",22.809999
"1151","2011-07-27",23.309999
"1152","2011-07-28",23.73
"1153","2011-07-29",24.08
"1154","2011-08-01",23.35
"1155","2011-08-02",22.76
"1156","2011-08-03",23.389999
"1157","2011-08-04",21.280001
"1158","2011-08-05",20.85
"1159","2011-08-08",18.74
"1160","2011-08-09",20.32
"1161","2011-08-10",18.75
"1162","2011-08-11",19.870001
"1163","2011-08-12",19.98
"1164","2011-08-15",21.1
"1165","2011-08-16",19.799999
"1166","2011-08-17",19.85
"1167","2011-08-18",19
"1168","2011-08-19",18.84
"1169","2011-08-22",18.950001
"1170","2011-08-23",20.190001
"1171","2011-08-24",20.93
"1172","2011-08-25",20.1
"1173","2011-08-26",20.25
"1174","2011-08-29",20.940001
"1175","2011-08-30",20.860001
"1176","2011-08-31",19.860001
"1177","2011-09-01",18.620001
"1178","2011-09-02",17.65
"1179","2011-09-06",16.99
"1180","2011-09-07",18.030001
"1181","2011-09-08",17.799999
"1182","2011-09-09",16.860001
"1183","2011-09-12",17.790001
"1184","2011-09-13",18.07
"1185","2011-09-14",19.27
"1186","2011-09-15",19.219999
"1187","2011-09-16",19.15
"1188","2011-09-19",18.549999
"1189","2011-09-20",17.889999
"1190","2011-09-21",17.780001
"1191","2011-09-22",17.450001
"1192","2011-09-23",17.620001
"1193","2011-09-26",18.66
"1194","2011-09-27",18.9
"1195","2011-09-28",18.27
"1196","2011-09-29",18.809999
"1197","2011-09-30",18.52
"1198","2011-10-03",17.1
"1199","2011-10-04",18.59
"1200","2011-10-05",18.58
"1201","2011-10-06",19.379999
"1202","2011-10-07",19.040001
"1203","2011-10-10",20.57
"1204","2011-10-11",20.030001
"1205","2011-10-12",20.1
"1206","2011-10-13",20.07
"1207","2011-10-14",19.959999
"1208","2011-10-17",19.4
"1209","2011-10-18",20.91
"1210","2011-10-19",19.75
"1211","2011-10-20",19.58
"1212","2011-10-21",19.84
"1213","2011-10-24",20.709999
"1214","2011-10-25",19.5
"1215","2011-10-26",19.42
"1216","2011-10-27",20.75
"1217","2011-10-28",19.9
"1218","2011-10-31",19.52
"1219","2011-11-01",19
"1220","2011-11-02",19.370001
"1221","2011-11-03",18.33
"1222","2011-11-04",18.34
"1223","2011-11-07",18.18
"1224","2011-11-08",18.639999
"1225","2011-11-09",18.52
"1226","2011-11-10",18.610001
"1227","2011-11-11",19.219999
"1228","2011-11-14",18.889999
"1229","2011-11-15",19.139999
"1230","2011-11-16",18.870001
"1231","2011-11-17",18.940001
"1232","2011-11-18",19.32
"1233","2011-11-21",19.219999
"1234","2011-11-22",18.6
"1235","2011-11-23",18.26
"1236","2011-11-25",18.26
"1237","2011-11-28",19.110001
"1238","2011-11-29",18.92
"1239","2011-11-30",19.67
"1240","2011-12-01",18.809999
"1241","2011-12-02",18.450001
"1242","2011-12-05",18.66
"1243","2011-12-06",18.629999
"1244","2011-12-07",18.5
"1245","2011-12-08",18.040001
"1246","2011-12-09",18.98
"1247","2011-12-12",18.51
"1248","2011-12-13",18.23
"1249","2011-12-14",18.889999
"1250","2011-12-15",19
"1251","2011-12-16",18.870001
"1252","2011-12-19",18.459999
"1253","2011-12-20",18.790001
"1254","2011-12-21",19.209999
"1255","2011-12-22",19.360001
"1256","2011-12-23",19.450001
"1257","2011-12-27",19.440001
"1258","2011-12-28",18.889999
"1259","2011-12-29",19.76
"1260","2011-12-30",19.68
"1261","2012-01-03",20.33
"1262","2012-01-04",19.950001
"1263","2012-01-05",20.02
"1264","2012-01-06",19.950001
"1265","2012-01-09",19.129999
"1266","2012-01-10",19.139999
"1267","2012-01-11",19.200001
"1268","2012-01-12",19.09
"1269","2012-01-13",19.120001
"1270","2012-01-17",19.4
"1271","2012-01-18",20.02
"1272","2012-01-19",19.92
"1273","2012-01-20",20.1
"1274","2012-01-23",20.15
"1275","2012-01-24",20.530001
"1276","2012-01-25",20.559999
"1277","2012-01-26",20.299999
"1278","2012-01-27",20.73
"1279","2012-01-30",20.389999
"1280","2012-01-31",20.4
"1281","2012-02-01",21.530001
"1282","2012-02-02",21.459999
"1283","2012-02-03",21.950001
"1284","2012-02-06",21.67
"1285","2012-02-07",21.200001
"1286","2012-02-08",21.049999
"1287","2012-02-09",20.870001
"1288","2012-02-10",20.26
"1289","2012-02-13",20.41
"1290","2012-02-14",20.120001
"1291","2012-02-15",19.790001
"1292","2012-02-16",21.01
"1293","2012-02-17",21.16
"1294","2012-02-21",20.51
"1295","2012-02-22",20.35
"1296","2012-02-23",20.620001
"1297","2012-02-24",20.540001
"1298","2012-02-27",20.09
"1299","2012-02-28",19.379999
"1300","2012-02-29",19.01
"1301","2012-03-01",18.799999
"1302","2012-03-02",19
"1303","2012-03-05",19.139999
"1304","2012-03-06",18.879999
"1305","2012-03-07",19.51
"1306","2012-03-08",19.85
"1307","2012-03-09",19.9
"1308","2012-03-12",19.809999
"1309","2012-03-13",20.43
"1310","2012-03-14",20.08
"1311","2012-03-15",20.58
"1312","2012-03-16",20.719999
"1313","2012-03-19",21.040001
"1314","2012-03-20",20.790001
"1315","2012-03-21",21.27
"1316","2012-03-22",21.24
"1317","2012-03-23",21.780001
"1318","2012-03-26",22.799999
"1319","2012-03-27",23.01
"1320","2012-03-28",23.190001
"1321","2012-03-29",22.99
"1322","2012-03-30",23.049999
"1323","2012-04-02",23.540001
"1324","2012-04-03",23.209999
"1325","2012-04-04",23.18
"1326","2012-04-05",23.200001
"1327","2012-04-09",22.959999
"1328","2012-04-10",22.9
"1329","2012-04-11",23.209999
"1330","2012-04-12",23.66
"1331","2012-04-13",22.719999
"1332","2012-04-16",23.24
"1333","2012-04-17",23.1
"1334","2012-04-18",23.02
"1335","2012-04-19",22.950001
"1336","2012-04-20",23.370001
"1337","2012-04-23",23.780001
"1338","2012-04-24",24.23
"1339","2012-04-25",24.049999
"1340","2012-04-26",24.370001
"1341","2012-04-27",24.52
"1342","2012-04-30",24.379999
"1343","2012-05-01",23.49
"1344","2012-05-02",23.18
"1345","2012-05-03",24.110001
"1346","2012-05-04",24.24
"1347","2012-05-07",24.360001
"1348","2012-05-08",24.870001
"1349","2012-05-09",24.9
"1350","2012-05-10",25.15
"1351","2012-05-11",25.1
"1352","2012-05-14",25.049999
"1353","2012-05-15",24.969999
"1354","2012-05-16",24.639999
"1355","2012-05-17",24.040001
"1356","2012-05-18",24.610001
"1357","2012-05-21",24.32
"1358","2012-05-22",24.629999
"1359","2012-05-23",24.66
"1360","2012-05-24",24.41
"1361","2012-05-25",24.02
"1362","2012-05-29",24.540001
"1363","2012-05-30",24.299999
"1364","2012-05-31",24.299999
"1365","2012-06-01",23.92
"1366","2012-06-04",23.809999
"1367","2012-06-05",23.879999
"1368","2012-06-06",24.08
"1369","2012-06-07",24.209999
"1370","2012-06-08",25.1
"1371","2012-06-11",24.120001
"1372","2012-06-12",24.559999
"1373","2012-06-13",24.370001
"1374","2012-06-14",24.17
"1375","2012-06-15",24.139999
"1376","2012-06-18",23.66
"1377","2012-06-19",24.209999
"1378","2012-06-20",23.9
"1379","2012-06-21",23.1
"1380","2012-06-22",23.370001
"1381","2012-06-25",23.540001
"1382","2012-06-26",24.01
"1383","2012-06-27",24.200001
"1384","2012-06-28",24.440001
"1385","2012-06-29",25.43
"1386","2012-07-02",26.040001
"1387","2012-07-03",26.040001
"1388","2012-07-05",26.059999
"1389","2012-07-06",25.83
"1390","2012-07-09",26.870001
"1391","2012-07-10",26.639999
"1392","2012-07-11",25.950001
"1393","2012-07-12",25.9
"1394","2012-07-13",26.379999
"1395","2012-07-16",26.190001
"1396","2012-07-17",25.92
"1397","2012-07-18",25.51
"1398","2012-07-19",24.99
"1399","2012-07-20",24.719999
"1400","2012-07-23",23.950001
"1401","2012-07-24",24.42
"1402","2012-07-25",24.57
"1403","2012-07-26",25.209999
"1404","2012-07-27",26.1
"1405","2012-07-30",26.040001
"1406","2012-07-31",25.67
"1407","2012-08-01",25.440001
"1408","2012-08-02",25.65
"1409","2012-08-03",25.93
"1410","2012-08-06",26.02
"1411","2012-08-07",26.290001
"1412","2012-08-08",26.059999
"1413","2012-08-09",26.01
"1414","2012-08-10",27.209999
"1415","2012-08-13",26.67
"1416","2012-08-14",26.950001
"1417","2012-08-15",27.09
"1418","2012-08-16",26.98
"1419","2012-08-17",26.940001
"1420","2012-08-20",26.6
"1421","2012-08-21",26.75
"1422","2012-08-22",26.32
"1423","2012-08-23",26.02
"1424","2012-08-24",26.459999
"1425","2012-08-27",26.07
"1426","2012-08-28",26.5
"1427","2012-08-29",27.129999
"1428","2012-08-30",26.120001
"1429","2012-08-31",25.969999
"1430","2012-09-04",26.35
"1431","2012-09-05",26.450001
"1432","2012-09-06",26.73
"1433","2012-09-07",26.6
"1434","2012-09-10",26.440001
"1435","2012-09-11",27.370001
"1436","2012-09-12",27.48
"1437","2012-09-13",27.18
"1438","2012-09-14",27.51
"1439","2012-09-17",27.17
"1440","2012-09-18",26.98
"1441","2012-09-19",26.85
"1442","2012-09-20",26.780001
"1443","2012-09-21",27.110001
"1444","2012-09-24",27.33
"1445","2012-09-25",27.27
"1446","2012-09-26",27.48
"1447","2012-09-27",28.01
"1448","2012-09-28",27.629999
"1449","2012-10-01",28
"1450","2012-10-02",27.940001
"1451","2012-10-03",27.5
"1452","2012-10-04",26.950001
"1453","2012-10-05",26.870001
"1454","2012-10-08",26.84
"1455","2012-10-09",26.27
"1456","2012-10-10",26.309999
"1457","2012-10-11",26.200001
"1458","2012-10-12",26.17
"1459","2012-10-15",26.43
"1460","2012-10-16",26.129999
"1461","2012-10-17",25.940001
"1462","2012-10-18",25.93
"1463","2012-10-19",25.76
"1464","2012-10-22",26.09
"1465","2012-10-23",26
"1466","2012-10-24",25.82
"1467","2012-10-25",26.549999
"1468","2012-10-26",26.23
"1469","2012-10-31",26.700001
"1470","2012-11-01",27.110001
"1471","2012-11-02",26.42
"1472","2012-11-05",26.58
"1473","2012-11-06",25.73
"1474","2012-11-07",24.75
"1475","2012-11-08",24.82
"1476","2012-11-09",24.809999
"1477","2012-11-12",24.969999
"1478","2012-11-13",24.4
"1479","2012-11-14",22.719999
"1480","2012-11-15",23.540001
"1481","2012-11-16",24.620001
"1482","2012-11-19",25.030001
"1483","2012-11-20",25.450001
"1484","2012-11-21",26.52
"1485","2012-11-23",26.98
"1486","2012-11-26",26.51
"1487","2012-11-27",26.309999
"1488","2012-11-28",26.530001
"1489","2012-11-29",26.799999
"1490","2012-11-30",26.719999
"1491","2012-12-03",27.450001
"1492","2012-12-04",27.48
"1493","2012-12-05",27.290001
"1494","2012-12-06",27.42
"1495","2012-12-07",27.059999
"1496","2012-12-10",27.389999
"1497","2012-12-11",27
"1498","2012-12-12",27.1
"1499","2012-12-13",27.110001
"1500","2012-12-14",27.120001
"1501","2012-12-17",27.129999
"1502","2012-12-18",27.459999
"1503","2012-12-19",27.33
"1504","2012-12-20",27.530001
"1505","2012-12-21",27.290001
"1506","2012-12-24",27.110001
"1507","2012-12-26",26.639999
"1508","2012-12-27",26.809999
"1509","2012-12-28",26.82
"1510","2012-12-31",27.540001
"1511","2013-01-02",27.940001
"1512","2013-01-03",27.83
"1513","2013-01-04",27.35
"1514","2013-01-07",27.379999
"1515","2013-01-08",27.700001
"1516","2013-01-09",25.379999
"1517","2013-01-10",24.51
"1518","2013-01-11",25.01
"1519","2013-01-14",24.879999
"1520","2013-01-15",25.1
"1521","2013-01-16",25.4
"1522","2013-01-17",25.530001
"1523","2013-01-18",25.5
"1524","2013-01-22",25.469999
"1525","2013-01-23",25.120001
"1526","2013-01-24",25.42
"1527","2013-01-25",25.360001
"1528","2013-01-28",25.299999
"1529","2013-01-29",25.360001
"1530","2013-01-30",24.91
"1531","2013-01-31",24.6
"1532","2013-02-01",24.85
"1533","2013-02-04",24.780001
"1534","2013-02-05",25.190001
"1535","2013-02-06",24.959999
"1536","2013-02-07",24.799999
"1537","2013-02-08",24.809999
"1538","2013-02-11",24.780001
"1539","2013-02-12",25.129999
"1540","2013-02-13",24.92
"1541","2013-02-14",24.959999
"1542","2013-02-15",25.5
"1543","2013-02-19",25.719999
"1544","2013-02-20",24.959999
"1545","2013-02-21",24.639999
"1546","2013-02-22",25.110001
"1547","2013-02-25",24.67
"1548","2013-02-26",24.809999
"1549","2013-02-27",24.67
"1550","2013-02-28",24.620001
"1551","2013-03-01",24.65
"1552","2013-03-04",24.450001
"1553","2013-03-05",24.559999
"1554","2013-03-06",24.58
"1555","2013-03-07",22.889999
"1556","2013-03-08",23.459999
"1557","2013-03-11",23.290001
"1558","2013-03-12",23.450001
"1559","2013-03-13",23.58
"1560","2013-03-14",23.809999
"1561","2013-03-15",24.4
"1562","2013-03-18",24.58
"1563","2013-03-19",25.129999
"1564","2013-03-20",25.120001
"1565","2013-03-21",25.190001
"1566","2013-03-22",25.52
"1567","2013-03-25",25.76
"1568","2013-03-26",25.85
"1569","2013-03-27",26.18
"1570","2013-03-28",26.85
"1571","2013-04-01",26.24
"1572","2013-04-02",26.200001
"1573","2013-04-03",24.74
"1574","2013-04-04",24.709999
"1575","2013-04-05",24.4
"1576","2013-04-08",24.280001
"1577","2013-04-09",23.889999
"1578","2013-04-10",24.129999
"1579","2013-04-11",24.299999
"1580","2013-04-12",23.83
"1581","2013-04-15",23.620001
"1582","2013-04-16",23.790001
"1583","2013-04-17",23.610001
"1584","2013-04-18",23.57
"1585","2013-04-19",23.67
"1586","2013-04-22",22.969999
"1587","2013-04-23",23.74
"1588","2013-04-24",24.040001
"1589","2013-04-25",24.73
"1590","2013-04-26",23.9
"1591","2013-04-29",23.73
"1592","2013-04-30",23.860001
"1593","2013-05-01",23.549999
"1594","2013-05-02",23.98
"1595","2013-05-03",24.26
"1596","2013-05-06",24.360001
"1597","2013-05-07",24.129999
"1598","2013-05-08",24.290001
"1599","2013-05-09",25.049999
"1600","2013-05-10",25.129999
"1601","2013-05-13",25.1
"1602","2013-05-14",25.559999
"1603","2013-05-15",25.66
"1604","2013-05-16",25.940001
"1605","2013-05-17",26.41
"1606","2013-05-20",27.209999
"1607","2013-05-21",27.41
"1608","2013-05-22",27.940001
"1609","2013-05-23",28.190001
"1610","2013-05-24",28.209999
"1611","2013-05-28",28.530001
"1612","2013-05-29",28.129999
"1613","2013-05-30",28.360001
"1614","2013-05-31",28.1
"1615","2013-06-03",28.9
"1616","2013-06-04",28.83
"1617","2013-06-05",28.549999
"1618","2013-06-06",29.08
"1619","2013-06-07",29.120001
"1620","2013-06-10",29.27
"1621","2013-06-11",29.32
"1622","2013-06-12",28.9
"1623","2013-06-13",29.09
"1624","2013-06-14",29.73
"1625","2013-06-17",30.16
"1626","2013-06-18",31.370001
"1627","2013-06-19",30.049999
"1628","2013-06-20",29.49
"1629","2013-06-21",29.34
"1630","2013-06-24",29.139999
"1631","2013-06-25",29.43
"1632","2013-06-26",28.879999
"1633","2013-06-27",28.629999
"1634","2013-06-28",27.639999
"1635","2013-07-01",27.99
"1636","2013-07-02",28.040001
"1637","2013-07-03",28.66
"1638","2013-07-05",28.98
"1639","2013-07-08",29.1
"1640","2013-07-09",29.77
"1641","2013-07-10",30.389999
"1642","2013-07-11",30.5
"1643","2013-07-12",29.639999
"1644","2013-07-15",30.190001
"1645","2013-07-16",29.860001
"1646","2013-07-17",29.309999
"1647","2013-07-18",29.6
"1648","2013-07-19",29.969999
"1649","2013-07-22",30.370001
"1650","2013-07-23",30.190001
"1651","2013-07-24",29.299999
"1652","2013-07-25",29.92
"1653","2013-07-26",28.92
"1654","2013-07-29",28.59
"1655","2013-07-30",28.549999
"1656","2013-07-31",28.620001
"1657","2013-08-01",29.43
"1658","2013-08-02",29.809999
"1659","2013-08-05",30.690001
"1660","2013-08-06",30.459999
"1661","2013-08-07",29.469999
"1662","2013-08-08",29.639999
"1663","2013-08-09",31.24
"1664","2013-08-12",30.959999
"1665","2013-08-13",30.950001
"1666","2013-08-14",30.639999
"1667","2013-08-15",29.219999
"1668","2013-08-16",29.15
"1669","2013-08-19",29.200001
"1670","2013-08-20",30.42
"1671","2013-08-21",29.290001
"1672","2013-08-22",29.74
"1673","2013-08-23",28.950001
"1674","2013-08-26",29.030001
"1675","2013-08-27",27.58
"1676","2013-08-28",27.84
"1677","2013-08-29",28.889999
"1678","2013-08-30",27.530001
"1679","2013-09-03",28.48
"1680","2013-09-04",28.91
"1681","2013-09-05",29.049999
"1682","2013-09-06",28.959999
"1683","2013-09-09",28.950001
"1684","2013-09-10",28.99
"1685","2013-09-11",28.02
"1686","2013-09-12",28.450001
"1687","2013-09-13",28.950001
"1688","2013-09-16",29.459999
"1689","2013-09-17",29.99
"1690","2013-09-18",30.190001
"1691","2013-09-19",29.940001
"1692","2013-09-20",30.040001
"1693","2013-09-23",30.690001
"1694","2013-09-24",30.67
"1695","2013-09-25",30.67
"1696","2013-09-26",30.27
"1697","2013-09-27",30.860001
"1698","2013-09-30",31.08
"1699","2013-10-01",31.75
"1700","2013-10-02",32.049999
"1701","2013-10-03",31.93
"1702","2013-10-04",31.219999
"1703","2013-10-07",31.370001
"1704","2013-10-08",31.24
"1705","2013-10-09",31.33
"1706","2013-10-10",31.74
"1707","2013-10-11",31.639999
"1708","2013-10-14",31.809999
"1709","2013-10-15",31.73
"1710","2013-10-16",33.049999
"1711","2013-10-17",33.830002
"1712","2013-10-18",34.66
"1713","2013-10-21",34.16
"1714","2013-10-22",33.91
"1715","2013-10-23",33.68
"1716","2013-10-24",33.580002
"1717","2013-10-25",32.990002
"1718","2013-10-28",32.549999
"1719","2013-10-29",32.740002
"1720","2013-10-30",32.23
"1721","2013-10-31",31.92
"1722","2013-11-01",31.690001
"1723","2013-11-04",32.009998
"1724","2013-11-05",31.74
"1725","2013-11-06",31.75
"1726","2013-11-07",30.040001
"1727","2013-11-08",29.5
"1728","2013-11-11",29.549999
"1729","2013-11-12",31.49
"1730","2013-11-13",31.280001
"1731","2013-11-14",31.1
"1732","2013-11-15",31.17
"1733","2013-11-18",32.02
"1734","2013-11-19",32.27
"1735","2013-11-20",32.830002
"1736","2013-11-21",33.290001
"1737","2013-11-22",32.939999
"1738","2013-11-25",32.599998
"1739","2013-11-26",33.400002
"1740","2013-11-27",34.310001
"1741","2013-11-29",33.759998
"1742","2013-12-02",33.049999
"1743","2013-12-03",33.549999
"1744","2013-12-04",32.810001
"1745","2013-12-05",32.869999
"1746","2013-12-06",32.459999
"1747","2013-12-09",31.66
"1748","2013-12-10",32.18
"1749","2013-12-11",31.66
"1750","2013-12-12",32.860001
"1751","2013-12-13",33.189999
"1752","2013-12-16",34.18
"1753","2013-12-17",34.07
"1754","2013-12-18",34.540001
"1755","2013-12-19",34.32
"1756","2013-12-20",34.759998
"1757","2013-12-23",34.889999
"1758","2013-12-24",35.349998
"1759","2013-12-26",35.189999
"1760","2013-12-27",35.119999
"1761","2013-12-30",35.349998
"1762","2013-12-31",35.259998
"1763","2014-01-02",33.919998
"1764","2014-01-03",34.09
"1765","2014-01-06",33.830002
"1766","2014-01-07",34.669998
"1767","2014-01-08",34.580002
"1768","2014-01-09",35.369999
"1769","2014-01-10",34.650002
"1770","2014-01-13",35.369999
"1771","2014-01-14",35.41
"1772","2014-01-15",36.669998
"1773","2014-01-16",36.459999
"1774","2014-01-17",35.169998
"1775","2014-01-21",35.290001
"1776","2014-01-22",34.509998
"1777","2014-01-23",34.009998
"1778","2014-01-24",33.380001
"1779","2014-01-27",33.110001
"1780","2014-01-28",32.98
"1781","2014-01-29",31.6
"1782","2014-01-30",32.310001
"1783","2014-01-31",31.51
"1784","2014-02-03",30.549999
"1785","2014-02-04",32.130001
"1786","2014-02-05",31.09
"1787","2014-02-06",31.09
"1788","2014-02-07",30.67
"1789","2014-02-10",31.610001
"1790","2014-02-11",31.52
"1791","2014-02-12",31.459999
"1792","2014-02-13",32.09
"1793","2014-02-14",31.82
"1794","2014-02-18",32.82
"1795","2014-02-19",31.42
"1796","2014-02-20",32.669998
"1797","2014-02-21",31.5
"1798","2014-02-24",31.48
"1799","2014-02-25",31.120001
"1800","2014-02-26",32.029999
"1801","2014-02-27",32.950001
"1802","2014-02-28",33.18
"1803","2014-03-03",32.48
"1804","2014-03-04",33.220001
"1805","2014-03-05",32.650002
"1806","2014-03-06",32.060001
"1807","2014-03-07",32.540001
"1808","2014-03-10",32.639999
"1809","2014-03-11",32.580002
"1810","2014-03-12",33.540001
"1811","2014-03-13",32.91
"1812","2014-03-14",32.619999
"1813","2014-03-17",32.889999
"1814","2014-03-18",33.919998
"1815","2014-03-19",34.240002
"1816","2014-03-20",34.349998
"1817","2014-03-21",34.720001
"1818","2014-03-24",34.240002
"1819","2014-03-25",34.580002
"1820","2014-03-26",34.049999
"1821","2014-03-27",33.650002
"1822","2014-03-28",33.790001
"1823","2014-03-31",34.57
"1824","2014-04-01",35.16
"1825","2014-04-02",34.389999
"1826","2014-04-03",34.169998
"1827","2014-04-04",32.93
"1828","2014-04-07",32.560001
"1829","2014-04-08",32.790001
"1830","2014-04-09",33.09
"1831","2014-04-10",32.509998
"1832","2014-04-11",31.17
"1833","2014-04-14",30.99
"1834","2014-04-15",31.24
"1835","2014-04-16",31.790001
"1836","2014-04-17",32.349998
"1837","2014-04-21",32.299999
"1838","2014-04-22",32.41
"1839","2014-04-23",31.870001
"1840","2014-04-24",31.58
"1841","2014-04-25",31.02
"1842","2014-04-28",31.719999
"1843","2014-04-29",31.639999
"1844","2014-04-30",30.85
"1845","2014-05-01",30.549999
"1846","2014-05-02",32.93
"1847","2014-05-05",31.75
"1848","2014-05-06",30.42
"1849","2014-05-07",30.35
"1850","2014-05-08",30.08
"1851","2014-05-09",31.25
"1852","2014-05-12",32.490002
"1853","2014-05-13",31.219999
"1854","2014-05-14",30.709999
"1855","2014-05-15",30.469999
"1856","2014-05-16",30.690001
"1857","2014-05-19",31.299999
"1858","2014-05-20",31.07
"1859","2014-05-21",31.110001
"1860","2014-05-22",31.17
"1861","2014-05-23",32.57
"1862","2014-05-27",33.240002
"1863","2014-05-28",33.389999
"1864","2014-05-29",33.310001
"1865","2014-05-30",33.529999
"1866","2014-06-02",32.060001
"1867","2014-06-03",32.459999
"1868","2014-06-04",32.189999
"1869","2014-06-05",33.439999
"1870","2014-06-06",33.439999
"1871","2014-06-09",33.150002
"1872","2014-06-10",32.900002
"1873","2014-06-11",32.66
"1874","2014-06-12",32.77
"1875","2014-06-13",32.150002
"1876","2014-06-16",32.52
"1877","2014-06-17",32.529999
"1878","2014-06-18",32.639999
"1879","2014-06-19",32.73
"1880","2014-06-20",33.040001
"1881","2014-06-23",32.720001
"1882","2014-06-24",32.720001
"1883","2014-06-25",33.220001
"1884","2014-06-26",33.68
"1885","2014-06-27",34.009998
"1886","2014-06-30",34.189999
"1887","2014-07-01",35.200001
"1888","2014-07-02",35.189999
"1889","2014-07-03",35.290001
"1890","2014-07-07",34.080002
"1891","2014-07-08",34.16
