"","date","APPF"
"972","2019-05-07",95.360001
"973","2019-05-08",97.040001
"974","2019-05-09",96.459999
"975","2019-05-10",95.580002
"976","2019-05-13",92.050003
"977","2019-05-14",92.970001
"978","2019-05-15",93.260002
"979","2019-05-16",95.629997
"980","2019-05-17",96.730003
"981","2019-05-20",95.059998
"982","2019-05-21",96.25
"983","2019-05-22",96.400002
"984","2019-05-23",96.5
"985","2019-05-24",95.059998
"986","2019-05-28",96.809998
"987","2019-05-29",95.809998
"988","2019-05-30",96.540001
"989","2019-05-31",96.400002
"990","2019-06-03",95.400002
"991","2019-06-04",96.290001
"992","2019-06-05",99.120003
"993","2019-06-06",99.860001
"994","2019-06-07",101.959999
"995","2019-06-10",103.050003
"996","2019-06-11",99.760002
"997","2019-06-12",99.220001
"998","2019-06-13",97.889999
"999","2019-06-14",97.559998
"1000","2019-06-17",104.190002
"1001","2019-06-18",105.540001
"1002","2019-06-19",106.690002
"1003","2019-06-20",107.43
"1004","2019-06-21",107.699997
"1005","2019-06-24",101.800003
"1006","2019-06-25",100.190002
"1007","2019-06-26",98.110001
"1008","2019-06-27",100.290001
"1009","2019-06-28",102.269997
"1010","2019-07-01",103.230003
"1011","2019-07-02",102.839996
"1012","2019-07-03",103.18
"1013","2019-07-05",103.080002
"1014","2019-07-08",104.010002
"1015","2019-07-09",105.75
"1016","2019-07-10",106.470001
"1017","2019-07-11",106.459999
"1018","2019-07-12",106.419998
"1019","2019-07-15",106.099998
"1020","2019-07-16",105.190002
"1021","2019-07-17",106.980003
"1022","2019-07-18",107.610001
"1023","2019-07-19",106.739998
"1024","2019-07-22",103.940002
"1025","2019-07-23",103.910004
"1026","2019-07-24",105.139999
"1027","2019-07-25",104.25
"1028","2019-07-26",105.800003
"1029","2019-07-29",103.18
"1030","2019-07-30",97.459999
"1031","2019-07-31",96.550003
"1032","2019-08-01",99.190002
"1033","2019-08-02",98.57
"1034","2019-08-05",94.800003
"1035","2019-08-06",94.400002
"1036","2019-08-07",95.669998
"1037","2019-08-08",96.660004
"1038","2019-08-09",94.830002
"1039","2019-08-12",94.029999
"1040","2019-08-13",96.419998
"1041","2019-08-14",95.769997
"1042","2019-08-15",97.660004
"1043","2019-08-16",98.510002
"1044","2019-08-19",95.800003
"1045","2019-08-20",97.25
"1046","2019-08-21",99.25
"1047","2019-08-22",98.019997
"1048","2019-08-23",95.800003
"1049","2019-08-26",98.220001
"1050","2019-08-27",97.860001
"1051","2019-08-28",99.309998
"1052","2019-08-29",102.029999
"1053","2019-08-30",98.769997
"1054","2019-09-03",98.260002
"1055","2019-09-04",97.849998
"1056","2019-09-05",98.739998
"1057","2019-09-06",97
"1058","2019-09-09",94.959999
"1059","2019-09-10",94.099998
"1060","2019-09-11",96.540001
"1061","2019-09-12",99.690002
"1062","2019-09-13",97.349998
"1063","2019-09-16",98.169998
"1064","2019-09-17",100.050003
"1065","2019-09-18",99.57
"1066","2019-09-19",100.389999
"1067","2019-09-20",96.800003
"1068","2019-09-23",92.900002
"1069","2019-09-24",92.449997
"1070","2019-09-25",94.510002
"1071","2019-09-26",93.709999
"1072","2019-09-27",93.129997
"1073","2019-09-30",95.139999
"1074","2019-10-01",94.660004
"1075","2019-10-02",92.730003
"1076","2019-10-03",94.849998
"1077","2019-10-04",95.940002
"1078","2019-10-07",96.800003
"1079","2019-10-08",93.050003
"1080","2019-10-09",95.550003
"1081","2019-10-10",93.970001
"1082","2019-10-11",95.279999
"1083","2019-10-14",94.349998
"1084","2019-10-15",93.690002
"1085","2019-10-16",92
"1086","2019-10-17",91.529999
"1087","2019-10-18",87.019997
"1088","2019-10-21",88.190002
"1089","2019-10-22",86.459999
"1090","2019-10-23",87.129997
"1091","2019-10-24",90.040001
"1092","2019-10-25",90.800003
"1093","2019-10-28",92.129997
"1094","2019-10-29",94.959999
"1095","2019-10-30",99.720001
"1096","2019-10-31",97.230003
"1097","2019-11-01",98.82
"1098","2019-11-04",95.879997
"1099","2019-11-05",95.620003
"1100","2019-11-06",95.550003
"1101","2019-11-07",95.970001
"1102","2019-11-08",96.349998
"1103","2019-11-11",99.540001
"1104","2019-11-12",102.510002
"1105","2019-11-13",102.779999
"1106","2019-11-14",102.93
"1107","2019-11-15",102.040001
"1108","2019-11-18",102.559998
"1109","2019-11-19",103.290001
"1110","2019-11-20",104.900002
"1111","2019-11-21",106.93
"1112","2019-11-22",107.739998
"1113","2019-11-25",113.309998
"1114","2019-11-26",113.980003
"1115","2019-11-27",115.269997
"1116","2019-11-29",112.919998
"1117","2019-12-02",113.470001
"1118","2019-12-03",114.419998
"1119","2019-12-04",114.540001
"1120","2019-12-05",113.230003
"1121","2019-12-06",113.949997
"1122","2019-12-09",113.099998
"1123","2019-12-10",112.269997
"1124","2019-12-11",110.209999
"1125","2019-12-12",107.18
"1126","2019-12-13",106.589996
"1127","2019-12-16",106.190002
"1128","2019-12-17",107.309998
"1129","2019-12-18",108.099998
"1130","2019-12-19",108.760002
"1131","2019-12-20",109.639999
"1132","2019-12-23",111.059998
"1133","2019-12-24",110.349998
"1134","2019-12-26",110.074997
"1135","2019-12-27",111.089996
"1136","2019-12-30",108.639999
"1137","2019-12-31",109.949997
"1138","2020-01-02",113.489998
"1139","2020-01-03",112.269997
"1140","2020-01-06",112.970001
"1141","2020-01-07",114.169998
"1142","2020-01-08",115.300003
"1143","2020-01-09",118.620003
"1144","2020-01-10",120.050003
"1145","2020-01-13",121.139999
"1146","2020-01-14",121.010002
"1147","2020-01-15",121.93
"1148","2020-01-16",122.849998
"1149","2020-01-17",124.099998
"1150","2020-01-21",123.419998
"1151","2020-01-22",125.389999
"1152","2020-01-23",125.57
"1153","2020-01-24",124.68
"1154","2020-01-27",125.059998
"1155","2020-01-28",127.599998
"1156","2020-01-29",128.610001
"1157","2020-01-30",132.229996
"1158","2020-01-31",131.440002
"1159","2020-02-03",132.460007
"1160","2020-02-04",137.529999
"1161","2020-02-05",133.520004
"1162","2020-02-06",137.100006
"1163","2020-02-07",136.850006
"1164","2020-02-10",136.690002
"1165","2020-02-11",137.699997
"1166","2020-02-12",137.399994
"1167","2020-02-13",137.800003
"1168","2020-02-14",139.990005
"1169","2020-02-18",141.009995
"1170","2020-02-19",144.899994
"1171","2020-02-20",143.059998
"1172","2020-02-21",133.800003
"1173","2020-02-24",128.289993
"1174","2020-02-25",125.040001
"1175","2020-02-26",123.720001
"1176","2020-02-27",118.440002
"1177","2020-02-28",122.970001
"1178","2020-03-02",123.440002
"1179","2020-03-03",119.989998
"1180","2020-03-04",120.019997
"1181","2020-03-05",120.470001
"1182","2020-03-06",117.339996
"1183","2020-03-09",106.540001
"1184","2020-03-10",107.220001
"1185","2020-03-11",98.099998
"1186","2020-03-12",86.010002
"1187","2020-03-13",101.110001
"1188","2020-03-16",84.989998
"1189","2020-03-17",109.940002
"1190","2020-03-18",85.82
"1191","2020-03-19",92.089996
"1192","2020-03-20",87.599998
"1193","2020-03-23",89.849998
"1194","2020-03-24",103.830002
"1195","2020-03-25",101.055
"1196","2020-03-26",106
"1197","2020-03-27",104.959999
"1198","2020-03-30",107.599998
"1199","2020-03-31",110.949997
"1200","2020-04-01",96.82
"1201","2020-04-02",90.220001
"1202","2020-04-03",87.169998
"1203","2020-04-06",91.809998
"1204","2020-04-07",93.470001
"1205","2020-04-08",100.82
"1206","2020-04-09",98.510002
"1207","2020-04-13",95.32
"1208","2020-04-14",100.57
"1209","2020-04-15",104.5
"1210","2020-04-16",101.230003
"1211","2020-04-17",106.870003
"1212","2020-04-20",106
"1213","2020-04-21",99.389999
"1214","2020-04-22",101.150002
"1215","2020-04-23",103.529999
"1216","2020-04-24",104.889999
"1217","2020-04-27",103.019997
"1218","2020-04-28",100.82
"1219","2020-04-29",109.790001
"1220","2020-04-30",109.860001
"1221","2020-05-01",107.800003
"1222","2020-05-04",105.260002
"1223","2020-05-05",111.5
"1224","2020-05-06",117.82
"1225","2020-05-07",124.07
"1226","2020-05-08",125.360001
"1227","2020-05-11",126.889999
"1228","2020-05-12",120.470001
"1229","2020-05-13",118.470001
"1230","2020-05-14",117.739998
"1231","2020-05-15",124.139999
"1232","2020-05-18",132.710007
"1233","2020-05-19",128.740005
"1234","2020-05-20",133.570007
"1235","2020-05-21",136.070007
"1236","2020-05-22",139.610001
"1237","2020-05-26",155.800003
"1238","2020-05-27",150.330002
"1239","2020-05-28",153.699997
"1240","2020-05-29",158.509995
"1241","2020-06-01",162
"1242","2020-06-02",167.949997
"1243","2020-06-03",172.589996
"1244","2020-06-04",170.490005
"1245","2020-06-05",173.100006
"1246","2020-06-08",161.949997
"1247","2020-06-09",162.270004
"1248","2020-06-10",161.559998
"1249","2020-06-11",150.229996
"1250","2020-06-12",154.190002
"1251","2020-06-15",157.589996
"1252","2020-06-16",158.360001
"1253","2020-06-17",157.639999
"1254","2020-06-18",157.520004
"1255","2020-06-19",159.380005
"1256","2020-06-22",163.720001
"1257","2020-06-23",162.889999
"1258","2020-06-24",158.789993
"1259","2020-06-25",161.229996
"1260","2020-06-26",157.839996
"1261","2020-06-29",160.339996
"1262","2020-06-30",162.710007
"1263","2020-07-01",167.449997
"1264","2020-07-02",163.559998
"1265","2020-07-06",166.399994
"1266","2020-07-07",161.190002
"1267","2020-07-08",162.710007
"1268","2020-07-09",161.119995
"1269","2020-07-10",161.279999
"1270","2020-07-13",149.380005
"1271","2020-07-14",149.869995
"1272","2020-07-15",148.929993
"1273","2020-07-16",145.839996
"1274","2020-07-17",148.429993
"1275","2020-07-20",152.770004
"1276","2020-07-21",147.220001
"1277","2020-07-22",147.020004
"1278","2020-07-23",140.960007
"1279","2020-07-24",137.820007
"1280","2020-07-27",141.130005
"1281","2020-07-28",136.119995
"1282","2020-07-29",140.240005
"1283","2020-07-30",139.029999
"1284","2020-07-31",139.220001
"1285","2020-08-03",145.429993
"1286","2020-08-04",155.970001
"1287","2020-08-05",162.919998
"1288","2020-08-06",170.320007
"1289","2020-08-07",158.979996
"1290","2020-08-10",158.779999
"1291","2020-08-11",156.509995
"1292","2020-08-12",160.809998
"1293","2020-08-13",163.179993
"1294","2020-08-14",160.960007
"1295","2020-08-17",165.490005
"1296","2020-08-18",164.729996
"1297","2020-08-19",164.580002
"1298","2020-08-20",168.020004
"1299","2020-08-21",167.149994
"1300","2020-08-24",168.589996
"1301","2020-08-25",169.770004
"1302","2020-08-26",174.729996
"1303","2020-08-27",173.619995
"1304","2020-08-28",173.639999
"1305","2020-08-31",168.029999
"1306","2020-09-01",171.160004
"1307","2020-09-02",168.25
"1308","2020-09-03",154.869995
"1309","2020-09-04",151.699997
"1310","2020-09-08",151
"1311","2020-09-09",151.320007
"1312","2020-09-10",145.830002
"1313","2020-09-11",143.850006
"1314","2020-09-14",146.830002
"1315","2020-09-15",147.619995
"1316","2020-09-16",144.740005
"1317","2020-09-17",144.360001
"1318","2020-09-18",142.380005
"1319","2020-09-21",140.139999
"1320","2020-09-22",142.529999
"1321","2020-09-23",140.009995
"1322","2020-09-24",140.300003
"1323","2020-09-25",142.800003
"1324","2020-09-28",144.070007
"1325","2020-09-29",140.110001
"1326","2020-09-30",141.809998
"1327","2020-10-01",149.259995
"1328","2020-10-02",147.559998
"1329","2020-10-05",154.339996
"1330","2020-10-06",157.050003
"1331","2020-10-07",159.899994
"1332","2020-10-08",161.839996
"1333","2020-10-09",164.309998
"1334","2020-10-12",166
"1335","2020-10-13",168.619995
"1336","2020-10-14",164.259995
"1337","2020-10-15",163.570007
"1338","2020-10-16",162.580002
"1339","2020-10-19",159
"1340","2020-10-20",158.850006
"1341","2020-10-21",157.429993
"1342","2020-10-22",150.190002
"1343","2020-10-23",153
"1344","2020-10-26",154
"1345","2020-10-27",157.509995
"1346","2020-10-28",145.830002
"1347","2020-10-29",146.729996
"1348","2020-10-30",142.869995
"1349","2020-11-02",142.350006
"1350","2020-11-03",151.880005
"1351","2020-11-04",157
"1352","2020-11-05",162.059998
"1353","2020-11-06",163.869995
"1354","2020-11-09",147.300003
"1355","2020-11-10",152.190002
"1356","2020-11-11",149.860001
"1357","2020-11-12",144.914993
"1358","2020-11-13",144.559998
"1359","2020-11-16",145.039993
"1360","2020-11-17",147.720001
"1361","2020-11-18",142.699997
"1362","2020-11-19",149.440002
"1363","2020-11-20",151.080002
"1364","2020-11-23",145.509995
"1365","2020-11-24",144.220001
"1366","2020-11-25",149.399994
"1367","2020-11-27",155.800003
