"","date","ST"
"966","2014-01-09",38.099998
"967","2014-01-10",38.110001
"968","2014-01-13",37.98
"969","2014-01-14",38.200001
"970","2014-01-15",38.490002
"971","2014-01-16",38.52
"972","2014-01-17",38.630001
"973","2014-01-21",38.32
"974","2014-01-22",38.27
"975","2014-01-23",37.540001
"976","2014-01-24",37.009998
"977","2014-01-27",37
"978","2014-01-28",37.419998
"979","2014-01-29",37.259998
"980","2014-01-30",37.59
"981","2014-01-31",37.439999
"982","2014-02-03",36.779999
"983","2014-02-04",39.5
"984","2014-02-05",39.57
"985","2014-02-06",39.610001
"986","2014-02-07",40.130001
"987","2014-02-10",40.169998
"988","2014-02-11",40.48
"989","2014-02-12",40.689999
"990","2014-02-13",40.450001
"991","2014-02-14",40.560001
"992","2014-02-18",40.630001
"993","2014-02-19",40.27
"994","2014-02-20",40.509998
"995","2014-02-21",39.939999
"996","2014-02-24",40.25
"997","2014-02-25",40.080002
"998","2014-02-26",40.5
"999","2014-02-27",40.389999
"1000","2014-02-28",40.639999
"1001","2014-03-03",40.139999
"1002","2014-03-04",40.48
"1003","2014-03-05",40.720001
"1004","2014-03-06",40.799999
"1005","2014-03-07",41.23
"1006","2014-03-10",41.259998
"1007","2014-03-11",41.16
"1008","2014-03-12",41.060001
"1009","2014-03-13",40.650002
"1010","2014-03-14",40.759998
"1011","2014-03-17",41.709999
"1012","2014-03-18",42.189999
"1013","2014-03-19",41.700001
"1014","2014-03-20",42.16
"1015","2014-03-21",42.700001
"1016","2014-03-24",42.450001
"1017","2014-03-25",42.740002
"1018","2014-03-26",42.900002
"1019","2014-03-27",42.209999
"1020","2014-03-28",42.529999
"1021","2014-03-31",42.639999
"1022","2014-04-01",43.16
"1023","2014-04-02",43.619999
"1024","2014-04-03",43.73
"1025","2014-04-04",43.029999
"1026","2014-04-07",42.490002
"1027","2014-04-08",43.040001
"1028","2014-04-09",43.669998
"1029","2014-04-10",43.400002
"1030","2014-04-11",43.279999
"1031","2014-04-14",43.68
"1032","2014-04-15",43.889999
"1033","2014-04-16",44.5
"1034","2014-04-17",44.75
"1035","2014-04-21",44.77
"1036","2014-04-22",44.700001
"1037","2014-04-23",44.529999
"1038","2014-04-24",44.290001
"1039","2014-04-25",43.25
"1040","2014-04-28",43.610001
"1041","2014-04-29",42.52
"1042","2014-04-30",42.470001
"1043","2014-05-01",42.959999
"1044","2014-05-02",42.830002
"1045","2014-05-05",42.27
"1046","2014-05-06",41.59
"1047","2014-05-07",41.91
"1048","2014-05-08",41.77
"1049","2014-05-09",41.700001
"1050","2014-05-12",42.880001
"1051","2014-05-13",43.189999
"1052","2014-05-14",42.75
"1053","2014-05-15",42.630001
"1054","2014-05-16",43.220001
"1055","2014-05-19",43.490002
"1056","2014-05-20",42.889999
"1057","2014-05-21",42.810001
"1058","2014-05-22",42.470001
"1059","2014-05-23",42.799999
"1060","2014-05-27",43
"1061","2014-05-28",43.110001
"1062","2014-05-29",43.09
"1063","2014-05-30",42.889999
"1064","2014-06-02",43.529999
"1065","2014-06-03",43.509998
"1066","2014-06-04",43.599998
"1067","2014-06-05",44.299999
"1068","2014-06-06",44.200001
"1069","2014-06-09",44.099998
"1070","2014-06-10",44.25
"1071","2014-06-11",44.48
"1072","2014-06-12",43.919998
"1073","2014-06-13",43.860001
"1074","2014-06-16",43.939999
"1075","2014-06-17",44.689999
"1076","2014-06-18",44.560001
"1077","2014-06-19",45.34
"1078","2014-06-20",45.740002
"1079","2014-06-23",45.82
"1080","2014-06-24",45.77
"1081","2014-06-25",45.73
"1082","2014-06-26",45.939999
"1083","2014-06-27",46.439999
"1084","2014-06-30",46.779999
"1085","2014-07-01",47.009998
"1086","2014-07-02",46.740002
"1087","2014-07-03",47.389999
"1088","2014-07-07",48.299999
"1089","2014-07-08",48.209999
"1090","2014-07-09",48.25
"1091","2014-07-10",47.919998
"1092","2014-07-11",47.799999
"1093","2014-07-14",48.189999
"1094","2014-07-15",48.220001
"1095","2014-07-16",48
"1096","2014-07-17",47.630001
"1097","2014-07-18",48.330002
"1098","2014-07-21",48.189999
"1099","2014-07-22",48.669998
"1100","2014-07-23",47.790001
"1101","2014-07-24",47.57
"1102","2014-07-25",47.41
"1103","2014-07-28",46.93
"1104","2014-07-29",46.450001
"1105","2014-07-30",46.849998
"1106","2014-07-31",46.240002
"1107","2014-08-01",45.900002
"1108","2014-08-04",46.240002
"1109","2014-08-05",45.689999
"1110","2014-08-06",45.470001
"1111","2014-08-07",45.150002
"1112","2014-08-08",45.450001
"1113","2014-08-11",45.490002
"1114","2014-08-12",45.52
"1115","2014-08-13",45.84
"1116","2014-08-14",46.310001
"1117","2014-08-15",46.169998
"1118","2014-08-18",48.84
"1119","2014-08-19",49.220001
"1120","2014-08-20",49.630001
"1121","2014-08-21",49.759998
"1122","2014-08-22",49.639999
"1123","2014-08-25",49.389999
"1124","2014-08-26",49.549999
"1125","2014-08-27",49.75
"1126","2014-08-28",49.139999
"1127","2014-08-29",49.169998
"1128","2014-09-02",49
"1129","2014-09-03",48.48
"1130","2014-09-04",48.09
"1131","2014-09-05",47.240002
"1132","2014-09-08",47.59
"1133","2014-09-09",47.509998
"1134","2014-09-10",47.669998
"1135","2014-09-11",48.060001
"1136","2014-09-12",47.720001
"1137","2014-09-15",47.41
"1138","2014-09-16",47.57
"1139","2014-09-17",47.16
"1140","2014-09-18",46.669998
"1141","2014-09-19",46.490002
"1142","2014-09-22",46.41
"1143","2014-09-23",45.860001
"1144","2014-09-24",46.610001
"1145","2014-09-25",46.139999
"1146","2014-09-26",46.43
"1147","2014-09-29",45.959999
"1148","2014-09-30",44.529999
"1149","2014-10-01",44.5
"1150","2014-10-02",44.59
"1151","2014-10-03",45.110001
"1152","2014-10-06",45.09
"1153","2014-10-07",44.080002
"1154","2014-10-08",44.830002
"1155","2014-10-09",43.720001
"1156","2014-10-10",42.630001
"1157","2014-10-13",41.669998
"1158","2014-10-14",42.869999
"1159","2014-10-15",43.209999
"1160","2014-10-16",43.200001
"1161","2014-10-17",43.709999
"1162","2014-10-20",43.990002
"1163","2014-10-21",45.57
"1164","2014-10-22",45.169998
"1165","2014-10-23",45.82
"1166","2014-10-24",46.330002
"1167","2014-10-27",45.970001
"1168","2014-10-28",48.009998
"1169","2014-10-29",47.189999
"1170","2014-10-30",47.59
"1171","2014-10-31",48.810001
"1172","2014-11-03",48.290001
"1173","2014-11-04",47.790001
"1174","2014-11-05",48.16
"1175","2014-11-06",48.650002
"1176","2014-11-07",48.810001
"1177","2014-11-10",49.27
"1178","2014-11-11",49.130001
"1179","2014-11-12",48.830002
"1180","2014-11-13",48.27
"1181","2014-11-14",47.950001
"1182","2014-11-17",47.700001
"1183","2014-11-18",47.900002
"1184","2014-11-19",47.990002
"1185","2014-11-20",48.52
"1186","2014-11-21",49.650002
"1187","2014-11-24",49.830002
"1188","2014-11-25",50.049999
"1189","2014-11-26",49.950001
"1190","2014-11-28",49.57
"1191","2014-12-01",49.610001
"1192","2014-12-02",50.150002
"1193","2014-12-03",51.639999
"1194","2014-12-04",51.720001
"1195","2014-12-05",52.119999
"1196","2014-12-08",51.990002
"1197","2014-12-09",52.990002
"1198","2014-12-10",52.099998
"1199","2014-12-11",52.02
"1200","2014-12-12",51.16
"1201","2014-12-15",50.970001
"1202","2014-12-16",50.380001
"1203","2014-12-17",51
"1204","2014-12-18",52.23
"1205","2014-12-19",52.549999
"1206","2014-12-22",53.290001
"1207","2014-12-23",53.540001
"1208","2014-12-24",53.700001
"1209","2014-12-26",53.459999
"1210","2014-12-29",53.400002
"1211","2014-12-30",52.779999
"1212","2014-12-31",52.41
"1213","2015-01-02",52.259998
"1214","2015-01-05",51.139999
"1215","2015-01-06",50.52
"1216","2015-01-07",50.259998
"1217","2015-01-08",51.200001
"1218","2015-01-09",50.25
"1219","2015-01-12",49.490002
"1220","2015-01-13",50.599998
"1221","2015-01-14",49.470001
"1222","2015-01-15",48.98
"1223","2015-01-16",49.25
"1224","2015-01-20",49.66
"1225","2015-01-21",50.25
"1226","2015-01-22",51.02
"1227","2015-01-23",50.310001
"1228","2015-01-26",50.450001
"1229","2015-01-27",50.119999
"1230","2015-01-28",50.07
"1231","2015-01-29",49.919998
"1232","2015-01-30",49.32
"1233","2015-02-02",50.75
"1234","2015-02-03",51.459999
"1235","2015-02-04",50.549999
"1236","2015-02-05",51.93
"1237","2015-02-06",51.66
"1238","2015-02-09",52.580002
"1239","2015-02-10",52.990002
"1240","2015-02-11",52.299999
"1241","2015-02-12",52.490002
"1242","2015-02-13",52.5
"1243","2015-02-17",51.880001
"1244","2015-02-18",52.799999
"1245","2015-02-19",52.68
"1246","2015-02-20",53.389999
"1247","2015-02-23",55.099998
"1248","2015-02-24",55.299999
"1249","2015-02-25",54.220001
"1250","2015-02-26",53.650002
"1251","2015-02-27",53.740002
"1252","2015-03-02",56.220001
"1253","2015-03-03",55.779999
"1254","2015-03-04",56.029999
"1255","2015-03-05",56.98
"1256","2015-03-06",55.990002
"1257","2015-03-09",55.25
"1258","2015-03-10",54.52
"1259","2015-03-11",54.810001
"1260","2015-03-12",55.849998
"1261","2015-03-13",55.52
"1262","2015-03-16",56.110001
"1263","2015-03-17",56.040001
"1264","2015-03-18",57.110001
"1265","2015-03-19",56.91
"1266","2015-03-20",57.450001
"1267","2015-03-23",57.740002
"1268","2015-03-24",57.470001
"1269","2015-03-25",56.130001
"1270","2015-03-26",56.720001
"1271","2015-03-27",56.700001
"1272","2015-03-30",57.470001
"1273","2015-03-31",57.450001
"1274","2015-04-01",56.939999
"1275","2015-04-02",57.68
"1276","2015-04-06",58.009998
"1277","2015-04-07",57.84
"1278","2015-04-08",58.130001
"1279","2015-04-09",58.66
"1280","2015-04-10",58.48
"1281","2015-04-13",57.639999
"1282","2015-04-14",57.880001
"1283","2015-04-15",58.310001
"1284","2015-04-16",58.119999
"1285","2015-04-17",58.150002
"1286","2015-04-20",57.650002
"1287","2015-04-21",58.060001
"1288","2015-04-22",58.27
"1289","2015-04-23",58.290001
"1290","2015-04-24",58
"1291","2015-04-27",58.540001
"1292","2015-04-28",57.049999
"1293","2015-04-29",56.599998
"1294","2015-04-30",55.209999
"1295","2015-05-01",55.259998
"1296","2015-05-04",55.43
"1297","2015-05-05",54.5
"1298","2015-05-06",54.419998
"1299","2015-05-07",54.91
"1300","2015-05-08",56.509998
"1301","2015-05-11",56.34
"1302","2015-05-12",55.400002
"1303","2015-05-13",55.299999
"1304","2015-05-14",55.560001
"1305","2015-05-15",55.5
"1306","2015-05-18",55.209999
"1307","2015-05-19",55.060001
"1308","2015-05-20",54.740002
"1309","2015-05-21",54.990002
"1310","2015-05-22",55.52
"1311","2015-05-26",55.169998
"1312","2015-05-27",55.389999
"1313","2015-05-28",55.66
"1314","2015-05-29",55.09
"1315","2015-06-01",55.27
"1316","2015-06-02",55.43
"1317","2015-06-03",56.299999
"1318","2015-06-04",55.650002
"1319","2015-06-05",55.93
"1320","2015-06-08",55.48
"1321","2015-06-09",55.130001
"1322","2015-06-10",55.470001
"1323","2015-06-11",55.5
"1324","2015-06-12",55.09
"1325","2015-06-15",54.279999
"1326","2015-06-16",54.48
"1327","2015-06-17",54.599998
"1328","2015-06-18",55.049999
"1329","2015-06-19",55.060001
"1330","2015-06-22",55.349998
"1331","2015-06-23",55.110001
"1332","2015-06-24",54.389999
"1333","2015-06-25",54.110001
"1334","2015-06-26",53.759998
"1335","2015-06-29",52.560001
"1336","2015-06-30",52.740002
"1337","2015-07-01",52.790001
"1338","2015-07-02",52.880001
"1339","2015-07-06",52.369999
"1340","2015-07-07",51.619999
"1341","2015-07-08",49.360001
"1342","2015-07-09",50.32
"1343","2015-07-10",50.450001
"1344","2015-07-13",51.27
"1345","2015-07-14",51.220001
"1346","2015-07-15",51.509998
"1347","2015-07-16",50.970001
"1348","2015-07-17",50.639999
"1349","2015-07-20",50.810001
"1350","2015-07-21",50.98
"1351","2015-07-22",49.880001
"1352","2015-07-23",50.27
"1353","2015-07-24",49.700001
"1354","2015-07-27",49.450001
"1355","2015-07-28",48.599998
"1356","2015-07-29",49.099998
"1357","2015-07-30",51.240002
"1358","2015-07-31",51.32
"1359","2015-08-03",51.09
"1360","2015-08-04",51.169998
"1361","2015-08-05",52.27
"1362","2015-08-06",51.099998
"1363","2015-08-07",50.279999
"1364","2015-08-10",51.790001
"1365","2015-08-11",50.459999
"1366","2015-08-12",49.849998
"1367","2015-08-13",49.66
"1368","2015-08-14",49.790001
"1369","2015-08-17",50.299999
"1370","2015-08-18",49.77
"1371","2015-08-19",49.330002
"1372","2015-08-20",47.84
"1373","2015-08-21",46.419998
"1374","2015-08-24",45.110001
"1375","2015-08-25",44.709999
"1376","2015-08-26",46.279999
"1377","2015-08-27",47.689999
"1378","2015-08-28",48.07
"1379","2015-08-31",47.400002
"1380","2015-09-01",45.700001
"1381","2015-09-02",46.200001
"1382","2015-09-03",46.259998
"1383","2015-09-04",45.380001
"1384","2015-09-08",46.380001
"1385","2015-09-09",46.23
"1386","2015-09-10",45.349998
"1387","2015-09-11",45.349998
"1388","2015-09-14",44.880001
"1389","2015-09-15",44.959999
"1390","2015-09-16",46.400002
"1391","2015-09-17",46.630001
"1392","2015-09-18",46.200001
"1393","2015-09-21",45.349998
"1394","2015-09-22",43.98
"1395","2015-09-23",43.490002
"1396","2015-09-24",43.009998
"1397","2015-09-25",43.580002
"1398","2015-09-28",42.75
"1399","2015-09-29",43.349998
"1400","2015-09-30",44.34
"1401","2015-10-01",43.439999
"1402","2015-10-02",44.150002
"1403","2015-10-05",45.139999
"1404","2015-10-06",45.59
"1405","2015-10-07",46.380001
"1406","2015-10-08",45.310001
"1407","2015-10-09",45.98
"1408","2015-10-12",46.349998
"1409","2015-10-13",46.380001
"1410","2015-10-14",46.049999
"1411","2015-10-15",47.41
"1412","2015-10-16",47.029999
"1413","2015-10-19",47.080002
"1414","2015-10-20",46.970001
"1415","2015-10-21",45.919998
"1416","2015-10-22",47.919998
"1417","2015-10-23",48.02
"1418","2015-10-26",48.5
"1419","2015-10-27",47.790001
"1420","2015-10-28",49.509998
"1421","2015-10-29",48.779999
"1422","2015-10-30",48.09
"1423","2015-11-02",48.82
"1424","2015-11-03",49.369999
"1425","2015-11-04",48.939999
"1426","2015-11-05",48.68
"1427","2015-11-06",48.310001
"1428","2015-11-09",47.830002
"1429","2015-11-10",46.950001
"1430","2015-11-11",47.139999
"1431","2015-11-12",45.07
"1432","2015-11-13",43.200001
"1433","2015-11-16",44.080002
"1434","2015-11-17",43.849998
"1435","2015-11-18",44.98
"1436","2015-11-19",45
"1437","2015-11-20",45.75
"1438","2015-11-23",45.889999
"1439","2015-11-24",45.84
"1440","2015-11-25",46.07
"1441","2015-11-27",46.509998
"1442","2015-11-30",45.810001
"1443","2015-12-01",45.939999
"1444","2015-12-02",45.439999
"1445","2015-12-03",44.68
"1446","2015-12-04",45.470001
"1447","2015-12-07",45.52
"1448","2015-12-08",44.290001
"1449","2015-12-09",44.34
"1450","2015-12-10",44.169998
"1451","2015-12-11",43.68
"1452","2015-12-14",43.57
"1453","2015-12-15",43.970001
"1454","2015-12-16",44.84
"1455","2015-12-17",44.66
"1456","2015-12-18",43.139999
"1457","2015-12-21",43.849998
"1458","2015-12-22",44.5
"1459","2015-12-23",45.82
"1460","2015-12-24",45.619999
"1461","2015-12-28",45.880001
"1462","2015-12-29",46.009998
"1463","2015-12-30",45.919998
"1464","2015-12-31",46.060001
"1465","2016-01-04",45.150002
"1466","2016-01-05",44.889999
"1467","2016-01-06",42.939999
"1468","2016-01-07",40.259998
"1469","2016-01-08",39.98
"1470","2016-01-11",39.400002
"1471","2016-01-12",39.639999
"1472","2016-01-13",37.389999
"1473","2016-01-14",36.740002
"1474","2016-01-15",35.34
"1475","2016-01-19",34.900002
"1476","2016-01-20",37.029999
"1477","2016-01-21",36.25
"1478","2016-01-22",37.09
"1479","2016-01-25",36.009998
"1480","2016-01-26",36.610001
"1481","2016-01-27",36.380001
"1482","2016-01-28",35.779999
"1483","2016-01-29",36.700001
"1484","2016-02-01",37.759998
"1485","2016-02-02",34.73
"1486","2016-02-03",33.490002
"1487","2016-02-04",33.450001
"1488","2016-02-05",33.360001
"1489","2016-02-08",32.220001
"1490","2016-02-09",31.370001
"1491","2016-02-10",31.379999
"1492","2016-02-11",30.33
"1493","2016-02-12",31.950001
"1494","2016-02-16",33.029999
"1495","2016-02-17",34.049999
"1496","2016-02-18",34.91
"1497","2016-02-19",34.599998
"1498","2016-02-22",35.740002
"1499","2016-02-23",34.34
"1500","2016-02-24",34.07
"1501","2016-02-25",34.369999
"1502","2016-02-26",34.900002
"1503","2016-02-29",34.110001
"1504","2016-03-01",35.349998
"1505","2016-03-02",35.400002
"1506","2016-03-03",36.279999
"1507","2016-03-04",36.389999
"1508","2016-03-07",36.220001
"1509","2016-03-08",35.299999
"1510","2016-03-09",34.900002
"1511","2016-03-10",34.380001
"1512","2016-03-11",35.619999
"1513","2016-03-14",35.93
"1514","2016-03-15",35.720001
"1515","2016-03-16",36.360001
"1516","2016-03-17",37.119999
"1517","2016-03-18",38.369999
"1518","2016-03-21",37.799999
"1519","2016-03-22",37.689999
"1520","2016-03-23",37.599998
"1521","2016-03-24",37.77
"1522","2016-03-28",37.169998
"1523","2016-03-29",38.82
"1524","2016-03-30",38.91
"1525","2016-03-31",38.84
"1526","2016-04-01",38.959999
"1527","2016-04-04",38.150002
"1528","2016-04-05",36.98
"1529","2016-04-06",37.490002
"1530","2016-04-07",37.32
"1531","2016-04-08",37.75
"1532","2016-04-11",37.369999
"1533","2016-04-12",37.720001
"1534","2016-04-13",38.790001
"1535","2016-04-14",39.119999
"1536","2016-04-15",38.799999
"1537","2016-04-18",39
"1538","2016-04-19",38.720001
"1539","2016-04-20",38.380001
"1540","2016-04-21",38.290001
"1541","2016-04-22",38.220001
"1542","2016-04-25",37.82
"1543","2016-04-26",39.330002
"1544","2016-04-27",39.049999
"1545","2016-04-28",37.970001
"1546","2016-04-29",37.669998
"1547","2016-05-02",37.669998
"1548","2016-05-03",36.52
"1549","2016-05-04",35.849998
"1550","2016-05-05",35.700001
"1551","2016-05-06",35.419998
"1552","2016-05-09",34.610001
"1553","2016-05-10",35.380001
"1554","2016-05-11",34.759998
"1555","2016-05-12",34.110001
"1556","2016-05-13",33.43
"1557","2016-05-16",33.799999
"1558","2016-05-17",34
"1559","2016-05-18",34.509998
"1560","2016-05-19",34.310001
"1561","2016-05-20",34.860001
"1562","2016-05-23",35.57
"1563","2016-05-24",36.709999
"1564","2016-05-25",36.880001
"1565","2016-05-26",36.790001
"1566","2016-05-27",36.91
"1567","2016-05-31",36.98
"1568","2016-06-01",37.049999
"1569","2016-06-02",37.200001
"1570","2016-06-03",37.080002
"1571","2016-06-06",37.619999
"1572","2016-06-07",37.509998
"1573","2016-06-08",37.130001
"1574","2016-06-09",36.630001
"1575","2016-06-10",35.98
"1576","2016-06-13",35.529999
"1577","2016-06-14",35.529999
"1578","2016-06-15",35.869999
"1579","2016-06-16",35.869999
"1580","2016-06-17",35.970001
"1581","2016-06-20",36.619999
"1582","2016-06-21",36.52
"1583","2016-06-22",36.509998
"1584","2016-06-23",37.16
"1585","2016-06-24",34.41
"1586","2016-06-27",32.07
"1587","2016-06-28",33.310001
"1588","2016-06-29",34.16
"1589","2016-06-30",34.889999
"1590","2016-07-01",35.349998
"1591","2016-07-05",34.5
"1592","2016-07-06",35.099998
"1593","2016-07-07",35.48
"1594","2016-07-08",36.919998
"1595","2016-07-11",36.41
"1596","2016-07-12",36.490002
"1597","2016-07-13",35.959999
"1598","2016-07-14",35.82
"1599","2016-07-15",35.990002
"1600","2016-07-18",36.139999
"1601","2016-07-19",36.25
"1602","2016-07-20",37.240002
"1603","2016-07-21",37.43
"1604","2016-07-22",37.75
"1605","2016-07-25",38.080002
"1606","2016-07-26",39.900002
"1607","2016-07-27",39.560001
"1608","2016-07-28",38.040001
"1609","2016-07-29",37.919998
"1610","2016-08-01",37.48
"1611","2016-08-02",36.200001
"1612","2016-08-03",36.720001
"1613","2016-08-04",37.509998
"1614","2016-08-05",37.939999
"1615","2016-08-08",38.07
"1616","2016-08-09",38.049999
"1617","2016-08-10",38.02
"1618","2016-08-11",38.310001
"1619","2016-08-12",38.41
"1620","2016-08-15",38.860001
"1621","2016-08-16",38.18
"1622","2016-08-17",38.080002
"1623","2016-08-18",38.790001
"1624","2016-08-19",38.889999
"1625","2016-08-22",38.700001
"1626","2016-08-23",38.919998
"1627","2016-08-24",38.59
"1628","2016-08-25",38.669998
"1629","2016-08-26",38.490002
"1630","2016-08-29",38.360001
"1631","2016-08-30",38.32
"1632","2016-08-31",38.080002
"1633","2016-09-01",38.32
"1634","2016-09-02",38.290001
"1635","2016-09-06",37.73
"1636","2016-09-07",38.540001
"1637","2016-09-08",38.84
"1638","2016-09-09",37.889999
"1639","2016-09-12",38.41
"1640","2016-09-13",38.049999
"1641","2016-09-14",37.84
"1642","2016-09-15",38.419998
"1643","2016-09-16",38.18
"1644","2016-09-19",38.470001
"1645","2016-09-20",37.869999
"1646","2016-09-21",38.110001
"1647","2016-09-22",38.919998
"1648","2016-09-23",38.880001
"1649","2016-09-26",37.799999
"1650","2016-09-27",38
"1651","2016-09-28",38.27
"1652","2016-09-29",37.869999
"1653","2016-09-30",38.779999
"1654","2016-10-03",38.830002
"1655","2016-10-04",38.700001
"1656","2016-10-05",39.200001
"1657","2016-10-06",40.25
"1658","2016-10-07",39.490002
"1659","2016-10-10",39.189999
"1660","2016-10-11",38
"1661","2016-10-12",37.919998
"1662","2016-10-13",37.990002
"1663","2016-10-14",37.580002
"1664","2016-10-17",37.610001
"1665","2016-10-18",37.18
"1666","2016-10-19",37.02
"1667","2016-10-20",37.209999
"1668","2016-10-21",37.259998
"1669","2016-10-24",37.669998
"1670","2016-10-25",37.43
"1671","2016-10-26",37.34
"1672","2016-10-27",37.029999
"1673","2016-10-28",36
"1674","2016-10-31",35.73
"1675","2016-11-01",36.330002
"1676","2016-11-02",35.709999
"1677","2016-11-03",35.490002
"1678","2016-11-04",35.810001
"1679","2016-11-07",36.52
"1680","2016-11-08",36.16
"1681","2016-11-09",35.48
"1682","2016-11-10",36.599998
"1683","2016-11-11",36.669998
"1684","2016-11-14",37.16
"1685","2016-11-15",37.389999
"1686","2016-11-16",36.669998
"1687","2016-11-17",36.630001
"1688","2016-11-18",36.68
"1689","2016-11-21",36.549999
"1690","2016-11-22",37.75
"1691","2016-11-23",38.09
"1692","2016-11-25",38.389999
"1693","2016-11-28",37.41
"1694","2016-11-29",36.990002
"1695","2016-11-30",37.369999
"1696","2016-12-01",37.220001
"1697","2016-12-02",37.560001
"1698","2016-12-05",38
"1699","2016-12-06",38.720001
"1700","2016-12-07",39.959999
"1701","2016-12-08",40.189999
"1702","2016-12-09",40.02
"1703","2016-12-12",39.650002
"1704","2016-12-13",40.43
"1705","2016-12-14",39.689999
"1706","2016-12-15",40.139999
"1707","2016-12-16",40.040001
"1708","2016-12-19",40.540001
"1709","2016-12-20",41.139999
"1710","2016-12-21",40.939999
"1711","2016-12-22",40.150002
"1712","2016-12-23",40.040001
"1713","2016-12-27",40.209999
"1714","2016-12-28",39.369999
"1715","2016-12-29",39.049999
"1716","2016-12-30",38.950001
"1717","2017-01-03",39.779999
"1718","2017-01-04",40.209999
"1719","2017-01-05",40.189999
"1720","2017-01-06",39.869999
"1721","2017-01-09",40.790001
"1722","2017-01-10",41.43
"1723","2017-01-11",41.700001
"1724","2017-01-12",41.150002
"1725","2017-01-13",41.549999
"1726","2017-01-17",41.509998
"1727","2017-01-18",41.200001
"1728","2017-01-19",41.060001
"1729","2017-01-20",41.209999
"1730","2017-01-23",41.16
"1731","2017-01-24",41.810001
"1732","2017-01-25",42.759998
"1733","2017-01-26",42.73
"1734","2017-01-27",42.77
"1735","2017-01-30",42.299999
"1736","2017-01-31",41.950001
"1737","2017-02-01",42.41
"1738","2017-02-02",42.689999
"1739","2017-02-03",41.639999
"1740","2017-02-06",40.630001
"1741","2017-02-07",40.990002
"1742","2017-02-08",41.610001
"1743","2017-02-09",41.610001
"1744","2017-02-10",41.779999
"1745","2017-02-13",42.110001
"1746","2017-02-14",42.009998
"1747","2017-02-15",41.77
"1748","2017-02-16",41.470001
"1749","2017-02-17",41.540001
"1750","2017-02-21",42.27
"1751","2017-02-22",41.900002
"1752","2017-02-23",41.139999
"1753","2017-02-24",41.279999
"1754","2017-02-27",41.380001
"1755","2017-02-28",41.049999
"1756","2017-03-01",41.950001
"1757","2017-03-02",41.200001
"1758","2017-03-03",41.57
"1759","2017-03-06",40.790001
"1760","2017-03-07",40.580002
"1761","2017-03-08",40.939999
"1762","2017-03-09",41.119999
"1763","2017-03-10",41.82
"1764","2017-03-13",42.799999
"1765","2017-03-14",43.150002
"1766","2017-03-15",44.419998
"1767","2017-03-16",44.459999
"1768","2017-03-17",44
"1769","2017-03-20",43.720001
"1770","2017-03-21",42.599998
"1771","2017-03-22",42.849998
"1772","2017-03-23",42.380001
"1773","2017-03-24",42.209999
"1774","2017-03-27",42.779999
"1775","2017-03-28",43.049999
"1776","2017-03-29",43.450001
"1777","2017-03-30",44.060001
"1778","2017-03-31",43.669998
"1779","2017-04-03",42.700001
"1780","2017-04-04",41.369999
"1781","2017-04-05",40.91
"1782","2017-04-06",41.200001
"1783","2017-04-07",40.77
"1784","2017-04-10",40.720001
"1785","2017-04-11",40.869999
"1786","2017-04-12",40.279999
"1787","2017-04-13",39.540001
"1788","2017-04-17",40.43
"1789","2017-04-18",40.32
"1790","2017-04-19",40.869999
"1791","2017-04-20",41.669998
"1792","2017-04-21",41.049999
"1793","2017-04-24",42.759998
"1794","2017-04-25",41.139999
"1795","2017-04-26",40.639999
"1796","2017-04-27",41.169998
"1797","2017-04-28",41.18
"1798","2017-05-01",41.07
"1799","2017-05-02",39.689999
"1800","2017-05-03",39.740002
"1801","2017-05-04",39.509998
"1802","2017-05-05",39.689999
"1803","2017-05-08",39.91
"1804","2017-05-09",40.349998
"1805","2017-05-10",39.349998
"1806","2017-05-11",39.810001
"1807","2017-05-12",39.540001
"1808","2017-05-15",39.740002
"1809","2017-05-16",40.669998
"1810","2017-05-17",39.240002
"1811","2017-05-18",39.330002
"1812","2017-05-19",40.029999
"1813","2017-05-22",40.57
"1814","2017-05-23",40.639999
"1815","2017-05-24",40.900002
"1816","2017-05-25",41.060001
"1817","2017-05-26",40.5
"1818","2017-05-30",40.66
"1819","2017-05-31",40.43
"1820","2017-06-01",41.099998
"1821","2017-06-02",40.700001
"1822","2017-06-05",41.490002
"1823","2017-06-06",42.130001
"1824","2017-06-07",43.259998
"1825","2017-06-08",42.77
"1826","2017-06-09",42.18
"1827","2017-06-12",42.330002
"1828","2017-06-13",42.639999
"1829","2017-06-14",42.59
"1830","2017-06-15",42.880001
"1831","2017-06-16",42.119999
"1832","2017-06-19",42.700001
"1833","2017-06-20",42.150002
"1834","2017-06-21",42.599998
"1835","2017-06-22",41.32
"1836","2017-06-23",41.080002
"1837","2017-06-26",41.709999
"1838","2017-06-27",41.549999
"1839","2017-06-28",42.470001
"1840","2017-06-29",42.380001
"1841","2017-06-30",42.720001
"1842","2017-07-03",43.52
"1843","2017-07-05",43.490002
"1844","2017-07-06",42.970001
"1845","2017-07-07",44
"1846","2017-07-10",44.119999
"1847","2017-07-11",44.389999
"1848","2017-07-12",44.610001
"1849","2017-07-13",44.720001
"1850","2017-07-14",45.029999
"1851","2017-07-17",45
"1852","2017-07-18",45.110001
"1853","2017-07-19",45.02
"1854","2017-07-20",44.66
"1855","2017-07-21",44.369999
"1856","2017-07-24",45.049999
"1857","2017-07-25",46.700001
"1858","2017-07-26",45.810001
"1859","2017-07-27",45.02
