"","date","DL"
"1933","2016-04-04",14.64
"1934","2016-04-05",14.74
"1935","2016-04-06",14.66
"1936","2016-04-07",14.7
"1937","2016-04-08",14.98
"1938","2016-04-11",15.2
"1939","2016-04-12",14.96
"1940","2016-04-13",14.98
"1941","2016-04-14",14.93
"1942","2016-04-15",14.19
"1943","2016-04-18",14.18
"1944","2016-04-19",14.58
"1945","2016-04-20",14.15
"1946","2016-04-21",13.75
"1947","2016-04-22",13.39
"1948","2016-04-25",13.35
"1949","2016-04-26",13.83
"1950","2016-04-27",13.7
"1951","2016-04-28",13.72
"1952","2016-04-29",13.51
"1953","2016-05-02",13.86
"1954","2016-05-03",13.75
"1955","2016-05-04",13.86
"1956","2016-05-05",13.93
"1957","2016-05-06",14.02
"1958","2016-05-09",13.78
"1959","2016-05-10",13.88
"1960","2016-05-11",13.78
"1961","2016-05-12",13.77
"1962","2016-05-13",13.75
"1963","2016-05-16",13.78
"1964","2016-05-17",13.83
"1965","2016-05-18",13.77
"1966","2016-05-19",13.79
"1967","2016-05-20",13.79
"1968","2016-05-23",13.77
"1969","2016-05-24",13.44
"1970","2016-05-25",11.33
"1971","2016-05-26",10.74
"1972","2016-05-27",10.31
"1973","2016-05-31",10.75
"1974","2016-06-01",10.42
"1975","2016-06-02",10.35
"1976","2016-06-03",10.2
"1977","2016-06-06",10.33
"1978","2016-06-07",10.33
"1979","2016-06-08",10.21
"1980","2016-06-09",10.11
"1981","2016-06-10",9.3
"1982","2016-06-13",9.02
"1983","2016-06-14",9.13
"1984","2016-06-15",9.51
"1985","2016-06-16",9.47
"1986","2016-06-17",9.59
"1987","2016-06-20",9.84
"1988","2016-06-21",9.88
"1989","2016-06-22",10.08
"1990","2016-06-23",10.11
"1991","2016-06-24",10.22
"1992","2016-06-27",9.86
"1993","2016-06-28",9.78
"1994","2016-06-29",10.09
"1995","2016-06-30",10.34
"1996","2016-07-01",10.61
"1997","2016-07-05",10.7
"1998","2016-07-06",10.87
"1999","2016-07-07",10.94
"2000","2016-07-08",11.01
"2001","2016-07-11",11.1
"2002","2016-07-12",11
"2003","2016-07-13",10.53
"2004","2016-07-14",10.91
"2005","2016-07-15",10.89
"2006","2016-07-18",10.71
"2007","2016-07-19",10.71
"2008","2016-07-20",10.83
"2009","2016-07-21",10.86
"2010","2016-07-22",10.66
"2011","2016-07-25",10.57
"2012","2016-07-26",10.54
"2013","2016-07-27",10.45
"2014","2016-07-28",10.4
"2015","2016-07-29",10.38
"2016","2016-08-01",10.31
"2017","2016-08-02",10.32
"2018","2016-08-03",10.32
"2019","2016-08-04",10.32
"2020","2016-08-05",10.47
"2021","2016-08-08",10.38
"2022","2016-08-09",10.42
"2023","2016-08-10",10.46
"2024","2016-08-11",10.43
"2025","2016-08-12",10.43
"2026","2016-08-15",10.45
"2027","2016-08-16",10.43
"2028","2016-08-17",10.46
"2029","2016-08-18",10.41
"2030","2016-08-19",10.56
"2031","2016-08-22",10.55
"2032","2016-08-23",10.62
"2033","2016-08-24",11.45
"2034","2016-08-25",11.33
"2035","2016-08-26",10.74
"2036","2016-08-29",11.16
"2037","2016-08-30",11.46
"2038","2016-08-31",11.32
"2039","2016-09-01",10.94
"2040","2016-09-02",10.89
"2041","2016-09-06",11.49
"2042","2016-09-07",12.15
"2043","2016-09-08",12.43
"2044","2016-09-09",12.18
"2045","2016-09-12",12.1
"2046","2016-09-13",12.25
"2047","2016-09-14",12.12
"2048","2016-09-15",12.36
"2049","2016-09-16",12.38
"2050","2016-09-19",12.5
"2051","2016-09-20",12.72
"2052","2016-09-21",12.8
"2053","2016-09-22",12.86
"2054","2016-09-23",13.06
"2055","2016-09-26",13.05
"2056","2016-09-27",13.08
"2057","2016-09-28",12.97
"2058","2016-09-29",13.05
"2059","2016-09-30",12.92
"2060","2016-10-03",12.83
"2061","2016-10-04",13.11
"2062","2016-10-05",13.29
"2063","2016-10-06",13.46
"2064","2016-10-07",13.4
"2065","2016-10-10",13.8
"2066","2016-10-11",13.73
"2067","2016-10-12",13.23
"2068","2016-10-13",13.49
"2069","2016-10-14",13.33
"2070","2016-10-17",13.06
"2071","2016-10-18",13.06
"2072","2016-10-19",13.3
"2073","2016-10-20",13.09
"2074","2016-10-21",13.3
"2075","2016-10-24",13.32
"2076","2016-10-25",13.05
"2077","2016-10-26",13.43
"2078","2016-10-27",13.11
"2079","2016-10-28",13.16
"2080","2016-10-31",13.31
"2081","2016-11-01",13.43
"2082","2016-11-02",13.2
"2083","2016-11-03",13.16
"2084","2016-11-04",13.33
"2085","2016-11-07",13.31
"2086","2016-11-08",13.15
"2087","2016-11-09",13.09
"2088","2016-11-10",13.13
"2089","2016-11-11",13.15
"2090","2016-11-14",13.16
"2091","2016-11-15",13.13
"2092","2016-11-16",13.37
"2093","2016-11-17",13.3
"2094","2016-11-18",13.33
"2095","2016-11-21",13.39
"2096","2016-11-22",13.41
"2097","2016-11-23",13.4
"2098","2016-11-25",13.44
"2099","2016-11-28",13.3
"2100","2016-11-29",13.27
"2101","2016-11-30",13.61
"2102","2016-12-01",12.68
"2103","2016-12-02",12.12
"2104","2016-12-05",11.51
"2105","2016-12-06",11.72
"2106","2016-12-07",12.34
"2107","2016-12-08",11.64
"2108","2016-12-09",11.72
"2109","2016-12-12",11.4
"2110","2016-12-13",11.31
"2111","2016-12-14",10.52
"2112","2016-12-15",10.31
"2113","2016-12-16",10.48
"2114","2016-12-19",10.39
"2115","2016-12-20",10.56
"2116","2016-12-21",10.43
"2117","2016-12-22",10.49
"2118","2016-12-23",10.34
"2119","2016-12-27",11.06
"2120","2016-12-28",10.84
"2121","2016-12-29",11.21
"2122","2016-12-30",11.18
"2123","2017-01-03",11.8
"2124","2017-01-04",11.03
"2125","2017-01-05",10.89
"2126","2017-01-06",11.03
"2127","2017-01-09",10.93
"2128","2017-01-10",11.13
"2129","2017-01-11",11.25
"2130","2017-01-12",11.1
"2131","2017-01-13",10.87
"2132","2017-01-17",10.69
"2133","2017-01-18",10.62
"2134","2017-01-19",9.94
"2135","2017-01-20",10.04
"2136","2017-01-23",10.31
"2137","2017-01-24",10.47
"2138","2017-01-25",10.21
"2139","2017-01-26",10.11
"2140","2017-01-27",10.25
"2141","2017-01-30",10.16
"2142","2017-01-31",10.33
"2143","2017-02-01",10.58
"2144","2017-02-02",10.31
"2145","2017-02-03",10.3
"2146","2017-02-06",10.37
"2147","2017-02-07",10.42
"2148","2017-02-08",10.44
"2149","2017-02-09",10.39
"2150","2017-02-10",10.48
"2151","2017-02-13",10.54
"2152","2017-02-14",10.29
"2153","2017-02-15",10.24
"2154","2017-02-16",10.06
"2155","2017-02-17",10.08
"2156","2017-02-21",10.15
"2157","2017-02-22",10.4
"2158","2017-02-23",10.17
"2159","2017-02-24",10.03
"2160","2017-02-27",10.08
"2161","2017-02-28",10.05
"2162","2017-03-01",10.08
"2163","2017-03-02",10.01
"2164","2017-03-03",9.97
"2165","2017-03-06",9.85
"2166","2017-03-07",9.84
"2167","2017-03-08",9.92
"2168","2017-03-09",9.8
"2169","2017-03-10",9.85
"2170","2017-03-13",10.07
"2171","2017-03-14",10.04
"2172","2017-03-15",10.22
"2173","2017-03-16",10.19
"2174","2017-03-17",10.11
"2175","2017-03-20",10.2
"2176","2017-03-21",10.13
"2177","2017-03-22",10.15
"2178","2017-03-23",10.05
"2179","2017-03-24",10.21
"2180","2017-03-27",10.09
"2181","2017-03-28",10.27
"2182","2017-03-29",10.28
"2183","2017-03-30",10.31
"2184","2017-03-31",10.2
"2185","2017-04-03",10.15
"2186","2017-04-04",10.21
"2187","2017-04-05",10.16
"2188","2017-04-06",10.16
"2189","2017-04-07",10.35
"2190","2017-04-10",10.54
"2191","2017-04-11",11.38
"2192","2017-04-12",10.97
"2193","2017-04-13",10.82
"2194","2017-04-17",10.76
"2195","2017-04-18",10.41
"2196","2017-04-19",10.36
"2197","2017-04-20",10.12
"2198","2017-04-21",10.14
"2199","2017-04-24",10.26
"2200","2017-04-25",10.61
"2201","2017-04-26",10.52
"2202","2017-04-27",10.3
"2203","2017-04-28",10.17
"2204","2017-05-01",10.17
"2205","2017-05-02",10.19
"2206","2017-05-03",10.11
"2207","2017-05-04",10.17
"2208","2017-05-05",10.29
"2209","2017-05-08",10.23
"2210","2017-05-09",10.14
"2211","2017-05-10",10.18
"2212","2017-05-11",10.17
"2213","2017-05-12",10.19
"2214","2017-05-15",10.26
"2215","2017-05-16",10.28
"2216","2017-05-17",10.07
"2217","2017-05-18",9.91
"2218","2017-05-19",9.9
"2219","2017-05-22",9.64
"2220","2017-05-23",9.63
"2221","2017-05-24",9.33
"2222","2017-05-25",9.16
"2223","2017-05-26",9.32
"2224","2017-05-30",9.1
"2225","2017-05-31",9.15
"2226","2017-06-01",9.33
"2227","2017-06-02",9.49
"2228","2017-06-05",9.3
"2229","2017-06-06",9.55
"2230","2017-06-07",9.64
"2231","2017-06-08",9.7
"2232","2017-06-09",9.68
"2233","2017-06-12",9.73
"2234","2017-06-13",9.71
"2235","2017-06-14",9.78
"2236","2017-06-15",9.62
"2237","2017-06-16",9.44
"2238","2017-06-19",9.5
"2239","2017-06-20",9.41
"2240","2017-06-21",9.15
"2241","2017-06-22",9.36
"2242","2017-06-23",9.47
"2243","2017-06-26",9.22
"2244","2017-06-27",9.07
"2245","2017-06-28",9.07
"2246","2017-06-29",8.93
"2247","2017-06-30",8.92
"2248","2017-07-03",8.87
"2249","2017-07-05",8.53
"2250","2017-07-06",8.21
"2251","2017-07-07",8.09
"2252","2017-07-10",8.05
"2253","2017-07-11",8
"2254","2017-07-12",7.99
"2255","2017-07-13",8
"2256","2017-07-14",7.98
"2257","2017-07-17",7.97
"2258","2017-07-18",7.64
"2259","2017-07-19",7.67
"2260","2017-07-20",7.71
"2261","2017-07-21",7.83
"2262","2017-07-24",7.95
"2263","2017-07-25",7.95
"2264","2017-07-26",7.16
"2265","2017-07-27",7.27
"2266","2017-07-28",7.16
"2267","2017-07-31",7.03
"2268","2017-08-01",7
"2269","2017-08-02",7
"2270","2017-08-03",7.01
"2271","2017-08-04",7.48
"2272","2017-08-07",7.22
"2273","2017-08-08",7.25
"2274","2017-08-09",7.05
"2275","2017-08-10",7.06
"2276","2017-08-11",7.14
"2277","2017-08-14",6.92
"2278","2017-08-15",7.01
"2279","2017-08-16",7.19
"2280","2017-08-17",7.01
"2281","2017-08-18",7.34
"2282","2017-08-21",7.35
"2283","2017-08-22",7.35
"2284","2017-08-23",7.23
"2285","2017-08-24",7.22
"2286","2017-08-25",7.05
"2287","2017-08-28",6.95
"2288","2017-08-29",7.08
"2289","2017-08-30",7.07
"2290","2017-08-31",7.14
"2291","2017-09-01",7.3
"2292","2017-09-05",7.02
"2293","2017-09-06",7.05
"2294","2017-09-07",7.02
"2295","2017-09-08",6.89
"2296","2017-09-11",6.82
"2297","2017-09-12",6.9
"2298","2017-09-13",6.9
"2299","2017-09-14",6.9
"2300","2017-09-15",6.9
"2301","2017-09-18",6.9
"2302","2017-09-19",6.83
"2303","2017-09-20",6.76
"2304","2017-09-21",6.92
"2305","2017-09-22",6.9
"2306","2017-09-25",6.72
"2307","2017-09-26",6.9
"2308","2017-09-27",6.9
"2309","2017-09-28",6.7
"2310","2017-09-29",6.71
"2311","2017-10-02",6.62
"2312","2017-10-03",6.79
"2313","2017-10-04",6.9
"2314","2017-10-05",6.93
"2315","2017-10-06",7.02
"2316","2017-10-09",7.85
"2317","2017-10-10",8.11
"2318","2017-10-11",8.33
"2319","2017-10-12",8.61
"2320","2017-10-13",8.41
"2321","2017-10-16",8.02
"2322","2017-10-17",7.87
"2323","2017-10-18",7.72
"2324","2017-10-19",7.34
"2325","2017-10-20",7.55
"2326","2017-10-23",7.82
"2327","2017-10-24",7.59
"2328","2017-10-25",7.52
"2329","2017-10-26",7.62
"2330","2017-10-27",7.61
"2331","2017-10-30",7.75
"2332","2017-10-31",7.8
"2333","2017-11-01",7.67
"2334","2017-11-02",8.15
"2335","2017-11-03",8.06
"2336","2017-11-06",8.35
"2337","2017-11-07",8.91
"2338","2017-11-08",8.48
"2339","2017-11-09",8.46
"2340","2017-11-10",8.31
"2341","2017-11-13",8.05
"2342","2017-11-14",8.04
"2343","2017-11-15",7.9
"2344","2017-11-16",7.91
"2345","2017-11-17",7.99
"2346","2017-11-20",7.93
"2347","2017-11-21",7.85
"2348","2017-11-22",7.8
"2349","2017-11-24",7.81
"2350","2017-11-27",7.9
"2351","2017-11-28",7.91
"2352","2017-11-29",8.92
"2353","2017-11-30",8.85
"2354","2017-12-01",8.83
"2355","2017-12-04",8.84
"2356","2017-12-05",8.76
"2357","2017-12-06",8.81
"2358","2017-12-07",9.09
"2359","2017-12-08",9.6
"2360","2017-12-11",9.64
"2361","2017-12-12",9.59
"2362","2017-12-13",9.61
"2363","2017-12-14",9.56
"2364","2017-12-15",9.41
"2365","2017-12-18",9.51
"2366","2017-12-19",9.33
"2367","2017-12-20",9.54
"2368","2017-12-21",9.48
"2369","2017-12-22",9.4
"2370","2017-12-26",9.51
"2371","2017-12-27",9.42
"2372","2017-12-28",9.44
"2373","2017-12-29",9.27
"2374","2018-01-02",9.5
"2375","2018-01-03",9.5
"2376","2018-01-04",9.67
"2377","2018-01-05",9.89
"2378","2018-01-08",9.19
"2379","2018-01-09",9.88
"2380","2018-01-10",9.78
"2381","2018-01-11",9.29
"2382","2018-01-12",9.27
"2383","2018-01-16",9.27
"2384","2018-01-17",9.14
"2385","2018-01-18",9.12
"2386","2018-01-19",9.11
"2387","2018-01-22",9.05
"2388","2018-01-23",9.13
"2389","2018-01-24",9.35
"2390","2018-01-25",9.5
"2391","2018-01-26",9.48
"2392","2018-01-29",9.43
"2393","2018-01-30",9.82
"2394","2018-01-31",9.66
"2395","2018-02-01",9.63
"2396","2018-02-02",9.61
"2397","2018-02-05",9.41
"2398","2018-02-06",9.34
"2399","2018-02-07",9.3
"2400","2018-02-08",8.94
"2401","2018-02-09",9.34
"2402","2018-02-12",9.25
"2403","2018-02-13",9.37
"2404","2018-02-14",9.37
"2405","2018-02-15",9.45
"2406","2018-02-16",9.29
"2407","2018-02-20",9.43
"2408","2018-02-21",9.39
"2409","2018-02-22",9.63
"2410","2018-02-23",9.66
"2411","2018-02-26",9.71
"2412","2018-02-27",9.49
"2413","2018-02-28",9.41
"2414","2018-03-01",9.63
"2415","2018-03-02",9.67
"2416","2018-03-05",9.74
"2417","2018-03-06",9.85
"2418","2018-03-07",10.5
"2419","2018-03-08",9.32
"2420","2018-03-09",9.01
"2421","2018-03-12",8.18
"2422","2018-03-13",8.17
"2423","2018-03-14",8.3
"2424","2018-03-15",8.3
"2425","2018-03-16",8.33
"2426","2018-03-19",8.5
"2427","2018-03-20",8.41
"2428","2018-03-21",8.4
"2429","2018-03-22",8.3
"2430","2018-03-23",8.2
"2431","2018-03-26",8.14
"2432","2018-03-27",8.28
"2433","2018-03-28",8.3
"2434","2018-03-29",8.17
"2435","2018-04-02",8.34
"2436","2018-04-03",8.19
"2437","2018-04-04",8.29
"2438","2018-04-05",8.13
"2439","2018-04-06",8.05
"2440","2018-04-09",8.2
"2441","2018-04-10",8.26
"2442","2018-04-11",8.29
"2443","2018-04-12",8.19
"2444","2018-04-13",8.2
"2445","2018-04-16",8.12
"2446","2018-04-17",8.17
"2447","2018-04-18",8.29
"2448","2018-04-19",8.2
"2449","2018-04-20",8.2
"2450","2018-04-23",8.06
"2451","2018-04-24",8.13
"2452","2018-04-25",7.97
"2453","2018-04-26",7.99
"2454","2018-04-27",7.95
"2455","2018-04-30",7.88
"2456","2018-05-01",8.09
"2457","2018-05-02",7.97
"2458","2018-05-03",8
"2459","2018-05-04",7.92
"2460","2018-05-07",8.08
"2461","2018-05-08",8.04
"2462","2018-05-09",7.99
"2463","2018-05-10",8.14
"2464","2018-05-11",8.14
"2465","2018-05-14",8.14
"2466","2018-05-15",7.97
"2467","2018-05-16",8.03
"2468","2018-05-17",7.95
"2469","2018-05-18",7.64
"2470","2018-05-21",7.79
"2471","2018-05-22",7.79
"2472","2018-05-23",7.84
"2473","2018-05-24",7.7
"2474","2018-05-25",7.75
"2475","2018-05-29",7.75
"2476","2018-05-30",7.75
"2477","2018-05-31",7.69
"2478","2018-06-01",7.45
"2479","2018-06-04",7.68
"2480","2018-06-05",7.61
"2481","2018-06-06",7.66
"2482","2018-06-07",7.6
"2483","2018-06-08",7.67
"2484","2018-06-11",7.66
"2485","2018-06-12",7.58
"2486","2018-06-13",7.52
"2487","2018-06-14",7.4
"2488","2018-06-15",7.15
"2489","2018-06-18",7.14
"2490","2018-06-19",7.11
"2491","2018-06-20",7.33
"2492","2018-06-21",7.22
"2493","2018-06-22",7.16
"2494","2018-06-25",7.06
"2495","2018-06-26",7.05
"2496","2018-06-27",7.05
"2497","2018-06-28",7.2
"2498","2018-06-29",7.38
"2499","2018-07-02",7.29
"2500","2018-07-03",7.52
"2501","2018-07-05",7.4
"2502","2018-07-06",7.43
"2503","2018-07-09",7.42
"2504","2018-07-10",7.2
"2505","2018-07-11",7.18
"2506","2018-07-12",7.2
"2507","2018-07-13",7.2
"2508","2018-07-16",7.33
"2509","2018-07-17",7.32
"2510","2018-07-18",7.39
"2511","2018-07-19",7.39
"2512","2018-07-20",7.49
"2513","2018-07-23",7.64
"2514","2018-07-24",7.68
"2515","2018-07-25",7.8
"2516","2018-07-26",7.63
"2517","2018-07-27",7.6
"2518","2018-07-30",7.48
"2519","2018-07-31",7.46
"2520","2018-08-01",7.47
"2521","2018-08-02",7.83
"2522","2018-08-03",8.02
"2523","2018-08-06",8.13
"2524","2018-08-07",8.09
"2525","2018-08-08",7.97
"2526","2018-08-09",8.08
"2527","2018-08-10",8.2
"2528","2018-08-13",8.12
"2529","2018-08-14",8.03
"2530","2018-08-15",7.81
"2531","2018-08-16",8.48
"2532","2018-08-17",8.44
"2533","2018-08-20",8.26
"2534","2018-08-21",8.33
"2535","2018-08-22",8.74
"2536","2018-08-23",8.61
"2537","2018-08-24",8.76
"2538","2018-08-27",8.8
"2539","2018-08-28",8.98
"2540","2018-08-29",9.05
"2541","2018-08-30",9.02
"2542","2018-08-31",9.01
"2543","2018-09-04",9.21
"2544","2018-09-05",9.1
"2545","2018-09-06",9.05
"2546","2018-09-07",9.35
"2547","2018-09-10",9.68
"2548","2018-09-11",9.75
"2549","2018-09-12",9.65
"2550","2018-09-13",9.49
"2551","2018-09-14",8.51
"2552","2018-09-17",8.01
"2553","2018-09-18",7.89
"2554","2018-09-19",7.68
"2555","2018-09-20",8.03
"2556","2018-09-21",7.89
"2557","2018-09-24",8.04
"2558","2018-09-25",8.11
"2559","2018-09-26",8.1
"2560","2018-09-27",7.9
"2561","2018-09-28",8.28
"2562","2018-10-01",8.2
"2563","2018-10-02",8.04
"2564","2018-10-03",8.18
"2565","2018-10-04",7.82
"2566","2018-10-05",7.75
"2567","2018-10-08",7.74
"2568","2018-10-09",7.75
"2569","2018-10-10",7.74
"2570","2018-10-11",7.77
"2571","2018-10-12",7.95
"2572","2018-10-15",8
"2573","2018-10-16",7.87
"2574","2018-10-17",7.8
"2575","2018-10-18",7.97
"2576","2018-10-19",7.93
"2577","2018-10-22",7.81
"2578","2018-10-23",7.24
"2579","2018-10-24",7.16
"2580","2018-10-25",7.4
"2581","2018-10-26",7.33
"2582","2018-10-29",7.19
"2583","2018-10-30",7.25
"2584","2018-10-31",7.23
"2585","2018-11-01",7.73
"2586","2018-11-02",7.74
"2587","2018-11-05",7.61
"2588","2018-11-06",7.33
"2589","2018-11-07",7.2
"2590","2018-11-08",7.37
"2591","2018-11-09",7.35
"2592","2018-11-12",7.58
"2593","2018-11-13",7.89
"2594","2018-11-14",7.84
"2595","2018-11-15",7.93
"2596","2018-11-16",7.77
"2597","2018-11-19",7.87
"2598","2018-11-20",7.7
"2599","2018-11-21",7.73
"2600","2018-11-23",7.81
"2601","2018-11-26",7.8
"2602","2018-11-27",7.84
"2603","2018-11-28",7.85
"2604","2018-11-29",7.46
"2605","2018-11-30",7.67
"2606","2018-12-03",7.66
"2607","2018-12-04",7.72
"2608","2018-12-06",7.67
"2609","2018-12-07",7.4
"2610","2018-12-10",7.36
"2611","2018-12-11",7.45
"2612","2018-12-12",7.27
"2613","2018-12-13",7.2
"2614","2018-12-14",7.13
"2615","2018-12-17",6.95
"2616","2018-12-18",7.03
"2617","2018-12-19",7.19
"2618","2018-12-20",7.04
"2619","2018-12-21",6.81
"2620","2018-12-24",6.68
"2621","2018-12-26",6.65
"2622","2018-12-27",7.1
"2623","2018-12-28",7.11
"2624","2018-12-31",6.7
"2625","2019-01-02",6.7
"2626","2019-01-03",6.71
"2627","2019-01-04",6.87
"2628","2019-01-07",6.9
"2629","2019-01-08",6.79
"2630","2019-01-09",6.9
"2631","2019-01-10",6.85
"2632","2019-01-11",6.89
"2633","2019-01-14",6.85
"2634","2019-01-15",6.76
"2635","2019-01-16",6.75
"2636","2019-01-17",6.78
"2637","2019-01-18",6.81
"2638","2019-01-22",6.81
"2639","2019-01-23",6.76
"2640","2019-01-24",6.86
"2641","2019-01-25",6.9
"2642","2019-01-28",7
"2643","2019-01-29",7.04
"2644","2019-01-30",7.05
"2645","2019-01-31",7.04
"2646","2019-02-01",7.05
"2647","2019-02-04",7.16
"2648","2019-02-05",7.24
"2649","2019-02-06",7.25
"2650","2019-02-07",7.26
"2651","2019-02-08",7.27
"2652","2019-02-11",7.31
"2653","2019-02-12",7.35
"2654","2019-02-13",7.3
"2655","2019-02-14",7.24
"2656","2019-02-15",7.24
"2657","2019-02-19",7.21
"2658","2019-02-20",7.21
"2659","2019-02-21",7.21
"2660","2019-02-22",7.27
"2661","2019-02-25",7.37
"2662","2019-02-26",7.47
"2663","2019-02-27",7.56
"2664","2019-02-28",7.51
"2665","2019-03-01",7.47
"2666","2019-03-04",7.42
"2667","2019-03-05",7.42
"2668","2019-03-06",7.42
"2669","2019-03-07",7.65
"2670","2019-03-08",7.57
"2671","2019-03-11",7.53
"2672","2019-03-12",7.48
"2673","2019-03-13",7.52
"2674","2019-03-14",7.49
"2675","2019-03-15",7.44
"2676","2019-03-18",7.42
"2677","2019-03-19",7.42
"2678","2019-03-20",7.35
"2679","2019-03-21",7.06
"2680","2019-03-22",7.05
"2681","2019-03-25",7.09
"2682","2019-03-26",6.97
"2683","2019-03-27",6.93
"2684","2019-03-28",6.81
"2685","2019-03-29",6.77
"2686","2019-04-01",6.74
"2687","2019-04-02",6.7
"2688","2019-04-03",6.69
"2689","2019-04-04",6.64
"2690","2019-04-05",6.65
"2691","2019-04-08",6.72
"2692","2019-04-09",6.67
"2693","2019-04-10",6.68
"2694","2019-04-11",6.69
"2695","2019-04-12",6.65
"2696","2019-04-15",6.69
"2697","2019-04-16",6.67
"2698","2019-04-17",6.66
"2699","2019-04-18",6.4
"2700","2019-04-22",6.31
"2701","2019-04-23",6.43
"2702","2019-04-24",6.49
"2703","2019-04-25",6.59
"2704","2019-04-26",6.58
"2705","2019-04-29",6.58
"2706","2019-04-30",6.48
"2707","2019-05-01",6.52
"2708","2019-05-02",6.52
"2709","2019-05-03",6.49
"2710","2019-05-06",6.44
"2711","2019-05-07",6.32
"2712","2019-05-08",6.31
"2713","2019-05-09",6.22
"2714","2019-05-10",6.15
"2715","2019-05-13",6.09
"2716","2019-05-14",6.14
"2717","2019-05-15",6.22
"2718","2019-05-16",6.08
"2719","2019-05-17",6.1
"2720","2019-05-20",6.08
"2721","2019-05-21",6.01
"2722","2019-05-22",5.89
"2723","2019-05-23",5.89
"2724","2019-05-24",5.85
"2725","2019-05-28",5.8
"2726","2019-05-29",5.75
"2727","2019-05-30",5.75
"2728","2019-05-31",5.82
"2729","2019-06-03",5.73
"2730","2019-06-04",5.77
"2731","2019-06-05",5.75
"2732","2019-06-06",5.51
"2733","2019-06-07",5.51
"2734","2019-06-10",5.38
"2735","2019-06-11",5.35
"2736","2019-06-12",5.43
"2737","2019-06-13",5.44
"2738","2019-06-14",5.57
"2739","2019-06-17",5.29
"2740","2019-06-18",5.39
"2741","2019-06-19",5.35
"2742","2019-06-20",5.35
"2743","2019-06-21",5.11
"2744","2019-06-24",5.3
"2745","2019-06-25",5.3
"2746","2019-06-26",5.2
"2747","2019-06-27",5.1
"2748","2019-06-28",5.2
"2749","2019-07-01",5.33
"2750","2019-07-02",5.3
"2751","2019-07-03",5.25
"2752","2019-07-05",5.25
"2753","2019-07-08",5.29
"2754","2019-07-09",5.25
"2755","2019-07-10",5.3
"2756","2019-07-11",5.25
"2757","2019-07-12",5.19
"2758","2019-07-15",5.15
"2759","2019-07-16",5.11
"2760","2019-07-17",5.05
"2761","2019-07-18",5.01
"2762","2019-07-19",5.03
"2763","2019-07-22",5.05
"2764","2019-07-23",5.06
"2765","2019-07-24",5.13
"2766","2019-07-25",5.06
"2767","2019-07-26",5.15
"2768","2019-07-29",5.05
"2769","2019-07-30",5.1
"2770","2019-07-31",5.12
"2771","2019-08-01",5.01
"2772","2019-08-02",4.96
"2773","2019-08-05",4.69
"2774","2019-08-06",4.71
"2775","2019-08-07",4.8
"2776","2019-08-08",4.93
"2777","2019-08-09",4.8
"2778","2019-08-12",4.55
"2779","2019-08-13",4.47
"2780","2019-08-14",4.5
"2781","2019-08-15",4.25
"2782","2019-08-16",4.15
"2783","2019-08-19",4.27
"2784","2019-08-20",4.45
"2785","2019-08-21",4.48
"2786","2019-08-22",4.31
"2787","2019-08-23",4.23
"2788","2019-08-26",4.24
"2789","2019-08-27",4.25
"2790","2019-08-28",4.33
"2791","2019-08-29",4.35
"2792","2019-08-30",4.39
"2793","2019-09-03",4.37
"2794","2019-09-04",4.4
"2795","2019-09-05",4.44
"2796","2019-09-06",4.52
"2797","2019-09-09",4.69
"2798","2019-09-10",4.76
"2799","2019-09-11",4.83
"2800","2019-09-12",4.93
"2801","2019-09-13",4.7
"2802","2019-09-16",4.77
"2803","2019-09-17",4.69
"2804","2019-09-18",5.3
"2805","2019-09-19",5.4
"2806","2019-09-20",5.23
"2807","2019-09-23",5.17
"2808","2019-09-24",5.05
"2809","2019-09-25",5.25
"2810","2019-09-26",5.25
"2811","2019-09-27",5.33
"2812","2019-09-30",5.46
"2813","2019-10-01",5.7
"2814","2019-10-02",5.67
"2815","2019-10-03",5.76
"2816","2019-10-04",5.83
"2817","2019-10-07",5.81
"2818","2019-10-08",5.87
"2819","2019-10-09",5.99
"2820","2019-10-10",6.14
"2821","2019-10-11",6.25
"2822","2019-10-14",6.1
"2823","2019-10-15",6.04
"2824","2019-10-16",5.97
"2825","2019-10-17",5.98
"2826","2019-10-18",6.05
"2827","2019-10-21",6.17
"2828","2019-10-22",6.4
"2829","2019-10-23",6.4
"2830","2019-10-24",6.62
"2831","2019-10-25",6.6
"2832","2019-10-28",6.56
"2833","2019-10-29",6.8
"2834","2019-10-30",6.95
"2835","2019-10-31",7
"2836","2019-11-01",7
"2837","2019-11-04",6.74
"2838","2019-11-05",6.02
"2839","2019-11-06",6.25
"2840","2019-11-07",6.3
"2841","2019-11-08",6.3
"2842","2019-11-11",6.41
"2843","2019-11-12",6.69
"2844","2019-11-13",6.74
"2845","2019-11-14",6.74
"2846","2019-11-15",7
"2847","2019-11-18",7.17
"2848","2019-11-19",7.22
"2849","2019-11-20",7.79
"2850","2019-11-21",8
"2851","2019-11-22",8.12
"2852","2019-11-25",8
"2853","2019-11-26",7.64
"2854","2019-11-27",7.78
"2855","2019-11-29",8.02
"2856","2019-12-02",7.98
"2857","2019-12-03",7.88
"2858","2019-12-04",7.83
"2859","2019-12-05",7.53
"2860","2019-12-06",7.75
"2861","2019-12-09",7.86
"2862","2019-12-10",8
"2863","2019-12-11",8.05
"2864","2019-12-12",8.1
"2865","2019-12-13",8.73
"2866","2019-12-16",9.01
