"","date","CAMT"
"1001","2010-12-21",2.85
"1002","2010-12-22",2.82
"1003","2010-12-23",2.93
"1004","2010-12-27",2.92
"1005","2010-12-28",2.88
"1006","2010-12-29",2.89
"1007","2010-12-30",2.85
"1008","2010-12-31",2.84
"1009","2011-01-03",2.88
"1010","2011-01-04",2.93
"1011","2011-01-05",2.94
"1012","2011-01-06",3.08
"1013","2011-01-07",3.05
"1014","2011-01-10",3.02
"1015","2011-01-11",3.36
"1016","2011-01-12",3.37
"1017","2011-01-13",3.27
"1018","2011-01-14",3.54
"1019","2011-01-18",3.75
"1020","2011-01-19",3.67
"1021","2011-01-20",3.75
"1022","2011-01-21",3.76
"1023","2011-01-24",3.87
"1024","2011-01-25",3.82
"1025","2011-01-26",3.71
"1026","2011-01-27",3.64
"1027","2011-01-28",3.54
"1028","2011-01-31",3.46
"1029","2011-02-01",3.52
"1030","2011-02-02",3.61
"1031","2011-02-03",3.58
"1032","2011-02-04",3.66
"1033","2011-02-07",3.77
"1034","2011-02-08",3.71
"1035","2011-02-09",3.87
"1036","2011-02-10",3.81
"1037","2011-02-11",3.94
"1038","2011-02-14",4.03
"1039","2011-02-15",4.01
"1040","2011-02-16",4.38
"1041","2011-02-17",4.5
"1042","2011-02-18",4.65
"1043","2011-02-22",3.98
"1044","2011-02-23",3.97
"1045","2011-02-24",3.88
"1046","2011-02-25",3.95
"1047","2011-02-28",3.94
"1048","2011-03-01",3.7
"1049","2011-03-02",3.86
"1050","2011-03-03",4.4
"1051","2011-03-04",4.44
"1052","2011-03-07",4.1
"1053","2011-03-08",4.09
"1054","2011-03-09",3.95
"1055","2011-03-10",3.83
"1056","2011-03-11",3.8
"1057","2011-03-14",3.74
"1058","2011-03-15",3.64
"1059","2011-03-16",3.62
"1060","2011-03-17",3.6
"1061","2011-03-18",3.79
"1062","2011-03-21",3.87
"1063","2011-03-22",3.75
"1064","2011-03-23",3.75
"1065","2011-03-24",3.87
"1066","2011-03-25",3.81
"1067","2011-03-28",3.83
"1068","2011-03-29",3.93
"1069","2011-03-30",3.91
"1070","2011-03-31",3.99
"1071","2011-04-01",3.97
"1072","2011-04-04",4.11
"1073","2011-04-05",4.08
"1074","2011-04-06",4.02
"1075","2011-04-07",4.01
"1076","2011-04-08",4
"1077","2011-04-11",4
"1078","2011-04-12",3.91
"1079","2011-04-13",3.87
"1080","2011-04-14",3.8
"1081","2011-04-15",3.8
"1082","2011-04-18",3.76
"1083","2011-04-19",3.74
"1084","2011-04-20",3.88
"1085","2011-04-21",3.94
"1086","2011-04-25",3.95
"1087","2011-04-26",3.95
"1088","2011-04-27",3.93
"1089","2011-04-28",3.85
"1090","2011-04-29",3.76
"1091","2011-05-02",3.69
"1092","2011-05-03",3.65
"1093","2011-05-04",3.53
"1094","2011-05-05",3.46
"1095","2011-05-06",3.35
"1096","2011-05-09",3.28
"1097","2011-05-10",3.47
"1098","2011-05-11",3.37
"1099","2011-05-12",3.3
"1100","2011-05-13",3.3
"1101","2011-05-16",3.11
"1102","2011-05-17",3.16
"1103","2011-05-18",3.27
"1104","2011-05-19",3.19
"1105","2011-05-20",3.1
"1106","2011-05-23",3.06
"1107","2011-05-24",2.92
"1108","2011-05-25",2.87
"1109","2011-05-26",2.97
"1110","2011-05-27",2.98
"1111","2011-05-31",2.97
"1112","2011-06-01",2.99
"1113","2011-06-02",2.96
"1114","2011-06-03",2.96
"1115","2011-06-06",2.9
"1116","2011-06-07",2.86
"1117","2011-06-08",2.84
"1118","2011-06-09",2.8
"1119","2011-06-10",2.74
"1120","2011-06-13",2.55
"1121","2011-06-14",2.84
"1122","2011-06-15",2.86
"1123","2011-06-16",2.95
"1124","2011-06-17",3.06
"1125","2011-06-20",3.15
"1126","2011-06-21",3.24
"1127","2011-06-22",3.37
"1128","2011-06-23",3.35
"1129","2011-06-24",3.33
"1130","2011-06-27",3.32
"1131","2011-06-28",3.3
"1132","2011-06-29",3.3
"1133","2011-06-30",3.3
"1134","2011-07-01",3.36
"1135","2011-07-05",3.38
"1136","2011-07-06",3.37
"1137","2011-07-07",3.38
"1138","2011-07-08",3.4
"1139","2011-07-11",3.45
"1140","2011-07-12",3.43
"1141","2011-07-13",3.42
"1142","2011-07-14",3.38
"1143","2011-07-15",3.37
"1144","2011-07-18",3.22
"1145","2011-07-19",3.26
"1146","2011-07-20",3.18
"1147","2011-07-21",3.18
"1148","2011-07-22",3.21
"1149","2011-07-25",3.1
"1150","2011-07-26",3.11
"1151","2011-07-27",3.11
"1152","2011-07-28",3.09
"1153","2011-07-29",3
"1154","2011-08-01",3.08
"1155","2011-08-02",3.02
"1156","2011-08-03",3
"1157","2011-08-04",2.84
"1158","2011-08-05",2.82
"1159","2011-08-08",2.23
"1160","2011-08-09",2.26
"1161","2011-08-10",2.12
"1162","2011-08-11",2.35
"1163","2011-08-12",2.36
"1164","2011-08-15",2.39
"1165","2011-08-16",2.29
"1166","2011-08-17",2.24
"1167","2011-08-18",2.18
"1168","2011-08-19",2.18
"1169","2011-08-22",2.15
"1170","2011-08-23",2.27
"1171","2011-08-24",2.19
"1172","2011-08-25",2.19
"1173","2011-08-26",2.44
"1174","2011-08-29",2.37
"1175","2011-08-30",2.29
"1176","2011-08-31",2.42
"1177","2011-09-01",2.4
"1178","2011-09-02",2.35
"1179","2011-09-06",2.25
"1180","2011-09-07",2.24
"1181","2011-09-08",2.31
"1182","2011-09-09",2.21
"1183","2011-09-12",2.09
"1184","2011-09-13",2.1
"1185","2011-09-14",2.15
"1186","2011-09-15",2.34
"1187","2011-09-16",2.31
"1188","2011-09-19",2.34
"1189","2011-09-20",2.27
"1190","2011-09-21",2.12
"1191","2011-09-22",2.04
"1192","2011-09-23",2
"1193","2011-09-26",1.96
"1194","2011-09-27",1.92
"1195","2011-09-28",1.85
"1196","2011-09-29",1.83
"1197","2011-09-30",1.8
"1198","2011-10-03",1.68
"1199","2011-10-04",1.69
"1200","2011-10-05",1.78
"1201","2011-10-06",1.83
"1202","2011-10-07",1.9
"1203","2011-10-10",1.83
"1204","2011-10-11",1.98
"1205","2011-10-12",2
"1206","2011-10-13",1.94
"1207","2011-10-14",2.01
"1208","2011-10-17",1.97
"1209","2011-10-18",1.96
"1210","2011-10-19",1.92
"1211","2011-10-20",1.98
"1212","2011-10-21",1.94
"1213","2011-10-24",2.05
"1214","2011-10-25",2.03
"1215","2011-10-26",2
"1216","2011-10-27",2.13
"1217","2011-10-28",2.25
"1218","2011-10-31",2.22
"1219","2011-11-01",2.14
"1220","2011-11-02",2.12
"1221","2011-11-03",2.18
"1222","2011-11-04",2.2
"1223","2011-11-07",2.24
"1224","2011-11-08",2.24
"1225","2011-11-09",2.24
"1226","2011-11-10",2.2
"1227","2011-11-11",2.23
"1228","2011-11-14",2.2
"1229","2011-11-15",2.22
"1230","2011-11-16",2.17
"1231","2011-11-17",2.1
"1232","2011-11-18",2.04
"1233","2011-11-21",1.99
"1234","2011-11-22",1.98
"1235","2011-11-23",1.9
"1236","2011-11-25",1.84
"1237","2011-11-28",1.87
"1238","2011-11-29",1.82
"1239","2011-11-30",1.91
"1240","2011-12-01",1.88
"1241","2011-12-02",1.99
"1242","2011-12-05",2.07
"1243","2011-12-06",2.05
"1244","2011-12-07",2.05
"1245","2011-12-08",1.92
"1246","2011-12-09",1.95
"1247","2011-12-12",1.89
"1248","2011-12-13",1.81
"1249","2011-12-14",1.83
"1250","2011-12-15",1.8
"1251","2011-12-16",1.76
"1252","2011-12-19",1.73
"1253","2011-12-20",1.7
"1254","2011-12-21",1.78
"1255","2011-12-22",1.84
"1256","2011-12-23",1.79
"1257","2011-12-27",1.78
"1258","2011-12-28",1.77
"1259","2011-12-29",1.76
"1260","2011-12-30",1.75
"1261","2012-01-03",1.77
"1262","2012-01-04",1.75
"1263","2012-01-05",1.83
"1264","2012-01-06",1.82
"1265","2012-01-09",1.9
"1266","2012-01-10",1.98
"1267","2012-01-11",2.11
"1268","2012-01-12",2.18
"1269","2012-01-13",2.24
"1270","2012-01-17",2.19
"1271","2012-01-18",2.19
"1272","2012-01-19",2.18
"1273","2012-01-20",2.15
"1274","2012-01-23",2.23
"1275","2012-01-24",2.23
"1276","2012-01-25",2.17
"1277","2012-01-26",2.2
"1278","2012-01-27",2.2
"1279","2012-01-30",2.16
"1280","2012-01-31",2.19
"1281","2012-02-01",2.28
"1282","2012-02-02",2.46
"1283","2012-02-03",2.44
"1284","2012-02-06",2.45
"1285","2012-02-07",2.46
"1286","2012-02-08",2.52
"1287","2012-02-09",2.65
"1288","2012-02-10",2.71
"1289","2012-02-13",2.66
"1290","2012-02-14",2.75
"1291","2012-02-15",2.77
"1292","2012-02-16",2.68
"1293","2012-02-17",2.7
"1294","2012-02-21",2.4
"1295","2012-02-22",2.31
"1296","2012-02-23",2.42
"1297","2012-02-24",2.4
"1298","2012-02-27",2.36
"1299","2012-02-28",2.35
"1300","2012-02-29",2.26
"1301","2012-03-01",2.36
"1302","2012-03-02",2.3
"1303","2012-03-05",2.28
"1304","2012-03-06",2.26
"1305","2012-03-07",2.26
"1306","2012-03-08",2.29
"1307","2012-03-09",2.25
"1308","2012-03-12",2.22
"1309","2012-03-13",2.23
"1310","2012-03-14",2.35
"1311","2012-03-15",2.46
"1312","2012-03-16",2.46
"1313","2012-03-19",2.42
"1314","2012-03-20",2.42
"1315","2012-03-21",2.44
"1316","2012-03-22",2.37
"1317","2012-03-23",2.4
"1318","2012-03-26",2.49
"1319","2012-03-27",2.5
"1320","2012-03-28",2.5
"1321","2012-03-29",2.47
"1322","2012-03-30",2.5
"1323","2012-04-02",2.52
"1324","2012-04-03",2.57
"1325","2012-04-04",2.48
"1326","2012-04-05",2.49
"1327","2012-04-09",2.37
"1328","2012-04-10",2.31
"1329","2012-04-11",2.39
"1330","2012-04-12",2.36
"1331","2012-04-13",2.38
"1332","2012-04-16",2.34
"1333","2012-04-17",2.43
"1334","2012-04-18",2.41
"1335","2012-04-19",2.36
"1336","2012-04-20",2.37
"1337","2012-04-23",2.39
"1338","2012-04-24",2.41
"1339","2012-04-25",2.4
"1340","2012-04-26",2.33
"1341","2012-04-27",2.35
"1342","2012-04-30",2.39
"1343","2012-05-01",2.41
"1344","2012-05-02",2.41
"1345","2012-05-03",2.51
"1346","2012-05-04",2.42
"1347","2012-05-07",2.42
"1348","2012-05-08",2.51
"1349","2012-05-09",2.44
"1350","2012-05-10",2.44
"1351","2012-05-11",2.37
"1352","2012-05-14",2.38
"1353","2012-05-15",2.37
"1354","2012-05-16",2.46
"1355","2012-05-17",2.38
"1356","2012-05-18",2.32
"1357","2012-05-21",2.32
"1358","2012-05-22",2.3
"1359","2012-05-23",2.25
"1360","2012-05-24",2.17
"1361","2012-05-25",2.25
"1362","2012-05-29",2.22
"1363","2012-05-30",2.2
"1364","2012-05-31",2.18
"1365","2012-06-01",2.08
"1366","2012-06-04",2.16
"1367","2012-06-05",2.23
"1368","2012-06-06",2.36
"1369","2012-06-07",2.32
"1370","2012-06-08",2.3
"1371","2012-06-11",2.4
"1372","2012-06-12",2.38
"1373","2012-06-13",2.42
"1374","2012-06-14",2.39
"1375","2012-06-15",2.42
"1376","2012-06-18",2.35
"1377","2012-06-19",2.34
"1378","2012-06-20",2.24
"1379","2012-06-21",2.24
"1380","2012-06-22",2.33
"1381","2012-06-25",2.23
"1382","2012-06-26",2.21
"1383","2012-06-27",2.21
"1384","2012-06-28",2.19
"1385","2012-06-29",2.27
"1386","2012-07-02",2.22
"1387","2012-07-03",2.21
"1388","2012-07-05",2.24
"1389","2012-07-06",2.26
"1390","2012-07-09",2.25
"1391","2012-07-10",2.17
"1392","2012-07-11",2.2
"1393","2012-07-12",2.23
"1394","2012-07-13",2.23
"1395","2012-07-16",2.21
"1396","2012-07-17",2.12
"1397","2012-07-18",2.14
"1398","2012-07-19",2.1
"1399","2012-07-20",2.08
"1400","2012-07-23",2.02
"1401","2012-07-24",1.95
"1402","2012-07-25",1.95
"1403","2012-07-26",1.98
"1404","2012-07-27",2.02
"1405","2012-07-30",2.03
"1406","2012-07-31",2.1
"1407","2012-08-01",2.13
"1408","2012-08-02",2.09
"1409","2012-08-03",2
"1410","2012-08-06",2.07
"1411","2012-08-07",2.09
"1412","2012-08-08",2.02
"1413","2012-08-09",2.03
"1414","2012-08-10",2.07
"1415","2012-08-13",1.94
"1416","2012-08-14",1.92
"1417","2012-08-15",1.88
"1418","2012-08-16",1.93
"1419","2012-08-17",1.97
"1420","2012-08-20",1.95
"1421","2012-08-21",1.89
"1422","2012-08-22",1.87
"1423","2012-08-23",1.86
"1424","2012-08-24",1.86
"1425","2012-08-27",1.84
"1426","2012-08-28",1.87
"1427","2012-08-29",1.86
"1428","2012-08-30",1.86
"1429","2012-08-31",1.82
"1430","2012-09-04",1.84
"1431","2012-09-05",1.84
"1432","2012-09-06",1.88
"1433","2012-09-07",1.88
"1434","2012-09-10",1.82
"1435","2012-09-11",1.82
"1436","2012-09-12",1.81
"1437","2012-09-13",1.8
"1438","2012-09-14",1.83
"1439","2012-09-17",1.78
"1440","2012-09-18",1.79
"1441","2012-09-19",1.77
"1442","2012-09-20",1.8
"1443","2012-09-21",1.73
"1444","2012-09-24",1.76
"1445","2012-09-25",1.77
"1446","2012-09-26",1.79
"1447","2012-09-27",1.76
"1448","2012-09-28",1.76
"1449","2012-10-01",1.76
"1450","2012-10-02",1.76
"1451","2012-10-03",1.75
"1452","2012-10-04",1.73
"1453","2012-10-05",1.71
"1454","2012-10-08",1.74
"1455","2012-10-09",1.7
"1456","2012-10-10",1.78
"1457","2012-10-11",1.78
"1458","2012-10-12",1.72
"1459","2012-10-15",1.78
"1460","2012-10-16",1.8
"1461","2012-10-17",1.84
"1462","2012-10-18",1.81
"1463","2012-10-19",1.81
"1464","2012-10-22",1.8
"1465","2012-10-23",1.79
"1466","2012-10-24",1.77
"1467","2012-10-25",1.76
"1468","2012-10-26",1.78
"1469","2012-10-31",1.68
"1470","2012-11-01",1.71
"1471","2012-11-02",1.73
"1472","2012-11-05",1.74
"1473","2012-11-06",1.64
"1474","2012-11-07",1.58
"1475","2012-11-08",1.6
"1476","2012-11-09",1.53
"1477","2012-11-12",1.4
"1478","2012-11-13",1.41
"1479","2012-11-14",1.4
"1480","2012-11-15",1.4
"1481","2012-11-16",1.35
"1482","2012-11-19",1.38
"1483","2012-11-20",1.35
"1484","2012-11-21",1.4
"1485","2012-11-23",1.4
"1486","2012-11-26",1.42
"1487","2012-11-27",1.42
"1488","2012-11-28",1.37
"1489","2012-11-29",1.35
"1490","2012-11-30",1.4
"1491","2012-12-03",1.44
"1492","2012-12-04",1.42
"1493","2012-12-05",1.45
"1494","2012-12-06",1.38
"1495","2012-12-07",1.4
"1496","2012-12-10",1.37
"1497","2012-12-11",1.42
"1498","2012-12-12",1.43
"1499","2012-12-13",1.48
"1500","2012-12-14",1.43
"1501","2012-12-17",1.42
"1502","2012-12-18",1.39
"1503","2012-12-19",1.38
"1504","2012-12-20",1.42
"1505","2012-12-21",1.39
"1506","2012-12-24",1.41
"1507","2012-12-26",1.41
"1508","2012-12-27",1.38
"1509","2012-12-28",1.4
"1510","2012-12-31",1.4
"1511","2013-01-02",1.44
"1512","2013-01-03",1.42
"1513","2013-01-04",1.48
"1514","2013-01-07",1.45
"1515","2013-01-08",1.43
"1516","2013-01-09",1.49
"1517","2013-01-10",1.49
"1518","2013-01-11",1.5
"1519","2013-01-14",1.5
"1520","2013-01-15",1.43
"1521","2013-01-16",1.44
"1522","2013-01-17",1.41
"1523","2013-01-18",1.41
"1524","2013-01-22",1.45
"1525","2013-01-23",1.35
"1526","2013-01-24",1.36
"1527","2013-01-25",1.35
"1528","2013-01-28",1.34
"1529","2013-01-29",1.42
"1530","2013-01-30",1.41
"1531","2013-01-31",1.41
"1532","2013-02-01",1.46
"1533","2013-02-04",1.44
"1534","2013-02-05",1.53
"1535","2013-02-06",1.69
"1536","2013-02-07",1.75
"1537","2013-02-08",1.73
"1538","2013-02-11",1.69
"1539","2013-02-12",1.68
"1540","2013-02-13",1.7
"1541","2013-02-14",1.7
"1542","2013-02-15",1.65
"1543","2013-02-19",1.56
"1544","2013-02-20",1.62
"1545","2013-02-21",1.49
"1546","2013-02-22",1.51
"1547","2013-02-25",1.49
"1548","2013-02-26",1.46
"1549","2013-02-27",1.4
"1550","2013-02-28",1.4
"1551","2013-03-01",1.43
"1552","2013-03-04",1.44
"1553","2013-03-05",1.48
"1554","2013-03-06",1.48
"1555","2013-03-07",1.45
"1556","2013-03-08",1.43
"1557","2013-03-11",1.42
"1558","2013-03-12",1.4
"1559","2013-03-13",1.42
"1560","2013-03-14",1.39
"1561","2013-03-15",1.4
"1562","2013-03-18",1.43
"1563","2013-03-19",1.39
"1564","2013-03-20",1.43
"1565","2013-03-21",1.42
"1566","2013-03-22",1.44
"1567","2013-03-25",1.46
"1568","2013-03-26",1.46
"1569","2013-03-27",1.45
"1570","2013-03-28",1.44
"1571","2013-04-01",1.44
"1572","2013-04-02",1.48
"1573","2013-04-03",1.47
"1574","2013-04-04",1.5
"1575","2013-04-05",1.45
"1576","2013-04-08",1.49
"1577","2013-04-09",1.46
"1578","2013-04-10",1.48
"1579","2013-04-11",1.48
"1580","2013-04-12",1.45
"1581","2013-04-15",1.41
"1582","2013-04-16",1.46
"1583","2013-04-17",1.45
"1584","2013-04-18",1.44
"1585","2013-04-19",1.4
"1586","2013-04-22",1.47
"1587","2013-04-23",1.43
"1588","2013-04-24",1.46
"1589","2013-04-25",1.43
"1590","2013-04-26",1.49
"1591","2013-04-29",1.45
"1592","2013-04-30",1.42
"1593","2013-05-01",1.5
"1594","2013-05-02",1.44
"1595","2013-05-03",1.47
"1596","2013-05-06",1.63
"1597","2013-05-07",1.65
"1598","2013-05-08",1.72
"1599","2013-05-09",1.75
"1600","2013-05-10",1.71
"1601","2013-05-13",1.66
"1602","2013-05-14",1.74
"1603","2013-05-15",1.64
"1604","2013-05-16",1.64
"1605","2013-05-17",1.68
"1606","2013-05-20",2.03
"1607","2013-05-21",2.01
"1608","2013-05-22",1.9
"1609","2013-05-23",1.96
"1610","2013-05-24",2.03
"1611","2013-05-28",2.06
"1612","2013-05-29",1.97
"1613","2013-05-30",2.02
"1614","2013-05-31",1.93
"1615","2013-06-03",2.04
"1616","2013-06-04",2.03
"1617","2013-06-05",2.01
"1618","2013-06-06",1.96
"1619","2013-06-07",2.03
"1620","2013-06-10",2.04
"1621","2013-06-11",2.05
"1622","2013-06-12",2.16
"1623","2013-06-13",2.2
"1624","2013-06-14",2.24
"1625","2013-06-17",2.18
"1626","2013-06-18",2.35
"1627","2013-06-19",2.35
"1628","2013-06-20",2.25
"1629","2013-06-21",2.24
"1630","2013-06-24",2.28
"1631","2013-06-25",2.39
"1632","2013-06-26",2.4
"1633","2013-06-27",2.4
"1634","2013-06-28",2.4
"1635","2013-07-01",2.39
"1636","2013-07-02",2.36
"1637","2013-07-03",2.29
"1638","2013-07-05",2.28
"1639","2013-07-08",2.37
"1640","2013-07-09",2.37
"1641","2013-07-10",2.35
"1642","2013-07-11",2.31
"1643","2013-07-12",2.31
"1644","2013-07-15",2.3
"1645","2013-07-16",2.3
"1646","2013-07-17",2.28
"1647","2013-07-18",2.35
"1648","2013-07-19",2.39
"1649","2013-07-22",2.27
"1650","2013-07-23",2.27
"1651","2013-07-24",2.34
"1652","2013-07-25",2.37
"1653","2013-07-26",2.4
"1654","2013-07-29",2.32
"1655","2013-07-30",2.32
"1656","2013-07-31",2.37
"1657","2013-08-01",2.34
"1658","2013-08-02",2.3
"1659","2013-08-05",2.27
"1660","2013-08-06",2.3
"1661","2013-08-07",2.37
"1662","2013-08-08",1.83
"1663","2013-08-09",1.77
"1664","2013-08-12",1.68
"1665","2013-08-13",1.7
"1666","2013-08-14",1.7
"1667","2013-08-15",1.64
"1668","2013-08-16",1.66
"1669","2013-08-19",1.7
"1670","2013-08-20",1.68
"1671","2013-08-21",1.65
"1672","2013-08-22",1.67
"1673","2013-08-23",1.71
"1674","2013-08-26",1.71
"1675","2013-08-27",1.68
"1676","2013-08-28",1.73
"1677","2013-08-29",1.7
"1678","2013-08-30",1.69
"1679","2013-09-03",1.66
"1680","2013-09-04",1.71
"1681","2013-09-05",1.7
"1682","2013-09-06",1.67
"1683","2013-09-09",1.68
"1684","2013-09-10",1.7
"1685","2013-09-11",1.68
"1686","2013-09-12",1.67
"1687","2013-09-13",1.67
"1688","2013-09-16",1.73
"1689","2013-09-17",1.7
"1690","2013-09-18",1.71
"1691","2013-09-19",1.7
"1692","2013-09-20",1.68
"1693","2013-09-23",1.69
"1694","2013-09-24",1.69
"1695","2013-09-25",1.7
"1696","2013-09-26",1.7
"1697","2013-09-27",1.68
"1698","2013-09-30",1.7
"1699","2013-10-01",1.7
"1700","2013-10-02",1.72
"1701","2013-10-03",1.7
"1702","2013-10-04",1.74
"1703","2013-10-07",1.72
"1704","2013-10-08",1.67
"1705","2013-10-09",1.69
"1706","2013-10-10",1.68
"1707","2013-10-11",1.7
"1708","2013-10-14",1.71
"1709","2013-10-15",1.71
"1710","2013-10-16",1.68
"1711","2013-10-17",1.72
"1712","2013-10-18",1.7
"1713","2013-10-21",1.73
"1714","2013-10-22",1.78
"1715","2013-10-23",1.89
"1716","2013-10-24",1.92
"1717","2013-10-25",1.97
"1718","2013-10-28",1.93
"1719","2013-10-29",1.88
"1720","2013-10-30",1.88
"1721","2013-10-31",1.83
"1722","2013-11-01",1.85
"1723","2013-11-04",1.88
"1724","2013-11-05",1.9
"1725","2013-11-06",1.92
"1726","2013-11-07",1.89
"1727","2013-11-08",1.86
"1728","2013-11-11",1.88
"1729","2013-11-12",1.96
"1730","2013-11-13",1.9
"1731","2013-11-14",1.89
"1732","2013-11-15",1.88
"1733","2013-11-18",1.85
"1734","2013-11-19",1.81
"1735","2013-11-20",1.91
"1736","2013-11-21",1.9
"1737","2013-11-22",2.65
"1738","2013-11-25",4.56
"1739","2013-11-26",4.68
"1740","2013-11-27",4.03
"1741","2013-11-29",4.11
"1742","2013-12-02",5.75
"1743","2013-12-03",4.58
"1744","2013-12-04",4.68
"1745","2013-12-05",4.5
"1746","2013-12-06",4.3
"1747","2013-12-09",4.11
"1748","2013-12-10",3.82
"1749","2013-12-11",3.6
"1750","2013-12-12",3.54
"1751","2013-12-13",3.89
"1752","2013-12-16",3.72
"1753","2013-12-17",3.65
"1754","2013-12-18",3.42
"1755","2013-12-19",3.41
"1756","2013-12-20",3.57
"1757","2013-12-23",4.4
"1758","2013-12-24",4.03
"1759","2013-12-26",4.16
"1760","2013-12-27",3.93
"1761","2013-12-30",4.09
"1762","2013-12-31",4.05
"1763","2014-01-02",4.62
"1764","2014-01-03",4.45
"1765","2014-01-06",4.24
"1766","2014-01-07",4.36
"1767","2014-01-08",4.33
"1768","2014-01-09",4.25
"1769","2014-01-10",4.21
"1770","2014-01-13",4.5
"1771","2014-01-14",4.69
"1772","2014-01-15",4.5
"1773","2014-01-16",4.87
"1774","2014-01-17",4.89
"1775","2014-01-21",4.73
"1776","2014-01-22",5.18
"1777","2014-01-23",5.12
"1778","2014-01-24",4.98
"1779","2014-01-27",4.89
"1780","2014-01-28",5.4
"1781","2014-01-29",5.22
"1782","2014-01-30",5.21
"1783","2014-01-31",5.11
"1784","2014-02-03",4.74
"1785","2014-02-04",4.58
"1786","2014-02-05",4.33
"1787","2014-02-06",4.43
"1788","2014-02-07",4.5
"1789","2014-02-10",4.74
"1790","2014-02-11",4.76
"1791","2014-02-12",4.61
"1792","2014-02-13",4.45
"1793","2014-02-14",4.51
"1794","2014-02-18",4.64
"1795","2014-02-19",4.36
"1796","2014-02-20",4.33
"1797","2014-02-21",4.32
"1798","2014-02-24",4.35
"1799","2014-02-25",4.29
"1800","2014-02-26",4.32
"1801","2014-02-27",4.32
"1802","2014-02-28",4.24
"1803","2014-03-03",4
"1804","2014-03-04",4.16
"1805","2014-03-05",4
"1806","2014-03-06",3.82
"1807","2014-03-07",3.75
"1808","2014-03-10",3.84
"1809","2014-03-11",3.7
"1810","2014-03-12",3.75
"1811","2014-03-13",3.52
"1812","2014-03-14",3.59
"1813","2014-03-17",3.68
"1814","2014-03-18",3.67
"1815","2014-03-19",3.86
"1816","2014-03-20",3.92
"1817","2014-03-21",3.79
"1818","2014-03-24",3.89
"1819","2014-03-25",3.95
"1820","2014-03-26",3.8
"1821","2014-03-27",3.82
"1822","2014-03-28",3.71
"1823","2014-03-31",3.69
"1824","2014-04-01",3.74
"1825","2014-04-02",3.8
"1826","2014-04-03",3.7
"1827","2014-04-04",3.54
"1828","2014-04-07",3.43
"1829","2014-04-08",3.47
"1830","2014-04-09",3.54
"1831","2014-04-10",3.25
"1832","2014-04-11",3.23
"1833","2014-04-14",3.07
"1834","2014-04-15",3.09
"1835","2014-04-16",3.03
"1836","2014-04-17",3.08
"1837","2014-04-21",3.1
"1838","2014-04-22",3.31
"1839","2014-04-23",3.2
"1840","2014-04-24",3.39
"1841","2014-04-25",3.17
"1842","2014-04-28",3.18
"1843","2014-04-29",3.16
"1844","2014-04-30",3.11
"1845","2014-05-01",3.26
"1846","2014-05-02",3.28
"1847","2014-05-05",3.42
"1848","2014-05-06",3.35
"1849","2014-05-07",3.23
"1850","2014-05-08",3.19
"1851","2014-05-09",3.18
"1852","2014-05-12",3.36
"1853","2014-05-13",3.4
"1854","2014-05-14",3.55
"1855","2014-05-15",3.4
"1856","2014-05-16",3.42
"1857","2014-05-19",3.43
"1858","2014-05-20",3.38
"1859","2014-05-21",3.32
"1860","2014-05-22",3.22
"1861","2014-05-23",3.23
"1862","2014-05-27",3.24
"1863","2014-05-28",3.23
"1864","2014-05-29",3.19
"1865","2014-05-30",3.25
"1866","2014-06-02",3.21
"1867","2014-06-03",3.16
"1868","2014-06-04",3.21
"1869","2014-06-05",3.21
"1870","2014-06-06",3.32
"1871","2014-06-09",3.27
"1872","2014-06-10",3.16
"1873","2014-06-11",3.09
"1874","2014-06-12",3.14
"1875","2014-06-13",3.13
"1876","2014-06-16",3.04
"1877","2014-06-17",3.1
"1878","2014-06-18",3.15
"1879","2014-06-19",3.12
"1880","2014-06-20",3.16
"1881","2014-06-23",3.36
"1882","2014-06-24",3.21
"1883","2014-06-25",3.27
"1884","2014-06-26",3.35
"1885","2014-06-27",3.3
"1886","2014-06-30",3.19
"1887","2014-07-01",3.33
"1888","2014-07-02",3.28
"1889","2014-07-03",3.2
"1890","2014-07-07",5.02
"1891","2014-07-08",4.13
"1892","2014-07-09",4.22
"1893","2014-07-10",4
"1894","2014-07-11",4.18
"1895","2014-07-14",4.14
"1896","2014-07-15",3.95
"1897","2014-07-16",3.73
"1898","2014-07-17",3.65
"1899","2014-07-18",3.61
"1900","2014-07-21",3.82
"1901","2014-07-22",3.66
"1902","2014-07-23",3.6
"1903","2014-07-24",3.52
"1904","2014-07-25",3.51
"1905","2014-07-28",3.43
"1906","2014-07-29",3.94
"1907","2014-07-30",3.75
"1908","2014-07-31",3.71
"1909","2014-08-01",3.63
"1910","2014-08-04",3.52
"1911","2014-08-05",3.55
"1912","2014-08-06",3.47
"1913","2014-08-07",3.53
"1914","2014-08-08",3.53
"1915","2014-08-11",3.58
"1916","2014-08-12",3.58
"1917","2014-08-13",3.66
"1918","2014-08-14",3.81
"1919","2014-08-15",3.75
"1920","2014-08-18",3.66
"1921","2014-08-19",3.71
"1922","2014-08-20",3.77
"1923","2014-08-21",4.13
"1924","2014-08-22",4.14
"1925","2014-08-25",3.89
"1926","2014-08-26",3.94
"1927","2014-08-27",4.05
"1928","2014-08-28",4.15
"1929","2014-08-29",4.06
"1930","2014-09-02",4.15
"1931","2014-09-03",4.26
"1932","2014-09-04",4.43
"1933","2014-09-05",4.2
"1934","2014-09-08",4.01
