"","date","FLEX"
"1000","2010-12-20",7.65
"1001","2010-12-21",7.89
"1002","2010-12-22",7.81
"1003","2010-12-23",7.82
"1004","2010-12-27",7.85
"1005","2010-12-28",7.87
"1006","2010-12-29",7.98
"1007","2010-12-30",7.83
"1008","2010-12-31",7.85
"1009","2011-01-03",8.04
"1010","2011-01-04",7.95
"1011","2011-01-05",7.89
"1012","2011-01-06",7.97
"1013","2011-01-07",8.11
"1014","2011-01-10",8.16
"1015","2011-01-11",8.18
"1016","2011-01-12",8.33
"1017","2011-01-13",8.3
"1018","2011-01-14",8.39
"1019","2011-01-18",8.42
"1020","2011-01-19",8.36
"1021","2011-01-20",8.22
"1022","2011-01-21",8.01
"1023","2011-01-24",8.32
"1024","2011-01-25",8.18
"1025","2011-01-26",8.28
"1026","2011-01-27",8.39
"1027","2011-01-28",8.06
"1028","2011-01-31",7.99
"1029","2011-02-01",8.01
"1030","2011-02-02",8
"1031","2011-02-03",7.99
"1032","2011-02-04",7.97
"1033","2011-02-07",7.94
"1034","2011-02-08",7.84
"1035","2011-02-09",7.95
"1036","2011-02-10",8.03
"1037","2011-02-11",8.04
"1038","2011-02-14",8.21
"1039","2011-02-15",8.17
"1040","2011-02-16",8.24
"1041","2011-02-17",8.44
"1042","2011-02-18",8.42
"1043","2011-02-22",8.11
"1044","2011-02-23",7.95
"1045","2011-02-24",8.07
"1046","2011-02-25",8.12
"1047","2011-02-28",8.09
"1048","2011-03-01",7.9
"1049","2011-03-02",7.75
"1050","2011-03-03",8.13
"1051","2011-03-04",8.04
"1052","2011-03-07",7.83
"1053","2011-03-08",7.93
"1054","2011-03-09",7.62
"1055","2011-03-10",7.41
"1056","2011-03-11",7.55
"1057","2011-03-14",7.52
"1058","2011-03-15",7.41
"1059","2011-03-16",7.24
"1060","2011-03-17",7.17
"1061","2011-03-18",7.21
"1062","2011-03-21",7.21
"1063","2011-03-22",7.18
"1064","2011-03-23",7.33
"1065","2011-03-24",7.36
"1066","2011-03-25",7.34
"1067","2011-03-28",7.29
"1068","2011-03-29",7.43
"1069","2011-03-30",7.61
"1070","2011-03-31",7.47
"1071","2011-04-01",7.25
"1072","2011-04-04",7.28
"1073","2011-04-05",7.21
"1074","2011-04-06",7.29
"1075","2011-04-07",7.27
"1076","2011-04-08",7.28
"1077","2011-04-11",7.09
"1078","2011-04-12",6.96
"1079","2011-04-13",7
"1080","2011-04-14",7.02
"1081","2011-04-15",7.07
"1082","2011-04-18",7.01
"1083","2011-04-19",6.96
"1084","2011-04-20",7.17
"1085","2011-04-21",7.29
"1086","2011-04-25",7.3
"1087","2011-04-26",7.47
"1088","2011-04-27",7.51
"1089","2011-04-28",7.2
"1090","2011-04-29",6.97
"1091","2011-05-02",6.99
"1092","2011-05-03",6.91
"1093","2011-05-04",6.85
"1094","2011-05-05",6.95
"1095","2011-05-06",7.02
"1096","2011-05-09",6.93
"1097","2011-05-10",7.07
"1098","2011-05-11",7
"1099","2011-05-12",7.05
"1100","2011-05-13",6.96
"1101","2011-05-16",6.89
"1102","2011-05-17",6.76
"1103","2011-05-18",6.69
"1104","2011-05-19",6.75
"1105","2011-05-20",6.8
"1106","2011-05-23",6.8
"1107","2011-05-24",6.79
"1108","2011-05-25",7.04
"1109","2011-05-26",7.04
"1110","2011-05-27",7.11
"1111","2011-05-31",7.24
"1112","2011-06-01",7.07
"1113","2011-06-02",7.04
"1114","2011-06-03",6.88
"1115","2011-06-06",6.88
"1116","2011-06-07",6.85
"1117","2011-06-08",6.77
"1118","2011-06-09",6.95
"1119","2011-06-10",7.03
"1120","2011-06-13",6.93
"1121","2011-06-14",7.01
"1122","2011-06-15",6.78
"1123","2011-06-16",6.6
"1124","2011-06-17",6.31
"1125","2011-06-20",6.27
"1126","2011-06-21",6.41
"1127","2011-06-22",6.43
"1128","2011-06-23",6.34
"1129","2011-06-24",6.4
"1130","2011-06-27",6.36
"1131","2011-06-28",6.3
"1132","2011-06-29",6.44
"1133","2011-06-30",6.42
"1134","2011-07-01",6.6
"1135","2011-07-05",6.55
"1136","2011-07-06",6.47
"1137","2011-07-07",6.69
"1138","2011-07-08",6.59
"1139","2011-07-11",6.4
"1140","2011-07-12",6.28
"1141","2011-07-13",6.4
"1142","2011-07-14",6.27
"1143","2011-07-15",6.14
"1144","2011-07-18",6.15
"1145","2011-07-19",6.32
"1146","2011-07-20",6.28
"1147","2011-07-21",6.41
"1148","2011-07-22",7.01
"1149","2011-07-25",6.72
"1150","2011-07-26",6.72
"1151","2011-07-27",6.55
"1152","2011-07-28",6.46
"1153","2011-07-29",6.45
"1154","2011-08-01",6.27
"1155","2011-08-02",6.03
"1156","2011-08-03",6.09
"1157","2011-08-04",5.71
"1158","2011-08-05",5.66
"1159","2011-08-08",5.17
"1160","2011-08-09",5.41
"1161","2011-08-10",5.16
"1162","2011-08-11",5.54
"1163","2011-08-12",5.55
"1164","2011-08-15",5.71
"1165","2011-08-16",5.7
"1166","2011-08-17",5.65
"1167","2011-08-18",5.19
"1168","2011-08-19",5.15
"1169","2011-08-22",5.1
"1170","2011-08-23",5.38
"1171","2011-08-24",5.42
"1172","2011-08-25",5.27
"1173","2011-08-26",5.49
"1174","2011-08-29",5.8
"1175","2011-08-30",5.76
"1176","2011-08-31",5.75
"1177","2011-09-01",5.66
"1178","2011-09-02",5.42
"1179","2011-09-06",5.42
"1180","2011-09-07",5.68
"1181","2011-09-08",5.55
"1182","2011-09-09",5.39
"1183","2011-09-12",5.51
"1184","2011-09-13",5.61
"1185","2011-09-14",5.78
"1186","2011-09-15",5.92
"1187","2011-09-16",5.92
"1188","2011-09-19",5.99
"1189","2011-09-20",5.87
"1190","2011-09-21",5.76
"1191","2011-09-22",5.44
"1192","2011-09-23",5.5
"1193","2011-09-26",5.61
"1194","2011-09-27",5.77
"1195","2011-09-28",5.79
"1196","2011-09-29",5.84
"1197","2011-09-30",5.63
"1198","2011-10-03",5.42
"1199","2011-10-04",5.68
"1200","2011-10-05",5.95
"1201","2011-10-06",6.04
"1202","2011-10-07",6.07
"1203","2011-10-10",6.34
"1204","2011-10-11",6.31
"1205","2011-10-12",6.34
"1206","2011-10-13",6.36
"1207","2011-10-14",6.48
"1208","2011-10-17",6.33
"1209","2011-10-18",6.44
"1210","2011-10-19",6.1
"1211","2011-10-20",6.11
"1212","2011-10-21",6.59
"1213","2011-10-24",6.65
"1214","2011-10-25",6.62
"1215","2011-10-26",6.63
"1216","2011-10-27",6.75
"1217","2011-10-28",6.68
"1218","2011-10-31",6.57
"1219","2011-11-01",6.38
"1220","2011-11-02",6.46
"1221","2011-11-03",6.68
"1222","2011-11-04",6.68
"1223","2011-11-07",6.6
"1224","2011-11-08",6.64
"1225","2011-11-09",6.18
"1226","2011-11-10",6.18
"1227","2011-11-11",6.34
"1228","2011-11-14",6.23
"1229","2011-11-15",6.45
"1230","2011-11-16",6.21
"1231","2011-11-17",5.88
"1232","2011-11-18",5.8
"1233","2011-11-21",5.74
"1234","2011-11-22",5.68
"1235","2011-11-23",5.55
"1236","2011-11-25",5.46
"1237","2011-11-28",5.66
"1238","2011-11-29",5.52
"1239","2011-11-30",5.97
"1240","2011-12-01",5.91
"1241","2011-12-02",5.93
"1242","2011-12-05",6.04
"1243","2011-12-06",5.98
"1244","2011-12-07",6.02
"1245","2011-12-08",5.69
"1246","2011-12-09",5.9
"1247","2011-12-12",6.06
"1248","2011-12-13",5.89
"1249","2011-12-14",5.84
"1250","2011-12-15",5.88
"1251","2011-12-16",5.79
"1252","2011-12-19",5.72
"1253","2011-12-20",5.88
"1254","2011-12-21",5.66
"1255","2011-12-22",5.82
"1256","2011-12-23",5.93
"1257","2011-12-27",5.93
"1258","2011-12-28",5.67
"1259","2011-12-29",5.7
"1260","2011-12-30",5.66
"1261","2012-01-03",5.83
"1262","2012-01-04",5.82
"1263","2012-01-05",5.81
"1264","2012-01-06",5.75
"1265","2012-01-09",5.82
"1266","2012-01-10",5.97
"1267","2012-01-11",6.2
"1268","2012-01-12",6.26
"1269","2012-01-13",6.22
"1270","2012-01-17",6.21
"1271","2012-01-18",6.43
"1272","2012-01-19",6.72
"1273","2012-01-20",6.72
"1274","2012-01-23",6.73
"1275","2012-01-24",6.8
"1276","2012-01-25",6.76
"1277","2012-01-26",6.83
"1278","2012-01-27",6.75
"1279","2012-01-30",6.76
"1280","2012-01-31",6.87
"1281","2012-02-01",7.09
"1282","2012-02-02",6.99
"1283","2012-02-03",7.14
"1284","2012-02-06",7.12
"1285","2012-02-07",6.97
"1286","2012-02-08",6.94
"1287","2012-02-09",7.12
"1288","2012-02-10",6.97
"1289","2012-02-13",6.98
"1290","2012-02-14",6.98
"1291","2012-02-15",6.92
"1292","2012-02-16",6.99
"1293","2012-02-17",6.93
"1294","2012-02-21",7
"1295","2012-02-22",6.96
"1296","2012-02-23",7.21
"1297","2012-02-24",7.17
"1298","2012-02-27",7.03
"1299","2012-02-28",7.1
"1300","2012-02-29",7.05
"1301","2012-03-01",7.17
"1302","2012-03-02",7.28
"1303","2012-03-05",6.99
"1304","2012-03-06",6.82
"1305","2012-03-07",6.88
"1306","2012-03-08",7.06
"1307","2012-03-09",7.17
"1308","2012-03-12",7.15
"1309","2012-03-13",7.34
"1310","2012-03-14",7.34
"1311","2012-03-15",7.42
"1312","2012-03-16",7.39
"1313","2012-03-19",7.35
"1314","2012-03-20",7.23
"1315","2012-03-21",7.17
"1316","2012-03-22",7.09
"1317","2012-03-23",7.04
"1318","2012-03-26",7.23
"1319","2012-03-27",7.22
"1320","2012-03-28",7.35
"1321","2012-03-29",7.28
"1322","2012-03-30",7.22
"1323","2012-04-02",7.3
"1324","2012-04-03",7.3
"1325","2012-04-04",7.09
"1326","2012-04-05",7.07
"1327","2012-04-09",7.06
"1328","2012-04-10",6.85
"1329","2012-04-11",6.95
"1330","2012-04-12",7.03
"1331","2012-04-13",6.85
"1332","2012-04-16",6.88
"1333","2012-04-17",7.08
"1334","2012-04-18",6.9
"1335","2012-04-19",6.8
"1336","2012-04-20",6.79
"1337","2012-04-23",6.67
"1338","2012-04-24",6.6
"1339","2012-04-25",6.7
"1340","2012-04-26",6.74
"1341","2012-04-27",6.72
"1342","2012-04-30",6.68
"1343","2012-05-01",6.77
"1344","2012-05-02",7.11
"1345","2012-05-03",6.88
"1346","2012-05-04",6.69
"1347","2012-05-07",6.66
"1348","2012-05-08",6.67
"1349","2012-05-09",6.66
"1350","2012-05-10",6.65
"1351","2012-05-11",6.65
"1352","2012-05-14",6.59
"1353","2012-05-15",6.74
"1354","2012-05-16",6.62
"1355","2012-05-17",6.55
"1356","2012-05-18",6.39
"1357","2012-05-21",6.63
"1358","2012-05-22",6.51
"1359","2012-05-23",6.48
"1360","2012-05-24",6.38
"1361","2012-05-25",6.42
"1362","2012-05-29",6.46
"1363","2012-05-30",6.36
"1364","2012-05-31",6.42
"1365","2012-06-01",6.14
"1366","2012-06-04",6.23
"1367","2012-06-05",6.41
"1368","2012-06-06",6.65
"1369","2012-06-07",6.72
"1370","2012-06-08",6.7
"1371","2012-06-11",6.44
"1372","2012-06-12",6.55
"1373","2012-06-13",6.43
"1374","2012-06-14",6.3
"1375","2012-06-15",6.4
"1376","2012-06-18",6.42
"1377","2012-06-19",6.54
"1378","2012-06-20",6.65
"1379","2012-06-21",6.29
"1380","2012-06-22",6.37
"1381","2012-06-25",6.25
"1382","2012-06-26",6.24
"1383","2012-06-27",6.25
"1384","2012-06-28",6.11
"1385","2012-06-29",6.2
"1386","2012-07-02",6.2
"1387","2012-07-03",6.5
"1388","2012-07-05",6.59
"1389","2012-07-06",6.36
"1390","2012-07-09",6.22
"1391","2012-07-10",6.21
"1392","2012-07-11",6.12
"1393","2012-07-12",6.02
"1394","2012-07-13",6.08
"1395","2012-07-16",5.96
"1396","2012-07-17",6.04
"1397","2012-07-18",6.25
"1398","2012-07-19",6.3
"1399","2012-07-20",6.21
"1400","2012-07-23",6.12
"1401","2012-07-24",6.06
"1402","2012-07-25",6.25
"1403","2012-07-26",6.35
"1404","2012-07-27",6.49
"1405","2012-07-30",6.42
"1406","2012-07-31",6.41
"1407","2012-08-01",6.31
"1408","2012-08-02",6.05
"1409","2012-08-03",6.36
"1410","2012-08-06",6.34
"1411","2012-08-07",6.74
"1412","2012-08-08",6.65
"1413","2012-08-09",6.64
"1414","2012-08-10",6.65
"1415","2012-08-13",6.6
"1416","2012-08-14",6.58
"1417","2012-08-15",6.57
"1418","2012-08-16",6.63
"1419","2012-08-17",6.81
"1420","2012-08-20",6.77
"1421","2012-08-21",6.81
"1422","2012-08-22",6.71
"1423","2012-08-23",6.68
"1424","2012-08-24",6.67
"1425","2012-08-27",6.63
"1426","2012-08-28",6.64
"1427","2012-08-29",6.75
"1428","2012-08-30",6.6
"1429","2012-08-31",6.73
"1430","2012-09-04",6.65
"1431","2012-09-05",6.63
"1432","2012-09-06",6.81
"1433","2012-09-07",6.73
"1434","2012-09-10",6.55
"1435","2012-09-11",6.5
"1436","2012-09-12",6.45
"1437","2012-09-13",6.45
"1438","2012-09-14",6.61
"1439","2012-09-17",6.5
"1440","2012-09-18",6.34
"1441","2012-09-19",6.24
"1442","2012-09-20",6.17
"1443","2012-09-21",6.22
"1444","2012-09-24",6.15
"1445","2012-09-25",6.18
"1446","2012-09-26",6.07
"1447","2012-09-27",6.12
"1448","2012-09-28",6
"1449","2012-10-01",6
"1450","2012-10-02",6.08
"1451","2012-10-03",6.03
"1452","2012-10-04",6.02
"1453","2012-10-05",6.11
"1454","2012-10-08",6.07
"1455","2012-10-09",5.96
"1456","2012-10-10",5.9
"1457","2012-10-11",6.02
"1458","2012-10-12",5.94
"1459","2012-10-15",6.01
"1460","2012-10-16",6.12
"1461","2012-10-17",6.28
"1462","2012-10-18",6.12
"1463","2012-10-19",5.96
"1464","2012-10-22",5.95
"1465","2012-10-23",5.89
"1466","2012-10-24",5.86
"1467","2012-10-25",5.8
"1468","2012-10-26",5.66
"1469","2012-10-31",5.77
"1470","2012-11-01",5.91
"1471","2012-11-02",5.74
"1472","2012-11-05",5.94
"1473","2012-11-06",6.09
"1474","2012-11-07",5.97
"1475","2012-11-08",5.96
"1476","2012-11-09",5.99
"1477","2012-11-12",5.92
"1478","2012-11-13",5.79
"1479","2012-11-14",5.6
"1480","2012-11-15",5.55
"1481","2012-11-16",5.54
"1482","2012-11-19",5.8
"1483","2012-11-20",5.73
"1484","2012-11-21",5.71
"1485","2012-11-23",5.83
"1486","2012-11-26",5.78
"1487","2012-11-27",5.66
"1488","2012-11-28",5.76
"1489","2012-11-29",5.82
"1490","2012-11-30",5.8
"1491","2012-12-03",5.77
"1492","2012-12-04",5.8
"1493","2012-12-05",5.91
"1494","2012-12-06",5.96
"1495","2012-12-07",5.95
"1496","2012-12-10",5.84
"1497","2012-12-11",6.09
"1498","2012-12-12",6.11
"1499","2012-12-13",6.08
"1500","2012-12-14",6.09
"1501","2012-12-17",6.14
"1502","2012-12-18",6.17
"1503","2012-12-19",6.1
"1504","2012-12-20",6.31
"1505","2012-12-21",6.24
"1506","2012-12-24",6.22
"1507","2012-12-26",6.17
"1508","2012-12-27",6.17
"1509","2012-12-28",6.06
"1510","2012-12-31",6.21
"1511","2013-01-02",6.38
"1512","2013-01-03",6.33
"1513","2013-01-04",6.39
"1514","2013-01-07",6.39
"1515","2013-01-08",6.27
"1516","2013-01-09",6.3
"1517","2013-01-10",6.37
"1518","2013-01-11",6.46
"1519","2013-01-14",6.4
"1520","2013-01-15",6.46
"1521","2013-01-16",6.65
"1522","2013-01-17",6.64
"1523","2013-01-18",6.65
"1524","2013-01-22",6.68
"1525","2013-01-23",6.64
"1526","2013-01-24",6.72
"1527","2013-01-25",6.44
"1528","2013-01-28",6.23
"1529","2013-01-29",6.2
"1530","2013-01-30",6.18
"1531","2013-01-31",6.21
"1532","2013-02-01",6.32
"1533","2013-02-04",6.32
"1534","2013-02-05",6.5
"1535","2013-02-06",6.58
"1536","2013-02-07",6.6
"1537","2013-02-08",6.59
"1538","2013-02-11",6.66
"1539","2013-02-12",6.62
"1540","2013-02-13",6.6
"1541","2013-02-14",6.6
"1542","2013-02-15",6.68
"1543","2013-02-19",6.63
"1544","2013-02-20",6.6
"1545","2013-02-21",6.59
"1546","2013-02-22",6.59
"1547","2013-02-25",6.6
"1548","2013-02-26",6.6
"1549","2013-02-27",6.61
"1550","2013-02-28",6.65
"1551","2013-03-01",6.63
"1552","2013-03-04",6.66
"1553","2013-03-05",6.77
"1554","2013-03-06",6.7
"1555","2013-03-07",6.78
"1556","2013-03-08",6.81
"1557","2013-03-11",6.93
"1558","2013-03-12",6.83
"1559","2013-03-13",6.85
"1560","2013-03-14",6.89
"1561","2013-03-15",6.83
"1562","2013-03-18",6.78
"1563","2013-03-19",6.87
"1564","2013-03-20",6.89
"1565","2013-03-21",6.71
"1566","2013-03-22",6.71
"1567","2013-03-25",6.73
"1568","2013-03-26",6.7
"1569","2013-03-27",6.79
"1570","2013-03-28",6.76
"1571","2013-04-01",6.64
"1572","2013-04-02",6.67
"1573","2013-04-03",6.66
"1574","2013-04-04",6.72
"1575","2013-04-05",6.66
"1576","2013-04-08",6.78
"1577","2013-04-09",6.83
"1578","2013-04-10",6.95
"1579","2013-04-11",6.92
"1580","2013-04-12",6.86
"1581","2013-04-15",6.7
"1582","2013-04-16",6.89
"1583","2013-04-17",6.72
"1584","2013-04-18",6.66
"1585","2013-04-19",6.69
"1586","2013-04-22",6.69
"1587","2013-04-23",6.82
"1588","2013-04-24",6.86
"1589","2013-04-25",6.96
"1590","2013-04-26",6.87
"1591","2013-04-29",6.98
"1592","2013-04-30",7.15
"1593","2013-05-01",6.84
"1594","2013-05-02",6.83
"1595","2013-05-03",6.94
"1596","2013-05-06",7.14
"1597","2013-05-07",7.18
"1598","2013-05-08",7.21
"1599","2013-05-09",7.15
"1600","2013-05-10",7.19
"1601","2013-05-13",7.11
"1602","2013-05-14",7.17
"1603","2013-05-15",7.29
"1604","2013-05-16",7.22
"1605","2013-05-17",7.38
"1606","2013-05-20",7.38
"1607","2013-05-21",7.54
"1608","2013-05-22",7.35
"1609","2013-05-23",7.31
"1610","2013-05-24",7.4
"1611","2013-05-28",7.32
"1612","2013-05-29",7.32
"1613","2013-05-30",7.43
"1614","2013-05-31",7.46
"1615","2013-06-03",7.5
"1616","2013-06-04",7.61
"1617","2013-06-05",7.51
"1618","2013-06-06",7.66
"1619","2013-06-07",7.89
"1620","2013-06-10",7.85
"1621","2013-06-11",7.78
"1622","2013-06-12",7.64
"1623","2013-06-13",7.74
"1624","2013-06-14",7.64
"1625","2013-06-17",7.63
"1626","2013-06-18",7.65
"1627","2013-06-19",7.57
"1628","2013-06-20",7.45
"1629","2013-06-21",7.45
"1630","2013-06-24",7.32
"1631","2013-06-25",7.41
"1632","2013-06-26",7.47
"1633","2013-06-27",7.71
"1634","2013-06-28",7.74
"1635","2013-07-01",7.81
"1636","2013-07-02",7.73
"1637","2013-07-03",7.75
"1638","2013-07-05",7.78
"1639","2013-07-08",7.68
"1640","2013-07-09",7.79
"1641","2013-07-10",7.86
"1642","2013-07-11",7.87
"1643","2013-07-12",7.92
"1644","2013-07-15",7.95
"1645","2013-07-16",7.94
"1646","2013-07-17",7.99
"1647","2013-07-18",7.97
"1648","2013-07-19",8.02
"1649","2013-07-22",8.05
"1650","2013-07-23",8.13
"1651","2013-07-24",8.13
"1652","2013-07-25",8.14
"1653","2013-07-26",8.42
"1654","2013-07-29",8.5
"1655","2013-07-30",8.6
"1656","2013-07-31",8.66
"1657","2013-08-01",8.91
"1658","2013-08-02",8.8
"1659","2013-08-05",8.86
"1660","2013-08-06",8.96
"1661","2013-08-07",8.99
"1662","2013-08-08",9.06
"1663","2013-08-09",9.07
"1664","2013-08-12",9
"1665","2013-08-13",9.16
"1666","2013-08-14",9.14
"1667","2013-08-15",8.94
"1668","2013-08-16",9.03
"1669","2013-08-19",9
"1670","2013-08-20",9.01
"1671","2013-08-21",9.01
"1672","2013-08-22",9.15
"1673","2013-08-23",8.94
"1674","2013-08-26",8.85
"1675","2013-08-27",8.77
"1676","2013-08-28",8.9
"1677","2013-08-29",9.03
"1678","2013-08-30",8.98
"1679","2013-09-03",8.94
"1680","2013-09-04",9.1
"1681","2013-09-05",9.19
"1682","2013-09-06",9.23
"1683","2013-09-09",9.45
"1684","2013-09-10",9.49
"1685","2013-09-11",9.5
"1686","2013-09-12",9.36
"1687","2013-09-13",9.4
"1688","2013-09-16",9.28
"1689","2013-09-17",9.19
"1690","2013-09-18",9.29
"1691","2013-09-19",9.34
"1692","2013-09-20",9.27
"1693","2013-09-23",9.2
"1694","2013-09-24",9.16
"1695","2013-09-25",9.27
"1696","2013-09-26",9.14
"1697","2013-09-27",9.14
"1698","2013-09-30",9.09
"1699","2013-10-01",9.2
"1700","2013-10-02",9.25
"1701","2013-10-03",9.21
"1702","2013-10-04",9.17
"1703","2013-10-07",9.08
"1704","2013-10-08",8.89
"1705","2013-10-09",8.79
"1706","2013-10-10",8.87
"1707","2013-10-11",8.99
"1708","2013-10-14",9.05
"1709","2013-10-15",9.06
"1710","2013-10-16",9.19
"1711","2013-10-17",9.22
"1712","2013-10-18",9.21
"1713","2013-10-21",9.23
"1714","2013-10-22",9.25
"1715","2013-10-23",9.15
"1716","2013-10-24",9.15
"1717","2013-10-25",8.88
"1718","2013-10-28",8.98
"1719","2013-10-29",8.85
"1720","2013-10-30",7.87
"1721","2013-10-31",7.89
"1722","2013-11-01",7.93
"1723","2013-11-04",7.93
"1724","2013-11-05",7.81
"1725","2013-11-06",7.8
"1726","2013-11-07",7.77
"1727","2013-11-08",7.7
"1728","2013-11-11",7.66
"1729","2013-11-12",7.54
"1730","2013-11-13",7.62
"1731","2013-11-14",7.56
"1732","2013-11-15",7.74
"1733","2013-11-18",7.74
"1734","2013-11-19",7.52
"1735","2013-11-20",7.47
"1736","2013-11-21",7.53
"1737","2013-11-22",7.48
"1738","2013-11-25",7.5
"1739","2013-11-26",7.51
"1740","2013-11-27",7.56
"1741","2013-11-29",7.58
"1742","2013-12-02",7.42
"1743","2013-12-03",7.45
"1744","2013-12-04",7.33
"1745","2013-12-05",7.31
"1746","2013-12-06",7.48
"1747","2013-12-09",7.32
"1748","2013-12-10",7.25
"1749","2013-12-11",7.13
"1750","2013-12-12",7.15
"1751","2013-12-13",7.15
"1752","2013-12-16",7.37
"1753","2013-12-17",7.48
"1754","2013-12-18",7.28
"1755","2013-12-19",7.38
"1756","2013-12-20",7.53
"1757","2013-12-23",7.65
"1758","2013-12-24",7.71
"1759","2013-12-26",7.69
"1760","2013-12-27",7.71
"1761","2013-12-30",7.76
"1762","2013-12-31",7.77
"1763","2014-01-02",7.71
"1764","2014-01-03",7.71
"1765","2014-01-06",7.7
"1766","2014-01-07",7.68
"1767","2014-01-08",7.67
"1768","2014-01-09",7.72
"1769","2014-01-10",7.65
"1770","2014-01-13",7.62
"1771","2014-01-14",7.75
"1772","2014-01-15",7.85
"1773","2014-01-16",7.84
"1774","2014-01-17",7.72
"1775","2014-01-21",7.69
"1776","2014-01-22",7.68
"1777","2014-01-23",7.63
"1778","2014-01-24",7.5
"1779","2014-01-27",7.5
"1780","2014-01-28",7.66
"1781","2014-01-29",7.7
"1782","2014-01-30",8.28
"1783","2014-01-31",8.15
"1784","2014-02-03",8.11
"1785","2014-02-04",8.14
"1786","2014-02-05",8.19
"1787","2014-02-06",8.33
"1788","2014-02-07",8.5
"1789","2014-02-10",8.57
"1790","2014-02-11",8.75
"1791","2014-02-12",8.76
"1792","2014-02-13",8.89
"1793","2014-02-14",9.09
"1794","2014-02-18",9.1
"1795","2014-02-19",9.09
"1796","2014-02-20",9.18
"1797","2014-02-21",9.18
"1798","2014-02-24",9.42
"1799","2014-02-25",9.3
"1800","2014-02-26",9.26
"1801","2014-02-27",9.07
"1802","2014-02-28",8.95
"1803","2014-03-03",8.97
"1804","2014-03-04",9.23
"1805","2014-03-05",9.25
"1806","2014-03-06",9.15
"1807","2014-03-07",9.1
"1808","2014-03-10",9.03
"1809","2014-03-11",8.96
"1810","2014-03-12",9.15
"1811","2014-03-13",9.03
"1812","2014-03-14",9.11
"1813","2014-03-17",9.26
"1814","2014-03-18",9.42
"1815","2014-03-19",9.37
"1816","2014-03-20",9.41
"1817","2014-03-21",9.42
"1818","2014-03-24",9.37
"1819","2014-03-25",9.3
"1820","2014-03-26",9.16
"1821","2014-03-27",9.09
"1822","2014-03-28",9.09
"1823","2014-03-31",9.24
"1824","2014-04-01",9.29
"1825","2014-04-02",9.34
"1826","2014-04-03",9.42
"1827","2014-04-04",9.26
"1828","2014-04-07",9
"1829","2014-04-08",9.18
"1830","2014-04-09",9.37
"1831","2014-04-10",9.23
"1832","2014-04-11",9.08
"1833","2014-04-14",9.16
"1834","2014-04-15",9.19
"1835","2014-04-16",9.35
"1836","2014-04-17",9.42
"1837","2014-04-21",9.39
"1838","2014-04-22",9.44
"1839","2014-04-23",9.55
"1840","2014-04-24",9.46
"1841","2014-04-25",9.32
"1842","2014-04-28",9.01
"1843","2014-04-29",8.93
"1844","2014-04-30",8.99
"1845","2014-05-01",9.23
"1846","2014-05-02",9.36
"1847","2014-05-05",9.5
"1848","2014-05-06",9.46
"1849","2014-05-07",9.43
"1850","2014-05-08",9.56
"1851","2014-05-09",9.52
"1852","2014-05-12",9.63
"1853","2014-05-13",9.58
"1854","2014-05-14",9.56
"1855","2014-05-15",9.37
"1856","2014-05-16",9.5
"1857","2014-05-19",9.62
"1858","2014-05-20",9.46
"1859","2014-05-21",9.6
"1860","2014-05-22",10.04
"1861","2014-05-23",10.19
"1862","2014-05-27",10.06
"1863","2014-05-28",10.09
"1864","2014-05-29",10.19
"1865","2014-05-30",10.17
"1866","2014-06-02",10.29
"1867","2014-06-03",10.37
"1868","2014-06-04",10.7
"1869","2014-06-05",10.83
"1870","2014-06-06",10.99
"1871","2014-06-09",11.17
"1872","2014-06-10",11.32
"1873","2014-06-11",11.35
"1874","2014-06-12",11.32
"1875","2014-06-13",11.32
"1876","2014-06-16",11.24
"1877","2014-06-17",11.16
"1878","2014-06-18",11.17
"1879","2014-06-19",11.24
"1880","2014-06-20",11.11
"1881","2014-06-23",11.08
"1882","2014-06-24",10.99
"1883","2014-06-25",11.07
"1884","2014-06-26",11.11
"1885","2014-06-27",11.2
"1886","2014-06-30",11.07
"1887","2014-07-01",11.23
"1888","2014-07-02",11.19
"1889","2014-07-03",11.27
"1890","2014-07-07",11.01
"1891","2014-07-08",10.93
"1892","2014-07-09",10.99
"1893","2014-07-10",10.92
"1894","2014-07-11",10.96
"1895","2014-07-14",10.92
"1896","2014-07-15",10.8
"1897","2014-07-16",10.75
"1898","2014-07-17",10.8
"1899","2014-07-18",10.96
"1900","2014-07-21",10.9
"1901","2014-07-22",11.11
"1902","2014-07-23",11.27
"1903","2014-07-24",11.24
"1904","2014-07-25",10.84
"1905","2014-07-28",10.86
"1906","2014-07-29",10.76
"1907","2014-07-30",10.55
"1908","2014-07-31",10.39
"1909","2014-08-01",10.3
"1910","2014-08-04",10.5
"1911","2014-08-05",10.33
"1912","2014-08-06",10.5
"1913","2014-08-07",10.42
"1914","2014-08-08",10.56
"1915","2014-08-11",10.67
"1916","2014-08-12",10.51
"1917","2014-08-13",10.63
"1918","2014-08-14",10.57
"1919","2014-08-15",10.58
"1920","2014-08-18",10.68
"1921","2014-08-19",10.82
"1922","2014-08-20",10.88
"1923","2014-08-21",10.97
"1924","2014-08-22",10.83
"1925","2014-08-25",10.83
"1926","2014-08-26",11
"1927","2014-08-27",10.99
"1928","2014-08-28",10.97
"1929","2014-08-29",11.04
"1930","2014-09-02",11.1
"1931","2014-09-03",11.52
"1932","2014-09-04",11.21
"1933","2014-09-05",11.03
