"","date","JBLU"
"1001","2010-12-21",6.68
"1002","2010-12-22",6.64
"1003","2010-12-23",6.58
"1004","2010-12-27",6.62
"1005","2010-12-28",6.62
"1006","2010-12-29",6.67
"1007","2010-12-30",6.71
"1008","2010-12-31",6.61
"1009","2011-01-03",6.93
"1010","2011-01-04",6.86
"1011","2011-01-05",7.1
"1012","2011-01-06",6.95
"1013","2011-01-07",7.08
"1014","2011-01-10",6.99
"1015","2011-01-11",6.85
"1016","2011-01-12",6.96
"1017","2011-01-13",6.89
"1018","2011-01-14",6.8
"1019","2011-01-18",6.62
"1020","2011-01-19",6.45
"1021","2011-01-20",6.49
"1022","2011-01-21",6.35
"1023","2011-01-24",6.39
"1024","2011-01-25",6.35
"1025","2011-01-26",6.48
"1026","2011-01-27",6.4
"1027","2011-01-28",5.88
"1028","2011-01-31",6
"1029","2011-02-01",5.83
"1030","2011-02-02",5.85
"1031","2011-02-03",5.93
"1032","2011-02-04",5.8
"1033","2011-02-07",5.8
"1034","2011-02-08",5.92
"1035","2011-02-09",5.87
"1036","2011-02-10",5.86
"1037","2011-02-11",6.07
"1038","2011-02-14",5.94
"1039","2011-02-15",5.98
"1040","2011-02-16",6.03
"1041","2011-02-17",6.08
"1042","2011-02-18",6.1
"1043","2011-02-22",5.78
"1044","2011-02-23",5.7
"1045","2011-02-24",5.65
"1046","2011-02-25",5.76
"1047","2011-02-28",5.7
"1048","2011-03-01",5.59
"1049","2011-03-02",5.45
"1050","2011-03-03",5.63
"1051","2011-03-04",5.55
"1052","2011-03-07",5.54
"1053","2011-03-08",5.86
"1054","2011-03-09",5.76
"1055","2011-03-10",6
"1056","2011-03-11",6.08
"1057","2011-03-14",5.93
"1058","2011-03-15",5.88
"1059","2011-03-16",5.73
"1060","2011-03-17",5.63
"1061","2011-03-18",5.68
"1062","2011-03-21",5.99
"1063","2011-03-22",5.87
"1064","2011-03-23",5.9
"1065","2011-03-24",6.03
"1066","2011-03-25",6.34
"1067","2011-03-28",6.32
"1068","2011-03-29",6.36
"1069","2011-03-30",6.3
"1070","2011-03-31",6.27
"1071","2011-04-01",6.24
"1072","2011-04-04",6.26
"1073","2011-04-05",6.15
"1074","2011-04-06",6.21
"1075","2011-04-07",6.12
"1076","2011-04-08",5.86
"1077","2011-04-11",5.88
"1078","2011-04-12",5.92
"1079","2011-04-13",5.75
"1080","2011-04-14",5.62
"1081","2011-04-15",5.54
"1082","2011-04-18",5.53
"1083","2011-04-19",5.48
"1084","2011-04-20",5.5
"1085","2011-04-21",5.39
"1086","2011-04-25",5.48
"1087","2011-04-26",5.56
"1088","2011-04-27",5.57
"1089","2011-04-28",5.63
"1090","2011-04-29",5.66
"1091","2011-05-02",5.71
"1092","2011-05-03",5.81
"1093","2011-05-04",5.9
"1094","2011-05-05",5.96
"1095","2011-05-06",5.9
"1096","2011-05-09",5.86
"1097","2011-05-10",5.84
"1098","2011-05-11",5.96
"1099","2011-05-12",5.94
"1100","2011-05-13",5.82
"1101","2011-05-16",6.14
"1102","2011-05-17",6.35
"1103","2011-05-18",6.25
"1104","2011-05-19",6.34
"1105","2011-05-20",6.24
"1106","2011-05-23",6.08
"1107","2011-05-24",5.95
"1108","2011-05-25",5.9
"1109","2011-05-26",5.91
"1110","2011-05-27",6.08
"1111","2011-05-31",6.07
"1112","2011-06-01",5.83
"1113","2011-06-02",5.82
"1114","2011-06-03",5.7
"1115","2011-06-06",5.58
"1116","2011-06-07",5.59
"1117","2011-06-08",5.5
"1118","2011-06-09",5.5
"1119","2011-06-10",5.61
"1120","2011-06-13",5.66
"1121","2011-06-14",5.7
"1122","2011-06-15",5.62
"1123","2011-06-16",5.76
"1124","2011-06-17",5.94
"1125","2011-06-20",6
"1126","2011-06-21",6.13
"1127","2011-06-22",6.08
"1128","2011-06-23",6.19
"1129","2011-06-24",6.06
"1130","2011-06-27",6.13
"1131","2011-06-28",6.18
"1132","2011-06-29",6.09
"1133","2011-06-30",6.1
"1134","2011-07-01",6.25
"1135","2011-07-05",5.96
"1136","2011-07-06",6.01
"1137","2011-07-07",6.12
"1138","2011-07-08",6.05
"1139","2011-07-11",5.88
"1140","2011-07-12",5.79
"1141","2011-07-13",5.66
"1142","2011-07-14",5.61
"1143","2011-07-15",5.61
"1144","2011-07-18",5.42
"1145","2011-07-19",5.54
"1146","2011-07-20",5.48
"1147","2011-07-21",5.5
"1148","2011-07-22",5.42
"1149","2011-07-25",5.28
"1150","2011-07-26",4.83
"1151","2011-07-27",4.7
"1152","2011-07-28",4.65
"1153","2011-07-29",4.79
"1154","2011-08-01",4.69
"1155","2011-08-02",4.4
"1156","2011-08-03",4.54
"1157","2011-08-04",4.25
"1158","2011-08-05",4.18
"1159","2011-08-08",4.02
"1160","2011-08-09",4.32
"1161","2011-08-10",3.87
"1162","2011-08-11",4.17
"1163","2011-08-12",4.09
"1164","2011-08-15",4.46
"1165","2011-08-16",4.41
"1166","2011-08-17",4.4
"1167","2011-08-18",4.14
"1168","2011-08-19",4.13
"1169","2011-08-22",4
"1170","2011-08-23",4.12
"1171","2011-08-24",4.28
"1172","2011-08-25",3.97
"1173","2011-08-26",4.07
"1174","2011-08-29",4.36
"1175","2011-08-30",4.37
"1176","2011-08-31",4.35
"1177","2011-09-01",4.2
"1178","2011-09-02",4.08
"1179","2011-09-06",4.05
"1180","2011-09-07",4.17
"1181","2011-09-08",4.05
"1182","2011-09-09",4.01
"1183","2011-09-12",4.16
"1184","2011-09-13",4.36
"1185","2011-09-14",4.4
"1186","2011-09-15",4.5
"1187","2011-09-16",4.5
"1188","2011-09-19",4.45
"1189","2011-09-20",4.35
"1190","2011-09-21",4.16
"1191","2011-09-22",4.11
"1192","2011-09-23",4.2
"1193","2011-09-26",4.42
"1194","2011-09-27",4.23
"1195","2011-09-28",4.1
"1196","2011-09-29",4.26
"1197","2011-09-30",4.09
"1198","2011-10-03",3.49
"1199","2011-10-04",3.77
"1200","2011-10-05",3.79
"1201","2011-10-06",3.86
"1202","2011-10-07",3.87
"1203","2011-10-10",4
"1204","2011-10-11",4.28
"1205","2011-10-12",4.52
"1206","2011-10-13",4.57
"1207","2011-10-14",4.59
"1208","2011-10-17",4.45
"1209","2011-10-18",4.63
"1210","2011-10-19",4.32
"1211","2011-10-20",4.36
"1212","2011-10-21",4.32
"1213","2011-10-24",4.55
"1214","2011-10-25",4.36
"1215","2011-10-26",4.42
"1216","2011-10-27",4.66
"1217","2011-10-28",4.55
"1218","2011-10-31",4.48
"1219","2011-11-01",4.3
"1220","2011-11-02",4.29
"1221","2011-11-03",4.45
"1222","2011-11-04",4.39
"1223","2011-11-07",4.29
"1224","2011-11-08",4.33
"1225","2011-11-09",4.12
"1226","2011-11-10",4.11
"1227","2011-11-11",4.12
"1228","2011-11-14",4.02
"1229","2011-11-15",3.96
"1230","2011-11-16",3.85
"1231","2011-11-17",3.7
"1232","2011-11-18",3.7
"1233","2011-11-21",3.59
"1234","2011-11-22",3.49
"1235","2011-11-23",3.4
"1236","2011-11-25",3.48
"1237","2011-11-28",3.68
"1238","2011-11-29",4.06
"1239","2011-11-30",4.12
"1240","2011-12-01",4.3
"1241","2011-12-02",4.44
"1242","2011-12-05",4.7
"1243","2011-12-06",4.71
"1244","2011-12-07",4.95
"1245","2011-12-08",4.75
"1246","2011-12-09",5.05
"1247","2011-12-12",5.09
"1248","2011-12-13",4.92
"1249","2011-12-14",5.12
"1250","2011-12-15",5.26
"1251","2011-12-16",5.57
"1252","2011-12-19",5.17
"1253","2011-12-20",5.34
"1254","2011-12-21",5.37
"1255","2011-12-22",5.29
"1256","2011-12-23",5.34
"1257","2011-12-27",5.32
"1258","2011-12-28",5.16
"1259","2011-12-29",5.26
"1260","2011-12-30",5.2
"1261","2012-01-03",5.12
"1262","2012-01-04",5.23
"1263","2012-01-05",5.42
"1264","2012-01-06",5.45
"1265","2012-01-09",5.53
"1266","2012-01-10",5.92
"1267","2012-01-11",5.68
"1268","2012-01-12",5.58
"1269","2012-01-13",5.49
"1270","2012-01-17",5.26
"1271","2012-01-18",5.38
"1272","2012-01-19",5.54
"1273","2012-01-20",5.44
"1274","2012-01-23",5.42
"1275","2012-01-24",5.5
"1276","2012-01-25",5.57
"1277","2012-01-26",5.8
"1278","2012-01-27",5.81
"1279","2012-01-30",5.92
"1280","2012-01-31",5.92
"1281","2012-02-01",6.07
"1282","2012-02-02",6.09
"1283","2012-02-03",6.23
"1284","2012-02-06",6.14
"1285","2012-02-07",5.95
"1286","2012-02-08",5.98
"1287","2012-02-09",5.94
"1288","2012-02-10",5.86
"1289","2012-02-13",5.92
"1290","2012-02-14",5.86
"1291","2012-02-15",5.83
"1292","2012-02-16",5.92
"1293","2012-02-17",5.81
"1294","2012-02-21",5.3
"1295","2012-02-22",5.14
"1296","2012-02-23",5.02
"1297","2012-02-24",4.81
"1298","2012-02-27",5.16
"1299","2012-02-28",5.19
"1300","2012-02-29",5.1
"1301","2012-03-01",5.19
"1302","2012-03-02",5.11
"1303","2012-03-05",5.01
"1304","2012-03-06",4.96
"1305","2012-03-07",4.99
"1306","2012-03-08",4.99
"1307","2012-03-09",4.98
"1308","2012-03-12",4.91
"1309","2012-03-13",5.08
"1310","2012-03-14",5.07
"1311","2012-03-15",5.37
"1312","2012-03-16",5.15
"1313","2012-03-19",5.16
"1314","2012-03-20",5.19
"1315","2012-03-21",5.13
"1316","2012-03-22",5.07
"1317","2012-03-23",5.1
"1318","2012-03-26",5.21
"1319","2012-03-27",5.07
"1320","2012-03-28",5.22
"1321","2012-03-29",5
"1322","2012-03-30",4.89
"1323","2012-04-02",4.85
"1324","2012-04-03",4.91
"1325","2012-04-04",4.89
"1326","2012-04-05",4.84
"1327","2012-04-09",4.78
"1328","2012-04-10",4.61
"1329","2012-04-11",4.71
"1330","2012-04-12",4.93
"1331","2012-04-13",4.78
"1332","2012-04-16",4.84
"1333","2012-04-17",4.89
"1334","2012-04-18",4.75
"1335","2012-04-19",4.84
"1336","2012-04-20",4.78
"1337","2012-04-23",4.62
"1338","2012-04-24",4.66
"1339","2012-04-25",4.64
"1340","2012-04-26",4.65
"1341","2012-04-27",4.8
"1342","2012-04-30",4.75
"1343","2012-05-01",4.72
"1344","2012-05-02",4.72
"1345","2012-05-03",4.75
"1346","2012-05-04",4.74
"1347","2012-05-07",4.86
"1348","2012-05-08",4.79
"1349","2012-05-09",4.73
"1350","2012-05-10",4.7
"1351","2012-05-11",4.8
"1352","2012-05-14",4.59
"1353","2012-05-15",4.43
"1354","2012-05-16",4.5
"1355","2012-05-17",4.17
"1356","2012-05-18",4.15
"1357","2012-05-21",4.22
"1358","2012-05-22",4.26
"1359","2012-05-23",4.48
"1360","2012-05-24",4.6
"1361","2012-05-25",4.75
"1362","2012-05-29",4.72
"1363","2012-05-30",4.76
"1364","2012-05-31",5.23
"1365","2012-06-01",5.15
"1366","2012-06-04",4.93
"1367","2012-06-05",5.01
"1368","2012-06-06",5.14
"1369","2012-06-07",5.09
"1370","2012-06-08",5.23
"1371","2012-06-11",5.22
"1372","2012-06-12",5.07
"1373","2012-06-13",5.08
"1374","2012-06-14",5.11
"1375","2012-06-15",4.99
"1376","2012-06-18",5.05
"1377","2012-06-19",5.11
"1378","2012-06-20",5.3
"1379","2012-06-21",5.29
"1380","2012-06-22",5.31
"1381","2012-06-25",5.19
"1382","2012-06-26",5.25
"1383","2012-06-27",5.33
"1384","2012-06-28",5.2
"1385","2012-06-29",5.3
"1386","2012-07-02",5.43
"1387","2012-07-03",5.5
"1388","2012-07-05",5.49
"1389","2012-07-06",5.57
"1390","2012-07-09",5.54
"1391","2012-07-10",5.61
"1392","2012-07-11",5.74
"1393","2012-07-12",5.67
"1394","2012-07-13",5.76
"1395","2012-07-16",5.86
"1396","2012-07-17",5.77
"1397","2012-07-18",5.65
"1398","2012-07-19",5.48
"1399","2012-07-20",5.26
"1400","2012-07-23",5.37
"1401","2012-07-24",5.27
"1402","2012-07-25",5.26
"1403","2012-07-26",5.2
"1404","2012-07-27",5.44
"1405","2012-07-30",5.41
"1406","2012-07-31",5.51
"1407","2012-08-01",5.07
"1408","2012-08-02",5.1
"1409","2012-08-03",5.07
"1410","2012-08-06",5.13
"1411","2012-08-07",5.07
"1412","2012-08-08",5.13
"1413","2012-08-09",5.02
"1414","2012-08-10",5
"1415","2012-08-13",5.01
"1416","2012-08-14",5.04
"1417","2012-08-15",5.08
"1418","2012-08-16",5.1
"1419","2012-08-17",5.06
"1420","2012-08-20",5.27
"1421","2012-08-21",5.27
"1422","2012-08-22",5.18
"1423","2012-08-23",5.08
"1424","2012-08-24",5.07
"1425","2012-08-27",5.02
"1426","2012-08-28",4.89
"1427","2012-08-29",4.89
"1428","2012-08-30",4.94
"1429","2012-08-31",4.9
"1430","2012-09-04",4.89
"1431","2012-09-05",4.9
"1432","2012-09-06",5
"1433","2012-09-07",5.1
"1434","2012-09-10",5.04
"1435","2012-09-11",4.99
"1436","2012-09-12",5.09
"1437","2012-09-13",5.05
"1438","2012-09-14",4.95
"1439","2012-09-17",4.93
"1440","2012-09-18",4.87
"1441","2012-09-19",5.09
"1442","2012-09-20",5
"1443","2012-09-21",4.97
"1444","2012-09-24",4.96
"1445","2012-09-25",4.89
"1446","2012-09-26",4.9
"1447","2012-09-27",4.84
"1448","2012-09-28",4.8
"1449","2012-10-01",4.87
"1450","2012-10-02",4.98
"1451","2012-10-03",5.13
"1452","2012-10-04",5.14
"1453","2012-10-05",5.15
"1454","2012-10-08",5.09
"1455","2012-10-09",5
"1456","2012-10-10",5.09
"1457","2012-10-11",5.07
"1458","2012-10-12",5.09
"1459","2012-10-15",5.19
"1460","2012-10-16",5.2
"1461","2012-10-17",5.26
"1462","2012-10-18",5.31
"1463","2012-10-19",5.2
"1464","2012-10-22",5.21
"1465","2012-10-23",5.24
"1466","2012-10-24",5.2
"1467","2012-10-25",5.25
"1468","2012-10-26",5.22
"1469","2012-10-31",5.29
"1470","2012-11-01",5.35
"1471","2012-11-02",5.33
"1472","2012-11-05",5.29
"1473","2012-11-06",5.35
"1474","2012-11-07",5.21
"1475","2012-11-08",5.4
"1476","2012-11-09",5.31
"1477","2012-11-12",5.33
"1478","2012-11-13",5.28
"1479","2012-11-14",4.98
"1480","2012-11-15",5.03
"1481","2012-11-16",4.96
"1482","2012-11-19",5
"1483","2012-11-20",5.02
"1484","2012-11-21",5.06
"1485","2012-11-23",5.1
"1486","2012-11-26",5.08
"1487","2012-11-27",5.06
"1488","2012-11-28",5.08
"1489","2012-11-29",5.13
"1490","2012-11-30",5.14
"1491","2012-12-03",5.13
"1492","2012-12-04",5.17
"1493","2012-12-05",5.22
"1494","2012-12-06",5.23
"1495","2012-12-07",5.24
"1496","2012-12-10",5.27
"1497","2012-12-11",5.43
"1498","2012-12-12",5.43
"1499","2012-12-13",5.58
"1500","2012-12-14",5.53
"1501","2012-12-17",5.71
"1502","2012-12-18",5.83
"1503","2012-12-19",5.87
"1504","2012-12-20",5.94
"1505","2012-12-21",5.8
"1506","2012-12-24",5.75
"1507","2012-12-26",5.73
"1508","2012-12-27",5.68
"1509","2012-12-28",5.58
"1510","2012-12-31",5.72
"1511","2013-01-02",5.9
"1512","2013-01-03",5.95
"1513","2013-01-04",5.95
"1514","2013-01-07",5.97
"1515","2013-01-08",5.94
"1516","2013-01-09",5.87
"1517","2013-01-10",5.81
"1518","2013-01-11",5.87
"1519","2013-01-14",5.9
"1520","2013-01-15",5.95
"1521","2013-01-16",6.18
"1522","2013-01-17",6.19
"1523","2013-01-18",6.12
"1524","2013-01-22",6.33
"1525","2013-01-23",6.28
"1526","2013-01-24",6.29
"1527","2013-01-25",6.35
"1528","2013-01-28",6.23
"1529","2013-01-29",6.07
"1530","2013-01-30",5.8
"1531","2013-01-31",5.81
"1532","2013-02-01",5.8
"1533","2013-02-04",5.74
"1534","2013-02-05",5.75
"1535","2013-02-06",5.88
"1536","2013-02-07",5.89
"1537","2013-02-08",5.92
"1538","2013-02-11",5.88
"1539","2013-02-12",5.9
"1540","2013-02-13",5.98
"1541","2013-02-14",5.91
"1542","2013-02-15",6.03
"1543","2013-02-19",6.12
"1544","2013-02-20",6.02
"1545","2013-02-21",5.96
"1546","2013-02-22",6.08
"1547","2013-02-25",5.95
"1548","2013-02-26",5.98
"1549","2013-02-27",6.18
"1550","2013-02-28",6.05
"1551","2013-03-01",6.15
"1552","2013-03-04",6.34
"1553","2013-03-05",6.36
"1554","2013-03-06",6.38
"1555","2013-03-07",6.42
"1556","2013-03-08",6.5
"1557","2013-03-11",6.64
"1558","2013-03-12",6.65
"1559","2013-03-13",6.82
"1560","2013-03-14",6.85
"1561","2013-03-15",6.72
"1562","2013-03-18",6.9
"1563","2013-03-19",6.87
"1564","2013-03-20",6.94
"1565","2013-03-21",6.93
"1566","2013-03-22",6.97
"1567","2013-03-25",6.85
"1568","2013-03-26",6.82
"1569","2013-03-27",6.9
"1570","2013-03-28",6.9
"1571","2013-04-01",6.74
"1572","2013-04-02",6.34
"1573","2013-04-03",6.16
"1574","2013-04-04",6.49
"1575","2013-04-05",6.54
"1576","2013-04-08",6.71
"1577","2013-04-09",6.7
"1578","2013-04-10",6.99
"1579","2013-04-11",7.18
"1580","2013-04-12",7.2
"1581","2013-04-15",6.73
"1582","2013-04-16",7
"1583","2013-04-17",6.98
"1584","2013-04-18",6.97
"1585","2013-04-19",7.16
"1586","2013-04-22",7.06
"1587","2013-04-23",7.19
"1588","2013-04-24",7.18
"1589","2013-04-25",6.85
"1590","2013-04-26",6.92
"1591","2013-04-29",6.76
"1592","2013-04-30",6.89
"1593","2013-05-01",6.62
"1594","2013-05-02",6.67
"1595","2013-05-03",6.87
"1596","2013-05-06",6.92
"1597","2013-05-07",6.93
"1598","2013-05-08",6.72
"1599","2013-05-09",6.65
"1600","2013-05-10",6.75
"1601","2013-05-13",6.61
"1602","2013-05-14",6.54
"1603","2013-05-15",6.53
"1604","2013-05-16",6.52
"1605","2013-05-17",6.44
"1606","2013-05-20",6.36
"1607","2013-05-21",6.37
"1608","2013-05-22",6.26
"1609","2013-05-23",6.37
"1610","2013-05-24",6.38
"1611","2013-05-28",6.29
"1612","2013-05-29",6.17
"1613","2013-05-30",6.21
"1614","2013-05-31",6.21
"1615","2013-06-03",6.2
"1616","2013-06-04",6.2
"1617","2013-06-05",6.08
"1618","2013-06-06",6.14
"1619","2013-06-07",6.43
"1620","2013-06-10",6.4
"1621","2013-06-11",6.34
"1622","2013-06-12",6.37
"1623","2013-06-13",6.39
"1624","2013-06-14",6.29
"1625","2013-06-17",6.31
"1626","2013-06-18",6.4
"1627","2013-06-19",6.21
"1628","2013-06-20",6.13
"1629","2013-06-21",6.19
"1630","2013-06-24",6.02
"1631","2013-06-25",6.09
"1632","2013-06-26",6.05
"1633","2013-06-27",6.08
"1634","2013-06-28",6.29
"1635","2013-07-01",6.38
"1636","2013-07-02",6.22
"1637","2013-07-03",6.16
"1638","2013-07-05",6.24
"1639","2013-07-08",6.33
"1640","2013-07-09",6.49
"1641","2013-07-10",6.41
"1642","2013-07-11",6.43
"1643","2013-07-12",6.46
"1644","2013-07-15",6.48
"1645","2013-07-16",6.62
"1646","2013-07-17",6.73
"1647","2013-07-18",6.83
"1648","2013-07-19",6.78
"1649","2013-07-22",6.76
"1650","2013-07-23",6.72
"1651","2013-07-24",6.63
"1652","2013-07-25",6.76
"1653","2013-07-26",6.76
"1654","2013-07-29",6.65
"1655","2013-07-30",6.5
"1656","2013-07-31",6.54
"1657","2013-08-01",6.59
"1658","2013-08-02",6.5
"1659","2013-08-05",6.51
"1660","2013-08-06",6.38
"1661","2013-08-07",6.37
"1662","2013-08-08",6.37
"1663","2013-08-09",6.28
"1664","2013-08-12",6.36
"1665","2013-08-13",6.27
"1666","2013-08-14",6.36
"1667","2013-08-15",6.25
"1668","2013-08-16",6.37
"1669","2013-08-19",6.22
"1670","2013-08-20",6.26
"1671","2013-08-21",6.27
"1672","2013-08-22",6.35
"1673","2013-08-23",6.36
"1674","2013-08-26",6.37
"1675","2013-08-27",6.23
"1676","2013-08-28",6.22
"1677","2013-08-29",6.19
"1678","2013-08-30",6.15
"1679","2013-09-03",6.1
"1680","2013-09-04",6.23
"1681","2013-09-05",6.18
"1682","2013-09-06",6.12
"1683","2013-09-09",6.27
"1684","2013-09-10",6.62
"1685","2013-09-11",6.48
"1686","2013-09-12",6.36
"1687","2013-09-13",6.5
"1688","2013-09-16",6.53
"1689","2013-09-17",6.6
"1690","2013-09-18",6.67
"1691","2013-09-19",6.7
"1692","2013-09-20",6.67
"1693","2013-09-23",6.69
"1694","2013-09-24",6.76
"1695","2013-09-25",6.79
"1696","2013-09-26",6.8
"1697","2013-09-27",6.67
"1698","2013-09-30",6.67
"1699","2013-10-01",6.72
"1700","2013-10-02",6.66
"1701","2013-10-03",6.67
"1702","2013-10-04",6.69
"1703","2013-10-07",6.81
"1704","2013-10-08",6.63
"1705","2013-10-09",6.66
"1706","2013-10-10",6.78
"1707","2013-10-11",6.99
"1708","2013-10-14",6.98
"1709","2013-10-15",6.89
"1710","2013-10-16",7.04
"1711","2013-10-17",7.28
"1712","2013-10-18",7.28
"1713","2013-10-21",7.27
"1714","2013-10-22",7.34
"1715","2013-10-23",7.39
"1716","2013-10-24",7.6
"1717","2013-10-25",7.58
"1718","2013-10-28",7.53
"1719","2013-10-29",7.24
"1720","2013-10-30",7.21
"1721","2013-10-31",7.09
"1722","2013-11-01",7.27
"1723","2013-11-04",7.55
"1724","2013-11-05",7.52
"1725","2013-11-06",7.64
"1726","2013-11-07",7.51
"1727","2013-11-08",7.71
"1728","2013-11-11",7.69
"1729","2013-11-12",8.16
"1730","2013-11-13",8.68
"1731","2013-11-14",8.65
"1732","2013-11-15",8.78
"1733","2013-11-18",8.7
"1734","2013-11-19",8.75
"1735","2013-11-20",8.78
"1736","2013-11-21",8.89
"1737","2013-11-22",9.09
"1738","2013-11-25",8.94
"1739","2013-11-26",8.73
"1740","2013-11-27",9
"1741","2013-11-29",8.89
"1742","2013-12-02",8.75
"1743","2013-12-03",8.56
"1744","2013-12-04",8.41
"1745","2013-12-05",8.32
"1746","2013-12-06",8.29
"1747","2013-12-09",8.37
"1748","2013-12-10",8.3
"1749","2013-12-11",8.36
"1750","2013-12-12",8.77
"1751","2013-12-13",8.75
"1752","2013-12-16",8.8
"1753","2013-12-17",8.49
"1754","2013-12-18",8.55
"1755","2013-12-19",8.47
"1756","2013-12-20",8.57
"1757","2013-12-23",8.55
"1758","2013-12-24",8.64
"1759","2013-12-26",8.58
"1760","2013-12-27",8.43
"1761","2013-12-30",8.47
"1762","2013-12-31",8.54
"1763","2014-01-02",8.6
"1764","2014-01-03",9.05
"1765","2014-01-06",8.66
"1766","2014-01-07",8.68
"1767","2014-01-08",9
"1768","2014-01-09",8.83
"1769","2014-01-10",9.1
"1770","2014-01-13",8.96
"1771","2014-01-14",9.11
"1772","2014-01-15",8.98
"1773","2014-01-16",9
"1774","2014-01-17",8.94
"1775","2014-01-21",9.07
"1776","2014-01-22",9.37
"1777","2014-01-23",9.23
"1778","2014-01-24",8.86
"1779","2014-01-27",8.64
"1780","2014-01-28",8.74
"1781","2014-01-29",8.5
"1782","2014-01-30",8.99
"1783","2014-01-31",8.76
"1784","2014-02-03",8.58
"1785","2014-02-04",8.72
"1786","2014-02-05",8.61
"1787","2014-02-06",8.7
"1788","2014-02-07",8.69
"1789","2014-02-10",8.49
"1790","2014-02-11",8.5
"1791","2014-02-12",8.46
"1792","2014-02-13",8.51
"1793","2014-02-14",8.54
"1794","2014-02-18",8.42
"1795","2014-02-19",8.42
"1796","2014-02-20",8.69
"1797","2014-02-21",8.95
"1798","2014-02-24",8.97
"1799","2014-02-25",9.05
"1800","2014-02-26",9.05
"1801","2014-02-27",9
"1802","2014-02-28",8.83
"1803","2014-03-03",8.62
"1804","2014-03-04",8.62
"1805","2014-03-05",8.76
"1806","2014-03-06",9
"1807","2014-03-07",9.03
"1808","2014-03-10",8.87
"1809","2014-03-11",8.73
"1810","2014-03-12",8.75
"1811","2014-03-13",8.81
"1812","2014-03-14",8.68
"1813","2014-03-17",8.88
"1814","2014-03-18",8.84
"1815","2014-03-19",8.69
"1816","2014-03-20",8.72
"1817","2014-03-21",8.51
"1818","2014-03-24",8.53
"1819","2014-03-25",8.54
"1820","2014-03-26",8.45
"1821","2014-03-27",8.32
"1822","2014-03-28",8.42
"1823","2014-03-31",8.69
"1824","2014-04-01",8.94
"1825","2014-04-02",9.08
"1826","2014-04-03",9.01
"1827","2014-04-04",8.76
"1828","2014-04-07",8.8
"1829","2014-04-08",8.75
"1830","2014-04-09",8.99
"1831","2014-04-10",8.7
"1832","2014-04-11",8.43
"1833","2014-04-14",8.22
"1834","2014-04-15",8.31
"1835","2014-04-16",8.8
"1836","2014-04-17",8.62
"1837","2014-04-21",8.76
"1838","2014-04-22",8.59
"1839","2014-04-23",8.59
"1840","2014-04-24",8.37
"1841","2014-04-25",7.92
"1842","2014-04-28",7.63
"1843","2014-04-29",7.77
"1844","2014-04-30",7.91
"1845","2014-05-01",8.12
"1846","2014-05-02",8.2
"1847","2014-05-05",8.36
"1848","2014-05-06",8.2
"1849","2014-05-07",8.29
"1850","2014-05-08",8.3
"1851","2014-05-09",8.44
"1852","2014-05-12",8.76
"1853","2014-05-13",8.86
"1854","2014-05-14",8.78
"1855","2014-05-15",8.75
"1856","2014-05-16",8.68
"1857","2014-05-19",8.89
"1858","2014-05-20",8.86
"1859","2014-05-21",8.88
"1860","2014-05-22",8.95
"1861","2014-05-23",9.11
"1862","2014-05-27",9.26
"1863","2014-05-28",9.45
"1864","2014-05-29",9.55
"1865","2014-05-30",9.66
"1866","2014-06-02",9.82
"1867","2014-06-03",10.05
"1868","2014-06-04",10.27
"1869","2014-06-05",10.28
"1870","2014-06-06",10.54
"1871","2014-06-09",10.46
"1872","2014-06-10",10.63
"1873","2014-06-11",10.43
"1874","2014-06-12",9.94
"1875","2014-06-13",10.23
"1876","2014-06-16",10.39
"1877","2014-06-17",10.53
"1878","2014-06-18",10.55
"1879","2014-06-19",10.52
"1880","2014-06-20",10.6
"1881","2014-06-23",10.46
"1882","2014-06-24",10.41
"1883","2014-06-25",10.66
"1884","2014-06-26",10.58
"1885","2014-06-27",10.88
"1886","2014-06-30",10.85
"1887","2014-07-01",10.98
"1888","2014-07-02",10.75
"1889","2014-07-03",10.89
"1890","2014-07-07",10.62
"1891","2014-07-08",10.49
"1892","2014-07-09",10.66
"1893","2014-07-10",10.73
"1894","2014-07-11",10.82
"1895","2014-07-14",10.71
"1896","2014-07-15",10.82
"1897","2014-07-16",10.87
"1898","2014-07-17",10.63
"1899","2014-07-18",10.83
"1900","2014-07-21",10.71
"1901","2014-07-22",10.78
"1902","2014-07-23",11.28
"1903","2014-07-24",11.06
"1904","2014-07-25",11.41
"1905","2014-07-28",11.17
"1906","2014-07-29",11.06
"1907","2014-07-30",11.08
"1908","2014-07-31",10.72
"1909","2014-08-01",10.81
"1910","2014-08-04",10.86
"1911","2014-08-05",10.78
"1912","2014-08-06",10.92
"1913","2014-08-07",11.13
"1914","2014-08-08",11.46
"1915","2014-08-11",11.74
"1916","2014-08-12",11.62
"1917","2014-08-13",11.88
"1918","2014-08-14",11.8
"1919","2014-08-15",11.91
"1920","2014-08-18",12.28
"1921","2014-08-19",12.33
"1922","2014-08-20",12.73
"1923","2014-08-21",12.47
"1924","2014-08-22",12.6
"1925","2014-08-25",12.61
"1926","2014-08-26",12.44
"1927","2014-08-27",12.38
"1928","2014-08-28",12.41
"1929","2014-08-29",12.23
"1930","2014-09-02",12.64
"1931","2014-09-03",12.36
"1932","2014-09-04",12.53
"1933","2014-09-05",12.54
"1934","2014-09-08",12.47
