"","date","HALL"
"1002","2010-12-22",9.03
"1003","2010-12-23",9.18
"1004","2010-12-27",9.19
"1005","2010-12-28",9.19
"1006","2010-12-29",9.22
"1007","2010-12-30",9.05
"1008","2010-12-31",9.1
"1009","2011-01-03",9.18
"1010","2011-01-04",9.01
"1011","2011-01-05",9.21
"1012","2011-01-06",9.11
"1013","2011-01-07",9.15
"1014","2011-01-10",9.05
"1015","2011-01-11",9.09
"1016","2011-01-12",9.06
"1017","2011-01-13",9.01
"1018","2011-01-14",8.98
"1019","2011-01-18",8.98
"1020","2011-01-19",8.7
"1021","2011-01-20",8.67
"1022","2011-01-21",8.51
"1023","2011-01-24",8.59
"1024","2011-01-25",8.77
"1025","2011-01-26",8.77
"1026","2011-01-27",8.76
"1027","2011-01-28",8.5
"1028","2011-01-31",8.49
"1029","2011-02-01",8.59
"1030","2011-02-02",8.52
"1031","2011-02-03",8.62
"1032","2011-02-04",8.53
"1033","2011-02-07",8.54
"1034","2011-02-08",8.69
"1035","2011-02-09",8.53
"1036","2011-02-10",8.52
"1037","2011-02-11",8.56
"1038","2011-02-14",8.58
"1039","2011-02-15",8.54
"1040","2011-02-16",8.72
"1041","2011-02-17",8.74
"1042","2011-02-18",8.8
"1043","2011-02-22",8.8
"1044","2011-02-23",8.77
"1045","2011-02-24",8.63
"1046","2011-02-25",8.95
"1047","2011-02-28",9
"1048","2011-03-01",8.99
"1049","2011-03-02",9.03
"1050","2011-03-03",9.04
"1051","2011-03-04",9.01
"1052","2011-03-07",8.85
"1053","2011-03-08",9.1
"1054","2011-03-09",9.06
"1055","2011-03-10",8.76
"1056","2011-03-11",8.77
"1057","2011-03-14",8.77
"1058","2011-03-15",8.86
"1059","2011-03-16",8.61
"1060","2011-03-17",8.28
"1061","2011-03-18",8.37
"1062","2011-03-21",8.36
"1063","2011-03-22",8.31
"1064","2011-03-23",8.21
"1065","2011-03-24",8.14
"1066","2011-03-25",8.06
"1067","2011-03-28",8.08
"1068","2011-03-29",8.14
"1069","2011-03-30",8.19
"1070","2011-03-31",8.38
"1071","2011-04-01",8.35
"1072","2011-04-04",8.07
"1073","2011-04-05",8.09
"1074","2011-04-06",8.26
"1075","2011-04-07",8.17
"1076","2011-04-08",8.23
"1077","2011-04-11",8.31
"1078","2011-04-12",8.32
"1079","2011-04-13",8.36
"1080","2011-04-14",8.46
"1081","2011-04-15",8.45
"1082","2011-04-18",8.4
"1083","2011-04-19",8.49
"1084","2011-04-20",8.64
"1085","2011-04-21",8.51
"1086","2011-04-25",8.5
"1087","2011-04-26",8.58
"1088","2011-04-27",8.44
"1089","2011-04-28",8.55
"1090","2011-04-29",8.55
"1091","2011-05-02",8.4
"1092","2011-05-03",8.41
"1093","2011-05-04",8.26
"1094","2011-05-05",8.25
"1095","2011-05-06",8.33
"1096","2011-05-09",8.35
"1097","2011-05-10",8.29
"1098","2011-05-11",7.47
"1099","2011-05-12",7.18
"1100","2011-05-13",7.05
"1101","2011-05-16",6.58
"1102","2011-05-17",6.65
"1103","2011-05-18",7
"1104","2011-05-19",7.09
"1105","2011-05-20",7.04
"1106","2011-05-23",6.8
"1107","2011-05-24",6.79
"1108","2011-05-25",6.83
"1109","2011-05-26",6.89
"1110","2011-05-27",7.1
"1111","2011-05-31",7.15
"1112","2011-06-01",7.14
"1113","2011-06-02",7.05
"1114","2011-06-03",6.84
"1115","2011-06-06",6.76
"1116","2011-06-07",6.81
"1117","2011-06-08",6.89
"1118","2011-06-09",7.08
"1119","2011-06-10",6.82
"1120","2011-06-13",7.04
"1121","2011-06-14",7.14
"1122","2011-06-15",6.84
"1123","2011-06-16",7.26
"1124","2011-06-17",7.18
"1125","2011-06-20",6.89
"1126","2011-06-21",7.28
"1127","2011-06-22",6.95
"1128","2011-06-23",6.96
"1129","2011-06-24",6.92
"1130","2011-06-27",7.24
"1131","2011-06-28",7.39
"1132","2011-06-29",7.57
"1133","2011-06-30",7.87
"1134","2011-07-01",7.46
"1135","2011-07-05",7.25
"1136","2011-07-06",7.28
"1137","2011-07-07",7.88
"1138","2011-07-08",7.66
"1139","2011-07-11",7.72
"1140","2011-07-12",7.92
"1141","2011-07-13",8.03
"1142","2011-07-14",7.76
"1143","2011-07-15",7.55
"1144","2011-07-18",7.39
"1145","2011-07-19",7.72
"1146","2011-07-20",7.3
"1147","2011-07-21",7.3
"1148","2011-07-22",7.2
"1149","2011-07-25",7.05
"1150","2011-07-26",6.93
"1151","2011-07-27",6.85
"1152","2011-07-28",6.87
"1153","2011-07-29",6.74
"1154","2011-08-01",7.09
"1155","2011-08-02",6.94
"1156","2011-08-03",7.18
"1157","2011-08-04",6.75
"1158","2011-08-05",6.92
"1159","2011-08-08",6.48
"1160","2011-08-09",6.93
"1161","2011-08-10",6.43
"1162","2011-08-11",6.7
"1163","2011-08-12",6.78
"1164","2011-08-15",6.78
"1165","2011-08-16",6.62
"1166","2011-08-17",6.6
"1167","2011-08-18",6.53
"1168","2011-08-19",6.52
"1169","2011-08-22",6.48
"1170","2011-08-23",6.68
"1171","2011-08-24",6.68
"1172","2011-08-25",6.59
"1173","2011-08-26",6.68
"1174","2011-08-29",7.25
"1175","2011-08-30",7.12
"1176","2011-08-31",6.94
"1177","2011-09-01",6.73
"1178","2011-09-02",6.67
"1179","2011-09-06",6.67
"1180","2011-09-07",6.79
"1181","2011-09-08",6.73
"1182","2011-09-09",6.66
"1183","2011-09-12",6.86
"1184","2011-09-13",6.99
"1185","2011-09-14",7.11
"1186","2011-09-15",7.18
"1187","2011-09-16",7.16
"1188","2011-09-19",6.98
"1189","2011-09-20",6.92
"1190","2011-09-21",6.7
"1191","2011-09-22",6.79
"1192","2011-09-23",6.9
"1193","2011-09-26",7.11
"1194","2011-09-27",7.4
"1195","2011-09-28",6.99
"1196","2011-09-29",7.34
"1197","2011-09-30",7.37
"1198","2011-10-03",6.66
"1199","2011-10-04",7.69
"1200","2011-10-05",7.74
"1201","2011-10-06",7.79
"1202","2011-10-07",7.45
"1203","2011-10-10",8.1
"1204","2011-10-11",8.03
"1205","2011-10-12",8.12
"1206","2011-10-13",8.05
"1207","2011-10-14",8.13
"1208","2011-10-17",7.44
"1209","2011-10-18",7.69
"1210","2011-10-19",7.61
"1211","2011-10-20",7.7
"1212","2011-10-21",7.72
"1213","2011-10-24",7.69
"1214","2011-10-25",7.43
"1215","2011-10-26",7.58
"1216","2011-10-27",8.13
"1217","2011-10-28",8.06
"1218","2011-10-31",7.76
"1219","2011-11-01",7.28
"1220","2011-11-02",7.66
"1221","2011-11-03",8.08
"1222","2011-11-04",7.93
"1223","2011-11-07",7.9
"1224","2011-11-08",7.83
"1225","2011-11-09",7.6
"1226","2011-11-10",7.85
"1227","2011-11-11",7.97
"1228","2011-11-14",7.8
"1229","2011-11-15",8.11
"1230","2011-11-16",7.87
"1231","2011-11-17",7.99
"1232","2011-11-18",8.1
"1233","2011-11-21",7.91
"1234","2011-11-22",7.92
"1235","2011-11-23",7.44
"1236","2011-11-25",7.19
"1237","2011-11-28",7.75
"1238","2011-11-29",7.69
"1239","2011-11-30",7.95
"1240","2011-12-01",7.66
"1241","2011-12-02",7.66
"1242","2011-12-05",8.06
"1243","2011-12-06",8.1
"1244","2011-12-07",7.91
"1245","2011-12-08",7.6
"1246","2011-12-09",7.79
"1247","2011-12-12",7.68
"1248","2011-12-13",7.42
"1249","2011-12-14",7.69
"1250","2011-12-15",7.6
"1251","2011-12-16",7.56
"1252","2011-12-19",7.35
"1253","2011-12-20",7.64
"1254","2011-12-21",7.55
"1255","2011-12-22",7.66
"1256","2011-12-23",7.54
"1257","2011-12-27",7.63
"1258","2011-12-28",7.33
"1259","2011-12-29",7.06
"1260","2011-12-30",6.99
"1261","2012-01-03",7.37
"1262","2012-01-04",6.99
"1263","2012-01-05",6.99
"1264","2012-01-06",6.96
"1265","2012-01-09",6.89
"1266","2012-01-10",6.95
"1267","2012-01-11",6.99
"1268","2012-01-12",7.04
"1269","2012-01-13",6.98
"1270","2012-01-17",6.98
"1271","2012-01-18",7
"1272","2012-01-19",6.96
"1273","2012-01-20",7.09
"1274","2012-01-23",7.07
"1275","2012-01-24",7.1
"1276","2012-01-25",7.09
"1277","2012-01-26",7.08
"1278","2012-01-27",7.09
"1279","2012-01-30",6.95
"1280","2012-01-31",6.95
"1281","2012-02-01",7.09
"1282","2012-02-02",7.25
"1283","2012-02-03",7.76
"1284","2012-02-06",7.11
"1285","2012-02-07",7.1
"1286","2012-02-08",7.16
"1287","2012-02-09",6.99
"1288","2012-02-10",6.84
"1289","2012-02-13",6.95
"1290","2012-02-14",6.83
"1291","2012-02-15",6.59
"1292","2012-02-16",6.87
"1293","2012-02-17",6.99
"1294","2012-02-21",7.08
"1295","2012-02-22",7
"1296","2012-02-23",7.11
"1297","2012-02-24",6.99
"1298","2012-02-27",6.95
"1299","2012-02-28",6.8
"1300","2012-02-29",6.75
"1301","2012-03-01",6.68
"1302","2012-03-02",6.62
"1303","2012-03-05",6.69
"1304","2012-03-06",6.71
"1305","2012-03-07",6.74
"1306","2012-03-08",6.7
"1307","2012-03-09",6.86
"1308","2012-03-12",6.91
"1309","2012-03-13",7.17
"1310","2012-03-14",7.3
"1311","2012-03-15",7.38
"1312","2012-03-16",7.39
"1313","2012-03-19",7.44
"1314","2012-03-20",7.47
"1315","2012-03-21",7.41
"1316","2012-03-22",7.37
"1317","2012-03-23",7.71
"1318","2012-03-26",7.79
"1319","2012-03-27",7.9
"1320","2012-03-28",8.03
"1321","2012-03-29",7.88
"1322","2012-03-30",7.89
"1323","2012-04-02",7.71
"1324","2012-04-03",7.63
"1325","2012-04-04",7.62
"1326","2012-04-05",7.46
"1327","2012-04-09",7.21
"1328","2012-04-10",7.08
"1329","2012-04-11",7.23
"1330","2012-04-12",7.19
"1331","2012-04-13",7.15
"1332","2012-04-16",7.15
"1333","2012-04-17",7.06
"1334","2012-04-18",7.1
"1335","2012-04-19",7.05
"1336","2012-04-20",7.14
"1337","2012-04-23",7.19
"1338","2012-04-24",7.29
"1339","2012-04-25",7.64
"1340","2012-04-26",7.54
"1341","2012-04-27",7.65
"1342","2012-04-30",7.52
"1343","2012-05-01",7.61
"1344","2012-05-02",7.77
"1345","2012-05-03",7.74
"1346","2012-05-04",7.7
"1347","2012-05-07",7.77
"1348","2012-05-08",7.86
"1349","2012-05-09",7.86
"1350","2012-05-10",8.02
"1351","2012-05-11",8.02
"1352","2012-05-14",8.08
"1353","2012-05-15",8.12
"1354","2012-05-16",7.71
"1355","2012-05-17",7.45
"1356","2012-05-18",7.34
"1357","2012-05-21",7.42
"1358","2012-05-22",7.22
"1359","2012-05-23",7.23
"1360","2012-05-24",7.28
"1361","2012-05-25",7.28
"1362","2012-05-29",7.23
"1363","2012-05-30",7.2
"1364","2012-05-31",7.12
"1365","2012-06-01",7.09
"1366","2012-06-04",7.23
"1367","2012-06-05",7.18
"1368","2012-06-06",7.5
"1369","2012-06-07",7.55
"1370","2012-06-08",7.6
"1371","2012-06-11",7.6
"1372","2012-06-12",7.81
"1373","2012-06-13",7.66
"1374","2012-06-14",7.82
"1375","2012-06-15",8.17
"1376","2012-06-18",7.93
"1377","2012-06-19",8.11
"1378","2012-06-20",8
"1379","2012-06-21",7.76
"1380","2012-06-22",8
"1381","2012-06-25",7.74
"1382","2012-06-26",7.79
"1383","2012-06-27",7.8
"1384","2012-06-28",7.57
"1385","2012-06-29",7.8
"1386","2012-07-02",7.89
"1387","2012-07-03",8.06
"1388","2012-07-05",7.87
"1389","2012-07-06",7.85
"1390","2012-07-09",7.93
"1391","2012-07-10",7.97
"1392","2012-07-11",8.09
"1393","2012-07-12",8
"1394","2012-07-13",8.08
"1395","2012-07-16",7.99
"1396","2012-07-17",8.01
"1397","2012-07-18",8.02
"1398","2012-07-19",7.98
"1399","2012-07-20",7.97
"1400","2012-07-23",7.83
"1401","2012-07-24",7.78
"1402","2012-07-25",7.85
"1403","2012-07-26",7.92
"1404","2012-07-27",8.19
"1405","2012-07-30",8.07
"1406","2012-07-31",8.25
"1407","2012-08-01",7.94
"1408","2012-08-02",7.95
"1409","2012-08-03",8.11
"1410","2012-08-06",8.03
"1411","2012-08-07",8.05
"1412","2012-08-08",7.96
"1413","2012-08-09",7.88
"1414","2012-08-10",8.02
"1415","2012-08-13",7.95
"1416","2012-08-14",7.93
"1417","2012-08-15",7.99
"1418","2012-08-16",8.01
"1419","2012-08-17",8.09
"1420","2012-08-20",8.09
"1421","2012-08-21",8.04
"1422","2012-08-22",8.07
"1423","2012-08-23",8.06
"1424","2012-08-24",8.07
"1425","2012-08-27",8.1
"1426","2012-08-28",8.05
"1427","2012-08-29",8.1
"1428","2012-08-30",7.96
"1429","2012-08-31",7.99
"1430","2012-09-04",8.01
"1431","2012-09-05",8.16
"1432","2012-09-06",8.19
"1433","2012-09-07",8.08
"1434","2012-09-10",8.02
"1435","2012-09-11",8.03
"1436","2012-09-12",8.13
"1437","2012-09-13",8.17
"1438","2012-09-14",8.24
"1439","2012-09-17",8.17
"1440","2012-09-18",8.13
"1441","2012-09-19",8.14
"1442","2012-09-20",8.08
"1443","2012-09-21",8.01
"1444","2012-09-24",8.09
"1445","2012-09-25",7.99
"1446","2012-09-26",8.08
"1447","2012-09-27",8.17
"1448","2012-09-28",8.14
"1449","2012-10-01",8.2
"1450","2012-10-02",8.23
"1451","2012-10-03",8.25
"1452","2012-10-04",8.39
"1453","2012-10-05",8.43
"1454","2012-10-08",8.37
"1455","2012-10-09",8.09
"1456","2012-10-10",8.14
"1457","2012-10-11",8.26
"1458","2012-10-12",8.21
"1459","2012-10-15",8.27
"1460","2012-10-16",8.23
"1461","2012-10-17",8.26
"1462","2012-10-18",8.02
"1463","2012-10-19",7.77
"1464","2012-10-22",7.73
"1465","2012-10-23",7.6
"1466","2012-10-24",7.5
"1467","2012-10-25",7.58
"1468","2012-10-26",7.52
"1469","2012-10-31",7.63
"1470","2012-11-01",7.97
"1471","2012-11-02",7.7
"1472","2012-11-05",7.69
"1473","2012-11-06",7.93
"1474","2012-11-07",7.57
"1475","2012-11-08",7.76
"1476","2012-11-09",7.85
"1477","2012-11-12",7.92
"1478","2012-11-13",7.74
"1479","2012-11-14",7.75
"1480","2012-11-15",7.72
"1481","2012-11-16",7.74
"1482","2012-11-19",7.81
"1483","2012-11-20",7.76
"1484","2012-11-21",7.76
"1485","2012-11-23",7.81
"1486","2012-11-26",7.93
"1487","2012-11-27",7.87
"1488","2012-11-28",8.07
"1489","2012-11-29",8.16
"1490","2012-11-30",8.16
"1491","2012-12-03",8.27
"1492","2012-12-04",8.29
"1493","2012-12-05",8.23
"1494","2012-12-06",8.29
"1495","2012-12-07",8.31
"1496","2012-12-10",8.38
"1497","2012-12-11",8.41
"1498","2012-12-12",8.45
"1499","2012-12-13",8.27
"1500","2012-12-14",8.29
"1501","2012-12-17",8.42
"1502","2012-12-18",9.28
"1503","2012-12-19",9.71
"1504","2012-12-20",9.53
"1505","2012-12-21",9.58
"1506","2012-12-24",9.52
"1507","2012-12-26",9.51
"1508","2012-12-27",9.47
"1509","2012-12-28",9.24
"1510","2012-12-31",9.39
"1511","2013-01-02",9.53
"1512","2013-01-03",9.26
"1513","2013-01-04",9.35
"1514","2013-01-07",9.08
"1515","2013-01-08",9.14
"1516","2013-01-09",9.25
"1517","2013-01-10",9.23
"1518","2013-01-11",9.32
"1519","2013-01-14",9.27
"1520","2013-01-15",9.36
"1521","2013-01-16",9.13
"1522","2013-01-17",9.27
"1523","2013-01-18",9.18
"1524","2013-01-22",9.26
"1525","2013-01-23",8.96
"1526","2013-01-24",8.97
"1527","2013-01-25",8.91
"1528","2013-01-28",8.96
"1529","2013-01-29",9.06
"1530","2013-01-30",9.01
"1531","2013-01-31",8.95
"1532","2013-02-01",9
"1533","2013-02-04",8.93
"1534","2013-02-05",9.01
"1535","2013-02-06",9.05
"1536","2013-02-07",8.97
"1537","2013-02-08",9.05
"1538","2013-02-11",9.08
"1539","2013-02-12",9.14
"1540","2013-02-13",9.13
"1541","2013-02-14",9.01
"1542","2013-02-15",9.01
"1543","2013-02-19",9.07
"1544","2013-02-20",8.99
"1545","2013-02-21",9.1
"1546","2013-02-22",9.11
"1547","2013-02-25",8.91
"1548","2013-02-26",9
"1549","2013-02-27",9.08
"1550","2013-02-28",9.06
"1551","2013-03-01",9.07
"1552","2013-03-04",9.05
"1553","2013-03-05",9.12
"1554","2013-03-06",9.15
"1555","2013-03-07",9.17
"1556","2013-03-08",9.17
"1557","2013-03-11",9.14
"1558","2013-03-12",9.16
"1559","2013-03-13",9.18
"1560","2013-03-14",9.19
"1561","2013-03-15",8.71
"1562","2013-03-18",8.72
"1563","2013-03-19",8.81
"1564","2013-03-20",8.93
"1565","2013-03-21",8.98
"1566","2013-03-22",9.01
"1567","2013-03-25",8.99
"1568","2013-03-26",9
"1569","2013-03-27",8.95
"1570","2013-03-28",9
"1571","2013-04-01",8.76
"1572","2013-04-02",8.38
"1573","2013-04-03",8.33
"1574","2013-04-04",8.47
"1575","2013-04-05",8.43
"1576","2013-04-08",8.79
"1577","2013-04-09",8.72
"1578","2013-04-10",8.81
"1579","2013-04-11",8.87
"1580","2013-04-12",8.93
"1581","2013-04-15",8.37
"1582","2013-04-16",8.85
"1583","2013-04-17",8.72
"1584","2013-04-18",8.7
"1585","2013-04-19",8.99
"1586","2013-04-22",8.97
"1587","2013-04-23",9.04
"1588","2013-04-24",8.99
"1589","2013-04-25",8.93
"1590","2013-04-26",8.95
"1591","2013-04-29",8.95
"1592","2013-04-30",9.05
"1593","2013-05-01",8.88
"1594","2013-05-02",9.05
"1595","2013-05-03",9.15
"1596","2013-05-06",9.23
"1597","2013-05-07",9.22
"1598","2013-05-08",9.21
"1599","2013-05-09",9.1
"1600","2013-05-10",9.19
"1601","2013-05-13",9.14
"1602","2013-05-14",9.22
"1603","2013-05-15",9.28
"1604","2013-05-16",9.11
"1605","2013-05-17",9.16
"1606","2013-05-20",9.3
"1607","2013-05-21",9.23
"1608","2013-05-22",9.23
"1609","2013-05-23",9.07
"1610","2013-05-24",9.14
"1611","2013-05-28",9.23
"1612","2013-05-29",9.1
"1613","2013-05-30",9.2
"1614","2013-05-31",9.09
"1615","2013-06-03",9.31
"1616","2013-06-04",9.22
"1617","2013-06-05",9.05
"1618","2013-06-06",9.17
"1619","2013-06-07",9.16
"1620","2013-06-10",9.14
"1621","2013-06-11",8.99
"1622","2013-06-12",9.01
"1623","2013-06-13",9.15
"1624","2013-06-14",8.89
"1625","2013-06-17",9.25
"1626","2013-06-18",9.25
"1627","2013-06-19",9.2
"1628","2013-06-20",9.23
"1629","2013-06-21",9.25
"1630","2013-06-24",9.15
"1631","2013-06-25",9.21
"1632","2013-06-26",8.96
"1633","2013-06-27",9.14
"1634","2013-06-28",9.14
"1635","2013-07-01",9.23
"1636","2013-07-02",9.17
"1637","2013-07-03",9.12
"1638","2013-07-05",9.29
"1639","2013-07-08",9.29
"1640","2013-07-09",9.34
"1641","2013-07-10",9.34
"1642","2013-07-11",9.44
"1643","2013-07-12",9.51
"1644","2013-07-15",9.5
"1645","2013-07-16",9.5
"1646","2013-07-17",9.47
"1647","2013-07-18",9.5
"1648","2013-07-19",9.5
"1649","2013-07-22",9.48
"1650","2013-07-23",9.52
"1651","2013-07-24",9.68
"1652","2013-07-25",9.7
"1653","2013-07-26",9.73
"1654","2013-07-29",9.72
"1655","2013-07-30",9.97
"1656","2013-07-31",9.77
"1657","2013-08-01",9.66
"1658","2013-08-02",9.68
"1659","2013-08-05",9.56
"1660","2013-08-06",9.64
"1661","2013-08-07",9.6
"1662","2013-08-08",9.69
"1663","2013-08-09",9.37
"1664","2013-08-12",9.05
"1665","2013-08-13",8.98
"1666","2013-08-14",8.96
"1667","2013-08-15",8.55
"1668","2013-08-16",8.57
"1669","2013-08-19",8.55
"1670","2013-08-20",8.71
"1671","2013-08-21",8.59
"1672","2013-08-22",8.93
"1673","2013-08-23",8.73
"1674","2013-08-26",8.81
"1675","2013-08-27",8.58
"1676","2013-08-28",8.55
"1677","2013-08-29",8.68
"1678","2013-08-30",8.43
"1679","2013-09-03",8.54
"1680","2013-09-04",8.25
"1681","2013-09-05",8.34
"1682","2013-09-06",8.35
"1683","2013-09-09",8.4
"1684","2013-09-10",8.49
"1685","2013-09-11",8.35
"1686","2013-09-12",8.55
"1687","2013-09-13",8.57
"1688","2013-09-16",8.76
"1689","2013-09-17",8.77
"1690","2013-09-18",8.79
"1691","2013-09-19",8.92
"1692","2013-09-20",9
"1693","2013-09-23",8.96
"1694","2013-09-24",8.94
"1695","2013-09-25",8.81
"1696","2013-09-26",8.91
"1697","2013-09-27",8.93
"1698","2013-09-30",8.87
"1699","2013-10-01",8.84
"1700","2013-10-02",8.53
"1701","2013-10-03",8.5
"1702","2013-10-04",8.52
"1703","2013-10-07",8.57
"1704","2013-10-08",8.52
"1705","2013-10-09",8.57
"1706","2013-10-10",8.73
"1707","2013-10-11",8.76
"1708","2013-10-14",8.76
"1709","2013-10-15",8.68
"1710","2013-10-16",8.91
"1711","2013-10-17",8.96
"1712","2013-10-18",8.8
"1713","2013-10-21",8.72
"1714","2013-10-22",8.82
"1715","2013-10-23",8.69
"1716","2013-10-24",8.72
"1717","2013-10-25",8.68
"1718","2013-10-28",8.66
"1719","2013-10-29",8.66
"1720","2013-10-30",8.59
"1721","2013-10-31",8.51
"1722","2013-11-01",8.51
"1723","2013-11-04",8.51
"1724","2013-11-05",8.69
"1725","2013-11-06",8.67
"1726","2013-11-07",8.8
"1727","2013-11-08",9.02
"1728","2013-11-11",9.02
"1729","2013-11-12",8.97
"1730","2013-11-13",9.01
"1731","2013-11-14",9
"1732","2013-11-15",9.04
"1733","2013-11-18",9.05
"1734","2013-11-19",9.05
"1735","2013-11-20",9.05
"1736","2013-11-21",9.08
"1737","2013-11-22",9.03
"1738","2013-11-25",9.23
"1739","2013-11-26",9.38
"1740","2013-11-27",9.37
"1741","2013-11-29",9.5
"1742","2013-12-02",9.4
"1743","2013-12-03",9.44
"1744","2013-12-04",9.29
"1745","2013-12-05",9.23
"1746","2013-12-06",9.27
"1747","2013-12-09",9.01
"1748","2013-12-10",8.92
"1749","2013-12-11",8.76
"1750","2013-12-12",8.85
"1751","2013-12-13",9
"1752","2013-12-16",9.02
"1753","2013-12-17",8.8
"1754","2013-12-18",8.82
"1755","2013-12-19",8.82
"1756","2013-12-20",8.87
"1757","2013-12-23",8.8
"1758","2013-12-24",8.8
"1759","2013-12-26",8.84
"1760","2013-12-27",8.9
"1761","2013-12-30",8.91
"1762","2013-12-31",8.89
"1763","2014-01-02",8.9
"1764","2014-01-03",8.96
"1765","2014-01-06",8.95
"1766","2014-01-07",9.04
"1767","2014-01-08",9.04
"1768","2014-01-09",9.04
"1769","2014-01-10",9.04
"1770","2014-01-13",9.07
"1771","2014-01-14",9.11
"1772","2014-01-15",9.12
"1773","2014-01-16",9.13
"1774","2014-01-17",9.13
"1775","2014-01-21",9.16
"1776","2014-01-22",9.15
"1777","2014-01-23",9.14
"1778","2014-01-24",8.95
"1779","2014-01-27",8.95
"1780","2014-01-28",8.86
"1781","2014-01-29",8.83
"1782","2014-01-30",9.04
"1783","2014-01-31",8.81
"1784","2014-02-03",8.65
"1785","2014-02-04",8.65
"1786","2014-02-05",8.6
"1787","2014-02-06",8.55
"1788","2014-02-07",8.55
"1789","2014-02-10",8.49
"1790","2014-02-11",8.5
"1791","2014-02-12",8.53
"1792","2014-02-13",8.59
"1793","2014-02-14",8.59
"1794","2014-02-18",8.69
"1795","2014-02-19",8.65
"1796","2014-02-20",8.7
"1797","2014-02-21",8.51
"1798","2014-02-24",8.53
"1799","2014-02-25",8.51
"1800","2014-02-26",8.53
"1801","2014-02-27",8.54
"1802","2014-02-28",8.47
"1803","2014-03-03",8.52
"1804","2014-03-04",8.59
"1805","2014-03-05",8.66
"1806","2014-03-06",8.62
"1807","2014-03-07",8.68
"1808","2014-03-10",8.7
"1809","2014-03-11",8.59
"1810","2014-03-12",8.79
"1811","2014-03-13",8.68
"1812","2014-03-14",8.87
"1813","2014-03-17",8.85
"1814","2014-03-18",8.85
"1815","2014-03-19",8.71
"1816","2014-03-20",8.64
"1817","2014-03-21",9.06
"1818","2014-03-24",8.58
"1819","2014-03-25",8.51
"1820","2014-03-26",8.39
"1821","2014-03-27",8.29
"1822","2014-03-28",8.2
"1823","2014-03-31",8.31
"1824","2014-04-01",8.34
"1825","2014-04-02",8.42
"1826","2014-04-03",8.32
"1827","2014-04-04",8.21
"1828","2014-04-07",8.13
"1829","2014-04-08",8.07
"1830","2014-04-09",8.14
"1831","2014-04-10",8.08
"1832","2014-04-11",8.09
"1833","2014-04-14",8.09
"1834","2014-04-15",8.12
"1835","2014-04-16",8.07
"1836","2014-04-17",8.07
"1837","2014-04-21",8.14
"1838","2014-04-22",8.44
"1839","2014-04-23",8.37
"1840","2014-04-24",8.39
"1841","2014-04-25",8.41
"1842","2014-04-28",8.4
"1843","2014-04-29",8.48
"1844","2014-04-30",8.4
"1845","2014-05-01",8.39
"1846","2014-05-02",8.4
"1847","2014-05-05",8.45
"1848","2014-05-06",8.33
"1849","2014-05-07",8.39
"1850","2014-05-08",8.54
"1851","2014-05-09",8.82
"1852","2014-05-12",9.09
"1853","2014-05-13",9.07
"1854","2014-05-14",9.08
"1855","2014-05-15",9.08
"1856","2014-05-16",9.05
"1857","2014-05-19",9.05
"1858","2014-05-20",8.99
"1859","2014-05-21",8.99
"1860","2014-05-22",9.15
"1861","2014-05-23",9.2
"1862","2014-05-27",9.4
"1863","2014-05-28",9.67
"1864","2014-05-29",9.7
"1865","2014-05-30",9.79
"1866","2014-06-02",9.67
"1867","2014-06-03",9.68
"1868","2014-06-04",9.67
"1869","2014-06-05",9.85
"1870","2014-06-06",10.09
"1871","2014-06-09",10.35
"1872","2014-06-10",10.43
"1873","2014-06-11",10.36
"1874","2014-06-12",10.37
"1875","2014-06-13",10.37
"1876","2014-06-16",10.32
"1877","2014-06-17",10.51
"1878","2014-06-18",10.61
"1879","2014-06-19",10.68
"1880","2014-06-20",10.87
"1881","2014-06-23",10.92
"1882","2014-06-24",10.76
"1883","2014-06-25",10.75
"1884","2014-06-26",10.39
"1885","2014-06-27",10.82
"1886","2014-06-30",10.75
"1887","2014-07-01",11
"1888","2014-07-02",10.81
"1889","2014-07-03",10.94
"1890","2014-07-07",10.72
"1891","2014-07-08",10.56
"1892","2014-07-09",10.38
"1893","2014-07-10",9.77
"1894","2014-07-11",9.71
"1895","2014-07-14",9.65
"1896","2014-07-15",9.78
"1897","2014-07-16",9.67
"1898","2014-07-17",9.35
"1899","2014-07-18",9.45
"1900","2014-07-21",9.41
"1901","2014-07-22",9.54
"1902","2014-07-23",9.5
"1903","2014-07-24",9.45
"1904","2014-07-25",9.34
"1905","2014-07-28",9.11
"1906","2014-07-29",9.13
"1907","2014-07-30",9.07
"1908","2014-07-31",8.97
"1909","2014-08-01",8.77
"1910","2014-08-04",8.85
"1911","2014-08-05",8.87
"1912","2014-08-06",9.13
"1913","2014-08-07",9.26
"1914","2014-08-08",9.2
"1915","2014-08-11",9.36
"1916","2014-08-12",9.3
"1917","2014-08-13",9.44
"1918","2014-08-14",9.58
"1919","2014-08-15",9.38
"1920","2014-08-18",9.78
"1921","2014-08-19",9.8
"1922","2014-08-20",9.26
"1923","2014-08-21",9.4
"1924","2014-08-22",9.24
"1925","2014-08-25",9.46
"1926","2014-08-26",9.55
"1927","2014-08-27",9.45
"1928","2014-08-28",9.39
"1929","2014-08-29",9.55
"1930","2014-09-02",9.73
"1931","2014-09-03",9.65
"1932","2014-09-04",9.53
"1933","2014-09-05",9.59
"1934","2014-09-08",9.66
"1935","2014-09-09",9.56
