"","date","HMY"
"1000","2010-12-20",12.45
"1001","2010-12-21",12.13
"1002","2010-12-22",12.09
"1003","2010-12-23",12.33
"1004","2010-12-27",12.24
"1005","2010-12-28",12.49
"1006","2010-12-29",12.51
"1007","2010-12-30",12.38
"1008","2010-12-31",12.54
"1009","2011-01-03",12.48
"1010","2011-01-04",12.12
"1011","2011-01-05",11.97
"1012","2011-01-06",11.65
"1013","2011-01-07",11.5
"1014","2011-01-10",11.49
"1015","2011-01-11",11.4
"1016","2011-01-12",11.51
"1017","2011-01-13",11.34
"1018","2011-01-14",11.11
"1019","2011-01-18",11.43
"1020","2011-01-19",11.28
"1021","2011-01-20",11.09
"1022","2011-01-21",10.97
"1023","2011-01-24",10.87
"1024","2011-01-25",10.56
"1025","2011-01-26",10.82
"1026","2011-01-27",10.7
"1027","2011-01-28",10.89
"1028","2011-01-31",10.91
"1029","2011-02-01",11.01
"1030","2011-02-02",10.73
"1031","2011-02-03",10.91
"1032","2011-02-04",10.88
"1033","2011-02-07",11.06
"1034","2011-02-08",11.24
"1035","2011-02-09",10.96
"1036","2011-02-10",10.77
"1037","2011-02-11",10.65
"1038","2011-02-14",10.74
"1039","2011-02-15",10.89
"1040","2011-02-16",11.04
"1041","2011-02-17",11.04
"1042","2011-02-18",11.24
"1043","2011-02-22",11.36
"1044","2011-02-23",11.54
"1045","2011-02-24",11.63
"1046","2011-02-25",11.67
"1047","2011-02-28",11.78
"1048","2011-03-01",11.75
"1049","2011-03-02",11.79
"1050","2011-03-03",11.74
"1051","2011-03-04",12.1
"1052","2011-03-07",12.2
"1053","2011-03-08",12.26
"1054","2011-03-09",12.32
"1055","2011-03-10",12.13
"1056","2011-03-11",12.47
"1057","2011-03-14",12.4
"1058","2011-03-15",12.29
"1059","2011-03-16",12
"1060","2011-03-17",11.86
"1061","2011-03-18",11.87
"1062","2011-03-21",12.36
"1063","2011-03-22",12.46
"1064","2011-03-23",13.49
"1065","2011-03-24",14.39
"1066","2011-03-25",14.1
"1067","2011-03-28",14.22
"1068","2011-03-29",14.72
"1069","2011-03-30",15.26
"1070","2011-03-31",14.87
"1071","2011-04-01",15.22
"1072","2011-04-04",14.8
"1073","2011-04-05",15.28
"1074","2011-04-06",15.51
"1075","2011-04-07",15.33
"1076","2011-04-08",15.56
"1077","2011-04-11",15.08
"1078","2011-04-12",14.78
"1079","2011-04-13",14.83
"1080","2011-04-14",14.9
"1081","2011-04-15",14.81
"1082","2011-04-18",14.96
"1083","2011-04-19",14.78
"1084","2011-04-20",15.02
"1085","2011-04-21",15.42
"1086","2011-04-25",15.21
"1087","2011-04-26",14.84
"1088","2011-04-27",15.13
"1089","2011-04-28",14.66
"1090","2011-04-29",15.57
"1091","2011-05-02",15.19
"1092","2011-05-03",14.57
"1093","2011-05-04",14.43
"1094","2011-05-05",13.7
"1095","2011-05-06",13.91
"1096","2011-05-09",14.01
"1097","2011-05-10",13.8
"1098","2011-05-11",13.39
"1099","2011-05-12",13.44
"1100","2011-05-13",13.13
"1101","2011-05-16",13.26
"1102","2011-05-17",13.27
"1103","2011-05-18",13.48
"1104","2011-05-19",13.5
"1105","2011-05-20",13.48
"1106","2011-05-23",13.31
"1107","2011-05-24",13.57
"1108","2011-05-25",13.45
"1109","2011-05-26",12.97
"1110","2011-05-27",13.79
"1111","2011-05-31",13.91
"1112","2011-06-01",13.75
"1113","2011-06-02",13.96
"1114","2011-06-03",14.15
"1115","2011-06-06",13.51
"1116","2011-06-07",13.57
"1117","2011-06-08",12.97
"1118","2011-06-09",13.21
"1119","2011-06-10",13.12
"1120","2011-06-13",12.72
"1121","2011-06-14",12.95
"1122","2011-06-15",12.73
"1123","2011-06-16",12.38
"1124","2011-06-17",12.44
"1125","2011-06-20",12.63
"1126","2011-06-21",12.9
"1127","2011-06-22",13.04
"1128","2011-06-23",12.48
"1129","2011-06-24",12.34
"1130","2011-06-27",12.52
"1131","2011-06-28",12.87
"1132","2011-06-29",13.24
"1133","2011-06-30",13.22
"1134","2011-07-01",12.81
"1135","2011-07-05",12.91
"1136","2011-07-06",13.16
"1137","2011-07-07",13.3
"1138","2011-07-08",13.24
"1139","2011-07-11",12.98
"1140","2011-07-12",13.52
"1141","2011-07-13",14.35
"1142","2011-07-14",14.12
"1143","2011-07-15",14.3
"1144","2011-07-18",14.37
"1145","2011-07-19",13.98
"1146","2011-07-20",14.28
"1147","2011-07-21",14.27
"1148","2011-07-22",14.21
"1149","2011-07-25",14.2
"1150","2011-07-26",14.2
"1151","2011-07-27",13.95
"1152","2011-07-28",13.95
"1153","2011-07-29",13.58
"1154","2011-08-01",13.9
"1155","2011-08-02",14.87
"1156","2011-08-03",14.77
"1157","2011-08-04",13.64
"1158","2011-08-05",13.14
"1159","2011-08-08",13.05
"1160","2011-08-09",13.75
"1161","2011-08-10",14.46
"1162","2011-08-11",14.45
"1163","2011-08-12",13.95
"1164","2011-08-15",13.64
"1165","2011-08-16",13.12
"1166","2011-08-17",13.02
"1167","2011-08-18",12.52
"1168","2011-08-19",11.96
"1169","2011-08-22",12.91
"1170","2011-08-23",12.8
"1171","2011-08-24",12.66
"1172","2011-08-25",12.82
"1173","2011-08-26",13.26
"1174","2011-08-29",13.02
"1175","2011-08-30",13.26
"1176","2011-08-31",13.37
"1177","2011-09-01",13.57
"1178","2011-09-02",13.79
"1179","2011-09-06",13.94
"1180","2011-09-07",14.06
"1181","2011-09-08",13.85
"1182","2011-09-09",13.66
"1183","2011-09-12",12.87
"1184","2011-09-13",13.35
"1185","2011-09-14",12.95
"1186","2011-09-15",12.73
"1187","2011-09-16",13.14
"1188","2011-09-19",13.14
"1189","2011-09-20",13.42
"1190","2011-09-21",13.28
"1191","2011-09-22",12.64
"1192","2011-09-23",11.84
"1193","2011-09-26",12.1
"1194","2011-09-27",11.88
"1195","2011-09-28",11.5
"1196","2011-09-29",11.65
"1197","2011-09-30",11.73
"1198","2011-10-03",11.82
"1199","2011-10-04",11.56
"1200","2011-10-05",12.18
"1201","2011-10-06",11.98
"1202","2011-10-07",11.75
"1203","2011-10-10",12.62
"1204","2011-10-11",12.38
"1205","2011-10-12",12.58
"1206","2011-10-13",12.11
"1207","2011-10-14",12.46
"1208","2011-10-17",12.17
"1209","2011-10-18",12.3
"1210","2011-10-19",11.59
"1211","2011-10-20",11.34
"1212","2011-10-21",11.87
"1213","2011-10-24",12.42
"1214","2011-10-25",12.82
"1215","2011-10-26",12.83
"1216","2011-10-27",13.07
"1217","2011-10-28",13.29
"1218","2011-10-31",13.13
"1219","2011-11-01",13.13
"1220","2011-11-02",13.58
"1221","2011-11-03",13.78
"1222","2011-11-04",13.84
"1223","2011-11-07",14.37
"1224","2011-11-08",14.37
"1225","2011-11-09",13.81
"1226","2011-11-10",13.7
"1227","2011-11-11",14.18
"1228","2011-11-14",14.04
"1229","2011-11-15",14.15
"1230","2011-11-16",14.01
"1231","2011-11-17",13.37
"1232","2011-11-18",12.9
"1233","2011-11-21",12.95
"1234","2011-11-22",13.02
"1235","2011-11-23",12.6
"1236","2011-11-25",12.51
"1237","2011-11-28",12.98
"1238","2011-11-29",12.94
"1239","2011-11-30",14.15
"1240","2011-12-01",14.27
"1241","2011-12-02",13.93
"1242","2011-12-05",13.87
"1243","2011-12-06",14.21
"1244","2011-12-07",14.1
"1245","2011-12-08",13.34
"1246","2011-12-09",13.42
"1247","2011-12-12",12.88
"1248","2011-12-13",12.62
"1249","2011-12-14",12.49
"1250","2011-12-15",11.88
"1251","2011-12-16",11.82
"1252","2011-12-19",11.59
"1253","2011-12-20",12.1
"1254","2011-12-21",12.01
"1255","2011-12-22",12
"1256","2011-12-23",11.95
"1257","2011-12-27",11.83
"1258","2011-12-28",11.5
"1259","2011-12-29",11.6
"1260","2011-12-30",11.64
"1261","2012-01-03",12.06
"1262","2012-01-04",11.88
"1263","2012-01-05",11.8
"1264","2012-01-06",12.03
"1265","2012-01-09",12.01
"1266","2012-01-10",12
"1267","2012-01-11",11.87
"1268","2012-01-12",12.05
"1269","2012-01-13",11.75
"1270","2012-01-17",11.91
"1271","2012-01-18",11.98
"1272","2012-01-19",11.3
"1273","2012-01-20",11.44
"1274","2012-01-23",11.63
"1275","2012-01-24",11.43
"1276","2012-01-25",12.02
"1277","2012-01-26",11.82
"1278","2012-01-27",12.17
"1279","2012-01-30",12.11
"1280","2012-01-31",12.06
"1281","2012-02-01",12.26
"1282","2012-02-02",12.49
"1283","2012-02-03",12.41
"1284","2012-02-06",12.62
"1285","2012-02-07",12.46
"1286","2012-02-08",12.56
"1287","2012-02-09",13.11
"1288","2012-02-10",12.9
"1289","2012-02-13",12.8
"1290","2012-02-14",12.58
"1291","2012-02-15",12.47
"1292","2012-02-16",12.87
"1293","2012-02-17",12.67
"1294","2012-02-21",12.95
"1295","2012-02-22",13.08
"1296","2012-02-23",13.09
"1297","2012-02-24",13.31
"1298","2012-02-27",13.01
"1299","2012-02-28",13.25
"1300","2012-02-29",12.72
"1301","2012-03-01",12.8
"1302","2012-03-02",12.38
"1303","2012-03-05",12.1
"1304","2012-03-06",11.72
"1305","2012-03-07",11.85
"1306","2012-03-08",11.92
"1307","2012-03-09",11.9
"1308","2012-03-12",11.79
"1309","2012-03-13",11.73
"1310","2012-03-14",11.08
"1311","2012-03-15",11.18
"1312","2012-03-16",10.89
"1313","2012-03-19",10.95
"1314","2012-03-20",11.01
"1315","2012-03-21",10.95
"1316","2012-03-22",10.87
"1317","2012-03-23",10.97
"1318","2012-03-26",11.27
"1319","2012-03-27",11.19
"1320","2012-03-28",10.7
"1321","2012-03-29",10.83
"1322","2012-03-30",10.93
"1323","2012-04-02",11.04
"1324","2012-04-03",10.78
"1325","2012-04-04",10.22
"1326","2012-04-05",10.22
"1327","2012-04-09",10.25
"1328","2012-04-10",10.14
"1329","2012-04-11",10.04
"1330","2012-04-12",10.29
"1331","2012-04-13",9.79
"1332","2012-04-16",9.63
"1333","2012-04-17",9.74
"1334","2012-04-18",9.66
"1335","2012-04-19",9.5
"1336","2012-04-20",9.48
"1337","2012-04-23",9.4
"1338","2012-04-24",9.36
"1339","2012-04-25",9.75
"1340","2012-04-26",9.75
"1341","2012-04-27",9.86
"1342","2012-04-30",9.7
"1343","2012-05-01",9.76
"1344","2012-05-02",9.56
"1345","2012-05-03",9.25
"1346","2012-05-04",9.52
"1347","2012-05-07",9.42
"1348","2012-05-08",9.16
"1349","2012-05-09",9.48
"1350","2012-05-10",9.52
"1351","2012-05-11",9.44
"1352","2012-05-14",8.97
"1353","2012-05-15",8.7
"1354","2012-05-16",8.74
"1355","2012-05-17",9
"1356","2012-05-18",9.14
"1357","2012-05-21",9.5
"1358","2012-05-22",9.42
"1359","2012-05-23",9.7
"1360","2012-05-24",9.77
"1361","2012-05-25",9.8
"1362","2012-05-29",9.69
"1363","2012-05-30",9.76
"1364","2012-05-31",9.86
"1365","2012-06-01",10.33
"1366","2012-06-04",10.52
"1367","2012-06-05",10.48
"1368","2012-06-06",10.62
"1369","2012-06-07",10.14
"1370","2012-06-08",10.24
"1371","2012-06-11",10.18
"1372","2012-06-12",10.44
"1373","2012-06-13",10.54
"1374","2012-06-14",10.24
"1375","2012-06-15",10.28
"1376","2012-06-18",10.48
"1377","2012-06-19",10.55
"1378","2012-06-20",10.48
"1379","2012-06-21",9.81
"1380","2012-06-22",9.64
"1381","2012-06-25",9.72
"1382","2012-06-26",9.49
"1383","2012-06-27",9.39
"1384","2012-06-28",9.1
"1385","2012-06-29",9.4
"1386","2012-07-02",9.22
"1387","2012-07-03",9.4
"1388","2012-07-05",9.49
"1389","2012-07-06",9.09
"1390","2012-07-09",9.13
"1391","2012-07-10",8.98
"1392","2012-07-11",9.06
"1393","2012-07-12",9.15
"1394","2012-07-13",9.17
"1395","2012-07-16",9.15
"1396","2012-07-17",9.19
"1397","2012-07-18",9.05
"1398","2012-07-19",8.99
"1399","2012-07-20",9.07
"1400","2012-07-23",8.9
"1401","2012-07-24",8.9
"1402","2012-07-25",9.42
"1403","2012-07-26",9.75
"1404","2012-07-27",10.13
"1405","2012-07-30",10.2
"1406","2012-07-31",9.82
"1407","2012-08-01",9.7
"1408","2012-08-02",9.72
"1409","2012-08-03",9.88
"1410","2012-08-06",9.99
"1411","2012-08-07",9.99
"1412","2012-08-08",9.88
"1413","2012-08-09",10.14
"1414","2012-08-10",10.24
"1415","2012-08-13",10.3
"1416","2012-08-14",10.34
"1417","2012-08-15",10.28
"1418","2012-08-16",10.26
"1419","2012-08-17",9.36
"1420","2012-08-20",8.99
"1421","2012-08-21",9.53
"1422","2012-08-22",9.81
"1423","2012-08-23",9.72
"1424","2012-08-24",9.7
"1425","2012-08-27",9.52
"1426","2012-08-28",9.42
"1427","2012-08-29",8.94
"1428","2012-08-30",8.43
"1429","2012-08-31",8.54
"1430","2012-09-04",8.21
"1431","2012-09-05",8.24
"1432","2012-09-06",8.66
"1433","2012-09-07",9.02
"1434","2012-09-10",8.68
"1435","2012-09-11",8.67
"1436","2012-09-12",8.39
"1437","2012-09-13",8.89
"1438","2012-09-14",9.08
"1439","2012-09-17",9.13
"1440","2012-09-18",9.49
"1441","2012-09-19",9.48
"1442","2012-09-20",9.46
"1443","2012-09-21",9.29
"1444","2012-09-24",9.02
"1445","2012-09-25",8.44
"1446","2012-09-26",8.49
"1447","2012-09-27",8.59
"1448","2012-09-28",8.41
"1449","2012-10-01",8.4
"1450","2012-10-02",8.35
"1451","2012-10-03",7.9
"1452","2012-10-04",8.1
"1453","2012-10-05",7.85
"1454","2012-10-08",7.96
"1455","2012-10-09",7.87
"1456","2012-10-10",8.08
"1457","2012-10-11",8.15
"1458","2012-10-12",8.05
"1459","2012-10-15",8.09
"1460","2012-10-16",8.13
"1461","2012-10-17",8.29
"1462","2012-10-18",7.99
"1463","2012-10-19",8.14
"1464","2012-10-22",8.23
"1465","2012-10-23",8.03
"1466","2012-10-24",8.05
"1467","2012-10-25",8.3
"1468","2012-10-26",8.21
"1469","2012-10-31",8.3
"1470","2012-11-01",8.15
"1471","2012-11-02",7.92
"1472","2012-11-05",7.78
"1473","2012-11-06",8.06
"1474","2012-11-07",8.71
"1475","2012-11-08",8.58
"1476","2012-11-09",8.42
"1477","2012-11-12",8.28
"1478","2012-11-13",8.08
"1479","2012-11-14",7.77
"1480","2012-11-15",7.56
"1481","2012-11-16",7.73
"1482","2012-11-19",7.95
"1483","2012-11-20",7.83
"1484","2012-11-21",7.89
"1485","2012-11-23",8.15
"1486","2012-11-26",8.23
"1487","2012-11-27",7.91
"1488","2012-11-28",7.88
"1489","2012-11-29",7.98
"1490","2012-11-30",7.81
"1491","2012-12-03",7.68
"1492","2012-12-04",7.67
"1493","2012-12-05",7.5
"1494","2012-12-06",7.57
"1495","2012-12-07",7.76
"1496","2012-12-10",8.08
"1497","2012-12-11",7.97
"1498","2012-12-12",8.35
"1499","2012-12-13",8.19
"1500","2012-12-14",8.23
"1501","2012-12-17",8.32
"1502","2012-12-18",8.15
"1503","2012-12-19",8.23
"1504","2012-12-20",8.4
"1505","2012-12-21",8.29
"1506","2012-12-24",8.36
"1507","2012-12-26",8.4
"1508","2012-12-27",8.64
"1509","2012-12-28",8.63
"1510","2012-12-31",8.96
"1511","2013-01-02",8.88
"1512","2013-01-03",8.42
"1513","2013-01-04",8.47
"1514","2013-01-07",8
"1515","2013-01-08",7.86
"1516","2013-01-09",7.71
"1517","2013-01-10",7.78
"1518","2013-01-11",7.73
"1519","2013-01-14",7.59
"1520","2013-01-15",7.58
"1521","2013-01-16",7.54
"1522","2013-01-17",7.55
"1523","2013-01-18",7.64
"1524","2013-01-22",7.68
"1525","2013-01-23",7.51
"1526","2013-01-24",7.22
"1527","2013-01-25",6.98
"1528","2013-01-28",6.76
"1529","2013-01-29",6.88
"1530","2013-01-30",6.72
"1531","2013-01-31",6.46
"1532","2013-02-01",6.56
"1533","2013-02-04",7.05
"1534","2013-02-05",7.06
"1535","2013-02-06",7.15
"1536","2013-02-07",7.22
"1537","2013-02-08",7.09
"1538","2013-02-11",7.02
"1539","2013-02-12",7.09
"1540","2013-02-13",6.99
"1541","2013-02-14",7.1
"1542","2013-02-15",6.79
"1543","2013-02-19",6.63
"1544","2013-02-20",6.25
"1545","2013-02-21",6.41
"1546","2013-02-22",6.42
"1547","2013-02-25",6.5
"1548","2013-02-26",6.5
"1549","2013-02-27",6.28
"1550","2013-02-28",6.18
"1551","2013-03-01",6.14
"1552","2013-03-04",5.94
"1553","2013-03-05",5.97
"1554","2013-03-06",6.1
"1555","2013-03-07",6.17
"1556","2013-03-08",6.27
"1557","2013-03-11",6.44
"1558","2013-03-12",6.56
"1559","2013-03-13",6.29
"1560","2013-03-14",6.43
"1561","2013-03-15",6.56
"1562","2013-03-18",6.53
"1563","2013-03-19",6.52
"1564","2013-03-20",6.49
"1565","2013-03-21",6.62
"1566","2013-03-22",6.39
"1567","2013-03-25",6.29
"1568","2013-03-26",6.19
"1569","2013-03-27",6.4
"1570","2013-03-28",6.41
"1571","2013-04-01",6.38
"1572","2013-04-02",6.12
"1573","2013-04-03",5.75
"1574","2013-04-04",6.04
"1575","2013-04-05",6.06
"1576","2013-04-08",6
"1577","2013-04-09",6.28
"1578","2013-04-10",6.17
"1579","2013-04-11",6
"1580","2013-04-12",5.5
"1581","2013-04-15",4.99
"1582","2013-04-16",5
"1583","2013-04-17",4.62
"1584","2013-04-18",4.64
"1585","2013-04-19",4.9
"1586","2013-04-22",4.86
"1587","2013-04-23",4.62
"1588","2013-04-24",5.23
"1589","2013-04-25",4.9
"1590","2013-04-26",4.71
"1591","2013-04-29",4.9
"1592","2013-04-30",5.13
"1593","2013-05-01",4.95
"1594","2013-05-02",4.78
"1595","2013-05-03",4.32
"1596","2013-05-06",4.73
"1597","2013-05-07",4.47
"1598","2013-05-08",4.81
"1599","2013-05-09",4.67
"1600","2013-05-10",4.62
"1601","2013-05-13",4.48
"1602","2013-05-14",4.39
"1603","2013-05-15",4.11
"1604","2013-05-16",4.08
"1605","2013-05-17",3.76
"1606","2013-05-20",3.82
"1607","2013-05-21",3.71
"1608","2013-05-22",3.78
"1609","2013-05-23",3.81
"1610","2013-05-24",3.72
"1611","2013-05-28",3.67
"1612","2013-05-29",3.79
"1613","2013-05-30",4.14
"1614","2013-05-31",4.18
"1615","2013-06-03",4.35
"1616","2013-06-04",4.13
"1617","2013-06-05",4.21
"1618","2013-06-06",4.34
"1619","2013-06-07",4.08
"1620","2013-06-10",4.03
"1621","2013-06-11",3.92
"1622","2013-06-12",3.91
"1623","2013-06-13",3.9
"1624","2013-06-14",3.83
"1625","2013-06-17",3.75
"1626","2013-06-18",3.65
"1627","2013-06-19",3.6
"1628","2013-06-20",3.44
"1629","2013-06-21",3.53
"1630","2013-06-24",3.33
"1631","2013-06-25",3.53
"1632","2013-06-26",3.3
"1633","2013-06-27",3.53
"1634","2013-06-28",3.81
"1635","2013-07-01",3.79
"1636","2013-07-02",3.64
"1637","2013-07-03",3.71
"1638","2013-07-05",3.57
"1639","2013-07-08",3.39
"1640","2013-07-09",3.45
"1641","2013-07-10",3.43
"1642","2013-07-11",3.65
"1643","2013-07-12",3.49
"1644","2013-07-15",3.47
"1645","2013-07-16",3.64
"1646","2013-07-17",3.44
"1647","2013-07-18",3.42
"1648","2013-07-19",3.66
"1649","2013-07-22",3.85
"1650","2013-07-23",3.99
"1651","2013-07-24",3.81
"1652","2013-07-25",3.97
"1653","2013-07-26",3.93
"1654","2013-07-29",3.85
"1655","2013-07-30",3.82
"1656","2013-07-31",3.85
"1657","2013-08-01",3.67
"1658","2013-08-02",3.5
"1659","2013-08-05",3.57
"1660","2013-08-06",3.3
"1661","2013-08-07",3.3
"1662","2013-08-08",3.59
"1663","2013-08-09",3.73
"1664","2013-08-12",4.1
"1665","2013-08-13",3.77
"1666","2013-08-14",4.14
"1667","2013-08-15",4.33
"1668","2013-08-16",4.07
"1669","2013-08-19",3.91
"1670","2013-08-20",4.15
"1671","2013-08-21",3.83
"1672","2013-08-22",3.91
"1673","2013-08-23",4.01
"1674","2013-08-26",3.94
"1675","2013-08-27",3.86
"1676","2013-08-28",3.67
"1677","2013-08-29",3.63
"1678","2013-08-30",3.62
"1679","2013-09-03",3.61
"1680","2013-09-04",3.99
"1681","2013-09-05",3.88
"1682","2013-09-06",3.89
"1683","2013-09-09",3.97
"1684","2013-09-10",3.84
"1685","2013-09-11",3.88
"1686","2013-09-12",3.67
"1687","2013-09-13",3.65
"1688","2013-09-16",3.51
"1689","2013-09-17",3.61
"1690","2013-09-18",4.12
"1691","2013-09-19",3.79
"1692","2013-09-20",3.57
"1693","2013-09-23",3.5
"1694","2013-09-24",3.44
"1695","2013-09-25",3.52
"1696","2013-09-26",3.43
"1697","2013-09-27",3.44
"1698","2013-09-30",3.38
"1699","2013-10-01",3.3
"1700","2013-10-02",3.28
"1701","2013-10-03",3.22
"1702","2013-10-04",3.26
"1703","2013-10-07",3.33
"1704","2013-10-08",3.2
"1705","2013-10-09",3.23
"1706","2013-10-10",3.14
"1707","2013-10-11",3.06
"1708","2013-10-14",3.14
"1709","2013-10-15",3.26
"1710","2013-10-16",3.23
"1711","2013-10-17",3.36
"1712","2013-10-18",3.32
"1713","2013-10-21",3.4
"1714","2013-10-22",3.57
"1715","2013-10-23",3.49
"1716","2013-10-24",3.61
"1717","2013-10-25",3.63
"1718","2013-10-28",3.67
"1719","2013-10-29",3.51
"1720","2013-10-30",3.54
"1721","2013-10-31",3.4
"1722","2013-11-01",3.25
"1723","2013-11-04",3.33
"1724","2013-11-05",3.25
"1725","2013-11-06",3.32
"1726","2013-11-07",3.21
"1727","2013-11-08",3.28
"1728","2013-11-11",3.24
"1729","2013-11-12",3.14
"1730","2013-11-13",3.13
"1731","2013-11-14",3.26
"1732","2013-11-15",3.13
"1733","2013-11-18",3.09
"1734","2013-11-19",3.06
"1735","2013-11-20",3.02
"1736","2013-11-21",2.98
"1737","2013-11-22",2.97
"1738","2013-11-25",2.9
"1739","2013-11-26",2.76
"1740","2013-11-27",2.8
"1741","2013-11-29",2.85
"1742","2013-12-02",2.71
"1743","2013-12-03",2.61
"1744","2013-12-04",2.63
"1745","2013-12-05",2.52
"1746","2013-12-06",2.55
"1747","2013-12-09",2.61
"1748","2013-12-10",2.69
"1749","2013-12-11",2.54
"1750","2013-12-12",2.46
"1751","2013-12-13",2.46
"1752","2013-12-16",2.47
"1753","2013-12-17",2.47
"1754","2013-12-18",2.42
"1755","2013-12-19",2.36
"1756","2013-12-20",2.4
"1757","2013-12-23",2.41
"1758","2013-12-24",2.49
"1759","2013-12-26",2.45
"1760","2013-12-27",2.51
"1761","2013-12-30",2.48
"1762","2013-12-31",2.53
"1763","2014-01-02",2.56
"1764","2014-01-03",2.61
"1765","2014-01-06",2.58
"1766","2014-01-07",2.62
"1767","2014-01-08",2.61
"1768","2014-01-09",2.52
"1769","2014-01-10",2.62
"1770","2014-01-13",2.75
"1771","2014-01-14",2.69
"1772","2014-01-15",2.71
"1773","2014-01-16",2.77
"1774","2014-01-17",2.83
"1775","2014-01-21",2.88
"1776","2014-01-22",2.82
"1777","2014-01-23",2.89
"1778","2014-01-24",2.94
"1779","2014-01-27",2.82
"1780","2014-01-28",2.89
"1781","2014-01-29",2.94
"1782","2014-01-30",2.83
"1783","2014-01-31",2.88
"1784","2014-02-03",2.81
"1785","2014-02-04",2.82
"1786","2014-02-05",2.67
"1787","2014-02-06",2.65
"1788","2014-02-07",2.7
"1789","2014-02-10",2.83
"1790","2014-02-11",3.09
"1791","2014-02-12",3
"1792","2014-02-13",3.09
"1793","2014-02-14",3.19
"1794","2014-02-18",3.26
"1795","2014-02-19",3.24
"1796","2014-02-20",3.33
"1797","2014-02-21",3.37
"1798","2014-02-24",3.36
"1799","2014-02-25",3.34
"1800","2014-02-26",3.22
"1801","2014-02-27",3.18
"1802","2014-02-28",3.24
"1803","2014-03-03",3.28
"1804","2014-03-04",3.22
"1805","2014-03-05",3.26
"1806","2014-03-06",3.32
"1807","2014-03-07",3.33
"1808","2014-03-10",3.29
"1809","2014-03-11",3.42
"1810","2014-03-12",3.54
"1811","2014-03-13",3.7
"1812","2014-03-14",3.77
"1813","2014-03-17",3.6
"1814","2014-03-18",3.53
"1815","2014-03-19",3.35
"1816","2014-03-20",3.37
"1817","2014-03-21",3.38
"1818","2014-03-24",3.23
"1819","2014-03-25",3.28
"1820","2014-03-26",3.09
"1821","2014-03-27",3.14
"1822","2014-03-28",3.2
"1823","2014-03-31",3.05
"1824","2014-04-01",3.04
"1825","2014-04-02",3.15
"1826","2014-04-03",3.11
"1827","2014-04-04",3.1
"1828","2014-04-07",3.16
"1829","2014-04-08",3.21
"1830","2014-04-09",3.25
"1831","2014-04-10",3.27
"1832","2014-04-11",3.2
"1833","2014-04-14",3.25
"1834","2014-04-15",3.14
"1835","2014-04-16",3.06
"1836","2014-04-17",3.07
"1837","2014-04-21",3.1
"1838","2014-04-22",3.17
"1839","2014-04-23",3.3
"1840","2014-04-24",3.18
"1841","2014-04-25",3.34
"1842","2014-04-28",3.31
"1843","2014-04-29",3.27
"1844","2014-04-30",3.29
"1845","2014-05-01",3.22
"1846","2014-05-02",3.31
"1847","2014-05-05",3.34
"1848","2014-05-06",3.18
"1849","2014-05-07",3.08
"1850","2014-05-08",3.1
"1851","2014-05-09",3.01
"1852","2014-05-12",3.1
"1853","2014-05-13",3.05
"1854","2014-05-14",3.15
"1855","2014-05-15",3.08
"1856","2014-05-16",3.14
"1857","2014-05-19",3.12
"1858","2014-05-20",3.07
"1859","2014-05-21",3.05
"1860","2014-05-22",3
"1861","2014-05-23",3
"1862","2014-05-27",2.81
"1863","2014-05-28",2.61
"1864","2014-05-29",2.62
"1865","2014-05-30",2.65
"1866","2014-06-02",2.63
"1867","2014-06-03",2.64
"1868","2014-06-04",2.62
"1869","2014-06-05",2.69
"1870","2014-06-06",2.65
"1871","2014-06-09",2.71
"1872","2014-06-10",2.82
"1873","2014-06-11",2.84
"1874","2014-06-12",2.94
"1875","2014-06-13",2.88
"1876","2014-06-16",2.84
"1877","2014-06-17",2.78
"1878","2014-06-18",2.68
"1879","2014-06-19",2.85
"1880","2014-06-20",2.91
"1881","2014-06-23",2.99
"1882","2014-06-24",2.92
"1883","2014-06-25",2.92
"1884","2014-06-26",2.94
"1885","2014-06-27",2.92
"1886","2014-06-30",2.97
"1887","2014-07-01",2.97
"1888","2014-07-02",3.06
"1889","2014-07-03",3.06
"1890","2014-07-07",2.95
"1891","2014-07-08",3.09
"1892","2014-07-09",3.22
"1893","2014-07-10",3.2
"1894","2014-07-11",3.26
"1895","2014-07-14",3.15
"1896","2014-07-15",3.06
"1897","2014-07-16",3.12
"1898","2014-07-17",3.24
"1899","2014-07-18",3.28
"1900","2014-07-21",3.29
"1901","2014-07-22",3.2
"1902","2014-07-23",3.18
"1903","2014-07-24",3.1
"1904","2014-07-25",3.21
"1905","2014-07-28",3.19
"1906","2014-07-29",3.18
"1907","2014-07-30",3.15
"1908","2014-07-31",3.03
"1909","2014-08-01",3.07
"1910","2014-08-04",3.05
"1911","2014-08-05",3.07
"1912","2014-08-06",3.16
"1913","2014-08-07",3.15
"1914","2014-08-08",3.14
"1915","2014-08-11",3.16
"1916","2014-08-12",3.2
"1917","2014-08-13",3.15
"1918","2014-08-14",3.12
"1919","2014-08-15",3.04
"1920","2014-08-18",3.04
"1921","2014-08-19",2.98
"1922","2014-08-20",3.07
"1923","2014-08-21",3
"1924","2014-08-22",2.97
"1925","2014-08-25",2.94
"1926","2014-08-26",2.96
"1927","2014-08-27",3.02
"1928","2014-08-28",3.04
"1929","2014-08-29",3.04
"1930","2014-09-02",2.92
"1931","2014-09-03",2.92
"1932","2014-09-04",2.79
"1933","2014-09-05",2.8
