"","date","CNET"
"1942","2017-05-02",1.28
"1943","2017-05-03",1.25
"1944","2017-05-04",1.2
"1945","2017-05-05",1.2
"1946","2017-05-08",1.23
"1947","2017-05-09",1.2
"1948","2017-05-10",1.26
"1949","2017-05-11",1.17
"1950","2017-05-12",1.14
"1951","2017-05-15",1.13
"1952","2017-05-16",1.2
"1953","2017-05-17",1.19
"1954","2017-05-18",1.33
"1955","2017-05-19",1.33
"1956","2017-05-22",1.27
"1957","2017-05-23",1.29
"1958","2017-05-24",1.24
"1959","2017-05-25",1.28
"1960","2017-05-26",1.3
"1961","2017-05-30",1.3
"1962","2017-05-31",1.25
"1963","2017-06-01",1.2
"1964","2017-06-02",1.2
"1965","2017-06-05",1.15
"1966","2017-06-06",1.14
"1967","2017-06-07",1.14
"1968","2017-06-08",1.19
"1969","2017-06-09",1.17
"1970","2017-06-12",1.16
"1971","2017-06-13",1.17
"1972","2017-06-14",1.22
"1973","2017-06-15",1.27
"1974","2017-06-16",1.27
"1975","2017-06-19",1.26
"1976","2017-06-20",1.24
"1977","2017-06-21",1.24
"1978","2017-06-22",1.24
"1979","2017-06-23",1.27
"1980","2017-06-26",1.23
"1981","2017-06-27",1.25
"1982","2017-06-28",1.27
"1983","2017-06-29",1.15
"1984","2017-06-30",1.24
"1985","2017-07-03",1.16
"1986","2017-07-05",1.16
"1987","2017-07-06",1.15
"1988","2017-07-07",1.17
"1989","2017-07-10",1.17
"1990","2017-07-11",1.17
"1991","2017-07-12",1.17
"1992","2017-07-13",1.14
"1993","2017-07-14",1.15
"1994","2017-07-17",1.15
"1995","2017-07-18",1.15
"1996","2017-07-19",1.15
"1997","2017-07-20",1.15
"1998","2017-07-21",1.15
"1999","2017-07-24",1.13
"2000","2017-07-25",1.13
"2001","2017-07-26",1.13
"2002","2017-07-27",1.13
"2003","2017-07-28",1.13
"2004","2017-07-31",1.08
"2005","2017-08-01",1.12
"2006","2017-08-02",1.1
"2007","2017-08-03",1.1
"2008","2017-08-04",1.1
"2009","2017-08-07",1.07
"2010","2017-08-08",1.05
"2011","2017-08-09",1.05
"2012","2017-08-10",1.05
"2013","2017-08-11",1.06
"2014","2017-08-14",1.1
"2015","2017-08-15",1.1
"2016","2017-08-16",1.03
"2017","2017-08-17",1.06
"2018","2017-08-18",1.04
"2019","2017-08-21",1.03
"2020","2017-08-22",0.98
"2021","2017-08-23",0.98
"2022","2017-08-24",1
"2023","2017-08-25",1
"2024","2017-08-28",0.98
"2025","2017-08-29",0.95
"2026","2017-08-30",0.92
"2027","2017-08-31",0.94
"2028","2017-09-01",1.04
"2029","2017-09-05",1.07
"2030","2017-09-06",1.07
"2031","2017-09-07",1
"2032","2017-09-08",1
"2033","2017-09-11",1.04
"2034","2017-09-12",1.05
"2035","2017-09-13",1.09
"2036","2017-09-14",1.03
"2037","2017-09-15",1
"2038","2017-09-18",1.02
"2039","2017-09-19",1.06
"2040","2017-09-20",1.05
"2041","2017-09-21",1.06
"2042","2017-09-22",1.07
"2043","2017-09-25",1.02
"2044","2017-09-26",1.03
"2045","2017-09-27",1.03
"2046","2017-09-28",1.01
"2047","2017-09-29",1
"2048","2017-10-02",1
"2049","2017-10-03",1.05
"2050","2017-10-04",1.03
"2051","2017-10-05",1.04
"2052","2017-10-06",1.3
"2053","2017-10-09",1.24
"2054","2017-10-10",1.21
"2055","2017-10-11",1.23
"2056","2017-10-12",1.15
"2057","2017-10-13",1.12
"2058","2017-10-16",1.34
"2059","2017-10-17",1.24
"2060","2017-10-18",1.33
"2061","2017-10-19",1.31
"2062","2017-10-20",1.3
"2063","2017-10-23",1.27
"2064","2017-10-24",1.2
"2065","2017-10-25",1.18
"2066","2017-10-26",1.2
"2067","2017-10-27",1.21
"2068","2017-10-30",1.24
"2069","2017-10-31",1.2
"2070","2017-11-01",1.18
"2071","2017-11-02",1.25
"2072","2017-11-03",1.2
"2073","2017-11-06",1.21
"2074","2017-11-07",1.15
"2075","2017-11-08",1.14
"2076","2017-11-09",1.17
"2077","2017-11-10",1.23
"2078","2017-11-13",1.23
"2079","2017-11-14",1.22
"2080","2017-11-15",1.12
"2081","2017-11-16",1.13
"2082","2017-11-17",1.13
"2083","2017-11-20",1.09
"2084","2017-11-21",1.1
"2085","2017-11-22",1.12
"2086","2017-11-24",1.08
"2087","2017-11-27",1.04
"2088","2017-11-28",1.07
"2089","2017-11-29",1.05
"2090","2017-11-30",1.06
"2091","2017-12-01",1.07
"2092","2017-12-04",1.04
"2093","2017-12-05",1.01
"2094","2017-12-06",1.01
"2095","2017-12-07",1.04
"2096","2017-12-08",1.04
"2097","2017-12-11",1.04
"2098","2017-12-12",1.03
"2099","2017-12-13",1.06
"2100","2017-12-14",1.03
"2101","2017-12-15",1.06
"2102","2017-12-18",1.01
"2103","2017-12-19",1.16
"2104","2017-12-20",1.37
"2105","2017-12-21",1.09
"2106","2017-12-22",1.09
"2107","2017-12-26",1.03
"2108","2017-12-27",1.08
"2109","2017-12-28",1.11
"2110","2017-12-29",1.09
"2111","2018-01-02",1.12
"2112","2018-01-03",1.17
"2113","2018-01-04",9.34
"2114","2018-01-05",5.7
"2115","2018-01-08",6.06
"2116","2018-01-09",5.94
"2117","2018-01-10",5.03
"2118","2018-01-11",6.38
"2119","2018-01-12",4.8
"2120","2018-01-16",4.28
"2121","2018-01-17",3.98
"2122","2018-01-18",4
"2123","2018-01-19",3.89
"2124","2018-01-22",3.74
"2125","2018-01-23",4.09
"2126","2018-01-24",4.03
"2127","2018-01-25",4.08
"2128","2018-01-26",4.03
"2129","2018-01-29",3.84
"2130","2018-01-30",3.53
"2131","2018-01-31",3.2
"2132","2018-02-01",3.02
"2133","2018-02-02",2.83
"2134","2018-02-05",2.6
"2135","2018-02-06",2.67
"2136","2018-02-07",2.72
"2137","2018-02-08",2.5
"2138","2018-02-09",2.36
"2139","2018-02-12",2.43
"2140","2018-02-13",2.73
"2141","2018-02-14",2.97
"2142","2018-02-15",3.2
"2143","2018-02-16",2.79
"2144","2018-02-20",2.78
"2145","2018-02-21",2.71
"2146","2018-02-22",2.59
"2147","2018-02-23",2.63
"2148","2018-02-26",2.71
"2149","2018-02-27",2.63
"2150","2018-02-28",2.62
"2151","2018-03-01",2.51
"2152","2018-03-02",2.62
"2153","2018-03-05",2.57
"2154","2018-03-06",2.59
"2155","2018-03-07",2.54
"2156","2018-03-08",2.4
"2157","2018-03-09",2.35
"2158","2018-03-12",2.6
"2159","2018-03-13",2.45
"2160","2018-03-14",2.41
"2161","2018-03-15",2.42
"2162","2018-03-16",2.41
"2163","2018-03-19",2.38
"2164","2018-03-20",2.27
"2165","2018-03-21",2.17
"2166","2018-03-22",2.13
"2167","2018-03-23",1.92
"2168","2018-03-26",2.02
"2169","2018-03-27",1.9
"2170","2018-03-28",1.79
"2171","2018-03-29",1.67
"2172","2018-04-02",1.68
"2173","2018-04-03",1.66
"2174","2018-04-04",1.7
"2175","2018-04-05",1.79
"2176","2018-04-06",1.79
"2177","2018-04-09",1.76
"2178","2018-04-10",2.5
"2179","2018-04-11",2.65
"2180","2018-04-12",2.56
"2181","2018-04-13",2.33
"2182","2018-04-16",2.47
"2183","2018-04-17",3.15
"2184","2018-04-18",3.38
"2185","2018-04-19",3.11
"2186","2018-04-20",3.14
"2187","2018-04-23",2.88
"2188","2018-04-24",2.89
"2189","2018-04-25",2.83
"2190","2018-04-26",2.79
"2191","2018-04-27",2.68
"2192","2018-04-30",2.73
"2193","2018-05-01",2.66
"2194","2018-05-02",2.65
"2195","2018-05-03",2.83
"2196","2018-05-04",2.91
"2197","2018-05-07",3.18
"2198","2018-05-08",3.18
"2199","2018-05-09",3.26
"2200","2018-05-10",3.07
"2201","2018-05-11",2.94
"2202","2018-05-14",2.99
"2203","2018-05-15",2.99
"2204","2018-05-16",2.91
"2205","2018-05-17",2.85
"2206","2018-05-18",2.9
"2207","2018-05-21",2.84
"2208","2018-05-22",2.89
"2209","2018-05-23",2.98
"2210","2018-05-24",2.89
"2211","2018-05-25",2.87
"2212","2018-05-29",2.84
"2213","2018-05-30",2.79
"2214","2018-05-31",2.81
"2215","2018-06-01",2.76
"2216","2018-06-04",2.9
"2217","2018-06-05",2.95
"2218","2018-06-06",3.03
"2219","2018-06-07",2.98
"2220","2018-06-08",2.96
"2221","2018-06-11",2.88
"2222","2018-06-12",2.83
"2223","2018-06-13",2.8
"2224","2018-06-14",2.82
"2225","2018-06-15",2.72
"2226","2018-06-18",2.7
"2227","2018-06-19",2.74
"2228","2018-06-20",2.72
"2229","2018-06-21",2.68
"2230","2018-06-22",2.74
"2231","2018-06-25",2.67
"2232","2018-06-26",2.68
"2233","2018-06-27",2.55
"2234","2018-06-28",2.44
"2235","2018-06-29",2.52
"2236","2018-07-02",2.5
"2237","2018-07-03",2.53
"2238","2018-07-05",2.5
"2239","2018-07-06",2.51
"2240","2018-07-09",2.56
"2241","2018-07-10",2.49
"2242","2018-07-11",2.44
"2243","2018-07-12",2.5
"2244","2018-07-13",2.48
"2245","2018-07-16",2.31
"2246","2018-07-17",2.47
"2247","2018-07-18",2.39
"2248","2018-07-19",2.35
"2249","2018-07-20",2.31
"2250","2018-07-23",2.28
"2251","2018-07-24",2.32
"2252","2018-07-25",2.29
"2253","2018-07-26",2.3
"2254","2018-07-27",2.24
"2255","2018-07-30",2.14
"2256","2018-07-31",2.12
"2257","2018-08-01",2.09
"2258","2018-08-02",2.1
"2259","2018-08-03",2.11
"2260","2018-08-06",2.07
"2261","2018-08-07",2.01
"2262","2018-08-08",2.04
"2263","2018-08-09",2.07
"2264","2018-08-10",2.12
"2265","2018-08-13",2.08
"2266","2018-08-14",2
"2267","2018-08-15",1.84
"2268","2018-08-16",1.91
"2269","2018-08-17",2.4
"2270","2018-08-20",2.2
"2271","2018-08-21",2
"2272","2018-08-22",2.05
"2273","2018-08-23",2.03
"2274","2018-08-24",2.04
"2275","2018-08-27",2.04
"2276","2018-08-28",2.02
"2277","2018-08-29",1.96
"2278","2018-08-30",2
"2279","2018-08-31",2.01
"2280","2018-09-04",1.97
"2281","2018-09-05",1.95
"2282","2018-09-06",1.93
"2283","2018-09-07",1.85
"2284","2018-09-10",1.84
"2285","2018-09-11",1.84
"2286","2018-09-12",1.78
"2287","2018-09-13",1.84
"2288","2018-09-14",1.9
"2289","2018-09-17",1.92
"2290","2018-09-18",1.9
"2291","2018-09-19",1.88
"2292","2018-09-20",1.87
"2293","2018-09-21",1.82
"2294","2018-09-24",1.81
"2295","2018-09-25",1.75
"2296","2018-09-26",1.75
"2297","2018-09-27",1.69
"2298","2018-09-28",1.73
"2299","2018-10-01",1.71
"2300","2018-10-02",1.65
"2301","2018-10-03",1.7
"2302","2018-10-04",1.66
"2303","2018-10-05",1.65
"2304","2018-10-08",1.51
"2305","2018-10-09",1.47
"2306","2018-10-10",1.42
"2307","2018-10-11",1.41
"2308","2018-10-12",1.45
"2309","2018-10-15",1.44
"2310","2018-10-16",1.44
"2311","2018-10-17",1.69
"2312","2018-10-18",2.25
"2313","2018-10-19",2.6
"2314","2018-10-22",2.1
"2315","2018-10-23",2.17
"2316","2018-10-24",2
"2317","2018-10-25",2.02
"2318","2018-10-26",2
"2319","2018-10-29",1.92
"2320","2018-10-30",1.8
"2321","2018-10-31",1.76
"2322","2018-11-01",1.93
"2323","2018-11-02",2.01
"2324","2018-11-05",1.95
"2325","2018-11-06",1.89
"2326","2018-11-07",1.93
"2327","2018-11-08",2
"2328","2018-11-09",1.91
"2329","2018-11-12",1.9
"2330","2018-11-13",1.91
"2331","2018-11-14",1.8
"2332","2018-11-15",1.85
"2333","2018-11-16",1.91
"2334","2018-11-19",1.89
"2335","2018-11-20",1.78
"2336","2018-11-21",1.83
"2337","2018-11-23",1.79
"2338","2018-11-26",1.75
"2339","2018-11-27",1.7
"2340","2018-11-28",1.65
"2341","2018-11-29",1.7
"2342","2018-11-30",1.69
"2343","2018-12-03",1.7
"2344","2018-12-04",1.69
"2345","2018-12-06",1.58
"2346","2018-12-07",1.57
"2347","2018-12-10",1.49
"2348","2018-12-11",1.49
"2349","2018-12-12",1.46
"2350","2018-12-13",1.46
"2351","2018-12-14",1.43
"2352","2018-12-17",1.37
"2353","2018-12-18",1.36
"2354","2018-12-19",1.37
"2355","2018-12-20",1.21
"2356","2018-12-21",1.06
"2357","2018-12-24",1.11
"2358","2018-12-26",1.21
"2359","2018-12-27",1.14
"2360","2018-12-28",1.27
"2361","2018-12-31",1.34
"2362","2019-01-02",1.32
"2363","2019-01-03",1.29
"2364","2019-01-04",1.45
"2365","2019-01-07",1.77
"2366","2019-01-08",1.74
"2367","2019-01-09",1.74
"2368","2019-01-10",1.68
"2369","2019-01-11",1.75
"2370","2019-01-14",1.83
"2371","2019-01-15",1.81
"2372","2019-01-16",1.67
"2373","2019-01-17",1.7
"2374","2019-01-18",1.66
"2375","2019-01-22",1.62
"2376","2019-01-23",1.6
"2377","2019-01-24",1.65
"2378","2019-01-25",1.62
"2379","2019-01-28",1.59
"2380","2019-01-29",1.52
"2381","2019-01-30",1.5
"2382","2019-01-31",1.66
"2383","2019-02-01",1.71
"2384","2019-02-04",1.71
"2385","2019-02-05",1.76
"2386","2019-02-06",1.85
"2387","2019-02-07",1.72
"2388","2019-02-08",1.66
"2389","2019-02-11",1.73
"2390","2019-02-12",1.67
"2391","2019-02-13",1.71
"2392","2019-02-14",1.73
"2393","2019-02-15",1.68
"2394","2019-02-19",1.64
"2395","2019-02-20",1.69
"2396","2019-02-21",1.51
"2397","2019-02-22",1.5
"2398","2019-02-25",1.64
"2399","2019-02-26",1.67
"2400","2019-02-27",1.74
"2401","2019-02-28",1.76
"2402","2019-03-01",1.75
"2403","2019-03-04",1.73
"2404","2019-03-05",1.84
"2405","2019-03-06",1.76
"2406","2019-03-07",1.7
"2407","2019-03-08",1.64
"2408","2019-03-11",1.64
"2409","2019-03-12",1.66
"2410","2019-03-13",1.64
"2411","2019-03-14",1.68
"2412","2019-03-15",1.6
"2413","2019-03-18",1.74
"2414","2019-03-19",1.75
"2415","2019-03-20",1.73
"2416","2019-03-21",1.82
"2417","2019-03-22",1.82
"2418","2019-03-25",1.89
"2419","2019-03-26",1.77
"2420","2019-03-27",1.81
"2421","2019-03-28",1.86
"2422","2019-03-29",1.95
"2423","2019-04-01",1.99
"2424","2019-04-02",1.97
"2425","2019-04-03",2.06
"2426","2019-04-04",2.12
"2427","2019-04-05",2.27
"2428","2019-04-08",2.29
"2429","2019-04-09",2.21
"2430","2019-04-10",2.28
"2431","2019-04-11",2.21
"2432","2019-04-12",2.1
"2433","2019-04-15",2.19
"2434","2019-04-16",1.46
"2435","2019-04-17",1.6
"2436","2019-04-18",1.54
"2437","2019-04-22",1.58
"2438","2019-04-23",1.47
"2439","2019-04-24",1.51
"2440","2019-04-25",1.51
"2441","2019-04-26",1.56
"2442","2019-04-29",1.53
"2443","2019-04-30",1.49
"2444","2019-05-01",1.46
"2445","2019-05-02",1.42
"2446","2019-05-03",1.45
"2447","2019-05-06",1.48
"2448","2019-05-07",1.46
"2449","2019-05-08",1.5
"2450","2019-05-09",1.48
"2451","2019-05-10",1.42
"2452","2019-05-13",1.37
"2453","2019-05-14",1.42
"2454","2019-05-15",1.37
"2455","2019-05-16",1.34
"2456","2019-05-17",1.3
"2457","2019-05-20",1.27
"2458","2019-05-21",1.26
"2459","2019-05-22",1.3
"2460","2019-05-23",1.22
"2461","2019-05-24",1.24
"2462","2019-05-28",1.25
"2463","2019-05-29",1.16
"2464","2019-05-30",1.19
"2465","2019-05-31",1.2
"2466","2019-06-03",1.25
"2467","2019-06-04",1.23
"2468","2019-06-05",1.19
"2469","2019-06-06",1.29
"2470","2019-06-07",1.26
"2471","2019-06-10",1.26
"2472","2019-06-11",1.33
"2473","2019-06-12",1.34
"2474","2019-06-13",1.35
"2475","2019-06-14",1.38
"2476","2019-06-17",1.39
"2477","2019-06-18",1.48
"2478","2019-06-19",1.5
"2479","2019-06-20",1.42
"2480","2019-06-21",1.41
"2481","2019-06-24",1.42
"2482","2019-06-25",1.37
"2483","2019-06-26",1.44
"2484","2019-06-27",1.32
"2485","2019-06-28",1.35
"2486","2019-07-01",1.41
"2487","2019-07-02",1.41
"2488","2019-07-03",1.39
"2489","2019-07-05",1.4
"2490","2019-07-08",1.36
"2491","2019-07-09",1.35
"2492","2019-07-10",1.39
"2493","2019-07-11",1.35
"2494","2019-07-12",1.38
"2495","2019-07-15",1.39
"2496","2019-07-16",1.38
"2497","2019-07-17",1.38
"2498","2019-07-18",1.35
"2499","2019-07-19",1.28
"2500","2019-07-22",1.35
"2501","2019-07-23",1.37
"2502","2019-07-24",1.34
"2503","2019-07-25",1.38
"2504","2019-07-26",1.38
"2505","2019-07-29",1.4
"2506","2019-07-30",1.37
"2507","2019-07-31",1.39
"2508","2019-08-01",1.38
"2509","2019-08-02",1.33
"2510","2019-08-05",1.27
"2511","2019-08-06",1.29
"2512","2019-08-07",1.29
"2513","2019-08-08",1.29
"2514","2019-08-09",1.3
"2515","2019-08-12",1.34
"2516","2019-08-13",1.28
"2517","2019-08-14",1.35
"2518","2019-08-15",1.32
"2519","2019-08-16",1.37
"2520","2019-08-19",1.48
"2521","2019-08-20",1.38
"2522","2019-08-21",1.43
"2523","2019-08-22",1.43
"2524","2019-08-23",1.4
"2525","2019-08-26",1.34
"2526","2019-08-27",1.35
"2527","2019-08-28",1.37
"2528","2019-08-29",1.34
"2529","2019-08-30",1.34
"2530","2019-09-03",1.37
"2531","2019-09-04",1.36
"2532","2019-09-05",1.37
"2533","2019-09-06",1.35
"2534","2019-09-09",1.33
"2535","2019-09-10",1.33
"2536","2019-09-11",1.33
"2537","2019-09-12",1.35
"2538","2019-09-13",1.33
"2539","2019-09-16",1.33
"2540","2019-09-17",1.31
"2541","2019-09-18",1.31
"2542","2019-09-19",1.32
"2543","2019-09-20",1.31
"2544","2019-09-23",1.31
"2545","2019-09-24",1.29
"2546","2019-09-25",1.28
"2547","2019-09-26",1.29
"2548","2019-09-27",1.3
"2549","2019-09-30",1.3
"2550","2019-10-01",1.27
"2551","2019-10-02",1.26
"2552","2019-10-03",1.25
"2553","2019-10-04",1.26
"2554","2019-10-07",1.29
"2555","2019-10-08",1.27
"2556","2019-10-09",1.25
"2557","2019-10-10",1.24
"2558","2019-10-11",1.25
"2559","2019-10-14",1.24
"2560","2019-10-15",1.24
"2561","2019-10-16",1.22
"2562","2019-10-17",1.23
"2563","2019-10-18",1.23
"2564","2019-10-21",1.24
"2565","2019-10-22",1.24
"2566","2019-10-23",1.23
"2567","2019-10-24",1.2
"2568","2019-10-25",1.39
"2569","2019-10-28",1.56
"2570","2019-10-29",1.27
"2571","2019-10-30",1.45
"2572","2019-10-31",1.35
"2573","2019-11-01",1.46
"2574","2019-11-04",1.4
"2575","2019-11-05",1.33
"2576","2019-11-06",1.31
"2577","2019-11-07",1.34
"2578","2019-11-08",1.32
"2579","2019-11-11",1.35
"2580","2019-11-12",1.32
"2581","2019-11-13",1.32
"2582","2019-11-14",1.27
"2583","2019-11-15",1.22
"2584","2019-11-18",1.24
"2585","2019-11-19",1.25
"2586","2019-11-20",1.22
"2587","2019-11-21",1.2
"2588","2019-11-22",1.18
"2589","2019-11-25",1.17
"2590","2019-11-26",1.18
"2591","2019-11-27",1.18
"2592","2019-11-29",1.17
"2593","2019-12-02",1.18
"2594","2019-12-03",1.22
"2595","2019-12-04",1.24
"2596","2019-12-05",1.23
"2597","2019-12-06",1.2
"2598","2019-12-09",1.18
"2599","2019-12-10",1.17
"2600","2019-12-11",1.18
"2601","2019-12-12",1.19
"2602","2019-12-13",1.23
"2603","2019-12-16",1.2
"2604","2019-12-17",1.19
"2605","2019-12-18",1.21
"2606","2019-12-19",1.24
"2607","2019-12-20",1.19
"2608","2019-12-23",1.18
"2609","2019-12-24",1.18
"2610","2019-12-26",1.18
"2611","2019-12-27",1.17
"2612","2019-12-30",1.16
"2613","2019-12-31",1.17
"2614","2020-01-02",1.18
"2615","2020-01-03",1.34
"2616","2020-01-06",1.34
"2617","2020-01-07",1.35
"2618","2020-01-08",1.28
"2619","2020-01-09",1.37
"2620","2020-01-10",1.37
"2621","2020-01-13",1.5
"2622","2020-01-14",1.43
"2623","2020-01-15",1.42
"2624","2020-01-16",1.43
"2625","2020-01-17",1.38
"2626","2020-01-21",1.38
"2627","2020-01-22",1.32
"2628","2020-01-23",1.34
"2629","2020-01-24",1.36
"2630","2020-01-27",1.32
"2631","2020-01-28",1.31
"2632","2020-01-29",1.33
"2633","2020-01-30",1.31
"2634","2020-01-31",1.26
"2635","2020-02-03",1.23
"2636","2020-02-04",1.24
"2637","2020-02-05",1.25
"2638","2020-02-06",1.24
"2639","2020-02-07",1.26
"2640","2020-02-10",1.28
"2641","2020-02-11",1.26
"2642","2020-02-12",1.24
"2643","2020-02-13",1.24
"2644","2020-02-14",1.24
"2645","2020-02-18",1.23
"2646","2020-02-19",1.23
"2647","2020-02-20",1.21
"2648","2020-02-21",1.21
"2649","2020-02-24",1.18
"2650","2020-02-25",1.15
"2651","2020-02-26",1.18
"2652","2020-02-27",1.13
"2653","2020-02-28",1.06
"2654","2020-03-02",1.11
"2655","2020-03-03",1.1
"2656","2020-03-04",1.11
"2657","2020-03-05",1.1
"2658","2020-03-06",1.11
"2659","2020-03-09",0.99
"2660","2020-03-10",0.93
"2661","2020-03-11",0.93
"2662","2020-03-12",0.72
"2663","2020-03-13",0.61
"2664","2020-03-16",0.61
"2665","2020-03-17",0.62
"2666","2020-03-18",0.59
"2667","2020-03-19",0.56
"2668","2020-03-20",0.57
"2669","2020-03-23",0.63
"2670","2020-03-24",0.61
"2671","2020-03-25",0.62
"2672","2020-03-26",0.65
"2673","2020-03-27",0.68
"2674","2020-03-30",0.71
"2675","2020-03-31",0.95
"2676","2020-04-01",0.76
"2677","2020-04-02",0.71
"2678","2020-04-03",0.71
"2679","2020-04-06",0.71
"2680","2020-04-07",0.71
"2681","2020-04-08",0.76
"2682","2020-04-09",0.75
"2683","2020-04-13",0.73
"2684","2020-04-14",0.75
"2685","2020-04-15",0.73
"2686","2020-04-16",0.74
"2687","2020-04-17",0.71
"2688","2020-04-20",0.71
"2689","2020-04-21",0.72
"2690","2020-04-22",0.71
"2691","2020-04-23",0.71
"2692","2020-04-24",0.69
"2693","2020-04-27",0.7
"2694","2020-04-28",0.71
"2695","2020-04-29",0.72
"2696","2020-04-30",0.72
"2697","2020-05-01",0.69
"2698","2020-05-04",0.7
"2699","2020-05-05",0.81
"2700","2020-05-06",0.8
"2701","2020-05-07",0.79
"2702","2020-05-08",0.83
"2703","2020-05-11",0.8
"2704","2020-05-12",0.82
"2705","2020-05-13",0.76
"2706","2020-05-14",0.79
"2707","2020-05-15",0.78
"2708","2020-05-18",0.78
"2709","2020-05-19",0.77
"2710","2020-05-20",1.07
"2711","2020-05-21",1.05
"2712","2020-05-22",0.92
"2713","2020-05-26",0.95
"2714","2020-05-27",1.02
"2715","2020-05-28",0.96
"2716","2020-05-29",0.9
"2717","2020-06-01",0.9
"2718","2020-06-02",0.89
"2719","2020-06-03",0.92
"2720","2020-06-04",0.95
"2721","2020-06-05",0.94
"2722","2020-06-08",0.98
"2723","2020-06-09",1.19
"2724","2020-06-10",1.09
"2725","2020-06-11",1.03
"2726","2020-06-12",1.1
"2727","2020-06-15",1.16
"2728","2020-06-16",1.12
"2729","2020-06-17",1.09
"2730","2020-06-18",1.1
"2731","2020-06-19",1.13
"2732","2020-06-22",1.14
"2733","2020-06-23",1.42
"2734","2020-06-24",1.22
"2735","2020-06-25",1.12
"2736","2020-06-26",1.04
"2737","2020-06-29",1.03
"2738","2020-06-30",1
"2739","2020-07-01",1.02
"2740","2020-07-02",1.04
"2741","2020-07-06",1.04
"2742","2020-07-07",1.06
"2743","2020-07-08",1.13
"2744","2020-07-09",1.06
"2745","2020-07-10",1.09
"2746","2020-07-13",1.16
"2747","2020-07-14",1.13
"2748","2020-07-15",1.32
"2749","2020-07-16",1.27
"2750","2020-07-17",1.28
"2751","2020-07-20",1.28
"2752","2020-07-21",1.37
"2753","2020-07-22",1.24
"2754","2020-07-23",1.18
"2755","2020-07-24",1.16
"2756","2020-07-27",1.13
"2757","2020-07-28",1.12
"2758","2020-07-29",1.17
"2759","2020-07-30",1.36
"2760","2020-07-31",1.35
"2761","2020-08-03",1.41
"2762","2020-08-04",1.36
"2763","2020-08-05",1.54
"2764","2020-08-06",1.58
"2765","2020-08-07",1.4
"2766","2020-08-10",1.36
"2767","2020-08-11",1.36
"2768","2020-08-12",1.35
"2769","2020-08-13",1.37
"2770","2020-08-14",1.22
"2771","2020-08-17",1.28
"2772","2020-08-18",1.23
"2773","2020-08-19",1.22
"2774","2020-08-20",1.15
"2775","2020-08-21",1.18
"2776","2020-08-24",1.2
"2777","2020-08-25",1.18
"2778","2020-08-26",1.16
"2779","2020-08-27",1.17
"2780","2020-08-28",1.17
"2781","2020-08-31",1.43
"2782","2020-09-01",1.48
"2783","2020-09-02",1.51
"2784","2020-09-03",1.46
"2785","2020-09-04",1.47
"2786","2020-09-08",1.5
"2787","2020-09-09",1.57
"2788","2020-09-10",1.49
"2789","2020-09-11",1.35
"2790","2020-09-14",1.33
"2791","2020-09-15",1.33
"2792","2020-09-16",1.25
"2793","2020-09-17",1.31
"2794","2020-09-18",1.28
"2795","2020-09-21",1.29
"2796","2020-09-22",1.26
"2797","2020-09-23",1.25
"2798","2020-09-24",1.13
"2799","2020-09-25",1.21
"2800","2020-09-28",1.33
"2801","2020-09-29",1.3
"2802","2020-09-30",2.02
"2803","2020-10-01",1.45
"2804","2020-10-02",1.43
"2805","2020-10-05",1.27
"2806","2020-10-06",1.33
"2807","2020-10-07",1.41
"2808","2020-10-08",1.53
"2809","2020-10-09",1.4
"2810","2020-10-12",1.39
"2811","2020-10-13",1.46
"2812","2020-10-14",1.44
"2813","2020-10-15",1.47
"2814","2020-10-16",1.5
"2815","2020-10-19",1.49
"2816","2020-10-20",1.43
"2817","2020-10-21",1.61
"2818","2020-10-22",1.58
"2819","2020-10-23",1.51
"2820","2020-10-26",1.44
"2821","2020-10-27",1.55
"2822","2020-10-28",1.44
"2823","2020-10-29",1.42
"2824","2020-10-30",1.37
"2825","2020-11-02",1.38
"2826","2020-11-03",1.41
"2827","2020-11-04",1.43
"2828","2020-11-05",1.51
"2829","2020-11-06",1.44
"2830","2020-11-09",1.42
"2831","2020-11-10",1.49
"2832","2020-11-11",1.47
"2833","2020-11-12",1.47
"2834","2020-11-13",1.48
"2835","2020-11-16",1.5
"2836","2020-11-17",1.56
"2837","2020-11-18",1.46
"2838","2020-11-19",1.44
"2839","2020-11-20",1.46
"2840","2020-11-23",1.51
"2841","2020-11-24",1.48
"2842","2020-11-25",1.55
"2843","2020-11-27",1.52
