"","date","ESCA"
"1937","2014-09-11",13.07
"1938","2014-09-12",12.6
"1939","2014-09-15",12.59
"1940","2014-09-16",12.41
"1941","2014-09-17",12.16
"1942","2014-09-18",12.25
"1943","2014-09-19",11.91
"1944","2014-09-22",11.94
"1945","2014-09-23",12.05
"1946","2014-09-24",12.13
"1947","2014-09-25",11.78
"1948","2014-09-26",12.4
"1949","2014-09-29",12.18
"1950","2014-09-30",12.06
"1951","2014-10-01",11.88
"1952","2014-10-02",12.49
"1953","2014-10-03",12.48
"1954","2014-10-06",12.47
"1955","2014-10-07",12.2
"1956","2014-10-08",12.4
"1957","2014-10-09",11.88
"1958","2014-10-10",11.69
"1959","2014-10-13",11.69
"1960","2014-10-14",11.65
"1961","2014-10-15",11.69
"1962","2014-10-16",11.85
"1963","2014-10-17",11.62
"1964","2014-10-20",11.33
"1965","2014-10-21",11.51
"1966","2014-10-22",11.43
"1967","2014-10-23",11.49
"1968","2014-10-24",11.4
"1969","2014-10-27",11.18
"1970","2014-10-28",11.36
"1971","2014-10-29",11.45
"1972","2014-10-30",11.45
"1973","2014-10-31",11.44
"1974","2014-11-03",11.41
"1975","2014-11-04",11.28
"1976","2014-11-05",11.34
"1977","2014-11-06",11.41
"1978","2014-11-07",11.45
"1979","2014-11-10",11.36
"1980","2014-11-11",11.35
"1981","2014-11-12",12.93
"1982","2014-11-13",13.52
"1983","2014-11-14",13.14
"1984","2014-11-17",12.76
"1985","2014-11-18",12.9
"1986","2014-11-19",12.65
"1987","2014-11-20",12.74
"1988","2014-11-21",12.87
"1989","2014-11-24",13.46
"1990","2014-11-25",13.4
"1991","2014-11-26",13.41
"1992","2014-11-28",13.3
"1993","2014-12-01",13.36
"1994","2014-12-02",13.59
"1995","2014-12-03",13.58
"1996","2014-12-04",13.74
"1997","2014-12-05",13.77
"1998","2014-12-08",14.2
"1999","2014-12-09",14.37
"2000","2014-12-10",14.22
"2001","2014-12-11",13.89
"2002","2014-12-12",13.78
"2003","2014-12-15",13.92
"2004","2014-12-16",13.78
"2005","2014-12-17",13.87
"2006","2014-12-18",13.9
"2007","2014-12-19",13.64
"2008","2014-12-22",13.92
"2009","2014-12-23",14
"2010","2014-12-24",14.39
"2011","2014-12-26",14.47
"2012","2014-12-29",14.86
"2013","2014-12-30",14.94
"2014","2014-12-31",15.09
"2015","2015-01-02",14.75
"2016","2015-01-05",15.03
"2017","2015-01-06",15
"2018","2015-01-07",15.3
"2019","2015-01-08",15.78
"2020","2015-01-09",16.01
"2021","2015-01-12",15.76
"2022","2015-01-13",15.42
"2023","2015-01-14",15.25
"2024","2015-01-15",15.03
"2025","2015-01-16",15.53
"2026","2015-01-20",15.29
"2027","2015-01-21",15.49
"2028","2015-01-22",16.190001
"2029","2015-01-23",16.139999
"2030","2015-01-26",16.32
"2031","2015-01-27",16.26
"2032","2015-01-28",15.63
"2033","2015-01-29",15.8
"2034","2015-01-30",15.24
"2035","2015-02-02",16.1
"2036","2015-02-03",16.219999
"2037","2015-02-04",15.99
"2038","2015-02-05",15.93
"2039","2015-02-06",15.9
"2040","2015-02-09",15.73
"2041","2015-02-10",15.79
"2042","2015-02-11",15.79
"2043","2015-02-12",15.98
"2044","2015-02-13",15.83
"2045","2015-02-17",15.82
"2046","2015-02-18",15.56
"2047","2015-02-19",15.45
"2048","2015-02-20",15.52
"2049","2015-02-23",15.23
"2050","2015-02-24",15.46
"2051","2015-02-25",15.62
"2052","2015-02-26",15.56
"2053","2015-02-27",15.5
"2054","2015-03-02",15.71
"2055","2015-03-03",15.58
"2056","2015-03-04",15.54
"2057","2015-03-05",15.64
"2058","2015-03-06",15.47
"2059","2015-03-09",15.75
"2060","2015-03-10",15.72
"2061","2015-03-11",15.73
"2062","2015-03-12",15.95
"2063","2015-03-13",16.139999
"2064","2015-03-16",16.139999
"2065","2015-03-17",16.040001
"2066","2015-03-18",16.16
"2067","2015-03-19",16.16
"2068","2015-03-20",16.75
"2069","2015-03-23",16.91
"2070","2015-03-24",16.629999
"2071","2015-03-25",16.24
"2072","2015-03-26",16.450001
"2073","2015-03-27",16.59
"2074","2015-03-30",16.870001
"2075","2015-03-31",17.379999
"2076","2015-04-01",17.190001
"2077","2015-04-02",17.1
"2078","2015-04-06",16.99
"2079","2015-04-07",17.030001
"2080","2015-04-08",17.379999
"2081","2015-04-09",17.43
"2082","2015-04-10",17.48
"2083","2015-04-13",17.41
"2084","2015-04-14",17.280001
"2085","2015-04-15",17.360001
"2086","2015-04-16",17.299999
"2087","2015-04-17",17.24
"2088","2015-04-20",18.75
"2089","2015-04-21",18.93
"2090","2015-04-22",18.379999
"2091","2015-04-23",17.889999
"2092","2015-04-24",18.75
"2093","2015-04-27",19.17
"2094","2015-04-28",18.290001
"2095","2015-04-29",18.42
"2096","2015-04-30",17.99
"2097","2015-05-01",18.299999
"2098","2015-05-04",18.040001
"2099","2015-05-05",18.059999
"2100","2015-05-06",18
"2101","2015-05-07",18.01
"2102","2015-05-08",18.23
"2103","2015-05-11",18
"2104","2015-05-12",18.139999
"2105","2015-05-13",17.469999
"2106","2015-05-14",18.030001
"2107","2015-05-15",18.139999
"2108","2015-05-18",18.299999
"2109","2015-05-19",18.309999
"2110","2015-05-20",18
"2111","2015-05-21",18.049999
"2112","2015-05-22",18.25
"2113","2015-05-26",18.01
"2114","2015-05-27",18.299999
"2115","2015-05-28",18.290001
"2116","2015-05-29",18.280001
"2117","2015-06-01",18.540001
"2118","2015-06-02",18.59
"2119","2015-06-03",18.59
"2120","2015-06-04",18.610001
"2121","2015-06-05",18.82
"2122","2015-06-08",18.73
"2123","2015-06-09",18.66
"2124","2015-06-10",19.01
"2125","2015-06-11",19.1
"2126","2015-06-12",19.110001
"2127","2015-06-15",19.16
"2128","2015-06-16",19.27
"2129","2015-06-17",19.26
"2130","2015-06-18",19.49
"2131","2015-06-19",19.530001
"2132","2015-06-22",19.459999
"2133","2015-06-23",19.969999
"2134","2015-06-24",19.18
"2135","2015-06-25",19.41
"2136","2015-06-26",19.24
"2137","2015-06-29",18.549999
"2138","2015-06-30",18.389999
"2139","2015-07-01",18.48
"2140","2015-07-02",18.459999
"2141","2015-07-06",18.209999
"2142","2015-07-07",18.26
"2143","2015-07-08",17.99
"2144","2015-07-09",17.77
"2145","2015-07-10",17.84
"2146","2015-07-13",18.25
"2147","2015-07-14",18.280001
"2148","2015-07-15",18.190001
"2149","2015-07-16",17.85
"2150","2015-07-17",17.66
"2151","2015-07-20",17.43
"2152","2015-07-21",17.309999
"2153","2015-07-22",17.969999
"2154","2015-07-23",17.59
"2155","2015-07-24",17.77
"2156","2015-07-27",17.700001
"2157","2015-07-28",16.74
"2158","2015-07-29",16.92
"2159","2015-07-30",16.959999
"2160","2015-07-31",17.26
"2161","2015-08-03",17.049999
"2162","2015-08-04",17.280001
"2163","2015-08-05",17.629999
"2164","2015-08-06",18.219999
"2165","2015-08-07",17.82
"2166","2015-08-10",18.23
"2167","2015-08-11",18.17
"2168","2015-08-12",18.07
"2169","2015-08-13",18.120001
"2170","2015-08-14",18.49
"2171","2015-08-17",18.73
"2172","2015-08-18",18.040001
"2173","2015-08-19",18.360001
"2174","2015-08-20",18.290001
"2175","2015-08-21",18.35
"2176","2015-08-24",17.6
"2177","2015-08-25",16.780001
"2178","2015-08-26",17.040001
"2179","2015-08-27",17.25
"2180","2015-08-28",18
"2181","2015-08-31",17.889999
"2182","2015-09-01",16.799999
"2183","2015-09-02",18.07
"2184","2015-09-03",17.9
"2185","2015-09-04",17.940001
"2186","2015-09-08",18.16
"2187","2015-09-09",17.709999
"2188","2015-09-10",17.709999
"2189","2015-09-11",18
"2190","2015-09-14",18.059999
"2191","2015-09-15",17.98
"2192","2015-09-16",17.77
"2193","2015-09-17",18.25
"2194","2015-09-18",17.950001
"2195","2015-09-21",17.82
"2196","2015-09-22",17.780001
"2197","2015-09-23",18.16
"2198","2015-09-24",17.940001
"2199","2015-09-25",17.030001
"2200","2015-09-28",15.83
"2201","2015-09-29",15.9
"2202","2015-09-30",15.8
"2203","2015-10-01",15.81
"2204","2015-10-02",15.74
"2205","2015-10-05",16.049999
"2206","2015-10-06",16.27
"2207","2015-10-07",16.33
"2208","2015-10-08",16.4
"2209","2015-10-09",16.200001
"2210","2015-10-12",16.5
"2211","2015-10-13",16.27
"2212","2015-10-14",16.41
"2213","2015-10-15",17.41
"2214","2015-10-16",17.549999
"2215","2015-10-19",17.540001
"2216","2015-10-20",17.99
"2217","2015-10-21",17.83
"2218","2015-10-22",18.309999
"2219","2015-10-23",18.389999
"2220","2015-10-26",18.67
"2221","2015-10-27",17.799999
"2222","2015-10-28",18.08
"2223","2015-10-29",17.700001
"2224","2015-10-30",14.83
"2225","2015-11-02",14.52
"2226","2015-11-03",14.27
"2227","2015-11-04",13.95
"2228","2015-11-05",13.6
"2229","2015-11-06",13.78
"2230","2015-11-09",13.81
"2231","2015-11-10",13.77
"2232","2015-11-11",13.24
"2233","2015-11-12",13.01
"2234","2015-11-13",12.83
"2235","2015-11-16",12.62
"2236","2015-11-17",12.28
"2237","2015-11-18",12.19
"2238","2015-11-19",11.98
"2239","2015-11-20",12.01
"2240","2015-11-23",12
"2241","2015-11-24",11.93
"2242","2015-11-25",11.99
"2243","2015-11-27",11.98
"2244","2015-11-30",12
"2245","2015-12-01",12.21
"2246","2015-12-02",12.15
"2247","2015-12-03",12.02
"2248","2015-12-04",12.1
"2249","2015-12-07",12.14
"2250","2015-12-08",11.14
"2251","2015-12-09",10.89
"2252","2015-12-10",11
"2253","2015-12-11",12.03
"2254","2015-12-14",11.88
"2255","2015-12-15",12.08
"2256","2015-12-16",12.44
"2257","2015-12-17",12.22
"2258","2015-12-18",12.34
"2259","2015-12-21",12.74
"2260","2015-12-22",13.15
"2261","2015-12-23",13.34
"2262","2015-12-24",13.18
"2263","2015-12-28",13.02
"2264","2015-12-29",13.35
"2265","2015-12-30",13.27
"2266","2015-12-31",13.25
"2267","2016-01-04",13.02
"2268","2016-01-05",12.86
"2269","2016-01-06",12.61
"2270","2016-01-07",12.15
"2271","2016-01-08",11.51
"2272","2016-01-11",11.52
"2273","2016-01-12",11.8
"2274","2016-01-13",12.98
"2275","2016-01-14",13.12
"2276","2016-01-15",12.71
"2277","2016-01-19",13.08
"2278","2016-01-20",12.95
"2279","2016-01-21",12.87
"2280","2016-01-22",12.94
"2281","2016-01-25",12.84
"2282","2016-01-26",13.03
"2283","2016-01-27",12.75
"2284","2016-01-28",11.83
"2285","2016-01-29",12.1
"2286","2016-02-01",12.51
"2287","2016-02-02",11.99
"2288","2016-02-03",12.1
"2289","2016-02-04",12.12
"2290","2016-02-05",11.3
"2291","2016-02-08",11.64
"2292","2016-02-09",11.31
"2293","2016-02-10",11.28
"2294","2016-02-11",11.04
"2295","2016-02-12",11.07
"2296","2016-02-16",11.55
"2297","2016-02-17",11.66
"2298","2016-02-18",12.02
"2299","2016-02-19",12.12
"2300","2016-02-22",12.26
"2301","2016-02-23",12.26
"2302","2016-02-24",12.33
"2303","2016-02-25",12.43
"2304","2016-02-26",12.51
"2305","2016-02-29",12.6
"2306","2016-03-01",13.07
"2307","2016-03-02",13.1
"2308","2016-03-03",13.45
"2309","2016-03-04",13.3
"2310","2016-03-07",13.69
"2311","2016-03-08",13.39
"2312","2016-03-09",12.89
"2313","2016-03-10",12.88
"2314","2016-03-11",12.9
"2315","2016-03-14",12.73
"2316","2016-03-15",12.56
"2317","2016-03-16",12.58
"2318","2016-03-17",12.46
"2319","2016-03-18",12.6
"2320","2016-03-21",12.74
"2321","2016-03-22",12.62
"2322","2016-03-23",12.1
"2323","2016-03-24",11.97
"2324","2016-03-28",11.9
"2325","2016-03-29",12
"2326","2016-03-30",11.91
"2327","2016-03-31",11.77
"2328","2016-04-01",11.71
"2329","2016-04-04",11.05
"2330","2016-04-05",11.21
"2331","2016-04-06",11.22
"2332","2016-04-07",10.92
"2333","2016-04-08",10.96
"2334","2016-04-11",10.95
"2335","2016-04-12",10.96
"2336","2016-04-13",11.16
"2337","2016-04-14",11.06
"2338","2016-04-15",10.91
"2339","2016-04-18",10.9
"2340","2016-04-19",10.98
"2341","2016-04-20",11
"2342","2016-04-21",11
"2343","2016-04-22",11.16
"2344","2016-04-25",11.31
"2345","2016-04-26",11.9
"2346","2016-04-27",11.99
"2347","2016-04-28",11.75
"2348","2016-04-29",11.93
"2349","2016-05-02",11.93
"2350","2016-05-03",11.63
"2351","2016-05-04",11.24
"2352","2016-05-05",10.99
"2353","2016-05-06",10.77
"2354","2016-05-09",10.8
"2355","2016-05-10",10.66
"2356","2016-05-11",10.67
"2357","2016-05-12",10.55
"2358","2016-05-13",10.52
"2359","2016-05-16",10.62
"2360","2016-05-17",10.46
"2361","2016-05-18",10.36
"2362","2016-05-19",10.39
"2363","2016-05-20",10.68
"2364","2016-05-23",10.95
"2365","2016-05-24",11.46
"2366","2016-05-25",11.37
"2367","2016-05-26",11.34
"2368","2016-05-27",11.32
"2369","2016-05-31",11.37
"2370","2016-06-01",11.16
"2371","2016-06-02",10.79
"2372","2016-06-03",10.68
"2373","2016-06-06",10.48
"2374","2016-06-07",10.29
"2375","2016-06-08",10.38
"2376","2016-06-09",10.49
"2377","2016-06-10",10.22
"2378","2016-06-13",10.11
"2379","2016-06-14",10.17
"2380","2016-06-15",10.15
"2381","2016-06-16",10
"2382","2016-06-17",9.98
"2383","2016-06-20",10.2
"2384","2016-06-21",10.13
"2385","2016-06-22",10.02
"2386","2016-06-23",10.25
"2387","2016-06-24",9.8
"2388","2016-06-27",9.94
"2389","2016-06-28",10.23
"2390","2016-06-29",10.24
"2391","2016-06-30",10.24
"2392","2016-07-01",10.15
"2393","2016-07-05",9.97
"2394","2016-07-06",9.91
"2395","2016-07-07",9.79
"2396","2016-07-08",9.8
"2397","2016-07-11",9.82
"2398","2016-07-12",10.06
"2399","2016-07-13",10.67
"2400","2016-07-14",11.08
"2401","2016-07-15",10.86
"2402","2016-07-18",10.86
"2403","2016-07-19",10.86
"2404","2016-07-20",10.89
"2405","2016-07-21",10.82
"2406","2016-07-22",10.58
"2407","2016-07-25",10.45
"2408","2016-07-26",10.54
"2409","2016-07-27",10.53
"2410","2016-07-28",10.53
"2411","2016-07-29",10.73
"2412","2016-08-01",10.71
"2413","2016-08-02",10.72
"2414","2016-08-03",10.78
"2415","2016-08-04",11.01
"2416","2016-08-05",11.26
"2417","2016-08-08",11.49
"2418","2016-08-09",11.76
"2419","2016-08-10",11.76
"2420","2016-08-11",11.59
"2421","2016-08-12",11.45
"2422","2016-08-15",11.46
"2423","2016-08-16",11.5
"2424","2016-08-17",11.41
"2425","2016-08-18",12.14
"2426","2016-08-19",12.22
"2427","2016-08-22",12.24
"2428","2016-08-23",12.54
"2429","2016-08-24",12.3
"2430","2016-08-25",12.29
"2431","2016-08-26",12.1
"2432","2016-08-29",12.11
"2433","2016-08-30",12.15
"2434","2016-08-31",12.13
"2435","2016-09-01",12.45
"2436","2016-09-02",12.34
"2437","2016-09-06",12.39
"2438","2016-09-07",12.78
"2439","2016-09-08",12.51
"2440","2016-09-09",12.01
"2441","2016-09-12",12.24
"2442","2016-09-13",12.17
"2443","2016-09-14",12.12
"2444","2016-09-15",12.06
"2445","2016-09-16",12.43
"2446","2016-09-19",12.78
"2447","2016-09-20",12.72
"2448","2016-09-21",12.52
"2449","2016-09-22",12.63
"2450","2016-09-23",12.78
"2451","2016-09-26",12.66
"2452","2016-09-27",12.67
"2453","2016-09-28",12.72
"2454","2016-09-29",12.77
"2455","2016-09-30",12.76
"2456","2016-10-03",12.73
"2457","2016-10-04",12.38
"2458","2016-10-05",12.35
"2459","2016-10-06",12.32
"2460","2016-10-07",12.24
"2461","2016-10-10",12.3
"2462","2016-10-11",12.1
"2463","2016-10-12",12.25
"2464","2016-10-13",12.25
"2465","2016-10-14",12.2
"2466","2016-10-17",12.25
"2467","2016-10-18",12.3
"2468","2016-10-19",12.3
"2469","2016-10-20",12.2
"2470","2016-10-21",12.35
"2471","2016-10-24",12.35
"2472","2016-10-25",12.35
"2473","2016-10-26",12.25
"2474","2016-10-27",12.7
"2475","2016-10-28",12.3
"2476","2016-10-31",12.15
"2477","2016-11-01",12.4
"2478","2016-11-02",12.25
"2479","2016-11-03",12.05
"2480","2016-11-04",12.15
"2481","2016-11-07",12.25
"2482","2016-11-08",12.1
"2483","2016-11-09",12.25
"2484","2016-11-10",12.9
"2485","2016-11-11",12.8
"2486","2016-11-14",13.4
"2487","2016-11-15",13.65
"2488","2016-11-16",13.8
"2489","2016-11-17",13.65
"2490","2016-11-18",14
"2491","2016-11-21",14
"2492","2016-11-22",14.45
"2493","2016-11-23",14.2
"2494","2016-11-25",14.1
"2495","2016-11-28",13.95
"2496","2016-11-29",13.8
"2497","2016-11-30",13.75
"2498","2016-12-01",13.3
"2499","2016-12-02",12.7
"2500","2016-12-05",13.45
"2501","2016-12-06",13.7
"2502","2016-12-07",13.75
"2503","2016-12-08",13.8
"2504","2016-12-09",13.65
"2505","2016-12-12",13.2
"2506","2016-12-13",13.45
"2507","2016-12-14",12.9
"2508","2016-12-15",12.95
"2509","2016-12-16",13.45
"2510","2016-12-19",13.8
"2511","2016-12-20",13.9
"2512","2016-12-21",13.8
"2513","2016-12-22",13.85
"2514","2016-12-23",13.7
"2515","2016-12-27",13.55
"2516","2016-12-28",13.5
"2517","2016-12-29",13.4
"2518","2016-12-30",13.2
"2519","2017-01-03",13.15
"2520","2017-01-04",13.4
"2521","2017-01-05",13.45
"2522","2017-01-06",13.3
"2523","2017-01-09",13
"2524","2017-01-10",13.25
"2525","2017-01-11",13.35
"2526","2017-01-12",13.25
"2527","2017-01-13",13.65
"2528","2017-01-17",13.2
"2529","2017-01-18",13.15
"2530","2017-01-19",13.1
"2531","2017-01-20",13.1
"2532","2017-01-23",13.15
"2533","2017-01-24",13.25
"2534","2017-01-25",13.3
"2535","2017-01-26",13.2
"2536","2017-01-27",13.25
"2537","2017-01-30",13.15
"2538","2017-01-31",13.2
"2539","2017-02-01",13.2
"2540","2017-02-02",13.1
"2541","2017-02-03",13.15
"2542","2017-02-06",13
"2543","2017-02-07",13
"2544","2017-02-08",12.9
"2545","2017-02-09",12.8
"2546","2017-02-10",13.05
"2547","2017-02-13",13.2
"2548","2017-02-14",13.1
"2549","2017-02-15",13.05
"2550","2017-02-16",12.95
"2551","2017-02-17",13
"2552","2017-02-21",12.95
"2553","2017-02-22",13
"2554","2017-02-23",13.25
"2555","2017-02-24",13.05
"2556","2017-02-27",13
"2557","2017-02-28",13
"2558","2017-03-01",13.35
"2559","2017-03-02",13.55
"2560","2017-03-03",13.25
"2561","2017-03-06",13.1
"2562","2017-03-07",12.9
"2563","2017-03-08",13.05
"2564","2017-03-09",12.7
"2565","2017-03-10",12.75
"2566","2017-03-13",12.68
"2567","2017-03-14",12.25
"2568","2017-03-15",12.35
"2569","2017-03-16",12.6
"2570","2017-03-17",12.95
"2571","2017-03-20",12.8
"2572","2017-03-21",12.55
"2573","2017-03-22",12.55
"2574","2017-03-23",12.75
"2575","2017-03-24",12.75
"2576","2017-03-27",12.65
"2577","2017-03-28",13
"2578","2017-03-29",12.75
"2579","2017-03-30",12.85
"2580","2017-03-31",12.9
"2581","2017-04-03",12.9
"2582","2017-04-04",12.95
"2583","2017-04-05",12.65
"2584","2017-04-06",12.95
"2585","2017-04-07",13.05
"2586","2017-04-10",12.85
"2587","2017-04-11",13
"2588","2017-04-12",12.85
"2589","2017-04-13",12.8
"2590","2017-04-17",13.1
"2591","2017-04-18",13.05
"2592","2017-04-19",13.1
"2593","2017-04-20",13.2
"2594","2017-04-21",13.15
"2595","2017-04-24",12.95
"2596","2017-04-25",13.4
"2597","2017-04-26",13.45
"2598","2017-04-27",14.15
"2599","2017-04-28",13.35
"2600","2017-05-01",12.6
"2601","2017-05-02",12.65
"2602","2017-05-03",12.25
"2603","2017-05-04",12.25
"2604","2017-05-05",12.25
"2605","2017-05-08",12.25
"2606","2017-05-09",12.5
"2607","2017-05-10",12
"2608","2017-05-11",12.05
"2609","2017-05-12",12.3
"2610","2017-05-15",12.5
"2611","2017-05-16",12.2
"2612","2017-05-17",11.75
"2613","2017-05-18",11.9
"2614","2017-05-19",11.85
"2615","2017-05-22",12.1
"2616","2017-05-23",11.65
"2617","2017-05-24",11.75
"2618","2017-05-25",11.6
"2619","2017-05-26",11.6
"2620","2017-05-30",11.5
"2621","2017-05-31",12
"2622","2017-06-01",12.35
"2623","2017-06-02",12
"2624","2017-06-05",11.95
"2625","2017-06-06",11.85
"2626","2017-06-07",12.3
"2627","2017-06-08",12.75
"2628","2017-06-09",12.95
"2629","2017-06-12",13.25
"2630","2017-06-13",13.05
"2631","2017-06-14",13.25
"2632","2017-06-15",13.2
"2633","2017-06-16",12.75
"2634","2017-06-19",12.9
"2635","2017-06-20",12.8
"2636","2017-06-21",12.75
"2637","2017-06-22",13.1
"2638","2017-06-23",13.7
"2639","2017-06-26",13.3
"2640","2017-06-27",13.2
"2641","2017-06-28",13.5
"2642","2017-06-29",13.2
"2643","2017-06-30",13.1
"2644","2017-07-03",12.75
"2645","2017-07-05",12.85
"2646","2017-07-06",12.8
"2647","2017-07-07",13.05
"2648","2017-07-10",12.8
"2649","2017-07-11",12.85
"2650","2017-07-12",12.9
"2651","2017-07-13",12.8
"2652","2017-07-14",12.95
"2653","2017-07-17",12.65
"2654","2017-07-18",12.45
"2655","2017-07-19",12.4
"2656","2017-07-20",12.8
"2657","2017-07-21",13.1
"2658","2017-07-24",12.45
"2659","2017-07-25",12.7
"2660","2017-07-26",12.75
"2661","2017-07-27",12.4
"2662","2017-07-28",12.5
"2663","2017-07-31",12.35
"2664","2017-08-01",12.4
"2665","2017-08-02",12.25
"2666","2017-08-03",12.1
"2667","2017-08-04",12.15
"2668","2017-08-07",12.3
"2669","2017-08-08",12.4
"2670","2017-08-09",12.05
"2671","2017-08-10",12.05
"2672","2017-08-11",12
"2673","2017-08-14",12.5
"2674","2017-08-15",12.35
"2675","2017-08-16",12.05
"2676","2017-08-17",11.9
"2677","2017-08-18",11.9
"2678","2017-08-21",11.9
"2679","2017-08-22",12.05
"2680","2017-08-23",11.85
"2681","2017-08-24",11.9
"2682","2017-08-25",12
"2683","2017-08-28",12.05
"2684","2017-08-29",12.05
"2685","2017-08-30",12
"2686","2017-08-31",12.05
"2687","2017-09-01",12.15
"2688","2017-09-05",12
"2689","2017-09-06",12.15
"2690","2017-09-07",12.15
"2691","2017-09-08",12.1
"2692","2017-09-11",12.2
"2693","2017-09-12",12.25
"2694","2017-09-13",12.1
"2695","2017-09-14",12.2
"2696","2017-09-15",12.4
"2697","2017-09-18",13
"2698","2017-09-19",13.15
"2699","2017-09-20",13.1
"2700","2017-09-21",13.45
"2701","2017-09-22",13.5
"2702","2017-09-25",13.4
"2703","2017-09-26",13.65
"2704","2017-09-27",13.9
"2705","2017-09-28",13.65
"2706","2017-09-29",13.6
"2707","2017-10-02",13.85
"2708","2017-10-03",13.6
"2709","2017-10-04",13.55
"2710","2017-10-05",13.5
"2711","2017-10-06",13.65
"2712","2017-10-09",13.55
"2713","2017-10-10",13.85
"2714","2017-10-11",13.9
"2715","2017-10-12",13.7
"2716","2017-10-13",13.8
"2717","2017-10-16",13.8
"2718","2017-10-17",13.7
"2719","2017-10-18",13.6
"2720","2017-10-19",13.7
"2721","2017-10-20",13.8
"2722","2017-10-23",13.35
"2723","2017-10-24",13.55
"2724","2017-10-25",13.65
"2725","2017-10-26",13.4
"2726","2017-10-27",12.8
"2727","2017-10-30",12.45
"2728","2017-10-31",12.35
"2729","2017-11-01",12.3
"2730","2017-11-02",12.5
"2731","2017-11-03",12.85
"2732","2017-11-06",12.85
"2733","2017-11-07",12.8
"2734","2017-11-08",12.95
"2735","2017-11-09",12.95
"2736","2017-11-10",12.95
"2737","2017-11-13",13.1
"2738","2017-11-14",13.1
"2739","2017-11-15",12.85
"2740","2017-11-16",13.1
"2741","2017-11-17",13.1
"2742","2017-11-20",13.8
"2743","2017-11-21",13.7
"2744","2017-11-22",13.6
"2745","2017-11-24",13.65
"2746","2017-11-27",13.55
"2747","2017-11-28",14
"2748","2017-11-29",14
"2749","2017-11-30",13.6
"2750","2017-12-01",13.7
"2751","2017-12-04",13.7
"2752","2017-12-05",13.6
"2753","2017-12-06",13.3
"2754","2017-12-07",13.35
"2755","2017-12-08",13.4
"2756","2017-12-11",13.3
"2757","2017-12-12",13.35
"2758","2017-12-13",13.55
"2759","2017-12-14",13
"2760","2017-12-15",13.1
"2761","2017-12-18",13.45
"2762","2017-12-19",13.4
"2763","2017-12-20",13
"2764","2017-12-21",13.2
"2765","2017-12-22",13
"2766","2017-12-26",13
"2767","2017-12-27",12.95
"2768","2017-12-28",12.6
"2769","2017-12-29",12.3
"2770","2018-01-02",12.8
"2771","2018-01-03",12.6
"2772","2018-01-04",13.3
"2773","2018-01-05",12.8
"2774","2018-01-08",13
"2775","2018-01-09",13.05
"2776","2018-01-10",12.75
"2777","2018-01-11",12.9
"2778","2018-01-12",13
"2779","2018-01-16",12.8
"2780","2018-01-17",13.1
"2781","2018-01-18",12.7
"2782","2018-01-19",13.05
"2783","2018-01-22",13.15
"2784","2018-01-23",13.05
"2785","2018-01-24",13
"2786","2018-01-25",13.15
"2787","2018-01-26",13.15
"2788","2018-01-29",13
"2789","2018-01-30",12.7
"2790","2018-01-31",12.85
"2791","2018-02-01",13
"2792","2018-02-02",12.7
"2793","2018-02-05",12.35
"2794","2018-02-06",12.4
"2795","2018-02-07",12.5
"2796","2018-02-08",12.55
"2797","2018-02-09",12.85
"2798","2018-02-12",12.8
"2799","2018-02-13",12.7
"2800","2018-02-14",12.3
"2801","2018-02-15",12.7
"2802","2018-02-16",12.45
"2803","2018-02-20",12
"2804","2018-02-21",12.05
"2805","2018-02-22",12
"2806","2018-02-23",12.1
"2807","2018-02-26",12.05
"2808","2018-02-27",12.3
"2809","2018-02-28",12.15
"2810","2018-03-01",12.55
"2811","2018-03-02",12.85
"2812","2018-03-05",13.35
"2813","2018-03-06",13.35
"2814","2018-03-07",13.2
"2815","2018-03-08",13.15
"2816","2018-03-09",13.2
"2817","2018-03-12",13.5
"2818","2018-03-13",13.35
"2819","2018-03-14",13.4
"2820","2018-03-15",13.3
"2821","2018-03-16",13.45
"2822","2018-03-19",13.85
"2823","2018-03-20",13.95
"2824","2018-03-21",14.15
"2825","2018-03-22",14
"2826","2018-03-23",13.85
"2827","2018-03-26",13.75
"2828","2018-03-27",13.45
"2829","2018-03-28",13.6
"2830","2018-03-29",13.7
"2831","2018-04-02",13.65
"2832","2018-04-03",13.6
"2833","2018-04-04",13.75
"2834","2018-04-05",13.95
"2835","2018-04-06",13.85
"2836","2018-04-09",13.95
"2837","2018-04-10",14.3
"2838","2018-04-11",14.25
"2839","2018-04-12",14.05
"2840","2018-04-13",14.1
"2841","2018-04-16",14.2
"2842","2018-04-17",14.25
"2843","2018-04-18",14.25
"2844","2018-04-19",13.4
"2845","2018-04-20",12.95
"2846","2018-04-23",13.35
"2847","2018-04-24",13.35
"2848","2018-04-25",13.25
"2849","2018-04-26",13.25
"2850","2018-04-27",13.1
"2851","2018-04-30",13.25
"2852","2018-05-01",13.2
"2853","2018-05-02",13.35
"2854","2018-05-03",13.3
"2855","2018-05-04",13.35
"2856","2018-05-07",13.5
"2857","2018-05-08",13.6
"2858","2018-05-09",13.7
"2859","2018-05-10",13.65
"2860","2018-05-11",13.4
"2861","2018-05-14",12.95
"2862","2018-05-15",13.25
"2863","2018-05-16",13.85
"2864","2018-05-17",14.45
"2865","2018-05-18",14.4
"2866","2018-05-21",14.35
"2867","2018-05-22",14.05
"2868","2018-05-23",14.2
"2869","2018-05-24",14.1
