"","date","SLS"
"1070","2012-06-07",39300
"1071","2012-06-08",40200
"1072","2012-06-11",37500
"1073","2012-06-12",36000
"1074","2012-06-13",36000
"1075","2012-06-14",36600
"1076","2012-06-15",36000
"1077","2012-06-18",38700
"1078","2012-06-19",47400
"1079","2012-06-20",48300
"1080","2012-06-21",45600
"1081","2012-06-22",46800
"1082","2012-06-25",50700
"1083","2012-06-26",54000
"1084","2012-06-27",51600
"1085","2012-06-28",49800
"1086","2012-06-29",49500
"1087","2012-07-02",48900
"1088","2012-07-03",47400
"1089","2012-07-05",46800
"1090","2012-07-06",45300
"1091","2012-07-09",51600
"1092","2012-07-10",51000
"1093","2012-07-11",48900
"1094","2012-07-12",47400
"1095","2012-07-13",48300
"1096","2012-07-16",51000
"1097","2012-07-17",51300
"1098","2012-07-18",59700
"1099","2012-07-19",55500
"1100","2012-07-20",56700
"1101","2012-07-23",53700
"1102","2012-07-24",55200
"1103","2012-07-25",54300
"1104","2012-07-26",54000
"1105","2012-07-27",53100
"1106","2012-07-30",53700
"1107","2012-07-31",51000
"1108","2012-08-01",49800
"1109","2012-08-02",46200
"1110","2012-08-03",47100
"1111","2012-08-06",45000
"1112","2012-08-07",46500
"1113","2012-08-08",45000
"1114","2012-08-09",44700
"1115","2012-08-10",44700
"1116","2012-08-13",46500
"1117","2012-08-14",45600
"1118","2012-08-15",46500
"1119","2012-08-16",51600
"1120","2012-08-17",50400
"1121","2012-08-20",49800
"1122","2012-08-21",50700
"1123","2012-08-22",50100
"1124","2012-08-23",48300
"1125","2012-08-24",48600
"1126","2012-08-27",49200
"1127","2012-08-28",48900
"1128","2012-08-29",51900
"1129","2012-08-30",54600
"1130","2012-08-31",52800
"1131","2012-09-04",56100
"1132","2012-09-05",57300
"1133","2012-09-06",58800
"1134","2012-09-07",58200
"1135","2012-09-10",54900
"1136","2012-09-11",56400
"1137","2012-09-12",55800
"1138","2012-09-13",57300
"1139","2012-09-14",56700
"1140","2012-09-17",56700
"1141","2012-09-18",56400
"1142","2012-09-19",56400
"1143","2012-09-20",55500
"1144","2012-09-21",54300
"1145","2012-09-24",55500
"1146","2012-09-25",54000
"1147","2012-09-26",51600
"1148","2012-09-27",54300
"1149","2012-09-28",53400
"1150","2012-10-01",53400
"1151","2012-10-02",53400
"1152","2012-10-03",56700
"1153","2012-10-04",55200
"1154","2012-10-05",55500
"1155","2012-10-08",55800
"1156","2012-10-09",54600
"1157","2012-10-10",53400
"1158","2012-10-11",54900
"1159","2012-10-12",55500
"1160","2012-10-15",57000
"1161","2012-10-16",58200
"1162","2012-10-17",62700
"1163","2012-10-18",60300
"1164","2012-10-19",57600
"1165","2012-10-22",55500
"1166","2012-10-23",57600
"1167","2012-10-24",56400
"1168","2012-10-25",60300
"1169","2012-10-26",64500
"1170","2012-10-31",63300
"1171","2012-11-01",65400
"1172","2012-11-02",66900
"1173","2012-11-05",66900
"1174","2012-11-06",62100
"1175","2012-11-07",63000
"1176","2012-11-08",60900
"1177","2012-11-09",60900
"1178","2012-11-12",42000
"1179","2012-11-13",51000
"1180","2012-11-14",54000
"1181","2012-11-15",48000
"1182","2012-11-16",49800
"1183","2012-11-19",48600
"1184","2012-11-20",49200
"1185","2012-11-21",50100
"1186","2012-11-23",50400
"1187","2012-11-26",50700
"1188","2012-11-27",47400
"1189","2012-11-28",53700
"1190","2012-11-29",61200
"1191","2012-11-30",62400
"1192","2012-12-03",61200
"1193","2012-12-04",67200
"1194","2012-12-05",65100
"1195","2012-12-06",65400
"1196","2012-12-07",61800
"1197","2012-12-10",56700
"1198","2012-12-11",56700
"1199","2012-12-12",56400
"1200","2012-12-13",57000
"1201","2012-12-14",56100
"1202","2012-12-17",56100
"1203","2012-12-18",47100
"1204","2012-12-19",48300
"1205","2012-12-20",47400
"1206","2012-12-21",47400
"1207","2012-12-24",47100
"1208","2012-12-26",47100
"1209","2012-12-27",46500
"1210","2012-12-28",45000
"1211","2012-12-31",45900
"1212","2013-01-02",47700
"1213","2013-01-03",51000
"1214","2013-01-04",53700
"1215","2013-01-07",57000
"1216","2013-01-08",56100
"1217","2013-01-09",55800
"1218","2013-01-10",54000
"1219","2013-01-11",54900
"1220","2013-01-14",54300
"1221","2013-01-15",54000
"1222","2013-01-16",53400
"1223","2013-01-17",51600
"1224","2013-01-18",51600
"1225","2013-01-22",54300
"1226","2013-01-23",53700
"1227","2013-01-24",52500
"1228","2013-01-25",52200
"1229","2013-01-28",52500
"1230","2013-01-29",51300
"1231","2013-01-30",51000
"1232","2013-01-31",51600
"1233","2013-02-01",52200
"1234","2013-02-04",54900
"1235","2013-02-05",55200
"1236","2013-02-06",56100
"1237","2013-02-07",55500
"1238","2013-02-08",55800
"1239","2013-02-11",54600
"1240","2013-02-12",54900
"1241","2013-02-13",54300
"1242","2013-02-14",54300
"1243","2013-02-15",54900
"1244","2013-02-19",60000
"1245","2013-02-20",60600
"1246","2013-02-21",58500
"1247","2013-02-22",57600
"1248","2013-02-25",56400
"1249","2013-02-26",57300
"1250","2013-02-27",57300
"1251","2013-02-28",57300
"1252","2013-03-01",56400
"1253","2013-03-04",56700
"1254","2013-03-05",57600
"1255","2013-03-06",58200
"1256","2013-03-07",59400
"1257","2013-03-08",60000
"1258","2013-03-11",60900
"1259","2013-03-12",64200
"1260","2013-03-13",62400
"1261","2013-03-14",59400
"1262","2013-03-15",57600
"1263","2013-03-18",60600
"1264","2013-03-19",58800
"1265","2013-03-20",58500
"1266","2013-03-21",57600
"1267","2013-03-22",57900
"1268","2013-03-25",62400
"1269","2013-03-26",62400
"1270","2013-03-27",63000
"1271","2013-03-28",63000
"1272","2013-04-01",62100
"1273","2013-04-02",61500
"1274","2013-04-03",60300
"1275","2013-04-04",61200
"1276","2013-04-05",61800
"1277","2013-04-08",62400
"1278","2013-04-09",65100
"1279","2013-04-10",69000
"1280","2013-04-11",73500
"1281","2013-04-12",68700
"1282","2013-04-15",65400
"1283","2013-04-16",70200
"1284","2013-04-17",69600
"1285","2013-04-18",68100
"1286","2013-04-19",72000
"1287","2013-04-22",69600
"1288","2013-04-23",70500
"1289","2013-04-24",73800
"1290","2013-04-25",74100
"1291","2013-04-26",76200
"1292","2013-04-29",82500
"1293","2013-04-30",86100
"1294","2013-05-01",84300
"1295","2013-05-02",72900
"1296","2013-05-03",74400
"1297","2013-05-06",83100
"1298","2013-05-07",80400
"1299","2013-05-08",81600
"1300","2013-05-09",81900
"1301","2013-05-10",80700
"1302","2013-05-13",77100
"1303","2013-05-14",75300
"1304","2013-05-15",76500
"1305","2013-05-16",75000
"1306","2013-05-17",72900
"1307","2013-05-20",74100
"1308","2013-05-21",75000
"1309","2013-05-22",77400
"1310","2013-05-23",78000
"1311","2013-05-24",76800
"1312","2013-05-28",75300
"1313","2013-05-29",73800
"1314","2013-05-30",73200
"1315","2013-05-31",70500
"1316","2013-06-03",69000
"1317","2013-06-04",66000
"1318","2013-06-05",63900
"1319","2013-06-06",66000
"1320","2013-06-07",66300
"1321","2013-06-10",65700
"1322","2013-06-11",64800
"1323","2013-06-12",61800
"1324","2013-06-13",62700
"1325","2013-06-14",65100
"1326","2013-06-17",63300
"1327","2013-06-18",62400
"1328","2013-06-19",62400
"1329","2013-06-20",58200
"1330","2013-06-21",61500
"1331","2013-06-24",61500
"1332","2013-06-25",60300
"1333","2013-06-26",62400
"1334","2013-06-27",65400
"1335","2013-06-28",66600
"1336","2013-07-01",66300
"1337","2013-07-02",66300
"1338","2013-07-03",63900
"1339","2013-07-05",63000
"1340","2013-07-08",64500
"1341","2013-07-09",63000
"1342","2013-07-10",58500
"1343","2013-07-11",57600
"1344","2013-07-12",56100
"1345","2013-07-15",53700
"1346","2013-07-16",54600
"1347","2013-07-17",54000
"1348","2013-07-18",53400
"1349","2013-07-19",53400
"1350","2013-07-22",53100
"1351","2013-07-23",51900
"1352","2013-07-24",50400
"1353","2013-07-25",54300
"1354","2013-07-26",53100
"1355","2013-07-29",53400
"1356","2013-07-30",54900
"1357","2013-07-31",58500
"1358","2013-08-01",62700
"1359","2013-08-02",61200
"1360","2013-08-05",62400
"1361","2013-08-06",61200
"1362","2013-08-07",61200
"1363","2013-08-08",61200
"1364","2013-08-09",58500
"1365","2013-08-12",55500
"1366","2013-08-13",58800
"1367","2013-08-14",60000
"1368","2013-08-15",60600
"1369","2013-08-16",59700
"1370","2013-08-19",57300
"1371","2013-08-20",59100
"1372","2013-08-21",64200
"1373","2013-08-22",65400
"1374","2013-08-23",70800
"1375","2013-08-26",71100
"1376","2013-08-27",67200
"1377","2013-08-28",64500
"1378","2013-08-29",66900
"1379","2013-08-30",66600
"1380","2013-09-03",68700
"1381","2013-09-04",69600
"1382","2013-09-05",71100
"1383","2013-09-06",71400
"1384","2013-09-09",72300
"1385","2013-09-10",69000
"1386","2013-09-11",71400
"1387","2013-09-12",68400
"1388","2013-09-13",58200
"1389","2013-09-16",58200
"1390","2013-09-17",57900
"1391","2013-09-18",59100
"1392","2013-09-19",59400
"1393","2013-09-20",59700
"1394","2013-09-23",57900
"1395","2013-09-24",57000
"1396","2013-09-25",58200
"1397","2013-09-26",62400
"1398","2013-09-27",62400
"1399","2013-09-30",68400
"1400","2013-10-01",67800
"1401","2013-10-02",68700
"1402","2013-10-03",71700
"1403","2013-10-04",68700
"1404","2013-10-07",66900
"1405","2013-10-08",63900
"1406","2013-10-09",62100
"1407","2013-10-10",63900
"1408","2013-10-11",63900
"1409","2013-10-14",63300
"1410","2013-10-15",65100
"1411","2013-10-16",67200
"1412","2013-10-17",66300
"1413","2013-10-18",66600
"1414","2013-10-21",66300
"1415","2013-10-22",67800
"1416","2013-10-23",67800
"1417","2013-10-24",68100
"1418","2013-10-25",66900
"1419","2013-10-28",65400
"1420","2013-10-29",66600
"1421","2013-10-30",65400
"1422","2013-10-31",66900
"1423","2013-11-01",64200
"1424","2013-11-04",67500
"1425","2013-11-05",70800
"1426","2013-11-06",68100
"1427","2013-11-07",68700
"1428","2013-11-08",71100
"1429","2013-11-11",73500
"1430","2013-11-12",80400
"1431","2013-11-13",90000
"1432","2013-11-14",86400
"1433","2013-11-15",87600
"1434","2013-11-18",91200
"1435","2013-11-19",91500
"1436","2013-11-20",97800
"1437","2013-11-21",104700
"1438","2013-11-22",120000
"1439","2013-11-25",110100
"1440","2013-11-26",116400
"1441","2013-11-27",116400
"1442","2013-11-29",120000
"1443","2013-12-02",134700
"1444","2013-12-03",129900
"1445","2013-12-04",136200
"1446","2013-12-05",136200
"1447","2013-12-06",132900
"1448","2013-12-09",128700
"1449","2013-12-10",119100
"1450","2013-12-11",125400
"1451","2013-12-12",125700
"1452","2013-12-13",124200
"1453","2013-12-16",119100
"1454","2013-12-17",120000
"1455","2013-12-18",118200
"1456","2013-12-19",121800
"1457","2013-12-20",120900
"1458","2013-12-23",121200
"1459","2013-12-24",120000
"1460","2013-12-26",122100
"1461","2013-12-27",128700
"1462","2013-12-30",144600
"1463","2013-12-31",148800
"1464","2014-01-02",152400
"1465","2014-01-03",152700
"1466","2014-01-06",156000
"1467","2014-01-07",160800
"1468","2014-01-08",187200
"1469","2014-01-09",181200
"1470","2014-01-10",190500
"1471","2014-01-13",217200
"1472","2014-01-14",208800
"1473","2014-01-15",203100
"1474","2014-01-16",224400
"1475","2014-01-17",210000
"1476","2014-01-21",191400
"1477","2014-01-22",181800
"1478","2014-01-23",183300
"1479","2014-01-24",171000
"1480","2014-01-27",151800
"1481","2014-01-28",165900
"1482","2014-01-29",158400
"1483","2014-01-30",162300
"1484","2014-01-31",158100
"1485","2014-02-03",126600
"1486","2014-02-04",127200
"1487","2014-02-05",124500
"1488","2014-02-06",128100
"1489","2014-02-07",147900
"1490","2014-02-10",161700
"1491","2014-02-11",155700
"1492","2014-02-12",130200
"1493","2014-02-13",130800
"1494","2014-02-14",111900
"1495","2014-02-18",113700
"1496","2014-02-19",108000
"1497","2014-02-20",117300
"1498","2014-02-21",117300
"1499","2014-02-24",120300
"1500","2014-02-25",123000
"1501","2014-02-26",120000
"1502","2014-02-27",115500
"1503","2014-02-28",118500
"1504","2014-03-03",115500
"1505","2014-03-04",119100
"1506","2014-03-05",116400
"1507","2014-03-06",103800
"1508","2014-03-07",100800
"1509","2014-03-10",105600
"1510","2014-03-11",100500
"1511","2014-03-12",97500
"1512","2014-03-13",90600
"1513","2014-03-14",94200
"1514","2014-03-17",96600
"1515","2014-03-18",84600
"1516","2014-03-19",92400
"1517","2014-03-20",89700
"1518","2014-03-21",87600
"1519","2014-03-24",81000
"1520","2014-03-25",77700
"1521","2014-03-26",71700
"1522","2014-03-27",71100
"1523","2014-03-28",66600
"1524","2014-03-31",75000
"1525","2014-04-01",76800
"1526","2014-04-02",73500
"1527","2014-04-03",71400
"1528","2014-04-04",68400
"1529","2014-04-07",67800
"1530","2014-04-08",69300
"1531","2014-04-09",69900
"1532","2014-04-10",64800
"1533","2014-04-11",61800
"1534","2014-04-14",56400
"1535","2014-04-15",52200
"1536","2014-04-16",55800
"1537","2014-04-17",54000
"1538","2014-04-21",55500
"1539","2014-04-22",62400
"1540","2014-04-23",68700
"1541","2014-04-24",68400
"1542","2014-04-25",68700
"1543","2014-04-28",71700
"1544","2014-04-29",74400
"1545","2014-04-30",73500
"1546","2014-05-01",73200
"1547","2014-05-02",73200
"1548","2014-05-05",79200
"1549","2014-05-06",73800
"1550","2014-05-07",77400
"1551","2014-05-08",69900
"1552","2014-05-09",69900
"1553","2014-05-12",71400
"1554","2014-05-13",71100
"1555","2014-05-14",69000
"1556","2014-05-15",66600
"1557","2014-05-16",65100
"1558","2014-05-19",65100
"1559","2014-05-20",63000
"1560","2014-05-21",62400
"1561","2014-05-22",64800
"1562","2014-05-23",69000
"1563","2014-05-27",72900
"1564","2014-05-28",74400
"1565","2014-05-29",71700
"1566","2014-05-30",69000
"1567","2014-06-02",66900
"1568","2014-06-03",65700
"1569","2014-06-04",67500
"1570","2014-06-05",72000
"1571","2014-06-06",72300
"1572","2014-06-09",80400
"1573","2014-06-10",93900
"1574","2014-06-11",97500
"1575","2014-06-12",93000
"1576","2014-06-13",86700
"1577","2014-06-16",85800
"1578","2014-06-17",91500
"1579","2014-06-18",91500
"1580","2014-06-19",90900
"1581","2014-06-20",90000
"1582","2014-06-23",93900
"1583","2014-06-24",90900
"1584","2014-06-25",91800
"1585","2014-06-26",91500
"1586","2014-06-27",90600
"1587","2014-06-30",91800
"1588","2014-07-01",97500
"1589","2014-07-02",93900
"1590","2014-07-03",93900
"1591","2014-07-07",90600
"1592","2014-07-08",86400
"1593","2014-07-09",87600
"1594","2014-07-10",84300
"1595","2014-07-11",85500
"1596","2014-07-14",85200
"1597","2014-07-15",81900
"1598","2014-07-16",80700
"1599","2014-07-17",77400
"1600","2014-07-18",81300
"1601","2014-07-21",83700
"1602","2014-07-22",87000
"1603","2014-07-23",91200
"1604","2014-07-24",88200
"1605","2014-07-25",88200
"1606","2014-07-28",87600
"1607","2014-07-29",88800
"1608","2014-07-30",88800
"1609","2014-07-31",85200
"1610","2014-08-01",84000
"1611","2014-08-04",84600
"1612","2014-08-05",85500
"1613","2014-08-06",87900
"1614","2014-08-07",93300
"1615","2014-08-08",93000
"1616","2014-08-11",91800
"1617","2014-08-12",83700
"1618","2014-08-13",80100
"1619","2014-08-14",78600
"1620","2014-08-15",75900
"1621","2014-08-18",72900
"1622","2014-08-19",69900
"1623","2014-08-20",69600
"1624","2014-08-21",66000
"1625","2014-08-22",64500
"1626","2014-08-25",63000
"1627","2014-08-26",70200
"1628","2014-08-27",74400
"1629","2014-08-28",71700
"1630","2014-08-29",70800
"1631","2014-09-02",69000
"1632","2014-09-03",68400
"1633","2014-09-04",66900
"1634","2014-09-05",71700
"1635","2014-09-08",71100
"1636","2014-09-09",68400
"1637","2014-09-10",67800
"1638","2014-09-11",68700
"1639","2014-09-12",68100
"1640","2014-09-15",66300
"1641","2014-09-16",66900
"1642","2014-09-17",66600
"1643","2014-09-18",65700
"1644","2014-09-19",65700
"1645","2014-09-22",63300
"1646","2014-09-23",66900
"1647","2014-09-24",65700
"1648","2014-09-25",63600
"1649","2014-09-26",63900
"1650","2014-09-29",63300
"1651","2014-09-30",61800
"1652","2014-10-01",59700
"1653","2014-10-02",61200
"1654","2014-10-03",62400
"1655","2014-10-06",59100
"1656","2014-10-07",55500
"1657","2014-10-08",56700
"1658","2014-10-09",54300
"1659","2014-10-10",51300
"1660","2014-10-13",47400
"1661","2014-10-14",49800
"1662","2014-10-15",52200
"1663","2014-10-16",57900
"1664","2014-10-17",55800
"1665","2014-10-20",54900
"1666","2014-10-21",57600
"1667","2014-10-22",55800
"1668","2014-10-23",56700
"1669","2014-10-24",57000
"1670","2014-10-27",60000
"1671","2014-10-28",61800
"1672","2014-10-29",64200
"1673","2014-10-30",66300
"1674","2014-10-31",61500
"1675","2014-11-03",57300
"1676","2014-11-04",59700
"1677","2014-11-05",57600
"1678","2014-11-06",61200
"1679","2014-11-07",58500
"1680","2014-11-10",57900
"1681","2014-11-11",57300
"1682","2014-11-12",57600
"1683","2014-11-13",56400
"1684","2014-11-14",56100
"1685","2014-11-17",54300
"1686","2014-11-18",55200
"1687","2014-11-19",54300
"1688","2014-11-20",55800
"1689","2014-11-21",62100
"1690","2014-11-24",56700
"1691","2014-11-25",54900
"1692","2014-11-26",54900
"1693","2014-11-28",53400
"1694","2014-12-01",51900
"1695","2014-12-02",51600
"1696","2014-12-03",50700
"1697","2014-12-04",50100
"1698","2014-12-05",50700
"1699","2014-12-08",49800
"1700","2014-12-09",50700
"1701","2014-12-10",49500
"1702","2014-12-11",50700
"1703","2014-12-12",50700
"1704","2014-12-15",48900
"1705","2014-12-16",45900
"1706","2014-12-17",48900
"1707","2014-12-18",48600
"1708","2014-12-19",47100
"1709","2014-12-22",46500
"1710","2014-12-23",45300
"1711","2014-12-24",44700
"1712","2014-12-26",45900
"1713","2014-12-29",46200
"1714","2014-12-30",45600
"1715","2014-12-31",45300
"1716","2015-01-02",46800
"1717","2015-01-05",45600
"1718","2015-01-06",44700
"1719","2015-01-07",44100
"1720","2015-01-08",45600
"1721","2015-01-09",49500
"1722","2015-01-12",54000
"1723","2015-01-13",55800
"1724","2015-01-14",55800
"1725","2015-01-15",52500
"1726","2015-01-16",52800
"1727","2015-01-20",51000
"1728","2015-01-21",48000
"1729","2015-01-22",49200
"1730","2015-01-23",49800
"1731","2015-01-26",51600
"1732","2015-01-27",51300
"1733","2015-01-28",49500
"1734","2015-01-29",48900
"1735","2015-01-30",48900
"1736","2015-02-02",50400
"1737","2015-02-03",50700
"1738","2015-02-04",48900
"1739","2015-02-05",50700
"1740","2015-02-06",50100
"1741","2015-02-09",50400
"1742","2015-02-10",49500
"1743","2015-02-11",48600
"1744","2015-02-12",48600
"1745","2015-02-13",50400
"1746","2015-02-17",51900
"1747","2015-02-18",52800
"1748","2015-02-19",55800
"1749","2015-02-20",55200
"1750","2015-02-23",56700
"1751","2015-02-24",54000
"1752","2015-02-25",55200
"1753","2015-02-26",54900
"1754","2015-02-27",54000
"1755","2015-03-02",54300
"1756","2015-03-03",55500
"1757","2015-03-04",58500
"1758","2015-03-05",60000
"1759","2015-03-06",56400
"1760","2015-03-09",53100
"1761","2015-03-10",51900
"1762","2015-03-11",51600
"1763","2015-03-12",51900
"1764","2015-03-13",42600
"1765","2015-03-16",42000
"1766","2015-03-17",41100
"1767","2015-03-18",42300
"1768","2015-03-19",44700
"1769","2015-03-20",43800
"1770","2015-03-23",44100
"1771","2015-03-24",44400
"1772","2015-03-25",42300
"1773","2015-03-26",41400
"1774","2015-03-27",40500
"1775","2015-03-30",42300
"1776","2015-03-31",41700
"1777","2015-04-01",41100
"1778","2015-04-02",41100
"1779","2015-04-06",42000
"1780","2015-04-07",42000
"1781","2015-04-08",42000
"1782","2015-04-09",42000
"1783","2015-04-10",41400
"1784","2015-04-13",41400
"1785","2015-04-14",43500
"1786","2015-04-15",43500
"1787","2015-04-16",42900
"1788","2015-04-17",42000
"1789","2015-04-20",41400
"1790","2015-04-21",42000
"1791","2015-04-22",42000
"1792","2015-04-23",42900
"1793","2015-04-24",43500
"1794","2015-04-27",42000
"1795","2015-04-28",41100
"1796","2015-04-29",41100
"1797","2015-04-30",40500
"1798","2015-05-01",41100
"1799","2015-05-04",41700
"1800","2015-05-05",40200
"1801","2015-05-06",40800
"1802","2015-05-07",41400
"1803","2015-05-08",40200
"1804","2015-05-11",39900
"1805","2015-05-12",40200
"1806","2015-05-13",40200
"1807","2015-05-14",40800
"1808","2015-05-15",40500
"1809","2015-05-18",39300
"1810","2015-05-19",39000
"1811","2015-05-20",39000
"1812","2015-05-21",39900
"1813","2015-05-22",40800
"1814","2015-05-26",42600
"1815","2015-05-27",47700
"1816","2015-05-28",48900
"1817","2015-05-29",47100
"1818","2015-06-01",48300
"1819","2015-06-02",51000
"1820","2015-06-03",53700
"1821","2015-06-04",59100
"1822","2015-06-05",66900
"1823","2015-06-08",67200
"1824","2015-06-09",62100
"1825","2015-06-10",64500
"1826","2015-06-11",60900
"1827","2015-06-12",56700
"1828","2015-06-15",59700
"1829","2015-06-16",55800
"1830","2015-06-17",56100
"1831","2015-06-18",54000
"1832","2015-06-19",53100
"1833","2015-06-22",54600
"1834","2015-06-23",58200
"1835","2015-06-24",56100
"1836","2015-06-25",54900
"1837","2015-06-26",52800
"1838","2015-06-29",49800
"1839","2015-06-30",51000
"1840","2015-07-01",51900
"1841","2015-07-02",50400
"1842","2015-07-06",50700
"1843","2015-07-07",49800
"1844","2015-07-08",46200
"1845","2015-07-09",45900
"1846","2015-07-10",48900
"1847","2015-07-13",51000
"1848","2015-07-14",55500
"1849","2015-07-15",53400
"1850","2015-07-16",54900
"1851","2015-07-17",53700
"1852","2015-07-20",51900
"1853","2015-07-21",52200
"1854","2015-07-22",51000
"1855","2015-07-23",50100
"1856","2015-07-24",48300
"1857","2015-07-27",45300
"1858","2015-07-28",48300
"1859","2015-07-29",51000
"1860","2015-07-30",49800
"1861","2015-07-31",49200
"1862","2015-08-03",48900
"1863","2015-08-04",48900
"1864","2015-08-05",49800
"1865","2015-08-06",48900
"1866","2015-08-07",45300
"1867","2015-08-10",45000
"1868","2015-08-11",44700
"1869","2015-08-12",43800
"1870","2015-08-13",44400
"1871","2015-08-14",42600
"1872","2015-08-17",43800
"1873","2015-08-18",43500
"1874","2015-08-19",42300
"1875","2015-08-20",40800
"1876","2015-08-21",40200
"1877","2015-08-24",45000
"1878","2015-08-25",48300
"1879","2015-08-26",44700
"1880","2015-08-27",44700
"1881","2015-08-28",45000
"1882","2015-08-31",47400
"1883","2015-09-01",47400
"1884","2015-09-02",48600
"1885","2015-09-03",48600
"1886","2015-09-04",46800
"1887","2015-09-08",47700
"1888","2015-09-09",48300
"1889","2015-09-10",51300
"1890","2015-09-11",51000
"1891","2015-09-14",52200
"1892","2015-09-15",53700
"1893","2015-09-16",53400
"1894","2015-09-17",54000
"1895","2015-09-18",52200
"1896","2015-09-21",56400
"1897","2015-09-22",54900
"1898","2015-09-23",54000
"1899","2015-09-24",54000
"1900","2015-09-25",49500
"1901","2015-09-28",47400
"1902","2015-09-29",41700
"1903","2015-09-30",47400
"1904","2015-10-01",48900
"1905","2015-10-02",49500
"1906","2015-10-05",53100
"1907","2015-10-06",51900
"1908","2015-10-07",52800
"1909","2015-10-08",51900
"1910","2015-10-09",52200
"1911","2015-10-12",52200
"1912","2015-10-13",51300
"1913","2015-10-14",49800
"1914","2015-10-15",52800
"1915","2015-10-16",52500
"1916","2015-10-19",51600
"1917","2015-10-20",51300
"1918","2015-10-21",49500
"1919","2015-10-22",48600
"1920","2015-10-23",50100
"1921","2015-10-26",50400
"1922","2015-10-27",48900
"1923","2015-10-28",51600
"1924","2015-10-29",51900
"1925","2015-10-30",50400
"1926","2015-11-02",52500
"1927","2015-11-03",53100
"1928","2015-11-04",53100
"1929","2015-11-05",51600
"1930","2015-11-06",51900
"1931","2015-11-09",51600
"1932","2015-11-10",45900
"1933","2015-11-11",43800
"1934","2015-11-12",44400
"1935","2015-11-13",45000
"1936","2015-11-16",44100
"1937","2015-11-17",44400
"1938","2015-11-18",45600
"1939","2015-11-19",44400
"1940","2015-11-20",44100
"1941","2015-11-23",44700
"1942","2015-11-24",44700
"1943","2015-11-25",45300
"1944","2015-11-27",44700
"1945","2015-11-30",45000
"1946","2015-12-01",45000
"1947","2015-12-02",44100
"1948","2015-12-03",43500
"1949","2015-12-04",44400
"1950","2015-12-07",45600
"1951","2015-12-08",45900
"1952","2015-12-09",45000
"1953","2015-12-10",46800
"1954","2015-12-11",44700
"1955","2015-12-14",44700
"1956","2015-12-15",44100
"1957","2015-12-16",45600
"1958","2015-12-17",44400
"1959","2015-12-18",45000
"1960","2015-12-21",48000
"1961","2015-12-22",48900
"1962","2015-12-23",47100
"1963","2015-12-24",45900
"1964","2015-12-28",45300
"1965","2015-12-29",45300
"1966","2015-12-30",44400
"1967","2015-12-31",44100
"1968","2016-01-04",43200
"1969","2016-01-05",41400
"1970","2016-01-06",38700
"1971","2016-01-07",27900
"1972","2016-01-08",23700
"1973","2016-01-11",24000
"1974","2016-01-12",24300
"1975","2016-01-13",22500
"1976","2016-01-14",22200
"1977","2016-01-15",21000
"1978","2016-01-19",21600
"1979","2016-01-20",22200
"1980","2016-01-21",22800
"1981","2016-01-22",24300
"1982","2016-01-25",24300
"1983","2016-01-26",23100
"1984","2016-01-27",22200
"1985","2016-01-28",21000
"1986","2016-01-29",20100
"1987","2016-02-01",19500
"1988","2016-02-02",18600
"1989","2016-02-03",19200
"1990","2016-02-04",19800
"1991","2016-02-05",18900
"1992","2016-02-08",19200
"1993","2016-02-09",20100
"1994","2016-02-10",21900
"1995","2016-02-11",22800
"1996","2016-02-12",23400
"1997","2016-02-16",24000
"1998","2016-02-17",25800
"1999","2016-02-18",25800
"2000","2016-02-19",25200
"2001","2016-02-22",25500
"2002","2016-02-23",25200
"2003","2016-02-24",25200
"2004","2016-02-25",24900
"2005","2016-02-26",24900
"2006","2016-02-29",24900
"2007","2016-03-01",24600
"2008","2016-03-02",28200
"2009","2016-03-03",28500
"2010","2016-03-04",29400
"2011","2016-03-07",29700
"2012","2016-03-08",29100
"2013","2016-03-09",28500
"2014","2016-03-10",26700
"2015","2016-03-11",25800
"2016","2016-03-14",26100
"2017","2016-03-15",24000
"2018","2016-03-16",24600
"2019","2016-03-17",24900
"2020","2016-03-18",26400
"2021","2016-03-21",28200
"2022","2016-03-22",31500
"2023","2016-03-23",34500
"2024","2016-03-24",31800
"2025","2016-03-28",31800
"2026","2016-03-29",36600
"2027","2016-03-30",41400
"2028","2016-03-31",40800
"2029","2016-04-01",44700
"2030","2016-04-04",52500
"2031","2016-04-05",49800
"2032","2016-04-06",45300
"2033","2016-04-07",43500
"2034","2016-04-08",44400
"2035","2016-04-11",46800
"2036","2016-04-12",46200
"2037","2016-04-13",46800
"2038","2016-04-14",46500
"2039","2016-04-15",46200
"2040","2016-04-18",45000
"2041","2016-04-19",44100
"2042","2016-04-20",41100
"2043","2016-04-21",41700
"2044","2016-04-22",42600
"2045","2016-04-25",42000
"2046","2016-04-26",41700
"2047","2016-04-27",41700
"2048","2016-04-28",42900
"2049","2016-04-29",41400
"2050","2016-05-02",40500
"2051","2016-05-03",39600
"2052","2016-05-04",36600
"2053","2016-05-05",36600
"2054","2016-05-06",37500
"2055","2016-05-09",39600
"2056","2016-05-10",41400
"2057","2016-05-11",38400
"2058","2016-05-12",36600
"2059","2016-05-13",38700
"2060","2016-05-16",39300
"2061","2016-05-17",39300
"2062","2016-05-18",44400
"2063","2016-05-19",42900
"2064","2016-05-20",45600
"2065","2016-05-23",50100
"2066","2016-05-24",52200
"2067","2016-05-25",51600
"2068","2016-05-26",51000
