"","date","SIGA"
"1003","2010-12-23",13.27
"1004","2010-12-27",13.72
"1005","2010-12-28",13.68
"1006","2010-12-29",13.99
"1007","2010-12-30",13.96
"1008","2010-12-31",14
"1009","2011-01-03",13.56
"1010","2011-01-04",13.15
"1011","2011-01-05",13.69
"1012","2011-01-06",13.52
"1013","2011-01-07",13.46
"1014","2011-01-10",13.34
"1015","2011-01-11",13.68
"1016","2011-01-12",13.58
"1017","2011-01-13",13.35
"1018","2011-01-14",13.69
"1019","2011-01-18",13.75
"1020","2011-01-19",13.42
"1021","2011-01-20",13.05
"1022","2011-01-21",12.34
"1023","2011-01-24",11.98
"1024","2011-01-25",11.92
"1025","2011-01-26",12.3
"1026","2011-01-27",12.08
"1027","2011-01-28",11.76
"1028","2011-01-31",11.48
"1029","2011-02-01",11.18
"1030","2011-02-02",10.93
"1031","2011-02-03",11
"1032","2011-02-04",11.56
"1033","2011-02-07",11.17
"1034","2011-02-08",11.32
"1035","2011-02-09",11.26
"1036","2011-02-10",11.04
"1037","2011-02-11",11.22
"1038","2011-02-14",11.5
"1039","2011-02-15",11.48
"1040","2011-02-16",11.42
"1041","2011-02-17",11.48
"1042","2011-02-18",11.4
"1043","2011-02-22",13.58
"1044","2011-02-23",13.1
"1045","2011-02-24",13.12
"1046","2011-02-25",13.4
"1047","2011-02-28",13.4
"1048","2011-03-01",13.59
"1049","2011-03-02",13.88
"1050","2011-03-03",14.75
"1051","2011-03-04",15.36
"1052","2011-03-07",15.2
"1053","2011-03-08",15
"1054","2011-03-09",15.29
"1055","2011-03-10",12.56
"1056","2011-03-11",12.27
"1057","2011-03-14",12.39
"1058","2011-03-15",12.25
"1059","2011-03-16",12.2
"1060","2011-03-17",11.94
"1061","2011-03-18",12.17
"1062","2011-03-21",12.11
"1063","2011-03-22",12.02
"1064","2011-03-23",12.14
"1065","2011-03-24",12.34
"1066","2011-03-25",12.35
"1067","2011-03-28",12.16
"1068","2011-03-29",12.25
"1069","2011-03-30",12.32
"1070","2011-03-31",12.1
"1071","2011-04-01",12.8
"1072","2011-04-04",13.26
"1073","2011-04-05",13.51
"1074","2011-04-06",13.62
"1075","2011-04-07",13.31
"1076","2011-04-08",13.34
"1077","2011-04-11",13.06
"1078","2011-04-12",12.93
"1079","2011-04-13",13.41
"1080","2011-04-14",13.52
"1081","2011-04-15",13.92
"1082","2011-04-18",13.88
"1083","2011-04-19",13.36
"1084","2011-04-20",13.51
"1085","2011-04-21",13.5
"1086","2011-04-25",13.48
"1087","2011-04-26",13.45
"1088","2011-04-27",13.59
"1089","2011-04-28",13.72
"1090","2011-04-29",13.73
"1091","2011-05-02",12.8
"1092","2011-05-03",12.74
"1093","2011-05-04",13.97
"1094","2011-05-05",13.31
"1095","2011-05-06",13.46
"1096","2011-05-09",13.84
"1097","2011-05-10",13.94
"1098","2011-05-11",14.03
"1099","2011-05-12",14.48
"1100","2011-05-13",14.19
"1101","2011-05-16",14.52
"1102","2011-05-17",14.22
"1103","2011-05-18",14.08
"1104","2011-05-19",13.61
"1105","2011-05-20",13.48
"1106","2011-05-23",13.2
"1107","2011-05-24",13.15
"1108","2011-05-25",13.36
"1109","2011-05-26",14.05
"1110","2011-05-27",14.39
"1111","2011-05-31",13.94
"1112","2011-06-01",13.16
"1113","2011-06-02",13.29
"1114","2011-06-03",13.03
"1115","2011-06-06",12.53
"1116","2011-06-07",12.66
"1117","2011-06-08",12.3
"1118","2011-06-09",12.21
"1119","2011-06-10",12.38
"1120","2011-06-13",12.1
"1121","2011-06-14",10.86
"1122","2011-06-15",10.93
"1123","2011-06-16",11.09
"1124","2011-06-17",10.74
"1125","2011-06-20",10.71
"1126","2011-06-21",11.21
"1127","2011-06-22",11.02
"1128","2011-06-23",11
"1129","2011-06-24",10.8
"1130","2011-06-27",10.87
"1131","2011-06-28",10.8
"1132","2011-06-29",10.23
"1133","2011-06-30",9.74
"1134","2011-07-01",9.7
"1135","2011-07-05",9.67
"1136","2011-07-06",9.58
"1137","2011-07-07",9.56
"1138","2011-07-08",9.26
"1139","2011-07-11",8.81
"1140","2011-07-12",9.27
"1141","2011-07-13",9.18
"1142","2011-07-14",9.01
"1143","2011-07-15",8.8
"1144","2011-07-18",8.69
"1145","2011-07-19",8.55
"1146","2011-07-20",8.29
"1147","2011-07-21",8.52
"1148","2011-07-22",8.23
"1149","2011-07-25",7.86
"1150","2011-07-26",8.01
"1151","2011-07-27",7.76
"1152","2011-07-28",7.53
"1153","2011-07-29",7.61
"1154","2011-08-01",7.34
"1155","2011-08-02",6.7
"1156","2011-08-03",6.3
"1157","2011-08-04",6.19
"1158","2011-08-05",5.75
"1159","2011-08-08",5.3
"1160","2011-08-09",5.47
"1161","2011-08-10",5.14
"1162","2011-08-11",5.55
"1163","2011-08-12",5.79
"1164","2011-08-15",6.05
"1165","2011-08-16",5.75
"1166","2011-08-17",5.78
"1167","2011-08-18",5.28
"1168","2011-08-19",5.04
"1169","2011-08-22",5.04
"1170","2011-08-23",5.31
"1171","2011-08-24",5.7
"1172","2011-08-25",5.22
"1173","2011-08-26",5.44
"1174","2011-08-29",5.74
"1175","2011-08-30",5.67
"1176","2011-08-31",5.74
"1177","2011-09-01",5.54
"1178","2011-09-02",5.1
"1179","2011-09-06",4.93
"1180","2011-09-07",5.39
"1181","2011-09-08",5.13
"1182","2011-09-09",4.87
"1183","2011-09-12",4.97
"1184","2011-09-13",4.96
"1185","2011-09-14",4.96
"1186","2011-09-15",4.92
"1187","2011-09-16",5.12
"1188","2011-09-19",5.1
"1189","2011-09-20",4.86
"1190","2011-09-21",4.72
"1191","2011-09-22",2.69
"1192","2011-09-23",2.94
"1193","2011-09-26",2.86
"1194","2011-09-27",2.79
"1195","2011-09-28",2.93
"1196","2011-09-29",3.16
"1197","2011-09-30",3.27
"1198","2011-10-03",2.92
"1199","2011-10-04",3.46
"1200","2011-10-05",3.33
"1201","2011-10-06",3.35
"1202","2011-10-07",3.1
"1203","2011-10-10",3.21
"1204","2011-10-11",3.27
"1205","2011-10-12",3.35
"1206","2011-10-13",3.33
"1207","2011-10-14",3.49
"1208","2011-10-17",3.21
"1209","2011-10-18",3.22
"1210","2011-10-19",3.14
"1211","2011-10-20",3.11
"1212","2011-10-21",3.05
"1213","2011-10-24",3.24
"1214","2011-10-25",3.03
"1215","2011-10-26",3.11
"1216","2011-10-27",3.2
"1217","2011-10-28",3.22
"1218","2011-10-31",3.24
"1219","2011-11-01",3.18
"1220","2011-11-02",3.15
"1221","2011-11-03",3.24
"1222","2011-11-04",3.17
"1223","2011-11-07",3.09
"1224","2011-11-08",3.06
"1225","2011-11-09",2.9
"1226","2011-11-10",2.98
"1227","2011-11-11",2.96
"1228","2011-11-14",2.66
"1229","2011-11-15",2.66
"1230","2011-11-16",2.48
"1231","2011-11-17",2.41
"1232","2011-11-18",2.52
"1233","2011-11-21",2.23
"1234","2011-11-22",2.14
"1235","2011-11-23",1.97
"1236","2011-11-25",1.91
"1237","2011-11-28",2.09
"1238","2011-11-29",1.98
"1239","2011-11-30",2.1
"1240","2011-12-01",2.06
"1241","2011-12-02",2.06
"1242","2011-12-05",2.04
"1243","2011-12-06",1.94
"1244","2011-12-07",1.97
"1245","2011-12-08",1.84
"1246","2011-12-09",2.43
"1247","2011-12-12",2.48
"1248","2011-12-13",2.34
"1249","2011-12-14",2.29
"1250","2011-12-15",2.2
"1251","2011-12-16",2.2
"1252","2011-12-19",2.02
"1253","2011-12-20",2.19
"1254","2011-12-21",2.26
"1255","2011-12-22",2.45
"1256","2011-12-23",2.48
"1257","2011-12-27",2.33
"1258","2011-12-28",2.28
"1259","2011-12-29",2.29
"1260","2011-12-30",2.52
"1261","2012-01-03",2.7
"1262","2012-01-04",2.88
"1263","2012-01-05",2.79
"1264","2012-01-06",2.75
"1265","2012-01-09",2.68
"1266","2012-01-10",2.61
"1267","2012-01-11",2.72
"1268","2012-01-12",2.74
"1269","2012-01-13",2.57
"1270","2012-01-17",2.58
"1271","2012-01-18",2.65
"1272","2012-01-19",2.93
"1273","2012-01-20",3.22
"1274","2012-01-23",3.03
"1275","2012-01-24",3.06
"1276","2012-01-25",3.08
"1277","2012-01-26",3.01
"1278","2012-01-27",3.29
"1279","2012-01-30",3.38
"1280","2012-01-31",3.31
"1281","2012-02-01",3.52
"1282","2012-02-02",3.53
"1283","2012-02-03",3.75
"1284","2012-02-06",3.72
"1285","2012-02-07",3.56
"1286","2012-02-08",3.81
"1287","2012-02-09",3.71
"1288","2012-02-10",3.51
"1289","2012-02-13",3.48
"1290","2012-02-14",3.34
"1291","2012-02-15",3.11
"1292","2012-02-16",3.17
"1293","2012-02-17",3.12
"1294","2012-02-21",3.1
"1295","2012-02-22",3.1
"1296","2012-02-23",3.11
"1297","2012-02-24",3.1
"1298","2012-02-27",2.98
"1299","2012-02-28",2.97
"1300","2012-02-29",2.85
"1301","2012-03-01",3.1
"1302","2012-03-02",2.81
"1303","2012-03-05",2.72
"1304","2012-03-06",2.7
"1305","2012-03-07",2.81
"1306","2012-03-08",2.88
"1307","2012-03-09",2.89
"1308","2012-03-12",2.93
"1309","2012-03-13",2.89
"1310","2012-03-14",2.8
"1311","2012-03-15",2.66
"1312","2012-03-16",2.76
"1313","2012-03-19",2.72
"1314","2012-03-20",2.76
"1315","2012-03-21",2.67
"1316","2012-03-22",2.66
"1317","2012-03-23",2.7
"1318","2012-03-26",3.49
"1319","2012-03-27",3.36
"1320","2012-03-28",3.43
"1321","2012-03-29",3.37
"1322","2012-03-30",3.36
"1323","2012-04-02",3.51
"1324","2012-04-03",3.26
"1325","2012-04-04",3.19
"1326","2012-04-05",3.15
"1327","2012-04-09",3.05
"1328","2012-04-10",2.89
"1329","2012-04-11",3
"1330","2012-04-12",3.01
"1331","2012-04-13",2.84
"1332","2012-04-16",2.88
"1333","2012-04-17",2.96
"1334","2012-04-18",2.8
"1335","2012-04-19",2.85
"1336","2012-04-20",2.95
"1337","2012-04-23",2.9
"1338","2012-04-24",2.99
"1339","2012-04-25",3.36
"1340","2012-04-26",3.31
"1341","2012-04-27",3.37
"1342","2012-04-30",3.3
"1343","2012-05-01",3.22
"1344","2012-05-02",3.26
"1345","2012-05-03",3.12
"1346","2012-05-04",2.91
"1347","2012-05-07",2.98
"1348","2012-05-08",2.92
"1349","2012-05-09",2.8
"1350","2012-05-10",2.9
"1351","2012-05-11",2.93
"1352","2012-05-14",2.77
"1353","2012-05-15",2.66
"1354","2012-05-16",2.55
"1355","2012-05-17",2.44
"1356","2012-05-18",2.38
"1357","2012-05-21",2.63
"1358","2012-05-22",2.46
"1359","2012-05-23",2.5
"1360","2012-05-24",2.46
"1361","2012-05-25",2.4
"1362","2012-05-29",2.44
"1363","2012-05-30",2.34
"1364","2012-05-31",2.31
"1365","2012-06-01",2.5
"1366","2012-06-04",2.37
"1367","2012-06-05",2.29
"1368","2012-06-06",2.35
"1369","2012-06-07",2.35
"1370","2012-06-08",2.43
"1371","2012-06-11",2.56
"1372","2012-06-12",2.56
"1373","2012-06-13",2.51
"1374","2012-06-14",2.55
"1375","2012-06-15",2.62
"1376","2012-06-18",2.61
"1377","2012-06-19",2.88
"1378","2012-06-20",2.91
"1379","2012-06-21",2.72
"1380","2012-06-22",2.87
"1381","2012-06-25",2.76
"1382","2012-06-26",2.77
"1383","2012-06-27",2.83
"1384","2012-06-28",2.78
"1385","2012-06-29",2.86
"1386","2012-07-02",2.96
"1387","2012-07-03",3.1
"1388","2012-07-05",3.33
"1389","2012-07-06",3.21
"1390","2012-07-09",3.3
"1391","2012-07-10",3.09
"1392","2012-07-11",3.3
"1393","2012-07-12",3.16
"1394","2012-07-13",3.2
"1395","2012-07-16",3.16
"1396","2012-07-17",3.24
"1397","2012-07-18",3.22
"1398","2012-07-19",3.12
"1399","2012-07-20",3.08
"1400","2012-07-23",3.01
"1401","2012-07-24",2.85
"1402","2012-07-25",2.88
"1403","2012-07-26",2.92
"1404","2012-07-27",3
"1405","2012-07-30",2.9
"1406","2012-07-31",2.91
"1407","2012-08-01",2.79
"1408","2012-08-02",2.78
"1409","2012-08-03",2.83
"1410","2012-08-06",2.96
"1411","2012-08-07",2.98
"1412","2012-08-08",2.93
"1413","2012-08-09",2.96
"1414","2012-08-10",2.96
"1415","2012-08-13",2.99
"1416","2012-08-14",3.02
"1417","2012-08-15",2.99
"1418","2012-08-16",3.1
"1419","2012-08-17",3.08
"1420","2012-08-20",3
"1421","2012-08-21",2.87
"1422","2012-08-22",3
"1423","2012-08-23",2.91
"1424","2012-08-24",3.05
"1425","2012-08-27",3.05
"1426","2012-08-28",3.08
"1427","2012-08-29",3.1
"1428","2012-08-30",2.99
"1429","2012-08-31",2.96
"1430","2012-09-04",3.06
"1431","2012-09-05",3.08
"1432","2012-09-06",3.19
"1433","2012-09-07",3.18
"1434","2012-09-10",3.16
"1435","2012-09-11",3.11
"1436","2012-09-12",3.17
"1437","2012-09-13",3.29
"1438","2012-09-14",3.25
"1439","2012-09-17",3.32
"1440","2012-09-18",3.39
"1441","2012-09-19",3.37
"1442","2012-09-20",3.28
"1443","2012-09-21",3.4
"1444","2012-09-24",3.4
"1445","2012-09-25",3.41
"1446","2012-09-26",3.26
"1447","2012-09-27",3.33
"1448","2012-09-28",3.2
"1449","2012-10-01",3.18
"1450","2012-10-02",3.13
"1451","2012-10-03",3.24
"1452","2012-10-04",3.25
"1453","2012-10-05",3.23
"1454","2012-10-08",3.21
"1455","2012-10-09",3.11
"1456","2012-10-10",3.1
"1457","2012-10-11",3.18
"1458","2012-10-12",3.18
"1459","2012-10-15",3.17
"1460","2012-10-16",3.11
"1461","2012-10-17",3.14
"1462","2012-10-18",3.12
"1463","2012-10-19",3.01
"1464","2012-10-22",3.03
"1465","2012-10-23",2.9
"1466","2012-10-24",2.94
"1467","2012-10-25",2.92
"1468","2012-10-26",2.86
"1469","2012-10-31",2.9
"1470","2012-11-01",2.86
"1471","2012-11-02",2.77
"1472","2012-11-05",2.91
"1473","2012-11-06",2.95
"1474","2012-11-07",2.88
"1475","2012-11-08",2.71
"1476","2012-11-09",2.67
"1477","2012-11-12",2.67
"1478","2012-11-13",2.64
"1479","2012-11-14",2.56
"1480","2012-11-15",2.43
"1481","2012-11-16",2.5
"1482","2012-11-19",2.48
"1483","2012-11-20",2.52
"1484","2012-11-21",2.5
"1485","2012-11-23",2.45
"1486","2012-11-26",2.53
"1487","2012-11-27",2.52
"1488","2012-11-28",2.56
"1489","2012-11-29",2.58
"1490","2012-11-30",2.7
"1491","2012-12-03",2.57
"1492","2012-12-04",2.6
"1493","2012-12-05",2.52
"1494","2012-12-06",2.61
"1495","2012-12-07",2.62
"1496","2012-12-10",2.57
"1497","2012-12-11",2.74
"1498","2012-12-12",2.7
"1499","2012-12-13",2.67
"1500","2012-12-14",2.63
"1501","2012-12-17",2.61
"1502","2012-12-18",2.69
"1503","2012-12-19",2.66
"1504","2012-12-20",2.65
"1505","2012-12-21",2.68
"1506","2012-12-24",2.61
"1507","2012-12-26",2.6
"1508","2012-12-27",2.67
"1509","2012-12-28",2.61
"1510","2012-12-31",2.62
"1511","2013-01-02",2.99
"1512","2013-01-03",2.82
"1513","2013-01-04",2.75
"1514","2013-01-07",2.83
"1515","2013-01-08",2.77
"1516","2013-01-09",2.83
"1517","2013-01-10",2.84
"1518","2013-01-11",2.85
"1519","2013-01-14",2.85
"1520","2013-01-15",2.98
"1521","2013-01-16",2.86
"1522","2013-01-17",2.87
"1523","2013-01-18",2.86
"1524","2013-01-22",2.84
"1525","2013-01-23",2.92
"1526","2013-01-24",2.84
"1527","2013-01-25",2.81
"1528","2013-01-28",2.85
"1529","2013-01-29",2.95
"1530","2013-01-30",2.93
"1531","2013-01-31",2.92
"1532","2013-02-01",2.94
"1533","2013-02-04",2.9
"1534","2013-02-05",2.97
"1535","2013-02-06",2.99
"1536","2013-02-07",3.28
"1537","2013-02-08",3.35
"1538","2013-02-11",3.4
"1539","2013-02-12",3.49
"1540","2013-02-13",3.58
"1541","2013-02-14",4.08
"1542","2013-02-15",3.92
"1543","2013-02-19",3.9
"1544","2013-02-20",3.85
"1545","2013-02-21",3.78
"1546","2013-02-22",3.75
"1547","2013-02-25",3.5
"1548","2013-02-26",3.85
"1549","2013-02-27",3.96
"1550","2013-02-28",4.28
"1551","2013-03-01",3.93
"1552","2013-03-04",4.09
"1553","2013-03-05",4.02
"1554","2013-03-06",4.03
"1555","2013-03-07",3.92
"1556","2013-03-08",4.33
"1557","2013-03-11",4.4
"1558","2013-03-12",4.29
"1559","2013-03-13",4.38
"1560","2013-03-14",4.15
"1561","2013-03-15",4.05
"1562","2013-03-18",4.01
"1563","2013-03-19",3.83
"1564","2013-03-20",3.91
"1565","2013-03-21",3.89
"1566","2013-03-22",3.81
"1567","2013-03-25",3.79
"1568","2013-03-26",3.83
"1569","2013-03-27",3.68
"1570","2013-03-28",3.58
"1571","2013-04-01",3.52
"1572","2013-04-02",3.46
"1573","2013-04-03",3.38
"1574","2013-04-04",3.35
"1575","2013-04-05",3.47
"1576","2013-04-08",3.41
"1577","2013-04-09",3.45
"1578","2013-04-10",3.36
"1579","2013-04-11",3.34
"1580","2013-04-12",3.31
"1581","2013-04-15",3.24
"1582","2013-04-16",3.22
"1583","2013-04-17",3.29
"1584","2013-04-18",3.15
"1585","2013-04-19",3.22
"1586","2013-04-22",3.23
"1587","2013-04-23",3.26
"1588","2013-04-24",3.3
"1589","2013-04-25",3.35
"1590","2013-04-26",3.44
"1591","2013-04-29",3.42
"1592","2013-04-30",3.3
"1593","2013-05-01",3.17
"1594","2013-05-02",3.3
"1595","2013-05-03",3.35
"1596","2013-05-06",3.31
"1597","2013-05-07",3.58
"1598","2013-05-08",3.61
"1599","2013-05-09",3.53
"1600","2013-05-10",3.52
"1601","2013-05-13",3.63
"1602","2013-05-14",3.69
"1603","2013-05-15",3.57
"1604","2013-05-16",3.6
"1605","2013-05-17",3.58
"1606","2013-05-20",3.6
"1607","2013-05-21",3.51
"1608","2013-05-22",3.51
"1609","2013-05-23",3.6
"1610","2013-05-24",3.66
"1611","2013-05-28",3.84
"1612","2013-05-29",3.8
"1613","2013-05-30",3.84
"1614","2013-05-31",3.73
"1615","2013-06-03",3.84
"1616","2013-06-04",3.56
"1617","2013-06-05",3.31
"1618","2013-06-06",3.36
"1619","2013-06-07",3.27
"1620","2013-06-10",3.32
"1621","2013-06-11",3.22
"1622","2013-06-12",3.11
"1623","2013-06-13",3.18
"1624","2013-06-14",3.15
"1625","2013-06-17",3.14
"1626","2013-06-18",3.13
"1627","2013-06-19",3.07
"1628","2013-06-20",2.93
"1629","2013-06-21",2.86
"1630","2013-06-24",2.81
"1631","2013-06-25",2.77
"1632","2013-06-26",2.83
"1633","2013-06-27",2.89
"1634","2013-06-28",2.84
"1635","2013-07-01",2.86
"1636","2013-07-02",2.88
"1637","2013-07-03",2.86
"1638","2013-07-05",2.88
"1639","2013-07-08",2.88
"1640","2013-07-09",2.95
"1641","2013-07-10",3.05
"1642","2013-07-11",3.15
"1643","2013-07-12",3.23
"1644","2013-07-15",3.25
"1645","2013-07-16",3.3
"1646","2013-07-17",3.2
"1647","2013-07-18",3.2
"1648","2013-07-19",3.34
"1649","2013-07-22",3.51
"1650","2013-07-23",3.41
"1651","2013-07-24",3.33
"1652","2013-07-25",3.43
"1653","2013-07-26",3.36
"1654","2013-07-29",3.31
"1655","2013-07-30",3.28
"1656","2013-07-31",3.19
"1657","2013-08-01",3.25
"1658","2013-08-02",3.54
"1659","2013-08-05",3.55
"1660","2013-08-06",3.44
"1661","2013-08-07",3.39
"1662","2013-08-08",3.51
"1663","2013-08-09",3.56
"1664","2013-08-12",3.5
"1665","2013-08-13",3.56
"1666","2013-08-14",3.61
"1667","2013-08-15",3.51
"1668","2013-08-16",3.49
"1669","2013-08-19",3.46
"1670","2013-08-20",3.59
"1671","2013-08-21",3.55
"1672","2013-08-22",3.6
"1673","2013-08-23",3.59
"1674","2013-08-26",3.62
"1675","2013-08-27",3.36
"1676","2013-08-28",3.42
"1677","2013-08-29",3.56
"1678","2013-08-30",3.53
"1679","2013-09-03",3.57
"1680","2013-09-04",3.56
"1681","2013-09-05",3.56
"1682","2013-09-06",3.49
"1683","2013-09-09",3.56
"1684","2013-09-10",3.59
"1685","2013-09-11",3.55
"1686","2013-09-12",3.52
"1687","2013-09-13",3.52
"1688","2013-09-16",3.58
"1689","2013-09-17",3.56
"1690","2013-09-18",3.6
"1691","2013-09-19",3.61
"1692","2013-09-20",3.63
"1693","2013-09-23",3.59
"1694","2013-09-24",3.56
"1695","2013-09-25",3.61
"1696","2013-09-26",3.67
"1697","2013-09-27",3.86
"1698","2013-09-30",3.82
"1699","2013-10-01",4.07
"1700","2013-10-02",3.92
"1701","2013-10-03",3.74
"1702","2013-10-04",3.69
"1703","2013-10-07",3.56
"1704","2013-10-08",3.45
"1705","2013-10-09",3.33
"1706","2013-10-10",3.47
"1707","2013-10-11",3.47
"1708","2013-10-14",3.49
"1709","2013-10-15",3.43
"1710","2013-10-16",3.46
"1711","2013-10-17",3.51
"1712","2013-10-18",3.53
"1713","2013-10-21",3.43
"1714","2013-10-22",3.38
"1715","2013-10-23",3.53
"1716","2013-10-24",3.58
"1717","2013-10-25",3.57
"1718","2013-10-28",3.63
"1719","2013-10-29",3.56
"1720","2013-10-30",3.48
"1721","2013-10-31",3.43
"1722","2013-11-01",3.34
"1723","2013-11-04",3.42
"1724","2013-11-05",3.42
"1725","2013-11-06",3.37
"1726","2013-11-07",3.3
"1727","2013-11-08",3.44
"1728","2013-11-11",3.34
"1729","2013-11-12",3.26
"1730","2013-11-13",3.28
"1731","2013-11-14",3.27
"1732","2013-11-15",3.25
"1733","2013-11-18",3.22
"1734","2013-11-19",3.2
"1735","2013-11-20",3.27
"1736","2013-11-21",3.32
"1737","2013-11-22",3.4
"1738","2013-11-25",3.41
"1739","2013-11-26",3.4
"1740","2013-11-27",3.45
"1741","2013-11-29",3.53
"1742","2013-12-02",3.46
"1743","2013-12-03",3.4
"1744","2013-12-04",3.26
"1745","2013-12-05",3.2
"1746","2013-12-06",3.16
"1747","2013-12-09",3.15
"1748","2013-12-10",2.99
"1749","2013-12-11",2.93
"1750","2013-12-12",2.99
"1751","2013-12-13",2.99
"1752","2013-12-16",3.01
"1753","2013-12-17",3.07
"1754","2013-12-18",3.17
"1755","2013-12-19",3.27
"1756","2013-12-20",3.34
"1757","2013-12-23",3.38
"1758","2013-12-24",3.37
"1759","2013-12-26",3.37
"1760","2013-12-27",3.32
"1761","2013-12-30",3.29
"1762","2013-12-31",3.27
"1763","2014-01-02",3.32
"1764","2014-01-03",3.35
"1765","2014-01-06",3.33
"1766","2014-01-07",3.38
"1767","2014-01-08",3.32
"1768","2014-01-09",3.39
"1769","2014-01-10",3.41
"1770","2014-01-13",3.42
"1771","2014-01-14",3.56
"1772","2014-01-15",3.66
"1773","2014-01-16",3.63
"1774","2014-01-17",3.7
"1775","2014-01-21",3.77
"1776","2014-01-22",3.86
"1777","2014-01-23",3.72
"1778","2014-01-24",3.49
"1779","2014-01-27",3.38
"1780","2014-01-28",3.4
"1781","2014-01-29",3.3
"1782","2014-01-30",3.34
"1783","2014-01-31",3.31
"1784","2014-02-03",3.15
"1785","2014-02-04",3.11
"1786","2014-02-05",3.02
"1787","2014-02-06",3.11
"1788","2014-02-07",3.11
"1789","2014-02-10",3.19
"1790","2014-02-11",3.22
"1791","2014-02-12",3.3
"1792","2014-02-13",3.42
"1793","2014-02-14",3.36
"1794","2014-02-18",3.45
"1795","2014-02-19",3.33
"1796","2014-02-20",3.35
"1797","2014-02-21",3.31
"1798","2014-02-24",3.31
"1799","2014-02-25",3.32
"1800","2014-02-26",3.24
"1801","2014-02-27",3.3
"1802","2014-02-28",3.21
"1803","2014-03-03",3.2
"1804","2014-03-04",3.33
"1805","2014-03-05",3.47
"1806","2014-03-06",3.35
"1807","2014-03-07",3.3
"1808","2014-03-10",3.4
"1809","2014-03-11",3.21
"1810","2014-03-12",3.26
"1811","2014-03-13",3.14
"1812","2014-03-14",3.18
"1813","2014-03-17",3.19
"1814","2014-03-18",3.28
"1815","2014-03-19",3.18
"1816","2014-03-20",3.13
"1817","2014-03-21",3.15
"1818","2014-03-24",3.09
"1819","2014-03-25",3.12
"1820","2014-03-26",3.02
"1821","2014-03-27",3.06
"1822","2014-03-28",3
"1823","2014-03-31",3.1
"1824","2014-04-01",3.2
"1825","2014-04-02",3.11
"1826","2014-04-03",3.06
"1827","2014-04-04",2.95
"1828","2014-04-07",2.91
"1829","2014-04-08",2.99
"1830","2014-04-09",2.99
"1831","2014-04-10",3
"1832","2014-04-11",2.96
"1833","2014-04-14",2.89
"1834","2014-04-15",2.79
"1835","2014-04-16",2.8
"1836","2014-04-17",2.79
"1837","2014-04-21",2.83
"1838","2014-04-22",2.89
"1839","2014-04-23",2.94
"1840","2014-04-24",2.88
"1841","2014-04-25",2.79
"1842","2014-04-28",2.74
"1843","2014-04-29",2.82
"1844","2014-04-30",2.87
"1845","2014-05-01",2.84
"1846","2014-05-02",2.83
"1847","2014-05-05",2.8
"1848","2014-05-06",2.75
"1849","2014-05-07",2.71
"1850","2014-05-08",2.75
"1851","2014-05-09",2.8
"1852","2014-05-12",2.92
"1853","2014-05-13",2.89
"1854","2014-05-14",2.75
"1855","2014-05-15",2.66
"1856","2014-05-16",2.68
"1857","2014-05-19",2.69
"1858","2014-05-20",2.57
"1859","2014-05-21",2.52
"1860","2014-05-22",2.68
"1861","2014-05-23",2.72
"1862","2014-05-27",2.8
"1863","2014-05-28",2.77
"1864","2014-05-29",2.76
"1865","2014-05-30",2.67
"1866","2014-06-02",2.58
"1867","2014-06-03",2.58
"1868","2014-06-04",2.55
"1869","2014-06-05",2.59
"1870","2014-06-06",2.63
"1871","2014-06-09",2.91
"1872","2014-06-10",2.93
"1873","2014-06-11",2.9
"1874","2014-06-12",2.78
"1875","2014-06-13",2.76
"1876","2014-06-16",2.8
"1877","2014-06-17",2.77
"1878","2014-06-18",2.76
"1879","2014-06-19",2.91
"1880","2014-06-20",2.87
"1881","2014-06-23",2.76
"1882","2014-06-24",2.75
"1883","2014-06-25",2.74
"1884","2014-06-26",2.66
"1885","2014-06-27",2.65
"1886","2014-06-30",2.82
"1887","2014-07-01",2.79
"1888","2014-07-02",2.88
"1889","2014-07-03",2.85
"1890","2014-07-07",2.67
"1891","2014-07-08",2.77
"1892","2014-07-09",2.7
"1893","2014-07-10",2.72
"1894","2014-07-11",2.68
"1895","2014-07-14",2.69
"1896","2014-07-15",2.67
"1897","2014-07-16",2.66
"1898","2014-07-17",2.63
"1899","2014-07-18",2.67
"1900","2014-07-21",2.59
"1901","2014-07-22",2.64
"1902","2014-07-23",2.73
"1903","2014-07-24",2.67
"1904","2014-07-25",2.66
"1905","2014-07-28",2.67
"1906","2014-07-29",2.7
"1907","2014-07-30",2.68
"1908","2014-07-31",2.64
"1909","2014-08-01",2.55
"1910","2014-08-04",2.64
"1911","2014-08-05",2.77
"1912","2014-08-06",2.82
"1913","2014-08-07",2.71
"1914","2014-08-08",2.74
"1915","2014-08-11",1.68
"1916","2014-08-12",1.48
"1917","2014-08-13",1.3
"1918","2014-08-14",1.34
"1919","2014-08-15",1.32
"1920","2014-08-18",1.34
"1921","2014-08-19",1.48
"1922","2014-08-20",1.4
"1923","2014-08-21",1.39
"1924","2014-08-22",1.34
"1925","2014-08-25",1.36
"1926","2014-08-26",1.35
"1927","2014-08-27",1.34
"1928","2014-08-28",1.35
"1929","2014-08-29",1.35
"1930","2014-09-02",1.35
"1931","2014-09-03",1.34
"1932","2014-09-04",1.33
"1933","2014-09-05",1.38
"1934","2014-09-08",1.43
"1935","2014-09-09",1.35
"1936","2014-09-10",1.38
