"","date","AL"
"1861","2018-09-10",45.299999
"1862","2018-09-11",45
"1863","2018-09-12",44.98
"1864","2018-09-13",45.130001
"1865","2018-09-14",45.68
"1866","2018-09-17",45.529999
"1867","2018-09-18",45.709999
"1868","2018-09-19",45.720001
"1869","2018-09-20",45.849998
"1870","2018-09-21",46.150002
"1871","2018-09-24",45.540001
"1872","2018-09-25",45.869999
"1873","2018-09-26",45.860001
"1874","2018-09-27",46.099998
"1875","2018-09-28",45.880001
"1876","2018-10-01",45.369999
"1877","2018-10-02",45.630001
"1878","2018-10-03",45.970001
"1879","2018-10-04",45.77
"1880","2018-10-05",45.150002
"1881","2018-10-08",44.950001
"1882","2018-10-09",43.57
"1883","2018-10-10",42.68
"1884","2018-10-11",41.849998
"1885","2018-10-12",41.73
"1886","2018-10-15",41.91
"1887","2018-10-16",42.639999
"1888","2018-10-17",42.509998
"1889","2018-10-18",41.610001
"1890","2018-10-19",41.689999
"1891","2018-10-22",39.98
"1892","2018-10-23",39.630001
"1893","2018-10-24",37.689999
"1894","2018-10-25",38.759998
"1895","2018-10-26",38.259998
"1896","2018-10-29",36.919998
"1897","2018-10-30",37.709999
"1898","2018-10-31",38.099998
"1899","2018-11-01",39.259998
"1900","2018-11-02",39.220001
"1901","2018-11-05",39.639999
"1902","2018-11-06",39.91
"1903","2018-11-07",40.459999
"1904","2018-11-08",39.779999
"1905","2018-11-09",40.369999
"1906","2018-11-12",38.5
"1907","2018-11-13",38.970001
"1908","2018-11-14",38.509998
"1909","2018-11-15",38.34
"1910","2018-11-16",38.009998
"1911","2018-11-19",37.189999
"1912","2018-11-20",36.830002
"1913","2018-11-21",37.490002
"1914","2018-11-23",37.119999
"1915","2018-11-26",37.599998
"1916","2018-11-27",37.669998
"1917","2018-11-28",38.599998
"1918","2018-11-29",38.490002
"1919","2018-11-30",38.860001
"1920","2018-12-03",39.610001
"1921","2018-12-04",37.91
"1922","2018-12-06",37.080002
"1923","2018-12-07",36.32
"1924","2018-12-10",35.27
"1925","2018-12-11",35.439999
"1926","2018-12-12",35.950001
"1927","2018-12-13",35.080002
"1928","2018-12-14",33.279999
"1929","2018-12-17",32.34
"1930","2018-12-18",33.009998
"1931","2018-12-19",32.150002
"1932","2018-12-20",30.74
"1933","2018-12-21",29.67
"1934","2018-12-24",28.73
"1935","2018-12-26",29.950001
"1936","2018-12-27",29.879999
"1937","2018-12-28",29.73
"1938","2018-12-31",30.209999
"1939","2019-01-02",30.77
"1940","2019-01-03",29.65
"1941","2019-01-04",31.98
"1942","2019-01-07",34.490002
"1943","2019-01-08",35.139999
"1944","2019-01-09",35.75
"1945","2019-01-10",36.48
"1946","2019-01-11",36.77
"1947","2019-01-14",36.080002
"1948","2019-01-15",36.369999
"1949","2019-01-16",36.650002
"1950","2019-01-17",37
"1951","2019-01-18",37.509998
"1952","2019-01-22",36.34
"1953","2019-01-23",35.799999
"1954","2019-01-24",36.330002
"1955","2019-01-25",37.119999
"1956","2019-01-28",37.130001
"1957","2019-01-29",37.279999
"1958","2019-01-30",38.279999
"1959","2019-01-31",37.939999
"1960","2019-02-01",37.93
"1961","2019-02-04",38.09
"1962","2019-02-05",38.900002
"1963","2019-02-06",37.900002
"1964","2019-02-07",37.330002
"1965","2019-02-08",36.830002
"1966","2019-02-11",37.27
"1967","2019-02-12",38.200001
"1968","2019-02-13",38.18
"1969","2019-02-14",38.029999
"1970","2019-02-15",38.299999
"1971","2019-02-19",38.599998
"1972","2019-02-20",38.32
"1973","2019-02-21",37.810001
"1974","2019-02-22",38.23
"1975","2019-02-25",38.549999
"1976","2019-02-26",38.139999
"1977","2019-02-27",37.869999
"1978","2019-02-28",37.360001
"1979","2019-03-01",38.060001
"1980","2019-03-04",37.209999
"1981","2019-03-05",37.02
"1982","2019-03-06",35.560001
"1983","2019-03-07",34.91
"1984","2019-03-08",35.380001
"1985","2019-03-11",34.790001
"1986","2019-03-12",35.009998
"1987","2019-03-13",35.25
"1988","2019-03-14",34.740002
"1989","2019-03-15",33.84
"1990","2019-03-18",34.099998
"1991","2019-03-19",33.639999
"1992","2019-03-20",33.110001
"1993","2019-03-21",34
"1994","2019-03-22",32.68
"1995","2019-03-25",33.09
"1996","2019-03-26",33.450001
"1997","2019-03-27",33.48
"1998","2019-03-28",34.02
"1999","2019-03-29",34.349998
"2000","2019-04-01",35.419998
"2001","2019-04-02",35.540001
"2002","2019-04-03",35.779999
"2003","2019-04-04",36.599998
"2004","2019-04-05",36.84
"2005","2019-04-08",36.599998
"2006","2019-04-09",35.599998
"2007","2019-04-10",36.290001
"2008","2019-04-11",37
"2009","2019-04-12",37.700001
"2010","2019-04-15",37.470001
"2011","2019-04-16",37.630001
"2012","2019-04-17",38
"2013","2019-04-18",37.799999
"2014","2019-04-22",37.310001
"2015","2019-04-23",38
"2016","2019-04-24",38.290001
"2017","2019-04-25",37.939999
"2018","2019-04-26",38.23
"2019","2019-04-29",38.419998
"2020","2019-04-30",38.560001
"2021","2019-05-01",38.900002
"2022","2019-05-02",38.860001
"2023","2019-05-03",39.580002
"2024","2019-05-06",39.380001
"2025","2019-05-07",38.439999
"2026","2019-05-08",38.34
"2027","2019-05-09",38.139999
"2028","2019-05-10",38.900002
"2029","2019-05-13",37.759998
"2030","2019-05-14",38.529999
"2031","2019-05-15",38.360001
"2032","2019-05-16",38.16
"2033","2019-05-17",37.619999
"2034","2019-05-20",37.220001
"2035","2019-05-21",37.869999
"2036","2019-05-22",37.419998
"2037","2019-05-23",36.549999
"2038","2019-05-24",36.759998
"2039","2019-05-28",36.73
"2040","2019-05-29",36.709999
"2041","2019-05-30",36.75
"2042","2019-05-31",36
"2043","2019-06-03",36.41
"2044","2019-06-04",38.75
"2045","2019-06-05",38.389999
"2046","2019-06-06",38.57
"2047","2019-06-07",38.549999
"2048","2019-06-10",39.639999
"2049","2019-06-11",39.580002
"2050","2019-06-12",39.169998
"2051","2019-06-13",39.639999
"2052","2019-06-14",38.84
"2053","2019-06-17",38.669998
"2054","2019-06-18",39.860001
"2055","2019-06-19",40.119999
"2056","2019-06-20",40.41
"2057","2019-06-21",40.27
"2058","2019-06-24",39.700001
"2059","2019-06-25",39.509998
"2060","2019-06-26",40.290001
"2061","2019-06-27",40.630001
"2062","2019-06-28",41.34
"2063","2019-07-01",41.34
"2064","2019-07-02",41.080002
"2065","2019-07-03",41.07
"2066","2019-07-05",41.450001
"2067","2019-07-08",40.799999
"2068","2019-07-09",41.080002
"2069","2019-07-10",40.549999
"2070","2019-07-11",41.529999
"2071","2019-07-12",41.689999
"2072","2019-07-15",41.450001
"2073","2019-07-16",42.099998
"2074","2019-07-17",40.880001
"2075","2019-07-18",40.860001
"2076","2019-07-19",40.919998
"2077","2019-07-22",40.959999
"2078","2019-07-23",41.799999
"2079","2019-07-24",42.59
"2080","2019-07-25",42
"2081","2019-07-26",42.139999
"2082","2019-07-29",40.970001
"2083","2019-07-30",42.740002
"2084","2019-07-31",41.790001
"2085","2019-08-01",40.529999
"2086","2019-08-02",39.5
"2087","2019-08-05",38.360001
"2088","2019-08-06",38.860001
"2089","2019-08-07",38.700001
"2090","2019-08-08",40.169998
"2091","2019-08-09",40.110001
"2092","2019-08-12",39.23
"2093","2019-08-13",38.98
"2094","2019-08-14",37.919998
"2095","2019-08-15",37.950001
"2096","2019-08-16",38.490002
"2097","2019-08-19",38.950001
"2098","2019-08-20",39.049999
"2099","2019-08-21",39.240002
"2100","2019-08-22",39.669998
"2101","2019-08-23",39
"2102","2019-08-26",39.59
"2103","2019-08-27",38.759998
"2104","2019-08-28",39.990002
"2105","2019-08-29",41.130001
"2106","2019-08-30",41.540001
"2107","2019-09-03",40.740002
"2108","2019-09-04",41.459999
"2109","2019-09-05",42.360001
"2110","2019-09-06",41.880001
"2111","2019-09-09",42.91
"2112","2019-09-10",43.369999
"2113","2019-09-11",44.790001
"2114","2019-09-12",44.880001
"2115","2019-09-13",44.029999
"2116","2019-09-16",43.66
"2117","2019-09-17",43.650002
"2118","2019-09-18",43.459999
"2119","2019-09-19",43.299999
"2120","2019-09-20",42.68
"2121","2019-09-23",42.5
"2122","2019-09-24",41.950001
"2123","2019-09-25",42.450001
"2124","2019-09-26",42.400002
"2125","2019-09-27",42.02
"2126","2019-09-30",41.82
"2127","2019-10-01",40.57
"2128","2019-10-02",39.349998
"2129","2019-10-03",39.560001
"2130","2019-10-04",40.029999
"2131","2019-10-07",39.5
"2132","2019-10-08",39.099998
"2133","2019-10-09",39.560001
"2134","2019-10-10",40
"2135","2019-10-11",40.799999
"2136","2019-10-14",41.240002
"2137","2019-10-15",41.919998
"2138","2019-10-16",42.459999
"2139","2019-10-17",43
"2140","2019-10-18",42.549999
"2141","2019-10-21",43.400002
"2142","2019-10-22",43.560001
"2143","2019-10-23",44.119999
"2144","2019-10-24",44.25
"2145","2019-10-25",44.689999
"2146","2019-10-28",44.75
"2147","2019-10-29",44.830002
"2148","2019-10-30",44.02
"2149","2019-10-31",43.98
"2150","2019-11-01",44.91
"2151","2019-11-04",45.759998
"2152","2019-11-05",46.310001
"2153","2019-11-06",46.240002
"2154","2019-11-07",46.599998
"2155","2019-11-08",45.740002
"2156","2019-11-11",45.810001
"2157","2019-11-12",45.490002
"2158","2019-11-13",44.91
"2159","2019-11-14",45.18
"2160","2019-11-15",45.450001
"2161","2019-11-18",44.759998
"2162","2019-11-19",45.110001
"2163","2019-11-20",45.389999
"2164","2019-11-21",45.790001
"2165","2019-11-22",45.860001
"2166","2019-11-25",46.540001
"2167","2019-11-26",46.779999
"2168","2019-11-27",46.59
"2169","2019-11-29",46.43
"2170","2019-12-02",46.25
"2171","2019-12-03",45.209999
"2172","2019-12-04",45.310001
"2173","2019-12-05",45.580002
"2174","2019-12-06",46.84
"2175","2019-12-09",46.790001
"2176","2019-12-10",46.57
"2177","2019-12-11",46.619999
"2178","2019-12-12",47.450001
"2179","2019-12-13",47.200001
"2180","2019-12-16",47.470001
"2181","2019-12-17",47.52
"2182","2019-12-18",47.68
"2183","2019-12-19",47.849998
"2184","2019-12-20",48.16
"2185","2019-12-23",48.099998
"2186","2019-12-24",48.360001
"2187","2019-12-26",48.419998
"2188","2019-12-27",48.130001
"2189","2019-12-30",47.59
"2190","2019-12-31",47.52
"2191","2020-01-02",47.32
"2192","2020-01-03",47.619999
"2193","2020-01-06",47.189999
"2194","2020-01-07",46.540001
"2195","2020-01-08",46.720001
"2196","2020-01-09",47.349998
"2197","2020-01-10",47.619999
"2198","2020-01-13",48.560001
"2199","2020-01-14",48.529999
"2200","2020-01-15",48.939999
"2201","2020-01-16",49.630001
"2202","2020-01-17",49.419998
"2203","2020-01-21",47.740002
"2204","2020-01-22",47.07
"2205","2020-01-23",47.360001
"2206","2020-01-24",46
"2207","2020-01-27",44.349998
"2208","2020-01-28",44.610001
"2209","2020-01-29",44.509998
"2210","2020-01-30",44.080002
"2211","2020-01-31",42.939999
"2212","2020-02-03",43.029999
"2213","2020-02-04",44.299999
"2214","2020-02-05",45.299999
"2215","2020-02-06",44.470001
"2216","2020-02-07",43.130001
"2217","2020-02-10",43.580002
"2218","2020-02-11",44.200001
"2219","2020-02-12",44.48
"2220","2020-02-13",45.299999
"2221","2020-02-14",45.290001
"2222","2020-02-18",43.5
"2223","2020-02-19",43.75
"2224","2020-02-20",44.66
"2225","2020-02-21",43.330002
"2226","2020-02-24",41.540001
"2227","2020-02-25",38.529999
"2228","2020-02-26",37.57
"2229","2020-02-27",37.740002
"2230","2020-02-28",38.360001
"2231","2020-03-02",39.200001
"2232","2020-03-03",38.220001
"2233","2020-03-04",38.09
"2234","2020-03-05",35
"2235","2020-03-06",35.07
"2236","2020-03-09",31.940001
"2237","2020-03-10",33.93
"2238","2020-03-11",30.91
"2239","2020-03-12",22.42
"2240","2020-03-13",23.76
"2241","2020-03-16",20.059999
"2242","2020-03-17",15.67
"2243","2020-03-18",10.81
"2244","2020-03-19",14.77
"2245","2020-03-20",16.549999
"2246","2020-03-23",15.41
"2247","2020-03-24",22.4
"2248","2020-03-25",26.360001
"2249","2020-03-26",25.030001
"2250","2020-03-27",20.93
"2251","2020-03-30",21.82
"2252","2020-03-31",22.139999
"2253","2020-04-01",20.6
"2254","2020-04-02",20.34
"2255","2020-04-03",18.889999
"2256","2020-04-06",21.700001
"2257","2020-04-07",23.9
"2258","2020-04-08",24.620001
"2259","2020-04-09",26.040001
"2260","2020-04-13",24.200001
"2261","2020-04-14",24.25
"2262","2020-04-15",23.4
"2263","2020-04-16",21.780001
"2264","2020-04-17",23.76
"2265","2020-04-20",22.120001
"2266","2020-04-21",21.440001
"2267","2020-04-22",20.01
"2268","2020-04-23",20.129999
"2269","2020-04-24",20.58
"2270","2020-04-27",21.82
"2271","2020-04-28",23.030001
"2272","2020-04-29",26.719999
"2273","2020-04-30",26.15
"2274","2020-05-01",24.200001
"2275","2020-05-04",23.6
"2276","2020-05-05",23.959999
"2277","2020-05-06",23.360001
"2278","2020-05-07",24.370001
"2279","2020-05-08",26.98
"2280","2020-05-11",24.73
"2281","2020-05-12",23.76
"2282","2020-05-13",21.959999
"2283","2020-05-14",22.4
"2284","2020-05-15",22.049999
"2285","2020-05-18",26.110001
"2286","2020-05-19",25.290001
"2287","2020-05-20",26.040001
"2288","2020-05-21",26.700001
"2289","2020-05-22",26.73
"2290","2020-05-26",28.52
"2291","2020-05-27",30.4
"2292","2020-05-28",30.379999
"2293","2020-05-29",30.110001
"2294","2020-06-01",31.219999
"2295","2020-06-02",31.9
"2296","2020-06-03",34.560001
"2297","2020-06-04",34.509998
"2298","2020-06-05",34.880001
"2299","2020-06-08",36.919998
"2300","2020-06-09",35.330002
"2301","2020-06-10",32.23
"2302","2020-06-11",29.83
"2303","2020-06-12",31.77
"2304","2020-06-15",32.18
"2305","2020-06-16",32.650002
"2306","2020-06-17",31.16
"2307","2020-06-18",30.610001
"2308","2020-06-19",30.15
"2309","2020-06-22",29.92
"2310","2020-06-23",30.41
"2311","2020-06-24",29.01
"2312","2020-06-25",28.92
"2313","2020-06-26",27.940001
"2314","2020-06-29",29.4
"2315","2020-06-30",29.290001
"2316","2020-07-01",28.32
"2317","2020-07-02",28.209999
"2318","2020-07-06",29.5
"2319","2020-07-07",27.690001
"2320","2020-07-08",28.200001
"2321","2020-07-09",26.559999
"2322","2020-07-10",27.610001
"2323","2020-07-13",27.57
"2324","2020-07-14",27.99
"2325","2020-07-15",29.959999
"2326","2020-07-16",29.17
"2327","2020-07-17",29.1
"2328","2020-07-20",28.139999
"2329","2020-07-21",27.43
"2330","2020-07-22",27.25
"2331","2020-07-23",27.389999
"2332","2020-07-24",26.530001
"2333","2020-07-27",26.02
"2334","2020-07-28",25.74
"2335","2020-07-29",27.139999
"2336","2020-07-30",26.700001
"2337","2020-07-31",26.219999
"2338","2020-08-03",27.110001
"2339","2020-08-04",27.549999
"2340","2020-08-05",28.360001
"2341","2020-08-06",28.33
"2342","2020-08-07",29.82
"2343","2020-08-10",30.82
"2344","2020-08-11",31.389999
"2345","2020-08-12",31.629999
"2346","2020-08-13",31.030001
"2347","2020-08-14",30.889999
"2348","2020-08-17",30.26
"2349","2020-08-18",30.1
"2350","2020-08-19",30.139999
"2351","2020-08-20",29.77
"2352","2020-08-21",29.1
"2353","2020-08-24",30.959999
"2354","2020-08-25",30.92
"2355","2020-08-26",29.969999
"2356","2020-08-27",31.41
"2357","2020-08-28",32.310001
"2358","2020-08-31",31.08
"2359","2020-09-01",31.59
"2360","2020-09-02",31.49
"2361","2020-09-03",31.27
"2362","2020-09-04",32.139999
"2363","2020-09-08",31.889999
"2364","2020-09-09",31.309999
"2365","2020-09-10",30.870001
"2366","2020-09-11",31.610001
"2367","2020-09-14",32.650002
"2368","2020-09-15",31.83
"2369","2020-09-16",33.040001
"2370","2020-09-17",32.610001
"2371","2020-09-18",31.07
"2372","2020-09-21",29.84
"2373","2020-09-22",29.75
"2374","2020-09-23",28.09
"2375","2020-09-24",27.139999
"2376","2020-09-25",28
"2377","2020-09-28",29.85
"2378","2020-09-29",29.27
"2379","2020-09-30",29.42
"2380","2020-10-01",30.93
"2381","2020-10-02",31.049999
"2382","2020-10-05",31.49
"2383","2020-10-06",29.940001
"2384","2020-10-07",30.639999
"2385","2020-10-08",30.73
"2386","2020-10-09",31.190001
"2387","2020-10-12",30.959999
"2388","2020-10-13",29.76
"2389","2020-10-14",29.5
"2390","2020-10-15",29.889999
"2391","2020-10-16",29.85
"2392","2020-10-19",30.440001
"2393","2020-10-20",31.07
"2394","2020-10-21",30.450001
"2395","2020-10-22",31.98
"2396","2020-10-23",32.099998
"2397","2020-10-26",30.700001
"2398","2020-10-27",29.23
"2399","2020-10-28",27.389999
"2400","2020-10-29",28.040001
"2401","2020-10-30",27.24
"2402","2020-11-02",28.84
"2403","2020-11-03",29.700001
"2404","2020-11-04",28.969999
"2405","2020-11-05",30.77
"2406","2020-11-06",30.59
"2407","2020-11-09",36.18
"2408","2020-11-10",33.830002
"2409","2020-11-11",34.639999
"2410","2020-11-12",34.490002
"2411","2020-11-13",35.299999
"2412","2020-11-16",38.540001
"2413","2020-11-17",39.439999
"2414","2020-11-18",39.580002
"2415","2020-11-19",38.599998
"2416","2020-11-20",37.279999
"2417","2020-11-23",39.27
"2418","2020-11-24",39.810001
"2419","2020-11-25",38.630001
"2420","2020-11-27",37.98
