"","date","TCPC"
"988","2016-03-09",14.12
"989","2016-03-10",14.04
"990","2016-03-11",14.23
"991","2016-03-14",14.2
"992","2016-03-15",13.87
"993","2016-03-16",14.12
"994","2016-03-17",14.47
"995","2016-03-18",14.38
"996","2016-03-21",14.57
"997","2016-03-22",14.61
"998","2016-03-23",14.41
"999","2016-03-24",14.42
"1000","2016-03-28",14.55
"1001","2016-03-29",14.83
"1002","2016-03-30",14.78
"1003","2016-03-31",14.91
"1004","2016-04-01",14.87
"1005","2016-04-04",14.61
"1006","2016-04-05",14.59
"1007","2016-04-06",14.78
"1008","2016-04-07",14.6
"1009","2016-04-08",14.7
"1010","2016-04-11",14.67
"1011","2016-04-12",14.79
"1012","2016-04-13",14.8
"1013","2016-04-14",14.77
"1014","2016-04-15",14.75
"1015","2016-04-18",14.71
"1016","2016-04-19",14.77
"1017","2016-04-20",14.79
"1018","2016-04-21",14.63
"1019","2016-04-22",14.68
"1020","2016-04-25",14.72
"1021","2016-04-26",14.8
"1022","2016-04-27",14.85
"1023","2016-04-28",14.67
"1024","2016-04-29",14.78
"1025","2016-05-02",14.56
"1026","2016-05-03",14.52
"1027","2016-05-04",14.69
"1028","2016-05-05",14.63
"1029","2016-05-06",14.8
"1030","2016-05-09",14.76
"1031","2016-05-10",14.8
"1032","2016-05-11",14.77
"1033","2016-05-12",14.75
"1034","2016-05-13",14.7
"1035","2016-05-16",14.64
"1036","2016-05-17",14.56
"1037","2016-05-18",14.53
"1038","2016-05-19",14.21
"1039","2016-05-20",14.56
"1040","2016-05-23",14.51
"1041","2016-05-24",14.52
"1042","2016-05-25",14.56
"1043","2016-05-26",14.46
"1044","2016-05-27",14.63
"1045","2016-05-31",14.62
"1046","2016-06-01",14.78
"1047","2016-06-02",14.72
"1048","2016-06-03",14.75
"1049","2016-06-06",14.75
"1050","2016-06-07",14.94
"1051","2016-06-08",15
"1052","2016-06-09",15.06
"1053","2016-06-10",14.87
"1054","2016-06-13",14.8
"1055","2016-06-14",14.71
"1056","2016-06-15",14.74
"1057","2016-06-16",14.75
"1058","2016-06-17",14.9
"1059","2016-06-20",14.92
"1060","2016-06-21",14.96
"1061","2016-06-22",14.91
"1062","2016-06-23",14.99
"1063","2016-06-24",15.04
"1064","2016-06-27",14.78
"1065","2016-06-28",14.83
"1066","2016-06-29",15.14
"1067","2016-06-30",15.28
"1068","2016-07-01",15.42
"1069","2016-07-05",15.4
"1070","2016-07-06",15.43
"1071","2016-07-07",15.48
"1072","2016-07-08",15.5
"1073","2016-07-11",15.5
"1074","2016-07-12",15.47
"1075","2016-07-13",15.36
"1076","2016-07-14",15.35
"1077","2016-07-15",15.42
"1078","2016-07-18",15.49
"1079","2016-07-19",15.53
"1080","2016-07-20",15.55
"1081","2016-07-21",15.51
"1082","2016-07-22",15.6
"1083","2016-07-25",15.67
"1084","2016-07-26",15.77
"1085","2016-07-27",15.82
"1086","2016-07-28",15.85
"1087","2016-07-29",15.9
"1088","2016-08-01",15.85
"1089","2016-08-02",15.81
"1090","2016-08-03",15.83
"1091","2016-08-04",15.93
"1092","2016-08-05",15.86
"1093","2016-08-08",15.94
"1094","2016-08-09",15.95
"1095","2016-08-10",16.09
"1096","2016-08-11",15.97
"1097","2016-08-12",15.97
"1098","2016-08-15",16.07
"1099","2016-08-16",15.92
"1100","2016-08-17",16.01
"1101","2016-08-18",16.219999
"1102","2016-08-19",16.27
"1103","2016-08-22",16.25
"1104","2016-08-23",16.32
"1105","2016-08-24",16.1
"1106","2016-08-25",16.09
"1107","2016-08-26",16.190001
"1108","2016-08-29",16.4
"1109","2016-08-30",16.68
"1110","2016-08-31",16.530001
"1111","2016-09-01",16.49
"1112","2016-09-02",16.549999
"1113","2016-09-06",16.65
"1114","2016-09-07",16.65
"1115","2016-09-08",16.68
"1116","2016-09-09",16.43
"1117","2016-09-12",16.43
"1118","2016-09-13",16.33
"1119","2016-09-14",15.87
"1120","2016-09-15",15.97
"1121","2016-09-16",16.08
"1122","2016-09-19",16.110001
"1123","2016-09-20",16.209999
"1124","2016-09-21",16.25
"1125","2016-09-22",16.309999
"1126","2016-09-23",16.370001
"1127","2016-09-26",16.379999
"1128","2016-09-27",16.370001
"1129","2016-09-28",16.469999
"1130","2016-09-29",16.209999
"1131","2016-09-30",16.379999
"1132","2016-10-03",16.459999
"1133","2016-10-04",16.370001
"1134","2016-10-05",16.33
"1135","2016-10-06",16.290001
"1136","2016-10-07",16.33
"1137","2016-10-10",16.360001
"1138","2016-10-11",16.41
"1139","2016-10-12",16.389999
"1140","2016-10-13",16.33
"1141","2016-10-14",16.24
"1142","2016-10-17",16.190001
"1143","2016-10-18",16.25
"1144","2016-10-19",16.290001
"1145","2016-10-20",16.25
"1146","2016-10-21",16.360001
"1147","2016-10-24",16.459999
"1148","2016-10-25",16.34
"1149","2016-10-26",16.139999
"1150","2016-10-27",16.219999
"1151","2016-10-28",16.200001
"1152","2016-10-31",15.99
"1153","2016-11-01",15.69
"1154","2016-11-02",15.55
"1155","2016-11-03",15.51
"1156","2016-11-04",15.49
"1157","2016-11-07",15.54
"1158","2016-11-08",16.17
"1159","2016-11-09",16.32
"1160","2016-11-10",16.5
"1161","2016-11-11",16.549999
"1162","2016-11-14",16.309999
"1163","2016-11-15",16.360001
"1164","2016-11-16",16.459999
"1165","2016-11-17",16.540001
"1166","2016-11-18",16.700001
"1167","2016-11-21",16.67
"1168","2016-11-22",16.610001
"1169","2016-11-23",16.719999
"1170","2016-11-25",16.9
"1171","2016-11-28",16.780001
"1172","2016-11-29",16.9
"1173","2016-11-30",16.889999
"1174","2016-12-01",16.889999
"1175","2016-12-02",16.98
"1176","2016-12-05",16.98
"1177","2016-12-06",16.950001
"1178","2016-12-07",17.02
"1179","2016-12-08",17.110001
"1180","2016-12-09",17.07
"1181","2016-12-12",17.02
"1182","2016-12-13",17.040001
"1183","2016-12-14",16.76
"1184","2016-12-15",16.690001
"1185","2016-12-16",16.700001
"1186","2016-12-19",16.99
"1187","2016-12-20",17.040001
"1188","2016-12-21",17.040001
"1189","2016-12-22",16.92
"1190","2016-12-23",16.76
"1191","2016-12-27",16.870001
"1192","2016-12-28",16.719999
"1193","2016-12-29",16.879999
"1194","2016-12-30",16.9
"1195","2017-01-03",16.860001
"1196","2017-01-04",17.17
"1197","2017-01-05",17.030001
"1198","2017-01-06",17.049999
"1199","2017-01-09",16.92
"1200","2017-01-10",16.969999
"1201","2017-01-11",16.93
"1202","2017-01-12",16.799999
"1203","2017-01-13",16.83
"1204","2017-01-17",16.99
"1205","2017-01-18",16.98
"1206","2017-01-19",16.940001
"1207","2017-01-20",16.940001
"1208","2017-01-23",16.92
"1209","2017-01-24",16.940001
"1210","2017-01-25",16.959999
"1211","2017-01-26",16.85
"1212","2017-01-27",16.66
"1213","2017-01-30",16.57
"1214","2017-01-31",16.360001
"1215","2017-02-01",16.59
"1216","2017-02-02",16.530001
"1217","2017-02-03",16.68
"1218","2017-02-06",16.82
"1219","2017-02-07",16.76
"1220","2017-02-08",16.51
"1221","2017-02-09",16.780001
"1222","2017-02-10",16.889999
"1223","2017-02-13",16.889999
"1224","2017-02-14",16.92
"1225","2017-02-15",17.139999
"1226","2017-02-16",17.219999
"1227","2017-02-17",17.24
"1228","2017-02-21",17
"1229","2017-02-22",17.030001
"1230","2017-02-23",17.219999
"1231","2017-02-24",17.190001
"1232","2017-02-27",17.110001
"1233","2017-02-28",17.16
"1234","2017-03-01",17.23
"1235","2017-03-02",17.17
"1236","2017-03-03",17.18
"1237","2017-03-06",17.200001
"1238","2017-03-07",17.190001
"1239","2017-03-08",17.01
"1240","2017-03-09",16.99
"1241","2017-03-10",17.15
"1242","2017-03-13",17.23
"1243","2017-03-14",17.120001
"1244","2017-03-15",16.98
"1245","2017-03-16",16.91
"1246","2017-03-17",17.139999
"1247","2017-03-20",17.219999
"1248","2017-03-21",16.809999
"1249","2017-03-22",16.780001
"1250","2017-03-23",17.030001
"1251","2017-03-24",17.02
"1252","2017-03-27",17.02
"1253","2017-03-28",17.120001
"1254","2017-03-29",17.190001
"1255","2017-03-30",17.27
"1256","2017-03-31",17.42
"1257","2017-04-03",17.309999
"1258","2017-04-04",17.23
"1259","2017-04-05",17.309999
"1260","2017-04-06",17.42
"1261","2017-04-07",17.33
"1262","2017-04-10",17.309999
"1263","2017-04-11",17.299999
"1264","2017-04-12",17.200001
"1265","2017-04-13",17.139999
"1266","2017-04-17",17.24
"1267","2017-04-18",17.24
"1268","2017-04-19",17.23
"1269","2017-04-20",16.84
"1270","2017-04-21",16.92
"1271","2017-04-24",16.889999
"1272","2017-04-25",16.940001
"1273","2017-04-26",17.110001
"1274","2017-04-27",17.17
"1275","2017-04-28",17.1
"1276","2017-05-01",17.16
"1277","2017-05-02",17.15
"1278","2017-05-03",16.889999
"1279","2017-05-04",16.75
"1280","2017-05-05",16.98
"1281","2017-05-08",16.879999
"1282","2017-05-09",16.719999
"1283","2017-05-10",16.799999
"1284","2017-05-11",17.07
"1285","2017-05-12",17.08
"1286","2017-05-15",17.23
"1287","2017-05-16",17.18
"1288","2017-05-17",16.98
"1289","2017-05-18",16.870001
"1290","2017-05-19",16.780001
"1291","2017-05-22",16.969999
"1292","2017-05-23",17.1
"1293","2017-05-24",17.15
"1294","2017-05-25",17.07
"1295","2017-05-26",17.040001
"1296","2017-05-30",17.02
"1297","2017-05-31",16.889999
"1298","2017-06-01",17.059999
"1299","2017-06-02",17.07
"1300","2017-06-05",17.09
"1301","2017-06-06",17.01
"1302","2017-06-07",16.940001
"1303","2017-06-08",16.93
"1304","2017-06-09",17.040001
"1305","2017-06-12",17.129999
"1306","2017-06-13",17.09
"1307","2017-06-14",16.700001
"1308","2017-06-15",16.65
"1309","2017-06-16",16.77
"1310","2017-06-19",16.639999
"1311","2017-06-20",16.51
"1312","2017-06-21",16.620001
"1313","2017-06-22",16.48
"1314","2017-06-23",16.719999
"1315","2017-06-26",16.860001
"1316","2017-06-27",16.73
"1317","2017-06-28",16.83
"1318","2017-06-29",16.889999
"1319","2017-06-30",16.9
"1320","2017-07-03",16.950001
"1321","2017-07-05",16.82
"1322","2017-07-06",16.74
"1323","2017-07-07",16.77
"1324","2017-07-10",16.719999
"1325","2017-07-11",16.75
"1326","2017-07-12",16.780001
"1327","2017-07-13",16.809999
"1328","2017-07-14",16.809999
"1329","2017-07-17",16.860001
"1330","2017-07-18",16.75
"1331","2017-07-19",16.77
"1332","2017-07-20",16.530001
"1333","2017-07-21",16.65
"1334","2017-07-24",16.549999
"1335","2017-07-25",16.559999
"1336","2017-07-26",16.629999
"1337","2017-07-27",16.67
"1338","2017-07-28",16.610001
"1339","2017-07-31",16.629999
"1340","2017-08-01",16.65
"1341","2017-08-02",16.5
"1342","2017-08-03",16.76
"1343","2017-08-04",16.6
"1344","2017-08-07",16.91
"1345","2017-08-08",16.93
"1346","2017-08-09",16.780001
"1347","2017-08-10",16.639999
"1348","2017-08-11",16.57
"1349","2017-08-14",16.77
"1350","2017-08-15",16.77
"1351","2017-08-16",16.780001
"1352","2017-08-17",16.629999
"1353","2017-08-18",16.52
"1354","2017-08-21",16.379999
"1355","2017-08-22",16.450001
"1356","2017-08-23",16.57
"1357","2017-08-24",16.610001
"1358","2017-08-25",16.67
"1359","2017-08-28",16.73
"1360","2017-08-29",16.58
"1361","2017-08-30",16.58
"1362","2017-08-31",16.540001
"1363","2017-09-01",16.68
"1364","2017-09-05",16.459999
"1365","2017-09-06",16.360001
"1366","2017-09-07",16.360001
"1367","2017-09-08",16.27
"1368","2017-09-11",16.190001
"1369","2017-09-12",16.200001
"1370","2017-09-13",15.89
"1371","2017-09-14",15.86
"1372","2017-09-15",15.89
"1373","2017-09-18",15.74
"1374","2017-09-19",15.94
"1375","2017-09-20",16.1
"1376","2017-09-21",16.059999
"1377","2017-09-22",16.200001
"1378","2017-09-25",16.200001
"1379","2017-09-26",16.26
"1380","2017-09-27",16.43
"1381","2017-09-28",16.49
"1382","2017-09-29",16.49
"1383","2017-10-02",16.52
"1384","2017-10-03",16.540001
"1385","2017-10-04",16.66
"1386","2017-10-05",16.690001
"1387","2017-10-06",16.6
"1388","2017-10-09",16.57
"1389","2017-10-10",16.559999
"1390","2017-10-11",16.51
"1391","2017-10-12",16.459999
"1392","2017-10-13",16.34
"1393","2017-10-16",16.4
"1394","2017-10-17",16.370001
"1395","2017-10-18",16.389999
"1396","2017-10-19",16.35
"1397","2017-10-20",16.379999
"1398","2017-10-23",16.35
"1399","2017-10-24",16.530001
"1400","2017-10-25",16.26
"1401","2017-10-26",16.110001
"1402","2017-10-27",16.280001
"1403","2017-10-30",16.26
"1404","2017-10-31",16.030001
"1405","2017-11-01",16
"1406","2017-11-02",15.82
"1407","2017-11-03",16.1
"1408","2017-11-06",15.93
"1409","2017-11-07",15.94
"1410","2017-11-08",16.15
"1411","2017-11-09",15.92
"1412","2017-11-10",15.9
"1413","2017-11-13",15.82
"1414","2017-11-14",15.9
"1415","2017-11-15",15.72
"1416","2017-11-16",15.78
"1417","2017-11-17",15.89
"1418","2017-11-20",15.89
"1419","2017-11-21",16.08
"1420","2017-11-22",16.15
"1421","2017-11-24",16.190001
"1422","2017-11-27",16.040001
"1423","2017-11-28",15.98
"1424","2017-11-29",15.96
"1425","2017-11-30",15.85
"1426","2017-12-01",15.8
"1427","2017-12-04",15.78
"1428","2017-12-05",15.72
"1429","2017-12-06",15.81
"1430","2017-12-07",15.86
"1431","2017-12-08",15.87
"1432","2017-12-11",15.79
"1433","2017-12-12",15.78
"1434","2017-12-13",15.79
"1435","2017-12-14",15.38
"1436","2017-12-15",15.46
"1437","2017-12-18",15.51
"1438","2017-12-19",15.42
"1439","2017-12-20",15.38
"1440","2017-12-21",15.5
"1441","2017-12-22",15.5
"1442","2017-12-26",15.36
"1443","2017-12-27",15.36
"1444","2017-12-28",15.38
"1445","2017-12-29",15.28
"1446","2018-01-02",15.36
"1447","2018-01-03",15.29
"1448","2018-01-04",15.17
"1449","2018-01-05",15.2
"1450","2018-01-08",15.2
"1451","2018-01-09",15.07
"1452","2018-01-10",15.07
"1453","2018-01-11",15.4
"1454","2018-01-12",15.42
"1455","2018-01-16",15.3
"1456","2018-01-17",15.39
"1457","2018-01-18",15.41
"1458","2018-01-19",15.46
"1459","2018-01-22",15.44
"1460","2018-01-23",15.46
"1461","2018-01-24",15.41
"1462","2018-01-25",15.42
"1463","2018-01-26",15.42
"1464","2018-01-29",15.37
"1465","2018-01-30",15.21
"1466","2018-01-31",15.09
"1467","2018-02-01",15.31
"1468","2018-02-02",15.04
"1469","2018-02-05",14.43
"1470","2018-02-06",14.69
"1471","2018-02-07",14.78
"1472","2018-02-08",14.5
"1473","2018-02-09",14.53
"1474","2018-02-12",14.6
"1475","2018-02-13",14.59
"1476","2018-02-14",14.52
"1477","2018-02-15",14.6
"1478","2018-02-16",14.71
"1479","2018-02-20",14.51
"1480","2018-02-21",14.5
"1481","2018-02-22",14.51
"1482","2018-02-23",14.51
"1483","2018-02-26",14.54
"1484","2018-02-27",14.64
"1485","2018-02-28",14.26
"1486","2018-03-01",14.28
"1487","2018-03-02",14.32
"1488","2018-03-05",14.48
"1489","2018-03-06",14.52
"1490","2018-03-07",14.44
"1491","2018-03-08",14.37
"1492","2018-03-09",14.36
"1493","2018-03-12",14.35
"1494","2018-03-13",14.3
"1495","2018-03-14",14.23
"1496","2018-03-15",13.82
"1497","2018-03-16",13.88
"1498","2018-03-19",13.83
"1499","2018-03-20",13.75
"1500","2018-03-21",13.81
"1501","2018-03-22",14.14
"1502","2018-03-23",13.88
"1503","2018-03-26",14.14
"1504","2018-03-27",13.99
"1505","2018-03-28",13.96
"1506","2018-03-29",14.22
"1507","2018-04-02",14.11
"1508","2018-04-03",14.17
"1509","2018-04-04",14.19
"1510","2018-04-05",14.26
"1511","2018-04-06",14.2
"1512","2018-04-09",14.35
"1513","2018-04-10",14.42
"1514","2018-04-11",14.45
"1515","2018-04-12",14.3
"1516","2018-04-13",14.23
"1517","2018-04-16",14.29
"1518","2018-04-17",14.34
"1519","2018-04-18",14.49
"1520","2018-04-19",14.36
"1521","2018-04-20",14.41
"1522","2018-04-23",14.36
"1523","2018-04-24",14.33
"1524","2018-04-25",14.29
"1525","2018-04-26",14.26
"1526","2018-04-27",14.44
"1527","2018-04-30",14.44
"1528","2018-05-01",14.41
"1529","2018-05-02",14.42
"1530","2018-05-03",14.42
"1531","2018-05-04",14.55
"1532","2018-05-07",14.64
"1533","2018-05-08",14.66
"1534","2018-05-09",14.42
"1535","2018-05-10",14.51
"1536","2018-05-11",14.5
"1537","2018-05-14",14.53
"1538","2018-05-15",14.58
"1539","2018-05-16",14.65
"1540","2018-05-17",14.67
"1541","2018-05-18",14.67
"1542","2018-05-21",14.65
"1543","2018-05-22",14.68
"1544","2018-05-23",14.85
"1545","2018-05-24",14.86
"1546","2018-05-25",14.78
"1547","2018-05-29",14.77
"1548","2018-05-30",14.81
"1549","2018-05-31",14.73
"1550","2018-06-01",14.77
"1551","2018-06-04",14.8
"1552","2018-06-05",14.71
"1553","2018-06-06",14.78
"1554","2018-06-07",14.84
"1555","2018-06-08",14.85
"1556","2018-06-11",14.82
"1557","2018-06-12",14.85
"1558","2018-06-13",14.69
"1559","2018-06-14",14.49
"1560","2018-06-15",14.43
"1561","2018-06-18",14.38
"1562","2018-06-19",14.43
"1563","2018-06-20",14.51
"1564","2018-06-21",14.43
"1565","2018-06-22",14.4
"1566","2018-06-25",14.44
"1567","2018-06-26",14.42
"1568","2018-06-27",14.37
"1569","2018-06-28",14.33
"1570","2018-06-29",14.45
"1571","2018-07-02",14.61
"1572","2018-07-03",14.7
"1573","2018-07-05",14.69
"1574","2018-07-06",14.67
"1575","2018-07-09",14.74
"1576","2018-07-10",14.68
"1577","2018-07-11",14.65
"1578","2018-07-12",14.48
"1579","2018-07-13",14.61
"1580","2018-07-16",14.65
"1581","2018-07-17",14.74
"1582","2018-07-18",14.84
"1583","2018-07-19",14.93
"1584","2018-07-20",14.8
"1585","2018-07-23",14.73
"1586","2018-07-24",14.78
"1587","2018-07-25",14.77
"1588","2018-07-26",14.87
"1589","2018-07-27",14.76
"1590","2018-07-30",14.83
"1591","2018-07-31",14.85
"1592","2018-08-01",14.84
"1593","2018-08-02",14.83
"1594","2018-08-03",14.86
"1595","2018-08-06",14.84
"1596","2018-08-07",14.81
"1597","2018-08-08",14.75
"1598","2018-08-09",14.82
"1599","2018-08-10",14.81
"1600","2018-08-13",14.87
"1601","2018-08-14",14.79
"1602","2018-08-15",14.74
"1603","2018-08-16",14.84
"1604","2018-08-17",14.8
"1605","2018-08-20",14.77
"1606","2018-08-21",14.77
"1607","2018-08-22",14.76
"1608","2018-08-23",14.69
"1609","2018-08-24",14.68
"1610","2018-08-27",14.7
"1611","2018-08-28",14.6
"1612","2018-08-29",14.65
"1613","2018-08-30",14.64
"1614","2018-08-31",14.57
"1615","2018-09-04",14.55
"1616","2018-09-05",14.6
"1617","2018-09-06",14.47
"1618","2018-09-07",14.48
"1619","2018-09-10",14.47
"1620","2018-09-11",14.51
"1621","2018-09-12",14.48
"1622","2018-09-13",14.34
"1623","2018-09-14",14.21
"1624","2018-09-17",14.25
"1625","2018-09-18",14.24
"1626","2018-09-19",14.26
"1627","2018-09-20",14.33
"1628","2018-09-21",14.37
"1629","2018-09-24",14.25
"1630","2018-09-25",14.2
"1631","2018-09-26",14.25
"1632","2018-09-27",14.24
"1633","2018-09-28",14.23
"1634","2018-10-01",14.24
"1635","2018-10-02",14.25
"1636","2018-10-03",14.25
"1637","2018-10-04",14.35
"1638","2018-10-05",14.32
"1639","2018-10-08",14.16
"1640","2018-10-09",14.22
"1641","2018-10-10",14.13
"1642","2018-10-11",13.93
"1643","2018-10-12",13.93
"1644","2018-10-15",13.96
"1645","2018-10-16",14.06
"1646","2018-10-17",13.99
"1647","2018-10-18",13.95
"1648","2018-10-19",13.95
"1649","2018-10-22",13.86
"1650","2018-10-23",13.84
"1651","2018-10-24",13.75
"1652","2018-10-25",13.82
"1653","2018-10-26",13.84
"1654","2018-10-29",13.89
"1655","2018-10-30",13.92
"1656","2018-10-31",14
"1657","2018-11-01",14.01
"1658","2018-11-02",13.89
"1659","2018-11-05",13.88
"1660","2018-11-06",14.07
"1661","2018-11-07",14.2
"1662","2018-11-08",14.15
"1663","2018-11-09",14.15
"1664","2018-11-12",14.03
"1665","2018-11-13",13.89
"1666","2018-11-14",13.91
"1667","2018-11-15",13.88
"1668","2018-11-16",13.89
"1669","2018-11-19",14.1
"1670","2018-11-20",14.07
"1671","2018-11-21",14.19
"1672","2018-11-23",14.27
"1673","2018-11-26",14.35
"1674","2018-11-27",14.32
"1675","2018-11-28",14.46
"1676","2018-11-29",14.47
"1677","2018-11-30",14.37
"1678","2018-12-03",14.49
"1679","2018-12-04",14.34
"1680","2018-12-06",14.14
"1681","2018-12-07",14.25
"1682","2018-12-10",14.19
"1683","2018-12-11",14.38
"1684","2018-12-12",14.38
"1685","2018-12-13",14.34
"1686","2018-12-14",13.85
"1687","2018-12-17",13.15
"1688","2018-12-18",13.23
"1689","2018-12-19",13.24
"1690","2018-12-20",12.77
"1691","2018-12-21",12.78
"1692","2018-12-24",12.81
"1693","2018-12-26",13.3
"1694","2018-12-27",13.33
"1695","2018-12-28",13.16
"1696","2018-12-31",13.04
"1697","2019-01-02",13.21
"1698","2019-01-03",13.22
"1699","2019-01-04",13.58
"1700","2019-01-07",13.77
"1701","2019-01-08",13.79
"1702","2019-01-09",13.83
"1703","2019-01-10",13.83
"1704","2019-01-11",13.96
"1705","2019-01-14",13.94
"1706","2019-01-15",14.1
"1707","2019-01-16",14.22
"1708","2019-01-17",14.21
"1709","2019-01-18",14.19
"1710","2019-01-22",14.22
"1711","2019-01-23",14.18
"1712","2019-01-24",14.23
"1713","2019-01-25",14.24
"1714","2019-01-28",14.15
"1715","2019-01-29",14.15
"1716","2019-01-30",14.2
"1717","2019-01-31",14.36
"1718","2019-02-01",14.27
"1719","2019-02-04",14.45
"1720","2019-02-05",14.69
"1721","2019-02-06",14.61
"1722","2019-02-07",14.45
"1723","2019-02-08",14.43
"1724","2019-02-11",14.45
"1725","2019-02-12",14.4
"1726","2019-02-13",14.5
"1727","2019-02-14",14.49
"1728","2019-02-15",14.6
"1729","2019-02-19",14.53
"1730","2019-02-20",14.7
"1731","2019-02-21",14.74
"1732","2019-02-22",14.87
"1733","2019-02-25",14.79
"1734","2019-02-26",14.69
"1735","2019-02-27",14.58
"1736","2019-02-28",14.45
"1737","2019-03-01",14.27
"1738","2019-03-04",14.34
"1739","2019-03-05",14.23
"1740","2019-03-06",14.3
"1741","2019-03-07",14.29
"1742","2019-03-08",14.43
"1743","2019-03-11",14.41
"1744","2019-03-12",14.29
"1745","2019-03-13",14.37
"1746","2019-03-14",14.16
"1747","2019-03-15",14.26
"1748","2019-03-18",14.3
"1749","2019-03-19",14.21
"1750","2019-03-20",14.21
"1751","2019-03-21",14.25
"1752","2019-03-22",14.12
"1753","2019-03-25",14.19
"1754","2019-03-26",14.14
"1755","2019-03-27",14.2
"1756","2019-03-28",14.21
"1757","2019-03-29",14.18
"1758","2019-04-01",14.25
"1759","2019-04-02",14.33
"1760","2019-04-03",14.35
"1761","2019-04-04",14.4
"1762","2019-04-05",14.39
"1763","2019-04-08",14.44
"1764","2019-04-09",14.26
"1765","2019-04-10",14.3
"1766","2019-04-11",14.3
"1767","2019-04-12",14.3
"1768","2019-04-15",14.28
"1769","2019-04-16",14.4
"1770","2019-04-17",14.38
"1771","2019-04-18",14.37
"1772","2019-04-22",14.37
"1773","2019-04-23",14.47
"1774","2019-04-24",14.44
"1775","2019-04-25",14.41
"1776","2019-04-26",14.53
"1777","2019-04-29",14.56
"1778","2019-04-30",14.5
"1779","2019-05-01",14.47
"1780","2019-05-02",14.55
"1781","2019-05-03",14.62
"1782","2019-05-06",14.71
"1783","2019-05-07",14.67
"1784","2019-05-08",14.63
"1785","2019-05-09",14.65
"1786","2019-05-10",14.61
"1787","2019-05-13",14.42
"1788","2019-05-14",14.44
"1789","2019-05-15",14.4
"1790","2019-05-16",14.53
"1791","2019-05-17",14.54
"1792","2019-05-20",14.54
"1793","2019-05-21",14.64
"1794","2019-05-22",14.64
"1795","2019-05-23",14.61
"1796","2019-05-24",14.52
"1797","2019-05-28",14.63
"1798","2019-05-29",14.5
"1799","2019-05-30",14.41
"1800","2019-05-31",14.27
"1801","2019-06-03",14.38
"1802","2019-06-04",14.42
"1803","2019-06-05",14.54
"1804","2019-06-06",14.57
"1805","2019-06-07",14.67
"1806","2019-06-10",14.77
"1807","2019-06-11",14.66
"1808","2019-06-12",14.69
"1809","2019-06-13",14.42
"1810","2019-06-14",14.43
"1811","2019-06-17",14.34
"1812","2019-06-18",14.36
"1813","2019-06-19",14.55
"1814","2019-06-20",14.36
"1815","2019-06-21",14.39
"1816","2019-06-24",14.35
"1817","2019-06-25",14.1
"1818","2019-06-26",14.05
"1819","2019-06-27",14.11
"1820","2019-06-28",14.25
"1821","2019-07-01",14.26
"1822","2019-07-02",14.22
"1823","2019-07-03",14.29
"1824","2019-07-05",14.23
"1825","2019-07-08",14.3
"1826","2019-07-09",14.18
"1827","2019-07-10",14.2
"1828","2019-07-11",14.22
"1829","2019-07-12",14.28
"1830","2019-07-15",14.32
"1831","2019-07-16",14.25
"1832","2019-07-17",14.14
"1833","2019-07-18",14.11
"1834","2019-07-19",14.06
"1835","2019-07-22",14.02
"1836","2019-07-23",14.08
"1837","2019-07-24",14.04
"1838","2019-07-25",14.08
"1839","2019-07-26",14.09
"1840","2019-07-29",14.03
"1841","2019-07-30",14.15
"1842","2019-07-31",14.07
"1843","2019-08-01",14.05
"1844","2019-08-02",14.1
"1845","2019-08-05",13.91
"1846","2019-08-06",13.99
"1847","2019-08-07",13.98
"1848","2019-08-08",13.82
"1849","2019-08-09",13.49
"1850","2019-08-12",13.47
"1851","2019-08-13",13.37
"1852","2019-08-14",13.29
"1853","2019-08-15",13.16
"1854","2019-08-16",13.32
"1855","2019-08-19",13.54
"1856","2019-08-20",13.58
"1857","2019-08-21",13.55
"1858","2019-08-22",13.6
"1859","2019-08-23",13.48
"1860","2019-08-26",13.54
"1861","2019-08-27",13.5
"1862","2019-08-28",13.4
"1863","2019-08-29",13.45
"1864","2019-08-30",13.45
"1865","2019-09-03",13.38
"1866","2019-09-04",13.27
"1867","2019-09-05",13.26
"1868","2019-09-06",13.4
"1869","2019-09-09",13.61
"1870","2019-09-10",13.74
"1871","2019-09-11",13.74
"1872","2019-09-12",13.75
"1873","2019-09-13",13.44
"1874","2019-09-16",13.49
"1875","2019-09-17",13.47
"1876","2019-09-18",13.53
"1877","2019-09-19",13.56
"1878","2019-09-20",13.68
"1879","2019-09-23",13.65
"1880","2019-09-24",13.56
"1881","2019-09-25",13.54
"1882","2019-09-26",13.66
"1883","2019-09-27",13.61
"1884","2019-09-30",13.56
"1885","2019-10-01",13.44
"1886","2019-10-02",13.21
"1887","2019-10-03",13.15
"1888","2019-10-04",13.27
"1889","2019-10-07",13.32
"1890","2019-10-08",13.24
"1891","2019-10-09",13.26
"1892","2019-10-10",13.35
"1893","2019-10-11",13.37
"1894","2019-10-14",13.28
"1895","2019-10-15",13.34
"1896","2019-10-16",13.44
"1897","2019-10-17",13.54
"1898","2019-10-18",13.59
"1899","2019-10-21",13.59
"1900","2019-10-22",13.58
"1901","2019-10-23",13.7
"1902","2019-10-24",13.8
"1903","2019-10-25",13.87
"1904","2019-10-28",13.88
"1905","2019-10-29",13.9
"1906","2019-10-30",13.87
"1907","2019-10-31",13.84
"1908","2019-11-01",13.91
"1909","2019-11-04",13.9
"1910","2019-11-05",13.84
"1911","2019-11-06",14.1
