"","date","CGNX"
"966","2010-11-01",6.67
"967","2010-11-02",7.385
"968","2010-11-03",7.1625
"969","2010-11-04",7.29
"970","2010-11-05",7.3975
"971","2010-11-08",7.3175
"972","2010-11-09",7.2575
"973","2010-11-10",7.4525
"974","2010-11-11",7.26
"975","2010-11-12",7.0825
"976","2010-11-15",7.025
"977","2010-11-16",7.0075
"978","2010-11-17",7.1575
"979","2010-11-18",7.2375
"980","2010-11-19",7.24
"981","2010-11-22",7.305
"982","2010-11-23",7.235
"983","2010-11-24",7.3125
"984","2010-11-26",7.2725
"985","2010-11-29",7.245
"986","2010-11-30",7.0025
"987","2010-12-01",7.1575
"988","2010-12-02",7.175
"989","2010-12-03",7.2125
"990","2010-12-06",7.1075
"991","2010-12-07",7.1275
"992","2010-12-08",7.19
"993","2010-12-09",7.2425
"994","2010-12-10",7.255
"995","2010-12-13",7.61
"996","2010-12-14",7.6425
"997","2010-12-15",7.715
"998","2010-12-16",7.805
"999","2010-12-17",7.775
"1000","2010-12-20",7.785
"1001","2010-12-21",7.86
"1002","2010-12-22",7.7275
"1003","2010-12-23",7.7125
"1004","2010-12-27",7.695
"1005","2010-12-28",7.5725
"1006","2010-12-29",7.5525
"1007","2010-12-30",7.4725
"1008","2010-12-31",7.355
"1009","2011-01-03",7.57
"1010","2011-01-04",7.1875
"1011","2011-01-05",7.2
"1012","2011-01-06",7.12
"1013","2011-01-07",7.02
"1014","2011-01-10",7.105
"1015","2011-01-11",7.1575
"1016","2011-01-12",7.4
"1017","2011-01-13",7.43
"1018","2011-01-14",7.4825
"1019","2011-01-18",7.4475
"1020","2011-01-19",7.2175
"1021","2011-01-20",7.1025
"1022","2011-01-21",7.405
"1023","2011-01-24",7.5675
"1024","2011-01-25",7.63
"1025","2011-01-26",8.015
"1026","2011-01-27",8.045
"1027","2011-01-28",7.7925
"1028","2011-01-31",7.835
"1029","2011-02-01",8.095
"1030","2011-02-02",8.2025
"1031","2011-02-03",8.2175
"1032","2011-02-04",8.2375
"1033","2011-02-07",8.7075
"1034","2011-02-08",8.5825
"1035","2011-02-09",8.59
"1036","2011-02-10",8.7425
"1037","2011-02-11",7.96
"1038","2011-02-14",7.6675
"1039","2011-02-15",7.25
"1040","2011-02-16",7.285
"1041","2011-02-17",7.3775
"1042","2011-02-18",7.425
"1043","2011-02-22",7.205
"1044","2011-02-23",6.89
"1045","2011-02-24",6.8325
"1046","2011-02-25",7.0225
"1047","2011-02-28",6.9775
"1048","2011-03-01",6.72
"1049","2011-03-02",6.7025
"1050","2011-03-03",7.2575
"1051","2011-03-04",7.185
"1052","2011-03-07",7.03
"1053","2011-03-08",7.1225
"1054","2011-03-09",6.965
"1055","2011-03-10",6.765
"1056","2011-03-11",6.715
"1057","2011-03-14",6.6125
"1058","2011-03-15",6.4225
"1059","2011-03-16",6.3125
"1060","2011-03-17",6.3125
"1061","2011-03-18",6.19
"1062","2011-03-21",6.535
"1063","2011-03-22",6.6125
"1064","2011-03-23",6.825
"1065","2011-03-24",6.8725
"1066","2011-03-25",7.01
"1067","2011-03-28",6.955
"1068","2011-03-29",6.8875
"1069","2011-03-30",7.12
"1070","2011-03-31",7.0625
"1071","2011-04-01",7.09
"1072","2011-04-04",7.0975
"1073","2011-04-05",7.0875
"1074","2011-04-06",7.2175
"1075","2011-04-07",7.255
"1076","2011-04-08",7.2
"1077","2011-04-11",7.1325
"1078","2011-04-12",7.0625
"1079","2011-04-13",7.1275
"1080","2011-04-14",7.16
"1081","2011-04-15",7.1875
"1082","2011-04-18",7.1025
"1083","2011-04-19",7.1025
"1084","2011-04-20",7.4525
"1085","2011-04-21",7.445
"1086","2011-04-25",7.5225
"1087","2011-04-26",7.7625
"1088","2011-04-27",7.7625
"1089","2011-04-28",7.75
"1090","2011-04-29",7.82
"1091","2011-05-02",7.7625
"1092","2011-05-03",9.0475
"1093","2011-05-04",8.9
"1094","2011-05-05",8.7925
"1095","2011-05-06",8.8275
"1096","2011-05-09",8.8275
"1097","2011-05-10",8.95
"1098","2011-05-11",8.865
"1099","2011-05-12",8.9575
"1100","2011-05-13",8.715
"1101","2011-05-16",8.4125
"1102","2011-05-17",8.2725
"1103","2011-05-18",8.35
"1104","2011-05-19",8.305
"1105","2011-05-20",8.24
"1106","2011-05-23",7.96
"1107","2011-05-24",7.83
"1108","2011-05-25",8
"1109","2011-05-26",8.3
"1110","2011-05-27",8.535
"1111","2011-05-31",8.8225
"1112","2011-06-01",8.6825
"1113","2011-06-02",8.67
"1114","2011-06-03",8.57
"1115","2011-06-06",8.4875
"1116","2011-06-07",8.3675
"1117","2011-06-08",8.305
"1118","2011-06-09",8.3475
"1119","2011-06-10",8.305
"1120","2011-06-13",8.2625
"1121","2011-06-14",8.4375
"1122","2011-06-15",8.2075
"1123","2011-06-16",8.2975
"1124","2011-06-17",8.2375
"1125","2011-06-20",8.2475
"1126","2011-06-21",8.605
"1127","2011-06-22",8.3475
"1128","2011-06-23",8.3825
"1129","2011-06-24",8.4225
"1130","2011-06-27",8.425
"1131","2011-06-28",8.65
"1132","2011-06-29",8.67
"1133","2011-06-30",8.8575
"1134","2011-07-01",8.9975
"1135","2011-07-05",8.9775
"1136","2011-07-06",9.0075
"1137","2011-07-07",9.16
"1138","2011-07-08",9.0975
"1139","2011-07-11",8.8675
"1140","2011-07-12",8.5525
"1141","2011-07-13",8.7375
"1142","2011-07-14",8.67
"1143","2011-07-15",8.755
"1144","2011-07-18",8.7225
"1145","2011-07-19",9.1025
"1146","2011-07-20",9.0475
"1147","2011-07-21",9.1725
"1148","2011-07-22",9.1175
"1149","2011-07-25",9.0625
"1150","2011-07-26",8.93
"1151","2011-07-27",8.465
"1152","2011-07-28",8.4975
"1153","2011-07-29",8.4875
"1154","2011-08-01",8.24
"1155","2011-08-02",8.9125
"1156","2011-08-03",8.9775
"1157","2011-08-04",8.41
"1158","2011-08-05",8.1675
"1159","2011-08-08",7.47
"1160","2011-08-09",7.955
"1161","2011-08-10",7.31
"1162","2011-08-11",7.7875
"1163","2011-08-12",8.015
"1164","2011-08-15",8.2475
"1165","2011-08-16",8.255
"1166","2011-08-17",8.1825
"1167","2011-08-18",7.465
"1168","2011-08-19",7.5
"1169","2011-08-22",7.46
"1170","2011-08-23",8.03
"1171","2011-08-24",8.225
"1172","2011-08-25",8.0975
"1173","2011-08-26",8.445
"1174","2011-08-29",8.8375
"1175","2011-08-30",8.9375
"1176","2011-08-31",8
"1177","2011-09-01",7.7775
"1178","2011-09-02",7.405
"1179","2011-09-06",7.3775
"1180","2011-09-07",7.6025
"1181","2011-09-08",7.3825
"1182","2011-09-09",7.065
"1183","2011-09-12",7.125
"1184","2011-09-13",7.185
"1185","2011-09-14",7.4
"1186","2011-09-15",7.395
"1187","2011-09-16",7.5375
"1188","2011-09-19",7.3475
"1189","2011-09-20",7.21
"1190","2011-09-21",6.9825
"1191","2011-09-22",6.62
"1192","2011-09-23",6.91
"1193","2011-09-26",7.13
"1194","2011-09-27",7.37
"1195","2011-09-28",6.8875
"1196","2011-09-29",7.075
"1197","2011-09-30",6.775
"1198","2011-10-03",6.315
"1199","2011-10-04",6.87
"1200","2011-10-05",7.265
"1201","2011-10-06",7.405
"1202","2011-10-07",7.145
"1203","2011-10-10",7.405
"1204","2011-10-11",7.365
"1205","2011-10-12",7.7275
"1206","2011-10-13",7.755
"1207","2011-10-14",7.9675
"1208","2011-10-17",7.665
"1209","2011-10-18",7.9675
"1210","2011-10-19",7.8925
"1211","2011-10-20",7.855
"1212","2011-10-21",8.0875
"1213","2011-10-24",8.4
"1214","2011-10-25",8.1
"1215","2011-10-26",8.1675
"1216","2011-10-27",8.6725
"1217","2011-10-28",8.6275
"1218","2011-10-31",8.4725
"1219","2011-11-01",8.2275
"1220","2011-11-02",8.3975
"1221","2011-11-03",8.78
"1222","2011-11-04",8.7875
"1223","2011-11-07",8.71
"1224","2011-11-08",8.94
"1225","2011-11-09",8.4825
"1226","2011-11-10",8.575
"1227","2011-11-11",8.8525
"1228","2011-11-14",8.64
"1229","2011-11-15",9.025
"1230","2011-11-16",8.66
"1231","2011-11-17",8.435
"1232","2011-11-18",8.495
"1233","2011-11-21",8.2575
"1234","2011-11-22",8.1025
"1235","2011-11-23",7.79
"1236","2011-11-25",7.7
"1237","2011-11-28",8.0875
"1238","2011-11-29",8.125
"1239","2011-11-30",8.9175
"1240","2011-12-01",8.665
"1241","2011-12-02",8.5675
"1242","2011-12-05",8.8375
"1243","2011-12-06",8.835
"1244","2011-12-07",8.7275
"1245","2011-12-08",8.35
"1246","2011-12-09",9.2075
"1247","2011-12-12",8.9975
"1248","2011-12-13",8.7775
"1249","2011-12-14",8.6075
"1250","2011-12-15",8.66
"1251","2011-12-16",8.7575
"1252","2011-12-19",8.5625
"1253","2011-12-20",8.9475
"1254","2011-12-21",8.895
"1255","2011-12-22",8.9475
"1256","2011-12-23",8.94
"1257","2011-12-27",9.1025
"1258","2011-12-28",8.8625
"1259","2011-12-29",9.04
"1260","2011-12-30",8.9475
"1261","2012-01-03",9.18
"1262","2012-01-04",9.235
"1263","2012-01-05",9.425
"1264","2012-01-06",9.595
"1265","2012-01-09",9.8275
"1266","2012-01-10",10.1275
"1267","2012-01-11",10.0575
"1268","2012-01-12",10.0975
"1269","2012-01-13",10.015
"1270","2012-01-17",10.1575
"1271","2012-01-18",10.2825
"1272","2012-01-19",10.2625
"1273","2012-01-20",10.24
"1274","2012-01-23",10.18
"1275","2012-01-24",10.31
"1276","2012-01-25",10.215
"1277","2012-01-26",10.25
"1278","2012-01-27",10.4575
"1279","2012-01-30",10.375
"1280","2012-01-31",10.3875
"1281","2012-02-01",10.745
"1282","2012-02-02",10.72
"1283","2012-02-03",11.065
"1284","2012-02-06",10.845
"1285","2012-02-07",10.855
"1286","2012-02-08",10.835
"1287","2012-02-09",10.7825
"1288","2012-02-10",10.3275
"1289","2012-02-13",11.1875
"1290","2012-02-14",10.98
"1291","2012-02-15",10.66
"1292","2012-02-16",10.85
"1293","2012-02-17",10.7375
"1294","2012-02-21",10.655
"1295","2012-02-22",10.5925
"1296","2012-02-23",10.6875
"1297","2012-02-24",10.655
"1298","2012-02-27",10.6775
"1299","2012-02-28",10.61
"1300","2012-02-29",10.66
"1301","2012-03-01",10.715
"1302","2012-03-02",10.5125
"1303","2012-03-05",10.46
"1304","2012-03-06",10.1875
"1305","2012-03-07",10.18
"1306","2012-03-08",10.21
"1307","2012-03-09",10.605
"1308","2012-03-12",10.6375
"1309","2012-03-13",10.88
"1310","2012-03-14",10.6825
"1311","2012-03-15",10.8375
"1312","2012-03-16",10.85
"1313","2012-03-19",10.855
"1314","2012-03-20",10.885
"1315","2012-03-21",10.865
"1316","2012-03-22",10.63
"1317","2012-03-23",10.735
"1318","2012-03-26",11.025
"1319","2012-03-27",10.945
"1320","2012-03-28",10.76
"1321","2012-03-29",10.7025
"1322","2012-03-30",10.59
"1323","2012-04-02",10.8775
"1324","2012-04-03",10.7425
"1325","2012-04-04",10.5075
"1326","2012-04-05",10.435
"1327","2012-04-09",10.2525
"1328","2012-04-10",10.0175
"1329","2012-04-11",10.175
"1330","2012-04-12",10.2375
"1331","2012-04-13",9.93
"1332","2012-04-16",9.9075
"1333","2012-04-17",10.0475
"1334","2012-04-18",10
"1335","2012-04-19",9.7825
"1336","2012-04-20",9.8625
"1337","2012-04-23",9.65
"1338","2012-04-24",9.625
"1339","2012-04-25",9.8875
"1340","2012-04-26",10.07
"1341","2012-04-27",9.91
"1342","2012-04-30",10.0625
"1343","2012-05-01",10.3
"1344","2012-05-02",10
"1345","2012-05-03",9.7425
"1346","2012-05-04",9.2725
"1347","2012-05-07",9.225
"1348","2012-05-08",9.15
"1349","2012-05-09",9.095
"1350","2012-05-10",9.1175
"1351","2012-05-11",9.0225
"1352","2012-05-14",9.0875
"1353","2012-05-15",9.06
"1354","2012-05-16",8.875
"1355","2012-05-17",8.6425
"1356","2012-05-18",8.59
"1357","2012-05-21",8.92
"1358","2012-05-22",8.9675
"1359","2012-05-23",9.075
"1360","2012-05-24",9.09
"1361","2012-05-25",9
"1362","2012-05-29",9.1675
"1363","2012-05-30",8.8475
"1364","2012-05-31",8.7475
"1365","2012-06-01",8.4525
"1366","2012-06-04",8.2625
"1367","2012-06-05",8.2175
"1368","2012-06-06",8.495
"1369","2012-06-07",8.515
"1370","2012-06-08",8.58
"1371","2012-06-11",8.27
"1372","2012-06-12",8.36
"1373","2012-06-13",8.1475
"1374","2012-06-14",8.1775
"1375","2012-06-15",8.085
"1376","2012-06-18",8.02
"1377","2012-06-19",8.1625
"1378","2012-06-20",8.06
"1379","2012-06-21",7.9275
"1380","2012-06-22",7.9475
"1381","2012-06-25",7.675
"1382","2012-06-26",7.5075
"1383","2012-06-27",7.5825
"1384","2012-06-28",7.555
"1385","2012-06-29",7.9125
"1386","2012-07-02",8.015
"1387","2012-07-03",8.3
"1388","2012-07-05",8.1425
"1389","2012-07-06",7.96
"1390","2012-07-09",7.6975
"1391","2012-07-10",7.4875
"1392","2012-07-11",7.5025
"1393","2012-07-12",7.4825
"1394","2012-07-13",7.6275
"1395","2012-07-16",7.565
"1396","2012-07-17",7.64
"1397","2012-07-18",7.845
"1398","2012-07-19",7.8875
"1399","2012-07-20",7.67
"1400","2012-07-23",7.59
"1401","2012-07-24",7.5575
"1402","2012-07-25",7.625
"1403","2012-07-26",7.82
"1404","2012-07-27",8.1125
"1405","2012-07-30",7.9975
"1406","2012-07-31",8.45
"1407","2012-08-01",8.21
"1408","2012-08-02",8.025
"1409","2012-08-03",8.485
"1410","2012-08-06",8.7325
"1411","2012-08-07",8.8925
"1412","2012-08-08",8.955
"1413","2012-08-09",8.9575
"1414","2012-08-10",9.065
"1415","2012-08-13",9
"1416","2012-08-14",8.9225
"1417","2012-08-15",8.965
"1418","2012-08-16",9.1075
"1419","2012-08-17",9.1675
"1420","2012-08-20",9.145
"1421","2012-08-21",9.145
"1422","2012-08-22",9.0675
"1423","2012-08-23",9.1425
"1424","2012-08-24",9.09
"1425","2012-08-27",9.105
"1426","2012-08-28",9.16
"1427","2012-08-29",9.09
"1428","2012-08-30",8.935
"1429","2012-08-31",9.0225
"1430","2012-09-04",9.105
"1431","2012-09-05",9.025
"1432","2012-09-06",9.285
"1433","2012-09-07",9.6975
"1434","2012-09-10",9.5275
"1435","2012-09-11",9.5
"1436","2012-09-12",9.375
"1437","2012-09-13",9.2025
"1438","2012-09-14",9.33
"1439","2012-09-17",9.375
"1440","2012-09-18",9.46
"1441","2012-09-19",9.385
"1442","2012-09-20",9.37
"1443","2012-09-21",9.485
"1444","2012-09-24",9.49
"1445","2012-09-25",8.6775
"1446","2012-09-26",8.63
"1447","2012-09-27",8.6825
"1448","2012-09-28",8.645
"1449","2012-10-01",8.7725
"1450","2012-10-02",8.83
"1451","2012-10-03",8.9225
"1452","2012-10-04",9.0875
"1453","2012-10-05",9.085
"1454","2012-10-08",9.025
"1455","2012-10-09",8.95
"1456","2012-10-10",8.8675
"1457","2012-10-11",8.935
"1458","2012-10-12",9.03
"1459","2012-10-15",8.99
"1460","2012-10-16",9.0175
"1461","2012-10-17",9.11
"1462","2012-10-18",9.2425
"1463","2012-10-19",8.91
"1464","2012-10-22",8.8675
"1465","2012-10-23",8.9325
"1466","2012-10-24",8.86
"1467","2012-10-25",8.935
"1468","2012-10-26",8.915
"1469","2012-10-31",9.115
"1470","2012-11-01",9.075
"1471","2012-11-02",8.9375
"1472","2012-11-05",9.17
"1473","2012-11-06",9.13
"1474","2012-11-07",8.7725
"1475","2012-11-08",8.725
"1476","2012-11-09",8.74
"1477","2012-11-12",8.805
"1478","2012-11-13",8.7325
"1479","2012-11-14",8.485
"1480","2012-11-15",8.3475
"1481","2012-11-16",8.295
"1482","2012-11-19",8.35
"1483","2012-11-20",8.3525
"1484","2012-11-21",8.5275
"1485","2012-11-23",8.6225
"1486","2012-11-26",8.6975
"1487","2012-11-27",8.77
"1488","2012-11-28",8.8675
"1489","2012-11-29",8.995
"1490","2012-11-30",8.955
"1491","2012-12-03",8.8875
"1492","2012-12-04",8.96
"1493","2012-12-05",9.095
"1494","2012-12-06",9.1425
"1495","2012-12-07",9.155
"1496","2012-12-10",9.305
"1497","2012-12-11",9.62
"1498","2012-12-12",9.1675
"1499","2012-12-13",8.8925
"1500","2012-12-14",8.7775
"1501","2012-12-17",8.885
"1502","2012-12-18",9.0375
"1503","2012-12-19",9.0075
"1504","2012-12-20",9.0825
"1505","2012-12-21",9.0725
"1506","2012-12-24",9.08
"1507","2012-12-26",9.0225
"1508","2012-12-27",9.0625
"1509","2012-12-28",8.9375
"1510","2012-12-31",9.1975
"1511","2013-01-02",9.605
"1512","2013-01-03",9.5525
"1513","2013-01-04",9.565
"1514","2013-01-07",9.55
"1515","2013-01-08",9.275
"1516","2013-01-09",9.3825
"1517","2013-01-10",9.4575
"1518","2013-01-11",9.54
"1519","2013-01-14",9.565
"1520","2013-01-15",9.57
"1521","2013-01-16",9.665
"1522","2013-01-17",9.8075
"1523","2013-01-18",9.8275
"1524","2013-01-22",9.745
"1525","2013-01-23",9.6775
"1526","2013-01-24",9.795
"1527","2013-01-25",9.975
"1528","2013-01-28",9.9375
"1529","2013-01-29",9.9975
"1530","2013-01-30",9.88
"1531","2013-01-31",9.915
"1532","2013-02-01",10.135
"1533","2013-02-04",10.1875
"1534","2013-02-05",10.385
"1535","2013-02-06",10.56
"1536","2013-02-07",10.575
"1537","2013-02-08",10.44
"1538","2013-02-11",10.38
"1539","2013-02-12",10.64
"1540","2013-02-13",10.5275
"1541","2013-02-14",10.475
"1542","2013-02-15",10.415
"1543","2013-02-19",10.4975
"1544","2013-02-20",10.3375
"1545","2013-02-21",10.225
"1546","2013-02-22",10.4275
"1547","2013-02-25",10.1325
"1548","2013-02-26",10.2475
"1549","2013-02-27",10.3175
"1550","2013-02-28",10.2975
"1551","2013-03-01",10.39
"1552","2013-03-04",10.25
"1553","2013-03-05",10.3825
"1554","2013-03-06",10.41
"1555","2013-03-07",10.4675
"1556","2013-03-08",10.4475
"1557","2013-03-11",10.3725
"1558","2013-03-12",10.27
"1559","2013-03-13",10.4075
"1560","2013-03-14",10.3975
"1561","2013-03-15",10.3025
"1562","2013-03-18",10.23
"1563","2013-03-19",10.2475
"1564","2013-03-20",10.4175
"1565","2013-03-21",10.21
"1566","2013-03-22",10.265
"1567","2013-03-25",10.25
"1568","2013-03-26",10.3825
"1569","2013-03-27",10.4075
"1570","2013-03-28",10.5375
"1571","2013-04-01",10.28
"1572","2013-04-02",10.25
"1573","2013-04-03",10.0625
"1574","2013-04-04",10.1175
"1575","2013-04-05",9.955
"1576","2013-04-08",10
"1577","2013-04-09",9.92
"1578","2013-04-10",10.0075
"1579","2013-04-11",9.905
"1580","2013-04-12",9.895
"1581","2013-04-15",9.505
"1582","2013-04-16",9.56
"1583","2013-04-17",9.4225
"1584","2013-04-18",9.375
"1585","2013-04-19",9.4325
"1586","2013-04-22",9.375
"1587","2013-04-23",9.51
"1588","2013-04-24",9.5025
"1589","2013-04-25",9.5075
"1590","2013-04-26",9.3775
"1591","2013-04-29",9.5125
"1592","2013-04-30",9.925
"1593","2013-05-01",9.65
"1594","2013-05-02",10.115
"1595","2013-05-03",10.4075
"1596","2013-05-06",10.52
"1597","2013-05-07",10.6725
"1598","2013-05-08",10.6125
"1599","2013-05-09",10.935
"1600","2013-05-10",11.05
"1601","2013-05-13",11.0125
"1602","2013-05-14",11.02
"1603","2013-05-15",11.005
"1604","2013-05-16",11.06
"1605","2013-05-17",11.31
"1606","2013-05-20",11.4525
"1607","2013-05-21",11.3575
"1608","2013-05-22",11.0775
"1609","2013-05-23",10.9075
"1610","2013-05-24",11.0125
"1611","2013-05-28",11.24
"1612","2013-05-29",11.1
"1613","2013-05-30",11.335
"1614","2013-05-31",11.2325
"1615","2013-06-03",11.3725
"1616","2013-06-04",11.345
"1617","2013-06-05",11.14
"1618","2013-06-06",11.3825
"1619","2013-06-07",11.1525
"1620","2013-06-10",11.2775
"1621","2013-06-11",11.11
"1622","2013-06-12",11.155
"1623","2013-06-13",11.385
"1624","2013-06-14",11.22
"1625","2013-06-17",11.32
"1626","2013-06-18",11.4975
"1627","2013-06-19",11.3875
"1628","2013-06-20",11.1675
"1629","2013-06-21",11.2675
"1630","2013-06-24",11.0675
"1631","2013-06-25",11.115
"1632","2013-06-26",11.2875
"1633","2013-06-27",11.59
"1634","2013-06-28",11.305
"1635","2013-07-01",11.5725
"1636","2013-07-02",11.865
"1637","2013-07-03",11.81
"1638","2013-07-05",11.575
"1639","2013-07-08",12.11
"1640","2013-07-09",12.485
"1641","2013-07-10",12.535
"1642","2013-07-11",12.8
"1643","2013-07-12",12.9575
"1644","2013-07-15",13
"1645","2013-07-16",12.9
"1646","2013-07-17",12.8175
"1647","2013-07-18",12.76
"1648","2013-07-19",12.87
"1649","2013-07-22",12.875
"1650","2013-07-23",12.78
"1651","2013-07-24",12.6625
"1652","2013-07-25",12.6875
"1653","2013-07-26",12.56
"1654","2013-07-29",12.51
"1655","2013-07-30",13.18
"1656","2013-07-31",13.2775
"1657","2013-08-01",13.935
"1658","2013-08-02",13.7975
"1659","2013-08-05",13.9025
"1660","2013-08-06",13.795
"1661","2013-08-07",13.76
"1662","2013-08-08",13.7675
"1663","2013-08-09",13.7275
"1664","2013-08-12",13.9125
"1665","2013-08-13",14.0675
"1666","2013-08-14",14.35
"1667","2013-08-15",14.0875
"1668","2013-08-16",13.9775
"1669","2013-08-19",13.675
"1670","2013-08-20",13.9725
"1671","2013-08-21",13.955
"1672","2013-08-22",14.2475
"1673","2013-08-23",14.2025
"1674","2013-08-26",14.2025
"1675","2013-08-27",13.64
"1676","2013-08-28",13.96
"1677","2013-08-29",14.3275
"1678","2013-08-30",14.245
"1679","2013-09-03",14.4925
"1680","2013-09-04",14.915
"1681","2013-09-05",14.8775
"1682","2013-09-06",15.095
"1683","2013-09-09",15.3375
"1684","2013-09-10",16.1075
"1685","2013-09-11",15.9
"1686","2013-09-12",15.47
"1687","2013-09-13",15.4125
"1688","2013-09-16",15.335
"1689","2013-09-17",15.595
"1690","2013-09-18",15.985
"1691","2013-09-19",15.89
"1692","2013-09-20",15.68
"1693","2013-09-23",15.99
"1694","2013-09-24",15.95
"1695","2013-09-25",15.935
"1696","2013-09-26",15.92
"1697","2013-09-27",15.705
"1698","2013-09-30",15.645
"1699","2013-10-01",15.76
"1700","2013-10-02",15.59
"1701","2013-10-03",15.305
"1702","2013-10-04",15.41
"1703","2013-10-07",15.2
"1704","2013-10-08",14.86
"1705","2013-10-09",14.745
"1706","2013-10-10",15.235
"1707","2013-10-11",15.52
"1708","2013-10-14",15.83
"1709","2013-10-15",15.43
"1710","2013-10-16",15.65
"1711","2013-10-17",15.595
"1712","2013-10-18",15.545
"1713","2013-10-21",15.41
"1714","2013-10-22",15.495
"1715","2013-10-23",15.42
"1716","2013-10-24",15.55
"1717","2013-10-25",15.605
"1718","2013-10-28",15.635
"1719","2013-10-29",16.530001
"1720","2013-10-30",15.86
"1721","2013-10-31",15.625
"1722","2013-11-01",15.375
"1723","2013-11-04",15.595
"1724","2013-11-05",15.465
"1725","2013-11-06",15.39
"1726","2013-11-07",14.905
"1727","2013-11-08",15.345
"1728","2013-11-11",15.66
"1729","2013-11-12",15.67
"1730","2013-11-13",15.95
"1731","2013-11-14",15.915
"1732","2013-11-15",15.925
"1733","2013-11-18",15.985
"1734","2013-11-19",15.605
"1735","2013-11-20",15.305
"1736","2013-11-21",15.77
"1737","2013-11-22",16.115
"1738","2013-11-25",16.264999
"1739","2013-11-26",16.290001
"1740","2013-11-27",16.535
"1741","2013-11-29",16.475
"1742","2013-12-02",16.34
"1743","2013-12-03",16.195
"1744","2013-12-04",16.219999
"1745","2013-12-05",16.264999
"1746","2013-12-06",16.5
"1747","2013-12-09",16.610001
"1748","2013-12-10",16.525
"1749","2013-12-11",16.450001
"1750","2013-12-12",16.41
"1751","2013-12-13",16.684999
"1752","2013-12-16",17.120001
"1753","2013-12-17",17.120001
"1754","2013-12-18",18.24
"1755","2013-12-19",18.165001
"1756","2013-12-20",18.344999
"1757","2013-12-23",18.66
"1758","2013-12-24",18.85
"1759","2013-12-26",19.049999
"1760","2013-12-27",19.025
"1761","2013-12-30",19.065001
"1762","2013-12-31",19.09
"1763","2014-01-02",18.92
"1764","2014-01-03",19.049999
"1765","2014-01-06",18.75
"1766","2014-01-07",18.764999
"1767","2014-01-08",18.775
"1768","2014-01-09",18.645
"1769","2014-01-10",18.525
"1770","2014-01-13",18.514999
"1771","2014-01-14",18.844999
"1772","2014-01-15",19.125
"1773","2014-01-16",19.174999
"1774","2014-01-17",18.924999
"1775","2014-01-21",19.07
"1776","2014-01-22",19.35
"1777","2014-01-23",19.23
"1778","2014-01-24",18.785
"1779","2014-01-27",18.695
"1780","2014-01-28",18.785
"1781","2014-01-29",18.799999
"1782","2014-01-30",19.219999
"1783","2014-01-31",19.725
"1784","2014-02-03",18.885
"1785","2014-02-04",18.934999
"1786","2014-02-05",18.805
"1787","2014-02-06",19.26
"1788","2014-02-07",19.450001
"1789","2014-02-10",19.389999
"1790","2014-02-11",19.485001
"1791","2014-02-12",19.754999
"1792","2014-02-13",19.955
"1793","2014-02-14",18.309999
"1794","2014-02-18",19.655001
"1795","2014-02-19",18.965
"1796","2014-02-20",18.985001
"1797","2014-02-21",18.855
"1798","2014-02-24",18.700001
"1799","2014-02-25",18.625
"1800","2014-02-26",18.735001
"1801","2014-02-27",18.785
"1802","2014-02-28",18.83
"1803","2014-03-03",18.395
"1804","2014-03-04",19.030001
"1805","2014-03-05",18.93
"1806","2014-03-06",18.855
"1807","2014-03-07",18.790001
"1808","2014-03-10",18.775
"1809","2014-03-11",18.325001
"1810","2014-03-12",18.365
"1811","2014-03-13",18.065001
"1812","2014-03-14",18.02
"1813","2014-03-17",18.049999
"1814","2014-03-18",18.290001
"1815","2014-03-19",18.129999
"1816","2014-03-20",18.115
"1817","2014-03-21",17.74
"1818","2014-03-24",17.315001
"1819","2014-03-25",17.535
"1820","2014-03-26",17.15
"1821","2014-03-27",16.975
"1822","2014-03-28",16.51
"1823","2014-03-31",16.93
"1824","2014-04-01",17.645
"1825","2014-04-02",17.995001
"1826","2014-04-03",17.99
"1827","2014-04-04",16.98
"1828","2014-04-07",16.77
"1829","2014-04-08",17.084999
"1830","2014-04-09",17.665001
"1831","2014-04-10",17.025
"1832","2014-04-11",16.459999
"1833","2014-04-14",16.190001
"1834","2014-04-15",15.96
"1835","2014-04-16",16.645
"1836","2014-04-17",16.555
"1837","2014-04-21",16.57
"1838","2014-04-22",17.025
"1839","2014-04-23",17.610001
"1840","2014-04-24",17.719999
"1841","2014-04-25",17.315001
"1842","2014-04-28",17.254999
"1843","2014-04-29",17.379999
"1844","2014-04-30",17.215
"1845","2014-05-01",17.35
"1846","2014-05-02",16.99
"1847","2014-05-05",16.85
"1848","2014-05-06",16.59
"1849","2014-05-07",16.745001
"1850","2014-05-08",16.610001
"1851","2014-05-09",16.549999
"1852","2014-05-12",17.415001
"1853","2014-05-13",17.145
"1854","2014-05-14",17
"1855","2014-05-15",16.785
"1856","2014-05-16",17.26
"1857","2014-05-19",17.525
"1858","2014-05-20",16.985001
"1859","2014-05-21",17.120001
"1860","2014-05-22",17.014999
"1861","2014-05-23",17.610001
"1862","2014-05-27",18.135
"1863","2014-05-28",18.145
"1864","2014-05-29",17.98
"1865","2014-05-30",18
"1866","2014-06-02",17.645
"1867","2014-06-03",18.014999
"1868","2014-06-04",18.09
"1869","2014-06-05",18.58
"1870","2014-06-06",18.934999
"1871","2014-06-09",19.105
"1872","2014-06-10",19
"1873","2014-06-11",18.860001
"1874","2014-06-12",18.405001
