"","date","WNEB"
"1003","2010-12-23",9.24
"1004","2010-12-27",9.26
"1005","2010-12-28",9.29
"1006","2010-12-29",9.32
"1007","2010-12-30",9.37
"1008","2010-12-31",9.25
"1009","2011-01-03",9.2
"1010","2011-01-04",8.78
"1011","2011-01-05",9
"1012","2011-01-06",9
"1013","2011-01-07",9.02
"1014","2011-01-10",9.01
"1015","2011-01-11",9.12
"1016","2011-01-12",9.15
"1017","2011-01-13",9.11
"1018","2011-01-14",9.08
"1019","2011-01-18",8.92
"1020","2011-01-19",8.59
"1021","2011-01-20",8.41
"1022","2011-01-21",8.45
"1023","2011-01-24",8.62
"1024","2011-01-25",8.77
"1025","2011-01-26",8.82
"1026","2011-01-27",8.72
"1027","2011-01-28",8.44
"1028","2011-01-31",8.48
"1029","2011-02-01",8.72
"1030","2011-02-02",8.73
"1031","2011-02-03",8.71
"1032","2011-02-04",8.62
"1033","2011-02-07",8.61
"1034","2011-02-08",8.7
"1035","2011-02-09",8.76
"1036","2011-02-10",8.84
"1037","2011-02-11",9.02
"1038","2011-02-14",8.91
"1039","2011-02-15",8.83
"1040","2011-02-16",8.88
"1041","2011-02-17",8.97
"1042","2011-02-18",9.14
"1043","2011-02-22",9.02
"1044","2011-02-23",9.05
"1045","2011-02-24",9
"1046","2011-02-25",9.2
"1047","2011-02-28",9.08
"1048","2011-03-01",8.96
"1049","2011-03-02",8.81
"1050","2011-03-03",8.93
"1051","2011-03-04",8.81
"1052","2011-03-07",8.74
"1053","2011-03-08",8.98
"1054","2011-03-09",8.94
"1055","2011-03-10",8.62
"1056","2011-03-11",8.53
"1057","2011-03-14",8.5
"1058","2011-03-15",8.42
"1059","2011-03-16",8.4
"1060","2011-03-17",8.54
"1061","2011-03-18",8.69
"1062","2011-03-21",8.65
"1063","2011-03-22",8.61
"1064","2011-03-23",8.58
"1065","2011-03-24",8.62
"1066","2011-03-25",8.75
"1067","2011-03-28",8.75
"1068","2011-03-29",8.81
"1069","2011-03-30",8.97
"1070","2011-03-31",9.06
"1071","2011-04-01",9.06
"1072","2011-04-04",9.16
"1073","2011-04-05",9.15
"1074","2011-04-06",9.17
"1075","2011-04-07",9
"1076","2011-04-08",8.95
"1077","2011-04-11",8.97
"1078","2011-04-12",8.91
"1079","2011-04-13",9.07
"1080","2011-04-14",9.04
"1081","2011-04-15",9.14
"1082","2011-04-18",8.99
"1083","2011-04-19",9.04
"1084","2011-04-20",9.2
"1085","2011-04-21",9.2
"1086","2011-04-25",9.1
"1087","2011-04-26",9.08
"1088","2011-04-27",9.09
"1089","2011-04-28",9.11
"1090","2011-04-29",9.08
"1091","2011-05-02",9.01
"1092","2011-05-03",9.02
"1093","2011-05-04",8.94
"1094","2011-05-05",8.88
"1095","2011-05-06",8.87
"1096","2011-05-09",8.82
"1097","2011-05-10",8.95
"1098","2011-05-11",8.82
"1099","2011-05-12",9.01
"1100","2011-05-13",8.78
"1101","2011-05-16",8.88
"1102","2011-05-17",8.73
"1103","2011-05-18",8.74
"1104","2011-05-19",8.71
"1105","2011-05-20",8.59
"1106","2011-05-23",8.39
"1107","2011-05-24",8.13
"1108","2011-05-25",8.2
"1109","2011-05-26",8.22
"1110","2011-05-27",8.31
"1111","2011-05-31",8.42
"1112","2011-06-01",8
"1113","2011-06-02",7.91
"1114","2011-06-03",7.78
"1115","2011-06-06",7.86
"1116","2011-06-07",7.93
"1117","2011-06-08",8
"1118","2011-06-09",7.98
"1119","2011-06-10",8
"1120","2011-06-13",7.97
"1121","2011-06-14",8.16
"1122","2011-06-15",8.03
"1123","2011-06-16",8.33
"1124","2011-06-17",8.19
"1125","2011-06-20",8.11
"1126","2011-06-21",8.39
"1127","2011-06-22",8.27
"1128","2011-06-23",8.18
"1129","2011-06-24",7.85
"1130","2011-06-27",8.1
"1131","2011-06-28",8.12
"1132","2011-06-29",8.08
"1133","2011-06-30",8.12
"1134","2011-07-01",8.22
"1135","2011-07-05",8.19
"1136","2011-07-06",8.33
"1137","2011-07-07",8.36
"1138","2011-07-08",8.37
"1139","2011-07-11",8.28
"1140","2011-07-12",8.44
"1141","2011-07-13",8.57
"1142","2011-07-14",8.54
"1143","2011-07-15",8.69
"1144","2011-07-18",8.43
"1145","2011-07-19",8.39
"1146","2011-07-20",8.36
"1147","2011-07-21",8.62
"1148","2011-07-22",8.36
"1149","2011-07-25",8.2
"1150","2011-07-26",7.95
"1151","2011-07-27",7.92
"1152","2011-07-28",8.17
"1153","2011-07-29",8.1
"1154","2011-08-01",8.09
"1155","2011-08-02",8
"1156","2011-08-03",8.26
"1157","2011-08-04",8.01
"1158","2011-08-05",8.01
"1159","2011-08-08",7.01
"1160","2011-08-09",7.67
"1161","2011-08-10",7.28
"1162","2011-08-11",7.44
"1163","2011-08-12",7.28
"1164","2011-08-15",7.43
"1165","2011-08-16",7.26
"1166","2011-08-17",7.31
"1167","2011-08-18",7.01
"1168","2011-08-19",6.91
"1169","2011-08-22",7.13
"1170","2011-08-23",7.37
"1171","2011-08-24",7.57
"1172","2011-08-25",7.34
"1173","2011-08-26",7.64
"1174","2011-08-29",7.79
"1175","2011-08-30",7.73
"1176","2011-08-31",7.52
"1177","2011-09-01",7.08
"1178","2011-09-02",6.9
"1179","2011-09-06",6.93
"1180","2011-09-07",7.27
"1181","2011-09-08",6.97
"1182","2011-09-09",6.87
"1183","2011-09-12",7
"1184","2011-09-13",7.09
"1185","2011-09-14",7.32
"1186","2011-09-15",7.28
"1187","2011-09-16",7.34
"1188","2011-09-19",7.05
"1189","2011-09-20",6.87
"1190","2011-09-21",6.77
"1191","2011-09-22",6.57
"1192","2011-09-23",6.59
"1193","2011-09-26",6.7
"1194","2011-09-27",6.79
"1195","2011-09-28",6.37
"1196","2011-09-29",6.61
"1197","2011-09-30",6.59
"1198","2011-10-03",6.34
"1199","2011-10-04",6.69
"1200","2011-10-05",6.84
"1201","2011-10-06",6.9
"1202","2011-10-07",6.48
"1203","2011-10-10",6.79
"1204","2011-10-11",6.74
"1205","2011-10-12",6.87
"1206","2011-10-13",6.87
"1207","2011-10-14",6.97
"1208","2011-10-17",6.62
"1209","2011-10-18",6.78
"1210","2011-10-19",6.69
"1211","2011-10-20",6.62
"1212","2011-10-21",6.67
"1213","2011-10-24",6.69
"1214","2011-10-25",6.45
"1215","2011-10-26",6.84
"1216","2011-10-27",7.07
"1217","2011-10-28",7.12
"1218","2011-10-31",7.11
"1219","2011-11-01",6.77
"1220","2011-11-02",7.07
"1221","2011-11-03",7.17
"1222","2011-11-04",7.17
"1223","2011-11-07",6.99
"1224","2011-11-08",7.18
"1225","2011-11-09",6.91
"1226","2011-11-10",7.09
"1227","2011-11-11",7.22
"1228","2011-11-14",7.1
"1229","2011-11-15",7.21
"1230","2011-11-16",7.14
"1231","2011-11-17",7.11
"1232","2011-11-18",7.24
"1233","2011-11-21",7
"1234","2011-11-22",7.11
"1235","2011-11-23",6.88
"1236","2011-11-25",6.83
"1237","2011-11-28",6.98
"1238","2011-11-29",7.11
"1239","2011-11-30",7.3
"1240","2011-12-01",7.17
"1241","2011-12-02",7.25
"1242","2011-12-05",7.3
"1243","2011-12-06",7.3
"1244","2011-12-07",7.31
"1245","2011-12-08",7.06
"1246","2011-12-09",7.29
"1247","2011-12-12",7.08
"1248","2011-12-13",6.97
"1249","2011-12-14",7.15
"1250","2011-12-15",7.2
"1251","2011-12-16",7.25
"1252","2011-12-19",7.13
"1253","2011-12-20",7.38
"1254","2011-12-21",7.43
"1255","2011-12-22",7.29
"1256","2011-12-23",7.35
"1257","2011-12-27",7.32
"1258","2011-12-28",7.23
"1259","2011-12-29",7.42
"1260","2011-12-30",7.36
"1261","2012-01-03",7.5
"1262","2012-01-04",7.46
"1263","2012-01-05",7.5
"1264","2012-01-06",7.42
"1265","2012-01-09",7.5
"1266","2012-01-10",7.69
"1267","2012-01-11",7.74
"1268","2012-01-12",7.76
"1269","2012-01-13",7.6
"1270","2012-01-17",7.5
"1271","2012-01-18",7.59
"1272","2012-01-19",7.72
"1273","2012-01-20",7.97
"1274","2012-01-23",7.88
"1275","2012-01-24",8.2
"1276","2012-01-25",7.78
"1277","2012-01-26",8.06
"1278","2012-01-27",8.09
"1279","2012-01-30",7.95
"1280","2012-01-31",7.99
"1281","2012-02-01",8.37
"1282","2012-02-02",8.38
"1283","2012-02-03",8.6
"1284","2012-02-06",8.26
"1285","2012-02-07",8.22
"1286","2012-02-08",8.17
"1287","2012-02-09",8.11
"1288","2012-02-10",8.05
"1289","2012-02-13",8.2
"1290","2012-02-14",8.17
"1291","2012-02-15",8.06
"1292","2012-02-16",8.23
"1293","2012-02-17",8.23
"1294","2012-02-21",8.17
"1295","2012-02-22",8.14
"1296","2012-02-23",8.36
"1297","2012-02-24",8.24
"1298","2012-02-27",8.19
"1299","2012-02-28",8.14
"1300","2012-02-29",7.93
"1301","2012-03-01",7.85
"1302","2012-03-02",7.65
"1303","2012-03-05",7.8
"1304","2012-03-06",7.54
"1305","2012-03-07",7.8
"1306","2012-03-08",7.78
"1307","2012-03-09",7.97
"1308","2012-03-12",7.99
"1309","2012-03-13",8.25
"1310","2012-03-14",8.16
"1311","2012-03-15",8.04
"1312","2012-03-16",7.99
"1313","2012-03-19",8.16
"1314","2012-03-20",8.14
"1315","2012-03-21",8.08
"1316","2012-03-22",7.92
"1317","2012-03-23",8.1
"1318","2012-03-26",8.23
"1319","2012-03-27",8.07
"1320","2012-03-28",8.01
"1321","2012-03-29",7.96
"1322","2012-03-30",7.91
"1323","2012-04-02",8.2
"1324","2012-04-03",8.01
"1325","2012-04-04",7.8
"1326","2012-04-05",7.73
"1327","2012-04-09",7.5
"1328","2012-04-10",7.22
"1329","2012-04-11",7.45
"1330","2012-04-12",7.47
"1331","2012-04-13",7.21
"1332","2012-04-16",7.34
"1333","2012-04-17",7.49
"1334","2012-04-18",7.26
"1335","2012-04-19",7.12
"1336","2012-04-20",7.25
"1337","2012-04-23",7.1
"1338","2012-04-24",7.27
"1339","2012-04-25",7.28
"1340","2012-04-26",7.29
"1341","2012-04-27",7.38
"1342","2012-04-30",7.47
"1343","2012-05-01",7.41
"1344","2012-05-02",7.34
"1345","2012-05-03",7.4
"1346","2012-05-04",7.24
"1347","2012-05-07",7.29
"1348","2012-05-08",7.39
"1349","2012-05-09",7.34
"1350","2012-05-10",7.38
"1351","2012-05-11",7.19
"1352","2012-05-14",7
"1353","2012-05-15",6.95
"1354","2012-05-16",7.02
"1355","2012-05-17",6.98
"1356","2012-05-18",7.08
"1357","2012-05-21",7.26
"1358","2012-05-22",7.16
"1359","2012-05-23",7.18
"1360","2012-05-24",7.21
"1361","2012-05-25",7.15
"1362","2012-05-29",7.15
"1363","2012-05-30",7.01
"1364","2012-05-31",7.08
"1365","2012-06-01",7
"1366","2012-06-04",7.09
"1367","2012-06-05",7.03
"1368","2012-06-06",7.17
"1369","2012-06-07",7.15
"1370","2012-06-08",7.21
"1371","2012-06-11",7.11
"1372","2012-06-12",7.19
"1373","2012-06-13",7.08
"1374","2012-06-14",7.31
"1375","2012-06-15",7.32
"1376","2012-06-18",7.21
"1377","2012-06-19",7.26
"1378","2012-06-20",7.24
"1379","2012-06-21",7.04
"1380","2012-06-22",7.14
"1381","2012-06-25",7.05
"1382","2012-06-26",7.12
"1383","2012-06-27",7.21
"1384","2012-06-28",7.14
"1385","2012-06-29",7.3
"1386","2012-07-02",7.48
"1387","2012-07-03",7.75
"1388","2012-07-05",7.5
"1389","2012-07-06",7.48
"1390","2012-07-09",7.48
"1391","2012-07-10",7.51
"1392","2012-07-11",7.43
"1393","2012-07-12",7.4
"1394","2012-07-13",7.5
"1395","2012-07-16",7.41
"1396","2012-07-17",7.45
"1397","2012-07-18",7.26
"1398","2012-07-19",7.31
"1399","2012-07-20",7.3
"1400","2012-07-23",7.28
"1401","2012-07-24",7.21
"1402","2012-07-25",7.27
"1403","2012-07-26",7.31
"1404","2012-07-27",7.43
"1405","2012-07-30",7.42
"1406","2012-07-31",7.46
"1407","2012-08-01",7.39
"1408","2012-08-02",7.39
"1409","2012-08-03",7.6
"1410","2012-08-06",7.62
"1411","2012-08-07",7.71
"1412","2012-08-08",7.58
"1413","2012-08-09",7.53
"1414","2012-08-10",7.43
"1415","2012-08-13",7.38
"1416","2012-08-14",7.44
"1417","2012-08-15",7.49
"1418","2012-08-16",7.56
"1419","2012-08-17",7.74
"1420","2012-08-20",7.72
"1421","2012-08-21",7.59
"1422","2012-08-22",7.61
"1423","2012-08-23",7.46
"1424","2012-08-24",7.51
"1425","2012-08-27",7.44
"1426","2012-08-28",7.35
"1427","2012-08-29",7.28
"1428","2012-08-30",7.18
"1429","2012-08-31",7.24
"1430","2012-09-04",7.31
"1431","2012-09-05",7.34
"1432","2012-09-06",7.33
"1433","2012-09-07",7.3
"1434","2012-09-10",7.25
"1435","2012-09-11",7.26
"1436","2012-09-12",7.22
"1437","2012-09-13",7.32
"1438","2012-09-14",7.32
"1439","2012-09-17",7.39
"1440","2012-09-18",7.4
"1441","2012-09-19",7.45
"1442","2012-09-20",7.41
"1443","2012-09-21",7.43
"1444","2012-09-24",7.59
"1445","2012-09-25",7.5
"1446","2012-09-26",7.6
"1447","2012-09-27",7.5
"1448","2012-09-28",7.49
"1449","2012-10-01",7.51
"1450","2012-10-02",7.45
"1451","2012-10-03",7.43
"1452","2012-10-04",7.48
"1453","2012-10-05",7.46
"1454","2012-10-08",7.42
"1455","2012-10-09",7.44
"1456","2012-10-10",7.46
"1457","2012-10-11",7.44
"1458","2012-10-12",7.41
"1459","2012-10-15",7.42
"1460","2012-10-16",7.29
"1461","2012-10-17",7.3
"1462","2012-10-18",7.12
"1463","2012-10-19",7.23
"1464","2012-10-22",7.16
"1465","2012-10-23",7.15
"1466","2012-10-24",7.14
"1467","2012-10-25",7.1
"1468","2012-10-26",7.15
"1469","2012-10-31",7.29
"1470","2012-11-01",7.2
"1471","2012-11-02",7.19
"1472","2012-11-05",7.15
"1473","2012-11-06",7.26
"1474","2012-11-07",6.93
"1475","2012-11-08",6.9
"1476","2012-11-09",6.88
"1477","2012-11-12",6.84
"1478","2012-11-13",6.75
"1479","2012-11-14",6.67
"1480","2012-11-15",6.59
"1481","2012-11-16",6.6
"1482","2012-11-19",6.64
"1483","2012-11-20",6.66
"1484","2012-11-21",6.65
"1485","2012-11-23",6.69
"1486","2012-11-26",6.86
"1487","2012-11-27",6.92
"1488","2012-11-28",6.87
"1489","2012-11-29",6.99
"1490","2012-11-30",6.97
"1491","2012-12-03",6.99
"1492","2012-12-04",6.99
"1493","2012-12-05",6.89
"1494","2012-12-06",7.08
"1495","2012-12-07",7.21
"1496","2012-12-10",7.29
"1497","2012-12-11",7.27
"1498","2012-12-12",7.16
"1499","2012-12-13",7.2
"1500","2012-12-14",7.17
"1501","2012-12-17",7.29
"1502","2012-12-18",7.33
"1503","2012-12-19",7.44
"1504","2012-12-20",7.37
"1505","2012-12-21",7.3
"1506","2012-12-24",7.31
"1507","2012-12-26",7.3
"1508","2012-12-27",7.28
"1509","2012-12-28",7.1
"1510","2012-12-31",7.23
"1511","2013-01-02",7.29
"1512","2013-01-03",7.2
"1513","2013-01-04",7.14
"1514","2013-01-07",7.18
"1515","2013-01-08",7.23
"1516","2013-01-09",7.19
"1517","2013-01-10",7.19
"1518","2013-01-11",7.19
"1519","2013-01-14",7.17
"1520","2013-01-15",7.23
"1521","2013-01-16",7.12
"1522","2013-01-17",7.14
"1523","2013-01-18",7.14
"1524","2013-01-22",7.24
"1525","2013-01-23",7.21
"1526","2013-01-24",7.25
"1527","2013-01-25",7.16
"1528","2013-01-28",7.17
"1529","2013-01-29",7.17
"1530","2013-01-30",7.32
"1531","2013-01-31",7.54
"1532","2013-02-01",7.71
"1533","2013-02-04",7.7
"1534","2013-02-05",7.73
"1535","2013-02-06",7.68
"1536","2013-02-07",7.59
"1537","2013-02-08",7.7
"1538","2013-02-11",7.58
"1539","2013-02-12",7.77
"1540","2013-02-13",7.8
"1541","2013-02-14",7.8
"1542","2013-02-15",7.76
"1543","2013-02-19",7.81
"1544","2013-02-20",7.71
"1545","2013-02-21",7.72
"1546","2013-02-22",7.76
"1547","2013-02-25",7.48
"1548","2013-02-26",7.71
"1549","2013-02-27",7.73
"1550","2013-02-28",7.79
"1551","2013-03-01",7.79
"1552","2013-03-04",7.76
"1553","2013-03-05",7.84
"1554","2013-03-06",7.85
"1555","2013-03-07",7.84
"1556","2013-03-08",7.89
"1557","2013-03-11",7.83
"1558","2013-03-12",7.89
"1559","2013-03-13",7.88
"1560","2013-03-14",7.8
"1561","2013-03-15",7.85
"1562","2013-03-18",7.88
"1563","2013-03-19",7.73
"1564","2013-03-20",7.78
"1565","2013-03-21",7.89
"1566","2013-03-22",7.87
"1567","2013-03-25",7.86
"1568","2013-03-26",7.72
"1569","2013-03-27",7.54
"1570","2013-03-28",7.78
"1571","2013-04-01",7.7
"1572","2013-04-02",7.5
"1573","2013-04-03",7.59
"1574","2013-04-04",7.65
"1575","2013-04-05",7.72
"1576","2013-04-08",7.64
"1577","2013-04-09",7.68
"1578","2013-04-10",7.77
"1579","2013-04-11",7.75
"1580","2013-04-12",7.7
"1581","2013-04-15",7.39
"1582","2013-04-16",7.57
"1583","2013-04-17",7.4
"1584","2013-04-18",7.42
"1585","2013-04-19",7.49
"1586","2013-04-22",7.47
"1587","2013-04-23",7.51
"1588","2013-04-24",7.52
"1589","2013-04-25",7.54
"1590","2013-04-26",7.3
"1591","2013-04-29",7.41
"1592","2013-04-30",7.53
"1593","2013-05-01",7.42
"1594","2013-05-02",7.42
"1595","2013-05-03",7.48
"1596","2013-05-06",7.37
"1597","2013-05-07",7.37
"1598","2013-05-08",7.31
"1599","2013-05-09",7.27
"1600","2013-05-10",7.45
"1601","2013-05-13",7.26
"1602","2013-05-14",7.37
"1603","2013-05-15",7.53
"1604","2013-05-16",7.49
"1605","2013-05-17",7.64
"1606","2013-05-20",7.58
"1607","2013-05-21",7.6
"1608","2013-05-22",7.54
"1609","2013-05-23",7.63
"1610","2013-05-24",7.63
"1611","2013-05-28",7.65
"1612","2013-05-29",7.54
"1613","2013-05-30",7.69
"1614","2013-05-31",7.52
"1615","2013-06-03",7.73
"1616","2013-06-04",7.65
"1617","2013-06-05",7.6
"1618","2013-06-06",7.7
"1619","2013-06-07",7.73
"1620","2013-06-10",7.72
"1621","2013-06-11",7.54
"1622","2013-06-12",7.47
"1623","2013-06-13",7.54
"1624","2013-06-14",7.38
"1625","2013-06-17",7.39
"1626","2013-06-18",7.31
"1627","2013-06-19",7.2
"1628","2013-06-20",7.09
"1629","2013-06-21",7
"1630","2013-06-24",6.95
"1631","2013-06-25",7.08
"1632","2013-06-26",6.98
"1633","2013-06-27",7.03
"1634","2013-06-28",7
"1635","2013-07-01",7.17
"1636","2013-07-02",7.19
"1637","2013-07-03",7.18
"1638","2013-07-05",7.29
"1639","2013-07-08",7.37
"1640","2013-07-09",7.43
"1641","2013-07-10",7.3
"1642","2013-07-11",7.36
"1643","2013-07-12",7.4
"1644","2013-07-15",7.33
"1645","2013-07-16",7.18
"1646","2013-07-17",7.16
"1647","2013-07-18",7.2
"1648","2013-07-19",7.19
"1649","2013-07-22",7.16
"1650","2013-07-23",7.04
"1651","2013-07-24",7.19
"1652","2013-07-25",7.12
"1653","2013-07-26",7.12
"1654","2013-07-29",7.1
"1655","2013-07-30",6.96
"1656","2013-07-31",6.96
"1657","2013-08-01",7.01
"1658","2013-08-02",6.98
"1659","2013-08-05",7.04
"1660","2013-08-06",6.99
"1661","2013-08-07",6.98
"1662","2013-08-08",6.92
"1663","2013-08-09",6.92
"1664","2013-08-12",6.94
"1665","2013-08-13",6.9
"1666","2013-08-14",6.91
"1667","2013-08-15",6.79
"1668","2013-08-16",6.79
"1669","2013-08-19",6.71
"1670","2013-08-20",6.75
"1671","2013-08-21",6.74
"1672","2013-08-22",6.79
"1673","2013-08-23",6.75
"1674","2013-08-26",6.74
"1675","2013-08-27",6.59
"1676","2013-08-28",6.53
"1677","2013-08-29",6.66
"1678","2013-08-30",6.58
"1679","2013-09-03",6.83
"1680","2013-09-04",6.85
"1681","2013-09-05",6.86
"1682","2013-09-06",6.88
"1683","2013-09-09",6.96
"1684","2013-09-10",6.99
"1685","2013-09-11",6.98
"1686","2013-09-12",6.98
"1687","2013-09-13",6.98
"1688","2013-09-16",6.96
"1689","2013-09-17",6.99
"1690","2013-09-18",7.1
"1691","2013-09-19",7.04
"1692","2013-09-20",7.15
"1693","2013-09-23",7.21
"1694","2013-09-24",7.23
"1695","2013-09-25",7.3
"1696","2013-09-26",7.32
"1697","2013-09-27",7.3
"1698","2013-09-30",7.06
"1699","2013-10-01",7.03
"1700","2013-10-02",7
"1701","2013-10-03",7.03
"1702","2013-10-04",7
"1703","2013-10-07",7
"1704","2013-10-08",7
"1705","2013-10-09",7.13
"1706","2013-10-10",7.22
"1707","2013-10-11",7.3
"1708","2013-10-14",7.33
"1709","2013-10-15",7.32
"1710","2013-10-16",7.33
"1711","2013-10-17",7.43
"1712","2013-10-18",7.42
"1713","2013-10-21",7.4
"1714","2013-10-22",7.39
"1715","2013-10-23",7.44
"1716","2013-10-24",7.45
"1717","2013-10-25",7.46
"1718","2013-10-28",7.5
"1719","2013-10-29",7.47
"1720","2013-10-30",7.37
"1721","2013-10-31",7.21
"1722","2013-11-01",7.25
"1723","2013-11-04",7.22
"1724","2013-11-05",7.17
"1725","2013-11-06",7.24
"1726","2013-11-07",7.21
"1727","2013-11-08",7.36
"1728","2013-11-11",7.3
"1729","2013-11-12",7.26
"1730","2013-11-13",7.27
"1731","2013-11-14",7.23
"1732","2013-11-15",7.23
"1733","2013-11-18",7.2
"1734","2013-11-19",7.28
"1735","2013-11-20",7.3
"1736","2013-11-21",7.31
"1737","2013-11-22",7.29
"1738","2013-11-25",7.3
"1739","2013-11-26",7.14
"1740","2013-11-27",7.31
"1741","2013-11-29",7.39
"1742","2013-12-02",7.26
"1743","2013-12-03",7.26
"1744","2013-12-04",7.29
"1745","2013-12-05",7.31
"1746","2013-12-06",7.35
"1747","2013-12-09",7.32
"1748","2013-12-10",7.23
"1749","2013-12-11",7.26
"1750","2013-12-12",7.26
"1751","2013-12-13",7.35
"1752","2013-12-16",7.32
"1753","2013-12-17",7.36
"1754","2013-12-18",7.4
"1755","2013-12-19",7.34
"1756","2013-12-20",7.4
"1757","2013-12-23",7.48
"1758","2013-12-24",7.47
"1759","2013-12-26",7.49
"1760","2013-12-27",7.48
"1761","2013-12-30",7.46
"1762","2013-12-31",7.46
"1763","2014-01-02",7.47
"1764","2014-01-03",7.51
"1765","2014-01-06",7.42
"1766","2014-01-07",7.46
"1767","2014-01-08",7.37
"1768","2014-01-09",7.31
"1769","2014-01-10",7.31
"1770","2014-01-13",7.32
"1771","2014-01-14",7.36
"1772","2014-01-15",7.32
"1773","2014-01-16",7.26
"1774","2014-01-17",7.28
"1775","2014-01-21",7.27
"1776","2014-01-22",7.27
"1777","2014-01-23",7.27
"1778","2014-01-24",7.25
"1779","2014-01-27",7.16
"1780","2014-01-28",7.15
"1781","2014-01-29",7.15
"1782","2014-01-30",7.43
"1783","2014-01-31",7.46
"1784","2014-02-03",7.45
"1785","2014-02-04",7.32
"1786","2014-02-05",7.26
"1787","2014-02-06",7.27
"1788","2014-02-07",7.25
"1789","2014-02-10",7.28
"1790","2014-02-11",7.34
"1791","2014-02-12",7.32
"1792","2014-02-13",7.44
"1793","2014-02-14",7.53
"1794","2014-02-18",7.58
"1795","2014-02-19",7.33
"1796","2014-02-20",7.36
"1797","2014-02-21",7.34
"1798","2014-02-24",7.55
"1799","2014-02-25",7.41
"1800","2014-02-26",7.47
"1801","2014-02-27",7.58
"1802","2014-02-28",7.59
"1803","2014-03-03",7.53
"1804","2014-03-04",7.89
"1805","2014-03-05",7.81
"1806","2014-03-06",7.8
"1807","2014-03-07",7.71
"1808","2014-03-10",7.74
"1809","2014-03-11",7.64
"1810","2014-03-12",7.7
"1811","2014-03-13",7.7
"1812","2014-03-14",7.7
"1813","2014-03-17",7.69
"1814","2014-03-18",7.74
"1815","2014-03-19",7.73
"1816","2014-03-20",7.69
"1817","2014-03-21",7.51
"1818","2014-03-24",7.59
"1819","2014-03-25",7.63
"1820","2014-03-26",7.46
"1821","2014-03-27",7.54
"1822","2014-03-28",7.48
"1823","2014-03-31",7.45
"1824","2014-04-01",7.53
"1825","2014-04-02",7.47
"1826","2014-04-03",7.4
"1827","2014-04-04",7.31
"1828","2014-04-07",7.31
"1829","2014-04-08",7.33
"1830","2014-04-09",7.36
"1831","2014-04-10",7.29
"1832","2014-04-11",7.19
"1833","2014-04-14",7.17
"1834","2014-04-15",7.2
"1835","2014-04-16",7.16
"1836","2014-04-17",7.11
"1837","2014-04-21",7.27
"1838","2014-04-22",7.31
"1839","2014-04-23",7.21
"1840","2014-04-24",7.25
"1841","2014-04-25",7.12
"1842","2014-04-28",7.12
"1843","2014-04-29",7.07
"1844","2014-04-30",6.85
"1845","2014-05-01",7.22
"1846","2014-05-02",7.16
"1847","2014-05-05",7.14
"1848","2014-05-06",7.04
"1849","2014-05-07",7.12
"1850","2014-05-08",7.06
"1851","2014-05-09",7.25
"1852","2014-05-12",7.31
"1853","2014-05-13",7.15
"1854","2014-05-14",7.03
"1855","2014-05-15",7.04
"1856","2014-05-16",7.11
"1857","2014-05-19",7.15
"1858","2014-05-20",7.09
"1859","2014-05-21",7.2
"1860","2014-05-22",7.17
"1861","2014-05-23",7.24
"1862","2014-05-27",7.26
"1863","2014-05-28",7.22
"1864","2014-05-29",7.22
"1865","2014-05-30",7.22
"1866","2014-06-02",7.21
"1867","2014-06-03",7.16
"1868","2014-06-04",7.14
"1869","2014-06-05",7.19
"1870","2014-06-06",7.21
"1871","2014-06-09",7.21
"1872","2014-06-10",7.2
"1873","2014-06-11",7.17
"1874","2014-06-12",7.1
"1875","2014-06-13",7.04
"1876","2014-06-16",7.07
"1877","2014-06-17",7.07
"1878","2014-06-18",7.1
"1879","2014-06-19",7.19
"1880","2014-06-20",7.14
"1881","2014-06-23",7.09
"1882","2014-06-24",7.08
"1883","2014-06-25",7.15
"1884","2014-06-26",7.09
"1885","2014-06-27",7.3
"1886","2014-06-30",7.46
"1887","2014-07-01",7.42
"1888","2014-07-02",7.54
"1889","2014-07-03",7.56
"1890","2014-07-07",7.65
"1891","2014-07-08",7.57
"1892","2014-07-09",7.59
"1893","2014-07-10",7.52
"1894","2014-07-11",7.45
"1895","2014-07-14",7.45
"1896","2014-07-15",7.4
"1897","2014-07-16",7.4
"1898","2014-07-17",7.3
"1899","2014-07-18",7.36
"1900","2014-07-21",7.39
"1901","2014-07-22",7.36
"1902","2014-07-23",7.26
"1903","2014-07-24",7.11
"1904","2014-07-25",7.23
"1905","2014-07-28",7.08
"1906","2014-07-29",7.2
"1907","2014-07-30",7.18
"1908","2014-07-31",7.22
"1909","2014-08-01",7.18
"1910","2014-08-04",7
"1911","2014-08-05",7.08
"1912","2014-08-06",7.15
"1913","2014-08-07",7.08
"1914","2014-08-08",7.08
"1915","2014-08-11",7.1
"1916","2014-08-12",7.1
"1917","2014-08-13",7.2
"1918","2014-08-14",7.21
"1919","2014-08-15",7.16
"1920","2014-08-18",7.16
"1921","2014-08-19",7.22
"1922","2014-08-20",7.16
"1923","2014-08-21",7.27
"1924","2014-08-22",7.24
"1925","2014-08-25",7.2
"1926","2014-08-26",7.24
"1927","2014-08-27",7.22
"1928","2014-08-28",7.18
"1929","2014-08-29",7.26
"1930","2014-09-02",7.29
"1931","2014-09-03",7.2
"1932","2014-09-04",7.14
"1933","2014-09-05",7.15
"1934","2014-09-08",7.13
"1935","2014-09-09",7.11
"1936","2014-09-10",7.16
"1937","2014-09-11",7.13
