"","date","NVT"
"406","2019-12-02",24.6
"407","2019-12-03",24.200001
"408","2019-12-04",24.360001
"409","2019-12-05",24.209999
"410","2019-12-06",24.620001
"411","2019-12-09",24.59
"412","2019-12-10",24.290001
"413","2019-12-11",24.299999
"414","2019-12-12",24.870001
"415","2019-12-13",24.6
"416","2019-12-16",25.1
"417","2019-12-17",25.02
"418","2019-12-18",25.110001
"419","2019-12-19",25.049999
"420","2019-12-20",25.610001
"421","2019-12-23",25.93
"422","2019-12-24",25.6
"423","2019-12-26",25.6
"424","2019-12-27",25.709999
"425","2019-12-30",25.610001
"426","2019-12-31",25.58
"427","2020-01-02",25.92
"428","2020-01-03",25.59
"429","2020-01-06",25.4
"430","2020-01-07",25.469999
"431","2020-01-08",25.52
"432","2020-01-09",25.83
"433","2020-01-10",25.65
"434","2020-01-13",25.57
"435","2020-01-14",25.440001
"436","2020-01-15",25.309999
"437","2020-01-16",25.709999
"438","2020-01-17",25.57
"439","2020-01-21",25.450001
"440","2020-01-22",26.01
"441","2020-01-23",25.870001
"442","2020-01-24",25.629999
"443","2020-01-27",25.059999
"444","2020-01-28",25.24
"445","2020-01-29",25.690001
"446","2020-01-30",25.719999
"447","2020-01-31",24.9
"448","2020-02-03",24.83
"449","2020-02-04",25.219999
"450","2020-02-05",26.77
"451","2020-02-06",26.799999
"452","2020-02-07",26.67
"453","2020-02-10",26.66
"454","2020-02-11",26.93
"455","2020-02-12",27.469999
"456","2020-02-13",27.389999
"457","2020-02-14",27.690001
"458","2020-02-18",27.860001
"459","2020-02-19",28.299999
"460","2020-02-20",28.549999
"461","2020-02-21",28.389999
"462","2020-02-24",27.559999
"463","2020-02-25",26.370001
"464","2020-02-26",25.84
"465","2020-02-27",24.52
"466","2020-02-28",24.01
"467","2020-03-02",25.110001
"468","2020-03-03",24.27
"469","2020-03-04",25.01
"470","2020-03-05",23.18
"471","2020-03-06",22.459999
"472","2020-03-09",19.82
"473","2020-03-10",20.4
"474","2020-03-11",19.110001
"475","2020-03-12",16.790001
"476","2020-03-13",19.040001
"477","2020-03-16",16.41
"478","2020-03-17",15.74
"479","2020-03-18",12.51
"480","2020-03-19",14.59
"481","2020-03-20",14.27
"482","2020-03-23",13.79
"483","2020-03-24",15.16
"484","2020-03-25",16.200001
"485","2020-03-26",17.57
"486","2020-03-27",16.26
"487","2020-03-30",16.709999
"488","2020-03-31",16.870001
"489","2020-04-01",15.59
"490","2020-04-02",15.79
"491","2020-04-03",15.03
"492","2020-04-06",16.82
"493","2020-04-07",16.73
"494","2020-04-08",17.82
"495","2020-04-09",18
"496","2020-04-13",17.709999
"497","2020-04-14",18.27
"498","2020-04-15",17
"499","2020-04-16",16.73
"500","2020-04-17",17.6
"501","2020-04-20",17.26
"502","2020-04-21",16.51
"503","2020-04-22",17.299999
"504","2020-04-23",17.24
"505","2020-04-24",17.559999
"506","2020-04-27",18.790001
"507","2020-04-28",19.09
"508","2020-04-29",19.02
"509","2020-04-30",18.65
"510","2020-05-01",17.379999
"511","2020-05-04",17.32
"512","2020-05-05",17.450001
"513","2020-05-06",16.959999
"514","2020-05-07",17.98
"515","2020-05-08",18.959999
"516","2020-05-11",18.040001
"517","2020-05-12",17.059999
"518","2020-05-13",16.43
"519","2020-05-14",16.65
"520","2020-05-15",17.049999
"521","2020-05-18",18.32
"522","2020-05-19",18.41
"523","2020-05-20",18.309999
"524","2020-05-21",18.309999
"525","2020-05-22",18.1
"526","2020-05-26",18.700001
"527","2020-05-27",19.17
"528","2020-05-28",18.860001
"529","2020-05-29",18.33
"530","2020-06-01",18.76
"531","2020-06-02",18.879999
"532","2020-06-03",19.59
"533","2020-06-04",20.57
"534","2020-06-05",21.190001
"535","2020-06-08",21.190001
"536","2020-06-09",21.040001
"537","2020-06-10",20.190001
"538","2020-06-11",18.610001
"539","2020-06-12",18.860001
"540","2020-06-15",19.040001
"541","2020-06-16",19.459999
"542","2020-06-17",19.440001
"543","2020-06-18",19.1
"544","2020-06-19",18.709999
"545","2020-06-22",19.049999
"546","2020-06-23",19
"547","2020-06-24",18.059999
"548","2020-06-25",18.35
"549","2020-06-26",17.99
"550","2020-06-29",18.459999
"551","2020-06-30",18.73
"552","2020-07-01",18.33
"553","2020-07-02",18.75
"554","2020-07-06",18.870001
"555","2020-07-07",18.49
"556","2020-07-08",18.48
"557","2020-07-09",17.83
"558","2020-07-10",18.34
"559","2020-07-13",18.32
"560","2020-07-14",18.620001
"561","2020-07-15",19.309999
"562","2020-07-16",19.200001
"563","2020-07-17",19.84
"564","2020-07-20",19.23
"565","2020-07-21",19.26
"566","2020-07-22",19.08
"567","2020-07-23",19.059999
"568","2020-07-24",18.68
"569","2020-07-27",19.02
"570","2020-07-28",18.82
"571","2020-07-29",19.23
"572","2020-07-30",18.450001
"573","2020-07-31",18.16
"574","2020-08-03",18.440001
"575","2020-08-04",18.209999
"576","2020-08-05",18.34
"577","2020-08-06",18.299999
"578","2020-08-07",18.82
"579","2020-08-10",19.190001
"580","2020-08-11",19.33
"581","2020-08-12",19.309999
"582","2020-08-13",19.65
"583","2020-08-14",19.48
"584","2020-08-17",19.42
"585","2020-08-18",19.18
"586","2020-08-19",19.24
"587","2020-08-20",19.15
"588","2020-08-21",19.18
"589","2020-08-24",19.540001
"590","2020-08-25",19.51
"591","2020-08-26",19.5
"592","2020-08-27",19.57
"593","2020-08-28",19.559999
"594","2020-08-31",19.120001
"595","2020-09-01",19.309999
"596","2020-09-02",19.34
"597","2020-09-03",18.969999
"598","2020-09-04",18.98
"599","2020-09-08",18.530001
"600","2020-09-09",18.559999
"601","2020-09-10",18.09
"602","2020-09-11",18.34
"603","2020-09-14",18.58
"604","2020-09-15",18.620001
"605","2020-09-16",18.690001
"606","2020-09-17",18.969999
"607","2020-09-18",18.129999
"608","2020-09-21",17.299999
"609","2020-09-22",17.34
"610","2020-09-23",17.110001
"611","2020-09-24",17.16
"612","2020-09-25",17.32
"613","2020-09-28",17.76
"614","2020-09-29",17.68
"615","2020-09-30",17.690001
"616","2020-10-01",17.83
"617","2020-10-02",18.26
"618","2020-10-05",18.719999
"619","2020-10-06",18.559999
"620","2020-10-07",18.809999
"621","2020-10-08",19.59
"622","2020-10-09",19.530001
"623","2020-10-12",19.32
"624","2020-10-13",18.629999
"625","2020-10-14",18.84
"626","2020-10-15",19.23
"627","2020-10-16",19.43
"628","2020-10-19",19.059999
"629","2020-10-20",19.5
"630","2020-10-21",19.139999
"631","2020-10-22",19.690001
"632","2020-10-23",19.9
"633","2020-10-26",19.120001
"634","2020-10-27",18.780001
"635","2020-10-28",17.6
"636","2020-10-29",17.950001
"637","2020-10-30",18.049999
"638","2020-11-02",18.700001
"639","2020-11-03",19.219999
"640","2020-11-04",18.379999
"641","2020-11-05",19.16
"642","2020-11-06",18.6
"643","2020-11-09",20.35
"644","2020-11-10",20.77
"645","2020-11-11",20.209999
"646","2020-11-12",19.85
"647","2020-11-13",20.309999
"648","2020-11-16",21.5
"649","2020-11-17",21.459999
"650","2020-11-18",21.559999
"651","2020-11-19",21.620001
"652","2020-11-20",21.690001
"653","2020-11-23",22.889999
"654","2020-11-24",23.879999
"655","2020-11-25",23.67
"656","2020-11-27",23.42
