"","date","DEA"
"975","2018-12-19",16.57
"976","2018-12-20",16.18
"977","2018-12-21",15.76
"978","2018-12-24",15.29
"979","2018-12-26",15.82
"980","2018-12-27",15.74
"981","2018-12-28",15.65
"982","2018-12-31",15.68
"983","2019-01-02",15.4
"984","2019-01-03",15.58
"985","2019-01-04",15.94
"986","2019-01-07",16.139999
"987","2019-01-08",16.65
"988","2019-01-09",16.83
"989","2019-01-10",16.98
"990","2019-01-11",17.01
"991","2019-01-14",16.85
"992","2019-01-15",17
"993","2019-01-16",16.99
"994","2019-01-17",17
"995","2019-01-18",17.18
"996","2019-01-22",17.049999
"997","2019-01-23",17.01
"998","2019-01-24",17.1
"999","2019-01-25",17.49
"1000","2019-01-28",17.82
"1001","2019-01-29",17.780001
"1002","2019-01-30",17.809999
"1003","2019-01-31",17.959999
"1004","2019-02-01",17.700001
"1005","2019-02-04",17.85
"1006","2019-02-05",17.9
"1007","2019-02-06",17.76
"1008","2019-02-07",17.9
"1009","2019-02-08",17.969999
"1010","2019-02-11",18.02
"1011","2019-02-12",17.82
"1012","2019-02-13",17.950001
"1013","2019-02-14",17.91
"1014","2019-02-15",17.959999
"1015","2019-02-19",18.02
"1016","2019-02-20",17.98
"1017","2019-02-21",17.959999
"1018","2019-02-22",18
"1019","2019-02-25",17.85
"1020","2019-02-26",17.879999
"1021","2019-02-27",17.76
"1022","2019-02-28",17.98
"1023","2019-03-01",17.530001
"1024","2019-03-04",17.83
"1025","2019-03-05",18.1
"1026","2019-03-06",17.870001
"1027","2019-03-07",17.860001
"1028","2019-03-08",17.799999
"1029","2019-03-11",17.959999
"1030","2019-03-12",17.959999
"1031","2019-03-13",17.74
"1032","2019-03-14",17.76
"1033","2019-03-15",17.629999
"1034","2019-03-18",17.51
"1035","2019-03-19",17.540001
"1036","2019-03-20",17.709999
"1037","2019-03-21",18.02
"1038","2019-03-22",17.870001
"1039","2019-03-25",17.98
"1040","2019-03-26",18.280001
"1041","2019-03-27",18.18
"1042","2019-03-28",18.360001
"1043","2019-03-29",18.01
"1044","2019-04-01",18.01
"1045","2019-04-02",18.049999
"1046","2019-04-03",18.01
"1047","2019-04-04",18.15
"1048","2019-04-05",18.23
"1049","2019-04-08",18.08
"1050","2019-04-09",17.940001
"1051","2019-04-10",18.030001
"1052","2019-04-11",17.889999
"1053","2019-04-12",17.870001
"1054","2019-04-15",17.780001
"1055","2019-04-16",17.549999
"1056","2019-04-17",17.459999
"1057","2019-04-18",17.6
"1058","2019-04-22",17.51
"1059","2019-04-23",17.780001
"1060","2019-04-24",17.93
"1061","2019-04-25",17.77
"1062","2019-04-26",17.91
"1063","2019-04-29",17.790001
"1064","2019-04-30",18
"1065","2019-05-01",18.08
"1066","2019-05-02",18.02
"1067","2019-05-03",18.34
"1068","2019-05-06",18.370001
"1069","2019-05-07",17.9
"1070","2019-05-08",17.639999
"1071","2019-05-09",17.92
"1072","2019-05-10",18.18
"1073","2019-05-13",18.200001
"1074","2019-05-14",18.459999
"1075","2019-05-15",18.629999
"1076","2019-05-16",18.68
"1077","2019-05-17",18.780001
"1078","2019-05-20",18.540001
"1079","2019-05-21",18.74
"1080","2019-05-22",18.6
"1081","2019-05-23",18.57
"1082","2019-05-24",18.66
"1083","2019-05-28",18.540001
"1084","2019-05-29",18.41
"1085","2019-05-30",18.209999
"1086","2019-05-31",18.41
"1087","2019-06-03",18.440001
"1088","2019-06-04",18.5
"1089","2019-06-05",18.66
"1090","2019-06-06",18.629999
"1091","2019-06-07",18.629999
"1092","2019-06-10",18.450001
"1093","2019-06-11",18.42
"1094","2019-06-12",18.450001
"1095","2019-06-13",18.549999
"1096","2019-06-14",18.58
"1097","2019-06-17",18.75
"1098","2019-06-18",18.75
"1099","2019-06-19",18.780001
"1100","2019-06-20",18.629999
"1101","2019-06-21",18.32
"1102","2019-06-24",18.25
"1103","2019-06-25",18.200001
"1104","2019-06-26",17.780001
"1105","2019-06-27",17.93
"1106","2019-06-28",18.110001
"1107","2019-07-01",18.09
"1108","2019-07-02",18.190001
"1109","2019-07-03",18.379999
"1110","2019-07-05",18.49
"1111","2019-07-08",18.5
"1112","2019-07-09",18.59
"1113","2019-07-10",18.620001
"1114","2019-07-11",18.450001
"1115","2019-07-12",18.440001
"1116","2019-07-15",18.5
"1117","2019-07-16",18.49
"1118","2019-07-17",18.549999
"1119","2019-07-18",18.709999
"1120","2019-07-19",18.459999
"1121","2019-07-22",18.42
"1122","2019-07-23",18.549999
"1123","2019-07-24",18.610001
"1124","2019-07-25",18.540001
"1125","2019-07-26",18.59
"1126","2019-07-29",18.68
"1127","2019-07-30",18.780001
"1128","2019-07-31",18.870001
"1129","2019-08-01",19.190001
"1130","2019-08-02",19.219999
"1131","2019-08-05",18.940001
"1132","2019-08-06",19.23
"1133","2019-08-07",19.440001
"1134","2019-08-08",19.870001
"1135","2019-08-09",19.879999
"1136","2019-08-12",20.15
"1137","2019-08-13",20.379999
"1138","2019-08-14",20
"1139","2019-08-15",20.540001
"1140","2019-08-16",20.709999
"1141","2019-08-19",20.700001
"1142","2019-08-20",20.48
"1143","2019-08-21",20.51
"1144","2019-08-22",20.610001
"1145","2019-08-23",20.33
"1146","2019-08-26",20.540001
"1147","2019-08-27",20.48
"1148","2019-08-28",20.469999
"1149","2019-08-29",20.65
"1150","2019-08-30",20.549999
"1151","2019-09-03",20.92
"1152","2019-09-04",21.08
"1153","2019-09-05",21
"1154","2019-09-06",21.01
"1155","2019-09-09",20.809999
"1156","2019-09-10",21.02
"1157","2019-09-11",21.08
"1158","2019-09-12",21.1
"1159","2019-09-13",20.870001
"1160","2019-09-16",21.02
"1161","2019-09-17",21.120001
"1162","2019-09-18",20.91
"1163","2019-09-19",20.940001
"1164","2019-09-20",20.969999
"1165","2019-09-23",20.98
"1166","2019-09-24",20.969999
"1167","2019-09-25",21.120001
"1168","2019-09-26",21.16
"1169","2019-09-27",21.23
"1170","2019-09-30",21.299999
"1171","2019-10-01",21.25
"1172","2019-10-02",21.530001
"1173","2019-10-03",21.469999
"1174","2019-10-04",21.690001
"1175","2019-10-07",21.66
"1176","2019-10-08",21.639999
"1177","2019-10-09",21.48
"1178","2019-10-10",21.59
"1179","2019-10-11",21.57
"1180","2019-10-14",21.559999
"1181","2019-10-15",21.700001
"1182","2019-10-16",21.74
"1183","2019-10-17",21.860001
"1184","2019-10-18",21.889999
"1185","2019-10-21",22.09
"1186","2019-10-22",21.969999
"1187","2019-10-23",22.09
"1188","2019-10-24",22.139999
"1189","2019-10-25",22.02
"1190","2019-10-28",22.030001
"1191","2019-10-29",22
"1192","2019-10-30",22.290001
"1193","2019-10-31",22.32
"1194","2019-11-01",22.309999
"1195","2019-11-04",22.280001
"1196","2019-11-05",21.969999
"1197","2019-11-06",22.370001
"1198","2019-11-07",22.860001
"1199","2019-11-08",22.84
"1200","2019-11-11",23
"1201","2019-11-12",22.68
"1202","2019-11-13",22.74
"1203","2019-11-14",22.860001
"1204","2019-11-15",22.82
"1205","2019-11-18",22.889999
"1206","2019-11-19",22.959999
"1207","2019-11-20",22.98
"1208","2019-11-21",22.799999
"1209","2019-11-22",22.870001
"1210","2019-11-25",22.99
"1211","2019-11-26",23.209999
"1212","2019-11-27",23.27
"1213","2019-11-29",23.26
"1214","2019-12-02",23.09
"1215","2019-12-03",23.059999
"1216","2019-12-04",23.120001
"1217","2019-12-05",23.129999
"1218","2019-12-06",23.290001
"1219","2019-12-09",23.309999
"1220","2019-12-10",23.35
"1221","2019-12-11",23.07
"1222","2019-12-12",22.620001
"1223","2019-12-13",22.67
"1224","2019-12-16",22.93
"1225","2019-12-17",22.870001
"1226","2019-12-18",23.110001
"1227","2019-12-19",23.18
"1228","2019-12-20",23.4
"1229","2019-12-23",23.389999
"1230","2019-12-24",23.34
"1231","2019-12-26",23.43
"1232","2019-12-27",23.4
"1233","2019-12-30",23.450001
"1234","2019-12-31",23.73
"1235","2020-01-02",23.25
"1236","2020-01-03",23.49
"1237","2020-01-06",23.469999
"1238","2020-01-07",23.01
"1239","2020-01-08",23.02
"1240","2020-01-09",22.940001
"1241","2020-01-10",22.959999
"1242","2020-01-13",23.23
"1243","2020-01-14",23.15
"1244","2020-01-15",23.52
"1245","2020-01-16",23.41
"1246","2020-01-17",23.530001
"1247","2020-01-21",23.799999
"1248","2020-01-22",24.01
"1249","2020-01-23",24.25
"1250","2020-01-24",24.120001
"1251","2020-01-27",24.059999
"1252","2020-01-28",24.25
"1253","2020-01-29",24.290001
"1254","2020-01-30",24.34
"1255","2020-01-31",24.209999
"1256","2020-02-03",24.42
"1257","2020-02-04",24.639999
"1258","2020-02-05",24.74
"1259","2020-02-06",24.799999
"1260","2020-02-07",24.59
"1261","2020-02-10",24.77
"1262","2020-02-11",24.75
"1263","2020-02-12",24.799999
"1264","2020-02-13",25.040001
"1265","2020-02-14",25.24
"1266","2020-02-18",25.27
"1267","2020-02-19",25.040001
"1268","2020-02-20",25.280001
"1269","2020-02-21",25.27
"1270","2020-02-24",25.01
"1271","2020-02-25",24.690001
"1272","2020-02-26",24.860001
"1273","2020-02-27",24.040001
"1274","2020-02-28",23.77
"1275","2020-03-02",25.26
"1276","2020-03-03",25.48
"1277","2020-03-04",25.639999
"1278","2020-03-05",24.99
"1279","2020-03-06",25.16
"1280","2020-03-09",23.620001
"1281","2020-03-10",24.440001
"1282","2020-03-11",22.83
"1283","2020-03-12",21.559999
"1284","2020-03-13",22.959999
"1285","2020-03-16",19.35
"1286","2020-03-17",22.860001
"1287","2020-03-18",23.639999
"1288","2020-03-19",22.01
"1289","2020-03-20",23.059999
"1290","2020-03-23",22.02
"1291","2020-03-24",22.209999
"1292","2020-03-25",22.68
"1293","2020-03-26",23.66
"1294","2020-03-27",23.870001
"1295","2020-03-30",24.559999
"1296","2020-03-31",24.639999
"1297","2020-04-01",25.059999
"1298","2020-04-02",25.700001
"1299","2020-04-03",25.26
"1300","2020-04-06",26.879999
"1301","2020-04-07",26.66
"1302","2020-04-08",28.76
"1303","2020-04-09",29.32
"1304","2020-04-13",27.43
"1305","2020-04-14",27.459999
"1306","2020-04-15",27.02
"1307","2020-04-16",27.83
"1308","2020-04-17",27.120001
"1309","2020-04-20",27.17
"1310","2020-04-21",26.82
"1311","2020-04-22",27.32
"1312","2020-04-23",26.83
"1313","2020-04-24",26.790001
"1314","2020-04-27",26.9
"1315","2020-04-28",27.620001
"1316","2020-04-29",27.42
"1317","2020-04-30",26.91
"1318","2020-05-01",25.959999
"1319","2020-05-04",25.18
"1320","2020-05-05",25.379999
"1321","2020-05-06",25.639999
"1322","2020-05-07",26.469999
"1323","2020-05-08",26.280001
"1324","2020-05-11",26.219999
"1325","2020-05-12",25.17
"1326","2020-05-13",23.57
"1327","2020-05-14",23.27
"1328","2020-05-15",23.26
"1329","2020-05-18",24.860001
"1330","2020-05-19",23.790001
"1331","2020-05-20",23.969999
"1332","2020-05-21",24.290001
"1333","2020-05-22",24.75
"1334","2020-05-26",25.219999
"1335","2020-05-27",25.200001
"1336","2020-05-28",25.360001
"1337","2020-05-29",25.07
"1338","2020-06-01",25.34
"1339","2020-06-02",25.65
"1340","2020-06-03",25.870001
"1341","2020-06-04",25.15
"1342","2020-06-05",24.77
"1343","2020-06-08",25.540001
"1344","2020-06-09",25.48
"1345","2020-06-10",24.76
"1346","2020-06-11",23.67
"1347","2020-06-12",23.91
"1348","2020-06-15",23.92
"1349","2020-06-16",24.389999
"1350","2020-06-17",24
"1351","2020-06-18",24.059999
"1352","2020-06-19",23.5
"1353","2020-06-22",23.58
"1354","2020-06-23",23.280001
"1355","2020-06-24",23.299999
"1356","2020-06-25",23.459999
"1357","2020-06-26",22.77
"1358","2020-06-29",23
"1359","2020-06-30",23.120001
"1360","2020-07-01",23.309999
"1361","2020-07-02",23.42
"1362","2020-07-06",23.16
"1363","2020-07-07",22.6
"1364","2020-07-08",22.860001
"1365","2020-07-09",22.799999
"1366","2020-07-10",22.879999
"1367","2020-07-13",22.690001
"1368","2020-07-14",22.9
"1369","2020-07-15",22.780001
"1370","2020-07-16",22.49
"1371","2020-07-17",22.700001
"1372","2020-07-20",22.780001
"1373","2020-07-21",22.780001
"1374","2020-07-22",23.610001
"1375","2020-07-23",23.549999
"1376","2020-07-24",22.98
"1377","2020-07-27",23.139999
"1378","2020-07-28",23.790001
"1379","2020-07-29",24.309999
"1380","2020-07-30",24.15
"1381","2020-07-31",24.450001
"1382","2020-08-03",24.049999
"1383","2020-08-04",25.370001
"1384","2020-08-05",25.530001
"1385","2020-08-06",25.34
"1386","2020-08-07",25.559999
"1387","2020-08-10",25.469999
"1388","2020-08-11",24.67
"1389","2020-08-12",24.200001
"1390","2020-08-13",23.860001
"1391","2020-08-14",23.77
"1392","2020-08-17",24.15
"1393","2020-08-18",23.91
"1394","2020-08-19",23.85
"1395","2020-08-20",24.209999
"1396","2020-08-21",24.6
"1397","2020-08-24",24.4
"1398","2020-08-25",24.280001
"1399","2020-08-26",24.15
"1400","2020-08-27",24.290001
"1401","2020-08-28",24.23
"1402","2020-08-31",24.190001
"1403","2020-09-01",23.959999
"1404","2020-09-02",24.24
"1405","2020-09-03",24.09
"1406","2020-09-04",23.73
"1407","2020-09-08",24.219999
"1408","2020-09-09",24.559999
"1409","2020-09-10",23.75
"1410","2020-09-11",23.469999
"1411","2020-09-14",23.84
"1412","2020-09-15",23.66
"1413","2020-09-16",23.58
"1414","2020-09-17",23.32
"1415","2020-09-18",22.5
"1416","2020-09-21",22.110001
"1417","2020-09-22",22.530001
"1418","2020-09-23",22.190001
"1419","2020-09-24",22.42
"1420","2020-09-25",22.629999
"1421","2020-09-28",23.15
"1422","2020-09-29",22.57
"1423","2020-09-30",22.41
"1424","2020-10-01",22.82
"1425","2020-10-02",22.83
"1426","2020-10-05",22.75
"1427","2020-10-06",22.65
"1428","2020-10-07",22.459999
"1429","2020-10-08",22.6
"1430","2020-10-09",22.639999
"1431","2020-10-12",22.969999
"1432","2020-10-13",22.700001
"1433","2020-10-14",22.48
"1434","2020-10-15",22.540001
"1435","2020-10-16",22.209999
"1436","2020-10-19",21.73
"1437","2020-10-20",22.049999
"1438","2020-10-21",21.84
"1439","2020-10-22",21.92
"1440","2020-10-23",22.17
"1441","2020-10-26",21.860001
"1442","2020-10-27",21.389999
"1443","2020-10-28",20.92
"1444","2020-10-29",20.690001
"1445","2020-10-30",20.9
"1446","2020-11-02",21.49
"1447","2020-11-03",21.82
"1448","2020-11-04",21.799999
"1449","2020-11-05",21.59
"1450","2020-11-06",21.43
"1451","2020-11-09",20.99
"1452","2020-11-10",21.450001
"1453","2020-11-11",21.59
"1454","2020-11-12",21.299999
"1455","2020-11-13",21.82
"1456","2020-11-16",22.190001
"1457","2020-11-17",22.32
"1458","2020-11-18",21.780001
"1459","2020-11-19",21.98
"1460","2020-11-20",21.860001
"1461","2020-11-23",21.6
"1462","2020-11-24",21.959999
"1463","2020-11-25",21.99
"1464","2020-11-27",21.98
