"","date","ICL"
"1016","2011-01-12",17.790001
"1017","2011-01-13",17.049999
"1018","2011-01-14",17
"1019","2011-01-18",17.700001
"1020","2011-01-19",17.879999
"1021","2011-01-20",17
"1022","2011-01-21",17.200001
"1023","2011-01-24",16.85
"1024","2011-01-25",16.75
"1025","2011-01-26",16.26
"1026","2011-01-27",16.74
"1027","2011-01-28",16.74
"1028","2011-01-31",16
"1029","2011-02-01",16.450001
"1030","2011-02-02",16.6
"1031","2011-02-03",16.200001
"1032","2011-02-04",16.09
"1033","2011-02-07",16.65
"1034","2011-02-08",16.67
"1035","2011-02-09",16.959999
"1036","2011-02-10",16.92
"1037","2011-02-11",16.6
"1038","2011-02-14",16.940001
"1039","2011-02-15",17.139999
"1040","2011-02-16",17.58
"1041","2011-02-17",17.5
"1042","2011-02-18",17.4
"1043","2011-02-22",16.6
"1044","2011-02-23",16.280001
"1045","2011-02-24",15.85
"1046","2011-02-25",15.95
"1047","2011-02-28",16.200001
"1048","2011-03-01",16.15
"1049","2011-03-02",15.81
"1050","2011-03-03",16.9
"1051","2011-03-04",16.1
"1052","2011-03-07",16
"1053","2011-03-08",15.71
"1054","2011-03-09",15.52
"1055","2011-03-10",15.41
"1056","2011-03-11",15.7
"1057","2011-03-14",15.29
"1058","2011-03-15",15.1
"1059","2011-03-16",15.2
"1060","2011-03-17",15.3
"1061","2011-03-18",15.75
"1062","2011-03-21",16.190001
"1063","2011-03-22",16.35
"1064","2011-03-23",16.6
"1065","2011-03-24",16.35
"1066","2011-03-25",16.540001
"1067","2011-03-28",16.700001
"1068","2011-03-29",16.629999
"1069","2011-03-30",16.4
"1070","2011-03-31",16.35
"1071","2011-04-01",16.549999
"1072","2011-04-04",17.559999
"1073","2011-04-05",17.280001
"1074","2011-04-06",17.58
"1075","2011-04-07",17.58
"1076","2011-04-08",17.58
"1077","2011-04-11",17.58
"1078","2011-04-12",17.299999
"1079","2011-04-13",17.299999
"1080","2011-04-14",17.299999
"1081","2011-04-15",17.6
"1082","2011-04-18",17.299999
"1083","2011-04-19",17.200001
"1084","2011-04-20",18
"1085","2011-04-21",18.450001
"1086","2011-04-25",18.1
"1087","2011-04-26",17.85
"1088","2011-04-27",17.75
"1089","2011-04-28",17.799999
"1090","2011-04-29",17.35
"1091","2011-05-02",17.35
"1092","2011-05-03",17.35
"1093","2011-05-04",17.35
"1094","2011-05-05",17.35
"1095","2011-05-06",17.200001
"1096","2011-05-09",16.85
"1097","2011-05-10",16.85
"1098","2011-05-11",17.049999
"1099","2011-05-12",16.5
"1100","2011-05-13",16.530001
"1101","2011-05-16",15.88
"1102","2011-05-17",16.530001
"1103","2011-05-18",16.309999
"1104","2011-05-19",16.530001
"1105","2011-05-20",16.530001
"1106","2011-05-23",16.530001
"1107","2011-05-24",16.530001
"1108","2011-05-25",15.24
"1109","2011-05-26",15.24
"1110","2011-05-27",16.5
"1111","2011-05-31",16.5
"1112","2011-06-01",16.5
"1113","2011-06-02",15.6
"1114","2011-06-03",15.6
"1115","2011-06-06",15.6
"1116","2011-06-07",15.6
"1117","2011-06-08",15.7
"1118","2011-06-09",15.85
"1119","2011-06-10",15.7
"1120","2011-06-13",15.8
"1121","2011-06-14",15.75
"1122","2011-06-15",15.1
"1123","2011-06-16",14.8
"1124","2011-06-17",14.35
"1125","2011-06-20",14.35
"1126","2011-06-21",15.25
"1127","2011-06-22",15.25
"1128","2011-06-23",14.9
"1129","2011-06-24",14.9
"1130","2011-06-27",14.9
"1131","2011-06-28",15.08
"1132","2011-06-29",15.08
"1133","2011-06-30",15.51
"1134","2011-07-01",15.51
"1135","2011-07-05",16.35
"1136","2011-07-06",16.35
"1137","2011-07-07",15.91
"1138","2011-07-08",16.790001
"1139","2011-07-11",16.74
"1140","2011-07-12",16.450001
"1141","2011-07-13",16.450001
"1142","2011-07-14",16.65
"1143","2011-07-15",16.74
"1144","2011-07-18",16.35
"1145","2011-07-19",16.09
"1146","2011-07-20",16.09
"1147","2011-07-21",17.1
"1148","2011-07-22",17.219999
"1149","2011-07-25",16.5
"1150","2011-07-26",17.35
"1151","2011-07-27",17.16
"1152","2011-07-28",17.190001
"1153","2011-07-29",16.65
"1154","2011-08-01",16.35
"1155","2011-08-02",16.35
"1156","2011-08-03",15.65
"1157","2011-08-04",14.5
"1158","2011-08-05",15.27
"1159","2011-08-08",13.8
"1160","2011-08-09",13.98
"1161","2011-08-10",13.21
"1162","2011-08-11",13.25
"1163","2011-08-12",13.22
"1164","2011-08-15",14.6
"1165","2011-08-16",14.2
"1166","2011-08-17",14.35
"1167","2011-08-18",13.6
"1168","2011-08-19",13.85
"1169","2011-08-22",13.8
"1170","2011-08-23",13.8
"1171","2011-08-24",14.1
"1172","2011-08-25",13.85
"1173","2011-08-26",14.1
"1174","2011-08-29",14.65
"1175","2011-08-30",14.5
"1176","2011-08-31",14.65
"1177","2011-09-01",14.65
"1178","2011-09-02",13.95
"1179","2011-09-06",12.04
"1180","2011-09-07",12.15
"1181","2011-09-08",11.85
"1182","2011-09-09",12.05
"1183","2011-09-12",11.3
"1184","2011-09-13",10.96
"1185","2011-09-14",11.27
"1186","2011-09-15",11.8
"1187","2011-09-16",11.75
"1188","2011-09-19",12.29
"1189","2011-09-20",12.28
"1190","2011-09-21",12.28
"1191","2011-09-22",11.5
"1192","2011-09-23",11.5
"1193","2011-09-26",11.5
"1194","2011-09-27",11.74
"1195","2011-09-28",11.5
"1196","2011-09-29",11.5
"1197","2011-09-30",11.5
"1198","2011-10-03",10.75
"1199","2011-10-04",10.4
"1200","2011-10-05",10.45
"1201","2011-10-06",11.1
"1202","2011-10-07",11.1
"1203","2011-10-10",10.85
"1204","2011-10-11",10.99
"1205","2011-10-12",10.62
"1206","2011-10-13",10.6
"1207","2011-10-14",10.8
"1208","2011-10-17",12.15
"1209","2011-10-18",11.8
"1210","2011-10-19",11.8
"1211","2011-10-20",11.8
"1212","2011-10-21",12.09
"1213","2011-10-24",12.25
"1214","2011-10-25",11.98
"1215","2011-10-26",12.26
"1216","2011-10-27",12.6
"1217","2011-10-28",13.09
"1218","2011-10-31",12.6
"1219","2011-11-01",11.85
"1220","2011-11-02",11.75
"1221","2011-11-03",11.75
"1222","2011-11-04",11.29
"1223","2011-11-07",11.29
"1224","2011-11-08",11.29
"1225","2011-11-09",11
"1226","2011-11-10",11.19
"1227","2011-11-11",11.23
"1228","2011-11-14",11.34
"1229","2011-11-15",11.08
"1230","2011-11-16",11.18
"1231","2011-11-17",11.08
"1232","2011-11-18",11.06
"1233","2011-11-21",10.6
"1234","2011-11-22",10.6
"1235","2011-11-23",10.47
"1236","2011-11-25",10.3
"1237","2011-11-28",10.49
"1238","2011-11-29",10.3
"1239","2011-11-30",10.65
"1240","2011-12-01",10.58
"1241","2011-12-02",10.65
"1242","2011-12-05",10.65
"1243","2011-12-06",10.64
"1244","2011-12-07",10
"1245","2011-12-08",9.66
"1246","2011-12-09",9.78
"1247","2011-12-12",9.4
"1248","2011-12-13",9.2
"1249","2011-12-14",9.31
"1250","2011-12-15",9.38
"1251","2011-12-16",9.66
"1252","2011-12-19",9.6
"1253","2011-12-20",9.55
"1254","2011-12-21",9.74
"1255","2011-12-22",10.12
"1256","2011-12-23",10.45
"1257","2011-12-27",10.82
"1258","2011-12-28",10.55
"1259","2011-12-29",10.63
"1260","2011-12-30",10.4
"1261","2012-01-03",10.68
"1262","2012-01-04",10.52
"1263","2012-01-05",10.6
"1264","2012-01-06",10.35
"1265","2012-01-09",10.46
"1266","2012-01-10",10.78
"1267","2012-01-11",10.42
"1268","2012-01-12",10.53
"1269","2012-01-13",10.48
"1270","2012-01-17",10.3
"1271","2012-01-18",10.52
"1272","2012-01-19",10.47
"1273","2012-01-20",10.52
"1274","2012-01-23",10.51
"1275","2012-01-24",10.4
"1276","2012-01-25",10.5
"1277","2012-01-26",10.46
"1278","2012-01-27",10.33
"1279","2012-01-30",10.5
"1280","2012-01-31",10.5
"1281","2012-02-01",10.53
"1282","2012-02-02",10.61
"1283","2012-02-03",10.72
"1284","2012-02-06",10.98
"1285","2012-02-07",10.95
"1286","2012-02-08",10.87
"1287","2012-02-09",10.95
"1288","2012-02-10",10.8
"1289","2012-02-13",10.75
"1290","2012-02-14",10.75
"1291","2012-02-15",10.57
"1292","2012-02-16",10.45
"1293","2012-02-17",10.45
"1294","2012-02-21",11.33
"1295","2012-02-22",11.58
"1296","2012-02-23",11.59
"1297","2012-02-24",11.45
"1298","2012-02-27",10.95
"1299","2012-02-28",10.62
"1300","2012-02-29",10.6
"1301","2012-03-01",10.74
"1302","2012-03-02",10.6
"1303","2012-03-05",10.55
"1304","2012-03-06",10.55
"1305","2012-03-07",10.4
"1306","2012-03-08",10.41
"1307","2012-03-09",10.48
"1308","2012-03-12",10.75
"1309","2012-03-13",10.99
"1310","2012-03-14",11.03
"1311","2012-03-15",10.76
"1312","2012-03-16",10.78
"1313","2012-03-19",10.88
"1314","2012-03-20",11.07
"1315","2012-03-21",11.36
"1316","2012-03-22",11.4
"1317","2012-03-23",11.4
"1318","2012-03-26",11.59
"1319","2012-03-27",11.58
"1320","2012-03-28",11.69
"1321","2012-03-29",11.48
"1322","2012-03-30",11.38
"1323","2012-04-02",11.48
"1324","2012-04-03",11.65
"1325","2012-04-04",11.37
"1326","2012-04-05",11.31
"1327","2012-04-09",11.55
"1328","2012-04-10",11.36
"1329","2012-04-11",11.36
"1330","2012-04-12",11.31
"1331","2012-04-13",11.31
"1332","2012-04-16",11.3
"1333","2012-04-17",11.27
"1334","2012-04-18",11.176
"1335","2012-04-19",11.41
"1336","2012-04-20",11.43
"1337","2012-04-23",11.29
"1338","2012-04-24",11.3
"1339","2012-04-25",11.41
"1340","2012-04-26",11.45
"1341","2012-04-27",11.24
"1342","2012-04-30",11.561
"1343","2012-05-01",11.42
"1344","2012-05-02",11.27
"1345","2012-05-03",11.45
"1346","2012-05-04",11.32
"1347","2012-05-07",11.072
"1348","2012-05-08",10.93
"1349","2012-05-09",10.75
"1350","2012-05-10",10.75
"1351","2012-05-11",10.74
"1352","2012-05-14",10.402
"1353","2012-05-15",10.55
"1354","2012-05-16",10.74
"1355","2012-05-17",10.51
"1356","2012-05-18",10.57
"1357","2012-05-21",10.452
"1358","2012-05-22",10.35
"1359","2012-05-23",10.3
"1360","2012-05-24",10.6
"1361","2012-05-25",10.52
"1362","2012-05-29",10.342
"1363","2012-05-30",10.26
"1364","2012-05-31",10.28
"1365","2012-06-01",10.2
"1366","2012-06-04",10.052
"1367","2012-06-05",9.94
"1368","2012-06-06",10.05
"1369","2012-06-07",10.78
"1370","2012-06-08",10.55
"1371","2012-06-11",10.23
"1372","2012-06-12",10.28
"1373","2012-06-13",10.28
"1374","2012-06-14",10.28
"1375","2012-06-15",9.99
"1376","2012-06-18",10.06
"1377","2012-06-19",10.203
"1378","2012-06-20",10.4
"1379","2012-06-21",10.23
"1380","2012-06-22",10.35
"1381","2012-06-25",10.2
"1382","2012-06-26",10.44
"1383","2012-06-27",10.44
"1384","2012-06-28",10.52
"1385","2012-06-29",10.75
"1386","2012-07-02",10.979
"1387","2012-07-03",10.87
"1388","2012-07-05",10.88
"1389","2012-07-06",10.88
"1390","2012-07-09",10.88
"1391","2012-07-10",10.72
"1392","2012-07-11",10.72
"1393","2012-07-12",10.55
"1394","2012-07-13",10.78
"1395","2012-07-16",10.79
"1396","2012-07-17",10.79
"1397","2012-07-18",11.018
"1398","2012-07-19",10.86
"1399","2012-07-20",10.8
"1400","2012-07-23",10.8
"1401","2012-07-24",10.954
"1402","2012-07-25",11.4
"1403","2012-07-26",11.36
"1404","2012-07-27",11.4
"1405","2012-07-30",11.5
"1406","2012-07-31",11.61
"1407","2012-08-01",12.1
"1408","2012-08-02",12.1
"1409","2012-08-03",11.65
"1410","2012-08-06",11.34
"1411","2012-08-07",11.61
"1412","2012-08-08",11.86
"1413","2012-08-09",11.88
"1414","2012-08-10",11.88
"1415","2012-08-13",11.45
"1416","2012-08-14",11.42
"1417","2012-08-15",11.42
"1418","2012-08-16",11.73
"1419","2012-08-17",11.9
"1420","2012-08-20",11.72
"1421","2012-08-21",11.9
"1422","2012-08-22",11.75
"1423","2012-08-23",11.75
"1424","2012-08-24",11.63
"1425","2012-08-27",11.63
"1426","2012-08-28",11.46
"1427","2012-08-29",10.96
"1428","2012-08-30",10.77
"1429","2012-08-31",10.77
"1430","2012-09-04",10.77
"1431","2012-09-05",10.85
"1432","2012-09-06",11
"1433","2012-09-07",11
"1434","2012-09-10",11.32
"1435","2012-09-11",11.44
"1436","2012-09-12",11.69
"1437","2012-09-13",11.722
"1438","2012-09-14",11.88
"1439","2012-09-17",11.81
"1440","2012-09-18",11.79
"1441","2012-09-19",12.23
"1442","2012-09-20",11.93
"1443","2012-09-21",12.004
"1444","2012-09-24",11.8
"1445","2012-09-25",11.78
"1446","2012-09-26",11.78
"1447","2012-09-27",11.78
"1448","2012-09-28",12.06
"1449","2012-10-01",12.15
"1450","2012-10-02",12.682
"1451","2012-10-03",12.51
"1452","2012-10-04",12.702
"1453","2012-10-05",12.68
"1454","2012-10-08",12.55
"1455","2012-10-09",12.35
"1456","2012-10-10",12.18
"1457","2012-10-11",12.313
"1458","2012-10-12",12.5
"1459","2012-10-15",12.18
"1460","2012-10-16",12.68
"1461","2012-10-17",12.53
"1462","2012-10-18",12.6
"1463","2012-10-19",12.2
"1464","2012-10-22",12.47
"1465","2012-10-23",11.91
"1466","2012-10-24",12.07
"1467","2012-10-25",12.22
"1468","2012-10-26",12.25
"1469","2012-10-31",12.75
"1470","2012-11-01",12.74
"1471","2012-11-02",12.54
"1472","2012-11-05",12.05
"1473","2012-11-06",12
"1474","2012-11-07",12.27
"1475","2012-11-08",11.79
"1476","2012-11-09",11.96
"1477","2012-11-12",11.62
"1478","2012-11-13",11.71
"1479","2012-11-14",11.6
"1480","2012-11-15",11.48
"1481","2012-11-16",11.37
"1482","2012-11-19",11.786
"1483","2012-11-20",11.73
"1484","2012-11-21",11.58
"1485","2012-11-23",11.9
"1486","2012-11-26",12.26
"1487","2012-11-27",12.34
"1488","2012-11-28",12.39
"1489","2012-11-29",12.27
"1490","2012-11-30",12.5
"1491","2012-12-03",12.38
"1492","2012-12-04",12.61
"1493","2012-12-05",12.62
"1494","2012-12-06",12.57
"1495","2012-12-07",12.5
"1496","2012-12-10",12.19
"1497","2012-12-11",12.42
"1498","2012-12-12",12.34
"1499","2012-12-13",12.28
"1500","2012-12-14",12.22
"1501","2012-12-17",12.34
"1502","2012-12-18",12.49
"1503","2012-12-19",12.58
"1504","2012-12-20",12.25
"1505","2012-12-21",12.25
"1506","2012-12-24",12.165
"1507","2012-12-26",12.21
"1508","2012-12-27",12.23
"1509","2012-12-28",12.39
"1510","2012-12-31",12.06
"1511","2013-01-02",12.24
"1512","2013-01-03",12.11
"1513","2013-01-04",12.25
"1514","2013-01-07",11.95
"1515","2013-01-08",12.26
"1516","2013-01-09",12.32
"1517","2013-01-10",12.67
"1518","2013-01-11",12.67
"1519","2013-01-14",12.83
"1520","2013-01-15",12.742
"1521","2013-01-16",12.8
"1522","2013-01-17",12.87
"1523","2013-01-18",12.98
"1524","2013-01-22",13
"1525","2013-01-23",13.55
"1526","2013-01-24",13.59
"1527","2013-01-25",13.55
"1528","2013-01-28",13.47
"1529","2013-01-29",13.49
"1530","2013-01-30",13.25
"1531","2013-01-31",13.28
"1532","2013-02-01",13.37
"1533","2013-02-04",13.32
"1534","2013-02-05",13.35
"1535","2013-02-06",13.32
"1536","2013-02-07",13.4
"1537","2013-02-08",13.5
"1538","2013-02-11",13.48
"1539","2013-02-12",13.42
"1540","2013-02-13",13.21
"1541","2013-02-14",13.47
"1542","2013-02-15",13.36
"1543","2013-02-19",13.325
"1544","2013-02-20",13.4
"1545","2013-02-21",13.05
"1546","2013-02-22",13.2
"1547","2013-02-25",12.96
"1548","2013-02-26",12.711
"1549","2013-02-27",12.711
"1550","2013-02-28",13.05
"1551","2013-03-01",13
"1552","2013-03-04",12.91
"1553","2013-03-05",12.99
"1554","2013-03-06",12.9
"1555","2013-03-07",12.78
"1556","2013-03-08",13.07
"1557","2013-03-11",13
"1558","2013-03-12",13
"1559","2013-03-13",12.902
"1560","2013-03-14",12.96
"1561","2013-03-15",12.868
"1562","2013-03-18",12.85
"1563","2013-03-19",13.09
"1564","2013-03-20",12.79
"1565","2013-03-21",12.99
"1566","2013-03-22",13.17
"1567","2013-03-25",13.16
"1568","2013-03-26",13.02
"1569","2013-03-27",13.11
"1570","2013-03-28",13
"1571","2013-04-01",12.96
"1572","2013-04-02",13.32
"1573","2013-04-03",13.29
"1574","2013-04-04",13.3
"1575","2013-04-05",13.3
"1576","2013-04-08",13.45
"1577","2013-04-09",13.48
"1578","2013-04-10",12.75
"1579","2013-04-11",12.32
"1580","2013-04-12",12.27
"1581","2013-04-15",11.68
"1582","2013-04-16",11.84
"1583","2013-04-17",12.11
"1584","2013-04-18",11.86
"1585","2013-04-19",11.95
"1586","2013-04-22",12.43
"1587","2013-04-23",12.62
"1588","2013-04-24",12.54
"1589","2013-04-25",12.26
"1590","2013-04-26",12.26
"1591","2013-04-29",11.75
"1592","2013-04-30",11.99
"1593","2013-05-01",11.77
"1594","2013-05-02",12.03
"1595","2013-05-03",12.07
"1596","2013-05-06",12.34
"1597","2013-05-07",12.22
"1598","2013-05-08",12.27
"1599","2013-05-09",12.18
"1600","2013-05-10",12.1
"1601","2013-05-13",11.17
"1602","2013-05-14",11.17
"1603","2013-05-15",11.3
"1604","2013-05-16",11.16
"1605","2013-05-17",11.16
"1606","2013-05-20",11.39
"1607","2013-05-21",11.34
"1608","2013-05-22",11
"1609","2013-05-23",10.97
"1610","2013-05-24",10.94
"1611","2013-05-28",11
"1612","2013-05-29",11.18
"1613","2013-05-30",11.23
"1614","2013-05-31",11.19
"1615","2013-06-03",11.4
"1616","2013-06-04",11.422
"1617","2013-06-05",11.3
"1618","2013-06-06",11.18
"1619","2013-06-07",11.34
"1620","2013-06-10",11.08
"1621","2013-06-11",11.04
"1622","2013-06-12",10.93
"1623","2013-06-13",11.04
"1624","2013-06-14",11.17
"1625","2013-06-17",10.79
"1626","2013-06-18",10.493
"1627","2013-06-19",10.13
"1628","2013-06-20",10.14
"1629","2013-06-21",10.2
"1630","2013-06-24",10.05
"1631","2013-06-25",10.07
"1632","2013-06-26",9.87
"1633","2013-06-27",9.87
"1634","2013-06-28",9.9
"1635","2013-07-01",9.7
"1636","2013-07-02",9.89
"1637","2013-07-03",9.93
"1638","2013-07-05",9.83
"1639","2013-07-08",9.74
"1640","2013-07-09",9.82
"1641","2013-07-10",9.798
"1642","2013-07-11",9.76
"1643","2013-07-12",9.76
"1644","2013-07-15",10.08
"1645","2013-07-16",10.15
"1646","2013-07-17",10.04
"1647","2013-07-18",9.8
"1648","2013-07-19",9.71
"1649","2013-07-22",9.898
"1650","2013-07-23",10.03
"1651","2013-07-24",10.08
"1652","2013-07-25",10.08
"1653","2013-07-26",9.74
"1654","2013-07-29",9.74
"1655","2013-07-30",8.15
"1656","2013-07-31",8
"1657","2013-08-01",8.12
"1658","2013-08-02",7.86
"1659","2013-08-05",7.9
"1660","2013-08-06",7.84
"1661","2013-08-07",7.93
"1662","2013-08-08",8.03
"1663","2013-08-09",8.04
"1664","2013-08-12",8.26
"1665","2013-08-13",8.2
"1666","2013-08-14",8.01
"1667","2013-08-15",7.97
"1668","2013-08-16",8.04
"1669","2013-08-19",7.8
"1670","2013-08-20",7.69
"1671","2013-08-21",7.5
"1672","2013-08-22",7.33
"1673","2013-08-23",7.33
"1674","2013-08-26",7.55
"1675","2013-08-27",7.27
"1676","2013-08-28",7.1
"1677","2013-08-29",7.08
"1678","2013-08-30",6.92
"1679","2013-09-03",6.88
"1680","2013-09-04",6.9
"1681","2013-09-05",6.95
"1682","2013-09-06",6.88
"1683","2013-09-09",6.88
"1684","2013-09-10",7.67
"1685","2013-09-11",7.77
"1686","2013-09-12",7.89
"1687","2013-09-13",8.05
"1688","2013-09-16",8.5
"1689","2013-09-17",8.28
"1690","2013-09-18",8.39
"1691","2013-09-19",8.37
"1692","2013-09-20",8.35
"1693","2013-09-23",8.372
"1694","2013-09-24",8.15
"1695","2013-09-25",8.09
"1696","2013-09-26",8.09
"1697","2013-09-27",8.25
"1698","2013-09-30",8.25
"1699","2013-10-01",8.25
"1700","2013-10-02",8.34
"1701","2013-10-03",8.3
"1702","2013-10-04",8.3
"1703","2013-10-07",8.39
"1704","2013-10-08",8.29
"1705","2013-10-09",8.29
"1706","2013-10-10",8.52
"1707","2013-10-11",8.49
"1708","2013-10-14",8.79
"1709","2013-10-15",8.61
"1710","2013-10-16",8.567
"1711","2013-10-17",8.37
"1712","2013-10-18",8.37
"1713","2013-10-21",8.45
"1714","2013-10-22",8.49
"1715","2013-10-23",8.31
"1716","2013-10-24",7.98
"1717","2013-10-25",7.97
"1718","2013-10-28",8.03
"1719","2013-10-29",8.05
"1720","2013-10-30",8.05
"1721","2013-10-31",8.2
"1722","2013-11-01",8.2
"1723","2013-11-04",8.53
"1724","2013-11-05",8.44
"1725","2013-11-06",8.46
"1726","2013-11-07",8.545
"1727","2013-11-08",8.545
"1728","2013-11-11",8.53
"1729","2013-11-12",8.41
"1730","2013-11-13",8.26
"1731","2013-11-14",8.27
"1732","2013-11-15",8.27
"1733","2013-11-18",8.648
"1734","2013-11-19",8.65
"1735","2013-11-20",8.42
"1736","2013-11-21",8.514
"1737","2013-11-22",8.52
"1738","2013-11-25",8.45
"1739","2013-11-26",8.5
"1740","2013-11-27",8.48
"1741","2013-11-29",8.51
"1742","2013-12-02",8.604
"1743","2013-12-03",8.604
"1744","2013-12-04",8.604
"1745","2013-12-05",8.604
"1746","2013-12-06",8.551
"1747","2013-12-09",8.42
"1748","2013-12-10",8.26
"1749","2013-12-11",8.17
"1750","2013-12-12",8.1
"1751","2013-12-13",8.12
"1752","2013-12-16",8.18
"1753","2013-12-17",8.03
"1754","2013-12-18",8.07
"1755","2013-12-19",8.01
"1756","2013-12-20",8.01
"1757","2013-12-23",8.26
"1758","2013-12-24",8.35
"1759","2013-12-26",8.3
"1760","2013-12-27",8.335
"1761","2013-12-30",8.38
"1762","2013-12-31",8.38
"1763","2014-01-02",8.3
"1764","2014-01-03",8.212
"1765","2014-01-06",8.07
"1766","2014-01-07",8
"1767","2014-01-08",8
"1768","2014-01-09",8.05
"1769","2014-01-10",8.07
"1770","2014-01-13",8.255
"1771","2014-01-14",8.44
"1772","2014-01-15",8.67
"1773","2014-01-16",9.07
"1774","2014-01-17",9
"1775","2014-01-21",8.67
"1776","2014-01-22",8.67
"1777","2014-01-23",8.67
"1778","2014-01-24",8.67
"1779","2014-01-27",8.67
"1780","2014-01-28",8.67
"1781","2014-01-29",8.67
"1782","2014-01-30",8.25
"1783","2014-01-31",8.22
"1784","2014-02-03",8.22
"1785","2014-02-04",8.22
"1786","2014-02-05",8.22
"1787","2014-02-06",8.48
"1788","2014-02-07",8.48
"1789","2014-02-10",8.45
"1790","2014-02-11",8.45
"1791","2014-02-12",8.46
"1792","2014-02-13",8.39
"1793","2014-02-14",8.47
"1794","2014-02-18",8.35
"1795","2014-02-19",8.4
"1796","2014-02-20",8.2
"1797","2014-02-21",8.16
"1798","2014-02-24",8.07
"1799","2014-02-25",8.1
"1800","2014-02-26",8.26
"1801","2014-02-27",8.37
"1802","2014-02-28",8.4
"1803","2014-03-03",8.4
"1804","2014-03-04",8.45
"1805","2014-03-05",8.56
"1806","2014-03-06",8.97
"1807","2014-03-07",9
"1808","2014-03-10",9.05
"1809","2014-03-11",9.04
"1810","2014-03-12",9.04
"1811","2014-03-13",8.77
"1812","2014-03-14",8.77
"1813","2014-03-17",8.82
"1814","2014-03-18",8.82
"1815","2014-03-19",8.54
"1816","2014-03-20",8.58
"1817","2014-03-21",8.58
"1818","2014-03-24",8.83
"1819","2014-03-25",8.83
"1820","2014-03-26",8.83
"1821","2014-03-27",8.63
"1822","2014-03-28",8.63
"1823","2014-03-31",8.7
"1824","2014-04-01",8.7
"1825","2014-04-02",8.7
"1826","2014-04-03",8.69
"1827","2014-04-04",8.71
"1828","2014-04-07",8.84
"1829","2014-04-08",8.8
"1830","2014-04-09",8.9
"1831","2014-04-10",8.9
"1832","2014-04-11",8.9
"1833","2014-04-14",9
"1834","2014-04-15",8.84
"1835","2014-04-16",8.84
"1836","2014-04-17",8.906
"1837","2014-04-21",8.9
"1838","2014-04-22",8.9
"1839","2014-04-23",8.6
"1840","2014-04-24",8.6
"1841","2014-04-25",8.71
"1842","2014-04-28",8.79
"1843","2014-04-29",8.79
"1844","2014-04-30",8.83
"1845","2014-05-01",8.83
"1846","2014-05-02",8.83
"1847","2014-05-05",8.83
"1848","2014-05-06",8.89
"1849","2014-05-07",8.89
"1850","2014-05-08",8.85
"1851","2014-05-09",8.85
"1852","2014-05-12",8.85
"1853","2014-05-13",8.97
"1854","2014-05-14",8.97
"1855","2014-05-15",9.045
"1856","2014-05-16",9.02
"1857","2014-05-19",9.05
"1858","2014-05-20",9.05
"1859","2014-05-21",9.04
"1860","2014-05-22",9.04
"1861","2014-05-23",9.04
"1862","2014-05-27",9.04
"1863","2014-05-28",9.04
"1864","2014-05-29",8.8
"1865","2014-05-30",8.8
"1866","2014-06-02",8.848
"1867","2014-06-03",8.71
"1868","2014-06-04",8.719
"1869","2014-06-05",8.719
"1870","2014-06-06",8.719
"1871","2014-06-09",8.811
"1872","2014-06-10",8.76
"1873","2014-06-11",8.75
"1874","2014-06-12",8.75
"1875","2014-06-13",8.75
"1876","2014-06-16",8.75
"1877","2014-06-17",8.497
"1878","2014-06-18",8.57
"1879","2014-06-19",8.65
"1880","2014-06-20",8.65
"1881","2014-06-23",8.65
"1882","2014-06-24",8.54
"1883","2014-06-25",8.605
"1884","2014-06-26",8.45
"1885","2014-06-27",8.45
"1886","2014-06-30",8.7
"1887","2014-07-01",8.45
"1888","2014-07-02",8.34
"1889","2014-07-03",8.45
"1890","2014-07-07",8.45
"1891","2014-07-08",8.32
"1892","2014-07-09",8.32
"1893","2014-07-10",8.28
"1894","2014-07-11",8.28
"1895","2014-07-14",8.58
"1896","2014-07-15",8.58
"1897","2014-07-16",8.58
"1898","2014-07-17",8.21
"1899","2014-07-18",8.22
"1900","2014-07-21",8.26
"1901","2014-07-22",8.28
"1902","2014-07-23",8.28
"1903","2014-07-24",8.28
"1904","2014-07-25",8.28
"1905","2014-07-28",8.19
"1906","2014-07-29",8.38
"1907","2014-07-30",8.38
"1908","2014-07-31",8.12
"1909","2014-08-01",8.12
"1910","2014-08-04",8.225
"1911","2014-08-05",8.19
"1912","2014-08-06",8.24
"1913","2014-08-07",8.24
"1914","2014-08-08",8.24
"1915","2014-08-11",8.24
"1916","2014-08-12",8.24
"1917","2014-08-13",8.14
"1918","2014-08-14",8.14
"1919","2014-08-15",8.12
"1920","2014-08-18",7.93
"1921","2014-08-19",7.67
"1922","2014-08-20",7.713
"1923","2014-08-21",7.713
"1924","2014-08-22",7.713
"1925","2014-08-25",7.713
"1926","2014-08-26",7.713
"1927","2014-08-27",7.713
"1928","2014-08-28",7.713
"1929","2014-08-29",7.713
"1930","2014-09-02",7.713
"1931","2014-09-03",7.77
"1932","2014-09-04",7.64
"1933","2014-09-05",7.54
"1934","2014-09-08",7.54
"1935","2014-09-09",7.5
"1936","2014-09-10",7.47
"1937","2014-09-11",7.39
"1938","2014-09-12",7.46
"1939","2014-09-15",7.46
"1940","2014-09-16",7.55
"1941","2014-09-17",7.55
"1942","2014-09-18",7.78
"1943","2014-09-19",7.76
"1944","2014-09-22",7.76
"1945","2014-09-23",7.51
"1946","2014-09-24",7.16
"1947","2014-09-25",7.05
"1948","2014-09-26",7.2
