"","date","TTOO"
"997","2018-07-23",6.58
"998","2018-07-24",6.12
"999","2018-07-25",5.96
"1000","2018-07-26",6.2
"1001","2018-07-27",5.79
"1002","2018-07-30",5.84
"1003","2018-07-31",5.99
"1004","2018-08-01",5.67
"1005","2018-08-02",5.64
"1006","2018-08-03",5.36
"1007","2018-08-06",6.1
"1008","2018-08-07",6.18
"1009","2018-08-08",5.98
"1010","2018-08-09",6.56
"1011","2018-08-10",6.47
"1012","2018-08-13",6.72
"1013","2018-08-14",6.63
"1014","2018-08-15",6.56
"1015","2018-08-16",6.49
"1016","2018-08-17",6.45
"1017","2018-08-20",6.26
"1018","2018-08-21",6.08
"1019","2018-08-22",6.13
"1020","2018-08-23",5.98
"1021","2018-08-24",5.99
"1022","2018-08-27",6.33
"1023","2018-08-28",6.2
"1024","2018-08-29",6.43
"1025","2018-08-30",6.36
"1026","2018-08-31",6.53
"1027","2018-09-04",6.63
"1028","2018-09-05",6.57
"1029","2018-09-06",6.56
"1030","2018-09-07",6.93
"1031","2018-09-10",6.8
"1032","2018-09-11",6.98
"1033","2018-09-12",6.36
"1034","2018-09-13",6.35
"1035","2018-09-14",6.32
"1036","2018-09-17",6.27
"1037","2018-09-18",6.3
"1038","2018-09-19",6.13
"1039","2018-09-20",6.23
"1040","2018-09-21",6.32
"1041","2018-09-24",6.32
"1042","2018-09-25",6.5
"1043","2018-09-26",7.13
"1044","2018-09-27",7.59
"1045","2018-09-28",7.45
"1046","2018-10-01",6.72
"1047","2018-10-02",6.82
"1048","2018-10-03",6.86
"1049","2018-10-04",6.53
"1050","2018-10-05",6.46
"1051","2018-10-08",5.895
"1052","2018-10-09",5.69
"1053","2018-10-10",5.24
"1054","2018-10-11",5.11
"1055","2018-10-12",5.14
"1056","2018-10-15",5.28
"1057","2018-10-16",5.04
"1058","2018-10-17",5.01
"1059","2018-10-18",5
"1060","2018-10-19",4.74
"1061","2018-10-22",5.28
"1062","2018-10-23",5.14
"1063","2018-10-24",4.9
"1064","2018-10-25",5.01
"1065","2018-10-26",4.96
"1066","2018-10-29",5.02
"1067","2018-10-30",5.11
"1068","2018-10-31",5.25
"1069","2018-11-01",5.28
"1070","2018-11-02",5.84
"1071","2018-11-05",5.5
"1072","2018-11-06",5.14
"1073","2018-11-07",5.13
"1074","2018-11-08",5.05
"1075","2018-11-09",5.08
"1076","2018-11-12",4.86
"1077","2018-11-13",4.72
"1078","2018-11-14",4.38
"1079","2018-11-15",4.7
"1080","2018-11-16",4.63
"1081","2018-11-19",4.15
"1082","2018-11-20",4.37
"1083","2018-11-21",4.38
"1084","2018-11-23",4.43
"1085","2018-11-26",4.39
"1086","2018-11-27",4.36
"1087","2018-11-28",4.78
"1088","2018-11-29",4.59
"1089","2018-11-30",4.44
"1090","2018-12-03",4.45
"1091","2018-12-04",4.45
"1092","2018-12-06",4.36
"1093","2018-12-07",4.17
"1094","2018-12-10",4.08
"1095","2018-12-11",4.01
"1096","2018-12-12",4.04
"1097","2018-12-13",3.89
"1098","2018-12-14",3.92
"1099","2018-12-17",3.6
"1100","2018-12-18",3.54
"1101","2018-12-19",3.32
"1102","2018-12-20",3.31
"1103","2018-12-21",3.05
"1104","2018-12-24",3.25
"1105","2018-12-26",3.12
"1106","2018-12-27",3.03
"1107","2018-12-28",2.98
"1108","2018-12-31",3.01
"1109","2019-01-02",3.53
"1110","2019-01-03",3.33
"1111","2019-01-04",3.61
"1112","2019-01-07",3.59
"1113","2019-01-08",3.6
"1114","2019-01-09",3.82
"1115","2019-01-10",3.86
"1116","2019-01-11",3.8
"1117","2019-01-14",3.7
"1118","2019-01-15",3.72
"1119","2019-01-16",3.72
"1120","2019-01-17",3.71
"1121","2019-01-18",3.61
"1122","2019-01-22",3.6
"1123","2019-01-23",3.49
"1124","2019-01-24",3.5
"1125","2019-01-25",3.53
"1126","2019-01-28",3.42
"1127","2019-01-29",3.5
"1128","2019-01-30",3.39
"1129","2019-01-31",3.5
"1130","2019-02-01",3.56
"1131","2019-02-04",3.48
"1132","2019-02-05",3.67
"1133","2019-02-06",3.95
"1134","2019-02-07",3.45
"1135","2019-02-08",3.42
"1136","2019-02-11",3.4
"1137","2019-02-12",3.45
"1138","2019-02-13",3.51
"1139","2019-02-14",3.54
"1140","2019-02-15",3.69
"1141","2019-02-19",3.74
"1142","2019-02-20",3.71
"1143","2019-02-21",3.72
"1144","2019-02-22",3.84
"1145","2019-02-25",3.98
"1146","2019-02-26",3.96
"1147","2019-02-27",3.76
"1148","2019-02-28",4.34
"1149","2019-03-01",4.48
"1150","2019-03-04",4.29
"1151","2019-03-05",3.58
"1152","2019-03-06",3.26
"1153","2019-03-07",3.14
"1154","2019-03-08",2.62
"1155","2019-03-11",2.58
"1156","2019-03-12",2.71
"1157","2019-03-13",2.62
"1158","2019-03-14",2.65
"1159","2019-03-15",2.68
"1160","2019-03-18",2.67
"1161","2019-03-19",2.56
"1162","2019-03-20",2.71
"1163","2019-03-21",2.91
"1164","2019-03-22",2.91
"1165","2019-03-25",2.72
"1166","2019-03-26",2.78
"1167","2019-03-27",2.71
"1168","2019-03-28",2.67
"1169","2019-03-29",2.63
"1170","2019-04-01",2.64
"1171","2019-04-02",2.71
"1172","2019-04-03",2.65
"1173","2019-04-04",2.71
"1174","2019-04-05",2.75
"1175","2019-04-08",3.1
"1176","2019-04-09",3.13
"1177","2019-04-10",3.08
"1178","2019-04-11",3.16
"1179","2019-04-12",3.11
"1180","2019-04-15",2.95
"1181","2019-04-16",2.87
"1182","2019-04-17",2.64
"1183","2019-04-18",2.52
"1184","2019-04-22",2.58
"1185","2019-04-23",2.64
"1186","2019-04-24",2.61
"1187","2019-04-25",2.61
"1188","2019-04-26",2.57
"1189","2019-04-29",2.63
"1190","2019-04-30",2.57
"1191","2019-05-01",2.5
"1192","2019-05-02",2.52
"1193","2019-05-03",2.82
"1194","2019-05-06",2.88
"1195","2019-05-07",2.76
"1196","2019-05-08",2.78
"1197","2019-05-09",2.61
"1198","2019-05-10",2.54
"1199","2019-05-13",2.53
"1200","2019-05-14",2.62
"1201","2019-05-15",2.73
"1202","2019-05-16",2.91
"1203","2019-05-17",2.62
"1204","2019-05-20",2.51
"1205","2019-05-21",2.53
"1206","2019-05-22",2.57
"1207","2019-05-23",2.08
"1208","2019-05-24",2.1
"1209","2019-05-28",2.1
"1210","2019-05-29",2.05
"1211","2019-05-30",2
"1212","2019-05-31",1.95
"1213","2019-06-03",1.9
"1214","2019-06-04",1.8
"1215","2019-06-05",1.66
"1216","2019-06-06",1.64
"1217","2019-06-07",1.54
"1218","2019-06-10",1.47
"1219","2019-06-11",1.57
"1220","2019-06-12",1.71
"1221","2019-06-13",1.89
"1222","2019-06-14",1.76
"1223","2019-06-17",1.83
"1224","2019-06-18",1.89
"1225","2019-06-19",1.94
"1226","2019-06-20",1.87
"1227","2019-06-21",1.87
"1228","2019-06-24",1.76
"1229","2019-06-25",1.7
"1230","2019-06-26",1.61
"1231","2019-06-27",1.57
"1232","2019-06-28",1.68
"1233","2019-07-01",1.69
"1234","2019-07-02",1.71
"1235","2019-07-03",1.72
"1236","2019-07-05",1.68
"1237","2019-07-08",1.56
"1238","2019-07-09",1.57
"1239","2019-07-10",1.54
"1240","2019-07-11",1.52
"1241","2019-07-12",1.5
"1242","2019-07-15",1.55
"1243","2019-07-16",1.71
"1244","2019-07-17",1.71
"1245","2019-07-18",1.66
"1246","2019-07-19",1.64
"1247","2019-07-22",1.63
"1248","2019-07-23",1.58
"1249","2019-07-24",1.61
"1250","2019-07-25",1.47
"1251","2019-07-26",1.54
"1252","2019-07-29",1.45
"1253","2019-07-30",1.44
"1254","2019-07-31",0.59
"1255","2019-08-01",0.578
"1256","2019-08-02",0.61
"1257","2019-08-05",0.68
"1258","2019-08-06",0.819
"1259","2019-08-07",0.737
"1260","2019-08-08",0.72
"1261","2019-08-09",0.94
"1262","2019-08-12",0.88
"1263","2019-08-13",0.81
"1264","2019-08-14",0.748
"1265","2019-08-15",0.798
"1266","2019-08-16",0.8
"1267","2019-08-19",0.89
"1268","2019-08-20",0.9
"1269","2019-08-21",1.13
"1270","2019-08-22",1.15
"1271","2019-08-23",1.19
"1272","2019-08-26",1.33
"1273","2019-08-27",1.44
"1274","2019-08-28",1.4
"1275","2019-08-29",1.5
"1276","2019-08-30",1.33
"1277","2019-09-03",1.49
"1278","2019-09-04",1.42
"1279","2019-09-05",1.36
"1280","2019-09-06",1.39
"1281","2019-09-09",1.47
"1282","2019-09-10",1.43
"1283","2019-09-11",2.61
"1284","2019-09-12",3.01
"1285","2019-09-13",2.88
"1286","2019-09-16",2.76
"1287","2019-09-17",2.61
"1288","2019-09-18",2.56
"1289","2019-09-19",2.87
"1290","2019-09-20",2.83
"1291","2019-09-23",2.93
"1292","2019-09-24",2.83
"1293","2019-09-25",2.88
"1294","2019-09-26",2.83
"1295","2019-09-27",2.63
"1296","2019-09-30",2.5
"1297","2019-10-01",2.39
"1298","2019-10-02",2.34
"1299","2019-10-03",2.46
"1300","2019-10-04",2.44
"1301","2019-10-07",2.39
"1302","2019-10-08",2.3
"1303","2019-10-09",2.27
"1304","2019-10-10",2.43
"1305","2019-10-11",2.56
"1306","2019-10-14",2.6
"1307","2019-10-15",2.7
"1308","2019-10-16",2.7
"1309","2019-10-17",2.61
"1310","2019-10-18",2.54
"1311","2019-10-21",2.57
"1312","2019-10-22",2.37
"1313","2019-10-23",2.39
"1314","2019-10-24",2.38
"1315","2019-10-25",2.41
"1316","2019-10-28",2.55
"1317","2019-10-29",2.48
"1318","2019-10-30",2.49
"1319","2019-10-31",2.45
"1320","2019-11-01",2.71
"1321","2019-11-04",2.94
"1322","2019-11-05",2.89
"1323","2019-11-06",2.72
"1324","2019-11-07",2.63
"1325","2019-11-08",2.66
"1326","2019-11-11",2.7
"1327","2019-11-12",1.95
"1328","2019-11-13",1.69
"1329","2019-11-14",1.51
"1330","2019-11-15",1.76
"1331","2019-11-18",1.75
"1332","2019-11-19",1.8
"1333","2019-11-20",1.78
"1334","2019-11-21",1.63
"1335","2019-11-22",1.54
"1336","2019-11-25",1.42
"1337","2019-11-26",1.35
"1338","2019-11-27",1.32
"1339","2019-11-29",1.36
"1340","2019-12-02",1.27
"1341","2019-12-03",1.28
"1342","2019-12-04",1.22
"1343","2019-12-05",1.21
"1344","2019-12-06",1.25
"1345","2019-12-09",1.26
"1346","2019-12-10",1.23
"1347","2019-12-11",1.19
"1348","2019-12-12",1.16
"1349","2019-12-13",1.15
"1350","2019-12-16",0.96
"1351","2019-12-17",1.07
"1352","2019-12-18",1.1
"1353","2019-12-19",1.07
"1354","2019-12-20",0.99
"1355","2019-12-23",1.08
"1356","2019-12-24",1.13
"1357","2019-12-26",1.08
"1358","2019-12-27",1.1
"1359","2019-12-30",1.09
"1360","2019-12-31",1.17
"1361","2020-01-02",1.16
"1362","2020-01-03",1.23
"1363","2020-01-06",1.19
"1364","2020-01-07",1.19
"1365","2020-01-08",1.15
"1366","2020-01-09",1.14
"1367","2020-01-10",1.18
"1368","2020-01-13",1.19
"1369","2020-01-14",1.18
"1370","2020-01-15",1.16
"1371","2020-01-16",1.14
"1372","2020-01-17",1.17
"1373","2020-01-21",1.2
"1374","2020-01-22",1.17
"1375","2020-01-23",1.17
"1376","2020-01-24",1.17
"1377","2020-01-27",1.14
"1378","2020-01-28",1.08
"1379","2020-01-29",1.05
"1380","2020-01-30",0.98
"1381","2020-01-31",0.89
"1382","2020-02-03",0.806
"1383","2020-02-04",0.825
"1384","2020-02-05",0.92
"1385","2020-02-06",0.867
"1386","2020-02-07",0.8
"1387","2020-02-10",0.783
"1388","2020-02-11",0.819
"1389","2020-02-12",0.854
"1390","2020-02-13",0.96
"1391","2020-02-14",1.14
"1392","2020-02-18",1.1
"1393","2020-02-19",1.02
"1394","2020-02-20",0.963
"1395","2020-02-21",0.9
"1396","2020-02-24",0.825
"1397","2020-02-25",0.727
"1398","2020-02-26",0.63
"1399","2020-02-27",0.89
"1400","2020-02-28",0.689
"1401","2020-03-02",0.645
"1402","2020-03-03",0.65
"1403","2020-03-04",0.599
"1404","2020-03-05",0.515
"1405","2020-03-06",0.563
"1406","2020-03-09",0.538
"1407","2020-03-10",0.5
"1408","2020-03-11",0.495
"1409","2020-03-12",0.4
"1410","2020-03-13",0.395
"1411","2020-03-16",0.277
"1412","2020-03-17",0.324
"1413","2020-03-18",0.365
"1414","2020-03-19",0.45
"1415","2020-03-20",0.381
"1416","2020-03-23",0.397
"1417","2020-03-24",0.39
"1418","2020-03-25",0.64
"1419","2020-03-26",0.67
"1420","2020-03-27",0.646
"1421","2020-03-30",0.6
"1422","2020-03-31",0.65
"1423","2020-04-01",0.6
"1424","2020-04-02",0.54
"1425","2020-04-03",0.505
"1426","2020-04-06",0.535
"1427","2020-04-07",0.525
"1428","2020-04-08",0.51
"1429","2020-04-09",0.486
"1430","2020-04-13",0.482
"1431","2020-04-14",0.558
"1432","2020-04-15",0.545
"1433","2020-04-16",0.649
"1434","2020-04-17",0.56
"1435","2020-04-20",0.532
"1436","2020-04-21",0.519
"1437","2020-04-22",0.53
"1438","2020-04-23",0.545
"1439","2020-04-24",0.53
"1440","2020-04-27",0.542
"1441","2020-04-28",0.569
"1442","2020-04-29",0.576
"1443","2020-04-30",0.545
"1444","2020-05-01",0.539
"1445","2020-05-04",0.581
"1446","2020-05-05",0.596
"1447","2020-05-06",0.525
"1448","2020-05-07",0.513
"1449","2020-05-08",0.513
"1450","2020-05-11",0.55
"1451","2020-05-12",0.548
"1452","2020-05-13",0.52
"1453","2020-05-14",0.545
"1454","2020-05-15",0.56
"1455","2020-05-18",0.74
"1456","2020-05-19",0.807
"1457","2020-05-20",0.68
"1458","2020-05-21",0.652
"1459","2020-05-22",0.735
"1460","2020-05-26",0.79
"1461","2020-05-27",0.831
"1462","2020-05-28",0.83
"1463","2020-05-29",0.839
"1464","2020-06-01",0.91
"1465","2020-06-02",1.07
"1466","2020-06-03",1.3
"1467","2020-06-04",1.18
"1468","2020-06-05",1.31
"1469","2020-06-08",1.34
"1470","2020-06-09",1.47
"1471","2020-06-10",1.66
"1472","2020-06-11",1.39
"1473","2020-06-12",1.67
"1474","2020-06-15",1.63
"1475","2020-06-16",1.54
"1476","2020-06-17",1.41
"1477","2020-06-18",1.23
"1478","2020-06-19",1.24
"1479","2020-06-22",1.27
"1480","2020-06-23",1.21
"1481","2020-06-24",1.21
"1482","2020-06-25",1.35
"1483","2020-06-26",1.27
"1484","2020-06-29",1.31
"1485","2020-06-30",1.27
"1486","2020-07-01",1.52
"1487","2020-07-02",1.4
"1488","2020-07-06",1.34
"1489","2020-07-07",1.33
"1490","2020-07-08",1.32
"1491","2020-07-09",1.34
"1492","2020-07-10",1.38
"1493","2020-07-13",1.33
"1494","2020-07-14",1.62
"1495","2020-07-15",1.58
"1496","2020-07-16",1.85
"1497","2020-07-17",1.705
"1498","2020-07-20",1.83
"1499","2020-07-21",1.74
"1500","2020-07-22",1.66
"1501","2020-07-23",1.61
"1502","2020-07-24",1.62
"1503","2020-07-27",1.53
"1504","2020-07-28",1.59
"1505","2020-07-29",1.59
"1506","2020-07-30",1.63
"1507","2020-07-31",1.66
"1508","2020-08-03",1.62
"1509","2020-08-04",1.55
"1510","2020-08-05",1.69
"1511","2020-08-06",1.65
"1512","2020-08-07",1.7
"1513","2020-08-10",2.1
"1514","2020-08-11",1.87
"1515","2020-08-12",1.59
"1516","2020-08-13",1.59
"1517","2020-08-14",1.48
"1518","2020-08-17",1.53
"1519","2020-08-18",1.54
"1520","2020-08-19",1.58
"1521","2020-08-20",1.54
"1522","2020-08-21",1.45
"1523","2020-08-24",1.55
"1524","2020-08-25",1.52
"1525","2020-08-26",1.52
"1526","2020-08-27",1.54
"1527","2020-08-28",1.55
"1528","2020-08-31",1.56
"1529","2020-09-01",1.57
"1530","2020-09-02",1.42
"1531","2020-09-03",1.29
"1532","2020-09-04",1.26
"1533","2020-09-08",1.26
"1534","2020-09-09",1.27
"1535","2020-09-10",1.31
"1536","2020-09-11",1.32
"1537","2020-09-14",1.31
"1538","2020-09-15",1.28
"1539","2020-09-16",1.27
"1540","2020-09-17",1.22
"1541","2020-09-18",1.25
"1542","2020-09-21",1.23
"1543","2020-09-22",1.24
"1544","2020-09-23",1.2
"1545","2020-09-24",1.15
"1546","2020-09-25",1.18
"1547","2020-09-28",1.29
"1548","2020-09-29",1.29
"1549","2020-09-30",1.36
"1550","2020-10-01",1.31
"1551","2020-10-02",1.34
"1552","2020-10-05",1.33
"1553","2020-10-06",1.29
"1554","2020-10-07",1.3
"1555","2020-10-08",1.37
"1556","2020-10-09",1.37
"1557","2020-10-12",1.36
"1558","2020-10-13",1.33
"1559","2020-10-14",1.33
"1560","2020-10-15",1.34
"1561","2020-10-16",1.33
"1562","2020-10-19",1.32
"1563","2020-10-20",1.31
"1564","2020-10-21",1.3
"1565","2020-10-22",1.34
"1566","2020-10-23",1.33
"1567","2020-10-26",1.34
"1568","2020-10-27",1.37
"1569","2020-10-28",1.3
"1570","2020-10-29",1.33
"1571","2020-10-30",1.34
"1572","2020-11-02",1.32
"1573","2020-11-03",1.35
"1574","2020-11-04",1.51
"1575","2020-11-05",1.31
"1576","2020-11-06",1.23
"1577","2020-11-09",1.19
"1578","2020-11-10",1.15
"1579","2020-11-11",1.2
"1580","2020-11-12",1.22
"1581","2020-11-13",1.21
"1582","2020-11-16",1.18
"1583","2020-11-17",1.16
"1584","2020-11-18",1.13
"1585","2020-11-19",1.15
"1586","2020-11-20",1.13
"1587","2020-11-23",1.09
"1588","2020-11-24",1.06
"1589","2020-11-25",1.08
"1590","2020-11-27",1.13
